#23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_ROSE/23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_peaks_1KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X23_0F29_0229Kronos_MM1S.KB.1hr.1_H3K27me3_hs.dm_i05.bam
#Using cutoff of 18040.59 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X23_0F29_0229Kronos_MM1S.KB.1hr.1_H3K27me3_hs.dm_i05.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	isSuper
2_MACS_peak_27951_lociStitched	chr8	144295766	144298844	2	2224	2267.2548	244.701	4933	0
2_MACS_peak_22038_lociStitched	chr22	46528821	46531731	2	1970	2212.764	191.187	4934	0
3_MACS_peak_2621_lociStitched	chr1	23025961	23028561	3	2409	2216.5	195.78	4935	0
3_MACS_peak_774_lociStitched	chr1	5770006	5773258	3	2426	2272.1724	252.03	4936	0
3_MACS_peak_3136_lociStitched	chr1	31088884	31092088	3	2795	2386.6596	367.8192	4937	0
1_MACS_peak_6363_lociStitched	chr11	69784502	69786745	1	2244	2180.196	161.496	4938	0
2_MACS_peak_25562_lociStitched	chr7	5318865	5321708	2	2654	2263.028	246.7724	4939	0
1_MACS_peak_25088_lociStitched	chr6	42109336	42111696	1	2361	2221.94	207.68	4940	0
2_MACS_peak_691_lociStitched	chr1	5508992	5512240	2	2334	2263.2064	249.1216	4941	0
2_MACS_peak_2182_lociStitched	chr1	19095883	19098203	2	2295	2245.76	232	4942	0
2_MACS_peak_26678_lociStitched	chr7	157422586	157424916	2	2211	2273.381	260.261	4943	0
1_MACS_peak_18176_lociStitched	chr2	217234959	217237116	1	2158	2257.9476	245.6823	4944	0
1_MACS_peak_29155_lociStitched	chr9	137488969	137491299	1	2331	2200.918	191.293	4945	0
3_MACS_peak_2976_lociStitched	chr1	30398115	30401522	3	2547	2247.9386	238.49	4946	0
1_MACS_peak_11935_lociStitched	chr17	39975084	39977519	1	2436	2278.186	269.311	4947	0
3_MACS_peak_22125_lociStitched	chr22	49245463	49248583	3	2680	2194.608	185.952	4948	0
2_MACS_peak_6709_lociStitched	chr11	71251698	71254076	2	2186	2198.2232	190.9534	4949	0
2_MACS_peak_22772_lociStitched	chr3	122744760	122746468	2	1682	2181.6284	175.4116	4950	0
2_MACS_peak_4999_lociStitched	chr10	133957048	133959522	2	2312	2212.2508	206.8264	4951	0
1_MACS_peak_13621_lociStitched	chr18	12917514	12920444	1	2931	2404.944	401.703	4952	0
3_MACS_peak_21306_lociStitched	chr22	37849474	37852625	3	2540	2324.4927	321.7171	4953	0
2_MACS_peak_16736_lociStitched	chr19	46937034	46940257	2	3051	2258.6784	255.9062	4954	0
2_MACS_peak_13838_lociStitched	chr19	1550487	1552839	2	2332	2247.336	244.608	4955	0
3_MACS_peak_4898_lociStitched	chr10	126718653	126721887	3	2498	2254.4214	253.2222	4956	0
2_MACS_peak_10630_lociStitched	chr16	88142824	88145285	2	2312	2137.8707	136.8316	4957	0
2_MACS_peak_18362_lociStitched	chr2	241394126	241396860	2	2543	2096.1578	98.424	4958	0
2_MACS_peak_11158_lociStitched	chr17	5038030	5040882	2	2717	2434.7524	437.782	4959	0
3_MACS_peak_7012_lociStitched	chr11	119401621	119404899	3	2584	2313.2846	316.6548	4960	0
1_MACS_peak_17436_lociStitched	chr19	55106341	55109383	1	3043	2306.4444	310.284	4961	0
2_MACS_peak_22910_lociStitched	chr3	184379303	184382150	2	2657	2268.4896	272.4579	4962	0
1_MACS_peak_4006_lociStitched	chr1	204042688	204044595	1	1908	2341.9867	346.1205	4963	0
3_MACS_peak_22163_lociStitched	chr22	49374530	49377971	3	2431	2305.8141	311.0664	4964	0
1_MACS_peak_23737_lociStitched	chr4	8194541	8197352	1	2812	2196.2343	204.9219	4965	0
3_MACS_peak_3338_lociStitched	chr1	37259782	37262681	3	2611	2129.6054	138.5722	4966	0
1_MACS_peak_5039_lociStitched	chr10	134309788	134312025	1	2238	2113.5176	123.035	4967	0
3_MACS_peak_1103_lociStitched	chr1	7684877	7688038	3	2893	2332.818	342.3363	4968	0
1_MACS_peak_26758_lociStitched	chr7	157728225	157730652	1	2428	2319.2412	329.3439	4969	0
2_MACS_peak_7009_lociStitched	chr11	119391493	119394278	2	2722	2259.192	269.8665	4970	0
1_MACS_peak_17828_lociStitched	chr2	26921289	26923528	1	2240	2194.22	205.5402	4971	0
2_MACS_peak_24471_lociStitched	chr5	176089190	176091848	2	2180	2251.5918	263.142	4972	0
3_MACS_peak_20640_lociStitched	chr22	20461299	20465070	3	2981	2398.356	409.9077	4973	0
3_MACS_peak_2048_lociStitched	chr1	18633711	18636672	3	2742	2207.4255	219.114	4974	0
1_MACS_peak_3125_lociStitched	chr1	30984527	30987215	1	2689	2239.9104	252.672	4975	0
1_MACS_peak_4817_lociStitched	chr10	114711619	114714270	1	2652	2266.605	280.4758	4976	0
4_MACS_peak_6448_lociStitched	chr11	70089697	70093047	4	2683	2274.985	289.105	4977	0
3_MACS_peak_26014_lociStitched	chr7	100973289	100975755	3	2234	2211.0156	225.3924	4978	0
3_MACS_peak_23156_lociStitched	chr4	3602625	3605670	3	1971	2363.529	378.189	4979	0
2_MACS_peak_18800_lociStitched	chr20	35048350	35051116	2	2621	2258.7156	274.1106	4980	0
3_MACS_peak_4516_lociStitched	chr10	73002891	73005718	3	2365	2303.4396	319.7337	4981	0
2_MACS_peak_25514_lociStitched	chr7	4871229	4873856	2	2419	2163.3345	180.2122	4982	0
3_MACS_peak_13576_lociStitched	chr17	81091284	81094044	3	2690	2304.876	322.092	4983	0
1_MACS_peak_18042_lociStitched	chr2	121426817	121429242	1	2426	2192.685	210.2475	4984	0
1_MACS_peak_19915_lociStitched	chr20	62488978	62491077	1	2100	2192.8253	211.3693	4985	0
2_MACS_peak_1500_lociStitched	chr1	11652557	11655578	2	2749	2315.2944	335.0289	4986	0
3_MACS_peak_19420_lociStitched	chr20	57846239	57849677	3	2058	2261.8602	281.916	4987	0
1_MACS_peak_7806_lociStitched	chr12	109732728	109734843	1	2116	2169.99	190.1385	4988	0
1_MACS_peak_9205_lociStitched	chr15	91214518	91216650	1	2133	2213.4424	234.7332	4989	0
2_MACS_peak_23065_lociStitched	chr4	1555227	1557844	2	2510	2148.0336	169.8433	4990	0
3_MACS_peak_23398_lociStitched	chr4	7174170	7177058	3	2339	2224.3376	247.2128	4991	0
1_MACS_peak_18283_lociStitched	chr2	233215305	233217351	1	2047	2046.2046	69.9732	4992	0
2_MACS_peak_21382_lociStitched	chr22	39745321	39747424	2	1968	2140.0128	164.034	4993	0
3_MACS_peak_18991_lociStitched	chr20	48833085	48836350	3	2212	2195.0595	219.0815	4994	0
2_MACS_peak_10970_lociStitched	chr17	1020184	1023278	2	3086	2347.4178	372.2082	4995	0
2_MACS_peak_28482_lociStitched	chr9	132212299	132215081	2	2135	2283.1874	308.802	4996	0
1_MACS_peak_29152_lociStitched	chr9	137476809	137478592	1	1784	2142.9877	168.8501	4997	0
2_MACS_peak_22950_lociStitched	chr3	194078498	194080990	2	1885	2289.8988	316.9824	4998	0
2_MACS_peak_8449_lociStitched	chr14	104768533	104771212	2	2287	2062.5621	90.2823	4999	0
3_MACS_peak_3447_lociStitched	chr1	37779167	37781632	3	2050	2166.242	193.9955	5000	0
1_MACS_peak_14997_lociStitched	chr19	13821431	13824015	1	2585	2244.9792	274.4208	5001	0
3_MACS_peak_7831_lociStitched	chr12	114840613	114843699	3	1722	2068.5458	98.4434	5002	0
3_MACS_peak_15113_lociStitched	chr19	14498626	14502102	3	2164	2188.4896	218.6404	5003	0
1_MACS_peak_2778_lociStitched	chr1	27960242	27961847	1	1606	2101.266	132.894	5004	0
1_MACS_peak_8993_lociStitched	chr15	75973811	75976260	1	2450	2238.386	270.6145	5005	0
3_MACS_peak_27252_lociStitched	chr8	12029677	12032808	3	2847	2301.5981	334.0777	5006	0
3_MACS_peak_7020_lociStitched	chr11	119481102	119484568	3	2723	2384.2614	417.653	5007	0
1_MACS_peak_4019_lociStitched	chr1	204346689	204348265	1	1577	2142.4144	176.0392	5008	0
2_MACS_peak_26719_lociStitched	chr7	157548958	157551505	2	2547	2183.2884	217.0044	5009	0
2_MACS_peak_23008_lociStitched	chr3	197948351	197952257	2	3165	2296.728	330.4476	5010	0
2_MACS_peak_5899_lociStitched	chr11	64159089	64161683	2	2484	2402.8222	436.5702	5011	0
3_MACS_peak_6108_lociStitched	chr11	66674430	66677898	3	2443	2351.6508	385.9884	5012	0
2_MACS_peak_27475_lociStitched	chr8	142060836	142063406	2	2539	2289.613	324.077	5013	0
1_MACS_peak_14757_lociStitched	chr19	10101472	10104088	1	2617	2165.2632	201.1704	5014	0
3_MACS_peak_15487_lociStitched	chr19	17997122	18000925	3	3069	2402.7354	438.8662	5015	0
1_MACS_peak_8359_lociStitched	chr14	104007439	104009472	1	2034	2012.8733	49.1986	5016	0
2_MACS_peak_17472_lociStitched	chr19	55398468	55401404	2	2324	2197.8896	234.5864	5017	0
1_MACS_peak_22067_lociStitched	chr22	46867971	46870253	1	2283	2221.2988	258.7788	5018	0
2_MACS_peak_24979_lociStitched	chr6	33950772	33953576	2	1996	2233.1056	270.586	5019	0
1_MACS_peak_20916_lociStitched	chr22	26728791	26731198	1	2408	2203.3678	241.1814	5020	0
2_MACS_peak_20836_lociStitched	chr22	25224981	25227643	2	2400	2182.0414	220.1474	5021	0
4_MACS_peak_24648_lociStitched	chr5	179743582	179747141	4	2416	2250.3557	288.9908	5022	0
2_MACS_peak_26267_lociStitched	chr7	151432624	151435308	2	2258	2208.3952	247.7332	5023	0
2_MACS_peak_6470_lociStitched	chr11	70310282	70313124	2	2780	2227.5596	267.148	5024	0
4_MACS_peak_6535_lociStitched	chr11	70472429	70475396	4	2381	2171.5473	212.1405	5025	0
1_MACS_peak_7178_lociStitched	chr12	59950	62450	1	2501	2501	541.75	5026	0
2_MACS_peak_14874_lociStitched	chr19	11588043	11590451	2	2368	2216.564	257.4152	5027	0
1_MACS_peak_19976_lociStitched	chr21	10161457	10164932	1	3476	3527.4725	1568.615	5028	0
3_MACS_peak_17646_lociStitched	chr2	464776	468462	3	2364	2333.238	374.4976	5029	0
4_MACS_peak_19559_lociStitched	chr20	59934045	59937010	4	2339	2199.437	241.944	5030	0
3_MACS_peak_10476_lociStitched	chr16	86527287	86530319	3	2093	2080.5584	123.0992	5031	0
1_MACS_peak_28498_lociStitched	chr9	132272629	132275140	1	2512	2206.9179	249.5934	5032	0
2_MACS_peak_15264_lociStitched	chr19	15924519	15927619	2	2671	2234.48	278.69	5033	0
3_MACS_peak_12456_lociStitched	chr17	58196380	58199696	3	2557	2217.7408	261.964	5034	0
3_MACS_peak_10856_lociStitched	chr17	109756	113335	3	2122	2333.8659	378.3003	5035	0
1_MACS_peak_14249_lociStitched	chr19	5450371	5452659	1	2289	2216.8432	261.2896	5036	0
4_MACS_peak_15915_lociStitched	chr19	35793083	35796269	4	2710	2233.0674	278.4564	5037	0
2_MACS_peak_24887_lociStitched	chr6	33084084	33086444	2	2210	2178.988	225.616	5038	0
3_MACS_peak_14331_lociStitched	chr19	6034223	6037493	3	1808	2339.031	386.187	5039	0
3_MACS_peak_11695_lociStitched	chr17	26085876	26089531	3	2344	2353.089	400.9535	5040	0
2_MACS_peak_25166_lociStitched	chr6	148521443	148523957	2	2345	2083.3518	131.7336	5041	0
2_MACS_peak_16082_lociStitched	chr19	38938555	38941571	2	2607	2340.1144	389.064	5042	0
2_MACS_peak_18438_lociStitched	chr2	241844475	241847069	2	2361	2078.5722	127.6248	5043	0
3_MACS_peak_24112_lociStitched	chr5	977476	980748	3	1609	2173.9168	223.4776	5044	0
2_MACS_peak_10167_lociStitched	chr16	84920042	84922460	2	2267	2138.9628	188.604	5045	0
1_MACS_peak_10709_lociStitched	chr16	88386908	88389383	1	2476	2035.6875	85.635	5046	0
1_MACS_peak_21655_lociStitched	chr22	44584798	44587134	1	2337	2219.2	270.0416	5047	0
4_MACS_peak_20813_lociStitched	chr22	25019187	25023389	4	2888	2408.1662	459.6988	5048	0
3_MACS_peak_5607_lociStitched	chr11	9111312	9114118	3	2132	2126.1062	180.987	5049	0
2_MACS_peak_10156_lociStitched	chr16	84886598	84889192	2	2231	2025.914	81.4516	5050	0
2_MACS_peak_10879_lociStitched	chr17	200118	202985	2	2659	2140.7889	196.6762	5051	0
3_MACS_peak_7262_lociStitched	chr12	2758510	2761549	3	1979	2124.261	180.5166	5052	0
3_MACS_peak_17853_lociStitched	chr2	30453754	30456402	3	2185	2260.068	317.76	5053	0
4_MACS_peak_9608_lociStitched	chr16	4262707	4266241	4	2141	2264.9406	322.6542	5054	0
3_MACS_peak_11745_lociStitched	chr17	32966408	32969215	3	1682	2116.1973	174.8761	5055	0
1_MACS_peak_17059_lociStitched	chr19	49369220	49371676	1	2457	2217.2768	276.3	5056	0
3_MACS_peak_4855_lociStitched	chr10	124128185	124131407	3	1618	2227.0464	286.1136	5057	0
2_MACS_peak_3819_lociStitched	chr1	158097163	158100504	2	2567	2520.1163	579.6635	5058	0
3_MACS_peak_326_lociStitched	chr1	2957136	2960024	3	2343	2179.8624	239.704	5059	0
3_MACS_peak_10131_lociStitched	chr16	84839546	84842454	3	2523	2125.4572	188.1476	5060	0
3_MACS_peak_637_lociStitched	chr1	4836656	4839875	3	1852	2198.2551	261.0609	5061	0
1_MACS_peak_19991_lociStitched	chr21	33783876	33785908	1	2033	2196.9984	259.8928	5062	0
2_MACS_peak_19474_lociStitched	chr20	58030360	58032867	2	2309	2168.3043	231.3961	5063	0
1_MACS_peak_10005_lociStitched	chr16	57448922	57451135	1	2214	2100.5796	165.5324	5064	0
1_MACS_peak_4663_lociStitched	chr10	99258733	99260823	1	2091	2200.77	266.475	5065	0
2_MACS_peak_6631_lociStitched	chr11	70899466	70902104	2	2559	2095.891	161.9732	5066	0
3_MACS_peak_17919_lociStitched	chr2	87015871	87018645	3	1856	2162.8878	229.4098	5067	0
3_MACS_peak_20014_lociStitched	chr21	40175829	40178937	3	2755	2534.8848	602.3304	5068	0
4_MACS_peak_27550_lociStitched	chr8	142569059	142571608	4	2384	2143.1992	214.116	5069	0
2_MACS_peak_27795_lociStitched	chr8	143580232	143582802	2	2403	2076.046	147.518	5070	0
2_MACS_peak_8724_lociStitched	chr15	33483436	33486415	2	2444	2350.1331	423.6138	5071	0
3_MACS_peak_24254_lociStitched	chr5	2000520	2003818	3	2586	2262.7578	336.396	5072	0
2_MACS_peak_17415_lociStitched	chr19	54994426	54996860	2	1918	2155.5504	229.5262	5073	0
1_MACS_peak_11698_lociStitched	chr17	26092774	26095824	1	3051	2142.32	217.16	5074	0
2_MACS_peak_6869_lociStitched	chr11	117405539	117407582	2	2009	2141.4726	216.558	5075	0
3_MACS_peak_11205_lociStitched	chr17	6588534	6591468	3	2517	2268.5688	344.4516	5076	0
1_MACS_peak_13643_lociStitched	chr18	55469345	55471203	1	1859	2051.7894	128.7594	5077	0
2_MACS_peak_9421_lociStitched	chr16	2192934	2196037	2	2599	2342.1444	419.2153	5078	0
1_MACS_peak_10402_lociStitched	chr16	85792501	85794675	1	2175	2033.777	111.5262	5079	0
1_MACS_peak_14113_lociStitched	chr19	4133619	4135847	1	2229	2195.0256	272.93	5080	0
4_MACS_peak_4426_lociStitched	chr10	71527699	71531061	4	2508	2274.393	352.3376	5081	0
2_MACS_peak_24397_lociStitched	chr5	149588138	149591584	2	2772	2360.1654	438.6758	5082	0
1_MACS_peak_17411_lociStitched	chr19	54939578	54942023	1	2446	2206.1235	286.065	5083	0
1_MACS_peak_1909_lociStitched	chr1	18144618	18147047	1	2430	2067.079	147.6832	5084	0
4_MACS_peak_7915_lociStitched	chr12	133012307	133015690	4	1974	2059.2321	140.0562	5085	0
2_MACS_peak_10136_lociStitched	chr16	84850962	84853758	2	2025	2025.4224	106.5276	5086	0
2_MACS_peak_7787_lociStitched	chr12	91399821	91402471	2	2520	2494.975	576.905	5087	0
1_MACS_peak_3089_lociStitched	chr1	30804376	30806340	1	1965	2090.8744	172.832	5088	0
2_MACS_peak_26529_lociStitched	chr7	155764904	155767260	2	2231	2141.8396	224.2912	5089	0
2_MACS_peak_15575_lociStitched	chr19	18730561	18733403	2	2113	2203.1184	286.7578	5090	0
2_MACS_peak_11187_lociStitched	chr17	6410019	6413103	2	2289	2303.4396	387.6588	5091	0
1_MACS_peak_5638_lociStitched	chr11	18812561	18814341	1	1781	2080.286	165.362	5092	0
3_MACS_peak_7637_lociStitched	chr12	53199646	53202701	3	2019	2195.6285	281.06	5093	0
1_MACS_peak_4177_lociStitched	chr1	232764200	232765838	1	1639	2131.2018	216.7074	5094	0
5_MACS_peak_5238_lociStitched	chr10	135483660	135488840	5	3883	2747.99	833.98	5095	0
3_MACS_peak_7076_lociStitched	chr11	119998995	120001645	3	2553	2121.06	207.23	5096	0
2_MACS_peak_18824_lociStitched	chr20	36558649	36561171	2	2026	2102.8436	189.15	5097	0
4_MACS_peak_25697_lociStitched	chr7	56883805	56888176	4	3125	2317.0671	403.4433	5098	0
2_MACS_peak_13922_lociStitched	chr19	2953109	2955825	2	2312	2273.8352	360.4132	5099	0
3_MACS_peak_5081_lociStitched	chr10	134711657	134714866	3	2472	2059.5362	146.3304	5100	0
1_MACS_peak_28463_lociStitched	chr9	132156074	132158197	1	2124	2092.8534	181.5165	5101	0
2_MACS_peak_12547_lociStitched	chr17	71343471	71346060	2	2348	2137.9962	227.832	5102	0
1_MACS_peak_23671_lociStitched	chr4	8033514	8035973	1	2460	2014.9046	105.2452	5103	0
3_MACS_peak_29177_lociStitched	chr9	137549586	137552215	3	2157	2019.072	110.6809	5104	0
3_MACS_peak_7988_lociStitched	chr13	112901324	112904426	3	2017	2119.5966	211.2462	5105	0
2_MACS_peak_19435_lociStitched	chr20	57904882	57907564	2	2470	2150.1594	242.1846	5106	0
2_MACS_peak_11732_lociStitched	chr17	29032900	29035541	2	2521	2301.1033	393.2449	5107	0
3_MACS_peak_25418_lociStitched	chr7	1715200	1717924	3	1924	2123.0856	216.8304	5108	0
3_MACS_peak_7644_lociStitched	chr12	53214543	53217562	3	2658	2108.7715	202.5749	5109	0
2_MACS_peak_4195_lociStitched	chr1	235095514	235098293	2	2735	2757.0459	851.7635	5110	0
2_MACS_peak_28389_lociStitched	chr9	130484002	130486690	2	2576	2179.6992	275.2512	5111	0
3_MACS_peak_5087_lociStitched	chr10	134727952	134730433	3	2224	2066.9211	162.7536	5112	0
4_MACS_peak_17681_lociStitched	chr2	942998	946174	4	2277	2099.336	196.912	5113	0
1_MACS_peak_12252_lociStitched	chr17	46618810	46621072	1	2263	2167.6746	265.5588	5114	0
2_MACS_peak_8113_lociStitched	chr14	23832931	23835408	2	2460	1985.0678	82.9795	5115	0
1_MACS_peak_25045_lociStitched	chr6	37666276	37668138	1	1863	2171.6506	269.6176	5116	0
3_MACS_peak_23544_lociStitched	chr4	7622687	7625867	3	2200	2268.294	366.972	5117	0
2_MACS_peak_17339_lociStitched	chr19	54566015	54568564	2	2535	2090.9447	189.6456	5118	0
2_MACS_peak_7361_lociStitched	chr12	5541300	5543902	2	2436	2115.6862	215.4456	5119	0
2_MACS_peak_17660_lociStitched	chr2	585659	588286	2	2397	2092.1428	192.0337	5120	0
2_MACS_peak_14616_lociStitched	chr19	8247694	8250025	2	2208	2150.3475	250.3494	5121	0
3_MACS_peak_4931_lociStitched	chr10	126830171	126833026	3	2097	2038.1845	138.4675	5122	0
1_MACS_peak_20520_lociStitched	chr22	17601589	17603506	1	1918	2054.4489	155.0853	5123	0
2_MACS_peak_15273_lociStitched	chr19	15945176	15947662	2	1958	2147.1582	249.843	5124	0
2_MACS_peak_24378_lociStitched	chr5	139225562	139228337	2	2035	2059.05	161.7825	5125	0
1_MACS_peak_18552_lociStitched	chr20	2671350	2673407	1	2058	2085.5923	188.6269	5126	0
2_MACS_peak_13536_lociStitched	chr17	80928149	80930851	2	2549	2271.3012	374.4972	5127	0
2_MACS_peak_27454_lociStitched	chr8	127415046	127417987	2	2299	2224.2783	330.2743	5128	0
3_MACS_peak_358_lociStitched	chr1	3093689	3096341	3	2139	2055.0348	163.098	5129	0
1_MACS_peak_3266_lociStitched	chr1	33357171	33359262	1	2092	2112.1191	221.2278	5130	0
3_MACS_peak_9696_lociStitched	chr16	12994575	12997909	3	2544	2032.7398	143.0286	5131	0
3_MACS_peak_3545_lociStitched	chr1	47569925	47573110	3	2764	2224.0855	336.0175	5132	0
3_MACS_peak_2841_lociStitched	chr1	29713048	29715546	3	1836	2163.268	276.7784	5133	0
3_MACS_peak_10415_lociStitched	chr16	85880449	85883081	3	2241	2042.1688	155.8144	5134	0
2_MACS_peak_15868_lociStitched	chr19	35558706	35561433	2	2611	2086.4277	200.1618	5135	0
1_MACS_peak_28318_lociStitched	chr9	126779336	126781580	1	2245	2065.1532	179.0712	5136	0
2_MACS_peak_11891_lociStitched	chr17	38612439	38615174	2	1947	2129.7445	243.6885	5137	0
2_MACS_peak_22081_lociStitched	chr22	46933574	46935901	2	2307	2068.2376	182.2041	5138	0
3_MACS_peak_14388_lociStitched	chr19	6296033	6298947	3	2489	2320.7096	436.5172	5139	0
3_MACS_peak_12907_lociStitched	chr17	73083165	73085535	3	2268	2043.888	159.975	5140	0
1_MACS_peak_22540_lociStitched	chr3	14964199	14966357	1	2159	2148.5048	264.7866	5141	0
2_MACS_peak_22522_lociStitched	chr3	14605294	14607919	2	2615	2166.15	282.7125	5142	0
1_MACS_peak_20124_lociStitched	chr21	43825824	43828110	1	2287	2279.142	396.621	5143	0
3_MACS_peak_26383_lociStitched	chr7	155009914	155013378	3	2671	2222.5024	340.1648	5144	0
2_MACS_peak_1498_lociStitched	chr1	11645589	11648039	2	2421	2151.835	271.215	5145	0
4_MACS_peak_7154_lociStitched	chr11	134242442	134245291	4	2524	2086.6076	206.5525	5146	0
1_MACS_peak_24791_lociStitched	chr6	24910019	24912241	1	2223	2176.449	296.8592	5147	0
2_MACS_peak_2315_lociStitched	chr1	20601365	20604037	2	2331	2090.3056	210.8208	5148	0
2_MACS_peak_21242_lociStitched	chr22	37377693	37380017	2	2244	2094.8536	215.6672	5149	0
3_MACS_peak_7475_lociStitched	chr12	52342293	52345301	3	2401	2407.3024	528.8064	5150	0
3_MACS_peak_16632_lociStitched	chr19	46407327	46409919	3	2399	2149.2864	270.864	5151	0
3_MACS_peak_7233_lociStitched	chr12	666751	669613	3	2570	2190.5748	313.1028	5152	0
3_MACS_peak_25408_lociStitched	chr7	1660524	1663821	3	2322	2168.7666	291.7845	5153	0
1_MACS_peak_2039_lociStitched	chr1	18605375	18607623	1	2249	2025.448	148.8176	5154	0
1_MACS_peak_26600_lociStitched	chr7	156735384	156737983	1	2600	2260.6102	384.1322	5155	0
3_MACS_peak_17194_lociStitched	chr19	50818090	50821224	3	1924	2057.471	181.4586	5156	0
2_MACS_peak_26940_lociStitched	chr8	335333	338111	2	2476	2242.4016	366.4182	5157	0
2_MACS_peak_16852_lociStitched	chr19	48269486	48272025	2	2166	2191.4109	315.8516	5158	0
3_MACS_peak_22368_lociStitched	chr3	10748252	10750840	3	2308	2052.284	176.7604	5159	0
3_MACS_peak_1648_lociStitched	chr1	16536228	16539454	3	2322	2154.6454	279.6942	5160	0
2_MACS_peak_2740_lociStitched	chr1	26363283	26366070	2	1815	2216.2224	341.9649	5161	0
2_MACS_peak_24385_lociStitched	chr5	141059977	141062230	2	2012	2029.5024	155.6823	5162	0
3_MACS_peak_21025_lociStitched	chr22	29871409	29874337	3	2206	2089.7136	218.4288	5163	0
2_MACS_peak_5673_lociStitched	chr11	43963612	43966614	2	2015	2286.6234	416.0772	5164	0
2_MACS_peak_12820_lociStitched	chr17	72497768	72501099	2	2514	2223.1094	354.0853	5165	0
1_MACS_peak_28237_lociStitched	chr9	100610460	100612057	1	1598	2040.966	171.9969	5166	0
1_MACS_peak_14375_lociStitched	chr19	6163764	6166050	1	2287	2327.3766	458.5716	5167	0
2_MACS_peak_22257_lociStitched	chr22	50332942	50335512	2	2364	2051.374	183.241	5168	0
2_MACS_peak_27257_lociStitched	chr8	12272029	12274990	2	2950	2288.853	420.7581	5169	0
3_MACS_peak_2412_lociStitched	chr1	20898984	20902508	3	2366	2400.1964	532.124	5170	0
2_MACS_peak_21185_lociStitched	chr22	37059133	37061656	2	2523	2084.2503	216.7257	5171	0
1_MACS_peak_16054_lociStitched	chr19	38809172	38811684	1	2513	2084.96	217.5392	5172	0
2_MACS_peak_7083_lociStitched	chr11	120040857	120043261	2	2267	2084.5084	219.7256	5173	0
1_MACS_peak_17781_lociStitched	chr2	26407917	26409729	1	1813	1994.8308	130.464	5174	0
3_MACS_peak_22089_lociStitched	chr22	46967726	46970517	3	1692	2115.8571	251.7482	5175	0
3_MACS_peak_2893_lociStitched	chr1	30029435	30032620	3	2364	2129.491	267.54	5176	0
2_MACS_peak_9731_lociStitched	chr16	27913177	27915514	2	2227	2006.7819	145.3614	5177	0
1_MACS_peak_8562_lociStitched	chr14	105363950	105366022	1	2073	1973.9944	112.7168	5178	0
2_MACS_peak_153_lociStitched	chr1	2046577	2049104	2	2175	2149.4662	288.5834	5179	0
1_MACS_peak_9684_lociStitched	chr16	5290156	5292495	1	2340	2118.9001	258.6934	5180	0
3_MACS_peak_1598_lociStitched	chr1	16074992	16078163	3	2732	2250.7758	390.6672	5181	0
2_MACS_peak_5_lociStitched	chr1	87640	90489	2	2154	2334.7555	476.3528	5182	0
3_MACS_peak_1146_lociStitched	chr1	8175550	8178641	3	2015	2058.2969	201.2241	5183	0
1_MACS_peak_4845_lociStitched	chr10	119294935	119297178	1	2244	2059.7469	202.9915	5184	0
1_MACS_peak_19384_lociStitched	chr20	57414231	57416820	1	2590	2139.0318	282.7188	5185	0
2_MACS_peak_3075_lociStitched	chr1	30758030	30760505	2	2456	1933.2225	77.9625	5186	0
2_MACS_peak_13026_lociStitched	chr17	75566228	75568902	2	2530	2234.6618	379.4406	5187	0
2_MACS_peak_22414_lociStitched	chr3	13548633	13551166	2	2350	2051.2234	197.8273	5188	0
2_MACS_peak_19062_lociStitched	chr20	49064450	49066922	2	2404	2044.0968	190.8384	5189	0
2_MACS_peak_24116_lociStitched	chr5	989500	992393	2	2312	2174.9574	322.5695	5190	0
2_MACS_peak_7259_lociStitched	chr12	2628124	2631431	2	2577	2757.3766	906.4487	5191	0
4_MACS_peak_10116_lociStitched	chr16	84330512	84333572	4	2081	1990.53	139.842	5192	0
3_MACS_peak_16237_lociStitched	chr19	41037405	41040575	3	1891	2158.136	309.075	5193	0
2_MACS_peak_2877_lociStitched	chr1	29814600	29817565	2	2375	2192.321	343.347	5194	0
3_MACS_peak_10188_lociStitched	chr16	85129670	85132455	3	2256	1965.096	116.97	5195	0
1_MACS_peak_22869_lociStitched	chr3	157823621	157825467	1	1847	2084.6878	236.6572	5196	0
2_MACS_peak_22133_lociStitched	chr22	49261647	49263933	2	2279	2106.3204	258.7752	5197	0
3_MACS_peak_1235_lociStitched	chr1	9133022	9136292	3	2498	2195.478	349.89	5198	0
2_MACS_peak_4877_lociStitched	chr10	126066971	126069456	2	2364	2047.143	203.273	5199	0
1_MACS_peak_12163_lociStitched	chr17	43839217	43841417	1	2201	2013	169.18	5200	0
2_MACS_peak_26905_lociStitched	chr7	158884449	158887131	2	2562	2197.6308	354.024	5201	0
