GENE_ID	locusLine	bin_1_18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37.bam
NM_182854	chr16(.):50701885-50720264	1.2339
NM_001042412	chr16(.):50771028-50840846	0.1613
NM_001042355	chr16(.):50770960-50840846	0.1613
NM_022162	chr16(.):50726049-50771987	0.1907
NM_001126108	chr16(.):56894118-56954762	1.276
NM_001010989	chr16(.):56960747-56982793	2.9533
NM_032206	chr16(.):57018409-57122436	0.1366
NM_001172643	chr16(.):66536905-66589194	2.6248
NM_001172644	chr16(.):66536905-66589315	2.619
NM_052999	chr16(.):66595349-66618038	0.0763
NM_181641	chr16(.):66581471-66604971	0.9268
NM_181271	chr16(.):66595293-66618038	0.0764
NM_001040138	chr16(.):66581465-66605154	0.9208
NM_001193524	chr16(.):67566364-67585691	1.3835
NM_001193523	chr16(.):67558539-67585691	1.1568
NM_001193522	chr16(.):67557719-67585691	1.1246
NM_024519	chr16(.):67557716-67585691	1.1244
NM_024939	chr16(.):68257449-68275136	0.3891
NM_001184824	chr16(.):68339876-68396169	0.3357
NM_003983	chr16(.):68293422-68340722	0.9725
NM_032178	chr16(.):68329517-68349868	0.4084
NM_001031804	chr16(.):79622744-79639622	1.673
NM_020889	chr17(.):27234161-27283508	0.5337
NM_005022	chr17(.):4843946-4856825	3.2684
NM_153357	chr17(.):6939948-6952242	0.1887
NM_018182	chr17(.):27077995-27174841	0.1312
NM_000267	chr17(.):29416944-29709695	0.294
NM_002544	chr17(.):29616667-29629380	0.0706
NM_183232	chr17(.):37916198-38025441	1.1522
NM_030802	chr17(.):47782686-47846518	0.9385
NM_017763	chr17(.):56426037-56499931	0.1843
NM_001433	chr17(.):62115389-62212502	1.7522
NR_036488	chr17(.):70394462-70593943	0.4208
NM_004252	chr17(.):72739762-72770499	1.2638
NM_052916	chr17(.):74133533-74241390	0.1837
NM_001113492	chr17(.):75278972-75501678	0.5246
NM_006640	chr17(.):75310596-75501678	0.6035
NM_001113491	chr17(.):75272491-75501678	0.5156
NM_001081461	chr17(.):74703913-74727881	0.735
NM_001163075	chr17(.):76137433-76167364	1.1155
NM_017456	chr17(.):76665129-76783376	1.0632
NM_024648	chr17(.):80342085-80381513	0.3099
NM_000080	chr17(.):4796063-4811369	0.1038
NM_001145536	chr17(.):4797947-4811227	0.1122
NM_001165417	chr17(.):4835425-4848462	1.2171
NM_000173	chr17(.):4830591-4843325	0.3257
NM_015528	chr17(.):4838629-4853517	3.035
NM_006612	chr17(.):4896242-4936694	0.1642
NM_015099	chr17(.):4866286-4895960	0.6906
NM_001171168	chr17(.):4866286-4895665	0.6965
NM_053013	chr17(.):4849383-4865426	2.2143
NM_001167985	chr17(.):4886424-4905905	0.4372
NM_004890	chr17(.):4857520-4876132	0.8252
NM_001004333	chr17(.):6910797-6922851	4.9249
NM_001142799	chr17(.):6913072-6925839	4.7649
NM_201566	chr17(.):6934393-6948440	0.4699
NR_029712	chr17(.):6915933-6926020	4.7895
NM_181844	chr17(.):6921368-6937961	0.1698
NM_000697	chr17(.):6894383-6919055	2.0765
NR_030178	chr17(.):6916229-6926341	4.5787
NM_001143775	chr17(.):7141905-7159995	1.9082
NM_001185023	chr17(.):7158221-7171264	0.0688
NM_001185022	chr17(.):7158221-7171512	0.0676
NM_001128827	chr17(.):7088209-7125928	0.2088
NM_000018	chr17(.):7118152-7133585	0.4115
NM_004422	chr17(.):7123660-7142863	0.6601
NM_007278	chr17(.):7138737-7150753	1.8705
NM_024297	chr17(.):7133346-7147825	1.8903
NM_001365	chr17(.):7088209-7128369	0.2018
NM_203415	chr17(.):7150371-7168259	0.8273
NM_015362	chr17(.):7150550-7168259	0.8344
NM_001042	chr17(.):7180053-7196367	0.0764
NM_015343	chr17(.):7141905-7160259	1.8824
NR_029896	chr17(.):7121615-7131698	0.563
NM_012452	chr17(.):16837397-16880402	2.4712
NR_000010	chr17(.):27044599-27054671	1.3869
NR_000009	chr17(.):27045698-27055772	2.487
NM_031934	chr17(.):27036298-27049908	0.6189
NM_001142625	chr17(.):27036298-27050286	0.6094
NM_000984	chr17(.):27041999-27056374	2.2432
NM_138463	chr17(.):27046365-27058230	2.7097
NR_000014	chr17(.):27045446-27055509	2.1054
NR_000013	chr17(.):27042567-27052634	0.7797
NM_004295	chr17(.):27066022-27082976	0.6047
NM_152465	chr17(.):27025533-27043872	0.1275
NR_024579	chr17(.):27036298-27050251	0.6098
NM_001160407	chr17(.):27046365-27058949	2.5585
NM_178170	chr17(.):27050831-27074784	1.4552
NR_029970	chr17(.):27183386-27193458	0.0708
NM_005702	chr17(.):27177042-27193072	0.2365
NM_004475	chr17(.):27201356-27229715	0.9174
NM_144683	chr17(.):27219798-27235089	1.7789
NR_029685	chr17(.):27183550-27193636	0.0708
NM_006495	chr17(.):29625787-29646130	2.5489
NM_014210	chr17(.):29638427-29653767	3.586
NM_002981	chr17(.):32682398-32695252	1.7263
NM_005408	chr17(.):32678470-32690629	0.1437
NM_005623	chr17(.):32641065-32653421	0.0768
NM_002983	chr17(.):34410602-34422506	4.4135
NM_002988	chr17(.):34386642-34403841	0.0614
NM_002984	chr17(.):34426219-34438014	1.2652
NM_021006	chr17(.):34517267-34529156	6.0831
NM_001001418	chr17(.):34576084-34597027	0.1767
NM_001001435	chr17(.):34533467-34545274	2.0928
NM_001001437	chr17(.):34517267-34529147	6.0867
NM_001001417	chr17(.):34488060-34508988	0.1764
NM_021006	chr17(.):34618841-34630730	4.6976
NM_001001437	chr17(.):34618841-34630721	4.6979
NM_001001435	chr17(.):34635033-34646840	2.131
NM_001001418	chr17(.):34741118-34813091	0.1337
NM_001130677	chr17(.):36822958-36836187	0.2043
NM_005937	chr17(.):36856872-36891056	1.824
NM_007144	chr17(.):36885149-36909558	0.4838
NM_002795	chr17(.):36904001-36925478	0.4207
NM_001136498	chr17(.):36881509-36896858	0.2576
NM_005310	chr17(.):37889186-37908538	0.2655
NM_001030002	chr17(.):37889589-37908538	0.2703
NM_032339	chr17(.):37880408-37891788	0.4829
NM_018530	chr17(.):38055847-38078793	0.0914
NM_001042471	chr17(.):38055847-38079903	0.0916
NM_198844	chr17(.):38019454-38039149	1.6695
NM_001145301	chr17(.):38469472-38518895	2.1093
NM_152219	chr17(.):38511904-38525945	0.1117
NM_000964	chr17(.):38460422-38518895	2.0449
NM_001024809	chr17(.):38493270-38518895	0.1397
NM_001254	chr17(.):38439145-38464413	0.2514
NM_152343	chr17(.):43326759-43344479	0.0812
NM_005892	chr17(.):43294291-43329683	2.3399
NR_024434	chr17(.):43320302-43350997	0.2821
NR_024435	chr17(.):43334557-43350997	0.0699
NM_005827	chr17(.):47773689-47790282	0.6385
NM_001199155	chr17(.):47860980-47911458	0.2055
NM_000250	chr17(.):56342216-56363296	0.0661
NM_004758	chr17(.):56373593-56411152	1.2135
NM_003168	chr17(.):56417538-56434563	1.5416
NR_029683	chr17(.):56403592-56413679	5.9197
NR_004380	chr17(.):62218437-62228517	0.9896
NR_002995	chr17(.):62218698-62228831	0.9883
NR_033876	chr17(.):70589179-70641611	0.3997
NM_001163989	chr17(.):72727958-72748474	1.51
NM_001006638	chr17(.):72728355-72748474	1.5395
NM_139018	chr17(.):72685451-72714108	0.076
NM_175738	chr17(.):72662255-72748474	0.4491
NR_037409	chr17(.):72739751-72749838	1.5198
NM_017728	chr17(.):72767621-72840922	0.1093
NM_015654	chr17(.):72761685-72777470	0.303
NM_032134	chr17(.):74265129-74308761	0.0921
NM_182565	chr17(.):74256285-74272379	1.8479
NM_001008529	chr17(.):74670650-74712056	0.1296
NM_003016	chr17(.):74725198-74738493	1.6426
NM_015167	chr17(.):74709524-74727881	0.9366
NR_030366	chr17(.):74727531-74737630	2.1073
NM_001080510	chr17(.):74717949-74734962	2.0293
NM_024311	chr17(.):74728782-74780338	0.7351
NR_027058	chr17(.):75079724-75096068	2.8574
NR_003013	chr17(.):75080388-75090575	3.1321
NM_001143998	chr17(.):75132004-75218181	1.843
NM_001144001	chr17(.):75176294-75218181	1.1543
NM_001113495	chr17(.):75466324-75501678	0.1528
NM_001113493	chr17(.):75364271-75501678	0.6323
NM_001113496	chr17(.):75441612-75501678	0.2527
NM_001113494	chr17(.):75367164-75501678	0.6322
NR_036200	chr17(.):75388065-75398136	0.0886
NM_152468	chr17(.):76121858-76144049	1.9597
NM_007267	chr17(.):76103998-76133488	1.4612
NM_001127198	chr17(.):76103998-76129861	1.6394
NM_004710	chr17(.):76159670-76174009	1.6765
NM_001100407	chr17(.):80395462-80413707	1.3283
NM_001193655	chr17(.):80395462-80412602	1.4083
NM_001038618	chr17(.):80411059-80451143	0.4632
NM_001083608	chr17(.):80411539-80451143	0.4677
NM_173620	chr17(.):80371251-80405516	0.2712
NR_036519	chr17(.):80402590-80413707	2.1226
NM_000633	chr18(.):60785578-60991613	0.9401
NM_001083625	chr18(.):9131757-9290206	0.5491
NM_003199	chr18(.):52884561-53260860	0.2229
NM_021074	chr18(.):9097627-9139343	2.7878
NM_005904	chr18(.):46441222-46482081	2.6806
NM_001190823	chr18(.):46441222-46474177	2.4958
NM_001190822	chr18(.):46441222-46480703	2.7697
NM_030973	chr19(.):50316535-50345237	0.4207
NM_001039846	chr19(.):2091867-2104583	1.8898
NM_019112	chr19(.):1035101-1070570	1.1906
NM_001164605	chr19(.):35640844-35665788	0.3252
NM_018028	chr19(.):39828107-39880537	0.151
NM_014164	chr19(.):35640624-35665788	0.3229
NR_028406	chr19(.):35640671-35665788	0.3235
NM_020695	chr19(.):1810244-1853452	0.4856
NM_052847	chr19(.):2506217-2707746	0.922
NM_032855	chr19(.):16239837-16274377	1.953
NM_006387	chr19(.):16623699-16658263	0.2423
NM_001398	chr19(.):39301061-39327497	0.1225
NM_006801	chr19(.):48880826-48899810	1.5596
NM_001161440	chr19(.):55687614-55725874	0.0657
NM_024100	chr19(.):979327-999569	0.3205
NM_004368	chr19(.):1021297-1044064	1.8727
NM_033420	chr19(.):1004649-1026141	0.6271
NM_138690	chr19(.):995436-1014723	0.1144
NM_012292	chr19(.):1062173-1091627	1.0009
NM_001280	chr19(.):1264266-1278171	1.7937
NM_017914	chr19(.):1270519-1284243	1.2577
NM_177401	chr19(.):1243551-1264142	1.1252
NM_001001975	chr19(.):1236748-1249824	0.9201
NM_001405	chr19(.):1281167-1304944	0.0706
NM_152769	chr19(.):1224946-1242990	0.3023
NR_027271	chr19(.):1262469-1275259	0.7845
NR_023313	chr19(.):1264266-1279809	1.6227
NM_138813	chr19(.):1777073-1817270	0.1134
NM_001178002	chr19(.):1777073-1817199	0.1136
NR_031730	chr19(.):1811157-1821237	0.2013
NR_034114	chr19(.):1817087-1829542	0.088
NM_031918	chr19(.):1847397-1868564	1.8608
NM_138422	chr19(.):1900416-1918446	0.3453
NM_001130111	chr19(.):1871974-1890518	0.5423
NM_079834	chr19(.):1900372-1931012	0.3391
NM_017572	chr19(.):2032469-2056243	0.7403
NM_017797	chr19(.):1980446-2020702	0.1288
NM_130807	chr19(.):2066034-2101269	4.6073
NM_004152	chr19(.):2264519-2278487	1.0357
NM_018049	chr19(.):2228154-2241328	1.6863
NM_000479	chr19(.):2244112-2257072	1.1367
NM_198532	chr19(.):2269630-2287181	0.6069
NR_031596	chr19(.):2229060-2239148	2.0234
NM_007165	chr19(.):2231815-2253678	1.0672
NM_144616	chr19(.):2247249-2261422	2.0339
NM_001101391	chr19(.):2284773-2313156	0.1607
NR_036207	chr19(.):2245637-2255717	0.3457
NM_032737	chr19(.):2423163-2461958	0.6819
NM_012458	chr19(.):2420621-2432875	1.1179
NM_015675	chr19(.):2471122-2483257	2.1477
NM_023072	chr19(.):13901273-13948044	0.1751
NR_029613	chr19(.):13980512-13990622	0.0688
NR_036515	chr19(.):13940329-13952103	1.8297
NM_001098622	chr19(.):13982949-13996571	0.3074
NR_030179	chr19(.):13980688-13990825	0.0709
NR_029497	chr19(.):13942100-13952173	2.15
NR_029495	chr19(.):13942400-13952473	2.2584
NR_029501	chr19(.):13942253-13952331	2.197
NM_005370	chr19(.):16217489-16249445	1.4429
NM_001145160	chr19(.):16173316-16218813	0.9053
NR_024335	chr19(.):16139522-16157918	0.059
NR_024336	chr19(.):16140288-16157918	0.058
NM_003290	chr19(.):16182134-16218813	0.9753
NM_032493	chr19(.):16303664-16351156	0.1086
NM_054113	chr19(.):16267178-16289286	0.3739
NM_014077	chr19(.):16291234-16307857	0.2728
NM_024881	chr19(.):16655647-16688193	0.17
NM_004831	chr19(.):16680717-16744015	1.1138
NM_015925	chr19(.):35734558-35763867	0.9463
NM_152481	chr19(.):35710703-35724628	0.058
NM_006149	chr19(.):39287310-39308740	0.0426
NM_012237	chr19(.):39364194-39395463	0.5269
NM_001005335	chr19(.):39322027-39347979	1.1831
NM_001001716	chr19(.):39385614-39404534	0.264
NM_001533	chr19(.):39322027-39345617	1.2156
NM_001193286	chr19(.):39364194-39395502	0.5263
NR_034146	chr19(.):39364194-39389795	0.4985
NM_001195833	chr19(.):39353471-39373919	0.5914
NM_003407	chr19(.):39892486-39905045	5.8298
NM_003169	chr19(.):39931287-39972308	0.3119
NM_001130825	chr19(.):39931185-39972308	0.3147
NM_019088	chr19(.):39871269-39886679	0.536
NM_017592	chr19(.):39876962-39896203	2.9917
NM_001020	chr19(.):39918846-39931618	0.514
NM_022835	chr19(.):39898749-39924055	0.7932
NM_001098506	chr19(.):42077530-42098197	0.1124
NM_144577	chr19(.):48794708-48828332	0.3337
NM_018273	chr19(.):48830615-48872186	0.8143
NM_012451	chr19(.):48862650-48884634	1.104
NM_001425	chr19(.):48823628-48838810	2.1681
NM_153608	chr19(.):48769653-48795863	0.0553
NM_000836	chr19(.):48893131-48953188	0.3154
NM_001098632	chr19(.):50367296-50385644	2.1616
NM_032375	chr19(.):50367296-50385578	2.1694
NM_001098633	chr19(.):50367296-50385612	2.1654
NM_017432	chr19(.):50349415-50368999	0.3788
NM_001168222	chr19(.):50375681-50397007	1.394
NM_007254	chr19(.):50359459-50375822	0.6987
NM_152899	chr19(.):50387913-50405147	0.3487
NM_012068	chr19(.):50426958-50442193	0.7785
NM_032430	chr19(.):55790533-55828903	0.4081
NM_173804	chr19(.):55733001-55745632	0.0486
NM_001130106	chr19(.):55768590-55796751	0.8576
NM_014931	chr19(.):55736146-55775038	0.9221
NM_032836	chr19(.):56097736-56115893	0.6983
NM_007279	chr19(.):56160415-56191082	0.8843
NM_207115	chr19(.):56147391-56159836	0.696
NM_153219	chr19(.):56106729-56119504	1.3627
NM_203374	chr19(.):56127106-56140941	0.2075
NM_016535	chr19(.):56149985-56161989	0.7161
NM_013301	chr19(.):56153953-56169526	1.5478
NM_001163423	chr19(.):56148462-56159836	0.7518
NM_016202	chr19(.):56148417-56159836	0.7491
NM_001130072	chr19(.):56181560-56212133	0.2532
NM_001130071	chr19(.):56182990-56212133	0.2598
NM_001195605	chr19(.):56119958-56134907	0.0548
NM_001174088	chr20(.):46125600-46290621	0.1218
NM_052865	chr20(.):17944761-17976762	1.1185
NM_001042472	chr20(.):25275849-25376477	1.0412
NM_015600	chr20(.):25270378-25376477	1.0683
NM_001191	chr20(.):30247260-30315656	3.0876
NM_031483	chr20(.):32946061-33104197	0.4172
NM_015568	chr20(.):37429347-37556667	1.598
NM_032883	chr20(.):42539781-42703254	0.7017
NM_001098798	chr20(.):42569535-42703254	0.8172
NM_001098797	chr20(.):42538491-42703254	0.7006
NM_000022	chr20(.):43243162-43285376	1.2944
NM_006282	chr20(.):43590119-43713593	0.645
NM_183048	chr20(.):45833380-45990474	0.5085
NM_001193339	chr20(.):45181461-45285100	0.2121
NM_001011554	chr20(.):45181461-45318124	0.2065
NM_183425	chr20(.):55961462-55989386	1.067
NM_080618	chr20(.):56067223-56105154	0.1074
NM_019593	chr20(.):5520079-5596672	0.6804
NM_012261	chr20(.):9490270-9516171	2.2161
NR_003045	chr20(.):17938352-17948589	0.5745
NM_152227	chr20(.):17917243-17954490	1.053
NM_014426	chr20(.):17917243-17954154	1.0614
NM_002862	chr20(.):25223705-25283648	1.1988
NM_032609	chr20(.):30220690-30237800	0.0851
NM_012112	chr20(.):30321903-30394603	0.1616
NM_182584	chr20(.):31214426-31244783	0.0597
NM_176812	chr20(.):32394109-32447173	2.7644
NR_030374	chr20(.):33049129-33059223	0.1139
NM_030919	chr20(.):37549954-37586703	0.1863
NR_034104	chr20(.):43280091-43305380	0.3132
NM_006809	chr20(.):43565770-43594114	0.2089
NM_001124756	chr20(.):43533702-43572962	0.1002
NM_080721	chr20(.):45164584-45184213	1.6087
NM_018102	chr20(.):45124706-45147194	0.0474
NR_024594	chr20(.):45942245-45954498	0.083
NM_006526	chr20(.):52178609-52204636	1.3597
NR_002189	chr20(.):52486039-52497248	1.5989
NM_003657	chr20(.):52555078-52692304	0.2952
NM_001015885	chr20(.):55921617-55958519	0.2314
NM_003610	chr20(.):55921144-55958519	0.2318
NM_001190472	chr20(.):55928495-55939878	0.1071
NR_024470	chr20(.):61289378-61302973	0.1108
NM_016354	chr20(.):61268796-61308647	0.9997
NM_001083113	chr20(.):62333793-62372494	0.9263
NM_181485	chr20(.):62334379-62372494	0.9391
NM_017806	chr20(.):62362977-62375460	1.301
NM_003224	chr20(.):62324994-62344355	0.2924
NM_032945	chr20(.):62321287-62335035	0.0783
NM_020062	chr20(.):62366210-62380403	1.1187
NM_003823	chr20(.):62323020-62335035	0.0809
NM_000874	chr21(.):34597230-34640062	1.9317
NM_207585	chr21(.):34597230-34641820	1.9388
NM_006198	chr21(.):41234346-41306322	0.4196
NM_003683	chr21(.):45204417-45228983	0.5245
NM_001100421	chr21(.):19156283-19196703	1.3744
NM_000629	chr21(.):34692213-34737128	1.1779
NM_000628	chr21(.):34633671-34674520	0.6891
NM_000100	chr21(.):45188830-45201259	1.2353
NR_026961	chr21(.):45220638-45237448	0.1279
NM_005049	chr21(.):45522207-45556063	0.3232
NM_198155	chr21(.):45548493-45570605	1.8927
NM_002473	chr22(.):36672322-36789063	0.7027
NM_004327	chr22(.):23517551-23665224	0.2854
NM_014433	chr22(.):23396592-23489241	0.6993
NM_001887	chr22(.):26990361-27018991	1.5444
NM_007194	chr22(.):29078730-29142822	0.1353
NM_001195071	chr22(.):38610297-38673670	0.5117
NM_001195072	chr22(.):38610297-38674040	0.5092
NM_001003406	chr22(.):39961757-40090740	0.0597
NM_007128	chr22(.):22594199-22604926	0.1223
NR_030755	chr22(.):23160269-23170365	2.1648
NM_001178126	chr22(.):23224959-23243013	9.9327
NM_004914	chr22(.):23482512-23511531	0.9959
NM_001024938	chr22(.):24194058-24232725	0.3356
NM_002415	chr22(.):24231564-24242409	0.9483
NM_001024939	chr22(.):24195040-24232725	0.3427
NM_001007468	chr22(.):24124149-24181705	0.4029
NM_001002862	chr22(.):24171689-24186199	1.2205
NM_000675	chr22(.):24818529-24843325	1.5163
NR_028484	chr22(.):24820177-24895783	0.5471
NM_001008566	chr22(.):26916713-26966370	0.2709
NM_003595	chr22(.):26916713-26991089	0.7892
NR_031615	chr22(.):26946177-26956289	0.6264
NR_003491	chr22(.):27048445-27077440	0.7645
NM_001886	chr22(.):27012927-27031636	0.5828
NM_172002	chr22(.):29133042-29158496	0.4125
NM_173510	chr22(.):29163661-29190283	1.4699
NM_001079539	chr22(.):29185547-29201560	4.5809
NM_031910	chr22(.):37571205-37589330	0.0641
NM_001051	chr22(.):37597244-37613353	0.6264
NM_013385	chr22(.):37673494-37716389	0.2147
NM_002872	chr22(.):37616309-37645305	2.1224
NM_152221	chr22(.):38681696-38718413	0.9767
NR_002821	chr22(.):38735669-38799931	0.8456
NM_001894	chr22(.):38681696-38719089	0.9595
NM_004981	chr22(.):38817332-38845033	0.0513
NM_004286	chr22(.):39096806-39134592	0.5854
NM_005740	chr22(.):39169512-39195161	0.0893
NM_014876	chr22(.):39076547-39101459	0.6818
NM_015374	chr22(.):39125734-39156947	1.6225
NM_001006666	chr22(.):39431672-39445428	1.107
NM_004900	chr22(.):39373404-39393783	1.345
NM_152426	chr22(.):39412117-39434256	0.9188
NM_014508	chr22(.):39405264-39419825	2.3461
NM_021822	chr22(.):39468009-39488748	1.1979
NM_181773	chr22(.):39488228-39505072	0.402
NM_006116	chr22(.):39790758-39832887	0.6122
NM_153497	chr22(.):39790758-39838132	0.9349
NM_194326	chr22(.):39920097-39933860	1.2178
NM_002409	chr22(.):39848324-39893199	0.7831
NM_019008	chr22(.):39893283-39919137	1.0963
NM_182810	chr22(.):39911568-39923691	1.9703
NM_001098270	chr22(.):39878228-39893199	0.1517
