REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM1_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuper
1_MACS_peak_10645_lociStitched	chr18	2654249	2658890	1	4642	9941.022	386	1	SMCHD1	LOC645158	SMCHD1	386	1
1_MACS_peak_24372_lociStitched	chr9	74976075	74981290	1	5216	9925.188	387	1	ZFAND5		ZFAND5	387	1
2_MACS_peak_20568_lociStitched	chr6	33377139	33386876	2	5942	9906.4238	388	1	KIFC1,PHF1,CUTA	SYNGAP1,ZBTB9,LYPLA2P1	PHF1	388	1
2_MACS_peak_1452_lociStitched	chr1	154925733	154935581	2	6364	9870.6504	389	1	PBXIP1,PYGO2,SHC1	CKS1B,MIR4258,FLAD1,LENEP,ZBTB7B,PMVK	PBXIP1	389	1
5_MACS_peak_25023_lociStitched	chr9	139979845	139991022	5	6952	9852.5255	390	1	MAN1B1,LOC100289341	UAP1L1,GRIN1,NPDC1,ENTPD2,C9orf140,DPP7	MAN1B1	390	1
2_MACS_peak_3722_lociStitched	chr11	8703263	8711096	2	5510	9841.3812	391	1	RPL27A,SNORA3,SNORA45	TRIM66	SNORA45	391	1
6_MACS_peak_23534_lociStitched	chr8	102209892	102219378	6	7021	9835.0848	392	1	ZNF706		ZNF706	392	1
2_MACS_peak_24745_lociStitched	chr9	125025567	125031199	2	4568	9828.9664	393	1	MRRF,RBM18	MRRF,LHX6	RBM18	393	1
4_MACS_peak_12404_lociStitched	chr2	11886329	11897334	4	8757	9824.1635	394	1	LPIN1		LPIN1	394	1
3_MACS_peak_7806_lociStitched	chr15	55693903	55701494	3	6822	9811.3675	395	1	FLJ27352,CCPG1	MIR628	CCPG1	395	1
1_MACS_peak_17803_lociStitched	chr4	15002632	15007981	1	5350	9796.6935	396	1	CPEB2		CPEB2	396	1
2_MACS_peak_1608_lociStitched	chr1	160673509	160687722	2	10456	9788.4931	397	1	CD48	SLAMF7	CD48	397	1
3_MACS_peak_18611_lociStitched	chr4	177239990	177249232	3	7518	9785.4296	398	1	SPCS3	ASB5	SPCS3	398	1
8_MACS_peak_14680_lociStitched	chr20	46386621	46408214	8	11866	9775.1511	399	1	SULF2		SULF2	399	1
5_MACS_peak_16976_lociStitched	chr3	129023646	129037326	5	8245	9772.992	400	1	C3orf37,C3orf47,H1FX		C3orf47	400	1
9_MACS_peak_13856_lociStitched	chr2	197023231	197041698	9	12000	9770.8897	401	1	STK17B		STK17B	401	1
1_MACS_peak_20447_lociStitched	chr6	30292862	30295879	1	3018	9766.6324	402	1	TRIM39,HCG18	TRIM39-RPP21,RPP21	TRIM39	402	1
4_MACS_peak_15529_lociStitched	chr22	39095961	39106482	4	6014	9734.0292	403	1	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	403	1
2_MACS_peak_20886_lociStitched	chr6	56697564	56709213	2	7832	9710.6064	404	1			BEND6	404	1
5_MACS_peak_23592_lociStitched	chr8	107669379	107683303	5	8490	9710.5976	405	1	OXR1		OXR1	405	1
1_MACS_peak_7585_lociStitched	chr15	40387034	40392056	1	5023	9677.394	406	1	BMF		BMF	406	1
4_MACS_peak_15010_lociStitched	chr21	34696339	34705733	4	8785	9645.7592	407	1	IFNAR1		IFNAR1	407	1
5_MACS_peak_24620_lociStitched	chr9	108017793	108030565	5	10281	9626.2564	408	1	SLC44A1		SLC44A1	408	1
8_MACS_peak_23403_lociStitched	chr8	81068445	81084440	8	10631	9625.791	409	1	TPD52		TPD52	409	1
2_MACS_peak_12074_lociStitched	chr19	47728598	47735119	2	6397	9609.9977	410	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	MIR3191	410	1
5_MACS_peak_19425_lociStitched	chr5	118668080	118681950	5	13174	9600.814	411	1	TNFAIP8	TNFAIP8	TNFAIP8	411	1
3_MACS_peak_15784_lociStitched	chr3	5018527	5029331	3	6126	9595.0324	412	1	BHLHE40		BHLHE40	412	1
3_MACS_peak_18953_lociStitched	chr5	56109350	56119455	3	8719	9582.5715	413	1	MAP3K1		MAP3K1	413	1
5_MACS_peak_13679_lociStitched	chr2	173411015	173423719	5	8302	9572.464	414	1	PDK1		PDK1	414	1
7_MACS_peak_11656_lociStitched	chr19	19173497	19184057	7	8810	9562.08	415	1	SLC25A42	ARMC6,SUGP2	SLC25A42	415	1
2_MACS_peak_20475_lociStitched	chr6	31164885	31172727	2	4665	9548.4192	416	1	HCG27	TCF19,CCHCR1,POU5F1,PSORS1C3	HCG27	416	1
6_MACS_peak_7421_lociStitched	chr14	106037768	106049570	6	8924	9547.818	417	1		TMEM121	TMEM121	417	1
4_MACS_peak_4179_lociStitched	chr11	64879202	64890347	4	7554	9528.975	418	1	TM7SF2,MRPL49,ZNHIT2,FAU	ZFPL1,C11orf2,SPDYC,CDCA5,SYVN1	ZNHIT2	418	1
2_MACS_peak_4085_lociStitched	chr11	62318693	62325579	2	6131	9519.2064	419	1		AHNAK,EEF1G,TUT1,MTA2	AHNAK	419	1
1_MACS_peak_1428_lociStitched	chr1	154375534	154382953	1	7420	9491.1267	420	1	IL6R		IL6R	420	1
2_MACS_peak_6437_lociStitched	chr13	50649724	50657376	2	7632	9487.7148	421	1	DLEU1,DLEU2	MIR16-1,MIR15A	DLEU1	421	1
2_MACS_peak_14809_lociStitched	chr20	57463233	57471139	2	7842	9480.8752	422	1	GNAS	GNAS-AS	GNAS	422	1
4_MACS_peak_16588_lociStitched	chr3	89152832	89164318	4	11232	9478.2472	423	1	EPHA3		EPHA3	423	1
2_MACS_peak_8107_lociStitched	chr15	74915353	74924405	2	8837	9472.918	424	1	CLK3,EDC3		CLK3	424	1
7_MACS_peak_19228_lociStitched	chr5	95143908	95160596	7	10393	9435.3952	425	1	GLRX	C5orf27	GLRX	425	1
2_MACS_peak_2388_lociStitched	chr1	224617608	224624276	2	6664	9435.22	426	1	WDR26		WDR26	426	1
1_MACS_peak_1864_lociStitched	chr1	178693718	178698819	1	5102	9411.8551	427	1	RALGPS2		RALGPS2	427	1
5_MACS_peak_8192_lociStitched	chr15	78347656	78362598	5	11209	9410.4716	428	1	TBC1D2B	SH2D7	TBC1D2B	428	1
12_MACS_peak_13120_lociStitched	chr2	87806895	87822792	12	13367	9403.0755	429	1	NCRNA00152		NCRNA00152	429	1
6_MACS_peak_23238_lociStitched	chr8	59973171	59988957	6	11550	9384.777	430	1	TOX		TOX	430	1
2_MACS_peak_20495_lociStitched	chr6	31627351	31634778	2	4667	9371.3886	431	1	CSNK2B,C6orf47,GPANK1	AIF1,BAT2,SNORA38,APOM,LY6G5B,LY6G6F,LY6G6D,BAT3,LY6G5C,BAT5,LY6G6E	GPANK1	431	1
4_MACS_peak_3619_lociStitched	chr11	266836	275307	4	6362	9369.7731	432	1		PSMD13,NLRP6,ATHL1,IFITM2,IFITM1,SIRT3,IFITM5,IFITM3	NLRP6	432	1
2_MACS_peak_20297_lociStitched	chr6	25130561	25140015	2	6991	9365.1324	433	1	CMAH		CMAH	433	1
3_MACS_peak_15960_lociStitched	chr3	23986157	23993114	3	4720	9360.6435	434	1	NR1D2	RPL15,NKIRAS1	NR1D2	434	1
2_MACS_peak_17815_lociStitched	chr4	17577233	17582624	2	5375	9356.0805	435	1	LAP3	MED28	LAP3	435	1
4_MACS_peak_2195_lociStitched	chr1	205279745	205291275	4	10575	9347.371	436	1	NUAK2	KLHDC8A	NUAK2	436	1
4_MACS_peak_11132_lociStitched	chr19	2662270	2671133	4	7097	9322.9897	437	1	GNG7		GNG7	437	1
2_MACS_peak_13721_lociStitched	chr2	178071860	178079228	2	3948	9310.9416	438	1	HNRNPA3	MIR3128,NFE2L2	HNRNPA3	438	1
5_MACS_peak_11241_lociStitched	chr19	6766623	6783204	5	7595	9306.9153	439	1	VAV1,SH2D3A	TRIP10,C3,GPR108	VAV1	439	1
2_MACS_peak_8610_lociStitched	chr16	2562997	2571087	2	4173	9301.073	440	1	ATP6V0C,AMDHD2	NTN3,TBC1D24,PDPK1,CEMP1,MIR3178	ATP6V0C	440	1
1_MACS_peak_16296_lociStitched	chr3	49446801	49451670	1	4870	9284.6961	441	1	TCTA,RHOA	AMT,NICN1	RHOA	441	1
6_MACS_peak_18674_lociStitched	chr4	185558684	185571503	6	9638	9237.3714	442	1	CCDC111,CASP3		CASP3	442	1
4_MACS_peak_20030_lociStitched	chr6	2218895	2233861	4	7797	9228.0356	443	1	GMDS		GMDS	443	1
2_MACS_peak_10314_lociStitched	chr17	62500005	62504183	2	4176	9217.0858	444	1	CCDC45,DDX5	C17orf60,POLG2	DDX5	444	1
1_MACS_peak_11009_lociStitched	chr19	891091	894025	1	2935	9208.0656	445	1	MED16	ELANE,CFD,KISS1R,ARID3A,C19orf22	MED16	445	1
1_MACS_peak_1458_lociStitched	chr1	154971232	154977551	1	6320	9207.4149	446	1	ZBTB7B	CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2	ZBTB7B	446	1
3_MACS_peak_8478_lociStitched	chr15	101135667	101143858	3	6035	9206.684	447	1	ASB7,LINS		LINS	447	1
3_MACS_peak_7897_lociStitched	chr15	63891086	63903337	3	5791	9184.5747	448	1	FBXL22,LOC100130855,HERC1		LOC100130855	448	1
2_MACS_peak_20606_lociStitched	chr6	35264988	35274062	2	9015	9180.1658	449	1	DEF6	ZNF76,PPARD	DEF6	449	1
3_MACS_peak_24398_lociStitched	chr9	82182234	82189127	3	6094	9168.3793	450	1	TLE4		TLE4	450	1
3_MACS_peak_16264_lociStitched	chr3	48506831	48515237	3	5722	9166.743	451	1	ATRIP,TREX1,SHISA5	CCDC72,PLXNB1,CCDC51	TREX1	451	1
2_MACS_peak_17174_lociStitched	chr3	151985630	151993429	2	6706	9162.2652	452	1	MBNL1,LOC401093	MBNL1	LOC401093	452	1
1_MACS_peak_23529_lociStitched	chr8	101961939	101966263	1	4325	9143.5304	453	1	YWHAZ		YWHAZ	453	1
6_MACS_peak_22238_lociStitched	chr7	81416916	81433347	6	11170	9132.3498	454	1		HGF	HGF	454	1
2_MACS_peak_8270_lociStitched	chr15	83474249	83480712	2	5087	9128.9875	455	1	WHAMM,FSD2	SCARNA15	WHAMM	455	1
2_MACS_peak_23900_lociStitched	chr9	176323	186791	2	7523	9124.9556	456	1	CBWD1	LOC642313,DOCK8,C9orf66	CBWD1	456	1
6_MACS_peak_13938_lociStitched	chr2	202084061	202101299	6	11556	9122.3496	457	1	CASP10,CASP8	CASP8	CASP8	457	1
2_MACS_peak_1725_lociStitched	chr1	167188795	167192680	2	3869	9119.649	458	1	POU2F1		POU2F1	458	1
3_MACS_peak_12702_lociStitched	chr2	46768597	46778518	3	8669	9116.4069	459	1	RHOQ	ATP6V1E2	RHOQ	459	1
4_MACS_peak_9517_lociStitched	chr17	4842766	4854016	4	7362	9102.375	460	1	RNF167,SLC25A11,PFN1	C17orf107,GP1BA,ENO3,KIF1C,CHRNE,SPAG7,CAMTA2,INCA1	PFN1	460	1
3_MACS_peak_10722_lociStitched	chr18	13217041	13227635	3	9371	9091.7708	461	1	C18orf1		C18orf1	461	1
3_MACS_peak_9550_lociStitched	chr17	7137030	7147050	3	7780	9084.132	462	1	DVL2,PHF23,GABARAP,CTDNEP1	ACADVL,C17orf81,SLC2A4,DLG4,MIR324,CLDN7	PHF23	462	1
2_MACS_peak_17922_lociStitched	chr4	40055861	40060430	2	4570	9074.4909	463	1	N4BP2,LOC344967		N4BP2	463	1
1_MACS_peak_11081_lociStitched	chr19	1939985	1943561	1	3577	9066.2328	464	1	CSNK1G2	SCAMP4,ADAT3,C19orf34	CSNK1G2	464	1
3_MACS_peak_12006_lociStitched	chr19	45250728	45259912	3	6364	9054.5056	465	1	BCL3	CEACAM16,CBLC	BCL3	465	1
5_MACS_peak_11811_lociStitched	chr19	36231005	36240014	5	5567	9050.4414	466	1	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	466	1
6_MACS_peak_10520_lociStitched	chr17	76710942	76726427	6	11301	9027.755	467	1	CYTH1		CYTH1	467	1
7_MACS_peak_19439_lociStitched	chr5	122847205	122864000	7	8106	9027.3125	468	1	CSNK1G3		CSNK1G3	468	1
1_MACS_peak_17483_lociStitched	chr3	183352572	183355594	1	3023	9018.8568	469	1	KLHL24		KLHL24	469	1
3_MACS_peak_7690_lociStitched	chr15	44954423	44963866	3	5984	9007.6777	470	1	SPG11,PATL2	B2M	SPG11	470	1
2_MACS_peak_229_lociStitched	chr1	21615158	21623625	2	7940	9002.9611	471	1	ECE1	ECE1	ECE1	471	1
5_MACS_peak_22697_lociStitched	chr7	138779215	138795388	5	10379	8997.0399	472	1	ZC3HAV1	TTC26	ZC3HAV1	472	1
2_MACS_peak_17159_lociStitched	chr3	150260615	150265778	2	4078	8996.0112	473	1	EIF2A,SERP1		SERP1	473	1
2_MACS_peak_18971_lociStitched	chr5	56468115	56475385	2	6604	8992.99	474	1	GPBP1	GPBP1	GPBP1	474	1
6_MACS_peak_559_lociStitched	chr1	40847032	40863147	6	8050	8984.1125	475	1	SMAP2		SMAP2	475	1
1_MACS_peak_25001_lociStitched	chr9	139375900	139379033	1	3134	8982.6243	476	1	C9orf163,SEC16A	INPP5E	SEC16A	476	1
1_MACS_peak_7716_lociStitched	chr15	45878490	45881285	1	2796	8981.453	477	1	PLDN	SQRDL	PLDN	477	1
4_MACS_peak_11642_lociStitched	chr19	18942616	18951598	4	8592	8965.8324	478	1	UPF1	COMP	UPF1	478	1
2_MACS_peak_16087_lociStitched	chr3	37030559	37036330	2	4370	8965.2485	479	1	MLH1,EPM2AIP1	TRANK1	EPM2AIP1	479	1
3_MACS_peak_4068_lociStitched	chr11	60672443	60683763	3	7538	8957.516	480	1	TMEM109,PRPF19	ZP1,TMEM132A,GPR44,SLC15A3	TMEM109	480	1
2_MACS_peak_11877_lociStitched	chr19	39338976	39343523	2	4518	8956.2259	481	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	481	1
1_MACS_peak_1765_lociStitched	chr1	169861815	169864236	1	2422	8947.5318	482	1	SCYL3		SCYL3	482	1
1_MACS_peak_2107_lociStitched	chr1	201704669	201710411	1	5743	8946.036	483	1	NAV1		NAV1	483	1
1_MACS_peak_17107_lociStitched	chr3	142163852	142167644	1	3793	8944.5696	484	1	XRN1		XRN1	484	1
2_MACS_peak_2413_lociStitched	chr1	226184177	226190858	2	6024	8934.5013	485	1	C1orf55		C1orf55	485	1
2_MACS_peak_20270_lociStitched	chr6	20401954	20412159	2	8094	8934.4775	486	1	E2F3		E2F3	486	1
1_MACS_peak_1754_lociStitched	chr1	167903556	167907651	1	4096	8922.5955	487	1	DCAF6,BRP44	ADCY10	DCAF6	487	1
2_MACS_peak_14945_lociStitched	chr21	27105893	27112513	2	5157	8910.52	488	1	GABPA,ATP5J		ATP5J	488	1
3_MACS_peak_13383_lociStitched	chr2	114187865	114198173	3	6178	8910.2352	489	1	CBWD2,LOC440839		CBWD2	489	1
2_MACS_peak_14134_lociStitched	chr2	231729497	231740160	2	10121	8903.605	490	1	ITM2C	GPR55	ITM2C	490	1
1_MACS_peak_15526_lociStitched	chr22	38899205	38903337	1	4133	8887.932	491	1	DDX17	KDELR3,KCNJ4,DDX17	DDX17	491	1
7_MACS_peak_2698_lociStitched	chr10	11640463	11657448	7	9235	8859.376	492	1	USP6NL		USP6NL	492	1
6_MACS_peak_5372_lociStitched	chr12	51312284	51327538	6	11346	8847.32	493	1	METTL7A	HIGD1C	METTL7A	493	1
2_MACS_peak_15963_lociStitched	chr3	25701071	25707696	2	6075	8845.0375	494	1	TOP2B		TOP2B	494	1
3_MACS_peak_18667_lociStitched	chr4	185391315	185398033	3	6566	8830.811	495	1	IRF2		IRF2	495	1
3_MACS_peak_10635_lociStitched	chr18	803369	813484	3	6637	8829.3835	496	1	YES1		YES1	496	1
7_MACS_peak_17924_lociStitched	chr4	40191602	40208288	7	9988	8828.5626	497	1	RHOH		RHOH	497	1
2_MACS_peak_14529_lociStitched	chr20	34328486	34332499	2	3890	8826.9948	498	1	RBM39	ROMO1,PHF20,NFS1	RBM39	498	1
3_MACS_peak_20462_lociStitched	chr6	30649373	30658905	3	8086	8823.7724	499	1	KIAA1949,NRM	C6orf136,TUBB,DHX16,MDC1	KIAA1949	499	1
4_MACS_peak_14931_lociStitched	chr21	19184067	19193803	4	8281	8818.8688	500	1	C21orf91		C21orf91	500	1
9_MACS_peak_14517_lociStitched	chr20	34188969	34207639	9	7810	8815.974	501	1	SPAG4,FER1L4	CPNE1	FER1L4	501	1
3_MACS_peak_13705_lociStitched	chr2	175455829	175463169	3	7080	8813.872	502	1	WIPF1		WIPF1	502	1
5_MACS_peak_10302_lociStitched	chr17	62195635	62209779	5	8842	8773.5232	503	1	ERN1	SNORD104,SNORA76	ERN1	503	1
1_MACS_peak_10819_lociStitched	chr18	29671191	29674016	1	2826	8768.235	504	1	RNF138		RNF138	504	1
3_MACS_peak_22481_lociStitched	chr7	106807622	106813244	3	3823	8759.6382	505	1	HBP1		HBP1	505	1
4_MACS_peak_19983_lociStitched	chr5	180227810	180238857	4	8810	8759.1663	506	1	MGAT1	LOC729678,ZFP62	MGAT1	506	1
6_MACS_peak_4378_lociStitched	chr11	72845442	72856099	6	8427	8746.1999	507	1	FCHSD2		FCHSD2	507	1
2_MACS_peak_10060_lociStitched	chr17	44264099	44272596	2	5481	8736.6154	508	1	LOC644246,KIAA1267		KIAA1267	508	1
2_MACS_peak_18510_lociStitched	chr4	153452111	153460100	2	7771	8727.9825	509	1	DKFZP434I0714,FBXW7	MIR3140	FBXW7	509	1
2_MACS_peak_3039_lociStitched	chr10	63656893	63665191	2	7556	8724.5172	510	1	ARID5B		ARID5B	510	1
1_MACS_peak_21452_lociStitched	chr6	143264192	143269537	1	5346	8720.902	511	1	HIVEP2		HIVEP2	511	1
1_MACS_peak_17158_lociStitched	chr3	150124956	150129466	1	4511	8719.183	512	1	TSC22D2		TSC22D2	512	1
1_MACS_peak_20695_lociStitched	chr6	41038852	41042956	1	4105	8718.1272	513	1	NFYA,C6orf130	TSPO2,APOBEC2,LOC221442,UNC5CL	NFYA	513	1
1_MACS_peak_20548_lociStitched	chr6	32819173	32823300	1	4128	8706.3192	514	1	PSMB9,TAP1	LOC100507463,PPP1R2P1,LOC100294145,HLA-DOB,TAP2,PSMB8	TAP1	514	1
2_MACS_peak_11010_lociStitched	chr19	908210	914001	2	4327	8705.6103	515	1	C19orf22	CFD,KISS1R,ARID3A,MED16	C19orf22	515	1
4_MACS_peak_17542_lociStitched	chr3	186500257	186507046	4	5970	8699.4246	516	1	EIF4A2,SNORD2,SNORA81,MIR1248,SNORA4,SNORA63	RFC4	MIR1248	516	1
1_MACS_peak_1213_lociStitched	chr1	143742212	143745895	1	3684	8681.9359	517	1	LOC100286793,FLJ39739	PPIAL4G	FLJ39739	517	1
1_MACS_peak_20409_lociStitched	chr6	27803931	27807826	1	3896	8680.7865	518	1	HIST1H2BN,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H4J,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H4K,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H2AK	518	1
3_MACS_peak_22977_lociStitched	chr8	22297548	22305839	3	7318	8679.8479	519	1	PPP3CC		PPP3CC	519	1
1_MACS_peak_24423_lociStitched	chr9	86592534	86596685	1	4152	8656.4954	520	1	RMI1,HNRNPK	C9orf64,MIR7-1	HNRNPK	520	1
2_MACS_peak_5148_lociStitched	chr12	27088880	27096694	2	7682	8651.6608	521	1	FGFR1OP2,C12orf11		FGFR1OP2	521	1
5_MACS_peak_13429_lociStitched	chr2	127413542	127424925	5	10602	8635.1438	522	1	GYPC		GYPC	522	1
1_MACS_peak_7623_lociStitched	chr15	41406895	41409538	1	2644	8628.3378	523	1	INO80		INO80	523	1
5_MACS_peak_4743_lociStitched	chr11	118268980	118282467	5	8579	8620.8904	524	1	UBE4A,ATP5L	MLL	ATP5L	524	1
2_MACS_peak_2420_lociStitched	chr1	226308920	226317142	2	5240	8610.0784	525	1			ACBD3	525	1
2_MACS_peak_6988_lociStitched	chr14	64967855	64974508	2	5066	8608.3167	526	1	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB1	526	1
3_MACS_peak_7685_lociStitched	chr15	44828092	44838869	3	4818	8602.2014	527	1	EIF3J,LOC645212		EIF3J	527	1
2_MACS_peak_45_lociStitched	chr1	1706838	1714080	2	6472	8598.4266	528	1	NADK	SLC35E2,NADK	NADK	528	1
4_MACS_peak_21619_lociStitched	chr6	160389440	160405214	4	7863	8598.4074	529	1	IGF2R		IGF2R	529	1
2_MACS_peak_15130_lociStitched	chr21	44580683	44587736	2	6963	8583.501	530	1		CRYAA	CRYAA	530	1
2_MACS_peak_2666_lociStitched	chr10	6793854	6805872	2	8279	8583.2556	531	1			LOC439949	531	1
1_MACS_peak_2146_lociStitched	chr1	203706444	203714301	1	7858	8572.7727	532	1	ATP2B4	SNORA77,LAX1	SNORA77	532	1
1_MACS_peak_16852_lociStitched	chr3	119811856	119815527	1	3672	8562.6075	533	1	GSK3B		GSK3B	533	1
3_MACS_peak_8041_lociStitched	chr15	68569157	68575842	3	6165	8559.474	534	1	FEM1B	CLN6	FEM1B	534	1
5_MACS_peak_16341_lociStitched	chr3	51421421	51430014	5	7851	8550.035	535	1	DOCK3,MANF,RBM15B		RBM15B	535	1
2_MACS_peak_15128_lociStitched	chr21	44524300	44530542	2	6207	8545.298	536	1	U2AF1	CBS	U2AF1	536	1
2_MACS_peak_17276_lociStitched	chr3	169487303	169492408	2	3646	8519.224	537	1	MYNN,ARPM1	LRRIQ4,TERC,LRRC34	MYNN	537	1
8_MACS_peak_7183_lociStitched	chr14	81936280	81955711	8	10265	8518.5504	538	1	SEL1L		SEL1L	538	1
6_MACS_peak_6639_lociStitched	chr13	114552868	114567559	6	9274	8516.3727	539	1	GAS6	FLJ44054,GAS6	GAS6	539	1
4_MACS_peak_967_lociStitched	chr1	93416446	93428633	4	7222	8516.2756	540	1	FAM69A		FAM69A	540	1
1_MACS_peak_13917_lociStitched	chr2	201725935	201730125	1	4191	8511.985	541	1	CLK1	BZW1,NIF3L1,PPIL3	CLK1	541	1
2_MACS_peak_6569_lociStitched	chr13	97873885	97879855	2	5889	8506.056	542	1	MBNL2		MBNL2	542	1
2_MACS_peak_3379_lociStitched	chr10	104153332	104159510	2	3657	8486.7186	543	1	NFKB2	FBXL15,MIR146B,PSD,CUEDC2	NFKB2	543	1
9_MACS_peak_24142_lociStitched	chr9	33128967	33146529	9	10989	8485.9584	544	1	B4GALT1		B4GALT1	544	1
2_MACS_peak_4111_lociStitched	chr11	62597752	62601553	2	3787	8478.5106	545	1	STX5,WDR74	TMEM179B,SLC3A2,TMEM223,NXF1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	STX5	545	1
2_MACS_peak_12547_lociStitched	chr2	30368529	30373847	2	5096	8466.256	546	1	YPEL5		YPEL5	546	1
1_MACS_peak_16705_lociStitched	chr3	107937229	107943722	1	6494	8464.2748	547	1	IFT57		IFT57	547	1
3_MACS_peak_16845_lociStitched	chr3	119178677	119188500	3	5461	8454.6561	548	1	POGLUT1,TMEM39A	C3orf1	TMEM39A	548	1
2_MACS_peak_14915_lociStitched	chr21	17566134	17572883	2	6115	8449.0731	549	1	C21orf34		C21orf34	549	1
3_MACS_peak_12237_lociStitched	chr19	55762391	55771673	3	8606	8448.4764	550	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	550	1
5_MACS_peak_19255_lociStitched	chr5	95290714	95298470	5	7100	8426.1184	551	1	ELL2		ELL2	551	1
2_MACS_peak_3737_lociStitched	chr11	9480444	9484096	2	3640	8422.6076	552	1	ZNF143,LOC644656	SNORA23	LOC644656	552	1
1_MACS_peak_5008_lociStitched	chr12	10017806	10023396	1	5591	8419.099	553	1	CLEC2B	KLRF1,KLRF2	CLEC2B	553	1
1_MACS_peak_17633_lociStitched	chr3	195632382	195637102	1	4721	8415.76	554	1	TNK2	TNK2	TNK2	554	1
2_MACS_peak_24874_lociStitched	chr9	131445588	131453490	2	6917	8414.0496	555	1	SET	PKN3,WDR34,ZDHHC12	SET	555	1
5_MACS_peak_15319_lociStitched	chr22	24177261	24190984	5	7816	8399.8483	556	1	DERL3	SMARCB1,SLC2A11,MIF	DERL3	556	1
5_MACS_peak_16599_lociStitched	chr3	96531290	96545499	5	12538	8398.9399	557	1	EPHA6		EPHA6	557	1
3_MACS_peak_24617_lociStitched	chr9	108004690	108011505	3	6157	8389.265	558	1	SLC44A1		SLC44A1	558	1
5_MACS_peak_10799_lociStitched	chr18	24028265	24043376	5	7841	8380.5606	559	1	KCTD1		KCTD1	559	1
3_MACS_peak_24930_lociStitched	chr9	134268444	134278692	3	6551	8376.7152	560	1		BAT2L1	BAT2L1	560	1
4_MACS_peak_15485_lociStitched	chr22	37614409	37628277	4	8762	8376.272	561	1	RAC2	C1QTNF6,SSTR3	SSTR3	561	1
2_MACS_peak_6463_lociStitched	chr13	53022928	53030734	2	5238	8373.4962	562	1	CKAP2,VPS36	TPTE2P3,THSD1	VPS36	562	1
4_MACS_peak_6789_lociStitched	chr14	32667230	32676218	4	5977	8361.5364	563	1			ARHGAP5	563	1
1_MACS_peak_19578_lociStitched	chr5	137877407	137880617	1	3211	8357.877	564	1	ETF1	SNORD63,HSPA9	ETF1	564	1
2_MACS_peak_4199_lociStitched	chr11	65238565	65245881	2	4595	8349.0192	565	1		NEAT1,MIR612,MALAT1,SCYL1	MALAT1	565	1
3_MACS_peak_10642_lociStitched	chr18	2635044	2642974	3	6800	8347.118	566	1		SMCHD1,LOC645158	LOC645158	566	1
2_MACS_peak_11421_lociStitched	chr19	12775681	12781259	2	4840	8340.2256	567	1	WDR83,MAN2B1,C19orf56	DHPS,FBXW9,SNORD41	WDR83	567	1
3_MACS_peak_10749_lociStitched	chr18	14207504	14218591	3	9394	8337.424	568	1			ZNF519	568	1
5_MACS_peak_16670_lociStitched	chr3	101509735	101522098	5	8487	8327.7168	569	1	FAM55C	NFKBIZ	FAM55C	569	1
3_MACS_peak_19052_lociStitched	chr5	68663844	68672562	3	6987	8319.5874	570	1	RAD17,TAF9	MARVELD2,CCDC125	RAD17	570	1
1_MACS_peak_3929_lociStitched	chr11	34072371	34075824	1	3454	8315.1693	571	1	CAPRIN1		CAPRIN1	571	1
2_MACS_peak_5055_lociStitched	chr12	14920261	14928078	2	6532	8314.1612	572	1	H2AFJ,HIST4H4	C12orf60,WBP11,C12orf69	HIST4H4	572	1
4_MACS_peak_8181_lociStitched	chr15	77351584	77363881	4	7009	8310.3126	573	1	TSPAN3		TSPAN3	573	1
1_MACS_peak_1584_lociStitched	chr1	160230190	160233566	1	3377	8310.024	574	1	DCAF8	PEX19	DCAF8	574	1
4_MACS_peak_25415_lociStitched	chrX	106953814	106962076	4	7454	8307.441	575	1	TSC22D3		TSC22D3	575	1
1_MACS_peak_17048_lociStitched	chr3	136468725	136472710	1	3986	8306.7325	576	1	STAG1		STAG1	576	1
3_MACS_peak_19607_lociStitched	chr5	139013177	139019947	3	6456	8304.759	577	1		CXXC5	CXXC5	577	1
3_MACS_peak_14889_lociStitched	chr21	15313522	15323569	3	9502	8294.8032	578	1	C21orf81		C21orf81	578	1
2_MACS_peak_18332_lociStitched	chr4	121987052	121994588	2	7506	8281.3104	579	1	C4orf31		C4orf31	579	1
