REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM1_jia.bam
2_MACS_peak_2361_lociStitched	chr1	222755510	222756822	2	1280	535.6896
1_MACS_peak_2508_lociStitched	chr1	230340150	230341462	1	1313	713.7280000000001
1_MACS_peak_17063_lociStitched	chr3	139304614	139305926	1	1313	651.408
1_MACS_peak_20029_lociStitched	chr6	1821770	1823082	1	1313	719.1072
1_MACS_peak_21065_lociStitched	chr6	90948110	90949422	1	1313	815.8016
1_MACS_peak_21707_lociStitched	chr7	5258168	5259480	1	1313	1207.1712
2_MACS_peak_25537_lociStitched	chrX	150066465	150067777	2	1182	633.696
1_MACS_peak_138_lociStitched	chr1	9294399	9295710	1	1312	1545.0135
1_MACS_peak_2856_lociStitched	chr10	28031243	28032554	1	1312	2186.3547
1_MACS_peak_7592_lociStitched	chr15	40659579	40660890	1	1312	826.1922
1_MACS_peak_10641_lociStitched	chr18	2605329	2606640	1	1312	929.7612
2_MACS_peak_11875_lociStitched	chr19	39321791	39323102	2	1213	734.6844
1_MACS_peak_12037_lociStitched	chr19	45981224	45982535	1	1312	2889.7062
1_MACS_peak_18551_lociStitched	chr4	159643753	159645064	1	1312	1536.8853
1_MACS_peak_19436_lociStitched	chr5	121297422	121298733	1	1312	1047.8823
2_MACS_peak_25264_lociStitched	chrX	48957455	48958766	2	1214	544.7205
1_MACS_peak_444_lociStitched	chr1	32756916	32758226	1	1311	835.911
1_MACS_peak_543_lociStitched	chr1	40264306	40265616	1	1311	1314.323
1_MACS_peak_5888_lociStitched	chr12	108908866	108910176	1	1311	1419.5159999999998
1_MACS_peak_7932_lociStitched	chr15	64863754	64865064	1	1311	1266.77
1_MACS_peak_8474_lociStitched	chr15	100346337	100347647	1	1311	1182.93
1_MACS_peak_9659_lociStitched	chr17	17597416	17598726	1	1311	1140.0929999999998
1_MACS_peak_10808_lociStitched	chr18	25365516	25366826	1	1311	1062.5410000000002
1_MACS_peak_10994_lociStitched	chr19	488452	489762	1	1311	1325.851
2_MACS_peak_13573_lociStitched	chr2	160142693	160144003	2	1252	820.584
1_MACS_peak_18147_lociStitched	chr4	89444093	89445403	1	1311	819.667
2_MACS_peak_22607_lociStitched	chr7	129709719	129711029	2	1242	986.168
1_MACS_peak_2094_lociStitched	chr1	200749437	200750746	1	1310	1156.7633
1_MACS_peak_4717_lociStitched	chr11	115064729	115066038	1	1310	977.4303
2_MACS_peak_9309_lociStitched	chr16	81869935	81871244	2	1271	676.753
1_MACS_peak_10863_lociStitched	chr18	43753420	43754729	1	1310	814.8525000000001
1_MACS_peak_12118_lociStitched	chr19	49402932	49404241	1	1310	941.1709999999999
2_MACS_peak_14307_lociStitched	chr20	5930563	5931872	2	1277	724.5314999999999
1_MACS_peak_14566_lociStitched	chr20	35917505	35918814	1	1310	1844.7737
1_MACS_peak_1855_lociStitched	chr1	177786912	177788220	1	1309	1080.1464
1_MACS_peak_2829_lociStitched	chr10	24940894	24942202	1	1309	631.3716000000001
1_MACS_peak_9395_lociStitched	chr16	89283143	89284451	1	1309	1641.9324000000001
2_MACS_peak_14221_lociStitched	chr2	242447361	242448669	2	1246	647.7216
1_MACS_peak_18602_lociStitched	chr4	177044737	177046045	1	1309	622.4772
1_MACS_peak_19598_lociStitched	chr5	138861328	138862636	1	1309	918.6084000000001
1_MACS_peak_20283_lociStitched	chr6	21438202	21439510	1	1309	1209.6384
2_MACS_peak_21656_lociStitched	chr6	170722636	170723944	2	1305	677.0207999999999
1_MACS_peak_23896_lociStitched	chr8	146227648	146228956	1	1309	795.7872000000001
1_MACS_peak_24004_lociStitched	chr9	6079869	6081177	1	1309	921.2244000000001
1_MACS_peak_13450_lociStitched	chr2	128848199	128849506	1	1308	887.5837
1_MACS_peak_15314_lociStitched	chr22	24092773	24094080	1	1308	1109.2509
1_MACS_peak_15417_lociStitched	chr22	31625360	31626667	1	1308	734.5340000000001
1_MACS_peak_21588_lociStitched	chr6	158980596	158981903	1	1308	1387.5112000000001
1_MACS_peak_745_lociStitched	chr1	59011285	59012591	1	1307	3453.8476
1_MACS_peak_3490_lociStitched	chr10	119134266	119135572	1	1307	1063.737
1_MACS_peak_5527_lociStitched	chr12	58334622	58335928	1	1307	831.3996000000001
1_MACS_peak_6670_lociStitched	chr13	115099399	115100705	1	1307	690.6128000000001
1_MACS_peak_9300_lociStitched	chr16	81831684	81832990	1	1307	746.5096
1_MACS_peak_19044_lociStitched	chr5	68389682	68390988	1	1307	1857.0013999999999
1_MACS_peak_20265_lociStitched	chr6	18387230	18388536	1	1307	857.7808000000001
1_MACS_peak_24141_lociStitched	chr9	33109888	33111194	1	1307	737.6288
1_MACS_peak_269_lociStitched	chr1	24117158	24118463	1	1306	739.152
1_MACS_peak_2306_lociStitched	chr1	213030867	213032172	1	1306	1294.1685
1_MACS_peak_2331_lociStitched	chr1	218457970	218459275	1	1306	1153.3590000000002
1_MACS_peak_7283_lociStitched	chr14	93308068	93309373	1	1306	764.9910000000001
2_MACS_peak_9273_lociStitched	chr16	74733945	74735250	2	1138	615.177
1_MACS_peak_12416_lociStitched	chr2	13699831	13701136	1	1306	669.3345
1_MACS_peak_14241_lociStitched	chr20	523587	524892	1	1306	957.609
2_MACS_peak_546_lociStitched	chr1	40310849	40312153	2	1198	739.1071999999999
1_MACS_peak_1136_lociStitched	chr1	116915505	116916809	1	1305	1056.6312
1_MACS_peak_2573_lociStitched	chr1	243391213	243392517	1	1305	598.7968
2_MACS_peak_6637_lociStitched	chr13	114539914	114541218	2	1284	657.0856
1_MACS_peak_9864_lociStitched	chr17	34957280	34958584	1	1305	765.448
1_MACS_peak_11288_lociStitched	chr19	8538303	8539607	1	1305	779.2704
1_MACS_peak_13559_lociStitched	chr2	158646109	158647413	1	1305	774.5759999999999
2_MACS_peak_16047_lociStitched	chr3	32448135	32449439	2	1293	625.6592
1_MACS_peak_19028_lociStitched	chr5	66461581	66462885	1	1305	1253.796
1_MACS_peak_19395_lociStitched	chr5	112848992	112850296	1	1305	1351.8568
1_MACS_peak_23967_lociStitched	chr9	4297171	4298475	1	1305	771.5768
1_MACS_peak_5552_lociStitched	chr12	65073052	65074355	1	1304	950.5385
1_MACS_peak_8598_lociStitched	chr16	2255010	2256313	1	1304	1187.8147999999999
1_MACS_peak_13763_lociStitched	chr2	183988647	183989950	1	1304	1234.8531
1_MACS_peak_19226_lociStitched	chr5	95066169	95067472	1	1304	941.9387
1_MACS_peak_5134_lociStitched	chr12	26348204	26349506	1	1303	948.7674000000001
1_MACS_peak_16520_lociStitched	chr3	67735511	67736813	1	1303	744.3534
1_MACS_peak_19074_lociStitched	chr5	70751014	70752316	1	1303	1581.0185999999999
2_MACS_peak_20918_lociStitched	chr6	71122439	71123741	2	1178	737.0622000000001
1_MACS_peak_4890_lociStitched	chr12	73803	75104	1	1302	2146.7801
1_MACS_peak_5211_lociStitched	chr12	32111925	32113226	1	1302	1088.6768
1_MACS_peak_9474_lociStitched	chr17	2414405	2415706	1	1302	978.352
1_MACS_peak_10999_lociStitched	chr19	610119	611420	1	1302	878.0449000000001
1_MACS_peak_16818_lociStitched	chr3	114999448	115000749	1	1302	588.9627
1_MACS_peak_19746_lociStitched	chr5	151100260	151101561	1	1302	850.854
1_MACS_peak_21801_lociStitched	chr7	14236220	14237521	1	1302	680.6831999999999
1_MACS_peak_350_lociStitched	chr1	27226204	27227504	1	1301	1360.97
1_MACS_peak_2783_lociStitched	chr10	21873796	21875096	1	1301	1180.14
1_MACS_peak_6111_lociStitched	chr12	123568075	123569375	1	1301	1211.21
1_MACS_peak_12680_lociStitched	chr2	46118313	46119613	1	1301	822.9
1_MACS_peak_15220_lociStitched	chr22	17639243	17640543	1	1301	806.26
1_MACS_peak_18123_lociStitched	chr4	84205373	84206673	1	1301	1458.08
2_MACS_peak_22900_lociStitched	chr8	10822693	10823993	2	1245	664.8199999999999
1_MACS_peak_23218_lociStitched	chr8	56985905	56987205	1	1301	1100.45
1_MACS_peak_24616_lociStitched	chr9	107753162	107754462	1	1301	896.9999999999999
1_MACS_peak_25151_lociStitched	chrX	23925247	23926547	1	1301	743.99
1_MACS_peak_5879_lociStitched	chr12	107167693	107168992	1	1300	1443.8384999999998
1_MACS_peak_6447_lociStitched	chr13	51466677	51467976	1	1300	986.5904999999999
1_MACS_peak_9403_lociStitched	chr16	89723312	89724611	1	1300	1461.7647
2_MACS_peak_12842_lociStitched	chr2	61921282	61922581	2	1219	859.5482999999999
1_MACS_peak_20657_lociStitched	chr6	36841729	36843028	1	1300	1464.7523999999999
1_MACS_peak_22161_lociStitched	chr7	72424415	72425714	1	1300	806.4192
2_MACS_peak_25573_lociStitched	chrX	153706799	153708098	2	1197	550.776
1_MACS_peak_5774_lociStitched	chr12	96336004	96337302	1	1299	1060.466
1_MACS_peak_11688_lociStitched	chr19	20011624	20012922	1	1299	894.4518
2_MACS_peak_12781_lociStitched	chr2	54949936	54951234	2	1168	751.4122
1_MACS_peak_19127_lociStitched	chr5	78809698	78810996	1	1299	1725.8208
1_MACS_peak_231_lociStitched	chr1	21660579	21661876	1	1298	790.5215000000001
1_MACS_peak_721_lociStitched	chr1	54828971	54830268	1	1298	614.2592000000001
1_MACS_peak_2436_lociStitched	chr1	226495994	226497291	1	1298	882.9975999999999
1_MACS_peak_5474_lociStitched	chr12	56660205	56661502	1	1298	976.1222
2_MACS_peak_9994_lociStitched	chr17	41276893	41278190	2	1195	991.1674
1_MACS_peak_10101_lociStitched	chr17	46908133	46909430	1	1298	2438.8788
1_MACS_peak_19813_lociStitched	chr5	158689568	158690865	1	1298	1313.8609999999999
1_MACS_peak_295_lociStitched	chr1	25593235	25594531	1	1297	1632.5712
1_MACS_peak_4947_lociStitched	chr12	6601871	6603167	1	1297	1510.7472
1_MACS_peak_5222_lociStitched	chr12	32687115	32688411	1	1297	645.7968000000001
1_MACS_peak_5393_lociStitched	chr12	51785057	51786353	1	1297	708.264
1_MACS_peak_9616_lociStitched	chr17	15465720	15467016	1	1297	1758.8016
1_MACS_peak_10336_lociStitched	chr17	65240407	65241703	1	1297	1720.0511999999999
2_MACS_peak_11305_lociStitched	chr19	10206334	10207630	2	1201	700.3584
1_MACS_peak_17024_lociStitched	chr3	133224554	133225850	1	1297	1253.232
1_MACS_peak_17951_lociStitched	chr4	41991897	41993193	1	1297	900.4608
1_MACS_peak_21853_lociStitched	chr7	23338430	23339726	1	1297	954.3744
1_MACS_peak_22101_lociStitched	chr7	56031809	56033105	1	1297	1191.4128
1_MACS_peak_1071_lociStitched	chr1	110358477	110359772	1	1296	917.378
1_MACS_peak_2447_lociStitched	chr1	226890511	226891806	1	1296	1555.813
2_MACS_peak_12178_lociStitched	chr19	50979179	50980474	2	1229	1319.4754999999998
1_MACS_peak_16953_lociStitched	chr3	128399205	128400500	1	1296	2333.4605
1_MACS_peak_22657_lociStitched	chr7	136043519	136044814	1	1296	731.0275
1_MACS_peak_985_lociStitched	chr1	94883145	94884439	1	1295	860.8982
1_MACS_peak_13136_lociStitched	chr2	88354485	88355779	1	1295	1210.4076
1_MACS_peak_13637_lociStitched	chr2	170550427	170551721	1	1295	1411.754
1_MACS_peak_21679_lociStitched	chr7	1177217	1178511	1	1295	1788.5668
1_MACS_peak_3801_lociStitched	chr11	17252239	17253532	1	1294	688.5224999999999
1_MACS_peak_6699_lociStitched	chr14	21904863	21906156	1	1294	983.5851
1_MACS_peak_9586_lociStitched	chr17	8022152	8023445	1	1294	661.7574000000001
1_MACS_peak_10978_lociStitched	chr18	76828688	76829981	1	1294	924.3657
1_MACS_peak_14240_lociStitched	chr20	442066	443359	1	1294	1531.1706
1_MACS_peak_16927_lociStitched	chr3	125238293	125239586	1	1294	1210.1187
1_MACS_peak_20590_lociStitched	chr6	34216116	34217409	1	1294	1061.0358
2_MACS_peak_23180_lociStitched	chr8	52090263	52091556	2	1257	687.4880999999999
1_MACS_peak_167_lociStitched	chr1	11740583	11741875	1	1293	1311.7676000000001
1_MACS_peak_4064_lociStitched	chr11	59577528	59578820	1	1293	1242.258
1_MACS_peak_5927_lociStitched	chr12	110840777	110842069	1	1293	1405.8252
1_MACS_peak_9050_lociStitched	chr16	31119111	31120403	1	1293	1359.83
1_MACS_peak_15426_lociStitched	chr22	32025912	32027204	1	1293	825.9756
1_MACS_peak_18096_lociStitched	chr4	80957649	80958941	1	1293	741.2204
2_MACS_peak_18728_lociStitched	chr5	1335827	1337119	2	1170	590.1856
1_MACS_peak_19010_lociStitched	chr5	64330732	64332024	1	1293	1031.1452
1_MACS_peak_7755_lociStitched	chr15	51914242	51915533	1	1292	828.0473999999999
1_MACS_peak_7853_lociStitched	chr15	59948945	59950236	1	1292	1611.2971
1_MACS_peak_14389_lociStitched	chr20	20032272	20033563	1	1292	1188.7528
2_MACS_peak_19001_lociStitched	chr5	61707997	61709288	2	1200	1382.4028
1_MACS_peak_25331_lociStitched	chrX	69353162	69354453	1	1292	793.965
1_MACS_peak_1650_lociStitched	chr1	161378993	161380283	1	1291	725.8829999999999
1_MACS_peak_1947_lociStitched	chr1	184376643	184377933	1	1291	719.82
2_MACS_peak_2450_lociStitched	chr1	226925601	226926891	2	1289	628.488
1_MACS_peak_5553_lociStitched	chr12	65123589	65124879	1	1291	874.878
1_MACS_peak_8339_lociStitched	chr15	90404045	90405335	1	1291	645.0
1_MACS_peak_9129_lociStitched	chr16	57278537	57279827	1	1291	908.547
1_MACS_peak_10505_lociStitched	chr17	76016024	76017314	1	1291	704.727
1_MACS_peak_11824_lociStitched	chr19	36618373	36619663	1	1291	936.669
1_MACS_peak_12920_lociStitched	chr2	65046648	65047938	1	1291	1065.411
1_MACS_peak_13496_lociStitched	chr2	138044959	138046249	1	1291	947.892
1_MACS_peak_18140_lociStitched	chr4	88140520	88141810	1	1291	1143.198
1_MACS_peak_20984_lociStitched	chr6	82853259	82854549	1	1291	869.589
1_MACS_peak_23963_lociStitched	chr9	4035888	4037178	1	1291	733.6229999999999
2_MACS_peak_24239_lociStitched	chr9	37210042	37211332	2	1157	622.683
2_MACS_peak_5692_lociStitched	chr12	89739445	89740734	2	1070	564.7109
1_MACS_peak_6048_lociStitched	chr12	121664577	121665866	1	1290	1549.1202
1_MACS_peak_8204_lociStitched	chr15	78591135	78592424	1	1290	1271.8563
2_MACS_peak_9844_lociStitched	chr17	33415766	33417055	2	1236	805.3672
1_MACS_peak_11410_lociStitched	chr19	12510987	12512276	1	1290	1044.0900000000001
1_MACS_peak_18476_lociStitched	chr4	147096454	147097743	1	1290	1083.2756
1_MACS_peak_22177_lociStitched	chr7	73668213	73669502	1	1290	1339.0131999999999
1_MACS_peak_22847_lociStitched	chr7	158496945	158498234	1	1290	914.2877000000001
1_MACS_peak_1830_lociStitched	chr1	175136295	175137583	1	1289	648.1216
1_MACS_peak_2048_lociStitched	chr1	196185857	196187145	1	1289	1340.6791999999998
1_MACS_peak_2454_lociStitched	chr1	227057705	227058993	1	1289	1008.7616
1_MACS_peak_12996_lociStitched	chr2	70387351	70388639	1	1289	779.884
1_MACS_peak_22390_lociStitched	chr7	100728414	100729702	1	1289	1167.0568
1_MACS_peak_23864_lociStitched	chr8	145503894	145505182	1	1289	676.5864
1_MACS_peak_1321_lociStitched	chr1	150459298	150460585	1	1288	1000.5138
2_MACS_peak_6184_lociStitched	chr12	133532173	133533460	2	1266	1029.9861
1_MACS_peak_7514_lociStitched	chr15	31727202	31728489	1	1288	710.0378999999999
1_MACS_peak_10226_lociStitched	chr17	56708664	56709951	1	1288	952.2513
1_MACS_peak_10414_lociStitched	chr17	73200928	73202215	1	1288	1359.9729
1_MACS_peak_13271_lociStitched	chr2	105653908	105655195	1	1288	861.7751999999999
1_MACS_peak_15355_lociStitched	chr22	26907697	26908984	1	1288	1127.9268
1_MACS_peak_20069_lociStitched	chr6	5723781	5725068	1	1288	1371.2984999999999
1_MACS_peak_900_lociStitched	chr1	86861399	86862685	1	1287	1149.5554
1_MACS_peak_5400_lociStitched	chr12	52463362	52464648	1	1287	1913.0536
1_MACS_peak_6212_lociStitched	chr13	22177209	22178495	1	1287	1935.1727999999998
1_MACS_peak_10339_lociStitched	chr17	65373256	65374542	1	1287	582.558
2_MACS_peak_10411_lociStitched	chr17	73149923	73151209	2	1194	868.1786000000001
1_MACS_peak_10945_lociStitched	chr18	56806641	56807927	1	1287	1494.7178000000001
1_MACS_peak_11181_lociStitched	chr19	4328387	4329673	1	1287	1771.0792
1_MACS_peak_22473_lociStitched	chr7	105752150	105753436	1	1287	792.6904
1_MACS_peak_2200_lociStitched	chr1	205409876	205411161	1	1286	614.3585
2_MACS_peak_2794_lociStitched	chr10	22510097	22511382	2	1164	698.6545
2_MACS_peak_4759_lociStitched	chr11	118868117	118869402	2	1104	567.7130000000001
1_MACS_peak_7172_lociStitched	chr14	81087468	81088753	1	1286	674.2395
1_MACS_peak_16153_lociStitched	chr3	43356141	43357426	1	1286	807.7510000000001
2_MACS_peak_17655_lociStitched	chr3	196965330	196966615	2	1229	844.245
1_MACS_peak_19532_lociStitched	chr5	132361347	132362632	1	1286	1254.931
1_MACS_peak_20898_lociStitched	chr6	64062223	64063508	1	1286	796.7
1_MACS_peak_21387_lociStitched	chr6	137143148	137144433	1	1286	931.7534999999999
1_MACS_peak_2127_lociStitched	chr1	202895563	202896847	1	1285	2227.8684000000003
1_MACS_peak_3260_lociStitched	chr10	93169225	93170509	1	1285	951.1872
1_MACS_peak_4042_lociStitched	chr11	57447332	57448616	1	1285	680.9052
2_MACS_peak_9385_lociStitched	chr16	88986920	88988204	2	1187	574.3331999999999
2_MACS_peak_10385_lociStitched	chr17	72322293	72323577	2	1146	623.1252000000001
1_MACS_peak_10515_lociStitched	chr17	76641525	76642809	1	1285	1169.9808
1_MACS_peak_19664_lociStitched	chr5	142149329	142150613	1	1285	720.4524
1_MACS_peak_20963_lociStitched	chr6	79576795	79578079	1	1285	930.9
1_MACS_peak_25407_lociStitched	chrX	102883523	102884807	1	1285	798.0060000000001
1_MACS_peak_2286_lociStitched	chr1	211564631	211565914	1	1284	900.7942999999999
2_MACS_peak_5625_lociStitched	chr12	75492495	75493778	2	1263	605.3194
1_MACS_peak_7978_lociStitched	chr15	66661885	66663168	1	1284	1797.9962
1_MACS_peak_10345_lociStitched	chr17	65821516	65822799	1	1284	2152.874
1_MACS_peak_13667_lociStitched	chr2	172864744	172866027	1	1284	930.3032999999999
1_MACS_peak_18050_lociStitched	chr4	75023348	75024631	1	1284	1242.8421
2_MACS_peak_21653_lociStitched	chr6	170615260	170616543	2	1249	1175.8695
1_MACS_peak_1585_lociStitched	chr1	160254042	160255324	1	1283	1054.8296
2_MACS_peak_22364_lociStitched	chr7	99745975	99747257	2	1171	699.8438000000001
1_MACS_peak_1311_lociStitched	chr1	149981863	149983144	1	1282	1277.9256
1_MACS_peak_12505_lociStitched	chr2	26266663	26267944	1	1282	811.0011
1_MACS_peak_22363_lociStitched	chr7	99723986	99725267	1	1282	1221.6897
2_MACS_peak_5295_lociStitched	chr12	47710216	47711496	2	1261	676.352
1_MACS_peak_6783_lociStitched	chr14	31925967	31927247	1	1281	903.04
1_MACS_peak_10987_lociStitched	chr18	77747878	77749158	1	1281	918.784
1_MACS_peak_14974_lociStitched	chr21	32495669	32496949	1	1281	967.808
1_MACS_peak_19753_lociStitched	chr5	153569399	153570679	1	1281	1956.992
1_MACS_peak_23523_lociStitched	chr8	101397905	101399185	1	1281	837.504
1_MACS_peak_24703_lociStitched	chr9	117280237	117281517	1	1281	993.28
1_MACS_peak_3532_lociStitched	chr10	121651671	121652950	1	1280	846.0585
1_MACS_peak_7380_lociStitched	chr14	103285407	103286686	1	1280	730.1810999999999
1_MACS_peak_8375_lociStitched	chr15	91259807	91261086	1	1280	1205.4575
1_MACS_peak_8387_lociStitched	chr15	91565136	91566415	1	1280	924.9727999999999
2_MACS_peak_14678_lociStitched	chr20	46377038	46378317	2	1073	571.5851
1_MACS_peak_18634_lociStitched	chr4	183413610	183414889	1	1280	703.1941999999999
2_MACS_peak_21724_lociStitched	chr7	6486927	6488206	2	1078	553.1675
1_MACS_peak_367_lociStitched	chr1	27771167	27772445	1	1279	590.5638
1_MACS_peak_14707_lociStitched	chr20	48329605	48330883	1	1279	815.1084000000001
1_MACS_peak_17546_lociStitched	chr3	186523694	186524972	1	1279	1905.498
1_MACS_peak_17888_lociStitched	chr4	37996549	37997827	1	1279	564.876
1_MACS_peak_23524_lociStitched	chr8	101450011	101451289	1	1279	649.7352
1_MACS_peak_1913_lociStitched	chr1	182557348	182558625	1	1278	1911.0304999999998
1_MACS_peak_14411_lociStitched	chr20	25227950	25229227	1	1278	823.7927
1_MACS_peak_15038_lociStitched	chr21	35445369	35446646	1	1278	1160.9207000000001
1_MACS_peak_19133_lociStitched	chr5	79551380	79552657	1	1278	884.3225
1_MACS_peak_20993_lociStitched	chr6	83796266	83797543	1	1278	620.1111999999999
1_MACS_peak_22458_lociStitched	chr7	105028476	105029753	1	1278	726.4852999999999
1_MACS_peak_1801_lociStitched	chr1	173413608	173414884	1	1277	900.3456
1_MACS_peak_3109_lociStitched	chr10	72163719	72164995	1	1277	1132.3224
1_MACS_peak_10688_lociStitched	chr18	10525819	10527095	1	1277	1180.9379999999999
1_MACS_peak_16605_lociStitched	chr3	97482813	97484089	1	1277	883.1196000000001
1_MACS_peak_23909_lociStitched	chr9	536647	537923	1	1277	634.6824
2_MACS_peak_7295_lociStitched	chr14	93672936	93674211	2	1267	761.94
1_MACS_peak_8849_lociStitched	chr16	21866348	21867623	1	1276	916.9799999999999
1_MACS_peak_21142_lociStitched	chr6	108395376	108396651	1	1276	916.7249999999999
1_MACS_peak_21988_lociStitched	chr7	44162470	44163745	1	1276	749.8275
1_MACS_peak_22651_lociStitched	chr7	135242297	135243572	1	1276	1865.1975000000002
2_MACS_peak_23169_lociStitched	chr8	48872119	48873394	2	1177	629.7225
1_MACS_peak_24908_lociStitched	chr9	132815528	132816803	1	1276	1487.2875000000001
1_MACS_peak_6254_lociStitched	chr13	30332321	30333595	1	1275	1065.5736
1_MACS_peak_10942_lociStitched	chr18	56659464	56660738	1	1275	638.274
1_MACS_peak_15264_lociStitched	chr22	20849371	20850645	1	1275	856.128
1_MACS_peak_18179_lociStitched	chr4	95446599	95447873	1	1275	841.0948
1_MACS_peak_23324_lociStitched	chr8	70844942	70846216	1	1275	699.2986000000001
1_MACS_peak_2995_lociStitched	chr10	54016660	54017933	1	1274	768.3828000000001
1_MACS_peak_3198_lociStitched	chr10	81664175	81665448	1	1274	915.0323999999999
1_MACS_peak_8242_lociStitched	chr15	81331252	81332525	1	1274	874.6783
1_MACS_peak_9404_lociStitched	chr16	89752984	89754257	1	1274	812.9377999999999
1_MACS_peak_10946_lociStitched	chr18	57025347	57026620	1	1274	1042.7143
1_MACS_peak_12793_lociStitched	chr2	55360521	55361794	1	1274	764.0545999999999
1_MACS_peak_15081_lociStitched	chr21	38579604	38580877	1	1274	712.4981
1_MACS_peak_15797_lociStitched	chr3	9004439	9005712	1	1274	1181.7259
1_MACS_peak_8161_lociStitched	chr15	76030474	76031746	1	1273	774.2664
1_MACS_peak_13551_lociStitched	chr2	157292034	157293306	1	1273	750.7343999999999
2_MACS_peak_23219_lociStitched	chr8	57102590	57103862	2	779	436.5504
1_MACS_peak_1658_lociStitched	chr1	161581774	161583045	1	1272	1079.5874000000001
1_MACS_peak_4206_lociStitched	chr11	65313375	65314646	1	1272	1105.3887
1_MACS_peak_8520_lociStitched	chr16	127567	128838	1	1272	721.5467
1_MACS_peak_11568_lociStitched	chr19	17392132	17393403	1	1272	601.0559
1_MACS_peak_16154_lociStitched	chr3	43368210	43369481	1	1272	801.7468
1_MACS_peak_18849_lociStitched	chr5	39057534	39058805	1	1272	808.1018
1_MACS_peak_18901_lociStitched	chr5	52541652	52542923	1	1272	626.603
1_MACS_peak_22548_lociStitched	chr7	121025269	121026540	1	1272	772.5138000000001
1_MACS_peak_3332_lociStitched	chr10	100099637	100100907	1	1271	981.71
1_MACS_peak_4165_lociStitched	chr11	64577329	64578599	1	1271	689.102
1_MACS_peak_4601_lociStitched	chr11	103694282	103695552	1	1271	629.0310000000001
1_MACS_peak_6006_lociStitched	chr12	120516447	120517717	1	1271	762.889
2_MACS_peak_12967_lociStitched	chr2	69135080	69136350	2	1260	668.401
1_MACS_peak_13951_lociStitched	chr2	202645116	202646386	1	1271	1475.105
1_MACS_peak_17073_lociStitched	chr3	141029934	141031204	1	1271	1083.945
1_MACS_peak_23832_lociStitched	chr8	144640034	144641304	1	1271	727.202
1_MACS_peak_25308_lociStitched	chrX	56589619	56590889	1	1271	1193.9270000000001
1_MACS_peak_5206_lociStitched	chr12	31811769	31813038	1	1270	1357.3224000000002
2_MACS_peak_5559_lociStitched	chr12	65581627	65582896	2	1146	611.658
1_MACS_peak_6634_lociStitched	chr13	114102995	114104264	1	1270	929.1618
2_MACS_peak_11457_lociStitched	chr19	13905513	13906782	2	1262	1195.1442
2_MACS_peak_12174_lociStitched	chr19	50886837	50888106	2	1210	808.8606
1_MACS_peak_14624_lociStitched	chr20	43588331	43589600	1	1270	974.592
1_MACS_peak_16128_lociStitched	chr3	41012881	41014150	1	1270	1050.4782
1_MACS_peak_17129_lociStitched	chr3	143254624	143255893	1	1270	683.9910000000001
2_MACS_peak_17721_lociStitched	chr4	2419993	2421262	2	1231	731.4516
1_MACS_peak_19176_lociStitched	chr5	87564272	87565541	1	1270	987.1551000000001
2_MACS_peak_21923_lociStitched	chr7	31727556	31728825	2	1137	507.0924
1_MACS_peak_22266_lociStitched	chr7	86974112	86975381	1	1270	979.0335
2_MACS_peak_25188_lociStitched	chrX	40439714	40440983	2	1248	1122.6843000000001
1_MACS_peak_146_lociStitched	chr1	10269962	10271230	1	1269	839.9232
1_MACS_peak_4167_lociStitched	chr11	64645672	64646940	1	1269	797.8256
1_MACS_peak_4214_lociStitched	chr11	65404937	65406205	1	1269	819.128
1_MACS_peak_6222_lociStitched	chr13	25860519	25861787	1	1269	2251.5876000000003
1_MACS_peak_9086_lociStitched	chr16	50307932	50309200	1	1269	1421.6816
1_MACS_peak_11247_lociStitched	chr19	7069267	7070535	1	1269	1984.5467999999998
1_MACS_peak_11405_lociStitched	chr19	12266761	12268029	1	1269	664.1784
2_MACS_peak_15399_lociStitched	chr22	30233566	30234834	2	1202	688.6508
1_MACS_peak_15691_lociStitched	chr22	46067498	46068766	1	1269	1139.298
1_MACS_peak_18579_lociStitched	chr4	166033153	166034421	1	1269	1885.516
1_MACS_peak_18671_lociStitched	chr4	185427191	185428459	1	1269	687.1292000000001
2_MACS_peak_21016_lociStitched	chr6	88345915	88347183	2	1257	595.8332
1_MACS_peak_3349_lociStitched	chr10	102026791	102028058	1	1268	1429.5561
1_MACS_peak_7590_lociStitched	chr15	40452466	40453733	1	1268	809.3596
1_MACS_peak_9806_lociStitched	chr17	29421332	29422599	1	1268	1063.3931
1_MACS_peak_15819_lociStitched	chr3	10156812	10158079	1	1268	1073.7825
1_MACS_peak_17434_lociStitched	chr3	180319469	180320736	1	1268	1266.2397999999998
1_MACS_peak_17976_lociStitched	chr4	53566754	53568021	1	1268	797.5764999999999
1_MACS_peak_24449_lociStitched	chr9	93221426	93222693	1	1268	866.1211999999999
1_MACS_peak_7951_lociStitched	chr15	65203569	65204835	1	1267	769.2216000000001
1_MACS_peak_16057_lociStitched	chr3	32543429	32544695	1	1267	2021.0424
1_MACS_peak_17054_lociStitched	chr3	137893024	137894290	1	1267	842.1432
2_MACS_peak_18572_lociStitched	chr4	164471048	164472314	2	1081	540.9618
1_MACS_peak_2572_lociStitched	chr1	243264290	243265555	1	1266	1453.991
1_MACS_peak_6830_lociStitched	chr14	42859928	42861193	1	1266	748.5005
