#15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_ROSE/15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X15_0EX1_0229Kronos_MM1S.KB.3hr.1_H3K27Ac_hs.dm_i25.bam
#Using cutoff of 26071.572 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X15_0EX1_0229Kronos_MM1S.KB.3hr.1_H3K27Ac_hs.dm_i25.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	isStretch
2_MACS_peak_20431_lociStitched	chr4	84132748	84144092	2	8334	27573.8608	2147.4192	528	1
1_MACS_peak_23180_lociStitched	chr6	32934703	32943029	1	8327	78685.6956	2109.8084	529	1
4_MACS_peak_13423_lociStitched	chr19	39921052	39937664	4	8318	16641.9016	2450.27	530	1
2_MACS_peak_19771_lociStitched	chr3	196358027	196371007	2	8315	41259.526	2968.526	531	1
3_MACS_peak_1654_lociStitched	chr1	153929194	153941597	3	8305	32845.6246	3476.5609	532	1
2_MACS_peak_24639_lociStitched	chr7	26002457	26011701	2	8300	52089.94	1795.1848	533	1
3_MACS_peak_17710_lociStitched	chr22	39095577	39106124	3	8294	26312.6556	2121.0017	534	1
2_MACS_peak_1694_lociStitched	chr1	154971093	154979946	2	8285	29760.2448	1894.542	535	1
4_MACS_peak_21001_lociStitched	chr4	173897089	173914822	4	8282	24230.3712	2766.348	536	1
3_MACS_peak_24910_lociStitched	chr7	52774641	52788495	3	8273	24182.157	1637.5428	537	1
2_MACS_peak_6749_lociStitched	chr12	105618203	105630820	2	8265	15742.2309	2167.6006	538	1
3_MACS_peak_5659_lociStitched	chr12	6439155	6452019	3	8262	21162.5664	1995.2064	539	1
2_MACS_peak_19291_lociStitched	chr3	151911138	151919929	2	8253	22071.5637	1640.4006	540	1
1_MACS_peak_13778_lociStitched	chr19	55763949	55772193	1	8245	31656.1356	1579.5504	541	1
3_MACS_peak_26298_lociStitched	chr8	38812013	38823410	3	8237	20505.4824	1962.5634	542	1
2_MACS_peak_4501_lociStitched	chr11	35183621	35196181	2	8225	18320.016	2630.064	543	1
3_MACS_peak_17100_lociStitched	chr21	34695963	34712300	3	8224	40360.5585	3976.4258	544	1
1_MACS_peak_15455_lociStitched	chr2	173419337	173427558	1	8222	16155.9092	1390.1711	545	1
2_MACS_peak_21926_lociStitched	chr5	109188932	109202085	2	8196	31924.9616	2404.3684	546	1
3_MACS_peak_25871_lociStitched	chr7	155532871	155547120	3	8195	14667.9206	3130.5053	547	1
4_MACS_peak_14728_lociStitched	chr2	86290480	86308503	4	8179	12414.2424	3098.1537	548	1
3_MACS_peak_16124_lociStitched	chr2	241499335	241509465	3	8174	21802.799	866.115	549	1
3_MACS_peak_17502_lociStitched	chr22	27053177	27071102	3	8159	24021.2925	2900.265	550	1
1_MACS_peak_25185_lociStitched	chr7	90337272	90345424	1	8153	37411.1584	1515.4568	551	1
1_MACS_peak_12524_lociStitched	chr18	52983351	52991493	1	8143	19469.1504	1057.6458	552	1
1_MACS_peak_11448_lociStitched	chr17	43387661	43395800	1	8140	18883.2939	1836.1584	553	1
2_MACS_peak_3917_lociStitched	chr10	112112782	112122475	2	8139	111851.4042	2217.7584	554	1
4_MACS_peak_4264_lociStitched	chr11	9586652	9599775	4	8134	15403.7774	2112.803	555	1
2_MACS_peak_8145_lociStitched	chr14	72980376	72989833	2	8132	28057.0276	970.2882	556	1
2_MACS_peak_19820_lociStitched	chr4	1712244	1725153	2	8131	35179.6068	1927.3137	557	1
2_MACS_peak_10823_lociStitched	chr17	7736929	7748931	2	8117	14594.432	1842.307	558	1
3_MACS_peak_26737_lociStitched	chr8	103659277	103669656	3	8103	7487.4106	986.005	559	1
2_MACS_peak_21956_lociStitched	chr5	112256150	112266826	2	8102	34052.1696	1881.1112	560	1
2_MACS_peak_9949_lociStitched	chr16	23343895	23354207	2	8088	95129.2312	2225.3296	561	1
3_MACS_peak_17724_lociStitched	chr22	39409109	39422013	3	8078	30143.744	2352.3992	562	1
2_MACS_peak_10435_lociStitched	chr16	71876722	71888670	2	8077	18340.18	2077.7572	563	1
2_MACS_peak_19525_lociStitched	chr3	177068666	177079666	2	8076	50945.4	3034.9	564	1
2_MACS_peak_16499_lociStitched	chr20	32461941	32473433	2	8073	71841.0888	2035.2332	565	1
5_MACS_peak_4806_lociStitched	chr11	65306874	65326589	5	8073	11761.969	2610.266	566	1
2_MACS_peak_16826_lociStitched	chr20	52481716	52490485	2	8072	23159.8059	1700.3091	567	1
3_MACS_peak_1862_lociStitched	chr1	161768836	161778608	3	8058	13522.4936	1864.4976	568	1
5_MACS_peak_8805_lociStitched	chr15	44954492	44976483	5	8056	17775.3253	3270.0617	569	1
2_MACS_peak_23165_lociStitched	chr6	32156739	32165933	2	8055	19554.7186	1678.8244	570	1
3_MACS_peak_2203_lociStitched	chr1	200588910	200598605	3	8055	18960.5115	2208.521	571	1
2_MACS_peak_17469_lociStitched	chr22	24822788	24831801	2	8041	26465.7732	1330.3188	572	1
1_MACS_peak_19282_lociStitched	chr3	150315388	150323427	1	8040	28931.5571	1558.7621	573	1
3_MACS_peak_17752_lociStitched	chr22	39823019	39835363	3	8038	22247.5912	1723.2224	574	1
2_MACS_peak_9206_lociStitched	chr15	75353000	75363312	2	8023	28534.3352	1906.6888	575	1
4_MACS_peak_6114_lociStitched	chr12	48284547	48299196	4	8019	11505.3246	2159.2626	576	1
1_MACS_peak_18901_lociStitched	chr3	113460739	113468756	1	8018	25756.2159	1482.3433	577	1
2_MACS_peak_24574_lociStitched	chr7	20476672	20489828	2	8018	22999.3192	1968.1376	578	1
2_MACS_peak_26995_lociStitched	chr8	134576767	134585850	2	8012	39097.7735	1457.8215	579	1
2_MACS_peak_26144_lociStitched	chr8	26428246	26437527	2	8012	33499.7695	1814.4355	580	1
3_MACS_peak_2305_lociStitched	chr1	205196232	205208165	3	8010	17298.0768	2885.3994	581	1
3_MACS_peak_4666_lociStitched	chr11	60672552	60684131	3	8009	27727.0734	2483.6955	582	1
3_MACS_peak_14519_lociStitched	chr2	65609354	65622512	3	8007	15215.9112	1942.1208	583	1
3_MACS_peak_16818_lociStitched	chr20	52345654	52358526	3	8004	26991.2968	2222.9944	584	1
4_MACS_peak_3053_lociStitched	chr10	22604452	22615579	4	8003	17532.8139	1640.1198	585	1
2_MACS_peak_2216_lociStitched	chr1	200987370	200996776	2	8001	25700.0138	2514.2238	586	1
3_MACS_peak_21765_lociStitched	chr5	86408327	86419855	3	7990	23016.8048	2039.3032	587	1
2_MACS_peak_23844_lociStitched	chr6	109216510	109228439	2	7984	15976.5097	1912.2187	588	1
4_MACS_peak_28869_lociStitched	chrX	75362498	75372280	4	7973	25395.0502	914.617	589	1
2_MACS_peak_7623_lociStitched	chr13	111357311	111369486	2	7964	17820.5475	1745.895	590	1
4_MACS_peak_15805_lociStitched	chr2	207997735	208015071	4	7964	26771.9848	2633.3384	591	1
3_MACS_peak_22917_lociStitched	chr6	20400845	20416879	3	7956	19583.9276	2417.9272	592	1
3_MACS_peak_8078_lociStitched	chr14	65813162	65825559	3	7948	10418.4388	1164.0783	593	1
2_MACS_peak_22867_lociStitched	chr6	15244762	15257647	2	7944	11372.301	1716.282	594	1
2_MACS_peak_11049_lociStitched	chr17	27046045	27056626	2	7943	33991.4625	2145.8268	595	1
3_MACS_peak_14224_lociStitched	chr2	39345687	39356788	3	7941	21861.1993	1852.7569	596	1
3_MACS_peak_22385_lociStitched	chr5	153651541	153665139	3	7931	9933.339	2183.8388	597	1
3_MACS_peak_23196_lociStitched	chr6	33376824	33394625	3	7930	15962.1567	2331.931	598	1
3_MACS_peak_14552_lociStitched	chr2	68989035	69003578	3	7928	29936.7655	2671.5491	599	1
5_MACS_peak_11350_lociStitched	chr17	40330295	40351439	5	7925	12428.4432	3078.5664	600	1
3_MACS_peak_27336_lociStitched	chr9	33152585	33168313	3	7923	14408.4208	2752.4	601	1
1_MACS_peak_23111_lociStitched	chr6	30684081	30691997	1	7917	33243.242	1759.7268	602	1
3_MACS_peak_19533_lociStitched	chr3	178230459	178241178	3	7916	30477.3327	2789.0838	603	1
2_MACS_peak_357_lociStitched	chr1	25869669	25878430	2	7906	24759.4621	1597.1303	604	1
2_MACS_peak_10082_lociStitched	chr16	30661288	30673099	2	7889	33473.5551	2077.5549	605	1
3_MACS_peak_5429_lociStitched	chr11	120368166	120382548	3	7879	27591.867	1830.8286	606	1
3_MACS_peak_19727_lociStitched	chr3	193848182	193860379	3	7871	15485.3112	2841.901	607	1
2_MACS_peak_7658_lociStitched	chr13	114582341	114594838	2	7867	25122.7191	2086.999	608	1
3_MACS_peak_20555_lociStitched	chr4	103532621	103542799	3	7834	21014.5166	1951.1226	609	1
1_MACS_peak_18540_lociStitched	chr3	52737805	52745625	1	7821	26482.43	1708.67	610	1
1_MACS_peak_19146_lociStitched	chr3	133290487	133298304	1	7818	22574.7143	1640.0066	611	1
1_MACS_peak_18162_lociStitched	chr3	23847004	23854820	1	7817	25493.4472	1420.9488	612	1
2_MACS_peak_7909_lociStitched	chr14	50465460	50476704	2	7816	41328.4464	1181.7444	613	1
2_MACS_peak_28178_lociStitched	chr9	132646078	132657623	2	7816	34862.4365	2106.9625	614	1
2_MACS_peak_13559_lociStitched	chr19	45541451	45553810	2	7806	16137.1463	2114.6249	615	1
2_MACS_peak_23447_lociStitched	chr6	52527647	52536712	2	7804	21542.066	1807.561	616	1
4_MACS_peak_26866_lociStitched	chr8	124546079	124560330	4	7799	17159.6291	1912.4842	617	1
2_MACS_peak_12797_lociStitched	chr19	2618290	2628889	2	7796	56572.1625	2581.9164	618	1
1_MACS_peak_19388_lociStitched	chr3	160116017	160123805	1	7789	55110.2244	1716.4752	619	1
1_MACS_peak_9398_lociStitched	chr15	89163738	89171526	1	7789	22629.5916	1517.1024	620	1
1_MACS_peak_26519_lociStitched	chr8	72268262	72276037	1	7776	18278.2475	1118.045	621	1
3_MACS_peak_5419_lociStitched	chr11	119592001	119600722	3	7776	9529.4367	1462.5117	622	1
2_MACS_peak_20096_lociStitched	chr4	38664272	38673683	2	7775	20182.8306	1290.2481	623	1
3_MACS_peak_1995_lociStitched	chr1	174932169	174941921	3	7769	12335.3048	2242.96	624	1
3_MACS_peak_20526_lociStitched	chr4	100729575	100743869	3	7768	15012.9882	2274.1754	625	1
5_MACS_peak_2261_lociStitched	chr1	203236308	203248099	5	7752	27813.7899	2984.3021	626	1
1_MACS_peak_2150_lociStitched	chr1	192543849	192551588	1	7740	26547.8656	2272.1704	627	1
1_MACS_peak_3139_lociStitched	chr10	30989135	30996872	1	7738	59180.313	1433.6661	628	1
3_MACS_peak_23639_lociStitched	chr6	86378834	86396210	3	7731	16236.1344	3085.9776	629	1
2_MACS_peak_330_lociStitched	chr1	24710323	24720512	2	7711	17290.733	2112.1797	630	1
2_MACS_peak_21104_lociStitched	chr4	186225385	186233525	2	7705	20844.912	1615.79	631	1
4_MACS_peak_9559_lociStitched	chr15	101790131	101806672	4	7695	13838.2006	2691.2207	632	1
5_MACS_peak_27099_lociStitched	chr8	145686975	145705054	5	7680	8354.3059	2324.9594	633	1
3_MACS_peak_10251_lociStitched	chr16	57569216	57579279	3	7679	13751.0895	1821.403	634	1
3_MACS_peak_1344_lociStitched	chr1	115236719	115251317	3	7670	16289.9082	1068.5736	635	1
4_MACS_peak_14814_lociStitched	chr2	96899193	96912602	4	7666	13864.906	2063.6451	636	1
1_MACS_peak_11626_lociStitched	chr17	54984747	54992409	1	7663	14222.9706	1232.8158	637	1
1_MACS_peak_11255_lociStitched	chr17	36856181	36863840	1	7660	69941.988	1495.8027	638	1
2_MACS_peak_993_lociStitched	chr1	67389676	67400523	2	7655	16527.5739	1859.1758	639	1
2_MACS_peak_11375_lociStitched	chr17	40826849	40834784	2	7652	18417.9285	1433.061	640	1
3_MACS_peak_5997_lociStitched	chr12	32608309	32622475	3	7644	14819.0526	2377.0548	641	1
2_MACS_peak_21155_lociStitched	chr5	217174	224917	2	7640	17198.7516	1348.8306	642	1
3_MACS_peak_26173_lociStitched	chr8	28195121	28207289	3	7633	24261.7752	2125.7496	643	1
2_MACS_peak_13339_lociStitched	chr19	35695531	35705979	2	7619	44046.6784	2083.3312	644	1
3_MACS_peak_15002_lociStitched	chr2	112231669	112241843	3	7617	9484.2028	1361.2812	645	1
1_MACS_peak_23786_lociStitched	chr6	106439224	106446838	1	7615	45435.7836	1436.7618	646	1
2_MACS_peak_13409_lociStitched	chr19	39338850	39349000	2	7612	31267.075	1824.97	647	1
4_MACS_peak_10836_lociStitched	chr17	8053826	8067240	4	7611	12272.4686	2142.2158	648	1
1_MACS_peak_15680_lociStitched	chr2	198168873	198176479	1	7607	17524.9846	1474.8034	649	1
2_MACS_peak_2366_lociStitched	chr1	207995047	208006165	2	7604	24239.4636	3050.7792	650	1
3_MACS_peak_25376_lociStitched	chr7	104576462	104586683	3	7603	42191.2659	1764.1446	651	1
3_MACS_peak_1769_lociStitched	chr1	157142479	157152931	3	7601	13024.2372	2655.8532	652	1
2_MACS_peak_12789_lociStitched	chr19	2468864	2480296	2	7600	24542.2176	2545.9064	653	1
1_MACS_peak_27293_lociStitched	chr9	22237561	22245158	1	7598	11948.5616	786.2895	654	1
3_MACS_peak_9446_lociStitched	chr15	90721456	90736303	3	7594	31928.4735	2452.7244	655	1
4_MACS_peak_11513_lociStitched	chr17	46528353	46537510	4	7593	11498.4449	1785.615	656	1
3_MACS_peak_11957_lociStitched	chr17	74777115	74788843	3	7592	15418.8016	1673.5856	657	1
2_MACS_peak_28140_lociStitched	chr9	131445363	131453384	2	7590	22719.4825	1461.4262	658	1
2_MACS_peak_10116_lociStitched	chr16	31879720	31890024	2	7588	21953.7024	1832.0512	659	1
3_MACS_peak_16486_lociStitched	chr20	32250554	32263116	3	7587	15063.0942	1998.6142	660	1
1_MACS_peak_18079_lociStitched	chr3	14160947	14168531	1	7585	40390.8672	1629.8016	661	1
2_MACS_peak_26936_lociStitched	chr8	129278278	129287318	2	7585	16876.776	1700.424	662	1
3_MACS_peak_1832_lociStitched	chr1	161122721	161137525	3	7565	38610.3124	3881.6088	663	1
2_MACS_peak_15207_lociStitched	chr2	135162779	135170595	2	7560	23100.188	1703.1064	664	1
3_MACS_peak_6224_lociStitched	chr12	53763933	53776428	3	7557	28256.193	2194.122	665	1
3_MACS_peak_11742_lociStitched	chr17	62133094	62141462	3	7550	7498.5648	1452.6848	666	1
3_MACS_peak_17991_lociStitched	chr3	5018477	5029562	3	7548	15363.81	1761.4065	667	1
2_MACS_peak_5217_lociStitched	chr11	102186187	102194085	2	7547	27004.0518	1623.8288	668	1
1_MACS_peak_22600_lociStitched	chr5	176852161	176859702	1	7542	18669.2537	1797.0203	669	1
4_MACS_peak_24070_lociStitched	chr6	135544300	135556271	4	7542	11698.0612	1868.6731	670	1
1_MACS_peak_979_lociStitched	chr1	66795847	66803385	1	7539	30302.0062	1680.974	671	1
1_MACS_peak_26285_lociStitched	chr8	38237448	38244969	1	7522	19177.0458	1450.8009	672	1
2_MACS_peak_236_lociStitched	chr1	17221309	17233318	2	7518	97373.7756	4147.9086	673	1
3_MACS_peak_19088_lociStitched	chr3	128994550	129002906	3	7516	14725.7788	1382.918	674	1
2_MACS_peak_6288_lociStitched	chr12	56726515	56734364	2	7513	41855.5774	1392.4126	675	1
1_MACS_peak_9123_lociStitched	chr15	70386818	70394328	1	7511	18385.982	1359.31	676	1
3_MACS_peak_18071_lociStitched	chr3	13455210	13470517	3	7509	26970.934	2279.2123	677	1
3_MACS_peak_9591_lociStitched	chr16	685302	700485	3	7508	19973.2365	1913.058	678	1
3_MACS_peak_2813_lociStitched	chr1	249112479	249121830	3	7498	22872.546	2346.1659	679	1
1_MACS_peak_4984_lociStitched	chr11	72862377	72869871	1	7495	67738.266	1620.9522	680	1
3_MACS_peak_13354_lociStitched	chr19	36230676	36240323	3	7488	17639.5395	1762.5069	681	1
2_MACS_peak_23233_lociStitched	chr6	35264630	35272657	2	7486	21923.3424	1390.2764	682	1
2_MACS_peak_1760_lociStitched	chr1	156627181	156635254	2	7484	28182.843	2244.294	683	1
2_MACS_peak_23279_lociStitched	chr6	37136433	37144385	2	7474	21391.6752	1091.8096	684	1
2_MACS_peak_18863_lociStitched	chr3	111392576	111403165	2	7455	11830.0308	1868.9585	685	1
2_MACS_peak_4725_lociStitched	chr11	62597877	62610625	2	7447	31389.4004	2339.258	686	1
2_MACS_peak_11894_lociStitched	chr17	73284007	73295163	2	7437	21505.4212	1866.3988	687	1
2_MACS_peak_22366_lociStitched	chr5	150630115	150637969	2	7434	8659.8204	1496.9724	688	1
2_MACS_peak_8520_lociStitched	chr15	23660181	23669632	2	7432	35566.9483	1757.886	689	1
1_MACS_peak_26994_lociStitched	chr8	134508360	134515788	1	7429	26517.96	1678.728	690	1
3_MACS_peak_26852_lociStitched	chr8	124046679	124055325	3	7403	12630.9414	1870.9944	691	1
1_MACS_peak_15633_lociStitched	chr2	192539066	192546467	1	7402	34174.8576	1529.7867	692	1
3_MACS_peak_29265_lociStitched	chrX	153597138	153608918	3	7387	10245.066	828.134	693	1
4_MACS_peak_4711_lociStitched	chr11	62431650	62449036	4	7386	16563.6422	2760.8968	694	1
1_MACS_peak_13627_lociStitched	chr19	47728639	47735999	1	7361	19983.136	1177.6	695	1
2_MACS_peak_17094_lociStitched	chr21	34632654	34642628	2	7356	15694.089	2259.111	696	1
1_MACS_peak_14419_lociStitched	chr2	60776366	60783718	1	7353	10196.4888	1224.108	697	1
2_MACS_peak_24752_lociStitched	chr7	37375273	37385772	2	7351	20543.3933	1971.7122	698	1
1_MACS_peak_8149_lociStitched	chr14	73354459	73361805	1	7347	13429.9572	655.9978	699	1
2_MACS_peak_29268_lociStitched	chrX	153615975	153628769	2	7343	23978.5148	1141.2248	700	1
2_MACS_peak_5493_lociStitched	chr11	126056707	126069138	2	7337	65636.9231	2365.6193	701	1
2_MACS_peak_28110_lociStitched	chr9	130672381	130681079	2	7336	23115.8048	1423.8626	702	1
2_MACS_peak_17072_lociStitched	chr21	32924733	32932888	2	7335	15439.046	1918.8715	703	1
3_MACS_peak_4119_lociStitched	chr10	135201264	135215550	3	7334	31426.3428	2097.1848	704	1
2_MACS_peak_17497_lociStitched	chr22	27005149	27014999	2	7331	28528.555	1835.055	705	1
1_MACS_peak_6301_lociStitched	chr12	57076477	57083804	1	7328	36760.2917	1518.8871	706	1
2_MACS_peak_10790_lociStitched	chr17	6914929	6926164	2	7324	59080.371	2022.3	707	1
2_MACS_peak_8957_lociStitched	chr15	58583613	58591203	2	7299	35097.678	1487.64	708	1
2_MACS_peak_6702_lociStitched	chr12	102129309	102140088	2	7297	33770.607	1704.1599	709	1
1_MACS_peak_1471_lociStitched	chr1	145434129	145441420	1	7292	34271.3455	2144.2831	710	1
3_MACS_peak_28407_lociStitched	chrX	11440432	11448428	3	7291	15644.174	725.2372	711	1
1_MACS_peak_25541_lociStitched	chr7	121944388	121951674	1	7287	32459.8586	1554.1038	712	1
3_MACS_peak_19082_lociStitched	chr3	128900623	128915417	3	7287	20843.2666	2065.2424	713	1
3_MACS_peak_19791_lociStitched	chr3	197450552	197465123	3	7284	25805.241	3208.5342	714	1
2_MACS_peak_18333_lociStitched	chr3	44036518	44046375	2	7273	8191.167	1825.5164	715	1
3_MACS_peak_16065_lociStitched	chr2	235390833	235405766	3	7261	8413.2522	1166.2673	716	1
3_MACS_peak_12766_lociStitched	chr19	2049149	2062882	3	7254	25885.3317	2874.3169	717	1
5_MACS_peak_11517_lociStitched	chr17	46545095	46562104	5	7253	7181.1998	2338.7375	718	1
3_MACS_peak_14196_lociStitched	chr2	37615247	37625044	3	7245	27697.0987	2015.2429	719	1
2_MACS_peak_3909_lociStitched	chr10	111966891	111974690	2	7244	17008.8391	1500.5276	720	1
2_MACS_peak_23382_lociStitched	chr6	44222964	44233798	2	7244	20353.8358	1885.116	721	1
3_MACS_peak_19574_lociStitched	chr3	182099147	182112998	3	7243	12567.0123	2951.6481	722	1
2_MACS_peak_4244_lociStitched	chr11	8703120	8711618	2	7241	28414.7626	1777.7816	723	1
1_MACS_peak_1426_lociStitched	chr1	143461453	143468692	1	7240	28222.6893	3363.9633	724	1
3_MACS_peak_4715_lociStitched	chr11	62472583	62482309	3	7237	21284.3784	1934.5014	725	1
1_MACS_peak_13925_lociStitched	chr2	10259703	10266937	1	7235	32327.2992	1456.9276	726	1
1_MACS_peak_16021_lociStitched	chr2	232570577	232577810	1	7234	27146.8956	660.3729	727	1
4_MACS_peak_9873_lociStitched	chr16	17555452	17571434	4	7234	9055.4012	2304.6044	728	1
1_MACS_peak_21886_lociStitched	chr5	100234424	100241654	1	7231	33314.394	1683.144	729	1
3_MACS_peak_27888_lociStitched	chr9	112668968	112683147	3	7229	49036.6536	2665.652	730	1
3_MACS_peak_4635_lociStitched	chr11	58864773	58876953	3	7225	17647.602	2141.244	731	1
2_MACS_peak_10654_lociStitched	chr17	977545	985355	2	7222	19755.395	1255.067	732	1
2_MACS_peak_24408_lociStitched	chr7	2438706	2447651	2	7215	24021.7975	1299.7085	733	1
2_MACS_peak_29247_lociStitched	chrX	153189262	153200781	2	7214	28400.0945	1048.229	734	1
2_MACS_peak_15966_lociStitched	chr2	227769680	227782355	2	7212	15751.2225	1761.825	735	1
3_MACS_peak_7778_lociStitched	chr14	24604382	24617676	3	7209	11995.1762	1079.4728	736	1
4_MACS_peak_8969_lociStitched	chr15	59266954	59281135	4	7204	15295.6266	2334.1926	737	1
3_MACS_peak_25677_lociStitched	chr7	134670576	134682232	3	7199	18647.2688	2915.1656	738	1
1_MACS_peak_14313_lociStitched	chr2	47166620	47173817	1	7198	21405.3174	1301.9373	739	1
3_MACS_peak_19258_lociStitched	chr3	148708156	148722585	3	7198	14958.5443	2116.7343	740	1
1_MACS_peak_24566_lociStitched	chr7	20254713	20261906	1	7194	43184.6141	1520.6002	741	1
3_MACS_peak_22214_lociStitched	chr5	139935377	139949963	3	7186	15662.4468	2446.0722	742	1
3_MACS_peak_15912_lociStitched	chr2	220109393	220120411	3	7185	17148.4152	1831.1916	743	1
1_MACS_peak_3631_lociStitched	chr10	89619908	89627091	1	7184	25855.9268	1445.2196	744	1
