REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM3.jin.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
1_MACS_peak_15340_lociStitched	chr20	45973510	45990986	1	17477	41993.0804	341	1	ZMYND8	LOC100131496	ZMYND8	ZMYND8	0.5166	341	1
1_MACS_peak_2674_lociStitched	chr10	3822452	3829636	1	7185	41989.7616	342	1	KLF6		KLF6	KLF6	2.2647	342	1
5_MACS_peak_1768_lociStitched	chr1	161122459	161161327	5	30157	41623.7412	343	1	UFC1,USP21,PPOX,B4GALT3,ADAMTS4	NIT1,NDUFS2,FCER1G,TOMM40L,PFDN2,DEDD,APOA2,NR1I3	B4GALT3	DEDD	0.8772	343	1
1_MACS_peak_16850_lociStitched	chr3	45632363	45661024	1	28662	41435.2077	344	1	LIMD1		LIMD1	LIMD1	0.7263	344	1
4_MACS_peak_3840_lociStitched	chr11	306721	334137	4	23433	41398.16	345	1	IFITM2,IFITM1,IFITM3	NLRP6,ATHL1,B4GALNT4,IFITM5	IFITM3	IFITM3	1.0114	345	1
1_MACS_peak_1441_lociStitched	chr1	143990784	144016036	1	25253	41360.2508	346	1	SRGAP2P2		SRGAP2P2	SRGAP2P2	0.6904	346	1
5_MACS_peak_17957_lociStitched	chr3	169861047	169900453	5	31164	41344.7752	347	1	PHC3	PRKCI	PHC3	PHC3	0.5559	347	1
3_MACS_peak_22671_lociStitched	chr6	160388852	160412422	3	21778	41301.711	348	1	IGF2R		IGF2R	IGF2R	0.4348	348	1
2_MACS_peak_1717_lociStitched	chr1	157730392	157754550	2	23018	41240.1218	349	1	FCRL2	FCRL1	FCRL2	FCRL2	1.0687	349	1
2_MACS_peak_10977_lociStitched	chr17	74472233	74499099	2	26304	41067.3676	350	1	RHBDF2	AANAT,PRCD,UBE2O,CYGB	RHBDF2	RHBDF2	1.0693	350	1
1_MACS_peak_25086_lociStitched	chr8	128217688	128230270	1	12583	41065.1316	351	1			POU5F1B	POU5F1B	NONE	351	1
4_MACS_peak_13358_lociStitched	chr2	68988700	69025073	4	30013	40996.0083	352	1	ARHGAP25		ARHGAP25	ARHGAP25	0.6856	352	1
3_MACS_peak_7410_lociStitched	chr14	50083895	50109800	3	16172	40963.5765	353	1	MGAT2,RPL36AL,C14orf104	PPIL5,RPS29,POLE2	C14orf104	C14orf104	1.799	353	1
4_MACS_peak_4367_lociStitched	chr11	64877465	64904422	4	19058	40918.0303	354	1	C11orf2,TM7SF2,MRPL49,ZNHIT2,FAU,SYVN1	ZFPL1,SPDYC,CAPN1,CDCA5	MRPL49	MRPL49	0.793	354	1
4_MACS_peak_314_lociStitched	chr1	24502894	24532116	4	22103	40910.8	355	1	LOC284632,IL28RA	IL22RA1	IL28RA	IL28RA	0.8316	355	1
4_MACS_peak_1624_lociStitched	chr1	154800839	154836382	4	33238	40892.2215	356	1	KCNN3		KCNN3	KCNN3	0.422	356	1
5_MACS_peak_13588_lociStitched	chr2	96889463	96933735	5	29201	40809.9296	357	1	LOC285033,CIAO1,TMEM127	STARD7,SNRNP200	LOC285033	LOC285033	0.7361	357	1
2_MACS_peak_3271_lociStitched	chr10	74075496	74097841	2	19168	40797.501	358	1	DNAJB12	DDIT4	DNAJB12	DDIT4	1.056	358	1
3_MACS_peak_4657_lociStitched	chr11	82763055	82791735	3	23685	40671.108	359	1	RAB30	SNORA70E	RAB30	RAB30	0.6607	359	1
1_MACS_peak_23703_lociStitched	chr7	113722038	113729475	1	7438	40653.6168	360	1	FOXP2		FOXP2	FOXP2	0.1612	360	1
3_MACS_peak_5345_lociStitched	chr12	29300156	29324907	3	17444	40584.2147	361	1			FAR2	FAR2	NONE	361	1
4_MACS_peak_16157_lociStitched	chr22	36745863	36785487	4	36475	40571.0136	362	1	MYH9		MYH9	MYH9	0.5029	362	1
3_MACS_peak_13927_lociStitched	chr2	137132701	137153691	3	16427	40510.7	363	1			CXCR4	CXCR4	2.4386	363	1
3_MACS_peak_25423_lociStitched	chr9	20352425	20386752	3	31846	40468.1003	364	1	MLLT3		MLLT3	MLLT3	0.4735	364	1
4_MACS_peak_12580_lociStitched	chr19	56145084	56171073	4	19383	40394.7027	365	1	ZNF580,ZNF581,CCDC106,U2AF2	ZNF524,ZNF865,EPN1,FIZ1,ZNF784	CCDC106	CCDC106	1.1622	365	1
6_MACS_peak_16445_lociStitched	chr22	50962574	50988407	6	22258	40358.8959	366	1	NCAPH2,KLHDC7B,SCO2,TYMP,ODF3B	ADM2,MIOX,LOC100144603,SBF1,LMF2,C22orf41,CPT1B,CHKB	ODF3B	ODF3B	1.8315	366	1
2_MACS_peak_13937_lociStitched	chr2	141764561	141788899	2	19702	40208.8098	367	1	LRP1B		LRP1B	LRP1B	0.0819	367	1
2_MACS_peak_21666_lociStitched	chr6	43669073	43694511	2	20954	40141.164	368	1		VEGFA,MRPS18A	MRPS18A	MRPS18A	0.4699	368	1
2_MACS_peak_9517_lociStitched	chr16	56962940	56986356	2	23100	40062.4344	369	1	HERPUD1	CETP,NLRC5	HERPUD1	HERPUD1	1.7498	369	1
2_MACS_peak_13829_lociStitched	chr2	127412177	127435611	2	21077	40036.989	370	1	GYPC		GYPC	GYPC	0.8528	370	1
1_MACS_peak_5445_lociStitched	chr12	40614436	40628538	1	14103	39943.915	371	1	LRRK2		LRRK2	LRRK2	0.4493	371	1
4_MACS_peak_11418_lociStitched	chr18	46443061	46481331	4	35442	39927.091	372	1	SMAD7		SMAD7	SMAD7	0.9937	372	1
1_MACS_peak_9807_lociStitched	chr16	85778539	85794179	1	15641	39889.82	373	1	C16orf74	COX4I1,MIR1910,COX4NB	C16orf74	COX4I1	0.6487	373	1
1_MACS_peak_4825_lociStitched	chr11	111278825	111295261	1	16437	39860.5872	374	1		POU2AF1	POU2AF1	POU2AF1	2.8908	374	1
5_MACS_peak_11102_lociStitched	chr17	80391075	80424172	5	22514	39809.0716	375	1	HEXDC,NARF,C17orf62	C17orf101	C17orf62	C17orf62	1.3438	375	1
3_MACS_peak_19631_lociStitched	chr5	1311593	1346658	3	26287	39791.762	376	1	CLPTM1L	TERT	CLPTM1L	CLPTM1L	1.0575	376	1
4_MACS_peak_793_lociStitched	chr1	54819209	54852248	4	27674	39785.5638	377	1	SSBP3		SSBP3	SSBP3	0.381	377	1
3_MACS_peak_17978_lociStitched	chr3	171843600	171879205	3	35055	39760.1035	378	1	FNDC3B		FNDC3B	FNDC3B	0.5879	378	1
2_MACS_peak_20568_lociStitched	chr5	133966774	133987305	2	20056	39692.5823	379	1	SEC24A,SAR1B		SEC24A	SEC24A	0.3385	379	1
4_MACS_peak_21424_lociStitched	chr6	31152139	31173571	4	15058	39677.0616	380	1	HCG27	TCF19,PSORS1C2,CCHCR1,POU5F1,PSORS1C3	HCG27	HCG27	1.7271	380	1
4_MACS_peak_18038_lociStitched	chr3	176898479	176921334	4	19016	39664.8525	381	1	TBL1XR1		TBL1XR1	TBL1XR1	0.4033	381	1
3_MACS_peak_11950_lociStitched	chr19	13260026	13285377	3	22998	39659.1044	382	1	IER2,STX10	NACC1,LYL1,TRMT1	IER2	IER2	1.5697	382	1
4_MACS_peak_2748_lociStitched	chr10	11186451	11223484	4	31005	39632.7166	383	1	CELF2		CELF2	CELF2	0.2428	383	1
2_MACS_peak_16429_lociStitched	chr22	50622996	50641206	2	15295	39342.705	384	1	TRABD,SELO	MOV10L1,PANX2,TUBGCP6,HDAC10	SELO	HDAC10	0.5515	384	1
4_MACS_peak_24890_lociStitched	chr8	103805874	103844736	4	25104	39336.1164	385	1	AZIN1		AZIN1	AZIN1	0.5678	385	1
4_MACS_peak_1596_lociStitched	chr1	153746813	153781047	4	19510	39331.4426	386	1	SLC27A3,GATAD2B	INTS3	SLC27A3	SLC27A3	0.7817	386	1
1_MACS_peak_2609_lociStitched	chr1	245131718	245136202	1	4485	39249.3488	387	1	EFCAB2		EFCAB2	EFCAB2	0.3659	387	1
1_MACS_peak_24374_lociStitched	chr8	38235844	38245354	1	9511	39223.995	388	1	LETM2,WHSC1L1		WHSC1L1	WHSC1L1	0.6894	388	1
3_MACS_peak_24203_lociStitched	chr8	19551540	19578433	3	21909	39172.3438	389	1		CSGALNACT1	CSGALNACT1	CSGALNACT1	0.3749	389	1
4_MACS_peak_18532_lociStitched	chr4	37968667	38002458	4	26948	39160.3899	390	1	TBC1D1	PTTG2	PTTG2	PTTG2	0.099	390	1
1_MACS_peak_23841_lociStitched	chr7	129586062	129593732	1	7671	39062.543	391	1	UBE2H		UBE2H	UBE2H	0.4355	391	1
2_MACS_peak_25948_lociStitched	chr9	108003370	108028434	2	23934	38997.0776	392	1	SLC44A1		SLC44A1	SLC44A1	0.4656	392	1
1_MACS_peak_1944_lociStitched	chr1	178566808	178579848	1	13041	38958.304	393	1			C1orf220	C1orf220	0.4121	393	1
1_MACS_peak_5979_lociStitched	chr12	92852876	92868278	1	15403	38905.452	394	1		CLLU1,CLLU1OS	CLLU1OS	CLLU1	0.7608	394	1
1_MACS_peak_10313_lociStitched	chr17	29633442	29651332	1	17891	38905.383	395	1	NF1,EVI2B,EVI2A	OMG	EVI2B	EVI2B	1.447	395	1
3_MACS_peak_22590_lociStitched	chr6	157164556	157193160	3	26378	38827.0696	396	1	ARID1B		ARID1B	ARID1B	0.33	396	1
8_MACS_peak_13879_lociStitched	chr2	135002762	135053137	8	39260	38723.2625	397	1	MGAT5		MGAT5	MGAT5	0.3643	397	1
3_MACS_peak_203_lociStitched	chr1	16155407	16181147	3	20114	38700.09	398	1	SPEN,FLJ37453	UQCRHL	SPEN	SPEN	0.3444	398	1
2_MACS_peak_9966_lociStitched	chr17	3807235	3834327	2	20855	38692.7944	399	1	P2RX1,ATP2A3	CAMKK1	P2RX1	P2RX1	1.2706	399	1
4_MACS_peak_8897_lociStitched	chr15	93442239	93471413	4	24222	38658.4674	400	1	CHD2,MIR3175	LOC100507217	MIR3175	MIR3175	2.7689	400	1
1_MACS_peak_6851_lociStitched	chr13	49548445	49557742	1	9298	38618.8083	401	1	FNDC3A		FNDC3A	FNDC3A	0.296	401	1
3_MACS_peak_14067_lociStitched	chr2	157187866	157208383	3	11752	38578.1151	402	1	NR4A2		NR4A2	NR4A2	0.6397	402	1
1_MACS_peak_16776_lociStitched	chr3	39186908	39196685	1	9778	38470.5396	403	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	CSRNP1	1.8282	403	1
3_MACS_peak_4488_lociStitched	chr11	68024374	68050664	3	19185	38467.528	404	1	C11orf24	LRP5,SUV420H1	C11orf24	C11orf24	1.8044	404	1
6_MACS_peak_15478_lociStitched	chr20	56241931	56292897	6	33097	38443.6538	405	1	PMEPA1	ZBP1	PMEPA1	ZBP1	1.4414	405	1
4_MACS_peak_15706_lociStitched	chr21	36234429	36263439	4	25814	38426.646	406	1	RUNX1		RUNX1	RUNX1	0.3126	406	1
3_MACS_peak_10818_lociStitched	chr17	62959752	62986657	3	16430	38385.3635	407	1	AMZ2P1	LRRC37A3	AMZ2P1	AMZ2P1	1.1147	407	1
1_MACS_peak_4060_lociStitched	chr11	22676508	22703894	1	27387	38337.6614	408	1	GAS2	FANCF	GAS2	FANCF	0.5971	408	1
4_MACS_peak_13289_lociStitched	chr2	64485835	64518785	4	23860	38284.605	409	1			LOC150992	LOC150992	0.5552	409	1
2_MACS_peak_5417_lociStitched	chr12	32684939	32723386	2	37492	38227.8521	410	1	FGD4		FGD4	FGD4	0.3958	410	1
4_MACS_peak_13354_lociStitched	chr2	68940736	68980414	4	30685	38201.9784	411	1	ARHGAP25	ARHGAP25	ARHGAP25	ARHGAP25	0.6856	411	1
1_MACS_peak_18250_lociStitched	chr3	195619565	195637868	1	18304	38187.3792	412	1	TNK2		TNK2	TNK2	0.7367	412	1
3_MACS_peak_6837_lociStitched	chr13	49048963	49085531	3	30794	38155.0512	413	1	RB1,RCBTB2	LPAR6	RCBTB2	RCBTB2	1.143	413	1
1_MACS_peak_16382_lociStitched	chr22	46971646	46991327	1	19682	38021.7239	414	1		GRAMD4,CELSR1	GRAMD4	GRAMD4	0.3372	414	1
1_MACS_peak_6171_lociStitched	chr12	106636098	106648848	1	12751	38001.375	415	1	CKAP4	TCP11L2	CKAP4	CKAP4	1.9347	415	1
4_MACS_peak_26027_lociStitched	chr9	117124948	117161623	4	35672	37921.95	416	1	AKNA	ORM1,ORM2	AKNA	AKNA	0.5922	416	1
4_MACS_peak_25808_lociStitched	chr9	92018516	92064207	4	36703	37864.1317	417	1	SEMA4D		SEMA4D	SEMA4D	0.4398	417	1
5_MACS_peak_25301_lociStitched	chr8	146095035	146129400	5	16785	37828.992	418	1	ZNF250	ZNF7,COMMD5,ZNF16	ZNF250	ZNF250	1.083	418	1
3_MACS_peak_25591_lociStitched	chr9	37177050	37213682	3	29326	37818.8768	419	1	ZCCHC7		ZCCHC7	ZCCHC7	0.4616	419	1
1_MACS_peak_11813_lociStitched	chr19	7396917	7419539	1	22623	37627.1726	420	1		ARHGEF18	ARHGEF18	ARHGEF18	0.1074	420	1
3_MACS_peak_5983_lociStitched	chr12	92930973	92966108	3	27969	37590.9365	421	1			CLLU1OS	CLLU1OS	0.5132	421	1
5_MACS_peak_19405_lociStitched	chr4	156576546	156614988	5	24450	37553.9898	422	1	GUCY1A3		GUCY1A3	GUCY1A3	0.5875	422	1
8_MACS_peak_24195_lociStitched	chr8	19485708	19542513	8	36356	37542.4245	423	1	CSGALNACT1	CSGALNACT1	CSGALNACT1	CSGALNACT1	0.3749	423	1
4_MACS_peak_13014_lociStitched	chr2	40339495	40372784	4	27412	37450.125	424	1	SLC8A1		SLC8A1	SLC8A1	0.3326	424	1
1_MACS_peak_8805_lociStitched	chr15	85943554	85962730	1	19177	37385.5296	425	1	AKAP13		AKAP13	AKAP13	0.4556	425	1
1_MACS_peak_16212_lociStitched	chr22	38897493	38904217	1	6725	37361.2336	426	1	DDX17	KDELR3,KCNJ4,DDX17	DDX17	DDX17	1.2278	426	1
1_MACS_peak_3743_lociStitched	chr10	121060402	121079589	1	19188	37305.2841	427	1	GRK5		GRK5	GRK5	0.3134	427	1
1_MACS_peak_9526_lociStitched	chr16	57070574	57085161	1	14588	37275.6198	428	1	NLRC5	CPNE2	CPNE2	CPNE2	0.0668	428	1
7_MACS_peak_12283_lociStitched	chr19	40908903	40951732	7	24410	37269.7958	429	1	PRX,SERTAD1,SERTAD3	SPTBN4,HIPK4,BLVRB	SERTAD1	SERTAD1	0.6991	429	1
2_MACS_peak_1711_lociStitched	chr1	157658966	157681282	2	22233	37142.7504	430	1	FCRL3		FCRL3	FCRL3	0.9127	430	1
2_MACS_peak_18264_lociStitched	chr3	196356181	196373925	2	15275	37042.3744	431	1	LRRC33		LRRC33	LRRC33	1.0753	431	1
2_MACS_peak_15403_lociStitched	chr20	50014383	50035432	2	20992	36997.8273	432	1	NFATC2	MIR3194	MIR3194	MIR3194	0.0972	432	1
4_MACS_peak_14871_lociStitched	chr2	241490262	241527868	4	22962	36955.4162	433	1	DUSP28,RNPEPL1,CAPN10,ANKMY1	GPR35	RNPEPL1	RNPEPL1	0.7424	433	1
3_MACS_peak_18762_lociStitched	chr4	74453410	74487367	3	26343	36928.2375	434	1	RASSF6		RASSF6	RASSF6	0.6875	434	1
1_MACS_peak_22576_lociStitched	chr6	156709405	156722747	1	13343	36911.9772	435	1			ARID1B	ARID1B	0.33	435	1
2_MACS_peak_1420_lociStitched	chr1	120747762	120770721	2	20034	36693.0738	436	1			FAM72B	FAM72B	0.4522	436	1
3_MACS_peak_8162_lociStitched	chr15	34609485	34636069	3	18916	36582.2424	437	1	SLC12A6,NOP10	C15orf55,LPCAT4,MIR1233-1,GOLGA8A	SLC12A6	SLC12A6	0.4133	437	1
6_MACS_peak_7627_lociStitched	chr14	70077057	70122073	6	35287	36575.5	438	1	KIAA0247	C14orf162	KIAA0247	KIAA0247	0.5396	438	1
1_MACS_peak_1880_lociStitched	chr1	172782688	172797742	1	15055	36534.5526	439	1			FASLG	FASLG	NONE	439	1
2_MACS_peak_20176_lociStitched	chr5	88561689	88580516	2	18813	36482.9606	440	1			MEF2C	MEF2C	0.6874	440	1
3_MACS_peak_18588_lociStitched	chr4	40300462	40328385	3	20362	36442.3073	441	1		CHRNA9	CHRNA9	CHRNA9	0.0414	441	1
2_MACS_peak_20898_lociStitched	chr5	173201938	173226663	2	21516	36335.86	442	1			CPEB4	CPEB4	0.8538	442	1
3_MACS_peak_22683_lociStitched	chr6	163825694	163849354	3	15366	36303.904	443	1	QKI,LOC100526820		QKI	QKI	0.317	443	1
5_MACS_peak_12685_lociStitched	chr2	8650362	8694227	5	29514	36293.901	444	1			ID2	ID2	NONE	444	1
4_MACS_peak_12448_lociStitched	chr19	49119809	49153971	4	21179	36242.4658	445	1	SPHK2,SEC1,RPL18,DBP,CA11	SULT2B1,SPACA4,FUT2,FAM83E,NTN5	DBP	DBP	1.2116	445	1
1_MACS_peak_15207_lociStitched	chr20	34187481	34208774	1	21294	36206.6172	446	1	SPAG4,FER1L4	CPNE1	FER1L4	FER1L4	0.471	446	1
1_MACS_peak_12701_lociStitched	chr2	9681122	9697735	1	16614	36113.3394	447	1	ADAM17		ADAM17	ADAM17	0.5506	447	1
1_MACS_peak_15210_lociStitched	chr20	34327180	34333708	1	6529	36107.0208	448	1	RBM39	ROMO1,PHF20,NFS1	RBM39	RBM39	0.9059	448	1
1_MACS_peak_15688_lociStitched	chr21	35317889	35324650	1	6762	36067.9067	449	1		ATP5O	ATP5O	ATP5O	0.1623	449	1
3_MACS_peak_14468_lociStitched	chr2	197013598	197049061	3	29252	36048.1395	450	1	STK17B		STK17B	STK17B	0.7193	450	1
2_MACS_peak_12595_lociStitched	chr19	57778574	57797261	2	14718	36024.7986	451	1	ZNF460	AURKC,ZNF805,ZNF543	ZNF460	ZNF460	1.1007	451	1
1_MACS_peak_863_lociStitched	chr1	65417118	65435247	1	18130	35987.8779	452	1	JAK1		JAK1	JAK1	0.4634	452	1
5_MACS_peak_26244_lociStitched	chr9	134578868	134616665	5	29585	35986.5237	453	1	RAPGEF1		RAPGEF1	RAPGEF1	0.6178	453	1
5_MACS_peak_2771_lociStitched	chr10	11635955	11679654	5	31311	35977.3867	454	1	USP6NL		USP6NL	USP6NL	0.518	454	1
6_MACS_peak_13539_lociStitched	chr2	87891792	87946408	6	34374	35959.1744	455	1			NCRNA00152	NCRNA00152	4.5081	455	1
2_MACS_peak_14324_lociStitched	chr2	182319500	182339370	2	19487	35932.908	456	1	ITGA4		ITGA4	ITGA4	0.5022	456	1
3_MACS_peak_21467_lociStitched	chr6	32142821	32165486	3	18405	35797.101	457	1	RNF5,RNF5P1,AGPAT1,AGER,PBX2,GPSM3,NOTCH4	PPT2,EGFL8,ATF6B,FKBPL,PRRT1,LOC100507547	AGER	AGER	0.7765	457	1
2_MACS_peak_11969_lociStitched	chr19	14110186	14130769	2	15533	35789.7204	458	1	RFX1	DCAF15,RLN3,IL27RA,PODNL1,PALM3	RFX1	RFX1	0.9606	458	1
4_MACS_peak_9272_lociStitched	chr16	22194645	22220376	4	21983	35789.2479	459	1	EEF2K		EEF2K	EEF2K	0.1272	459	1
3_MACS_peak_11656_lociStitched	chr19	1644177	1672952	3	22170	35781.7125	460	1	TCF3	UQCR11	TCF3	TCF3	0.6577	460	1
1_MACS_peak_14059_lociStitched	chr2	155995652	156012246	1	16595	35718.585	461	1			KCNJ3	KCNJ3	NONE	461	1
3_MACS_peak_20900_lociStitched	chr5	173237539	173261200	3	21992	35687.8863	462	1			CPEB4	CPEB4	0.8538	462	1
4_MACS_peak_22572_lociStitched	chr6	156589220	156621464	4	20617	35665.0884	463	1			ARID1B	ARID1B	0.33	463	1
3_MACS_peak_12994_lociStitched	chr2	39651209	39668261	3	14553	35664.258	464	1	MAP4K3		MAP4K3	MAP4K3	0.4334	464	1
5_MACS_peak_14820_lociStitched	chr2	233923085	233966308	5	31697	35633.0412	465	1	INPP5D	NEU2,NGEF	INPP5D	INPP5D	0.2327	465	1
4_MACS_peak_16280_lociStitched	chr22	41796559	41823058	4	19058	35577.5574	466	1		TEF,ACO2,TOB2,PHF5A	TEF	TOB2	0.7268	466	1
1_MACS_peak_15590_lociStitched	chr21	19151515	19170520	1	19006	35575.4595	467	1	C21orf91		C21orf91	C21orf91	0.9775	467	1
1_MACS_peak_21965_lociStitched	chr6	89788301	89793891	1	5591	35390.29	468	1	PNRC1	SRSF12	PNRC1	PNRC1	2.5248	468	1
2_MACS_peak_15802_lociStitched	chr21	44577657	44599599	2	20127	35383.6692	469	1	CRYAA	U2AF1	CRYAA	CRYAA	1.128	469	1
5_MACS_peak_6137_lociStitched	chr12	104866096	104903365	5	24737	35293.743	470	1	CHST11		CHST11	CHST11	0.4891	470	1
2_MACS_peak_10812_lociStitched	chr17	62492157	62504534	2	7384	35265.7861	471	1	CCDC45,POLG2,DDX5	C17orf60	DDX5	DDX5	1.9786	471	1
1_MACS_peak_19383_lociStitched	chr4	153551984	153568647	1	16664	35257.2417	472	1	TMEM154		TMEM154	TMEM154	1.2813	472	1
1_MACS_peak_6118_lociStitched	chr12	102869386	102882548	1	13163	35226.7768	473	1	IGF1		IGF1	IGF1	0.5453	473	1
1_MACS_peak_12807_lociStitched	chr2	20773375	20783603	1	10229	35215.004	474	1			HS1BP3	HS1BP3	NONE	474	1
2_MACS_peak_16292_lociStitched	chr22	42138352	42159784	2	19522	35174.1984	475	1	MEI1	CCDC134	CCDC134	CCDC134	0.3941	475	1
3_MACS_peak_25587_lociStitched	chr9	37119075	37149498	3	22123	35135.5227	476	1	ZCCHC7	LOC100506710	ZCCHC7	LOC100506710	0.5522	476	1
7_MACS_peak_7191_lociStitched	chr13	114862023	114915811	7	34765	35075.1548	477	1	RASA3		RASA3	RASA3	0.5681	477	1
3_MACS_peak_18608_lociStitched	chr4	42628679	42661054	3	21326	35062.125	478	1	ATP8A1		ATP8A1	ATP8A1	0.2038	478	1
2_MACS_peak_10949_lociStitched	chr17	73772523	73784019	2	11079	35040.9576	479	1	UNK,H3F3B	GALK1	UNK	UNK	0.6288	479	1
2_MACS_peak_22136_lociStitched	chr6	113945916	113975530	2	25824	35033.362	480	1			MARCKS	MARCKS	NONE	480	1
3_MACS_peak_21450_lociStitched	chr6	31742329	31765201	3	21929	35033.0424	481	1	C6orf27,VARS,LSM2	MSH5,C6orf26,HSPA1A,HSPA1B,C6orf48,SNORD48,SNORD52,DDAH2,CLIC1,HSPA1L	C6orf27	CLIC1	1.505	481	1
3_MACS_peak_23770_lociStitched	chr7	121006445	121039461	3	26318	34967.2456	482	1	FAM3C	WNT16	FAM3C	FAM3C	0.6613	482	1
2_MACS_peak_16365_lociStitched	chr22	46163536	46183610	2	16716	34904.6712	483	1	ATXN10		ATXN10	ATXN10	0.3218	483	1
3_MACS_peak_11801_lociStitched	chr19	7173882	7201823	3	23043	34859.1916	484	1	INSR		INSR	INSR	0.5406	484	1
2_MACS_peak_2267_lociStitched	chr1	208036313	208059124	2	18492	34825.5537	485	1		LOC148696,CD34	CD34	LOC148696	5.0216	485	1
4_MACS_peak_17829_lociStitched	chr3	150454783	150486171	4	25884	34777.904	486	1	SIAH2	FAM194A	SIAH2	SIAH2	1.084	486	1
2_MACS_peak_15981_lociStitched	chr22	23475545	23502615	2	23856	34663.135	487	1	RAB36,RTDR1	BCR	RAB36	RAB36	0.8149	487	1
3_MACS_peak_14086_lociStitched	chr2	158321835	158346479	3	12540	34639.6064	488	1		CYTIP	CYTIP	CYTIP	1.957	488	1
2_MACS_peak_23408_lociStitched	chr7	78105092	78128802	2	21782	34614.229	489	1	MAGI2		RPL13AP17	RPL13AP17	NONE	489	1
1_MACS_peak_14533_lociStitched	chr2	201725789	201730810	1	5022	34589.669	490	1	CLK1	BZW1,NIF3L1,PPIL3	CLK1	CLK1	1.6808	490	1
2_MACS_peak_23858_lociStitched	chr7	130782454	130798390	2	14953	34533.312	491	1	MKLN1,FLJ43663		FLJ43663	FLJ43663	0.4338	491	1
1_MACS_peak_16525_lociStitched	chr3	10229044	10243325	1	14282	34494.3274	492	1	IRAK2	VHL,TATDN2	IRAK2	IRAK2	0.6464	492	1
2_MACS_peak_22385_lociStitched	chr6	139683241	139698916	2	13697	34455.2175	493	1	CITED2		CITED2	CITED2	2.64	493	1
3_MACS_peak_10991_lociStitched	chr17	75083519	75114051	3	26949	34440.096	494	1	C17orf86,SCARNA16	SEC14L1	SCARNA16	SEC14L1	1.0133	494	1
1_MACS_peak_8400_lociStitched	chr15	56655819	56667859	1	12041	34381.424	495	1	TEX9		TEX9	TEX9	0.442	495	1
6_MACS_peak_15419_lociStitched	chr20	51615256	51659198	6	25020	34296.731	496	1	TSHZ2		TSHZ2	TSHZ2	0.2413	496	1
4_MACS_peak_10628_lociStitched	chr17	47813448	47842445	4	24292	34271.5543	497	1	FAM117A	MYST2,SLC35B1	FAM117A	FAM117A	0.6969	497	1
1_MACS_peak_768_lociStitched	chr1	53093449	53108751	1	15303	34256.5874	498	1	FAM159A	GPX7	FAM159A	FAM159A	1.1242	498	1
2_MACS_peak_15265_lociStitched	chr20	37486192	37513162	2	23155	34230.324	499	1	PPP1R16B	FAM83D	FAM83D	FAM83D	0.0584	499	1
2_MACS_peak_5977_lociStitched	chr12	92823982	92843365	2	16035	34220.6865	500	1	CLLU1	CLLU1OS	CLLU1OS	CLLU1OS	0.5132	500	1
4_MACS_peak_6971_lociStitched	chr13	72431329	72454308	4	19934	34211.1352	501	1	DACH1		DACH1	DACH1	0.19	501	1
5_MACS_peak_16241_lociStitched	chr22	39896906	39929580	5	25303	34065.9124	502	1	SMCR7L,ATF4,RPS19BP1	MGAT3,CACNA1I	ATF4	ATF4	1.3853	502	1
5_MACS_peak_12241_lociStitched	chr19	39338155	39371319	5	18892	34036.2132	503	1	HNRNPL,RINL,SIRT2	NFKBIB,LGALS4,ECH1	HNRNPL	HNRNPL	0.8598	503	1
2_MACS_peak_7742_lociStitched	chr14	77487778	77511477	2	22158	34003.3252	504	1	C14orf4		C14orf4	C14orf4	1.2647	504	1
5_MACS_peak_15121_lociStitched	chr20	30261390	30312312	5	33050	33939.513	505	1	BCL2L1	COX4I2,TPX2	BCL2L1	BCL2L1	0.5264	505	1
4_MACS_peak_22829_lociStitched	chr7	7799082	7831301	4	22759	33907.2756	506	1	LOC729852	RPA3	RPA3	RPA3	0.3546	506	1
2_MACS_peak_2342_lociStitched	chr1	219345805	219364169	2	12348	33877.9072	507	1	LYPLAL1		LYPLAL1	LYPLAL1	0.7604	507	1
2_MACS_peak_1885_lociStitched	chr1	172976276	172992240	2	12106	33802.1736	508	1		TNFSF18	TNFSF18	TNFSF18	0.433	508	1
2_MACS_peak_4911_lociStitched	chr11	118655248	118664803	2	8460	33789.3465	509	1	DDX6		DDX6	DDX6	0.7376	509	1
1_MACS_peak_9148_lociStitched	chr16	11663989	11682429	1	18441	33697.256	510	1	LITAF		LITAF	LITAF	0.7706	510	1
6_MACS_peak_23415_lociStitched	chr7	81397152	81444333	6	32068	33668.3616	511	1	HGF		HGF	HGF	0.1711	511	1
3_MACS_peak_15436_lociStitched	chr20	52257598	52280342	3	16253	33620.1808	512	1			ZNF217	ZNF217	0.7001	512	1
2_MACS_peak_8123_lociStitched	chr15	31546240	31564141	2	17028	33589.4364	513	1			KLF13	KLF13	2.0282	513	1
1_MACS_peak_818_lociStitched	chr1	59246356	59252347	1	5992	33498.0774	514	1	LOC100131060,JUN		JUN	JUN	2.5581	514	1
6_MACS_peak_11110_lociStitched	chr17	80475942	80513792	6	31142	33478.325	515	1	FOXK2		FOXK2	FOXK2	0.4919	515	1
