GENE_ID	locusLine	bin_1_41_0EXT_0229Kronos_MM1S-KB-6hr-1_Input_hs_i85.bam
1_MACS_peak_22881_lociStitched	chr20(.):44892165-44892472	0.0554
1_MACS_peak_22882_lociStitched	chr20(.):44894994-44895268	0.0286
1_MACS_peak_22883_lociStitched	chr20(.):44896069-44897603	0.1199
1_MACS_peak_22884_lociStitched	chr20(.):44904843-44905339	0.0312
1_MACS_peak_22885_lociStitched	chr20(.):44910139-44910453	0.1031
3_MACS_peak_22886_lociStitched	chr20(.):44911628-44913871	0.0852
1_MACS_peak_22889_lociStitched	chr20(.):44915028-44915422	0.1356
2_MACS_peak_22890_lociStitched	chr20(.):44916066-44916929	0.0547
2_MACS_peak_22892_lociStitched	chr20(.):44920460-44921596	0.105
3_MACS_peak_22894_lociStitched	chr20(.):44922781-44924829	0.1304
3_MACS_peak_22897_lociStitched	chr20(.):44925661-44927791	0.0677
1_MACS_peak_22900_lociStitched	chr20(.):44931494-44932037	0.1539
5_MACS_peak_22901_lociStitched	chr20(.):44933715-44947430	0.0832
1_MACS_peak_22906_lociStitched	chr20(.):44949740-44950081	0.0766
7_MACS_peak_22907_lociStitched	chr20(.):44950731-44956289	0.1022
2_MACS_peak_22914_lociStitched	chr20(.):44957799-44962527	0.0964
1_MACS_peak_22916_lociStitched	chr20(.):44968036-44968410	0.037
3_MACS_peak_22917_lociStitched	chr20(.):44969686-44973106	0.0859
1_MACS_peak_22920_lociStitched	chr20(.):46463411-46463714	0.0734
1_MACS_peak_22921_lociStitched	chr20(.):46523289-46524908	0.4435
4_MACS_peak_22922_lociStitched	chr20(.):46750291-46753599	0.0912
3_MACS_peak_22926_lociStitched	chr20(.):47100844-47103102	0.1057
1_MACS_peak_22929_lociStitched	chr20(.):47104322-47104632	0.0221
1_MACS_peak_22930_lociStitched	chr20(.):47128251-47129805	0.0637
1_MACS_peak_22931_lociStitched	chr20(.):47130350-47133140	0.3397
1_MACS_peak_22932_lociStitched	chr20(.):47443753-47444268	0.0201
2_MACS_peak_22933_lociStitched	chr20(.):47935114-47936170	0.0872
1_MACS_peak_22935_lociStitched	chr20(.):48025796-48026062	0.0363
1_MACS_peak_22936_lociStitched	chr20(.):48063617-48063968	0.113
1_MACS_peak_22937_lociStitched	chr20(.):48122082-48122744	0.0634
1_MACS_peak_22938_lociStitched	chr20(.):48123432-48123846	0.0934
1_MACS_peak_22939_lociStitched	chr20(.):48125572-48125856	0.0904
1_MACS_peak_22940_lociStitched	chr20(.):48129360-48130326	0.1098
1_MACS_peak_22941_lociStitched	chr20(.):48130852-48131192	0.044
1_MACS_peak_22942_lociStitched	chr20(.):48597319-48597641	0.0888
1_MACS_peak_22943_lociStitched	chr20(.):48802414-48803060	0.2259
1_MACS_peak_22944_lociStitched	chr20(.):48831028-48831836	0.0876
2_MACS_peak_22945_lociStitched	chr20(.):48838838-48840397	0.1252
2_MACS_peak_22947_lociStitched	chr20(.):48850482-48852067	0.0834
1_MACS_peak_22949_lociStitched	chr20(.):48854412-48854704	0.081
1_MACS_peak_22950_lociStitched	chr20(.):48855391-48856070	0.1511
1_MACS_peak_22951_lociStitched	chr20(.):48856945-48857474	0.1208
1_MACS_peak_22952_lociStitched	chr20(.):48858232-48858796	0.0279
1_MACS_peak_22953_lociStitched	chr20(.):48859428-48859721	0.0323
1_MACS_peak_22954_lociStitched	chr20(.):48864167-48865200	0.0117
2_MACS_peak_22955_lociStitched	chr20(.):48866648-48867593	0.0529
1_MACS_peak_22957_lociStitched	chr20(.):48869034-48869392	0.0334
1_MACS_peak_22958_lociStitched	chr20(.):48875099-48875459	0.1158
2_MACS_peak_22959_lociStitched	chr20(.):48882703-48884752	0.1043
3_MACS_peak_22961_lociStitched	chr20(.):48885502-48888409	0.0935
3_MACS_peak_22964_lociStitched	chr20(.):48889835-48892167	0.0713
2_MACS_peak_22967_lociStitched	chr20(.):48892670-48895762	0.076
3_MACS_peak_22969_lociStitched	chr20(.):48896890-48903647	0.0871
8_MACS_peak_22972_lociStitched	chr20(.):48904442-48915485	0.0741
1_MACS_peak_22980_lociStitched	chr20(.):48918213-48918605	0.0711
4_MACS_peak_22981_lociStitched	chr20(.):48919521-48923750	0.0851
4_MACS_peak_22985_lociStitched	chr20(.):48924269-48931470	0.0905
1_MACS_peak_22989_lociStitched	chr20(.):48934701-48935467	0.1767
1_MACS_peak_22990_lociStitched	chr20(.):48936345-48936920	0.08
1_MACS_peak_22991_lociStitched	chr20(.):48937431-48938182	0.0974
1_MACS_peak_22992_lociStitched	chr20(.):48939469-48939847	0.1286
1_MACS_peak_22993_lociStitched	chr20(.):48947546-48949942	0.0765
9_MACS_peak_22994_lociStitched	chr20(.):48956857-48970275	0.1134
4_MACS_peak_23003_lociStitched	chr20(.):48971659-48978857	0.0827
1_MACS_peak_23007_lociStitched	chr20(.):48979921-48980547	0.0632
2_MACS_peak_23008_lociStitched	chr20(.):48981485-48982741	0.0438
1_MACS_peak_23010_lociStitched	chr20(.):48983972-48984835	0.0663
1_MACS_peak_23011_lociStitched	chr20(.):48986218-48986934	0.0924
4_MACS_peak_23012_lociStitched	chr20(.):48988060-48992049	0.0915
1_MACS_peak_23016_lociStitched	chr20(.):48993831-48994165	0.0
1_MACS_peak_23017_lociStitched	chr20(.):49005349-49005933	0.0512
5_MACS_peak_23018_lociStitched	chr20(.):49010502-49014597	0.0891
4_MACS_peak_23023_lociStitched	chr20(.):49020146-49026013	0.0927
2_MACS_peak_23027_lociStitched	chr20(.):49031378-49034065	0.0739
3_MACS_peak_23029_lociStitched	chr20(.):49034791-49037250	0.0826
3_MACS_peak_23032_lociStitched	chr20(.):49043640-49045339	0.1043
1_MACS_peak_23035_lociStitched	chr20(.):49046129-49048383	0.0801
1_MACS_peak_23036_lociStitched	chr20(.):49071349-49071990	0.1599
2_MACS_peak_23037_lociStitched	chr20(.):49210983-49212286	0.0938
1_MACS_peak_23039_lociStitched	chr20(.):49213690-49214044	0.0729
6_MACS_peak_23040_lociStitched	chr20(.):49245344-49250528	0.0805
1_MACS_peak_23046_lociStitched	chr20(.):49307216-49308149	0.0702
1_MACS_peak_23047_lociStitched	chr20(.):49594364-49594860	0.0602
1_MACS_peak_23048_lociStitched	chr20(.):49638683-49639115	0.0342
1_MACS_peak_23049_lociStitched	chr20(.):50178554-50179214	0.0955
2_MACS_peak_23050_lociStitched	chr20(.):52789192-52790164	0.0694
3_MACS_peak_23052_lociStitched	chr20(.):55200475-55202730	0.0785
1_MACS_peak_23055_lociStitched	chr20(.):55279839-55280237	0.1232
1_MACS_peak_23056_lociStitched	chr20(.):55281485-55281940	0.077
1_MACS_peak_23057_lociStitched	chr20(.):55527007-55527374	0.0679
4_MACS_peak_23058_lociStitched	chr20(.):55645744-55648515	0.0829
2_MACS_peak_23062_lociStitched	chr20(.):55659083-55660237	0.0703
1_MACS_peak_23064_lociStitched	chr20(.):55661355-55661805	0.0903
1_MACS_peak_23065_lociStitched	chr20(.):55663061-55663367	0.0867
1_MACS_peak_23066_lociStitched	chr20(.):55677147-55677645	0.1185
2_MACS_peak_23067_lociStitched	chr20(.):55679550-55681038	0.0746
1_MACS_peak_23069_lociStitched	chr20(.):55705678-55705993	0.1055
1_MACS_peak_23070_lociStitched	chr20(.):55710003-55710372	0.0882
1_MACS_peak_23071_lociStitched	chr20(.):55753728-55754194	0.0644
1_MACS_peak_23072_lociStitched	chr20(.):55757129-55757863	0.0872
1_MACS_peak_23073_lociStitched	chr20(.):55758640-55759198	0.052
3_MACS_peak_23074_lociStitched	chr20(.):55770568-55771677	0.0432
1_MACS_peak_23077_lociStitched	chr20(.):55772397-55772765	0.0774
1_MACS_peak_23078_lociStitched	chr20(.):55773705-55774023	0.0191
1_MACS_peak_23079_lociStitched	chr20(.):55774593-55775057	0.0712
1_MACS_peak_23080_lociStitched	chr20(.):55778540-55779050	0.1129
3_MACS_peak_23081_lociStitched	chr20(.):55785969-55789254	0.0997
1_MACS_peak_23084_lociStitched	chr20(.):55799919-55800234	0.0741
1_MACS_peak_23085_lociStitched	chr20(.):55836095-55836383	0.1165
5_MACS_peak_23086_lociStitched	chr20(.):55838994-55844047	0.0558
1_MACS_peak_23091_lociStitched	chr20(.):55845434-55845810	0.0446
1_MACS_peak_23092_lociStitched	chr20(.):55858606-55859066	0.0466
1_MACS_peak_23093_lociStitched	chr20(.):55862009-55862496	0.0873
1_MACS_peak_23094_lociStitched	chr20(.):55864681-55865214	0.0472
1_MACS_peak_23095_lociStitched	chr20(.):55865802-55866089	0.0384
1_MACS_peak_23096_lociStitched	chr20(.):55866692-55867349	0.0904
1_MACS_peak_23097_lociStitched	chr20(.):55887723-55888075	0.1046
1_MACS_peak_23098_lociStitched	chr20(.):55892891-55893189	0.0342
1_MACS_peak_23099_lociStitched	chr20(.):55904648-55905239	0.0495
1_MACS_peak_23100_lociStitched	chr20(.):55923564-55923897	0.0596
1_MACS_peak_23101_lociStitched	chr20(.):56110244-56110833	0.0638
1_MACS_peak_23102_lociStitched	chr20(.):56114708-56115401	0.1694
1_MACS_peak_23103_lociStitched	chr20(.):56117423-56117734	0.0577
1_MACS_peak_23104_lociStitched	chr20(.):56120836-56121321	0.0684
3_MACS_peak_23105_lociStitched	chr20(.):56122360-56125372	0.0935
5_MACS_peak_23108_lociStitched	chr20(.):56127836-56141025	0.1061
3_MACS_peak_23113_lociStitched	chr20(.):56141908-56146086	0.0837
10_MACS_peak_23116_lociStitched	chr20(.):56146883-56161556	0.0964
3_MACS_peak_23126_lociStitched	chr20(.):56162630-56168620	0.0975
1_MACS_peak_23129_lociStitched	chr20(.):56169799-56170879	0.1296
1_MACS_peak_23130_lociStitched	chr20(.):56171591-56172014	0.1881
3_MACS_peak_23131_lociStitched	chr20(.):56203888-56206012	0.059
2_MACS_peak_23134_lociStitched	chr20(.):56206663-56207491	0.058
1_MACS_peak_23136_lociStitched	chr20(.):56209779-56210216	0.1036
1_MACS_peak_23137_lociStitched	chr20(.):56283817-56284356	0.1025
4_MACS_peak_23138_lociStitched	chr20(.):56285195-56286833	0.0866
1_MACS_peak_23142_lociStitched	chr20(.):56295892-56296723	0.1088
2_MACS_peak_23143_lociStitched	chr20(.):56297546-56301519	0.1057
1_MACS_peak_23145_lociStitched	chr20(.):56302174-56302638	0.0612
1_MACS_peak_23146_lociStitched	chr20(.):56326214-56326506	0.0193
1_MACS_peak_23147_lociStitched	chr20(.):56328770-56329087	0.0218
1_MACS_peak_23148_lociStitched	chr20(.):56331797-56332329	0.0555
1_MACS_peak_23149_lociStitched	chr20(.):56347514-56347806	0.0777
1_MACS_peak_23150_lociStitched	chr20(.):56349119-56349658	0.0422
3_MACS_peak_23151_lociStitched	chr20(.):56357896-56359588	0.0579
1_MACS_peak_23154_lociStitched	chr20(.):56362077-56362475	0.0802
1_MACS_peak_23155_lociStitched	chr20(.):56366755-56367096	0.0409
1_MACS_peak_23156_lociStitched	chr20(.):56369332-56370182	0.0712
3_MACS_peak_23157_lociStitched	chr20(.):56378131-56380090	0.0479
2_MACS_peak_23160_lociStitched	chr20(.):56380940-56381811	0.0651
1_MACS_peak_23162_lociStitched	chr20(.):56382407-56382774	0.0409
3_MACS_peak_23163_lociStitched	chr20(.):56383947-56386282	0.0905
1_MACS_peak_23166_lociStitched	chr20(.):56388734-56389231	0.0407
1_MACS_peak_23167_lociStitched	chr20(.):56394260-56394968	0.1159
1_MACS_peak_23168_lociStitched	chr20(.):56401503-56401927	0.031
2_MACS_peak_23169_lociStitched	chr20(.):56404524-56405706	0.0805
1_MACS_peak_23171_lociStitched	chr20(.):56406245-56406739	0.0519
6_MACS_peak_23172_lociStitched	chr20(.):56408175-56417651	0.077
1_MACS_peak_23178_lociStitched	chr20(.):56418784-56419059	0.0806
1_MACS_peak_23179_lociStitched	chr20(.):56424763-56425230	0.1013
1_MACS_peak_23180_lociStitched	chr20(.):56445138-56447764	0.0705
1_MACS_peak_23181_lociStitched	chr20(.):56448478-56449675	0.0659
1_MACS_peak_23182_lociStitched	chr20(.):56451060-56451543	0.0703
3_MACS_peak_23183_lociStitched	chr20(.):56455362-56458104	0.085
1_MACS_peak_23186_lociStitched	chr20(.):56467929-56468910	0.1318
5_MACS_peak_23187_lociStitched	chr20(.):56469754-56473672	0.068
1_MACS_peak_23192_lociStitched	chr20(.):56477619-56478362	0.1285
1_MACS_peak_23193_lociStitched	chr20(.):56481097-56481551	0.0727
1_MACS_peak_23194_lociStitched	chr20(.):56482391-56482693	0.0352
1_MACS_peak_23195_lociStitched	chr20(.):56483277-56483975	0.0908
1_MACS_peak_23196_lociStitched	chr20(.):56487266-56487945	0.0906
1_MACS_peak_23197_lociStitched	chr20(.):56489346-56489624	0.0
1_MACS_peak_23198_lociStitched	chr20(.):56493597-56493874	0.1033
3_MACS_peak_23199_lociStitched	chr20(.):56496751-56499095	0.0869
1_MACS_peak_23202_lociStitched	chr20(.):56500355-56500690	0.0684
1_MACS_peak_23203_lociStitched	chr20(.):56505291-56505809	0.0512
4_MACS_peak_23204_lociStitched	chr20(.):56506410-56508771	0.0566
1_MACS_peak_23208_lociStitched	chr20(.):56509771-56510380	0.0911
1_MACS_peak_23209_lociStitched	chr20(.):56513150-56513697	0.0262
5_MACS_peak_23210_lociStitched	chr20(.):56515592-56518961	0.0783
5_MACS_peak_23215_lociStitched	chr20(.):56530967-56534548	0.0709
1_MACS_peak_23220_lociStitched	chr20(.):56538456-56538933	0.1291
1_MACS_peak_23221_lociStitched	chr20(.):56539644-56540178	0.0294
1_MACS_peak_23222_lociStitched	chr20(.):56551963-56552561	0.0937
1_MACS_peak_23223_lociStitched	chr20(.):56559063-56559419	0.1145
2_MACS_peak_23224_lociStitched	chr20(.):56565694-56567114	0.0511
1_MACS_peak_23226_lociStitched	chr20(.):56570429-56570857	0.0533
2_MACS_peak_23227_lociStitched	chr20(.):56575598-56576382	0.0635
3_MACS_peak_23229_lociStitched	chr20(.):56582703-56584045	0.0566
2_MACS_peak_23232_lociStitched	chr20(.):56585975-56588459	0.0799
1_MACS_peak_23234_lociStitched	chr20(.):56589450-56589733	0.0047
2_MACS_peak_23235_lociStitched	chr20(.):56592553-56596617	0.0759
1_MACS_peak_23237_lociStitched	chr20(.):56597211-56597592	0.0832
1_MACS_peak_23238_lociStitched	chr20(.):56598578-56598916	0.0164
1_MACS_peak_23239_lociStitched	chr20(.):56603639-56604107	0.0735
2_MACS_peak_23240_lociStitched	chr20(.):56614080-56615977	0.1088
1_MACS_peak_23242_lociStitched	chr20(.):56618352-56618652	0.0254
1_MACS_peak_23243_lociStitched	chr20(.):56619867-56620085	0.0278
1_MACS_peak_23244_lociStitched	chr20(.):56620808-56621319	0.1289
1_MACS_peak_23245_lociStitched	chr20(.):56631891-56632175	0.0596
1_MACS_peak_23246_lociStitched	chr20(.):56648807-56649085	0.051
1_MACS_peak_23247_lociStitched	chr20(.):56652311-56652577	0.0834
1_MACS_peak_23248_lociStitched	chr20(.):56665403-56666568	0.0725
2_MACS_peak_23249_lociStitched	chr20(.):56667664-56668577	0.0704
1_MACS_peak_23251_lociStitched	chr20(.):56669091-56669570	0.0601
1_MACS_peak_23252_lociStitched	chr20(.):56671955-56672728	0.1237
1_MACS_peak_23253_lociStitched	chr20(.):56673363-56673809	0.1086
1_MACS_peak_23254_lociStitched	chr20(.):56674346-56675016	0.0364
1_MACS_peak_23255_lociStitched	chr20(.):56677879-56678741	0.0714
1_MACS_peak_23256_lociStitched	chr20(.):56705155-56705746	0.0874
2_MACS_peak_23257_lociStitched	chr20(.):56706880-56708129	0.0952
2_MACS_peak_23259_lociStitched	chr20(.):56709859-56711277	0.106
1_MACS_peak_23261_lociStitched	chr20(.):56711831-56712779	0.0655
1_MACS_peak_23262_lociStitched	chr20(.):56718363-56718859	0.0872
1_MACS_peak_23263_lociStitched	chr20(.):56720859-56721249	0.0872
1_MACS_peak_23264_lociStitched	chr20(.):56721903-56722262	0.1051
2_MACS_peak_23265_lociStitched	chr20(.):56722828-56724395	0.0755
1_MACS_peak_23267_lociStitched	chr20(.):56725332-56726601	0.0601
2_MACS_peak_23268_lociStitched	chr20(.):56728313-56729360	0.1043
1_MACS_peak_23270_lociStitched	chr20(.):56731719-56732238	0.0754
1_MACS_peak_23271_lociStitched	chr20(.):56734435-56734810	0.051
1_MACS_peak_23272_lociStitched	chr20(.):56735474-56735750	0.0679
1_MACS_peak_23273_lociStitched	chr20(.):56737856-56738841	0.0804
1_MACS_peak_23274_lociStitched	chr20(.):56743435-56743993	0.1021
1_MACS_peak_23275_lociStitched	chr20(.):56747692-56747971	0.052
3_MACS_peak_23276_lociStitched	chr20(.):56749039-56751358	0.0593
3_MACS_peak_23279_lociStitched	chr20(.):56752710-56755159	0.1085
2_MACS_peak_23282_lociStitched	chr20(.):56756214-56757940	0.1184
2_MACS_peak_23284_lociStitched	chr20(.):56759806-56761388	0.0827
1_MACS_peak_23286_lociStitched	chr20(.):56762415-56762970	0.0608
2_MACS_peak_23287_lociStitched	chr20(.):56763780-56765236	0.0634
2_MACS_peak_23289_lociStitched	chr20(.):56767097-56769192	0.104
1_MACS_peak_23291_lociStitched	chr20(.):56773291-56774484	0.0965
7_MACS_peak_23292_lociStitched	chr20(.):56775124-56783006	0.0843
3_MACS_peak_23299_lociStitched	chr20(.):56786129-56790723	0.0976
5_MACS_peak_23302_lociStitched	chr20(.):56792129-56797549	0.0999
2_MACS_peak_23307_lociStitched	chr20(.):56799368-56801208	0.0565
1_MACS_peak_23309_lociStitched	chr20(.):57072299-57072603	0.1171
4_MACS_peak_23310_lociStitched	chr20(.):57087762-57091248	0.042
1_MACS_peak_23314_lociStitched	chr20(.):57093647-57094176	0.0672
1_MACS_peak_23315_lociStitched	chr20(.):57123777-57124283	0.0462
1_MACS_peak_23316_lociStitched	chr20(.):57125235-57125530	0.145
1_MACS_peak_23317_lociStitched	chr20(.):57127594-57127838	0.0393
1_MACS_peak_23318_lociStitched	chr20(.):57129023-57129515	0.0251
1_MACS_peak_23319_lociStitched	chr20(.):57131848-57134231	0.1084
3_MACS_peak_23320_lociStitched	chr20(.):57141571-57145064	0.067
5_MACS_peak_23323_lociStitched	chr20(.):57146626-57156036	0.0849
1_MACS_peak_23328_lociStitched	chr20(.):57159110-57159421	0.0653
2_MACS_peak_23329_lociStitched	chr20(.):57161535-57162967	0.0612
4_MACS_peak_23331_lociStitched	chr20(.):57164736-57168363	0.0893
2_MACS_peak_23335_lociStitched	chr20(.):57170432-57173163	0.1064
4_MACS_peak_23337_lociStitched	chr20(.):57180300-57186918	0.0934
1_MACS_peak_23341_lociStitched	chr20(.):57188403-57193374	0.0841
15_MACS_peak_23342_lociStitched	chr20(.):57193881-57210724	0.0814
3_MACS_peak_23357_lociStitched	chr20(.):57211354-57216440	0.0928
1_MACS_peak_23360_lociStitched	chr20(.):57218192-57218468	0.0182
1_MACS_peak_23361_lociStitched	chr20(.):57224461-57225315	0.0828
1_MACS_peak_23362_lociStitched	chr20(.):57292871-57293214	0.1244
1_MACS_peak_23363_lociStitched	chr20(.):57295143-57295448	0.0
4_MACS_peak_23364_lociStitched	chr20(.):57320760-57323586	0.0732
1_MACS_peak_23368_lociStitched	chr20(.):57324224-57324538	0.0953
1_MACS_peak_23369_lociStitched	chr20(.):57325284-57325609	0.0447
2_MACS_peak_23370_lociStitched	chr20(.):57326501-57331665	0.1038
5_MACS_peak_23372_lociStitched	chr20(.):57335973-57340316	0.0843
4_MACS_peak_23377_lociStitched	chr20(.):57344908-57347076	0.0738
1_MACS_peak_23381_lociStitched	chr20(.):57349287-57349569	0.068
1_MACS_peak_23382_lociStitched	chr20(.):57350899-57351411	0.1023
1_MACS_peak_23383_lociStitched	chr20(.):57352353-57352720	0.0752
1_MACS_peak_23384_lociStitched	chr20(.):57357251-57360656	0.0864
1_MACS_peak_23385_lociStitched	chr20(.):57361186-57364518	0.0616
2_MACS_peak_23386_lociStitched	chr20(.):57365396-57373895	0.0795
2_MACS_peak_23388_lociStitched	chr20(.):57374420-57377356	0.08
4_MACS_peak_23390_lociStitched	chr20(.):57378110-57382351	0.0655
5_MACS_peak_23394_lociStitched	chr20(.):57383253-57386511	0.0712
2_MACS_peak_23399_lociStitched	chr20(.):57387100-57387819	0.0743
1_MACS_peak_23401_lociStitched	chr20(.):57390278-57390671	0.0597
2_MACS_peak_23402_lociStitched	chr20(.):57414942-57415746	0.077
1_MACS_peak_23404_lociStitched	chr20(.):57416416-57416677	0.0051
2_MACS_peak_23405_lociStitched	chr20(.):57426814-57430988	0.0853
2_MACS_peak_23407_lociStitched	chr20(.):57693253-57694130	0.0711
2_MACS_peak_23409_lociStitched	chr20(.):57695052-57696100	0.1258
2_MACS_peak_23411_lociStitched	chr20(.):57697237-57700323	0.0839
3_MACS_peak_23413_lociStitched	chr20(.):57701501-57703048	0.098
2_MACS_peak_23416_lociStitched	chr20(.):57703877-57704806	0.0416
1_MACS_peak_23418_lociStitched	chr20(.):57707857-57708602	0.1387
3_MACS_peak_23419_lociStitched	chr20(.):57719576-57722052	0.1019
5_MACS_peak_23422_lociStitched	chr20(.):57722801-57727522	0.0725
4_MACS_peak_23427_lociStitched	chr20(.):57728177-57730223	0.0678
2_MACS_peak_23431_lociStitched	chr20(.):57730927-57731834	0.0893
2_MACS_peak_23433_lociStitched	chr20(.):57765032-57771266	0.0615
2_MACS_peak_23435_lociStitched	chr20(.):57779539-57780324	0.0421
4_MACS_peak_23437_lociStitched	chr20(.):57783911-57786410	0.0713
2_MACS_peak_23441_lociStitched	chr20(.):57795681-57799744	0.1318
1_MACS_peak_23443_lociStitched	chr20(.):57810124-57810562	0.0501
1_MACS_peak_23444_lociStitched	chr20(.):57812313-57812937	0.0588
1_MACS_peak_23445_lociStitched	chr20(.):57826224-57826578	0.0818
1_MACS_peak_23446_lociStitched	chr20(.):57846837-57847212	0.0106
1_MACS_peak_23447_lociStitched	chr20(.):57848170-57849321	0.1335
1_MACS_peak_23448_lociStitched	chr20(.):57850720-57851128	0.0799
1_MACS_peak_23449_lociStitched	chr20(.):57855321-57855663	0.0359
1_MACS_peak_23450_lociStitched	chr20(.):57866567-57868039	0.0854
1_MACS_peak_23451_lociStitched	chr20(.):57868730-57869166	0.0736
2_MACS_peak_23452_lociStitched	chr20(.):57872376-57873371	0.0764
2_MACS_peak_23454_lociStitched	chr20(.):57874038-57874872	0.044
1_MACS_peak_23456_lociStitched	chr20(.):57877387-57877700	0.101
1_MACS_peak_23457_lociStitched	chr20(.):57879313-57879833	0.0864
1_MACS_peak_23458_lociStitched	chr20(.):57893119-57893570	0.0961
3_MACS_peak_23459_lociStitched	chr20(.):57894898-57897435	0.0558
1_MACS_peak_23462_lociStitched	chr20(.):57898463-57899631	0.1106
1_MACS_peak_23463_lociStitched	chr20(.):57904692-57904994	0.091
1_MACS_peak_23464_lociStitched	chr20(.):57906245-57907469	0.1087
1_MACS_peak_23465_lociStitched	chr20(.):57927927-57928329	0.1057
1_MACS_peak_23466_lociStitched	chr20(.):57929562-57930017	0.0623
1_MACS_peak_23467_lociStitched	chr20(.):57935656-57935933	0.1008
1_MACS_peak_23468_lociStitched	chr20(.):57936724-57937015	0.0374
3_MACS_peak_23469_lociStitched	chr20(.):57937708-57941444	0.0726
2_MACS_peak_23472_lociStitched	chr20(.):57946012-57947042	0.0926
1_MACS_peak_23474_lociStitched	chr20(.):57955676-57958847	0.0596
4_MACS_peak_23475_lociStitched	chr20(.):57964215-57966418	0.0913
2_MACS_peak_23479_lociStitched	chr20(.):57973820-57975057	0.0953
2_MACS_peak_23481_lociStitched	chr20(.):57976883-57980848	0.1001
2_MACS_peak_23483_lociStitched	chr20(.):57983447-57984530	0.0855
1_MACS_peak_23485_lociStitched	chr20(.):57985182-57986730	0.0589
2_MACS_peak_23486_lociStitched	chr20(.):57987394-57988466	0.0665
1_MACS_peak_23488_lociStitched	chr20(.):57992029-57992954	0.0461
1_MACS_peak_23489_lociStitched	chr20(.):57993547-57994429	0.0932
1_MACS_peak_23490_lociStitched	chr20(.):57995224-57995694	0.036
1_MACS_peak_23491_lociStitched	chr20(.):57998138-57999464	0.1043
1_MACS_peak_23492_lociStitched	chr20(.):58000029-58000375	0.0873
1_MACS_peak_23493_lociStitched	chr20(.):58009251-58009691	0.1108
1_MACS_peak_23494_lociStitched	chr20(.):58013712-58014159	0.0463
1_MACS_peak_23495_lociStitched	chr20(.):58015514-58016223	0.034
2_MACS_peak_23496_lociStitched	chr20(.):58019640-58021409	0.1017
1_MACS_peak_23498_lociStitched	chr20(.):58022166-58022551	0.0204
1_MACS_peak_23499_lociStitched	chr20(.):58024091-58024405	0.1024
1_MACS_peak_23500_lociStitched	chr20(.):58025984-58026269	0.0392
1_MACS_peak_23501_lociStitched	chr20(.):58027816-58029394	0.1181
1_MACS_peak_23502_lociStitched	chr20(.):58031227-58031992	0.0937
1_MACS_peak_23503_lociStitched	chr20(.):58032881-58033600	0.081
3_MACS_peak_23504_lociStitched	chr20(.):58035662-58037551	0.025
6_MACS_peak_23507_lociStitched	chr20(.):58041295-58046557	0.0675
1_MACS_peak_23513_lociStitched	chr20(.):58057236-58057610	0.0111
2_MACS_peak_23514_lociStitched	chr20(.):58058287-58059605	0.0706
4_MACS_peak_23516_lociStitched	chr20(.):58065294-58070131	0.0716
2_MACS_peak_23520_lociStitched	chr20(.):58141734-58142799	0.0462
1_MACS_peak_23522_lociStitched	chr20(.):58143395-58144225	0.0305
9_MACS_peak_23523_lociStitched	chr20(.):58150076-58157512	0.0856
1_MACS_peak_23532_lociStitched	chr20(.):58160045-58160329	0.011
1_MACS_peak_23533_lociStitched	chr20(.):58162176-58162703	0.0448
6_MACS_peak_23534_lociStitched	chr20(.):58176424-58181864	0.0452
1_MACS_peak_23540_lociStitched	chr20(.):58183090-58183830	0.0924
2_MACS_peak_23541_lociStitched	chr20(.):58192630-58193996	0.0924
1_MACS_peak_23543_lociStitched	chr20(.):58194887-58195200	0.0306
1_MACS_peak_23544_lociStitched	chr20(.):58199698-58200006	0.0983
1_MACS_peak_23545_lociStitched	chr20(.):58204755-58205165	0.0554
1_MACS_peak_23546_lociStitched	chr20(.):58206842-58207738	0.0469
1_MACS_peak_23547_lociStitched	chr20(.):58209251-58209521	0.0253
1_MACS_peak_23548_lociStitched	chr20(.):58236379-58236731	0.1096
3_MACS_peak_23549_lociStitched	chr20(.):58238069-58239801	0.1211
1_MACS_peak_23552_lociStitched	chr20(.):58243204-58243650	0.0305
1_MACS_peak_23553_lociStitched	chr20(.):58246401-58246687	0.041
1_MACS_peak_23554_lociStitched	chr20(.):58248702-58249018	0.0
1_MACS_peak_23555_lociStitched	chr20(.):58252962-58253371	0.0477
1_MACS_peak_23556_lociStitched	chr20(.):58256673-58257009	0.038
2_MACS_peak_23557_lociStitched	chr20(.):58296145-58297087	0.1056
2_MACS_peak_23559_lociStitched	chr20(.):58315720-58316860	0.0876
1_MACS_peak_23561_lociStitched	chr20(.):58317713-58318181	0.0791
1_MACS_peak_23562_lociStitched	chr20(.):58322370-58322861	0.0454
1_MACS_peak_23563_lociStitched	chr20(.):58402632-58402928	0.0396
1_MACS_peak_23564_lociStitched	chr20(.):58403867-58404285	0.0376
1_MACS_peak_23565_lociStitched	chr20(.):59566598-59567152	0.0841
1_MACS_peak_23566_lociStitched	chr20(.):59644626-59645044	0.0954
1_MACS_peak_23567_lociStitched	chr20(.):59646265-59646659	0.0468
1_MACS_peak_23568_lociStitched	chr20(.):59692314-59692680	0.0726
1_MACS_peak_23569_lociStitched	chr20(.):59699001-59699432	0.0461
1_MACS_peak_23570_lociStitched	chr20(.):59819416-59819688	0.0601
1_MACS_peak_23571_lociStitched	chr20(.):59828804-59829466	0.0509
