GENE_ID	locusLine	bin_1_RPMI8226.jin.bam
2_MACS_peak_9535_lociStitched	chr17(.):74721770-74723475	3.4608
2_MACS_peak_9537_lociStitched	chr17(.):74732404-74734118	3.4775
1_MACS_peak_9539_lociStitched	chr17(.):74778527-74780086	2.1808
4_MACS_peak_9540_lociStitched	chr17(.):74786317-74788620	1.2267
1_MACS_peak_9544_lociStitched	chr17(.):74816009-74816320	0.7816
2_MACS_peak_9545_lociStitched	chr17(.):74864411-74865840	1.2761
2_MACS_peak_9547_lociStitched	chr17(.):74947801-74949512	2.3252
2_MACS_peak_9549_lociStitched	chr17(.):74964730-74965904	1.395
2_MACS_peak_9551_lociStitched	chr17(.):75079046-75080827	1.284
1_MACS_peak_9553_lociStitched	chr17(.):75082115-75082690	1.2068
2_MACS_peak_9554_lociStitched	chr17(.):75084167-75086586	2.5492
1_MACS_peak_9556_lociStitched	chr17(.):75124066-75124499	1.0534
3_MACS_peak_9557_lociStitched	chr17(.):75135940-75138642	2.597
4_MACS_peak_9560_lociStitched	chr17(.):75139226-75142472	1.2511
3_MACS_peak_9564_lociStitched	chr17(.):75230482-75232976	1.7231
1_MACS_peak_9567_lociStitched	chr17(.):75243259-75243631	1.0888
4_MACS_peak_9568_lociStitched	chr17(.):75315150-75318055	1.8803
1_MACS_peak_9572_lociStitched	chr17(.):75435252-75435455	0.6966
1_MACS_peak_9573_lociStitched	chr17(.):75436414-75438527	2.0525
2_MACS_peak_9574_lociStitched	chr17(.):75440449-75442194	1.2481
2_MACS_peak_9576_lociStitched	chr17(.):75461005-75461875	1.2521
2_MACS_peak_9578_lociStitched	chr17(.):75662642-75663516	0.8488
2_MACS_peak_9580_lociStitched	chr17(.):75719721-75721873	1.8793
3_MACS_peak_9582_lociStitched	chr17(.):75764740-75765857	0.9632
2_MACS_peak_9585_lociStitched	chr17(.):75842104-75843881	1.482
2_MACS_peak_9587_lociStitched	chr17(.):75953966-75955572	1.8337
1_MACS_peak_9589_lociStitched	chr17(.):76123492-76124758	1.537
1_MACS_peak_9590_lociStitched	chr17(.):76126312-76128430	1.4984
1_MACS_peak_9591_lociStitched	chr17(.):76143455-76143687	0.8845
2_MACS_peak_9592_lociStitched	chr17(.):76150380-76151879	1.0766
1_MACS_peak_9594_lociStitched	chr17(.):76164087-76165292	2.3068
1_MACS_peak_9595_lociStitched	chr17(.):76170468-76170906	0.9998
1_MACS_peak_9596_lociStitched	chr17(.):76210446-76210918	1.264
3_MACS_peak_9597_lociStitched	chr17(.):76247102-76250799	2.3948
1_MACS_peak_9600_lociStitched	chr17(.):76254277-76254856	1.1817
3_MACS_peak_9601_lociStitched	chr17(.):76273851-76275200	1.4256
1_MACS_peak_9604_lociStitched	chr17(.):76310059-76310502	0.9638
1_MACS_peak_9605_lociStitched	chr17(.):76355521-76356770	1.8398
1_MACS_peak_9606_lociStitched	chr17(.):76374285-76375278	1.6686
1_MACS_peak_9607_lociStitched	chr17(.):76468525-76469030	1.2174
2_MACS_peak_9608_lociStitched	chr17(.):76641687-76642547	1.2104
2_MACS_peak_9610_lociStitched	chr17(.):76712778-76714830	1.7914
1_MACS_peak_9612_lociStitched	chr17(.):76741796-76741993	0.5994
2_MACS_peak_9613_lociStitched	chr17(.):76742607-76743994	1.2374
1_MACS_peak_9615_lociStitched	chr17(.):76745091-76745644	1.218
1_MACS_peak_9616_lociStitched	chr17(.):76771099-76771536	1.0078
3_MACS_peak_9617_lociStitched	chr17(.):76776054-76779962	2.7264
2_MACS_peak_9620_lociStitched	chr17(.):76835949-76838010	4.2259
2_MACS_peak_9622_lociStitched	chr17(.):76885872-76887169	1.2503
3_MACS_peak_9624_lociStitched	chr17(.):76919274-76921886	1.0005
2_MACS_peak_9627_lociStitched	chr17(.):76929056-76931165	1.7466
1_MACS_peak_9629_lociStitched	chr17(.):77005076-77006465	1.9845
1_MACS_peak_9630_lociStitched	chr17(.):77071014-77071544	1.7232
1_MACS_peak_9631_lociStitched	chr17(.):77337647-77337935	0.9487
1_MACS_peak_9632_lociStitched	chr17(.):77733268-77734930	2.926
3_MACS_peak_9633_lociStitched	chr17(.):77751378-77752886	1.8125
2_MACS_peak_9636_lociStitched	chr17(.):77770424-77771974	2.8474
1_MACS_peak_9638_lociStitched	chr17(.):77774492-77775026	1.1614
4_MACS_peak_9639_lociStitched	chr17(.):77782987-77787846	2.6793
3_MACS_peak_9643_lociStitched	chr17(.):77810671-77814029	2.1392
1_MACS_peak_9646_lociStitched	chr17(.):77817429-77818598	1.6269
3_MACS_peak_9647_lociStitched	chr17(.):77892626-77895646	1.6056
1_MACS_peak_9650_lociStitched	chr17(.):77965655-77968408	2.6761
1_MACS_peak_9651_lociStitched	chr17(.):78075295-78075788	1.9173
2_MACS_peak_9652_lociStitched	chr17(.):78120257-78121801	1.8715
2_MACS_peak_9654_lociStitched	chr17(.):78193529-78194560	1.2179
1_MACS_peak_9656_lociStitched	chr17(.):78228777-78229127	1.0825
2_MACS_peak_9657_lociStitched	chr17(.):78233771-78235238	1.4224
1_MACS_peak_9659_lociStitched	chr17(.):78388859-78389532	1.9765
2_MACS_peak_9660_lociStitched	chr17(.):78427961-78429241	2.8376
1_MACS_peak_9662_lociStitched	chr17(.):78518571-78519152	1.6992
1_MACS_peak_9663_lociStitched	chr17(.):78711626-78712130	1.5019
2_MACS_peak_9664_lociStitched	chr17(.):78873828-78876349	2.0369
1_MACS_peak_9666_lociStitched	chr17(.):78883740-78884142	0.9791
1_MACS_peak_9667_lociStitched	chr17(.):78965343-78966261	2.5611
2_MACS_peak_9668_lociStitched	chr17(.):79008334-79009471	0.9777
1_MACS_peak_9670_lociStitched	chr17(.):79022335-79028217	3.4638
1_MACS_peak_9671_lociStitched	chr17(.):79197077-79197434	1.1044
2_MACS_peak_9672_lociStitched	chr17(.):79212345-79214303	4.2236
1_MACS_peak_9674_lociStitched	chr17(.):79268219-79269811	4.7539
1_MACS_peak_9675_lociStitched	chr17(.):79283297-79283571	0.8986
1_MACS_peak_9676_lociStitched	chr17(.):79303105-79303381	0.9353
1_MACS_peak_9677_lociStitched	chr17(.):79319112-79320011	2.0434
1_MACS_peak_9678_lociStitched	chr17(.):79360736-79361068	1.2006
1_MACS_peak_9679_lociStitched	chr17(.):79367244-79367861	2.3048
1_MACS_peak_9680_lociStitched	chr17(.):79373537-79373874	1.0186
1_MACS_peak_9681_lociStitched	chr17(.):79455021-79455679	2.1984
2_MACS_peak_9682_lociStitched	chr17(.):79479037-79482515	4.5913
1_MACS_peak_9684_lociStitched	chr17(.):79486073-79487403	1.6748
2_MACS_peak_9685_lociStitched	chr17(.):79504345-79505146	1.6271
2_MACS_peak_9687_lociStitched	chr17(.):79518800-79520119	1.8575
1_MACS_peak_9689_lociStitched	chr17(.):79603505-79604209	2.1861
2_MACS_peak_9690_lociStitched	chr17(.):79632938-79634310	2.3467
2_MACS_peak_9692_lociStitched	chr17(.):79650377-79651762	2.1096
1_MACS_peak_9694_lociStitched	chr17(.):79669585-79671271	4.1807
2_MACS_peak_9695_lociStitched	chr17(.):79678062-79680330	2.9518
1_MACS_peak_9697_lociStitched	chr17(.):79688982-79689331	0.7569
1_MACS_peak_9698_lociStitched	chr17(.):79689921-79691447	1.3479
1_MACS_peak_9699_lociStitched	chr17(.):79698068-79698390	1.1603
2_MACS_peak_9700_lociStitched	chr17(.):79790379-79791932	2.2868
2_MACS_peak_9702_lociStitched	chr17(.):79817670-79819872	4.1292
1_MACS_peak_9704_lociStitched	chr17(.):79823274-79823815	1.1921
1_MACS_peak_9705_lociStitched	chr17(.):79827934-79830433	5.3419
2_MACS_peak_9706_lociStitched	chr17(.):79848546-79850152	4.1194
1_MACS_peak_9708_lociStitched	chr17(.):79868665-79869102	1.367
1_MACS_peak_9709_lociStitched	chr17(.):79875396-79876115	1.8828
3_MACS_peak_9710_lociStitched	chr17(.):79881527-79883358	1.3118
3_MACS_peak_9713_lociStitched	chr17(.):79884070-79886287	2.3616
1_MACS_peak_9716_lociStitched	chr17(.):79894371-79895769	4.6365
1_MACS_peak_9717_lociStitched	chr17(.):79934558-79936307	4.3659
2_MACS_peak_9718_lociStitched	chr17(.):79980054-79981648	1.2284
2_MACS_peak_9720_lociStitched	chr17(.):79989043-79990377	1.3111
1_MACS_peak_9722_lociStitched	chr17(.):79994758-79995690	1.9256
1_MACS_peak_9723_lociStitched	chr17(.):80008959-80010065	1.3183
1_MACS_peak_9724_lociStitched	chr17(.):80022743-80024155	2.2413
2_MACS_peak_9725_lociStitched	chr17(.):80054642-80057763	3.6659
2_MACS_peak_9727_lociStitched	chr17(.):80063441-80064594	1.406
2_MACS_peak_9729_lociStitched	chr17(.):80170218-80171448	3.0291
2_MACS_peak_9731_lociStitched	chr17(.):80173892-80176071	1.6526
1_MACS_peak_9733_lociStitched	chr17(.):80186126-80188029	2.3447
1_MACS_peak_9734_lociStitched	chr17(.):80230682-80232039	3.006
2_MACS_peak_9735_lociStitched	chr17(.):80245600-80246909	1.2486
2_MACS_peak_9737_lociStitched	chr17(.):80250084-80251198	3.5985
2_MACS_peak_9739_lociStitched	chr17(.):80254680-80256983	3.8769
1_MACS_peak_9741_lociStitched	chr17(.):80258865-80259387	1.4753
1_MACS_peak_9742_lociStitched	chr17(.):80273456-80273729	0.6228
2_MACS_peak_9743_lociStitched	chr17(.):80287794-80289070	1.1102
1_MACS_peak_9745_lociStitched	chr17(.):80290127-80290900	2.682
1_MACS_peak_9746_lociStitched	chr17(.):80291962-80293509	1.6717
2_MACS_peak_9747_lociStitched	chr17(.):80307796-80310582	3.3523
2_MACS_peak_9749_lociStitched	chr17(.):80314251-80315662	1.9667
1_MACS_peak_9751_lociStitched	chr17(.):80328484-80328999	1.5108
2_MACS_peak_9752_lociStitched	chr17(.):80341792-80343416	1.792
1_MACS_peak_9754_lociStitched	chr17(.):80376077-80376965	2.5187
2_MACS_peak_9755_lociStitched	chr17(.):80406963-80408756	2.7599
3_MACS_peak_9757_lociStitched	chr17(.):80415440-80417146	2.9968
1_MACS_peak_9760_lociStitched	chr17(.):80454848-80455743	1.6496
2_MACS_peak_9761_lociStitched	chr17(.):80476856-80478529	3.5519
1_MACS_peak_9763_lociStitched	chr17(.):80605557-80606379	2.7847
2_MACS_peak_9764_lociStitched	chr17(.):80656140-80657111	0.856
2_MACS_peak_9766_lociStitched	chr17(.):80665518-80666676	0.9664
2_MACS_peak_9768_lociStitched	chr17(.):80673914-80675175	1.3392
2_MACS_peak_9770_lociStitched	chr17(.):80709066-80710633	1.9427
1_MACS_peak_9772_lociStitched	chr17(.):80744505-80745366	1.3165
2_MACS_peak_9773_lociStitched	chr17(.):81009014-81010385	1.9565
1_MACS_peak_9775_lociStitched	chr17(.):81036959-81037223	0.8543
2_MACS_peak_9776_lociStitched	chr17(.):81037727-81038903	1.4733
1_MACS_peak_9778_lociStitched	chr17(.):81059541-81059741	0.5703
2_MACS_peak_9779_lociStitched	chr17(.):81141229-81142506	1.9033
2_MACS_peak_9781_lociStitched	chr17(.):81146347-81149161	2.3211
2_MACS_peak_9783_lociStitched	chr18(.):158008-159435	2.9745
1_MACS_peak_9785_lociStitched	chr18(.):267429-268912	3.4898
2_MACS_peak_9786_lociStitched	chr18(.):656849-658990	3.659
2_MACS_peak_9788_lociStitched	chr18(.):711273-712731	2.5365
2_MACS_peak_9790_lociStitched	chr18(.):811716-812883	1.3124
1_MACS_peak_9792_lociStitched	chr18(.):1406897-1407224	0.951
2_MACS_peak_9793_lociStitched	chr18(.):2570653-2572079	4.0145
1_MACS_peak_9795_lociStitched	chr18(.):2636119-2636927	1.9607
1_MACS_peak_9796_lociStitched	chr18(.):2654856-2656846	3.6166
1_MACS_peak_9797_lociStitched	chr18(.):2657762-2658579	1.3882
1_MACS_peak_9798_lociStitched	chr18(.):2980232-2980815	1.167
2_MACS_peak_9799_lociStitched	chr18(.):3012362-3013969	2.7571
1_MACS_peak_9801_lociStitched	chr18(.):3037684-3038329	1.8845
1_MACS_peak_9802_lociStitched	chr18(.):3044338-3045344	1.7711
1_MACS_peak_9803_lociStitched	chr18(.):3060941-3061372	1.0844
2_MACS_peak_9804_lociStitched	chr18(.):3177601-3178643	1.1094
1_MACS_peak_9806_lociStitched	chr18(.):3246871-3248373	3.5608
1_MACS_peak_9807_lociStitched	chr18(.):3261606-3262260	4.8858
1_MACS_peak_9808_lociStitched	chr18(.):3447351-3451346	2.7582
2_MACS_peak_9809_lociStitched	chr18(.):3586346-3587532	0.945
3_MACS_peak_9811_lociStitched	chr18(.):3593568-3594901	1.1917
1_MACS_peak_9814_lociStitched	chr18(.):5237539-5238713	3.2868
3_MACS_peak_9815_lociStitched	chr18(.):5294698-5296945	1.9565
1_MACS_peak_9818_lociStitched	chr18(.):6414553-6414968	1.2465
1_MACS_peak_9819_lociStitched	chr18(.):6826499-6826728	0.6856
2_MACS_peak_9820_lociStitched	chr18(.):7566678-7568627	1.572
1_MACS_peak_9822_lociStitched	chr18(.):8609690-8610347	1.3986
3_MACS_peak_9823_lociStitched	chr18(.):8705323-8706395	1.2216
2_MACS_peak_9826_lociStitched	chr18(.):9016892-9018134	1.2216
2_MACS_peak_9828_lociStitched	chr18(.):9061266-9063380	1.7443
4_MACS_peak_9830_lociStitched	chr18(.):9064866-9070146	1.7851
1_MACS_peak_9834_lociStitched	chr18(.):9082954-9084929	2.3951
2_MACS_peak_9835_lociStitched	chr18(.):9102092-9103537	2.0023
3_MACS_peak_9837_lociStitched	chr18(.):9135609-9139340	2.42
2_MACS_peak_9840_lociStitched	chr18(.):9474827-9476233	1.5129
1_MACS_peak_9842_lociStitched	chr18(.):9614000-9614436	1.2871
1_MACS_peak_9843_lociStitched	chr18(.):9913577-9915139	4.1232
2_MACS_peak_9844_lociStitched	chr18(.):10454735-10456410	1.2203
5_MACS_peak_9846_lociStitched	chr18(.):10474259-10478657	1.648
1_MACS_peak_9851_lociStitched	chr18(.):10483257-10483825	1.069
1_MACS_peak_9852_lociStitched	chr18(.):10525903-10526509	2.9728
2_MACS_peak_9853_lociStitched	chr18(.):10592743-10594559	1.2739
1_MACS_peak_9855_lociStitched	chr18(.):10609163-10609870	1.1869
1_MACS_peak_9856_lociStitched	chr18(.):10618713-10619106	0.7782
2_MACS_peak_9857_lociStitched	chr18(.):10626201-10627164	1.4268
1_MACS_peak_9859_lociStitched	chr18(.):10628408-10628771	1.0427
1_MACS_peak_9860_lociStitched	chr18(.):10629430-10629882	1.0859
1_MACS_peak_9861_lociStitched	chr18(.):10638163-10638705	0.944
1_MACS_peak_9862_lociStitched	chr18(.):10647614-10648140	0.9242
1_MACS_peak_9863_lociStitched	chr18(.):10659598-10660517	1.5404
1_MACS_peak_9864_lociStitched	chr18(.):10661071-10661436	1.2587
2_MACS_peak_9865_lociStitched	chr18(.):10950294-10951608	1.0179
1_MACS_peak_9867_lociStitched	chr18(.):11851008-11851777	1.3712
1_MACS_peak_9868_lociStitched	chr18(.):11908123-11909140	2.3914
2_MACS_peak_9869_lociStitched	chr18(.):11980269-11981965	2.1711
1_MACS_peak_9871_lociStitched	chr18(.):12199184-12199886	0.9048
1_MACS_peak_9872_lociStitched	chr18(.):12200807-12201166	0.9865
1_MACS_peak_9873_lociStitched	chr18(.):12208724-12209120	0.8919
1_MACS_peak_9874_lociStitched	chr18(.):12222657-12223056	1.1056
1_MACS_peak_9875_lociStitched	chr18(.):12225756-12226489	1.2792
2_MACS_peak_9876_lociStitched	chr18(.):12376002-12378103	3.2399
1_MACS_peak_9878_lociStitched	chr18(.):12407846-12408643	3.5084
1_MACS_peak_9879_lociStitched	chr18(.):12420331-12420688	1.2295
1_MACS_peak_9880_lociStitched	chr18(.):12656887-12658383	2.2631
1_MACS_peak_9881_lociStitched	chr18(.):12702154-12703435	5.8314
2_MACS_peak_9882_lociStitched	chr18(.):12749811-12751045	0.9992
2_MACS_peak_9884_lociStitched	chr18(.):12838045-12839865	2.0824
1_MACS_peak_9886_lociStitched	chr18(.):12883185-12884655	4.8462
2_MACS_peak_9887_lociStitched	chr18(.):12946974-12948916	3.0715
2_MACS_peak_9889_lociStitched	chr18(.):12990782-12991917	1.3403
2_MACS_peak_9891_lociStitched	chr18(.):13371694-13373013	0.9877
2_MACS_peak_9893_lociStitched	chr18(.):13381342-13383315	1.6193
1_MACS_peak_9895_lociStitched	chr18(.):13611689-13612185	1.2558
1_MACS_peak_9896_lociStitched	chr18(.):13616573-13616910	1.0859
1_MACS_peak_9897_lociStitched	chr18(.):13725837-13727383	2.2
1_MACS_peak_9898_lociStitched	chr18(.):14450521-14450959	0.9664
2_MACS_peak_9899_lociStitched	chr18(.):14458791-14460355	0.956
2_MACS_peak_9901_lociStitched	chr18(.):14462523-14463548	1.1741
1_MACS_peak_9903_lociStitched	chr18(.):14473549-14473744	0.7503
1_MACS_peak_9904_lociStitched	chr18(.):14474543-14474840	0.8786
1_MACS_peak_9905_lociStitched	chr18(.):14485797-14486116	0.8931
2_MACS_peak_9906_lociStitched	chr18(.):14488771-14489692	0.9436
1_MACS_peak_9908_lociStitched	chr18(.):14519808-14520086	0.6484
1_MACS_peak_9909_lociStitched	chr18(.):14520778-14521092	0.8988
2_MACS_peak_9910_lociStitched	chr18(.):14692638-14694241	1.1239
1_MACS_peak_9912_lociStitched	chr18(.):14697048-14697610	1.2335
1_MACS_peak_9913_lociStitched	chr18(.):14699238-14699562	0.7883
1_MACS_peak_9914_lociStitched	chr18(.):14700219-14700444	0.7874
1_MACS_peak_9915_lociStitched	chr18(.):14701419-14701636	0.699
1_MACS_peak_9916_lociStitched	chr18(.):14866395-14866704	1.1629
3_MACS_peak_9917_lociStitched	chr18(.):14931765-14934241	1.6337
1_MACS_peak_9920_lociStitched	chr18(.):14975630-14975953	0.7878
1_MACS_peak_9921_lociStitched	chr18(.):18690891-18691789	2.3797
1_MACS_peak_9922_lociStitched	chr18(.):19179698-19181426	3.2458
1_MACS_peak_9923_lociStitched	chr18(.):19192230-19193043	3.5141
1_MACS_peak_9924_lociStitched	chr18(.):19281087-19281565	1.6885
3_MACS_peak_9925_lociStitched	chr18(.):19282881-19285194	2.8188
2_MACS_peak_9928_lociStitched	chr18(.):19315168-19316263	1.2328
1_MACS_peak_9930_lociStitched	chr18(.):19320661-19322278	4.1947
2_MACS_peak_9931_lociStitched	chr18(.):19405899-19406817	1.2776
1_MACS_peak_9933_lociStitched	chr18(.):20513205-20513952	3.9024
2_MACS_peak_9934_lociStitched	chr18(.):20713793-20717389	3.6563
1_MACS_peak_9936_lociStitched	chr18(.):20772407-20773001	1.1508
1_MACS_peak_9937_lociStitched	chr18(.):20806012-20806291	0.7079
1_MACS_peak_9938_lociStitched	chr18(.):20807301-20809297	1.4101
3_MACS_peak_9939_lociStitched	chr18(.):20810677-20813035	1.6218
4_MACS_peak_9942_lociStitched	chr18(.):20820346-20823400	1.4744
1_MACS_peak_9946_lociStitched	chr18(.):21017558-21017939	1.0166
1_MACS_peak_9947_lociStitched	chr18(.):21033278-21033794	1.5197
1_MACS_peak_9948_lociStitched	chr18(.):21068075-21068379	0.7688
1_MACS_peak_9949_lociStitched	chr18(.):21075133-21075381	0.7447
2_MACS_peak_9950_lociStitched	chr18(.):21082847-21083952	2.0967
1_MACS_peak_9952_lociStitched	chr18(.):21165981-21167000	3.0439
1_MACS_peak_9953_lociStitched	chr18(.):21594340-21595319	1.324
1_MACS_peak_9954_lociStitched	chr18(.):22006239-22007009	1.5505
1_MACS_peak_9955_lociStitched	chr18(.):23670049-23671321	3.5586
1_MACS_peak_9956_lociStitched	chr18(.):23805964-23807507	3.9278
2_MACS_peak_9957_lociStitched	chr18(.):24040194-24041791	2.4913
1_MACS_peak_9959_lociStitched	chr18(.):24128031-24128472	1.0332
1_MACS_peak_9960_lociStitched	chr18(.):24689288-24690111	1.2731
3_MACS_peak_9961_lociStitched	chr18(.):25755707-25758323	1.2181
1_MACS_peak_9964_lociStitched	chr18(.):25820645-25820862	0.664
1_MACS_peak_9965_lociStitched	chr18(.):29077968-29078829	2.3595
2_MACS_peak_9966_lociStitched	chr18(.):29522285-29523973	1.9732
2_MACS_peak_9968_lociStitched	chr18(.):29598762-29599313	0.9457
2_MACS_peak_9970_lociStitched	chr18(.):29671561-29673412	4.009
1_MACS_peak_9972_lociStitched	chr18(.):30049987-30050903	1.663
1_MACS_peak_9973_lociStitched	chr18(.):31141042-31141261	0.8805
2_MACS_peak_9974_lociStitched	chr18(.):31157611-31159089	2.2297
2_MACS_peak_9976_lociStitched	chr18(.):31246496-31247557	0.949
2_MACS_peak_9978_lociStitched	chr18(.):31249528-31252711	1.74
1_MACS_peak_9980_lociStitched	chr18(.):31325500-31325775	0.7258
3_MACS_peak_9981_lociStitched	chr18(.):31381645-31384591	2.494
1_MACS_peak_9984_lociStitched	chr18(.):32073387-32073903	1.1063
1_MACS_peak_9985_lociStitched	chr18(.):32230189-32230671	0.8451
1_MACS_peak_9986_lociStitched	chr18(.):32239969-32240315	1.0566
1_MACS_peak_9987_lociStitched	chr18(.):32621328-32621770	1.1829
1_MACS_peak_9988_lociStitched	chr18(.):32820533-32821412	2.6567
1_MACS_peak_9989_lociStitched	chr18(.):32847318-32847493	0.7155
2_MACS_peak_9990_lociStitched	chr18(.):32869722-32870641	1.5026
1_MACS_peak_9992_lociStitched	chr18(.):32923646-32924466	4.0314
1_MACS_peak_9993_lociStitched	chr18(.):33077357-33078066	1.9911
2_MACS_peak_9994_lociStitched	chr18(.):33160966-33162062	0.6796
2_MACS_peak_9996_lociStitched	chr18(.):33552165-33553086	1.3956
1_MACS_peak_9998_lociStitched	chr18(.):33646942-33647565	2.8863
1_MACS_peak_9999_lociStitched	chr18(.):33709000-33710376	2.5844
1_MACS_peak_10000_lociStitched	chr18(.):34408212-34409684	1.5757
1_MACS_peak_10001_lociStitched	chr18(.):37144992-37145299	0.8679
2_MACS_peak_10002_lociStitched	chr18(.):37379276-37380139	1.1405
2_MACS_peak_10004_lociStitched	chr18(.):37518734-37519708	0.9869
6_MACS_peak_10006_lociStitched	chr18(.):37520694-37525645	1.356
1_MACS_peak_10012_lociStitched	chr18(.):38529426-38530220	1.8077
1_MACS_peak_10013_lociStitched	chr18(.):38536040-38536605	1.1827
1_MACS_peak_10014_lociStitched	chr18(.):39535350-39535619	0.7802
2_MACS_peak_10015_lociStitched	chr18(.):42259047-42260826	3.551
1_MACS_peak_10017_lociStitched	chr18(.):42281070-42281555	1.1864
2_MACS_peak_10018_lociStitched	chr18(.):42305245-42306136	1.1877
1_MACS_peak_10020_lociStitched	chr18(.):42322915-42323837	1.8582
3_MACS_peak_10021_lociStitched	chr18(.):42337950-42340739	2.4407
1_MACS_peak_10024_lociStitched	chr18(.):42341953-42342319	0.9435
1_MACS_peak_10025_lociStitched	chr18(.):43546905-43547304	1.8235
1_MACS_peak_10026_lociStitched	chr18(.):43677365-43678853	2.4456
1_MACS_peak_10027_lociStitched	chr18(.):43684278-43684774	1.2346
1_MACS_peak_10028_lociStitched	chr18(.):43753398-43754987	2.6373
1_MACS_peak_10029_lociStitched	chr18(.):43913304-43914738	3.3138
2_MACS_peak_10030_lociStitched	chr18(.):43923401-43925079	1.5471
1_MACS_peak_10032_lociStitched	chr18(.):43925708-43926180	0.9591
1_MACS_peak_10033_lociStitched	chr18(.):44496793-44497110	0.9668
1_MACS_peak_10034_lociStitched	chr18(.):44676412-44677301	1.7062
1_MACS_peak_10035_lociStitched	chr18(.):44702174-44702754	1.9508
1_MACS_peak_10036_lociStitched	chr18(.):45456310-45458205	4.5835
1_MACS_peak_10037_lociStitched	chr18(.):45662774-45663518	1.276
1_MACS_peak_10038_lociStitched	chr18(.):46065294-46065711	0.97
1_MACS_peak_10039_lociStitched	chr18(.):46301871-46302379	1.2243
2_MACS_peak_10040_lociStitched	chr18(.):46303137-46304334	0.9529
3_MACS_peak_10042_lociStitched	chr18(.):46310615-46313350	1.5954
2_MACS_peak_10045_lociStitched	chr18(.):46394252-46396451	3.1403
2_MACS_peak_10047_lociStitched	chr18(.):46440891-46442208	1.432
1_MACS_peak_10049_lociStitched	chr18(.):46444028-46444641	1.2226
1_MACS_peak_10050_lociStitched	chr18(.):46449149-46449683	1.0152
1_MACS_peak_10051_lociStitched	chr18(.):46455329-46455839	1.0287
2_MACS_peak_10052_lociStitched	chr18(.):46459792-46462101	1.7289
1_MACS_peak_10054_lociStitched	chr18(.):46474941-46475529	1.3228
3_MACS_peak_10055_lociStitched	chr18(.):46476350-46479614	2.1593
1_MACS_peak_10058_lociStitched	chr18(.):46501869-46502428	1.2409
1_MACS_peak_10059_lociStitched	chr18(.):46986521-46987151	2.1697
1_MACS_peak_10060_lociStitched	chr18(.):47013134-47013703	1.9387
1_MACS_peak_10061_lociStitched	chr18(.):47018074-47018958	3.4424
2_MACS_peak_10062_lociStitched	chr18(.):47339210-47340837	2.3855
1_MACS_peak_10064_lociStitched	chr18(.):47370054-47370353	0.9214
1_MACS_peak_10065_lociStitched	chr18(.):47807164-47808639	2.3328
2_MACS_peak_10066_lociStitched	chr18(.):47813470-47814805	1.6289
1_MACS_peak_10068_lociStitched	chr18(.):47838381-47838732	0.9795
1_MACS_peak_10069_lociStitched	chr18(.):47901407-47901831	1.2915
2_MACS_peak_10070_lociStitched	chr18(.):48404758-48406193	2.6029
1_MACS_peak_10072_lociStitched	chr18(.):48494057-48495086	3.5965
1_MACS_peak_10073_lociStitched	chr18(.):48555955-48557478	2.4263
3_MACS_peak_10074_lociStitched	chr18(.):48677885-48680963	2.6055
2_MACS_peak_10077_lociStitched	chr18(.):48690047-48692131	1.6029
2_MACS_peak_10079_lociStitched	chr18(.):48722380-48725183	3.2109
2_MACS_peak_10081_lociStitched	chr18(.):48973016-48974684	1.5479
3_MACS_peak_10083_lociStitched	chr18(.):49253727-49254777	1.1918
1_MACS_peak_10086_lociStitched	chr18(.):49288544-49288815	0.8012
1_MACS_peak_10087_lociStitched	chr18(.):49528991-49529464	1.0139
1_MACS_peak_10088_lociStitched	chr18(.):51750031-51751082	2.3776
2_MACS_peak_10089_lociStitched	chr18(.):51795395-51796754	2.3428
2_MACS_peak_10091_lociStitched	chr18(.):51883800-51884848	1.0253
2_MACS_peak_10093_lociStitched	chr18(.):52935088-52936820	1.7544
5_MACS_peak_10095_lociStitched	chr18(.):52980627-52984393	1.0792
4_MACS_peak_10100_lociStitched	chr18(.):52985110-52990341	1.4708
1_MACS_peak_10104_lociStitched	chr18(.):53175659-53175913	0.7582
1_MACS_peak_10105_lociStitched	chr18(.):53254870-53255850	1.4634
1_MACS_peak_10106_lociStitched	chr18(.):53257157-53257463	0.9011
1_MACS_peak_10107_lociStitched	chr18(.):53560248-53561007	1.6241
3_MACS_peak_10108_lociStitched	chr18(.):53664222-53665678	1.2922
2_MACS_peak_10111_lociStitched	chr18(.):54305075-54306770	2.1105
1_MACS_peak_10113_lociStitched	chr18(.):54318550-54319009	1.5177
1_MACS_peak_10114_lociStitched	chr18(.):54519292-54519552	0.9068
1_MACS_peak_10115_lociStitched	chr18(.):55253362-55254103	1.7536
2_MACS_peak_10116_lociStitched	chr18(.):55288346-55289849	3.5251
1_MACS_peak_10118_lociStitched	chr18(.):55297081-55297605	1.9719
1_MACS_peak_10119_lociStitched	chr18(.):55558687-55559027	0.9471
1_MACS_peak_10120_lociStitched	chr18(.):55598018-55598274	0.926
1_MACS_peak_10121_lociStitched	chr18(.):55614525-55614763	0.643
1_MACS_peak_10122_lociStitched	chr18(.):55711150-55712203	1.6279
1_MACS_peak_10123_lociStitched	chr18(.):55716710-55717290	1.3963
2_MACS_peak_10124_lociStitched	chr18(.):55757929-55759281	1.2999
2_MACS_peak_10126_lociStitched	chr18(.):56338206-56339442	2.5397
