#MM Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM.1S.H3K27ac_ROSE/MM_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM.1S.jin.bam
#Using cutoff of 6466.383 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM.1S.jin.bam	enhancerRank	isSuperStretch
1_MACS_peak_17780_lociStitched	chr2	201290832	201291963	1	1132	1194.5622	11078	0
2_MACS_peak_15988_lociStitched	chr2	28809260	28810723	2	1166	911.8879	11079	0
2_MACS_peak_25396_lociStitched	chr5	143652947	143654219	2	1143	1110.7104	11080	0
1_MACS_peak_14549_lociStitched	chr19	6423902	6424879	1	978	1972.2699	11081	0
1_MACS_peak_1738_lociStitched	chr1	146081686	146082813	1	1128	1220.7664	11082	0
2_MACS_peak_8405_lociStitched	chr13	101149065	101150613	2	1113	1320.7536	11083	0
1_MACS_peak_3745_lociStitched	chr10	50288225	50289370	1	1146	1082.941	11084	0
2_MACS_peak_30996_lociStitched	chr9	20440478	20441765	2	1173	832.689	11085	0
2_MACS_peak_8473_lociStitched	chr13	113343816	113345258	2	1127	1222.9602	11086	0
1_MACS_peak_12334_lociStitched	chr17	28927134	28928142	1	1009	1845.8496	11087	0
1_MACS_peak_32532_lociStitched	chrX	48333961	48335062	1	1102	1383.7368	11088	0
1_MACS_peak_2205_lociStitched	chr1	164528638	164529773	1	1136	1154.976	11089	0
1_MACS_peak_14015_lociStitched	chr18	44676341	44677374	1	1034	1736.0598	11090	0
1_MACS_peak_32033_lociStitched	chr9	132804418	132805483	1	1066	1580.7795	11091	0
1_MACS_peak_21531_lociStitched	chr3	95075440	95076561	1	1122	1252.4933	11092	0
1_MACS_peak_13058_lociStitched	chr17	57439192	57440360	1	1169	866.7728	11093	0
1_MACS_peak_28514_lociStitched	chr7	72772006	72773157	1	1152	1024.8504	11094	0
2_MACS_peak_26707_lociStitched	chr6	45416042	45417297	2	1159	961.4555	11095	0
2_MACS_peak_1193_lociStitched	chr1	67399210	67400422	2	1115	1297.2036	11096	0
2_MACS_peak_26265_lociStitched	chr6	26473519	26475046	2	1099	1396.7469	11097	0
2_MACS_peak_5067_lociStitched	chr11	33774398	33775532	2	1121	1257.039	11098	0
1_MACS_peak_7141_lociStitched	chr12	57471668	57472618	1	951	2062.165	11099	0
1_MACS_peak_26487_lociStitched	chr6	34359489	34360554	1	1066	1578.33	11100	0
2_MACS_peak_10245_lociStitched	chr15	82824238	82825543	2	1119	1269.1125	11101	0
2_MACS_peak_8369_lociStitched	chr13	98021095	98022258	2	1148	1052.7476	11102	0
2_MACS_peak_30965_lociStitched	chr9	9728488	9730039	2	1139	1124.1648	11103	0
2_MACS_peak_30082_lociStitched	chr8	55047369	55048439	2	1069	1560.488	11104	0
2_MACS_peak_24908_lociStitched	chr5	95095380	95096680	2	1131	1181.83	11105	0
2_MACS_peak_412_lociStitched	chr1	24104338	24105506	2	1109	1330.352	11106	0
1_MACS_peak_25883_lociStitched	chr6	2976045	2977207	1	1163	915.4236	11107	0
2_MACS_peak_4726_lociStitched	chr11	2143423	2144616	2	1138	1127.1464	11108	0
1_MACS_peak_15366_lociStitched	chr19	46087162	46088174	1	1013	1819.576	11109	0
2_MACS_peak_27615_lociStitched	chr6	147523754	147524952	2	1161	931.6846	11110	0
2_MACS_peak_31951_lociStitched	chr9	131037477	131039011	2	1123	1235.1768	11111	0
1_MACS_peak_10529_lociStitched	chr16	284749	285660	1	912	2186.4	11112	0
2_MACS_peak_10260_lociStitched	chr15	83679774	83680955	2	1078	1507.1922	11113	0
2_MACS_peak_16468_lociStitched	chr2	68589350	68590481	2	1115	1286.3994	11114	0
2_MACS_peak_11217_lociStitched	chr16	30772767	30774154	2	1109	1324.3076	11115	0
2_MACS_peak_4210_lociStitched	chr10	94875031	94876305	2	1162	915.4964	11116	0
1_MACS_peak_7161_lociStitched	chr12	58145179	58146263	1	1085	1466.7604	11117	0
2_MACS_peak_19987_lociStitched	chr22	24407121	24408265	2	1126	1207.9496	11118	0
1_MACS_peak_17534_lociStitched	chr2	174219163	174220248	1	1086	1459.4335	11119	0
2_MACS_peak_28742_lociStitched	chr7	95496184	95497691	2	1121	1242.3708	11120	0
1_MACS_peak_7621_lociStitched	chr12	108908965	108909998	1	1034	1721.9077	11121	0
2_MACS_peak_2045_lociStitched	chr1	156627355	156628593	2	1098	1388.7884	11122	0
3_MACS_peak_6029_lociStitched	chr11	114037369	114038617	3	1122	1233.648	11123	0
2_MACS_peak_31203_lociStitched	chr9	66762150	66763313	2	1099	1381.5277	11124	0
1_MACS_peak_1748_lociStitched	chr1	147400483	147401359	1	877	2288.1996	11125	0
1_MACS_peak_4907_lociStitched	chr11	14520861	14521918	1	1058	1604.9488	11126	0
1_MACS_peak_12690_lociStitched	chr17	40718931	40719956	1	1026	1755.3125	11127	0
1_MACS_peak_4084_lociStitched	chr10	81950978	81952081	1	1104	1348.0866	11128	0
2_MACS_peak_19345_lociStitched	chr20	61517109	61518666	2	1096	1395.2277	11129	0
2_MACS_peak_11873_lociStitched	chr17	1666852	1668210	2	1135	1134.0658	11130	0
2_MACS_peak_27936_lociStitched	chr7	8300693	8301894	2	1118	1255.2852	11131	0
1_MACS_peak_30932_lociStitched	chr9	6007562	6008484	1	923	2141.9904	11132	0
1_MACS_peak_27345_lociStitched	chr6	122792392	122793451	1	1060	1588.8177	11133	0
2_MACS_peak_33039_lociStitched	chrX	135228835	135230028	2	1140	1090.0441	11134	0
2_MACS_peak_19322_lociStitched	chr20	60696539	60698015	2	1031	1727.5104	11135	0
1_MACS_peak_17453_lociStitched	chr2	164592415	164593481	1	1067	1552.4158	11136	0
1_MACS_peak_8064_lociStitched	chr13	30168826	30169885	1	1060	1587.2292	11137	0
2_MACS_peak_27895_lociStitched	chr7	6896927	6898372	2	1152	983.0335	11138	0
2_MACS_peak_10233_lociStitched	chr15	82081411	82082635	2	1158	925.0992	11139	0
2_MACS_peak_24617_lociStitched	chr5	63479328	63480809	2	1147	1023.5191	11140	0
1_MACS_peak_20395_lociStitched	chr22	39927936	39928831	1	896	2222.106	11141	0
2_MACS_peak_9587_lociStitched	chr15	41708769	41709981	2	1108	1308.5964	11142	0
1_MACS_peak_29408_lociStitched	chr7	148684195	148685240	1	1046	1650.264	11143	0
1_MACS_peak_27840_lociStitched	chr7	5085053	5086130	1	1078	1485.6138	11144	0
2_MACS_peak_21126_lociStitched	chr3	46533818	46535416	2	1137	1101.821	11145	0
2_MACS_peak_9464_lociStitched	chr15	34393518	34394614	2	1087	1434.4448	11146	0
1_MACS_peak_25327_lociStitched	chr5	140699810	140700841	1	1032	1715.1716	11147	0
2_MACS_peak_20088_lociStitched	chr22	29601475	29602627	2	1097	1374.7968	11148	0
2_MACS_peak_28586_lociStitched	chr7	75507673	75508892	2	1124	1197.4237	11149	0
2_MACS_peak_27797_lociStitched	chr7	1199469	1200665	2	1010	1810.5048	11150	0
2_MACS_peak_13538_lociStitched	chr17	78236818	78238026	2	1122	1210.5368	11151	0
2_MACS_peak_3388_lociStitched	chr10	12171009	12172185	2	1079	1476.2328	11152	0
1_MACS_peak_4914_lociStitched	chr11	14912798	14913888	1	1091	1407.299	11153	0
1_MACS_peak_25459_lociStitched	chr5	149737120	149738207	1	1088	1422.7743	11154	0
1_MACS_peak_29951_lociStitched	chr8	37643486	37644595	1	1110	1285.9964	11155	0
2_MACS_peak_795_lociStitched	chr1	40035674	40036991	2	1101	1342.8132	11156	0
1_MACS_peak_13342_lociStitched	chr17	73662884	73663983	1	1100	1348.9126	11157	0
1_MACS_peak_31378_lociStitched	chr9	88555929	88556870	1	942	2065.4009	11158	0
2_MACS_peak_7464_lociStitched	chr12	94799292	94800510	2	1141	1057.1022	11159	0
2_MACS_peak_12460_lociStitched	chr17	33913692	33914886	2	1149	987.7962	11160	0
1_MACS_peak_10813_lociStitched	chr16	11588521	11589677	1	1157	914.0492	11161	0
2_MACS_peak_30918_lociStitched	chr9	5437357	5438488	2	1066	1539.7434	11162	0
1_MACS_peak_6564_lociStitched	chr12	11933338	11934458	1	1121	1207.136	11163	0
1_MACS_peak_2293_lociStitched	chr1	169877451	169878603	1	1153	950.6304	11164	0
1_MACS_peak_22693_lociStitched	chr4	492530	493572	1	1043	1652.2994	11165	0
2_MACS_peak_5259_lociStitched	chr11	59382608	59383865	2	1102	1327.0149	11166	0
2_MACS_peak_10532_lociStitched	chr16	431232	432628	2	1082	1446.3956	11167	0
1_MACS_peak_21657_lociStitched	chr3	110717257	110718402	1	1146	1004.7375	11168	0
2_MACS_peak_12349_lociStitched	chr17	29576892	29578470	2	1106	1301.2188	11169	0
1_MACS_peak_7128_lociStitched	chr12	57100074	57101218	1	1145	1013.012	11170	0
2_MACS_peak_29091_lociStitched	chr7	121073395	121074613	2	1141	1044.1914	11171	0
1_MACS_peak_11852_lociStitched	chr17	1358670	1359561	1	892	2220.9066	11172	0
1_MACS_peak_743_lociStitched	chr1	37979775	37980859	1	1085	1426.7608	11173	0
2_MACS_peak_29319_lociStitched	chr7	139598628	139599929	2	1091	1390.3787	11174	0
2_MACS_peak_28672_lociStitched	chr7	89975480	89976637	2	1067	1525.0417	11175	0
2_MACS_peak_25640_lociStitched	chr5	170270570	170271913	2	1051	1606.0937	11176	0
2_MACS_peak_919_lociStitched	chr1	45204924	45206141	2	1129	1135.2176	11177	0
1_MACS_peak_1403_lociStitched	chr1	100503550	100504534	1	985	1896.66	11178	0
2_MACS_peak_21449_lociStitched	chr3	70707529	70709006	2	1058	1569.4602	11179	0
2_MACS_peak_24729_lociStitched	chr5	75860196	75861424	2	1116	1226.2808	11180	0
2_MACS_peak_754_lociStitched	chr1	38204480	38205752	2	1104	1302.1464	11181	0
2_MACS_peak_11462_lociStitched	chr16	67514467	67515798	2	1097	1344.7093	11182	0
2_MACS_peak_1443_lociStitched	chr1	109505514	109506737	2	1147	977.4216	11183	0
1_MACS_peak_18432_lociStitched	chr20	3139855	3140950	1	1096	1349.697	11184	0
1_MACS_peak_15833_lociStitched	chr2	19547170	19548245	1	1076	1466.1925	11185	0
2_MACS_peak_18340_lociStitched	chr2	241366509	241367806	2	1130	1115.1606	11186	0
1_MACS_peak_13704_lociStitched	chr18	6729177	6730274	1	1098	1335.9266	11187	0
2_MACS_peak_23113_lociStitched	chr4	42645357	42646602	2	1073	1481.6745	11188	0
2_MACS_peak_6706_lociStitched	chr12	27301271	27302566	2	1127	1136.492	11189	0
2_MACS_peak_12960_lociStitched	chr17	50224106	50225390	2	1139	1040.682	11190	0
1_MACS_peak_2686_lociStitched	chr1	205227928	205229073	1	1146	979.3185	11191	0
1_MACS_peak_8011_lociStitched	chr13	21476395	21477519	1	1125	1145.918	11192	0
1_MACS_peak_18589_lociStitched	chr20	18488029	18489058	1	1030	1693.2195	11193	0
1_MACS_peak_29692_lociStitched	chr8	16313947	16315047	1	1101	1309.55	11194	0
1_MACS_peak_234_lociStitched	chr1	12226756	12227770	1	1015	1759.4928	11195	0
1_MACS_peak_18111_lociStitched	chr2	231191223	231192314	1	1092	1362.4408	11196	0
1_MACS_peak_23418_lociStitched	chr4	88140762	88141740	1	979	1905.9264	11197	0
2_MACS_peak_16018_lociStitched	chr2	31546631	31547835	2	1155	883.736	11198	0
1_MACS_peak_2259_lociStitched	chr1	167419717	167420833	1	1117	1198.3608	11199	0
1_MACS_peak_23147_lociStitched	chr4	48833042	48833912	1	871	2267.481	11200	0
1_MACS_peak_21609_lociStitched	chr3	101545917	101547027	1	1111	1236.762	11201	0
2_MACS_peak_10619_lociStitched	chr16	2524344	2525569	2	1119	1180.655	11202	0
1_MACS_peak_11694_lociStitched	chr16	82044373	82045516	1	1144	981.2655	11203	0
1_MACS_peak_4703_lociStitched	chr11	804795	805823	1	1029	1687.8732	11204	0
1_MACS_peak_30834_lociStitched	chr8	145549936	145551074	1	1139	1018.7376	11205	0
1_MACS_peak_30978_lociStitched	chr9	15510429	15511386	1	958	1979.5545	11206	0
2_MACS_peak_11343_lociStitched	chr16	56458571	56459883	2	1104	1276.7072	11207	0
1_MACS_peak_15628_lociStitched	chr19	57751533	57752593	1	1061	1528.202	11208	0
1_MACS_peak_12686_lociStitched	chr17	40687827	40688930	1	1104	1275.9504	11209	0
1_MACS_peak_3143_lociStitched	chr1	234630580	234631706	1	1127	1112.7132	11210	0
1_MACS_peak_16975_lociStitched	chr2	109948143	109949184	1	1042	1623.96	11211	0
1_MACS_peak_19868_lociStitched	chr22	20849105	20850145	1	1041	1625.52	11212	0
2_MACS_peak_4681_lociStitched	chr11	560256	561572	2	1125	1120.574	11213	0
1_MACS_peak_10123_lociStitched	chr15	75627991	75629022	1	1032	1665.3743	11214	0
1_MACS_peak_32742_lociStitched	chrX	71496123	71497135	1	1013	1749.9504	11215	0
1_MACS_peak_20464_lociStitched	chr22	42914931	42915982	1	1052	1565.4645	11216	0
2_MACS_peak_13939_lociStitched	chr18	33160729	33162153	2	1106	1251.2688	11217	0
1_MACS_peak_14985_lociStitched	chr19	19302533	19303450	1	918	2109.9253	11218	0
1_MACS_peak_12572_lociStitched	chr17	37607028	37608108	1	1081	1404.648	11219	0
2_MACS_peak_18933_lociStitched	chr20	39876140	39877407	2	1130	1071.1218	11220	0
2_MACS_peak_17196_lociStitched	chr2	128165230	128166384	2	1128	1086.1448	11221	0
1_MACS_peak_11962_lociStitched	chr17	4642133	4643236	1	1104	1259.0745	11222	0
2_MACS_peak_24173_lociStitched	chr5	965801	966950	2	1144	948.7293	11223	0
2_MACS_peak_5314_lociStitched	chr11	62420261	62421334	2	1054	1549.6266	11224	0
2_MACS_peak_16694_lociStitched	chr2	87464148	87465620	2	1122	1130.496	11225	0
1_MACS_peak_16569_lociStitched	chr2	73612816	73613949	1	1134	1034.9955	11226	0
2_MACS_peak_32919_lociStitched	chrX	118925036	118926260	2	1122	1129.2624	11227	0
2_MACS_peak_16846_lociStitched	chr2	99346895	99348330	2	1134	1033.9175	11228	0
1_MACS_peak_13181_lociStitched	chr17	63096197	63097299	1	1103	1261.0186	11229	0
2_MACS_peak_21721_lociStitched	chr3	117321548	117322733	2	1138	997.296	11230	0
1_MACS_peak_2272_lociStitched	chr1	167721876	167723000	1	1125	1103.3184	11231	0
1_MACS_peak_17959_lociStitched	chr2	216946076	216947188	1	1113	1190.8408	11232	0
2_MACS_peak_16985_lociStitched	chr2	110379161	110380447	2	1083	1384.7648	11233	0
1_MACS_peak_6604_lociStitched	chr12	13223873	13224983	1	1111	1204.017	11234	0
2_MACS_peak_28155_lociStitched	chr7	34757936	34759181	2	1121	1129.5885	11235	0
1_MACS_peak_23532_lociStitched	chr4	103940136	103941247	1	1112	1194.4361	11236	0
1_MACS_peak_27357_lociStitched	chr6	125667116	125668195	1	1080	1399.5709	11237	0
2_MACS_peak_29774_lociStitched	chr8	23100565	23101795	2	1132	1041.441	11238	0
1_MACS_peak_27855_lociStitched	chr7	5552848	5553904	1	1057	1525.92	11239	0
2_MACS_peak_9119_lociStitched	chr14	94425365	94426607	2	1132	1037.8152	11240	0
1_MACS_peak_25880_lociStitched	chr6	2875245	2876379	1	1135	1012.5486	11241	0
2_MACS_peak_32526_lociStitched	chrX	47795231	47796495	2	1104	1245.672	11242	0
1_MACS_peak_23435_lociStitched	chr4	89241595	89242660	1	1066	1475.1315	11243	0
1_MACS_peak_29745_lociStitched	chr8	21998687	21999622	1	936	2036.991	11244	0
1_MACS_peak_5119_lociStitched	chr11	41811603	41812751	1	1149	882.1232	11245	0
1_MACS_peak_566_lociStitched	chr1	28695994	28696961	1	968	1919.8818	11246	0
1_MACS_peak_23057_lociStitched	chr4	38997894	38998997	1	1104	1243.7428	11247	0
1_MACS_peak_8879_lociStitched	chr14	69864339	69865436	1	1098	1281.9542	11248	0
1_MACS_peak_24638_lociStitched	chr5	66511292	66512379	1	1088	1344.619	11249	0
1_MACS_peak_12576_lociStitched	chr17	37843674	37844716	1	1043	1591.7592	11250	0
2_MACS_peak_23556_lociStitched	chr4	106382585	106383781	2	1127	1071.8552	11251	0
1_MACS_peak_20986_lociStitched	chr3	39328323	39329411	1	1089	1336.608	11252	0
3_MACS_peak_31021_lociStitched	chr9	27572899	27574228	3	1138	978.6756	11253	0
2_MACS_peak_12728_lociStitched	chr17	41445399	41446610	2	1105	1232.6769	11254	0
2_MACS_peak_10043_lociStitched	chr15	72564283	72565628	2	1128	1061.8775	11255	0
1_MACS_peak_29161_lociStitched	chr7	127876652	127877718	1	1067	1463.618	11256	0
1_MACS_peak_10052_lociStitched	chr15	72977774	72978872	1	1099	1271.1546	11257	0
1_MACS_peak_20895_lociStitched	chr3	30648054	30649097	1	1044	1584.2127	11258	0
1_MACS_peak_5499_lociStitched	chr11	66205605	66206546	1	942	2011.7639	11259	0
2_MACS_peak_31129_lociStitched	chr9	36136228	36137364	2	1055	1527.352	11260	0
1_MACS_peak_16764_lociStitched	chr2	92230500	92231639	1	1140	956.5322	11261	0
1_MACS_peak_847_lociStitched	chr1	41981910	41982985	1	1076	1410.7225	11262	0
1_MACS_peak_10199_lociStitched	chr15	80452578	80453678	1	1101	1254.99	11263	0
1_MACS_peak_4735_lociStitched	chr11	2547637	2548775	1	1139	963.7722	11264	0
1_MACS_peak_29137_lociStitched	chr7	125053114	125054251	1	1138	972.4761	11265	0
1_MACS_peak_22307_lociStitched	chr3	171177822	171178922	1	1101	1253.34	11266	0
2_MACS_peak_1549_lociStitched	chr1	115299405	115300656	2	1047	1565.5014	11267	0
2_MACS_peak_13593_lociStitched	chr17	79980281	79981708	2	1086	1348.0869	11268	0
2_MACS_peak_17855_lociStitched	chr2	204192555	204193702	2	1117	1139.2004	11269	0
2_MACS_peak_6661_lociStitched	chr12	24330487	24331866	2	1136	985.985	11270	0
1_MACS_peak_25763_lociStitched	chr5	176778122	176779096	1	975	1884.4952	11271	0
1_MACS_peak_10528_lociStitched	chr16	278630	279560	1	931	2045.721	11272	0
1_MACS_peak_17992_lociStitched	chr2	219260486	219261444	1	959	1944.5484	11273	0
2_MACS_peak_18324_lociStitched	chr2	240210500	240211712	2	1123	1087.0428	11274	0
1_MACS_peak_9333_lociStitched	chr15	23579701	23580859	1	1159	746.331	11275	0
1_MACS_peak_32469_lociStitched	chrX	40505879	40506877	1	999	1782.1286	11276	0
2_MACS_peak_24561_lociStitched	chr5	56234385	56235680	2	1132	1010.618	11277	0
2_MACS_peak_230_lociStitched	chr1	12107002	12108262	2	1121	1096.83	11278	0
2_MACS_peak_26819_lociStitched	chr6	57181741	57182956	2	1116	1134.6885	11279	0
1_MACS_peak_8412_lociStitched	chr13	103046406	103047422	1	1017	1699.9712	11280	0
1_MACS_peak_10721_lociStitched	chr16	5121619	5122643	1	1025	1662.7712	11281	0
2_MACS_peak_7960_lociStitched	chr12	131355913	131357363	2	1132	1004.56	11282	0
2_MACS_peak_23677_lociStitched	chr4	122617495	122618668	2	1087	1327.7187	11283	0
2_MACS_peak_32078_lociStitched	chr9	135116878	135118138	2	1077	1387.89	11284	0
2_MACS_peak_20648_lociStitched	chr3	3840461	3841641	2	1085	1339.418	11285	0
1_MACS_peak_905_lociStitched	chr1	44412244	44413131	1	888	2177.4963	11286	0
3_MACS_peak_21356_lociStitched	chr3	59410054	59411821	3	1147	859.4688	11287	0
2_MACS_peak_10827_lociStitched	chr16	11766105	11767278	2	1155	772.5378	11288	0
1_MACS_peak_3664_lociStitched	chr10	38299468	38300439	1	972	1884.2255	11289	0
2_MACS_peak_6963_lociStitched	chr12	49880814	49882315	2	1114	1140.3097	11290	0
1_MACS_peak_3775_lociStitched	chr10	54016261	54017361	1	1101	1232.22	11291	0
1_MACS_peak_3106_lociStitched	chr1	230650705	230651813	1	1109	1176.4744	11292	0
1_MACS_peak_10237_lociStitched	chr15	82332453	82333583	1	1131	1002.875	11293	0
2_MACS_peak_27603_lociStitched	chr6	144655487	144656992	2	1119	1098.951	11294	0
1_MACS_peak_25241_lociStitched	chr5	133967933	133968987	1	1055	1504.585	11295	0
1_MACS_peak_20277_lociStitched	chr22	38072249	38073354	1	1106	1194.505	11296	0
1_MACS_peak_24492_lociStitched	chr5	54522421	54523512	1	1092	1287.4891	11297	0
1_MACS_peak_21628_lociStitched	chr3	107567618	107568724	1	1107	1185.5214	11298	0
1_MACS_peak_4239_lociStitched	chr10	98017403	98018540	1	1138	936.2058	11299	0
1_MACS_peak_3026_lociStitched	chr1	227057923	227059012	1	1090	1296.6723	11300	0
2_MACS_peak_30451_lociStitched	chr8	105600780	105601759	2	937	2008.8101	11301	0
2_MACS_peak_31600_lociStitched	chr9	100807196	100808445	2	1099	1237.2594	11302	0
2_MACS_peak_24635_lociStitched	chr5	66299759	66300780	2	999	1766.8405	11303	0
1_MACS_peak_31645_lociStitched	chr9	107526137	107527226	1	1090	1295.5833	11304	0
1_MACS_peak_15940_lociStitched	chr2	26634703	26635805	1	1103	1209.0042	11305	0
1_MACS_peak_4640_lociStitched	chr10	134116927	134118066	1	1140	908.3525	11306	0
3_MACS_peak_14799_lociStitched	chr19	14201224	14202505	3	1125	1040.3001	11307	0
2_MACS_peak_32499_lociStitched	chrX	46404501	46405652	2	1105	1191.8605	11308	0
1_MACS_peak_7101_lociStitched	chr12	56615269	56616335	1	1067	1430.2522	11309	0
1_MACS_peak_10563_lociStitched	chr16	857026	857934	1	909	2100.9304	11310	0
1_MACS_peak_14051_lociStitched	chr18	47012989	47014088	1	1100	1222.7474	11311	0
2_MACS_peak_12022_lociStitched	chr17	6924780	6925927	2	1125	1035.741	11312	0
1_MACS_peak_22922_lociStitched	chr4	15682759	15683795	1	1037	1586.116	11313	0
2_MACS_peak_29553_lociStitched	chr8	1711177	1712653	2	1100	1222.128	11314	0
2_MACS_peak_26059_lociStitched	chr6	13383364	13384638	2	1121	1066.5928	11315	0
1_MACS_peak_17214_lociStitched	chr2	129079465	129080416	1	952	1947.0774	11316	0
2_MACS_peak_20481_lociStitched	chr22	43543218	43544384	2	1137	925.804	11317	0
1_MACS_peak_13467_lociStitched	chr17	75686254	75687378	1	1125	1030.2584	11318	0
2_MACS_peak_22939_lociStitched	chr4	17615694	17616830	2	1106	1175.4192	11319	0
2_MACS_peak_7232_lociStitched	chr12	67713961	67715337	2	1139	904.1696	11320	0
1_MACS_peak_20640_lociStitched	chr3	2139814	2140894	1	1081	1338.876	11321	0
2_MACS_peak_32699_lociStitched	chrX	67263759	67265039	2	1151	778.112	11322	0
2_MACS_peak_30482_lociStitched	chr8	118532409	118533507	2	1011	1703.6568	11323	0
1_MACS_peak_30252_lociStitched	chr8	79427919	79428940	1	1022	1652.7948	11324	0
1_MACS_peak_6102_lociStitched	chr11	118442957	118443880	1	924	2043.8912	11325	0
2_MACS_peak_29765_lociStitched	chr8	22856686	22857979	2	1103	1191.2409	11326	0
1_MACS_peak_15343_lociStitched	chr19	45578830	45579816	1	987	1804.9716	11327	0
1_MACS_peak_24720_lociStitched	chr5	75594597	75595669	1	1073	1382.88	11328	0
1_MACS_peak_32038_lociStitched	chr9	133588084	133588972	1	889	2156.952	11329	0
2_MACS_peak_24703_lociStitched	chr5	74161446	74162533	2	1086	1301.6825	11330	0
1_MACS_peak_26190_lociStitched	chr6	25384085	25385177	1	1093	1256.346	11331	0
1_MACS_peak_7808_lociStitched	chr12	120972073	120973009	1	937	1994.4288	11332	0
1_MACS_peak_28844_lociStitched	chr7	101386477	101387597	1	1121	1050.336	11333	0
2_MACS_peak_773_lociStitched	chr1	39456388	39457513	2	1033	1594.35	11334	0
1_MACS_peak_638_lociStitched	chr1	32645168	32646189	1	1022	1647.0772	11335	0
1_MACS_peak_6736_lociStitched	chr12	28342988	28343890	1	903	2109.327	11336	0
1_MACS_peak_11096_lociStitched	chr16	28502780	28503843	1	1064	1430.1602	11337	0
2_MACS_peak_32574_lociStitched	chrX	49125759	49126971	2	1040	1557.7836	11338	0
1_MACS_peak_892_lociStitched	chr1	43854908	43855966	1	1059	1456.866	11339	0
2_MACS_peak_7315_lociStitched	chr12	76327667	76329154	2	1128	988.1115	11340	0
2_MACS_peak_19320_lociStitched	chr20	60640567	60641828	2	1126	1002.9994	11341	0
1_MACS_peak_28223_lociStitched	chr7	39628379	39629473	1	1095	1236.3294	11342	0
2_MACS_peak_14306_lociStitched	chr18	77710983	77712221	2	1107	1151.7114	11343	0
2_MACS_peak_11483_lociStitched	chr16	67752766	67753915	2	1112	1114.4151	11344	0
2_MACS_peak_17287_lociStitched	chr2	135081910	135083223	2	1141	862.7723	11345	0
2_MACS_peak_3932_lociStitched	chr10	73507819	73509162	2	1018	1660.4852	11346	0
2_MACS_peak_30202_lociStitched	chr8	70926039	70927359	2	1138	889.68	11347	0
1_MACS_peak_17533_lociStitched	chr2	173940381	173941477	1	1097	1217.9848	11348	0
2_MACS_peak_32261_lociStitched	chrX	8955397	8956790	2	1135	915.201	11349	0
1_MACS_peak_12018_lociStitched	chr17	6554404	6555483	1	1080	1327.3858	11350	0
1_MACS_peak_19876_lociStitched	chr22	21335899	21336888	1	990	1781.3868	11351	0
2_MACS_peak_32519_lociStitched	chrX	47419863	47421015	2	1013	1680.0768	11352	0
1_MACS_peak_3816_lociStitched	chr10	62703455	62704543	1	1089	1267.9552	11353	0
1_MACS_peak_21254_lociStitched	chr3	51705149	51706094	1	946	1952.937	11354	0
2_MACS_peak_19036_lociStitched	chr20	44485430	44486625	2	1106	1149.7095	11355	0
1_MACS_peak_24065_lociStitched	chr4	185587331	185588467	1	1137	888.2384	11356	0
1_MACS_peak_27862_lociStitched	chr7	5937865	5938914	1	1050	1493.9858	11357	0
1_MACS_peak_14065_lociStitched	chr18	47720466	47721546	1	1081	1314.576	11358	0
2_MACS_peak_11456_lociStitched	chr16	67260419	67261681	2	1135	903.8444	11359	0
1_MACS_peak_12659_lociStitched	chr17	40118742	40119738	1	997	1745.7888	11360	0
2_MACS_peak_31626_lociStitched	chr9	103188898	103190159	2	1103	1164.7857	11361	0
1_MACS_peak_32287_lociStitched	chrX	10075032	10076139	1	1108	1125.5976	11362	0
2_MACS_peak_26298_lociStitched	chr6	27470187	27471405	2	1137	877.6908	11363	0
1_MACS_peak_10556_lociStitched	chr16	770491	771453	1	963	1882.153	11364	0
1_MACS_peak_28834_lociStitched	chr7	100887547	100888500	1	954	1916.3877	11365	0
1_MACS_peak_15783_lociStitched	chr2	11605557	11606597	1	1041	1534.624	11366	0
2_MACS_peak_10101_lociStitched	chr15	75175897	75177185	2	1110	1108.1952	11367	0
2_MACS_peak_2401_lociStitched	chr1	181118272	181119421	2	1025	1612.3917	11368	0
1_MACS_peak_21793_lociStitched	chr3	122785679	122786787	1	1109	1112.8752	11369	0
2_MACS_peak_6342_lociStitched	chr11	134145588	134146730	2	1086	1272.6448	11370	0
2_MACS_peak_9345_lociStitched	chr15	24516287	24517386	2	1083	1290.6656	11371	0
2_MACS_peak_29242_lociStitched	chr7	132687849	132689089	2	1125	980.716	11372	0
1_MACS_peak_20521_lociStitched	chr22	46409374	46410317	1	944	1950.4069	11373	0
2_MACS_peak_15353_lociStitched	chr19	45922306	45923504	2	1112	1083.2316	11374	0
3_MACS_peak_11790_lociStitched	chr16	89381742	89383335	3	1104	1143.6147	11375	0
1_MACS_peak_3176_lociStitched	chr1	236767253	236768330	1	1078	1318.3557	11376	0
1_MACS_peak_28700_lociStitched	chr7	92218923	92219832	1	910	2066.8842	11377	0
1_MACS_peak_27397_lociStitched	chr6	130030350	130031439	1	1090	1238.5197	11378	0
1_MACS_peak_14153_lociStitched	chr18	56209162	56210238	1	1077	1319.8216	11379	0
2_MACS_peak_1786_lociStitched	chr1	149764087	149765193	2	1085	1268.9138	11380	0
