#MM Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM.1S.H3K27ac_ROSE/MM_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM.1S.jin.bam
#Using cutoff of 6466.383 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM.1S.jin.bam	enhancerRank	isSuperStretch
1_MACS_peak_30927_lociStitched	chr9	5626132	5630254	1	4123	9898.5708	622	1
2_MACS_peak_26543_lociStitched	chr6	36559114	36563057	2	3900	10506.1235	623	1
3_MACS_peak_23801_lociStitched	chr4	144338186	144343316	3	4710	7555.464	625	1
3_MACS_peak_4421_lociStitched	chr10	112152330	112157667	3	4800	7087.536	626	1
1_MACS_peak_19404_lociStitched	chr21	11168477	11172044	1	3568	11298.4725	629	1
3_MACS_peak_9748_lociStitched	chr15	52754521	52759402	3	4536	8251.3305	630	1
1_MACS_peak_1670_lociStitched	chr1	143742248	143745891	1	3644	11107.507	631	1
1_MACS_peak_22679_lociStitched	chr3	197460659	197464551	1	3893	10409.5432	632	1
2_MACS_peak_11578_lociStitched	chr16	70769928	70773740	2	3730	10834.8476	633	1
2_MACS_peak_24054_lociStitched	chr4	185393262	185396998	2	3658	11009.6184	634	1
2_MACS_peak_2033_lociStitched	chr1	156457448	156462141	2	4596	7896.4418	635	1
1_MACS_peak_20260_lociStitched	chr22	37624541	37628528	1	3988	10097.0775	636	1
4_MACS_peak_17131_lociStitched	chr2	114643705	114648600	4	4608	7834.4475	637	1
3_MACS_peak_22621_lociStitched	chr3	195269090	195273764	3	4573	7969.17	638	1
4_MACS_peak_18967_lociStitched	chr20	42576123	42581108	4	4645	7645.993	639	1
3_MACS_peak_27848_lociStitched	chr7	5461408	5466578	3	4829	6724.619	640	1
3_MACS_peak_9418_lociStitched	chr15	31617360	31622064	3	4539	8113.9296	641	1
5_MACS_peak_23521_lociStitched	chr4	103533469	103538897	5	4728	7245.2944	642	1
1_MACS_peak_31468_lociStitched	chr9	93923871	93927736	1	3866	10426.997	643	1
4_MACS_peak_24259_lociStitched	chr5	7868666	7873508	4	4699	7384.5342	644	1
2_MACS_peak_13954_lociStitched	chr18	35011832	35016682	2	4836	6674.57	645	1
2_MACS_peak_31153_lociStitched	chr9	37528112	37532816	2	4518	8172.2592	646	1
1_MACS_peak_4055_lociStitched	chr10	81001733	81006241	1	4509	8200.052	647	1
3_MACS_peak_427_lociStitched	chr1	24528422	24533356	3	4473	8296.0276	649	1
2_MACS_peak_21907_lociStitched	chr3	129032043	129036860	2	4604	7731.285	650	1
2_MACS_peak_14864_lociStitched	chr19	16434774	16439342	2	4371	8680.1136	651	1
3_MACS_peak_16722_lociStitched	chr2	88903180	88908525	3	4802	6733.0965	652	1
3_MACS_peak_19540_lociStitched	chr21	34751727	34756749	3	4707	7221.636	653	1
1_MACS_peak_13359_lociStitched	chr17	73871273	73875169	1	3897	10248.8176	654	1
1_MACS_peak_19538_lociStitched	chr21	34702076	34705824	1	3749	10649.5672	656	1
1_MACS_peak_25382_lociStitched	chr5	142781792	142785608	1	3817	10460.4192	658	1
2_MACS_peak_11508_lociStitched	chr16	68284185	68288218	2	4027	9842.9398	659	1
4_MACS_peak_21919_lociStitched	chr3	129607849	129612625	4	4459	8279.6736	660	1
1_MACS_peak_28886_lociStitched	chr7	102071634	102075526	1	3893	10210.2728	661	1
2_MACS_peak_18578_lociStitched	chr20	17826454	17831233	2	4623	7519.7565	662	1
3_MACS_peak_14733_lociStitched	chr19	12721152	12725715	3	4461	8217.963	663	1
2_MACS_peak_21858_lociStitched	chr3	126629068	126633135	2	4040	9722.5702	664	1
1_MACS_peak_11974_lociStitched	chr17	4850475	4854156	1	3682	10708.029	665	1
2_MACS_peak_19577_lociStitched	chr21	36258554	36262514	2	3938	9950.688	666	1
2_MACS_peak_3185_lociStitched	chr1	240075105	240079571	2	4405	8239.3234	668	1
3_MACS_peak_18964_lociStitched	chr20	42569136	42573873	3	4427	8130.1131	670	1
2_MACS_peak_30802_lociStitched	chr8	145009527	145014156	2	4602	7349.0004	671	1
1_MACS_peak_19265_lociStitched	chr20	56054266	56058323	1	4058	9451.9986	672	1
1_MACS_peak_23730_lociStitched	chr4	129730395	129734365	1	3971	9710.223	676	1
3_MACS_peak_32928_lociStitched	chrX	119435226	119440749	3	4659	6995.9841	677	1
2_MACS_peak_19276_lociStitched	chr20	56192627	56196916	2	4253	8737.5508	678	1
1_MACS_peak_13550_lociStitched	chr17	78882469	78886854	1	4386	8203.8965	679	1
2_MACS_peak_15982_lociStitched	chr2	28612905	28616980	2	4033	9466.6325	680	1
2_MACS_peak_8496_lociStitched	chr13	114581773	114586277	2	4204	8877.8344	681	1
4_MACS_peak_10722_lociStitched	chr16	5144060	5148911	4	4656	6914.1303	682	1
4_MACS_peak_22492_lociStitched	chr3	184779058	184783671	4	4430	7956.9637	683	1
1_MACS_peak_22429_lociStitched	chr3	182430548	182435073	1	4526	7514.6675	684	1
1_MACS_peak_7653_lociStitched	chr12	109176602	109180903	1	4302	8450.1747	685	1
2_MACS_peak_17202_lociStitched	chr2	128585817	128589883	2	4048	9354.2396	686	1
2_MACS_peak_7170_lociStitched	chr12	58289940	58294456	2	4428	7921.064	687	1
1_MACS_peak_19731_lociStitched	chr21	45283445	45287615	1	4171	8828.307	691	1
2_MACS_peak_29885_lociStitched	chr8	29410676	29415372	2	4606	6991.8744	692	1
1_MACS_peak_24862_lociStitched	chr5	88636788	88641324	1	4537	7311.1248	694	1
1_MACS_peak_29179_lociStitched	chr7	128577459	128581938	1	4480	7572.6453	695	1
1_MACS_peak_14081_lociStitched	chr18	48677485	48681456	1	3972	9481.5567	696	1
2_MACS_peak_28334_lociStitched	chr7	47533447	47538161	2	4615	6918.2664	697	1
2_MACS_peak_4564_lociStitched	chr10	125837224	125841976	2	4397	7884.9936	698	1
2_MACS_peak_12249_lociStitched	chr17	20943668	20947864	2	4119	8932.4448	699	1
3_MACS_peak_19677_lociStitched	chr21	43535371	43539941	3	4319	8178.472	700	1
1_MACS_peak_22919_lociStitched	chr4	15002882	15007066	1	4185	8661.2984	701	1
6_MACS_peak_19964_lociStitched	chr22	23521133	23526186	6	4641	6654.2957	703	1
2_MACS_peak_21890_lociStitched	chr3	128821463	128825581	2	4108	8905.5868	705	1
1_MACS_peak_3914_lociStitched	chr10	72237551	72241589	1	4039	9136.3788	707	1
3_MACS_peak_14417_lociStitched	chr19	2093421	2098074	3	4359	7937.5527	708	1
3_MACS_peak_26869_lociStitched	chr6	74229288	74233733	3	4230	8446.389	709	1
2_MACS_peak_14434_lociStitched	chr19	2393201	2397034	2	3585	10434.5759	710	1
2_MACS_peak_24508_lociStitched	chr5	55287285	55291661	2	4371	7823.4128	711	1
1_MACS_peak_19750_lociStitched	chr21	45717301	45721119	1	3819	9772.5528	712	1
2_MACS_peak_13512_lociStitched	chr17	76775503	76779509	2	3840	9676.493	714	1
1_MACS_peak_27039_lociStitched	chr6	91181887	91186412	1	4526	7062.1675	715	1
1_MACS_peak_6927_lociStitched	chr12	48284245	48288862	1	4618	6584.3037	716	1
3_MACS_peak_28193_lociStitched	chr7	37380436	37385440	3	4559	6854.9796	717	1
1_MACS_peak_1710_lociStitched	chr1	145194138	145197627	1	3490	10596.4419	718	1
3_MACS_peak_11386_lociStitched	chr16	57640489	57645097	3	4165	8535.8592	720	1
1_MACS_peak_102_lociStitched	chr1	6660585	6664579	1	3995	9104.7224	721	1
4_MACS_peak_560_lociStitched	chr1	28570656	28575798	4	4589	6643.9782	722	1
3_MACS_peak_18911_lociStitched	chr20	37518877	37523246	3	4251	8062.1157	723	1
2_MACS_peak_31060_lociStitched	chr9	33452864	33457426	2	4541	6741.2674	724	1
3_MACS_peak_6322_lociStitched	chr11	130700506	130705425	3	4572	6568.8326	725	1
1_MACS_peak_22300_lociStitched	chr3	170072526	170076283	1	3758	9709.5908	726	1
3_MACS_peak_20679_lociStitched	chr3	8698019	8702817	3	4379	7451.294	727	1
3_MACS_peak_15461_lociStitched	chr19	49375551	49379769	3	4135	8387.9148	728	1
3_MACS_peak_26118_lociStitched	chr6	16759686	16763870	3	4171	8244.1536	729	1
2_MACS_peak_7555_lociStitched	chr12	104321067	104325059	2	3851	9334.4936	731	1
2_MACS_peak_19696_lociStitched	chr21	44526748	44531029	2	4072	8590.6827	732	1
3_MACS_peak_6300_lociStitched	chr11	129285696	129290068	3	4341	7515.9052	733	1
3_MACS_peak_28251_lociStitched	chr7	43686044	43690814	3	4394	7258.509	736	1
3_MACS_peak_26315_lociStitched	chr6	27858737	27863466	3	4335	7516.7455	737	1
2_MACS_peak_24413_lociStitched	chr5	39073496	39077310	2	3730	9668.1086	738	1
1_MACS_peak_9424_lociStitched	chr15	31636190	31640469	1	4280	7683.3724	740	1
1_MACS_peak_19671_lociStitched	chr21	43450235	43453791	1	3557	10101.1736	741	1
1_MACS_peak_14571_lociStitched	chr19	6799563	6803618	1	4056	8554.428	742	1
2_MACS_peak_25661_lociStitched	chr5	171611225	171615776	2	4473	6787.8165	743	1
1_MACS_peak_22178_lociStitched	chr3	156804974	156808542	1	3569	10058.9056	744	1
3_MACS_peak_9982_lociStitched	chr15	68588943	68593304	3	4209	7947.4864	745	1
1_MACS_peak_7246_lociStitched	chr12	68381532	68385653	1	4122	8238.7032	746	1
2_MACS_peak_23186_lociStitched	chr4	57622665	57626749	2	3951	8846.7608	747	1
1_MACS_peak_29447_lociStitched	chr7	150129553	150133780	1	4228	7794.1653	748	1
1_MACS_peak_21111_lociStitched	chr3	46390015	46394238	1	4224	7779.6106	750	1
2_MACS_peak_26750_lociStitched	chr6	52392665	52397141	2	4475	6624.0324	751	1
1_MACS_peak_5681_lociStitched	chr11	72980389	72984612	1	4224	7727.2454	752	1
2_MACS_peak_30028_lociStitched	chr8	42945638	42949813	2	4139	8048.9825	755	1
1_MACS_peak_3023_lociStitched	chr1	226924765	226928628	1	3864	9023.5817	756	1
3_MACS_peak_14423_lociStitched	chr19	2235192	2239352	3	3769	9294.272	758	1
2_MACS_peak_790_lociStitched	chr1	39973774	39977953	2	3861	8994.4617	759	1
1_MACS_peak_29167_lociStitched	chr7	128145169	128148950	1	3782	9237.7392	760	1
4_MACS_peak_15257_lociStitched	chr19	42039390	42043734	4	4229	7594.1808	761	1
3_MACS_peak_25130_lociStitched	chr5	126111971	126115913	3	3720	9397.728	762	1
1_MACS_peak_20212_lociStitched	chr22	36555507	36559939	1	4433	6637.3632	763	1
2_MACS_peak_31382_lociStitched	chr9	88965828	88970028	2	4201	7678.02	764	1
2_MACS_peak_2536_lociStitched	chr1	197774840	197778944	2	3881	8862.9984	765	1
3_MACS_peak_864_lociStitched	chr1	42265690	42270414	3	4409	6704.3008	768	1
2_MACS_peak_8462_lociStitched	chr13	111564349	111568403	2	4035	8276.6464	770	1
1_MACS_peak_10688_lociStitched	chr16	3672463	3676764	1	4302	7149.5523	773	1
4_MACS_peak_30501_lociStitched	chr8	120918922	120923639	4	4243	7404.7466	774	1
1_MACS_peak_25292_lociStitched	chr5	138748827	138752709	1	3883	8774.0964	775	1
2_MACS_peak_31759_lociStitched	chr9	117147123	117151465	2	4254	7346.664	776	1
3_MACS_peak_14667_lociStitched	chr19	10762131	10765950	3	3586	9678.4917	777	1
4_MACS_peak_6267_lociStitched	chr11	128337524	128342719	4	4374	6752.461	778	1
2_MACS_peak_31934_lociStitched	chr9	130731522	130736123	2	4214	7475.2447	779	1
2_MACS_peak_29371_lociStitched	chr7	142188551	142192862	2	4299	7094.1816	780	1
2_MACS_peak_6297_lociStitched	chr11	129242899	129247033	2	3916	8604.0942	781	1
2_MACS_peak_20570_lociStitched	chr22	48492249	48496018	2	3764	9093.8432	783	1
2_MACS_peak_25456_lociStitched	chr5	149717785	149722289	2	4391	6603.7648	784	1
1_MACS_peak_11362_lociStitched	chr16	56963739	56967233	1	3495	9861.1162	785	1
2_MACS_peak_32465_lociStitched	chrX	40032904	40036824	2	3882	8690.64	786	1
2_MACS_peak_18532_lociStitched	chr20	10651354	10655682	2	4121	7798.1904	787	1
1_MACS_peak_7086_lociStitched	chr12	56320170	56324508	1	4339	6828.8796	788	1
1_MACS_peak_8501_lociStitched	chr13	114789735	114793983	1	4249	7214.8032	789	1
4_MACS_peak_11510_lociStitched	chr16	68288741	68293752	4	4266	7129.6508	790	1
1_MACS_peak_27814_lociStitched	chr7	2443145	2447106	1	3962	8334.3401	792	1
2_MACS_peak_27515_lociStitched	chr6	138246903	138250854	2	3901	8549.1738	793	1
1_MACS_peak_1931_lociStitched	chr1	154830839	154834219	1	3381	10077.132	795	1
2_MACS_peak_14341_lociStitched	chr19	923598	927452	2	3853	8681.5204	797	1
1_MACS_peak_20716_lociStitched	chr3	10435311	10439160	1	3850	8681.4195	798	1
1_MACS_peak_6451_lociStitched	chr12	6641146	6645169	1	4024	8055.6552	799	1
6_MACS_peak_8439_lociStitched	chr13	110437667	110442097	6	4003	8132.594	800	1
2_MACS_peak_26139_lociStitched	chr6	20401175	20404982	2	3553	9585.6453	801	1
1_MACS_peak_26491_lociStitched	chr6	34623277	34627183	1	3907	8445.1626	803	1
2_MACS_peak_27360_lociStitched	chr6	126067698	126071845	2	4118	7639.6034	804	1
1_MACS_peak_2379_lociStitched	chr1	179970776	179975011	1	4236	7129.6225	805	1
3_MACS_peak_10109_lociStitched	chr15	75299635	75304313	3	4177	7385.1586	806	1
1_MACS_peak_6277_lociStitched	chr11	128562561	128566061	1	3501	9684.5	807	1
1_MACS_peak_20029_lociStitched	chr22	26896881	26901050	1	4170	7386.2173	808	1
2_MACS_peak_7458_lociStitched	chr12	94564754	94568781	2	4026	7949.298	810	1
1_MACS_peak_22182_lociStitched	chr3	156851745	156855441	1	3697	9072.5712	811	1
1_MACS_peak_28897_lociStitched	chr7	102154462	102158284	1	3823	8666.7672	812	1
1_MACS_peak_12086_lociStitched	chr17	8149354	8153188	1	3835	8620.749	813	1
4_MACS_peak_19291_lociStitched	chr20	57463868	57468152	4	4117	7566.8292	814	1
1_MACS_peak_24855_lociStitched	chr5	88565542	88569605	1	4064	7769.6749	815	1
2_MACS_peak_28078_lociStitched	chr7	26238920	26242484	2	3396	9895.8024	817	1
1_MACS_peak_29561_lociStitched	chr8	2037474	2041319	1	3846	8542.052	819	1
3_MACS_peak_18105_lociStitched	chr2	230997261	231001784	3	4090	7628.4918	820	1
2_MACS_peak_27590_lociStitched	chr6	143264889	143269103	2	4166	7304.1262	821	1
2_MACS_peak_14728_lociStitched	chr19	12591989	12595995	2	3974	8059.6714	822	1
3_MACS_peak_22860_lociStitched	chr4	9602988	9607772	3	4240	6938.7136	823	1
3_MACS_peak_22854_lociStitched	chr4	9495403	9499752	3	4139	7228.4729	828	1
1_MACS_peak_17904_lociStitched	chr2	208005883	208009922	1	4040	7628.0554	829	1
3_MACS_peak_25018_lociStitched	chr5	112213002	112217296	3	4100	7379.6684	830	1
1_MACS_peak_10987_lociStitched	chr16	21528626	21532355	1	3730	8742.6405	831	1
3_MACS_peak_15102_lociStitched	chr19	35701791	35706062	3	4098	7381.1422	832	1
3_MACS_peak_26359_lociStitched	chr6	30582307	30586622	3	4120	7273.364	833	1
2_MACS_peak_9776_lociStitched	chr15	53020439	53024587	2	4061	7497.51	834	1
2_MACS_peak_3372_lociStitched	chr10	11285778	11290461	2	4214	6809.082	835	1
2_MACS_peak_26563_lociStitched	chr6	37121424	37125571	2	3959	7871.8354	836	1
3_MACS_peak_19661_lociStitched	chr21	43251531	43255325	3	3618	9003.9208	838	1
3_MACS_peak_14070_lociStitched	chr18	47837433	47841997	3	4116	7176.4336	839	1
4_MACS_peak_13865_lociStitched	chr18	20819399	20823837	4	4128	7111.0074	842	1
2_MACS_peak_7502_lociStitched	chr12	96893406	96897538	2	4046	7421.8984	845	1
2_MACS_peak_3713_lociStitched	chr10	45914157	45918061	2	3675	8762.1376	846	1
2_MACS_peak_33032_lociStitched	chrX	135111196	135115554	2	3985	7661.7998	847	1
2_MACS_peak_7454_lociStitched	chr12	94541553	94545869	2	4087	7202.9724	850	1
2_MACS_peak_19574_lociStitched	chr21	36236637	36240624	2	3956	7717.6359	851	1
4_MACS_peak_14488_lociStitched	chr19	3984111	3988503	4	4077	7214.7384	852	1
2_MACS_peak_20166_lociStitched	chr22	33962654	33966679	2	4025	7377.02	855	1
1_MACS_peak_19668_lociStitched	chr21	43345694	43349673	1	3980	7554.5294	856	1
3_MACS_peak_13454_lociStitched	chr17	75366091	75369990	3	3774	8295.1225	859	1
3_MACS_peak_27324_lociStitched	chr6	119761844	119766117	3	4204	6530.4259	861	1
3_MACS_peak_24192_lociStitched	chr5	1341356	1345723	3	4145	6784.1345	862	1
2_MACS_peak_4205_lociStitched	chr10	94831401	94835478	2	4074	7051.5792	863	1
2_MACS_peak_7413_lociStitched	chr12	92755553	92759991	2	4025	7208.6434	865	1
4_MACS_peak_27683_lociStitched	chr6	157981261	157985592	4	4141	6673.2048	867	1
2_MACS_peak_12206_lociStitched	chr17	19207575	19211562	2	3943	7512.7041	869	1
3_MACS_peak_18804_lociStitched	chr20	33001392	33005585	3	4068	6954.5098	872	1
2_MACS_peak_21065_lociStitched	chr3	45592995	45597250	2	4032	7095.2125	874	1
3_MACS_peak_21893_lociStitched	chr3	128837269	128841117	3	3722	8257.808	875	1
4_MACS_peak_29433_lociStitched	chr7	150017516	150021158	4	3557	8771.0286	877	1
1_MACS_peak_21551_lociStitched	chr3	98450293	98453848	1	3556	8773.029	878	1
1_MACS_peak_11572_lociStitched	chr16	70555759	70559379	1	3621	8568.178	879	1
1_MACS_peak_25023_lociStitched	chr5	112262945	112266743	1	3799	7955.2908	880	1
1_MACS_peak_14645_lociStitched	chr19	10330611	10334458	1	3848	7769.4012	881	1
2_MACS_peak_4670_lociStitched	chr11	267539	271030	2	3460	9042.0391	882	1
1_MACS_peak_12907_lociStitched	chr17	47816061	47819830	1	3770	8024.9548	883	1
2_MACS_peak_30498_lociStitched	chr8	120885892	120889657	2	3666	8309.7315	888	1
2_MACS_peak_22341_lociStitched	chr3	174866185	174869742	2	3546	8687.2611	889	1
3_MACS_peak_26237_lociStitched	chr6	26271040	26275056	3	3911	7391.8496	890	1
3_MACS_peak_21468_lociStitched	chr3	71770917	71775030	3	3913	7383.2463	891	1
1_MACS_peak_31808_lociStitched	chr9	123653253	123657092	1	3840	7655.7338	892	1
3_MACS_peak_16729_lociStitched	chr2	88923638	88928043	3	4054	6748.9005	894	1
3_MACS_peak_17867_lociStitched	chr2	204568883	204573018	3	3785	7825.901	895	1
2_MACS_peak_22273_lociStitched	chr3	169657039	169660622	2	3495	8786.9492	896	1
1_MACS_peak_14354_lociStitched	chr19	1066736	1070091	1	3356	9172.2345	898	1
4_MACS_peak_26599_lociStitched	chr6	41222246	41226681	4	4058	6658.2655	899	1
1_MACS_peak_3000_lociStitched	chr1	226297163	226300743	1	3581	8474.576	900	1
3_MACS_peak_2984_lociStitched	chr1	226083711	226087785	3	3919	7243.1646	901	1
1_MACS_peak_3326_lociStitched	chr10	5945004	5948999	1	3996	6884.5835	902	1
1_MACS_peak_22104_lociStitched	chr3	150125155	150128818	1	3664	8166.6585	903	1
2_MACS_peak_2712_lociStitched	chr1	206135247	206139296	2	3679	8097.1902	906	1
1_MACS_peak_25236_lociStitched	chr5	133859723	133863453	1	3731	7905.362	907	1
3_MACS_peak_20297_lociStitched	chr22	38638590	38642307	3	3694	8013.1086	910	1
2_MACS_peak_6108_lociStitched	chr11	118659788	118663124	2	3336	9098.2728	913	1
1_MACS_peak_22181_lociStitched	chr3	156820679	156824517	1	3839	7430.368	916	1
3_MACS_peak_21704_lociStitched	chr3	113462968	113467261	3	3830	7455.6531	917	1
1_MACS_peak_27007_lociStitched	chr6	90006149	90010001	1	3853	7346.5344	918	1
1_MACS_peak_6266_lociStitched	chr11	128275064	128278924	1	3861	7296.558	920	1
2_MACS_peak_31529_lociStitched	chr9	96030002	96034041	2	3973	6824.6983	921	1
1_MACS_peak_17896_lociStitched	chr2	207138934	207142690	1	3757	7695.6684	922	1
2_MACS_peak_11143_lociStitched	chr16	29815884	29819768	2	3593	8232.5264	927	1
2_MACS_peak_9414_lociStitched	chr15	31546550	31550274	2	3711	7820.0276	928	1
1_MACS_peak_28932_lociStitched	chr7	104621908	104625579	1	3672	7921.2838	933	1
3_MACS_peak_29923_lociStitched	chr8	33410557	33414196	3	3607	8127.7065	935	1
2_MACS_peak_4135_lociStitched	chr10	90144375	90148450	2	3994	6612.5025	936	1
2_MACS_peak_17022_lociStitched	chr2	111806408	111810220	2	3720	7718.5376	937	1
2_MACS_peak_28870_lociStitched	chr7	101929260	101933157	2	3840	7249.1994	938	1
3_MACS_peak_21602_lociStitched	chr3	101495547	101499489	3	3733	7641.9612	941	1
1_MACS_peak_29288_lociStitched	chr7	137707868	137711823	1	3956	6719.545	943	1
2_MACS_peak_9430_lociStitched	chr15	31651495	31655190	2	3633	7967.898	944	1
1_MACS_peak_18957_lociStitched	chr20	42378450	42381927	1	3478	8456.4117	947	1
1_MACS_peak_8511_lociStitched	chr13	114912000	114915969	1	3970	6609.1788	948	1
3_MACS_peak_4376_lociStitched	chr10	105257283	105261377	3	3896	6934.8266	949	1
1_MACS_peak_31920_lociStitched	chr9	130538431	130542356	1	3926	6791.4275	952	1
1_MACS_peak_19066_lociStitched	chr20	46043004	46046897	1	3894	6894.8923	955	1
2_MACS_peak_21838_lociStitched	chr3	125552517	125556912	2	3965	6559.5375	957	1
2_MACS_peak_7149_lociStitched	chr12	57913546	57917439	2	3660	7778.214	958	1
2_MACS_peak_1671_lociStitched	chr1	143912189	143916313	2	3644	7828.1768	960	1
1_MACS_peak_29355_lociStitched	chr7	141255796	141259463	1	3668	7722.702	961	1
3_MACS_peak_7258_lociStitched	chr12	68874188	68878216	3	3867	6903.1864	964	1
4_MACS_peak_31999_lociStitched	chr9	132031056	132035068	4	3837	7028.6228	965	1
2_MACS_peak_32288_lociStitched	chrX	10077816	10081726	2	3879	6845.628	966	1
4_MACS_peak_469_lociStitched	chr1	25874058	25878474	4	3607	7884.3264	967	1
2_MACS_peak_13351_lociStitched	chr17	73778675	73782207	2	3500	8231.6792	969	1
1_MACS_peak_5577_lociStitched	chr11	67650446	67654203	1	3758	7317.5089	971	1
3_MACS_peak_3606_lociStitched	chr10	31607072	31611183	3	3878	6820.149	972	1
1_MACS_peak_22214_lociStitched	chr3	158902224	158905910	1	3687	7577.3102	973	1
1_MACS_peak_22219_lociStitched	chr3	159727115	159731062	1	3948	6472.2906	975	1
2_MACS_peak_1645_lociStitched	chr1	120835732	120839831	2	3620	7731.9437	979	1
3_MACS_peak_18600_lociStitched	chr20	19758540	19762367	3	3621	7717.5282	981	1
3_MACS_peak_14204_lociStitched	chr18	60984523	60988529	3	3822	6912.7536	983	1
3_MACS_peak_31319_lociStitched	chr9	77700646	77704436	3	3625	7667.928	986	1
3_MACS_peak_659_lociStitched	chr1	33091757	33095729	3	3878	6639.9924	990	1
2_MACS_peak_13829_lociStitched	chr18	13610459	13614431	2	3893	6570.8796	991	1
2_MACS_peak_7646_lociStitched	chr12	109083166	109086949	2	3768	7072.3185	994	1
2_MACS_peak_30686_lociStitched	chr8	134245120	134248945	2	3789	6965.325	996	1
2_MACS_peak_13488_lociStitched	chr17	76247148	76250778	2	3520	7921.023	1000	1
2_MACS_peak_15574_lociStitched	chr19	55580145	55583844	2	3658	7405.0281	1002	1
1_MACS_peak_1699_lociStitched	chr1	145002604	145006085	1	3482	7993.7684	1005	1
2_MACS_peak_7529_lociStitched	chr12	102135115	102139044	2	3712	7148.4226	1007	1
1_MACS_peak_16425_lociStitched	chr2	65256886	65260462	1	3577	7646.5608	1008	1
1_MACS_peak_8968_lociStitched	chr14	77492670	77496402	1	3733	7051.9872	1009	1
1_MACS_peak_5672_lociStitched	chr11	72851724	72855434	1	3711	7132.475	1010	1
1_MACS_peak_19605_lociStitched	chr21	37906392	37909794	1	3403	8181.4698	1015	1
2_MACS_peak_2539_lociStitched	chr1	198125410	198129048	2	3461	7932.2952	1023	1
1_MACS_peak_28298_lociStitched	chr7	45033057	45036678	1	3622	7356.7857	1024	1
2_MACS_peak_14352_lociStitched	chr19	1037290	1041074	2	3719	6925.0984	1027	1
1_MACS_peak_22358_lociStitched	chr3	176776735	176780437	1	3703	6935.697	1035	1
2_MACS_peak_10791_lociStitched	chr16	11057498	11061231	2	3715	6837.7361	1037	1
1_MACS_peak_15041_lociStitched	chr19	29122257	29125921	1	3665	6995.3088	1043	1
1_MACS_peak_9407_lociStitched	chr15	31372833	31376419	1	3587	7291.7724	1045	1
3_MACS_peak_27929_lociStitched	chr7	8006873	8010605	3	3628	7113.5652	1047	1
2_MACS_peak_15100_lociStitched	chr19	35695572	35699378	2	3726	6711.881	1048	1
1_MACS_peak_11896_lociStitched	chr17	2302285	2305842	1	3558	7343.7822	1051	1
3_MACS_peak_18007_lociStitched	chr2	219742117	219746131	3	3668	6917.7276	1052	1
3_MACS_peak_2061_lociStitched	chr1	157104808	157108959	3	3625	7077.0399	1053	1
2_MACS_peak_28227_lociStitched	chr7	39987948	39991563	2	3557	7293.9855	1055	1
1_MACS_peak_27556_lociStitched	chr6	139694013	139697411	1	3399	7829.6716	1057	1
1_MACS_peak_16239_lociStitched	chr2	47526516	47530089	1	3574	7115.2722	1065	1
3_MACS_peak_17216_lociStitched	chr2	129127852	129131838	3	3548	7126.5694	1071	1
1_MACS_peak_1757_lociStitched	chr1	147929534	147933115	1	3582	6996.1997	1072	1
3_MACS_peak_19526_lociStitched	chr21	34601244	34604913	3	3515	7233.8004	1076	1
3_MACS_peak_5400_lociStitched	chr11	64899441	64903246	3	3591	6914.0655	1078	1
1_MACS_peak_2776_lociStitched	chr1	207978060	207981522	1	3463	7367.136	1080	1
2_MACS_peak_13146_lociStitched	chr17	62197130	62200806	2	3549	7047.9948	1081	1
3_MACS_peak_22936_lociStitched	chr4	17577345	17581208	3	3634	6706.5543	1083	1
3_MACS_peak_18836_lociStitched	chr20	34328967	34332756	3	3585	6895.2222	1085	1
2_MACS_peak_20066_lociStitched	chr22	29186270	29189848	2	3452	7358.5148	1087	1
4_MACS_peak_25474_lociStitched	chr5	150459899	150463917	4	3454	7344.1004	1089	1
1_MACS_peak_24728_lociStitched	chr5	75841736	75845382	1	3647	6557.6956	1092	1
1_MACS_peak_1681_lociStitched	chr1	144518793	144522451	1	3659	6485.2682	1096	1
2_MACS_peak_24129_lociStitched	chr4	187749450	187752919	2	3460	7242.9251	1101	1
2_MACS_peak_20447_lociStitched	chr22	42146810	42150430	2	3540	6917.096	1105	1
2_MACS_peak_29339_lociStitched	chr7	140771142	140774864	2	3606	6627.021	1107	1
1_MACS_peak_13443_lociStitched	chr17	75229504	75232905	1	3402	7400.576	1108	1
3_MACS_peak_26212_lociStitched	chr6	26122537	26126628	3	3615	6551.7365	1114	1
2_MACS_peak_20329_lociStitched	chr22	39266992	39270626	2	3542	6675.2946	1125	1
2_MACS_peak_7566_lociStitched	chr12	104850716	104854306	2	3561	6588.368	1129	1
1_MACS_peak_2134_lociStitched	chr1	161013988	161017479	1	3492	6860.8623	1130	1
3_MACS_peak_13423_lociStitched	chr17	75088388	75092722	3	3539	6655.2904	1132	1
2_MACS_peak_29926_lociStitched	chr8	33421189	33424702	2	3490	6841.2162	1133	1
1_MACS_peak_30685_lociStitched	chr8	134228168	134231728	1	3561	6553.248	1136	1
3_MACS_peak_3244_lociStitched	chr1	247373397	247377369	3	3546	6549.0336	1146	1
1_MACS_peak_29555_lociStitched	chr8	1991424	1994902	1	3479	6699.6714	1153	1
