GENE_ID	locusLine	bin_1_36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
1_MACS_peak_15526_lociStitched	chr2(.):111489348-111491666	0.2283
1_MACS_peak_15527_lociStitched	chr2(.):111501898-111508228	0.2162
3_MACS_peak_15528_lociStitched	chr2(.):111569234-111579410	0.1671
2_MACS_peak_15531_lociStitched	chr2(.):111614997-111625126	0.209
1_MACS_peak_15533_lociStitched	chr2(.):111793281-111795392	0.1964
4_MACS_peak_15534_lociStitched	chr2(.):111804712-111821580	0.1652
1_MACS_peak_15538_lociStitched	chr2(.):111856374-111860605	0.2439
2_MACS_peak_15539_lociStitched	chr2(.):111874715-111882058	0.1804
1_MACS_peak_15541_lociStitched	chr2(.):111913879-111917327	0.2523
1_MACS_peak_15542_lociStitched	chr2(.):111964871-111968442	0.2189
1_MACS_peak_15543_lociStitched	chr2(.):112094846-112097207	0.1103
1_MACS_peak_15544_lociStitched	chr2(.):112125338-112126364	0.0811
3_MACS_peak_15545_lociStitched	chr2(.):112185640-112202713	0.1561
5_MACS_peak_15548_lociStitched	chr2(.):112208728-112242294	0.1711
1_MACS_peak_15553_lociStitched	chr2(.):112250024-112253692	0.2688
1_MACS_peak_15554_lociStitched	chr2(.):112264023-112265609	0.1749
1_MACS_peak_15555_lociStitched	chr2(.):112292111-112293630	0.187
2_MACS_peak_15556_lociStitched	chr2(.):112303081-112309003	0.1588
1_MACS_peak_15558_lociStitched	chr2(.):112354395-112355867	0.1861
1_MACS_peak_15559_lociStitched	chr2(.):112389858-112391180	0.1472
2_MACS_peak_15560_lociStitched	chr2(.):112415776-112421933	0.2162
2_MACS_peak_15562_lociStitched	chr2(.):112432263-112436921	0.1314
2_MACS_peak_15564_lociStitched	chr2(.):112455267-112468668	0.2432
3_MACS_peak_15566_lociStitched	chr2(.):112481739-112494648	0.1789
1_MACS_peak_15569_lociStitched	chr2(.):112523932-112525510	0.1632
1_MACS_peak_15570_lociStitched	chr2(.):112587373-112588955	0.1579
1_MACS_peak_15571_lociStitched	chr2(.):112640850-112642789	0.2668
2_MACS_peak_15572_lociStitched	chr2(.):112655042-112665195	0.1754
2_MACS_peak_15574_lociStitched	chr2(.):112687411-112692159	0.1514
2_MACS_peak_15576_lociStitched	chr2(.):112703695-112712073	0.1707
1_MACS_peak_15578_lociStitched	chr2(.):112729327-112731568	0.2211
2_MACS_peak_15579_lociStitched	chr2(.):112757754-112762231	0.191
2_MACS_peak_15581_lociStitched	chr2(.):112780689-112791271	0.1605
1_MACS_peak_15583_lociStitched	chr2(.):112811373-112814115	0.2334
1_MACS_peak_15584_lociStitched	chr2(.):112895084-112896089	0.1415
1_MACS_peak_15585_lociStitched	chr2(.):113011519-113013060	0.2518
1_MACS_peak_15586_lociStitched	chr2(.):113032444-113034387	0.1886
1_MACS_peak_15587_lociStitched	chr2(.):113145331-113146955	0.1447
1_MACS_peak_15588_lociStitched	chr2(.):113190891-113191312	0.0762
1_MACS_peak_15589_lociStitched	chr2(.):113238069-113241218	0.1884
1_MACS_peak_15590_lociStitched	chr2(.):113298420-113301138	0.2635
1_MACS_peak_15591_lociStitched	chr2(.):113340215-113343466	0.255
1_MACS_peak_15592_lociStitched	chr2(.):113402069-113405067	0.1975
2_MACS_peak_15593_lociStitched	chr2(.):113442732-113451624	0.1743
1_MACS_peak_15595_lociStitched	chr2(.):113521380-113523612	0.1848
1_MACS_peak_15596_lociStitched	chr2(.):113644518-113646467	0.2224
1_MACS_peak_15597_lociStitched	chr2(.):113717767-113721482	0.1592
1_MACS_peak_15598_lociStitched	chr2(.):113751887-113755186	0.2743
1_MACS_peak_15599_lociStitched	chr2(.):113829699-113832855	0.1398
1_MACS_peak_15600_lociStitched	chr2(.):113854948-113856645	0.2582
1_MACS_peak_15601_lociStitched	chr2(.):113881097-113883159	0.1772
1_MACS_peak_15602_lociStitched	chr2(.):113895851-113897155	0.177
1_MACS_peak_15603_lociStitched	chr2(.):113930595-113934192	0.2488
1_MACS_peak_15604_lociStitched	chr2(.):113992413-113994090	0.1197
1_MACS_peak_15605_lociStitched	chr2(.):114133657-114135967	0.2108
1_MACS_peak_15606_lociStitched	chr2(.):114146981-114149141	0.1831
2_MACS_peak_15607_lociStitched	chr2(.):114187744-114196685	0.21
1_MACS_peak_15609_lociStitched	chr2(.):114308863-114310277	0.2124
1_MACS_peak_15610_lociStitched	chr2(.):114340580-114342865	0.368
1_MACS_peak_15611_lociStitched	chr2(.):114360653-114362181	0.1432
1_MACS_peak_15612_lociStitched	chr2(.):114383726-114385657	0.219
1_MACS_peak_15613_lociStitched	chr2(.):114413403-114414585	0.1517
1_MACS_peak_15614_lociStitched	chr2(.):114513056-114515555	0.2891
1_MACS_peak_15615_lociStitched	chr2(.):114548664-114550912	0.2743
1_MACS_peak_15616_lociStitched	chr2(.):114643466-114649316	0.2616
1_MACS_peak_15617_lociStitched	chr2(.):115106914-115108967	0.1822
1_MACS_peak_15618_lociStitched	chr2(.):115918448-115919407	0.078
1_MACS_peak_15619_lociStitched	chr2(.):117209596-117211420	0.1856
1_MACS_peak_15620_lociStitched	chr2(.):118095552-118096689	0.1939
1_MACS_peak_15621_lociStitched	chr2(.):118227813-118228825	0.1426
1_MACS_peak_15622_lociStitched	chr2(.):118496176-118498017	0.1483
2_MACS_peak_15623_lociStitched	chr2(.):118568726-118574083	0.1719
1_MACS_peak_15625_lociStitched	chr2(.):118646217-118647843	0.1364
1_MACS_peak_15626_lociStitched	chr2(.):118675009-118678047	0.2557
2_MACS_peak_15627_lociStitched	chr2(.):118763360-118772656	0.1515
1_MACS_peak_15629_lociStitched	chr2(.):118845121-118847685	0.175
1_MACS_peak_15630_lociStitched	chr2(.):118942919-118944794	0.192
1_MACS_peak_15631_lociStitched	chr2(.):118977967-118983084	0.1862
1_MACS_peak_15632_lociStitched	chr2(.):119067206-119068714	0.1115
1_MACS_peak_15633_lociStitched	chr2(.):119292769-119293671	0.1022
1_MACS_peak_15634_lociStitched	chr2(.):119455678-119457453	0.1325
1_MACS_peak_15635_lociStitched	chr2(.):119532089-119532862	0.0895
1_MACS_peak_15636_lociStitched	chr2(.):119613012-119613761	0.174
1_MACS_peak_15637_lociStitched	chr2(.):119980585-119982442	0.1126
1_MACS_peak_15638_lociStitched	chr2(.):120049360-120050880	0.1249
3_MACS_peak_15639_lociStitched	chr2(.):120060993-120071785	0.1759
2_MACS_peak_15642_lociStitched	chr2(.):120108870-120114401	0.1539
1_MACS_peak_15644_lociStitched	chr2(.):120123003-120126159	0.2873
1_MACS_peak_15645_lociStitched	chr2(.):120186838-120189741	0.1434
1_MACS_peak_15646_lociStitched	chr2(.):120301308-120302739	0.1631
1_MACS_peak_15647_lociStitched	chr2(.):120331581-120333104	0.1731
1_MACS_peak_15648_lociStitched	chr2(.):120404434-120406061	0.1964
1_MACS_peak_15649_lociStitched	chr2(.):120436125-120437434	0.1058
1_MACS_peak_15650_lociStitched	chr2(.):120516610-120519178	0.2337
2_MACS_peak_15651_lociStitched	chr2(.):120763168-120771485	0.1675
1_MACS_peak_15653_lociStitched	chr2(.):120933980-120936185	0.1605
1_MACS_peak_15654_lociStitched	chr2(.):120980092-120981670	0.0923
1_MACS_peak_15655_lociStitched	chr2(.):120988117-120991198	0.2058
1_MACS_peak_15656_lociStitched	chr2(.):121009586-121011553	0.1651
1_MACS_peak_15657_lociStitched	chr2(.):121067088-121069094	0.1517
1_MACS_peak_15658_lociStitched	chr2(.):121437374-121438311	0.205
1_MACS_peak_15659_lociStitched	chr2(.):122287182-122291489	0.2433
1_MACS_peak_15660_lociStitched	chr2(.):122405567-122408818	0.2439
1_MACS_peak_15661_lociStitched	chr2(.):122493362-122495359	0.1508
1_MACS_peak_15662_lociStitched	chr2(.):122512835-122514071	0.311
1_MACS_peak_15663_lociStitched	chr2(.):122751678-122752533	0.1379
2_MACS_peak_15664_lociStitched	chr2(.):123621368-123624826	0.1122
1_MACS_peak_15666_lociStitched	chr2(.):124250372-124252327	0.1434
1_MACS_peak_15667_lociStitched	chr2(.):126023192-126024477	0.1569
1_MACS_peak_15668_lociStitched	chr2(.):126086835-126087599	0.0597
1_MACS_peak_15669_lociStitched	chr2(.):126154595-126155859	0.2633
1_MACS_peak_15670_lociStitched	chr2(.):126441748-126442793	0.1743
1_MACS_peak_15671_lociStitched	chr2(.):127165734-127166564	0.0708
1_MACS_peak_15672_lociStitched	chr2(.):127192940-127195075	0.1857
1_MACS_peak_15673_lociStitched	chr2(.):127205820-127207700	0.1688
1_MACS_peak_15674_lociStitched	chr2(.):127224185-127226482	0.1472
2_MACS_peak_15675_lociStitched	chr2(.):127413322-127424862	0.1564
1_MACS_peak_15677_lociStitched	chr2(.):127534286-127535420	0.184
1_MACS_peak_15678_lociStitched	chr2(.):127844651-127845565	0.069
1_MACS_peak_15679_lociStitched	chr2(.):127885610-127887075	0.2315
1_MACS_peak_15680_lociStitched	chr2(.):128051004-128052474	0.184
1_MACS_peak_15681_lociStitched	chr2(.):128144107-128148315	0.2096
2_MACS_peak_15682_lociStitched	chr2(.):128164791-128169120	0.1581
1_MACS_peak_15684_lociStitched	chr2(.):128282705-128285635	0.2215
1_MACS_peak_15685_lociStitched	chr2(.):128320452-128322765	0.2118
1_MACS_peak_15686_lociStitched	chr2(.):128332300-128334133	0.1881
1_MACS_peak_15687_lociStitched	chr2(.):128457036-128460754	0.2187
1_MACS_peak_15688_lociStitched	chr2(.):128498133-128499455	0.1959
1_MACS_peak_15689_lociStitched	chr2(.):128506625-128508183	0.2267
1_MACS_peak_15690_lociStitched	chr2(.):128567377-128569941	0.2601
1_MACS_peak_15691_lociStitched	chr2(.):128585219-128591287	0.2356
1_MACS_peak_15692_lociStitched	chr2(.):128614643-128616121	0.2462
1_MACS_peak_15693_lociStitched	chr2(.):128642991-128644689	0.1939
1_MACS_peak_15694_lociStitched	chr2(.):128774371-128776198	0.1996
2_MACS_peak_15695_lociStitched	chr2(.):128783940-128787037	0.2263
1_MACS_peak_15697_lociStitched	chr2(.):128847978-128850062	0.2467
1_MACS_peak_15698_lociStitched	chr2(.):128910683-128911880	0.0896
1_MACS_peak_15699_lociStitched	chr2(.):128990616-128991564	0.118
2_MACS_peak_15700_lociStitched	chr2(.):129074238-129080551	0.0813
5_MACS_peak_15702_lociStitched	chr2(.):129127240-129147415	0.1384
1_MACS_peak_15707_lociStitched	chr2(.):129380470-129382910	0.1018
1_MACS_peak_15708_lociStitched	chr2(.):129554951-129557264	0.1482
1_MACS_peak_15709_lociStitched	chr2(.):130104740-130106453	0.159
1_MACS_peak_15710_lociStitched	chr2(.):130240309-130241063	0.0474
1_MACS_peak_15711_lociStitched	chr2(.):130634612-130635338	0.0797
1_MACS_peak_15712_lociStitched	chr2(.):130859528-130861612	0.1086
1_MACS_peak_15713_lociStitched	chr2(.):130901610-130903010	0.1089
1_MACS_peak_15714_lociStitched	chr2(.):130938234-130941302	0.1308
1_MACS_peak_15715_lociStitched	chr2(.):131099311-131101671	0.2148
2_MACS_peak_15716_lociStitched	chr2(.):131128774-131135853	0.1743
3_MACS_peak_15718_lociStitched	chr2(.):131142535-131151861	0.1665
1_MACS_peak_15721_lociStitched	chr2(.):131248054-131249879	0.0982
1_MACS_peak_15722_lociStitched	chr2(.):131386795-131387810	0.067
1_MACS_peak_15723_lociStitched	chr2(.):131484434-131486386	0.1468
1_MACS_peak_15724_lociStitched	chr2(.):131554898-131556012	0.1767
1_MACS_peak_15725_lociStitched	chr2(.):131581273-131582227	0.0672
1_MACS_peak_15726_lociStitched	chr2(.):131850107-131852342	0.1961
1_MACS_peak_15727_lociStitched	chr2(.):131861198-131864674	0.2194
1_MACS_peak_15728_lociStitched	chr2(.):131913717-131914518	0.1126
1_MACS_peak_15729_lociStitched	chr2(.):131992177-131995746	0.1531
1_MACS_peak_15730_lociStitched	chr2(.):132248355-132252091	0.1622
2_MACS_peak_15731_lociStitched	chr2(.):132285052-132288022	0.1722
2_MACS_peak_15733_lociStitched	chr2(.):132425591-132431842	0.1517
1_MACS_peak_15735_lociStitched	chr2(.):132439507-132441225	0.2023
1_MACS_peak_15736_lociStitched	chr2(.):132559474-132560570	0.1723
1_MACS_peak_15737_lociStitched	chr2(.):132959779-132962152	0.1226
1_MACS_peak_15738_lociStitched	chr2(.):133022068-133028421	0.6451
1_MACS_peak_15739_lociStitched	chr2(.):133057613-133059324	0.1929
1_MACS_peak_15740_lociStitched	chr2(.):133109924-133111788	0.2421
1_MACS_peak_15741_lociStitched	chr2(.):133300225-133302803	0.1229
1_MACS_peak_15742_lociStitched	chr2(.):133338754-133340697	0.1647
1_MACS_peak_15743_lociStitched	chr2(.):133530370-133531400	0.1973
1_MACS_peak_15744_lociStitched	chr2(.):133560661-133563059	0.1665
1_MACS_peak_15745_lociStitched	chr2(.):133707624-133710308	0.1671
1_MACS_peak_15746_lociStitched	chr2(.):133974503-133975929	0.1875
2_MACS_peak_15747_lociStitched	chr2(.):134254852-134262012	0.1675
1_MACS_peak_15749_lociStitched	chr2(.):134288030-134288916	0.1444
1_MACS_peak_15750_lociStitched	chr2(.):134507986-134509081	0.1026
1_MACS_peak_15751_lociStitched	chr2(.):134708210-134714583	0.2835
1_MACS_peak_15752_lociStitched	chr2(.):134777387-134781195	0.1979
1_MACS_peak_15753_lociStitched	chr2(.):134787795-134790133	0.2103
1_MACS_peak_15754_lociStitched	chr2(.):134796708-134799108	0.2234
1_MACS_peak_15755_lociStitched	chr2(.):134843534-134845819	0.1607
2_MACS_peak_15756_lociStitched	chr2(.):134875762-134886168	0.179
1_MACS_peak_15758_lociStitched	chr2(.):134894148-134895444	0.1504
1_MACS_peak_15759_lociStitched	chr2(.):134910906-134914136	0.2494
1_MACS_peak_15760_lociStitched	chr2(.):134926163-134928702	0.1688
1_MACS_peak_15761_lociStitched	chr2(.):134935279-134943104	0.1962
1_MACS_peak_15762_lociStitched	chr2(.):134963132-134964443	0.1482
1_MACS_peak_15763_lociStitched	chr2(.):134973822-134976515	0.1936
1_MACS_peak_15764_lociStitched	chr2(.):134988313-134992979	0.2138
1_MACS_peak_15765_lociStitched	chr2(.):135039377-135041375	0.2305
1_MACS_peak_15766_lociStitched	chr2(.):135081271-135083570	0.1526
1_MACS_peak_15767_lociStitched	chr2(.):135148207-135151467	0.196
1_MACS_peak_15768_lociStitched	chr2(.):135162913-135170591	0.2048
1_MACS_peak_15769_lociStitched	chr2(.):135496471-135498291	0.1844
1_MACS_peak_15770_lociStitched	chr2(.):135674713-135677666	0.2559
1_MACS_peak_15771_lociStitched	chr2(.):135809419-135811184	0.1757
2_MACS_peak_15772_lociStitched	chr2(.):135919416-135928670	0.1543
1_MACS_peak_15774_lociStitched	chr2(.):136287169-136290166	0.2587
1_MACS_peak_15775_lociStitched	chr2(.):136347542-136349330	0.2194
1_MACS_peak_15776_lociStitched	chr2(.):136498871-136501042	0.2999
1_MACS_peak_15777_lociStitched	chr2(.):136632364-136634800	0.1862
1_MACS_peak_15778_lociStitched	chr2(.):136741843-136744114	0.2261
1_MACS_peak_15779_lociStitched	chr2(.):136812643-136817217	0.2093
1_MACS_peak_15780_lociStitched	chr2(.):136873696-136877144	0.1533
1_MACS_peak_15781_lociStitched	chr2(.):136892726-136896031	0.2135
1_MACS_peak_15782_lociStitched	chr2(.):136995319-136997630	0.2188
1_MACS_peak_15783_lociStitched	chr2(.):137041233-137043456	0.1456
1_MACS_peak_15784_lociStitched	chr2(.):137136205-137143585	0.2252
1_MACS_peak_15785_lociStitched	chr2(.):137151565-137153121	0.1273
1_MACS_peak_15786_lociStitched	chr2(.):137180053-137181529	0.1912
1_MACS_peak_15787_lociStitched	chr2(.):138044826-138046370	0.1489
1_MACS_peak_15788_lociStitched	chr2(.):138669300-138670270	0.1108
1_MACS_peak_15789_lociStitched	chr2(.):139258300-139260435	0.1259
1_MACS_peak_15790_lociStitched	chr2(.):139788576-139789575	0.1938
1_MACS_peak_15791_lociStitched	chr2(.):140151660-140153332	0.0912
1_MACS_peak_15792_lociStitched	chr2(.):140499234-140501933	0.1479
1_MACS_peak_15793_lociStitched	chr2(.):141536749-141538076	0.1981
1_MACS_peak_15794_lociStitched	chr2(.):141558658-141559938	0.1024
1_MACS_peak_15795_lociStitched	chr2(.):142942462-142944412	0.1531
1_MACS_peak_15796_lociStitched	chr2(.):143252168-143252883	0.0277
1_MACS_peak_15797_lociStitched	chr2(.):143343943-143344737	0.1319
1_MACS_peak_15798_lociStitched	chr2(.):143671716-143673426	0.1373
1_MACS_peak_15799_lociStitched	chr2(.):143885487-143887720	0.123
1_MACS_peak_15800_lociStitched	chr2(.):144454731-144456211	0.1471
1_MACS_peak_15801_lociStitched	chr2(.):145088812-145090921	0.1774
1_MACS_peak_15802_lociStitched	chr2(.):145769574-145771409	0.2893
1_MACS_peak_15803_lociStitched	chr2(.):145942642-145944932	0.166
1_MACS_peak_15804_lociStitched	chr2(.):146039897-146041689	0.1425
1_MACS_peak_15805_lociStitched	chr2(.):146168076-146171653	0.2377
1_MACS_peak_15806_lociStitched	chr2(.):146668043-146668818	0.0723
1_MACS_peak_15807_lociStitched	chr2(.):147003147-147005324	0.1893
1_MACS_peak_15808_lociStitched	chr2(.):147218021-147218998	0.138
1_MACS_peak_15809_lociStitched	chr2(.):147930710-147931742	0.1624
1_MACS_peak_15810_lociStitched	chr2(.):147938095-147941288	0.156
2_MACS_peak_15811_lociStitched	chr2(.):148045321-148057420	0.1605
1_MACS_peak_15813_lociStitched	chr2(.):148108811-148111199	0.2019
1_MACS_peak_15814_lociStitched	chr2(.):148121695-148123126	0.253
1_MACS_peak_15815_lociStitched	chr2(.):148601031-148603730	0.157
2_MACS_peak_15816_lociStitched	chr2(.):148777421-148782449	0.1792
1_MACS_peak_15818_lociStitched	chr2(.):149371053-149373149	0.2712
1_MACS_peak_15819_lociStitched	chr2(.):149400999-149404031	0.2396
1_MACS_peak_15820_lociStitched	chr2(.):149416192-149417902	0.1155
1_MACS_peak_15821_lociStitched	chr2(.):149876218-149880463	0.1985
2_MACS_peak_15822_lociStitched	chr2(.):149887917-149895798	0.1083
1_MACS_peak_15824_lociStitched	chr2(.):150016711-150018719	0.2232
1_MACS_peak_15825_lociStitched	chr2(.):150443068-150445068	0.2914
1_MACS_peak_15826_lociStitched	chr2(.):150687678-150690391	0.2243
1_MACS_peak_15827_lociStitched	chr2(.):150713784-150717324	0.1821
3_MACS_peak_15828_lociStitched	chr2(.):150733470-150753822	0.1409
1_MACS_peak_15831_lociStitched	chr2(.):150863783-150865742	0.1909
1_MACS_peak_15832_lociStitched	chr2(.):150954314-150955021	0.0768
2_MACS_peak_15833_lociStitched	chr2(.):150985979-150991520	0.1427
1_MACS_peak_15835_lociStitched	chr2(.):151106128-151106531	0.0935
1_MACS_peak_15836_lociStitched	chr2(.):151213642-151217095	0.2029
1_MACS_peak_15837_lociStitched	chr2(.):151258941-151261337	0.162
1_MACS_peak_15838_lociStitched	chr2(.):151282741-151283763	0.1354
1_MACS_peak_15839_lociStitched	chr2(.):151341321-151344954	0.2058
1_MACS_peak_15840_lociStitched	chr2(.):151428867-151430662	0.1463
1_MACS_peak_15841_lociStitched	chr2(.):151480059-151481661	0.2076
1_MACS_peak_15842_lociStitched	chr2(.):151950725-151953236	0.2484
1_MACS_peak_15843_lociStitched	chr2(.):152117060-152119022	0.2031
1_MACS_peak_15844_lociStitched	chr2(.):152145346-152147218	0.2026
1_MACS_peak_15845_lociStitched	chr2(.):152265718-152267710	0.2017
1_MACS_peak_15846_lociStitched	chr2(.):152450748-152452112	0.1985
1_MACS_peak_15847_lociStitched	chr2(.):152461363-152462820	0.144
1_MACS_peak_15848_lociStitched	chr2(.):152493144-152495610	0.1593
1_MACS_peak_15849_lociStitched	chr2(.):152585571-152587951	0.1695
1_MACS_peak_15850_lociStitched	chr2(.):152627250-152629268	0.1891
1_MACS_peak_15851_lociStitched	chr2(.):152683023-152686201	0.1718
2_MACS_peak_15852_lociStitched	chr2(.):152696182-152700549	0.2482
1_MACS_peak_15854_lociStitched	chr2(.):152762099-152763742	0.1702
1_MACS_peak_15855_lociStitched	chr2(.):152774013-152775593	0.1607
1_MACS_peak_15856_lociStitched	chr2(.):152886971-152888393	0.1992
1_MACS_peak_15857_lociStitched	chr2(.):153031159-153033447	0.2429
1_MACS_peak_15858_lociStitched	chr2(.):153191317-153193251	0.1368
1_MACS_peak_15859_lociStitched	chr2(.):153222953-153225441	0.2012
1_MACS_peak_15860_lociStitched	chr2(.):153262433-153264950	0.1722
1_MACS_peak_15861_lociStitched	chr2(.):153322188-153326413	0.2109
2_MACS_peak_15862_lociStitched	chr2(.):153419404-153429395	0.1577
1_MACS_peak_15864_lociStitched	chr2(.):153467838-153469876	0.2067
1_MACS_peak_15865_lociStitched	chr2(.):153573117-153576347	0.292
2_MACS_peak_15866_lociStitched	chr2(.):153913652-153927239	0.1924
1_MACS_peak_15868_lociStitched	chr2(.):154124780-154126434	0.1861
1_MACS_peak_15869_lociStitched	chr2(.):154728372-154729022	0.0227
1_MACS_peak_15870_lociStitched	chr2(.):156074397-156075762	0.1541
1_MACS_peak_15871_lociStitched	chr2(.):156879216-156880662	0.218
3_MACS_peak_15872_lociStitched	chr2(.):157188196-157207829	0.1619
1_MACS_peak_15875_lociStitched	chr2(.):157255747-157257972	0.2442
1_MACS_peak_15876_lociStitched	chr2(.):157292316-157293858	0.1511
1_MACS_peak_15877_lociStitched	chr2(.):157332971-157334375	0.177
1_MACS_peak_15878_lociStitched	chr2(.):157752241-157753706	0.1572
2_MACS_peak_15879_lociStitched	chr2(.):158113139-158118332	0.1616
1_MACS_peak_15881_lociStitched	chr2(.):158219896-158222027	0.2365
1_MACS_peak_15882_lociStitched	chr2(.):158260122-158262746	0.1633
1_MACS_peak_15883_lociStitched	chr2(.):158294224-158302413	0.2761
1_MACS_peak_15884_lociStitched	chr2(.):158309103-158311264	0.1998
3_MACS_peak_15885_lociStitched	chr2(.):158323291-158337944	0.2198
1_MACS_peak_15888_lociStitched	chr2(.):158484328-158486186	0.1642
1_MACS_peak_15889_lociStitched	chr2(.):158548363-158550583	0.2064
1_MACS_peak_15890_lociStitched	chr2(.):158645979-158647330	0.2028
1_MACS_peak_15891_lociStitched	chr2(.):158731826-158733972	0.1238
1_MACS_peak_15892_lociStitched	chr2(.):158753094-158756886	0.204
1_MACS_peak_15893_lociStitched	chr2(.):159173809-159175172	0.1519
1_MACS_peak_15894_lociStitched	chr2(.):159312415-159314969	0.1844
1_MACS_peak_15895_lociStitched	chr2(.):159824533-159825865	0.1454
1_MACS_peak_15896_lociStitched	chr2(.):160019990-160021734	0.222
1_MACS_peak_15897_lociStitched	chr2(.):160057224-160058355	0.1275
2_MACS_peak_15898_lociStitched	chr2(.):160142282-160147818	0.1496
1_MACS_peak_15900_lociStitched	chr2(.):160237123-160238974	0.2582
1_MACS_peak_15901_lociStitched	chr2(.):160276010-160276984	0.2387
1_MACS_peak_15902_lociStitched	chr2(.):160345213-160346729	0.2082
1_MACS_peak_15903_lociStitched	chr2(.):160371655-160373819	0.1627
1_MACS_peak_15904_lociStitched	chr2(.):160470501-160473436	0.1615
1_MACS_peak_15905_lociStitched	chr2(.):160567782-160570449	0.2352
1_MACS_peak_15906_lociStitched	chr2(.):160745903-160749615	0.1985
1_MACS_peak_15907_lociStitched	chr2(.):160759789-160762803	0.2612
1_MACS_peak_15908_lociStitched	chr2(.):161065819-161067363	0.1517
1_MACS_peak_15909_lociStitched	chr2(.):161201271-161202539	0.2212
1_MACS_peak_15910_lociStitched	chr2(.):161211082-161212425	0.1223
1_MACS_peak_15911_lociStitched	chr2(.):161221687-161223459	0.2233
2_MACS_peak_15912_lociStitched	chr2(.):161262873-161269230	0.1715
1_MACS_peak_15914_lociStitched	chr2(.):161283921-161286168	0.1475
1_MACS_peak_15915_lociStitched	chr2(.):161347797-161350794	0.1545
1_MACS_peak_15916_lociStitched	chr2(.):161521551-161524667	0.221
1_MACS_peak_15917_lociStitched	chr2(.):161550398-161553336	0.1975
2_MACS_peak_15918_lociStitched	chr2(.):161559440-161563953	0.1888
1_MACS_peak_15920_lociStitched	chr2(.):161684098-161684756	0.0442
1_MACS_peak_15921_lociStitched	chr2(.):161796500-161798406	0.164
1_MACS_peak_15922_lociStitched	chr2(.):161944799-161947778	0.1732
1_MACS_peak_15923_lociStitched	chr2(.):161960151-161962282	0.1965
2_MACS_peak_15924_lociStitched	chr2(.):162016060-162024300	0.1497
1_MACS_peak_15926_lociStitched	chr2(.):162100346-162102186	0.2001
1_MACS_peak_15927_lociStitched	chr2(.):162164120-162166001	0.1852
1_MACS_peak_15928_lociStitched	chr2(.):162357129-162358103	0.1457
1_MACS_peak_15929_lociStitched	chr2(.):162637868-162638835	0.1026
1_MACS_peak_15930_lociStitched	chr2(.):162848910-162849975	0.1701
1_MACS_peak_15931_lociStitched	chr2(.):162914966-162916357	0.201
1_MACS_peak_15932_lociStitched	chr2(.):163116700-163118763	0.157
1_MACS_peak_15933_lociStitched	chr2(.):163173711-163177185	0.2528
1_MACS_peak_15934_lociStitched	chr2(.):163184364-163185542	0.2098
1_MACS_peak_15935_lociStitched	chr2(.):163199779-163201554	0.1962
1_MACS_peak_15936_lociStitched	chr2(.):163236279-163236960	0.088
1_MACS_peak_15937_lociStitched	chr2(.):163588033-163590701	0.2441
1_MACS_peak_15938_lociStitched	chr2(.):163771750-163773344	0.2165
1_MACS_peak_15939_lociStitched	chr2(.):163864078-163866688	0.1496
1_MACS_peak_15940_lociStitched	chr2(.):164592074-164593511	0.1573
1_MACS_peak_15941_lociStitched	chr2(.):164946987-164950131	0.1472
1_MACS_peak_15942_lociStitched	chr2(.):165000708-165002885	0.1642
1_MACS_peak_15943_lociStitched	chr2(.):165020060-165022641	0.2501
1_MACS_peak_15944_lociStitched	chr2(.):165035163-165036364	0.2268
1_MACS_peak_15945_lociStitched	chr2(.):165477095-165478348	0.155
1_MACS_peak_15946_lociStitched	chr2(.):165498554-165501269	0.2636
2_MACS_peak_15947_lociStitched	chr2(.):165609831-165619345	0.1733
1_MACS_peak_15949_lociStitched	chr2(.):165682537-165684261	0.1322
1_MACS_peak_15950_lociStitched	chr2(.):165696671-165699394	0.2391
1_MACS_peak_15951_lociStitched	chr2(.):165721982-165726427	0.2208
1_MACS_peak_15952_lociStitched	chr2(.):165752540-165754235	0.2009
1_MACS_peak_15953_lociStitched	chr2(.):165765929-165767881	0.2741
1_MACS_peak_15954_lociStitched	chr2(.):165776318-165777882	0.1557
2_MACS_peak_15955_lociStitched	chr2(.):165842513-165849876	0.2054
1_MACS_peak_15957_lociStitched	chr2(.):165934475-165936535	0.1905
1_MACS_peak_15958_lociStitched	chr2(.):165976707-165978281	0.1495
1_MACS_peak_15959_lociStitched	chr2(.):166003165-166007625	0.2055
1_MACS_peak_15960_lociStitched	chr2(.):166048684-166051273	0.1877
1_MACS_peak_15961_lociStitched	chr2(.):166130858-166132301	0.1871
1_MACS_peak_15962_lociStitched	chr2(.):166400551-166402386	0.1434
1_MACS_peak_15963_lociStitched	chr2(.):166531126-166532901	0.2314
1_MACS_peak_15964_lociStitched	chr2(.):166649303-166652501	0.2486
1_MACS_peak_15965_lociStitched	chr2(.):166733596-166735467	0.1929
1_MACS_peak_15966_lociStitched	chr2(.):166809303-166811047	0.227
1_MACS_peak_15967_lociStitched	chr2(.):166971859-166973134	0.16
1_MACS_peak_15968_lociStitched	chr2(.):167231084-167233442	0.168
1_MACS_peak_15969_lociStitched	chr2(.):168148770-168149842	0.13
1_MACS_peak_15970_lociStitched	chr2(.):168336403-168337788	0.203
1_MACS_peak_15971_lociStitched	chr2(.):168858216-168859195	0.1474
1_MACS_peak_15972_lociStitched	chr2(.):168886766-168888773	0.1949
