GENE	H3k27me3_27_DMSO_compare_TSS_SIGNAL	H3k27me3_27_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
MAP2K7	0	54070.186	54070.186	1	8
KCNK6	1245.1422	55318.0748	54072.9326	0.977986715288842	5.4733685300536
TSTA3	0	54129.413	54129.413	1	8
MGC23270	1848.747	56084.9723	54236.2253	0.968088584293603	4.922994548032
LOC100288778	0	54258.7309	54258.7309	1	8
PRCD	14192.277	68467.4226	54275.1456	0.828304759529999	2.27031163132609
CD97	6507	60795.4098	54288.4098	0.903316983458147	3.22389794198329
FAM98C	0	54295.0421	54295.0421	1	8
GSTP1	0	54313.1193	54313.1193	1	8
HEATR7A	0	54355.6365	54355.6365	1	8
ZNF541	0	54406.8044	54406.8044	1	8
ZNF865	0	54440.0358	54440.0358	1	8
QPCTL	0	54443.9853	54443.9853	1	8
SNRPD2	0	54443.9853	54443.9853	1	8
AKT1	0	54523.7741	54523.7741	1	8
LGALS13	0	54745.4152	54745.4152	1	8
KNCN	539.3318	55330.8603	54791.5285	0.990346698664743	6.68076744484082
YIF1B	0	54807.203	54807.203	1	8
TBC1D3	1618.8894	56430.3908	54811.5014	0.972111809234803	5.12339600933595
BIN3	0	54814.1917	54814.1917	1	8
C16orf73	0	54826.7061	54826.7061	1	8
C10orf91	0	54876.1768	54876.1768	1	8
CDC42EP5	2990.235	57913.7624	54923.5274	0.950902483783437	4.27557545120791
CCND1	2985.8927	58140.5509	55154.6582	0.951152193320143	4.28331051419789
FAM138D	2533.2	57744.6979	55211.4979	0.957974645960572	4.51065559517348
ADSSL1	2461.9341	57700.0816	55238.1475	0.95907826439399	4.55070930913769
PLVAP	0	55295.5104	55295.5104	1	8
ZNF57	0	55452.0089	55452.0089	1	8
PARVB	0	55468.9845	55468.9845	1	8
OR1F2P	63.7164	55762.6016	55698.8852	0.998858667340375	8
ZBTB42	0	55739.4101	55739.4101	1	8
OR1F1	0	55762.6016	55762.6016	1	8
ZNF200	0	55762.6016	55762.6016	1	8
MBD3L2	2679.6	58442.9338	55763.3338	0.956160194392988	4.44693904027266
MBD3L4	2547.985	58442.9338	55894.9488	0.958223534746947	4.5195999128003
ELAVL3	400.9047	56366.1684	55965.2637	0.992937724668422	7.13542635958304
DMPK	0	56019.5038	56019.5038	1	8
DMWD	0	56019.5038	56019.5038	1	8
GPR37L1	963.9952	57068.9786	56104.9834	0.983388836778859	5.88753696929096
CD1D	2367	58514.9861	56147.9861	0.961121504871537	4.62767454519209
GOLGA6A	0	56156.874	56156.874	1	8
COX6B1	0	56157.9253	56157.9253	1	8
ETV2	0	56157.9253	56157.9253	1	8
SULT2A1	105.339	56316.01	56210.671	0.998132993948798	8
ALDOA	0	56330.3508	56330.3508	1	8
PPP4C	0	56330.3508	56330.3508	1	8
TBX6	0	56330.3508	56330.3508	1	8
YPEL3	0	56330.3508	56330.3508	1	8
C16orf89	1398.8297	57767.035	56368.2053	0.976357487428051	5.36795420964837
LOC284100	0	56430.3908	56430.3908	1	8
AANAT	0	56532.7476	56532.7476	1	8
UBE2O	0	56532.7476	56532.7476	1	8
SEC14L2	957.3116	57570.6019	56613.2903	0.983643503710413	5.91019989450365
PLIN3	0	56633.9136	56633.9136	1	8
CAMK2B	2161.8276	58799.7482	56637.9206	0.964537865505767	4.76548659529584
SLC7A4	1159.4596	57832.834	56673.3744	0.980345575171873	5.64036434371068
GPR35	0	57007.9041	57007.9041	1	8
MBD3L5	1352.6532	58442.9338	57090.2806	0.97737871191063	5.43316469592196
KLHDC7B	1696.9712	58833.0332	57136.062	0.971964793050635	5.11559243222887
KATNAL2	0	57201.6565	57201.6565	1	8
PIAS2	0	57201.6565	57201.6565	1	8
TCEB3B	0	57201.6565	57201.6565	1	8
ALG1	0	57251.0596	57251.0596	1	8
IGF2BP1	7198.4	64455.619	57257.219	0.899539480123229	3.16255795568949
FLJ14107	0	57297.9867	57297.9867	1	8
DLGAP4	8939.2	66238.3632	57299.1632	0.881092182035504	2.88944939267602
SYT3	2841.4785	60184.0186	57342.5401	0.954915413114608	4.40466673693098
NCRNA00254	0	57369.0331	57369.0331	1	8
PKN1	0	57410.4029	57410.4029	1	8
KRT14	334.41	57777.2845	57442.8745	0.99424539237967	7.432740599844
ZFP36	0	57461.5891	57461.5891	1	8
LOC646268	0	57479.2823	57479.2823	1	8
AQP12A	4984.2	62511.732	57527.532	0.926155549641125	3.64869311015974
PDZD4	916.5723	58493.7464	57577.1741	0.984572169952019	5.99588989709868
ZNF557	0	57605.5843	57605.5843	1	8
FXYD7	3137.7738	60758.7629	57620.9891	0.950892897141951	4.27527923738973
LENG8	0	57626.9346	57626.9346	1	8
LGI3	9507.6	67165.2147	57657.6147	0.875997770041433	2.82056113213766
LENG9	0	57796.5936	57796.5936	1	8
ADAMTS10	0	57816.62	57816.62	1	8
LOC400891	0	57832.834	57832.834	1	8
P2RX6P	0	57832.834	57832.834	1	8
MLXIPL	2325.5168	60186.0588	57860.542	0.962798621252477	4.69380607963127
MDK	5970.8832	63845.0639	57874.1807	0.914476800100589	3.41855883141932
ARL8A	0	57910.3904	57910.3904	1	8
SIVA1	0	57923.7612	57923.7612	1	8
SELV	3594.2006	61553.9883	57959.7877	0.944830383458288	4.09810950094394
PC	751.4326	59023.6952	58272.2626	0.987429008892893	6.29550672689471
LBX1	6770.5164	65055.2349	58284.7185	0.905736921961024	3.26432737301339
CELSR1	0	58320.8418	58320.8418	1	8
TNFSF14	720.96	59119.5717	58398.6117	0.987951978708772	6.35757278880481
IDH3G	0	58493.7464	58493.7464	1	8
SSR4	0	58493.7464	58493.7464	1	8
GPR108	0	58747.8405	58747.8405	1	8
TRIP10	0	58747.8405	58747.8405	1	8
PTPN7	0	58765.328	58765.328	1	8
PTPRVP	0	58765.328	58765.328	1	8
CD3EAP	0	58789.3767	58789.3767	1	8
PPP1R13L	0	58789.3767	58789.3767	1	8
CALY	270.3386	59078.1215	58807.7829	0.995444892764791	7.77171262319744
ANKRD40	0	58823.911	58823.911	1	8
PPP5C	0	58954.5073	58954.5073	1	8
DDX39	0	59007.8058	59007.8058	1	8
VPS37D	1107.861	60186.0588	59078.1978	0.981925433980811	5.76358055973212
C3	0	59119.5717	59119.5717	1	8
LOC730005	229.9374	59422.2368	59192.2994	0.996145364304257	8
GIP	5247.9122	64455.619	59207.7068	0.924710956394129	3.61849064451694
LILRB5	7929.6	67139.8732	59210.2732	0.894369846197349	3.08184981466822
DGCR10	2433.138	61693.1438	59260.0058	0.96205708592947	4.66422011307578
KANK3	4543.2	63887.5644	59344.3644	0.933608808262852	3.81375441850492
LAIR1	0	59484.0332	59484.0332	1	8
DGKZ	6395.4202	65921.3459	59525.9257	0.911563797098499	3.36563464086277
OSBPL5	2728.503	62312.4839	59583.9809	0.958049483409668	4.51333969168122
SFTPC	7570.8	67165.2147	59594.4147	0.898699441890363	3.14919658357297
FLJ41350	5398.932	65055.2349	59656.3029	0.923369585681667	3.59091920203329
MTFP1	0	59731.2911	59731.2911	1	8
MCAT	0	59777.1693	59777.1693	1	8
TSPO	0	59777.1693	59777.1693	1	8
TMEM151A	4795.2421	64657.4023	59862.1602	0.930956666352649	3.75313998604705
CCDC27	5263.3288	65192.5227	59929.1939	0.925296072818026	3.6306590751957
DGCR6	0	59947.3259	59947.3259	1	8
C9orf106	0	59950.4992	59950.4992	1	8
TBL2	0	59971.3828	59971.3828	1	8
ZDHHC8P1	0	59983.004	59983.004	1	8
BLVRB	413.035	60554.4943	60141.4593	0.993225328224019	7.19582619043793
CROCCP3	0	60146.4998	60146.4998	1	8
RNF187	0	60147.4372	60147.4372	1	8
DNAJC30	0	60186.0588	60186.0588	1	8
WBSCR22	0	60186.0588	60186.0588	1	8
ZBTB32	1132.1364	61349.5936	60217.4572	0.981880520913873	5.75993409711501
C7orf50	0	60319.1298	60319.1298	1	8
IGLL1	0	60321.8587	60321.8587	1	8
C11orf36	1955.106	62312.4839	60357.3779	0.969578663163779	4.99420249337823
MRGPRG	1955.106	62312.4839	60357.3779	0.969578663163779	4.99420249337823
GCK	0	60404.2507	60404.2507	1	8
YKT6	0	60404.2507	60404.2507	1	8
CASKIN2	0	60415.8801	60415.8801	1	8
LLGL2	0	60415.8801	60415.8801	1	8
TSEN54	0	60415.8801	60415.8801	1	8
MRGPRE	1894.5728	62312.4839	60417.9111	0.970492763609269	5.03957674438089
NOSIP	0	60443.4198	60443.4198	1	8
PRRG2	0	60443.4198	60443.4198	1	8
PRDX5	0	60459.4757	60459.4757	1	8
TRMT112	0	60459.4757	60459.4757	1	8
C10orf105	0	60487.1688	60487.1688	1	8
SYDE1	2279.038	62821.0997	60542.0617	0.964991809840673	4.78475231298669
PRR12	0	60572.2836	60572.2836	1	8
PLEKHG2	0	60600.8451	60600.8451	1	8
FLJ25758	96.6948	60700.7182	60604.0234	0.998409557327711	8
EMR4P	400.5428	61004.9398	60604.397	0.993477084080437	7.25082584759118
GAST	0	60703.2634	60703.2634	1	8
RAB1B	0	60782.2853	60782.2853	1	8
KLC3	2734.9084	63573.0166	60838.1082	0.958754426412831	4.53885012839894
EPR1	0	60902.8028	60902.8028	1	8
EID2	0	61027.4736	61027.4736	1	8
EID2B	0	61027.4736	61027.4736	1	8
MBOAT7	0	61070.0026	61070.0026	1	8
TSEN34	0	61070.0026	61070.0026	1	8
LILRB3	1746.6888	62954.0834	61207.3946	0.973003586501244	5.17160546120307
DMBX1	0	61221.1622	61221.1622	1	8
LOC643837	0	61282.7021	61282.7021	1	8
NCRNA00115	0	61282.7021	61282.7021	1	8
C9orf25	0	61411.0835	61411.0835	1	8
DNAI1	0	61411.0835	61411.0835	1	8
RSPH6A	0	61486.2314	61486.2314	1	8
GP6	0	61548.8039	61548.8039	1	8
RPS16	0	61553.9883	61553.9883	1	8
SUPT5H	0	61553.9883	61553.9883	1	8
TIMM50	0	61553.9883	61553.9883	1	8
RPS9	0	61706.9569	61706.9569	1	8
LILRB2	4068.0732	65804.6618	61736.5886	0.94177881830445	4.01577224835951
CNIH2	0	61757.3433	61757.3433	1	8
TTYH1	0	61812.7244	61812.7244	1	8
FAM171A2	96.0432	61965.8747	61869.8315	0.998452461618174	8
MARCH2	0	61946.4773	61946.4773	1	8
NR4A1	0	61949.6982	61949.6982	1	8
LOC100130933	0	61956.4269	61956.4269	1	8
LOC643008	0	61956.4269	61956.4269	1	8
RECQL5	0	61956.4269	61956.4269	1	8
SAP30BP	0	61956.4269	61956.4269	1	8
DUSP5P	2172.9264	64191.5252	62018.5988	0.967257675643929	4.88467162564444
RBBP5	0	62074.4518	62074.4518	1	8
DGCR11	0	62216.6066	62216.6066	1	8
AQP12B	208.894	62511.732	62302.838	0.996669452884606	8
C12orf44	0	62308.8347	62308.8347	1	8
ELN	908.4861	63249.804	62341.3179	0.985839926553778	6.12145275779502
BST2	0	62361.1766	62361.1766	1	8
FAM125A	0	62361.1766	62361.1766	1	8
RHBDF2	0	62371.7864	62371.7864	1	8
LOC100131176	2122.7966	64567.6517	62444.8551	0.968169405752818	4.92677350952173
IL11	9851.4	72318.3081	62466.9081	0.880109103125803	2.87596025782147
C8orf30A	0	62470.9942	62470.9942	1	8
CYC1	0	62470.9942	62470.9942	1	8
EXOSC4	0	62470.9942	62470.9942	1	8
GPAA1	0	62470.9942	62470.9942	1	8
KIAA1875	0	62470.9942	62470.9942	1	8
MAF1	0	62470.9942	62470.9942	1	8
OPLAH	0	62470.9942	62470.9942	1	8
SHARPIN	0	62470.9942	62470.9942	1	8
SPATC1	0	62470.9942	62470.9942	1	8
DCST1	947.2043	63450.7591	62503.5548	0.985291393547393	6.06581798343325
DCST2	947.2043	63450.7591	62503.5548	0.985291393547393	6.06581798343325
CYGB	5836.6378	68467.4226	62630.7848	0.92144927520004	3.55220825654955
HCK	3775.2	66477.0182	62701.8182	0.946262195034861	4.13823069035182
NUP50	0	62706.0131	62706.0131	1	8
SEC14L4	1367.4892	64090.2246	62722.7354	0.979108815132495	5.55050298147282
SEC14L3	2378.216	65165.8672	62787.6512	0.964790165365662	4.77616484452978
SLC6A3	0	62880.7658	62880.7658	1	8
WDR86	1645.007	64567.6517	62922.6447	0.975155702364207	5.29464592960244
GFAP	4436.7275	67480.0328	63043.3053	0.9383074615501	3.92689282297697
MPND	0	63068.001	63068.001	1	8
LIMK1	0	63249.804	63249.804	1	8
GPR153	1358.7847	64650.4341	63291.6494	0.979415228286265	5.57227127344969
EGR3	2153.6438	65506.858	63353.2142	0.968169851793798	4.92679439075487
TTLL12	0	63416.4667	63416.4667	1	8
YIF1A	0	63509.2782	63509.2782	1	8
CRYGN	995.2866	64567.6517	63572.3651	0.98481937164796	6.0195557275759
CD40	0	63600.1049	63600.1049	1	8
MIR3907	866.2489	64567.6517	63701.4028	0.986761466272729	6.2198861323101
DEFB131	0	63764.6374	63764.6374	1	8
JPH3	425.2503	64247.9182	63822.6679	0.993424625546219	7.23919364409656
SDC4P	1330.6018	65165.8672	63835.2654	0.979989887884122	5.61396570698006
BRD4	0	63965.6865	63965.6865	1	8
MAP3K15	0	63966.9576	63966.9576	1	8
COQ4	0	63983.7251	63983.7251	1	8
TRUB2	0	63983.7251	63983.7251	1	8
HIRIP3	0	64069.9541	64069.9541	1	8
INO80E	0	64069.9541	64069.9541	1	8
MIR3185	2354.0942	66444.7425	64090.6483	0.965782935978044	4.81891109282476
MIR135B	0	64103.3034	64103.3034	1	8
PRAC	2201.7385	66444.7425	64243.004	0.967926418544309	4.91544001385984
NCRNA00253	2193.6398	66444.7425	64251.1027	0.968040624990079	4.92075649255746
MLL4	0	64282.3195	64282.3195	1	8
SNF8	0	64455.619	64455.619	1	8
KCNK3	816.1872	65355.2989	64539.1117	0.987665575490226	6.32326031642203
FXYD1	2995.4628	67636.3429	64640.8801	0.957590454182598	4.49694783306169
IGFL4	0	64649.1664	64649.1664	1	8
RBM33	0	64704.078	64704.078	1	8
IGHMBP2	0	65005.6147	65005.6147	1	8
MRPL21	0	65005.6147	65005.6147	1	8
COX6B2	1519.8805	66620.9472	65101.0667	0.977695009712951	5.45394606411956
LOC388588	0	65192.5227	65192.5227	1	8
LRRC47	0	65192.5227	65192.5227	1	8
EDF1	0	65315.7495	65315.7495	1	8
KIAA0495	0	65363.4051	65363.4051	1	8
DGCR5	1923.4806	67287.9556	65364.475	0.97220863045752	5.12855710465386
LILRA6	1408.1756	66843.6319	65435.4563	0.979367936885774	5.56889096841938
CLPTM1L	0	65457.8943	65457.8943	1	8
RUNDC3A	471.9296	66003.5129	65531.5833	0.992900692612915	7.12782733883397
C22orf41	483.6273	66021.1884	65537.5611	0.992727935640306	7.09288961273595
BMP1	1541.7414	67165.2147	65623.4733	0.977560621405552	5.44508154136795
KDELR1	147.5803	65788.4977	65640.9174	0.997761767085995	8
LY6H	0	65643.78	65643.78	1	8
PAEP	509.658	66205.0936	65695.4356	0.992360640071693	7.02126893900602
CYP2S1	13488	79197.0705	65709.0705	0.854474944807859	2.55377062460306
YWHAE	0	65775.0351	65775.0351	1	8
CACNA2D4	0	65892.5385	65892.5385	1	8
INF2	0	65978.0285	65978.0285	1	8
GRN	0	66003.5129	66003.5129	1	8
SLC25A39	0	66003.5129	66003.5129	1	8
DGCR9	0	66085.034	66085.034	1	8
OBP2A	1677.7572	67930.6465	66252.8893	0.975897203342992	5.33945673097789
C15orf39	0	66369.7487	66369.7487	1	8
GOLGA6C	0	66369.7487	66369.7487	1	8
GOLGA6D	0	66369.7487	66369.7487	1	8
SNAR-F	0	66384.5162	66384.5162	1	8
C17orf49	0	66449.2077	66449.2077	1	8
RNASEK	0	66449.2077	66449.2077	1	8
GIPC3	9448	76096.2075	66648.2075	0.88955418167852	3.00974368431103
C20orf160	648.2127	67315.0213	66666.8086	0.990462303486029	6.69831738023023
BCL6B	0	66748.9837	66748.9837	1	8
MIR195	0	66748.9837	66748.9837	1	8
MIR497	0	66748.9837	66748.9837	1	8
SLC16A13	0	66748.9837	66748.9837	1	8
BAX	0	66810.3337	66810.3337	1	8
ST6GALNAC2	3702.4197	70541.4006	66838.9809	0.950131611155791	4.25192986972135
TXN2	0	66876.3865	66876.3865	1	8
FIGNL2	983.8784	68053.7164	67069.838	0.985748657628496	6.11205011866384
CCDC103	0	67084.0426	67084.0426	1	8
EFTUD2	0	67084.0426	67084.0426	1	8
SFT2D3	0	67085.4707	67085.4707	1	8
LILRA3	0	67190.8856	67190.8856	1	8
LSS	0	67243.7857	67243.7857	1	8
MCM3AP-AS1	0	67243.7857	67243.7857	1	8
CARD9	1375.4558	68795.7578	67420.302	0.98039857472267	5.64433792098433
LRP3	68.499	67650.985	67582.486	0.99898848904401	8
GET4	0	67603.7738	67603.7738	1	8
ETV4	3340.0716	71116.7074	67776.6358	0.955140799201104	4.41223759631871
NDUFA4L2	3128.8	71052.5456	67923.7456	0.957822280322723	4.50520499154219
REXO1L1	9779.4	77790.9626	68011.5626	0.888325231166737	2.99178470052573
PLEKHA4	386.5914	68399.746	68013.1546	0.994379822874535	7.46703761336836
EIF1	0	68079.421	68079.421	1	8
ACSBG2	0	68169.9783	68169.9783	1	8
CCDC88B	0	68241.3942	68241.3942	1	8
FAM71E2	4073.4196	72318.3081	68244.8885	0.946677215941537	4.15004858795552
ANKRD33	0	68247.7513	68247.7513	1	8
PCYT2	0	68301.4902	68301.4902	1	8
DFFB	0	68347.8814	68347.8814	1	8
KIAA0562	0	68347.8814	68347.8814	1	8
PPP1R15A	0	68399.746	68399.746	1	8
GPIHBP1	0	68463.7471	68463.7471	1	8
SNORD1A	0	68467.4226	68467.4226	1	8
SNORD1B	0	68467.4226	68467.4226	1	8
SNORD1C	0	68467.4226	68467.4226	1	8
VAMP3	0	68630.3893	68630.3893	1	8
POLR2A	0	68871.1299	68871.1299	1	8
MIR92B	10890.6	79897.9841	69007.3841	0.880044389854076	2.87507566388764
SGCA	0	69020.6228	69020.6228	1	8
RBM42	0	69125.1207	69125.1207	1	8
BRF1	0	69210.8836	69210.8836	1	8
BTBD6	0	69210.8836	69210.8836	1	8
PSD	2765.778	71978.3752	69212.5972	0.962996731094145	4.70180627021895
LRP1	369.6448	69615.9669	69246.3221	0.994718274356385	7.55713480753137
C9orf119	0	69312.0393	69312.0393	1	8
GOLGA2	0	69312.0393	69312.0393	1	8
ZNF598	0	69383.4445	69383.4445	1	8
SPTBN4	862.6622	70496.6399	69633.9777	0.987911005648694	6.35261494379688
SLC6A8	0	69716.8881	69716.8881	1	8
LGI4	455.5095	70234.2471	69778.7376	0.9935562163189	7.26854972522059
PVALB	6174.153	76204.0824	70029.9294	0.925051162239389	3.62555514821042
FAM57A	0	70051.809	70051.809	1	8
KRT42P	0	70057.8126	70057.8126	1	8
MFSD4	7790.4	77888.6848	70098.2848	0.909074659023435	3.32164444661222
FGF11	9843.2	79961.9957	70118.7957	0.890393869494123	3.02211516594326
ORAOV1	0	70152.2505	70152.2505	1	8
BAP1	0	70169.844	70169.844	1	8
PHF7	0	70169.844	70169.844	1	8
HILS1	0	70206.6483	70206.6483	1	8
GNL1	0	70219.6607	70219.6607	1	8
PRR3	0	70219.6607	70219.6607	1	8
C1orf85	0	70220.5042	70220.5042	1	8
DDX31	0	70263.6311	70263.6311	1	8
GTF3C4	0	70263.6311	70263.6311	1	8
GRWD1	0	70307.7337	70307.7337	1	8
PRAM1	3089.034	73444.1651	70355.1311	0.959637986699552	4.57142022246231
KCTD13	0	70368.9789	70368.9789	1	8
ATP5H	0	70373.3405	70373.3405	1	8
KCTD2	0	70373.3405	70373.3405	1	8
NAGPA	0	70431.597	70431.597	1	8
ADAM15	0	70470.7336	70470.7336	1	8
INPP5E	0	70533.5528	70533.5528	1	8
ATAD3B	0	70700.064	70700.064	1	8
STAB1	160.6773	70867.6297	70706.9524	0.997737841336976	8
TMEM149	0	70709.4455	70709.4455	1	8
NPB	1794.957	72512.8182	70717.8612	0.975844290921524	5.33621485668014
ADPRHL1	0	70767.8631	70767.8631	1	8
CEBPA	716.7928	71553.2847	70836.4919	0.990081748563228	6.64131804013325
LOC80054	716.7928	71553.2847	70836.4919	0.990081748563228	6.64131804013325
LILRA5	1047.9435	71912.8002	70864.8567	0.98563688571612	6.10061574664494
C3orf78	0	70867.6297	70867.6297	1	8
NISCH	0	70867.6297	70867.6297	1	8
NT5DC2	0	70867.6297	70867.6297	1	8
SEMA3G	0	70867.6297	70867.6297	1	8
TNNC1	0	70867.6297	70867.6297	1	8
RASGRP4	0	70887.5239	70887.5239	1	8
GPRIN1	0	70898.9922	70898.9922	1	8
TAOK2	0	71007.567	71007.567	1	8
STAC3	0	71052.5456	71052.5456	1	8
EFNA3	4081.519	75151.0332	71069.5142	0.948486841750378	4.20261486053294
GNAS	2339.4268	73429.9029	71090.4761	0.969124356659051	4.97214069922781
MIR3621	4796.6171	75925.4272	71128.8101	0.940578597313844	3.98449393774824
EFNA4	0	71155.1571	71155.1571	1	8
BBS1	0	71177.0249	71177.0249	1	8
NKPD1	8522.4	79734.1166	71211.7166	0.903436025708724	3.22586548475542
MYL10	98.7704	71352.0099	71253.2395	0.998617644207869	8
MIR4310	6477.6	77845.2267	71367.6267	0.923180943363702	3.58707729134291
HPN	5383.6	76755.6249	71372.0249	0.934457623546433	3.83362935250942
MIR199B	3626.6622	75008.9439	71382.2817	0.953880152009154	4.37034835060271
VRK3	0	71443.8876	71443.8876	1	8
ZNF473	0	71443.8876	71443.8876	1	8
NXPH4	3684.9963	75226.4113	71541.415	0.953302109136373	4.35150419191413
SMCR7L	0	71541.6957	71541.6957	1	8
MUC1	8247	79897.9841	71650.9841	0.906438238270667	3.27621779039822
AXL	7489.6	79197.0705	71707.4705	0.913601480402918	3.40248649072055
C1QL1	2096.2263	73854.4798	71758.2535	0.972400173643679	5.13881905553029
LRRC26	4023.08	75925.4272	71902.3472	0.949679110456236	4.23821078911497
GLTSCR2	0	71937.4408	71937.4408	1	8
ACTR1A	0	71978.3752	71978.3752	1	8
C10orf95	0	71978.3752	71978.3752	1	8
CUEDC2	0	71978.3752	71978.3752	1	8
FBXL15	0	71978.3752	71978.3752	1	8
MIR146B	0	71978.3752	71978.3752	1	8
NFKB2	0	71978.3752	71978.3752	1	8
SUFU	0	71978.3752	71978.3752	1	8
TMEM180	0	71978.3752	71978.3752	1	8
MIR3154	2983.6222	75008.9439	72025.3217	0.961744787366344	4.65192585804742
SCN1B	1272.2388	73426.83	72154.5912	0.98296847845043	5.85086592106215
NXNL1	2249.8	74423.6767	72173.8767	0.970657389010768	5.04789300336601
MAPK8IP2	6076.4419	78407.4307	72330.9888	0.928075717731718	3.68969168896849
SLC7A10	0	72370.4844	72370.4844	1	8
MIR1228	2745	75226.4113	72481.4113	0.964794788830506	4.77636121343567
ANAPC11	0	72512.8182	72512.8182	1	8
ARHGDIA	0	72512.8182	72512.8182	1	8
THOC4	0	72512.8182	72512.8182	1	8
TMEM190	546.1472	73202.6131	72656.4659	0.992594489754426	7.06646149373802
FAM43B	9171.2	81959.9259	72788.7259	0.899362595277669	3.15973626018328
EPHX3	0	72869.7949	72869.7949	1	8
RYR1	0	72888.0329	72888.0329	1	8
FXR2	0	73000.8689	73000.8689	1	8
CHRNB1	6935.2	79961.9957	73026.7957	0.920190750183208	3.52730508620508
PNCK	3068.1692	76140.8177	73072.6485	0.961264885209635	4.63322011323856
TNK2	0	73121.7278	73121.7278	1	8
AMAC1L3	0	73170.6239	73170.6239	1	8
LOC388564	0	73202.6131	73202.6131	1	8
RPL28	0	73202.6131	73202.6131	1	8
ZBTB4	0	73277.2395	73277.2395	1	8
LRTM2	5606.8	78966.4319	73359.6319	0.933704792000505	3.81598999012636
GNAS-AS	0	73429.9029	73429.9029	1	8
MIR296	0	73429.9029	73429.9029	1	8
MIR298	0	73429.9029	73429.9029	1	8
RPLP2	0	73588.4145	73588.4145	1	8
SNORA52	0	73588.4145	73588.4145	1	8
NOXO1	4724.2016	78413.2656	73689.064	0.943176022085984	4.05295530702739
GRIN2D	4054.8	77778.6928	73723.8928	0.950450605720693	4.26167232664353
PDE2A	5962.9277	79773.1245	73810.1968	0.93045017181232	3.74181003610687
TMEM221	2731.8754	76547.6366	73815.7612	0.965541218265824	4.80839424599697
CHKB	0	73816.5652	73816.5652	1	8
LOC100144603	0	73816.5652	73816.5652	1	8
C17orf74	6139.8	79961.9957	73822.1957	0.928691382681581	3.70305091284937
RAB3IL1	5516	79341.8008	73825.8008	0.934997136998629	3.84638678036044
SLC6A16	0	73828.2036	73828.2036	1	8
KIF18B	0	73854.4798	73854.4798	1	8
ZNF414	0	73938.6609	73938.6609	1	8
TMEM219	0	73952.4171	73952.4171	1	8
MRGPRD	1265.9962	75238.2563	73972.2601	0.98345194994226	5.8931214342587
PPP6R1	0	74041.9192	74041.9192	1	8
SLC27A1	360.9683	74423.6767	74062.7084	0.995173229745224	7.68774570829614
RPL3L	4329.6	78413.2656	74083.6656	0.947674038497405	4.17879209404036
MIR139	5652.8	79773.1245	74120.3245	0.933828050055227	3.818865226077
SLC16A11	3858.2	77998.4814	74140.2814	0.9528664009582	4.33744619918804
PRODH	1217.3794	75506.6082	74289.2288	0.984133001449992	5.95475214844195
ABCD1	0	74380.1876	74380.1876	1	8
BCAP31	0	74380.1876	74380.1876	1	8
LOC283999	2249.8617	76682.3804	74432.5187	0.971496290487357	5.090986896147
SLC46A1	0	74474.12	74474.12	1	8
MAPKBP1	0	74477.3766	74477.3766	1	8
FGF19	8077.6	82633.0604	74555.4604	0.910952031829767	3.35472048928542
TMEM92	4212.6614	78779.5085	74566.8471	0.949240254772517	4.22501654955856
RPS28	0	74570.2533	74570.2533	1	8
SHMT2	0	74574.9713	74574.9713	1	8
MIR339	0	74758.2724	74758.2724	1	8
GBAP1	0	74897.0472	74897.0472	1	8
HSD17B14	766.948	75756.5443	74989.5963	0.989977613711182	6.62609794772622
CPSF3L	0	75117.2025	75117.2025	1	8
GLTPD1	0	75117.2025	75117.2025	1	8
PNPO	0	75322.3474	75322.3474	1	8
SP2	0	75322.3474	75322.3474	1	8
AGER	0	75343.4898	75343.4898	1	8
RNF5	0	75343.4898	75343.4898	1	8
RNF5P1	0	75343.4898	75343.4898	1	8
MYO1F	750.9047	76109.3808	75358.4761	0.990230263976836	6.66330065089799
MYO7B	0	75513.3025	75513.3025	1	8
C5orf55	0	75554.5517	75554.5517	1	8
EXOC3	0	75554.5517	75554.5517	1	8
STAP2	0	75748.0423	75748.0423	1	8
CDA	1154.085	76916.1199	75762.0349	0.98521734378079	6.05846459696915
CPT1B	0	75829.2736	75829.2736	1	8
BRD3	0	75870.2833	75870.2833	1	8
NCRNA00094	0	75870.2833	75870.2833	1	8
ANAPC2	0	75925.4272	75925.4272	1	8
SSNA1	0	75925.4272	75925.4272	1	8
HNRNPUL1	0	75940.4401	75940.4401	1	8
MYST2	0	75962.2665	75962.2665	1	8
WNT4	2570.6609	78535.4089	75964.748	0.968304950463769	4.93313204236737
SNAR-B1	3926	79891.2288	75965.2288	0.953159988033391	4.34690504148981
FXYD3	1654.4	77648.5221	75994.1221	0.97913822144014	5.55257846988974
CDK18	0	76177.1772	76177.1772	1	8
LOC284578	0	76177.1772	76177.1772	1	8
DNM1	3885.0395	80092.9839	76207.9444	0.953737426260976	4.36567469690204
CIZ1	3875.6	80092.9839	76217.3839	0.953844642603291	4.36918428565549
LCN2	28.3283	76248.7668	76220.4385	0.999628613282102	8
PSENEN	0	76221.6149	76221.6149	1	8
U2AF1L4	0	76221.6149	76221.6149	1	8
GFER	2135.9306	78413.2656	76277.335	0.973482906090129	5.19816106628393
CEND1	0	76380.3445	76380.3445	1	8
LRDD	0	76380.3445	76380.3445	1	8
