REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM2.jin.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
2_MACS_peak_15296_lociStitched	chr19	18390189	18393841	2	3437	13978.7604	351	1	MIR3188,JUND	PDE4C,LOC729966,KIAA1683,LSM4	JUND	JUND	1.3247	351	1
2_MACS_peak_9935_lociStitched	chr15	34625490	34630371	2	4544	10761.6288	352	1	SLC12A6	C15orf55,SLC12A6,NOP10,LPCAT4,MIR1233-1	SLC12A6	NOP10	0.7525	352	1
3_MACS_peak_10149_lociStitched	chr15	45878375	45881888	3	3494	13808.9004	353	1	PLDN	SQRDL	PLDN	PLDN	0.5922	353	1
4_MACS_peak_21808_lociStitched	chr3	53222139	53228008	4	5224	7450.6955	354	1	PRKCD		PRKCD	PRKCD	1.1482	354	1
8_MACS_peak_4077_lociStitched	chr10	73526958	73533419	8	5123	8010.3478	355	1	CDH23,C10orf54	CDH23,C10orf105	C10orf54	C10orf54	0.5117	355	1
2_MACS_peak_31014_lociStitched	chr8	81079531	81084417	2	4865	9290.729	356	1	TPD52		TPD52	TPD52	0.5942	356	1
1_MACS_peak_6177_lociStitched	chr11	118659354	118663505	1	4152	11978.9558	357	1	DDX6		DDX6	DDX6	0.3795	357	1
1_MACS_peak_10223_lociStitched	chr15	52310897	52314714	1	3818	12927.4156	358	1	MAPK6	LEO1	MAPK6	MAPK6	0.3692	358	1
6_MACS_peak_1117_lociStitched	chr1	66797717	66803179	6	5097	7934.1012	359	1	PDE4B		PDE4B	PDE4B	0.1264	359	1
1_MACS_peak_29224_lociStitched	chr7	44675737	44680093	1	4357	11173.5756	360	1	OGDH		OGDH	OGDH	0.4315	360	1
2_MACS_peak_26480_lociStitched	chr5	172196645	172200415	2	3627	13302.445	361	1	DUSP1		DUSP1	DUSP1	1.3717	361	1
1_MACS_peak_10253_lociStitched	chr15	53020211	53024539	1	4329	11241.98	362	1		KIAA1370	KIAA1370	KIAA1370	0.5359	362	1
5_MACS_peak_471_lociStitched	chr1	27020765	27026161	5	4663	9967.4912	363	1	ARID1A		ARID1A	ARID1A	0.4723	363	1
2_MACS_peak_1531_lociStitched	chr1	115296852	115301223	2	4132	11840.1648	364	1	CSDE1	NRAS,SIKE1	CSDE1	CSDE1	0.4732	364	1
5_MACS_peak_29271_lociStitched	chr7	47516783	47522582	5	4849	9077.7546	365	1	TNS3		TNS3	TNS3	0.3148	365	1
1_MACS_peak_120_lociStitched	chr1	6660090	6664556	1	4467	10668.3808	366	1	KLHL21	TAS1R1,ZBTB48,PHF13,THAP3,NOL9	KLHL21	KLHL21	0.6384	366	1
2_MACS_peak_13571_lociStitched	chr17	62500032	62503649	2	3308	13933.7691	367	1	CCDC45,DDX5	C17orf60,POLG2	DDX5	DDX5	1.0271	367	1
7_MACS_peak_16672_lociStitched	chr2	46792127	46798334	7	5131	7462.6761	368	1	RHOQ	CRIPT,ATP6V1E2,PIGF	RHOQ	RHOQ	0.6449	368	1
2_MACS_peak_16690_lociStitched	chr2	47209242	47214169	2	4918	8630.1332	369	1	TTC7A	MCFD2	MCFD2	MCFD2	0.2109	369	1
1_MACS_peak_32985_lociStitched	chr9	132249883	132253803	1	3921	12263.72	371	1			C9orf50	C9orf50	NONE	371	1
4_MACS_peak_51_lociStitched	chr1	1709209	1714459	4	4921	8436.75	372	1	NADK	SLC35E2,NADK	NADK	SLC35E2	0.4248	372	1
7_MACS_peak_30981_lociStitched	chr8	81011427	81017469	7	5191	6797.8542	373	1	TPD52	TPD52	TPD52	TPD52	0.5942	373	1
1_MACS_peak_11111_lociStitched	chr15	100104782	100108008	1	3227	13895.0272	374	1	MEF2A		MEF2A	MEF2A	0.342	374	1
2_MACS_peak_17155_lociStitched	chr2	86262001	86266382	2	4349	10797.4126	375	1	POLR1A	LOC90784	LOC90784	LOC90784	0.3185	375	1
1_MACS_peak_32817_lociStitched	chr9	126099834	126103224	1	3391	13479.318	377	1		CRB2	CRB2	CRB2	0.1181	377	1
1_MACS_peak_1998_lociStitched	chr1	155936205	155941187	1	4983	7892.9826	378	1	ARHGEF2	RXFP4,SNORA42,SCARNA4,KIAA0907,SSR2	ARHGEF2	ARHGEF2	1.1463	378	1
2_MACS_peak_2905_lociStitched	chr1	209278959	209283848	2	4831	8632.5073	379	1			LOC642587	LOC642587	NONE	379	1
2_MACS_peak_30965_lociStitched	chr8	80634789	80639378	2	4590	9719.0431	380	1		HEY1	HEY1	HEY1	0.2465	380	1
4_MACS_peak_1939_lociStitched	chr1	154829306	154834010	4	4507	9979.0656	381	1	KCNN3		KCNN3	KCNN3	0.334	381	1
1_MACS_peak_30758_lociStitched	chr8	54930812	54935391	1	4580	9618.6474	382	1	TCEA1		TCEA1	TCEA1	0.2817	382	1
6_MACS_peak_10637_lociStitched	chr15	74915808	74921287	6	4950	7744.0186	383	1	CLK3		CLK3	CLK3	0.7436	383	1
1_MACS_peak_27319_lociStitched	chr6	32156626	32160965	1	4340	10511.6614	384	1	PBX2,GPSM3	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER,NOTCH4	PBX2	PBX2	0.924	384	1
1_MACS_peak_7732_lociStitched	chr12	104679532	104683386	1	3855	12073.4258	385	1	TXNRD1	EID3	TXNRD1	TXNRD1	0.1857	385	1
6_MACS_peak_28405_lociStitched	chr6	137108609	137114245	6	4915	7912.3804	386	1	MAP3K5	PEX7	MAP3K5	MAP3K5	0.2819	386	1
4_MACS_peak_22360_lociStitched	chr3	121511465	121516647	4	4811	8447.1782	387	1	IQCB1	EAF2,GOLGB1	IQCB1	IQCB1	0.561	387	1
1_MACS_peak_22756_lociStitched	chr3	150125102	150129064	1	3963	11729.501	388	1	TSC22D2		TSC22D2	TSC22D2	0.3074	388	1
1_MACS_peak_11039_lociStitched	chr15	93373889	93377449	1	3561	12772.568	390	1		ASB9P1,LOC100507217	ASB9P1	LOC100507217	1.9577	390	1
1_MACS_peak_1780_lociStitched	chr1	149222419	149225446	1	3028	13945.6917	391	1			LOC388692	LOC388692	NONE	391	1
3_MACS_peak_32896_lociStitched	chr9	130538446	130542915	3	4351	10349.3102	392	1	SH2D3C	MIR2861,CDK9,FPGS,TOR2A,SH2D3C	SH2D3C	MIR2861	0.7625	392	1
2_MACS_peak_6077_lociStitched	chr11	111246850	111251233	2	4283	10563.4683	393	1	POU2AF1		POU2AF1	POU2AF1	1.0876	393	1
2_MACS_peak_22837_lociStitched	chr3	156199268	156203559	2	4255	10652.8366	394	1	KCNAB1		SSR3	SSR3	0.8457	394	1
2_MACS_peak_2817_lociStitched	chr1	206729803	206734518	2	4537	9554.476	395	1	RASSF5		RASSF5	RASSF5	0.421	395	1
2_MACS_peak_31219_lociStitched	chr8	101962069	101966117	2	3788	12126.5936	396	1	YWHAZ		YWHAZ	YWHAZ	0.4936	396	1
2_MACS_peak_32847_lociStitched	chr9	127620905	127625178	2	4223	10728.2211	397	1	RPL35	WDR38,ARPC5L	RPL35	ARPC5L	1.4656	397	1
4_MACS_peak_16788_lociStitched	chr2	55235375	55240985	4	4936	7505.619	398	1	RTN4		RTN4	RTN4	0.368	398	1
1_MACS_peak_15209_lociStitched	chr19	16186417	16190798	1	4382	10106.0908	399	1	TPM4	FLJ25328,RAB8A	TPM4	RAB8A	0.4393	399	1
6_MACS_peak_10030_lociStitched	chr15	41244369	41249120	6	4107	11082.1826	400	1	CHAC1	DLL4	CHAC1	CHAC1	0.9553	400	1
4_MACS_peak_31476_lociStitched	chr8	126294625	126299444	4	4667	8869.3695	401	1	NSMCE2		TRIB1	TRIB1	1.6565	401	1
4_MACS_peak_23452_lociStitched	chr3	195632216	195637077	4	4470	9704.9865	402	1	TNK2	TNK2	TNK2	TNK2	0.364	402	1
6_MACS_peak_12267_lociStitched	chr16	88846343	88851880	6	4918	7476.6111	403	1	FAM38A	CDT1,APRT	FAM38A	FAM38A	0.2472	403	1
4_MACS_peak_28180_lociStitched	chr6	114175734	114180896	4	4596	9126.9322	404	1	MARCKS	FLJ34503	MARCKS	MARCKS	0.6658	404	1
1_MACS_peak_11036_lociStitched	chr15	93351181	93354558	1	3378	13020.3612	406	1		ASB9P1	ASB9P1	ASB9P1	0.2464	406	1
3_MACS_peak_22460_lociStitched	chr3	127770270	127774548	3	3676	12258.609	408	1	SEC61A1		SEC61A1	SEC61A1	0.6693	408	1
3_MACS_peak_14249_lociStitched	chr18	42258945	42263400	3	4442	9717.6915	409	1	SETBP1		SETBP1	SETBP1	0.3394	409	1
3_MACS_peak_27588_lociStitched	chr6	43593709	43598841	3	4640	8825.5004	410	1	MAD2L1BP,GTPBP2	POLH,MAD2L1BP,RSPH9,XPO5	GTPBP2	MAD2L1BP	0.5844	410	1
2_MACS_peak_3374_lociStitched	chr1	244996450	244999840	2	3351	13003.362	411	1	FAM36A	NCRNA00201,HNRNPU	FAM36A	FAM36A	0.9648	411	1
1_MACS_peak_1590_lociStitched	chr1	118205011	118209476	1	4466	9541.705	412	1			FAM46C	FAM46C	1.5676	412	1
3_MACS_peak_24918_lociStitched	chr4	185302553	185307309	3	4552	9154.8244	413	1			IRF2	IRF2	0.7282	413	1
4_MACS_peak_10379_lociStitched	chr15	63775912	63780350	4	4374	9894.521	414	1		USP3	USP3	USP3	0.4587	414	1
1_MACS_peak_24911_lociStitched	chr4	185201369	185205931	1	4563	9053.7452	415	1			ENPP6	ENPP6	0.0574	415	1
3_MACS_peak_15219_lociStitched	chr19	16434873	16439896	3	4712	8281.4201	416	1	KLF2		KLF2	KLF2	0.8008	416	1
1_MACS_peak_23227_lociStitched	chr3	183232853	183237525	1	4673	8449.312	417	1	KLHL6		KLHL6	KLHL6	0.7744	417	1
2_MACS_peak_13007_lociStitched	chr17	38017298	38022194	2	4756	7975.0944	418	1	IKZF3	ZPBP2	IKZF3	ZPBP2	0.4532	418	1
2_MACS_peak_22690_lociStitched	chr3	142889142	142893525	2	4220	10281.2031	419	1			CHST2	CHST2	0.7166	419	1
2_MACS_peak_2433_lociStitched	chr1	178574168	178578216	2	4025	10952.2688	420	1			C1orf220	C1orf220	0.2666	420	1
2_MACS_peak_29948_lociStitched	chr7	114569921	114574434	2	4512	9089.6333	421	1	MDFIC	MDFIC	MDFIC	MDFIC	0.3231	421	1
1_MACS_peak_11057_lociStitched	chr15	94772782	94776336	1	3555	12306.4358	422	1			MCTP2	MCTP2	NONE	422	1
5_MACS_peak_23839_lociStitched	chr4	38664576	38669630	5	4392	9535.3818	423	1	KLF3,FLJ13197		FLJ13197	FLJ13197	0.2495	423	1
2_MACS_peak_7521_lociStitched	chr12	89744491	89749183	2	4564	8717.2668	424	1	DUSP6		DUSP6	DUSP6	0.8891	424	1
3_MACS_peak_26025_lociStitched	chr5	131798579	131803528	3	4759	7685.797	425	1		IRF1	IRF1	IRF1	1.2707	425	1
3_MACS_peak_26144_lociStitched	chr5	139047443	139052540	3	4746	7741.3236	426	1	CXXC5		CXXC5	CXXC5	0.8329	426	1
2_MACS_peak_9868_lociStitched	chr15	31616891	31621096	2	4174	10264.405	427	1	KLF13		KLF13	KLF13	1.2243	427	1
2_MACS_peak_1994_lociStitched	chr1	155914004	155918775	2	4704	7896.9592	429	1	ARHGEF2	RXFP4,RIT1,SNORA42,SCARNA4,KIAA0907	RXFP4	RXFP4	0.9106	429	1
3_MACS_peak_21935_lociStitched	chr3	67047797	67052587	3	4477	8967.838	431	1	KBTBD8		KBTBD8	KBTBD8	0.5667	431	1
4_MACS_peak_2741_lociStitched	chr1	203731846	203736796	4	4392	9307.485	432	1	LAX1	SNORA77,ZC3H11A,ZBED6	LAX1	LAX1	0.8419	432	1
5_MACS_peak_26436_lociStitched	chr5	162930774	162935775	5	4746	7565.5128	433	1	MAT2B	HMMR,NUDCD2	MAT2B	MAT2B	0.4217	433	1
5_MACS_peak_29181_lociStitched	chr7	43686460	43691996	5	4653	8044.3616	435	1	C7orf44		STK17A	STK17A	NONE	435	1
3_MACS_peak_23313_lociStitched	chr3	186500259	186504263	3	3673	11716.9052	436	1	EIF4A2,SNORD2	SNORA81,MIR1248,SNORA63,SNORA4,RFC4	SNORD2	MIR1248	1.467	436	1
3_MACS_peak_5699_lociStitched	chr11	69061586	69066573	3	4581	8369.1834	437	1	MYEOV		MYEOV	MYEOV	0.7836	437	1
2_MACS_peak_13752_lociStitched	chr17	73778600	73782147	2	3548	12041.0009	438	1	UNK	GALK1,H3F3B	UNK	H3F3B	0.7094	438	1
3_MACS_peak_18345_lociStitched	chr2	202047312	202052205	3	4757	7413.8736	439	1	CASP10	CASP8	CASP10	CASP10	0.6615	439	1
3_MACS_peak_24908_lociStitched	chr4	185186271	185191308	3	4731	7535.8557	440	1		ENPP6	ENPP6	ENPP6	0.0574	440	1
1_MACS_peak_22164_lociStitched	chr3	105085650	105089029	1	3380	12401.2679	441	1	ALCAM		ALCAM	ALCAM	0.1398	441	1
1_MACS_peak_13228_lociStitched	chr17	44268309	44271704	1	3396	12353.3865	442	1	LOC644246,KIAA1267		KIAA1267	KIAA1267	0.4752	442	1
2_MACS_peak_2113_lociStitched	chr1	158979049	158983422	2	4288	9531.8281	443	1	IFI16		IFI16	IFI16	0.5481	443	1
4_MACS_peak_26119_lociStitched	chr5	139014883	139019222	4	4018	10529.0174	444	1		CXXC5	CXXC5	CXXC5	0.8329	444	1
5_MACS_peak_26837_lociStitched	chr6	7913490	7918941	5	4347	9282.5079	445	1	MUTED-TXNDC5	TXNDC5	TXNDC5	TXNDC5	1.7301	445	1
4_MACS_peak_12653_lociStitched	chr17	18085474	18090410	4	4496	8617.7624	446	1	ALKBH5	LLGL1	ALKBH5	ALKBH5	0.3872	446	1
2_MACS_peak_30108_lociStitched	chr7	130642976	130647353	2	4303	9379.4733	447	1	FLJ43663	LOC646329	LOC646329	LOC646329	0.3912	447	1
1_MACS_peak_3377_lociStitched	chr1	245025620	245028738	1	3119	12895.4244	448	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	FAM36A	0.9648	448	1
3_MACS_peak_31886_lociStitched	chr9	20353165	20358268	3	4619	7875.4599	449	1	MLLT3		MLLT3	MLLT3	0.2393	449	1
3_MACS_peak_6312_lociStitched	chr11	128587658	128592379	3	4638	7747.161	450	1	FLI1		FLI1	FLI1	0.5256	450	1
5_MACS_peak_4700_lociStitched	chr10	125822257	125828030	5	4802	6761.3376	451	1	CHST15		CHST15	CHST15	0.5013	451	1
1_MACS_peak_9700_lociStitched	chr14	106326635	106330374	1	3740	11241.3035	453	1			KIAA0125	KIAA0125	NONE	453	1
3_MACS_peak_19810_lociStitched	chr21	19188066	19192468	3	4227	9561.5842	455	1	C21orf91		C21orf91	C21orf91	0.7495	455	1
2_MACS_peak_7397_lociStitched	chr12	68874290	68878353	2	4056	10200.1615	456	1			RAP1B	RAP1B	0.3805	456	1
2_MACS_peak_27151_lociStitched	chr6	27804024	27807349	2	3308	12377.3125	457	1	HIST1H2BN,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H4J,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H4K,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H2AK	HIST1H2AK	1.278	457	1
4_MACS_peak_15617_lociStitched	chr19	41768367	41772136	4	3370	12201.0068	458	1	HNRNPUL1	AXL,CCDC97	HNRNPUL1	HNRNPUL1	0.4695	458	1
1_MACS_peak_30215_lociStitched	chr7	138790965	138795367	1	4403	8667.0978	459	1	ZC3HAV1	TTC26	ZC3HAV1	ZC3HAV1	0.4044	459	1
1_MACS_peak_275_lociStitched	chr1	16969145	16972508	1	3364	12102.0918	461	1	MST1P2	NBPF1,CROCCP2	MST1P2	MST1P2	0.989	461	1
3_MACS_peak_28481_lociStitched	chr6	143163309	143168123	3	4377	8729.2262	462	1	HIVEP2		HIVEP2	HIVEP2	0.3288	462	1
2_MACS_peak_11153_lociStitched	chr15	101738252	101742696	2	4353	8821.34	463	1	CHSY1		CHSY1	CHSY1	0.3901	463	1
1_MACS_peak_22716_lociStitched	chr3	143689503	143693695	1	4193	9467.632	464	1	C3orf58		C3orf58	C3orf58	0.4772	464	1
3_MACS_peak_31991_lociStitched	chr9	33157817	33162424	3	4246	9235.1922	465	1	B4GALT1		B4GALT1	B4GALT1	0.5741	465	1
2_MACS_peak_9610_lociStitched	chr14	103798469	103802061	2	3325	12020.2688	467	1	EIF5	SNORA28,MARK3	EIF5	SNORA28	1.4764	467	1
4_MACS_peak_31200_lociStitched	chr8	101318621	101323057	4	4138	9466.8676	468	1	RNF19A	RNF19A	RNF19A	RNF19A	0.3571	468	1
2_MACS_peak_22816_lociStitched	chr3	152877754	152881797	2	4024	9895.2425	469	1	RAP2B		RAP2B	RAP2B	0.8162	469	1
1_MACS_peak_26507_lociStitched	chr5	173169931	173174150	1	4220	9130.7598	470	1			BOD1	BOD1	NONE	470	1
4_MACS_peak_12746_lociStitched	chr17	20943989	20948064	4	3937	10189.5375	471	1	USP22		USP22	USP22	0.5155	471	1
2_MACS_peak_3980_lociStitched	chr10	65025047	65029442	2	4380	8404.998	473	1	JMJD1C		JMJD1C	JMJD1C	0.2486	473	1
4_MACS_peak_10240_lociStitched	chr15	52857269	52861726	4	3933	10184.6907	474	1	ARPP19	MYO5A	ARPP19	ARPP19	0.5826	474	1
2_MACS_peak_23239_lociStitched	chr3	183269933	183274119	2	4179	9222.5952	475	1	KLHL6		KLHL6	KLHL6	0.7744	475	1
2_MACS_peak_23718_lociStitched	chr4	14178371	14182803	2	4419	8118.0944	476	1			LOC152742	LOC152742	NONE	476	1
1_MACS_peak_7027_lociStitched	chr12	48210295	48214744	1	4450	7934.3466	477	1	HDAC7	SLC48A1	HDAC7	HDAC7	0.8894	477	1
2_MACS_peak_32269_lociStitched	chr9	70645252	70649814	2	4279	8727.5622	478	1			CBWD5	CBWD5	0.2384	478	1
1_MACS_peak_14853_lociStitched	chr19	5717554	5720871	1	3318	11894.0986	479	1	TMEM146,LONP1	HSD11B1L,RPL36,C19orf70	LONP1	LONP1	0.517	479	1
5_MACS_peak_18242_lociStitched	chr2	192539752	192544324	5	4210	9021.4704	480	1	OBFC2A		OBFC2A	OBFC2A	0.6594	480	1
2_MACS_peak_22564_lociStitched	chr3	133192990	133197491	2	4488	7721.4655	481	1	BFSP2		BFSP2	BFSP2	0.2799	481	1
3_MACS_peak_16480_lociStitched	chr2	30368763	30372897	3	3884	10228.7562	482	1	YPEL5		YPEL5	YPEL5	0.588	482	1
1_MACS_peak_25290_lociStitched	chr5	42991502	42995106	1	3605	11090.5892	483	1		LOC153684,LOC648987,C5orf39	LOC648987	LOC648987	0.572	483	1
2_MACS_peak_6456_lociStitched	chr12	6640931	6645566	2	4535	7403.022	484	1	NCAPD2,GAPDH	SCARNA10,MRPL51,IFFO1,NOP2,SCARNA11	GAPDH	GAPDH	0.7368	484	1
2_MACS_peak_25038_lociStitched	chr5	1313275	1317861	2	4583	7123.8924	485	1		TERT,CLPTM1L	TERT	CLPTM1L	0.8042	485	1
1_MACS_peak_21357_lociStitched	chr3	31572662	31575947	1	3286	11898.27	486	1	STT3B		STT3B	STT3B	0.4659	486	1
3_MACS_peak_363_lociStitched	chr1	23850700	23855430	3	4547	7252.036	487	1	E2F2	ASAP3,ID3	E2F2	E2F2	0.5253	487	1
5_MACS_peak_22763_lociStitched	chr3	150318459	150323228	5	4115	9259.4904	488	1	SELT		SELT	SELT	0.5244	488	1
3_MACS_peak_29037_lociStitched	chr7	25987530	25991823	3	3840	10186.8597	489	1	MIR148A		MIR148A	MIR148A	1.1612	489	1
5_MACS_peak_10721_lociStitched	chr15	75743541	75748766	5	4402	7863.1025	490	1	SIN3A		SIN3A	SIN3A	0.2533	490	1
3_MACS_peak_21164_lociStitched	chr3	14472163	14475974	3	3507	11175.3764	492	1	SLC6A6		SLC6A6	SLC6A6	0.503	492	1
4_MACS_peak_7733_lociStitched	chr12	104850261	104854625	4	4254	8529.0016	493	1	CHST11		CHST11	CHST11	0.3242	493	1
6_MACS_peak_7256_lociStitched	chr12	57114431	57119801	6	4410	7779.519	494	1	NACA	HSD17B6,PTGES3,PRIM1	NACA	NACA	0.7716	494	1
1_MACS_peak_2699_lociStitched	chr1	202127214	202130590	1	3377	11502.3696	495	1	PTPN7	GPR37L1,PTPRVP,LGR6,ARL8A	PTPN7	PTPN7	1.047	495	1
1_MACS_peak_32053_lociStitched	chr9	35070351	35073473	1	3123	12124.287	496	1	VCP	C9orf131,FANCG,PIGO,STOML2,KIAA1539	VCP	FANCG	0.9905	496	1
3_MACS_peak_2157_lociStitched	chr1	160641760	160646245	3	4481	7348.224	497	1		SLAMF1,CD48	SLAMF1	CD48	0.6774	497	1
3_MACS_peak_26826_lociStitched	chr6	7886313	7890827	3	4410	7689.1476	498	1	MUTED-TXNDC5,TXNDC5		TXNDC5	TXNDC5	1.7301	498	1
3_MACS_peak_33479_lociStitched	chrX	48793655	48798473	3	4497	7196.1648	499	1	OTUD5	PQBP1,TIMM17B,SLC35A2,PIM2,KCND1	OTUD5	PIM2	0.657	499	1
3_MACS_peak_11650_lociStitched	chr16	30194031	30198764	3	4520	7020.4589	500	1	CORO1A		CORO1A	CORO1A	0.6836	500	1
1_MACS_peak_34110_lociStitched	chrX	153235988	153239166	1	3179	11894.3006	501	1	TMEM187,HCFC1	MIR3202-1,ARHGAP4,NAA10,RENBP,MIR3202-2,IRAK1,MIR718	TMEM187	TMEM187	1.1462	501	1
2_MACS_peak_26062_lociStitched	chr5	133982563	133986028	2	3280	11624.0355	502	1	SEC24A	SAR1B	SEC24A	SEC24A	0.2703	502	1
2_MACS_peak_3852_lociStitched	chr10	45913630	45917987	2	4296	8138.4403	503	1	ALOX5		ALOX5	ALOX5	0.2775	503	1
2_MACS_peak_2141_lociStitched	chr1	160230520	160233626	2	3092	12039.7878	504	1	DCAF8	PEX19	DCAF8	DCAF8	0.4145	504	1
4_MACS_peak_10946_lociStitched	chr15	89180579	89184804	4	3985	9374.0075	505	1	ISG20	MIR1179,MIR7-2,AEN	ISG20	AEN	0.8612	505	1
2_MACS_peak_12416_lociStitched	chr17	3816558	3820981	2	4167	8627.9461	506	1	P2RX1	CAMKK1,ATP2A3	P2RX1	P2RX1	0.4989	506	1
2_MACS_peak_3522_lociStitched	chr10	6795731	6799903	2	4146	8701.9576	507	1			LOC439949	LOC439949	NONE	507	1
1_MACS_peak_20761_lociStitched	chr22	41840578	41844631	1	4054	9072.2352	508	1	TOB2	ACO2,PHF5A	TOB2	TOB2	0.5028	508	1
1_MACS_peak_23127_lociStitched	chr3	177075036	177078812	1	3777	10066.4384	509	1			TBL1XR1	TBL1XR1	0.4503	509	1
1_MACS_peak_14440_lociStitched	chr18	56657993	56661760	1	3768	10091.0396	510	1		LOC390858	LOC390858	LOC390858	0.1346	510	1
3_MACS_peak_10102_lociStitched	chr15	44598132	44602655	3	4146	8650.6898	511	1	CASC4		CASC4	CASC4	0.3095	511	1
4_MACS_peak_27601_lociStitched	chr6	43737680	43742044	4	4033	9108.9772	512	1	VEGFA		VEGFA	VEGFA	0.5982	512	1
2_MACS_peak_16583_lociStitched	chr2	39694213	39698603	2	4369	7589.871	513	1		MAP4K3	MAP4K3	MAP4K3	0.2114	513	1
1_MACS_peak_32382_lociStitched	chr9	86593115	86596641	1	3527	10800.138	514	1	RMI1,HNRNPK	C9orf64,MIR7-1	HNRNPK	HNRNPK	0.7147	514	1
2_MACS_peak_8961_lociStitched	chr14	50466420	50470846	2	4398	7404.698	515	1	C14orf182		C14orf182	C14orf182	0.3476	515	1
1_MACS_peak_1927_lociStitched	chr1	154377042	154381212	1	4171	8490.537	516	1	IL6R		IL6R	IL6R	0.4175	516	1
4_MACS_peak_13730_lociStitched	chr17	73290521	73295035	4	4404	7337.0556	517	1		MRPS7,LOC100287042,GGA3,MIF4GD,SLC25A19	SLC25A19	MRPS7	0.4969	517	1
3_MACS_peak_17803_lociStitched	chr2	137138095	137142173	3	3627	10451.914	519	1			CXCR4	CXCR4	NONE	519	1
1_MACS_peak_7811_lociStitched	chr12	109020545	109024833	1	4289	7894.208	520	1	SELPLG	TMEM119	SELPLG	SELPLG	1.1824	520	1
2_MACS_peak_4564_lociStitched	chr10	112114827	112118611	2	3784	9889.484	521	1			SMNDC1	SMNDC1	NONE	521	1
1_MACS_peak_16887_lociStitched	chr2	64368542	64371803	1	3262	11426.544	522	1	PELI1		PELI1	PELI1	0.4608	522	1
4_MACS_peak_15547_lociStitched	chr19	39339060	39343602	4	3903	9410.5698	524	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	HNRNPL	0.5486	524	1
3_MACS_peak_12494_lociStitched	chr17	6915151	6919147	3	3847	9587.6028	525	1	RNASEK,C17orf49	ALOX12,BCL6B,SLC16A13,MIR195,MIR497,SLC16A11	C17orf49	C17orf49	0.8821	525	1
1_MACS_peak_16969_lociStitched	chr2	68476852	68480724	1	3873	9480.592	526	1	PPP3R1		PPP3R1	PPP3R1	0.407	526	1
3_MACS_peak_16466_lociStitched	chr2	28612850	28617476	3	4315	7520.0256	527	1	FOSL2		FOSL2	FOSL2	0.4294	527	1
2_MACS_peak_24806_lociStitched	chr4	160023556	160027313	2	3688	10068.76	528	1		MIR3688	MIR3688	MIR3688	0.2121	528	1
2_MACS_peak_27387_lociStitched	chr6	34623427	34627132	2	3665	10103.9055	530	1	C6orf106		C6orf106	C6orf106	0.3177	530	1
4_MACS_peak_15693_lociStitched	chr19	42720593	42725238	4	4134	8325.698	531	1	ZNF526,DEDD2	GSK3A,ERF	DEDD2	DEDD2	0.5676	531	1
1_MACS_peak_2441_lociStitched	chr1	179049711	179053612	1	3902	9255.5126	532	1	TOR3A		TOR3A	TOR3A	0.8669	532	1
3_MACS_peak_7547_lociStitched	chr12	92536936	92540670	3	3507	10550.417	533	1	BTG1		BTG1	BTG1	0.9894	533	1
1_MACS_peak_5511_lociStitched	chr11	65237949	65241142	1	3194	11367.3993	534	1		NEAT1,MIR612,MALAT1	MALAT1	NEAT1	4.7943	534	1
3_MACS_peak_20562_lociStitched	chr22	37637097	37641543	3	4226	7758.27	535	1	RAC2	CYTH4,SSTR3	RAC2	RAC2	1.0435	535	1
1_MACS_peak_2189_lociStitched	chr1	161013981	161017588	1	3608	10170.6579	536	1	USF1,ARHGAP30	F11R,TSTD1,PVRL4	USF1	USF1	0.8802	536	1
2_MACS_peak_25464_lociStitched	chr5	66489065	66493539	2	4409	6757.5296	537	1	CD180		CD180	CD180	0.5726	537	1
3_MACS_peak_18394_lociStitched	chr2	203141185	203145403	3	4129	8184.6072	538	1	NOP58,SNORD70	SNORD11B,SNORD11,SUMO1	SNORD70	SNORD70	1.1398	538	1
2_MACS_peak_12622_lociStitched	chr17	16876523	16880842	2	4300	7344.0276	539	1		TNFRSF13B	TNFRSF13B	TNFRSF13B	0.5537	539	1
2_MACS_peak_22496_lociStitched	chr3	128900011	128903816	2	3726	9731.668	540	1	CNBP	ISY1	CNBP	CNBP	0.7333	540	1
1_MACS_peak_3116_lociStitched	chr1	226184256	226188240	1	3985	8736.1152	541	1	C1orf55		C1orf55	C1orf55	0.7674	541	1
1_MACS_peak_31646_lociStitched	chr8	144105144	144109019	1	3876	9143.0625	543	1		LY6E,C8orf31,LOC100133669	LY6E	LY6E	1.009	543	1
1_MACS_peak_31919_lociStitched	chr9	21992906	21996245	1	3340	10831.0482	544	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2A	CDKN2A	0.5378	544	1
