#05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_ROSE/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam
#Using cutoff of 15067.1378 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	isSuper
3_MACS_peak_1909_lociStitched	chr1	161122858	161137347	3	6261	22727.4454	3819.3004	528	1
5_MACS_peak_23808_lociStitched	chr6	33537769	33561578	5	10963	22163.7981	3257.0712	529	1
1_MACS_peak_883_lociStitched	chr1	53100811	53104911	1	4101	19800.95	898.31	530	1
1_MACS_peak_2245_lociStitched	chr1	192542428	192551748	1	9321	21576.732	2679.5	531	1
8_MACS_peak_10588_lociStitched	chr16	67547927	67587211	8	14057	24796.0608	5912.242	532	1
1_MACS_peak_3312_lociStitched	chr10	32634938	32637115	1	2178	19308.6838	429.3044	533	1
1_MACS_peak_15555_lociStitched	chr2	134707712	134714583	1	6872	20331.9761	1458.7133	534	1
2_MACS_peak_20294_lociStitched	chr3	195632260	195642421	2	6438	21328.9551	2458.962	535	1
2_MACS_peak_12238_lociStitched	chr17	75435019	75442967	2	7315	20105.2608	1252.6048	536	1
1_MACS_peak_15971_lociStitched	chr2	188730738	188735805	1	5068	19754.7129	913.5801	537	1
1_MACS_peak_26484_lociStitched	chr7	148579610	148582847	1	3238	19496.1273	664.5561	538	1
2_MACS_peak_17530_lociStitched	chr21	34746129	34757256	2	7209	21391.6575	2581.464	539	1
2_MACS_peak_21623_lociStitched	chr4	185263662	185277135	2	7936	21066.3828	2260.7694	540	1
3_MACS_peak_9086_lociStitched	chr15	46994483	47008928	3	12271	20848.4685	2075.7465	541	1
2_MACS_peak_6706_lociStitched	chr12	69195720	69206017	2	6516	20374.6739	1608.3914	542	1
4_MACS_peak_17914_lociStitched	chr22	24819800	24831699	4	7990	20412.7345	1649.2014	543	1
1_MACS_peak_27698_lociStitched	chr8	134508408	134515674	1	7267	20420.3664	1673.3598	544	1
1_MACS_peak_23708_lociStitched	chr6	30582201	30586837	1	4637	19779.0304	1085.2876	545	1
3_MACS_peak_26272_lociStitched	chr7	128162774	128173706	3	6898	20665.8528	1976.5056	546	1
2_MACS_peak_14862_lociStitched	chr2	65204869	65220748	2	9575	21042.8508	2389.7895	547	1
1_MACS_peak_17970_lociStitched	chr22	29662555	29666094	1	3540	19312.6769	693.644	548	1
3_MACS_peak_364_lociStitched	chr1	25347199	25364598	3	7992	20958.8354	2352.3448	549	1
2_MACS_peak_9420_lociStitched	chr15	74665527	74679217	2	7316	21105.873	2510.746	550	1
3_MACS_peak_14437_lociStitched	chr2	27374765	27389969	3	10758	21001.2852	2423.5176	551	1
2_MACS_peak_28415_lociStitched	chr9	93732207	93742372	2	7290	20419.452	1841.898	552	1
5_MACS_peak_18407_lociStitched	chr22	50962873	50983173	5	10562	21235.83	2661.33	553	1
1_MACS_peak_26916_lociStitched	chr8	29464580	29475045	1	10466	20100.1255	1559.285	554	1
4_MACS_peak_25700_lociStitched	chr7	74057122	74076864	4	10790	21275.9534	2740.1896	555	1
4_MACS_peak_22923_lociStitched	chr5	150459510	150475945	4	10013	21054.8785	2534.277	556	1
3_MACS_peak_14828_lociStitched	chr2	64497400	64511534	3	8753	20874.5046	2358.9646	557	1
2_MACS_peak_5572_lociStitched	chr11	115125344	115136890	2	9086	20259.7662	1776.9294	558	1
1_MACS_peak_21565_lociStitched	chr4	174253698	174257358	1	3661	19060.182	598.044	559	1
6_MACS_peak_13369_lociStitched	chr19	12885665	12918416	6	13663	23092.7301	4634.2665	560	1
1_MACS_peak_11938_lociStitched	chr17	57695431	57698613	1	3183	19022.6324	595.9886	561	1
3_MACS_peak_7277_lociStitched	chr12	123371199	123387326	3	14441	20260.3501	1843.3161	562	1
2_MACS_peak_18174_lociStitched	chr22	39377272	39385776	2	8308	19885.7536	1478.8456	563	1
3_MACS_peak_9698_lociStitched	chr15	90721606	90736320	3	7525	20799.7104	2401.3248	564	1
3_MACS_peak_16196_lociStitched	chr2	207997090	208015071	3	8022	21088.1168	2715.131	565	1
2_MACS_peak_2782_lociStitched	chr1	228665895	228676451	2	5208	20377.3024	2025.6964	566	1
1_MACS_peak_2553_lociStitched	chr1	211430924	211434924	1	4001	19448	1099.2	567	1
3_MACS_peak_5775_lociStitched	chr11	129233581	129249305	3	9984	20963.2368	2614.9012	568	1
1_MACS_peak_24621_lociStitched	chr6	130003262	130010483	1	7222	19833.1986	1492.5807	569	1
1_MACS_peak_18082_lociStitched	chr22	36725607	36730253	1	4647	19300.4132	1011.4342	570	1
2_MACS_peak_28276_lociStitched	chr9	73026835	73036765	2	7090	19652.463	1384.242	571	1
1_MACS_peak_983_lociStitched	chr1	62900839	62904371	1	3533	18885.604	637.526	572	1
3_MACS_peak_5528_lociStitched	chr11	111279991	111294295	3	12624	20643.5328	2405.9328	573	1
1_MACS_peak_231_lociStitched	chr1	16160045	16163518	1	3474	18912.2215	683.8337	574	1
1_MACS_peak_1647_lociStitched	chr1	151042019	151044554	1	2536	19086.2685	899.6715	575	1
1_MACS_peak_12783_lociStitched	chr18	48677372	48681782	1	4411	19008.864	884.205	576	1
2_MACS_peak_1476_lociStitched	chr1	143461514	143469667	2	7997	21810.0903	3726.7363	577	1
2_MACS_peak_29306_lociStitched	chrX	39712512	39720897	2	5794	18758.0835	677.508	578	1
5_MACS_peak_6942_lociStitched	chr12	96878445	96902080	5	11528	21228.957	3157.636	579	1
2_MACS_peak_23727_lociStitched	chr6	31164608	31172948	2	6026	19474.734	1416.966	580	1
1_MACS_peak_6959_lociStitched	chr12	98908088	98912687	1	4600	18822.3273	766.6533	581	1
2_MACS_peak_2114_lociStitched	chr1	179049126	179058499	2	5844	20370.3409	2317.0056	582	1
1_MACS_peak_12229_lociStitched	chr17	75204068	75210068	1	6001	19290	1242	583	1
3_MACS_peak_19937_lociStitched	chr3	169481406	169492266	3	6225	20404.854	2365.308	584	1
2_MACS_peak_11303_lociStitched	chr17	27046086	27056583	2	6725	20168.9358	2137.1892	585	1
2_MACS_peak_17863_lociStitched	chr22	23087904	23101857	2	10750	20265.3372	2235.2706	586	1
1_MACS_peak_20200_lociStitched	chr3	186499861	186503740	1	3880	19210.7475	1186.974	587	1
2_MACS_peak_21669_lociStitched	chr4	186507057	186514966	2	6587	19396.0316	1373.7933	588	1
2_MACS_peak_1823_lociStitched	chr1	156627206	156635250	2	7442	20236.2908	2228.188	589	1
1_MACS_peak_5916_lociStitched	chr12	6640889	6646058	1	5170	19088.6001	1102.5477	590	1
1_MACS_peak_3836_lociStitched	chr10	91645690	91651109	1	5420	18825.606	891.4255	591	1
2_MACS_peak_20987_lociStitched	chr4	84132381	84144228	2	9434	20142.2694	2210.6502	592	1
4_MACS_peak_21631_lociStitched	chr4	185366644	185381058	4	8885	20493.8252	2571.4576	593	1
2_MACS_peak_6978_lociStitched	chr12	102129617	102140190	2	7344	19638.2902	1717.0552	594	1
2_MACS_peak_6432_lociStitched	chr12	51311871	51323069	2	10951	19995.1488	2083.9478	595	1
1_MACS_peak_5424_lociStitched	chr11	96070503	96077106	1	6604	19189.6386	1282.9629	596	1
1_MACS_peak_17538_lociStitched	chr21	34913042	34916686	1	3645	19132.0932	1233.1296	597	1
1_MACS_peak_17046_lociStitched	chr20	42378049	42382427	1	4379	18970.3118	1078.3014	598	1
2_MACS_peak_22484_lociStitched	chr5	109190097	109202252	2	7545	20142.0505	2262.0455	599	1
1_MACS_peak_23595_lociStitched	chr6	26269943	26275399	1	5457	19163.1088	1294.7088	600	1
1_MACS_peak_12283_lociStitched	chr17	76884414	76889087	1	4674	19047.148	1197.6899	601	1
1_MACS_peak_23426_lociStitched	chr6	12007935	12014005	1	6071	18705.919	938.422	602	1
2_MACS_peak_17234_lociStitched	chr20	52345513	52358305	2	8245	19965.7536	2205.3408	603	1
2_MACS_peak_18835_lociStitched	chr3	46129453	46141268	2	10574	19946.083	2191.6825	604	1
2_MACS_peak_22511_lociStitched	chr5	112256438	112266857	2	7703	19522.0803	1821.2412	605	1
1_MACS_peak_14129_lociStitched	chr19	56328937	56333493	1	4557	18650.8972	955.8488	606	1
1_MACS_peak_5614_lociStitched	chr11	118659644	118663805	1	4162	18491.484	804.3213	607	1
1_MACS_peak_26307_lociStitched	chr7	129587919	129593297	1	5379	19360.2622	1686.5408	608	1
2_MACS_peak_17880_lociStitched	chr22	23477914	23488677	2	9507	19684.4507	2013.7573	609	1
2_MACS_peak_27242_lociStitched	chr8	72911311	72918511	2	5602	18851.76	1203.84	610	1
1_MACS_peak_7072_lociStitched	chr12	109009063	109013151	1	4089	18487.1624	881.3728	611	1
3_MACS_peak_1713_lociStitched	chr1	153929541	153941517	3	7673	21004.7064	3405.9744	612	1
1_MACS_peak_2083_lociStitched	chr1	174967119	174970425	1	3307	18801.5526	1205.6982	613	1
3_MACS_peak_11251_lociStitched	chr17	20204883	20224576	3	12293	20342.869	2760.9586	614	1
1_MACS_peak_2938_lociStitched	chr1	245025371	245029086	1	3716	18488.069	931.3505	615	1
1_MACS_peak_16412_lociStitched	chr2	232570536	232576900	1	6365	18101.7616	554.3044	616	1
2_MACS_peak_20680_lociStitched	chr4	40302522	40319893	2	11843	20579.4237	3062.5073	617	1
1_MACS_peak_12874_lociStitched	chr18	56751290	56757378	1	6089	18718.7736	1227.9496	618	1
1_MACS_peak_28530_lociStitched	chr9	100744431	100748057	1	3627	17931.6578	441.2842	619	1
1_MACS_peak_15836_lociStitched	chr2	174827234	174831629	1	4396	18189.5865	714.1875	620	1
1_MACS_peak_17294_lociStitched	chr20	56253017	56258863	1	5847	18759.2294	1306.581	621	1
3_MACS_peak_6324_lociStitched	chr12	46119625	46132416	3	9292	19392.4351	1948.0693	622	1
1_MACS_peak_18167_lociStitched	chr22	39265545	39271332	1	5788	18494.6733	1052.0766	623	1
1_MACS_peak_11709_lociStitched	chr17	43660549	43664597	1	4049	18307.8896	886.512	624	1
2_MACS_peak_4002_lociStitched	chr10	104153104	104159850	2	5276	18605.468	1193.3674	625	1
3_MACS_peak_14394_lociStitched	chr2	25624148	25645573	3	9401	20857.2375	3475.135	626	1
4_MACS_peak_18216_lociStitched	chr22	39910844	39929416	4	8894	20405.0564	3069.9516	627	1
2_MACS_peak_5807_lociStitched	chr11	132218163	132231680	2	8571	19679.4003	2357.3648	628	1
1_MACS_peak_6162_lociStitched	chr12	26305949	26312533	1	6585	18691.976	1374.7392	629	1
3_MACS_peak_4891_lociStitched	chr11	60672541	60684063	3	8664	19780.9696	2468.0124	630	1
4_MACS_peak_28855_lociStitched	chr9	130828672	130845669	4	11978	19753.9134	2442.4689	631	1
2_MACS_peak_10332_lociStitched	chr16	30661114	30673009	2	7310	19403.124	2093.52	632	1
1_MACS_peak_19956_lociStitched	chr3	170072318	170076708	1	4391	18073.63	831.905	633	1
1_MACS_peak_13937_lociStitched	chr19	47103228	47105623	1	2396	17640.612	403.797	634	1
1_MACS_peak_13207_lociStitched	chr19	6799366	6804103	1	4738	18619.7259	1398.3624	635	1
3_MACS_peak_15675_lociStitched	chr2	157188637	157207781	3	7604	19657.0592	2530.8368	636	1
3_MACS_peak_20470_lociStitched	chr4	9599244	9611026	3	7916	19162.2448	2045.3552	637	1
3_MACS_peak_21312_lociStitched	chr4	129723888	129741278	3	8396	19598.53	2488.509	638	1
2_MACS_peak_13450_lociStitched	chr19	16221379	16231712	2	7529	18838.0923	1741.1105	639	1
1_MACS_peak_22619_lociStitched	chr5	126111036	126116158	1	5123	17901.39	806.715	640	1
3_MACS_peak_29312_lociStitched	chrX	39953461	39969637	3	11724	18262.704	1175.9952	641	1
1_MACS_peak_17004_lociStitched	chr20	37519286	37523352	1	4067	17810.7064	726.1876	642	1
5_MACS_peak_16111_lociStitched	chr2	202083712	202102096	5	12654	20161.7328	3082.9968	643	1
2_MACS_peak_1857_lociStitched	chr1	159036039	159048482	2	7066	19892.6241	2829.5382	644	1
3_MACS_peak_23112_lociStitched	chr5	171601176	171616117	3	9887	19539.8398	2481.7001	645	1
2_MACS_peak_11035_lociStitched	chr17	5835650	5848885	2	6850	19039.871	1986.5735	646	1
3_MACS_peak_28738_lociStitched	chr9	123653143	123667637	3	8307	19259.6272	2208.8856	647	1
1_MACS_peak_23236_lociStitched	chr5	180256642	180259941	1	3300	17769.7336	728.0893	648	1
5_MACS_peak_19782_lociStitched	chr3	151985405	152001812	5	12200	19726.1361	2703.8736	649	1
1_MACS_peak_18533_lociStitched	chr3	13372071	13376941	1	4871	18043.35	1033.901	650	1
2_MACS_peak_17682_lociStitched	chr21	44771928	44783182	2	4865	19195.9478	2186.6522	651	1
3_MACS_peak_5632_lociStitched	chr11	118964300	118979482	3	8581	19533.1612	2526.2848	652	1
2_MACS_peak_23651_lociStitched	chr6	27857678	27871329	2	7792	19369.4039	2376.6391	653	1
1_MACS_peak_6897_lociStitched	chr12	94563368	94569340	1	5973	18307.166	1315.6316	654	1
2_MACS_peak_18265_lociStitched	chr22	42141685	42150934	2	7986	18747.723	1765.6341	655	1
1_MACS_peak_22127_lociStitched	chr5	61984804	61991068	1	6265	18316.5624	1344.2544	656	1
1_MACS_peak_23227_lociStitched	chr5	179245015	179249253	1	4239	17677.5456	710.7126	657	1
1_MACS_peak_1627_lociStitched	chr1	150335377	150339048	1	3672	18054.7122	1094.3251	658	1
1_MACS_peak_26910_lociStitched	chr8	29385520	29390055	1	4536	17858.3765	965.955	659	1
3_MACS_peak_5751_lociStitched	chr11	128274303	128286644	3	8075	18657.1238	1785.7427	660	1
2_MACS_peak_25273_lociStitched	chr7	25979918	25992244	2	7222	18783.5914	1914.2278	661	1
2_MACS_peak_10325_lociStitched	chr16	30537174	30547189	2	5050	18406.5685	1548.319	662	1
1_MACS_peak_20643_lociStitched	chr4	38089420	38095133	1	5714	18044.5105	1212.2986	663	1
3_MACS_peak_3011_lociStitched	chr10	3798582	3808562	3	7691	18139.648	1327.34	664	1
3_MACS_peak_19287_lociStitched	chr3	101495712	101513326	3	9835	19789.329	2980.2888	665	1
4_MACS_peak_6066_lociStitched	chr12	13242216	13256009	4	10501	19030.2021	2230.3281	666	1
2_MACS_peak_11755_lociStitched	chr17	46124117	46134591	2	5757	18525.3638	1759.632	667	1
2_MACS_peak_26219_lociStitched	chr7	122822979	122833586	2	7575	18978.0444	2223.2272	668	1
2_MACS_peak_13738_lociStitched	chr19	39338899	39349174	2	7472	18578.2275	1827.9225	669	1
3_MACS_peak_24810_lociStitched	chr6	143162951	143179997	3	10415	18298.881	1566.5274	670	1
3_MACS_peak_6334_lociStitched	chr12	46776155	46785553	3	8283	18689.8026	1971.7004	671	1
4_MACS_peak_17244_lociStitched	chr20	52545705	52566990	4	13218	20103.6825	3390.7005	672	1
4_MACS_peak_23359_lociStitched	chr6	7135100	7147982	4	10288	19200.621	2510.7018	673	1
3_MACS_peak_5905_lociStitched	chr12	6468453	6477653	3	6583	18364.12	1689.12	674	1
1_MACS_peak_12592_lociStitched	chr18	22929059	22941551	1	12493	18092.1636	1427.8356	675	1
2_MACS_peak_2722_lociStitched	chr1	226062472	226071668	2	8057	19070.6648	2407.5128	676	1
1_MACS_peak_4910_lociStitched	chr11	61559092	61561621	1	2530	17383.0815	743.7789	677	1
2_MACS_peak_26905_lociStitched	chr8	29203339	29210257	2	6894	17550.2742	924.2448	678	1
3_MACS_peak_4093_lociStitched	chr10	112146900	112158418	3	9426	18451.836	1833.6656	679	1
1_MACS_peak_12820_lociStitched	chr18	52930617	52937835	1	7219	17871.0462	1253.0448	680	1
2_MACS_peak_16734_lociStitched	chr20	17826761	17839347	2	9586	18753.14	2137.1028	681	1
2_MACS_peak_13126_lociStitched	chr19	3499715	3507430	2	4119	18311.5525	1737.418	682	1
1_MACS_peak_9465_lociStitched	chr15	75491030	75497576	1	6547	17833.2678	1259.4504	683	1
1_MACS_peak_14884_lociStitched	chr2	66659703	66668578	1	8876	17832.5375	1272.675	684	1
3_MACS_peak_2688_lociStitched	chr1	223899531	223915785	3	9952	20141.9568	3597.0102	685	1
2_MACS_peak_13008_lociStitched	chr19	506017	512466	2	4681	18079.7715	1573.556	686	1
3_MACS_peak_23576_lociStitched	chr6	26020298	26034915	3	9569	19390.9122	2897.0894	687	1
2_MACS_peak_29945_lociStitched	chrX	153189368	153200547	2	6423	17504.0782	1038.5291	688	1
3_MACS_peak_6486_lociStitched	chr12	53763915	53776128	3	7177	18561.3174	2104.2999	689	1
1_MACS_peak_1753_lociStitched	chr1	154971143	154977644	1	6502	17910.9051	1463.3751	690	1
1_MACS_peak_1536_lociStitched	chr1	145967756	145970643	1	2888	17380.6061	945.2038	691	1
3_MACS_peak_594_lociStitched	chr1	36614205	36627343	3	8398	18435.2416	2007.4864	692	1
1_MACS_peak_18372_lociStitched	chr22	48491940	48496955	1	5016	17344.879	922.2585	693	1
1_MACS_peak_17330_lociStitched	chr20	60911261	60916869	1	5609	17556.4048	1134.4984	694	1
1_MACS_peak_22302_lociStitched	chr5	81145840	81152224	1	6385	17599.4112	1184.232	695	1
1_MACS_peak_6572_lociStitched	chr12	57076637	57083706	1	7070	17907.1908	1504.9901	696	1
1_MACS_peak_1555_lociStitched	chr1	147509547	147512352	1	2806	17139.672	817.0965	697	1
1_MACS_peak_4270_lociStitched	chr10	130854024	130858498	1	4475	17109.9182	792.3454	698	1
1_MACS_peak_27643_lociStitched	chr8	130763356	130767463	1	4108	17173.4205	860.4165	699	1
3_MACS_peak_1509_lociStitched	chr1	145126649	145145978	3	10741	22808.22	6498.4098	700	1
4_MACS_peak_17284_lociStitched	chr20	55957943	55975398	4	11352	19043.405	2735.1985	701	1
2_MACS_peak_5447_lociStitched	chr11	102185953	102193667	2	7703	17894.1658	1614.5402	702	1
3_MACS_peak_18177_lociStitched	chr22	39409229	39422073	3	7845	18594.2588	2332.4704	703	1
1_MACS_peak_15122_lociStitched	chr2	87753988	87757671	1	3684	16960.9516	723.3412	704	1
4_MACS_peak_5938_lociStitched	chr12	7022765	7038376	4	11256	18647.3395	2415.0217	705	1
1_MACS_peak_16685_lociStitched	chr20	9489968	9498492	1	8525	17684.7428	1491.7	706	1
1_MACS_peak_19848_lociStitched	chr3	156876238	156879546	1	3309	17112.9456	934.1792	707	1
2_MACS_peak_12236_lociStitched	chr17	75361575	75369887	2	6509	17631.4144	1456.2624	708	1
1_MACS_peak_15069_lociStitched	chr2	85764526	85767895	1	3370	16872.6258	707.49	709	1
1_MACS_peak_22441_lociStitched	chr5	100234953	100241719	1	6767	17756.6904	1594.7462	710	1
2_MACS_peak_14544_lociStitched	chr2	37614960	37622829	2	7417	17993.2554	1835.8377	711	1
2_MACS_peak_27690_lociStitched	chr8	134221444	134232134	2	6365	17557.256	1404.666	712	1
1_MACS_peak_419_lociStitched	chr1	27112819	27116143	1	3325	16916.8332	769.1736	713	1
3_MACS_peak_23744_lociStitched	chr6	31619103	31634514	3	7009	19011.0096	2866.446	714	1
2_MACS_peak_12209_lociStitched	chr17	74721459	74734922	2	7058	18346.0301	2202.5468	715	1
2_MACS_peak_64_lociStitched	chr1	2476819	2489248	2	6909	17646.6942	1508.8806	716	1
2_MACS_peak_26618_lociStitched	chr8	1991045	2000098	2	6364	17395.3395	1261.0829	717	1
1_MACS_peak_22764_lociStitched	chr5	139047022	139052203	1	5182	17334.0717	1207.6911	718	1
2_MACS_peak_27928_lociStitched	chr9	9605472	9615865	2	9066	17595.349	1488.2776	719	1
5_MACS_peak_26879_lociStitched	chr8	27934062	27951570	5	12413	19372.602	3284.5008	720	1
3_MACS_peak_19591_lociStitched	chr3	129890695	129900386	3	7797	18036.8892	1954.6747	721	1
2_MACS_peak_12001_lociStitched	chr17	62197184	62210368	2	12146	18800.384	2723.8144	722	1
3_MACS_peak_2194_lociStitched	chr1	184711177	184725861	3	9292	19522.378	3453.6768	723	1
4_MACS_peak_2415_lociStitched	chr1	205196279	205217908	4	11352	21062.3202	4994.1361	724	1
2_MACS_peak_10557_lociStitched	chr16	66582849	66587958	2	4916	16963.4127	902.2494	725	1
2_MACS_peak_4030_lociStitched	chr10	105229143	105237074	2	5280	17371.2693	1317.3391	726	1
1_MACS_peak_16199_lociStitched	chr2	208028310	208032522	1	4213	16820.622	788.0652	727	1
3_MACS_peak_2041_lociStitched	chr1	171219574	171228889	3	8164	18135.3735	2135.9295	728	1
1_MACS_peak_2715_lociStitched	chr1	225653925	225656717	1	2793	16769.5896	770.3128	729	1
3_MACS_peak_2564_lociStitched	chr1	211688144	211703001	3	8689	19006.5601	3038.2565	730	1
2_MACS_peak_3897_lociStitched	chr10	97049439	97057782	2	8035	17280.8559	1340.7201	731	1
2_MACS_peak_21977_lociStitched	chr5	43007041	43021162	2	8298	18204.7932	2300.3109	732	1
2_MACS_peak_15955_lociStitched	chr2	187810724	187820989	2	7560	17216.458	1350.874	733	1
4_MACS_peak_11086_lociStitched	chr17	7736841	7762210	4	12512	19214.4806	3358.8556	734	1
2_MACS_peak_2591_lociStitched	chr1	212779505	212788843	2	5913	18099.8454	2263.5312	735	1
1_MACS_peak_19800_lociStitched	chr3	152877330	152882051	1	4722	16789.2923	955.0583	736	1
4_MACS_peak_6865_lociStitched	chr12	92931027	92950998	4	12584	18860.6124	3027.6036	737	1
5_MACS_peak_8732_lociStitched	chr15	20969632	20996151	5	10151	19419.8637	3598.6283	738	1
2_MACS_peak_20418_lociStitched	chr4	5705352	5715526	2	7916	17606.107	1785.537	739	1
3_MACS_peak_23798_lociStitched	chr6	33279513	33292765	3	8190	18041.2728	2226.336	740	1
2_MACS_peak_21731_lociStitched	chr5	1335508	1346203	2	8130	17803.9665	1990.3395	741	1
1_MACS_peak_17112_lociStitched	chr20	44599143	44601896	1	2754	16419.9932	639.2466	742	1
3_MACS_peak_18607_lociStitched	chr3	20080448	20098222	3	11443	18474.2956	2696.3158	743	1
3_MACS_peak_1786_lociStitched	chr1	155903051	155917849	3	9725	19090.8998	3313.2722	744	1
3_MACS_peak_1526_lociStitched	chr1	145501306	145517405	3	7374	19650.4394	3875.0293	745	1
2_MACS_peak_6895_lociStitched	chr12	94540979	94552956	2	8563	17725.96	1953.4487	746	1
1_MACS_peak_20675_lociStitched	chr4	40055745	40060337	1	4593	16720.8496	962.9424	747	1
1_MACS_peak_25283_lociStitched	chr7	26238743	26242799	1	4057	16554.1584	805.5216	748	1
1_MACS_peak_26891_lociStitched	chr8	28346939	28353175	1	6237	17030.516	1296.4644	749	1
2_MACS_peak_20727_lociStitched	chr4	48194675	48205927	2	8350	17743.2788	2021.9844	750	1
3_MACS_peak_615_lociStitched	chr1	37930768	37946363	3	11391	18243.031	2541.985	751	1
4_MACS_peak_4331_lociStitched	chr11	788901	811052	4	9879	18427.4169	2733.4334	752	1
2_MACS_peak_6933_lociStitched	chr12	96586903	96593709	2	6628	16679.4642	1001.1626	753	1
1_MACS_peak_25843_lociStitched	chr7	90558710	90564175	1	5466	16710.877	1047.6405	754	1
2_MACS_peak_2901_lociStitched	chr1	240074725	240082585	2	6472	17499.504	1844.742	755	1
3_MACS_peak_14595_lociStitched	chr2	42344321	42361109	3	11700	18485.2668	2838.8508	756	1
3_MACS_peak_18739_lociStitched	chr3	39248007	39263830	3	8440	18090.4359	2450.9827	757	1
1_MACS_peak_26385_lociStitched	chr7	139042758	139046317	1	3560	16769.6521	1132.1179	758	1
4_MACS_peak_24694_lociStitched	chr6	135323017	135344031	4	11045	18645.7222	3017.6104	759	1
1_MACS_peak_205_lociStitched	chr1	15160772	15164649	1	3878	16201.5953	605.9751	760	1
2_MACS_peak_28846_lociStitched	chr9	130672558	130681239	2	6696	17014.76	1428.0245	761	1
2_MACS_peak_20662_lociStitched	chr4	38986031	38999694	2	7409	17588.3799	2005.7284	762	1
1_MACS_peak_1217_lociStitched	chr1	92947728	92953308	1	5581	16525.17	950.832	763	1
2_MACS_peak_28689_lociStitched	chr9	117127809	117136608	2	6779	17270.6772	1706.1261	764	1
1_MACS_peak_9810_lociStitched	chr15	101738273	101743735	1	5463	16577.7162	1052.5274	765	1
1_MACS_peak_18620_lociStitched	chr3	23846803	23854704	1	7902	16981.6193	1464.0553	766	1
4_MACS_peak_10786_lociStitched	chr16	81841547	81857696	4	10027	16970.9841	1479.2484	767	1
2_MACS_peak_17386_lociStitched	chr21	9962982	9969558	2	6140	18639.672	3149.2464	768	1
3_MACS_peak_20262_lociStitched	chr3	193847774	193860489	3	10204	18408.777	2938.4365	769	1
2_MACS_peak_5802_lociStitched	chr11	130696938	130705902	2	8365	17105.1048	1638.6192	770	1
1_MACS_peak_28873_lociStitched	chr9	131417755	131420028	1	2274	15881.451	421.8688	771	1
2_MACS_peak_9170_lociStitched	chr15	52968393	52977069	2	8636	17089.1172	1654.5132	772	1
1_MACS_peak_27870_lociStitched	chr9	3524393	3528060	1	3668	16141.4006	708.4644	773	1
1_MACS_peak_4174_lociStitched	chr10	121064076	121067648	1	3573	16318.3248	891.214	774	1
1_MACS_peak_2761_lociStitched	chr1	227125859	227129077	1	3219	16389.9176	980.2028	775	1
2_MACS_peak_27738_lociStitched	chr8	142126464	142140617	2	8003	17310.5343	1913.4856	776	1
2_MACS_peak_25556_lociStitched	chr7	52774335	52788431	2	8456	17037.8352	1666.1472	777	1
2_MACS_peak_23263_lociStitched	chr6	381438	400757	2	12884	18412.9389	3046.6063	778	1
2_MACS_peak_26510_lociStitched	chr7	150009546	150021515	2	5706	17936.7434	2579.3195	779	1
1_MACS_peak_14787_lociStitched	chr2	61762973	61766848	1	3876	16142.8625	795.5375	780	1
1_MACS_peak_20648_lociStitched	chr4	38177108	38183166	1	6059	16552.8792	1227.3508	781	1
3_MACS_peak_5735_lociStitched	chr11	126173021	126189804	3	9677	18328.7143	3044.4362	782	1
2_MACS_peak_9368_lociStitched	chr15	70387100	70396564	2	8562	16915.9536	1640.1112	783	1
2_MACS_peak_3838_lociStitched	chr10	91805534	91813167	2	7435	16490.3332	1225.8598	784	1
1_MACS_peak_19329_lociStitched	chr3	108787448	108792966	1	5519	16361.4218	1103.0482	785	1
3_MACS_peak_19836_lociStitched	chr3	156533869	156544879	3	6530	17433.234	2182.182	786	1
2_MACS_peak_11803_lociStitched	chr17	47816199	47827367	2	8728	17200.9536	1983.4368	787	1
1_MACS_peak_15880_lociStitched	chr2	178127638	178130900	1	3263	15817.438	609.994	788	1
2_MACS_peak_23294_lociStitched	chr6	3023144	3032772	2	6919	16710.3568	1525.0752	789	1
1_MACS_peak_5804_lociStitched	chr11	130715325	130719839	1	4515	16158.7658	997.1426	790	1
1_MACS_peak_20774_lociStitched	chr4	56811498	56817023	1	5526	16340.1875	1188.98	791	1
2_MACS_peak_14181_lociStitched	chr19	59065571	59071869	2	4762	16238.1334	1088.9242	792	1
5_MACS_peak_689_lociStitched	chr1	40839056	40858461	5	12096	18533.7155	3386.1725	793	1
3_MACS_peak_4303_lociStitched	chr10	135201406	135215537	3	6636	17210.1449	2078.6701	794	1
1_MACS_peak_5615_lociStitched	chr11	118689358	118693215	1	3858	15906.268	776.4141	795	1
1_MACS_peak_19432_lociStitched	chr3	119811797	119815621	1	3825	15942.6384	830.9552	796	1
