#05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_ROSE/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam
#Using cutoff of 15067.1378 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	isSuper
1_MACS_peak_4967_lociStitched	chr11	63705325	63707562	1	2238	2073.0279	432.6358	12391	0
1_MACS_peak_7791_lociStitched	chr13	85546483	85548491	1	2009	1942.5392	302.204	12392	0
2_MACS_peak_29209_lociStitched	chrX	17754446	17757052	2	2517	1903.683	263.4666	12393	0
1_MACS_peak_11500_lociStitched	chr17	36885799	36887733	1	1935	1934	293.968	12394	0
2_MACS_peak_19211_lociStitched	chr3	93692227	93699882	2	2415	2536.867	897.166	12395	0
1_MACS_peak_23365_lociStitched	chr6	7200767	7203151	1	2385	1957.5024	318.0256	12396	0
1_MACS_peak_10647_lociStitched	chr16	69457722	69459375	1	1654	2106.0873	466.8072	12397	0
1_MACS_peak_29392_lociStitched	chrX	48366288	48367963	1	1676	1786.7225	147.5675	12398	0
1_MACS_peak_3328_lociStitched	chr10	35102720	35104284	1	1565	1774.0452	134.9732	12399	0
2_MACS_peak_28582_lociStitched	chr9	107534876	107538995	2	2654	2155.0608	516.1107	12400	0
1_MACS_peak_17037_lociStitched	chr20	40819812	40822371	1	2560	2243.4753	604.6917	12401	0
1_MACS_peak_19249_lociStitched	chr3	98462629	98465266	1	2638	2061.6066	423.2385	12402	0
1_MACS_peak_11603_lociStitched	chr17	40306182	40307978	1	1797	2060.012	421.7008	12403	0
1_MACS_peak_7850_lociStitched	chr13	100740660	100742384	1	1725	2073.11	434.9652	12404	0
1_MACS_peak_5602_lociStitched	chr11	118134011	118135643	1	1633	1912.0512	274.0128	12405	0
1_MACS_peak_1293_lociStitched	chr1	108248748	108250932	1	2185	1859.4576	221.4576	12406	0
1_MACS_peak_25391_lociStitched	chr7	37487612	37489339	1	1728	1847.3719	209.6578	12407	0
1_MACS_peak_12638_lociStitched	chr18	32609171	32611032	1	1862	1922.9713	285.2913	12408	0
1_MACS_peak_16367_lociStitched	chr2	228336368	228337823	1	1456	1748.619	111.3075	12409	0
1_MACS_peak_28594_lociStitched	chr9	108209613	108211373	1	1761	1894.288	257.136	12410	0
1_MACS_peak_25067_lociStitched	chr7	5474608	5476678	1	2071	2041.434	404.478	12411	0
1_MACS_peak_22360_lociStitched	chr5	88892412	88894987	1	2576	1885.415	248.4875	12412	0
1_MACS_peak_6447_lociStitched	chr12	51762120	51763737	1	1618	1899.975	263.2476	12413	0
1_MACS_peak_5738_lociStitched	chr11	126224502	126226095	1	1594	1827.4896	190.8414	12414	0
1_MACS_peak_8348_lociStitched	chr14	67707210	67709098	1	1889	1785.6704	149.7184	12415	0
1_MACS_peak_25737_lociStitched	chr7	75367554	75369602	1	2049	1867.3664	232.2432	12416	0
1_MACS_peak_8127_lociStitched	chr14	35884657	35887195	1	2539	1857.816	223.0902	12417	0
1_MACS_peak_17981_lociStitched	chr22	30278772	30280168	1	1397	1837.6944	202.9784	12418	0
1_MACS_peak_91_lociStitched	chr1	6613787	6615392	1	1606	1845.9105	211.3785	12419	0
1_MACS_peak_26984_lociStitched	chr8	37643162	37644682	1	1521	1869.904	235.448	12420	0
1_MACS_peak_20861_lociStitched	chr4	73871096	73873377	1	2282	2043.5479	409.4395	12421	0
1_MACS_peak_14742_lociStitched	chr2	55360448	55361970	1	1523	1831.2704	197.2512	12422	0
2_MACS_peak_19017_lociStitched	chr3	53782148	53788399	2	2820	2317.2457	683.2343	12423	0
1_MACS_peak_13224_lociStitched	chr19	7459166	7461037	1	1872	2020.8671	387.1099	12424	0
1_MACS_peak_28390_lociStitched	chr9	92156556	92158729	1	2174	2051.7466	418.0852	12425	0
2_MACS_peak_6660_lociStitched	chr12	65599050	65604429	2	3110	2321.0385	687.4362	12426	0
1_MACS_peak_27709_lociStitched	chr8	135696982	135698767	1	1786	1993.3095	360.0345	12427	0
2_MACS_peak_3132_lociStitched	chr10	14523047	14531275	2	2717	2505.426	872.168	12428	0
1_MACS_peak_795_lociStitched	chr1	45954967	45957717	1	2751	2133.45	500.225	12429	0
1_MACS_peak_17216_lociStitched	chr20	51588308	51590432	1	2125	1874.43	241.4988	12430	0
3_MACS_peak_1708_lociStitched	chr1	153814171	153827254	3	4450	4487.469	2854.7106	12431	0
1_MACS_peak_15194_lociStitched	chr2	97404861	97406989	1	2129	2061.6064	429.0048	12432	0
1_MACS_peak_24566_lociStitched	chr6	119818350	119820215	1	1866	1830.8705	198.436	12433	0
1_MACS_peak_3709_lociStitched	chr10	79002090	79003889	1	1800	1917.1943	284.7817	12434	0
2_MACS_peak_22054_lociStitched	chr5	55463128	55471764	2	2906	2704.7952	1072.5912	12435	0
1_MACS_peak_11609_lociStitched	chr17	40399423	40401836	1	2414	2089.4167	457.2635	12436	0
1_MACS_peak_8853_lociStitched	chr15	31750064	31752260	1	2197	2117.1636	485.0964	12437	0
2_MACS_peak_27734_lociStitched	chr8	141643960	141646616	2	2551	1859.2	227.8848	12438	0
1_MACS_peak_9822_lociStitched	chr16	88262	89868	1	1607	2029.984	399.2516	12439	0
1_MACS_peak_8722_lociStitched	chr15	20092181	20094229	1	2049	1884.7744	254.5664	12440	0
2_MACS_peak_28354_lociStitched	chr9	87373516	87376893	2	3168	2207.5449	577.467	12441	0
1_MACS_peak_13715_lociStitched	chr19	38209865	38211006	1	1142	1747.2133	117.523	12442	0
1_MACS_peak_2611_lociStitched	chr1	213842862	213844809	1	1948	2107.0434	478.3779	12443	0
1_MACS_peak_6556_lociStitched	chr12	56660035	56661589	1	1555	2008.7004	380.1084	12444	0
1_MACS_peak_26178_lociStitched	chr7	117512592	117514241	1	1650	2067.1864	438.634	12445	0
1_MACS_peak_19712_lociStitched	chr3	141867300	141869047	1	1748	1853.3923	225.0136	12446	0
1_MACS_peak_19198_lociStitched	chr3	83279383	83281290	1	1908	1912.3396	284.3337	12447	0
1_MACS_peak_25250_lociStitched	chr7	24772011	24774091	1	2081	1980.992	353.6	12448	0
2_MACS_peak_28484_lociStitched	chr9	97766150	97767923	2	1753	1820.5164	193.4343	12449	0
1_MACS_peak_523_lociStitched	chr1	32420036	32422602	1	2567	2020.725	393.881	12450	0
1_MACS_peak_24387_lociStitched	chr6	105306744	105308220	1	1477	1865.9592	239.2596	12451	0
1_MACS_peak_22401_lociStitched	chr5	94982163	94983403	1	1241	1894.596	268.212	12452	0
1_MACS_peak_16219_lociStitched	chr2	210287994	210290150	1	2157	2054.4524	428.1816	12453	0
1_MACS_peak_28526_lociStitched	chr9	100565204	100566820	1	1617	1894.1136	268.4176	12454	0
1_MACS_peak_2840_lociStitched	chr1	233624263	233626546	1	2284	1924.569	299.073	12455	0
1_MACS_peak_5283_lociStitched	chr11	77300162	77301775	1	1614	1837.8522	212.4321	12456	0
1_MACS_peak_21871_lociStitched	chr5	27315047	27317069	1	2023	1956.285	331.2036	12457	0
1_MACS_peak_26443_lociStitched	chr7	142440381	142442086	1	1706	2062.5385	437.503	12458	0
1_MACS_peak_5668_lociStitched	chr11	120937958	120940064	1	2107	1912.4586	287.469	12459	0
1_MACS_peak_202_lociStitched	chr1	14695353	14697333	1	1981	1996.632	371.646	12460	0
1_MACS_peak_23641_lociStitched	chr6	27519997	27521593	1	1597	1869.714	245.3052	12461	0
1_MACS_peak_22869_lociStitched	chr5	147114160	147116231	1	2072	1981.3257	357.2475	12462	0
1_MACS_peak_16159_lociStitched	chr2	204651383	204653719	1	2337	2063.6224	439.6352	12463	0
1_MACS_peak_23277_lociStitched	chr6	1796897	1799245	1	2349	2101.2252	477.5832	12464	0
1_MACS_peak_24823_lociStitched	chr6	144384528	144386214	1	1687	1785.6426	162.3618	12465	0
1_MACS_peak_13797_lociStitched	chr19	41283151	41284995	1	1845	2077.8192	454.546	12466	0
2_MACS_peak_28287_lociStitched	chr9	74819915	74826591	2	2812	2404.0276	781.092	12467	0
1_MACS_peak_5826_lociStitched	chr12	739158	740757	1	1600	1866.9924	244.1673	12468	0
1_MACS_peak_12294_lociStitched	chr17	77770227	77772174	1	1948	1877.4921	254.6676	12469	0
1_MACS_peak_10474_lociStitched	chr16	56553255	56554723	1	1469	1944.0724	321.3452	12470	0
1_MACS_peak_11589_lociStitched	chr17	40085961	40087173	1	1213	2042.4624	419.958	12471	0
1_MACS_peak_2746_lociStitched	chr1	226714269	226715477	1	1209	1913.1096	290.6448	12472	0
1_MACS_peak_8691_lociStitched	chr14	105766194	105767835	1	1642	1811.8281	189.6996	12473	0
1_MACS_peak_6627_lociStitched	chr12	60618766	60620856	1	2091	2000.548	378.499	12474	0
1_MACS_peak_26295_lociStitched	chr7	128877294	128879583	1	2290	2219.1855	597.2001	12475	0
1_MACS_peak_14485_lociStitched	chr2	31360166	31361992	1	1827	1874.389	252.5358	12476	0
1_MACS_peak_23662_lociStitched	chr6	28219115	28220958	1	1844	1941.6005	319.9448	12477	0
1_MACS_peak_5292_lociStitched	chr11	77898487	77900754	1	2268	2056.8491	435.264	12478	0
2_MACS_peak_18222_lociStitched	chr22	40352920	40358293	2	2515	2410.8651	789.2937	12479	0
1_MACS_peak_4969_lociStitched	chr11	63752925	63754600	1	1676	1931.1075	309.54	12480	0
2_MACS_peak_27019_lociStitched	chr8	39206675	39216123	2	3150	2669.06	1047.7832	12481	0
1_MACS_peak_13546_lociStitched	chr19	18793610	18795038	1	1429	1801.422	180.4992	12482	0
1_MACS_peak_14053_lociStitched	chr19	50979135	50980618	1	1484	1850.6357	229.7167	12483	0
1_MACS_peak_29344_lociStitched	chrX	44401402	44402863	1	1462	1751.5929	131.0517	12484	0
1_MACS_peak_11405_lociStitched	chr17	32771199	32774136	1	2938	2053.8441	433.5012	12485	0
1_MACS_peak_9199_lociStitched	chr15	58068414	58070487	1	2074	1831.0809	211.0314	12486	0
1_MACS_peak_26888_lociStitched	chr8	28258208	28260624	1	2417	1882.064	262.3776	12487	0
1_MACS_peak_16270_lociStitched	chr2	219093121	219095668	1	2548	2035.3077	415.6704	12488	0
1_MACS_peak_16630_lociStitched	chr20	4898191	4900610	1	2420	2039.7008	420.1803	12489	0
1_MACS_peak_11654_lociStitched	chr17	41560262	41562254	1	1993	1911.5232	292.0272	12490	0
1_MACS_peak_27797_lociStitched	chr8	145514133	145516584	1	2452	2033.5947	414.219	12491	0
2_MACS_peak_8657_lociStitched	chr14	103057778	103060094	2	1898	1726.3464	106.9992	12492	0
1_MACS_peak_3766_lociStitched	chr10	83353984	83355946	1	1963	1842.1218	222.8832	12493	0
1_MACS_peak_19683_lociStitched	chr3	139395694	139396919	1	1226	1786.785	167.58	12494	0
1_MACS_peak_28830_lociStitched	chr9	130158232	130160732	1	2501	2200.75	581.75	12495	0
1_MACS_peak_1465_lociStitched	chr1	120925258	120926409	1	1152	1835.4997	216.7333	12496	0
2_MACS_peak_21841_lociStitched	chr5	17020389	17025541	2	2964	2195.7824	577.024	12497	0
2_MACS_peak_18066_lociStitched	chr22	36231697	36236818	2	2762	2436.5718	817.8237	12498	0
1_MACS_peak_25572_lociStitched	chr7	55322029	55323901	1	1873	1917.4896	299.1456	12499	0
1_MACS_peak_25886_lociStitched	chr7	95401250	95402711	1	1462	1854.3012	236.0976	12500	0
1_MACS_peak_18287_lociStitched	chr22	42914750	42916600	1	1851	2044.435	426.24	12501	0
1_MACS_peak_29098_lociStitched	chrX	6143603	6145421	1	1819	1733.2812	115.8066	12502	0
1_MACS_peak_25588_lociStitched	chr7	56173077	56174910	1	1834	2001.8193	384.3801	12503	0
1_MACS_peak_23895_lociStitched	chr6	37321398	37323049	1	1652	1926.0566	308.737	12504	0
1_MACS_peak_8622_lociStitched	chr14	100070623	100072563	1	1941	1778.01	160.826	12505	0
1_MACS_peak_6259_lociStitched	chr12	32831832	32833336	1	1505	1810.6656	193.7152	12506	0
2_MACS_peak_17514_lociStitched	chr21	34571948	34578214	2	2858	2925.5954	1308.9674	12507	0
1_MACS_peak_16928_lociStitched	chr20	34078109	34079614	1	1506	1882.3035	265.783	12508	0
1_MACS_peak_29093_lociStitched	chrX	4157755	4159743	1	1989	1948.24	331.7972	12509	0
1_MACS_peak_7406_lociStitched	chr13	21903602	21905605	1	2004	1904.853	288.432	12510	0
1_MACS_peak_17597_lociStitched	chr21	38592397	38594188	1	1792	2255.0481	638.6706	12511	0
1_MACS_peak_17049_lociStitched	chr20	42511681	42513989	1	2309	2010.9604	394.668	12512	0
1_MACS_peak_12667_lociStitched	chr18	35300804	35302865	1	2062	1914.669	298.4328	12513	0
2_MACS_peak_5815_lociStitched	chr11	134118267	134124248	2	2733	2547.906	931.8398	12514	0
1_MACS_peak_9884_lociStitched	chr16	2096827	2098659	1	1833	1907.6616	291.8376	12515	0
1_MACS_peak_22529_lociStitched	chr5	113696310	113698732	1	2423	1921.6148	306.1408	12516	0
1_MACS_peak_17181_lociStitched	chr20	48769327	48771216	1	1890	1955.3039	340.2089	12517	0
1_MACS_peak_6519_lociStitched	chr12	54890688	54892718	1	2031	2059.435	444.367	12518	0
2_MACS_peak_20195_lociStitched	chr3	186360568	186365598	2	3162	2707.649	1093.019	12519	0
3_MACS_peak_25255_lociStitched	chr7	24928120	24939974	3	4032	3201.7654	1587.2506	12520	0
2_MACS_peak_4600_lociStitched	chr11	19572435	19575767	2	2938	2135.1456	520.7916	12521	0
1_MACS_peak_19507_lociStitched	chr3	125238214	125239651	1	1438	1830.738	216.4122	12522	0
1_MACS_peak_28045_lociStitched	chr9	33414872	33417129	1	2258	2107.1352	492.9288	12523	0
2_MACS_peak_29124_lociStitched	chrX	9982099	9984590	2	2379	1710.5697	96.4017	12524	0
2_MACS_peak_6074_lociStitched	chr12	13406462	13409537	2	2375	2077.1625	463.095	12525	0
1_MACS_peak_3906_lociStitched	chr10	97802650	97804395	1	1746	1898.7345	284.784	12526	0
1_MACS_peak_11518_lociStitched	chr17	37606768	37608481	1	1714	2046.0072	432.3612	12527	0
1_MACS_peak_14971_lociStitched	chr2	71502985	71504706	1	1722	1950.9256	337.6602	12528	0
1_MACS_peak_5819_lociStitched	chr11	134508293	134510739	1	2447	1836.2122	223.0752	12529	0
2_MACS_peak_19271_lociStitched	chr3	100319224	100322959	2	2722	2137.914	525.141	12530	0
2_MACS_peak_2198_lociStitched	chr1	184805740	184813922	2	3202	3313.71	1701.0378	12531	0
1_MACS_peak_13692_lociStitched	chr19	36265973	36267361	1	1389	1864.3616	252.1996	12532	0
1_MACS_peak_24065_lociStitched	chr6	52720230	52721925	1	1696	1844.499	232.7235	12533	0
2_MACS_peak_25258_lociStitched	chr7	24953480	24958479	2	2768	2147.0705	536.3927	12534	0
1_MACS_peak_21766_lociStitched	chr5	6393020	6394733	1	1714	2018.0853	407.694	12535	0
1_MACS_peak_8977_lociStitched	chr15	41055530	41057459	1	1930	1896.9786	286.6494	12536	0
1_MACS_peak_17537_lociStitched	chr21	34863093	34864673	1	1581	2160.65	550.63	12537	0
1_MACS_peak_19055_lociStitched	chr3	58222526	58224501	1	1976	2024.9675	415.54	12538	0
1_MACS_peak_1725_lociStitched	chr1	154324646	154326904	1	2259	2265.4514	656.1748	12539	0
1_MACS_peak_13547_lociStitched	chr19	18810681	18812716	1	2036	2051.687	442.6125	12540	0
1_MACS_peak_20130_lociStitched	chr3	183601808	183603463	1	1656	2110.787	501.796	12541	0
1_MACS_peak_22413_lociStitched	chr5	95774634	95776635	1	2002	1938.969	330.165	12542	0
1_MACS_peak_16353_lociStitched	chr2	227636761	227639251	1	2491	2248.47	639.93	12543	0
1_MACS_peak_9251_lociStitched	chr15	62681986	62684350	1	2365	1884.108	275.6424	12544	0
2_MACS_peak_23988_lociStitched	chr6	44094198	44096414	2	2139	1914.1808	305.808	12545	0
1_MACS_peak_4414_lociStitched	chr11	5705447	5706933	1	1487	1836.5474	228.6954	12546	0
1_MACS_peak_11672_lociStitched	chr17	42356513	42358161	1	1649	1956.6704	349.0464	12547	0
1_MACS_peak_11480_lociStitched	chr17	36104694	36106385	1	1692	1926.7254	319.4299	12548	0
1_MACS_peak_23314_lociStitched	chr6	4864292	4866039	1	1748	1915.5855	308.3455	12549	0
1_MACS_peak_22161_lociStitched	chr5	66461577	66462989	1	1413	1964.6568	357.8008	12550	0
1_MACS_peak_25673_lociStitched	chr7	72771452	72773157	1	1706	1853.676	247.0545	12551	0
1_MACS_peak_29644_lociStitched	chrX	93655380	93656975	1	1596	1753.224	146.74	12552	0
1_MACS_peak_3129_lociStitched	chr10	13828502	13830247	1	1746	1938.1715	331.899	12553	0
1_MACS_peak_5948_lociStitched	chr12	7125104	7126617	1	1514	1893.9734	288.0752	12554	0
1_MACS_peak_29773_lociStitched	chrX	119763064	119764852	1	1789	1780.4904	174.8664	12555	0
1_MACS_peak_12349_lociStitched	chr17	79894250	79896021	1	1772	1758.7801	153.3686	12556	0
1_MACS_peak_20560_lociStitched	chr4	20252792	20254887	1	2096	1846.952	241.5535	12557	0
1_MACS_peak_20926_lociStitched	chr4	77817989	77820075	1	2087	1791.2482	186.0712	12558	0
1_MACS_peak_4630_lociStitched	chr11	24768157	24770116	1	1960	1878.4851	273.4764	12559	0
1_MACS_peak_19103_lociStitched	chr3	67022212	67023406	1	1195	1780.254	175.3986	12560	0
1_MACS_peak_25214_lociStitched	chr7	22122185	22123782	1	1598	1881.7451	276.9198	12561	0
1_MACS_peak_7114_lociStitched	chr12	111042919	111044601	1	1683	1775.5192	170.8912	12562	0
1_MACS_peak_8899_lociStitched	chr15	35120197	35121877	1	1681	1966.608	362.208	12563	0
1_MACS_peak_20270_lociStitched	chr3	194276510	194278125	1	1616	1927.018	322.8385	12564	0
1_MACS_peak_15173_lociStitched	chr2	96810200	96812929	1	2730	1981.7998	377.6936	12565	0
1_MACS_peak_1246_lociStitched	chr1	94374100	94375591	1	1492	1703.0202	99.0024	12566	0
1_MACS_peak_29257_lociStitched	chrX	24496996	24498991	1	1996	1803.2805	199.3005	12567	0
1_MACS_peak_10889_lociStitched	chr16	89752861	89754555	1	1695	1781.241	177.5312	12568	0
2_MACS_peak_17586_lociStitched	chr21	37876375	37879756	2	3318	2564.4885	960.8802	12569	0
1_MACS_peak_3098_lociStitched	chr10	11311242	11312965	1	1724	1926.6586	323.4071	12570	0
1_MACS_peak_13874_lociStitched	chr19	45003776	45005309	1	1534	1839.4467	236.2353	12571	0
2_MACS_peak_27336_lociStitched	chr8	91657119	91658976	2	1802	1771.578	168.4299	12572	0
1_MACS_peak_288_lociStitched	chr1	21058703	21060747	1	2045	1962.6488	359.5396	12573	0
1_MACS_peak_25605_lociStitched	chr7	64838230	64839608	1	1379	1874.2178	271.3282	12574	0
1_MACS_peak_9307_lociStitched	chr15	65902713	65904467	1	1755	2009.3824	406.5772	12575	0
2_MACS_peak_9518_lociStitched	chr15	78462984	78467811	2	2942	2626.3707	1023.8067	12576	0
1_MACS_peak_24932_lociStitched	chr6	159064359	159066214	1	1856	1805.4715	202.937	12577	0
1_MACS_peak_278_lociStitched	chr1	20208420	20209858	1	1439	1853.7258	251.2186	12578	0
1_MACS_peak_5662_lociStitched	chr11	120527799	120530333	1	2535	2002.3668	400.1186	12579	0
1_MACS_peak_26421_lociStitched	chr7	141401281	141402657	1	1377	1725.3664	123.4272	12580	0
2_MACS_peak_23508_lociStitched	chr6	18154616	18156955	2	2320	2107.2051	505.4579	12581	0
1_MACS_peak_7439_lociStitched	chr13	26759627	26761203	1	1577	1730.448	128.7592	12582	0
1_MACS_peak_29740_lociStitched	chrX	117628910	117631286	1	2377	1865.16	263.736	12583	0
1_MACS_peak_23683_lociStitched	chr6	29617028	29618256	1	1229	1844.7016	243.5124	12584	0
1_MACS_peak_230_lociStitched	chr1	16022988	16024711	1	1724	1925.9694	324.7855	12585	0
1_MACS_peak_18920_lociStitched	chr3	49202752	49204555	1	1804	1902.165	301.6419	12586	0
1_MACS_peak_8107_lociStitched	chr14	34800660	34802368	1	1709	1843.9568	243.5608	12587	0
1_MACS_peak_3284_lociStitched	chr10	30573445	30575393	1	1949	1997.0896	396.8076	12588	0
1_MACS_peak_4407_lociStitched	chr11	4705461	4707030	1	1570	1930.9683	331.5297	12589	0
1_MACS_peak_4762_lociStitched	chr11	44883001	44885317	1	2317	2103.6228	504.4248	12590	0
2_MACS_peak_2948_lociStitched	chr1	246740205	246743497	2	3293	2329.7484	730.824	12591	0
1_MACS_peak_7126_lociStitched	chr12	111842407	111844709	1	2303	1794.1788	195.4398	12592	0
1_MACS_peak_5312_lociStitched	chr11	80526237	80528644	1	2408	1924.8779	326.1485	12593	0
1_MACS_peak_16392_lociStitched	chr2	231789946	231791716	1	1771	1651.764	53.454	12594	0
1_MACS_peak_19771_lociStitched	chr3	150300068	150301978	1	1911	1977.614	379.326	12595	0
1_MACS_peak_11726_lociStitched	chr17	45176791	45178207	1	1417	1823.5248	225.2856	12596	0
1_MACS_peak_21471_lociStitched	chr4	154169436	154171411	1	1976	2013.315	415.145	12597	0
2_MACS_peak_21413_lociStitched	chr4	146980372	146985321	2	3518	2375.52	777.4879	12598	0
1_MACS_peak_8448_lociStitched	chr14	77278037	77279586	1	1550	1769.5776	171.6292	12599	0
1_MACS_peak_26964_lociStitched	chr8	35401438	35403275	1	1838	1910.1126	312.8411	12600	0
1_MACS_peak_1407_lociStitched	chr1	116960430	116961902	1	1473	1733.5744	136.3072	12601	0
1_MACS_peak_22815_lociStitched	chr5	141403757	141405321	1	1565	1935.45	338.4496	12602	0
1_MACS_peak_23366_lociStitched	chr6	7235773	7237788	1	2016	1876.368	279.682	12603	0
1_MACS_peak_15420_lociStitched	chr2	113992422	113994037	1	1616	1778.115	181.526	12604	0
1_MACS_peak_12419_lociStitched	chr18	3012213	3014150	1	1938	1824.8477	228.566	12605	0
1_MACS_peak_24211_lociStitched	chr6	80340467	80341913	1	1447	1800.8484	204.609	12606	0
1_MACS_peak_14198_lociStitched	chr2	2454593	2456056	1	1464	1859.473	263.6326	12607	0
2_MACS_peak_25841_lociStitched	chr7	90402133	90407428	2	2612	2382.2205	786.837	12608	0
1_MACS_peak_29218_lociStitched	chrX	19583954	19585640	1	1687	1821.2172	226.2612	12609	0
1_MACS_peak_29090_lociStitched	chrX	3630147	3632396	1	2250	1708.5653	113.7994	12610	0
1_MACS_peak_23778_lociStitched	chr6	32783199	32785202	1	2004	2012.8147	418.2264	12611	0
1_MACS_peak_28870_lociStitched	chr9	131266336	131268022	1	1687	2014.6014	420.3198	12612	0
1_MACS_peak_29227_lociStitched	chrX	19873975	19876123	1	2149	1787.5656	193.32	12613	0
1_MACS_peak_9024_lociStitched	chr15	43477281	43478667	1	1387	1837.9746	243.7974	12614	0
1_MACS_peak_20301_lociStitched	chr3	196000542	196002454	1	1913	2233.216	639.3728	12615	0
1_MACS_peak_17342_lociStitched	chr20	61435893	61437514	1	1622	1783.9105	190.6296	12616	0
1_MACS_peak_23844_lociStitched	chr6	35215310	35217170	1	1861	1894.596	301.506	12617	0
1_MACS_peak_23176_lociStitched	chr5	176073534	176075206	1	1673	1876.9872	284.0728	12618	0
1_MACS_peak_21261_lociStitched	chr4	122228227	122229491	1	1265	1787.928	195.1616	12619	0
1_MACS_peak_3788_lociStitched	chr10	87706006	87707374	1	1369	1744.3368	151.5744	12620	0
2_MACS_peak_13989_lociStitched	chr19	48993593	48997428	2	2776	2127.658	535.366	12621	0
1_MACS_peak_20614_lociStitched	chr4	28884236	28885982	1	1747	1815.4908	223.3134	12622	0
2_MACS_peak_16898_lociStitched	chr20	32609551	32613002	2	3326	2208.2949	616.3486	12623	0
1_MACS_peak_29021_lociStitched	chr9	139760081	139761756	1	1676	1715.87	123.95	12624	0
2_MACS_peak_7549_lociStitched	chr13	41557086	41560754	2	2766	1943.6732	351.7612	12625	0
1_MACS_peak_22141_lociStitched	chr5	65017179	65019132	1	1954	1970.3817	378.6867	12626	0
1_MACS_peak_25780_lociStitched	chr7	77127413	77129047	1	1635	1843.6422	251.9628	12627	0
1_MACS_peak_26239_lociStitched	chr7	124439225	124440425	1	1201	1783.08	191.52	12628	0
1_MACS_peak_21099_lociStitched	chr4	101929902	101932151	1	2250	1907.152	316.6592	12629	0
1_MACS_peak_23666_lociStitched	chr6	28317111	28318485	1	1375	1889.937	299.532	12630	0
2_MACS_peak_17775_lociStitched	chr22	18506129	18512747	2	2721	2530.0614	941.0796	12631	0
1_MACS_peak_4530_lociStitched	chr11	13359063	13360927	1	1865	1934.2728	345.5856	12632	0
1_MACS_peak_3411_lociStitched	chr10	47655244	47656829	1	1586	1838.6	250.113	12633	0
1_MACS_peak_22749_lociStitched	chr5	138677139	138678875	1	1737	2035.9808	447.5408	12634	0
1_MACS_peak_13697_lociStitched	chr19	36504274	36506185	1	1912	1931.6388	343.2156	12635	0
1_MACS_peak_19996_lociStitched	chr3	173582485	173584730	1	2246	2126.464	538.1265	12636	0
1_MACS_peak_21110_lociStitched	chr4	103351421	103352969	1	1549	1774.4724	186.8436	12637	0
1_MACS_peak_1337_lociStitched	chr1	110752109	110754118	1	2010	1673.2961	85.7843	12638	0
1_MACS_peak_14426_lociStitched	chr2	27108144	27110424	1	2281	1891.944	304.608	12639	0
1_MACS_peak_1111_lociStitched	chr1	79983461	79986050	1	2590	1978.7727	391.7157	12640	0
1_MACS_peak_18636_lociStitched	chr3	26615565	26617879	1	2315	1943.76	356.8188	12641	0
1_MACS_peak_8002_lociStitched	chr14	21978738	21980410	1	1673	1750.4168	163.6888	12642	0
1_MACS_peak_1127_lociStitched	chr1	84609508	84611557	1	2050	1745.3382	158.7975	12643	0
1_MACS_peak_11033_lociStitched	chr17	5696994	5699389	1	2396	2060.658	474.21	12644	0
1_MACS_peak_27864_lociStitched	chr9	2465184	2467372	1	2189	2040.7476	454.4476	12645	0
1_MACS_peak_8035_lociStitched	chr14	23754306	23756208	1	1903	1726.2552	139.9872	12646	0
2_MACS_peak_14614_lociStitched	chr2	43520299	43528863	2	3230	2640.2812	1054.2284	12647	0
1_MACS_peak_22393_lociStitched	chr5	93446677	93448006	1	1330	1810.8954	225.1326	12648	0
1_MACS_peak_7747_lociStitched	chr13	78002866	78004624	1	1759	1931.5146	345.7986	12649	0
1_MACS_peak_14298_lociStitched	chr2	13332329	13335096	1	2768	1941.6039	356.1129	12650	0
1_MACS_peak_2292_lociStitched	chr1	198746273	198748284	1	2012	2009.3912	423.9188	12651	0
1_MACS_peak_22785_lociStitched	chr5	140070080	140071855	1	1776	2014.27	429.0175	12652	0
1_MACS_peak_8489_lociStitched	chr14	86167249	86169619	1	2371	1795.512	210.456	12653	0
2_MACS_peak_7878_lociStitched	chr13	109507598	109512573	2	2594	2195.4675	610.4325	12654	0
1_MACS_peak_3835_lociStitched	chr10	91619940	91621405	1	1466	1794.039	209.202	12655	0
1_MACS_peak_4888_lociStitched	chr11	60531483	60533646	1	2164	1920.9603	336.1302	12656	0
2_MACS_peak_6836_lociStitched	chr12	91967786	91972111	2	2829	2152.5525	567.8725	12657	0
1_MACS_peak_13541_lociStitched	chr19	18653483	18655487	1	2005	1842.8784	258.3156	12658	0
