CCS1477_6	JQ1_24	LOG2_FOLD_CHANGE	P_VALUE
RMDN2	1.4175707097436	0.520884076186184	-1.44438646131649	0.00270335912010183
CYP1B1	1.34244853512585	0.598039824530607	-1.16655331693766	0.00121328738650659
ATL2	38.2328619510297	24.5922871853928	-0.636607280453052	0.00794729567408649
HNRNPLL	36.5066774818277	43.3377076965535	0.247462472304871	0.00883047857710266
GALM	27.3491066366186	59.7509222164681	1.12746727242103	0.000813519329799838
SRSF7	99.7114889370829	83.9096714011284	-0.248922639313401	0.0132694808170035
GEMIN6	49.9475328215094	30.2201053420914	-0.724904727776966	0.00282378673304766
DHX57	19.2494427198176	8.8039975249822	-1.12858603496446	7.61572699440442e-05
MORN2	13.4743205625904	4.829899259176	-1.4801475243545	0.000984562846433089
SOS1	23.9100054140567	21.113037809293	-0.179480283673535	0.306765465406875
MAP4K3	16.8059808544863	20.6770767383884	0.299057490557989	0.0589234628056818
LOC728730	5.26068379672134	10.8486664016471	1.04419546492239	0.000364639297172278
TMEM178A	1.16188826768463	3.67066940227759	1.65957184492278	0.0142824808434029
THUMPD2	17.8629708481033	9.6968371094834	-0.881385885248306	0.00460334597138199
PKDCC	5.08130274167723	8.03084916634512	0.660354121768736	0.0093863087862425
EML4	68.8436909943243	109.587916707886	0.67069238042376	0.00592500523493488
COX7A2L	206.943680711801	271.232803363163	0.390293476338433	4.14449483610813e-05
MTA3	2.65016977269995	0.750689238190213	-1.81979707729968	0.000235520430537798
ZFP36L2	133.62388296899	283.622621358059	1.08579471681505	1.92397045080125e-05
LINC01126	0.731207693206752	2.09461528509771	1.5183321360642	0.000986053940160417
THADA	18.6063064168558	16.0686684302214	-0.211541309428816	0.00714004958700196
PLEKHH2	2.25692911044811	0.543500104182899	-2.05400888765448	0.0189946250069528
DYNC2LI1	20.3857086217456	8.61930378466392	-1.24191485986943	0.000835924830702235
LRPPRC	120.157019172517	99.4418787559708	-0.272995469758566	0.00174658706082243
PPM1B	54.6028343933953	42.6255287878113	-0.35725811084523	0.00321127967392086
PREPL	35.9257084914095	37.162468988388	0.0488297458499551	0.651361124422016
CAMKMT	6.84446563418976	9.64851444856259	0.4953689214549	0.0201012713403496
SRBD1	13.5353875098558	9.98411418759089	-0.439029852213841	0.000659671869755046
PRKCE	6.77880553372995	3.19181157104772	-1.08665559980875	0.00028510243498703
EPAS1	15.0036180703731	6.0448075472281	-1.31154213034677	0.000257559563660251
ATP6V1E2	1.02437548452053	1.46965318612087	0.5207311113169	0.188812615817563
RHOQ	24.4334833908697	46.4209038183466	0.925915054397098	0.0103121739238746
PIGF	27.8505640672599	32.0402709785817	0.202179802030231	0.12693178423398
CRIPT	13.4823410735105	10.3120877887666	-0.386734577015693	0.0118860467407383
SOCS5	14.2112387991986	11.2438702526132	-0.337893609240209	0.00328889315894582
MCFD2	37.7697888467525	39.6122584639475	0.0687142394236257	0.714921858093075
TTC7A	44.0686388490549	85.072928198939	0.948947775638967	0.0043213420989288
CALM2	320.681393015511	240.483930952801	-0.415200149450084	0.0127903134987024
MSH2	50.7545913408356	15.3638792574423	-1.72399580559331	5.15162790634242e-06
MSH6	162.18076828351	56.60925183807	-1.51849299018221	1.51529244656744e-05
FBXO11	54.1864044608571	42.4136556663081	-0.353402084950528	0.0252998148545366
FOXN2	19.0043754664	14.9473758511308	-0.34643938692535	0.138553454955946
PPP1R21	26.7507121427679	32.6483462700471	0.287432618427822	0.134854555169815
ASB3	1.55187862649199	1.50455384783938	-0.0446799862396692	0.8454250707611
CHAC2	38.5555669206828	32.0549509776927	-0.26639197913886	0.236902716472278
ERLEC1	134.001412266742	83.1814198227932	-0.687914989950819	1.91174683287759e-05
MIR3682	5.97508666808866	6.64193170973034	0.152643250171062	0.643599561518917
GPR75	1.96686050259171	1.55950795234173	-0.334803730280057	0.359620173536751
PSME4	54.4728476041843	85.6807442471672	0.65343372481118	0.00115215341963183
ACYP2	35.2491590207854	60.0288639807953	0.768067527961356	0.000170418935179514
SPTBN1	67.381783936914	73.1743107828408	0.118978627777506	0.180925941343771
EML6	3.81690715602976	7.90647207751481	1.05063000348656	0.0085213600318921
RTN4	97.9851560018205	77.9222121007872	-0.330528574506418	0.000194971265922743
CLHC1	3.15591808270346	5.78573932556513	0.874441566418452	0.0777700611803851
RPS27A	1096.31300179796	1374.3221085096	0.326060424910716	0.0805502571486318
MTIF2	51.00059763782	44.6495692738192	-0.191867895046265	0.00819321830227948
PRORSD1P	2.70968567888993	2.06569687940348	-0.391496941454483	0.0675337728544336
CCDC88A	1.64807241358174	2.83925876710898	0.784734707236316	0.0198449140439733
CFAP36	36.5351839209856	29.0585332484059	-0.330324586323716	0.0148434433497522
PPP4R3B	97.7408061649677	78.2723783513853	-0.320457721300717	0.0225084082911474
PNPT1	23.1579983910924	18.1282361789444	-0.353272000486565	0.0103899018998556
EFEMP1	1.19492153980839	0.289447325217861	-2.04554316217636	0.00771859572395936
VRK2	42.130875285939	26.4502985875875	-0.671593880304093	0.0177113284478753
FANCL	59.5562051380156	20.2347829595108	-1.55741445517376	0.00380155017295846
BCL11A	2.01731636215578	1.27941368300083	-0.656954532140687	0.00603672180913486
PAPOLG	14.7317414370283	11.0581611418532	-0.413816481015256	0.0387054925820236
REL	2.54125040531736	1.16557649489854	-1.12449485085909	0.0044535042827566
PUS10	3.6856084067049	2.0749445916914	-0.828829981831151	0.0326556325804626
PEX13	15.3565654521325	11.0254399349223	-0.478019365441269	0.000790278323458997
KIAA1841	11.790018546711	4.57898686953955	-1.36446565466851	0.00161480948528271
LOC339803	13.9808532507946	8.05617023947002	-0.795286335827684	0.00057737854958183
C2orf74	39.3840579523017	39.9955576957905	0.0222280012824	0.800127051174417
AHSA2	41.5437187478622	49.8603220143771	0.263261836773482	0.224940072855967
USP34	51.8020816684448	58.451382753941	0.17422708041949	0.236651999197265
XPO1	150.107964254204	87.2962947093697	-0.782008198743108	0.00233439986992699
FAM161A	10.9696572574336	9.32108446132514	-0.234948729940474	0.0917612216900305
CCT4	244.862375157027	190.75095096504	-0.360280861138712	0.000608584725488242
COMMD1	60.9534028408876	53.7379756605571	-0.181764789067991	0.124383581333011
B3GNT2	45.9651947551029	44.8953682403725	-0.0339752404691386	0.0552771533418918
TMEM17	2.62507200150518	0.669827134365935	-1.97049626892365	0.00109707104438831
EHBP1	11.2593992388051	7.52901585507613	-0.580596649993085	0.000979870088689851
OTX1	2.86110726016065	0.274588770445785	-3.38122905242955	0.00155187593281394
WDPCP	5.00030074409465	4.17918952873158	-0.258791681458105	0.178465881001839
MDH1	241.542628016797	215.735995456197	-0.163010912162174	0.17638518355715
UGP2	101.650781329997	93.2556544303708	-0.124358195383236	0.128490435064786
VPS54	26.8804814519016	23.0341830201735	-0.22278254909528	0.073426124227533
PELI1	60.016476991649	50.6487281385593	-0.24483259287216	0.00491262422185478
LOC100507006	6.72799677590399	7.1657395210772	0.0909385874279031	0.673431394767592
LGALSL	8.01665509019752	8.16905549311645	0.0271688786552105	0.751558454990069
AFTPH	83.5998880880913	78.5256444992141	-0.0903371321827436	0.334263882734033
SERTAD2	24.2391452995268	26.955456523689	0.153238514982846	0.0243055684396775
LOC400958	0.376415688031469	0.876862688406932	1.22002418559677	0.0288306427292281
SLC1A4	292.425347666117	308.520550305699	0.0772982186456903	0.118708247827252
CEP68	15.161103067442	30.7095993653702	1.01831496852816	0.000583824176099906
RAB1A	111.794396851152	93.444101109959	-0.258672383676887	0.0382480257787919
ACTR2	283.065466249874	264.190892928333	-0.0995550168946326	0.239549824394483
SPRED2	19.1747742769225	23.8581549897779	0.315272885565615	0.150880843643419
MEIS1	15.3962633983594	25.8797977173735	0.749246082914909	0.0299260873290466
MEIS1-AS2	0.577499275449864	0.420191877164854	-0.458770863296953	0.457055847210487
ETAA1	32.5587124997952	25.3976590045998	-0.358348126235611	0.0429887557191481
C1D	64.2743074683311	44.7922511531075	-0.520992986169677	0.00189998188628344
WDR92	11.5511962827539	15.0081881614985	0.377707550535364	0.00716041063128346
PNO1	23.4458848712314	23.0215657369003	-0.0263487718285206	0.883757056536308
PPP3R1	75.934353274676	55.0407381324789	-0.464252901794665	0.00994604096900013
PLEK	28.6645121485904	48.5209300303558	0.759341478230707	2.27820000435017e-05
FBXO48	10.6554596545089	6.3261281564152	-0.752198141575257	0.00668120826040076
APLF	9.25172920194937	11.0476561398449	0.255945377250934	0.152623687729336
ARHGAP25	24.4883476926172	29.6263381663018	0.274784885397274	0.00649253800692869
ANTXR1	1.33925975564002	1.14582839345745	-0.225044812100335	0.0990408617601403
GFPT1	34.4631334574588	28.4342431668995	-0.277424475617712	0.000146947878511212
NFU1	33.0454650639495	47.957766936091	0.537312184303901	0.000748857466980942
AAK1	10.1950391690087	8.04736844708638	-0.341278325342843	0.0413844419101295
ANXA4	38.5878009137734	72.6543476400824	0.912904303141995	0.000113411633635284
GMCL1	65.3356619877995	44.6834543090429	-0.548129949658487	0.00275730787337973
SNRNP27	77.6059462691738	51.9473657156284	-0.579116606840013	0.00601203563237061
MXD1	22.753482845973	16.3894109924574	-0.473323386300264	0.00901348876901304
ASPRV1	0.194917468208525	0.187145867740181	-0.0587001952623186	0.935027862058683
PCBP1-AS1	6.21604870151708	4.88488886565162	-0.347672066689944	0.0851805670018538
PCBP1	579.585459390573	504.307069208865	-0.200718952435272	0.185666424383334
LOC100133985	0.45638819115477	1.28359889999339	1.49186109026783	0.0344928634740364
C2orf42	22.9408464796073	21.4622684772544	-0.0961160540787723	0.317642737849715
TIA1	55.1116206512749	62.2896026766831	0.176634817308496	0.352341355311055
PCYOX1	71.0817077775448	81.8045251654377	0.202702307329597	0.0257756490952081
SNRPG	267.253133044771	199.992717920367	-0.418259391011975	0.0859532513961998
FAM136A	68.152883667341	44.6604650793137	-0.609776426276981	0.00264078016169236
TGFA	7.39024630754944	10.2873322103947	0.477174546547691	0.00397383802948364
ADD2	9.84579470504241	3.96425410414444	-1.31245821762241	0.000283424038760332
TEX261	79.6036985441323	57.9659376310257	-0.457630080572438	0.0232796813666196
NAGK	133.404556317183	197.441893517962	0.565620194113886	0.000215017088499866
MCEE	30.0455757583893	29.5383157123567	-0.0245650029150922	0.850416770028761
MPHOSPH10	52.4183996721238	50.1679029063281	-0.0633086764768886	0.231825134905631
PAIP2B	8.37775593205019	7.32565111571476	-0.19360686068953	0.0353854885383663
ZNF638	55.8881638737481	51.9900207823956	-0.104308046162998	0.0949276451012618
EXOC6B	16.6041928724296	15.7677922452958	-0.0745669225068238	0.363816966376545
SPR	23.4249042622002	5.32420384709459	-2.13740543789282	7.73886197054634e-06
SFXN5	19.6407085493107	10.0728075907011	-0.963381115242872	0.00280035319954224
RAB11FIP5	25.1532191672119	16.2721322402438	-0.628339742458818	0.001325488444962
SMYD5	20.382703101446	8.79302316118098	-1.21291421669823	0.000183556338434167
PRADC1	83.5452521411503	67.4905161278297	-0.307873055907004	0.0273213078533773
CCT7	374.739074018697	308.445409690543	-0.280871239103342	0.0578160952835748
FBXO41	4.96990034748181	3.96157436115292	-0.327143041554538	0.0618009516178717
ALMS1	11.5771398063742	5.96722481164302	-0.956146836201102	0.0023485755163703
ALMS1-IT1	4.08782223045667	1.26204442008002	-1.69556976866699	0.00240669340801916
TPRKB	104.905725459416	54.6818484923306	-0.939959499841488	0.00379216061126986
DUSP11	56.825474749361	48.619750246738	-0.224995349661848	0.0244766008491918
STAMBP	20.625620177697	12.8843642384778	-0.678816148304421	0.008248948324801
DGUOK	82.1895742908088	87.1333381659086	0.0842694149945507	0.275410503945668
DGUOK-AS1	0.598878841297475	0.524549428155944	-0.191185438060962	0.635363587702124
TET3	6.12399927716676	4.1866375144664	-0.548682099828777	0.00763265829160652
BOLA3	76.0434635140393	29.2437612866896	-1.37869536280394	9.66761431873836e-05
BOLA3-AS1	2.04040265553999	0.998396722031255	-1.03116878086808	0.00568605447867298
MOB1A	210.085424020129	172.681253259568	-0.282864601041561	0.0108942628477539
MTHFD2	213.808494859862	111.360110313835	-0.941086628706652	1.23272202246465e-07
SLC4A5	0.444414970976013	1.4639459714724	1.7198829877406	0.0110757136692533
DCTN1	74.0927435537017	75.2406214015738	0.0221795081898333	0.555922714110515
C2orf81	2.98379834619998	4.2733246805433	0.518208897555568	0.00565035584605706
WDR54	53.8179468324674	26.5360212379299	-1.0201352809771	0.0133292806186756
RTKN	1.94926183093301	0.774058741201596	-1.33241293309373	0.000120300854205275
INO80B	0.741371576567809	1.14121487013278	0.622301740731887	0.325366810933703
WBP1	13.6444738886128	17.5207445738898	0.360747318597166	0.0431164836058608
MOGS	91.1837886505199	147.911174632833	0.697881792642944	0.00122510215668924
MRPL53	122.18211597205	177.768681517916	0.540968048466949	0.0465192240756073
CCDC142	16.3170411314739	15.8730008193061	-0.0398045702953061	0.684433888161931
TTC31	39.6554306220322	27.6785589914947	-0.518749614705003	0.0212389363240508
LBX2	1.01738326388821	1.30062481580131	0.354341588689302	0.294962951050271
LBX2-AS1	1.16343852849347	2.04268341448037	0.812070638705696	0.0123247149984509
PCGF1	48.2375740510531	27.6064935323738	-0.805149699351597	0.000645929791341654
AUP1	175.457011068933	152.400778678266	-0.203247323224441	0.09185250754458
HTRA2	25.9830618943939	32.3656612631612	0.31689252910731	0.0370461818638745
LOXL3	0.321403363670411	0.196625014764329	-0.70893815375134	0.039637991062906
DOK1	31.8804175731193	20.7412650210471	-0.620166638435464	0.0304373128243265
SEMA4F	10.2667399233112	7.30341396248441	-0.491335233408723	0.0158667625616841
HK2	11.9064878584408	4.83475713775418	-1.30023258755522	0.00140378407499445
POLE4	81.8850886377179	96.8830604214327	0.242643679311386	0.320288735265719
MRPL19	16.6921022437019	7.0146281779892	-1.2507271241046	2.72862660568799e-06
CTNNA2	2.55539719905007	1.63008582170726	-0.648599632092447	0.0207924594919075
SUCLG1	162.057748373927	126.675575495184	-0.355369617922614	0.0129926240402565
TRABD2A	0.506179474346415	0.090505932475188	-2.48356474107433	0.000985620498626828
TMSB10	2912.13218113982	3511.42357721429	0.269980195947685	0.333622882784544
KCMF1	28.4290447670907	20.2966669416717	-0.486122792644685	0.00736265748260789
TGOLN2	117.703163382616	115.95794664192	-0.0215514028677709	0.764908998239309
RETSAT	118.595663413244	104.938066837577	-0.176513138944408	0.0425122986154362
ELMOD3	28.6768385962913	11.9768219282189	-1.25964084951243	5.80457220748519e-05
CAPG	7.34716303387237	9.44468620344122	0.362315575901916	0.0476415310214319
PARTICL	0.934041872405595	0.542709916898877	-0.783305955152364	0.183829518069812
MAT2A	176.292471052281	179.683266246885	0.0274851955239677	0.798602884083352
GGCX	12.2117979627767	8.55898600278506	-0.512763832891923	0.0337762062225329
VAMP8	232.850396960759	307.363833847564	0.400544077774973	0.133331293357701
VAMP5	17.9024689301594	21.8570410476523	0.287939542392629	0.0596612422869258
RNF181	122.83627945735	120.770359721435	-0.024470298700999	0.773270184043885
TMEM150A	17.6043924926054	28.645014724469	0.702348637053666	0.000807387399517034
USP39	79.4640115495078	74.3811132289825	-0.0953652859684102	0.0951327309856778
C2orf68	29.2228752276831	37.5244305325819	0.360732046454169	0.0333051324432282
GNLY	0.798208096893571	0.243513941194769	-1.71276054429684	0.0117534030079512
ST3GAL5	23.1541922989855	84.8979090763927	1.8744555909804	0.000548628847068917
LOC90784	4.64346173167544	4.82497060323024	0.0553194073644585	0.546464056829751
POLR1A	14.4795514606559	12.2412508262071	-0.242265930190388	0.0258998727860799
PTCD3	31.8832258446949	33.7164727333285	0.0806560117994468	0.314680888891678
SNORD94	7.60859750056708	8.22303078063766	0.112039684227385	0.730944470130415
IMMT	143.707350846668	110.436500804793	-0.379916777920525	0.000389263306154761
MRPL35	37.9345358546671	38.9681675327668	0.0387842049321765	0.0627102599202481
REEP1	29.7673348210997	31.6345055355753	0.0877689883572123	0.293737290767784
KDM3A	60.1186429260106	56.348976459154	-0.0934230382250553	0.284362550712915
CHMP3	0.471715038477279	0.617994711359462	0.389678896631711	0.318571862490186
RNF103	46.5714509302738	57.0089386823405	0.291742313595829	0.0206371940812799
RMND5A	60.6277296635283	47.3630586796778	-0.356215546204747	8.68141011743328e-05
LOC285074	33.285126062441	25.2271248902214	-0.399901839062479	0.0117958944635611
LINC00152	22.2901614186183	23.2506863095706	0.0608662378642058	0.533776619430482
KRCC1	30.845441234398	71.3256069893381	1.20936283564662	0.0202892871999076
THNSL2	0.612678973269415	2.00808863788398	1.71261970691175	0.00653546796949736
FOXI3	7.68252424177008	1.20270757474693	-2.67529450460994	0.00237998147762557
EIF2AK3	65.880949991552	123.028516352283	0.901059487862927	0.00062138409843318
RPIA	19.3358824570453	15.0508157634615	-0.361438924028532	0.0470507353624356
ANKRD36BP2	22.6711476679244	45.2459112778138	0.996930000930196	0.00208930196638921
LOC654342	26.7854927337648	25.7017642340088	-0.0595844424153121	0.484028050227325
GGT8P	0.10767140147515	0.502670008067896	2.22297650528693	0.0678065381503165
MRPS5	97.3839164873136	86.0397913987825	-0.178679495626786	0.0258891803139548
ZNF514	1.3959131714768	1.05268245027184	-0.407138903915397	0.071398230919771
ZNF2	7.17147341854863	4.49668275760336	-0.673408453986185	0.0139114194766588
FAHD2A	39.3154595637505	29.176041983075	-0.43031253757993	0.0017926641067077
LINC00342	13.8870578394666	9.38964414973183	-0.564598588752195	0.100798914314191
ANKRD36C	3.82819126492976	2.96232788580008	-0.36993157744258	0.114323330499675
FAHD2CP	19.6802056205428	25.4532872507796	0.371106695896688	0.00703884590453951
GPAT2	27.5550622224452	5.50896006710459	-2.32246547457787	0.000432117031163317
DUSP2	1.18137428086909	1.90853905899294	0.692002602974091	0.0928210321135173
STARD7	214.225022899521	185.195278463387	-0.210079688563887	0.00612581204662593
STARD7-AS1	8.63072478687799	11.80750278266	0.452150251928385	0.0459990663689983
TMEM127	76.6628829613233	79.6750279628105	0.0555993676181516	0.0751593642785353
CIAO1	68.5096519099021	86.6063349070118	0.33816530122566	0.00751136246818552
SNRNP200	134.132064973194	133.46351659612	-0.00720873961597686	0.84333042226116
ITPRIPL1	7.52301281578293	2.92579737746108	-1.36248068721634	0.000231156711620656
NCAPH	43.9469948387602	9.95312151272413	-2.14254355320493	0.000980552757230707
ARID5A	252.962613939546	788.298101315039	1.63981711899148	0.00249277251355829
KANSL3	38.6223412701324	37.3401373203324	-0.0487083893465629	0.346521110444721
LMAN2L	15.2944014697931	21.7276909156424	0.506531212318145	0.000289596600295745
CNNM4	34.9632266717363	24.4636720648581	-0.515197361186626	0.00390964144158315
CNNM3	44.5625275387845	38.5827188163866	-0.207876253457113	0.0617567896970235
ANKRD23	12.1777242312607	16.1025222892872	0.403042140812128	0.0898445017981626
ANKRD39	87.3278132011945	68.6538667523289	-0.347100234981694	0.0547352712193826
SEMA4C	4.00810918757074	2.8046290310252	-0.515111852660755	0.0128550574359412
FAHD2B	27.8734511277829	23.5070777387822	-0.24579643676565	0.131580706887195
ANKRD36	10.3872818940198	6.81312002004787	-0.608430657814562	0.0174787501144179
ANKRD36B	7.69542214897339	5.60627531701834	-0.456957875850843	0.0249474275214442
COX5B	675.099200522464	608.8882970031	-0.148921926217522	0.227313005969802
ACTR1B	108.529377504061	96.4173035289953	-0.170721626458141	0.0792680563434589
LINC01125	4.55858674974413	6.0952507851363	0.419098950539424	0.165266964889477
TMEM131	47.1830600859859	53.7521730262138	0.188054090893854	0.238302191627585
INPP4A	86.5860726623887	219.620572123799	1.34280630789227	0.00262070675594653
COA5	39.9459370926788	41.9200840321473	0.0695928349917795	0.309498676341137
UNC50	80.9778485437745	66.5635148043455	-0.282795698123481	0.0237756982880024
MGAT4A	7.02569481195946	2.91792843597421	-1.26769640823217	2.16152679809239e-06
KIAA1211L	0.254423563028523	0.107826112896379	-1.23852568317405	0.0918359866674889
TSGA10	2.31482211890372	5.32759916411143	1.2025842068262	0.0302169469229774
C2orf15	9.69484417902967	5.85912724413232	-0.726531929059726	0.0167402678261491
LIPT1	7.8399211254354	6.50772092606342	-0.26868675548395	0.121750312420672
MITD1	88.8442852525125	75.9057566826899	-0.227069676903178	0.0781477533195763
MRPL30	38.3247067894147	25.6056887390059	-0.58181038924709	0.0315486636057702
LYG1	3.81376891238858	4.05627245902567	0.0889371320271774	0.82914957041756
TXNDC9	77.127873454656	65.3808215158064	-0.238384829099615	0.0599170714477006
EIF5B	143.216416247096	109.864796970378	-0.38246768165922	0.00313619318171382
REV1	16.9849916886781	9.82779676353476	-0.789320583722642	0.000103952330782552
CHST10	3.36739098348866	0.557234543342204	-2.59527464092428	0.00642878035739753
PDCL3	45.8423685095615	34.0027235374065	-0.43103127742323	0.00885310134998196
RPL31	1122.24143019128	1221.31035201211	0.122046776469429	0.404476753214662
TBC1D8	10.0360418901774	3.65259826511145	-1.45819540644777	0.000272017964376422
CNOT11	97.2289614389298	69.5308737978978	-0.48373239110177	2.56932865648605e-05
SNORD89	15.1474132594632	12.8948331832939	-0.232278334580779	0.214991106969995
RNF149	56.5562926335165	70.9754552880924	0.327632646474914	0.000909941516339079
MAP4K4	32.254049458951	22.3612268781128	-0.528480954903444	0.000681443951870064
IL18R1	1.94004756587566	0.94557658805537	-1.03682580393418	0.0934391037920129
MFSD9	13.0942742158872	5.18425210259096	-1.33672831560079	1.50663290186464e-05
TMEM182	2.59962749135222	0.705877546530274	-1.88081507382957	3.44041323689199e-05
MRPS9	70.3884633805165	48.7203050471127	-0.530815825277674	0.000478283201832757
TGFBRAP1	21.6302002404227	15.4209880914735	-0.488151812914706	0.00022801245850291
C2orf49	19.3916951766535	12.8076731831539	-0.598430526186253	0.0108931265579776
FHL2	0.822443105632606	0.165281275364314	-2.31499258893299	0.00380265985967496
NCK2	40.6373594307757	55.3373705303651	0.445447432458335	0.00938716197479694
UXS1	61.5236474557862	44.2316452131958	-0.476062131792456	0.00159894640209056
GCC2	45.5860206982126	43.4552999078459	-0.0690593365861217	0.411282977605819
LIMS1	35.3376784375795	29.6681927011	-0.252290218199269	0.0605122304365115
RANBP2	70.3958754432729	69.1658745714202	-0.0254304937406424	0.600597338371803
CCDC138	14.7876083410208	21.1585634938222	0.516852944241604	0.0142913966425703
SH3RF3	6.43608677134518	6.86904958177933	0.0939267214838078	0.299162838355327
SEPT10	75.9571517957504	116.551458748207	0.617709347090031	0.00461809132532682
SOWAHC	13.051368244319	12.703762407709	-0.0389452242926912	0.356154157224643
NPHP1	2.50305793167497	0.932318321861237	-1.42479715755196	0.0080366883618054
LINC00116	23.4147231328026	23.8053471649563	0.0238696895687396	0.870333459893658
BUB1	171.434466749357	70.0997538118512	-1.29017590852839	2.21937813948051e-05
ACOXL	10.5906077530243	16.0579428524695	0.600501701963956	0.000350495337598364
BCL2L11	96.7862073195402	109.427665969348	0.17710415897289	0.123825064784566
MIR4435-2HG	56.4664045428633	66.846162781111	0.243451974934099	0.179609478173299
ANAPC1	25.9416670641877	25.1147262027396	-0.0467376460463427	0.525050922563
MERTK	6.07328313735847	5.82289401404086	-0.0607402697513806	0.540487586882571
TMEM87B	37.919249646653	28.4269359883189	-0.41567181041371	0.000739361346266915
ZC3H8	26.7751259337367	24.1131483370505	-0.15107333159615	0.109287890034637
ZC3H6	4.80626152596144	6.20351406475194	0.368170528418215	0.163061720169759
TTL	45.8265480026686	17.0374037975894	-1.42747810444042	0.001536932840785
POLR1B	20.1147948268863	16.8113408956738	-0.25882222188659	0.00311658904731936
CHCHD5	47.0673388843797	36.762821565653	-0.35647878908346	0.0171529572131714
FLJ42351	1.57046958226066	1.53085316600687	-0.0368600890359651	0.935803593510394
SLC20A1	59.0864542941813	15.6143905616056	-1.9199511658824	2.72636479503926e-05
CKAP2L	51.3837618525354	7.97682174215721	-2.68742657161968	3.02257785251871e-05
PSD4	59.5456845934716	83.6082081465541	0.489647627704087	0.0032087413478521
PAX8	1.32734344413335	0.752112173410099	-0.819521956725001	0.00111286166980981
PAX8-AS1	14.7252546337229	19.4978413067904	0.405021823789566	0.033495772600085
CBWD2	47.9262812589334	50.8521863194141	0.0854928007441097	0.386966307946383
WASH2P	34.0414988732227	28.2208553912021	-0.270532843830585	0.0545557037927361
DDX11L2	7.18982938584236	8.24621827308724	0.197775113098491	0.232563310624965
RPL23AP7	4.79359681733331	3.82280928995003	-0.326475341394445	0.21811194835149
RABL2A	6.47308697082644	9.62582471764697	0.57245626494768	0.17015708763286
SLC35F5	27.1338712790951	21.6926117931204	-0.322891132246719	0.0121806120077168
LOC101060091	2.32658630080293	8.00617790948654	1.78289897253427	0.054148767370698
ACTR3	125.6867785681	139.829448213782	0.153835330046959	0.00422160390646932
DPP10	0.711551022797818	0.544146873654494	-0.386971101264682	0.044050542580468
DPP10-AS1	1.57324489408689	0.761252706479758	-1.04729590334896	0.0606709018083069
DDX18	93.0140488169395	76.8608730697275	-0.275199272750266	0.00202672808676816
CCDC93	38.5785821395306	35.7184987766019	-0.111128675394836	0.0679572076866391
INSIG2	46.0075808032351	39.8387400076152	-0.207699578268049	0.032398361846698
STEAP3	9.86310416035617	7.22340809688516	-0.449362089695396	0.00972232377927717
C2orf76	23.1039080212369	29.3126652636469	0.343387247659765	0.0676302570908374
DBI	323.286398208375	315.062134659505	-0.0371764331931672	0.754434925855373
TMEM177	12.7937149606796	4.66785128245461	-1.45460474332607	0.000141739496066781
PTPN4	10.7522806958153	7.89270147882173	-0.446051617153036	0.0199460903128456
EPB41L5	5.42959886400425	5.63454233293525	0.0534528155098445	0.474581712997408
TMEM185B	9.32978620310754	9.20226612800819	-0.019854841804821	0.757089018706788
RALB	47.5590390735481	55.3327898464275	0.218415099598321	0.00161230597310667
CLASP1	32.7150826746663	31.1593174752615	-0.0702922841139072	0.461066998237025
NIFK-AS1	4.93617995642348	7.3515116583748	0.574645944137615	0.00376477578702129
NIFK	61.5935864213279	58.6469930819317	-0.070722993646981	0.118151351012093
TSN	74.4594523124343	45.8942386750849	-0.698141947918504	2.16158392118929e-05
GYPC	16.159002930284	19.7675741086252	0.290797652059775	0.0275880168273658
BIN1	7.90329930573962	3.79913333718418	-1.05678469870706	0.00871529929244756
ERCC3	51.9649071311518	37.1121356494993	-0.485646648729546	0.00920844352724862
MAP3K2	29.6055211669115	26.3358375133443	-0.168838910994011	0.156260382271348
IWS1	54.8075156565345	60.3939095543977	0.14002932684344	0.146299360760857
SFT2D3	16.2593359576279	19.7629621009971	0.281530858356476	0.0160781855298399
WDR33	24.0530966723486	25.1015461319676	0.061553586730818	0.523880505131504
POLR2D	60.7054519576915	56.8725643123475	-0.0940932357058182	0.0222553838575232
AMMECR1L	16.9500977106749	18.0487603450042	0.090606160975921	0.111866270007899
SAP130	49.0116241246758	25.3884833203044	-0.948949742339142	0.00315864547438505
UGGT1	41.5444994627382	36.6810875704976	-0.179621060694142	0.0153848514832579
HS6ST1	80.6105759763339	48.4438005765016	-0.734657076738034	0.00154818127374134
CCDC74B	6.36329980277296	3.7253541877279	-0.772397498636661	0.0182477603772239
SMPD4	58.3229850645075	30.3977031401692	-0.94010224371065	0.000409697274785475
MZT2B	318.583612069693	166.025943551263	-0.940263358941372	0.01173387312251
CCDC115	32.6689712594853	19.7137352996071	-0.72871986543859	0.00186334429651897
IMP4	130.984787433928	105.858389491636	-0.307263656589851	0.106123446237352
PTPN18	98.3434774560694	104.963068768779	0.0939805299387491	0.340995277114692
FAM168B	115.609965493922	116.923056397265	0.0162936847011647	0.675869661089819
PLEKHB2	143.3945882899	115.84682205799	-0.307772109436249	0.000391608639468117
MZT2A	147.910283925172	75.0868696758232	-0.97808981074134	0.00114344809017096
MIR4784	10.1678078919573	2.10191254934883	-2.27423412585403	0.114045622383849
LOC150776	58.7961507329121	44.6532387916169	-0.396956886985286	0.0438287105479588
CCDC74A	14.5576055422642	9.74432200972882	-0.579139364035716	0.0145609933288868
