KB528_6	CCS1477_6	LOG2_FOLD_CHANGE	P_VALUE
AAR2	49.9078058188369	50.279346682287	0.0107004262537384	0.867791771145884
DLGAP4	14.6060526435104	20.3438503206101	0.478026417092435	0.0163881542692702
MYL9	3.03554508264302	1.33655653590633	-1.18343473524748	0.000410132481716677
TGIF2	15.6651185759608	13.4367800596724	-0.221368232699422	0.0291729313688814
C20orf24	76.4220599815571	70.5231385852528	-0.115892464267455	0.354262398153073
NDRG3	53.5145465429057	34.772252695749	-0.621994570019972	0.00980567933879221
DSN1	72.1230173641897	47.1602161550206	-0.61288942432699	0.00580788810138761
SOGA1	4.81817718424492	3.30597111431885	-0.5434133291554	0.0089820148907058
TLDC2	2.05569553367291	1.48953886357459	-0.464760839262749	0.136266887479545
SAMHD1	56.4064106284719	76.2285765846262	0.434472801681218	7.0759266274337e-05
RBL1	32.302428114134	30.0952056079932	-0.102108940581146	0.186817538756858
MROH8	0.544846123700564	0.425336572571055	-0.357243928761459	0.0523271187413518
RPN2	639.827644480735	632.424963724548	-0.0167890107260691	0.639014791415091
MANBAL	28.9069188218134	27.755484613401	-0.0586419577470199	0.556946481022835
SRC	5.60568688519001	2.7332666863459	-1.03626493124586	0.010953304551465
BLCAP	53.8197987068475	62.6478491239262	0.219127983518611	0.0132689431547149
CTNNBL1	69.3329194282701	57.4709237967933	-0.270708270458436	0.0172645461250184
TTI1	41.161466952166	36.8632088678812	-0.159112739184773	0.161446523779566
RPRD1B	31.0217402968671	27.5667353040926	-0.170351201982892	0.040240369196184
SNHG17	61.1419938609115	61.2314210628444	0.00210856588084297	0.949748323373151
SNORA71B	2.4582326475542	3.73145214233415	0.602115723910488	0.47666787314625
SNORA71A	3.68423969508041	2.84544445750413	-0.372712906981205	0.601913949374834
SNORA71C	4.07956262835586	2.94231581717599	-0.471462380144332	0.395724095838497
SNHG11	29.759257149227	20.2654597255285	-0.554315610784839	0.000880778004352308
SNORA71E	4.478254644755	1.67924565549424	-1.41512326936077	0.211656730899223
SNORA60	5.10822720903368	4.57923815986015	-0.157715096614023	0.821016295453193
RALGAPB	40.2831042628629	37.8418019594201	-0.0901940744969452	0.153588240207043
ACTR5	14.3002791879122	12.9643872451451	-0.141489293782967	0.00939497064180605
PPP1R16B	36.6066908878409	32.4926984179816	-0.171991805136464	0.0547942046445474
FAM83D	34.0792743271287	40.916737148364	0.263796488226223	0.00453241214038677
DHX35	14.275658779746	11.981840788544	-0.252707754663386	0.0245097148686797
MAFB	2.87773468390442	2.95208688318725	0.0368015948739591	0.468028459986468
TOP1	105.280109490012	154.687118595498	0.555120168329457	0.000157925241720342
PLCG1	32.4894155745621	32.4276881779102	-0.00274361703551971	0.968902257751341
ZHX3	11.5466715823495	14.5286559285207	0.331424199359707	0.0176455706281236
CHD6	19.5797002536317	17.8534117497465	-0.13315888222465	0.254731964214573
SRSF6	150.375552036055	176.908233108179	0.234431157363283	0.0788092606728722
L3MBTL1	4.30165628622344	4.0230814540221	-0.0965913061591816	0.783428950470375
IFT52	69.7235423496832	56.1329977172318	-0.312796761578534	0.00169265637690815
MYBL2	257.98636495068	182.103675714642	-0.502534775575214	0.00141144189623026
TOX2	12.6575441734546	16.5935552637532	0.390625505938729	0.0347063688324329
OSER1	70.0630927839405	97.7863518139792	0.480978445940646	0.00392855067648206
OSER1-AS1	8.3580043312003	11.0868439062809	0.407618320312609	0.00318219255752506
FITM2	13.4719084320904	11.4236505246149	-0.237930487781347	0.108903719051865
TTPAL	28.4100112752689	27.0636367861464	-0.0700436837505135	0.440911378730741
SERINC3	162.653621683723	152.995616168627	-0.0883126306064513	0.247100910501071
PKIG	14.4515313320503	7.06190052541872	-1.03309396914538	0.00777448279659472
ADA	46.7410466031022	55.6429353191236	0.251508489433342	0.00170560183947485
LINC01260	0.307891527478992	0.259682425353937	-0.245673788635937	0.541441555169978
YWHAB	252.869775252698	232.22062770333	-0.122898476731276	0.00993273982113383
PABPC1L	38.3247214102449	39.4514328928888	0.0418023957952315	0.902857842727316
TOMM34	54.412398657331	66.4142746058835	0.287557929375162	0.000666378559480464
STK4	67.671538386076	102.157508052915	0.594174147643146	0.000107198763789117
SDC4	19.3221710486399	16.1872305093405	-0.255401030696598	0.0062414508609334
SYS1	16.2923132702846	20.8552703347094	0.356220553152852	0.000477479057967526
PIGT	157.902524940003	149.13624891582	-0.0824032804567048	0.137570245411217
DNTTIP1	97.7511535949467	80.1095638127283	-0.287139240413422	0.00300412461931966
UBE2C	301.797329516356	169.110614748558	-0.835612822303294	5.52715684897481e-05
SNX21	5.51251418982657	1.71441038429373	-1.68499797068292	0.000994394138924656
ACOT8	60.6716878979223	48.2454846559055	-0.330629522581049	0.0386907816026168
ZSWIM3	11.5164341461551	8.55479955032508	-0.428888125638814	0.00250207967105144
ZSWIM1	20.2618680495959	21.6140656097209	0.0932032789107789	0.400909000120368
SPATA25	2.05964992780031	1.44637724433791	-0.50995526260697	0.116088830613539
NEURL2	4.30038525508093	2.63696064402759	-0.705589871636188	0.00626083447707224
CTSA	184.210662518534	178.977122067923	-0.0415813848912132	0.441510355355043
PLTP	10.8860712383477	5.81998031649735	-0.903397203211085	0.00969945353587044
PCIF1	44.272760650272	49.0296663217341	0.147235606977706	0.0232334357745792
ZNF335	40.283892326735	39.8035609800243	-0.017305581147059	0.864768331117742
NCOA5	56.9699841938438	70.902176139015	0.315627901595205	0.00324030820475216
CD40	16.1992349000256	19.8341660536452	0.292062063942997	0.0115751020091656
SLC35C2	75.3123076167615	70.5507969221634	-0.0942232717133128	0.0843778859248586
ELMO2	35.1831326171749	38.1328314434762	0.1161497157551	0.127839420953608
SLC13A3	0.181986391549874	0.233129870482994	0.357303292433159	0.309218936688997
TP53RK	27.4998973261367	31.9980282342253	0.218556774663519	0.0121098913007516
SLC2A10	0.980678448133037	0.259829061327106	-1.91621737062816	0.00952136194884072
ZMYND8	35.7630273610197	18.7401689074231	-0.932334910421229	0.00429423661817967
NCOA3	39.8665861309151	54.629485828746	0.454499775221528	0.00851154450612594
SULF2	58.986132422255	76.6785508763028	0.378447253975921	0.0331095635449541
LINC00494	4.22507739951112	5.91360747309349	0.485060714541985	0.0678920489749252
PREX1	7.18229035561584	5.88529254768145	-0.287329846530647	0.0122099818812673
ARFGEF2	53.1179956845716	53.4979236377916	0.0102821885819733	0.849418689765988
CSE1L	166.394427379312	121.56167141383	-0.452918701348799	0.00132997340435968
STAU1	71.6376850094658	87.9200966067313	0.295474254514012	0.00162133550856895
DDX27	80.5600703102048	69.3298230860163	-0.216588863381604	0.00144628720938649
ZNFX1	11.3374314351822	10.5775244112465	-0.100091810656299	0.286743997780765
ZFAS1	188.948617917031	240.803668952515	0.349863407669162	0.00444017165582424
SNORD12B	4.24945837647892	4.80214155079182	0.176398958653039	0.786179499649833
KCNB1	0.942983368329352	0.648488403046713	-0.540151550980694	0.0221352632740311
B4GALT5	16.2371145358666	14.6762629438932	-0.145810619295729	0.129609555324856
SLC9A8	14.9707636135073	14.0705608361316	-0.0894679769357945	0.484355390246425
SPATA2	10.1024327959624	10.9511740047918	0.11638278578851	0.319510430483506
RNF114	63.1354063239478	72.2203011425271	0.19395514075475	0.0228883710089958
UBE2V1	1.0898425329172	1.13854554322662	0.0630723015117405	0.792349786040107
TMEM189	23.8369790870589	17.1860933459463	-0.471959775367863	0.00010227847034612
CEBPB-AS1	0.886139588837718	0.915371857461018	0.0468239611298418	0.834536216979546
CEBPB	19.7888243990155	30.0563055620476	0.602981779779623	0.0182089138134413
PTPN1	69.1974774102402	83.465055907419	0.270452869239769	0.00340244782037591
PARD6B	3.89170764890882	4.14642359433515	0.0914641714964964	0.422102710515879
BCAS4	5.0482383583434	2.66517294935553	-0.921550874519397	0.0296456475494906
ADNP	58.7074853471769	55.1456769697042	-0.0902966690083915	0.353752413192137
ADNP-AS1	2.99726151427992	1.97355051211837	-0.60285152121189	0.146550010943655
DPM1	166.194552660166	160.064119179728	-0.0542231538938457	0.247681314297233
MOCS3	14.0748298233401	13.4879764261667	-0.0614435591004631	0.314517505814735
NFATC2	14.6935951736043	13.8075755066691	-0.0897274154800066	0.390741810615754
ATP9A	3.84021101301365	1.09996174100749	-1.80373224210238	3.07711019275235e-05
ZFP64	18.1323543459222	16.4788632184597	-0.137949537272935	0.296471472502157
ZNF217	73.6799209121414	63.9681075397727	-0.203918710265303	0.0306768974734227
PFDN4	70.7393717262881	47.1751024932165	-0.584487753512927	0.0027271996021081
DOK5	0.265129759717402	0.262177052461861	-0.0161571993402999	0.971853242522441
FAM210B	29.3919949250616	22.0631972084771	-0.413781413444618	0.0298783745137519
AURKA	117.78680525705	93.4823305980712	-0.333412326916457	0.00037510188024208
CSTF1	53.4341577138782	54.2017358787906	0.020576778757815	0.695678871020357
RTFDC1	226.269974431213	173.25745573618	-0.385127717824717	3.62650198550278e-07
FAM209A	1.80318897611533	3.64506881910387	1.01539545231018	0.0906884593987762
FAM209B	0.598120891900531	1.07565097225874	0.846701011630207	0.138274736861787
TFAP2C	5.397273625681	5.65715793066502	0.0678466177052088	0.0643866493599152
RAE1	78.9609365243629	88.2616556018047	0.160647708342733	0.00119037797028139
RBM38	68.2446347723359	126.572811930207	0.891180010112	0.00386357200245346
ZBP1	6.92976285892361	17.4259348446071	1.3303581657168	0.000910899808602353
PMEPA1	0.383835442099827	1.61197638123646	2.07027076907402	0.000558202213111926
PPP4R1L	9.22475093608961	7.85755736962999	-0.231429059141995	0.283398688274252
RAB22A	26.117128975663	24.0095847069894	-0.121385862348614	0.0637574133579388
VAPB	16.4067764998481	13.8680499441913	-0.24252687769129	0.0403216386199636
STX16	39.7007554949765	43.3591514820456	0.127170062374708	0.167443510990852
STX16-NPEPL1	0.512468848895498	0.515955317348539	0.00978181995707257	0.986112606607203
NPEPL1	2.29975455784884	1.94895070395851	-0.238782297166358	0.453670612012788
GNAS-AS1	1.07785302704752	1.44190848823553	0.419819136063923	0.189649878659335
GNAS	268.929132322035	462.880776028424	0.783414600393226	4.01260860596962e-05
NELFCD	93.9139600313699	80.5372045526496	-0.221684228964306	0.0601311403714654
CTSZ	41.844103372632	108.155128666522	1.37000583972579	0.000297883201438943
ATP5E	35.862498134132	33.2469101452199	-0.109255720260507	0.500534833534609
SLMO2	51.7674522010542	41.8041356062937	-0.308399643397178	0.0130228539125031
SYCP2	0.279401469001828	0.230873863915391	-0.275234743979162	0.410101826815608
FAM217B	46.6933783936751	36.682286322428	-0.348134413695017	0.000891584747982851
PPP1R3D	14.2530077833851	10.8979452140396	-0.387210257066134	0.0395332745241651
CDH26	1.07699826298836	0.865616090013446	-0.315216701822175	0.26222785318207
MIR646HG	2.37134962000459	1.6930919221556	-0.486048079441035	0.0614477151240368
TAF4	22.0341422113503	23.0431596141087	0.0645978150608107	0.510504115477399
LSM14B	53.9162181687958	58.6536480139621	0.121501535212861	0.000423010513659853
PSMA7	525.800719037172	504.664662374408	-0.0591910450650849	0.436059816389966
SS18L1	12.5793462760522	14.9926593758484	0.253199358972519	0.284858922478938
MTG2	36.1298531358811	35.1925123743944	-0.0379228793945215	0.587279974419237
OSBPL2	34.062364231599	32.8057602411037	-0.0542294198553929	0.29429014290474
ADRM1	243.824544312373	255.030654516522	0.0648273080237135	0.14951722314605
LAMA5	12.1624780283331	18.2101465878305	0.582305336989276	0.0105467760567626
LAMA5-AS1	0.650352456757807	0.853840339813549	0.392744529772875	0.37546910634131
RPS21	2288.17491479779	2166.86493768715	-0.0785881081969649	0.562987907719957
CABLES2	24.5592614448896	21.3350977825538	-0.203038453423901	0.0760471404245573
SLCO4A1	16.0797685516864	27.1812275836446	0.757363973037857	5.20968546967172e-05
MRGBP	37.6320690055113	32.3465663083644	-0.21835003709792	0.0315537735155505
OGFR	58.3079733429205	64.2432555995886	0.13985182618779	0.0343834534860035
TCFL5	8.15493512592997	7.34377593321906	-0.151151358876478	0.115564869192526
DIDO1	16.2410714035995	15.5997210586862	-0.0581265762499717	0.571794185994437
GID8	48.4498748544578	46.4198765738356	-0.0617502524836772	0.159383978173967
YTHDF1	63.5781172707309	77.1182975559721	0.278542908552484	0.00111534532936058
ARFGAP1	48.8417501719565	49.7818623606763	0.0275053050676788	0.804612824188359
PPDPF	357.674465392997	423.587043371238	0.244011333930243	0.00455849901598705
HELZ2	8.23080403671979	10.0696390875526	0.290906701533885	0.0193280271457019
GMEB2	16.1214843376266	17.3028343558131	0.102023801475888	0.181558487017038
STMN3	1.38161823944666	1.56360167629454	0.178514002556675	0.224267864069811
RTEL1	1.13284383389413	0.885171200072408	-0.355920577296924	0.328875332678328
ARFRP1	31.1208579967954	33.7272809904683	0.116034180826111	0.11822786295396
ZGPAT	50.5711885348308	52.2093047247381	0.0459912609453394	0.553707262183968
LIME1	86.1336780740836	106.699965164958	0.308910361602815	0.0156920130283271
SLC2A4RG	35.7674490609547	36.04846726509	0.0112906904075348	0.886444800081647
TPD52L2	127.539397452637	127.976802198353	0.00493935237589117	0.719494512693412
DNAJC5	51.9575579001336	66.6579700286507	0.359443759857422	0.00689407365990854
UCKL1	41.9299610425535	34.2811345040554	-0.290566634799478	0.0227469716105567
MIR1914	15.4450854818231	23.5716702508646	0.609906133597382	0.251241755993491
MIR647	13.105207390594	18.4779047530596	0.495660991351986	0.154706548844425
ZNF512B	19.0936647855578	13.6236133748819	-0.48698463783732	0.00277276416668376
SAMD10	5.5733409738531	3.64391297455461	-0.613053914875563	0.0302337073026537
PRPF6	134.901499801304	110.638655945678	-0.286050852259361	0.00829849035879764
TCEA2	6.69036202385598	6.1667601124714	-0.117571552572509	0.46275432643514
RGS19	18.6672471646127	16.9238312607136	-0.141452984363908	0.282166256462242
OPRL1	0.170632085441389	0.115218525540532	-0.566516253935434	0.360292574886415
PCMTD2	42.6911575509659	44.0931852306827	0.046618417887627	0.788092335204937
TEKT4P2	39.4044203458547	37.7992987543233	-0.0599980086709942	0.51536266605801
RBM11	18.5361804115471	15.5932182314157	-0.24942527934754	0.102375220224882
HSPA13	97.5932056574078	81.5026022766074	-0.259934588744947	0.0012632939921386
NRIP1	11.6779783751809	12.474404619082	0.0951804152438687	0.326280703167414
USP25	27.0744571558848	34.8564046926993	0.364491356538241	0.000705491971777057
CXADR	9.22359509742299	11.6357489648214	0.335162989245879	0.0203690807494824
BTG3	121.027699319369	80.9899842632917	-0.579521860151404	0.00403829668365634
C21orf91-OT1	0.448266375435415	1.05915709286202	1.2404883922628	0.131002015526378
C21orf91	30.4187212104827	50.5258729449537	0.73206283845325	0.000118133304399634
CHODL	0.178395639210899	0.292779206761311	0.714732747010149	0.0172608283837325
TMPRSS15	0.536479080347027	0.359139712541794	-0.578976724612207	0.208865484673018
NCAM2	0.954400162102757	1.94284298008403	1.02550311432255	0.0136517029121624
MIR155HG	1.04359996684377	1.04060863378599	-0.00414122111389603	0.986374334058115
MRPL39	68.5014153894699	49.9458533991811	-0.455768889952477	0.00213469534949935
ATP5J	143.355004833119	126.831039039271	-0.17668441726635	0.220975229628207
GABPA	37.673606128325	31.1647941291378	-0.27363695256457	0.0303956906180438
APP	227.436860802797	257.119224916227	0.176971393672326	0.0043152189305765
N6AMT1	14.5655392946896	15.1592841477202	0.0576425093131729	0.507886648142255
LTN1	32.2374128532191	26.4682169731862	-0.284474956802694	0.0100393631752171
RWDD2B	27.2289139693353	27.9809648259786	0.0393062683171743	0.5135263612708
USP16	120.818692068179	104.127262029472	-0.214495837161701	0.00803434627819689
CCT8	344.996724222124	282.837242137221	-0.286610566228995	0.0452549624537218
MAP3K7CL	3.14310813053227	2.2586057319108	-0.476759453082115	0.00138428786391034
BACH1	24.4925824446777	36.6860995601227	0.58288862988219	6.51591320426647e-05
GRIK1-AS2	0.457275103518807	0.51097141903485	0.160180223581414	0.632728698335144
TIAM1	17.1438763835004	28.461620231548	0.731324439781947	0.000788882877838227
SOD1	978.463854492738	840.911062601154	-0.218565332546215	0.105859086951411
SCAF4	31.7022996271114	42.0713574796354	0.408250874401972	0.0105464950145735
HUNK	9.83474886135716	5.14751874320709	-0.934011034508639	0.00200138180071883
MIS18A	87.1357100104238	57.109296012228	-0.609538485616515	0.000330488089914116
URB1	17.8976151172268	22.398327536689	0.323623652419412	0.01218265609222
URB1-AS1	12.0472191662229	9.33206206800242	-0.368432362777783	0.0304165765579993
TCP10L	0.562561666477544	0.859210111193951	0.610999721775511	0.0470175716794116
C21orf59	189.663834979385	153.248639013566	-0.307570350950225	0.000721701432333521
SYNJ1	16.0270632378261	18.6964638153877	0.222255335964105	0.113427792492145
PAXBP1-AS1	2.15299082256418	2.97878822796426	0.468383391387574	0.0870426634246334
PAXBP1	49.9886548366346	69.6009693821685	0.477506694128549	0.00949308371626012
C21orf62-AS1	0.880037098050585	0.959676677772076	0.124984090993928	0.777332449710578
OLIG2	1.30248595393535	1.21272056972864	-0.103020645830503	0.226615999923535
OLIG1	0.904483952653209	0.36388164115211	-1.31362564177968	0.00471092595929936
IFNAR2	54.5017538394257	75.6280932924269	0.47261959083333	0.0100717836896469
IL10RB-AS1	1.50472507450749	0.648396110262615	-1.21455257771449	0.00343236388565751
IL10RB	109.271929361709	97.9470157853201	-0.157849394922797	0.0163262066361976
IFNAR1	100.153169702104	105.295141442644	0.0722307875961452	0.285806928614279
IFNGR2	85.3449011111788	76.5597409624735	-0.156719014209512	0.00673274881261934
TMEM50B	110.974093216374	148.965610905527	0.42475639899894	0.000378309037388876
DNAJC28	4.98329140457412	3.34512806339539	-0.575037496574656	0.0535179376185662
GART	82.4212908761959	64.6259237828082	-0.350904061277895	5.48338935483135e-05
SON	159.361268560686	176.874079206115	0.150421600572076	0.0763742997813609
DONSON	151.285514050162	110.58368467951	-0.45213530405862	0.00193445253966303
CRYZL1	36.5352511672061	35.64282215734	-0.0356775531028323	0.681665461324268
ITSN1	14.7211358943283	16.2320882369771	0.140959617496012	0.290278871407392
ATP5O	672.182610815601	527.787743139087	-0.348895373773625	0.0289262504537208
MRPS6	124.289785152136	129.395196237189	0.0580763263444637	0.343945207607164
SLC5A3	12.4415783025706	18.3013567023852	0.556781088065124	0.00613511680715088
SMIM11	61.4778984493692	33.085134775258	-0.893884692501392	0.00021972384096273
RCAN1	44.8993800031521	36.1088691452041	-0.314342284747359	0.00644515733976665
RUNX1	2.76239222187177	10.0571588741416	1.86423272224397	0.000355601490129372
SETD4	24.301104257796	19.0844298502135	-0.348625785812346	0.0259943250646465
CBR1	86.7780244842118	62.5573332600767	-0.472150729649287	0.0166648970735432
CBR3-AS1	4.20969442727085	4.37189516238238	0.0545432907989338	0.749214213765281
CBR3	53.3641240940842	35.0244909719792	-0.607506081983925	0.0362336846777594
DOPEY2	23.6132822151718	38.0408806403863	0.687952056529698	0.000624177106531347
MORC3	48.7452279802453	56.3147978669483	0.208253079785968	0.00022973203700971
CHAF1B	145.961114895559	97.2205324286219	-0.586251135636571	0.000121061175945034
HLCS	22.5445268611147	14.8785903366506	-0.599539387028813	0.000659013463094479
LOC105372795	2.31324835661383	1.19149381101315	-0.95714870819561	0.129450931871645
PIGP	30.1043055985571	14.0005457414157	-1.10448677532371	0.0155954238597665
TTC3	61.4643448695487	59.2626019033306	-0.05262778489278	0.329694741415093
DSCR3	96.9017044037561	93.2909000697336	-0.0547856791501601	0.410952870410344
DYRK1A	38.1036359902217	49.9467898186203	0.390463284466818	0.0103701622345247
ETS2	1.80074339128205	2.41501962176673	0.423442301229312	0.00482892577883749
PSMG1	133.008262852046	117.408614703943	-0.179977604636351	0.035356988080105
BRWD1	17.7356244046697	16.4162803115178	-0.111522852440626	0.165846222027768
BRWD1-IT2	0.67277869865164	0.408441438302951	-0.720002786240643	0.410370813889185
HMGN1	724.835598181363	637.632756907131	-0.184928064522427	0.0887351344616352
WRB	102.900617705497	58.155279069739	-0.823269578659089	0.00459113519443503
LCA5L	1.93018275411792	2.33278234310344	0.273314253391917	0.22848025409008
SH3BGR	9.59661114259355	6.33938131486139	-0.598182986991275	0.00558722743505747
PCP4	232.456258538155	118.797970943977	-0.968449073513023	0.000229377171978475
BACE2	1.13592923369374	0.948707665964655	-0.259837450469566	0.0924529619187937
MX2	0.287421630002326	0.794911964923282	1.46762645701584	0.0151701294341758
MX1	15.2733985061112	9.21139460125862	-0.729529612639979	0.00966590167740292
PRDM15	7.00863337374196	6.06083145468637	-0.209617434630203	0.149304001856254
C2CD2	5.86498218182682	2.35250758782374	-1.31792734900705	0.0145638686608012
ZBTB21	18.7587143390538	29.0415547989935	0.630557739388456	0.00145037240455924
ZNF295-AS1	0.217792132741412	0.183260342107308	-0.249057223177312	0.637154862044084
UMODL1	0.190039422856558	0.165110006830398	-0.202871170059866	0.509052409289755
UMODL1-AS1	0.700303439118104	0.533346325677229	-0.392907528589726	0.213747269808403
ABCG1	9.13588793500837	24.6503035084686	1.43198855082641	4.22342033729804e-05
TFF2	1.49799049335244	0.88774810292646	-0.754806190703224	0.0553205470504485
RSPH1	0.909849533080897	0.963150653156534	0.0821334993118707	0.773883215609811
SLC37A1	6.14527129305822	3.81217584526378	-0.688862033771302	0.00613009683726144
WDR4	20.0550408490319	19.1054302031263	-0.0699821610130546	0.392426873582151
NDUFV3	84.6119235925787	86.4977257548647	0.0318012175012199	0.275948364022368
PKNOX1	24.7400779417789	20.1959978127589	-0.29278061916831	0.010256399096415
CBS	18.8998544558283	19.0005475756405	0.00766587152717037	0.924412647824022
U2AF1	499.461878531853	435.388095767751	-0.198072606012893	0.0162790248550669
TCONS_00029157	1.47427338903753	1.4857602031685	0.0111972060144099	0.953422734669581
SIK1	6.75730766149128	19.0174885828848	1.4928062910252	0.0033171188892437
RRP1B	72.1329746817345	81.622248277273	0.17830352990463	0.0130209801450134
PDXK	72.3154239056811	118.778478686516	0.715898167310023	1.75497827788606e-05
CSTB	570.222497255375	701.068150952759	0.298029735958108	0.0013410369888253
RRP1	95.9764984424161	82.3174678533275	-0.221482574925144	0.0315106642490174
AGPAT3	55.6481380780572	44.1388273747218	-0.334285115072197	0.00704604874916016
TRAPPC10	52.9974072599719	57.1014616712269	0.107605894013785	0.13895120234564
PWP2	70.5362502282771	54.568972172239	-0.37028401256611	0.0139746239645077
C21orf33	157.546394332861	146.540164426331	-0.104480597085743	0.0162275847516362
ICOSLG	19.9945033592975	42.6028118775721	1.09134520789085	0.00180646768335038
PFKL	183.348169995278	178.351281381665	-0.0398642855089543	0.351472503434737
C21orf2	24.6108565826702	26.9535374468614	0.131179756382288	0.249662872271994
LRRC3	3.38841579283681	4.71665306657579	0.477152568549973	0.0260043686949168
UBE2G2	109.237227318766	110.837253926204	0.0209782716476013	0.833279925154087
LINC01424	0.606247592564247	0.734993235821183	0.277823859623556	0.653418092650477
SUMO3	193.659194579728	159.675989793814	-0.278372606014237	0.000774249100057793
PTTG1IP	174.110742647277	192.888589206418	0.147762579638668	0.00022089285346195
LINC01547	1.32082546790711	0.832500102641451	-0.665917488234419	0.0513202751467068
FAM207A	100.749747687882	88.1036109854939	-0.193503170459342	0.0946036695223462
SSR4P1	2.2062033946906	2.99079173215958	0.438961647673216	0.00568721674815944
ADARB1	4.42934751878552	10.6894939019677	1.27102745166431	0.0070704120733129
POFUT2	24.3020986726747	23.6190542773934	-0.041129707571818	0.775343818979588
LOC642852	2.07165848791625	2.40410599343966	0.21471430880178	0.359649126676291
SLC19A1	25.4964763269375	18.0705901927543	-0.496654251035772	0.00390925428373577
PCBP3	8.55335365593844	15.679834877069	0.874348269114979	0.00129271024136196
SPATC1L	34.353042721261	19.6694430148311	-0.804481782245178	5.31281138857726e-06
LSS	67.4569275426063	96.9843855124607	0.523785882580657	0.000460833754863916
MCM3AP-AS1	0.424485291799637	0.291519443170547	-0.542122457419362	0.288634588602503
MCM3AP	114.032500339155	86.7807665536609	-0.393997829736102	0.00269997575229205
YBEY	13.6809636748568	9.62905751337014	-0.506703356024557	0.013086050040056
C21orf58	17.6097210884195	16.2972280779438	-0.111745455397563	0.269764949400357
PCNT	49.7548284441802	38.8953723065832	-0.355238021950869	0.0323991021929048
DIP2A	29.2222249986611	20.507087156661	-0.510943445241845	0.0280202599449246
DIP2A-IT1	1.86864783552346	0.836640819990732	-1.15931441068866	0.14643445779816
PRMT2	38.5397152679098	33.7595730732789	-0.191049253312891	0.00633865375163612
DUXAP8	7.80706341276297	9.11261746835113	0.223085518969292	0.0459734579332442
XKR3	0.257551002964876	0.168922000278895	-0.608500922337217	0.44206564681563
CECR7	9.36991602165822	9.56416672717966	0.0296031623105777	0.790227294022321
IL17RA	17.4341223059771	15.4798487342281	-0.171522361840281	0.0396279507943797
CECR5	42.9925486166447	33.4012458157049	-0.364184722399215	0.082193191614777
CECR1	44.5715433801941	53.2388816572703	0.256357348071544	0.0815815146846859
CECR2	0.35133787675122	0.352393647985061	0.00432880157441	0.984722291500935
ATP6V1E1	262.740756344976	202.888674218106	-0.372951676385927	0.000490409660826671
BCL2L13	31.6531079567444	30.212303920304	-0.0672109571697025	0.282338677966894
BID	39.7555779792339	32.0430322341049	-0.311146618043949	0.0166970466696857
LINC00528	4.47488681099606	4.69507025551771	0.0692955551463682	0.745869098592506
MICAL3	10.7969231464473	15.0344002140826	0.477647074953939	0.0135455058382666
PEX26	40.0763844124549	32.1332100945335	-0.318687245543286	0.0068557754769418
TUBA8	0.855525153814447	0.889775295724008	0.056630770294226	0.895758276095129
USP18	4.70308808199501	0.707475850388278	-2.73285554436908	5.5489981499146e-06
GGT3P	0.631416736850145	0.62618823666565	-0.0119960956061854	0.96874364036148
DGCR6	18.3960665714622	13.5172176966252	-0.444599097201908	0.00332937928580245
DGCR2	56.5438659513982	62.6995850538305	0.149085370488276	0.0420338123863562
DGCR11	3.56714540394411	3.51858673073841	-0.0197739492310067	0.889726068836054
DGCR14	21.7591763219956	20.4192759749187	-0.091692233281102	0.124416158818585
LINC01311	1.70122540038578	2.08605502277017	0.294202910964793	0.333407040354205
SLC25A1	141.044800244067	114.504506972007	-0.300749095668882	0.013941222249679
CLTCL1	2.45588483015211	2.22083164284906	-0.145142877467473	0.206177586862396
HIRA	51.4921111611178	55.5395678804543	0.109164531057072	0.0531752510335251
MRPL40	113.435805109754	82.825158827003	-0.453735117419946	0.000119780407260946
C22orf39	28.4468554787199	25.2018506063368	-0.174739508853865	0.00395036370865038
UFD1L	108.808103015259	103.111956825153	-0.0775743622933677	0.0330307311170664
CDC45	90.1646528290528	44.9820837343701	-1.00321147225693	0.000122638511299373
GNB1L	10.433243145368	12.8360704234654	0.299015924498379	0.0722353321262992
C22orf29	20.8926353468314	29.6463225865368	0.504858677938117	0.00307206482048571
TXNRD2	28.9463510829245	16.0412674726503	-0.851593358208829	0.000661945436204829
COMT	22.2238450975848	15.9465209060856	-0.478866746944925	0.000748936061713073
ARVCF	2.10644155640099	4.03540750132917	0.937906477683955	0.0293840590089779
TANGO2	41.7410363480534	36.9979358542373	-0.174021636405589	0.0169109076205358
DGCR8	64.6987681886797	53.100600213204	-0.285010076383783	0.00304765648805686
TRMT2A	61.0019144484035	47.3188272142511	-0.366440202812059	0.00262875844929957
RANBP1	204.966668293462	132.554903741837	-0.628799275232654	0.014914572954029
ZDHHC8	15.5417278235609	13.7267128681623	-0.179160716587658	0.147925753044662
RTN4R	3.82570224170218	6.05078347081409	0.661397366670222	0.0107687482818481
DGCR6L	111.382575683849	98.7750070814686	-0.173305610214552	0.08107272766811
TMEM191B	4.40554081818578	4.52885829491804	0.039828265794544	0.75789911591599
PI4KAP1	21.8262117856616	23.1510841495131	0.0850180013585526	0.569332751316286
RIMBP3	0.962314779051189	0.654573993539858	-0.555952600840214	0.0785430163056013
ZNF74	12.8694249426436	9.10957895508876	-0.49849131032786	0.0018344824815568
SCARF2	0.246244596583809	0.220902455838897	-0.156682609786959	0.766554850091285
