GNE781_24	CCS1477_6	LOG2_FOLD_CHANGE	P_VALUE
IGLL5	25933.4964071884	24245.0877789113	-0.0971242494138569	0.143362335399344
RSPH14	0.71799787066645	0.39797289979296	-0.851309372603734	0.244108222216784
GNAZ	5.00068379925054	6.63580989202305	0.408147171252472	0.0306240798163617
RAB36	49.8439903485101	13.7717929854883	-1.85570317056566	0.00180386213210301
BCR	50.9521537657791	59.1487941756136	0.215205626751596	0.110547160934818
FBXW4P1	1.87964844705086	1.01262945782762	-0.89235649952238	0.107285281316744
ZDHHC8P1	2.44855400157346	6.10192743624412	1.31733500929597	0.00743249450653367
DRICH1	0.387855646078518	0.996339710937703	1.36111792260431	0.140932226318806
GUSBP11	18.502881140029	17.9990883869791	-0.0398260955043037	0.814718589842025
ZNF70	1.61638550775439	2.10207384991923	0.379042033130599	0.0331088205731797
CHCHD10	393.183674072678	236.83080131148	-0.731346694182342	0.0394802487975368
MMP11	10.2385725050425	2.2709234407213	-2.17266360951089	0.00334688434303229
SMARCB1	157.380503429762	112.504520758059	-0.484273854066623	0.0292312029711272
DERL3	86.6606434401043	41.9483431538134	-1.04676311917237	0.000100524018412666
SLC2A11	23.5866449829778	17.4581717501747	-0.434067735641356	0.0579585127472368
MIF-AS1	5.89658128723824	3.91472402357312	-0.590968147490528	0.0112134858795238
MIF	1873.83971422028	1297.14745611485	-0.530655061570867	0.0298731142495816
DDTL	1.60480875891697	0.836478236894367	-0.940001474708345	0.0177830142000765
DDT	124.940568713668	99.7473238680114	-0.324891961254429	0.0217529358389968
CABIN1	31.6108862279311	36.6627277743188	0.213892646504619	0.144023291622701
SPECC1L	13.9590880541395	20.922003560955	0.583816321997306	0.00781796432521706
ADORA2A	1.37825654364164	0.439431237675518	-1.64913511621194	0.0025923215740057
GUCD1	91.7089187122722	90.7115441856712	-0.015775879510273	0.804024503868309
SNRPD3	116.522595451769	98.1164299706971	-0.248043095300604	0.0188700479854787
GGT1	139.204754219761	104.14561161822	-0.418606434130966	0.00792555240392315
LRRC75B	1.41341949527204	0.734742529402877	-0.943879023060829	0.0752183049133312
KIAA1671	0.49538448828351	0.645694999542318	0.38230415952803	0.000283533907179898
LRP5L	1.63537379328322	2.94573118864839	0.849005357305648	0.0674640012623319
CRYBB2P1	26.1457226334881	29.1694562042988	0.157883545906126	0.380325462558717
ADRBK2	3.36008760820782	2.56335403104756	-0.390466102653953	0.0443712715047438
ASPHD2	13.3691347198085	14.6422133465553	0.131227556789027	0.128373270326452
HPS4	20.1037848610755	18.6411199822215	-0.108978595985908	0.124445126713737
SRRD	37.8206959582977	44.6387837732453	0.239121808769759	0.0141969797249853
TFIP11	54.3321710899881	68.4227686053562	0.33266978374076	0.00107683717431167
TPST2	226.758138202973	91.4679115119977	-1.30981671359215	0.000140611284518789
CRYBB1	94.6525896052714	38.7852475773164	-1.28713396643055	0.00350190039447288
CRYBA4	0.612240185188856	0.557830969797534	-0.134269708667734	0.837479217140193
MIAT	13.2824910963361	12.3976610328824	-0.0994577811284963	0.433169327400842
MIATNB	2.66297833302076	3.05680027205108	0.198981600911546	0.526861753125072
PITPNB	81.6834003363794	70.306095898385	-0.216393140558762	0.0480412885417792
TTC28-AS1	7.08155681114934	10.6304731718666	0.586067351231857	0.013298434672389
CHEK2	21.2623784022198	19.193722113176	-0.147668474167743	0.344993132001952
HSCB	28.2417318642598	21.4481693684376	-0.396974044613769	0.022870897408362
CCDC117	38.6583748435976	53.9635335134118	0.481203829069098	9.84235633990924e-05
XBP1	515.706173747896	443.826009190043	-0.216555101637837	0.0153997449307919
ZNRF3	3.11298374143337	3.10429222883594	-0.00403366694692235	0.949400564698397
KREMEN1	2.7322063552018	3.09411838611311	0.179461947660167	0.185482853248545
EMID1	10.6309541600956	7.66516227805492	-0.471882848486839	0.0817945492111308
RHBDD3	80.5399307858368	52.0988230205675	-0.628453451930222	0.00318661685032136
EWSR1	303.953059231101	307.564902925367	0.0170423434888786	0.701635143685616
GAS2L1	7.42681286548926	4.74977634591071	-0.644883644521022	0.0967863597338554
AP1B1	117.199429180682	117.156650613803	-0.000526689361186765	0.995076061954956
THOC5	29.1209423992775	42.1208237935197	0.532476608517233	0.000584910524477871
NIPSNAP1	55.7421037056442	56.8259027845686	0.0277812483591831	0.441803472774537
NF2	25.8489088683988	30.1116197496503	0.220216931977873	0.0739326483262929
ZMAT5	34.4966778512816	26.8765047469074	-0.360111902309589	0.0446413290613609
UQCR10	257.19403103266	194.56343446754	-0.402616560119136	0.0324971319934741
ASCC2	62.6293603968485	75.5638838680832	0.270857710474841	0.0357579655900649
MTMR3	16.3620799050695	31.5556610397556	0.947542694240586	0.000607822071436424
GATSL3	3.10968247477075	3.41292125513546	0.134239851789134	0.531408067521827
TBC1D10A	16.7616107507823	19.2843199135787	0.202267473113104	0.0377794097320465
SF3A1	68.6279779120872	95.7390171781829	0.480310148909108	0.0135242950098911
CCDC157	2.88076361125422	5.77952084845911	1.00449860979712	0.00131679356926696
KIAA1656	0.499591710136497	0.326720093772515	-0.61269435270754	0.0630338498163455
RNF215	7.79817324272339	8.76920180507958	0.16930932516742	0.345018487549929
SEC14L2	0.371908909778825	0.796194965897982	1.09817243888748	0.0222721448276985
MTFP1	28.5577309846832	21.8294661615371	-0.387604506838644	0.0244551426591829
PES1	115.334644118026	85.4247243330534	-0.433100341369181	0.00361696175513207
TCN2	21.1485299551045	25.9164599575525	0.293311283287596	0.00208587617998711
SLC35E4	1.38537658121797	3.83637211822218	1.46946447340622	0.0189380292844434
DUSP18	5.79937725156661	12.7584958217362	1.13748835659082	0.0119983038348251
OSBP2	0.201117447349074	0.47323215697554	1.23450986691744	0.00794646119023145
MORC2	28.7884599133873	27.6019448947819	-0.0607206854866566	0.464289889956596
TUG1	53.3708770667238	57.5694860079882	0.10925161168581	0.330456950282764
SMTN	13.6085348998376	21.3157448576397	0.647407715642396	0.00165528096253059
SELM	21.5642617318964	32.4519128223175	0.589661192705116	0.00145893310982058
RNF185	42.6296245401605	59.4188455566833	0.479064226614785	0.00653424112875099
LIMK2	22.3554391004676	21.3733155709579	-0.0648151574332511	0.510832729267308
PIK3IP1	28.1159566295042	36.7637167479252	0.386893493368035	0.00409994422018462
PATZ1	13.1940714563069	8.24536357834445	-0.678234807732357	0.000875165034913747
LINC01521	0.838960378566133	0.602894073410886	-0.476698130952383	0.211706973682535
DRG1	136.198969653344	136.233053294027	0.000360987663005958	0.99409052402288
EIF4ENIF1	22.7072761785005	23.5428234442571	0.0521326904813191	0.334129897411534
SFI1	22.6708634423629	24.996597001361	0.140892363350784	0.361667492059831
PISD	22.709084005411	17.9754289046804	-0.337243319951671	0.0156863627984553
PRR14L	15.6726379628658	20.1828543942897	0.364882194893719	0.0360302164050313
DEPDC5	8.45700210806595	10.1432986478365	0.262308656413919	0.0449818366711284
YWHAH	224.081507333618	268.309800654469	0.259876160269496	0.00570113858441869
RFPL3S	4.57200085519727	7.13634394414367	0.642359475838265	0.0974983702533688
RTCB	142.806144363564	180.600318923083	0.338742386522186	0.030047700348803
FBXO7	152.835131693881	166.407582054613	0.122744959800316	0.223930302023108
LARGE	43.1022436585655	80.7624852143346	0.905922336008149	0.000235380072715029
LINC01399	11.5785310028036	12.0821900063694	0.0614297533003923	0.696778536725087
HMGXB4	25.425869377451	40.7635844541623	0.680983812756916	0.00319603334918926
TOM1	58.4230746975444	64.4276864897227	0.14114250396333	0.134154896954745
HMOX1	24.5875183769792	37.3287906192279	0.602362638072965	0.000272640715749748
MCM5	128.903759176293	178.80488777118	0.472091837119673	9.00581792334037e-05
APOL6	47.9057487720988	30.1844374054072	-0.666393880595552	0.0156699297159361
RBFOX2	11.8015615898896	12.4326463215062	0.0751556400013819	0.273715758011851
APOL3	22.3822523042347	7.95545469690918	-1.49233892482942	0.00032282631926294
APOL2	94.625073366947	48.3943225754357	-0.967384707354824	0.000357413169750284
APOL1	80.36049233095	45.2974300418967	-0.827057201790061	0.00145400319078971
MYH9	500.241485157626	428.239075025134	-0.224208263938301	0.176606377138038
TXN2	147.187120796444	126.413810378026	-0.219497355078901	0.141082933565242
FOXRED2	15.2980267626962	24.587899933714	0.684602941917839	0.00617154016045284
EIF3D	270.76996218346	284.006099264005	0.0688542104449668	0.149967406398893
IFT27	20.034510978453	18.2541961391428	-0.134259157369932	0.115854764260641
NCF4	96.8493705180349	40.7915603913575	-1.24747197661204	0.000686776833754721
CSF2RB	67.1865209811246	35.25534570304	-0.930329800001034	0.00820252276481866
TST	21.6838600624636	51.2693590132698	1.24147525920615	0.000210409640286483
MPST	50.5889200900058	37.7362437070551	-0.422870619416797	0.00212653798020492
KCTD17	19.2336302089984	20.5438601854077	0.0950762024466165	0.314703589869859
C1QTNF6	0.846433504811214	1.01327544613499	0.259557765250429	0.459102964339414
SSTR3	5.79587971061539	0.975649966306451	-2.57059210270061	0.00603037376509409
RAC2	515.950586484859	347.60379830145	-0.569789056055657	0.00467060587630604
CYTH4	23.6848008487982	10.5801224892068	-1.16260521116231	4.52678162066369e-05
MFNG	137.088349760921	61.3412389079595	-1.16017676104498	2.29330914189955e-05
GGA1	43.7879953949623	46.0312931739855	0.0720795682587674	0.469770969920305
SH3BP1	22.4475959466545	22.3299890371704	-0.00757840313625047	0.888605438327251
PDXP	43.231623908626	57.0060006977782	0.399026762403595	0.0100403249778176
LGALS1	3052.38516651025	1474.5816300007	-1.04963133131095	1.71769984796307e-05
NOL12	21.6891100572115	20.5399038175206	-0.078541431934573	0.272642510609395
TRIOBP	16.4185495461062	15.8735981536455	-0.0486974929514317	0.525641180882601
GCAT	7.76921345629851	11.6022947589165	0.578569722072966	0.0245267403259738
ANKRD54	30.1205424912549	40.9752865864454	0.444006285602323	0.00179905296783672
EIF3L	351.835049285214	329.430873746475	-0.0949234405826177	0.194323504270309
MICALL1	21.6625125871562	19.9650157941146	-0.117726374401518	0.273053343842357
POLR2F	45.4177807278131	33.0815035747999	-0.457232405242033	0.00711971190317847
PICK1	43.4895154806839	26.80903788824	-0.697948190337649	0.00011633081934995
BAIAP2L2	0.303788468821688	0.381750363598897	0.329562421943811	0.53911791771689
PLA2G6	14.8329191250078	16.4906381406376	0.152844679283854	0.418555823014403
MAFF	11.2590786219674	4.96360582381699	-1.18162831441536	0.000940048235476544
TMEM184B	111.561369384362	81.6456850346993	-0.450389001619334	0.00727849833997815
LOC400927-CSNK1E	0.27212050744552	0.276297134867343	0.021974917301513	0.967256272793378
CSNK1E	6.85508052677246	4.34703719433956	-0.657141173743367	0.163794694256469
LOC400927	7.58645605482278	5.82675140763347	-0.380734340008313	0.195877750334105
KDELR3	0.749320151827133	1.27340187653965	0.765033639155576	0.00654589526666217
DDX17	403.793931137698	305.743565448207	-0.401297090986308	0.029367160490003
DMC1	1.87036154979454	1.28295243895092	-0.543849488430242	0.05083613031124
CBY1	14.679555253803	15.9043242162605	0.11561081271079	0.28887649013093
TOMM22	218.01659857189	153.802571597819	-0.503358352425295	4.5753188178959e-05
JOSD1	68.9285307939997	106.566647634563	0.62858281591198	0.00616284416126095
GTPBP1	34.4322475340946	58.7739157458637	0.77141566485195	0.00158592216727049
SUN2	157.793535533991	112.058506266448	-0.493785935644775	0.000778131266714639
DNAL4	27.6980856239681	28.3068948758345	0.0313672348619574	0.721820990871842
CBX6	105.130392128929	106.757629352154	0.0221593765404109	0.765184569262142
APOBEC3B	66.1508021644887	51.9194564159755	-0.349483372411756	0.0676189658271316
APOBEC3C	203.950941675511	157.885695263429	-0.369341702034486	0.0250957234568857
APOBEC3D	44.9402519731785	19.391619401696	-1.21257492501189	0.00275478518883991
APOBEC3F	24.3129885909169	15.4654938853334	-0.652674336474901	0.0152074367915835
APOBEC3G	78.7960213476849	53.5982670866729	-0.555936428515287	0.00367837818440836
APOBEC3H	5.55401081968194	3.70994877185444	-0.582130721856849	0.0154780899707704
CBX7	46.1478008386405	38.9916236345136	-0.243097667584768	0.0656679351658453
PDGFB	5.32593586789352	3.20359233328748	-0.733344484316677	0.000613055847872109
RPL3	2720.65948113665	2863.82110986936	0.0739849771126572	0.502934336779541
SNORD83B	38.22094828943	25.1358133129571	-0.604619202373298	0.183614832985958
SNORD83A	17.2137392674088	21.2959579705637	0.307019107147953	0.47023163540228
RNU86	81.2622424020282	97.7675149715152	0.266770007464575	0.348903334545637
SNORD43	21.0817789108483	20.6609432980885	-0.0290904852602803	0.941836997174261
TAB1	38.3178047458746	32.5076680418317	-0.237234843325619	0.0385652050769886
LOC100506472	1.52107169744663	0.383380342143268	-1.98823988802361	0.0227097319772698
MGAT3	43.6446483526842	7.17884234305653	-2.60398164384661	0.00126545648582975
MIEF1	51.757139375949	45.5007589651654	-0.185867271523207	0.0423842647798723
ATF4	610.617468863478	724.436439566547	0.246590252989214	0.0509675560151285
RPS19BP1	239.580789479068	140.821829978006	-0.766641236234669	0.00597539287734734
TNRC6B	10.3364730805283	13.5555117850589	0.391135576767364	0.107500217076129
ADSL	171.352943132697	102.358488806171	-0.743340218508827	0.00538124827384039
SGSM3	79.6565209187862	64.3390705234716	-0.308097375675881	0.0244346830068314
MKL1	21.8579983669542	29.3955147126355	0.427434746440296	0.0372112178009154
SLC25A17	42.8815319890683	32.1954479684999	-0.413499724734727	0.00152037362866942
ST13	146.699694973008	115.920849300811	-0.339725801239612	0.00131905927620241
XPNPEP3	7.7099242299231	8.77116111795939	0.186051155932944	0.0696028740981399
RBX1	209.304491436979	149.116961527632	-0.489158902105206	0.00839258896582705
MIR1281	11.0831598980338	16.7014161472446	0.591601172955472	0.214818611815271
EP300	46.841450461461	65.2492523805021	0.478175621445822	0.115239812175151
EP300-AS1	1.43397845893718	1.74136287611208	0.280193519953843	0.22099006506535
L3MBTL2	54.1609036092481	52.2641743089396	-0.0514294522713631	0.426950364727364
RANGAP1	90.7480180564499	120.199488845296	0.405492720928201	0.00329874051887067
ZC3H7B	52.509624862738	35.4739086859773	-0.565823586742023	0.0164976064083744
TEF	5.72669333532311	2.68601141500712	-1.09223691320784	0.000237195827702973
TOB2	44.2424848937399	42.6190537081819	-0.0539338566820677	0.661739045795247
PHF5A	81.852971822894	64.6510074983139	-0.340361944693582	0.000468384393479744
ACO2	171.126156453242	170.320405497205	-0.00680900144156115	0.909070859393853
POLR3H	27.5264088559733	18.146123965055	-0.601154986011545	0.00192555775475072
PMM1	70.9579131275568	89.9130975566899	0.341567706485599	0.00597046739092799
DESI1	44.5553565311584	70.7559644216735	0.667252880257895	0.00144410577402451
XRCC6	471.783569609984	423.552715181221	-0.155583638074473	0.0207793960322006
NHP2L1	160.798937957987	142.369545584354	-0.175617306931572	0.149134570173834
C22orf46	14.3079715146204	11.9446215667869	-0.260458004617878	0.00727463672466775
MEI1	9.43789252646631	14.7993045283467	0.648992732042933	0.0263185532982654
CCDC134	13.3089803663333	32.3580830344871	1.28172609473123	0.000270470588092456
SREBF2	120.629571996111	96.9238768631928	-0.315659605687522	0.0421845547685736
SHISA8	1.96349649195139	3.34834903229763	0.770024901988688	0.108173828272929
TNFRSF13C	0.4342731429378	2.03145389830313	2.2258379854531	0.0682061799423048
CENPM	49.4195631195147	48.0290643703455	-0.0411745525174495	0.410467896598151
SEPT3	0.872221388812294	1.0211019617267	0.227360659079629	0.423241692018809
WBP2NL	0.374015754819567	0.421578933634871	0.172703734450019	0.520269599938926
NAGA	20.0258614991058	25.0513797147644	0.323025754875161	0.0077158111474596
SMDT1	96.6618246800655	79.5436770549776	-0.281198973743007	0.00123578412199489
NDUFA6	201.583304868026	167.085207100892	-0.270792149804365	0.00137712922781168
NDUFA6-AS1	0.992375497419917	1.99490112414475	1.0073592226292	0.0173617110461122
CYP2D7	1.5509329280785	2.53223450277239	0.707274718011206	0.188318054159994
TCF20	19.6126767484738	29.4455150014782	0.586261457705412	0.0223667051221664
OGFRP1	1.71187732152885	1.01882941260667	-0.748666802896657	0.189749117221748
RRP7A	41.4436688084628	38.0208715734392	-0.124360119462885	0.00808266865356588
RRP7BP	13.4392152212074	11.0452650872501	-0.2830208509425	0.201842216828272
POLDIP3	65.4710636003143	100.794365598495	0.622485673174889	0.000642379578831478
CYB5R3	70.7529851978611	68.3306231984146	-0.0502587344315957	0.4203568124409
A4GALT	0.97638140532225	1.7049092447773	0.804178219065238	0.0838343208276608
ARFGAP3	41.2727163458851	105.466569259378	1.35352546971013	7.58467912557751e-06
PACSIN2	22.5590638268269	43.8861234778724	0.96005764164863	0.000398574444832402
TTLL1	6.03108051001058	8.37226292431454	0.473201124875308	0.00316693163408687
BIK	1.57394052813978	2.47110366620724	0.650774505814227	0.272276644756966
MCAT	30.7010494052192	26.858393354459	-0.192914963197809	0.113898634221471
TSPO	141.351987682156	81.3301270011192	-0.79743039853981	0.0033427989820508
TTLL12	76.0362282577972	66.5493686491457	-0.192261990116638	0.106789087500556
EFCAB6	0.353575958981163	0.242942544185079	-0.541405026190482	0.150769632567132
SAMM50	63.1864703200966	81.0954623661612	0.3600055146119	0.000166263618372939
PARVB	106.941356228629	64.7702101636909	-0.723417547802605	0.00715995999269432
PARVG	9.49956828789177	3.99357908658018	-1.25017966673195	7.9085274087805e-05
NUP50-AS1	12.3814497981433	10.0390304833596	-0.302560307785022	0.0227178078700887
NUP50	78.7515947668872	97.5214025164216	0.308409735176031	0.054177968399855
KIAA0930	45.8781613724175	35.9340273727947	-0.352456937487942	0.011037444118076
FAM118A	19.1478624519139	23.2771348827456	0.281730144235649	0.103587357620714
RIBC2	3.05550232332152	5.60681997741041	0.87577317078896	0.0107245722886963
ATXN10	89.2371689192956	75.1113944540257	-0.248612962053168	0.0321685619255328
PRR34	1.22895580463793	0.384141218406477	-1.67772435618418	0.051263842211572
PRR34-AS1	10.6409312704265	8.01739312973569	-0.4084192947288	0.0408930962864311
PPARA	7.58665486757751	9.32395402048809	0.297477982004642	0.0818899016847247
CDPF1	16.1278633172649	18.4759984283753	0.196097011336659	0.0576004406729734
TTC38	34.4645887953645	22.1450289600118	-0.638131918405748	0.0174684188852436
GTSE1-AS1	0.703204404209043	0.805779910916069	0.196441731583196	0.727780992391807
GTSE1	89.9525066026321	105.537070301262	0.230514451060122	0.0450920526977186
TRMU	42.9637327706577	32.6559294770326	-0.395774370975619	0.0046108547217678
CELSR1	0.899265350042121	0.17007256763831	-2.40259642473544	0.00204453241648588
GRAMD4	7.53771364853274	8.83766216893296	0.229537794005498	0.160809110937378
CERK	61.2487785853087	92.2558614631083	0.590959501133727	0.000457897571700749
TBC1D22A	15.1803881550711	15.3933272542718	0.0200964224197448	0.624286646683108
FAM19A5	46.0790376896815	8.64662776260593	-2.41390110026923	0.00434550447582518
C22orf34	6.86284726739513	5.01355226007552	-0.452974087164614	0.00804525916139633
BRD1	30.4024025678144	43.6183797031102	0.520750841016582	0.00704448788875488
ZBED4	20.8277803246778	24.788665660292	0.251171519739708	0.115961738368116
ALG12	23.3995105478172	29.6726283493043	0.342654370883934	0.0124931884274257
CRELD2	68.7082226781522	110.294349991472	0.682804218937612	0.000375804124166168
PIM3	31.3442403882256	31.0162160234574	-0.0151776788154429	0.875994235624373
TRABD	120.318923083908	114.307922916963	-0.0739381561501149	0.323876593991427
SELO	54.6876672096829	47.1296697570945	-0.214579950673623	0.192060598104844
TUBGCP6	43.9016067838432	49.2297339754389	0.165256200774867	0.455552348823953
HDAC10	34.8532172860654	34.0053635452552	-0.0355295213461968	0.753161258987955
MAPK12	55.4879229038481	28.37412492565	-0.96759789961736	9.44195824442568e-05
MAPK11	8.71214152881916	7.93654670313425	-0.134515982713554	0.243798794138635
PLXNB2	11.8407181437161	18.2061656492396	0.620670528667002	0.00951388236359008
DENND6B	16.5083938799501	15.0188634505633	-0.136424124340204	0.115214770208746
PPP6R2	55.8025447001728	40.7691671122724	-0.452852429340178	0.00613917875016629
SBF1	84.3416328673369	78.4190044603971	-0.105041625924374	0.39829044472859
ADM2	10.6343845270304	12.4607718742367	0.228656899257255	0.0178002542199548
LMF2	114.151483041695	115.361765249601	0.0152155427813677	0.821113105530799
NCAPH2	54.4503626774067	69.5004633012802	0.352080936775904	0.0205024139076019
SCO2	47.6024068831196	41.3928041854069	-0.201654532937716	0.0838906950477161
TYMP	4.13943113202752	4.00263019037769	-0.048484187761298	0.712920984293483
SYCE3	2.1068021505007	1.1508741250406	-0.87232478751632	0.0373765065941648
CHKB-AS1	6.15109786946392	6.67886549939242	0.118759130480268	0.610564002366195
ARSA	32.3067860505309	24.8747231585109	-0.377156765923402	0.0317297635619121
SHANK3	2.2582782617233	1.39010407269318	-0.700030366818512	0.0503537790485999
RPL23AP82	8.57310600902311	5.93321546441662	-0.531003807719957	0.00841652434983981
RABL2B	17.089719162707	17.0439851436581	-0.00386599012941547	0.986171081764762
CNTN6	1.31945434894645	1.16895676555751	-0.174719864470537	0.58286867342836
TRNT1	10.4480123823025	13.2292897325268	0.340507095040823	0.0353657965658626
CRBN	41.391022479386	43.6400397770932	0.0763345288541433	0.172608205995903
LRRN1	7.08918525279007	19.9021379412192	1.48923168149869	2.87773146253378e-05
SETMAR	6.95766909743893	7.30497566622217	0.0702754003608774	0.622597320722328
SUMF1	29.0563444623547	18.0754498820919	-0.684821655925023	0.0164636140602741
ITPR1-AS1	0.532519258362679	0.498448917103827	-0.0953880413627672	0.875848751235792
ITPR1	1.34766216997613	10.2407422335899	2.92578948926726	0.000610251268911183
BHLHE40	15.6802694391747	9.50201532527096	-0.722644911258988	0.0344404624561431
ARL8B	87.3836428372423	108.587961724657	0.313429016972903	5.63300047332408e-05
EDEM1	112.258967763494	90.3096679003329	-0.313878353105763	0.0132410670531402
SSUH2	3.04805454160369	2.59866824226203	-0.230116253919135	0.253798104571067
OXTR	2.20055727885633	1.45194245364345	-0.599884649868982	0.0460829677392579
RAD18	11.8541349338354	21.6823849773876	0.871133071529233	6.90503518731256e-05
THUMPD3	34.4982782435135	36.0885198726477	0.0650156130650928	0.241533801919761
THUMPD3-AS1	25.0580260090853	37.1946239359389	0.569821342830878	0.0861588620458549
SETD5	29.5448088225979	28.0460312070637	-0.0751080340563857	0.522742873451112
MTMR14	79.9294772188483	99.1707838760027	0.311187505992014	0.00190269583847442
BRPF1	21.2129694809824	25.0548281427973	0.240142052458084	0.136814682507092
OGG1	16.7347630802087	17.8572024181593	0.093657953258953	0.313853031445942
CAMK1	28.7579313939757	12.9996902347037	-1.14548265788327	0.000182562962736619
TADA3	51.3325815931317	38.9442100515797	-0.398465963105041	0.0249736628740711
ARPC4	172.513345401274	137.677945820677	-0.325410493777396	0.0121556238720288
TTLL3	0.522237640214	0.365296933102172	-0.51563680204942	0.323823551429578
RPUSD3	61.8718207024249	62.6409527931497	0.0178236679745931	0.839554262894431
JAGN1	39.1950377760266	37.9137251298807	-0.0479508035350655	0.227509584159537
IL17RC	11.9862801254236	3.56690934195927	-1.74863754267667	1.9217756086882e-05
CRELD1	12.5683497759717	11.8960906400196	-0.0793076914807	0.403803317595312
PRRT3	6.7704077142162	8.02049195154572	0.244448014165764	0.0692977700045047
PRRT3-AS1	0.596630420303675	0.302367829725566	-0.980532885114492	0.189987924241048
EMC3	190.378633650817	184.110998525389	-0.048295759108887	0.390534296654044
EMC3-AS1	3.82439789684922	6.2118079027575	0.699780584179728	0.0263308613811845
LOC401052	0.77519744765363	1.32876222877991	0.777447243352889	0.0131704784536863
CIDECP	30.2130958076466	43.6991610974991	0.532431565779283	0.0301746630119457
FANCD2	20.2197847182482	19.2329607507183	-0.0721867664225273	0.520037353003515
BRK1	222.41826715482	197.475172994244	-0.171603995148053	0.361570801999017
VHL	66.358836146971	79.8071135261641	0.26622876193427	0.0158274722495395
IRAK2	1.05424928335141	2.32485321306532	1.14092358908346	0.00205972612765106
TATDN2	46.7240789650242	53.3008695502241	0.189992843759524	0.0808473953803613
GHRLOS	1.42905390706931	1.03080248512829	-0.471292418642158	0.0666454008400848
LINC00852	1.46475006377478	1.62267288347347	0.147717681853903	0.486536846930625
SEC13	106.593282625268	145.810656574123	0.451979638774727	0.00515908005669422
ATG7	8.61830247695149	9.22069814777097	0.0974722551837475	0.128761350133856
VGLL4	27.1116995904983	32.467164052815	0.260065817033256	0.0374300295324463
TAMM41	12.2598315450056	13.6620622650139	0.156236116466056	0.0948965931745318
TSEN2	11.5323990010797	5.13108082647668	-1.16835800093584	0.0107418074624776
MKRN2	29.107731376675	50.073925782325	0.782657164919998	0.000855482656667125
RAF1	125.138769971742	141.661337924334	0.178917244519915	0.138544707895837
RPL32	1028.90222102951	927.118986759989	-0.150279474273057	0.158545243437167
IQSEC1	37.6700939168093	13.9134377484271	-1.43694070343173	0.0250415787797408
NUP210	147.186592837243	133.934698101544	-0.13611649871225	0.525669864808063
HDAC11	2.86394137377368	4.79652936445102	0.743988928961236	0.00142232628374754
CHCHD4	58.7627024977511	34.9081337687646	-0.751337516268084	0.00104845839261744
TMEM43	99.2600810456516	102.00979226298	0.039422110286758	0.58737211137306
XPC	34.1828641183953	53.3270341356209	0.641593809762122	8.93139497756061e-05
LSM3	274.668700287799	202.584286036526	-0.43917024612231	0.0347731004787555
SLC6A6	10.7283728643294	17.8501068397719	0.734501425310027	0.00413193045451292
CCDC174	23.034399501534	27.8501092068368	0.273892996829091	0.0321403641292819
C3orf20	0.488560881853616	0.293749050035204	-0.733954168258481	0.0530187409531543
FGD5-AS1	58.7963466178273	55.4942021537548	-0.0833894627983079	0.488922791625353
NR2C2	20.8404510910929	33.3138529089206	0.676735713295639	0.0141118316120647
MRPS25	36.8368063664711	30.8351095084605	-0.25657401985313	0.0627848000194831
RBSN	14.3377685608569	19.0598248711283	0.410714353655207	0.00946494162334224
CAPN7	32.2913746596211	38.6684537691871	0.260008218207835	0.0104360913539945
SH3BP5-AS1	3.67033363555281	5.49228641633233	0.581495651427698	0.0611346230680548
SH3BP5	10.2815103315623	23.4326830940161	1.1884699465598	0.000146176723010149
METTL6	17.7277280833695	18.1222306180929	0.0317528859810999	0.508467747113704
EAF1	29.0486024467706	36.919949326246	0.345931816841109	0.03501954382326
COLQ	2.64146861105139	3.70427202631003	0.487849781762694	0.117528833329879
HACL1	28.0942298481857	25.7448437459225	-0.125990338041464	0.20182213084308
BTD	14.7739258254056	18.0336995677231	0.287642152834296	0.00417416581933947
ANKRD28	42.1396422241203	30.1393437262613	-0.483530062278646	0.0358406543628387
DPH3	27.4570780195886	27.6374706290362	0.00944748471391697	0.648915904877021
OXNAD1	17.0233588581786	17.9133232940632	0.073517290582489	0.442661663700484
RFTN1	1.49867177127727	1.19150716660193	-0.330896819809736	0.0135683590500087
PLCL2	34.0986102672297	32.182625035104	-0.0834309346136038	0.369957075707053
TBC1D5	12.619808186946	7.07271139060446	-0.835354685505696	0.0258818188687084
SATB1	23.3207759719872	16.3267979092433	-0.514373923057445	0.0480790611829256
EFHB	0.361350223849526	0.713299257359206	0.981109683502171	0.0309124497881247
RAB5A	49.5093855728731	69.8282888784672	0.496109575231094	0.00634521647232627
KAT2B	48.711224401771	44.8280804730419	-0.119851522233126	0.294842949127228
SGOL1	19.3080686716764	31.2412047684239	0.694246226802605	0.000271415507390651
SGOL1-AS1	0.848258930753997	0.556837417404024	-0.607248556006122	0.348134378964513
UBE2E2	37.5654528881754	19.9305119024717	-0.914427730112306	2.26242905431262e-06
UBE2E1	269.505070282041	112.493854721724	-1.26046622258792	0.0031279074507909
NKIRAS1	3.42297437419403	5.27158844201757	0.622987250377586	0.0169265110313571
RPL15	605.397040721746	596.073667673167	-0.0223909812637602	0.562572918242665
NR1D2	22.5095811654289	22.3405270315283	-0.0108759922993527	0.922798151768335
TOP2B	162.362786770807	101.220021017609	-0.681726328540049	0.0113595710503108
MIR4442	64.4371541647294	50.4524632530077	-0.352968071427843	0.285831287739868
NGLY1	84.3904255462851	83.3379859292239	-0.0181050941818197	0.572496000532719
