CCS1477_0	Lenalidomide_0	LOG2_FOLD_CHANGE	P_VALUE
BCAS3	7.39525301148545	6.89889731162284	-0.100233720142367	0.150502478864555
TBX2	0.41236590097399	0.286173230073409	-0.527036317256163	0.102510834706261
BRIP1	10.2837894209881	10.1133302940278	-0.0241138225227229	0.777508370528137
INTS2	12.9173141025452	12.4839431025883	-0.0492324345084675	0.631769925551085
MED13	29.1085457067267	29.1684666318199	0.00296678393324891	0.981869402532166
METTL2A	37.2382264814072	37.2859230692638	0.00184669373829702	0.969896070400894
TLK2	26.3692774151186	26.0929660416951	-0.0151970906304559	0.749153436012482
TANC2	1.7769544230895	1.80490079110833	0.0225128612316881	0.898872489903556
CYB561	7.08990090655983	6.84106412037951	-0.0515447112121429	0.641799502229963
DCAF7	53.6467141134704	50.80067652516	-0.078642098084877	0.39891146654254
TACO1	38.6900650632943	35.9189409608858	-0.107218340814399	0.0529319102203197
MAP3K3	30.1835100539873	28.6794211063323	-0.0737446837201558	0.0234596037597351
LIMD2	2.42082181063279	2.34431052666332	-0.046333209462558	0.724413002464146
STRADA	23.3820617975065	22.1331050824439	-0.079196287385877	0.433471839415662
CCDC47	109.144052461033	104.642204664646	-0.0607686744906019	0.135638586826344
DDX42	80.9933400396437	80.1499561488557	-0.0151015511725096	0.799984128013355
FTSJ3	57.025296122428	54.1622050467914	-0.0743155582423503	0.0906669168111633
PSMC5	206.74920424597	198.458019401456	-0.0590479159040059	0.178040286282958
SMARCD2	99.0346321917139	96.209629050048	-0.041751828693606	0.240757083933224
CD79B	22.5990603329361	21.034696993725	-0.103491750612942	0.164932528910667
SCN4A	0.719696680782459	0.684623310510836	-0.0720785896790601	0.757017186316239
PRR29-AS1	0.845854027213667	0.75730887777507	-0.159526871310873	0.357392717327698
ICAM2	54.5383305050376	54.1852003023042	-0.00937167842094476	0.929770888697293
ERN1	103.898151617721	100.363386731084	-0.0499369284773679	0.76831427038017
SNHG25	24.3087888414437	23.8848267314332	-0.025383603418171	0.947685715005181
SNORD104	141.817926463122	161.04993864327	0.18346820343693	0.386883922236891
TEX2	27.1547117138084	26.1768489530074	-0.0529111042331636	0.185045177754228
PECAM1	1.43253834797498	1.54578051386152	0.109761725462302	0.604783435743224
MILR1	0.899469743759187	0.827299486021063	-0.120665067268496	0.845627732539504
POLG2	18.2294312449404	19.5512763914403	0.100993245699686	0.40754250607686
DDX5	455.20426084093	455.969185008571	0.00242226673216032	0.959003894860141
MIR3064	151.2504971441	155.567283820065	0.0405988055519547	0.858075445188078
MIR5047	404.892171084528	442.467701812594	0.128034401058707	0.508386111305179
CEP95	35.9467313699203	36.1657269514137	0.0087625583158416	0.927211640996998
SMURF2	10.4884157562804	10.5379565664883	0.00679835897198858	0.922045755798118
LOC146880	9.32757984841795	9.26524636531077	-0.00967346683591675	0.933506943322404
PLEKHM1P	9.16113923491825	9.47122062682941	0.0480233524958274	0.611840144712675
LRRC37A3	0.656042829175146	0.63588740164856	-0.0450186768863125	0.735712442035111
AMZ2P1	8.07195039017513	7.87446595176975	-0.0357352248532721	0.702981497290787
GNA13	61.1856780814362	60.4491215380402	-0.0174726223828774	0.829784303085339
LOC100507002	11.1253782983066	9.71699881709389	-0.195271694801431	0.23734062875215
RGS9	1.67371774715857	1.25694623314587	-0.413133316150819	0.0713989605680854
AXIN2	8.78983275687872	8.6051410805581	-0.0306368703175782	0.652655787252978
CEP112	1.68993646977336	1.49188081443712	-0.179836727853247	0.278510670744448
PRKCA	14.8496599423286	14.8907858166995	0.00398999620290214	0.949702553858956
HELZ	17.4990180795335	16.5415744535704	-0.0811774114703779	0.589296276446654
PSMD12	74.8670181494443	76.4029128603174	0.0292973470146576	0.545210769076335
PITPNC1	15.1959712124509	13.5868413710922	-0.161478782461687	0.018394577158103
NOL11	67.412543003169	72.7985614835337	0.110892893670432	0.0654619159150833
BPTF	27.612946531817	26.59983184673	-0.0539277181134161	0.550526578801654
C17orf58	12.9819515810084	13.23671076277	0.0280373858140843	0.413857796047277
KPNA2	248.939364955361	232.198020932874	-0.100438706834721	0.165213077729042
AMZ2	81.3135980647195	84.2133025167692	0.0505515083246716	0.359519805188431
ARSG	3.93821114137339	4.11865304996958	0.0646321392751486	0.570186054998574
SLC16A6	2.33072584709181	2.67504169007627	0.198782059199696	0.230268177424237
PRKAR1A	100.992572870801	99.0749336089937	-0.0276571986075203	0.734680029404923
WIPI1	76.8356645341347	78.1234538433661	0.0239796153045153	0.581970263541819
MIR635	25.1183434741426	27.6465104579647	0.13835607172158	0.663616213497367
ABCA10	0.843003067880194	0.807783108307193	-0.0615699035628247	0.810757278496014
ABCA5	13.2130824089889	13.8046645217906	0.063188763843322	0.489957562016918
MAP2K6	2.9947434504071	3.28672896015064	0.134220072109896	0.484747990901217
LINC00673	23.4688557461545	24.0407549567847	0.0347346988621063	0.255804669031027
LINC00511	1.51960090102155	1.37913810431192	-0.139925539666816	0.723243666982376
SLC39A11	21.4600548099853	20.0886303819287	-0.0952745545562982	0.177710442441333
COG1	19.1876635485164	17.9179587572155	-0.0987727549231114	0.183337195990522
FAM104A	35.9272275677957	34.0604853999462	-0.0769786145701258	0.18721405418501
C17orf80	16.3713405570911	16.3842511955614	0.00113727849590448	0.984902484958835
CDC42EP4	4.4307025273415	3.7971289166256	-0.222626488221131	0.0577604766514043
RPL38	1880.55883365839	1851.89199183168	-0.022161483549257	0.76150692582776
MGC16275	0.432379906197194	0.393100281194427	-0.137402083134889	0.747280828580425
CD300A	24.4147703780497	24.4834587959143	0.00405317356780851	0.939624875241744
RAB37	3.03413354742118	3.1931253631584	0.0736846074841818	0.629247496364415
SLC9A3R1	484.105659445626	453.495794198363	-0.0942327891465007	0.0349438341158432
NAT9	31.8232153609132	31.0430216839144	-0.0358106161078482	0.467322240544568
TMEM104	10.4333820501827	10.0649087094989	-0.0518728060446078	0.305477654611765
FDXR	9.86258987014428	9.36916592536519	-0.0740459213083874	0.221543642883311
HID1	0.910614744313214	0.586686700423591	-0.634250531106744	0.0242487185449196
CDR2L	0.0990222676606731	0.0889529465909263	-0.154710592178415	0.662261114245283
ICT1	60.1572573238735	59.1460173043814	-0.0244577679261299	0.611465088519499
KCTD2	15.137883584658	13.9633839559826	-0.116514903569244	0.12986582394737
ATP5H	458.350550100393	455.091462929542	-0.0102948819606784	0.884497343403144
ARMC7	11.9289973884678	10.2989981722539	-0.211968785017311	0.00807709925237976
NT5C	46.1501236504248	44.8323523981759	-0.041794312281339	0.473956900165548
HN1	61.815129656621	56.4144565695019	-0.131895080441531	0.171338740313073
SUMO2	377.494584822828	375.981840113992	-0.00579296750280133	0.910095721487771
NUP85	54.6471512589002	52.6365807603296	-0.0540805150171337	0.290631709117365
GGA3	31.1684334111164	30.155424495022	-0.0476680999764634	0.456938999072839
MRPS7	116.128232157264	116.273271502308	0.00180074197197727	0.972741870063373
MIF4GD	37.5354322242441	34.086250165677	-0.139063198795578	0.0799146308059184
LOC100287042	0.440393608617192	0.536432568804552	0.284603299867678	0.516749993092213
SLC25A19	64.326504714702	62.8409618735668	-0.0337080362561503	0.448152640355182
GRB2	110.73642323744	106.019226239398	-0.0628039124612396	0.200990503455572
KIAA0195	39.5654674187321	36.670311707144	-0.109629271660115	0.100568833955608
CASKIN2	1.97605531596048	1.79217828069704	-0.140909173376028	0.337073623801074
TSEN54	36.5308299232093	35.6764652802434	-0.0341418455060203	0.526824685648921
LLGL2	18.9929525381628	18.4723322174173	-0.0400981714782808	0.611791502991053
RECQL5	14.8458020566192	14.3287338421357	-0.0511439066560589	0.501295477804298
SAP30BP	52.5651378473002	48.9809544194776	-0.101885409311251	0.0844173651743136
ITGB4	4.67711773521666	4.59224550898478	-0.0264199726789938	0.367431675496286
GALK1	40.734469620772	39.3671014410818	-0.0492596315761188	0.465195878978867
H3F3B	372.328482832065	367.474642916496	-0.0189312832395328	0.546678648841166
UNK	17.8965385401407	16.6910554320425	-0.100605391455519	0.04026434969994
WBP2	124.830170165679	122.782455564925	-0.023862232714187	0.605967066827776
TRIM47	83.5032179103985	75.6100113920143	-0.143254523007448	0.0107834111132413
TRIM65	34.5006052002098	31.8101441051481	-0.117134761939442	0.0324408678470215
MRPL38	101.794088705667	95.1068873209701	-0.0980320598582298	0.061261266763191
FBF1	7.76985014622965	7.29121531476027	-0.0917274682889115	0.371983951623406
ACOX1	11.3743913545104	10.6833201069392	-0.0904292785281656	0.305860930238848
SRP68	111.923572062793	105.089019995227	-0.0909019720222879	0.0390489064095417
GALR2	0.520278900480474	0.715102490027642	0.458864825778942	0.178173200764096
EXOC7	35.3938078517685	34.3961270891168	-0.041250852311542	0.171941055582657
RNF157	11.2559957311525	10.4994520460009	-0.100379649237523	0.231248865575964
UBALD2	317.17296805205	280.375535213618	-0.177909349286491	0.0027732848658457
QRICH2	2.49815870889448	2.80404061268988	0.166642110185866	0.2906498560183
PRPSAP1	33.3262131660788	32.1190714960287	-0.0532272065819532	0.237465275285186
SPHK1	0.550206846543067	0.511686331576882	-0.104714396191596	0.782346872067733
UBE2O	26.6650680008106	24.4192255459204	-0.126933561086742	0.129622028797542
RHBDF2	38.0133289217087	35.445850389965	-0.100888628629628	0.152493492602071
SNHG16	63.3968722930705	59.8697103443474	-0.082585375899981	0.174803932386997
LOC105274304	0.164051662332249	0.211455738270818	0.366205498558321	0.401900643866519
MXRA7	4.00887180166749	3.91492033508381	-0.0342133324387654	0.606505698978629
JMJD6	21.32779003775	20.7683758608021	-0.0383460847274521	0.31470190169308
METTL23	70.0838028276129	72.2083248225549	0.0430841141570711	0.177382813415997
SRSF2	239.662063574411	238.719985221744	-0.00568220955580145	0.939556658427512
MIR636	11.5074433405091	9.47563869400664	-0.280272244350727	0.562105893273332
MFSD11	21.542542100325	21.9150778062326	0.0247352976224744	0.518831550863795
SEC14L1	155.517085781184	148.084047838021	-0.0706568532493817	0.369393006181791
SNHG20	30.2264088562501	31.3004639576937	0.0503744567497684	0.703252465567828
SCARNA16	5.54687546535146	5.30466288068432	-0.0644142668154704	0.879911510133604
SEPT9	57.9650544985023	53.9753888776686	-0.102881669535549	0.0671812984784061
TNRC6C	6.03450558218293	5.89726707035714	-0.0331890420706117	0.684082406270157
TNRC6C-AS1	26.6376870465712	24.8013710375655	-0.103048942438724	0.0929461636702953
TMC6	148.587536462748	141.443879901445	-0.0710833530617612	0.100723858769997
TMC8	147.504361426013	135.952569608909	-0.117654193204401	0.0361450222435731
SYNGR2	826.665644869963	779.71625643711	-0.0843547177025222	0.0539994320573852
TK1	141.56970431272	126.306172047847	-0.164587424803693	0.0247165077071553
AFMID	21.5799780219489	21.3674518467414	-0.0142785243609618	0.827032160199793
BIRC5	101.275501945681	91.4980857736391	-0.146471769102389	0.133955495737906
PGS1	23.2173554630016	22.3455954481257	-0.0552131645466181	0.622484013657012
CYTH1	118.952625208743	112.74291640713	-0.077350319106892	0.135666450796177
USP36	35.8700692999809	34.6515279228703	-0.0498615646515454	0.405134378421072
TIMP2	192.701577039662	177.358660872528	-0.119698596027813	0.034599048719435
CEP295NL	0.72167107462168	0.541651824163192	-0.413975651409855	0.326146805222401
CANT1	47.5400683451682	43.3705879028133	-0.132426977800764	0.0193666192827832
ENGASE	7.92476391426562	7.17806338673069	-0.142773293631432	0.0599692265747307
CBX2	0.853563400798588	0.793469137368373	-0.105324208077637	0.52687697159204
CBX8	11.5841718157201	11.4755055805085	-0.0135971892784835	0.858105845652679
CBX4	22.2792709033606	19.2180851238679	-0.213237426589606	0.0282760063223161
GAA	3.53622358671483	3.5129509646419	-0.00952605675914123	0.91021488072267
EIF4A3	133.362320451773	125.366674159966	-0.0891972200915311	0.0267226449056024
SGSH	32.8842178090331	29.6743024100278	-0.148181239354594	0.0106321077780491
SLC26A11	15.2922648202437	15.1751634998705	-0.011090028623911	0.865924272416378
RNF213	17.3681758196602	15.9550970479605	-0.122428851741381	0.389376647684287
ENDOV	2.20613214624468	2.18660740629989	-0.0128249948150989	0.934509601709952
RPTOR	16.1026671986546	14.074528212104	-0.19421310893293	0.0756985875628232
CHMP6	24.3027471474208	23.0592092235857	-0.0757763641497192	0.492680318913664
BAIAP2-AS1	0.0954637051469984	0.0736024844211584	-0.375197866829422	0.0959370595375722
CEP131	13.5819237999034	12.1016645078828	-0.16648234857149	0.199702114463588
ENTHD2	21.7486467276333	21.4418373268045	-0.0204971005213667	0.75279831192738
C17orf89	232.304783625628	225.634117131306	-0.0420336347320509	0.566561531418812
SLC38A10	74.4680980637834	67.8848093313674	-0.13353373427015	0.00561711042790076
ACTG1	3196.82895447343	2972.11641039244	-0.105150931396968	0.0444522583322062
FSCN2	0.599502020854837	0.68148174126945	0.184910387051384	0.479849053378428
FAAP100	26.3382041297978	24.5732384597009	-0.100068978573644	0.22468253500354
NPLOC4	92.1637013607889	87.8727602959379	-0.0687826444272739	0.0779680757485503
OXLD1	28.6775684620513	31.2714390485721	0.124922905930317	0.0615398051421883
CCDC137	48.1112032462428	44.5569377311012	-0.110722797380323	0.0725468618814385
ARL16	39.7454713653373	39.9558492865349	0.00761623235441983	0.912743577670771
HGS	64.3801459934705	62.027778434374	-0.0537013936232985	0.403755257655118
MRPL12	285.099938741831	250.367348241022	-0.187421304409327	0.0814671294254981
SLC25A10	54.7408829850444	48.5434631043529	-0.173341671514696	0.131119554802955
FAM195B	37.3711023986179	33.0516971625332	-0.177198767775201	0.0401770185357464
P4HB	1174.89957355382	1112.33341513355	-0.0789481534684805	0.000642067375619015
ARHGDIA	474.035556328095	421.232041395111	-0.170380096016416	0.0354766405394059
ALYREF	224.547344578203	194.734038421049	-0.205514580262919	0.0485326593996835
ANAPC11	92.9179144509899	87.3221655999488	-0.0896088633416404	0.323211843513384
PCYT2	30.5617711656796	29.1959677800771	-0.065959021226187	0.163596785070775
SIRT7	37.2163348835097	34.5326547819346	-0.107974734626311	0.154470602794668
MAFG	64.4280146178821	60.7831045254947	-0.0840177749950204	0.241884149432332
MAFG-AS1	6.07246984811692	6.44583664270921	0.0860842051328074	0.387552796508126
PYCR1	107.096389908636	104.67598936099	-0.0329792953878054	0.17309575806189
ASPSCR1	21.2548991290057	20.7062281727927	-0.0377306347771037	0.645074878467522
STRA13	112.525335466985	101.78824146278	-0.144678954294037	0.0645953553966929
LRRC45	37.7081438075412	34.3990394888478	-0.132507853545745	0.158366864249254
RAC3	36.5813676848176	33.4910000856011	-0.12733555734198	0.154721436108656
DCXR	204.692832506246	177.57829911355	-0.205005297573308	0.101576756880371
RFNG	35.7182621795236	32.8507036256117	-0.120737618117263	0.0123888880633594
GPS1	83.6018211399175	78.1598246629126	-0.097107138698918	0.0606112931983899
DUS1L	265.611230528927	237.820047067286	-0.159445815412848	0.0065857461304169
FASN	81.7343688432869	72.1484849101862	-0.179973752112376	0.0284953685963644
CCDC57	30.9247631269876	30.5915249670697	-0.0156305186258115	0.512827218167207
SLC16A3	34.427077750789	32.2013569692465	-0.0964222418734557	0.249172727043888
CSNK1D	75.5752111639808	70.2941435169068	-0.104508607203961	0.0162988001262169
SECTM1	6.40463591639488	5.80659444968501	-0.141424284852719	0.0954197104085761
OGFOD3	19.5050671165076	17.1836275905341	-0.182814330459535	0.00524605383755992
HEXDC	32.2623922898797	30.4285218512789	-0.0844291671000026	0.347660047322883
C17orf62	122.103837213755	109.510673233974	-0.15703705291593	0.0104548593701633
NARF	73.3501113496335	68.6236107487412	-0.0960941182315998	0.230539215940348
FOXK2	53.1449629354375	49.2710956565143	-0.109191406347529	0.108664579138319
WDR45B	58.5273716078527	59.3485055852586	0.0201002123264102	0.585563839891012
RAB40B	6.93314255101871	7.65407178268536	0.142718007383133	0.361595905370866
FN3KRP	37.7565016391746	36.8124147852581	-0.0365327074111026	0.536439258900523
FN3K	0.881222917342316	1.21991722501862	0.469204340205152	0.0704495213894349
TBCD	36.3617303718309	33.1552090554004	-0.133185304006939	0.146514440446827
B3GNTL1	1.67438332342741	1.67799367441213	0.00310742943206108	0.982835322114815
METRNL	19.2742338732359	17.1739238650943	-0.166453814760999	0.253967164334472
ROCK1P1	3.48137782972298	3.27129165876687	-0.0897980048933284	0.568455133830835
USP14	80.8443931599111	79.2057408422703	-0.029542720428762	0.553224887958662
THOC1	43.6363857210095	47.259516196353	0.115073248033659	0.218785500504387
TYMSOS	7.76057124411909	6.56604484163792	-0.241138248385226	0.15023563444264
TYMS	368.506259364672	341.014486536037	-0.111856097568199	0.109149306910121
ENOSF1	8.95906588905927	8.66785318519233	-0.0476736010176585	0.75946932407139
YES1	5.13284866500355	4.71713348014769	-0.121849300083008	0.276342698575801
METTL4	24.1109805296594	24.1160075103881	0.000300761067151119	0.996930356085407
NDC80	66.3228460391744	66.0456467884712	-0.00604244349071457	0.829682307887412
CBX3P2	0.947496629417438	1.01632558472821	0.101169934138296	0.575594730286626
SMCHD1	39.7962694897045	38.4533162873116	-0.0495251742607371	0.665130892160871
EMILIN2	0.23069601765164	0.254333106125935	0.140726167540612	0.458450256135398
LPIN2	10.6958046404757	10.1438151430027	-0.0764446601632875	0.537427617583541
MYL12A	393.11293827861	402.124718381619	0.0326991734646931	0.454932177256611
LOC104968399	1.54274991472897	1.23955182198637	-0.315685627355732	0.340731089492134
MYL12B	233.676972359336	246.395745446741	0.0764617739187426	0.0837075032282508
TGIF1	0.642548447194247	0.629092926077973	-0.030532095797304	0.884277414329753
DLGAP1-AS1	0.516097280842423	0.494519982103432	-0.0616142122848791	0.907076232971901
LINC00526	4.19824450072335	4.06814411515199	-0.0454154019260958	0.774821539314169
LINC00667	19.5404491431048	19.8292045443092	0.0211631760286061	0.815608019139715
ZBTB14	11.1438116183165	11.7054009021232	0.0709315715581622	0.496700206379581
EPB41L3	0.986830683640991	0.845519695854373	-0.222964212511248	0.14481486652011
L3MBTL4	20.0227047869336	19.9679876228848	-0.00394793016720436	0.934068971883935
ARHGAP28	0.61912801185591	0.67819148878672	0.131454944727701	0.619023152507989
PTPRM	5.73929447293214	5.49890312726307	-0.0617295271639214	0.557196624367583
RAB12	28.5090593590139	29.8692394673395	0.0672400649955519	0.306034418726676
GACAT2	5.46524408032537	5.01531501587409	-0.123945608271259	0.636187891678008
MTCL1	27.3943203866857	25.7636970987791	-0.0885371774102948	0.251622009671417
NDUFV2	945.947599419101	964.664270279495	0.0282666641742916	0.569494069500968
NDUFV2-AS1	2.88626291004214	3.89601777769373	0.432797539430858	0.184588006811107
ANKRD12	325.650533715906	341.47954857154	0.0684745860332358	0.462249567570644
TWSG1	25.7947615366511	26.6923322406285	0.0493472570113498	0.525108361097452
RALBP1	62.5838578642476	59.8124846879195	-0.0653439432764685	0.00795151418670109
PPP4R1	27.3160744794203	26.843491190709	-0.0251778559538616	0.647365170656281
RAB31	8.95570385670428	9.20349174144447	0.0393744910274495	0.491451144740181
VAPA	51.1400349530594	52.9216072066978	0.0494037296871823	0.430005327952287
NAPG	24.3586274853552	23.9148743416872	-0.0265246343895028	0.741275065174149
GNAL	0.835085711283249	0.705542701328447	-0.24319087887679	0.185034667991034
CHMP1B	41.9837900261858	43.0249066023201	0.0353396507667146	0.605467222090363
MPPE1	23.0840439024929	22.4879087172364	-0.0377464772553991	0.121631942422036
IMPA2	41.0059542300637	37.1883560239721	-0.140982437570888	0.103927573313347
AFG3L2	83.0071010109441	75.5713725647577	-0.135394934040269	0.0242044815157565
SLMO1	5.66987346149221	5.82615335179866	0.0392271376558456	0.633662870832526
SPIRE1	1.1134888108565	1.22245967453169	0.134699814603704	0.550883438989747
PSMG2	112.625630949585	118.005439048892	0.0673181688072116	0.0748954472385197
CEP76	9.64455442436457	9.46991354859417	-0.026363332414126	0.643753500893567
PTPN2	34.1663275059245	35.2123208171109	0.0435051345718773	0.205936451065323
SEH1L	47.0279333216185	45.4757406706051	-0.0484207977843351	0.341481844718035
CEP192	17.7537421146516	17.0932588373866	-0.0546956726906619	0.59509741712742
LDLRAD4	2.02891875025501	2.0381267356496	0.00653267223567902	0.940118464536458
FAM210A	17.6121446987325	17.217878824256	-0.0326631831408713	0.493060527589968
RNMT	24.4170314263879	24.7428104076271	0.0191215668526792	0.843649369527439
ZNF519	1.76366811649658	1.94405588044882	0.140490585744517	0.37286344658966
ANKRD20A5P	0.576087513010528	0.636464222574173	0.143791431493087	0.611224503922532
ROCK1	62.2995276508992	61.7438502413536	-0.0129257751499366	0.845312896822888
GREB1L	0.138672062683265	0.110239946667504	-0.331030071783647	0.567309007358529
ESCO1	23.4715353946132	25.5718826669394	0.123646160264524	0.0676841488831418
SNRPD1	121.520847342822	122.113934021957	0.00702399629629374	0.76556913363058
ABHD3	91.3205689517647	95.1205197990034	0.0588167509384917	0.415082475235844
MIB1	26.5861929040641	27.6153460979212	0.0547930079465266	0.688276461898151
RBBP8	95.6558651930832	94.8343753145653	-0.0124433327174851	0.713013741419629
CABLES1	54.5795102200896	50.5324798321046	-0.111148467820504	0.0830341226360167
TMEM241	6.84756376772721	6.78404476485327	-0.0134451064197026	0.659473833778273
RIOK3	53.0335619920962	52.5964985267803	-0.0119388910566478	0.844679556240169
C18orf8	42.6296302799025	41.3697028496779	-0.0432819480686769	0.562568253694809
NPC1	19.5580179335807	18.4438266830575	-0.0846221568896635	0.279800784383385
TTC39C	2.05457558300014	2.38027269285408	0.212286458650939	0.0631019624403574
OSBPL1A	41.2548851438914	40.2165243990102	-0.0367765582078923	0.332036135587223
IMPACT	14.2774855920718	13.9684254998572	-0.0315725172462479	0.65877419514973
ZNF521	26.1521594205459	25.1846677875208	-0.0543843763032187	0.178415589067498
SS18	84.3897373475936	84.7259154908545	0.00573575740437915	0.925032964626149
TAF4B	40.4994937757147	41.5406949444076	0.0366214764687503	0.638327359057496
KCTD1	5.46778821098145	5.14340547318686	-0.088233471730825	0.326978763368457
CDH2	18.0613372466952	17.4316369221049	-0.0511966602850318	0.496033561581478
DSG2	53.3344642653302	52.2871994448299	-0.0286102912149614	0.689626248988022
B4GALT6	4.69186805050203	5.06196334852757	0.109534620564066	0.435556284724567
TRAPPC8	37.1226113100811	36.716320152421	-0.0158767236294854	0.855858626543275
RNF125	17.5067553188099	16.8108910701455	-0.0585155237533902	0.428759725015244
RNF138	29.0512540143898	28.7851205650559	-0.0132771848260502	0.88109349252996
GAREM	4.03691964423304	4.15447046147398	0.0414097294840082	0.570580512994434
DTNA	5.94973692909229	5.6260271931167	-0.0807093544092644	0.244880349545094
MAPRE2	25.8495148061614	25.4561567408028	-0.0221225776022212	0.766002934679479
ZNF397	13.3055566986751	13.8780673244831	0.0607777971915107	0.528237905379726
ZSCAN30	6.86023747304976	7.156730727145	0.0610421817029412	0.705732418987899
ZNF271P	16.8441818898687	17.4703773404823	0.0526604097075488	0.197726806205491
ZNF24	46.9283878867109	49.4375019938685	0.0751449469145359	0.495007348989387
ZNF396	0.317444861158845	0.36089385452242	0.185068552958537	0.73468844707882
INO80C	23.7518710277065	22.9009664394743	-0.0526326821315623	0.654815590596604
GALNT1	59.9038325638852	61.7134628644472	0.0429369417382637	0.408123086739119
C18orf21	32.3356856332198	34.1179288758319	0.0774028696597998	0.0169892075312462
RPRD1A	36.8050618623004	38.0437328056789	0.0477546124472678	0.517564719527538
SLC39A6	66.766320596836	69.1510951717359	0.0506315626413568	0.124775161762372
ELP2	45.6764081043357	44.7143068494528	-0.0307126927809196	0.577123226360192
FHOD3	0.468074811958154	0.371642039372929	-0.332825427225294	0.409059053682523
TPGS2	35.5547912803796	33.9951455277144	-0.0647152414661401	0.186705575094153
KIAA1328	3.11779722477913	3.01947577971262	-0.0462290004638408	0.711831734479262
KC6	4.21459015900331	4.52170459064287	0.101474396415746	0.645238530512031
PIK3C3	28.628827932777	28.1199242927621	-0.0258758972101717	0.670698818657874
SETBP1	17.7940241794931	17.3492904331935	-0.036516158550137	0.73447777092792
SLC14A2	1.05386605079076	0.880764333127289	-0.258863555471744	0.14846963820338
SLC14A1	2.18168017549581	2.27034487982019	0.0574718441557511	0.739261953388135
EPG5	13.9851878384708	13.3948773179532	-0.0622182633604396	0.594086021857086
PSTPIP2	21.5582609573314	21.8876818164638	0.021878358138611	0.440754295724724
ATP5A1	663.694497775194	636.982320816162	-0.0592659822829611	0.0980092364560358
HAUS1	58.0918571616976	66.694589376903	0.199233774303539	0.0401813616747018
C18orf25	17.1166204161699	17.0187101257813	-0.00827618045752279	0.92667241532803
RNF165	0.631059540015714	0.656632904323091	0.0573109172821405	0.799334437997411
PIAS2	9.00945835185024	9.45172886139179	0.0691378698936728	0.512392060041008
KATNAL2	0.181951833262944	0.201033028101021	0.143875956822658	0.817074482861276
HDHD2	36.7835889064328	36.4066204924886	-0.0148614213566011	0.742557245889744
IER3IP1	155.484980539949	159.519820119644	0.0369604616587281	0.169316979118287
SMAD2	21.61251995057	21.0649799116736	-0.0370207555288161	0.568672669547826
CTIF	10.7032251269847	10.412764366432	-0.0396924550175101	0.488604694847752
SMAD7	54.4005609653112	53.0692516348509	-0.0357453237900245	0.38844731262412
DYM	49.478013767878	49.0940389992045	-0.0112397232475914	0.853757632068423
C18orf32	2.92427766020124	2.53885289791748	-0.203903494587724	0.229656768275071
RPL17	44.9814054883346	48.5581792234198	0.110385585905047	0.128124378992081
SNORD58C	26.4907843036913	28.5332384859582	0.107152942524792	0.578192609550324
SNORD58A	23.6987005179891	32.8649843945994	0.471743346693848	0.170270814796397
ACAA2	71.015758534269	68.9142448885378	-0.0433369715683647	0.240583241844597
SCARNA17	2.73075268346964	1.80784256863133	-0.595029609421615	0.035223486639182
MYO5B	37.3552510085428	35.008211763151	-0.0936176861050039	0.195747763460775
CFAP53	0.509498435156282	0.715777560911942	0.490433601670348	0.144825877571698
MBD1	61.9009101810957	59.0668502547251	-0.067611940588212	0.183520616100866
CXXC1	64.0368120369209	58.846273385597	-0.121950432314898	0.057198794299833
SKA1	55.7740736077795	50.5085827062775	-0.143066086235097	0.0376456912023295
MAPK4	0.193316884766713	0.236023968819906	0.28796572474455	0.478159367249157
ME2	47.2177852797069	48.659351485433	0.0433867182200558	0.28123661653853
ELAC1	9.32557223243346	8.94395664211543	-0.060279059819595	0.170091636371671
SMAD4	20.5640443076895	20.2413331435776	-0.0228197130868298	0.784048024823223
MEX3C	42.4975704312221	41.447938517111	-0.0360800166778749	0.391589385399656
MBD2	89.8316959702189	87.027416635651	-0.045754600140082	0.136525769837593
POLI	10.9223693273216	12.61498621958	0.207852784518351	0.163117062202431
C18orf54	6.34293611103153	6.25121940250082	-0.0210131722860778	0.832209274501192
RAB27B	0.42356890740804	0.582760494917067	0.460306390612813	0.122935043114405
TCF4	74.324904915636	76.2992161605912	0.0378225235133526	0.65799349753173
TXNL1	145.756774609113	146.321733416102	0.00558113153313278	0.890162371115991
WDR7	12.4019157422454	11.8112460365072	-0.0704018220710561	0.414556515680863
FECH	23.1743231116138	21.9577735070012	-0.0777954262951255	0.155472483855845
NARS	247.794277484565	251.05523003815	0.0188619093319291	0.208349762337371
LOC100505549	6.08359478867683	5.61265849737256	-0.116239781277476	0.454643338309548
NEDD4L	5.1482933724133	5.06863438835724	-0.0224971640700642	0.725141913745781
LOC101927322	1.48282876323328	1.83886431489694	0.31046302561448	0.215740086708291
MALT1	67.00257291717	66.9921238572523	-0.000225006023649676	0.997793287606776
ZNF532	0.551010049951436	0.579725821661245	0.0732921137974143	0.736134753855708
SEC11C	1535.4063727694	1648.50697526308	0.102539450249657	0.128861398171694
LMAN1	179.329218566343	177.432375680815	-0.0153412904039465	0.841630802653947
PMAIP1	35.2852340542427	38.8906311575936	0.140358068800204	0.0444749530629729
PIGN	19.5364325975127	20.8943448562476	0.0969454720013947	0.216959098593313
KIAA1468	9.23611871591134	9.88109398478694	0.0973840617288105	0.512041020455664
TNFRSF11A	0.440319538471919	0.421073052481077	-0.0644803130283148	0.80596360548906
