GNE781_0	Lenalidomide_6	LOG2_FOLD_CHANGE	P_VALUE
RABAC1	176.674175065342	153.747667583667	-0.200526648393044	0.654565902815374
ATP1A3	0.140023992864505	0.138482972792518	-0.0159654513448252	0.954434237281776
ZNF574	18.3553063045023	18.6963317230051	0.0265580470972772	0.667201502536284
POU2F2	10.1563068222314	5.57545178873395	-0.865215265585485	0.019938792171372
DEDD2	45.1460254196373	54.1544882978755	0.262481931813149	0.102648414964891
ZNF526	9.6531499813256	9.78181735512255	0.0191027328183112	0.927267371222199
GSK3A	78.9063214257429	92.8861508477206	0.235322625933011	0.189493499148928
ERF	20.6830725229584	18.241527818974	-0.18122395011444	0.276873505743022
CIC	28.4866055716486	24.6722706737516	-0.20739322423887	0.39219957020211
PAFAH1B3	41.9011436446292	32.3378592066679	-0.373765446847749	0.424247330163619
PRR19	0.794151105520158	1.3146989501955	0.727247033483501	0.0562657360784267
MEGF8	7.0086837694192	6.1622605918656	-0.185683838724862	0.366273385413287
CNFN	3.49912119020595	2.47114780668588	-0.501811327299886	0.537894182929943
LOC101930071	6.3203285769481	6.21473785093266	-0.0243060251694161	0.972091780719214
LIPE	16.127546352948	16.3385837464204	0.0187559705044384	0.863376616071017
CEACAM1	2.73646412521404	2.81490159570257	0.0407715458841623	0.931790852999097
PHLDB3	3.34492995216113	3.34517248694426	0.000104603399484023	0.999815897226675
ETHE1	33.6356766962872	32.8303841586919	-0.0349606517496544	0.786939852474068
ZNF575	3.66019778585131	3.51441322157713	-0.058637777308737	0.746572995741742
XRCC1	46.4136246221372	55.6811259187445	0.262640016350546	0.0564367821991545
PINLYP	4.03493469954295	4.33606755349728	0.103841907798785	0.487163206925483
IRGQ	6.87150721241743	8.14415623165815	0.245138659458982	0.162580946150266
ZNF576	16.2463379294082	21.6075001174462	0.411417610703132	0.000717942931560699
ZNF428	89.9525508557458	76.5139985413149	-0.233440474935833	0.588721863850157
CADM4	0.951832103354029	0.545527395787325	-0.803055465547678	0.162584638270783
PLAUR	4.49908829612597	5.8005078168442	0.366546528767098	0.0418611638333547
SMG9	37.0852278141904	37.0787913483988	-0.000250414079671247	0.998313044119606
KCNN4	3.05925610959447	1.83253767681152	-0.739338028693446	0.00342732465757514
ZNF283	3.46513195459657	5.763627097568	0.73406670500137	0.00300279230612369
ZNF404	1.76285310673959	1.51369745863766	-0.2198353802535	0.292764914421538
LOC100505715	2.63837167102242	1.72348693142634	-0.614317454011868	0.129504821130622
ZNF45	8.98902207881398	15.3986227064347	0.776565240511128	0.0569735203167892
ZNF221	0.598148947271637	0.674041754408012	0.172333183863961	0.720594373876955
ZNF155	2.93752090531673	4.63590980720217	0.658253379746455	0.0221901893252877
ZNF230	1.62890994212734	2.11433171180659	0.376294891519573	0.135246747982211
ZNF222	5.54493956357581	5.54640701430219	0.000381754169017121	0.997557595454025
ZNF223	0.340899388670674	0.809160036313136	1.2470790559258	0.0081163655670587
ZNF284	1.0183615139927	1.16168646070337	0.189970934813525	0.567592632054556
ZNF224	16.5547640079333	19.4430338780542	0.232006908758894	0.326556524279709
LOC100379224	0.120853595344177	0.246889535341599	1.03060529439393	0.0631418475782501
ZNF225	2.60796108702337	4.11894871557503	0.659353820030015	0.060882541557462
ZNF226	6.03219190623895	8.13136869591894	0.430815884638205	0.209477737449651
ZNF227	14.045345241107	16.1997604079812	0.205880389011049	0.502305304026461
ZNF233	1.59599942679487	1.388055064129	-0.201395332667012	0.505360604132278
ZNF235	2.94573804045283	4.00691343375865	0.443862202177765	0.151105041949008
ZNF285	3.30667474722883	3.03472326485962	-0.12381618170317	0.719472311753873
ZNF180	3.65474547014869	4.37839664725669	0.260631721806134	0.123696639529018
PVR	11.9521621939722	15.0951986893728	0.336818115214928	0.0584332098816923
CEACAM19	1.0424736109702	0.781928541940998	-0.414902188773616	0.266510890141364
BCL3	23.6742740100997	38.6941948766902	0.708796956269944	0.00524444454271721
TOMM40	148.733552313669	172.235419299791	0.211651718880532	0.0633244350066334
CLPTM1	140.186975818292	151.849548398022	0.115290297070959	0.400178822393615
RELB	68.3524055596642	59.2371327327133	-0.206490300949647	0.030704789715114
CLASRP	57.6881191124285	47.283079672092	-0.286950220811893	0.0514556662009653
ZNF296	42.7254185927425	40.5488219705976	-0.0754346247567703	0.403162037379931
GEMIN7	50.4907581511744	43.2346015274083	-0.22383294781114	0.196071203022065
PPP1R37	22.7155157192822	21.0269654084591	-0.11143740311534	0.250131766893625
TRAPPC6A	85.1305645338681	63.669643654853	-0.419071507742332	0.183462944730026
BLOC1S3	17.2280225580212	18.8393396749936	0.128991281175577	0.128776427868036
MARK4	9.16203216612528	7.50320447438637	-0.288160753353104	0.11026306636918
ERCC2	9.70543288780929	10.6744691170783	0.137299853310482	0.0537901117717675
PPP1R13L	5.516414975529	4.40105887548295	-0.325880316890068	0.111428919328592
CD3EAP	20.701367413036	35.5265800894277	0.779172749582652	0.00596406901917738
ERCC1	24.3240931803397	20.8398736817343	-0.223039488372931	0.0470501772558388
FOSB	5.43226499229929	0.245757318326337	-4.46624757380726	0.0275128874558316
RTN2	1.08968482860495	1.07534753474197	-0.0191079315720482	0.84067281801861
VASP	59.4797354399971	56.4627317359243	-0.0750993006148855	0.71933707490965
OPA3	9.88350958073332	13.4270697692454	0.442049164239387	0.0170171402009553
EML2	27.4360036010449	24.6984922021214	-0.151647379540061	0.184238961889574
EML2-AS1	8.25014348011987	7.2578879508668	-0.184869425520296	0.308761947184692
GIPR	0.278979897030655	0.307611884382535	0.140950075088523	0.742532339186986
SNRPD2	537.507573021198	554.358685003962	0.0445346597686528	0.530344593976819
QPCTL	31.1595191789768	35.8285036787927	0.201434821498932	0.223653922432646
FBXO46	35.7951530381014	34.003864424871	-0.0740655346668629	0.466020984652815
SIX5	1.81306977009671	1.92030593233965	0.0829017277364101	0.757767205902734
DMPK	24.1215889044654	14.7083026590845	-0.713694172694593	0.015854688865971
DMWD	31.9250257819808	30.1607455924948	-0.0820156916475673	0.55629511361934
SYMPK	82.8668508699064	74.1900607256729	-0.159569176184224	0.201690788474323
IRF2BP1	25.6853988159935	19.4274348525247	-0.402853050683816	0.0714582670941397
MYPOP	10.7012598704604	6.72858750025224	-0.6694050728559	0.0112333426415937
CCDC61	21.9075121297918	23.5091898281695	0.101799164123301	0.616547787852067
PPP5C	91.5380749413357	122.620128489629	0.421751964223685	0.00829451064596066
CALM3	223.071487219744	212.123109597871	-0.0726043186986311	0.534608521762198
PRKD2	66.6256449484824	67.8204594653274	0.025642964773948	0.899444295728151
MIR320E	13.9956073527444	20.8166098283202	0.572761036538006	0.314276311437974
STRN4	44.657898123928	39.836009146576	-0.164842228147796	0.24805972776017
FKRP	11.5852650816225	13.8261210024046	0.255105402100269	0.0432025228021722
SLC1A5	629.778498828	364.811550947603	-0.787693093521572	0.00024178817000333
AP2S1	161.011702593221	137.768297133135	-0.22492161241509	0.559726005362272
ARHGAP35	12.7733183004534	11.8340523638534	-0.110189178533119	0.666846614070562
NPAS1	0.356313515364782	0.365557772264295	0.0369522182784373	0.958067893089126
TMEM160	103.732358251765	72.7361516461693	-0.512121496138812	0.357811551315381
ZC3H4	19.5267415626349	20.9916162572801	0.104362025697844	0.498073926614885
SAE1	182.13277056551	174.127900495638	-0.0648431407747496	0.447117547612565
BBC3	35.999524923122	17.1754687545475	-1.06762839403619	0.00621855637383705
MIR3191	31.5163355395371	13.8534989251562	-1.18584940156691	0.056751579963558
CCDC9	44.0978676208491	38.3206305197865	-0.202587595997831	0.335578183477798
INAFM1	16.4194381310845	10.5835510269533	-0.633580992970842	0.264386412017316
DHX34	13.3777748516236	15.9045464248223	0.249601058862853	0.137048109187714
KPTN	8.62813861322476	9.61178076190539	0.155754388018963	0.449673785407091
NAPA-AS1	10.1668706991865	8.25674552208637	-0.300230548504228	0.0455777152842698
NAPA	156.535289337593	158.031811519456	0.0137270643561068	0.729417933145552
GLTSCR1	5.53323540938332	5.32870713560489	-0.0543377588723959	0.745841200969759
GLTSCR2	314.379842822149	211.773752035547	-0.569984931047709	0.148679829359219
SNORD23	31.5911603175179	20.4583647330528	-0.626830094096706	0.169181116399068
SEPW1	46.1098502204571	46.574456738722	0.014463961726772	0.906704315333631
PLA2G4C	6.36922595308651	6.01687946030983	-0.0821025988674143	0.580798488732311
LIG1	49.6899548637563	59.2034667873236	0.252727427057256	0.0634225192712658
C19orf68	9.01188843378112	5.81573828176193	-0.631867106315989	0.0248719695158288
CARD8	16.2143856151847	21.6565535278584	0.417529308333159	0.0766339680121075
CARD8-AS1	6.75999302226567	11.5668400869368	0.774901129945034	0.0168440803166185
EMP3	132.953030106651	230.991655805975	0.796924079842369	0.021735865902556
TMEM143	11.2701356473184	9.97993090887143	-0.175403146965448	0.0365954242062894
KDELR1	341.117068089751	406.834243411329	0.254174173300625	0.133443535288525
GRIN2D	0.413950631012366	0.692680106608399	0.742730523152353	0.0606467507681016
GRWD1	49.8627491853189	79.266692947072	0.668752359477064	0.00248021384470182
KCNJ14	1.05939957871991	1.29300821947807	0.287484606147275	0.27884981694688
CYTH2	41.5222080195636	36.9680954060966	-0.167602445806569	0.458739198967188
LMTK3	1.59915015793938	0.961310519792843	-0.734230985557285	0.120918195413011
RPL18	2221.13853338351	1535.4325361687	-0.532654252638015	0.276996204883816
SPHK2	20.943954980066	19.922106619944	-0.0721636911343932	0.465704826463888
DBP	11.2574260634488	5.86581754406153	-0.940472900420817	0.100420290227375
CA11	1.62598467505502	1.6949607805535	0.0599382313996364	0.751818572634424
FUT1	2.34508077439285	0.728516147314064	-1.68660476144485	0.000751730412032984
BCAT2	97.3281335321356	73.7281656306381	-0.400641025753863	0.0379752831133372
HSD17B14	6.486257472893	4.07782987636579	-0.669584704325051	0.0084934123235574
PPP1R15A	156.569325600912	64.8726744757954	-1.27111877113401	0.0732156427035036
NUCB1	192.29021476464	176.150966530781	-0.126472958054849	0.124958726650314
DHDH	0.607853371523112	0.270633501691234	-1.16738291235749	0.165936140774313
BAX	144.097515754383	116.961350996322	-0.301013582849428	0.0866250218208639
FTL	2623.74102405255	3331.31996179874	0.344468600557574	0.0117636332626205
GYS1	57.1333121763044	65.7471067347836	0.202595239234384	0.280549671090508
RUVBL2	147.15154840008	168.080988224022	0.191853826307815	0.00571387376685475
SNRNP70	203.373238656273	184.997438013145	-0.136624559951129	0.434601198146055
LIN7B	4.07206876030518	2.7141044134181	-0.585285699467468	0.107454395249762
C19orf73	4.25539837110229	2.06229827897684	-1.04504118588123	0.0806396432214816
PPFIA3	2.1246507389463	1.7070091353658	-0.315754923856502	0.162262947791403
CD37	53.1419452935073	44.4225565311796	-0.258558616734441	0.453728964250732
PIH1D1	161.357681410044	137.970073272052	-0.225906889030086	0.490334862232214
ALDH16A1	54.5535961933745	63.4036195469373	0.216890899727158	0.35358051657323
FLT3LG	21.2837249763301	20.4230627171695	-0.0595514322982157	0.230544466626891
RPL13A	399.448662157007	160.024281350743	-1.31971926771598	0.105966265251638
SNORD32A	10.9974575321162	10.0694167514684	-0.127189909265567	0.828543790605994
SNORD34	4.28767081979042	4.15139045581755	-0.0465995191702838	0.935876925769066
SNORD35A	13.9945622679245	16.8829329634252	0.270699194000041	0.359925608137884
RPS11	3988.88145580447	4078.75215324732	0.0321435948376216	0.834988466411247
SNORD35B	26.5094247606125	28.4813341819137	0.103511364724192	0.822415966592466
NOSIP	60.4568314901035	73.6000326609988	0.283801036418887	0.248521795511924
PRRG2	2.34221137634527	2.00771821624806	-0.222314478983575	0.45235461834464
PRR12	19.2494527171181	19.4189042606738	0.0126443679304932	0.9370437548059
RRAS	11.2532074035455	10.0699650903507	-0.160277576888707	0.0238075751359289
SCAF1	62.8728713635831	57.1535401930856	-0.137594787241787	0.22999840550839
IRF3	142.74682985068	106.411147009653	-0.423809419238811	0.22087524297335
BCL2L12	41.2257957089708	40.9404547390854	-0.0100202127962223	0.964114334012054
PRMT1	278.564591641213	270.993050682645	-0.0397560328229105	0.740978557064161
ADM5	2.44591606853242	0.826653880297203	-1.56501959371578	0.0459597151398885
AP2A1	50.5132200943915	55.2345758340393	0.12891063750202	0.265519603925383
FUZ	24.8446815234211	23.2008690482421	-0.098758202308617	0.548439315702525
MED25	38.8356249827281	49.0090739195778	0.335668202218682	0.0674419792744138
PTOV1	106.600848630954	86.9635068126106	-0.293736899707977	0.0375354389269176
PTOV1-AS2	21.4865464440589	21.3050249760256	-0.0122398726605435	0.942111472650318
PNKP	51.458511329049	56.2244323902977	0.127787470278248	0.240065387680293
AKT1S1	32.1294919225553	35.0483296201871	0.125447520965302	0.400035045436407
TBC1D17	72.940703676244	67.8666602466327	-0.104021098657812	0.0884074612398848
MIR4750	19.0805819005039	11.0699042103822	-0.785462431577864	0.504475860336789
IL4I1	10.3266386496716	15.317620413223	0.568821463253417	0.044761494034746
NUP62	109.974111782806	153.105142469884	0.477358791430307	0.0208756191860672
ATF5	28.4577631819438	42.8009027667555	0.588818958041377	0.0048050474109895
VRK3	53.8264154612071	66.2006225996134	0.29853043214728	0.0194993289644046
ZNF473	5.08980253817971	6.0091890438427	0.23956062131075	0.29580541349919
NR1H2	96.6168654795091	91.3145051173872	-0.0814310009890744	0.153845665022146
POLD1	56.1488371086717	71.8911289428134	0.356557615798361	0.0127942369792318
SPIB	2.02086709118256	2.71688400948368	0.426978533282565	0.0658275881208711
FAM71E1	0.867240150273798	0.779421669371421	-0.154027508450178	0.732872141268741
EMC10	117.505905145071	142.927471251067	0.28254997518941	0.0019086378791218
JOSD2	44.6221565069098	32.2172580456883	-0.469926524044549	0.344419106049056
C19orf48	145.23911078475	137.935087131502	-0.0744405145138717	0.355412351580748
SNORD88B	12.0823260581538	18.5372282337559	0.617527316791682	0.0327289641093934
CTU1	26.2558767749574	17.034603148129	-0.624172035433885	0.180076279510646
ZNF175	1.94583276051952	2.4891511307483	0.355266107929579	0.299899453692183
LINC01530	0.258515993716795	0.19381593522443	-0.415566347496463	0.54632861173899
ZNF613	0.543266561287436	0.495393764222477	-0.133084541370961	0.825207513462149
ZNF350	6.90654616003663	8.56954372330352	0.311253966529084	0.135497649845204
ZNF615	1.4606823961972	2.02204132864014	0.469169965362059	0.0866307072868698
ZNF614	0.403379951406743	0.395708843110005	-0.0277000752862052	0.958785757137546
ZNF432	15.2953459689749	14.1327349921984	-0.114052054299039	0.727403299750335
ZNF841	7.81656134026484	9.74226107334443	0.317722568025075	0.465892458670717
ZNF616	5.76541778624729	6.7778981642799	0.233412805588039	0.437400965385642
ZNF836	1.89105025683156	1.4997416373096	-0.334473718137279	0.213398262133285
PPP2R1A	145.48075756627	152.5063807118	0.0680412613164338	0.503344695939368
ZNF766	19.1526820112222	17.8420832671219	-0.102262355263681	0.56737598821633
ZNF480	10.8814481577752	11.6887220134136	0.103246630941455	0.821133760883578
ZNF528-AS1	2.05814791270145	1.24750564768579	-0.72230032105067	0.129628618184383
ZNF528	1.38533385098791	1.16694164666022	-0.247501272248868	0.513706809255609
ZNF808	3.05230900455243	2.65434054929658	-0.201547543766994	0.666728565453849
ZNF701	1.50912271788929	2.21886305479406	0.556110502309271	0.168293156970023
ZNF137P	3.48878048929597	3.9179841714797	0.167388741772182	0.347968598736684
ZNF83	6.6559272505571	6.49777270905195	-0.0346943855432446	0.892149431767627
ZNF611	3.86411041424707	4.93399204226463	0.352619070042511	0.352575382952733
ZNF600	6.10614643148812	8.90630457700201	0.54456476255248	0.107076349116901
ZNF28	10.1285030104084	10.6682443596286	0.0749018157647513	0.780543408826325
ZNF468	9.71194054303594	11.8188074649493	0.283252978322915	0.424560600212021
ZNF888	1.95901989682031	3.08368911535573	0.654525275664056	0.185596604017132
ZNF845	2.22754959172426	2.14379779683297	-0.0552887135774773	0.869021057079404
ZNF525	4.86479935490782	6.09719330280514	0.32576498197374	0.448708534435589
ZNF765	10.0187173959694	14.5083378126558	0.534184417166857	0.169758865310326
ZNF761	13.9443770383689	14.8582773160489	0.0915833742677139	0.596731080753744
TPM3P9	3.37411451032136	6.40012147161078	0.923590350637442	0.00222373848060045
NDUFA3	281.075061561702	262.345871050682	-0.0994853718046071	0.149042066090924
TFPT	22.3636146546429	23.2100176091215	0.0535942258853496	0.890035513648643
PRPF31	64.2675092425494	81.868087775742	0.349211637909155	0.00836930974564376
CNOT3	51.2873843696829	44.424267099516	-0.207256021256526	0.299175218540645
LENG1	28.8986417353819	30.7107187072377	0.0877405891309092	0.331066374136284
TMC4	12.0651484209827	10.6476229187184	-0.180314278359609	0.0380834097771633
MBOAT7	39.0313120636869	28.5229445472284	-0.452509035617789	0.00516174030967272
TSEN34	15.3505316883463	12.9198543459786	-0.248698820662482	0.0488313866446449
RPS9	2389.45225122772	1902.78258445663	-0.32856921232727	0.437711142355557
LAIR1	16.6317262082414	14.2832261857917	-0.219616032747808	0.232939326484347
LENG8-AS1	5.43098203734972	4.19937243139967	-0.371039348930615	0.303421266254289
LENG8	97.571924243319	93.1397002688438	-0.0670698408955453	0.824974984632108
LENG9	3.6037025123969	1.86765739842824	-0.948250088306914	0.0240568183901554
LILRB4	17.3434645156271	26.1894402043421	0.594593103736776	0.0348953278402315
NLRP7	47.4671699740525	63.8424157762981	0.427585205863654	0.000171957618536408
GP6	0.733694818724927	0.540396641402317	-0.441161388781381	0.273439686977176
RDH13	39.3265040842151	40.3934115755474	0.0386180552417846	0.604400682165242
PPP1R12C	88.0415860875473	71.5560838814355	-0.299110702123408	0.257717507900539
TMEM86B	14.4838588442767	13.1432402595511	-0.14012502856041	0.166471229962903
PPP6R1	232.658655668666	190.387791391571	-0.289273892244889	0.0410225561291769
HSPBP1	83.302552967295	82.0927702613372	-0.0211055379773845	0.922023259162302
BRSK1	13.132341738522	5.75062617654873	-1.19133323578677	0.000306989184418552
SUV420H2	23.6095075126604	17.232072494886	-0.45427172330036	0.0399454255990083
COX6B2	0.274965964699304	0.170931243793877	-0.685836927626836	0.0909945549699121
TMEM238	154.858535238354	96.3717126346802	-0.684269252536738	0.300795061007751
RPL28	424.400106067161	362.284459051855	-0.228302097111629	0.0057662989362298
UBE2S	302.753120443849	266.577463232564	-0.183587011226019	0.369461592908323
ISOC2	65.8175360731802	62.4352631744253	-0.0761109317662479	0.772624778716124
ZNF628	5.17514390048305	5.40355676137584	0.0623103604157333	0.586449708946113
NAT14	1.68487588621693	1.20507128182305	-0.483523834802724	0.219593662685912
ZNF579	3.17977364946446	2.02996670323222	-0.647468008038292	0.0783069884589331
FIZ1	14.8990614631879	18.1722247665951	0.286513601025405	0.00932142840070084
ZNF524	52.1597511027205	34.0593492642448	-0.614886114054757	0.0793155037999723
ZNF865	13.5401907014195	12.2839525655112	-0.140473211649737	0.310412200439251
ZNF784	6.70889641565175	9.29627988290457	0.470578035717579	0.0448552153884682
ZNF580	47.9937000456265	35.3227125060705	-0.442248906198883	0.116293123719577
ZNF581	39.0864938993032	22.4254589006086	-0.801532671270067	0.0207454440660588
CCDC106	9.37994895938881	7.95196976661329	-0.238267800611051	0.186016036848287
U2AF2	160.644066036844	181.569364212619	0.176653109805429	0.031231642506318
EPN1	84.4210875147747	76.0184954914161	-0.151252941651366	0.0924586602400169
NLRP11	3.7770130678581	1.78237593647948	-1.08344411491057	0.0421517050160924
ZNF787	59.1386393730389	45.3036030021324	-0.3844752585822	0.220009263722041
ZNF444	38.7838785778429	30.397231966597	-0.351517132307866	0.20574445370171
ZSCAN5A	2.08651486143452	2.56326914606893	0.296889774749094	0.316579431781525
ZNF542P	9.10708647679359	9.58857298315434	0.0743265391487631	0.765622067394847
ZNF582	5.7306914828884	6.61725686776007	0.207524053464274	0.406070932631779
ZNF582-AS1	1.12014250134092	0.848786294135125	-0.400209014029946	0.22901267658765
ZNF583	4.04819721005725	5.83949912856407	0.528565056718894	0.0617752799344249
ZNF71	7.70332551856224	9.30597838591136	0.272676445886258	0.072960061937281
SMIM17	0.43711152860347	0.296023086133912	-0.562291736419329	0.241464298553601
ZNF805	2.64722728748737	2.2814007444764	-0.214562179381013	0.457726154617286
ZNF460	3.20947370097119	2.11672730341409	-0.600501319461842	0.461989696491072
ZNF543	5.44566799894318	5.97193392059701	0.133089172556618	0.528409839579383
ZNF304	7.23955370562553	8.11198620158752	0.164154435627234	0.525670880308241
ZNF547	2.48795257318649	2.51239476703391	0.0141041852920486	0.9572259077425
TRAPPC2B	8.42604226506464	7.99241572257729	-0.076223526146602	0.584999986660773
ZNF548	9.7969185492355	10.4963234082613	0.099484126467681	0.687035515648617
ZNF17	6.00378193713125	8.31856254747309	0.470462673444682	0.0953534538304536
ZNF749	6.15173898132901	6.17141710746993	0.00460751432882145	0.972430147639137
VN1R1	1.59401369445367	1.51367062330649	-0.074612716669835	0.781746546613008
ZNF772	3.44275552821269	4.74063310637484	0.461516004286932	0.132405982731822
ZNF419	13.4715175848724	11.9885539971647	-0.16825472334907	0.519777097111442
ZNF773	5.5665855047464	5.04371503868743	-0.142305894084099	0.138011965643151
ZNF550	11.8202763915906	9.88954533467313	-0.257287669543886	0.227913871298433
ZNF416	6.83718975420045	7.81897844244717	0.193576664909466	0.373799559564887
ZNF530	4.31181872249045	5.38323031335883	0.320175624629358	0.0273658614413335
ZNF134	11.4346817635171	11.9063767920222	0.0583182411370486	0.83688825534957
ZNF211	8.09796773902102	8.98485833054398	0.149935860542989	0.36647778945789
ZNF551	5.52541571138261	7.00412393888654	0.34212160116776	0.319288573075209
ZNF671	7.85352781855534	8.04259130148378	0.0343195480402802	0.773266963105772
ZNF776	8.02855990685327	8.34050569777319	0.054993626277714	0.839763833350409
ZNF586	14.5358598434325	13.7566922068166	-0.0794827980279553	0.583781039443411
ZNF552	6.68631328228817	8.21900578926734	0.297752936130881	0.00763329691070869
ZNF587B	9.26921600303744	10.4186460790162	0.168648584155858	0.216079814529828
ZNF587	8.67533545824158	8.70431401516636	0.00481105895435578	0.986021163274453
ZNF814	1.07184538907672	1.1126735261042	0.0539335321913676	0.86300359729054
ZNF417	4.19240165415649	5.27041973115189	0.33014092000229	0.296166125479255
ZNF329	8.19957712811098	7.29203771371246	-0.169227485525122	0.528591451590198
ZNF274	12.4426843048677	10.2408390646743	-0.280963832019795	0.0698118938814683
ZNF544	10.3181356552629	9.32548040922232	-0.14593236529357	0.329465798729242
ZNF8	2.85765423354314	2.94540255652205	0.0436334589614182	0.896552596631038
ZSCAN22	3.13540701961411	3.6642088586572	0.224849001758198	0.405346247861917
ZNF837	0.249063598426258	0.153643293176915	-0.696929389813022	0.0981032209075647
RPS5	1306.1163774132	1210.38874991958	-0.109812965984331	0.0901599683913081
ZNF584	3.64811102095146	6.10609961144412	0.743101490131357	0.00617668395444269
ZNF324B	5.52661188724692	7.84727371148886	0.505796220850092	0.0135492370488165
ZNF324	9.25574999824995	9.49131712398087	0.0362584088791483	0.578497351771567
ZNF446	6.30110594767754	6.49661915079694	0.0440840654853998	0.67554375406328
SLC27A5	2.03203949821449	1.08070890349701	-0.910950469686715	0.0895828670323968
ZBTB45	12.8330415163844	13.1548207682416	0.0357284529157623	0.76030504550351
TRIM28	229.94274319452	255.615667533063	0.152701598407548	0.207954833845511
CHMP2A	184.51283459841	172.591135551221	-0.0963628045513257	0.688124795147199
UBE2M	156.581717339291	138.641158367603	-0.175560158142792	0.0807702375271497
MZF1-AS1	1.37701785162213	0.930843598047497	-0.564936573512414	0.113318022184402
MZF1	22.2134781419405	17.8250058965654	-0.317532750956205	0.0173662433675426
CENPBD1P1	22.8628496452505	19.1736235688818	-0.253882219882979	0.017363973507654
SH3YL1	2.90555549580624	2.26316489194965	-0.360472308485768	0.0548455480176658
ACP1	176.097500215655	164.872191675102	-0.0950263438363129	0.15834279652766
TMEM18	29.3578771104222	31.1523783933986	0.0855946634018988	0.191614227530542
LINC01250	4.28329434477893	2.11665742776842	-1.0169330275323	0.0927492038192065
TSSC1	29.8637844652691	28.1748013980252	-0.08399156049569	0.432428112273133
TRAPPC12	20.2433653627583	19.164955080739	-0.0789785344065754	0.512333975518752
ADI1	78.0504496475493	84.3722630498773	0.112361854681743	0.468505675811515
RNASEH1	47.7044127430757	45.898829221819	-0.0556653701311349	0.645471646571867
RNASEH1-AS1	13.9527041745765	11.5596287773138	-0.27144968970336	0.209817368558031
RPS7	2889.03987610333	2762.93955174883	-0.0643861180342626	0.717691266124816
SOX11	0.555041616081215	0.623959075381749	0.168855461454253	0.451289878441965
CMPK2	0.159123582233935	0.209233155849785	0.394963824425552	0.132486786183063
RSAD2	0.163572423698173	0.503564347806489	1.62224659621572	0.000177962901186206
RNF144A	3.28323761213748	2.8950280396575	-0.18154184195175	0.371817155095261
ID2-AS1	0.47680688472875	0.611786610842833	0.35962346600253	0.487821060033021
ID2	21.943262116783	35.6995086046563	0.702126201236693	0.0151679180303983
KIDINS220	31.7287867283832	37.8153116554759	0.25317815361727	0.408115923580595
MBOAT2	11.7605467473785	13.227026048634	0.169533591388784	0.393951807492927
ASAP2	14.7312986119521	21.8531758332302	0.568958341722614	0.0953404565783818
ITGB1BP1	100.782704406081	98.7939939799358	-0.0287528319696539	0.859680707003972
CPSF3	76.1309164735582	84.8839315954548	0.157009033903817	0.133251936837584
IAH1	77.2321767893492	79.0736864533469	0.0339956510362548	0.753792731655237
ADAM17	20.9567197854025	19.1392497231544	-0.13087864327029	0.351403618970373
YWHAQ	255.635665291425	300.236247415043	0.232009034016356	0.21144444841727
TAF1B	14.2105237823538	18.2945234097735	0.364452101031882	0.0306946399890666
GRHL1	3.81837035299764	3.93045182149233	0.041738125686996	0.839635509779881
KLF11	11.8473406970924	11.1422360604629	-0.0885244756853695	0.526298884984051
RRM2	344.868509385527	503.394128626107	0.545641990096673	0.00330921242453245
C2orf48	8.33759545839716	4.88998349948917	-0.769801776997313	0.0904532619671954
HPCAL1	53.1570717246977	59.7527794248209	0.168744189456437	0.0199734793250397
ODC1	619.115189244608	740.735829423983	0.258751267612477	0.116962065813185
SNORA80B	13.6296763742927	5.70433711232298	-1.25662015776606	0.0551725222697048
NOL10	27.4085024047221	30.809363650685	0.168745382927272	0.0787420654965629
ATP6V1C2	9.37003761889424	10.9609214576102	0.226242342056449	0.0818436350411121
PDIA6	459.246990561146	447.155557205625	-0.0384934615731429	0.687523102929996
PQLC3	20.8462046567307	20.7278593874958	-0.00821361096805443	0.915905570833808
ROCK2	10.5856107884143	13.904003822445	0.393395868816177	0.333761198775871
E2F6	12.6980816403071	15.6953937610941	0.305730664606705	0.0147133985383172
LPIN1	114.408567961018	102.421191313954	-0.159680853344407	0.363672455824988
TRIB2	5.95530480887402	7.09042915081933	0.251697598674795	0.0971670057561611
NBAS	19.2747833721923	24.1808647301944	0.3271511917321	0.192298888225032
DDX1	103.079883360778	115.473344394456	0.163797051773278	0.15766712046719
MYCN	1.37648990118483	1.66837770419518	0.277451912199837	0.202728687852225
FAM49A	2.92099015276589	2.04833892779348	-0.512003044368843	0.131824403164314
SMC6	38.8868048254329	38.239301612131	-0.0242245243776107	0.900979308472789
GEN1	17.9815575004323	26.0067285117023	0.53236694090333	0.180864341927305
KCNS3	18.3910427162636	39.3077183709536	1.09580934600294	0.000285778112698056
RDH14	7.27025772921334	6.50656949120682	-0.160109407696243	0.458228379512743
LINC00954	0.283391225005044	0.341533525551287	0.269232116045817	0.397244904038617
TTC32	27.7833917520293	23.0148767399219	-0.27165601598935	0.0715261395815341
WDR35	1.84500505318098	2.4293045763417	0.396918612951009	0.253149439184438
LAPTM4A	69.825698407124	102.651533498517	0.5559251761071	0.0894372241838352
SDC1	323.118426020355	343.242874698561	0.0871667486105799	0.338856558195813
PUM2	80.7905911760751	95.9171212371983	0.247601072403658	0.411180089387859
RHOB	81.166187234725	88.4338317277533	0.123719555683943	0.171977664713248
HS1BP3	44.2246988289064	33.2519296736195	-0.411414252747493	0.0134663664670161
