JQ1_0	JQ1_6	LOG2_FOLD_CHANGE	P_VALUE
TMEM107	28.8574246674053	18.0167965026458	-0.679600040775422	7.7075511319147e-05
C17orf59	27.9970747428943	53.8960579533413	0.944903659797348	0.00827434854627318
AURKB	96.7991353068847	154.93775749349	0.678622698674138	0.00169233637002782
LINC00324	6.83151453511741	7.27374329437118	0.0904925539594561	0.49671520925022
CTC1	19.5614450935229	23.4744784923133	0.263080154687647	0.00379989789057433
PFAS	25.1574628704609	6.9147239162718	-1.86324287854431	6.54991553095687e-05
SLC25A35	1.55264531433981	0.951423123233448	-0.706569304832389	0.0581266607719077
RANGRF	81.9646894933384	34.5394995322157	-1.24675534969235	1.02626915190238e-05
LOC100128288	1.50212673421812	0.775116235994312	-0.954521960503174	0.0322496432109511
KRBA2	1.64736004880112	1.44440009173778	-0.189685489493365	0.202717681696961
RPL26	4778.38463036852	4040.56851977242	-0.241964687825877	0.0463614249938147
NDEL1	57.6810015778776	79.7970912403832	0.468239942480788	0.000497285673141804
MYH10	25.0227074363839	20.770225652398	-0.268721006336425	0.0154831514601851
STX8	41.4208944988905	22.9316882307097	-0.853016139379079	0.00278006842330262
GAS7	26.6625001519916	6.5283775138393	-2.03001567781464	0.000143649431711455
MYHAS	2.02621280677261	2.81267163503176	0.4731554314173	0.0055643686839703
SCO1	35.6490915823719	35.1649118859545	-0.0197287117849676	0.670201141362416
ADPRM	7.0006485737833	10.9248914555994	0.642058454306443	0.00260229242431397
ZNF18	5.72120568174282	11.3968517278534	0.994244232196877	0.000405954245994345
MAP2K4	26.8262939442295	36.1554072627267	0.430563667327938	0.000304784823844193
ELAC2	79.642218367769	110.431751670779	0.471549727995032	6.16062205747539e-05
COX10-AS1	6.29476232564807	4.32654180229298	-0.540937564646557	0.00430800909271448
COX10	24.8798489817139	16.1840477924503	-0.620405243096291	0.000203710750859576
TVP23C	0.405397571919906	0.754245834771205	0.895697376308163	0.0201505157625478
TRIM16	4.17901867242279	1.05813552786326	-1.981639782622	0.000104653559992711
ZNF286A	3.11049991406522	1.77510923952943	-0.809238656156634	0.000566872589784396
ZSWIM7	13.7585369586419	11.4073049045227	-0.270369086309129	0.0340315515794213
TTC19	38.1085321430571	63.383167406636	0.733985716625014	1.96463334372112e-05
NCOR1	50.6900524137311	48.589854384114	-0.0610475467415805	0.0791582539979367
PIGL	9.57691759998905	7.07414027344434	-0.437006562278723	0.127417815103477
CENPV	9.96394983694211	5.47329343639826	-0.864308553450883	0.0177587177797471
UBB	481.982833339365	653.236464545113	0.438623563074616	0.000383807275369439
TRPV2	23.4273566596096	10.2512955074248	-1.19238794031626	0.000752190166139476
LRRC75A-AS1	438.831088648954	362.759705329773	-0.27465152307897	0.00110661648286313
SNORD49A	12.5157848348095	16.3222579603118	0.38309188636403	0.255819097047105
SNORD65	4.23088991221687	6.46906368550937	0.612595768366074	0.203572265447298
LRRC75A	0.329631229968101	0.414641385122645	0.331011185199869	0.350063200396808
ZNF624	2.07331565816072	1.43910719772295	-0.526765719544077	0.00985822250081775
CCDC144A	1.35240208870794	1.30039737087955	-0.0565716051774153	0.808398875542826
USP32P1	17.564326050271	14.8089793192354	-0.246176011838001	0.0959093091593412
FAM106CP	0.662668327455477	0.598053807372138	-0.14801167610172	0.596604300028995
TNFRSF13B	229.516372605738	76.3975347194737	-1.58699908266992	3.42410034790459e-05
MPRIP	29.1594518027594	42.1137223112329	0.530326799547692	0.000679860860618071
PLD6	13.711758664498	2.14568372471049	-2.67590427983931	0.000247917269669694
FLCN	32.7557004650758	31.0215604040659	-0.0784747436299753	0.0589031488240717
COPS3	163.068103016176	136.958584879166	-0.251734910540338	3.56484016585749e-05
NT5M	14.3085443574697	9.50134284134339	-0.59067357913265	0.00732642507070691
MED9	15.5746825466453	17.2008729576288	0.143279027080296	0.110668556604147
PEMT	28.4029345767182	16.0789090255332	-0.82087047480616	0.00256063036310923
RAI1	10.1133379899332	5.14809450741102	-0.974148805597138	0.00100597528078487
SREBF1	84.1182261206378	52.5672741213888	-0.67825350111039	0.000130914003588756
TOM1L2	10.3949773735468	19.0525734798601	0.874099261465642	0.00152907424878695
LRRC48	0.158263427206565	0.221793404727153	0.486888561654604	0.335286633617416
ATPAF2	27.399023367099	39.0918744273715	0.512744292963387	0.000371777487960841
GID4	16.3898654079091	11.4990942982345	-0.511283772374616	0.003202361078014
DRG2	49.0727280369711	39.8647602599014	-0.299807482523435	0.000787113133879332
ALKBH5	95.9345922578087	119.041699316767	0.311344002545328	0.00377723648810208
LLGL1	14.8915553251365	11.2089216428403	-0.409846951834135	0.00671927762590835
FLII	89.6427846671526	144.42524737644	0.688063595181759	0.00654791294219019
MIEF2	8.85383041066928	16.1764573870257	0.869522049993661	0.000254531942456551
TOP3A	36.3582449548887	49.9231640571624	0.457426811972156	0.00901416005902073
SMCR8	29.166768794174	40.8465954720553	0.48589026818168	0.00121398366828704
SHMT1	40.6051135949572	101.051281639453	1.31535429021308	3.84283152800938e-05
USP32P2	7.61597355735513	5.75042140676955	-0.405360785010298	0.10717492682716
FAM106A	0.810783666627337	0.7971948693457	-0.0243846005766493	0.876549745106786
CCDC144B	2.01323616550048	1.92613935294433	-0.0638043360392886	0.719352435878589
ZNF286B	0.70209600300637	0.284802459690597	-1.30170670868395	0.000796609726949393
FOXO3B	0.845730061061866	0.768226047836442	-0.138666378031272	0.125693848338493
TRIM16L	2.15743815307527	0.565600541255201	-1.93146379663831	0.000102217551748021
TVP23B	43.3369394451826	29.8865194419773	-0.536102378780388	0.00730933624879326
PRPSAP2	36.7677164314303	34.572906912823	-0.0887976649988625	0.0678375466509269
FAM83G	13.7465260666785	9.61417699450499	-0.515831807646456	0.001849334837671
GRAP	26.3535522187739	8.34458465220113	-1.65908529010237	0.00180665627161311
EPN2	9.24192469496463	7.09076639839533	-0.382251766043943	0.008004068434047
B9D1	6.87997672741905	4.00372301563411	-0.781061515267242	0.0201871317139954
MAPK7	9.56065703849552	10.7456901814691	0.168576474858578	0.00990556611947138
ALDH3A2	39.0125600009374	78.1244266882159	1.00183502656606	0.000326536114510091
ULK2	3.87198690697606	2.28455392591046	-0.761161577041931	7.29735931671828e-08
AKAP10	25.3320858171687	21.5018150140545	-0.236507426006218	0.0186589188235241
SPECC1	15.8664483752278	24.2681158428575	0.613082878871963	0.000275322136458633
USP22	162.096719912323	135.481488137161	-0.258759158993236	0.00625517127895567
DHRS7B	21.6984492893681	22.7441588398409	0.0679041375104678	0.325420797740062
TMEM11	38.8358102473082	35.7186586859656	-0.120709660695826	0.0314486062180631
NATD1	4.72777738355722	23.7446295326114	2.32836723704893	0.001866197381659
MAP2K3	81.6389056766186	124.556188887019	0.609467958184183	0.00130103198701218
C17orf51	2.57451394928961	8.42975141356294	1.71119000090488	2.79565650735341e-06
WSB1	37.5161405669762	59.6081008170759	0.66799698834076	0.00046453517097445
KSR1	2.41142474077875	5.60841722626831	1.21770789447449	0.00377570027722165
LYRM9	1.02626394294115	2.86274649948828	1.47999810041713	0.0137953209533734
NLK	14.8660115413123	17.7177570962571	0.253178350464505	0.00894201873302325
PYY2	0.42692584865667	1.14063066967675	1.4177743102602	0.0960437632030798
TMEM97	66.3923387408762	27.6527822614873	-1.2635921299113	1.14101183250389e-07
IFT20	68.9695046068827	55.7528107253211	-0.306914065271366	0.00803418952733183
TNFAIP1	14.6889678783152	18.8314845821458	0.358413711101666	0.000761052826876208
POLDIP2	115.036370539677	98.0672843923759	-0.230246230356777	0.00166233038034474
TMEM199	26.3339306877702	25.4354397539256	-0.0500828415852574	0.362515924662651
SARM1	6.00279678002086	3.25085912604094	-0.884813788391716	0.000457702598411163
UNC119	10.3301732622741	43.8374369320003	2.08529899797384	1.38401659138099e-05
PIGS	93.9326348265182	85.3500686887131	-0.138234163291492	0.000423491996268294
ALDOC	29.7373412436983	65.7076154931278	1.14378492349152	1.48051090493528e-06
SPAG5	73.2919606234947	92.4036601202057	0.334295039913232	0.0134111076905825
SGK494	5.54525405405048	2.46170831705305	-1.17159372864704	0.0161030983108408
KIAA0100	81.8357862920564	73.3402312758992	-0.158127047376242	0.00412055467475809
SDF2	77.0778408611798	96.2991624746772	0.321207092048754	0.00109678089599371
SUPT6H	60.0693704148283	97.0917373551791	0.692718982367711	0.0016973869513388
PROCA1	0.546791289568473	0.198195697313962	-1.46406461788023	0.180999366891933
RPL23A	2128.64320831753	1804.32378157125	-0.238475903313676	0.0439226136421443
SNORD42B	7.07270918188603	7.72397044644884	0.127079702954853	0.794124990168096
SNORD4A	53.1148418917957	37.6075139786563	-0.498094108881002	0.0795555502132714
SNORD42A	14.0119951340169	8.20068062811206	-0.772846833735886	0.0155954456898296
TLCD1	6.68927731450288	3.60282771117413	-0.892720692599911	0.00187265449860363
NEK8	7.47747277589627	8.05664575175261	0.107628569296237	0.157018251456418
TRAF4	33.1668619731026	47.2895817293556	0.511779860972143	0.00216238301770449
FAM222B	8.67211376810214	11.6542208027248	0.426396961168162	0.00159185280359695
ERAL1	66.6998493109156	64.9631415813683	-0.0380620999206461	0.274309944578332
FLOT2	181.153362750093	110.103044279796	-0.718357227727005	2.71467246408507e-05
DHRS13	47.5584267475349	69.5080099929416	0.547478250383849	5.94247649150137e-05
PHF12	20.2785383450719	25.2685644100656	0.317390034175189	0.0115643844053258
MYO18A	36.0265767133566	26.7893735533789	-0.427400726356393	0.000854549950759193
TIAF1	0.821623169460162	0.755385226778345	-0.121264296704632	0.644954570241866
NUFIP2	53.8221343864015	67.9194304996815	0.335624757979064	0.00742022807754928
MIR4523	9.37302136022049	13.4228591889351	0.518105935605499	0.265855594332819
TAOK1	13.9448252220879	14.41654516755	0.0479956209833034	0.211252366676095
ABHD15	16.2232107085201	27.5794149819286	0.765532485368033	0.00172911557261944
TP53I13	63.865199619429	40.7345902239312	-0.648775620235031	9.36457333608736e-05
GIT1	44.3580658954196	61.8511234528665	0.479603337951704	0.00333035527975838
ANKRD13B	7.37261974846248	3.56705386114761	-1.04744435008248	0.000128755625337089
CORO6	1.86197608802261	5.26891305738679	1.5006708283669	3.77953657561596e-05
SSH2	8.81048405966448	14.213584978575	0.68997728986793	8.16156709287825e-05
NSRP1	36.6047398925056	28.0934859805147	-0.381794820606375	0.00970975743196775
BLMH	69.4255690451953	51.6392893028012	-0.426997951741188	0.000293656238178143
CPD	26.2840699490815	52.1766602447328	0.989215915565771	0.000168075077103599
GOSR1	25.2385348775693	23.8009663889399	-0.0846080104813072	0.203533490776845
LRRC37BP1	12.8758884092973	15.0594071734784	0.225992999533594	0.0381503431595145
SUZ12P1	56.8838515942738	40.9797536434389	-0.473107841483181	0.0106694435278513
CRLF3	28.0406797026333	23.6977621068126	-0.242770495570177	0.00241431998791369
ATAD5	14.0036392002981	15.7320365179001	0.167903643506337	0.00749611956945124
TEFM	23.6547182513352	21.205769797931	-0.157671121521977	0.0472068399333399
ADAP2	0.747995198939537	0.7305129048427	-0.0341192509838306	0.842605129244739
RNF135	17.2735307840509	16.523552047831	-0.0640391515963633	0.477112381019456
DPRXP4	0.551969130140455	0.799242604894517	0.53404590636475	0.333880186446474
NF1	6.43821956559757	5.40548115029648	-0.252238738346642	0.00552829561565244
EVI2B	264.302303898217	214.396282615923	-0.301909109524941	0.00699126116925956
EVI2A	219.441358173346	171.561613851972	-0.355108664154277	0.001221670403656
RAB11FIP4	8.99224361915667	9.33799461049628	0.0544316341267928	0.375688354188499
COPRS	88.0339840268868	74.6913142339839	-0.237120075791921	0.00332319884726792
UTP6	82.0136580232362	78.4159996298073	-0.0647161417736674	0.15367938380483
SUZ12	99.2247446775089	108.138787194174	0.124112231369375	0.0214928069480235
LRRC37B	9.53235208065079	8.49827425706338	-0.165662335756685	0.0271059107420154
SH3GL1P1	0.719473492512451	1.24166878594114	0.787266947247883	0.0690761379413311
RHOT1	27.634405793395	24.9832115494519	-0.145506646584232	0.0151726353687412
RHBDL3	2.35989412079107	3.42825778040583	0.538753460891034	0.00959488506463606
C17orf75	12.9319418393647	6.44731555000635	-1.00416842422019	5.76593889844861e-05
ZNF207	191.375255914179	253.83412130893	0.407481707594769	0.000193637742992024
PSMD11	91.0770981126289	100.829491454313	0.146757441745469	0.0136286753718702
CDK5R1	2.43828066919516	2.07171454161754	-0.235038973405871	0.00278766078747862
MYO1D	50.2291031007591	56.0175807373399	0.157356164041864	0.0471243629962615
TMEM98	8.38374943193514	4.06386277575744	-1.04474391166184	0.00216308467820866
CCT6B	5.93052066117771	4.16563368607941	-0.509622791103708	0.000725997024347236
ZNF830	45.9688264441741	35.8393349201532	-0.359111970331705	0.0113455664316025
LIG3	25.9546574670972	12.4413091753776	-1.0608551425721	1.69924733534699e-05
RFFL	4.54693233440576	5.4768417019157	0.268450647867209	0.0528350200052312
RAD51D	20.7479327205326	6.5899243522335	-1.65463378728286	0.000264897508049385
NLE1	16.0309608046183	4.72257235240863	-1.76321609024153	0.000590407343895407
SLFN5	11.0200758525452	35.2859801789763	1.67896093174407	0.00184798401695312
SLFN11	36.3774633502317	33.5898469691233	-0.115019722557799	0.121765274080476
SLFN12	9.30668993441672	11.0130417675834	0.242872944056676	0.0245053139875088
SLFN13	36.9758961088778	39.0247704707709	0.0778050354451806	0.105668749813609
SLFN12L	0.875545535507214	0.308335207327489	-1.50568257919587	0.0626710608361906
PEX12	7.93018604579008	5.61501442338341	-0.498064984105483	0.0620108307590359
AP2B1	79.4198340932962	85.1866434857375	0.101127899226428	0.00247788581316811
TAF15	257.925133815627	282.515194503535	0.131376096945822	0.468584948018958
CCL5	82.350232052831	161.264659917205	0.969585695654205	2.69140920883797e-06
RDM1	1.82162666115658	0.460360785005556	-1.98439046142168	0.00299643488299147
CCL3	4319.18940587819	272.267825315502	-3.98766217317862	9.49354952872247e-05
CCL4	141.000292308416	4.67469897978995	-4.91468087544636	1.98630748480825e-08
CCL4L2	7.42027943313552	0.255541519569684	-4.85984389712674	0.000951001860666827
ZNHIT3	32.5452404407249	31.5816564930795	-0.0433597285960304	0.491930888054604
MYO19	39.1278148067922	15.6938389856877	-1.31799623773257	7.68540529170551e-06
PIGW	15.7779224172444	10.4191696370213	-0.59866694310643	0.000393172145743257
GGNBP2	70.0533654040915	92.270166388658	0.397409898042854	0.000618215205792556
DHRS11	17.5514609164715	11.531847473085	-0.60596745979583	0.00497297676995429
MRM1	10.6542538115707	2.34071517317581	-2.18640825729792	0.00199969873528721
AATF	98.5643934611424	81.4530901963059	-0.2750971316474	0.00810726447670608
ACACA	10.8083495739011	6.95819482793269	-0.635361261761784	8.4054169119397e-05
TADA2A	15.9805524067827	16.9790016848084	0.0874343557720393	0.0583881641528701
DUSP14	28.4358418164039	41.4058048099386	0.542122523301624	0.000158547772124647
SYNRG	27.6719100813606	31.2881093608343	0.177192252963678	0.00690870482695116
DDX52	22.4484873484721	23.2468641805171	0.0504178863160966	0.294042230293901
MIR378J	3.27947247048826	3.57176186100013	0.123172130884027	0.841990257994091
YWHAEP7	2.27981643759034	0.358102581145389	-2.67047284606269	0.0253963902948966
LOC440434	32.1219676186324	28.4711338836506	-0.174060316680047	0.0851939461187944
MRPL45	62.8786065270131	36.2287980511186	-0.795432303075433	0.00121890699220915
SOCS7	7.12786674642378	7.66220123517556	0.104288549972295	0.126752562135182
ARHGAP23	11.0034735029354	13.217473391607	0.264487406429618	0.0398607447768116
C17orf96	21.6114419391962	20.2389100272579	-0.094663738272124	0.0914064090166956
MLLT6	83.4960686991185	45.8035697017422	-0.866248232657809	9.68193628442226e-06
CISD3	24.6972934690045	11.7395271117942	-1.07297865277695	0.000268862036615924
PCGF2	7.35507589710262	2.77272983102671	-1.40743317869192	0.00589897252552905
PSMB3	427.240797590904	354.956432059999	-0.267407461086095	0.00482219355293681
PIP4K2B	36.0985486236049	25.2288249380772	-0.516867820679457	0.000236891728959078
CWC25	24.8338469746505	24.5408332190952	-0.0171235318625531	0.717227769785178
RPL23	4017.00653210107	3628.91981450626	-0.146580628339123	0.142054993038017
SNORA21	7.3011664961908	11.357833973538	0.637488843314756	0.0077944580511661
LASP1	101.332572835187	170.22772300194	0.748368015454747	1.25750750628906e-05
LINC00672	1.46140245558582	2.40128666289934	0.716454104550083	0.0354564115183974
CACNB1	20.4512069912523	14.6979408375467	-0.476571941276791	0.00223752724437046
RPL19	3090.96727767739	2703.16177193085	-0.193410528091264	0.0164425025018141
FBXL20	4.71592162663156	8.27983516245242	0.812062303855387	0.00132694685469701
MED1	34.0095161720407	35.4558453103946	0.0600850101598117	0.25681241746827
CDK12	25.390916448494	40.9781248669346	0.690541501126255	4.4905219814064e-05
STARD3	53.4010009012231	49.1424751710182	-0.119896258665938	0.0163287178910537
PGAP3	19.1770144461885	16.7316960978409	-0.196794434054841	0.0118546004229894
ERBB2	2.10556367987935	0.996540901256695	-1.07920558423983	0.00345746150269874
MIEN1	152.094341769018	145.549924911968	-0.0634523875697731	0.179364476608819
GRB7	5.7020856319258	7.77557119843794	0.447458955109824	0.0456419335142058
IKZF3	64.9099888920813	46.1728474352876	-0.491395804537881	2.55450643085098e-06
GSDMB	23.8240924218174	24.7928237969313	0.0575013418454744	0.73786628014144
ORMDL3	174.41140020364	261.426393682783	0.583910460062372	0.0203939478662774
PSMD3	200.621471622907	252.50371009777	0.331828566445108	0.000770907580299387
MED24	48.3142597489376	20.4359368806917	-1.24134067234822	8.50035355350662e-07
THRA	6.04133238409903	2.79589980561685	-1.11155410249603	0.00334234234670073
NR1D1	17.0259074904883	4.49935250459121	-1.91994239144304	0.00096236523551359
MSL1	67.7692665736861	48.1237726965084	-0.493881410084501	0.00102849450915331
CASC3	65.4914556476928	73.6097327449326	0.168589835819082	0.0105667238323427
RAPGEFL1	0.672938662303883	1.63923734317805	1.2844778399093	0.00409838288639886
WIPF2	26.6668109503357	32.7387389795566	0.295953448451004	0.00454732791703459
CDC6	49.3891749655166	67.2770880513018	0.445920393854671	0.00496296892255051
RARA	66.6694688641382	49.1593993740178	-0.439558944563022	0.00133384384770254
TOP2A	173.285353747955	203.253971275379	0.230133819038232	0.00572796412471193
SMARCE1	103.114449252352	102.533532142389	-0.00815070935514905	0.816580575931674
KRT10	39.2327693540563	23.4182121061852	-0.744428240031182	0.000734317920889489
TMEM99	8.5280916348412	5.1871382324249	-0.717284123323635	0.0093978079548223
EIF1	1459.54211158815	1331.89626901124	-0.132034110401606	0.00419665644628315
HAP1	0.141495243527614	2.55048327182076	4.17194517670647	0.00146668673828327
JUP	23.4358312547847	100.599701782665	2.10183815607149	0.000187893321150681
P3H4	7.72186962290255	2.98233738377799	-1.37250672077662	6.74429591563044e-05
NT5C3B	39.4303029692835	22.1309732311327	-0.833237899219854	0.00193919578346344
KLHL11	6.71869133094146	8.87881525013894	0.402186930847674	0.00518380462089611
ACLY	103.697745640725	79.9917199315897	-0.374461953500974	7.67838349077992e-05
TTC25	0.677048467754922	0.334190822317556	-1.01858700139157	0.0428354791441958
CNP	40.8408421773744	73.3762903445472	0.845301352400844	5.34143796156265e-07
DNAJC7	110.981649755647	82.3989753254566	-0.429622852135383	0.000257753690132767
NKIRAS2	37.7121480997575	30.7570753312688	-0.294111004372415	0.000457680639933047
DHX58	2.71128342034327	0.514642025672649	-2.3973347537469	6.99288039758119e-06
KAT2A	59.8498969683122	19.5821653212195	-1.61180846208704	0.000322741136335572
RAB5C	111.935063949693	124.638143001989	0.155083608709287	0.00464727450183273
KCNH4	1.22352395326807	0.285095807225279	-2.10152361825213	0.00980153679531454
GHDC	51.1046276243182	23.4759197403736	-1.12227225500398	0.00386514255941918
STAT5B	17.8285314988838	14.4143360041966	-0.306683495225295	0.00261284993693948
STAT5A	1.52461721735082	1.03598456777249	-0.557444561010116	0.0532489177875824
STAT3	32.5242125148561	65.79574176415	1.01648009073591	0.00114555517972262
ATP6V0A1	81.0301248378155	64.4410765892086	-0.330477766507487	0.00269660450528721
MIR5010	4.4993819927311	5.60672901099734	0.317432486588607	0.638902276200687
NAGLU	42.4954847020379	28.562895377795	-0.573167327252324	0.00247760457650474
HSD17B1	0.467013675818667	0.210511980286484	-1.14956245804361	0.0125705460566736
COASY	111.065693614684	92.1026893622416	-0.270098072344667	0.0118659357274532
MLX	60.1008496512351	45.4714294622569	-0.402425028525659	2.32608950733519e-05
PSMC3IP	43.5778963079404	45.5406001221296	0.0635567500039295	0.0876373218585282
FAM134C	76.0388820948134	113.849485285552	0.582318541950549	0.000204288106154226
TUBG1	87.1202148039808	76.8366463141127	-0.181212960046865	0.0153465120349182
TUBG2	19.6695237411539	23.3951372614205	0.250246667132113	0.0289800292319356
PLEKHH3	49.4888077748736	33.4271426220241	-0.566082249402108	0.000876616247162179
CCR10	61.8877799515657	42.754064152862	-0.53359300281236	0.00325717194054502
CNTNAP1	8.22294006980741	3.09965830608211	-1.40754512697395	0.000253318833948021
EZH1	26.6877626264949	26.9925650969372	0.0163837203360016	0.838870486152057
VPS25	136.589352657538	111.339858433877	-0.294874873831235	0.0137212769322162
COA3	93.9494553872393	51.6728826829379	-0.862477428699512	0.000460333792193708
BECN1	90.177897439694	97.2736980697628	0.109275893083445	0.023663292214539
PSME3	107.587592321724	113.764693996053	0.0805411909011634	0.0884252179551728
AOC2	2.28792896553905	1.48158689246892	-0.626899020435337	0.0186733237200923
AOC3	1.16467659162444	0.741422884512525	-0.651560851014606	0.0648384070028464
PTGES3L	0.439791798458794	0.48684969937811	0.146655751026752	0.618759457163926
RUNDC1	18.0982004013482	21.5738806039117	0.253439455021443	0.0115146085688023
RPL27	3492.28580566595	3115.35948375971	-0.164772986159615	0.0765110974291646
IFI35	46.7282229568611	45.8954547982597	-0.0259428883890561	0.793965810858464
VAT1	14.8495239682252	34.3635626772266	1.21046293386706	7.75191376711201e-06
BRCA1	27.53156158583	23.5606022878703	-0.224710021934525	0.00245728270432775
NBR2	23.9366387901339	14.7145192643865	-0.701980172637542	6.62221634390705e-05
LOC101929767	9.14056095390327	8.53781657697598	-0.0984155371909607	0.442134455805294
NBR1	61.7231246088505	82.7654652006851	0.423217815643498	0.000207540839885817
TMEM106A	4.21864202097136	5.03731264694431	0.255875605642913	0.129370038226465
DHX8	31.0317857099611	54.3808449753273	0.809351849801363	6.19579182635598e-05
ETV4	0.913252486975784	0.178344518249168	-2.35634690478228	0.0392727680351062
DUSP3	15.7489583835924	17.9599853055013	0.189529755973033	0.0337047040989628
MPP2	2.18935659100816	0.652806106083125	-1.74578049544898	0.00440362670940771
FAM215A	1.07948420281951	1.5539654051381	0.525612255272649	0.166938362776368
NAGS	0.143986293965951	0.276572653907801	0.941727028943298	0.124869713403519
TMEM101	51.0132133210958	27.9809513252407	-0.866425965353054	0.000105517702512891
LSM12	28.2718256353988	25.2780646235102	-0.161479037307627	0.000350288058481162
G6PC3	73.3498154930638	64.1614859061282	-0.193085783557321	0.0111960214035497
HDAC5	55.6434777401477	53.3646161899463	-0.0603291226148233	0.0875328884090588
C17orf53	9.02464650943742	10.598191784995	0.23187581112711	0.082412120605917
ASB16	4.69067625754873	1.25006003305702	-1.90779855118757	1.95518629423796e-05
ASB16-AS1	29.7153483292114	52.2236910513843	0.813496135044328	0.0129595240589998
TMUB2	38.8706921747341	28.7295877561664	-0.436145506498495	0.000343600524047209
ATXN7L3	56.2820450833892	56.5741164368987	0.00746739616803178	0.391748923383983
UBTF	72.071944831478	68.4730631280109	-0.0739012238658356	0.144395370187264
RUNDC3A	0.209548373231095	0.0873083162975819	-1.26309233636436	0.0430498427528409
SLC25A39	230.34456154662	268.768000918917	0.222567847215817	0.010583073257504
GRN	131.309678888203	203.092116816563	0.629160979584993	0.000116958203691176
GPATCH8	22.8979684429911	36.0224320442458	0.653675982684338	0.0007210330210747
FZD2	0.845000202340248	0.746882846129779	-0.1780697230425	0.345115672916274
CCDC43	46.137325153636	29.2915792210239	-0.655448388588399	2.18230628483365e-05
DBF4B	12.4788286939368	9.94506464946599	-0.327429869534425	0.017086056796438
GJC1	6.31792856389913	7.70441274268791	0.286233368876059	0.00502670507233965
EFTUD2	65.3805145273898	63.0493060679084	-0.0523802387012383	0.246347159722333
CCDC103	0.444787808242454	1.72274541397699	1.95352036788169	0.0352417267039546
KIF18B	33.0801066171163	37.3777379436124	0.176215377211553	0.0796462195162594
DCAKD	26.1459564678653	30.1053741051443	0.203433197590983	0.00795809562512961
NMT1	63.6273488415278	64.2829495963299	0.0147891178727869	0.620591896031797
PLCD3	2.60086404121436	19.7895401003102	2.92767519496653	0.000120149706642078
ACBD4	14.1249946682478	9.34674930105361	-0.595713719438706	0.00479047954691399
HEXIM1	19.6466014842889	189.694949451122	3.2713295897375	0.00266573573872125
HEXIM2	9.44116970601316	5.60080134569353	-0.753332353809491	0.00270991202192172
FMNL1	142.616229621659	168.048114658721	0.23673618830477	0.00558363340724263
MAP3K14-AS1	1.79820929108832	2.62252508651037	0.544395629476763	0.0666152674737175
MAP3K14	21.7635055682877	41.5384802818948	0.932537476830264	0.00263959063327438
ARHGAP27	18.3270983124833	13.9412714792273	-0.394616240711326	0.000199250383398397
PLEKHM1	9.4896383406714	16.9781145120898	0.839251239800906	0.00291322025349233
LRRC37A4P	7.15655711516494	4.75541208987541	-0.58969533480622	0.000341102549795698
MGC57346	4.10776724099826	2.08508838035286	-0.97824590005576	0.000803503007791791
CRHR1-IT1	1.70005676410502	0.636322261268155	-1.41775341886966	0.0135658548308444
MAPT	0.592037738067945	0.575449094612429	-0.0410008297346027	0.46788016993871
KANSL1	11.8412291496979	13.1834863810008	0.154913098229774	0.0686103602738685
KANSL1-AS1	1.80348600010344	1.81105225710661	0.00603995123227586	0.979471276844087
LRRC37A2	0.95786819274044	1.17483487304796	0.294558942477732	0.0946154219332243
NSF	16.2108868550769	28.7831782897943	0.828262886755304	0.00307323674221898
GOSR2	19.3004230640626	27.7052422105851	0.521526508103382	0.000301696730165274
CDC27	36.0911627093955	46.1052274278811	0.353284711522858	0.000442076799727455
EFCAB13	0.766601758404151	0.456290350954702	-0.748525161510494	0.0641122669611875
MRPL45P2	3.42942217272804	3.19919080190233	-0.100258477206421	0.349604204209297
NPEPPS	66.9577476734948	82.1777601133213	0.295497008783678	0.00319715401048867
KPNB1	220.664194276024	172.979923358714	-0.351247948535855	0.000103707078659066
OSBPL7	14.5816673281038	21.8336986733283	0.582400853719894	0.00215864364365303
MRPL10	43.6248019196082	59.926786434645	0.458052430952391	0.000510509841950959
LRRC46	1.36380000799235	0.902530461090551	-0.59558456845351	0.0118398961511667
SCRN2	29.7130205671082	15.825093633708	-0.908881238364774	0.000493069410926441
SP2	27.0791441019978	26.2512996285471	-0.0447932916220162	0.42429902244497
SP2-AS1	1.12748673006646	0.226459897143895	-2.31578295676503	0.0202363174026955
PNPO	29.2006726722797	29.9978888323125	0.0388593677566453	0.186854132357993
CDK5RAP3	87.1607636916959	83.662144790569	-0.0591038533565367	0.177945472425604
NFE2L1	263.341293951687	211.129522213081	-0.318805440217018	0.00035526508486033
CBX1	61.6243238138543	65.4225812073811	0.0862887698862049	0.157287692981774
SNX11	35.0699455234388	44.711225737389	0.35040190767909	0.00107180401384669
SKAP1	32.692067869439	11.676037359446	-1.4853899025899	6.71905403438954e-06
HOXB3	7.87595969081596	4.05582307122117	-0.957461009085216	0.000180304259491875
HOXB4	19.2738314929768	10.2209749281043	-0.915110582721674	0.000182541586028522
HOXB6	0.419107729336761	0.324710485602857	-0.368167155304229	0.518567794393591
HOXB7	11.741480815043	6.49934757666291	-0.853247561485443	0.0044373009676782
HOXB9	0.931658397075282	0.244401894966282	-1.93054560052034	0.00134074950726964
CALCOCO2	60.2467114448687	51.5057327355625	-0.226149476938415	0.000177929753854969
ATP5G1	190.670705631484	122.844334207233	-0.634251887470254	0.000580620388232705
UBE2Z	60.0578796550468	83.542947570648	0.476164504300261	2.41364922385485e-05
