JQ1_0	Lenalidomide_0	LOG2_FOLD_CHANGE	P_VALUE
LOC388780	1.75326095035853	2.06853646900784	0.238569654312783	0.130596188942239
SNRPB	610.955231230453	585.044538776952	-0.0625202084040936	0.145650160701505
ZNF343	8.32919159482254	8.91238052663985	0.0976343529540483	0.18348863748353
NOP56	227.947947186155	235.835465978656	0.0490762765931567	0.308946932744408
SNORD110	30.2506238504771	50.8909871819926	0.750445281940209	0.00346397911526938
SNORA51	4.50189920073335	7.13748358353711	0.664881767577054	0.391373914499076
SNORD56	9.65300982034768	11.5115253680969	0.254028262905249	0.395676615849633
SNORD57	13.5642244782751	23.536882086808	0.795116655047742	0.199923678192381
IDH3B	122.854881816586	122.947915033755	0.00109208332188292	0.967838645212967
EBF4	0.801579897360345	0.706634945594955	-0.181881230606177	0.431705326471032
PCED1A	23.683731779477	25.7689276066026	0.121736079295672	0.132521833521016
VPS16	31.4290974763214	30.0660893749589	-0.063963611851327	0.0457612578884542
PTPRA	68.4072481881133	67.3823065002396	-0.0217793831933898	0.321843745629844
MRPS26	76.945278590732	77.8472905421448	0.0168140228730825	0.711153450955018
UBOX5	7.03098336135265	6.9364080994479	-0.0195376992214504	0.533506407248732
FASTKD5	25.4522930523972	25.4907883749952	0.00218035580197259	0.951661851675071
LZTS3	0.331902006019734	0.311387914192536	-0.0920443985032423	0.843934281222659
DDRGK1	114.981556530594	120.202088509267	0.064059496992951	0.415890036031252
ITPA	83.6491787256545	80.8137491117428	-0.0497506114759559	0.496528469093653
SLC4A11	0.727247433496789	0.668167038059175	-0.122237486410917	0.494527932171307
ATRN	14.5206036995873	14.8659493912609	0.0339101665413558	0.402708525222068
C20orf27	32.4560345061951	30.8029124049768	-0.0754199777852502	0.419602364249414
CENPB	43.7419024881074	40.8525844377207	-0.0985886198047268	0.227117568674218
CDC25B	70.013384365519	66.6954679894839	-0.0700420140582096	0.228697299815946
AP5S1	13.2948371945969	12.9172791367581	-0.0415638940332096	0.703984468199634
MAVS	32.7475397208407	33.5853922243605	0.0364473544511983	0.201862423341826
PANK2	36.8998477087541	37.1525851868457	0.00984773917026401	0.813239429954384
RNF24	5.61828744775719	6.41547472458363	0.191425585294141	0.0116403323822005
SMOX	7.05337050640984	6.44923386147395	-0.129185039654785	0.269728451575938
PRNP	134.378929297629	135.709743385176	0.0142173635311533	0.788446853160719
RASSF2	34.2305628459892	33.8250525182372	-0.01719284028158	0.613051455827425
SLC23A2	14.0142627090082	14.4967256533819	0.0488312322570984	0.179276848338215
TMEM230	157.717905857655	156.316860883596	-0.0128730590440856	0.828918556775618
PCNA	453.864867783585	448.582582057999	-0.016889214890496	0.663875208451763
CDS2	18.3461764274608	18.224998377492	-0.00956073259859781	0.710453916850398
GPCPD1	37.1488330865026	42.5279776288342	0.195095357061844	0.0301105648478065
C20orf196	5.39718463829899	5.56619495687542	0.044484397264914	0.73912004037974
TRMT6	43.4925907791618	43.4902409770859	-7.79475152611428e-05	0.998513034332158
MCM8	36.1460211295095	37.2568910954894	0.0436704461095507	0.131221732578136
CRLS1	33.4455388340967	33.5231311459627	0.00334311831682469	0.870198029835882
FERMT1	14.4182191059714	14.4394610481972	0.00212391641180006	0.960218960552674
BMP2	0.300193914159641	0.268050029820477	-0.163392433854677	0.785935189293
TMX4	48.3023207966518	48.7373234695489	0.0129345157321686	0.671228143073597
PLCB1	3.79887949844976	4.17865159893822	0.137463526882193	0.254705171485447
PLCB4	2.08893922975799	2.24588799702046	0.104515459035635	0.183527131858631
LAMP5-AS1	16.300981667164	17.0224299829963	0.0624781509600319	0.450393225092267
LAMP5	667.847546176093	673.220110992523	0.0115594676270645	0.588470626588695
PAK7	2.39947429618587	2.60055393547943	0.116100601134939	0.333945732347895
ANKEF1	18.0302467878084	18.3410810975101	0.0246595360225819	0.765034419560988
MKKS	44.534687166648	43.2866873929324	-0.0410060604616066	0.115637460450694
SLX4IP	7.46841426077832	7.73655012060268	0.0508884300273613	0.740843373527565
JAG1	10.7873779783878	11.1415178530599	0.0466015496941068	0.22802302039704
BTBD3	20.7975174884756	20.9950081219148	0.0136350160288964	0.833106966237968
SPTLC3	6.42161848614912	6.87735140559788	0.0989161076542747	0.208090017531901
ISM1	0.566804233005428	0.458441543484471	-0.306112747119324	0.146901299360659
TASP1	19.0301526971538	18.8626082088474	-0.0127579607202474	0.723661395333323
ESF1	48.9848922540854	48.5702321036537	-0.0122644863481156	0.836737644253577
NDUFAF5	17.4751374038865	18.3063334488908	0.0670390653042668	0.135038526454981
MACROD2	3.22682788875103	3.07898929672884	-0.0676597777352684	0.358341301453544
LOC613266	6.14796041725682	6.80111594233794	0.145663609942041	0.33304461457467
KIF16B	3.79225433784146	3.82476830865649	0.0123166311916863	0.842478777422863
SNRPB2	131.637088974514	133.763150812396	0.0231147077062088	0.471948486696817
DSTN	140.463847116799	142.52612768364	0.0210275619791964	0.539837340912472
RRBP1	212.43553468654	215.154386246582	0.0183471421341249	0.24377571648804
SNX5	141.848708232224	143.865439689139	0.0203670473800238	0.576953731706183
SNORD17	12.6470325461188	14.130337710426	0.159997030130258	0.485186988750416
MGME1	42.9183013618041	44.1178748287803	0.0397703199053818	0.618834685659606
OVOL2	14.2192860987427	14.0872982991483	-0.0134540798901133	0.872770764625699
PET117	4.506692380881	4.6365559063967	0.0409845731509146	0.772206047121017
CSRP2BP	14.6723477417411	14.2703660404974	-0.0400773960382695	0.104985850620157
ZNF133	8.05323996182019	8.91006854504484	0.145867208507666	0.111505145391244
DZANK1	2.21616088188491	2.54407622238631	0.199079278038834	0.0934133787049315
POLR3F	18.6009764181702	19.4961695876707	0.0678123510409335	0.172411050745691
RBBP9	12.7934726575195	13.2628139072548	0.051978975358688	0.338124920949564
SEC23B	93.003452808513	92.3951915702913	-0.00946650525367139	0.685497962092758
LINC00493	158.776820523655	153.321033801956	-0.0504446810160935	0.308100257359149
DTD1	56.5228354330033	53.5992044310614	-0.0766222523610539	0.337217207441761
LOC100270804	2.49696457071145	2.76266645325315	0.1458860397631	0.500694191502466
RIN2	1.08530549025377	1.18428385267076	0.125913724253368	0.389164010929229
NAA20	146.712315837423	142.964923362412	-0.0373287606013485	0.226735091359626
CRNKL1	33.2705171341065	33.2184063306425	-0.00226142970016745	0.94707931513076
RALGAPA2	3.20544805199405	3.30725559788817	0.0451085186971532	0.609023907098495
KIZ	18.0701289835155	18.7243811179871	0.05131123111379	0.504722166751323
XRN2	72.00372074426	72.6945606818732	0.0137759607807936	0.535063069214661
NXT1	54.8076082108645	53.2265120479772	-0.0422311481922294	0.361244018901096
LINC01431	1.62084810315544	1.9636585720633	0.276795209349718	0.50028977093127
GZF1	17.0549935409182	17.7043038158639	0.0539059053539098	0.142034051002058
NAPB	12.0402196637152	13.3177376681948	0.145487314348656	0.109728055866889
CST3	51.8273089770713	49.2610474067657	-0.0732651835087009	0.248713668094619
SYNDIG1	4.6444483959503	4.61944307757557	-0.00778833312772026	0.943554912888266
APMAP	125.03927766329	121.114122342774	-0.046014250923009	0.174589770715941
ACSS1	64.816762728108	65.3409903917346	0.0116213551947334	0.730537049785023
LOC101926889	1.20428508666024	1.56915484552887	0.381810768464463	0.0902398285115315
ENTPD6	110.794688159597	110.63566201008	-0.00207222069195905	0.956212422668846
PYGB	84.7349236640585	85.8176160758519	0.0183171233738047	0.330037811613166
ABHD12	181.794910436174	177.784272177593	-0.0321841094549704	0.299639100829647
GINS1	37.104366815255	35.5140616533027	-0.0631986205345467	0.333791007486101
NINL	0.848747065115794	0.916295004801629	0.110477473816876	0.204560947552777
NANP	8.09917310120549	8.46134959749839	0.0631131725220098	0.350257256673329
ZNF337-AS1	3.78941128139388	4.11701589363045	0.119625287803355	0.269788973241988
ZNF337	13.2145355776958	15.480972385171	0.228370369729736	0.0637509978565547
NCOR1P1	1.96535749299357	2.15602039602815	0.133579067581341	0.807346637947846
MIR663AHG	0.923955234288793	0.722022634556224	-0.355778890029014	0.457275165975021
MIR663A	8.22308850989537	9.38570358049073	0.190784540321063	0.576421735545516
FRG1B	68.2651953406276	75.1624246019928	0.138861390904981	0.151400081700142
HM13	237.33557726257	232.17304539534	-0.0317278914451967	0.521687182754966
MCTS2P	14.4920734842627	15.3553969019214	0.0834817768388362	0.504493604622597
HM13-AS1	1.13685253866828	1.54920637319637	0.446484207364186	0.564839491564596
ID1	4.92234714897764	4.22100142367257	-0.221761091689861	0.0819977509079988
BCL2L1	321.056844086544	309.540916506833	-0.0526986295424936	0.0693836032064411
TPX2	107.586053044064	101.385839296585	-0.0856349025780198	0.20416136091906
MYLK2	1.10901022280453	1.18049800026134	0.0901229334171862	0.6945584555312
PDRG1	37.4070440751602	36.5181265768799	-0.0346972125937244	0.729161756500235
TM9SF4	48.5327384923191	47.9259960797473	-0.0181498506814784	0.320275164708741
PLAGL2	22.8621959278737	23.5187315300811	0.0408462693577139	0.0700342719254835
POFUT1	22.563408863173	23.1997379008244	0.0401234610831589	0.283878564016131
KIF3B	27.6905171301519	28.0601362125177	0.019130015465537	0.327708508765435
ASXL1	32.3415667614362	35.0436863693407	0.115764974400496	0.0292590764555733
NOL4L	0.818750833608191	1.00271850245119	0.29242027317868	0.0704550833637541
COMMD7	83.2955454176826	79.8396612008661	-0.0611337448018089	0.0155982741212851
DNMT3B	4.22784469639015	4.25319078373774	0.0086231884004186	0.948177346586407
MAPRE1	168.515690823225	169.198183115288	0.00583114678807357	0.821049960420532
CDK5RAP1	24.4260263380772	25.8226981406169	0.0802205687004617	0.0295245669031016
SNTA1	6.26470031234215	6.16732162599735	-0.0226014113957573	0.78079894983705
CBFA2T2	8.83729119149092	9.20448829730705	0.0587332982748906	0.0204545469406771
NECAB3	22.2677703493326	21.8440316332971	-0.0277179585188685	0.712695328210227
ACTL10	3.20465726289196	3.1427581161276	-0.028138830603897	0.808318820973292
E2F1	69.7069368774773	69.3402468475577	-0.00760926039527645	0.827681068617611
PXMP4	5.14663614404707	5.30964722562231	0.0449862204141033	0.562518233949476
ZNF341	4.52583248279087	4.29842923088626	-0.0743736322583797	0.241052480741976
CHMP4B	928.151223804902	911.709179526343	-0.0257861816010911	0.460168838196899
RALY-AS1	5.61378257847669	6.39349161978985	0.18763084296942	0.211909045874511
RALY	187.149370422466	178.7047698828	-0.0666120525032116	0.0689489363403558
EIF2S2	342.46299508114	342.320923444776	-0.000598629852801836	0.986007700786516
AHCY	135.294360378017	128.58122408415	-0.0734217128729211	0.0256383680664589
ITCH	53.0334020529165	55.3580471384157	0.0618917507792577	0.151249757502931
DYNLRB1	154.995888736207	147.012752672712	-0.0762886409646842	0.308934910773902
PIGU	47.0394156258886	46.196532914101	-0.0260855572653852	0.500076254848587
TP53INP2	8.43089174188989	9.19514404741617	0.125186941292936	0.241721806890043
NCOA6	32.1993568258345	33.595879018375	0.0612524069597927	0.0338348195552546
GGT7	6.37929785127792	7.19298531185811	0.173193018169041	0.110412859184692
ACSS2	15.928760905432	16.3845445763373	0.0407015280670496	0.576276219329062
GSS	33.8976660998629	32.03527716069	-0.0815244729074708	0.187511388395645
TRPC4AP	48.5429720185317	50.6072688856079	0.0600821792986821	0.0894110087505584
EDEM2	43.1120136314193	42.6756180795745	-0.0146778997532188	0.648042338074562
MMP24-AS1	16.8913107020433	16.4897563111848	-0.0347112016742598	0.729580072385994
EIF6	151.545896178336	146.420943597218	-0.0496328578600467	0.0650980129205682
UQCC1	22.4132051299794	23.0846628423116	0.042585689920941	0.343438487938441
CEP250	20.0694792248635	20.9336048925507	0.0608175924907759	0.145344607557385
ERGIC3	283.418051275069	273.952701608309	-0.04900481738439	0.155285791560922
FER1L4	0.089815131979819	0.112037810582969	0.318955261352108	0.524358630247432
SPAG4	0.90808218386686	1.01188068581758	0.156144410841489	0.448317820170519
CPNE1	70.3457598029592	69.0403892610645	-0.027022866765868	0.463855014593405
RBM12	38.696268402094	39.5876101180263	0.0328545256587595	0.441251684451237
NFS1	24.392169837752	25.0441699588778	0.0380566963304068	0.56082430210039
ROMO1	194.005999954003	189.415198099704	-0.0345491778995467	0.712778728210987
RBM39	231.358610602737	252.602244610984	0.126736665408627	0.0340284168675486
PHF20	23.2705438243398	23.5888127778886	0.0195978833289247	0.292687798680813
SCAND1	66.5636475535367	63.2838070724946	-0.0728980993207505	0.344741028434635
LINC00657	157.739748140696	164.028178026366	0.0563974291473924	0.0628382693593509
EPB41L1	14.6891253603417	14.5331490306665	-0.0154011567565502	0.711928422785016
AAR2	40.8580164870567	39.9695028158804	-0.0317195409419881	0.0591944366369618
DLGAP4	11.7733964774917	11.237339377293	-0.0672300853852869	0.0272323064707307
MYL9	1.93893001512319	1.80052224588998	-0.106845306417575	0.77697258411573
TGIF2	20.0384366220654	19.6421063506321	-0.0288203078532111	0.432401178419092
C20orf24	68.397381927728	64.4292978997106	-0.0862242301097049	0.0542161506119286
NDRG3	39.6511290313587	39.3319701805261	-0.0116594917675496	0.74152592603318
DSN1	33.7884268183395	36.1194723699727	0.0962476377081503	0.0095899320240518
SOGA1	3.93738205643887	4.33518487998693	0.138856812014612	0.298129375299791
TLDC2	5.57107162884722	5.72002387046341	0.0380663023325135	0.264059449128784
SAMHD1	71.0014747615877	69.8730154691105	-0.0231135877784421	0.615416126282046
RBL1	22.8295319895397	23.830356083578	0.0618992247699962	0.0315835862346877
MROH8	0.784426839417013	0.775164492669136	-0.0171364107446365	0.926607289843177
RPN2	598.688464048576	595.119719205204	-0.00862554955928798	0.683915513845733
MANBAL	22.6213102655109	24.5210111937927	0.116335978751801	0.178042014925382
SRC	5.97038719758742	5.41639603047928	-0.140491269378662	0.303335037865211
BLCAP	41.009236330113	41.9673326123587	0.033317892173816	0.469795435019605
CTNNBL1	36.4179142900354	35.1323373469288	-0.0518487373693648	0.205409385926632
TTI1	27.175304679718	27.5436600970191	0.0194240722090444	0.518870415469033
RPRD1B	23.8635279716112	23.9845810239564	0.00729989186939684	0.911388808120452
SNHG17	122.462490161352	123.31096118344	0.00996112307598894	0.868512339102713
SNORA71B	4.48709890614411	7.71368553484484	0.781637347832375	0.0831366671489185
SNORA71A	4.39888810866878	7.26738300448018	0.724297036087984	0.13476040945635
SNORA71C	7.82608466629315	8.22075665544246	0.0709804705714861	0.838313788978093
SNHG11	26.4140756866858	24.7982526762358	-0.0910684566033174	0.431492653923231
SNORA71E	2.81941076372201	2.89217477100686	0.0367610540413117	0.938415106776359
SNORA60	3.62831687713766	2.95194332740459	-0.297635434153467	0.500673164628787
RALGAPB	23.4688993893917	24.8568189994296	0.0828914962405225	0.0500894933275868
ACTR5	12.9775893429614	14.5125381774355	0.16127744246551	0.138090986924588
PPP1R16B	151.444633026453	154.709953020567	0.0307755612170872	0.324494960466168
FAM83D	20.6233656071293	19.6988495136731	-0.0661684175583884	0.378823222804542
DHX35	7.23745502151835	7.35970342866426	0.0241651544489406	0.801265126214308
MAFB	0.440966707019738	0.40655991120411	-0.11720177103091	0.52100021073336
TOP1	115.939636009655	115.530917831465	-0.00509487096162801	0.798676894405167
PLCG1	32.8835502589805	35.8977397541102	0.1265269424316	0.0590802011256266
ZHX3	8.28684362385297	8.63058952910878	0.05863641066209	0.254100706660916
CHD6	8.66458514843429	9.40268602313769	0.117942267626696	0.00420097075971582
SRSF6	121.508487205208	131.217602418839	0.110904178163967	0.170822711300199
L3MBTL1	3.23764524466984	3.94047802388671	0.283425739990038	0.0882378200823332
IFT52	34.1391241671446	34.2129028862858	0.0031144718936382	0.930938282608293
MYBL2	197.375830331612	188.824627999251	-0.0638983906548697	0.22138100026789
TOX2	43.4314286745452	41.8913714858418	-0.0520862934330371	0.48532581601207
OSER1	67.3527306847069	70.2277257139365	0.0603042769249667	0.344726564679218
OSER1-AS1	7.65305156549318	7.3226024035805	-0.0636786566866229	0.393430713787862
FITM2	10.5284224923487	10.3291117515449	-0.0275730934170569	0.794736613697943
TTPAL	14.9653828881139	15.9603994213143	0.0928675660245153	0.0150153827537146
SERINC3	126.600174183715	129.673779372287	0.034607399873622	0.38824549538066
PKIG	8.46235054349631	8.00628883057294	-0.0799247864206805	0.505233875890272
ADA	168.32522322309	162.995321369267	-0.0464208242311539	0.20387035860096
LINC01260	1.46134700165841	1.7486471261603	0.258940393861352	0.315489160608475
YWHAB	232.952433490899	228.154867507189	-0.0300219684576915	0.446141207599918
PABPC1L	28.8606403298002	36.1655596263889	0.325513166920343	0.110365113345453
TOMM34	52.1686678584995	53.1230241157831	0.0261536826024271	0.240728905164389
STK4	82.4705000927227	86.0987182413283	0.0621136043082192	0.0113093389412172
SDC4	9.60045942539059	9.37842612487976	-0.0337576150942785	0.706830581113547
SYS1	13.9226667917387	13.8794409217804	-0.00448612019771336	0.942385365485182
PIGT	130.014782849098	128.280232117505	-0.0193767994850125	0.759900159277607
DNTTIP1	56.4377421568312	52.4623525666248	-0.105377769009033	0.0750102510643222
UBE2C	125.762357544295	117.543507650544	-0.0975053117892378	0.341604598424298
SNX21	0.181249881309844	0.305963281462696	0.755378475632165	0.20554727161029
ACOT8	42.4993406826375	40.8385754592806	-0.0575079173757274	0.41539478013055
ZSWIM3	5.5174014701866	5.73946331235556	0.056926878128411	0.386536015967808
ZSWIM1	11.5403667536561	12.5471459063814	0.120670158644121	0.173147806635316
SPATA25	1.28720194618365	1.7292875841898	0.425939399717893	0.382270189280294
NEURL2	2.42361990531202	2.64933093986273	0.128464608847916	0.221266370400794
CTSA	155.318852161561	152.028565995052	-0.0308905206825339	0.393992202107391
PLTP	4.9326438960892	4.36430490793984	-0.176609240479601	0.102008168649183
PCIF1	31.7306215067966	29.1270194192494	-0.123517702148569	0.146694704509782
ZNF335	14.838222140689	16.1453509850817	0.121800560072369	0.0205867162838896
NCOA5	44.6266670689895	43.050093104807	-0.0518897055551383	0.28198280952131
CD40	17.453974540641	17.9177253038294	0.03783189771172	0.502987083620774
SLC35C2	77.3266626254986	76.1509020264866	-0.0221048226016546	0.492878696530195
ELMO2	18.2907834301035	18.6079635777947	0.0248033082082814	0.507010597279671
SLC13A3	1.65882172032048	1.59813390073723	-0.0537705523592947	0.728154894764526
TP53RK	35.0217797100448	35.1784748649391	0.00644053785014941	0.835275352371733
SLC2A10	0.749707606827793	0.774623444989137	0.0471671267041423	0.794372812707561
ZMYND8	28.5888900435503	29.3068557098102	0.0357835828794655	0.647192034902247
NCOA3	40.5782442833141	42.7841950279192	0.0763715022288585	0.0507368955547666
SULF2	143.244753934353	143.0094799224	-0.00237151934595531	0.912662621803609
LINC00494	19.3332652182147	21.6027962694353	0.160132750541693	0.118925903670657
PREX1	1.87768297668213	1.79365402484673	-0.0660518646391728	0.509821477835796
ARFGEF2	63.0320873330805	67.6035342194533	0.101012231631034	0.0519503262733254
CSE1L	103.964008135073	106.069671798378	0.0289280491322629	0.136148676499122
STAU1	52.7980768500159	51.1149208738961	-0.0467408935017331	0.291102814881187
DDX27	55.3737716262438	54.7796920722255	-0.015561633881455	0.649326725884175
ZNFX1	8.72773225324732	8.8458367308428	0.0193917706327851	0.627851881932846
ZFAS1	241.965475797819	232.936306922	-0.0548656904443616	0.38618329014875
SNORD12B	3.89209767991897	3.58278818055236	-0.119465165948348	0.869309965951821
KCNB1	0.058153014160581	0.0673383803367069	0.211575050262905	0.797407462417462
B4GALT5	12.6007483850751	12.8155274484366	0.0243834358486525	0.416254450070463
SLC9A8	9.3934838110052	9.83046629014002	0.0655995327210059	0.291357945560369
SPATA2	7.26631111928412	7.27827147209387	0.00237272475396445	0.966332213325883
RNF114	56.5138847940667	55.4943121933562	-0.0262654520443287	0.654794840475773
UBE2V1	1.08606195261919	1.23488912185324	0.185275109356291	0.373224598088026
TMEM189	13.3507808955205	13.0301662135944	-0.0350686413862729	0.436709630894224
CEBPB-AS1	1.59158640631967	1.77175150677295	0.154710793774383	0.156061865240358
CEBPB	93.1896197236768	85.9748196661673	-0.11625507914046	0.0137617021689978
PTPN1	46.4063739903411	46.4466130070504	0.00125042037673249	0.970126920928063
PARD6B	2.47150148795054	2.43606231844704	-0.0208367348342805	0.864622479189201
BCAS4	1.78399097248105	1.75524775249965	-0.0234336341000511	0.910545771249898
ADNP	46.755056067982	49.4850151269139	0.0818693338924908	0.0743319871879388
ADNP-AS1	1.35729418581661	1.74500950197198	0.362501441640799	0.0471393580111796
DPM1	172.612742247366	175.847840044498	0.0267886463289509	0.519566762727115
MOCS3	12.8212417554679	12.5937805368543	-0.0258245639571725	0.756481291571787
NFATC2	15.0893043667618	15.5127136943394	0.0399247866434349	0.441683151029429
ATP9A	1.08872137349013	1.0384186038853	-0.0682466501179023	0.700359343491086
ZFP64	20.4194291236001	20.3095501541727	-0.00778424756458524	0.827501320360529
ZNF217	108.311175561123	110.590873725556	0.0300502270860793	0.346260263514405
PFDN4	77.3405395962755	75.997835328781	-0.0252665035910456	0.805725138110286
DOK5	1.49763316915811	1.4997830110675	0.00206949359496736	0.99214718695356
FAM210B	11.4208605795379	11.8349356344865	0.0513804957456227	0.258411033354391
AURKA	56.3617262225548	54.6494020743685	-0.0445100872785934	0.356535605716667
CSTF1	39.6722699032459	40.3614640874709	0.0248475626583504	0.325910860904162
RTFDC1	143.270126113755	138.153166639072	-0.0524691873898104	0.217289747718676
FAM209A	1.53752382305078	2.15377412515753	0.486258192301065	0.183664287851491
FAM209B	0.696129518379222	0.795766006357958	0.192988519425252	0.783022338509303
TFAP2C	3.88839509726435	4.4010410461853	0.178670009365403	0.0253850807526444
RAE1	77.8292580758406	76.6610060438388	-0.0218196732341981	0.513919050540763
RBM38	181.722714685452	173.843988580067	-0.063945582125794	0.147844344606691
ZBP1	73.1471635550452	80.8654762663051	0.144721985509925	0.0785088600111324
PMEPA1	1.45936499586008	1.52487636679771	0.0633515222823156	0.616393767891671
PPP4R1L	4.54277408361715	5.28613207299895	0.21863891027789	0.142488238797235
RAB22A	17.4955548271516	18.0945107530264	0.0485636833262904	0.270733725461975
VAPB	13.8066959834065	14.2507725906504	0.0456720193746189	0.26904515387918
STX16	34.0423944352499	34.9402393116485	0.0375569743156217	0.528087094529242
STX16-NPEPL1	0.324144650814246	0.494530644653151	0.609422158359487	0.101049459186622
NPEPL1	1.35823245230936	1.54157248895761	0.182672322285335	0.314388567754281
GNAS-AS1	0.819138825805744	0.718274476512862	-0.18957272623787	0.250092489807992
GNAS	318.035114465442	311.033904095479	-0.0321142140285227	0.39120089703182
NELFCD	102.654523633178	103.770680105314	0.0156016714162331	0.68409879597881
CTSZ	42.2368690225112	40.7242511843361	-0.0526147216050977	0.216523578992951
ATP5E	40.0828026289166	49.3113461901745	0.29893625195735	0.0803094697730739
SLMO2	51.9500096430873	54.2822928156643	0.0633576427387246	0.415857613863371
SYCP2	0.407895293920348	0.419115788363456	0.0391500075737498	0.887905202649635
FAM217B	21.9941995644419	22.4357613229877	0.0286770423180339	0.641137221324361
PPP1R3D	7.04969866279049	7.02288797159125	-0.00549716964467406	0.949847986598104
CDH26	1.48656877393886	1.76709098607055	0.249390116016435	0.067140782114964
MIR646HG	1.59586387817803	1.61451777313294	0.0167657229192501	0.931143392301101
TAF4	15.3320338887495	15.6404026821813	0.0287285650765612	0.700884520728157
LSM14B	43.5095588438571	42.269707015574	-0.0417082764082434	0.234918823499609
PSMA7	479.95890680611	466.158308340716	-0.0420909098827616	0.159780285236843
SS18L1	9.64601141029249	10.6896345947207	0.148208116273008	0.188418397665443
MTG2	23.2683621391167	24.2224616926608	0.0579758284695252	0.39116402648616
OSBPL2	21.3046869961471	22.0591649667932	0.0502073239117927	0.141882035276826
ADRM1	201.058966348981	186.873824176188	-0.105554173654463	0.0128733154173435
LAMA5	14.4472283413182	15.9697171514671	0.144546018172007	0.0355903413294983
LAMA5-AS1	1.00839437788317	1.27529872542285	0.338775243081397	0.444032728860677
RPS21	2614.60172831369	2522.19384124337	-0.0519120461878053	0.300498064115473
CABLES2	12.4469808426016	11.8914852872427	-0.0658669186738959	0.0715401748505592
SLCO4A1	69.3074391509425	68.6974479910724	-0.0127537070705698	0.596909961313772
MRGBP	31.1476581925102	29.3025638525561	-0.0880967996616334	0.229325585503919
OGFR	54.8842700173475	55.8430980024841	0.024986251922621	0.375603466950808
TCFL5	8.33883842138113	8.85096832678534	0.0859888657175351	0.225112765373835
DIDO1	13.2741048426108	14.4263201846279	0.120088774942873	0.0631785339959374
GID8	34.2407140901915	33.6162163835154	-0.0265554358552437	0.604961190623139
YTHDF1	55.1353591270631	55.6509235114554	0.0134277914635202	0.379225277871262
ARFGAP1	29.7334786177432	30.9465484466817	0.057690251910842	0.0485007519495986
PPDPF	218.81690226436	195.711904434753	-0.160992669320297	0.0536276039522379
HELZ2	7.81724146927633	8.27835522722011	0.0826845541336721	0.188771409309719
GMEB2	10.7216758770624	11.3364051318023	0.0804327949221007	0.264518118854925
STMN3	1.37060751903073	1.20480752935927	-0.186012815458946	0.416353618507054
RTEL1	0.687967214235458	0.723047493742327	0.0717506009534407	0.634402989371407
ARFRP1	31.3490116834009	30.2213017883545	-0.0528541547819931	0.309741749280124
ZGPAT	38.1714930126817	37.3860007259904	-0.0299974654539029	0.569360968135229
LIME1	261.72353594773	245.158998207118	-0.094325952465888	0.190463897535463
SLC2A4RG	42.2395421052981	39.0415589015902	-0.113583535515358	0.0275884050323323
TPD52L2	100.057758009091	98.5196625544471	-0.0223494398874209	0.273768115523429
DNAJC5	43.1630609603018	41.366638207769	-0.0613294617974799	0.0704693676372573
UCKL1	41.2090919998163	40.35259178061	-0.0303013372504268	0.102037435487838
MIR1914	12.5591752916362	16.4937808335473	0.393180410926905	0.2991158113521
MIR647	11.6341463188521	10.6980053488375	-0.121023523574013	0.733814853938866
ZNF512B	15.9184145688631	16.1612036792355	0.0218379988705043	0.639924474888721
SAMD10	10.2927892775155	10.1091561570573	-0.0259714199961785	0.695252471058742
PRPF6	81.949304969223	79.4272859858306	-0.0450970060058752	0.16038147254916
TCEA2	7.35962054871477	6.95771013388109	-0.08101880905758	0.614989693214875
RGS19	24.7686748942524	24.3904426169681	-0.0222007483616498	0.478698777648425
OPRL1	0.26060303570103	0.283245001886316	0.120196609008749	0.781985458080888
PCMTD2	29.60346501388	33.6436316211124	0.184567394271612	0.0922666101704159
TEKT4P2	68.3592605420312	73.8657675734992	0.111769124063057	0.146565896802397
RBM11	3.46117865239171	3.6298263078598	0.0686371052935132	0.545041241339738
HSPA13	105.807107681575	109.330448490032	0.0472587020504229	0.322708071634301
NRIP1	5.93794892816392	6.16815316672226	0.0548739056302301	0.569425021649104
USP25	25.9083285099382	26.9813140419788	0.0585446697689621	0.193313742960898
CXADR	5.81757280129316	5.87328556965191	0.0137504262789032	0.849237035015538
BTG3	86.3801006513019	87.6921864836951	0.021749304329808	0.621247532112102
C21orf91-OT1	1.89941868800997	1.48782063767224	-0.352357338503566	0.419528674826396
C21orf91	58.9690185178648	61.3626442004356	0.0574034697872655	0.109720454966302
CHODL	0.915883128357133	0.869537991226272	-0.0749144522743481	0.759741990220653
TMPRSS15	17.5167173560286	18.800664748731	0.102051234918167	0.107164354945909
NCAM2	0.666672529254704	0.669802118116937	0.0067566572895726	0.97801921564032
MIR155HG	1.14417468676699	1.61041329739601	0.493123657677752	0.368578292650916
MRPL39	48.5767638869502	49.2839879721677	0.0208526181200401	0.741847496510043
ATP5J	163.055442883136	159.335162075713	-0.0332979240003759	0.261642619575517
GABPA	25.7643911319756	27.8572224379335	0.112672919308178	0.0742504763737864
APP	240.536649991668	239.131907725822	-0.00845008688540996	0.557578739882271
N6AMT1	12.7148766920463	13.8168036178406	0.119906430017487	0.211092269029841
LTN1	20.9603992513704	22.6563810435002	0.11225123709009	0.0665653431644306
RWDD2B	21.5351963364287	22.8719902143188	0.0868854311376582	0.117238324770867
USP16	93.7326897612983	99.6123062607068	0.0877717030998511	0.0697609508647298
