KB528_0	Lenalidomide_24	LOG2_FOLD_CHANGE	P_VALUE
PKI55	13.8289579096948	13.550227662171	-0.0293753543288572	0.382450036272713
SMARCAL1	18.5314745917556	12.3865755300214	-0.581200298343726	0.000368706622897268
RPL37A	4893.33024857841	4434.7271824759	-0.141971297973393	0.0364049932022929
RUFY4	2.25919247946921	1.30150262154093	-0.795628973521359	0.011076355757364
ARPC2	945.829399763301	875.823911501312	-0.110939148230844	0.0226213314898965
AAMP	122.925176116856	138.91868805378	0.176460268972281	0.0101210718091414
PNKD	22.6051514232956	25.5260917022046	0.175321081981278	0.128835043585403
TMBIM1	102.49606128243	75.3291805819488	-0.444287729789412	0.0054010658766944
CATIP-AS1	0.945618889465729	0.506658308720246	-0.900245735730029	0.252907424593721
CTDSP1	68.9117974966785	56.6909758476425	-0.281631886074252	0.0246017295580569
USP37	13.7903975079171	11.3849876175356	-0.276531320724336	0.0630520880068528
RQCD1	116.25800702174	121.317604987377	0.0614588399606961	0.0860300223528566
ZNF142	20.0462071914314	19.0364151205998	-0.0745674795240533	0.458551638987171
BCS1L	59.998350576836	67.1521863990439	0.162511532999693	0.0464953870715299
RNF25	29.7308006637548	39.169007443851	0.397754254171049	0.00226912569806
STK36	11.0474732843146	13.0800915994016	0.243656201727346	0.0331972236255655
TTLL4	18.4348128893028	21.0985275118746	0.194709541903032	0.0897459924607684
WNT10A	104.617499377693	87.3166550522232	-0.260795422102144	0.00957383009662479
NHEJ1	31.4429638544724	32.4936195217151	0.0474192426611841	0.261402627496712
SLC23A3	2.89149967304921	2.37108016307702	-0.286273499740192	0.0333593316954857
CNPPD1	73.3072733348399	72.9578135598662	-0.00689385080707622	0.913223305135753
FAM134A	49.7261959675787	52.50417760397	0.0784261485568622	0.166944520396727
ZFAND2B	50.0765654367562	53.3190236900568	0.0905147472396168	0.060106888462883
ABCB6	20.5433142581749	34.0674315401413	0.729724231039424	0.00114740842509473
ATG9A	32.2853807428563	27.7058948812115	-0.220688075104562	0.0142043020287103
ANKZF1	67.7040420359739	56.9393966875677	-0.249814760689912	0.00345292684503639
GLB1L	3.66383206689027	3.88015621314375	0.0827613572758147	0.510872675972861
STK16	22.0847205889822	21.5206032590912	-0.0373300601780873	0.494881303527737
TUBA4A	87.1628239635081	143.721923241414	0.721495302482184	2.16250560536522e-05
DNAJB2	32.5729094295334	35.3501321175466	0.118043019196837	0.171355451566102
DNPEP	63.9901351680559	74.0386034645993	0.210428169130157	0.0214291008038943
GMPPA	54.7135116714092	53.8635755616467	-0.0225871533054552	0.638766695732799
CHPF	94.6068577182463	62.4755703083109	-0.598652597227158	0.0017644366951586
TMEM198	8.91492372527537	7.89312774252081	-0.175625356408551	0.292647374825481
STK11IP	14.0844785609855	15.7962035943811	0.16547171477102	0.133224982228514
SGPP2	9.06448088017349	10.8402397101866	0.258100354576099	0.14808860954793
FARSB	110.634235679446	128.230752175249	0.212944393645777	0.000854919570616151
ACSL3	36.8545825417442	25.3664886867959	-0.538920186250112	0.000307867783394808
AP1S3	15.7938444795966	11.4342255863894	-0.466003730807113	0.00466654067912028
WDFY1	22.74771888217	19.4718786244122	-0.224329800263044	0.000329196434519783
MRPL44	51.3246369012788	48.3888495834626	-0.0849768755580457	0.0732640827903512
SERPINE2	43.4274938959282	26.0342590939624	-0.738197350655045	0.00136376177786534
CUL3	34.9866734950232	35.250417792555	0.0108348558168185	0.697844032267158
DOCK10	35.1019349798414	28.5229538129789	-0.299427166900316	0.00575134982621905
IRS1	26.4952558313653	16.7307708993257	-0.663230136152852	0.00202220451884419
RHBDD1	31.9093674298033	23.787475884298	-0.423777815065798	0.00828584556979438
COL4A4	13.2369716455566	8.15112843325303	-0.69950139671899	0.000492095564285488
COL4A3	12.2651104200625	6.37268229250783	-0.944587579537574	0.00212890942572466
LOC654841	2.19683406153776	2.60025095783369	0.243224969184234	0.0813812747009441
MFF	84.9019184351519	78.5343375589104	-0.112473571815023	0.103794003972325
AGFG1	36.0847945282777	36.8139495224679	0.0288614952431899	0.256940454669408
PID1	0.371154679231979	0.0706247404386328	-2.39377499202527	0.0241075800566827
TRIP12	21.6660254056971	21.4720145902241	-0.0129769608715603	0.746103744923163
SLC16A14	8.66359911513832	6.23668757207516	-0.47418649896479	0.00244868936964181
SP110	9.67145913354909	8.65436389510968	-0.160305781720848	0.0779917016175448
SP140	18.9069590515202	14.8049558655457	-0.352837152685651	0.0258768792936057
SP140L	14.715802992724	12.0184619031065	-0.292113992669997	0.0577133577855876
SP100	13.886582553856	9.70974914998277	-0.516185670682002	0.000182198900907446
CAB39	41.8639769333987	39.1829622627773	-0.095482898547227	0.0549436518140532
ITM2C	786.462796722184	1273.07760622262	0.694869941631733	0.000744924004106832
PSMD1	79.5790186202407	106.219350364249	0.416586598338018	0.000356576923998993
ARMC9	1.45717422727102	1.74753277480157	0.262146129674678	0.113358282416758
NCL	460.452289347123	562.829989480134	0.289647525851189	0.00117791155121607
LINC00471	0.614133760965188	0.209293913320088	-1.55302255919758	0.00944604691514232
PTMA	1699.30215593644	2318.65068688259	0.448343085624212	0.00254766183861714
PDE6D	16.9135048636142	11.7203076321966	-0.529165212198335	0.00153383068620464
COPS7B	23.0250113691453	21.8018969040982	-0.07874820454741	0.160709054130197
DIS3L2	7.17741815938028	6.39300081625049	-0.166971697130785	0.18275911642547
TIGD1	0.718563970747187	0.730662562528678	0.0240886893467461	0.957635896813176
EIF4E2	29.5351005736259	32.8444745654522	0.153220161327958	0.0248143859278019
GIGYF2	13.643816162605	12.1700595430335	-0.164910994681821	0.0389104293066028
INPP5D	29.8828533131229	24.7003842326279	-0.274784423805815	0.0122151616524678
ATG16L1	8.44052628018191	8.99978660851671	0.0925578384418396	0.0249080738213862
DGKD	14.2003911014248	11.1844071279009	-0.344441881521786	0.02931671114565
USP40	4.88608924414733	5.36788853539868	0.135674499589988	0.247964198178757
HJURP	30.3883103756879	33.7824045034753	0.152755555737653	0.0608398374953755
MSL3P1	3.52427000947904	2.21003680733057	-0.673254062203759	0.00076762696604509
TRPM8	13.9617243437149	2.81191732818225	-2.3118510485314	0.000248909055051176
ARL4C	29.8168172606962	13.3487415509372	-1.15942252947674	5.36946270579421e-05
SH3BP4	6.54859043784435	5.77057979340969	-0.182468125252546	0.13247655094904
AGAP1	7.77746488641562	7.57483898993696	-0.0380847531941546	0.605176120075379
COPS8	31.7722043555378	35.8354191920971	0.173621043126723	0.0527228152353244
LRRFIP1	61.0216134956167	56.3849072358643	-0.114011284677246	0.0565515499838592
UBE2F	14.2833025581808	22.7607122122446	0.672216106998288	0.00140901483881397
FAM132B	1.65855372237926	1.62239194442948	-0.0318033492219554	0.815752358176338
ILKAP	45.5915975921788	52.808287535301	0.211996394416458	0.0115142048898285
HES6	96.0046055362896	114.216968914958	0.250601482412126	0.213256373041043
PER2	4.6030287824018	3.4352424266165	-0.422171549376884	0.0144208977792016
TRAF3IP1	4.90214538841086	5.37545287018919	0.132973031274969	0.128039992612604
ASB1	5.2223032089388	5.4005584812145	0.0484223830994415	0.415481252299194
HDAC4	4.43430141233401	3.95012448651838	-0.166808717770416	0.316381818746897
NDUFA10	23.5638614650383	20.9087455100987	-0.172469471124207	0.0252822683693402
MYEOV2	49.2712862256083	54.8692002417845	0.155249413981905	0.0163051547224884
GPC1	2.26444858982922	1.69558598540469	-0.41737583881366	0.026203474335335
ANKMY1	8.00967391609178	5.42144700077211	-0.563065547207949	0.00868995781917082
DUSP28	6.66324808986599	5.71447209805886	-0.221605381175651	0.0121332805378784
RNPEPL1	88.9936486711392	66.4530968888422	-0.421365942558667	0.0036530572656475
CAPN10-AS1	1.46588303278705	1.49374672885764	0.027165562661251	0.906453610592616
CAPN10	20.0962907300858	18.087100609994	-0.151968080487786	0.250407528760012
MTERF4	5.55053281532855	6.11166411805555	0.138938991077587	0.0103991732109833
PASK	5.81964404677736	6.59557483850779	0.180567488596409	0.122158479160212
PPP1R7	32.7092833450352	35.6473294329773	0.124093848744402	0.0145548639433466
HDLBP	78.960095925378	68.1817281587	-0.211738575455633	0.0372308695788495
SEPT2	74.7168882743089	61.3196389489505	-0.285085170134098	0.0033835270449026
FARP2	5.91232091717576	4.70626409878041	-0.329142298475333	0.0202556964491185
STK25	18.7176900858565	20.1760727798492	0.108242979243951	0.110002565773482
THAP4	22.5306204104635	21.3979172536283	-0.0744166605582408	0.0509738749524034
ATG4B	20.7453247852492	20.193004526948	-0.0389306580364407	0.638997415198818
DTYMK	66.0496207115349	85.3021256465517	0.369031415705993	1.80843620881585e-05
ING5	6.77054932083038	7.70465435280666	0.186457345848813	0.187399549642919
D2HGDH	3.12859440101749	3.13818143237831	0.00441412737864528	0.984671197491594
PDCD1	10.8285665828358	13.6413164063012	0.333140592450035	0.0418946816783149
LINC01237	1.56103811867965	0.997808346594302	-0.645671124080884	0.307521909469232
LOC102723927	0.363017825722639	0.373718124805398	0.0419101416668366	0.832349865862241
LOC728323	10.7198735812477	8.10436224863538	-0.403517326040424	0.066400940241177
C20orf96	9.11990174182994	8.71938710957672	-0.0647915500688123	0.50876937520178
ZCCHC3	41.6200866193931	36.3229741055198	-0.196397633045163	0.0697362563647743
NRSN2-AS1	13.9973225800356	9.89661202707631	-0.500144266156667	0.00762733433078604
SOX12	8.09170097609834	4.59154773610041	-0.817462462294683	0.00128359885404204
NRSN2	0.188745757168527	0.237137003935685	0.329276590735349	0.531279949737961
TRIB3	108.157046706021	23.2615655520803	-2.2171075620154	5.59105732260016e-07
RBCK1	56.4000359075268	46.2215507797966	-0.28713041663158	0.00614764945659776
TBC1D20	25.3142968460741	20.1097796322066	-0.332055138806832	0.00876376529108294
CSNK2A1	82.2520522953539	68.8271010072456	-0.257074931392314	0.0128485387612517
SRXN1	42.0231857933644	50.5966361645669	0.267855935458726	0.0115656133596421
FAM110A	12.1619884896615	12.736531700762	0.0665933399244592	0.170406870022576
PSMF1	71.1121700323659	65.4650083873474	-0.119372501985302	0.0464754242053285
SNPH	2.80367450927726	1.34187936496459	-1.06306389135424	0.000939348111251988
SDCBP2-AS1	2.20284722781777	2.13020343722655	-0.048378228209067	0.7721337001667
FKBP1A	159.465492669146	156.689898500163	-0.0253320926172671	0.558977402071269
NSFL1C	46.531263122643	54.3375583371335	0.223749388829941	0.00190710156474188
SIRPB1	0.90628596842392	0.694936526216075	-0.383085136772272	0.12592817391097
SIRPA	41.0585741738467	33.5351344821793	-0.292010140829097	0.0139109155479041
STK35	15.8429243410949	13.9767053519874	-0.180814334955068	0.0607819054225154
LOC388780	1.68010512666785	2.03984239667281	0.279906182878901	0.374692563064207
SNRPB	597.417376543415	643.506956842834	0.1072165446221	0.156066767523318
ZNF343	8.48747671749347	8.08627605633652	-0.0698602553890194	0.489246913700508
NOP56	230.060510030442	309.980125268421	0.430162352727128	0.00106700986624909
SNORD110	37.6356775920871	42.9295982774151	0.189871726573427	0.357508626376344
SNORA51	3.89068738170638	4.14693748243812	0.0920212340757778	0.864689852201534
SNORD56	10.9408475387759	14.6318698565955	0.41938964655705	0.434515669438221
SNORD57	19.3506935964205	18.3371132236097	-0.0776187424146681	0.808756683967471
IDH3B	119.355622208932	128.359223195209	0.104920438136845	0.0800619362406358
EBF4	0.717611889429404	0.468561437887874	-0.614965566291877	0.104680966801401
PCED1A	24.3598714673246	26.5816060125226	0.125921751257032	0.22346499249919
VPS16	30.9132100991424	33.9944049196978	0.137073840459807	0.0233173600785576
PTPRA	67.0540532168666	53.8302069636396	-0.31690856919523	2.26116004343947e-05
MRPS26	78.1230687459562	94.5375238256445	0.275138456672374	0.0756901365620669
UBOX5	7.29029576678742	6.49839351115341	-0.16589423685778	0.14659177671188
FASTKD5	25.8471870145144	26.5986382271109	0.0413451072626648	0.384170055454545
LZTS3	0.46216607622756	0.301609397304042	-0.615729987789875	0.183533784283899
DDRGK1	116.665316212086	130.118482936554	0.157450185498759	0.104242842863049
ITPA	82.9895049205483	98.4240877272795	0.246082534561452	0.0247432824772054
SLC4A11	0.666827002525045	1.04793337099785	0.652162560132492	0.12326300590774
ATRN	14.9197843332944	13.946073747723	-0.0973676656483452	0.248713011416544
C20orf27	34.6564929580346	43.1233377244688	0.315343177007588	0.0047221071153256
CENPB	41.3266457903702	53.3661280305347	0.368852066173654	0.0231086023242495
CDC25B	70.3429309695768	76.081196985664	0.113134495503184	0.0736498442893272
AP5S1	14.2358661983928	16.2849596685959	0.194009868488203	0.13355017211121
MAVS	34.1559889152976	31.1620525906262	-0.132348298659112	0.196903380046516
PANK2	36.690423302572	35.9297216257606	-0.0302257915046245	0.345150547091882
RNF24	6.65058393716458	4.37401232664786	-0.604523732116821	0.00129068281297949
SMOX	6.64516507887043	13.525814580797	1.02533853734297	0.000460429912139168
PRNP	130.692585635697	83.0133426855763	-0.65476215371342	0.000224677209726975
RASSF2	33.5227059449097	44.9329576070225	0.422635419278704	0.0200550038843723
SLC23A2	14.2573784215832	14.0265282382307	-0.0235507643602365	0.772691924041608
TMEM230	156.04638211091	147.597475300579	-0.0803068653135093	0.094682549630387
PCNA	450.047658821506	498.212971616248	0.146684797482503	0.00515103045646338
CDS2	17.8580863559304	14.4738478659506	-0.303128979151787	0.0155498294657779
GPCPD1	39.4297983216844	33.0638770728693	-0.254030426180843	0.00636587412817317
C20orf196	5.47836977947664	4.04881902944682	-0.436245488343427	0.0429389359368185
TRMT6	42.0781849509604	44.6907414759183	0.0869035059688847	0.0319199038392205
MCM8	37.5642467380872	36.7554425968407	-0.0314022785300645	0.568759611601601
CRLS1	31.8297251565938	35.9378651210429	0.17513000885252	0.0261680164002227
FERMT1	14.4818914131639	24.8134779287468	0.776873923223541	0.00986566106862317
BMP2	0.266856745746748	0.411440604666931	0.62461869803792	0.125156609752873
TMX4	47.548209826879	40.6932353592796	-0.224602037168485	0.0100319968507728
PLCB1	4.03570338976215	3.07720850732596	-0.391197943273111	0.00446381705312639
PLCB4	1.87605739234695	1.65133561507235	-0.184070602140831	0.178276413658333
LAMP5-AS1	16.8138689546767	12.3209633226939	-0.448536675549782	0.00456027800497645
LAMP5	673.098553336126	429.75137618495	-0.647315496323099	1.35673301861757e-05
PAK7	2.35801500150061	1.53794225668053	-0.616571559523017	0.0183219241603602
ANKEF1	17.9149346904131	15.3769698097976	-0.220391550759645	0.0556030825788421
MKKS	42.4786695208706	47.4245308482884	0.158894921670561	0.037097238480642
SLX4IP	7.62651257634692	7.50803967162206	-0.0225872243362227	0.923424254435716
JAG1	10.4160531021698	10.4127860631421	-0.000452578370290939	0.994874479489458
BTBD3	20.7961979376336	17.7472178777284	-0.228726912020691	0.00862817282527581
SPTLC3	6.77413550767007	15.9285517487865	1.23350634907143	5.47746207546985e-05
ISM1	0.596763105813728	1.16438596134729	0.964339100019632	0.0128938436837859
TASP1	18.4338312416971	18.8064483127301	0.028871466474467	0.710084759119015
ESF1	44.9485352552664	50.6305459516574	0.171733937799224	0.01935123102833
NDUFAF5	17.3638791658182	19.0101143282586	0.130677920378043	0.115415813622863
MACROD2	3.02471804127255	0.960212715354543	-1.65537471751059	0.0121763244552244
LOC613266	6.37569795626719	3.98321769982688	-0.678648953100789	0.0045243041058708
KIF16B	3.66151818958642	2.89831197054759	-0.337229069758465	0.00546425468337072
SNRPB2	122.050584403254	134.976992234026	0.145234307785534	0.0956735705094221
DSTN	134.437189055317	120.773668785572	-0.154626331879307	0.00744902906968651
RRBP1	202.735191267228	161.605021816798	-0.327124507047982	0.0109846289843565
SNX5	139.010919377199	129.976843408245	-0.096943595300213	0.0474475837691745
SNORD17	11.5710933991667	14.6463285490984	0.340013867167377	0.112559607478505
MGME1	43.0903907216433	41.536935134878	-0.0529714114389316	0.000495490780176556
OVOL2	14.2726633520476	12.9542841390894	-0.139825280621048	0.0488105564115979
PET117	4.81508659871752	4.50290680471243	-0.0967051260182335	0.513092640728263
CSRP2BP	14.4761427590599	14.8060242060473	0.0325070520435541	0.0846200876720855
ZNF133	8.48052625967158	7.2604808261622	-0.224088700084939	0.0344365025802307
DZANK1	2.20369272008903	1.54693386718058	-0.510511548912006	0.0648973902806862
POLR3F	18.3266662631009	17.6934999797873	-0.0507249162680925	0.577005366316188
RBBP9	12.8849317684796	12.7648574345682	-0.0135074725286698	0.738371026298335
SEC23B	89.7960829844054	80.577391983091	-0.156277403110234	0.000183935923058079
LINC00493	149.374403811405	139.820910196957	-0.0953528232842253	0.356444527864244
DTD1	56.4467220908987	46.2508101835832	-0.287411167110906	0.00160932441163136
LOC100270804	2.88129746046011	1.63310332353682	-0.819102539143084	0.00252006651010483
RIN2	1.28393140784543	0.707525206419617	-0.859714678965405	0.0473482238518124
NAA20	139.731559904273	149.47950917844	0.0972898256577648	0.0280304563078988
CRNKL1	31.4968163332503	33.6192680584309	0.0940823054872376	0.0822421212254789
RALGAPA2	3.32731660902702	2.73804908359358	-0.281210842347784	0.0159540859008932
KIZ	17.8070671857343	13.4331500903859	-0.406652266698623	0.0232406960379046
XRN2	70.9909677587459	72.9029793163723	0.0383422932083449	0.296120781126457
NXT1	55.9223070848608	62.7400750651132	0.16596337470417	0.00136464695705666
LINC01431	1.9065083507815	2.98414235186687	0.646383507499331	0.0939806783454886
GZF1	17.548480172914	14.7413665030872	-0.251475821619273	0.00517310030140622
NAPB	12.7498237233222	9.35705586840374	-0.446350728283894	0.00573406602503175
CST3	53.3240119388153	63.360444368987	0.248797125017961	0.00670635297459237
SYNDIG1	4.29561633540611	6.46353619695406	0.58945853431591	0.0126006966248182
APMAP	118.624101662081	141.459914847126	0.253996136187343	0.00190801256059079
ACSS1	65.6681660448765	51.9454604385763	-0.338196488578344	0.00337597256877631
LOC101926889	1.58340089663357	0.97749368264457	-0.695867289754585	0.0186138290535384
ENTPD6	111.729841787108	130.858992605997	0.227998504584687	0.00977516043085121
PYGB	84.6488602415959	96.8970888744899	0.194962679696312	0.0423205931427742
ABHD12	182.821207208223	214.814337336012	0.232656853896679	0.0156555543320507
GINS1	35.6353343798065	41.8150223877158	0.23071287360302	0.00959503745542858
NINL	0.83966658355594	0.636050824894244	-0.400674521934245	0.152901488288295
NANP	7.78552623937352	9.65387390626531	0.310313425936186	0.00176960394182318
ZNF337-AS1	3.57462277050318	3.00470188951715	-0.250569140959849	0.254435661482077
ZNF337	14.4122661488046	9.86785734851074	-0.546488434073947	0.00474612382492478
NCOR1P1	1.97129054117277	1.29069214509318	-0.61099549434739	0.311585790197977
MIR663AHG	0.612193100445666	0.976070124664399	0.672998014862258	0.068512858348377
MIR663A	5.79245463924394	9.05055306176626	0.643831113810423	0.273144555531706
FRG1B	72.8711733199619	55.7011389020038	-0.387641393978998	0.00030246770967253
HM13	237.536683523225	232.054759697716	-0.0336850414277287	0.539804982183336
MCTS2P	15.2337468004453	15.2574525213744	0.00224327895762699	0.970314776362922
HM13-AS1	1.36448659707839	1.72103052968128	0.334914466298128	0.587967151988418
ID1	4.1004549261645	4.02488220340189	-0.0268374184747979	0.71802731030063
BCL2L1	316.230883173658	342.112999578353	0.113494656067481	0.131900074295338
TPX2	106.755619318554	115.091947611099	0.108474887788922	0.0582339510886459
MYLK2	1.06056569656041	3.12265807037658	1.55794061242936	0.00538876495439064
PDRG1	36.1083229841811	41.6320781483604	0.205364158001608	0.0350702949330864
TM9SF4	48.365594603865	36.5907652337824	-0.402501547902616	0.00351824550705624
PLAGL2	24.3572754066457	16.3409741751968	-0.575858770061314	0.00572534380378678
POFUT1	22.8538315451901	22.0905612789496	-0.0490059844354366	0.428883009423224
KIF3B	27.1904297554871	18.1487599916034	-0.583227974010929	9.95421591274385e-05
ASXL1	33.7423035461501	30.551607774427	-0.143310164346114	0.128852674048743
NOL4L	0.972179336420513	0.607095518157971	-0.679298947477861	0.00495796858486485
COMMD7	79.6600034874307	72.5700129692412	-0.134482014993663	0.0516936454641812
DNMT3B	4.43609489765729	4.02978386727898	-0.138587764619209	0.159565618096619
MAPRE1	163.73744379451	157.434801390768	-0.0566297900671288	0.0236237468284132
CDK5RAP1	25.3208671380874	27.121237923809	0.0990962183294122	0.143616155681606
SNTA1	5.6789782130012	5.25042963571447	-0.113195895539121	0.468653555341883
CBFA2T2	9.17085531122531	7.66039089678165	-0.259638279381305	0.0166555194808763
NECAB3	23.1270559414027	18.7616578644557	-0.301794307051192	0.0120416037296111
ACTL10	3.44694239732304	4.84100384326405	0.489989049866641	0.0578370589903073
E2F1	70.7245649102082	74.401132912964	0.0731131932053517	0.191720101903184
PXMP4	5.46629138455691	4.80709109061037	-0.185398224122287	0.118239267200172
ZNF341	4.66270992531319	4.59837968792891	-0.0200430858742666	0.910963888344784
CHMP4B	895.58437220087	890.106473896032	-0.00885143307605137	0.841255106636693
RALY-AS1	6.37843994685013	7.4399988335089	0.222098785593063	0.397016677259934
RALY	182.746311216635	177.937574193762	-0.0384710957636291	0.392288495193688
EIF2S2	323.603149405858	248.325450280424	-0.381993521139999	0.000166737904325104
AHCY	133.214966320539	141.168623785128	0.0836632958790144	0.100284178440664
ITCH	53.0881646736397	32.2674254343946	-0.718311794377921	0.00138439684881838
DYNLRB1	155.875464695004	116.882084925455	-0.415340042949489	0.000611885412989492
PIGU	47.6035192556771	44.6677981993899	-0.0918330917997482	0.189911558520611
TP53INP2	8.97202639146887	4.95902972284117	-0.855375991727767	0.000129449449138724
NCOA6	34.1818960397329	25.0026125381549	-0.451153573415622	0.010973077629996
GGT7	7.02972487121622	5.07286203621116	-0.470668301491709	0.00227341778856131
ACSS2	15.7586183103516	16.411976776747	0.0586079706852717	0.206293510829658
GSS	32.0276580088064	51.6019599781755	0.688107557737278	0.000204034332694856
TRPC4AP	51.0814706419689	52.2131811343057	0.0316139978263676	0.537832116223373
EDEM2	42.6263526740507	26.8603612765651	-0.666266906914229	0.00131883678168913
MMP24-AS1	17.3912385532628	14.5352589970705	-0.258803902414182	0.137948773915343
EIF6	147.054307748705	162.640237672212	0.145335181998542	0.00765312178860461
UQCC1	21.7452181016619	20.3428651504557	-0.0961752918901974	0.17723581115342
CEP250	20.4997182277286	18.1862218280995	-0.172758224299483	0.0399950935996091
ERGIC3	283.30184743977	264.367498488981	-0.0997951878185043	0.0334910182152737
FER1L4	0.0897963807105205	0.0902215791132432	0.00681523963911191	0.987413467961042
SPAG4	0.872960517941894	1.00854337589105	0.208284822805615	0.211766424373866
CPNE1	69.8536262553491	55.1366983422715	-0.341322131585312	0.0058053984870074
RBM12	38.1834040061261	45.0460516977059	0.238454935789275	0.00602251486198834
NFS1	24.5564532506105	20.2080424890883	-0.281172626107514	0.00361310186121902
ROMO1	188.463618047949	226.253915517304	0.26365671411949	0.0023027858023413
RBM39	233.267924873169	203.979707530525	-0.193562309508861	0.00349937609699492
PHF20	22.7928409518037	20.4670258486778	-0.155279283231902	0.00481554104851022
SCAND1	69.822535937747	76.5987048256586	0.133627242270681	0.00103941900183132
LINC00657	155.234106246608	132.384732492253	-0.229708814324181	0.0168048373748137
EPB41L1	15.1199255108916	19.5627700585378	0.371659636118466	0.0585373162030948
AAR2	41.0699674545829	36.6126179218129	-0.165742869330451	0.0026567938653195
DLGAP4	11.9747586856201	9.75687916634618	-0.295504916674879	0.0436471972114421
MYL9	1.88801803465362	0.616844169591328	-1.6138945662926	0.0171910576598129
TGIF2	20.6817204548324	15.6119124552215	-0.40570892652566	0.00223166807279709
C20orf24	63.9772502341193	94.2193752465381	0.558464779540132	0.00416921516398669
NDRG3	39.7178954424966	27.8381392169238	-0.512726399456547	0.000419665613607475
DSN1	34.3284570040671	38.0549272928891	0.148678251259523	0.13975090081367
SOGA1	4.5062959531979	2.79136810084467	-0.690969679625835	0.0180310992676798
TLDC2	5.47037446009971	4.79163065262041	-0.191122885370789	0.282717179578028
SAMHD1	69.0587100526473	72.9765900338724	0.0796103535551029	0.0708483705560797
RBL1	23.2371357913833	21.1923518447997	-0.132888551876002	0.0254287113168668
MROH8	0.794758431980879	0.607028264528167	-0.388752724704628	0.18297335023247
RPN2	594.179277034525	568.802018143139	-0.0629717059889384	0.105395408299252
MANBAL	24.0936165135647	20.6743876380057	-0.220806363717165	0.0963296206936868
SRC	5.62615693399571	5.35864767363883	-0.0702808319897307	0.582552947112328
BLCAP	41.1537821638508	42.3754363882031	0.0422032003858983	0.33428018280675
CTNNBL1	34.8151561145061	37.4920971315242	0.106871032854863	0.204674788960533
TTI1	27.4089259583772	25.7480515055526	-0.0901825361802209	0.0659673323950328
RPRD1B	22.911614682202	25.6798581029299	0.164558095414667	0.0344096473576145
SNHG17	122.764171045334	120.781912928034	-0.0234851413842313	0.511646450088271
SNORA71B	7.87912631404195	5.99649849651359	-0.393915342319405	0.423240907066884
SNORA71A	5.41252435770242	5.02941924174043	-0.10590979390595	0.495028759316914
SNORA71C	8.71756826899667	7.4626718318284	-0.224233511525999	0.620940539018711
SNHG11	25.5608315454077	21.9276589868953	-0.221182973785757	0.0226287845270918
SNORA71E	3.37351107014497	2.11759984983299	-0.671820898395917	0.372019318748929
SNORA60	2.55581837610328	2.35064755679121	-0.120727072396894	0.896739166390606
RALGAPB	24.2765714657871	19.7363348547294	-0.298710588578895	0.00598173801822909
ACTR5	13.6240190982012	16.3381094413127	0.262088689677723	0.0325082585360242
PPP1R16B	150.012746810292	126.269408793323	-0.248579933233912	0.0503810035875071
FAM83D	21.1559289813772	26.6552534042674	0.333357859965945	0.00104109938253494
DHX35	6.96631725342341	8.71299822272323	0.322773072602918	0.0047610193968552
MAFB	0.425658783770555	0.734028351271326	0.786138385338594	0.0560806127282191
TOP1	109.554228147624	120.758495201294	0.1404795193999	0.0154781608038488
PLCG1	33.6776002064572	30.0611003481965	-0.163891520482543	0.0288518479082048
ZHX3	8.18569918862837	6.93967565370701	-0.238237415262461	0.0231419216360627
CHD6	8.9159884453803	7.34103817878756	-0.280410641715964	0.034402620770557
SRSF6	122.468224858047	142.369283953333	0.217230438116222	0.00294532288544971
L3MBTL1	4.1040181692265	2.41394271672138	-0.76564567693348	0.0143880039254054
IFT52	33.5519822396582	28.611870717156	-0.229784175043927	0.0468746129789
MYBL2	201.637344041423	211.799125784032	0.0709337780491237	0.125641488175447
TOX2	46.1220397625357	35.3837505408141	-0.38236934183587	0.01313252846856
OSER1	67.536419674245	64.7473296299382	-0.0608450063608158	0.0895214081015361
OSER1-AS1	7.40542492483909	6.04515601670394	-0.292802946213777	0.068675341874949
FITM2	11.4127320592021	11.4056190004825	-0.000899449293761247	0.987498909961701
TTPAL	16.1898139666939	16.7928384135537	0.0527596946925202	0.535814832832249
SERINC3	125.375716862838	100.33466032664	-0.321437882781262	0.0065395072129392
PKIG	7.69199597054425	8.54081297499223	0.151015395379349	0.283892523721042
ADA	167.417320047501	213.967670838082	0.353944042330458	0.00120543678224878
LINC01260	1.43170498891686	1.0312652180434	-0.473318838684604	0.267772423225574
YWHAB	220.361797629728	234.782020839639	0.0914477968029901	0.00707713610616924
PABPC1L	34.8503200703555	17.9861300669464	-0.954287099351816	0.00863246695561186
TOMM34	53.9539358973106	70.022413927838	0.376088590556357	0.00158497603529772
STK4	83.5396313229906	58.5015219785913	-0.513986618202243	0.00389379205368742
SDC4	8.96138474084927	7.86435072069982	-0.18839401727311	0.0634850726633184
SYS1	14.2521532377764	12.5052221762014	-0.188649210746553	0.00957981265923766
PIGT	140.604880307017	139.823519558103	-0.00803961506997818	0.910848677940133
DNTTIP1	51.5541432839712	62.1075909431927	0.268681230749741	0.00773638825203129
UBE2C	124.603882699131	149.083498602805	0.25877155695736	0.0134318176256969
SNX21	0.257099604411547	0.391059991924799	0.605062555827076	0.0999345594945052
ACOT8	41.8212585719406	45.5855128639026	0.124338927694339	0.0484191819277776
ZSWIM3	5.93029023377704	4.54403833369706	-0.384127707772017	0.00992561001336854
ZSWIM1	12.184631667507	10.5698319267985	-0.205110203811104	0.237613479911448
