KB528_6	GNE781_0	LOG2_FOLD_CHANGE	P_VALUE
ZSCAN22	5.72141516933266	3.13540701961411	-0.867719298888596	0.0200957162535796
ZNF837	0.329595679665776	0.249063598426258	-0.404183150099072	0.646113352626875
RPS5	1239.43633775844	1306.1163774132	0.0755992785058648	0.191473318272561
ZNF584	10.063140947073	3.64811102095146	-1.46385913504854	0.00290046662580211
ZNF324B	9.31690338007619	5.52661188724692	-0.753455230903664	0.00243808295356387
ZNF324	13.9595004668571	9.25574999824995	-0.592825514136019	0.000206368205407391
ZNF446	13.4472436915586	6.30110594767754	-1.09363351834965	0.00962038790453985
SLC27A5	1.3845268067669	2.03203949821449	0.55353545810768	0.1685364216569
ZBTB45	19.7168065203708	12.8330415163844	-0.619562761796068	0.00883336192164236
TRIM28	345.700493206255	229.94274319452	-0.588247993718269	0.00764666341451254
CHMP2A	228.243628982975	184.51283459841	-0.306853417743397	0.223182758972527
UBE2M	164.061828057957	156.581717339291	-0.0673238371481862	0.335299932271918
MZF1-AS1	1.15902890873351	1.37701785162213	0.248630711868832	0.333883999022654
MZF1	15.183929969046	22.2134781419405	0.548890061349407	0.0501965980737304
CENPBD1P1	34.6131857094372	22.8628496452505	-0.598316496079692	0.000753850319889403
SH3YL1	3.43864212487992	2.90555549580624	-0.243024965595232	0.108873564830759
ACP1	162.332805189466	176.097500215655	0.117419851761924	0.0734198443822084
TMEM18	37.3252292290142	29.3578771104222	-0.346403470930011	0.0032685497524871
LINC01250	0.984782438700158	4.28329434477893	2.12084388149768	0.0390411496013592
TSSC1	39.9704131229249	29.8637844652691	-0.420535482640408	0.0149464589429737
TRAPPC12	32.7826099821812	20.2433653627583	-0.695481567814513	0.00156488852413401
ADI1	115.839028089996	78.0504496475493	-0.569642554431381	0.0180815904529232
RNASEH1	46.2083068844357	47.7044127430757	0.0459704954843996	0.66821718572735
RNASEH1-AS1	10.3522875916898	13.9527041745765	0.430595156196327	0.108718212713627
RPS7	2467.18979220579	2889.03987610333	0.227721415557159	0.25607017941529
SOX11	0.317307813281079	0.555041616081215	0.806712900219904	0.039156187245812
CMPK2	0.41820658630136	0.159123582233935	-1.39406812299451	0.00264050876836662
RSAD2	0.151740349294212	0.163572423698173	0.108324784305018	0.706962425729652
RNF144A	3.68605522571556	3.28323761213748	-0.166958522682793	0.292266458801565
ID2-AS1	1.09898419517839	0.47680688472875	-1.20469366612371	0.0560843483751391
ID2	5.98897678889386	21.943262116783	1.87339656872024	0.0172001309461117
KIDINS220	59.7008414059038	31.7287867283832	-0.911958909205384	0.0304669358768532
MBOAT2	23.4238376275651	11.7605467473785	-0.99402232553436	0.00350300030806062
ASAP2	18.2927583431306	14.7312986119521	-0.312388019501426	0.301175198122655
ITGB1BP1	99.3265203310639	100.782704406081	0.0209971992045072	0.895060498705821
CPSF3	104.926607093766	76.1309164735582	-0.462826209466862	0.0160611015092039
IAH1	122.176260248201	77.2321767893492	-0.661690046629607	0.00238299459963846
ADAM17	29.6283300281964	20.9567197854025	-0.499564393316831	0.00975809716667623
YWHAQ	325.590414057287	255.635665291425	-0.348969095287151	0.101110272100408
TAF1B	22.1310721792802	14.2105237823538	-0.639113615249591	0.00962649062841028
GRHL1	8.95692737358884	3.81837035299764	-1.23004686825437	0.0011951476003701
KLF11	9.67358859561007	11.8473406970924	0.292440173819905	0.128698843966986
RRM2	908.531894544676	344.868509385527	-1.39749076248121	0.000130719874907458
C2orf48	2.97363262341604	8.33759545839716	1.48740495296924	0.0241144297016054
HPCAL1	57.6269068879269	53.1570717246977	-0.116480952706708	0.0441800640975884
ODC1	526.378601860108	619.115189244608	0.234107012115572	0.177856550936621
SNORA80B	1.09056562075416	13.6296763742927	3.64360282037276	0.0274193104157312
NOL10	31.8936126332733	27.4085024047221	-0.218644021154469	0.0357285318923335
ATP6V1C2	12.6552956452854	9.37003761889424	-0.433614466051316	0.00626253937761563
PDIA6	451.85150119228	459.246990561146	0.0234215516122835	0.816924417531057
PQLC3	36.6561613820981	20.8462046567307	-0.814270970608676	0.000172651541536816
ROCK2	22.5698927591095	10.5856107884143	-1.09229504850766	0.0325143715165836
E2F6	13.8390825460372	12.6980816403071	-0.124137744866526	0.141502929430277
LPIN1	43.0551282151306	114.408567961018	1.40993810872022	0.0155901926957472
TRIB2	9.58653077715115	5.95530480887402	-0.686833468741692	0.00280392073517712
NBAS	35.1557033918249	19.2747833721923	-0.86704411417657	0.0248001780433825
DDX1	146.68718236979	103.079883360778	-0.508980002960118	0.00697878943658968
MYCN	0.896501267200337	1.37648990118483	0.618616497983245	0.0849524247135454
FAM49A	1.66244599371832	2.92099015276589	0.813150020634731	0.0726757009007248
SMC6	43.3916906875162	38.8868048254329	-0.158138100433682	0.426118238362127
GEN1	41.3988190269551	17.9815575004323	-1.20307162540748	0.0147139816810417
KCNS3	40.2877135676632	18.3910427162636	-1.13133665262508	9.49924401316987e-05
RDH14	6.85899661564644	7.27025772921334	0.0840089644912932	0.68663104528004
LINC00954	0.579728946926922	0.283391225005044	-1.03258343682702	0.0680058968444211
TTC32	29.1521650729273	27.7833917520293	-0.0693803015029312	0.476978891361028
WDR35	5.10129660324189	1.84500505318098	-1.46723921777449	0.00404335817943577
LAPTM4A	128.897019932081	69.825698407124	-0.884388905582263	0.0322224947537281
SDC1	58.416508669708	323.118426020355	2.4676149819752	0.00353274918550914
PUM2	109.367313141423	80.7905911760751	-0.436922428520139	0.184396506863128
RHOB	102.522221216026	81.166187234725	-0.33698589117411	0.0181733595375986
HS1BP3	39.1912859488435	44.2246988289064	0.174319406579499	0.0811822755257641
LDAH	33.0551974515662	28.3267178735709	-0.222713681563716	0.266973896191542
KLHL29	0.760136963310555	0.242491069847764	-1.64832777170577	0.00734840703565638
ATAD2B	8.56106415600936	6.49239968896733	-0.399038318748823	0.172148983548391
UBXN2A	52.1176938803387	43.1431259832888	-0.27264253614382	0.113143260021022
C2orf44	27.465985388183	9.40873816609778	-1.54557289497325	0.000956171955781956
SF3B6	291.411136972169	243.771036224692	-0.257529292869257	0.184177500094827
FAM228B	2.25958911327175	2.64006289797408	0.224511846489305	0.347428789384783
TP53I3	24.0831593859926	16.6066614651332	-0.536262597685019	0.00204709801367789
PFN4	1.09516093477171	0.322658924973554	-1.76306105348098	0.0152881806842672
ITSN2	31.920236974696	21.397225617547	-0.57704761442844	0.0882189564382001
NCOA1	29.4429979549371	10.008018367635	-1.55676823507331	0.00535300891004467
PTRHD1	102.511042406555	79.0352808313334	-0.375210612247831	0.0381265470311428
CENPO	38.1349272493848	16.5805653041484	-1.20161975203797	0.00108676136496871
ADCY3	69.2952956263361	91.6519145408552	0.403407605046072	0.0465008398047207
DNAJC27	6.40585104971971	2.92718809216955	-1.12987480073136	0.00864689761369911
EFR3B	4.39142421783013	0.354477983099172	-3.63092097913204	5.45460827338814e-05
DNMT3A	9.1886591491862	5.60227148214672	-0.713842455173926	0.0262915957847058
DTNB	11.2590784896076	13.4894911855796	0.260747178387705	0.0411318283030174
ASXL2	24.3050742226204	14.6275905892927	-0.732565386965761	0.165903016091135
KIF3C	16.7746764455498	3.11629464705861	-2.42838138718019	8.48393005472449e-05
RAB10	104.639985463645	101.98422485822	-0.0370882352859686	0.808022356385069
GAREML	0.988982784472985	0.214119458094656	-2.20752950124946	0.00629572273243974
HADHA	231.294516561845	249.541818697438	0.10955054188893	0.228682786665859
HADHB	114.829613504919	107.547796191453	-0.0945167856519463	0.142211947385893
ADGRF3	0.631548750706029	0.891431055095833	0.497229118226347	0.201039128452249
EPT1	21.9496168561761	19.8934438763721	-0.141902705266411	0.526324261134652
SLC35F6	37.8359043807276	18.9968366797661	-0.993996726381981	0.00431408024353139
CENPA	74.7273505859844	29.471443397028	-1.34231865350569	0.000421023339306595
MAPRE3	15.594201109386	7.81084511907746	-0.997459086491356	0.00267974599278082
TMEM214	168.51855573933	98.2983312484551	-0.777668626562435	0.00677498027424148
AGBL5	35.617463397013	23.7789468387696	-0.582899954263988	0.021480753291958
OST4	468.965530204767	453.127607679199	-0.0495644934771611	0.630310242336064
EMILIN1	23.4092120967052	48.1123180958072	1.039329934189	0.0165273912770176
KHK	25.245380613798	26.0632199006516	0.045995899806761	0.82192220534271
ABHD1	2.10897632183511	0.938996984363261	-1.16735046790448	0.0838628738857864
PREB	166.939678460405	167.028401999526	0.000766546388118954	0.981122326486713
SLC5A6	52.6568758788815	51.158138904445	-0.0416581481493931	0.716289549003702
ATRAID	148.112242172559	145.902583286347	-0.0216854638775328	0.732300607807257
CAD	33.5504223962657	31.7470998657023	-0.0797061238743982	0.671311804028867
SLC30A3	3.6654613167731	0.297568039503123	-3.62270329398375	2.44802751736381e-05
UCN	5.76173157825419	8.07619339421654	0.487173006920024	0.137816725590873
MPV17	71.4125263717515	76.9245954446859	0.107267793700729	0.387659083647956
GTF3C2	58.0334967998745	39.5344364887543	-0.553775999807578	0.0281875345712827
EIF2B4	59.0634580958607	40.3276001077898	-0.550498273405567	5.6901696745433e-05
SNX17	119.770469701258	114.977404114539	-0.0589218807982919	0.712962672658354
ZNF513	20.6220752891851	11.0723554316616	-0.897227364171563	0.00473641334769214
PPM1G	227.401868648673	218.943608713175	-0.0546847734498679	0.607862618751395
FTH1P3	0.597921436659848	0.86834016825394	0.538304387243895	0.0539247388739901
NRBP1	135.115018704324	74.1427719865752	-0.86581008675763	0.00907529644783486
KRTCAP3	1.49476354425318	1.35830141954663	-0.138113621035654	0.778327385645522
IFT172	4.75520028297547	1.61941741764161	-1.5540312072156	0.00268650123932322
ZNF512	23.6810683186101	25.427573181472	0.102659610756803	0.486175671171277
CCDC121	4.17508268014652	1.99097273186837	-1.06833130568981	0.0355481572565729
GPN1	94.4734050433857	56.6130100708529	-0.738774624547883	0.000169843560058688
SUPT7L	48.9726634084992	27.9084554997995	-0.811274374562243	0.00363421535515908
SLC4A1AP	73.8981457347568	38.7802110016754	-0.930217511352669	0.00340676844279329
MRPL33	190.928546578705	201.023432361834	0.0743308567832506	0.527108090012013
RBKS	4.20138740104648	1.22651745556538	-1.77629805361072	0.000666919397847219
BRE	28.220230402831	19.7686762813588	-0.513513495951666	0.0448128885972449
FOSL2	7.29032824696129	6.53926855273527	-0.156854500673514	0.498809665243946
PLB1	0.249571692104626	0.499977991728231	1.00241028655334	0.0714763133127542
PPP1CB	145.939239052244	112.660471379346	-0.373386423436573	0.0150388013063952
TRMT61B	31.8314923944845	28.4268851559907	-0.163198772194688	0.122769586721642
WDR43	21.5056047039416	47.5590367119928	1.14500679602747	0.0345748189101728
CLIP4	5.0018797195199	1.45076793234558	-1.78565360380666	0.000263975450832218
YPEL5	76.7584012750473	54.2287067954016	-0.501267896896893	0.0358371475128823
LBH	2.16122563166029	0.64010859942507	-1.75546110174887	0.00042323383872031
LCLAT1	18.0764130251907	6.50735516555418	-1.47396522443383	0.00189718809397563
GALNT14	5.90495399051959	8.85106846999443	0.583925804146334	0.0016606227020012
CAPN14	1.23627572284937	0.630249441345367	-0.972005699667458	0.00609837243865782
EHD3	10.9418016180994	3.45130809597989	-1.664635131019	0.00162698402429737
MEMO1, MEMO1	36.967250489717	39.1123469074994	0.081376362219181	0.716536751147954
DPY30	168.249662413787	119.815185858225	-0.489792837445151	0.0430042632469327
SPAST	20.633709385575	8.44503465186892	-1.28882795442467	0.000182237673242435
SLC30A6	34.9057968967209	17.4703566018303	-0.998557591868463	0.0100707683663966
YIPF4	89.7706893873124	45.6259179945591	-0.976390887932092	0.00114701131731591
BIRC6	25.3832779935328	16.4419725407081	-0.62649500139138	0.170445520025837
TTC27	36.9343211277009	21.7981705105976	-0.760755003656066	0.00408815855594142
LTBP1	1.43118622313173	1.41424440037067	-0.0171799462001985	0.936649576426614
RASGRP3	31.7579517313007	95.0375106437354	1.5813791804685	0.0123218727162994
FAM98A	54.5980663778651	45.3658799840634	-0.267242214492829	0.140210974862667
CRIM1	5.70931005503942	14.4837879248082	1.34305063988895	0.0332444331355462
FEZ2	41.4586690429135	24.7371628475448	-0.74499375767102	0.00181071294420448
STRN	19.5260621687451	8.43672223639746	-1.21064652020392	0.0160376609340713
HEATR5B	35.4228650491566	37.9608348289867	0.0998308163089212	0.785105916278131
GPATCH11	46.5571829988219	80.5587749637213	0.79103797602353	0.0961288133124539
EIF2AK2	36.250625381002	18.1901286901199	-0.994850134435473	0.0329661438691472
CEBPZOS	39.0094974594952	32.911727936072	-0.245223639914742	0.249490008031857
CEBPZ	96.8066847850628	77.0684374878996	-0.32896653169763	0.00934833324275157
NDUFAF7	23.0421857352967	18.3102498762445	-0.331626094980647	0.0272441515594669
PRKD3	299.854621470679	562.285523761094	0.907039696338447	0.0790443317389935
QPCT	297.315777823033	427.270175874081	0.52315259258182	0.111887016618367
CDC42EP3	17.2107705051119	24.5236519898895	0.510862150401889	0.192782642720993
RMDN2	1.92700243919101	0.478468950001765	-2.00986118788819	0.0060899504502312
CYP1B1	0.54521859648197	0.281766110779717	-0.952336667911309	0.0186984847713188
ATL2	33.4186236738489	28.3152661016519	-0.239072230013617	0.0568892554716319
HNRNPLL	36.8729959383293	24.8284117482166	-0.570572663929496	0.0127503716342195
GALM	11.4071272229471	68.0599237879991	2.5768700275311	0.000328977290678017
SRSF7	110.973063388785	158.271426043947	0.512191286020474	0.0105965953492512
GEMIN6	69.6207336642219	53.5510398471726	-0.378602427967907	0.0295220242734319
DHX57	31.4791677229483	9.06266343489149	-1.79639038522931	5.44614866051622e-05
MORN2	34.830661256745	6.90866694870062	-2.33387859305396	1.80159728726402e-06
SOS1	21.3127668658892	14.2802418385785	-0.577697486940355	0.163707004136618
MAP4K3	12.8554503775832	13.3926607080177	0.0590624536753944	0.802681559475679
LOC728730	3.28807290893375	4.99615570629737	0.603576150211157	0.0177301782171881
TMEM178A	0.632465446914799	1.00251028785904	0.664558472608607	0.0150614934577323
THUMPD2	23.1282508083562	18.516199803652	-0.320868123361518	0.0350587878254098
PKDCC	3.33195131873356	10.3651534394363	1.6373022458222	0.000186444051116483
EML4	43.3319703135907	60.37544867467	0.478530167504487	0.182660794893544
COX7A2L	212.218929323999	278.53221267564	0.392290840818012	0.0411711462620683
MTA3	6.58724201862649	2.20132458418706	-1.58130267088638	0.000110777029756506
ZFP36L2	54.0139219704156	157.400030774247	1.54303261110087	0.00819553188005401
LINC01126	0.75695577746969	1.03625990452121	0.453104967691054	0.390481341063314
THADA	23.1536936651471	12.324272838692	-0.9097398355807	0.00321208936143101
PLEKHH2	3.99093361271458	0.567142675005569	-2.81494265851122	0.0324460280561148
DYNC2LI1	38.4449146220059	11.1623714680833	-1.78414921226534	1.40505134866842e-07
LRPPRC	122.719510550664	106.087487898594	-0.210110121093695	0.160837726455429
PPM1B	44.9841694393335	28.8473497066831	-0.640978605919957	0.00498833912005512
PREPL	37.9854318497273	22.5425636060877	-0.752794630756223	0.0413996635106351
CAMKMT	8.81924559663433	13.6952225562708	0.634945553760483	0.00860778632448652
SRBD1	19.3994043152796	11.6005485549745	-0.741819325541175	0.00364114970915191
PRKCE	5.35942757947907	5.16255907808729	-0.0539925338183197	0.800868744382445
EPAS1	11.8627441744585	3.30145462376117	-1.84526406063967	0.000448570138066362
ATP6V1E2	0.707850594607344	2.30209210841614	1.70142876872665	0.0379096742710185
RHOQ	17.6187041816487	51.2755807496712	1.54116410583293	0.0434042170162381
PIGF	31.3182673583843	27.5094109914526	-0.187079149443741	0.0471435197749286
CRIPT	15.4141153043135	7.72605326666916	-0.996448558837048	0.000459865369674803
SOCS5	15.1869546380527	11.4351309976775	-0.409359709664032	0.00156525156443973
MCFD2	50.0188824021657	42.386861577443	-0.238855673169456	0.387246621781552
TTC7A	27.3532280853225	56.1368998245649	1.03723829041779	0.0167601868183944
CALM2	234.933539769297	282.073883958885	0.263820407773951	0.0163570533894376
MSH2	103.046860695691	46.133903473838	-1.15940128235517	0.00739308017810851
MSH6	164.07424514498	82.9320707161197	-0.984346775428763	0.00415963377195791
FBXO11	45.4843060313902	32.5116488351124	-0.484412117188318	0.0778927110207849
FOXN2	17.5062148420037	16.526583120528	-0.0830787033898895	0.826787631638927
PPP1R21	27.2251034208457	14.2894738044585	-0.929984737749137	0.0046370237756611
ASB3	2.01254292079444	1.16468855149375	-0.78907533496884	0.0637330728542853
CHAC2	27.8971091023422	33.1988572500931	0.251017955459788	0.206806265406328
ERLEC1	161.688789095759	89.9855085754962	-0.845455060011692	0.00977877979738544
MIR3682	4.85962964893869	7.69751275723877	0.663545982657372	0.257371718531354
GPR75	1.35347999833651	1.5008028683869	0.149060922666515	0.730922809296261
PSME4	45.0648397870004	43.4362236925236	-0.0531035797382737	0.823738771544106
ACYP2	32.849625093865	26.4910649271351	-0.310371064985339	0.0456216860954433
SPTBN1	58.0276413398848	60.351744852222	0.0566551932929114	0.85942383997129
EML6	4.22261171277087	4.24599172653679	0.00796596885302382	0.982504140466475
RTN4	62.0502831897151	69.8538716687008	0.170902284942353	0.0270354693121752
CLHC1	3.22096673315105	3.36514974605904	0.0631769445345979	0.846968792170375
RPS27A	1165.05320781072	1851.63571206329	0.668404448874309	0.358853781723729
MTIF2	74.9859829074454	45.2729854084483	-0.727970494074958	0.00519719812059418
PRORSD1P	2.79191768759166	1.59614332087776	-0.806666208246974	0.0437651589669374
CCDC88A	1.99126196391208	1.32068035097297	-0.59240170163333	0.112817457095896
CFAP36	58.526842444859	24.9264227989416	-1.23142259064845	0.000395395489885426
PPP4R3B	88.74460841509	58.1602384674189	-0.609626288176048	0.0746367428995223
PNPT1	33.1096142530498	29.3520400802756	-0.173789422862861	0.44585408489302
EFEMP1	0.893069596585437	2.33474897680693	1.38642293173944	0.0309944728350557
VRK2	45.8588708875932	21.2910151559415	-1.10695609494345	0.0198976821156546
FANCL	76.6531332656891	34.8351891916519	-1.13779936588333	0.000217359090134235
BCL11A	1.35805218356572	3.29646048209622	1.27937886982265	0.00927316083528599
PAPOLG	14.6307325854614	6.98524530860829	-1.06661932310025	0.0110796789910454
REL	0.902790292741509	0.59373314638588	-0.604576249223835	0.246222534032773
PUS10	4.93901490995808	1.55644030526206	-1.66597307830327	0.00244957705306166
PEX13	12.8273949783252	9.86592802312437	-0.378701546504788	0.0339771569034631
KIAA1841	14.5131756189563	5.64931323202679	-1.3612158294279	0.000806124632535951
LOC339803	15.0862506290814	9.84577417355601	-0.61565774398424	0.0117450850354489
C2orf74	51.2009452174766	31.1004144449868	-0.719236638096691	0.00191096972503976
AHSA2	51.0314768756645	41.8010666896364	-0.287847636806417	0.31427075174526
USP34	44.7841511301822	29.5367767865461	-0.600475860625334	0.179607568653658
XPO1	151.245113210601	113.345141477711	-0.416165977593094	0.151968618468063
FAM161A	13.2845256819995	8.38826709284975	-0.663302013490254	0.0012830281783685
CCT4	305.350047760236	243.247028043439	-0.328041892357808	0.015907244190676
COMMD1	77.3530160861865	49.8868005933597	-0.632799397692031	0.0113874105949554
B3GNT2	24.7508399252749	37.9785775558984	0.617708387808701	0.0197208941372071
TMEM17	10.5213953352242	1.64055146510407	-2.68107328795247	0.000986647161206873
EHBP1	15.5902221735378	10.340938026898	-0.592274429264692	0.059137539221478
OTX1	5.18107261425555	1.04327076435475	-2.3121371684892	0.0007266252640599
WDPCP	6.73940630937707	3.33237968026906	-1.01606872055661	0.0125124528078604
MDH1	277.282830847675	278.013925768089	0.0037988611061187	0.987173843159465
UGP2	132.573466875533	102.089176057526	-0.376962151296823	0.0324201028897608
VPS54	37.4206979684446	24.0673821613703	-0.636757241244577	0.0538975014520979
PELI1	27.4483700018016	34.9216054209837	0.347399405720966	0.222369682270567
LOC100507006	5.07928389776196	9.02413890283998	0.829164161251437	0.0144312285221456
LGALSL	9.58201229907607	5.20756856387263	-0.879718736057567	0.00802608133407654
AFTPH	73.2095293715492	63.1492134345307	-0.213266685781699	0.393816139464658
SERTAD2	21.4788987967858	23.7970362652804	0.147861878755707	0.543723417723001
LOC400958	0.507439899100066	2.24388242315268	2.1446882168444	0.00471492405547275
SLC1A4	211.397298740217	388.200442799021	0.876844821746018	0.0410561627102364
CEP68	11.9066155296964	11.1681104478117	-0.0923782692470088	0.573497369573244
RAB1A	102.827287213554	85.8099954067549	-0.261005550338701	0.152467632478734
ACTR2	293.448307345077	230.841236080468	-0.346205425142852	0.173161080050204
SPRED2	19.9992493795614	24.7098130622537	0.305138243087624	0.453510759964368
MEIS1	15.4015778979026	21.6611958479365	0.492034728712444	0.177293291824446
MEIS1-AS2	0.952810284207012	0.948442378379909	-0.00662885821158053	0.986492497815782
ETAA1	34.466127605707	22.7537729759608	-0.599073426423771	0.0640812746823118
C1D	94.1873229048884	69.2479864738347	-0.443760771618202	0.0469193478470419
WDR92	14.163531423049	16.2008557671453	0.193889001195807	0.289604387019473
PNO1	26.4772712745619	31.5765668714485	0.254099877383462	0.259431647263973
PPP3R1	78.4211069245155	62.2149246479711	-0.333981297940677	0.0902953880007162
PLEK	24.5493887303897	83.3889570979619	1.76416924288423	0.0109649993109885
FBXO48	9.93817516878389	7.50952500104402	-0.404259314804651	0.076213392603373
APLF	6.27401253614511	5.00394185991532	-0.326323384708902	0.0378957760274295
ARHGAP25	43.9894305825718	28.4989926900791	-0.626245999063131	0.00230405333416039
ANTXR1	2.56283188797983	0.726942031277441	-1.81782661777987	0.00145283774380724
GFPT1	36.7425641624384	34.370494880106	-0.0962816873203434	0.55901025781094
NFU1	48.7797749321033	28.1276808489407	-0.794292495482547	0.00151172821812001
AAK1	6.68671963915734	5.07976014437498	-0.396538251685682	0.0971136386384291
ANXA4	41.3646890121736	31.1129981868859	-0.410882309647535	0.000176215192530142
GMCL1	87.6459093901825	41.2921491949445	-1.08581924849496	0.0161778720453683
SNRNP27	100.186931133836	48.729585404206	-1.03982447559896	1.78596170633217e-05
MXD1	22.0863050862421	7.75105178238279	-1.5106880882482	0.000812545101147518
ASPRV1	0.315742945944019	0.566383007380209	0.843027479414444	0.166176077660149
PCBP1-AS1	6.0724891093832	7.3362308486025	0.272751039336151	0.349883098659654
PCBP1	594.635045171892	525.312705597858	-0.178828012852374	0.516995531805037
LOC100133985	0.586990747763008	0.56715664994984	-0.0495904976952002	0.948892046567688
C2orf42	25.4288459757533	13.4021021794966	-0.924006678842489	0.00337016271410614
TIA1	58.5649378370483	49.0601046094823	-0.255486887847567	0.381083790759693
PCYOX1	71.5452855583304	28.1070650883943	-1.3479238875879	0.00352013702282718
SNRPG	358.021525120432	272.214261270569	-0.395303676982205	0.126881775217366
FAM136A	96.5907026662206	103.940505399488	0.105801744774708	0.38713311271552
TGFA	7.24865779433716	9.34803691010182	0.366949548868388	0.155323768955687
ADD2	12.129953389587	7.05487709643357	-0.781881151935662	0.0637607251540591
TEX261	83.8355029371368	59.9162276707842	-0.484614536120891	0.141833646111594
NAGK	121.062385834743	111.446990121351	-0.119393034453659	0.0866310901797206
MCEE	36.5485274142489	38.8831039614093	0.0893301116708029	0.669015076256418
MPHOSPH10	59.1889415556136	59.7393863665187	0.013354760526074	0.727716365140284
PAIP2B	6.47796671333886	3.38566560503411	-0.936101566586448	0.00207356729825428
ZNF638	60.7165900845841	38.5029080513226	-0.657123355639184	0.0207516600629454
EXOC6B	14.3392051342149	4.5319907445705	-1.66174823333981	0.0125837733724894
SPR	38.139636613312	17.05686769142	-1.16093836231441	0.00557524348509033
SFXN5	23.454390076851	10.2014393348601	-1.20108526619501	6.24294678949419e-05
RAB11FIP5	28.5771793664617	18.7528288838126	-0.607755282053462	0.0160092539329826
SMYD5	32.4372320010236	28.5765883853847	-0.182817023222442	0.0188085753633857
PRADC1	108.832666784119	83.7252297479524	-0.378377320337524	0.128420828500549
CCT7	466.751782333825	381.648190449825	-0.290412180584948	0.21853723667283
FBXO41	9.75734400198132	6.79119106203895	-0.522823871002187	0.0475539098722454
ALMS1	12.2341492952507	6.1451399024514	-0.993396025735121	0.0261436240786542
ALMS1-IT1	5.04788058161758	1.78723071162613	-1.49795189839541	0.0161605420110273
TPRKB	134.254514011124	87.1968062146088	-0.622623397427842	0.00886673831838566
DUSP11	64.5060615665645	36.9369522103583	-0.80436990572761	0.00113999642658002
STAMBP	29.1313079969761	19.4694124349104	-0.581361134209066	0.0129629960861136
DGUOK	103.247631337121	88.861517700852	-0.216477997305793	0.0587620670693532
DGUOK-AS1	0.578004584074774	1.06440001700692	0.88088759882437	0.159783802006297
TET3	7.89268694261504	6.6883329581916	-0.238869857600684	0.444326106388249
BOLA3	118.598696785628	96.2164469644809	-0.301732726651475	0.0407840346981711
BOLA3-AS1	5.45529840343401	2.5451022503099	-1.09993449555142	7.04908879081761e-05
MOB1A	209.054488054652	115.238438800036	-0.859256995253326	0.0224226845440561
MTHFD2	144.535635261662	361.59641243551	1.32295513113053	0.00654766783388073
SLC4A5	0.333964619909073	0.466001458917526	0.480639199348656	0.252715960121213
DCTN1	93.5492784458037	52.3522791534291	-0.837474179701306	0.00609443384106449
C2orf81	2.89986779783329	3.64483315994059	0.32986564689183	0.126202024437493
WDR54	77.9800244488231	53.1486976276014	-0.553070267122503	0.0193180574524949
RTKN	5.25957293656791	2.48273461325113	-1.08301560537315	0.00188593226205359
INO80B	0.627412919211854	0.356659893523213	-0.814866242793574	0.154360006349166
WBP1	14.773618830934	10.2904284227401	-0.521720213372889	0.00738948775075174
MOGS	93.3388088209173	102.000103824305	0.128021659669236	0.0913979470694086
MRPL53	144.724108491376	142.921314081404	-0.0180841856424541	0.952350775012481
CCDC142	20.3218352529668	11.3618202705293	-0.83883671025094	0.00990010673459577
TTC31	46.8647970078254	24.6158048872346	-0.928919720216956	0.00296731038870463
LBX2	1.92699359486225	0.901395754940846	-1.09611921535247	0.00109303614456752
LBX2-AS1	2.14625218728469	2.67005953796257	0.315052307507389	0.209562733134523
PCGF1	50.8957891628057	40.2775015342475	-0.33757210672653	0.0931883628774079
AUP1	175.163339933729	195.70665016806	0.159991916179886	0.46781891582327
HTRA2	33.2462668880163	38.5648779396331	0.214095190362736	0.169647255221536
LOXL3	0.95626732332311	0.863858556211234	-0.146618865959219	0.698018232653731
DOK1	37.9234272318791	24.0911741707043	-0.654584639706921	0.0509705974305896
SEMA4F	15.4246669486003	2.90408023802302	-2.40908611904396	0.000776396522951426
HK2	6.98942954081512	19.5768912229523	1.48590506913413	0.012671219798354
POLE4	111.993411454151	81.2526474025625	-0.462927136063869	0.32827043442946
MRPL19	19.9456622579894	13.330113462985	-0.581385965799351	0.00475065834300653
CTNNA2	2.40177822441239	7.03214466261459	1.5498618078573	0.00690018458901592
SUCLG1	177.505964815011	154.693680097232	-0.198453247292543	0.182373375306554
TRABD2A	0.500661086502711	0.811812964892773	0.697313053067012	0.0314558297255629
TMSB10	1740.32537883515	2372.17655748799	0.446854327615183	0.406522443600717
KCMF1	25.6920602725466	25.2702488607915	-0.0238827140880396	0.82659940881778
TGOLN2	116.669970082777	87.3326137380673	-0.417840846957155	0.052559327455584
RETSAT	92.5598165678488	52.8783546217246	-0.807708719135149	0.0124793856155646
ELMOD3	36.0082016203656	21.6702422422771	-0.732610267140339	0.00157108103740286
CAPG	9.77958788195715	6.66765416114114	-0.552594394025378	0.0859480639490801
PARTICL	1.78697300338515	1.69982341571732	-0.0721329577307697	0.852144390218544
MAT2A	133.454210641126	199.952171067473	0.583310120955981	0.0849951397957502
GGCX	12.842519155185	7.02734028455834	-0.869877560611938	0.00116763540371333
VAMP8	313.044516455893	445.329953956828	0.508506824147846	0.339379657410615
VAMP5	16.2680222072504	17.3884768135218	0.0960926964349312	0.632491212915968
RNF181	156.234192237853	112.630874087299	-0.472107875891473	0.00203435154856236
TMEM150A	16.0905631781482	13.4719650909923	-0.256254516865932	0.000491544823133832
USP39	85.5294721262608	76.0010706504778	-0.170401893561076	0.0288947972762713
C2orf68	33.4858566348255	26.7564390528951	-0.323665751426779	0.143069953153909
