CCS1477_0	CCS1477_6	LOG2_FOLD_CHANGE	P_VALUE
CTNNA2	7.59717495227473	2.55539719905007	-1.57191549047122	0.000414762900339343
SUCLG1	165.251324827007	162.057748373927	-0.0281538368746185	0.355291950245466
TRABD2A	0.876349038904876	0.506179474346415	-0.791856584613968	0.00186908332895
TMSB10	1817.59164973021	2912.13218113982	0.680047728655218	0.000133933725659567
KCMF1	27.2115981821244	28.4290447670907	0.0631439334739838	0.0127021792335155
TGOLN2	100.121473491241	117.703163382616	0.233401666187434	0.0539339342928072
RETSAT	59.0511932535293	118.595663413244	1.00601313932934	0.00271437417169058
ELMOD3	23.5114095794234	28.6768385962913	0.286524951159737	0.00887526257990329
CAPG	6.21202392908934	7.34716303387237	0.242123901361068	0.0253303727422936
PARTICL	1.13591292194452	0.934041872405595	-0.282293111938851	0.46781993327858
MAT2A	222.881240874324	176.292471052281	-0.338304332578133	0.00823203628440835
GGCX	7.66376763820418	12.2117979627767	0.672149901267997	0.0169264368100622
VAMP8	346.144700524747	232.850396960759	-0.571971919012348	1.47080224080148e-06
VAMP5	16.4294487490089	17.9024689301594	0.123874488430456	0.407147048919383
RNF181	109.402252119907	122.83627945735	0.167094283534883	0.125371235365072
TMEM150A	13.8849740411389	17.6043924926054	0.342410962361636	0.0126803544195131
USP39	78.5048384024672	79.4640115495078	0.0175200534707459	0.417642573943192
C2orf68	29.2663553374039	29.2228752276831	-0.00214496069175833	0.979699007443684
GNLY	3.88265814602685	0.798208096893571	-2.28220787026949	0.0143314840288264
ST3GAL5	119.846909061261	23.1541922989855	-2.37184736464434	0.000151452251675547
LOC90784	9.58154651095919	4.64346173167544	-1.04505778793311	0.00483770295089387
POLR1A	18.0223076165789	14.4795514606559	-0.315766836755367	0.116204113452743
PTCD3	41.5284003676548	31.8832258446949	-0.381300697598346	0.00672137431266144
SNORD94	6.8131971539685	7.60859750056708	0.159298590258224	0.603296103136273
IMMT	138.90621414255	143.707350846668	0.0490227181761134	0.0458232467800262
MRPL35	45.898419392663	37.9345358546671	-0.274932586459308	0.0268875217955802
REEP1	27.4961799510419	29.7673348210997	0.114498858876591	0.0349661733675838
KDM3A	35.8101337829204	60.1186429260106	0.747444534859486	0.00275789425897845
CHMP3	0.456474464969468	0.471715038477279	0.0473814367524679	0.744596616316825
RNF103	38.9848648150908	46.5714509302738	0.256531698106899	0.0269788102214612
RMND5A	46.5209707912823	60.6277296635283	0.38209659558719	0.0108576501996259
LOC285074	24.5559756619297	33.285126062441	0.438803487197531	0.00366083035547123
LINC00152	48.6858456136649	22.2901614186183	-1.12709533580852	9.89175473322202e-07
KRCC1	37.0625114210416	30.845441234398	-0.264903360516309	0.010822629861851
THNSL2	2.09412855950311	0.612678973269415	-1.77314676773776	0.0208924607889236
FOXI3	2.0301630445608	7.68252424177008	1.91998481772615	0.00257520433350712
EIF2AK3	71.8904587472332	65.880949991552	-0.125938951245915	0.237724686875762
RPIA	36.2057779955419	19.3358824570453	-0.904939343923352	0.00204004798819379
ANKRD36BP2	93.6424569940244	22.6711476679244	-2.04630536281497	8.84624568169426e-05
LOC654342	21.0098139172524	26.7854927337648	0.350388451266503	0.0333223575702082
GGT8P	0.671384026092835	0.10767140147515	-2.64050310456343	0.0312733250524019
MRPS5	119.954662769361	97.3839164873136	-0.300733810132172	0.00171875885009443
ZNF514	2.06893111096849	1.3959131714768	-0.567676402806172	0.167514579630026
ZNF2	3.18988201656984	7.17147341854863	1.1687664946417	0.00156380070141561
FAHD2A	31.1831104918044	39.3154595637505	0.334331875386337	0.00191896784941201
LINC00342	15.8528934998358	13.8870578394666	-0.191005210514236	0.468446798185555
ANKRD36C	4.93990793961378	3.82819126492976	-0.367821244049215	0.162130535952698
FAHD2CP	14.5685457863612	19.6802056205428	0.433888417549905	0.0100811441067826
GPAT2	37.9261266270545	27.5550622224452	-0.460874652619319	0.000651441954174099
DUSP2	5.29660602306139	1.18137428086909	-2.16460209158338	2.03475995582304e-06
STARD7	199.558938693819	214.225022899521	0.102312104400291	0.135321717373608
STARD7-AS1	11.3443989896945	8.63072478687799	-0.394426555521975	0.024186246715218
TMEM127	47.2393823024433	76.6628829613233	0.698538152395727	0.000269277905183262
CIAO1	70.6847361735267	68.5096519099021	-0.0450914547834485	0.488686120166493
SNRNP200	122.816534269002	134.132064973194	0.127149364587353	0.0672639029729232
ITPRIPL1	14.5464193565616	7.52301281578293	-0.951281620078339	0.00767833983985638
NCAPH	24.3359526368315	43.9469948387602	0.852675264723965	0.00116042863319965
ARID5A	396.208286700585	252.962613939546	-0.647334873833143	0.00311030778321163
KANSL3	25.6465291292267	38.6223412701324	0.590672030471834	0.000127408937764912
LMAN2L	25.1598498459393	15.2944014697931	-0.718119662576494	8.8835863454599e-05
CNNM4	10.4446596502262	34.9632266717363	1.7430728523258	0.000503650755492399
CNNM3	23.3850277041128	44.5625275387845	0.930245925203885	0.00372438034369661
ANKRD23	18.6990862014333	12.1777242312607	-0.618723221216257	0.0209182595171054
ANKRD39	97.3823784757301	87.3278132011945	-0.157219523820143	0.00495376621713132
SEMA4C	5.61689614730263	4.00810918757074	-0.486851318200817	0.00159096768679828
FAHD2B	15.365982309864	27.8734511277829	0.859151641704586	0.0189214847921246
ANKRD36	9.08910201462099	10.3872818940198	0.192608513315584	0.27855400711061
ANKRD36B	5.6959687518941	7.69542214897339	0.43405923917563	0.0376182530852933
COX5B	769.231750348492	675.099200522464	-0.188318801282613	0.106136338087939
ACTR1B	112.871060424984	108.529377504061	-0.0565900192431144	0.101098640967236
LINC01125	4.50444121337274	4.55858674974413	0.0172384828845002	0.928751764657803
TMEM131	40.1652983790585	47.1830600859859	0.232319394459061	0.0265443123141911
INPP4A	200.853158078969	86.5860726623887	-1.21393425375647	0.00878731418551684
COA5	38.87335773299	39.9459370926788	0.0392670463064076	0.425654006584622
UNC50	73.1175539793921	80.9778485437745	0.147309504997377	0.00654334367433069
MGAT4A	2.30220850096293	7.02569481195946	1.6096224109486	0.000434357785546466
KIAA1211L	0.702123482039847	0.254423563028523	-1.46449248907643	0.00842143417687409
TSGA10	1.96227285349182	2.31482211890372	0.238375672875133	0.0195153744195764
C2orf15	11.9003301002692	9.69484417902967	-0.295711976816212	0.0650115723800366
LIPT1	7.42508682780727	7.8399211254354	0.078431243326167	0.46106442881232
MITD1	80.1645486473231	88.8442852525125	0.148314609129999	0.115908354386738
MRPL30	33.0508336353639	38.3247067894147	0.21358809327353	0.0246144808284055
LYG1	3.1969605266177	3.81376891238858	0.254516498069501	0.38873854674868
TXNDC9	62.8285118535979	77.127873454656	0.295832924872123	0.00379260487946012
EIF5B	128.026569074408	143.216416247096	0.161753631009412	0.0269027922714517
REV1	15.4775877354125	16.9849916886781	0.134079874971629	0.182575657069079
CHST10	1.59224635725935	3.36739098348866	1.08056766900813	0.0225773044535417
PDCL3	45.6300987546383	45.8423685095615	0.00669580873094309	0.907238710516868
RPL31	1166.88918924778	1122.24143019128	-0.0562844861791058	0.546106029210138
TBC1D8	1.40873917250602	10.0360418901774	2.83271397056803	0.00106735559178275
CNOT11	69.5467677358971	97.2289614389298	0.483402645710939	0.000532580360817987
SNORD89	11.4721227792111	15.1474132594632	0.400939074572528	0.254099120760627
RNF149	55.2651375452209	56.5562926335165	0.0333178681229102	0.334258882724572
MAP4K4	21.6933198063063	32.254049458951	0.572229449929758	0.0001859783557518
IL18R1	1.36356790747007	1.94004756587566	0.508705474539072	0.227053490030212
MFSD9	5.62760031161924	13.0942742158872	1.21834432382079	1.98048021065955e-05
TMEM182	0.979908529486909	2.59962749135222	1.40758591898174	0.00164464672770534
MRPS9	49.786735419376	70.3884633805165	0.499577572412877	0.000261429363431189
TGFBRAP1	22.3646829006241	21.6302002404227	-0.0481752820910206	0.338595019105951
C2orf49	13.979367248967	19.3916951766535	0.472139864802006	0.00161450193517103
FHL2	4.77414119160488	0.822443105632606	-2.53725344795185	0.00186288474409235
NCK2	61.7462136930436	40.6373594307757	-0.603544012190145	6.64876524399743e-05
UXS1	20.2596762061893	61.5236474557862	1.60252991971839	3.10132875906569e-06
GCC2	30.6238787588058	45.5860206982126	0.573934455487144	0.00279612718482025
LIMS1	46.2292758921746	35.3376784375795	-0.387599502273222	0.0219111951132404
RANBP2	54.9568262420668	70.3958754432729	0.357192211666738	0.0286927828393385
CCDC138	19.8724874313517	14.7876083410208	-0.426383726984143	0.0260512951225444
SH3RF3	10.886966998244	6.43608677134518	-0.758346407678997	0.00882650955155511
SEPT10	77.2271631564668	75.9571517957504	-0.0239225677220442	0.719339373031534
SOWAHC	16.086887740384	13.051368244319	-0.301684181060385	0.0479917551551015
NPHP1	0.883345324982525	2.50305793167497	1.50264223760778	0.00669145709420587
LINC00116	27.6178283471315	23.4147231328026	-0.238183902650045	0.0693533236433221
BUB1	143.78275271218	171.434466749357	0.253766561785039	0.00314417557223887
ACOXL	24.551547252369	10.5906077530243	-1.21302856460195	5.68892276588227e-05
BCL2L11	57.4719750312335	96.7862073195402	0.75194284006506	0.00122295327830933
MIR4435-2HG	102.791093600933	56.4664045428633	-0.864250589924628	0.00321964186501185
ANAPC1	41.0048957002238	25.9416670641877	-0.660524974717896	0.00928244236570906
MERTK	5.39449695570368	6.07328313735847	0.170988196732865	0.126608413771072
TMEM87B	32.6316844296255	37.919249646653	0.21665695571644	0.0293427887129969
ZC3H8	21.9050291527023	26.7751259337367	0.289631225843491	0.00515734746329129
ZC3H6	4.60547715242627	4.80626152596144	0.0615645177296142	0.659580022542203
TTL	18.7197313998206	45.8265480026686	1.29162388070493	0.000100390792174448
POLR1B	30.5882550244625	20.1147948268863	-0.604720785081837	0.00862726284041627
CHCHD5	46.4311616294809	47.0673388843797	0.0196329123969469	0.77851699623657
FLJ42351	2.50096875881694	1.57046958226066	-0.671291035684513	0.0288851334380152
SLC20A1	60.7515053133865	59.0864542941813	-0.0400927294123414	0.401246795295914
CKAP2L	27.0661474564257	51.3837618525354	0.9248229634201	0.00316880230760764
PSD4	66.0936447817764	59.5456845934716	-0.150514599813654	0.0525184376881377
PAX8	1.76340419942709	1.32734344413335	-0.409821490658006	0.100430518370199
PAX8-AS1	17.9520590668447	14.7252546337229	-0.285856746094425	0.0150706803704468
CBWD2	58.9456612663191	47.9262812589334	-0.298568625257602	0.0142545301415861
WASH2P	31.2810391284302	34.0414988732227	0.122006122894603	0.181278872766607
DDX11L2	8.45996055419102	7.18982938584236	-0.234693400566819	0.159424534638167
RPL23AP7	6.06966104948519	4.79359681733331	-0.340507382688097	0.0776902556436899
RABL2A	4.70456745203734	6.47308697082644	0.460391803111323	0.0189466850703351
SLC35F5	15.7293119791409	27.1338712790951	0.786639329625252	0.00722994266238898
LOC101060091	6.92746159224408	2.32658630080293	-1.574112104598	0.0174754231343726
ACTR3	178.256837284294	125.6867785681	-0.504124518665811	0.00376608405594668
DPP10	0.864056011813431	0.711551022797818	-0.280157626094311	0.202919665434552
DPP10-AS1	2.42223690675142	1.57324489408689	-0.622596713944868	0.233904826887684
DDX18	106.490931741172	93.0140488169395	-0.195210040604168	0.0186536866454473
CCDC93	28.3264661008479	38.5785821395306	0.445649493719692	0.0108117236751984
INSIG2	42.7883060649765	46.0075808032351	0.104655032208455	0.312157911354637
STEAP3	13.9986584868893	9.86310416035617	-0.505174903463563	0.00221329987063789
C2orf76	45.6605154536044	23.1039080212369	-0.982810242138793	0.00412825643447344
DBI	448.250984198421	323.286398208375	-0.471493941233045	0.0187555305192547
TMEM177	7.27304599850096	12.7937149606796	0.814803640222772	0.000333556137592861
PTPN4	9.69779009084069	10.7522806958153	0.148914774307648	0.332014708011374
EPB41L5	3.17456924406526	5.42959886400425	0.774284769897148	0.00320075936129063
TMEM185B	8.66948268314608	9.32978620310754	0.105898112416029	0.204304829811877
RALB	43.4316864115844	47.5590390735481	0.130971593471438	0.0111461062413775
CLASP1	22.5866040428349	32.7150826746663	0.534488542631261	0.0138990387333715
NIFK-AS1	3.86347281404369	4.93617995642348	0.35349674499686	0.0481441761064694
NIFK	100.966600559461	61.5935864213279	-0.713026093016279	0.000113138745495433
TSN	61.2155184331601	74.4594523124343	0.282557574936363	0.0124608758406669
GYPC	39.9317494623809	16.159002930284	-1.30519809845641	0.000947592287016741
BIN1	2.6720265082977	7.90329930573962	1.56452072510043	0.00187448030986732
ERCC3	41.0007045128304	51.9649071311518	0.341888973577923	0.00650121614823857
MAP3K2	25.9788360381596	29.6055211669115	0.188529457376373	0.250651933400297
IWS1	52.4822470994026	54.8075156565345	0.0625442486947267	0.152889940944838
SFT2D3	15.7011456173116	16.2593359576279	0.0503985103071283	0.487696097474443
WDR33	26.1761860684771	24.0530966723486	-0.122032265442574	0.0661000371627686
POLR2D	71.4763363865226	60.7054519576915	-0.235639598279557	0.0232143082874389
AMMECR1L	20.7243065271639	16.9500977106749	-0.290030237381873	0.107469145383251
SAP130	30.3902400194732	49.0116241246758	0.689515885719845	0.00204840480745066
UGGT1	46.23960065323	41.5444994627382	-0.154471462869606	0.15086535679897
HS6ST1	40.6907312296047	80.6105759763339	0.986268923928517	0.00138977396578147
CCDC74B	9.01920356799733	6.36329980277296	-0.503224948483285	0.0166863447425807
SMPD4	56.024517892588	58.3229850645075	0.0580062320401711	0.352331523956377
MZT2B	414.465040518967	318.583612069693	-0.379578361184369	0.0337298468928642
CCDC115	25.8896139361376	32.6689712594853	0.335547573217655	0.00048738400902534
IMP4	139.225308868234	130.984787433928	-0.0880222262567069	0.0374858766149336
PTPN18	129.486801355896	98.3434774560694	-0.396903775573664	3.4974058030408e-05
FAM168B	97.6143022866611	115.609965493922	0.244101312762109	0.0503778630141114
PLEKHB2	93.3746972908129	143.3945882899	0.618887011789379	0.00118650106157122
MZT2A	208.819654228639	147.910283925172	-0.497535141794018	0.0297168684545217
MIR4784	8.50211411466754	10.1678078919573	0.258115149838051	0.658838045970056
LOC150776	70.9826910420452	58.7961507329121	-0.271745562020511	0.0614114815281372
CCDC74A	23.9143175761904	14.5576055422642	-0.716101544561306	0.000518437685720835
C2orf27A	10.222440273793	9.76498741623958	-0.0660495436365793	0.50273525531395
NCKAP5	2.37429211047553	2.50395585275801	0.0767116848699537	0.591341119575464
MGAT5	51.8020918737288	63.3448169377788	0.290216220530262	0.0519688313366211
CCNT2-AS1	3.07117191314275	3.36823632653998	0.133204094738608	0.463199798085049
CCNT2	15.0246964085544	17.855062486872	0.248997342991389	0.14860101637096
RAB3GAP1	39.4705355706326	41.2924175525635	0.0651007915340594	0.396503453531197
ZRANB3	1.02330576365348	0.619878732790596	-0.723179373614126	0.124072710748214
R3HDM1	54.1266610916144	50.1861718055262	-0.109049493637532	0.260975427473797
UBXN4	178.393892236525	214.170293025489	0.263692159877952	0.0262369273928007
MCM6	153.174735483041	174.860863041081	0.191029064749263	0.00391250987600401
DARS	74.1055463577633	43.8463504458791	-0.75712475884132	0.00111669047527487
CXCR4	46.0489604842026	39.3504900830242	-0.226786985471314	0.00370990081056934
SPOPL	21.420113496512	23.9811807790544	0.162936571173388	0.242825464830382
ARHGAP15	32.0491099958325	7.93690316611451	-2.01363618458583	0.00623858724335697
GTDC1	3.53195000184215	4.56031284578855	0.36866787890766	0.0307358551816777
ACVR2A	2.39612622356299	7.97508787070693	1.73479650611986	2.60425501879072e-05
ORC4	13.023230720229	21.768853768019	0.741178057372517	2.03576258189216e-05
MBD5	4.38408388798025	2.88013579809903	-0.606138567859834	0.0224589132874407
EPC2	24.7474777257773	32.4809675153785	0.392313114385448	0.0100473781896426
KIF5C	0.155379721698609	1.16839410814382	2.91065685037004	0.00015325635828431
LYPD6B	18.235896944105	5.91987864889202	-1.62314165370327	0.000515133783258029
LYPD6	1.94398666144855	3.04664170166749	0.648201522771029	0.00932968369983533
MMADHC	218.09816719178	238.689887796689	0.130159801089225	0.010546514441127
LOC101929231	0.313818290285743	0.742483752549976	1.24243001697136	0.00699177824901161
RND3	3.98600522168243	6.55570564841506	0.717807478681566	0.0079753051380285
RBM43	1.66585355648067	3.02113537052587	0.858829249150877	0.0054023631099017
NMI	30.4625220378966	30.0229677553457	-0.0209687959658429	0.71919305413051
RIF1	28.2536195930424	35.8774062867862	0.344639892008736	0.041167578373572
ARL5A	61.8066978562849	60.7913959615046	-0.023896040321631	0.734135700008754
STAM2	9.39643996043619	20.5146623837663	1.12646924157979	0.000371491814762
FMNL2	15.8695090521431	17.8325715466847	0.168257265003732	0.0993077742839612
PRPF40A	64.7324449616548	69.7985220178476	0.108707491845086	0.0873761309396339
ARL6IP6	25.0756542014004	22.4535353720555	-0.159344720724397	0.00239394930506112
GALNT13	5.90478427167301	7.5302454695673	0.350812541926653	0.048607056661211
NR4A2	0.589304542386812	2.58345329842704	2.13221551242243	0.00366278181192319
GPD2	2.12699156973485	3.71781521610816	0.805640751573963	0.00594990919215515
ERMN	1.39658065796685	1.3914983301642	-0.00525971987858665	0.986913230397943
CYTIP	228.612930552998	110.480717863909	-1.04911240713767	2.95643988591179e-05
ACVR1C	2.77207136500485	6.62566192420814	1.25710019236883	0.00181699934568481
ACVR1	8.12998622457967	13.17070673654	0.696007949377329	0.00114530665690756
CCDC148	0.279724117250231	0.551791503295287	0.980118596232534	0.0279483709510277
PKP4	49.8370409540675	57.6483249447234	0.210060277191484	0.017606898679705
TANC1	1.83313404915086	11.5032281687078	2.6496545908437	1.28884246522527e-05
WDSUB1	21.2110068292673	14.8181982790766	-0.517443060000296	0.0257917068618892
BAZ2B	10.1669307177886	11.4372599755196	0.169857255554174	0.124168023333628
LOC643072	1.9072588518269	2.75277232828054	0.529384636350486	0.0668381892215454
MARCH7	61.6161442518534	86.2097124454405	0.484542007686668	0.0219157933504932
LY75	13.2450952042812	8.39471378361137	-0.657905171014563	0.00856833285981967
RBMS1	23.6994428268553	24.0110884579768	0.0188476627322662	0.591005706812527
TANK	41.2097015526867	53.2952991324368	0.371024271453422	0.0064569969561378
LOC100996579	2.92869657629084	3.81424552997055	0.381138983101189	0.105609774126973
PSMD14	177.465166736455	222.881758752781	0.328742670391422	0.00523211598894025
IFIH1	51.296645577142	42.227641357427	-0.280676820230969	0.0287960588529203
GCA	20.747217943925	55.0731765047727	1.40843192833264	0.000102236496762179
FIGN	1.28863309401047	2.79948401492014	1.1193193913746	0.00414889456563944
GRB14	3.22577522577302	2.74267178421647	-0.234063928949209	0.0123592459821048
COBLL1	11.4379197461669	12.2634365792649	0.100538633636033	0.458193585712221
LOC101929633	1.0508583648507	0.429075326173296	-1.29226538842517	0.147546872066653
SCN3A	3.17272325101757	0.920374169820122	-1.78542928374506	0.0119114033166692
SCN2A	0.185542588609662	0.118665328763381	-0.644851899812742	0.174009424809442
GALNT3	36.0100689372905	34.0345327242547	-0.0814010589668218	0.193315832689592
LOC100506124	1.91362244955519	4.63610286884912	1.27660635850579	0.0350978065561505
TTC21B	9.35590348827591	21.1169405815969	1.17445194782832	3.966472433007e-05
SCN9A	15.3895189519626	20.2751051903148	0.397761263002939	0.0347829161902325
STK39	24.627052866458	38.0909134964024	0.629202897009495	0.00416343791146559
CERS6	42.7134960282638	52.1541653616444	0.288090495110237	0.0398400977191017
SPC25	46.7447331749803	58.6803506076737	0.328073668211439	0.00763966725431016
BBS5	2.22374488986402	10.4808881707299	2.23669778350823	0.00777029405127657
FASTKD1	52.8663537911495	48.5389026559518	-0.123208333919137	0.0680375896531937
PPIG	121.914485498285	137.916314858221	0.177923578396442	0.0651066530135564
CCDC173	0.068808204362046	0.874445812620834	3.66771648608001	0.0215423669771314
PHOSPHO2	5.10204396986785	5.8004662825815	0.185093546684198	0.469856403901225
SSB	184.189209890091	148.484076873658	-0.310880320753949	0.00194964382897716
METTL5	101.550228931501	63.4396224789188	-0.678737401115689	0.00138136936015401
UBR3	21.6265448226428	65.1758302306165	1.59153386468137	3.44176648721507e-05
LINC01124	0.215719401151653	0.766631020407909	1.82937644152745	0.00422843280329336
SP5	0.57422303864915	1.37267738101075	1.25730947034906	0.00525571990684341
ERICH2	4.51759894671475	3.83704312851031	-0.235561219086455	0.182871642319918
GAD1	0.849342528614473	2.66393470854796	1.64914032716499	0.000144009785530643
GORASP2	95.003821009239	118.735115962822	0.32168923153807	0.0112591762104004
TLK1	48.80014749455	34.7363099100867	-0.490441005679029	0.0077863494928061
METTL8	6.7454328429308	6.53244025332987	-0.0462889969239596	0.602335639934644
DCAF17	11.3934502221794	11.7551056116747	0.0450828032756306	0.752939466805951
DYNC1I2	35.8866427068643	57.3453108012279	0.676228558643742	1.44382732701265e-05
SLC25A12	22.4376014499541	22.3607477156886	-0.00495003106755694	0.949005530441358
HAT1	103.965091699305	121.297130057981	0.22244621931334	0.00274975490244994
METAP1D	8.25870038329934	4.20091611370272	-0.975210794639476	0.000322003142597222
ITGA6	6.92196442893438	14.4704908894969	1.06386043113017	0.00280647776506484
PDK1	37.6589499116349	15.7082128792166	-1.26147371737491	0.00431492597331024
ZAK	5.06191135379058	4.38972511126217	-0.205551642957794	0.26184786772376
CDCA7	19.1061032148111	23.8596210445811	0.320537565851986	0.017059859892874
SP3	59.0093759991016	71.2521065398346	0.271988465006426	0.0285764622190884
OLA1	52.2130935125959	63.1378590634694	0.274093703479837	0.00217490530687673
CIR1	91.5728650142985	114.484534545921	0.322160655544082	0.0130887414786142
SCRN3	22.1544714008013	22.6454966434852	0.031626274851342	0.726853593992929
GPR155	2.88341281505966	4.7452953249161	0.71872047591935	0.0176495662056504
WIPF1	245.949985912305	87.8588023121631	-1.48510623451188	0.00223455918715063
CHN1	2.51089578668851	2.41579263366649	-0.0557055294049686	0.52995940723423
ATF2	41.6254733549703	48.6620020335933	0.225328998046792	0.107450922402135
ATP5G3	191.302342392672	166.744936697736	-0.198211584962978	0.00422839251340066
KIAA1715	23.9983888246332	40.5645564510843	0.75728216235324	0.000769043331953887
HAGLR	0.420170871904152	0.967304686527922	1.20299423717319	0.00982106086638985
MTX2	62.1643282951969	59.8032851549287	-0.0558622195847902	0.1459363625379
HNRNPA3	208.689666019797	132.216677319845	-0.658454997794368	0.000285340130033628
NFE2L2	61.5815738156107	67.8437543675334	0.139717270370174	0.016517520978211
LOC100130691	1.28445032714753	1.03345604176309	-0.313674073975127	0.2362047231426
AGPS	20.4313059982133	24.2061158280535	0.244590173426496	0.0471949836119392
TTC30B	3.4690814997439	6.10631292459015	0.815747789390498	0.00725417190069902
TTC30A	1.82181528796295	3.2686978227942	0.843339319109738	0.012094002099647
RBM45	19.7865945613059	34.4088763545755	0.798257446802505	0.000188440825160205
OSBPL6	2.58721421613249	12.6846916283054	2.29361703080571	6.06543782374718e-06
LOC101927027	14.908379715897	16.4361531486141	0.140749208371102	0.274069419409808
PRKRA	49.8474263518792	75.4478655717782	0.597961067868207	0.00058025537931712
DFNB59	1.59076783224569	1.86001412343746	0.225590281975661	0.551214944364721
FKBP7	1.49844298172033	1.5784681617751	0.0750609733889123	0.666518063893075
PLEKHA3	26.3718812370582	32.676668035401	0.309260393227361	0.000805825682141129
TTN-AS1	2.71414801601247	4.26439097893333	0.651840316812842	0.00339682434305754
CCDC141	0.652032874419267	0.227596732478994	-1.51846485902721	0.00427347841519397
SESTD1	3.07597903882678	6.71790146842921	1.12696496356762	0.000304594364601421
ZNF385B	3.69685991978245	2.1450358267634	-0.785298634357206	0.0191099930984065
CWC22	24.6675968976149	33.6826976540699	0.44939051276492	0.00229178397881407
UBE2E3	80.4792306559709	78.9782767934952	-0.0271606233621604	0.229216768465375
ITGA4	151.280577357673	33.9415299958786	-2.15610327001358	0.00345872753267498
CERKL	0.597762931284656	0.696000429016832	0.219514760551329	0.440920116068442
SSFA2	27.5458488111201	42.8707688285249	0.638159370655231	0.00096229437966911
DNAJC10	112.335206079746	81.4373477010762	-0.46404766137515	0.020377315287392
NCKAP1	0.715033124995215	2.38944372485049	1.74059280666206	0.00090787640017219
NUP35	11.5593105879132	9.74440747099166	-0.246408989040922	0.0587283923910938
ZNF804A	3.04690096245999	1.58219249968895	-0.945417468896986	0.0360460605454744
LINC01473	2.62375400644044	2.12180371655142	-0.306341262653026	0.516517839750581
ZC3H15	133.557158993191	156.825031197524	0.231698539588122	0.00526660201299293
ITGAV	13.0507533055343	30.0199482352035	1.20178840592343	0.000305589624172023
FAM171B	8.87316423588171	33.9003260464701	1.9337785718796	0.000105337205869402
CALCRL	0.638351248055038	0.649707515383061	0.0254399186633751	0.907085476004808
GULP1	0.17484850460617	0.0661200295359776	-1.40294618322422	0.135610245538007
COL5A2	0.251125503048216	0.714450654182738	1.50842582148788	0.0186727244805169
WDR75	54.3891147603463	52.055877119612	-0.0632568913282456	0.254072650749433
SLC40A1	2.53323078125169	5.59005910503153	1.14188502231616	0.000349883076105803
ASNSD1	72.8169521744267	75.7876960921141	0.0576892935237652	0.307099253715691
ANKAR	4.14769203544274	3.10911263534241	-0.415805895725461	0.010950184202551
OSGEPL1	9.82733414027182	11.2064855137886	0.189461887827005	0.129620943320874
OSGEPL1-AS1	1.27557146078113	1.62967042577329	0.353436507768764	0.398962765322242
ORMDL1	86.5888022134315	86.460768413745	-0.00213480751103744	0.970599740937748
PMS1	30.6486531773205	20.8274588676514	-0.557336848911385	0.00154913138056948
C2orf88	12.5884938164425	9.56267370945429	-0.396619723203148	0.0271527899681714
HIBCH	35.059954354463	36.0529019967545	0.0402912727987817	0.364757884813419
INPP1	5.51914025342387	8.13849953797993	0.560319287166087	0.0418308430001041
MFSD6	34.3006790254405	40.6871059415574	0.246334529050256	0.00678815929602964
NEMP2	7.90944513570169	7.32796465192763	-0.110163945850393	0.508830585731525
NAB1	17.5962889709796	16.3923106397658	-0.102251969606241	0.216425558452088
GLS	107.603519694079	131.66184212739	0.291112019274178	0.0332299157612275
STAT1	30.3647903918096	44.533757076436	0.552499919132988	0.000165546784331737
STAT4	10.733575913774	43.4093407754489	2.01587472053435	0.000590524605574998
MYO1B	2.86761740798258	9.37666864995458	1.70922289669551	0.00135185124467031
NABP1	36.6751943439342	60.153916989637	0.713854072320781	0.00653287975463174
LOC105747689	9.69429787669665	4.91995885198067	-0.978490163225196	0.0254501174603285
SLC39A10	12.6645696127533	8.34291608229919	-0.602174410799846	0.00917852195765653
DNAH7	0.322207746409402	0.368417020225903	0.193348533725368	0.324830128211306
STK17B	153.356924526449	100.009125517962	-0.616761662708026	0.0225076518768642
CCDC150	13.1216200303524	20.9700389294383	0.676383689755213	0.00425180964955445
GTF3C3	23.3835129460473	34.3442065876091	0.554575071286917	0.000448373425777886
PGAP1	1.39570300331448	5.33669599332797	1.93495485214611	0.00168465829116762
ANKRD44	24.8852908871045	17.2984917472825	-0.524646995949747	0.0591361262294124
ANKRD44-IT1	0.910435249453632	0.724903738366153	-0.328766986703476	0.483136549584277
SF3B1	156.836854254905	178.454994319187	0.186295667349092	0.0409846616940541
COQ10B	33.6388534394641	36.898584653542	0.133436945801097	0.119926074459157
HSPD1	1051.84495347885	861.125799345243	-0.288626143555309	0.00681087917722431
HSPE1	176.431401107159	100.286804335358	-0.814975563679777	3.31117016283786e-05
MARS2	29.7975492936283	26.213297342343	-0.184894840646316	0.0381094277537277
PLCL1	6.76105616057082	7.65372617094505	0.178913655394244	0.131345493779803
SATB2	1.67893938122384	3.15921063661539	0.912013988133969	0.0042683193205155
FTCDNL1	0.684937278961998	0.697773028590231	0.0267859495821184	0.951456095160776
C2orf69	26.1448416567254	42.1210362418642	0.688014596611096	0.000666978398513979
TYW5	11.0333752529166	10.6112932918293	-0.0562736966881946	0.611511145328325
C2orf47	19.8090215339109	27.1554667373157	0.455085039836973	0.00150185678270935
SPATS2L	46.3319423525433	32.1477512055386	-0.527289343169391	0.0140981755428233
KCTD18	16.5412197603322	22.388312465445	0.436680164445946	0.00125010930800433
SGOL2	32.8309767848959	62.5997988368665	0.931100347585154	0.000709578568444309
