GNE781_6	JQ1_0	LOG2_FOLD_CHANGE	P_VALUE
MEMO1, MEMO1	40.64475687493	44.2098925544993	0.121299969676116	0.0409879167307862
DPY30	151.492745298256	109.93026697484	-0.462660050851564	0.0175308345633834
SPAST	15.7749067042465	9.8837983720482	-0.674493987539566	8.09611049816213e-06
SLC30A6	29.0205728552861	20.6854005761307	-0.488463102081273	0.000277951042051488
YIPF4	62.6473743189346	50.1867786889503	-0.319946696881093	0.0102765582551919
BIRC6	21.6664292695067	19.299227705515	-0.166918293500263	0.0122335408054682
TTC27	38.4136800179753	24.152665093545	-0.66943779010197	7.00071383544805e-05
LTBP1	1.47505242967852	1.70575117732092	0.209640977112749	0.0454098178597393
RASGRP3	32.3604967678095	100.348564507941	1.63271431906818	4.51205013054016e-05
FAM98A	60.3545905664522	48.3867168349805	-0.318852454537919	0.00524726666949748
CRIM1	8.89524722825892	16.6332337596533	0.902962069859381	2.0422877027922e-05
FEZ2	33.4749318337079	26.8360049280071	-0.318911204006393	0.00349955059757356
STRN	14.5652241519551	10.3048553502916	-0.499203650202353	0.000747279932536852
HEATR5B	32.248861122097	44.5259646086209	0.465398653909164	0.000232368994767238
GPATCH11	50.7511346111487	93.6707890077591	0.884159141236345	9.30823373670438e-05
EIF2AK2	30.53996848336	21.2989454916518	-0.519916568749692	0.00182447461222296
CEBPZOS	37.3447034442341	40.6342201821423	0.121791565766993	0.00753654637059969
CEBPZ	115.24157918411	85.9942021055844	-0.422350036422681	0.00137892163986996
NDUFAF7	19.4033465212406	18.3063901517763	-0.0839581641573907	0.418528214940774
PRKD3	366.212756452954	659.466737841837	0.848617848661425	9.40626124400955e-06
QPCT	344.537458073986	495.181100425366	0.523295411168056	0.000115654013199429
CDC42EP3	19.8381152281453	28.5544492101664	0.525440591331104	0.00107082322404064
RMDN2	1.56084746038919	0.428644413021335	-1.86447630702251	0.000108057753343059
CYP1B1	0.709210159551465	0.301133183370312	-1.23581150862835	0.0323629870894524
ATL2	35.8221250896011	29.9176939316271	-0.259851949437801	0.00327847980263237
HNRNPLL	35.0667797212368	26.107187003726	-0.425657931452975	0.000346456452192264
GALM	38.6773290590122	68.2717500837754	0.819800564479999	0.00112713158013306
SRSF7	158.119463036735	157.166485588116	-0.00872135299473244	0.885647320225207
GEMIN6	82.6484343578689	55.7449776622778	-0.568145658796602	0.00112439326641477
DHX57	22.4407982709668	9.80397482221668	-1.19468531254227	0.000407034412096816
MORN2	23.6648285127895	6.14683230220045	-1.94482943649031	1.41642829505895e-05
SOS1	17.2225584818166	16.6247523610829	-0.0509666262474154	0.138210347506624
MAP4K3	13.6887928890679	15.7116909421449	0.198843224556525	0.00469140113420346
LOC728730	3.83105161901869	4.82287629090269	0.332153340201709	0.00421490893241821
TMEM178A	0.473475494204171	0.8179681332721	0.788754881495732	0.152074184248514
THUMPD2	24.980390525537	19.1097008613254	-0.386490836293395	0.000766256566968413
PKDCC	5.13979367714364	9.56700821884329	0.896357390141112	0.000496766838070058
EML4	52.9684086462154	67.6300206837698	0.352531629241824	0.00123009259007593
COX7A2L	218.27827039175	284.978698486234	0.384685567970058	0.00092998726716669
MTA3	4.25813523591887	2.83743182069468	-0.585636042695927	0.000433572847254364
ZFP36L2	98.2605762633218	162.454856302384	0.725354266024916	1.9376965806162e-05
LINC01126	0.661680572233214	1.10295231153102	0.737163588351882	0.175632806698012
THADA	19.9242867294128	12.6676937072229	-0.653374188117155	0.00945525415273978
PLEKHH2	1.48184987347682	0.769805743777766	-0.944832954577045	0.000330858373488829
DYNC2LI1	26.6451989261446	11.9054666202061	-1.16225143754079	0.0024038106211673
LRPPRC	114.175411414992	117.166063160461	0.0373027691991968	0.110377332417583
PPM1B	36.769425517473	29.5821842424063	-0.313778056368473	0.00188042144994486
PREPL	31.1290078189017	25.0844489355682	-0.311466349438788	0.0408993019750974
CAMKMT	7.6621608267482	12.4536612947789	0.700746734554271	0.00871637677671304
SRBD1	18.6964191226696	12.3404490015267	-0.599367093645897	8.79083261789104e-05
PRKCE	5.04397994295149	5.82014304069219	0.206492071549198	0.0388451451036597
EPAS1	9.3012448170102	3.76604763245402	-1.30437256281581	0.00126093063635785
ATP6V1E2	1.17453207226697	2.40708897217889	1.03520335977916	0.0126172085696724
RHOQ	22.3728513590879	57.6905309068743	1.36658540442943	4.58500552162577e-05
PIGF	30.221034346015	27.8232378111868	-0.119262721910433	0.161124050033928
CRIPT	11.7677286424665	7.94551509619971	-0.5666232287707	0.000149269129672155
SOCS5	12.5701831202858	12.2603859174236	-0.0360012757147102	0.431827520636369
MCFD2	45.7448474334307	52.4155127888341	0.196384600482081	0.00504438401728399
TTC7A	33.8010138248712	54.8584117163469	0.698646334046697	0.000158695506823955
CALM2	331.727650495307	315.425263879034	-0.0727010531757113	0.147561904131762
MSH2	96.2565038703558	53.8945049797449	-0.836745839181418	0.000733120418911416
MSH6	157.694654534707	84.4651028285316	-0.900706444029886	0.00129847492853711
FBXO11	38.0522199514245	38.8399475834797	0.0295606313260694	0.16796205993672
FOXN2	20.4425459033118	21.9551985242137	0.102987699817181	0.0223570036486189
PPP1R21	20.3367698541641	16.663060681795	-0.28743712991267	0.0106750871839741
ASB3	1.52956771012252	1.22442350215082	-0.321021330798299	0.0470219880612421
CHAC2	47.8760936490089	39.7054276277089	-0.269969209888006	0.00517677853223339
ERLEC1	123.655723942821	99.2901701602574	-0.31660622119968	0.00196877155534975
MIR3682	5.52893877714909	9.25011607363136	0.742468872596964	0.21635615209852
GPR75	1.46189720510389	1.46699972660987	0.00502673196883124	0.98416953897427
PSME4	43.0458153627992	51.1702351568198	0.249431868471558	0.00740587716724594
ACYP2	30.4731623481277	27.4878029424029	-0.148747624193255	0.137920333429394
SPTBN1	61.8129689645426	66.9640839526396	0.115477955119988	0.178982877555233
EML6	3.19667946867664	4.25141766737448	0.41136990683461	0.0299934580131581
RTN4	65.1460559681063	68.3606589400316	0.0694884647704649	0.0611416735851038
CLHC1	2.67825457914944	3.93132976490108	0.553724282621039	0.0481054561989274
RPS27A	1369.35091001441	1456.78578984487	0.0892965556248134	0.186838287136691
MTIF2	70.0052550598373	53.0817757571725	-0.39924659007026	0.0037938767600469
PRORSD1P	2.02782113864929	1.56864494207982	-0.370411567189036	0.130948007613869
CCDC88A	2.2681794090853	1.55651958543914	-0.543211029362581	0.00614571219639338
CFAP36	45.1388193316873	26.3648964571327	-0.775750352504978	9.56013148266475e-05
PPP4R3B	79.0738813783073	70.6545163509429	-0.162419458839563	0.0424101224916312
PNPT1	36.7456167286976	33.7417661905314	-0.123036673046249	0.0464904233772203
EFEMP1	2.1270399811508	2.64372785348918	0.313726521489295	0.127616640503155
VRK2	40.8601729438362	24.539104216721	-0.735612725039604	0.000132380302635498
FANCL	66.9099240510772	32.7638015275482	-1.03011744652776	0.000516825094447807
BCL11A	2.51709773924277	3.61510057059047	0.522274545280682	0.00102716408720936
PAPOLG	11.0684371905801	9.05087217539504	-0.290322807568405	0.0126797047217612
REL	1.38344093457155	0.815816130982228	-0.76194511133649	0.0142000540153057
PUS10	3.65949997700933	1.85011891878597	-0.98402853168428	0.00247782069837525
PEX13	11.7566471882206	10.6018313975179	-0.149163182269201	0.0419672761308362
KIAA1841	12.1500379521258	6.51276720051138	-0.899618256836248	0.00219392373277899
LOC339803	13.0750208162175	10.537007153858	-0.311348089583721	0.019424192513979
C2orf74	45.6330214688892	29.6646640390028	-0.621332737205916	0.00388606522936511
AHSA2	34.0092360814162	38.5610278055789	0.181216905210654	0.212949891961617
USP34	38.3188456340044	35.8113687871497	-0.0976364375310297	0.0547424772546955
XPO1	165.802027776903	136.103507492662	-0.284757404571347	0.0130107450461491
FAM161A	11.6194625345483	8.27579777752653	-0.489573039628074	0.00623490998307806
CCT4	292.639404409318	251.633689463249	-0.217798956544146	0.00502803137419478
COMMD1	66.4167435528848	46.5500979086917	-0.512762786290661	0.00380257495130018
B3GNT2	32.604001732345	40.6516314042431	0.318264202691997	0.00518743174524056
TMEM17	6.01399716603041	2.02917952094714	-1.56742768250307	0.00218688863709815
EHBP1	13.1676314063738	11.7358035073107	-0.166079235671491	0.105429733200047
OTX1	2.92847938236733	1.3861360159407	-1.07908290707847	0.0035100360815189
WDPCP	4.48458484510134	3.73333883715006	-0.26450798229455	0.0426406416884139
MDH1	272.242853101418	260.880636219899	-0.0615043113586858	0.241509835165146
UGP2	135.172858733217	114.029549972659	-0.24539776561193	0.0502410232023359
VPS54	31.9038778498861	27.775404376982	-0.199923875526833	0.0667391079568883
PELI1	36.8370516210743	38.752226510751	0.0731216078330895	0.164603824616128
LOC100507006	7.19321581906064	8.09165182272368	0.169797353088001	0.340459319751003
LGALSL	7.70514926280697	5.68621228639418	-0.438354943723516	0.0215894154170134
AFTPH	68.2160111511564	73.9427002326452	0.116297331122393	0.0503231982223989
SERTAD2	20.045463285894	25.9015892938574	0.369764861762259	0.000167193504687314
LOC400958	0.545737110472614	2.31387514690686	2.08403296462725	0.00170530966551129
SLC1A4	246.746859005237	420.017574892743	0.76741797634441	5.0826287957312e-05
CEP68	11.5236808106542	12.2994170981495	0.0939883384665053	0.031914523340808
RAB1A	93.5623004570808	92.5140158973764	-0.0162553834388276	0.613316189483354
ACTR2	271.343561848941	274.944754628877	0.0190210849012801	0.563763597662417
SPRED2	16.7965064866058	28.7570068764114	0.775752325784203	5.32595765766139e-05
MEIS1	18.648626026281	24.4398433371195	0.390165696266733	0.00547917565696318
MEIS1-AS2	0.775027632473923	0.719685882339267	-0.106880390362491	0.813356091597677
ETAA1	32.188814473788	27.8387182259044	-0.209466655874287	0.0147254790107865
C1D	84.5341239131585	68.4883137201859	-0.303675992560934	0.0297226620064229
WDR92	13.8233474036871	15.3102466932896	0.147390514105061	0.0445563196936547
PNO1	38.2490866021679	36.5278272429044	-0.0664293547802233	0.111256936701491
PPP3R1	75.6216254555126	71.2687853563099	-0.085528523263827	0.108172521566936
PLEK	49.4884354434871	90.6169375785914	0.872689302729841	2.29892855943114e-05
FBXO48	8.07146786298275	8.12635749156148	0.00977776909342225	0.841006448088243
APLF	5.46973780804168	5.24307760120916	-0.0610577801621393	0.259106065135235
ARHGAP25	31.1359504804306	30.3786070906764	-0.0355255993217098	0.29171644763294
ANTXR1	1.91996722587539	0.803971094020826	-1.25586614735144	0.00395563154202241
GFPT1	29.2313922632589	38.0289111570386	0.379578087381124	0.00216718286709641
NFU1	41.6543800616841	32.2201406619665	-0.370505414175057	0.0018531475150442
AAK1	6.18187281810659	5.82728587405843	-0.0852198854934497	0.068212448667985
ANXA4	36.6302050984478	31.7812147193717	-0.204859511530598	0.00617797221454454
GMCL1	67.6287879776811	46.0585940238072	-0.554167126097394	8.33751858840147e-05
SNRNP27	76.5804426268021	51.6800272267557	-0.567369168744124	0.000174067246893565
MXD1	12.8815607414815	8.51759949710536	-0.59678860210511	0.00182606272258076
ASPRV1	0.347657794564508	0.600861187270191	0.789363798317893	0.056785426639962
PCBP1-AS1	6.44607152710368	7.89519331503608	0.292554394165586	0.0960885369793883
PCBP1	626.147494383028	593.97884906033	-0.0760909771704286	0.00562147736455606
LOC100133985	0.547961138886148	0.364097039846208	-0.589750570103554	0.20688661860632
C2orf42	17.181948903361	14.539886119774	-0.240877717135754	0.0309755786623543
TIA1	50.0536287838237	56.8800201037816	0.184447309628166	0.0532092495344982
PCYOX1	48.1910677846888	32.1555734144757	-0.583696951106177	0.00286898090775069
SNRPG	395.603256556213	321.466681600788	-0.299385084988471	0.0244865637133271
FAM136A	106.302936593337	110.522348836964	0.0561566764259578	0.294484496108163
TGFA	7.90602066508321	11.136191471794	0.49423229045717	0.000470246546039495
ADD2	11.6739202866483	8.29877181934065	-0.492319377136764	0.00461702161389355
TEX261	71.0856105519471	66.9933920460557	-0.0855387519496379	0.226685636518281
NAGK	125.644844584608	105.86401066011	-0.247139259623252	0.0388944760264759
MCEE	38.5840702843631	42.3474053599044	0.134268234629899	0.19178896269883
MPHOSPH10	70.727465777205	59.9286127877989	-0.239025590130003	0.00717965452495157
PAIP2B	4.78205714635917	3.5661428692425	-0.423266868241242	0.000284591813436634
ZNF638	53.3632560203975	41.1173785067699	-0.376098410384177	0.00082908634989184
EXOC6B	10.432842477665	6.09795614234343	-0.774734601193819	0.00110322273201483
SPR	34.6897522338046	14.7595486073013	-1.23286093644327	0.000152881248014824
SFXN5	18.3874845284576	9.86085004621474	-0.898940204193502	0.00113201711201226
RAB11FIP5	22.176120766423	18.7633821544678	-0.241087117927817	0.00247025391367309
SMYD5	37.3125316509609	28.2313410184095	-0.402362590219431	0.00648360688836357
PRADC1	101.937242944659	78.765705323995	-0.372041718422389	0.000212756108262174
CCT7	427.576099149023	354.757476136175	-0.269348122994225	0.0055609158336096
FBXO41	7.04180211066796	7.12190297291943	0.0163180958773	0.482893559190435
ALMS1	10.1981350155103	7.10872452610376	-0.520642708938838	0.0137109727666903
ALMS1-IT1	3.96264198012539	1.7242236615252	-1.20051569847781	0.00102865191539272
TPRKB	137.214242111749	101.50273510575	-0.434911630408134	0.000233442857291965
DUSP11	55.6729523598755	38.9369279004129	-0.51583753115207	0.00194377593809861
STAMBP	23.0140226226371	21.7913051136057	-0.0787605701821832	0.131000059658868
DGUOK	91.3370688287872	91.8373112462103	0.00787991255926095	0.764447208452238
DGUOK-AS1	1.32929542066225	1.21709347454047	-0.127221789300016	0.813941960165582
TET3	7.00694391059198	7.63052870210806	0.122997673859073	0.184628742480031
BOLA3	127.039926194785	102.16458745931	-0.314386767026117	0.0117093768206221
BOLA3-AS1	2.81260621582611	2.57470947409161	-0.127497929398175	0.429414277422826
MOB1A	170.503576844927	140.06770281028	-0.283677671008753	0.027722788154045
MTHFD2	216.597999207078	396.792911945831	0.873366338256292	2.84211118681889e-06
SLC4A5	0.282465002209255	0.481076903923818	0.768195411811483	0.00738773036673755
DCTN1	69.948155472586	54.0825940348215	-0.371121662970123	0.00254654435771487
C2orf81	2.31575174205781	3.07850529402594	0.410749450640443	0.0697311461285664
WDR54	64.2107759191439	56.0831342714837	-0.195248453947336	0.00680510177285621
RTKN	3.26566423879569	2.13586106507434	-0.612558662297532	0.0181587840405552
INO80B	0.484241867861135	0.467682614146948	-0.0501980227331376	0.815080210078771
WBP1	10.8973021156521	9.30043507542073	-0.228600893647304	0.148569384347663
MOGS	83.8381520320475	97.2456902015814	0.214027395994199	0.000130480683762553
MRPL53	132.776510207218	118.606170461068	-0.162820871073206	0.0800665018671489
CCDC142	16.2142640438107	10.9451071411262	-0.566977465115236	0.000790581772316012
TTC31	34.2970587317788	25.7021405244172	-0.416196343294985	0.00835306420281543
LBX2	0.881399868897138	0.740288006215694	-0.251710027088027	0.547594048796092
LBX2-AS1	1.64699914648063	2.25864704076116	0.455619030672196	0.0157542128134586
PCGF1	40.0032158095354	42.0432676371351	0.0717588199461272	0.477840755898621
AUP1	180.13185500024	210.155816196367	0.222406050683375	0.00903780916032603
HTRA2	34.7994842205986	35.8921320913608	0.0446017023770348	0.255358437013453
LOXL3	1.02951906597098	0.990143715762788	-0.0562607004711263	0.767792051541307
DOK1	28.6981379800073	20.1998812204287	-0.506610323970039	0.000146797400578861
SEMA4F	7.8728935567699	2.71563071300017	-1.53560666581066	8.63331435502222e-06
HK2	15.9648955918958	21.1157501085385	0.403416379922418	4.26850981005643e-05
POLE4	107.497245878215	56.4101736399388	-0.930272414954348	0.000752360337782592
MRPL19	19.182161495396	14.7908771216379	-0.375057687114912	0.00192960070578109
CTNNA2	2.43927508454353	7.1575084132595	1.55300499657498	0.000961400698072429
SUCLG1	179.339625586342	170.468157345205	-0.0731920151602653	0.0453447515423154
TRABD2A	1.08007275793761	0.857324627802709	-0.333215008797034	0.184143736711207
TMSB10	1963.18243566682	1789.18533094665	-0.133891411338018	0.108254835876039
KCMF1	25.2276441122266	27.3503193449258	0.116552191874105	0.00287249038667083
TGOLN2	91.0091429428852	93.6753183693747	0.0416574874326841	0.243643450873083
RETSAT	68.1243033785836	60.0965474643353	-0.180887461477091	0.0209421920209358
ELMOD3	27.946049728874	23.0341276649073	-0.27887140546002	0.00670817915355776
CAPG	8.5331481729268	6.00907817157074	-0.505934409867874	0.00894637940606322
PARTICL	1.80677050429818	1.45320772999831	-0.314172321980394	0.484622014279089
MAT2A	240.781711381003	210.684320930001	-0.192642862916315	0.0280597813580025
GGCX	9.15180072428525	7.15397995048485	-0.355309563434082	0.0142684743259292
VAMP8	308.537854178838	338.038689566378	0.131740873893511	0.0594371075292235
VAMP5	15.0001206474728	14.2069711363134	-0.0783750933754362	0.626474110505655
RNF181	143.795403411621	114.646708995722	-0.326822617013845	0.00293333129932382
TMEM150A	11.8204437410803	13.6710143215049	0.20983609223484	0.0763793277745892
USP39	82.3777297567038	77.4791907722632	-0.088445481741356	0.0259502287014951
C2orf68	25.8823167449903	29.0171987443961	0.164941491775138	0.0322937138271782
GNLY	1.42656545463522	4.12934692801648	1.53336768881433	0.00267585984636194
ST3GAL5	46.4782658229202	118.843994268236	1.35444085348733	5.20135093834366e-06
LOC90784	6.27783246319515	9.47473621257146	0.59381924940805	0.0069162480459154
POLR1A	17.0996969974562	15.9272946891763	-0.102469520625666	0.162901818682646
PTCD3	30.1422966479643	38.6750881377481	0.3596152343258	0.000795866639885069
SNORD94	3.88863024117335	7.63240908224627	0.972876439545241	0.0206560365091193
IMMT	151.600068018172	134.314867200804	-0.174651396484203	0.00127577659778683
MRPL35	46.2865050325459	45.1440397630242	-0.0360561073576669	0.453917994134572
REEP1	34.3947516032341	26.7068690732524	-0.364977582224582	0.00576168438968398
KDM3A	37.9386544811156	35.0755386997049	-0.113203252225412	0.0763377203899482
CHMP3	0.568899257887589	0.410068500707004	-0.472308271360579	0.140743266742486
RNF103	30.1485303486666	37.1220353706867	0.300188137677342	0.00134968819924394
RMND5A	48.532092144004	44.8044384623008	-0.115297396743601	0.0645421422758704
LOC285074	27.893425439114	23.4460202399127	-0.250582056279052	0.0046954685326152
LINC00152	43.86159180069	46.6838807596184	0.0899663246088267	0.308601243042725
KRCC1	27.5055314417065	40.1265158936285	0.54483411723791	0.000325435899199369
THNSL2	0.71477903805048	1.84373092181146	1.36705889005658	0.0100257544131555
FOXI3	5.91146482025807	2.33613797745348	-1.33939017911373	0.00351806854699282
EIF2AK3	45.4475290632286	70.6232296038289	0.635940938459688	0.000516515650506355
RPIA	33.5746188751373	33.0306376656175	-0.0235662013621818	0.770392652002246
ANKRD36BP2	27.4908158035146	88.445207303548	1.68583424765255	0.000771701424799066
LOC654342	21.594256688736	19.9972960563472	-0.110842718858898	0.30554858871818
GGT8P	0.250026854437549	0.554243091355173	1.14843582437862	0.00535879273987865
MRPS5	113.383757557012	117.269556314051	0.0486145458553861	0.33464256976759
ZNF514	1.20067742289014	1.65167701518358	0.46008299095744	0.0161108130849368
ZNF2	5.8714799854601	3.05862208349362	-0.940842338119723	0.000378888818344713
FAHD2A	39.2098037534194	29.7851085446377	-0.396623204483373	0.000363122155660661
LINC00342	9.71053851724231	13.1217391896438	0.434335740703946	0.0483621567023036
ANKRD36C	4.03151486977468	3.96896731100998	-0.0225583631908243	0.891805286694086
FAHD2CP	13.9879952381313	12.4443767381195	-0.168695233563658	0.337417508537988
GPAT2	41.1023436278751	34.1208815603369	-0.268565736582549	0.00664707030052288
DUSP2	3.78521859443378	4.87874737583865	0.366134164157353	0.0320284201166038
STARD7	213.294172153424	189.3065543783	-0.172120184923486	0.000745093648588366
STARD7-AS1	8.42619003476314	11.039939634783	0.389779925341929	0.000429950019197524
TMEM127	51.9634969458328	46.0093749727924	-0.175570664064913	0.0084633386054069
CIAO1	66.2080274587939	66.9255081132805	0.0155500385209382	0.566301074974899
SNRNP200	124.923319716976	113.610764914742	-0.136943272795034	0.00852476128074244
ITPRIPL1	16.8483763994032	14.6626908088325	-0.200459689730021	0.0154917683552959
NCAPH	37.5441055599598	22.5167592498492	-0.73758722096572	0.00187292053398072
ARID5A	238.220356884013	374.010302124885	0.650781307196181	1.734765730438e-06
KANSL3	31.3131767112114	23.4896658293036	-0.414743687521999	0.000167831702795985
LMAN2L	20.6007260142847	24.5385205782466	0.252353089862937	0.0257645999917143
CNNM4	14.1837488192152	10.0455175907736	-0.497686992610858	0.000518057400620178
CNNM3	35.8148525192087	21.4732455936202	-0.738017736078867	0.000541663940955927
ANKRD23	11.7001415445267	14.4543579455263	0.304978543361518	0.0515345987940348
ANKRD39	139.693364986213	92.8578211524847	-0.589168164181679	0.000712802242226718
SEMA4C	5.78833334951279	5.56382769375693	-0.0570702671859561	0.429432103919978
FAHD2B	22.0645570892789	13.6885042458696	-0.688765977074169	0.00424051066779483
ANKRD36	8.10837880826796	6.74180279658565	-0.266279062495541	0.179783158665271
ANKRD36B	6.31446456591173	4.5315794602971	-0.478646423722382	0.0179697843083987
COX5B	804.333228605282	770.239605006231	-0.0624860147907426	0.247295511999956
ACTR1B	111.432741639281	113.037282038567	0.0206254881321372	0.383143588444923
LINC01125	2.92404708505963	3.67391719601979	0.329352568104003	0.0793121485233952
TMEM131	35.7459483058663	37.7429420777509	0.0784271599108951	0.205352385162831
INPP4A	77.3115202726701	183.356723327017	1.24589785496348	4.13328096412888e-05
COA5	41.5191360930429	39.3407181055553	-0.0777531331349387	0.3393179067422
UNC50	94.9749230522983	73.1919177605264	-0.375862290762196	0.00178360460054074
MGAT4A	5.29101294628499	2.08869875043012	-1.34093951791299	0.00263668936142421
KIAA1211L	0.441379600538066	0.551469954602409	0.321262333093732	0.111810946554304
TSGA10	1.68168169771614	1.88957903567264	0.168160200027021	0.13177199180986
C2orf15	13.7003860697108	12.5393753777456	-0.127751062998291	0.104247344470875
LIPT1	8.65405458093134	7.63968860938219	-0.17986238404126	0.164116227501932
MITD1	85.2198634821985	80.3587808962087	-0.084734062938569	0.142786894759208
MRPL30	41.9151705230485	34.644844259973	-0.274831827888012	0.00817527021459033
LYG1	1.75030908334724	2.07162335130414	0.243152018713761	0.241996640476725
TXNDC9	87.5436279037161	69.79615964577	-0.326854514043238	0.000738132458677614
EIF5B	157.332756482534	120.60067222989	-0.383581120460304	0.000536645602765723
REV1	17.6149628871949	14.6011289877116	-0.270721509828313	0.0060766783591066
CHST10	6.30182749620538	1.62276549331063	-1.95731573278416	0.00538640965207402
PDCL3	81.8302012290791	48.6431250728184	-0.750397482109627	7.37938372199553e-05
RPL31	1305.01005953154	1358.57017878537	0.0580281641543815	0.151707050022515
TBC1D8	5.19059117060695	1.28566789871349	-2.01338083264887	0.0035274457081099
CNOT11	83.3121697291839	69.2444989892775	-0.266827787724081	0.000494807882746678
SNORD89	10.9525005104689	16.145876565241	0.559905485591154	0.186980863489775
RNF149	43.7243421771273	52.5657048108342	0.265685176578707	0.00801408567140313
MAP4K4	28.6663190888204	20.460388651955	-0.486523116765889	0.00116146096611144
IL18R1	2.49644386854428	1.18841286045289	-1.07083834611435	0.00253250140549343
MFSD9	10.2130124405424	5.84033334450186	-0.806285847549892	0.00492964350416896
TMEM182	2.5231218295615	0.891056056681694	-1.50162176866416	0.00026520901018169
MRPS9	74.7216278869471	51.5465609073621	-0.535649709154961	0.0149947017909661
TGFBRAP1	25.388093173248	22.4561246481713	-0.177043065359602	0.00798402969652304
C2orf49	14.361387722184	13.3572908281355	-0.104567736548062	0.0346116312520946
FHL2	3.73681696444558	5.14001193110077	0.459961808406746	0.0148204583816566
NCK2	37.4010906218845	57.4555588435615	0.619366140879088	0.00102666764010987
UXS1	36.3548606102248	19.807405914582	-0.876108314569275	0.000137247155776401
GCC2	35.8550500395035	28.2556796544883	-0.343635439225888	0.000844389963694845
LIMS1	35.6461138940228	45.6414157892726	0.356598740506881	0.00449119813444143
RANBP2	54.5048174336538	48.6785705852237	-0.163096943931831	0.0464612632003828
CCDC138	18.4215733261413	19.5315708696591	0.0844117032795679	0.36121241306908
SH3RF3	8.26359126612788	10.2877177718777	0.316082167667507	0.0056433330088997
SEPT10	61.7661024093438	74.0018515575509	0.260746072019502	0.00234852502138025
SOWAHC	10.9161076902715	16.0323852290941	0.554530547042743	1.89920018987685e-06
NPHP1	3.41695312031258	0.838146973025963	-2.02743529990836	0.00196496288182528
LINC00116	35.6237500151366	29.1965214192128	-0.287042901652372	0.0076844177718268
BUB1	173.395633007938	137.911489605894	-0.330324909679173	0.016026163878696
ACOXL	12.921550846016	24.4247848374504	0.918566620428145	0.000301292678079955
BCL2L11	57.5368901468721	53.4926657979278	-0.105146143974993	0.0191177089171419
MIR4435-2HG	140.09996427172	98.6899386039612	-0.505481672689418	9.43778192259538e-05
ANAPC1	33.7481842489556	37.3801303613657	0.147461717382177	0.025524769574923
MERTK	4.7101999542377	5.28650060806786	0.166524742787988	0.184200395576546
TMEM87B	32.5263471316738	31.9710101798076	-0.0248444804429604	0.559039992010629
ZC3H8	25.7646543126402	21.3735790884703	-0.269564722723189	0.00413966097735005
ZC3H6	3.49026594070837	4.03360186794665	0.208731724687882	0.0509939547391604
TTL	33.5053225163156	17.9971251340669	-0.896623825875487	0.000141464285902199
POLR1B	29.3439902230906	29.7814244008872	0.0213476941467415	0.713945807392361
CHCHD5	56.0370904478472	48.8863903541482	-0.196949165875119	0.093801095238101
FLJ42351	1.2679881860734	2.68338126619137	1.0815107495342	0.0197789949729028
SLC20A1	72.1321959710919	61.3824708645711	-0.232816624837181	0.00329592959758317
CKAP2L	47.9982779630844	26.4755953946379	-0.858319518578857	0.00436396171163118
PSD4	53.8338914087769	62.121114799936	0.206569004935618	0.00061685828486982
PAX8	1.6703728292461	1.76110485558578	0.0763106593715039	0.735134863821363
PAX8-AS1	12.7743145436452	16.5741381704577	0.375687974644985	0.00285459402193061
CBWD2	57.6778934729914	57.6086915911828	-0.00173198336373322	0.974975153720601
WASH2P	29.0595517090048	28.7335498053352	-0.0162762096485818	0.703981505427514
DDX11L2	5.54670925169295	7.50891538788829	0.436972431211572	0.0381896026508532
RPL23AP7	7.18687671434976	5.49229008798431	-0.387957111118301	0.0330956896139306
RABL2A	4.9593705262249	4.59387821666529	-0.110444405018885	0.529864711889856
SLC35F5	17.8549208639263	13.6818732236032	-0.384055972498476	0.00511685304766208
LOC101060091	2.49813452807488	7.19602043473726	1.52634811325131	0.00827158622702949
ACTR3	163.814374092321	175.240074026735	0.0972707756403631	0.0667825968534261
DPP10	0.64222885749382	0.936386397602643	0.544016485682036	0.0225344424687136
DPP10-AS1	3.05191489497311	2.05157777107794	-0.572980887199361	0.0630518068342124
DDX18	123.233544028375	105.566268687178	-0.223246081644929	0.00236155146793096
CCDC93	29.1139806541621	25.3027323108642	-0.202418925175521	0.00850456781601416
INSIG2	47.556292479174	42.4243843482479	-0.164742522082877	0.0191776237768242
STEAP3	15.3343903585179	13.3383820679161	-0.201187131554974	0.00210683958863651
C2orf76	32.5939546614795	45.8440304833828	0.492129481001789	0.00282483514010876
DBI	416.214012576869	505.522679769451	0.280450281893222	0.0115941954597238
TMEM177	12.886195137393	6.7813988208611	-0.926171548464171	0.000126336992535365
PTPN4	8.51511468238654	9.09151640949011	0.094494986833074	0.192379014692004
EPB41L5	3.92090421299364	3.14775336519368	-0.316863891197433	0.000290708639625639
TMEM185B	9.18340910122463	8.18409503491021	-0.166206918027966	0.067986794180167
RALB	42.3660939700553	41.7878740272258	-0.019825759659964	0.443468102471239
CLASP1	26.5819229473284	21.1323432864005	-0.33099272235385	0.0314384063636204
NIFK-AS1	4.79487142848673	3.56285176906867	-0.428459668779682	0.00960543032018047
NIFK	111.556356137784	106.579207938696	-0.0658466996268276	0.135661165443601
TSN	80.0106516046307	60.1414993952136	-0.411831238558022	6.50352609166052e-06
GYPC	29.5200533506383	43.44360373292	0.557448453778626	0.00102358666487459
BIN1	6.35548126735945	2.77862567051855	-1.19362988574617	0.00186623484922935
