#20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_ROSE/20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X20_0EX6_0229Kronos_MM1S.KB.24hr.2_H3K27Ac_hs.dm_i43.bam
#Using cutoff of 31914.3456 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20_0EX6_0229Kronos_MM1S.KB.24hr.2_H3K27Ac_hs.dm_i43.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	isSuperStretch
1_MACS_peak_1515_lociStitched	chr1	155714333	155716747	1	2415	3860.4688	782.8602	8299	0
1_MACS_peak_16252_lociStitched	chr3	44378871	44381144	1	2274	8065.0586	678.9451	8300	0
1_MACS_peak_4937_lociStitched	chr12	2921060	2923300	1	2241	8767.136	725.536	8301	0
1_MACS_peak_14550_lociStitched	chr20	25603554	25605884	1	2331	6552.426	507.474	8302	0
1_MACS_peak_11942_lociStitched	chr19	42757217	42759644	1	2428	2586.9393	353.3712	8303	0
1_MACS_peak_16424_lociStitched	chr3	52187197	52189606	1	2410	3748.1631	457.2282	8304	0
1_MACS_peak_2612_lociStitched	chr10	12407259	12409434	1	2176	9648.735	485.2425	8305	0
1_MACS_peak_798_lociStitched	chr1	63275025	63277353	1	2329	6497.6808	429.2832	8306	0
1_MACS_peak_17121_lociStitched	chr3	153116525	153118914	1	2390	4529.0662	389.1681	8307	0
1_MACS_peak_24584_lociStitched	chr9	71319208	71321620	1	2413	3650.3208	555.4836	8308	0
1_MACS_peak_12980_lociStitched	chr2	81057291	81059718	1	2428	2633.295	512.5824	8309	0
1_MACS_peak_13570_lociStitched	chr2	162016025	162018416	1	2392	4565.8536	527.6937	8310	0
1_MACS_peak_9176_lociStitched	chr16	67905835	67908244	1	2410	3703.1148	480.5955	8311	0
1_MACS_peak_19676_lociStitched	chr5	130058998	130061375	1	2378	4942.9715	385.3117	8312	0
1_MACS_peak_19756_lociStitched	chr5	135576896	135579312	1	2417	3312.336	487.3072	8313	0
1_MACS_peak_14177_lociStitched	chr2	232328081	232330481	1	2401	3904.8	267.36	8314	0
1_MACS_peak_19879_lociStitched	chr5	145581845	145584274	1	2430	2539.0337	636.398	8315	0
1_MACS_peak_22013_lociStitched	chr7	25163626	25166039	1	2414	3640.9757	664.5402	8316	0
1_MACS_peak_8704_lociStitched	chr16	12103506	12105894	1	2389	4621.974	501.7188	8317	0
1_MACS_peak_16737_lociStitched	chr3	110789431	110791858	1	2428	2266.0899	315.2673	8318	0
1_MACS_peak_25298_lociStitched	chrX	3629955	3632388	1	2434	1584.8562	247.4361	8319	0
1_MACS_peak_7972_lociStitched	chr15	59396269	59398636	1	2368	5340.4254	509.8518	8320	0
1_MACS_peak_24813_lociStitched	chr9	99999412	100001759	1	2348	5953.8696	506.4826	8321	0
1_MACS_peak_2273_lociStitched	chr1	226372992	226375361	1	2370	5493.0003	742.9184	8322	0
1_MACS_peak_2712_lociStitched	chr10	23001973	23004403	1	2431	1919.7	325.62	8323	0
1_MACS_peak_25150_lociStitched	chr9	132596378	132598795	1	2418	3049.5289	433.8515	8324	0
1_MACS_peak_17348_lociStitched	chr3	180706277	180708598	1	2322	6903.3503	750.3793	8325	0
1_MACS_peak_19345_lociStitched	chr5	79181423	79183836	1	2414	3230.5244	395.0081	8326	0
1_MACS_peak_7667_lociStitched	chr15	34515692	34518060	1	2369	5449.0048	698.0864	8327	0
1_MACS_peak_10601_lociStitched	chr17	76812208	76814614	1	2407	3793.5402	608.9586	8328	0
1_MACS_peak_11876_lociStitched	chr19	40168891	40171308	1	2418	3254.9739	714.2235	8329	0
2_MACS_peak_7816_lociStitched	chr15	44885350	44889261	2	2433	1627.3671	453.2849	8330	0
1_MACS_peak_170_lociStitched	chr1	16009956	16012361	1	2406	3537.0335	340.548	8331	0
2_MACS_peak_17373_lociStitched	chr3	182696726	182699250	2	2428	2116.8788	454.5724	8332	0
1_MACS_peak_26154_lociStitched	chrX	150066166	150068591	1	2426	2092.5325	244.925	8333	0
1_MACS_peak_24420_lociStitched	chr9	33522717	33525139	1	2423	2640.4644	559.7242	8334	0
1_MACS_peak_13607_lociStitched	chr2	167230973	167233335	1	2363	5451.9684	561.9198	8335	0
1_MACS_peak_24863_lociStitched	chr9	104295041	104297329	1	2289	7481.76	605.8624	8336	0
1_MACS_peak_21486_lociStitched	chr6	136914236	136916599	1	2364	5464.6738	627.3765	8337	0
2_MACS_peak_9660_lociStitched	chr17	16813049	16820312	2	2429	2384.4429	946.3689	8338	0
1_MACS_peak_19362_lociStitched	chr5	81073825	81076164	1	2340	6177.5329	612.1163	8339	0
1_MACS_peak_1586_lociStitched	chr1	160000568	160002945	1	2378	5271.4729	945.8083	8340	0
1_MACS_peak_18983_lociStitched	chr5	32311783	32314181	1	2399	4037.033	599.0204	8341	0
1_MACS_peak_18737_lociStitched	chr4	184579289	184581690	1	2402	3831.0356	541.9057	8342	0
1_MACS_peak_5563_lociStitched	chr12	57622587	57624973	1	2387	4680.8548	725.1054	8343	0
1_MACS_peak_14396_lociStitched	chr20	6102550	6104894	1	2345	6038.6128	638.0368	8344	0
1_MACS_peak_7788_lociStitched	chr15	43424972	43427343	1	2372	5133.6892	626.8924	8345	0
1_MACS_peak_8120_lociStitched	chr15	72667371	72669682	1	2312	6866.4432	588.8428	8346	0
1_MACS_peak_6667_lociStitched	chr13	88187966	88190341	1	2376	4638.6125	288.325	8347	0
1_MACS_peak_22846_lociStitched	chr7	126089305	126091640	1	2336	6237.9525	601.496	8348	0
1_MACS_peak_746_lociStitched	chr1	53724711	53727122	1	2412	3215.5507	544.6449	8349	0
1_MACS_peak_21310_lociStitched	chr6	116380404	116382712	1	2309	6834.9112	486.988	8350	0
1_MACS_peak_12753_lociStitched	chr2	61897224	61899552	1	2329	6329.1336	520.7736	8351	0
1_MACS_peak_10633_lociStitched	chr17	79268055	79270436	1	2382	4696.2844	628.1078	8352	0
2_MACS_peak_16212_lociStitched	chr3	40754840	40760931	2	2429	1994.1934	958.7234	8353	0
1_MACS_peak_20040_lociStitched	chr5	162863444	162865805	1	2362	5451.549	666.7464	8354	0
1_MACS_peak_6833_lociStitched	chr14	20810055	20812472	1	2418	2431.502	287.8647	8355	0
1_MACS_peak_7131_lociStitched	chr14	64107245	64109628	1	2384	4315.8513	358.6415	8356	0
1_MACS_peak_25669_lociStitched	chrX	53121858	53124269	1	2412	2765.8992	245.1987	8357	0
1_MACS_peak_4372_lociStitched	chr11	71965096	71967455	1	2360	5425.2282	600.1296	8358	0
1_MACS_peak_7096_lociStitched	chr14	58893131	58895534	1	2404	3321.6669	343.3887	8359	0
1_MACS_peak_6611_lociStitched	chr13	74860992	74863413	1	2422	2224.4148	572.5665	8360	0
1_MACS_peak_21319_lociStitched	chr6	116832311	116834621	1	2311	6678.21	476.091	8361	0
1_MACS_peak_4083_lociStitched	chr11	59435321	59437696	1	2376	4617.2375	424.4125	8362	0
1_MACS_peak_24939_lociStitched	chr9	115208045	115210470	1	2426	1415.9575	344.35	8363	0
2_MACS_peak_21916_lociStitched	chr7	12606437	12610344	2	2427	1492.0833	600.8966	8364	0
1_MACS_peak_13516_lociStitched	chr2	153262416	153264818	1	2403	3423.0902	476.5568	8365	0
1_MACS_peak_834_lociStitched	chr1	67197758	67200176	1	2419	2384.3898	593.3772	8366	0
2_MACS_peak_5308_lociStitched	chr12	38779876	38787286	2	2427	1841.385	1093.716	8367	0
1_MACS_peak_6381_lociStitched	chr13	32963480	32965896	1	2417	2239.8736	277.1152	8368	0
1_MACS_peak_25034_lociStitched	chr9	126898743	126901046	1	2304	6904.8546	561.4714	8369	0
2_MACS_peak_13537_lociStitched	chr2	158260396	158262999	2	2426	1287.4438	405.5474	8370	0
1_MACS_peak_19231_lociStitched	chr5	66124183	66126603	1	2421	2117.016	558.052	8371	0
1_MACS_peak_5315_lociStitched	chr12	39835649	39838050	1	2402	3592.6163	646.5893	8372	0
1_MACS_peak_16917_lociStitched	chr3	128597190	128599568	1	2379	4671.1054	655.139	8373	0
1_MACS_peak_7593_lociStitched	chr15	28577550	28579953	1	2404	3507.8994	693.5058	8374	0
1_MACS_peak_8848_lociStitched	chr16	24739789	24742140	1	2352	5333.0084	355.9414	8375	0
1_MACS_peak_15917_lociStitched	chr3	598713	601073	1	2361	4892.044	215.704	8376	0
1_MACS_peak_785_lociStitched	chr1	59761280	59763637	1	2358	5487.5674	711.5783	8377	0
1_MACS_peak_6879_lociStitched	chr14	23387139	23389536	1	2398	3642.9606	514.8756	8378	0
1_MACS_peak_16388_lociStitched	chr3	50125709	50127926	1	2218	8727.6639	577.3068	8379	0
1_MACS_peak_13429_lociStitched	chr2	133300136	133302557	1	2422	1742.3937	397.044	8380	0
1_MACS_peak_20713_lociStitched	chr6	35226213	35228609	1	2397	3714.998	553.7156	8381	0
1_MACS_peak_16450_lociStitched	chr3	53106000	53108382	1	2383	4389.3114	574.5384	8382	0
1_MACS_peak_4107_lociStitched	chr11	60907901	60910277	1	2377	4573.8	524.8584	8383	0
1_MACS_peak_9088_lociStitched	chr16	57278027	57280375	1	2349	5598.3364	570.0944	8384	0
1_MACS_peak_18919_lociStitched	chr5	14809328	14811570	1	2243	8286.6562	645.696	8385	0
1_MACS_peak_3957_lociStitched	chr11	36530057	36532437	1	2381	4454.17	607.852	8386	0
1_MACS_peak_5710_lociStitched	chr12	76370809	76373169	1	2361	5029.632	434.24	8387	0
1_MACS_peak_2825_lociStitched	chr10	38298710	38301045	1	2336	5988.1075	591.4555	8388	0
1_MACS_peak_9210_lociStitched	chr16	69363085	69365481	1	2397	3485.9404	425.5296	8389	0
1_MACS_peak_12164_lociStitched	chr19	54973947	54976349	1	2403	3148.0612	450.6152	8390	0
1_MACS_peak_4304_lociStitched	chr11	67274369	67276764	1	2396	3676.804	588.691	8391	0
1_MACS_peak_20703_lociStitched	chr6	34451693	34454085	1	2393	3754.244	522.1736	8392	0
1_MACS_peak_12707_lociStitched	chr2	55225581	55228000	1	2420	1732.7297	499.5235	8393	0
1_MACS_peak_4398_lociStitched	chr11	73498167	73500392	1	2226	8478.585	546.015	8394	0
1_MACS_peak_17270_lociStitched	chr3	172467562	172469894	1	2333	6283.3408	841.6188	8395	0
1_MACS_peak_2886_lociStitched	chr10	50746084	50748404	1	2321	6329.656	550.768	8396	0
1_MACS_peak_22860_lociStitched	chr7	127642323	127644729	1	2407	3139.1082	766.7922	8397	0
1_MACS_peak_13465_lociStitched	chr2	136873703	136876112	1	2410	2655.6816	507.5763	8398	0
2_MACS_peak_24154_lociStitched	chr8	144678194	144680733	2	2361	5062.5121	531.4127	8399	0
1_MACS_peak_7301_lociStitched	chr14	79187107	79189503	1	2397	3174.7	202.9412	8400	0
1_MACS_peak_2007_lociStitched	chr1	203763946	203766277	1	2332	6351.5088	897.6681	8401	0
2_MACS_peak_22935_lociStitched	chr7	134924103	134932765	2	2421	2255.5848	1384.1876	8402	0
1_MACS_peak_15395_lociStitched	chr22	20066679	20069085	1	2407	2743.0806	442.704	8403	0
1_MACS_peak_151_lociStitched	chr1	14293073	14295481	1	2409	2494.2064	341.6952	8404	0
2_MACS_peak_15731_lociStitched	chr22	39636179	39639973	2	2412	2370.4912	468.1796	8405	0
1_MACS_peak_7387_lociStitched	chr14	92587183	92589466	1	2284	6896.0298	219.168	8406	0
1_MACS_peak_3505_lociStitched	chr10	116851870	116854252	1	2383	4065.1212	453.2946	8407	0
1_MACS_peak_117_lociStitched	chr1	11119010	11121411	1	2402	3048.5497	434.1008	8408	0
1_MACS_peak_8375_lociStitched	chr15	90543873	90546285	1	2413	2068.29	280.998	8409	0
2_MACS_peak_5834_lociStitched	chr12	93787923	93793654	2	2411	3019.0908	1068.8315	8410	0
1_MACS_peak_18678_lociStitched	chr4	171618093	171620505	1	2413	2309.2488	556.2072	8411	0
1_MACS_peak_19546_lociStitched	chr5	110073488	110075841	1	2354	5180.8354	476.0119	8412	0
1_MACS_peak_22505_lociStitched	chr7	91569088	91571442	1	2355	5186.8036	519.2924	8413	0
1_MACS_peak_25430_lociStitched	chrX	19873867	19876265	1	2399	3008.0512	276.7292	8414	0
1_MACS_peak_13681_lociStitched	chr2	175259317	175261665	1	2349	5252.2412	390.2376	8415	0
1_MACS_peak_10975_lociStitched	chr18	44675751	44678108	1	2358	5150.5164	600.5636	8416	0
1_MACS_peak_9090_lociStitched	chr16	57480126	57482486	1	2361	5010.752	568.524	8417	0
1_MACS_peak_21300_lociStitched	chr6	114076172	114078538	1	2367	4863.7862	646.3912	8418	0
1_MACS_peak_2338_lociStitched	chr1	230347276	230349645	1	2370	4831.3386	735.3376	8419	0
1_MACS_peak_17593_lociStitched	chr4	2009853	2012100	1	2248	7827.1998	402.6624	8420	0
1_MACS_peak_7663_lociStitched	chr15	34392744	34395122	1	2379	4187.1824	521.971	8421	0
1_MACS_peak_20574_lociStitched	chr6	28456268	28458673	1	2406	2752.282	603.8955	8422	0
1_MACS_peak_16412_lociStitched	chr3	51532722	51535107	1	2386	3966.0165	636.5565	8423	0
1_MACS_peak_7634_lociStitched	chr15	31696507	31698887	1	2381	3943.898	383.656	8424	0
1_MACS_peak_18319_lociStitched	chr4	109540765	109543170	1	2406	2735.447	624.5785	8425	0
1_MACS_peak_4987_lociStitched	chr12	6861145	6863483	1	2339	5714.5396	603.6716	8426	0
1_MACS_peak_3501_lociStitched	chr10	116581146	116583501	1	2356	4930.899	385.9845	8427	0
1_MACS_peak_1541_lociStitched	chr1	156306948	156309256	1	2309	6995.3172	1035.8304	8428	0
1_MACS_peak_23_lociStitched	chr1	1508912	1511290	1	2379	4017.8688	410.9184	8429	0
2_MACS_peak_3888_lociStitched	chr11	26153847	26156854	2	2417	1278.2757	583.0573	8430	0
1_MACS_peak_16016_lociStitched	chr3	13492501	13494853	1	2353	5349.3888	743.7024	8431	0
1_MACS_peak_16926_lociStitched	chr3	128967340	128969704	1	2365	4894.662	744.1872	8432	0
1_MACS_peak_25646_lociStitched	chrX	49124739	49127113	1	2375	4031.5268	308.1452	8433	0
1_MACS_peak_19410_lociStitched	chr5	88366425	88368776	1	2352	5096.4978	483.6007	8434	0
1_MACS_peak_17559_lociStitched	chr3	197353458	197355840	1	2383	4037.49	691.0182	8435	0
1_MACS_peak_4869_lociStitched	chr11	129938429	129940838	1	2410	2045.9637	514.8033	8436	0
1_MACS_peak_2917_lociStitched	chr10	54224817	54227214	1	2398	3087.336	591.3399	8437	0
1_MACS_peak_13944_lociStitched	chr2	204102924	204105197	1	2274	7237.232	473.4659	8438	0
1_MACS_peak_3343_lociStitched	chr10	101189463	101191810	1	2348	5486.8166	757.1422	8439	0
1_MACS_peak_17263_lociStitched	chr3	171905551	171907924	1	2374	4340.6916	648.7782	8440	0
1_MACS_peak_15435_lociStitched	chr22	22623662	22626068	1	2407	2332.1358	644.808	8441	0
1_MACS_peak_1734_lociStitched	chr1	171749399	171751770	1	2372	4762.8648	1001.9846	8442	0
1_MACS_peak_7758_lociStitched	chr15	41575187	41577524	1	2338	5477.2269	476.2806	8443	0
1_MACS_peak_16346_lociStitched	chr3	48593617	48596025	1	2409	1935.7912	597.184	8444	0
1_MACS_peak_8786_lociStitched	chr16	20816794	20819156	1	2363	4645.5816	562.156	8445	0
1_MACS_peak_9626_lociStitched	chr17	8533277	8535651	1	2375	4004.2258	432.5428	8446	0
1_MACS_peak_1323_lociStitched	chr1	147070561	147072950	1	2390	3353.2004	548.7533	8447	0
1_MACS_peak_22253_lociStitched	chr7	52120499	52122878	1	2380	3720.2802	416.0871	8448	0
1_MACS_peak_1779_lociStitched	chr1	178510841	178513142	1	2302	6753.2049	767.3835	8449	0
1_MACS_peak_21534_lociStitched	chr6	139348805	139351200	1	2396	2903.9375	520.4335	8450	0
1_MACS_peak_7983_lociStitched	chr15	60418716	60421013	1	2298	6530.6007	446.3071	8451	0
1_MACS_peak_6624_lociStitched	chr13	77565356	77567675	1	2320	6041.6907	557.2557	8452	0
1_MACS_peak_17983_lociStitched	chr4	69214041	69216393	1	2353	5041.7472	622.8096	8453	0
1_MACS_peak_71_lociStitched	chr1	6672421	6674810	1	2390	3075.8375	346.8828	8454	0
1_MACS_peak_17019_lociStitched	chr3	139107552	139109889	1	2338	5713.0302	811.8738	8455	0
1_MACS_peak_18599_lociStitched	chr4	154836749	154839143	1	2395	2836.89	480.4758	8456	0
2_MACS_peak_10145_lociStitched	chr17	45696197	45702234	2	2410	1859.9997	1093.9044	8457	0
1_MACS_peak_19773_lociStitched	chr5	138077059	138079334	1	2276	7137.8125	548.9575	8458	0
1_MACS_peak_12241_lociStitched	chr19	59029774	59032140	1	2367	4418.9782	602.8568	8459	0
1_MACS_peak_19675_lociStitched	chr5	129876494	129878892	1	2399	2449.7968	433.3186	8460	0
1_MACS_peak_24713_lociStitched	chr9	93536034	93538440	1	2407	1821.5826	634.4622	8461	0
1_MACS_peak_13914_lociStitched	chr2	202021609	202023931	1	2323	5900.202	560.9952	8462	0
1_MACS_peak_16408_lociStitched	chr3	51061564	51063904	1	2341	5560.074	787.644	8463	0
1_MACS_peak_19347_lociStitched	chr5	79285471	79287815	1	2345	5179.5368	549.9024	8464	0
1_MACS_peak_19471_lociStitched	chr5	95295635	95298003	1	2369	4175.7312	476.2048	8465	0
1_MACS_peak_106_lociStitched	chr1	10269366	10271758	1	2393	2957.9472	537.4824	8466	0
1_MACS_peak_18868_lociStitched	chr5	6377427	6379802	1	2376	3881.4625	512.05	8467	0
1_MACS_peak_7230_lociStitched	chr14	73101063	73103442	1	2380	3370.3293	216.9648	8468	0
1_MACS_peak_8117_lociStitched	chr15	72409122	72411470	1	2349	5054.07	602.4968	8469	0
1_MACS_peak_23194_lociStitched	chr8	11140927	11143265	1	2339	5350.2792	554.5736	8470	0
1_MACS_peak_417_lociStitched	chr1	32209443	32211825	1	2383	3567.9978	607.41	8471	0
1_MACS_peak_25478_lociStitched	chrX	30670262	30672654	1	2393	2631.2	285.1264	8472	0
1_MACS_peak_24560_lociStitched	chr9	68725366	68727698	1	2333	6054.8048	1070.6212	8473	0
1_MACS_peak_20766_lociStitched	chr6	38606476	38608833	1	2358	4528.0327	426.617	8474	0
1_MACS_peak_24946_lociStitched	chr9	116036689	116039054	1	2366	4292.002	527.6315	8475	0
1_MACS_peak_1169_lociStitched	chr1	113932244	113934646	1	2403	1766.671	323.069	8476	0
2_MACS_peak_6450_lociStitched	chr13	42622170	42630376	2	2407	1422.9204	556.3668	8477	0
1_MACS_peak_12345_lociStitched	chr2	15700131	15702531	1	2401	2202	559.92	8478	0
1_MACS_peak_6776_lociStitched	chr13	112024475	112026820	1	2346	5061.448	534.66	8479	0
1_MACS_peak_18695_lociStitched	chr4	175848622	175851025	1	2404	1570.1202	294.3675	8480	0
1_MACS_peak_2072_lociStitched	chr1	207494005	207496229	1	2225	8677.1584	1049.728	8481	0
2_MACS_peak_16558_lociStitched	chr3	71438871	71442373	2	2405	1632.9826	596.3906	8482	0
1_MACS_peak_15388_lociStitched	chr22	19434112	19436441	1	2330	5560.2546	537.7661	8483	0
1_MACS_peak_15393_lociStitched	chr22	19928310	19930695	1	2386	3058.7625	376.83	8484	0
1_MACS_peak_16121_lociStitched	chr3	27524418	27526820	1	2403	1685.2432	414.5852	8485	0
1_MACS_peak_4909_lociStitched	chr12	1057511	1059842	1	2332	5666.1948	710.7219	8486	0
1_MACS_peak_14153_lociStitched	chr2	230931502	230933892	1	2391	2577.376	234.937	8487	0
1_MACS_peak_18934_lociStitched	chr5	16464659	16467031	1	2373	4055.6456	696.4192	8488	0
1_MACS_peak_20835_lociStitched	chr6	43765797	43768197	1	2401	2013.84	553.2	8489	0
1_MACS_peak_18279_lociStitched	chr4	106067035	106069380	1	2346	4958.9715	502.299	8490	0
1_MACS_peak_9584_lociStitched	chr17	7338337	7340737	1	2401	2007.36	579.84	8491	0
1_MACS_peak_23024_lociStitched	chr7	148468968	148471359	1	2392	2922.2802	720.8865	8492	0
1_MACS_peak_9848_lociStitched	chr17	30468304	30470669	1	2366	4077.4965	437.2885	8493	0
1_MACS_peak_17532_lociStitched	chr3	195715860	195718220	1	2361	4804.016	952.496	8494	0
1_MACS_peak_15424_lociStitched	chr22	22220635	22223010	1	2376	3659.4	517.5125	8495	0
1_MACS_peak_5959_lociStitched	chr12	105424060	105426360	1	2301	6308.44	498.87	8496	0
1_MACS_peak_17560_lociStitched	chr3	197380581	197382917	1	2337	5373.5008	651.5104	8497	0
1_MACS_peak_16534_lociStitched	chr3	67703787	67706067	1	2281	6767.04	447.564	8498	0
1_MACS_peak_6522_lociStitched	chr13	50570159	50572501	1	2343	4656.1302	146.1408	8499	0
1_MACS_peak_13295_lociStitched	chr2	112757728	112760070	1	2343	5099.2366	594.3996	8500	0
1_MACS_peak_13890_lociStitched	chr2	200819146	200821407	1	2262	7223.895	475.4883	8501	0
1_MACS_peak_10535_lociStitched	chr17	74348772	74351004	1	2233	7793.4744	415.3752	8502	0
1_MACS_peak_22510_lociStitched	chr7	92076347	92078639	1	2293	6567.2676	575.7504	8503	0
1_MACS_peak_6935_lociStitched	chr14	31888548	31890937	1	2390	2577.0143	382.7178	8504	0
1_MACS_peak_9822_lociStitched	chr17	29135185	29137516	1	2332	5328.8991	492.5403	8505	0
1_MACS_peak_16579_lociStitched	chr3	73533000	73535350	1	2351	4520.695	367.775	8506	0
1_MACS_peak_2326_lociStitched	chr1	229642851	229645167	1	2317	6210.5856	913.662	8507	0
1_MACS_peak_8376_lociStitched	chr15	90562525	90564908	1	2384	2889.3875	328.3774	8508	0
2_MACS_peak_17080_lociStitched	chr3	149024302	149029251	2	2401	1577.7412	637.9261	8509	0
1_MACS_peak_15658_lociStitched	chr22	37324694	37327079	1	2386	2882.988	487.2555	8510	0
1_MACS_peak_18380_lociStitched	chr4	120374915	120377248	1	2334	5287.9778	548.7216	8511	0
1_MACS_peak_13806_lociStitched	chr2	190538094	190540414	1	2321	5586.096	430.128	8512	0
1_MACS_peak_19890_lociStitched	chr5	147378962	147381344	1	2383	3003.9402	421.614	8513	0
1_MACS_peak_15521_lociStitched	chr22	28314076	28316453	1	2378	3516.7715	650.8226	8514	0
1_MACS_peak_22750_lociStitched	chr7	112578833	112581164	1	2332	5753.6073	970.6284	8515	0
1_MACS_peak_2905_lociStitched	chr10	53458365	53460569	1	2205	8454.9848	570.1748	8516	0
1_MACS_peak_15581_lociStitched	chr22	32056667	32059021	1	2355	4626.5516	695.1362	8517	0
1_MACS_peak_5931_lociStitched	chr12	102512892	102515251	1	2360	4356.3653	635.9864	8518	0
1_MACS_peak_8935_lociStitched	chr16	30318602	30320994	1	2393	2283.164	520.26	8519	0
1_MACS_peak_3255_lociStitched	chr10	92979260	92981598	1	2339	5044.4688	511.5544	8520	0
1_MACS_peak_16329_lociStitched	chr3	47553735	47555927	1	2193	8693.472	588.7712	8521	0
1_MACS_peak_2558_lociStitched	chr10	6341335	6343647	1	2313	5827.6272	462.8624	8522	0
1_MACS_peak_5715_lociStitched	chr12	76740863	76743199	1	2337	5230.5376	631.6544	8523	0
1_MACS_peak_17906_lociStitched	chr4	48270783	48273107	1	2325	5414.4552	427.1512	8524	0
1_MACS_peak_2961_lociStitched	chr10	63746532	63748907	1	2376	3481.5125	580.45	8525	0
1_MACS_peak_4697_lociStitched	chr11	115170132	115172526	1	2395	2007.6084	516.8646	8526	0
1_MACS_peak_17631_lociStitched	chr4	4455892	4458285	1	2394	2195.3382	602.7967	8527	0
1_MACS_peak_14640_lociStitched	chr20	34041904	34044090	1	2187	8828.161	628.0378	8528	0
1_MACS_peak_5653_lociStitched	chr12	68041674	68044053	1	2380	2923.5531	266.9238	8529	0
2_MACS_peak_10143_lociStitched	chr17	45681731	45685701	2	2400	1362.107	689.192	8530	0
1_MACS_peak_24344_lociStitched	chr9	19126583	19128942	1	2360	3871.5908	206.8843	8531	0
1_MACS_peak_207_lociStitched	chr1	20125277	20127624	1	2348	4555.7617	408.378	8532	0
1_MACS_peak_13971_lociStitched	chr2	204761303	204763638	1	2336	4989.428	404.422	8533	0
1_MACS_peak_15166_lociStitched	chr21	34959577	34961941	1	2365	4156.8576	748.4424	8534	0
1_MACS_peak_13572_lociStitched	chr2	162163802	162166165	1	2364	4020.1719	565.9385	8535	0
1_MACS_peak_9888_lociStitched	chr17	33904442	33906743	1	2302	6278.2785	651.183	8536	0
1_MACS_peak_17249_lociStitched	chr3	170586608	170588895	1	2288	6976.2648	974.4907	8537	0
1_MACS_peak_7498_lociStitched	chr14	104094116	104096479	1	2364	3704.7114	266.5464	8538	0
1_MACS_peak_23952_lociStitched	chr8	119575223	119577590	1	2368	3997.3896	756.9666	8539	0
1_MACS_peak_24185_lociStitched	chr8	145596452	145598834	1	2383	2768.1222	505.6986	8540	0
1_MACS_peak_21219_lociStitched	chr6	107779570	107781868	1	2299	6116.5866	468.792	8541	0
1_MACS_peak_2166_lociStitched	chr1	214600378	214602669	1	2292	6586.8541	748.2406	8542	0
1_MACS_peak_19857_lociStitched	chr5	142732005	142734398	1	2394	1755.0262	545.3647	8543	0
1_MACS_peak_12840_lociStitched	chr2	67623730	67625814	1	2085	10273.7032	481.6124	8544	0
1_MACS_peak_14434_lociStitched	chr20	11871122	11873501	1	2380	2740.608	302.8467	8545	0
1_MACS_peak_19760_lociStitched	chr5	137223732	137226000	1	2269	7042.5936	633.4524	8546	0
1_MACS_peak_11083_lociStitched	chr18	56208151	56210524	1	2374	3489.9711	701.2215	8547	0
1_MACS_peak_15701_lociStitched	chr22	38965411	38967790	1	2380	2860.2717	487.695	8548	0
1_MACS_peak_3014_lociStitched	chr10	70659856	70662182	1	2327	5500.99	748.2742	8549	0
1_MACS_peak_8165_lociStitched	chr15	75197695	75200053	1	2359	4122.4914	611.4294	8550	0
1_MACS_peak_13556_lociStitched	chr2	160746610	160748972	1	2363	3745.8958	446.6542	8551	0
1_MACS_peak_7291_lociStitched	chr14	77786419	77788769	1	2351	4159.5	320.775	8552	0
1_MACS_peak_1325_lociStitched	chr1	147399666	147402033	1	2368	3757.8492	718.1478	8553	0
1_MACS_peak_21757_lociStitched	chr6	167506948	167509326	1	2379	2675.9634	301.2926	8554	0
1_MACS_peak_26157_lociStitched	chrX	150564378	150566741	1	2364	3432.7301	216.2145	8555	0
1_MACS_peak_21603_lociStitched	chr6	146055459	146057818	1	2360	3613.0444	203.5817	8556	0
1_MACS_peak_11074_lociStitched	chr18	55287911	55290228	1	2318	5576.3239	575.0794	8557	0
1_MACS_peak_22899_lociStitched	chr7	129752652	129755039	1	2388	2210.362	632.555	8558	0
1_MACS_peak_6067_lociStitched	chr12	113344226	113346566	1	2341	4502.16	313.092	8559	0
1_MACS_peak_5856_lociStitched	chr12	94798364	94800634	1	2271	6756.655	466.712	8560	0
1_MACS_peak_13602_lociStitched	chr2	166649639	166651993	1	2355	4132.447	522.3526	8561	0
1_MACS_peak_23527_lociStitched	chr8	50323076	50325452	1	2377	2869.2576	439.3224	8562	0
1_MACS_peak_1441_lociStitched	chr1	153699462	153701696	1	2235	7804.2556	690.7528	8563	0
1_MACS_peak_8766_lociStitched	chr16	18494412	18496797	1	2386	2226.159	525.654	8564	0
1_MACS_peak_14346_lociStitched	chr20	3025480	3027852	1	2373	3169.4664	511.8776	8565	0
1_MACS_peak_3207_lociStitched	chr10	88280214	88282561	1	2348	4425.9726	542.8611	8566	0
