GENE_ID	locusLine	bin_1_41_0EXT_0229Kronos_MM1S-KB-6hr-1_Input_hs_i85.bam
1_MACS_peak_13433_lociStitched	chr18(.):21674155-21675479	0.1472
1_MACS_peak_13434_lociStitched	chr18(.):21755871-21758703	0.1378
3_MACS_peak_13435_lociStitched	chr18(.):21766203-21776916	0.1487
1_MACS_peak_13438_lociStitched	chr18(.):21850492-21853057	0.1398
1_MACS_peak_13439_lociStitched	chr18(.):21976613-21978330	0.169
1_MACS_peak_13440_lociStitched	chr18(.):22005899-22007542	0.1594
2_MACS_peak_13441_lociStitched	chr18(.):22023251-22027414	0.1163
1_MACS_peak_13443_lociStitched	chr18(.):22071682-22073242	0.134
1_MACS_peak_13444_lociStitched	chr18(.):22239437-22240982	0.1783
2_MACS_peak_13445_lociStitched	chr18(.):22501543-22509222	0.1208
1_MACS_peak_13447_lociStitched	chr18(.):22743806-22746055	0.173
2_MACS_peak_13448_lociStitched	chr18(.):22804686-22812019	0.1383
1_MACS_peak_13450_lociStitched	chr18(.):22928972-22941498	0.1517
1_MACS_peak_13451_lociStitched	chr18(.):23394634-23395639	0.1384
1_MACS_peak_13452_lociStitched	chr18(.):23475540-23476588	0.1563
1_MACS_peak_13453_lociStitched	chr18(.):23501413-23502451	0.1606
1_MACS_peak_13454_lociStitched	chr18(.):23558102-23559903	0.142
1_MACS_peak_13455_lociStitched	chr18(.):23668467-23672086	0.1922
1_MACS_peak_13456_lociStitched	chr18(.):23701375-23702857	0.1215
4_MACS_peak_13457_lociStitched	chr18(.):23745536-23772121	0.1364
1_MACS_peak_13461_lociStitched	chr18(.):23794727-23796248	0.175
1_MACS_peak_13462_lociStitched	chr18(.):23805596-23808252	0.1807
1_MACS_peak_13463_lociStitched	chr18(.):23934908-23937864	0.1644
3_MACS_peak_13464_lociStitched	chr18(.):24028216-24042663	0.1541
1_MACS_peak_13467_lociStitched	chr18(.):24127787-24130454	0.1084
1_MACS_peak_13468_lociStitched	chr18(.):24154834-24156102	0.1687
1_MACS_peak_13469_lociStitched	chr18(.):24235766-24237780	0.0537
1_MACS_peak_13470_lociStitched	chr18(.):24289671-24291546	0.1501
1_MACS_peak_13471_lociStitched	chr18(.):24557974-24559602	0.2026
1_MACS_peak_13472_lociStitched	chr18(.):24642168-24643709	0.1988
1_MACS_peak_13473_lociStitched	chr18(.):24652182-24654439	0.1541
1_MACS_peak_13474_lociStitched	chr18(.):24743062-24744198	0.1387
1_MACS_peak_13475_lociStitched	chr18(.):25232264-25233359	0.1796
1_MACS_peak_13476_lociStitched	chr18(.):25348565-25350004	0.141
1_MACS_peak_13477_lociStitched	chr18(.):25434154-25435228	0.1291
1_MACS_peak_13478_lociStitched	chr18(.):25660316-25661490	0.1256
1_MACS_peak_13479_lociStitched	chr18(.):25756093-25758759	0.1672
1_MACS_peak_13480_lociStitched	chr18(.):26065643-26066799	0.1175
1_MACS_peak_13481_lociStitched	chr18(.):26372272-26373335	0.1702
1_MACS_peak_13482_lociStitched	chr18(.):26962682-26965400	0.1807
1_MACS_peak_13483_lociStitched	chr18(.):27156763-27157699	0.1043
1_MACS_peak_13484_lociStitched	chr18(.):28161780-28162875	0.1552
1_MACS_peak_13485_lociStitched	chr18(.):28567126-28568667	0.0833
1_MACS_peak_13486_lociStitched	chr18(.):28681155-28681929	0.0714
1_MACS_peak_13487_lociStitched	chr18(.):28824529-28825265	0.083
1_MACS_peak_13488_lociStitched	chr18(.):29077455-29081069	0.1333
1_MACS_peak_13489_lociStitched	chr18(.):29237999-29239975	0.2129
1_MACS_peak_13490_lociStitched	chr18(.):29263921-29266638	0.1377
1_MACS_peak_13491_lociStitched	chr18(.):29521877-29524263	0.1412
2_MACS_peak_13492_lociStitched	chr18(.):29597508-29607421	0.1274
1_MACS_peak_13494_lociStitched	chr18(.):29671064-29674005	0.1744
1_MACS_peak_13495_lociStitched	chr18(.):29881568-29883116	0.1419
1_MACS_peak_13496_lociStitched	chr18(.):30048047-30051762	0.1693
1_MACS_peak_13497_lociStitched	chr18(.):30339810-30340907	0.184
1_MACS_peak_13498_lociStitched	chr18(.):30498504-30499916	0.164
1_MACS_peak_13499_lociStitched	chr18(.):30725691-30726913	0.1565
1_MACS_peak_13500_lociStitched	chr18(.):31140150-31141906	0.0962
1_MACS_peak_13501_lociStitched	chr18(.):31157334-31158277	0.0755
1_MACS_peak_13502_lociStitched	chr18(.):31382003-31383862	0.131
1_MACS_peak_13503_lociStitched	chr18(.):32072949-32074669	0.0713
1_MACS_peak_13504_lociStitched	chr18(.):32556199-32560166	0.2039
1_MACS_peak_13505_lociStitched	chr18(.):32609324-32611038	0.1782
1_MACS_peak_13506_lociStitched	chr18(.):32620449-32622810	0.1743
1_MACS_peak_13507_lociStitched	chr18(.):32753153-32754759	0.108
1_MACS_peak_13508_lociStitched	chr18(.):32819885-32822115	0.2043
1_MACS_peak_13509_lociStitched	chr18(.):32869236-32871043	0.1906
1_MACS_peak_13510_lociStitched	chr18(.):32923322-32925215	0.1562
1_MACS_peak_13511_lociStitched	chr18(.):32956644-32957811	0.1826
1_MACS_peak_13512_lociStitched	chr18(.):33076902-33078548	0.2004
2_MACS_peak_13513_lociStitched	chr18(.):33160432-33162528	0.0857
1_MACS_peak_13515_lociStitched	chr18(.):33171887-33173239	0.1839
1_MACS_peak_13516_lociStitched	chr18(.):33196202-33197570	0.1911
1_MACS_peak_13517_lociStitched	chr18(.):33388925-33390788	0.164
1_MACS_peak_13518_lociStitched	chr18(.):33551552-33553356	0.2081
1_MACS_peak_13519_lociStitched	chr18(.):33595043-33596548	0.1833
1_MACS_peak_13520_lociStitched	chr18(.):33646455-33648170	0.1677
1_MACS_peak_13521_lociStitched	chr18(.):33708593-33710546	0.1398
1_MACS_peak_13522_lociStitched	chr18(.):33729236-33731130	0.1534
1_MACS_peak_13523_lociStitched	chr18(.):33766987-33768173	0.1116
1_MACS_peak_13524_lociStitched	chr18(.):33877680-33878206	0.0866
1_MACS_peak_13525_lociStitched	chr18(.):34000194-34001431	0.1576
1_MACS_peak_13526_lociStitched	chr18(.):34251893-34254455	0.1218
2_MACS_peak_13527_lociStitched	chr18(.):34308233-34315605	0.1249
1_MACS_peak_13529_lociStitched	chr18(.):34407676-34410171	0.1997
1_MACS_peak_13530_lociStitched	chr18(.):34492425-34493785	0.0978
1_MACS_peak_13531_lociStitched	chr18(.):34971398-34973118	0.1859
1_MACS_peak_13532_lociStitched	chr18(.):34982385-34984213	0.1437
1_MACS_peak_13533_lociStitched	chr18(.):35001446-35003052	0.1557
1_MACS_peak_13534_lociStitched	chr18(.):35011633-35016977	0.169
1_MACS_peak_13535_lociStitched	chr18(.):35024156-35025192	0.0984
1_MACS_peak_13536_lociStitched	chr18(.):35300884-35302825	0.1258
1_MACS_peak_13537_lociStitched	chr18(.):35947307-35950476	0.1696
1_MACS_peak_13538_lociStitched	chr18(.):36155408-36156320	0.0964
1_MACS_peak_13539_lociStitched	chr18(.):36519643-36522131	0.1548
1_MACS_peak_13540_lociStitched	chr18(.):36769895-36770776	0.09
1_MACS_peak_13541_lociStitched	chr18(.):36993415-36994811	0.1498
2_MACS_peak_13542_lociStitched	chr18(.):37310295-37314295	0.1068
1_MACS_peak_13544_lociStitched	chr18(.):37375720-37376960	0.1593
4_MACS_peak_13545_lociStitched	chr18(.):37518453-37528041	0.1195
1_MACS_peak_13549_lociStitched	chr18(.):38317798-38319624	0.1987
1_MACS_peak_13550_lociStitched	chr18(.):38445736-38446702	0.0752
1_MACS_peak_13551_lociStitched	chr18(.):38588875-38591086	0.1727
1_MACS_peak_13552_lociStitched	chr18(.):38654594-38657099	0.1595
1_MACS_peak_13553_lociStitched	chr18(.):39209775-39212575	0.1104
1_MACS_peak_13554_lociStitched	chr18(.):39275181-39275990	0.0986
1_MACS_peak_13555_lociStitched	chr18(.):39534482-39535809	0.2243
1_MACS_peak_13556_lociStitched	chr18(.):39692880-39694776	0.135
1_MACS_peak_13557_lociStitched	chr18(.):40916869-40917689	0.0674
1_MACS_peak_13558_lociStitched	chr18(.):41150976-41153377	0.2082
1_MACS_peak_13559_lociStitched	chr18(.):41541230-41542521	0.1671
1_MACS_peak_13560_lociStitched	chr18(.):42258644-42264318	0.153
6_MACS_peak_13561_lociStitched	chr18(.):42288537-42313900	0.1506
1_MACS_peak_13567_lociStitched	chr18(.):42336195-42342432	0.1717
2_MACS_peak_13568_lociStitched	chr18(.):42365063-42367579	0.1788
2_MACS_peak_13570_lociStitched	chr18(.):42377835-42384604	0.1648
1_MACS_peak_13572_lociStitched	chr18(.):42418510-42420282	0.1634
1_MACS_peak_13573_lociStitched	chr18(.):42431380-42433220	0.1233
1_MACS_peak_13574_lociStitched	chr18(.):42450840-42452487	0.1585
1_MACS_peak_13575_lociStitched	chr18(.):42466659-42468343	0.1976
2_MACS_peak_13576_lociStitched	chr18(.):42488026-42501463	0.1601
1_MACS_peak_13578_lociStitched	chr18(.):42681533-42688282	0.2128
1_MACS_peak_13579_lociStitched	chr18(.):43244580-43248097	0.168
1_MACS_peak_13580_lociStitched	chr18(.):43265939-43268631	0.2498
1_MACS_peak_13581_lociStitched	chr18(.):43354756-43356354	0.1526
1_MACS_peak_13582_lociStitched	chr18(.):43454104-43455470	0.1126
1_MACS_peak_13583_lociStitched	chr18(.):43546593-43547681	0.1633
2_MACS_peak_13584_lociStitched	chr18(.):43634565-43643070	0.1242
1_MACS_peak_13586_lociStitched	chr18(.):43651300-43652796	0.0804
2_MACS_peak_13587_lociStitched	chr18(.):43676299-43685252	0.1422
2_MACS_peak_13589_lociStitched	chr18(.):43747271-43755172	0.1296
1_MACS_peak_13591_lociStitched	chr18(.):43763646-43765223	0.1973
1_MACS_peak_13592_lociStitched	chr18(.):43828473-43831559	0.1892
1_MACS_peak_13593_lociStitched	chr18(.):43922842-43927361	0.1496
1_MACS_peak_13594_lociStitched	chr18(.):44054258-44055562	0.1923
1_MACS_peak_13595_lociStitched	chr18(.):44153067-44155711	0.1682
1_MACS_peak_13596_lociStitched	chr18(.):44202802-44204112	0.1256
1_MACS_peak_13597_lociStitched	chr18(.):44496241-44498339	0.1224
1_MACS_peak_13598_lociStitched	chr18(.):44676017-44677925	0.2233
1_MACS_peak_13599_lociStitched	chr18(.):44701567-44703122	0.2178
1_MACS_peak_13600_lociStitched	chr18(.):44810341-44812024	0.0958
1_MACS_peak_13601_lociStitched	chr18(.):44843667-44844448	0.041
1_MACS_peak_13602_lociStitched	chr18(.):45455710-45459001	0.1459
1_MACS_peak_13603_lociStitched	chr18(.):45688088-45689015	0.1165
2_MACS_peak_13604_lociStitched	chr18(.):45747873-45754959	0.1341
1_MACS_peak_13606_lociStitched	chr18(.):45826507-45827713	0.1153
1_MACS_peak_13607_lociStitched	chr18(.):45925536-45927198	0.0815
2_MACS_peak_13608_lociStitched	chr18(.):46065325-46068234	0.1568
3_MACS_peak_13610_lociStitched	chr18(.):46303319-46317760	0.1276
1_MACS_peak_13613_lociStitched	chr18(.):46326505-46329863	0.1408
1_MACS_peak_13614_lociStitched	chr18(.):46359634-46362433	0.1781
1_MACS_peak_13615_lociStitched	chr18(.):46394041-46396470	0.2254
1_MACS_peak_13616_lociStitched	chr18(.):46422513-46424090	0.1203
7_MACS_peak_13617_lociStitched	chr18(.):46439499-46483127	0.1693
1_MACS_peak_13624_lociStitched	chr18(.):46501334-46503365	0.0738
1_MACS_peak_13625_lociStitched	chr18(.):46986075-46987563	0.2468
2_MACS_peak_13626_lociStitched	chr18(.):47012656-47019320	0.1594
1_MACS_peak_13628_lociStitched	chr18(.):47057096-47059260	0.176
3_MACS_peak_13629_lociStitched	chr18(.):47310430-47315824	0.1574
1_MACS_peak_13632_lociStitched	chr18(.):47338687-47341243	0.1475
1_MACS_peak_13633_lociStitched	chr18(.):47369656-47371146	0.175
3_MACS_peak_13634_lociStitched	chr18(.):47597235-47608276	0.1491
2_MACS_peak_13637_lociStitched	chr18(.):47617214-47627990	0.1613
1_MACS_peak_13639_lociStitched	chr18(.):47657185-47658591	0.2284
1_MACS_peak_13640_lociStitched	chr18(.):47668415-47669734	0.1611
2_MACS_peak_13641_lociStitched	chr18(.):47714555-47721876	0.143
1_MACS_peak_13643_lociStitched	chr18(.):47793861-47795382	0.1494
2_MACS_peak_13644_lociStitched	chr18(.):47806977-47815093	0.1692
1_MACS_peak_13646_lociStitched	chr18(.):47823800-47824883	0.1736
3_MACS_peak_13647_lociStitched	chr18(.):47833331-47843113	0.181
1_MACS_peak_13650_lociStitched	chr18(.):47859642-47861421	0.1829
1_MACS_peak_13651_lociStitched	chr18(.):47882215-47884076	0.1794
1_MACS_peak_13652_lociStitched	chr18(.):47900438-47902463	0.217
1_MACS_peak_13653_lociStitched	chr18(.):48085710-48087565	0.0921
1_MACS_peak_13654_lociStitched	chr18(.):48346128-48348503	0.2084
1_MACS_peak_13655_lociStitched	chr18(.):48404353-48407133	0.1749
1_MACS_peak_13656_lociStitched	chr18(.):48493565-48495521	0.1449
1_MACS_peak_13657_lociStitched	chr18(.):48555433-48557815	0.1881
1_MACS_peak_13658_lociStitched	chr18(.):48623643-48624685	0.1146
2_MACS_peak_13659_lociStitched	chr18(.):48632283-48637503	0.1655
1_MACS_peak_13661_lociStitched	chr18(.):48677136-48681866	0.2139
2_MACS_peak_13662_lociStitched	chr18(.):48688644-48696920	0.1343
2_MACS_peak_13664_lociStitched	chr18(.):48720822-48725463	0.1685
1_MACS_peak_13666_lociStitched	chr18(.):48777482-48778896	0.147
1_MACS_peak_13667_lociStitched	chr18(.):48887014-48888807	0.148
1_MACS_peak_13668_lociStitched	chr18(.):48972461-48974804	0.1823
1_MACS_peak_13669_lociStitched	chr18(.):49015581-49019470	0.1191
2_MACS_peak_13670_lociStitched	chr18(.):49156252-49163183	0.1261
1_MACS_peak_13672_lociStitched	chr18(.):49252873-49255400	0.1509
1_MACS_peak_13673_lociStitched	chr18(.):49264628-49267156	0.1258
1_MACS_peak_13674_lociStitched	chr18(.):49288230-49290469	0.1452
2_MACS_peak_13675_lociStitched	chr18(.):49332964-49339140	0.1329
1_MACS_peak_13677_lociStitched	chr18(.):49526617-49527719	0.1045
1_MACS_peak_13678_lociStitched	chr18(.):49677295-49679415	0.2093
1_MACS_peak_13679_lociStitched	chr18(.):49715915-49718179	0.1764
3_MACS_peak_13680_lociStitched	chr18(.):49805213-49811015	0.1236
2_MACS_peak_13683_lociStitched	chr18(.):49917859-49921845	0.1063
1_MACS_peak_13685_lociStitched	chr18(.):49935411-49936724	0.2261
1_MACS_peak_13686_lociStitched	chr18(.):51462883-51464267	0.2156
1_MACS_peak_13687_lociStitched	chr18(.):51612224-51613784	0.196
1_MACS_peak_13688_lociStitched	chr18(.):51699714-51701203	0.111
2_MACS_peak_13689_lociStitched	chr18(.):51709317-51712291	0.1345
1_MACS_peak_13691_lociStitched	chr18(.):51734507-51738555	0.1651
1_MACS_peak_13692_lociStitched	chr18(.):51748542-51751938	0.1617
2_MACS_peak_13693_lociStitched	chr18(.):51772794-51778096	0.1605
3_MACS_peak_13695_lociStitched	chr18(.):51787744-51797274	0.1418
1_MACS_peak_13698_lociStitched	chr18(.):51883141-51885436	0.2542
1_MACS_peak_13699_lociStitched	chr18(.):52495520-52496209	0.1022
1_MACS_peak_13700_lociStitched	chr18(.):52613093-52614086	0.1188
1_MACS_peak_13701_lociStitched	chr18(.):52887180-52888904	0.1775
1_MACS_peak_13702_lociStitched	chr18(.):52901704-52904505	0.1682
1_MACS_peak_13703_lociStitched	chr18(.):52919012-52921838	0.1604
3_MACS_peak_13704_lociStitched	chr18(.):52930194-52948146	0.1534
2_MACS_peak_13707_lociStitched	chr18(.):52983323-52996072	0.1281
1_MACS_peak_13709_lociStitched	chr18(.):53042932-53044814	0.1451
1_MACS_peak_13710_lociStitched	chr18(.):53201297-53202462	0.1933
1_MACS_peak_13711_lociStitched	chr18(.):53254865-53258013	0.1193
1_MACS_peak_13712_lociStitched	chr18(.):53445917-53447605	0.1314
1_MACS_peak_13713_lociStitched	chr18(.):53663164-53666578	0.1934
1_MACS_peak_13714_lociStitched	chr18(.):53986975-53990258	0.1602
1_MACS_peak_13715_lociStitched	chr18(.):54040761-54042656	0.1811
1_MACS_peak_13716_lociStitched	chr18(.):54208350-54209544	0.1616
1_MACS_peak_13717_lociStitched	chr18(.):54304556-54306851	0.1502
1_MACS_peak_13718_lociStitched	chr18(.):54317668-54319490	0.2704
1_MACS_peak_13719_lociStitched	chr18(.):54518106-54520041	0.1683
1_MACS_peak_13720_lociStitched	chr18(.):54671259-54672364	0.1243
1_MACS_peak_13721_lociStitched	chr18(.):54717816-54720365	0.1553
1_MACS_peak_13722_lociStitched	chr18(.):54750842-54753167	0.1604
1_MACS_peak_13723_lociStitched	chr18(.):54876186-54878918	0.1655
1_MACS_peak_13724_lociStitched	chr18(.):54953602-54955429	0.2212
2_MACS_peak_13725_lociStitched	chr18(.):55088582-55094494	0.0965
1_MACS_peak_13727_lociStitched	chr18(.):55133139-55134636	0.1461
1_MACS_peak_13728_lociStitched	chr18(.):55142671-55143668	0.0583
1_MACS_peak_13729_lociStitched	chr18(.):55190240-55191434	0.1456
1_MACS_peak_13730_lociStitched	chr18(.):55211790-55213578	0.1555
1_MACS_peak_13731_lociStitched	chr18(.):55228122-55229362	0.2009
2_MACS_peak_13732_lociStitched	chr18(.):55247828-55254790	0.1639
1_MACS_peak_13734_lociStitched	chr18(.):55288091-55290272	0.2195
1_MACS_peak_13735_lociStitched	chr18(.):55296658-55298507	0.2018
1_MACS_peak_13736_lociStitched	chr18(.):55499897-55502063	0.2184
1_MACS_peak_13737_lociStitched	chr18(.):55597637-55599330	0.1733
2_MACS_peak_13738_lociStitched	chr18(.):55642755-55648903	0.1246
1_MACS_peak_13740_lociStitched	chr18(.):55710587-55713610	0.1574
1_MACS_peak_13741_lociStitched	chr18(.):55757840-55759665	0.2134
1_MACS_peak_13742_lociStitched	chr18(.):55766858-55768288	0.1539
1_MACS_peak_13743_lociStitched	chr18(.):55779951-55781592	0.127
1_MACS_peak_13744_lociStitched	chr18(.):56105247-56106917	0.2343
2_MACS_peak_13745_lociStitched	chr18(.):56203196-56210881	0.1575
1_MACS_peak_13747_lociStitched	chr18(.):56218542-56220155	0.1334
2_MACS_peak_13748_lociStitched	chr18(.):56228921-56233575	0.1924
3_MACS_peak_13750_lociStitched	chr18(.):56299422-56308209	0.1295
2_MACS_peak_13753_lociStitched	chr18(.):56315134-56327621	0.1846
1_MACS_peak_13755_lociStitched	chr18(.):56337329-56339939	0.211
1_MACS_peak_13756_lociStitched	chr18(.):56427942-56430105	0.18
1_MACS_peak_13757_lociStitched	chr18(.):56437620-56438427	0.1001
1_MACS_peak_13758_lociStitched	chr18(.):56458776-56459847	0.1468
1_MACS_peak_13759_lociStitched	chr18(.):56473984-56475542	0.1817
1_MACS_peak_13760_lociStitched	chr18(.):56529951-56531360	0.0658
1_MACS_peak_13761_lociStitched	chr18(.):56553891-56555380	0.153
1_MACS_peak_13762_lociStitched	chr18(.):56580635-56582789	0.145
2_MACS_peak_13763_lociStitched	chr18(.):56630385-56634644	0.1103
1_MACS_peak_13765_lociStitched	chr18(.):56658774-56661017	0.1415
2_MACS_peak_13766_lociStitched	chr18(.):56751182-56762662	0.1606
1_MACS_peak_13768_lociStitched	chr18(.):56806258-56812228	0.193
1_MACS_peak_13769_lociStitched	chr18(.):56935670-56936785	0.0815
1_MACS_peak_13770_lociStitched	chr18(.):57025084-57027282	0.1528
1_MACS_peak_13771_lociStitched	chr18(.):57542763-57544011	0.2179
1_MACS_peak_13772_lociStitched	chr18(.):57566053-57568542	0.1816
1_MACS_peak_13773_lociStitched	chr18(.):57905828-57907081	0.1969
1_MACS_peak_13774_lociStitched	chr18(.):57913957-57915342	0.2342
1_MACS_peak_13775_lociStitched	chr18(.):58331279-58332321	0.1575
1_MACS_peak_13776_lociStitched	chr18(.):59560712-59561779	0.0986
1_MACS_peak_13777_lociStitched	chr18(.):59639493-59640631	0.2025
1_MACS_peak_13778_lociStitched	chr18(.):59853382-59855602	0.1916
2_MACS_peak_13779_lociStitched	chr18(.):59992626-59998137	0.117
1_MACS_peak_13781_lociStitched	chr18(.):60172844-60173902	0.1443
3_MACS_peak_13782_lociStitched	chr18(.):60189293-60194652	0.1339
1_MACS_peak_13785_lociStitched	chr18(.):60243907-60245259	0.2031
1_MACS_peak_13786_lociStitched	chr18(.):60381503-60385218	0.185
1_MACS_peak_13787_lociStitched	chr18(.):60430035-60431513	0.1893
1_MACS_peak_13788_lociStitched	chr18(.):60511943-60513408	0.1902
1_MACS_peak_13789_lociStitched	chr18(.):60536042-60537963	0.2203
1_MACS_peak_13790_lociStitched	chr18(.):60706987-60710270	0.1665
1_MACS_peak_13791_lociStitched	chr18(.):60717662-60719087	0.1291
1_MACS_peak_13792_lociStitched	chr18(.):60741866-60742971	0.1815
1_MACS_peak_13793_lociStitched	chr18(.):60765207-60766784	0.2033
2_MACS_peak_13794_lociStitched	chr18(.):60773360-60780033	0.1371
2_MACS_peak_13796_lociStitched	chr18(.):60797989-60811286	0.1733
1_MACS_peak_13798_lociStitched	chr18(.):60821512-60832154	0.2167
2_MACS_peak_13799_lociStitched	chr18(.):60852030-60861137	0.147
2_MACS_peak_13801_lociStitched	chr18(.):60883074-60892172	0.159
1_MACS_peak_13803_lociStitched	chr18(.):60901363-60903142	0.1789
1_MACS_peak_13804_lociStitched	chr18(.):60919331-60923245	0.1537
2_MACS_peak_13805_lociStitched	chr18(.):60983276-60988850	0.1943
1_MACS_peak_13807_lociStitched	chr18(.):61015260-61016676	0.1717
1_MACS_peak_13808_lociStitched	chr18(.):61033015-61035769	0.1505
1_MACS_peak_13809_lociStitched	chr18(.):61088541-61091107	0.2507
1_MACS_peak_13810_lociStitched	chr18(.):61201083-61202742	0.125
1_MACS_peak_13811_lociStitched	chr18(.):61228794-61230179	0.1437
1_MACS_peak_13812_lociStitched	chr18(.):61269957-61271778	0.1607
1_MACS_peak_13813_lociStitched	chr18(.):61480557-61482937	0.1489
1_MACS_peak_13814_lociStitched	chr18(.):61497660-61499582	0.2211
1_MACS_peak_13815_lociStitched	chr18(.):61574391-61575263	0.1092
1_MACS_peak_13816_lociStitched	chr18(.):61602894-61605056	0.1816
1_MACS_peak_13817_lociStitched	chr18(.):61636561-61638516	0.1904
2_MACS_peak_13818_lociStitched	chr18(.):61989436-61991365	0.2031
1_MACS_peak_13820_lociStitched	chr18(.):62045791-62048947	0.1329
1_MACS_peak_13821_lociStitched	chr18(.):62070545-62072437	0.1607
1_MACS_peak_13822_lociStitched	chr18(.):62379744-62381898	0.1882
1_MACS_peak_13823_lociStitched	chr18(.):62660025-62662419	0.1784
1_MACS_peak_13824_lociStitched	chr18(.):62912426-62913141	0.0888
1_MACS_peak_13825_lociStitched	chr18(.):63096503-63097679	0.0973
2_MACS_peak_13826_lociStitched	chr18(.):63253767-63260182	0.1339
1_MACS_peak_13828_lociStitched	chr18(.):63478301-63479925	0.2205
1_MACS_peak_13829_lociStitched	chr18(.):63660849-63662541	0.1172
1_MACS_peak_13830_lociStitched	chr18(.):64910668-64912133	0.1421
1_MACS_peak_13831_lociStitched	chr18(.):64928706-64929778	0.1378
1_MACS_peak_13832_lociStitched	chr18(.):65084991-65085882	0.0794
1_MACS_peak_13833_lociStitched	chr18(.):65117667-65119353	0.1484
1_MACS_peak_13834_lociStitched	chr18(.):65182943-65184119	0.1312
1_MACS_peak_13835_lociStitched	chr18(.):65814876-65815890	0.1311
1_MACS_peak_13836_lociStitched	chr18(.):66084335-66085536	0.0755
2_MACS_peak_13837_lociStitched	chr18(.):66381223-66389882	0.13
1_MACS_peak_13839_lociStitched	chr18(.):67247026-67248194	0.0853
1_MACS_peak_13840_lociStitched	chr18(.):67314701-67315737	0.1298
1_MACS_peak_13841_lociStitched	chr18(.):67615336-67617319	0.1624
1_MACS_peak_13842_lociStitched	chr18(.):67623680-67625253	0.1566
1_MACS_peak_13843_lociStitched	chr18(.):67703138-67705846	0.2065
1_MACS_peak_13844_lociStitched	chr18(.):67825535-67828057	0.1545
1_MACS_peak_13845_lociStitched	chr18(.):67860500-67863666	0.1888
1_MACS_peak_13846_lociStitched	chr18(.):67872103-67874307	0.1571
1_MACS_peak_13847_lociStitched	chr18(.):67955514-67957550	0.0741
1_MACS_peak_13848_lociStitched	chr18(.):68095002-68096768	0.1345
1_MACS_peak_13849_lociStitched	chr18(.):68337769-68341261	0.1519
1_MACS_peak_13850_lociStitched	chr18(.):68573604-68575842	0.1451
1_MACS_peak_13851_lociStitched	chr18(.):68677811-68679694	0.1363
2_MACS_peak_13852_lociStitched	chr18(.):68987855-68995820	0.1311
1_MACS_peak_13854_lociStitched	chr18(.):69036757-69037817	0.1097
1_MACS_peak_13855_lociStitched	chr18(.):69396694-69397966	0.0862
1_MACS_peak_13856_lociStitched	chr18(.):69410104-69411491	0.1104
1_MACS_peak_13857_lociStitched	chr18(.):69757982-69759580	0.151
1_MACS_peak_13858_lociStitched	chr18(.):69814697-69815611	0.097
1_MACS_peak_13859_lociStitched	chr18(.):69826774-69830119	0.1686
1_MACS_peak_13860_lociStitched	chr18(.):69846148-69849741	0.1612
1_MACS_peak_13861_lociStitched	chr18(.):69867705-69869351	0.1453
1_MACS_peak_13862_lociStitched	chr18(.):69928874-69930107	0.1064
3_MACS_peak_13863_lociStitched	chr18(.):70069513-70078660	0.1137
1_MACS_peak_13866_lociStitched	chr18(.):70168728-70169688	0.138
1_MACS_peak_13867_lociStitched	chr18(.):70208685-70211751	0.1315
2_MACS_peak_13868_lociStitched	chr18(.):70510226-70516786	0.1256
1_MACS_peak_13870_lociStitched	chr18(.):71337355-71338869	0.133
2_MACS_peak_13871_lociStitched	chr18(.):71349915-71357306	0.1292
1_MACS_peak_13873_lociStitched	chr18(.):71749547-71750585	0.1249
1_MACS_peak_13874_lociStitched	chr18(.):71814233-71816705	0.1704
1_MACS_peak_13875_lociStitched	chr18(.):71838786-71840430	0.1953
1_MACS_peak_13876_lociStitched	chr18(.):71958504-71960190	0.1825
1_MACS_peak_13877_lociStitched	chr18(.):72074082-72076220	0.1571
1_MACS_peak_13878_lociStitched	chr18(.):72151504-72152561	0.1387
2_MACS_peak_13879_lociStitched	chr18(.):72162579-72169772	0.1939
1_MACS_peak_13881_lociStitched	chr18(.):72201798-72202979	0.1644
1_MACS_peak_13882_lociStitched	chr18(.):72263844-72266536	0.2181
1_MACS_peak_13883_lociStitched	chr18(.):72508619-72510264	0.1967
1_MACS_peak_13884_lociStitched	chr18(.):72517683-72519974	0.2338
1_MACS_peak_13885_lociStitched	chr18(.):72580961-72583741	0.1877
1_MACS_peak_13886_lociStitched	chr18(.):72782491-72783734	0.1101
1_MACS_peak_13887_lociStitched	chr18(.):72823083-72824981	0.1245
2_MACS_peak_13888_lociStitched	chr18(.):72919600-72924627	0.0918
2_MACS_peak_13890_lociStitched	chr18(.):73920191-73926471	0.1091
1_MACS_peak_13892_lociStitched	chr18(.):74017945-74020489	0.1761
1_MACS_peak_13893_lociStitched	chr18(.):74204317-74206397	0.1514
1_MACS_peak_13894_lociStitched	chr18(.):74236805-74238154	0.1607
1_MACS_peak_13895_lociStitched	chr18(.):74395761-74396774	0.0891
1_MACS_peak_13896_lociStitched	chr18(.):74532770-74535808	0.1083
1_MACS_peak_13897_lociStitched	chr18(.):74570928-74572279	0.0915
3_MACS_peak_13898_lociStitched	chr18(.):74766458-74778270	0.1193
1_MACS_peak_13901_lociStitched	chr18(.):74791877-74793234	0.1223
1_MACS_peak_13902_lociStitched	chr18(.):74813633-74814920	0.0735
1_MACS_peak_13903_lociStitched	chr18(.):74843188-74845405	0.0441
1_MACS_peak_13904_lociStitched	chr18(.):74920305-74921944	0.1348
