GENE_ID	locusLine	bin_1_MM.1S.jin.bam
NM_003235	chr8(.):133874204-134152143	0.1484
NM_003033	chr8(.):134462090-134589183	0.3644
NM_003970	chr8(.):1988157-2098380	0.4802
NM_005605	chr8(.):22293595-22403637	0.191
NM_171982	chr8(.):27137403-27173834	0.1377
NM_017412	chr8(.):28346772-28426961	0.2067
NR_036250	chr8(.):28357632-28367699	0.0509
NM_057158	chr8(.):29188616-29211322	0.6294
NM_001394	chr8(.):29188619-29213185	0.5872
NR_026765	chr8(.):29573775-29610625	0.2852
NM_025115	chr8(.):33351235-33375656	0.2494
NM_001102401	chr8(.):33351235-33375703	0.249
NM_024025	chr8(.):33443853-33462439	0.1159
NM_144652	chr8(.):38239019-38271061	0.3788
NM_017778	chr8(.):38168934-38244790	0.2894
NM_032237	chr8(.):42943656-42983323	0.2917
NM_002027	chr8(.):42906441-42945932	0.2148
NM_152419	chr8(.):42990591-43062970	0.1089
NM_052937	chr8(.):52725139-52816735	0.1793
NM_001040708	chr8(.):80671244-80685098	0.3802
NM_001025252	chr8(.):80942104-80998010	0.1434
NM_003184	chr8(.):120738013-120850074	0.0638
NM_025195	chr8(.):126437562-126455644	0.6528
NM_014957	chr8(.):142133719-142210900	0.2182
NM_201378	chr8(.):144984320-145052697	0.3274
NM_032789	chr8(.):145046319-145065635	0.3374
NM_000445	chr8(.):144984320-145055913	0.3245
NM_201381	chr8(.):144984320-145023905	0.4085
NM_201382	chr8(.):144984320-145023110	0.4115
NM_201383	chr8(.):144984320-145021692	0.4206
NM_201379	chr8(.):144984320-145033088	0.3759
NM_201384	chr8(.):144984320-145018758	0.4454
NR_030383	chr8(.):145014358-145024447	0.5359
NM_201380	chr8(.):144984320-145030044	0.3948
NM_015158	chr9(.):499702-751103	0.1569
NM_001135920	chr9(.):5624326-5774454	0.1977
NM_020829	chr9(.):5651582-5781556	0.1466
NM_152896	chr9(.):6408150-6512051	0.2023
NM_147133	chr9(.):33285417-33370168	0.2141
NM_002504	chr9(.):33285417-33376155	0.2064
NM_147134	chr9(.):33285417-33353721	0.2507
NM_022490	chr9(.):37480944-37508693	0.1379
NM_001206	chr9(.):72994512-73034573	0.2257
NM_012383	chr9(.):77698397-77767114	0.205
NM_006648	chr9(.):95942211-96087854	0.2084
NM_007001	chr9(.):99077987-99150992	0.0593
NM_014282	chr9(.):99207413-99258618	0.0876
NM_053016	chr9(.):112537576-112718756	0.1832
NM_001037293	chr9(.):112398067-112718756	0.1306
NM_007203	chr9(.):112537576-112939791	0.2592
NM_001004065	chr9(.):112805877-112939791	0.4385
NM_005047	chr9(.):123573331-123610206	0.1667
NM_014636	chr9(.):129672052-129990445	0.2159
NM_001190729	chr9(.):129672052-129984724	0.2123
NM_001190728	chr9(.):129719503-129984724	0.2242
NM_001190730	chr9(.):129672052-129945810	0.2203
NM_015033	chr9(.):132644465-132810473	0.3306
NM_198679	chr9(.):134447156-134590229	0.3012
NM_005312	chr9(.):134447156-134617925	0.3452
NM_001172415	chr9(.):33247469-33269759	0.2846
NM_001195536	chr9(.):33259876-33287067	0.2381
NM_014471	chr9(.):33235195-33253565	0.1368
NM_139235	chr9(.):33456350-33478941	0.224
NM_004925	chr9(.):33436159-33452590	0.3656
NM_012166	chr9(.):37505888-37581250	0.2272
NM_001127603	chr9(.):77671115-77708133	0.3016
NM_032307	chr9(.):86548226-86576663	0.0884
NM_031263	chr9(.):86577997-86600184	0.386
NM_031262	chr9(.):86577997-86600569	0.3794
NM_024945	chr9(.):86590636-86623987	0.2695
NR_029605	chr9(.):86579662-86589772	0.0804
NM_024617	chr9(.):88897647-88974402	0.2036
NR_033912	chr9(.):93820575-93842414	0.1523
NM_005384	chr9(.):94166326-94191144	0.816
NM_015250	chr9(.):95468644-95532083	0.4139
NR_026868	chr9(.):95566892-95605739	0.1012
NM_001083603	chr9(.):98200263-98284247	0.3452
NM_001083606	chr9(.):98200263-98274699	0.3724
NM_001083607	chr9(.):98200263-98274481	0.3734
NM_001083605	chr9(.):98200263-98275322	0.3702
NM_000264	chr9(.):98200263-98275831	0.3677
NM_153695	chr9(.):99143224-99185669	0.2583
NM_006401	chr9(.):100740488-100783224	0.4021
NM_197978	chr9(.):100684072-100705526	0.3701
NM_018437	chr9(.):100684072-100712134	0.304
NM_001701	chr9(.):104117698-104152287	0.0825
NM_001127610	chr9(.):104117698-104150801	0.0826
NM_197977	chr9(.):104156162-104177942	0.2008
NM_000035	chr9(.):104177841-104203062	0.5344
NM_019051	chr9(.):104147248-104165919	0.2122
NM_001012993	chr9(.):112956845-112975413	0.1102
NM_001136562	chr9(.):112882780-112939791	0.6029
NM_030767	chr9(.):117091432-117161685	0.4157
NM_004888	chr9(.):117344993-117366152	0.502
NM_153045	chr9(.):117368705-117413703	0.3264
NM_005658	chr9(.):123659670-123694173	0.4531
NM_015651	chr9(.):123612930-123644606	0.4473
NM_001190945	chr9(.):123659670-123696451	0.4698
NM_001190947	chr9(.):123659670-123681850	0.4113
NM_001009936	chr9(.):123626852-123644606	0.6985
NR_024408	chr9(.):123600319-123621651	0.295
NM_173689	chr9(.):126113447-126146032	0.0882
NM_001166170	chr9(.):127049249-127119719	0.125
NM_001145001	chr9(.):127015195-127119719	0.1891
NM_001166169	chr9(.):127049698-127119719	0.1005
NM_001166168	chr9(.):127015529-127119719	0.1895
NM_001166167	chr9(.):127014884-127119719	0.1888
NM_001045476	chr9(.):127610754-127625160	0.4462
NM_030978	chr9(.):127626483-127644696	0.5064
NM_007209	chr9(.):127615157-127629240	0.4586
NM_005489	chr9(.):130495595-130538621	0.1902
NM_001142532	chr9(.):130495595-130529697	0.1602
NM_001142533	chr9(.):130495595-130522583	0.1765
NM_001142531	chr9(.):130495595-130529719	0.1601
NM_001142534	chr9(.):130495595-130522561	0.1766
NM_170600	chr9(.):130495595-130546048	0.3112
NM_001085347	chr9(.):130488802-130502604	0.2979
NM_001018078	chr9(.):130560507-130581556	0.2408
NM_001261	chr9(.):130543304-130558052	0.473
NM_004957	chr9(.):130560153-130581556	0.2407
NR_036055	chr9(.):130543196-130553286	0.5482
NM_001035254	chr9(.):130697860-130747812	0.3867
NM_003863	chr9(.):130692373-130705763	0.2017
NM_203305	chr9(.):130697860-130717993	0.1664
NM_001135219	chr9(.):130678807-130698076	0.287
NM_173492	chr9(.):130678807-130694770	0.3234
NM_001012715	chr9(.):132078294-132089882	0.2687
NM_016520	chr9(.):132584563-132602572	0.2931
NM_006676	chr9(.):132592695-132649107	0.2284
NM_001008563	chr9(.):132592756-132649107	0.2285
NM_178536	chr9(.):139841767-139854949	0.1683
NM_153200	chr9(.):139752232-139765738	0.2106
NM_000606	chr9(.):139834697-139846426	0.2846
NM_021138	chr9(.):139775964-139826067	0.4859
NM_018998	chr9(.):139829886-139844173	0.162
NM_206920	chr9(.):139741818-139760251	0.1908
NM_014172	chr9(.):139738255-139750490	0.2059
NM_015691	chrX(.):9978794-10117518	0.2454
NM_001123384	chrX(.):39905498-40041582	0.2789
NM_144495	chrX(.):48750194-48765420	0.216
NM_001167990	chrX(.):48750212-48765420	0.2163
NM_001032384	chrX(.):48750538-48765420	0.2209
NM_001167992	chrX(.):48750774-48765420	0.2211
NM_001104544	chrX(.):119387504-119450391	0.2626
NM_005334	chrX(.):153208007-153241819	0.3837
NM_001830	chrX(.):10119984-10210699	0.0515
NM_017745	chrX(.):39905498-39961719	0.2409
NM_001193416	chrX(.):41187650-41214524	0.3813
NM_001167947	chrX(.):48745729-48760426	0.2581
NM_001042498	chrX(.):48755888-48774235	0.1748
NM_001136158	chrX(.):48774302-48819893	0.6413
NM_001136159	chrX(.):48774302-48820648	0.6324
NM_006875	chrX(.):48765458-48781413	0.5341
NM_004979	chrX(.):48813638-48833251	0.1584
NM_005660	chrX(.):48755458-48773917	0.1826
NM_001032289	chrX(.):48755889-48773933	0.1664
NR_002308	chrX(.):56758220-56769017	0.0353
NR_015367	chrX(.):56750717-56849004	0.2807
NM_006359	chrX(.):135062585-135134428	0.1986
NM_001177651	chrX(.):135062582-135134428	0.1986
NM_003491	chrX(.):153190376-153205468	0.5059
NM_001666	chrX(.):153167829-153196714	0.2884
NM_002910	chrX(.):153195721-153215232	0.1727
NM_001025243	chrX(.):153270956-153290342	0.3402
NM_003492	chrX(.):153232990-153253646	0.7908
NR_031757	chrX(.):153280370-153290440	0.3521
NR_036175	chrX(.):153241548-153251627	0.5093
NR_036174	chrX(.):153241547-153251628	0.5093
NM_015892	chr10(.):125762181-125856930	0.7391
NM_014863	chr10(.):125774168-125856930	0.8298
NM_031453	chr10(.):14555558-14821896	0.1947
NM_018363	chr10(.):90028620-90348082	0.1203
NM_001031709	chr10(.):90038858-90348082	0.1117
NM_001083591	chr10(.):11201992-11383672	0.4918
NM_001025077	chr10(.):11042258-11383672	0.3145
NM_006561	chr10(.):11054892-11383672	0.3246
NM_012247	chr10(.):13354437-13395298	0.3259
NM_024948	chr10(.):15815174-15907519	0.2935
NM_016628	chr10(.):28817423-28914923	0.1433
NR_024557	chr10(.):28816426-28914923	0.1422
NM_001174096	chr10(.):31603100-31823742	0.1143
NM_001128128	chr10(.):31605063-31823742	0.1148
NR_033842	chr10(.):45301471-45460137	0.2548
NM_032023	chr10(.):45450218-45495172	0.3749
NM_000698	chr10(.):45864628-45946563	0.3132
NM_147156	chr10(.):52060344-52388737	0.1548
NM_032199	chr10(.):63656012-63861707	0.2731
NM_001198798	chr10(.):73851273-73980751	0.1133
NM_001198799	chr10(.):73851273-73981183	0.1132
NM_020338	chr10(.):80823791-81081285	0.2439
NM_005445	chr10(.):112322448-112369392	0.2543
NR_027653	chr10(.):3813187-3832473	0.6965
NM_001494	chr10(.):5802185-5860512	0.2192
NM_178150	chr10(.):5927213-5984556	0.4718
NM_032807	chr10(.):5931348-5984556	0.4833
NM_019046	chr10(.):5898688-5936860	0.2551
NM_006214	chr10(.):13314795-13347130	0.2643
NM_001037537	chr10(.):13314795-13346746	0.2673
NR_033805	chr10(.):28803845-28826283	0.3926
NR_024284	chr10(.):31600456-31613024	0.5997
NM_025209	chr10(.):32552858-32641113	0.2306
NM_001098207	chr10(.):43876064-43897794	0.4964
NM_004966	chr10(.):43876064-43909656	0.7011
NM_173160	chr10(.):43862091-43876783	0.076
NM_001098204	chr10(.):43876064-43909696	0.7003
NM_001098208	chr10(.):43876064-43897279	0.502
NM_001098205	chr10(.):43876064-43909332	0.7079
NM_001098206	chr10(.):43876064-43908299	0.7288
NR_026693	chr10(.):43927573-43983007	0.2215
NM_001123376	chr10(.):45401763-45435642	0.1739
NM_007021	chr10(.):45466708-45479330	0.2795
NM_001039380	chr10(.):45488145-45501470	0.3136
NM_006963	chr10(.):45491272-45505777	0.2556
NM_018055	chr10(.):72186691-72206465	0.1152
NM_014431	chr10(.):72233563-72333206	0.3947
NM_005041	chr10(.):72352103-72367531	0.092
NM_173473	chr10(.):73970805-74000618	0.1636
NM_019058	chr10(.):74028676-74040797	0.2662
NM_057157	chr10(.):94828231-94842641	0.6318
NM_183374	chr10(.):94816020-94833454	0.2468
NM_000783	chr10(.):94828646-94842641	0.6467
NM_024326	chr10(.):104174570-104187893	0.2455
NM_002779	chr10(.):104157375-104183901	0.2062
NM_024040	chr10(.):104178001-104197423	0.2679
NM_002502	chr10(.):104150431-104167281	0.6207
NM_001077494	chr10(.):104149338-104167281	0.5846
NM_001077493	chr10(.):104149228-104167281	0.5817
NR_030169	chr10(.):104191268-104201341	0.2083
NM_030912	chr10(.):104399251-104423076	0.644
NM_001083913	chr10(.):104498726-104581021	0.5323
NM_017787	chr10(.):104530887-104581021	0.6902
NR_024552	chr10(.):105201542-105217162	0.2155
NM_001129742	chr10(.):105227560-105243997	0.4856
NM_001001412	chr10(.):105208143-105223648	0.2783
NM_004210	chr10(.):105248734-105357309	0.336
NM_005962	chr10(.):111980761-112052123	0.1016
NM_001008541	chr10(.):111964988-112052123	0.253
NM_005871	chr10(.):112047797-112069707	0.223
NM_130439	chr10(.):111962362-112052123	0.2471
NM_004419	chr10(.):112252624-112276302	0.5998
NM_145341	chr10(.):112626595-112664764	0.2103
NR_026932	chr10(.):112623647-112635662	0.714
NR_024469	chr11(.):67080309-67164158	0.214
NM_006157	chr11(.):20686116-21602229	0.0757
NM_001111018	chr11(.):19367270-20148147	0.1099
NM_002599	chr11(.):72282184-72390494	0.0847
NM_001146209	chr11(.):72282184-72385108	0.0845
NM_001098517	chr11(.):115039344-115380241	0.2624
NM_021008	chr11(.):639224-700740	0.2852
NM_181798	chr11(.):2477683-2875340	0.1789
NM_000218	chr11(.):2461220-2875340	0.1777
NM_030962	chr11(.):9795213-10320754	0.0684
NM_175058	chr11(.):16804206-17040963	0.294
NM_001143830	chr11(.):22683159-22839547	0.2239
NM_177553	chr11(.):22684653-22839547	0.2241
NM_005256	chr11(.):22691318-22839547	0.1645
NM_005898	chr11(.):34068229-34129157	0.2711
NM_203364	chr11(.):34068229-34125607	0.2513
NM_004811	chr11(.):58289343-58348390	0.4209
NM_001143995	chr11(.):58289343-58350639	0.4101
NM_003273	chr11(.):64874340-64888707	0.4089
NM_001077241	chr11(.):65137662-65155142	0.4848
NR_002819	chr11(.):65260232-65278939	1.154
NM_030930	chr11(.):67753574-67776593	0.7726
NM_006645	chr11(.):72460773-72509750	0.1682
NM_014824	chr11(.):72542789-72858143	0.1094
NM_176796	chr11(.):72970569-73013850	0.3719
NM_176798	chr11(.):72975938-73013850	0.4025
NM_004154	chr11(.):72978246-73014664	0.4082
NM_006656	chr11(.):74694949-74723743	0.0883
NM_182969	chr11(.):74546954-74665232	0.2004
NM_004397	chr11(.):118613472-118666972	0.2722
NM_024556	chr11(.):126076618-126137879	0.0966
NM_032531	chr11(.):126288395-126875766	0.1307
NM_001161707	chr11(.):126295836-126875766	0.1309
NM_002017	chr11(.):128558812-128688162	0.5313
NM_001167681	chr11(.):128557388-128688162	0.5264
NM_001143820	chr11(.):128323655-128462453	0.1812
NM_012239	chr11(.):210029-241362	0.1771
NM_002817	chr11(.):231807-257984	0.187
NM_138329	chr11(.):273569-290304	0.1109
NM_006435	chr11(.):303106-314410	0.1235
NM_025092	chr11(.):284137-300688	0.1206
NM_003641	chr11(.):308990-320272	0.1364
NM_001025295	chr11(.):293202-304526	0.0723
NM_021034	chr11(.):314672-325914	0.0904
NM_022772	chr11(.):701119-732727	0.1409
NM_001042463	chr11(.):690615-709129	0.5567
NM_014555	chr11(.):2420745-2449275	0.1608
NM_001124	chr11(.):10321641-10333923	1.5048
NM_022725	chr11(.):22639078-22652387	0.3088
NM_015308	chr11(.):47733068-47793993	0.2265
NM_000614	chr11(.):58385145-58398205	0.1919
NR_024091	chr11(.):58341586-58398205	0.3728
NM_053023	chr11(.):58341586-58394023	0.3912
NM_004778	chr11(.):60613397-60628444	0.14
NM_207341	chr11(.):60630014-60648164	0.5902
NM_024098	chr11(.):60604428-60623561	0.7577
NM_080668	chr11(.):64839926-64856615	0.3492
NM_006782	chr11(.):64846693-64860874	0.6653
NM_013265	chr11(.):64858682-64884180	0.2521
NR_037567	chr11(.):64884654-64899841	0.4143
NM_172230	chr11(.):64889750-64907003	0.5558
NM_001997	chr11(.):64883098-64894672	0.579
NM_004927	chr11(.):64884715-64899841	0.395
NM_014205	chr11(.):64878874-64890170	0.6249
NM_001008778	chr11(.):64932706-64945688	0.0928
NM_001198868	chr11(.):64943685-64984477	0.089
NM_001198869	chr11(.):64944149-64984477	0.0899
NM_001198870	chr11(.):64944303-64984477	0.0899
NR_028272	chr11(.):65185268-65199003	2.5886
NR_030343	chr11(.):65206928-65217028	0.6086
NM_031904	chr11(.):65149040-65185995	0.521
NM_001048218	chr11(.):65287547-65311182	0.2843
NM_207354	chr11(.):67051761-67074955	0.3663
NM_017857	chr11(.):67065918-67085078	0.1306
NR_030767	chr11(.):67051815-67074955	0.3671
NM_001619	chr11(.):67028904-67059029	0.8971
NR_024249	chr11(.):67554237-67577807	0.4443
NM_001161473	chr11(.):67771047-67801743	0.591
NM_006053	chr11(.):67805446-67823366	0.3503
NM_006019	chr11(.):67801482-67823366	0.3123
NM_002496	chr11(.):67793083-67809114	0.6093
NM_000694	chr11(.):67772789-67801743	0.5575
NM_138768	chr11(.):69056621-69069754	0.8385
NM_001040118	chr11(.):72391113-72468434	0.2525
NM_001135190	chr11(.):72391113-72438403	0.3138
NM_033388	chr11(.):72520450-72545680	0.6956
NM_014786	chr11(.):73014662-73085425	0.2052
NM_014752	chr11(.):74655291-74695076	0.3848
NM_006235	chr11(.):111217980-111255157	0.7978
NR_026691	chr11(.):117852105-117877199	0.3586
NM_007180	chr11(.):118523941-118555381	0.117
NM_032966	chr11(.):118759100-118771971	0.2179
NM_001716	chr11(.):118749540-118771971	0.178
NM_182557	chr11(.):118761850-118786613	0.1755
NR_027288	chr11(.):122883273-122895319	0.073
NM_006597	chr11(.):122923199-122937844	0.7099
NM_032795	chr11(.):126066988-126086587	0.3041
NM_005238	chr11(.):128323655-128397205	0.2618
NM_003658	chr11(.):129240880-129327174	0.3974
NR_024233	chr11(.):129867518-129880381	0.7185
NM_199437	chr11(.):129764600-129877730	0.1493
NM_014325	chr12(.):109033886-109130295	0.3902
NM_021238	chr12(.):31428519-31484121	0.2552
NM_001135812	chr12(.):31428519-31484159	0.2552
NM_152641	chr12(.):46118619-46306819	0.1585
NM_002392	chr12(.):69196970-69244212	0.3243
NM_001173982	chr12(.):104845691-105160792	0.141
NM_020375	chr12(.):4425358-4474190	0.0718
NM_018173	chr12(.):6414601-6442672	0.177
NM_007273	chr12(.):7069516-7084891	0.6283
NM_001144857	chr12(.):6416816-6442672	0.1787
NM_001144856	chr12(.):6415098-6442672	0.1729
NM_001144831	chr12(.):7069514-7084916	0.6276
NM_006143	chr12(.):12808994-12854121	0.2238
NM_001077484	chr12(.):46571840-46668208	0.2362
NM_023071	chr12(.):49755687-49926207	0.1809
NM_001033873	chr12(.):51634132-51668994	0.0885
NM_001031628	chr12(.):51634132-51669202	0.0885
NM_001128914	chr12(.):53840885-53879946	0.863
NM_000966	chr12(.):53599352-53631036	0.3592
NM_001042728	chr12(.):53599352-53619150	0.4342
NM_001798	chr12(.):56355555-56371568	0.2123
NM_013449	chr12(.):56984379-57035163	0.342
NM_006400	chr12(.):57919093-57945978	0.1258
NM_006576	chr12(.):58186159-58214852	0.0857
NM_005761	chr12(.):94537498-94704225	0.3858
NM_005230	chr12(.):96583206-96666606	0.2801
NM_020244	chr12(.):102086416-102127846	0.1945
NM_003299	chr12(.):104319188-104346703	0.4678
NM_014706	chr12(.):108910990-108960165	0.3543
NM_018984	chr12(.):109171465-109256359	0.3842
NR_028415	chr12(.):1604656-1618590	0.0757
NM_001759	chr12(.):4377901-4419522	0.5095
NM_002342	chr12(.):6488356-6505732	0.0735
NM_001159576	chr12(.):6451008-6489390	0.4481
NM_001065	chr12(.):6432922-6456283	0.3918
NM_001038	chr12(.):6451008-6489905	0.4426
NM_001159575	chr12(.):6451008-6491523	0.4272
NM_001193457	chr12(.):6643693-6670249	0.2292
NM_006170	chr12(.):6661036-6682480	0.1135
NM_002046	chr12(.):6638656-6652536	0.6955
NM_014865	chr12(.):6598297-6646132	0.3347
NM_016497	chr12(.):6596315-6607471	0.4358
NR_004387	chr12(.):6614387-6624717	0.0666
NR_003012	chr12(.):6685638-6695775	0.0625
NM_001975	chr12(.):7018613-7037859	0.6649
NM_002831	chr12(.):7055433-7075479	1.4454
NR_029779	chr12(.):7067861-7077929	1.088
NM_080548	chr12(.):7050739-7075479	1.3476
NM_001007026	chr12(.):7028625-7056484	0.75
NM_006992	chr12(.):7008896-7028406	0.2397
NM_001940	chr12(.):7032479-7056484	0.6705
NR_003010	chr12(.):7071499-7081769	0.585
NM_138425	chr12(.):7048202-7060165	0.7628
NR_029682	chr12(.):7068259-7078354	0.9033
NM_006331	chr12(.):7074943-7090165	0.4875
NR_036052	chr12(.):9387065-9397147	0.0955
NR_036052	chr12(.):12259885-12269967	0.073
NM_004064	chr12(.):12865301-12880305	2.7619
NR_030344	chr12(.):12912582-12922677	0.1262
NM_001130415	chr12(.):12873850-12949399	0.4248
NM_030762	chr12(.):26267958-26283003	0.756
NM_030653	chr12(.):31221778-31262725	0.5309
NR_026806	chr12(.):31472249-31483879	0.771
NR_028408	chr12(.):46114502-46126704	0.9829
NM_004719	chr12(.):46307913-46389401	0.1715
NM_018976	chr12(.):46746970-46771645	0.462
NM_001098532	chr12(.):48123452-48157181	0.2354
NM_017842	chr12(.):48161966-48181536	0.235
NM_006105	chr12(.):48123452-48157244	0.235
NM_001098531	chr12(.):48123452-48157889	0.2323
NM_001098416	chr12(.):48171506-48218763	0.6936
NM_000376	chr12(.):48230319-48303814	0.3561
NM_024902	chr12(.):49736040-49750685	0.1158
NR_033267	chr12(.):49777956-49791116	0.0853
NM_001100620	chr12(.):49711970-49723171	0.1945
NM_001008223	chr12(.):49721199-49735971	0.084
NM_001971	chr12(.):51717226-51745463	0.3556
NM_016293	chr12(.):51669821-51722938	0.3318
NM_001004304	chr12(.):53569534-53589654	0.3571
NM_000889	chr12(.):53580106-53606000	1.1844
NM_015989	chr12(.):53546446-53579430	0.1978
NM_001170790	chr12(.):53640369-53653190	0.1383
NM_032889	chr12(.):53640875-53653190	0.1414
NM_001164691	chr12(.):53812638-53830318	0.155
NM_001005354	chr12(.):53830432-53845427	0.1694
NM_134324	chr12(.):53890376-53905215	0.3727
NM_006301	chr12(.):53869275-53898444	0.4133
NM_134323	chr12(.):53889704-53905215	0.3607
NM_003717	chr12(.):53895473-53906422	0.1257
NM_201554	chr12(.):56320811-56352807	0.2922
NM_006928	chr12(.):56342888-56364826	0.1342
NM_032345	chr12(.):56290196-56326697	0.2793
NM_001345	chr12(.):56319945-56352807	0.3155
NM_001143853	chr12(.):56290196-56325909	0.2754
NM_002868	chr12(.):56362861-56393488	0.1392
NR_003046	chr12(.):57032463-57042538	0.4606
NM_001686	chr12(.):57026958-57044852	0.5681
NM_005594	chr12(.):57101210-57124066	0.5101
NR_002737	chr12(.):57033810-57043885	0.4358
NM_001113203	chr12(.):57101210-57124326	0.5053
NM_006601	chr12(.):57052124-57087078	0.4684
NM_001080157	chr12(.):57861037-57878424	0.1266
NM_001195056	chr12(.):57905370-57919300	0.7009
NM_052897	chr12(.):57911658-57928931	0.5678
NM_001080156	chr12(.):57861037-57876728	0.1195
NM_032496	chr12(.):57861037-57878633	0.126
NM_004990	chr12(.):57876850-57915433	0.2118
NM_004984	chr12(.):57938846-57983554	0.1012
NM_005730	chr12(.):58208709-58245747	0.4823
NR_029847	chr12(.):58213391-58223475	0.1275
NM_033276	chr12(.):58330444-58356052	0.1536
NM_175895	chr12(.):62990530-63002214	0.76
NR_029661	chr12(.):62992465-63002549	0.8719
NM_001946	chr12(.):89736836-89751296	1.0476
NM_001032284	chr12(.):98904350-98949157	0.3055
NM_003276	chr12(.):98904350-98934412	0.4297
NR_027157	chr12(.):98901750-98915004	0.8732
NM_153694	chr12(.):102117425-102138250	0.565
NM_001111283	chr12(.):102784644-102879378	0.2298
NM_001111284	chr12(.):102784644-102877429	0.2032
NM_001111285	chr12(.):102806453-102879378	0.2712
NR_027249	chr12(.):104232526-104328989	0.3224
NR_037425	chr12(.):104319202-104329333	1.103
NM_003211	chr12(.):104354592-104387656	0.1332
NM_001135570	chr12(.):104338980-104355993	0.166
NM_007076	chr12(.):108904050-108918380	0.2362
NM_213595	chr12(.):108951293-108968160	1.3366
NM_181724	chr12(.):108978621-108996894	0.122
NM_003006	chr12(.):109010679-109032670	1.4915
NM_001161331	chr12(.):109180694-109226327	0.2265
NM_019034	chr12(.):122210659-122236594	0.1306
NR_002809	chr12(.):122228172-122246390	0.6645
NM_015048	chr12(.):122237637-122275562	0.3053
NR_002612	chr13(.):50551687-50704677	0.1447
NM_001160100	chr13(.):96080852-96237010	0.17
NM_017664	chr13(.):111525886-111572416	0.294
NM_003589	chr13(.):113858085-113924392	0.192
NM_001008895	chr13(.):113858930-113924392	0.1933
NM_032436	chr13(.):115074964-115097803	0.3256
NM_000820	chr13(.):114518521-114572046	0.5058
NM_007368	chr13(.):114742193-114903095	0.4045
NR_002605	chr13(.):50651413-50684433	0.1586
NR_002183	chr13(.):50741153-50752751	0.0316
NM_003749	chr13(.):110401183-110443914	0.2716
NR_027701	chr13(.):111511333-111527655	0.0882
NM_003891	chr13(.):113807967-113831694	0.0563
NM_001127203	chr13(.):113826924-113868029	0.2741
NM_001143945	chr13(.):114518521-114544017	0.1425
NM_001143946	chr13(.):114518521-114541714	0.1468
NR_024609	chr13(.):114581609-114631485	0.3626
NM_023011	chr13(.):115042077-115076283	0.5113
NM_003903	chr13(.):114995361-115043150	0.4198
NM_001080414	chr14(.):91732666-91889133	0.4618
NM_207442	chr14(.):69256463-69268190	0.8521
NM_004926	chr14(.):69249374-69264785	0.653
NM_024496	chr14(.):77485885-77500034	0.9088
NM_025268	chr14(.):105987952-106001539	0.1848
NM_144508	chr15(.):40881446-40959881	0.107
NM_020759	chr15(.):42862856-43018196	0.2121
NR_031680	chr15(.):69111302-69494862	0.1048
NM_007200	chr15(.):85918870-86297586	0.1264
NM_002420	chr15(.):31288550-31398924	0.372
NM_017553	chr15(.):41266078-41413340	0.1868
NM_005254	chr15(.):50564388-50652605	0.1986
NM_016655	chr15(.):50573076-50652605	0.2152
NM_019600	chr15(.):52868517-52975820	0.259
NM_000259	chr15(.):52594479-52826247	0.2533
NM_025201	chr15(.):65129081-65165201	0.1756
NM_006305	chr15(.):69065874-69118261	0.4481
NM_020908	chr15(.):70335542-70395256	0.3169
NM_006465	chr15(.):74828547-74895472	0.2896
NM_172217	chr15(.):81512639-81610104	0.292
NM_001172128	chr15(.):81484218-81610104	0.2412
NM_144767	chr15(.):86215267-86297586	0.1814
NM_007011	chr15(.):89626380-89750591	0.3726
NM_198526	chr15(.):90539751-90630432	0.5839
NM_001042572	chr15(.):93438550-93497463	0.2065
NM_000875	chr15(.):99187760-99512759	0.1674
NR_027053	chr15(.):21927513-21945739	0.2336
NR_029624	chr15(.):31352234-31362344	0.1587
NM_015995	chr15(.):31614082-31675102	0.7484
NM_001003942	chr15(.):40375091-40403287	1.0554
NM_033503	chr15(.):40375091-40403639	1.0447
NM_001003940	chr15(.):40375091-40406075	0.9987
NM_001080791	chr15(.):40840297-40862252	0.6861
NM_152260	chr15(.):40856536-40871661	0.2366
NR_002208	chr15(.):40819082-40829749	0.108
NR_024490	chr15(.):50641370-50655503	0.8234
NR_026891	chr15(.):50636134-50652076	0.7372
NM_198524	chr15(.):56652643-56743072	0.23
NM_182703	chr15(.):65199100-65256041	0.1633
NM_017882	chr15(.):68494329-68527080	0.4379
NM_015322	chr15(.):68565140-68588640	0.6655
NR_026808	chr15(.):69091159-69104440	0.1164
NR_036197	chr15(.):69089188-69099264	0.1739
NR_030714	chr15(.):70366710-70376807	0.145
NM_001127190	chr15(.):75069424-75100539	0.7319
NM_000761	chr15(.):75036183-75053941	0.0673
NM_021819	chr15(.):75100193-75123099	0.0719
NM_001030005	chr15(.):75113950-75129136	0.0593
NM_021823	chr15(.):75310926-75348067	0.5152
NM_138967	chr15(.):75282875-75318836	0.4495
NM_017793	chr15(.):75242442-75254775	0.3215
NM_015477	chr15(.):75656719-75748926	0.2091
NM_001145358	chr15(.):75656719-75749087	0.2091
NM_001145357	chr15(.):75656719-75753124	0.2041
NM_015154	chr15(.):81263094-81287205	0.1639
NM_022566	chr15(.):81288294-81301345	0.7597
NM_004513	chr15(.):81584253-81610104	0.643
NM_181900	chr15(.):81600006-81621524	0.4883
NM_022767	chr15(.):89159526-89180512	0.5828
NR_029606	chr15(.):89150055-89160165	0.0664
NM_002201	chr15(.):89177038-89203879	0.5019
