GENE_ID	locusLine	bin_1_MOLP-8.jin.bam
NM_001136498	chr17(.):36881509-36896858	0.3085
NM_001080465	chr17(.):36986340-37002642	0.2178
NR_002576	chr17(.):37004115-37014248	0.502
NM_006148	chr17(.):37021111-37083023	0.3137
NM_000978	chr17(.):37001320-37015053	0.4348
NM_152343	chr17(.):43326759-43344479	0.1464
NM_005892	chr17(.):43294291-43329683	0.8816
NR_024434	chr17(.):43320302-43350997	0.1872
NR_024435	chr17(.):43334557-43350997	0.1031
NR_034172	chr17(.):44265938-44279089	0.7429
NM_032595	chr17(.):48206100-48232877	0.5939
NM_174920	chr17(.):48185034-48212167	0.1458
NM_000023	chr17(.):48238365-48258293	0.2768
NM_000088	chr17(.):48256456-48284000	0.13
NR_024193	chr17(.):48243788-48254837	0.2406
NM_001267	chr17(.):48536852-48551227	0.3734
NM_032133	chr17(.):48580744-48613862	0.8972
NM_018346	chr17(.):48551189-48568336	0.3227
NM_017957	chr17(.):48605047-48626111	0.4367
NM_198376	chr17(.):48633448-48709431	0.1292
NM_004758	chr17(.):56373593-56411152	0.3879
NM_003168	chr17(.):56417538-56434563	0.3913
NR_029683	chr17(.):56403592-56413679	1.5978
NM_173547	chr17(.):73880040-73898054	0.4668
NM_033452	chr17(.):73865244-73879656	1.1382
NM_012478	chr17(.):73836779-73856501	0.5416
NM_199242	chr17(.):73818307-73845798	0.2473
NM_032478	chr17(.):73889723-73906181	0.8316
NM_001454	chr17(.):74127414-74142380	0.2781
NM_032134	chr17(.):74265129-74308761	0.2979
NM_182565	chr17(.):74256285-74272379	2.146
NM_003016	chr17(.):74725198-74738493	0.902
NR_030366	chr17(.):74727531-74737630	1.1277
NM_024311	chr17(.):74728782-74780338	0.472
NM_001113493	chr17(.):75364271-75501678	0.2909
NM_001113494	chr17(.):75367164-75501678	0.2888
NR_036200	chr17(.):75388065-75398136	0.2142
NM_003255	chr17(.):76844058-76926472	0.4144
NM_003655	chr17(.):77801954-77818213	0.8735
NM_020649	chr17(.):77763175-77775915	0.8029
NM_012418	chr17(.):79490416-79509156	0.1992
NM_025161	chr17(.):79501910-79524429	0.3155
NM_001614	chr17(.):79471998-79484827	1.277
NM_001093767	chr17(.):79775292-79796167	0.3705
NM_000918	chr17(.):79796033-79823544	0.568
NM_001007533	chr17(.):79786367-79797926	0.5517
NM_016476	chr17(.):79844598-79863363	0.4637
NR_033683	chr17(.):79855776-79874077	0.1915
NM_005782	chr17(.):79840710-79854462	0.5758
NM_001185078	chr17(.):79820596-79834282	0.9169
NM_001185077	chr17(.):79820596-79833790	0.949
NM_148896	chr17(.):79855071-79865781	0.1646
NM_001002249	chr17(.):79844817-79863363	0.469
NR_033682	chr17(.):79855776-79874340	0.1927
NM_022156	chr17(.):80010750-80028680	0.3677
NM_004104	chr17(.):80031213-80061106	0.4894
NM_002917	chr17(.):80000777-80014650	0.297
NM_004127	chr17(.):80004762-80020346	0.287
NM_207459	chr17(.):80312122-80326652	0.5178
NM_006137	chr17(.):80267745-80280480	0.1542
NM_018949	chr17(.):80327200-80338370	0.9639
NM_003004	chr17(.):80273899-80296921	0.8691
NM_005215	chr18(.):49861541-51067273	0.0959
NM_006868	chr18(.):9703227-9867553	0.1766
NM_022068	chr18(.):10665243-11153761	0.149
NM_025135	chr18(.):33872701-34365018	0.1551
NM_001130110	chr18(.):42255137-42462379	0.5337
NM_015559	chr18(.):42255862-42653475	0.3387
NM_001080467	chr18(.):47344155-47726451	0.1524
NR_036204	chr18(.):47647868-47657933	0.1208
NM_016626	chr18(.):48695919-48729051	0.3436
NM_175907	chr18(.):72904277-72926281	0.6053
NM_005786	chr18(.):72917730-73006901	0.2264
NM_019112	chr19(.):1035101-1070570	0.3844
NM_003331	chr19(.):10456203-10496248	0.2017
NM_001079881	chr19(.):47172572-47225384	0.3303
NM_001079882	chr19(.):47172572-47222577	0.334
NM_052847	chr19(.):2506217-2707746	0.2736
NM_000064	chr19(.):6672845-6725662	0.1077
NM_005428	chr19(.):6767721-6862371	0.2202
NM_014975	chr19(.):12944258-12990766	0.1148
NM_052876	chr19(.):13224108-13256959	0.2881
NM_021235	chr19(.):16467407-16587762	0.4504
NM_024050	chr19(.):17415336-17439106	0.4795
NM_004924	chr19(.):39133326-39226170	0.3988
NM_001398	chr19(.):39301061-39327497	0.2045
NM_024907	chr19(.):39427041-39471380	0.3828
NM_007040	chr19(.):41765119-41818811	0.5516
NM_144732	chr19(.):41763390-41818811	0.5379
NM_133444	chr19(.):42719491-42737353	0.5927
NM_015168	chr19(.):47562446-47622009	0.4117
NM_001145713	chr19(.):47629079-47718893	0.1919
NR_027280	chr19(.):47629114-47718893	0.1919
NM_024100	chr19(.):979327-999569	0.3011
NM_004368	chr19(.):1021297-1044064	0.8351
NM_033420	chr19(.):1004649-1026141	0.4597
NM_138690	chr19(.):995436-1014723	0.1181
NM_012292	chr19(.):1062173-1091627	0.2437
NM_213568	chr19(.):2729523-2745074	0.1538
NM_145173	chr19(.):2709564-2726390	0.1279
NM_004240	chr19(.):6734706-6756529	0.5869
NM_020171	chr19(.):6724924-6742304	0.6356
NM_001080452	chr19(.):6724924-6742633	0.6246
NM_005490	chr19(.):6747172-6772523	0.1975
NM_007065	chr19(.):10496808-10519271	0.2887
NM_001111307	chr19(.):10526332-10585307	0.3936
NM_001111309	chr19(.):10538110-10585307	0.1692
NM_001111308	chr19(.):10536520-10585307	0.1668
NR_031592	chr19(.):10509133-10519214	0.463
NM_006202	chr19(.):10558632-10585307	0.1317
NM_001080997	chr19(.):12931296-12946207	0.0833
NM_013312	chr19(.):12868816-12891434	0.27
NM_181738	chr19(.):12906426-12917694	0.5614
NM_017682	chr19(.):12858406-12874271	0.1546
NM_002229	chr19(.):12897309-12909125	1.3473
NM_031429	chr19(.):12931295-12951230	0.1015
NM_006397	chr19(.):12912427-12929462	0.3355
NM_017722	chr19(.):13210713-13232463	0.353
NM_001136035	chr19(.):13210713-13232563	0.3529
NM_005583	chr19(.):13204843-13218974	0.1726
NM_003765	chr19(.):13250223-13265987	1.298
NM_004907	chr19(.):13256281-13270718	1.4059
NM_005370	chr19(.):16217489-16249445	0.5151
NM_001145160	chr19(.):16173316-16218813	0.6407
NR_024335	chr19(.):16139522-16157918	0.1069
NR_024336	chr19(.):16140288-16157918	0.1081
NM_003290	chr19(.):16182134-16218813	0.7541
NM_016270	chr19(.):16430650-16443339	1.2474
NM_024527	chr19(.):17397939-17419282	0.5529
NM_023937	chr19(.):17411476-17422652	0.9647
NM_138401	chr19(.):17525911-17541140	0.3858
NM_001128855	chr19(.):17443325-17458539	1.0977
NM_020959	chr19(.):17429031-17450638	0.7885
NM_001190844	chr19(.):17541317-17564376	0.1355
NM_001195422	chr19(.):17440790-17458539	0.9736
NM_004335	chr19(.):17508754-17521384	0.8168
NM_031310	chr19(.):17457263-17493137	0.2023
NM_006149	chr19(.):39287310-39308740	0.1208
NM_033363	chr19(.):39416593-39428659	0.4655
NM_148169	chr19(.):39427041-39448327	0.1532
NM_012237	chr19(.):39364194-39395463	0.2728
NM_001145901	chr19(.):39400903-39426536	0.3129
NM_001005335	chr19(.):39322027-39347979	0.7871
NM_001001716	chr19(.):39385614-39404534	0.2826
NM_001533	chr19(.):39322027-39345617	0.7125
NM_001193286	chr19(.):39364194-39395502	0.2727
NR_034146	chr19(.):39364194-39389795	0.2074
NM_001195833	chr19(.):39353471-39373919	0.2978
NM_033362	chr19(.):39416347-39428659	0.4562
NM_003407	chr19(.):39892486-39905045	2.3923
NM_003169	chr19(.):39931287-39972308	0.3397
NM_001130825	chr19(.):39931185-39972308	0.3411
NM_019088	chr19(.):39871269-39886679	0.5361
NM_017592	chr19(.):39876962-39896203	1.5723
NM_001020	chr19(.):39918846-39931618	0.5696
NM_022835	chr19(.):39898749-39924055	0.4197
NM_001699	chr19(.):41720107-41772671	0.4065
NM_052848	chr19(.):41811093-41835788	0.2956
NM_006494	chr19(.):42746716-42764309	0.718
NM_199285	chr19(.):42801283-42819973	0.2591
NM_019884	chr19(.):42729337-42751736	0.3189
NM_173633	chr19(.):42812476-42834214	0.2134
NM_002573	chr19(.):42796184-42811796	0.2744
NM_015125	chr19(.):42783816-42804949	0.3952
NM_001145940	chr19(.):42796184-42811952	0.2731
NM_001145939	chr19(.):42796184-42811929	0.2733
NM_001114171	chr19(.):45966252-45983437	0.6383
NM_206901	chr19(.):45983549-46001474	0.2101
NM_012099	chr19(.):45904466-45919024	0.4049
NM_001983	chr19(.):45905590-45932177	0.4557
NM_005619	chr19(.):45983549-46005311	0.1996
NM_202001	chr19(.):45911691-45931820	0.3315
NM_206900	chr19(.):45983549-46005313	0.1996
NM_001080401	chr19(.):45996730-46010764	0.307
NM_006663	chr19(.):45877891-45913312	0.2567
NM_001142502	chr19(.):45877891-45914607	0.2497
NM_013403	chr19(.):47217767-47254720	0.4479
NM_001039885	chr19(.):47244302-47266832	0.2331
NR_036157	chr19(.):47207549-47217602	0.398
NR_024217	chr19(.):48427074-48437194	3.1796
NR_024224	chr19(.):48422035-48432156	3.2114
NR_024216	chr19(.):48443178-48453300	3.3755
NM_003167	chr19(.):48368722-48394654	0.2322
NR_024217	chr19(.):48453938-48464058	3.4423
NR_024219	chr19(.):48411307-48421427	3.5284
NR_024218	chr19(.):48437797-48447917	2.698
NR_024216	chr19(.):48405934-48416056	3.2376
NR_004436	chr19(.):48416685-48426807	2.3507
NR_004436	chr19(.):48432437-48442559	2.3955
NR_024221	chr19(.):48448552-48458671	4.3417
NM_001128326	chr19(.):48466302-48500427	0.0664
NM_022142	chr19(.):48492907-48533410	0.0716
NM_004228	chr19(.):48967464-48990571	0.297
NM_031485	chr19(.):48944029-48962164	0.8927
NM_000836	chr19(.):48893131-48953188	0.5266
NM_013348	chr19(.):48953765-48974367	0.3226
NM_170720	chr19(.):48959505-48974367	0.3256
NR_024224	chr19(.):50605270-50615391	2.1686
NR_024224	chr19(.):50610624-50620745	2.2559
NR_024224	chr19(.):50615976-50626097	2.2856
NR_024243	chr19(.):50638458-50648577	1.6554
NR_024224	chr19(.):50621330-50631451	2.0873
NR_024224	chr19(.):50626658-50636779	1.9029
NR_024224	chr19(.):50590745-50600866	1.2613
NR_024224	chr19(.):50596082-50606203	2.0961
NR_024224	chr19(.):50599147-50609268	2.1262
NR_024224	chr19(.):50602211-50612332	2.0368
NR_024230	chr19(.):50637374-50647494	2.1299
NM_152358	chr19(.):50650804-50671538	0.1092
NR_024231	chr19(.):50632001-50642121	2.8682
NM_001145402	chr19(.):55861275-55879620	0.1341
NM_000641	chr19(.):55870756-55886814	0.1187
NM_014501	chr19(.):55907649-55924325	0.5091
NM_001136137	chr19(.):55892299-55904087	0.7745
NM_001136136	chr19(.):55892299-55903408	0.8087
NM_139172	chr19(.):55883203-55894612	0.1437
NM_001190764	chr19(.):55885611-55900627	0.6148
NM_000991	chr19(.):55892299-55908451	0.5947
NM_032701	chr19(.):55846220-55864489	0.5421
NM_144613	chr19(.):55856069-55871182	0.1511
NM_032836	chr19(.):56097736-56115893	0.4855
NM_007279	chr19(.):56160415-56191082	0.4985
NM_207115	chr19(.):56147391-56159836	1.0081
NM_153219	chr19(.):56106729-56119504	0.8332
NM_203374	chr19(.):56127106-56140941	0.1958
NM_016535	chr19(.):56149985-56161989	1.0997
NM_013301	chr19(.):56153953-56169526	1.0882
NM_001163423	chr19(.):56148462-56159836	1.0723
NM_016202	chr19(.):56148417-56159836	1.0685
NM_001130072	chr19(.):56181560-56212133	0.1971
NM_001130071	chr19(.):56182990-56212133	0.1974
NM_001195605	chr19(.):56119958-56134907	0.1071
NM_153269	chr20(.):246523-276390	0.1733
NM_001099339	chr20(.):31285492-31336814	0.478
NM_002466	chr20(.):42290708-42350122	0.4557
NM_000022	chr20(.):43243162-43285376	0.6698
NM_183048	chr20(.):45833380-45990474	0.3198
NM_199170	chr20(.):56218451-56290625	0.4123
NM_020182	chr20(.):56218451-56290031	0.4126
NM_199171	chr20(.):56218451-56291541	0.4079
NM_006943	chr20(.):301238-315867	0.651
NM_024958	chr20(.):322369-340512	0.3539
NM_033089	chr20(.):273203-285963	0.5004
NM_004358	chr20(.):3771400-3791761	0.5219
NM_018347	chr20(.):3796202-3810954	0.6772
NM_153640	chr20(.):3865462-3909502	0.2544
NM_153638	chr20(.):3864741-3909502	0.2503
NM_024960	chr20(.):3864485-3909502	0.2513
NM_020746	chr20(.):3822448-3861762	0.4595
NM_000214	chr20(.):10613331-10659694	0.336
NM_182584	chr20(.):31214426-31244783	0.306
NM_006892	chr20(.):31345190-31402162	0.3456
NM_175850	chr20(.):31362657-31402162	0.1619
NM_001008901	chr20(.):42349800-42360642	0.1673
NR_034104	chr20(.):43280091-43305380	0.1707
NR_024594	chr20(.):45942245-45954498	0.169
NM_001160419	chr20(.):56182946-56200632	0.7362
NM_001160418	chr20(.):56173901-56200632	0.5218
NM_001083113	chr20(.):62333793-62372494	0.8484
NM_181485	chr20(.):62334379-62372494	0.8591
NM_017806	chr20(.):62362977-62375460	1.2686
NM_003224	chr20(.):62324994-62344355	0.4218
NM_032945	chr20(.):62321287-62335035	0.2409
NM_020062	chr20(.):62366210-62380403	0.9905
NM_003823	chr20(.):62323020-62335035	0.2363
NM_000394	chr21(.):44584140-44597913	1.0311
NM_001008496	chr22(.):25110000-25175683	0.2506
NM_014346	chr22(.):47153517-47576342	0.2072
NM_004327	chr22(.):23517551-23665224	0.2454
NM_014433	chr22(.):23396592-23489241	0.3658
NM_133642	chr22(.):33664061-34321416	0.1905
NM_001162501	chr22(.):40568928-40736812	0.1547
NM_001024843	chr22(.):40435820-40736812	0.1412
NM_024821	chr22(.):42191677-42227303	0.3531
NM_001003828	chr22(.):44390172-44570103	0.1854
NM_013327	chr22(.):44415167-44570103	0.1966
NM_001178126	chr22(.):23224959-23243013	1.4577
NM_004914	chr22(.):23482512-23511531	0.6335
NM_001024938	chr22(.):24194058-24232725	0.2278
NM_002415	chr22(.):24231564-24242409	0.8559
NM_001024939	chr22(.):24195040-24232725	0.2307
NM_001002862	chr22(.):24171689-24186199	0.7571
NM_000675	chr22(.):24818529-24843325	1.0943
NR_028484	chr22(.):24820177-24895783	0.5001
NR_001283	chr22(.):25155467-25166986	0.0744
NM_173510	chr22(.):29163661-29190283	0.6043
NM_001079539	chr22(.):29185547-29201560	1.7842
NM_032050	chr22(.):31716789-31747249	0.4827
NM_032051	chr22(.):31731664-31747249	0.7238
NM_152513	chr22(.):42090517-42200459	0.2971
NM_018280	chr22(.):46441338-46455024	1.0584
NR_027036	chr22(.):46430786-46445748	0.366
NR_027034	chr22(.):46444725-46459402	1.0163
NR_027033	chr22(.):46476876-46514808	0.1881
NR_029479	chr22(.):46504565-46514648	0.2335
NR_029478	chr22(.):46503628-46513702	0.2374
NR_037413	chr22(.):46481923-46492006	0.1939
NM_022766	chr22(.):47075306-47139152	0.227
