GENE_ID	locusLine	bin_1_43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
6_MACS_peak_15650_lociStitched	chr19(.):71375-82129	0.1503
4_MACS_peak_15656_lociStitched	chr19(.):192954-198181	0.0866
1_MACS_peak_15660_lociStitched	chr19(.):207683-208131	0.115
1_MACS_peak_15661_lociStitched	chr19(.):219711-220099	0.0894
1_MACS_peak_15662_lociStitched	chr19(.):238078-238689	0.1434
1_MACS_peak_15663_lociStitched	chr19(.):239788-240548	0.0929
1_MACS_peak_15664_lociStitched	chr19(.):261692-262314	0.1054
1_MACS_peak_15665_lociStitched	chr19(.):264628-265276	0.1271
1_MACS_peak_15666_lociStitched	chr19(.):266401-267982	0.172
1_MACS_peak_15667_lociStitched	chr19(.):271462-271944	0.0568
3_MACS_peak_15668_lociStitched	chr19(.):273136-281973	0.1386
3_MACS_peak_15671_lociStitched	chr19(.):283167-290835	0.106
1_MACS_peak_15674_lociStitched	chr19(.):292014-298368	0.1425
3_MACS_peak_15675_lociStitched	chr19(.):305494-308457	0.1101
2_MACS_peak_15678_lociStitched	chr19(.):309544-311093	0.1026
5_MACS_peak_15680_lociStitched	chr19(.):314894-322578	0.1208
9_MACS_peak_15685_lociStitched	chr19(.):325788-339818	0.1328
3_MACS_peak_15694_lociStitched	chr19(.):340951-343860	0.1177
1_MACS_peak_15697_lociStitched	chr19(.):345268-345758	0.0532
1_MACS_peak_15698_lociStitched	chr19(.):348038-348984	0.0997
5_MACS_peak_15699_lociStitched	chr19(.):354469-362170	0.1209
2_MACS_peak_15704_lociStitched	chr19(.):363552-376555	0.1192
3_MACS_peak_15706_lociStitched	chr19(.):377951-392493	0.1487
3_MACS_peak_15709_lociStitched	chr19(.):396594-398559	0.1188
1_MACS_peak_15712_lociStitched	chr19(.):402302-403887	0.1064
4_MACS_peak_15713_lociStitched	chr19(.):405209-426366	0.0928
2_MACS_peak_15717_lociStitched	chr19(.):434596-439757	0.0839
3_MACS_peak_15719_lociStitched	chr19(.):445165-449597	0.1178
3_MACS_peak_15722_lociStitched	chr19(.):452655-457584	0.0943
1_MACS_peak_15725_lociStitched	chr19(.):462735-463056	0.0615
1_MACS_peak_15726_lociStitched	chr19(.):468254-468909	0.1309
4_MACS_peak_15727_lociStitched	chr19(.):470349-473235	0.109
3_MACS_peak_15731_lociStitched	chr19(.):474737-479908	0.1477
2_MACS_peak_15734_lociStitched	chr19(.):483174-488218	0.1229
3_MACS_peak_15736_lociStitched	chr19(.):495621-503226	0.0768
1_MACS_peak_15739_lociStitched	chr19(.):515313-515811	0.0838
1_MACS_peak_15740_lociStitched	chr19(.):516938-517241	0.0733
4_MACS_peak_15741_lociStitched	chr19(.):519581-530238	0.108
6_MACS_peak_15745_lociStitched	chr19(.):544900-560138	0.0957
3_MACS_peak_15751_lociStitched	chr19(.):585675-589720	0.143
2_MACS_peak_15754_lociStitched	chr19(.):590798-603164	0.1241
3_MACS_peak_15756_lociStitched	chr19(.):607029-612291	0.1523
2_MACS_peak_15759_lociStitched	chr19(.):637263-639056	0.1481
2_MACS_peak_15761_lociStitched	chr19(.):664661-679930	0.1202
14_MACS_peak_15763_lociStitched	chr19(.):681206-794476	0.1178
3_MACS_peak_15777_lociStitched	chr19(.):817731-821187	0.1353
7_MACS_peak_15780_lociStitched	chr19(.):822562-861027	0.1178
1_MACS_peak_15787_lociStitched	chr19(.):863110-864129	0.1665
2_MACS_peak_15788_lociStitched	chr19(.):914581-921839	0.1063
3_MACS_peak_15790_lociStitched	chr19(.):996195-1006282	0.1351
3_MACS_peak_15793_lociStitched	chr19(.):1230623-1240437	0.1184
1_MACS_peak_15796_lociStitched	chr19(.):1267324-1268093	0.2579
2_MACS_peak_15797_lociStitched	chr19(.):1282705-1345203	0.1211
3_MACS_peak_15799_lociStitched	chr19(.):1346661-1352435	0.14
1_MACS_peak_15802_lociStitched	chr19(.):1401656-1403381	0.1569
1_MACS_peak_15803_lociStitched	chr19(.):1404703-1405280	0.0537
1_MACS_peak_15804_lociStitched	chr19(.):1445178-1455551	0.1582
1_MACS_peak_15805_lociStitched	chr19(.):1458181-1459591	0.1567
1_MACS_peak_15806_lociStitched	chr19(.):1467513-1472494	0.1529
6_MACS_peak_15807_lociStitched	chr19(.):1480625-1506663	0.1415
5_MACS_peak_15813_lociStitched	chr19(.):1508316-1549465	0.1313
2_MACS_peak_15818_lociStitched	chr19(.):1550661-1552772	0.0838
2_MACS_peak_15820_lociStitched	chr19(.):1568439-1574406	0.1551
11_MACS_peak_15822_lociStitched	chr19(.):1668952-1812376	0.1347
1_MACS_peak_15833_lociStitched	chr19(.):1929893-1930504	0.1973
1_MACS_peak_15834_lociStitched	chr19(.):2296330-2296722	0.0801
4_MACS_peak_15835_lociStitched	chr19(.):2298361-2318032	0.141
4_MACS_peak_15839_lociStitched	chr19(.):2358192-2362706	0.1098
4_MACS_peak_15843_lociStitched	chr19(.):2363797-2370279	0.1421
1_MACS_peak_15847_lociStitched	chr19(.):2372924-2373314	0.0929
2_MACS_peak_15848_lociStitched	chr19(.):2374541-2377325	0.1842
2_MACS_peak_15850_lociStitched	chr19(.):2381012-2382286	0.1427
1_MACS_peak_15852_lociStitched	chr19(.):2487188-2490784	0.117
2_MACS_peak_15853_lociStitched	chr19(.):2710225-2712275	0.1175
4_MACS_peak_15855_lociStitched	chr19(.):2715694-2729511	0.1123
1_MACS_peak_15859_lociStitched	chr19(.):2742621-2743264	0.1231
6_MACS_peak_15860_lociStitched	chr19(.):2861303-2868092	0.1209
1_MACS_peak_15866_lociStitched	chr19(.):2869395-2869753	0.1272
2_MACS_peak_15867_lociStitched	chr19(.):2877636-2879925	0.089
1_MACS_peak_15869_lociStitched	chr19(.):2881460-2882205	0.0816
4_MACS_peak_15870_lociStitched	chr19(.):2883966-2887973	0.144
4_MACS_peak_15874_lociStitched	chr19(.):2890497-2898230	0.1179
2_MACS_peak_15878_lociStitched	chr19(.):2901579-2905157	0.1051
1_MACS_peak_15880_lociStitched	chr19(.):2906558-2907374	0.1884
3_MACS_peak_15881_lociStitched	chr19(.):2911212-2915284	0.1433
5_MACS_peak_15884_lociStitched	chr19(.):2917033-2923871	0.1028
1_MACS_peak_15889_lociStitched	chr19(.):2924984-2925858	0.1667
1_MACS_peak_15890_lociStitched	chr19(.):2933996-2934814	0.0597
1_MACS_peak_15891_lociStitched	chr19(.):2936830-2937480	0.0472
3_MACS_peak_15892_lociStitched	chr19(.):2941532-2946447	0.0997
1_MACS_peak_15895_lociStitched	chr19(.):2947542-2948268	0.116
3_MACS_peak_15896_lociStitched	chr19(.):2952833-2955555	0.1276
1_MACS_peak_15899_lociStitched	chr19(.):2958117-2958439	0.0482
5_MACS_peak_15900_lociStitched	chr19(.):2963189-2970998	0.0963
4_MACS_peak_15905_lociStitched	chr19(.):2972964-2989902	0.1137
4_MACS_peak_15909_lociStitched	chr19(.):2990976-2999536	0.0893
2_MACS_peak_15913_lociStitched	chr19(.):3003311-3006110	0.1145
4_MACS_peak_15915_lociStitched	chr19(.):3007438-3015550	0.1065
4_MACS_peak_15919_lociStitched	chr19(.):3017491-3024029	0.1125
5_MACS_peak_15923_lociStitched	chr19(.):3025806-3035697	0.0995
13_MACS_peak_15928_lociStitched	chr19(.):3037731-3055666	0.112
2_MACS_peak_15941_lociStitched	chr19(.):3057319-3058488	0.1432
4_MACS_peak_15943_lociStitched	chr19(.):3059538-3065485	0.0997
2_MACS_peak_15947_lociStitched	chr19(.):3067311-3068910	0.0973
1_MACS_peak_15949_lociStitched	chr19(.):3071550-3072317	0.1637
11_MACS_peak_15950_lociStitched	chr19(.):3073495-3102786	0.1199
6_MACS_peak_15961_lociStitched	chr19(.):3104005-3128142	0.116
10_MACS_peak_15967_lociStitched	chr19(.):3131102-3150661	0.1152
1_MACS_peak_15977_lociStitched	chr19(.):3153003-3153470	0.0765
1_MACS_peak_15978_lociStitched	chr19(.):3155662-3161731	0.1295
2_MACS_peak_15979_lociStitched	chr19(.):3163218-3173247	0.1122
3_MACS_peak_15981_lociStitched	chr19(.):3175751-3183490	0.1206
3_MACS_peak_15984_lociStitched	chr19(.):3213378-3224372	0.0996
8_MACS_peak_15987_lociStitched	chr19(.):3225456-3244331	0.1117
2_MACS_peak_15995_lociStitched	chr19(.):3245706-3248661	0.0989
2_MACS_peak_15997_lociStitched	chr19(.):3249685-3252850	0.1336
4_MACS_peak_15999_lociStitched	chr19(.):3255075-3271657	0.1063
2_MACS_peak_16003_lociStitched	chr19(.):3272952-3285187	0.0981
7_MACS_peak_16005_lociStitched	chr19(.):3287380-3309747	0.11
3_MACS_peak_16012_lociStitched	chr19(.):3311210-3322708	0.125
7_MACS_peak_16015_lociStitched	chr19(.):3323979-3359402	0.1261
9_MACS_peak_16022_lociStitched	chr19(.):3360425-3435084	0.1194
5_MACS_peak_16031_lociStitched	chr19(.):3437397-3467745	0.1071
7_MACS_peak_16036_lociStitched	chr19(.):3469092-3485818	0.1246
3_MACS_peak_16043_lociStitched	chr19(.):3559980-3569613	0.1115
1_MACS_peak_16046_lociStitched	chr19(.):3571083-3571621	0.14
8_MACS_peak_16047_lociStitched	chr19(.):3581284-3608042	0.119
1_MACS_peak_16055_lociStitched	chr19(.):3702871-3706378	0.1642
9_MACS_peak_16056_lociStitched	chr19(.):3708040-3746996	0.144
9_MACS_peak_16065_lociStitched	chr19(.):3773448-3797133	0.1046
15_MACS_peak_16074_lociStitched	chr19(.):3798329-3953549	0.1237
1_MACS_peak_16089_lociStitched	chr19(.):3993799-3994509	0.1451
1_MACS_peak_16090_lociStitched	chr19(.):4066903-4070233	0.1649
1_MACS_peak_16091_lociStitched	chr19(.):4072492-4072992	0.1521
1_MACS_peak_16092_lociStitched	chr19(.):4127373-4127895	0.1698
6_MACS_peak_16093_lociStitched	chr19(.):4130395-4137966	0.1109
4_MACS_peak_16099_lociStitched	chr19(.):4140379-4173672	0.1362
7_MACS_peak_16103_lociStitched	chr19(.):4183720-4242125	0.1376
4_MACS_peak_16110_lociStitched	chr19(.):4275859-4311006	0.1316
1_MACS_peak_16114_lociStitched	chr19(.):4313507-4319644	0.1348
2_MACS_peak_16115_lociStitched	chr19(.):4322516-4328011	0.1177
3_MACS_peak_16117_lociStitched	chr19(.):4458745-4464201	0.1287
1_MACS_peak_16120_lociStitched	chr19(.):4465628-4466307	0.0616
5_MACS_peak_16121_lociStitched	chr19(.):4508311-4542912	0.139
1_MACS_peak_16126_lociStitched	chr19(.):4544648-4553348	0.1326
1_MACS_peak_16127_lociStitched	chr19(.):4554383-4555608	0.0856
6_MACS_peak_16128_lociStitched	chr19(.):4557677-4635255	0.1385
2_MACS_peak_16134_lociStitched	chr19(.):4727636-4730569	0.1762
6_MACS_peak_16136_lociStitched	chr19(.):4732103-4768163	0.1472
6_MACS_peak_16142_lociStitched	chr19(.):4771649-4789345	0.1265
1_MACS_peak_16148_lociStitched	chr19(.):4877596-4878507	0.0786
2_MACS_peak_16149_lociStitched	chr19(.):4883371-4885498	0.1696
2_MACS_peak_16151_lociStitched	chr19(.):4887037-4892579	0.1183
2_MACS_peak_16153_lociStitched	chr19(.):4901931-4903748	0.1483
3_MACS_peak_16155_lociStitched	chr19(.):5164238-5168317	0.1503
9_MACS_peak_16158_lociStitched	chr19(.):5170894-5197054	0.1286
1_MACS_peak_16167_lociStitched	chr19(.):5200395-5201289	0.1132
7_MACS_peak_16168_lociStitched	chr19(.):5202487-5221802	0.1345
4_MACS_peak_16175_lociStitched	chr19(.):5224312-5231185	0.1018
9_MACS_peak_16179_lociStitched	chr19(.):5235505-5255488	0.1114
11_MACS_peak_16188_lociStitched	chr19(.):5256722-5292423	0.1197
24_MACS_peak_16199_lociStitched	chr19(.):5293601-5365189	0.1148
1_MACS_peak_16223_lociStitched	chr19(.):5371349-5371835	0.04
1_MACS_peak_16224_lociStitched	chr19(.):5374328-5374872	0.0436
2_MACS_peak_16225_lociStitched	chr19(.):5378963-5380364	0.1171
1_MACS_peak_16227_lociStitched	chr19(.):5385302-5385960	0.0768
2_MACS_peak_16228_lociStitched	chr19(.):5390140-5391755	0.1109
1_MACS_peak_16230_lociStitched	chr19(.):5393837-5394347	0.0792
4_MACS_peak_16231_lociStitched	chr19(.):5395551-5399582	0.12
2_MACS_peak_16235_lociStitched	chr19(.):5402906-5404541	0.1615
4_MACS_peak_16237_lociStitched	chr19(.):5409216-5413934	0.1302
4_MACS_peak_16241_lociStitched	chr19(.):5415062-5423016	0.1028
6_MACS_peak_16245_lociStitched	chr19(.):5426986-5435829	0.1091
2_MACS_peak_16251_lociStitched	chr19(.):5438367-5440391	0.142
7_MACS_peak_16253_lociStitched	chr19(.):5443888-5453522	0.1292
4_MACS_peak_16260_lociStitched	chr19(.):5456382-5462065	0.1036
4_MACS_peak_16264_lociStitched	chr19(.):5465217-5481012	0.1198
1_MACS_peak_16268_lociStitched	chr19(.):5483182-5483741	0.093
3_MACS_peak_16269_lociStitched	chr19(.):5485304-5499846	0.118
1_MACS_peak_16272_lociStitched	chr19(.):5504597-5504982	0.0925
4_MACS_peak_16273_lociStitched	chr19(.):5506813-5514741	0.1105
2_MACS_peak_16277_lociStitched	chr19(.):5519200-5524412	0.1059
3_MACS_peak_16279_lociStitched	chr19(.):5526709-5534966	0.1204
1_MACS_peak_16282_lociStitched	chr19(.):5537515-5537900	0.0623
1_MACS_peak_16283_lociStitched	chr19(.):5539050-5539655	0.1014
2_MACS_peak_16284_lociStitched	chr19(.):5541018-5566487	0.129
3_MACS_peak_16286_lociStitched	chr19(.):5721817-5729805	0.1369
19_MACS_peak_16289_lociStitched	chr19(.):5731744-5788833	0.1298
2_MACS_peak_16308_lociStitched	chr19(.):5796458-5802042	0.1309
1_MACS_peak_16310_lociStitched	chr19(.):5816595-5817178	0.0913
1_MACS_peak_16311_lociStitched	chr19(.):5823801-5824367	0.1187
13_MACS_peak_16312_lociStitched	chr19(.):5827980-5891112	0.1328
7_MACS_peak_16325_lociStitched	chr19(.):5991490-6030577	0.1286
1_MACS_peak_16332_lociStitched	chr19(.):6032037-6032711	0.1794
1_MACS_peak_16333_lociStitched	chr19(.):6034100-6034805	0.1136
1_MACS_peak_16334_lociStitched	chr19(.):6036613-6037289	0.1029
2_MACS_peak_16335_lociStitched	chr19(.):6039165-6048421	0.1378
1_MACS_peak_16337_lociStitched	chr19(.):6053273-6053904	0.111
6_MACS_peak_16338_lociStitched	chr19(.):6056087-6068202	0.1486
5_MACS_peak_16344_lociStitched	chr19(.):6070714-6078348	0.1393
1_MACS_peak_16349_lociStitched	chr19(.):6079351-6079861	0.0722
1_MACS_peak_16350_lociStitched	chr19(.):6081187-6082787	0.1224
4_MACS_peak_16351_lociStitched	chr19(.):6083811-6088580	0.1633
4_MACS_peak_16355_lociStitched	chr19(.):6089855-6097455	0.1261
1_MACS_peak_16359_lociStitched	chr19(.):6100039-6100690	0.1632
1_MACS_peak_16360_lociStitched	chr19(.):6105935-6106662	0.107
1_MACS_peak_16361_lociStitched	chr19(.):6108559-6110109	0.0923
1_MACS_peak_16362_lociStitched	chr19(.):6111530-6112643	0.0914
2_MACS_peak_16363_lociStitched	chr19(.):6114138-6115432	0.0802
2_MACS_peak_16365_lociStitched	chr19(.):6121538-6125781	0.1962
1_MACS_peak_16367_lociStitched	chr19(.):6128048-6129192	0.1929
1_MACS_peak_16368_lociStitched	chr19(.):6130938-6131536	0.1444
1_MACS_peak_16369_lociStitched	chr19(.):6135172-6136021	0.0615
2_MACS_peak_16370_lociStitched	chr19(.):6140122-6142637	0.1457
8_MACS_peak_16372_lociStitched	chr19(.):6144185-6153598	0.1129
5_MACS_peak_16380_lociStitched	chr19(.):6155487-6160010	0.1207
1_MACS_peak_16385_lociStitched	chr19(.):6163752-6165593	0.146
1_MACS_peak_16386_lociStitched	chr19(.):6174806-6175338	0.1493
1_MACS_peak_16387_lociStitched	chr19(.):6176947-6177503	0.0484
1_MACS_peak_16388_lociStitched	chr19(.):6179643-6180490	0.1635
1_MACS_peak_16389_lociStitched	chr19(.):6182162-6184379	0.1509
2_MACS_peak_16390_lociStitched	chr19(.):6203261-6205455	0.1828
1_MACS_peak_16392_lociStitched	chr19(.):6281207-6281883	0.1915
2_MACS_peak_16393_lociStitched	chr19(.):6284849-6288111	0.1009
1_MACS_peak_16395_lociStitched	chr19(.):6290068-6290686	0.1056
1_MACS_peak_16396_lociStitched	chr19(.):6291691-6292079	0.1377
2_MACS_peak_16397_lociStitched	chr19(.):6295810-6298131	0.1331
5_MACS_peak_16399_lociStitched	chr19(.):6300817-6314257	0.1177
4_MACS_peak_16404_lociStitched	chr19(.):6315382-6327548	0.1136
4_MACS_peak_16408_lociStitched	chr19(.):6329411-6337558	0.1119
1_MACS_peak_16412_lociStitched	chr19(.):6348937-6350247	0.1073
1_MACS_peak_16413_lociStitched	chr19(.):6351618-6351991	0.0
1_MACS_peak_16414_lociStitched	chr19(.):6354864-6355316	0.0727
2_MACS_peak_16415_lociStitched	chr19(.):6356820-6358613	0.133
2_MACS_peak_16417_lociStitched	chr19(.):6401191-6402758	0.0941
1_MACS_peak_16419_lociStitched	chr19(.):6429471-6430421	0.0935
1_MACS_peak_16420_lociStitched	chr19(.):6431768-6432133	0.0584
1_MACS_peak_16421_lociStitched	chr19(.):6439156-6439712	0.0314
2_MACS_peak_16422_lociStitched	chr19(.):6492461-6494381	0.0918
2_MACS_peak_16424_lociStitched	chr19(.):6499377-6504350	0.1518
1_MACS_peak_16426_lociStitched	chr19(.):6529296-6531638	0.267
1_MACS_peak_16427_lociStitched	chr19(.):6545090-6545787	0.1558
1_MACS_peak_16428_lociStitched	chr19(.):6639239-6640162	0.0765
2_MACS_peak_16429_lociStitched	chr19(.):6646567-6647820	0.1135
2_MACS_peak_16431_lociStitched	chr19(.):6654100-6662627	0.152
2_MACS_peak_16433_lociStitched	chr19(.):6668625-6670475	0.219
5_MACS_peak_16435_lociStitched	chr19(.):6679981-6687614	0.1355
4_MACS_peak_16440_lociStitched	chr19(.):6689869-6698952	0.1225
4_MACS_peak_16444_lociStitched	chr19(.):6701077-6717783	0.1296
1_MACS_peak_16448_lociStitched	chr19(.):6725723-6726380	0.1285
2_MACS_peak_16449_lociStitched	chr19(.):6876099-6879705	0.1323
3_MACS_peak_16451_lociStitched	chr19(.):6881938-6884968	0.1298
1_MACS_peak_16454_lociStitched	chr19(.):6887181-6887900	0.2096
1_MACS_peak_16455_lociStitched	chr19(.):6889000-6889662	0.219
3_MACS_peak_16456_lociStitched	chr19(.):6891913-6895536	0.1672
2_MACS_peak_16459_lociStitched	chr19(.):6902513-6904013	0.1475
2_MACS_peak_16461_lociStitched	chr19(.):6905102-6906716	0.1244
1_MACS_peak_16463_lociStitched	chr19(.):6908305-6908717	0.0687
7_MACS_peak_16464_lociStitched	chr19(.):6917470-6925473	0.1329
2_MACS_peak_16471_lociStitched	chr19(.):6927626-6930462	0.1296
1_MACS_peak_16473_lociStitched	chr19(.):6942193-6942898	0.2238
1_MACS_peak_16474_lociStitched	chr19(.):6944324-6945090	0.1029
1_MACS_peak_16475_lociStitched	chr19(.):6947523-6947995	0.1042
1_MACS_peak_16476_lociStitched	chr19(.):6950050-6950550	0.1066
2_MACS_peak_16477_lociStitched	chr19(.):6957832-6959854	0.0995
2_MACS_peak_16479_lociStitched	chr19(.):6960920-6962188	0.0808
2_MACS_peak_16481_lociStitched	chr19(.):6965618-6967358	0.1199
6_MACS_peak_16483_lociStitched	chr19(.):6970681-6977816	0.111
3_MACS_peak_16489_lociStitched	chr19(.):6984657-6989636	0.1195
1_MACS_peak_16492_lociStitched	chr19(.):6990703-6991445	0.1163
1_MACS_peak_16493_lociStitched	chr19(.):6992993-6993449	0.091
3_MACS_peak_16494_lociStitched	chr19(.):6996860-6999936	0.1084
5_MACS_peak_16497_lociStitched	chr19(.):7005447-7011794	0.1673
3_MACS_peak_16502_lociStitched	chr19(.):7015774-7034441	0.1776
1_MACS_peak_16505_lociStitched	chr19(.):7036594-7053178	0.1858
1_MACS_peak_16506_lociStitched	chr19(.):7054820-7061723	0.2303
2_MACS_peak_16507_lociStitched	chr19(.):7419935-7421765	0.0988
2_MACS_peak_16509_lociStitched	chr19(.):7426719-7431803	0.1271
1_MACS_peak_16511_lociStitched	chr19(.):7433246-7438353	0.1196
1_MACS_peak_16512_lociStitched	chr19(.):7447660-7448091	0.0991
6_MACS_peak_16513_lociStitched	chr19(.):7542892-7569560	0.1227
2_MACS_peak_16519_lociStitched	chr19(.):7573845-7580824	0.1444
2_MACS_peak_16521_lociStitched	chr19(.):7628869-7632753	0.1748
5_MACS_peak_16523_lociStitched	chr19(.):7633856-7664225	0.123
3_MACS_peak_16528_lociStitched	chr19(.):7665984-7670624	0.1065
2_MACS_peak_16531_lociStitched	chr19(.):7672069-7679905	0.0948
1_MACS_peak_16533_lociStitched	chr19(.):7714997-7716369	0.1417
4_MACS_peak_16534_lociStitched	chr19(.):7717564-7744557	0.1395
5_MACS_peak_16538_lociStitched	chr19(.):7751722-7777287	0.1412
11_MACS_peak_16543_lociStitched	chr19(.):7778701-7810731	0.137
4_MACS_peak_16554_lociStitched	chr19(.):7813438-7818733	0.1228
10_MACS_peak_16558_lociStitched	chr19(.):7828002-7870570	0.1277
7_MACS_peak_16568_lociStitched	chr19(.):7874915-7887200	0.1257
2_MACS_peak_16575_lociStitched	chr19(.):7888643-7893801	0.1415
3_MACS_peak_16577_lociStitched	chr19(.):7915814-7923473	0.1405
3_MACS_peak_16580_lociStitched	chr19(.):7925909-7929050	0.0729
1_MACS_peak_16583_lociStitched	chr19(.):7930998-7932888	0.1295
3_MACS_peak_16584_lociStitched	chr19(.):7939509-7942515	0.1288
1_MACS_peak_16587_lociStitched	chr19(.):7949643-7961148	0.1428
4_MACS_peak_16588_lociStitched	chr19(.):7962237-7968355	0.156
1_MACS_peak_16592_lociStitched	chr19(.):7980025-7984041	0.1585
7_MACS_peak_16593_lociStitched	chr19(.):8085942-8104096	0.116
2_MACS_peak_16600_lociStitched	chr19(.):8105926-8111633	0.1089
2_MACS_peak_16602_lociStitched	chr19(.):8112775-8115655	0.1271
4_MACS_peak_16604_lociStitched	chr19(.):8118429-8122800	0.1257
5_MACS_peak_16608_lociStitched	chr19(.):8124238-8135153	0.1328
4_MACS_peak_16613_lociStitched	chr19(.):8136304-8140703	0.1159
4_MACS_peak_16617_lociStitched	chr19(.):8143320-8151161	0.0965
1_MACS_peak_16621_lociStitched	chr19(.):8157160-8157942	0.0798
1_MACS_peak_16622_lociStitched	chr19(.):8161403-8161939	0.1113
2_MACS_peak_16623_lociStitched	chr19(.):8164961-8166910	0.089
14_MACS_peak_16625_lociStitched	chr19(.):8172766-8224347	0.1246
2_MACS_peak_16639_lociStitched	chr19(.):8226760-8230509	0.149
8_MACS_peak_16641_lociStitched	chr19(.):8231602-8254912	0.107
1_MACS_peak_16649_lociStitched	chr19(.):8261211-8261997	0.1673
1_MACS_peak_16650_lociStitched	chr19(.):8264061-8264756	0.1331
11_MACS_peak_16651_lociStitched	chr19(.):8265774-8297556	0.1186
3_MACS_peak_16662_lociStitched	chr19(.):8300758-8303272	0.0916
1_MACS_peak_16665_lociStitched	chr19(.):8306480-8307330	0.1928
3_MACS_peak_16666_lociStitched	chr19(.):8308644-8312454	0.1018
2_MACS_peak_16669_lociStitched	chr19(.):8314038-8318054	0.1368
1_MACS_peak_16671_lociStitched	chr19(.):8319616-8322075	0.1521
5_MACS_peak_16672_lociStitched	chr19(.):8391008-8412415	0.1355
2_MACS_peak_16677_lociStitched	chr19(.):8415006-8419190	0.1387
2_MACS_peak_16679_lociStitched	chr19(.):8427634-8430568	0.1143
1_MACS_peak_16681_lociStitched	chr19(.):8432007-8432662	0.1015
2_MACS_peak_16682_lociStitched	chr19(.):8561865-8567249	0.1105
1_MACS_peak_16684_lociStitched	chr19(.):8568515-8569136	0.1235
1_MACS_peak_16685_lociStitched	chr19(.):8571210-8572499	0.1688
4_MACS_peak_16686_lociStitched	chr19(.):8579635-8587475	0.1269
2_MACS_peak_16690_lociStitched	chr19(.):8588481-8590043	0.1114
2_MACS_peak_16692_lociStitched	chr19(.):8593939-8601448	0.112
15_MACS_peak_16694_lociStitched	chr19(.):8602866-8623571	0.1191
2_MACS_peak_16709_lociStitched	chr19(.):8624703-8629659	0.102
4_MACS_peak_16711_lociStitched	chr19(.):8634664-8642243	0.156
1_MACS_peak_16715_lociStitched	chr19(.):8643616-8644702	0.2156
2_MACS_peak_16716_lociStitched	chr19(.):8646168-8647935	0.1686
2_MACS_peak_16718_lociStitched	chr19(.):8651924-8654418	0.0813
2_MACS_peak_16720_lociStitched	chr19(.):8655695-8657897	0.0924
3_MACS_peak_16722_lociStitched	chr19(.):8660648-8668448	0.1245
5_MACS_peak_16725_lociStitched	chr19(.):8669747-8673774	0.0553
1_MACS_peak_16730_lociStitched	chr19(.):8674971-8675341	0.0129
5_MACS_peak_16731_lociStitched	chr19(.):8679389-8687231	0.1149
2_MACS_peak_16736_lociStitched	chr19(.):8741180-8742816	0.1207
2_MACS_peak_16738_lociStitched	chr19(.):8758111-8762101	0.121
4_MACS_peak_16740_lociStitched	chr19(.):8764480-8769572	0.1081
1_MACS_peak_16744_lociStitched	chr19(.):8797836-8798274	0.0581
1_MACS_peak_16745_lociStitched	chr19(.):8815000-8815449	0.0874
2_MACS_peak_16746_lociStitched	chr19(.):8847606-8849670	0.1257
2_MACS_peak_16748_lociStitched	chr19(.):8850998-8900910	0.4633
1_MACS_peak_16750_lociStitched	chr19(.):8902501-8903335	0.0787
1_MACS_peak_16751_lociStitched	chr19(.):8950821-8951235	0.0609
1_MACS_peak_16752_lociStitched	chr19(.):9100271-9100866	0.1636
1_MACS_peak_16753_lociStitched	chr19(.):9127956-9128555	0.0887
2_MACS_peak_16754_lociStitched	chr19(.):9129690-9131371	0.107
1_MACS_peak_16756_lociStitched	chr19(.):9166360-9166741	0.0656
1_MACS_peak_16757_lociStitched	chr19(.):9175810-9176607	0.1081
1_MACS_peak_16758_lociStitched	chr19(.):9182269-9182647	0.0384
1_MACS_peak_16759_lociStitched	chr19(.):9186199-9186589	0.0811
1_MACS_peak_16760_lociStitched	chr19(.):9200640-9201538	0.1871
1_MACS_peak_16761_lociStitched	chr19(.):9228121-9228547	0.134
1_MACS_peak_16762_lociStitched	chr19(.):9342746-9343570	0.0621
1_MACS_peak_16763_lociStitched	chr19(.):9700472-9701088	0.0142
1_MACS_peak_16764_lociStitched	chr19(.):9704144-9704505	0.0662
3_MACS_peak_16765_lociStitched	chr19(.):9995097-10002458	0.0874
3_MACS_peak_16768_lociStitched	chr19(.):10003598-10007167	0.0654
7_MACS_peak_16771_lociStitched	chr19(.):10009160-10019718	0.0784
1_MACS_peak_16778_lociStitched	chr19(.):10020930-10021274	0.0631
2_MACS_peak_16779_lociStitched	chr19(.):10022528-10023780	0.0716
1_MACS_peak_16781_lociStitched	chr19(.):10024851-10025261	0.0394
3_MACS_peak_16782_lociStitched	chr19(.):10027990-10030449	0.1249
1_MACS_peak_16785_lociStitched	chr19(.):10032102-10032928	0.0391
4_MACS_peak_16786_lociStitched	chr19(.):10035540-10038608	0.0617
4_MACS_peak_16790_lociStitched	chr19(.):10040803-10049355	0.1131
2_MACS_peak_16794_lociStitched	chr19(.):10052606-10054140	0.0827
6_MACS_peak_16796_lociStitched	chr19(.):10056007-10061603	0.0847
4_MACS_peak_16802_lociStitched	chr19(.):10062723-10066596	0.0848
2_MACS_peak_16806_lociStitched	chr19(.):10070843-10073016	0.087
2_MACS_peak_16808_lociStitched	chr19(.):10074613-10077495	0.0549
1_MACS_peak_16810_lociStitched	chr19(.):10078794-10079117	0.0797
