REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM3_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
5_MACS_peak_14291_lociStitched	chr2	172170333	172192002	5	15181	15569.1765	332	1	METTL8		TLK1	TLK1	NONE	332	1
6_MACS_peak_13677_lociStitched	chr2	87765619	87789179	6	15668	15561.38	333	1	NCRNA00152		NCRNA00152	NCRNA00152	0.5101	333	1
6_MACS_peak_2673_lociStitched	chr10	5930579	5953144	6	14611	15560.824	334	1	FBXO18,ANKRD16		FBXO18	FBXO18	0.36	334	1
2_MACS_peak_44_lociStitched	chr1	1706767	1714951	2	7054	15519.3192	335	1	NADK	SLC35E2,NADK	NADK	NADK	0.5529	335	1
1_MACS_peak_16969_lociStitched	chr3	39187278	39195740	1	8463	15493.0758	336	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	CSRNP1	0.7992	336	1
2_MACS_peak_9221_lociStitched	chr16	30661809	30672023	2	5884	15473.1886	337	1	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	PRR14	1.0406	337	1
4_MACS_peak_21513_lociStitched	chr6	43669893	43686464	4	10081	15460.743	338	1		MRPS18A	MRPS18A	MRPS18A	0.1683	338	1
3_MACS_peak_11808_lociStitched	chr19	10513332	10528017	3	12185	15432.4665	339	1	CDC37,MIR1181	PDE4A,TYK2	CDC37	CDC37	0.3612	339	1
4_MACS_peak_9790_lociStitched	chr17	4267792	4281936	4	12165	15412.7168	340	1	UBE2G1		UBE2G1	UBE2G1	0.2378	340	1
1_MACS_peak_839_lociStitched	chr1	51698753	51704946	1	6194	15399.5138	341	1	RNF11		RNF11	RNF11	0.5094	341	1
1_MACS_peak_18994_lociStitched	chr4	103745472	103750298	1	4827	15390.114	342	1	UBE2D3	CISD2	UBE2D3	UBE2D3	0.502	342	1
1_MACS_peak_10242_lociStitched	chr17	38016015	38025163	1	9149	15346.6848	343	1	ZPBP2,IKZF3	GSDMB	IKZF3	IKZF3	0.4021	343	1
9_MACS_peak_3186_lociStitched	chr10	73619821	73650514	9	14802	15337.2921	344	1		CDH23,PSAP	PSAP	PSAP	0.2995	344	1
2_MACS_peak_2869_lociStitched	chr10	22763250	22779315	2	12448	15337.2555	345	1		LOC100499489	LOC100499489	LOC100499489	0.3293	345	1
7_MACS_peak_11962_lociStitched	chr19	14474074	14496521	7	13885	15308.854	346	1	CD97	PKN1,DDX39	CD97	CD97	0.3214	346	1
7_MACS_peak_26784_lociStitched	chrX	153266650	153287077	7	12374	15299.823	347	1	IRAK1,MIR718	TMEM187,MIR3202-1,HCFC1,MIR3202-2	IRAK1	TMEM187	1.705	347	1
5_MACS_peak_17030_lociStitched	chr3	45592121	45613249	5	16643	15283.9952	348	1		LIMD1	LIMD1	LIMD1	0.4368	348	1
2_MACS_peak_20141_lociStitched	chr5	109024034	109037014	2	12448	15259.288	349	1	MAN2A1		MAN2A1	MAN2A1	0.2321	349	1
3_MACS_peak_16382_lociStitched	chr22	39096131	39103637	3	5197	15240.933	350	1	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	GTPBP1	0.4547	350	1
3_MACS_peak_15609_lociStitched	chr20	57461059	57471193	3	8829	15235.4556	351	1	GNAS	GNAS-AS	GNAS	GNAS	0.3914	351	1
1_MACS_peak_16460_lociStitched	chr22	41486786	41490009	1	3224	15233.8318	352	1	EP300,MIR1281		MIR1281	MIR1281	1.6439	352	1
1_MACS_peak_25236_lociStitched	chr9	66454585	66460249	1	5665	15228.2304	353	1		LOC442421	LOC442421	LOC442421	0.3861	353	1
1_MACS_peak_18645_lociStitched	chr4	40055691	40060275	1	4585	15215.2128	354	1	N4BP2,LOC344967		N4BP2	N4BP2	0.2455	354	1
4_MACS_peak_19615_lociStitched	chr5	32581016	32593147	4	9624	15208.6347	355	1	SUB1		SUB1	SUB1	0.6671	355	1
1_MACS_peak_4138_lociStitched	chr11	58340650	58347776	1	7127	15206.1714	356	1	ZFP91-CNTF,ZFP91,LPXN	CNTF	LPXN	LPXN	0.3533	356	1
5_MACS_peak_24663_lociStitched	chr8	125613250	125628348	5	12993	15191.6076	357	1	MTSS1		NDUFB9	NDUFB9	NONE	357	1
2_MACS_peak_19197_lociStitched	chr4	144272564	144288565	2	12427	15175.3484	358	1	GAB1		GAB1	GAB1	0.3505	358	1
4_MACS_peak_1826_lociStitched	chr1	160606847	160628783	4	18272	15166.5504	359	1	SLAMF1		SLAMF1	SLAMF1	0.4052	359	1
3_MACS_peak_16501_lociStitched	chr22	42465726	42476948	3	6465	15162.0442	360	1	FAM109B,C22orf32,NAGA	LOC100132273,NDUFA6,CYP2D6	FAM109B	FAM109B	1.047	360	1
7_MACS_peak_832_lociStitched	chr1	51667379	51686665	7	14996	15141.4386	361	1		RNF11	RNF11	RNF11	0.5094	361	1
5_MACS_peak_10918_lociStitched	chr17	76711523	76736464	5	16436	15124.2224	362	1	CYTH1		CYTH1	CYTH1	0.2251	362	1
4_MACS_peak_21924_lociStitched	chr6	109183853	109207488	4	13693	15124.0365	363	1	ARMC2		ARMC2	ARMC2	0.3517	363	1
4_MACS_peak_1462_lociStitched	chr1	143448952	143468371	4	13152	15117.6915	364	1			LOC100130000	LOC100130000	NONE	364	1
8_MACS_peak_13797_lociStitched	chr2	102313039	102336331	8	16476	15109.5204	365	1	MAP4K4		MAP4K4	MAP4K4	0.2033	365	1
3_MACS_peak_21277_lociStitched	chr6	31694665	31708875	3	10789	15100.967	366	1	MSH5,DDAH2,CLIC1	LY6G6F,LY6G6D,C6orf25,C6orf26,LY6G5C,BAT5,LY6G6E,LY6G6C,C6orf27	CLIC1	CLIC1	0.9591	366	1
3_MACS_peak_6531_lociStitched	chr12	133404019	133417236	3	8426	15087.2055	367	1	GOLGA3,CHFR		GOLGA3	GOLGA3	0.2854	367	1
4_MACS_peak_20912_lociStitched	chr6	7135266	7148596	4	11445	15077.563	368	1	RREB1		RREB1	RREB1	0.2979	368	1
2_MACS_peak_3843_lociStitched	chr11	7532322	7547429	2	10335	15072.2539	369	1	OLFML1,PPFIBP2		PPFIBP2	PPFIBP2	0.1985	369	1
5_MACS_peak_23255_lociStitched	chr7	97829287	97853453	5	12261	15053.0014	370	1	LMTK2,BHLHA15,TECPR1		BHLHA15	BHLHA15	0.7768	370	1
9_MACS_peak_19302_lociStitched	chr4	153406251	153436774	9	18359	15047.839	371	1	FBXW7,MIR3140	DKFZP434I0714	MIR3140	DKFZP434I0714	1.5782	371	1
3_MACS_peak_10579_lociStitched	chr17	55674866	55687423	3	11116	15020.6834	372	1	MSI2		MRPS23	MRPS23	NONE	372	1
1_MACS_peak_16409_lociStitched	chr22	39540090	39549285	1	9196	15005.3205	373	1	CBX7	APOBEC3H	CBX7	CBX7	0.5485	373	1
3_MACS_peak_13177_lociStitched	chr2	42323618	42334441	3	9865	14975.7851	374	1		PKDCC	PKDCC	PKDCC	0.055	374	1
4_MACS_peak_13268_lociStitched	chr2	47533054	47555599	4	13038	14954.0985	375	1		EPCAM,MIR559	EPCAM	EPCAM	0.0639	375	1
4_MACS_peak_7558_lociStitched	chr14	77493005	77507733	4	9304	14948.92	376	1	C14orf4		C14orf4	C14orf4	0.7366	376	1
5_MACS_peak_4915_lociStitched	chr11	120568929	120586970	5	16461	14945.1644	377	1	GRIK4		GRIK4	GRIK4	0.1496	377	1
4_MACS_peak_20678_lociStitched	chr5	172191747	172205478	4	7304	14942.0742	378	1	DUSP1		DUSP1	DUSP1	1.0605	378	1
4_MACS_peak_16555_lociStitched	chr22	46439750	46455098	4	11056	14939.7432	379	1	LOC150381,LOC100271722,C22orf26	LOC730668,LOC400931,MIR3619	LOC150381	LOC150381	0.8823	379	1
4_MACS_peak_9085_lociStitched	chr16	22195273	22211682	4	9493	14935.4718	380	1		EEF2K	EEF2K	EEF2K	0.0887	380	1
3_MACS_peak_20005_lociStitched	chr5	88562719	88578649	3	13513	14932.782	381	1			MEF2C	MEF2C	0.3041	381	1
3_MACS_peak_19441_lociStitched	chr4	185390477	185403350	3	9001	14927.5308	382	1	IRF2		IRF2	IRF2	0.5123	382	1
2_MACS_peak_9715_lociStitched	chr17	1387553	1395636	2	7603	14902.6271	383	1	MYO1C	LOC100306951,CRK,INPP5K	MYO1C	MYO1C	0.5062	383	1
2_MACS_peak_22433_lociStitched	chr6	158181021	158191188	2	8120	14857.0371	384	1			SNX9	SNX9	0.2852	384	1
1_MACS_peak_5502_lociStitched	chr12	46120241	46127621	1	7381	14855.202	385	1	ARID2,LOC400027		ARID2	ARID2	0.1735	385	1
2_MACS_peak_20790_lociStitched	chr5	179243960	179249497	2	4812	14854.6636	386	1	SQSTM1	LTC4S,MIR1229,MGAT4B,C5orf45	SQSTM1	SQSTM1	0.527	386	1
1_MACS_peak_20753_lociStitched	chr5	176852294	176860416	1	8123	14854.3258	387	1	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	GRK6	0.733	387	1
1_MACS_peak_8404_lociStitched	chr15	72765187	72768511	1	3325	14852.2968	388	1	ARIH1		ARIH1	ARIH1	0.2185	388	1
5_MACS_peak_12386_lociStitched	chr19	42051405	42071993	5	14549	14846.0068	389	1		CEACAM21	CEACAM21	CEACAM21	0.101	389	1
1_MACS_peak_4878_lociStitched	chr11	118305043	118310797	1	5755	14843.5938	390	1	MLL	ATP5L	MLL	ATP5L	0.9322	390	1
2_MACS_peak_21053_lociStitched	chr6	16758394	16769847	2	6628	14839.6521	391	1	ATXN1		ATXN1	ATXN1	0.2311	391	1
6_MACS_peak_15774_lociStitched	chr21	34601542	34620640	6	14183	14839.146	392	1	IFNAR2	IL10RB	IFNAR2	IFNAR2	0.5009	392	1
3_MACS_peak_15917_lociStitched	chr21	44580597	44597924	3	11083	14830.1793	393	1	CRYAA		CRYAA	CRYAA	0.6915	393	1
2_MACS_peak_9857_lociStitched	chr17	7737069	7748900	2	6895	14810.0458	394	1	KDM6B	TMEM88,CYB5D1,CHD3,LSMD1	KDM6B	KDM6B	0.7999	394	1
5_MACS_peak_3294_lociStitched	chr10	81946700	81966057	5	11205	14782.9409	395	1	ANXA11		ANXA11	ANXA11	0.3106	395	1
2_MACS_peak_1687_lociStitched	chr1	154908502	154917909	2	6637	14758.6423	396	1	PMVK,PBXIP1	CKS1B,MIR4258,FLAD1,LENEP,PYGO2,SHC1	PMVK	MIR4258	1.1397	396	1
1_MACS_peak_7853_lociStitched	chr14	106324420	106330529	1	6110	14730.0208	397	1			KIAA0125	KIAA0125	NONE	397	1
5_MACS_peak_21170_lociStitched	chr6	27094452	27115812	5	10869	14729.856	398	1	HIST1H2AG,HIST1H4I,HIST1H2AH,MIR3143,HIST1H2BJ,HIST1H2BK		HIST1H4I	HIST1H4I	0.3976	398	1
2_MACS_peak_16733_lociStitched	chr3	13363229	13380643	2	16190	14727.0198	399	1	NUP210		NUP210	NUP210	0.3407	399	1
1_MACS_peak_10702_lociStitched	chr17	62500300	62504279	1	3980	14707.9756	400	1	CCDC45,DDX5	C17orf60,POLG2	DDX5	DDX5	1.0722	400	1
10_MACS_peak_6068_lociStitched	chr12	96878832	96910766	10	15014	14705.607	401	1			CDK17	CDK17	0.2269	401	1
1_MACS_peak_14813_lociStitched	chr2	231729436	231741078	1	11643	14659.6064	402	1	ITM2C	GPR55	ITM2C	ITM2C	0.6781	402	1
4_MACS_peak_21928_lociStitched	chr6	109212983	109228406	4	12983	14617.9194	403	1	ARMC2		ARMC2	ARMC2	0.3517	403	1
1_MACS_peak_8189_lociStitched	chr15	52968610	52977262	1	8653	14604.576	404	1	KIAA1370		KIAA1370	KIAA1370	0.2706	404	1
3_MACS_peak_6408_lociStitched	chr12	122515562	122526195	3	10564	14579.9696	405	1	MLXIP		MLXIP	MLXIP	0.2117	405	1
2_MACS_peak_2059_lociStitched	chr1	183438766	183451030	2	7865	14565.9528	406	1	SMG7		SMG7	SMG7	0.2556	406	1
3_MACS_peak_7833_lociStitched	chr14	105947023	105958549	3	6406	14560.7958	407	1	CRIP1,C14orf80	CRIP2,TMEM121	CRIP1	CRIP1	0.964	407	1
2_MACS_peak_15869_lociStitched	chr21	38737637	38743230	2	4141	14501.5304	408	1	DYRK1A	DYRK1A	DYRK1A	DYRK1A	0.1956	408	1
3_MACS_peak_12233_lociStitched	chr19	36230854	36239951	3	6242	14477.8755	409	1	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	U2AF1L4	1.1651	409	1
2_MACS_peak_13296_lociStitched	chr2	52564043	52583372	2	16457	14473.5552	410	1				NONE	NONE	410	1
2_MACS_peak_24000_lociStitched	chr8	28195293	28207552	2	7829	14472.9754	411	1	PNOC,ZNF395		PNOC	PNOC	0.408	411	1
2_MACS_peak_24803_lociStitched	chr8	141466892	141477341	2	6045	14459.3262	412	1	TRAPPC9	CHRAC1	TRAPPC9	CHRAC1	0.9385	412	1
3_MACS_peak_15713_lociStitched	chr21	19152440	19169396	3	13117	14453.2944	413	1	C21orf91		C21orf91	C21orf91	0.5065	413	1
2_MACS_peak_13985_lociStitched	chr2	127413262	127426342	2	13026	14449.476	414	1	GYPC		GYPC	GYPC	0.3698	414	1
1_MACS_peak_5842_lociStitched	chr12	72079120	72089399	1	10280	14445.0787	415	1	TMEM19	THAP2,ZFC3H1	TMEM19	TMEM19	0.597	415	1
2_MACS_peak_3516_lociStitched	chr10	104401307	104412719	2	8620	14419.062	416	1	TRIM8		TRIM8	TRIM8	0.6664	416	1
4_MACS_peak_22235_lociStitched	chr6	143159745	143179753	4	15274	14413.7632	417	1	HIVEP2		HIVEP2	HIVEP2	0.2951	417	1
5_MACS_peak_10392_lociStitched	chr17	43372907	43395819	5	12188	14400.192	418	1	MAP3K14	LOC100133991,C17orf46	MAP3K14	MAP3K14	0.3044	418	1
4_MACS_peak_2815_lociStitched	chr10	15825108	15840753	4	13201	14394.9645	419	1	FAM188A		FAM188A	FAM188A	0.2635	419	1
2_MACS_peak_2473_lociStitched	chr1	226839385	226854185	2	14594	14382.64	420	1	ITPKB		ITPKB	ITPKB	0.5203	420	1
3_MACS_peak_10012_lociStitched	chr17	20936244	20947934	3	11013	14382.207	421	1	USP22		USP22	USP22	0.3734	421	1
4_MACS_peak_495_lociStitched	chr1	28558751	28577032	4	10453	14359.7255	422	1	ATPIF1,DNAJC8	SESN2,PTAFR	ATPIF1	ATPIF1	0.3476	422	1
2_MACS_peak_9643_lociStitched	chr16	88713052	88720114	2	6725	14357.046	423	1	CYBA,MVD	IL17C,MGC23284,SNAI3,RNF166	CYBA	CYBA	0.9151	423	1
1_MACS_peak_22247_lociStitched	chr6	143263917	143269858	1	5942	14352.8619	424	1	HIVEP2		HIVEP2	HIVEP2	0.2951	424	1
1_MACS_peak_7158_lociStitched	chr14	23386789	23389776	1	2988	14311.6131	425	1	RBM23,PRMT5	LRP10,REM2,HAUS4	RBM23	REM2	0.7276	425	1
3_MACS_peak_12635_lociStitched	chr19	50311542	50322531	3	6362	14309.8758	426	1	MED25,FUZ	AP2A1,PTOV1,TSKS,PNKP	FUZ	FUZ	0.7888	426	1
2_MACS_peak_5718_lociStitched	chr12	57075830	57083563	2	7641	14302.9568	427	1	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	ATP5B	0.5715	427	1
6_MACS_peak_21455_lociStitched	chr6	41670890	41685747	6	12734	14280.5484	428	1	TFEB	PGC	TFEB	TFEB	0.5217	428	1
3_MACS_peak_21329_lociStitched	chr6	33376907	33386870	3	7618	14275.9827	429	1	KIFC1,PHF1,CUTA	SYNGAP1,ZBTB9,LYPLA2P1	PHF1	PHF1	0.9723	429	1
3_MACS_peak_21127_lociStitched	chr6	26020253	26034712	3	8846	14269.5871	430	1	HIST1H3A,HIST1H4A,HIST1H4B,HIST1H3B,HIST1H2AB	HIST1H3C,HIST1H1A,HIST1H2BB,HIST1H1C	HIST1H4B	HIST1H4B	0.6785	430	1
6_MACS_peak_5545_lociStitched	chr12	48258185	48280029	6	14280	14259.7632	431	1	VDR	HDAC7	VDR	HDAC7	0.6097	431	1
2_MACS_peak_16251_lociStitched	chr22	31884433	31893345	2	7629	14251.1792	432	1	SFI1,EIF4ENIF1		EIF4ENIF1	EIF4ENIF1	0.2969	432	1
4_MACS_peak_14319_lociStitched	chr2	173342273	173362605	4	17636	14230.3668	433	1	ITGA6		ITGA6	ITGA6	0.4152	433	1
3_MACS_peak_25849_lociStitched	chr9	132646196	132657351	3	10872	14222.625	434	1	FNBP1	USP20,C9orf78	USP20	C9orf78	0.3321	434	1
5_MACS_peak_2740_lociStitched	chr10	11636847	11657494	5	13214	14172.1008	435	1	USP6NL		USP6NL	USP6NL	0.2957	435	1
1_MACS_peak_784_lociStitched	chr1	46150713	46154637	1	3925	14153.4756	436	1	TMEM69,GPBP1L1	RPS15AP10	GPBP1L1	GPBP1L1	0.4196	436	1
6_MACS_peak_3616_lociStitched	chr10	112611974	112633492	6	13594	14107.2008	437	1	PDCD4,LOC282997	SHOC2,NCRNA00081	LOC282997	LOC282997	0.7717	437	1
1_MACS_peak_12536_lociStitched	chr19	47728629	47736378	1	7750	14094.6561	438	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	BBC3	PRR24	0.7551	438	1
2_MACS_peak_9834_lociStitched	chr17	7137031	7147392	2	8446	14090.96	439	1	DVL2,PHF23,GABARAP,CTDNEP1	ACADVL,C17orf81,SLC2A4,DLG4,MIR324,CLDN7	PHF23	PHF23	1.0104	439	1
1_MACS_peak_23827_lociStitched	chr7	158620055	158623758	1	3704	14071.4	440	1	ESYT2	WDR60	ESYT2	ESYT2	0.2302	440	1
3_MACS_peak_12788_lociStitched	chr19	59065439	59074896	3	6286	14067.2875	441	1	LOC100131691,CHMP2A,UBE2M,MZF1	TRIM28,MGC2752,SLC27A5,ZBTB45	UBE2M	UBE2M	1.1005	441	1
3_MACS_peak_9851_lociStitched	chr17	7475147	7488080	3	6568	14060.7576	442	1	SENP3,EIF4A1,SNORA48,SNORD10,SNORA67,CD68,MPDU1	TNFSF12,TNFSF13,SHBG,SOX15,FXR2,SAT2	SNORA67	SNORA67	0.8406	442	1
5_MACS_peak_10604_lociStitched	chr17	56581374	56597252	5	8574	14055.2056	443	1	MTMR4	HSF5,SEPT4,C17orf47	MTMR4	SEPT4	0.6487	443	1
2_MACS_peak_11995_lociStitched	chr19	16180633	16191944	2	7638	14033.5577	444	1	TPM4	FLJ25328,RAB8A	TPM4	RAB8A	0.6263	444	1
4_MACS_peak_18020_lociStitched	chr3	170066188	170077012	4	9602	13972.7016	445	1	SKIL	SKIL	SKIL	SKIL	0.3905	445	1
2_MACS_peak_1138_lociStitched	chr1	87793074	87803012	2	9635	13951.9582	446	1	LMO4		LMO4	LMO4	0.5531	446	1
3_MACS_peak_17729_lociStitched	chr3	128994713	129005823	3	10721	13951.938	447	1	COPG,C3orf37	C3orf47,H1FX	C3orf37	H1FX	1.1512	447	1
4_MACS_peak_22388_lociStitched	chr6	157797565	157808282	4	8163	13946.0321	448	1	ZDHHC14		ZDHHC14	ZDHHC14	0.541	448	1
3_MACS_peak_21315_lociStitched	chr6	33167079	33176890	3	7213	13937.5066	449	1	SLC39A7,HSD17B8,MIR219-1,RING1,RXRB	COL11A2	HSD17B8	HSD17B8	1.1511	449	1
1_MACS_peak_8297_lociStitched	chr15	65182910	65189018	1	6109	13926.24	450	1		PLEKHO2,ANKDD1A	ANKDD1A	PLEKHO2	0.177	450	1
1_MACS_peak_24943_lociStitched	chr9	3524337	3528843	1	4507	13908.2196	451	1	RFX3		RFX3	RFX3	0.1324	451	1
2_MACS_peak_2228_lociStitched	chr1	203285973	203297954	2	10234	13905.1486	452	1		BTG2,LOC730227,FMOD	BTG2	LOC730227	1.1654	452	1
4_MACS_peak_593_lociStitched	chr1	36614269	36628234	4	7808	13904.9505	453	1	MAP7D1,TRAPPC3	COL8A2	MAP7D1	MAP7D1	0.6924	453	1
3_MACS_peak_15639_lociStitched	chr20	61273309	61291027	3	11250	13901.5428	454	1	SLCO4A1	NTSR1,LOC100127888	SLCO4A1	SLCO4A1	0.4015	454	1
3_MACS_peak_8796_lociStitched	chr16	685589	700061	3	7111	13890.2256	455	1	FAM195A,WDR90,C16orf13	RAB40C,WFIKKN1,RHOT2,RHBDL1,STUB1,JMJD8,WDR24	FAM195A	FAM195A	0.7022	455	1
1_MACS_peak_16378_lociStitched	chr22	38899856	38903507	1	3652	13877.451	456	1	DDX17	KDELR3,KCNJ4,DDX17	DDX17	DDX17	0.5552	456	1
3_MACS_peak_12527_lociStitched	chr19	47610925	47617820	3	6503	13865.845	457	1	ZC3H4	SAE1	ZC3H4	ZC3H4	0.325	457	1
1_MACS_peak_2613_lociStitched	chr1	245132366	245135839	1	3474	13857.6173	458	1	EFCAB2		EFCAB2	EFCAB2	0.1798	458	1
2_MACS_peak_10630_lociStitched	chr17	57695420	57700861	2	4782	13834.2866	459	1	CLTC		CLTC	CLTC	0.281	459	1
1_MACS_peak_22372_lociStitched	chr6	157096966	157105616	1	8651	13833.08	460	1	ARID1B		ARID1B	ARID1B	0.2066	460	1
4_MACS_peak_10586_lociStitched	chr17	55728549	55745367	4	13231	13829.4414	461	1	MSI2		MRPS23	MRPS23	NONE	461	1
3_MACS_peak_20001_lociStitched	chr5	88168355	88186962	3	15010	13828.7224	462	1	MEF2C	MEF2C	MEF2C	MEF2C	0.3041	462	1
2_MACS_peak_21256_lociStitched	chr6	31164826	31172777	2	5654	13828.3792	463	1	HCG27	TCF19,CCHCR1,POU5F1,PSORS1C3	HCG27	HCG27	0.9155	463	1
1_MACS_peak_20975_lociStitched	chr6	12007778	12013925	1	6148	13821.5295	464	1	HIVEP1		HIVEP1	HIVEP1	0.1941	464	1
3_MACS_peak_4909_lociStitched	chr11	120364300	120382862	3	13925	13819.409	465	1			GRIK4	GRIK4	0.1496	465	1
5_MACS_peak_19141_lociStitched	chr4	132114664	132131260	5	15687	13802.8932	466	1				NONE	NONE	466	1
1_MACS_peak_6851_lociStitched	chr13	49548999	49555549	1	6551	13797.575	467	1	FNDC3A		FNDC3A	FNDC3A	0.1876	467	1
1_MACS_peak_267_lociStitched	chr1	17221404	17224091	1	2688	13795.8641	468	1		CROCC	CROCC	CROCC	0.1209	468	1
3_MACS_peak_13455_lociStitched	chr2	64860801	64872958	3	8040	13793.3322	469	1	SERTAD2	LOC339807	SERTAD2	SERTAD2	0.8042	469	1
5_MACS_peak_25579_lociStitched	chr9	112904357	112924933	5	14361	13785.92	470	1	PALM2-AKAP2,AKAP2	C9orf152	AKAP2	AKAP2	0.3564	470	1
4_MACS_peak_7951_lociStitched	chr15	34617340	34635587	4	13998	13776.485	471	1	SLC12A6,NOP10	C15orf55,SLC12A6,LPCAT4,MIR1233-1,GOLGA8A	SLC12A6	LPCAT4	0.3699	471	1
1_MACS_peak_6869_lociStitched	chr13	50695714	50702083	1	6370	13774.8732	472	1	DLEU2	DLEU1,ST13P4	DLEU2	DLEU1	0.4162	472	1
2_MACS_peak_19319_lociStitched	chr4	153553476	153566253	2	10971	13751.8851	473	1	TMEM154		TMEM154	TMEM154	0.5962	473	1
6_MACS_peak_10158_lociStitched	chr17	32691949	32717011	6	12153	13744.0008	474	1		CCL8,CCL13,CCL1	CCL1	CCL1	0.1261	474	1
2_MACS_peak_26776_lociStitched	chrX	153189337	153201306	2	7842	13740.412	475	1	ARHGAP4,NAA10,RENBP	AVPR2,TMEM187,MIR3202-1,L1CAM,HCFC1,MIR3202-2	ARHGAP4	TMEM187	1.705	475	1
3_MACS_peak_24530_lociStitched	chr8	103664182	103675826	3	8298	13723.6184	476	1	KLF10		KLF10	KLF10	0.8933	476	1
1_MACS_peak_20036_lociStitched	chr5	90674417	90680819	1	6403	13673.3916	477	1	LOC100129716,ARRDC3		LOC100129716	LOC100129716	0.3487	477	1
3_MACS_peak_25618_lociStitched	chr9	116278773	116295097	3	13313	13668.0852	478	1	RGS3	RGS3	RGS3	RGS3	0.2288	478	1
7_MACS_peak_7144_lociStitched	chr14	23255216	23282764	7	13634	13661.0532	479	1	SLC7A7	OXA1L,MRPL52,MMP14	SLC7A7	SLC7A7	0.3818	479	1
4_MACS_peak_15678_lociStitched	chr21	9952988	9969144	4	10977	13658.2824	480	1	LOC100132288		LOC100132288	LOC100132288	0.3715	480	1
5_MACS_peak_24680_lociStitched	chr8	126229477	126251744	5	13933	13649.671	481	1	NSMCE2		NSMCE2	NSMCE2	0.2918	481	1
3_MACS_peak_13518_lociStitched	chr2	68988820	69004627	3	13487	13638.2796	482	1	ARHGAP25		ARHGAP25	ARHGAP25	0.3193	482	1
5_MACS_peak_13480_lociStitched	chr2	65251311	65264689	5	10460	13613.4528	483	1		SLC1A4,CEP68	CEP68	SLC1A4	0.4714	483	1
3_MACS_peak_16995_lociStitched	chr3	42106899	42119417	3	7567	13612.0732	484	1		TRAK1	TRAK1	TRAK1	0.125	484	1
1_MACS_peak_18824_lociStitched	chr4	78737560	78744193	1	6634	13605.6096	485	1	CNOT6L	MRPL1	CNOT6L	CNOT6L	0.2224	485	1
3_MACS_peak_2110_lociStitched	chr1	189270053	189286364	3	16139	13605.0051	486	1				NONE	NONE	486	1
6_MACS_peak_12882_lociStitched	chr2	16794995	16818233	6	14164	13596.5538	487	1	FAM49A		FAM49A	FAM49A	0.3734	487	1
2_MACS_peak_22462_lociStitched	chr6	159063811	159071547	2	5334	13568.944	488	1	SYTL3,DYNLT1		DYNLT1	DYNLT1	0.7822	488	1
1_MACS_peak_20123_lociStitched	chr5	107715885	107719513	1	3629	13472.2152	489	1	FBXL17		FBXL17	FBXL17	0.1089	489	1
2_MACS_peak_4170_lociStitched	chr11	60673343	60684760	2	10841	13470.9183	490	1	TMEM109,PRPF19	ZP1,TMEM132A,GPR44,SLC15A3	TMEM109	TMEM109	0.5873	490	1
6_MACS_peak_15887_lociStitched	chr21	43281417	43306665	6	12431	13464.7584	491	1	PRDM15,C2CD2		PRDM15	PRDM15	0.3006	491	1
4_MACS_peak_16329_lociStitched	chr22	37614098	37631909	4	13290	13461.5538	492	1	RAC2	CYTH4,C1QTNF6,SSTR3	SSTR3	CYTH4	0.1986	492	1
7_MACS_peak_4507_lociStitched	chr11	73074800	73099411	7	12816	13454.8337	493	1	ARHGEF17,RELT		RELT	RELT	0.4235	493	1
4_MACS_peak_16102_lociStitched	chr22	23476727	23488578	4	10079	13447.3297	494	1	RAB36,RTDR1	BCR	RTDR1	RTDR1	0.2171	494	1
2_MACS_peak_6121_lociStitched	chr12	104321026	104329273	2	6460	13440.9606	495	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	MIR3652	MIR3652	1.3624	495	1
2_MACS_peak_24791_lociStitched	chr8	137188881	137202456	2	12957	13440.6075	496	1			KHDRBS3	KHDRBS3	NONE	496	1
4_MACS_peak_804_lociStitched	chr1	46786237	46800157	4	9713	13438.368	497	1		UQCRH,NSUN4,LRRC41	NSUN4	UQCRH	0.6288	497	1
3_MACS_peak_19426_lociStitched	chr4	185300598	185318705	3	12540	13433.5833	498	1	IRF2		IRF2	IRF2	0.5123	498	1
2_MACS_peak_1982_lociStitched	chr1	174127538	174140020	2	10193	13415.6536	499	1	RABGAP1L		RABGAP1L	RABGAP1L	0.103	499	1
3_MACS_peak_4946_lociStitched	chr11	122930999	122943521	3	8625	13409.8098	500	1	HSPA8,ASAM	LOC341056	HSPA8	HSPA8	0.7867	500	1
3_MACS_peak_19866_lociStitched	chr5	68664154	68672711	3	8149	13399.4063	501	1	RAD17,TAF9	MARVELD2,CCDC125	RAD17	RAD17	0.3385	501	1
