#28_0F2E_0229Kronos_MM1S-KB-6hr-2_H3K27me3_hs-dm_i16_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/28_0F2E_0229Kronos_MM1S-KB-6hr-2_H3K27me3_hs-dm_i16_ROSE/28_0F2E_0229Kronos_MM1S-KB-6hr-2_H3K27me3_hs-dm_i16_peaks_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X28_0F2E_0229Kronos_MM1S.KB.6hr.2_H3K27me3_hs.dm_i16.bam
#Using cutoff of 8051.4287 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X28_0F2E_0229Kronos_MM1S.KB.6hr.2_H3K27me3_hs.dm_i16.bam	X42_0EXU_0229Kronos_MM1S.KB.6hr.2_Input_hs_i86.bam	enhancerRank	isStretch
2_MACS_peak_33464_lociStitched	chr9	138013171	138014229	2	716	660.192	60.306	8781	0
1_MACS_peak_27351_lociStitched	chr5	1193406	1194120	1	715	555.0636	29.631	8782	0
1_MACS_peak_21614_lociStitched	chr20	60258527	60259241	1	715	487.9476	52.836	8783	0
1_MACS_peak_16051_lociStitched	chr19	5532739	5533453	1	715	486.0912	80.7534	8784	0
1_MACS_peak_15441_lociStitched	chr19	2865398	2866112	1	715	658.665	142.086	8785	0
1_MACS_peak_15015_lociStitched	chr17	79708086	79708800	1	715	534.8574	92.6058	8786	0
1_MACS_peak_10895_lociStitched	chr16	33293732	33294446	1	715	794.6106	371.1372	8787	0
1_MACS_peak_9328_lociStitched	chr14	105364181	105364895	1	715	453.8184	7.5684	8788	0
1_MACS_peak_8705_lociStitched	chr12	53079130	53079844	1	715	517.8642	83.3952	8789	0
1_MACS_peak_7266_lociStitched	chr11	66781080	66781794	1	715	546.7098	38.6988	8790	0
2_MACS_peak_21229_lociStitched	chr20	56566957	56567733	2	715	497.416	31.6608	8791	0
2_MACS_peak_1161_lociStitched	chr1	5787956	5788871	2	715	606.096	84.2715	8792	0
2_MACS_peak_28103_lociStitched	chr6	33777939	33778933	2	715	536.8594	77.3332	8793	0
1_MACS_peak_16189_lociStitched	chr19	6176812	6177525	1	714	495.3211	28.3774	8794	0
1_MACS_peak_14103_lociStitched	chr17	75925488	75926201	1	714	471.3643	44.4912	8795	0
1_MACS_peak_10728_lociStitched	chr16	28293357	28294070	1	714	572.539	33.2971	8796	0
1_MACS_peak_5665_lociStitched	chr10	126841304	126842017	1	714	666.8689	66.309	8797	0
1_MACS_peak_5664_lociStitched	chr10	126836343	126837056	1	714	525.6949	70.4444	8798	0
2_MACS_peak_12067_lociStitched	chr17	7101339	7102311	2	714	729.972	85.3416	8799	0
1_MACS_peak_30792_lociStitched	chr8	86557460	86558172	1	713	394.3056	181.6312	8800	0
1_MACS_peak_29711_lociStitched	chr7	154705617	154706329	1	713	582.5584	150.5168	8801	0
1_MACS_peak_26835_lociStitched	chr4	8018024	8018736	1	713	620.0808	43.3608	8802	0
1_MACS_peak_16488_lociStitched	chr19	8147994	8148706	1	713	511.572	50.2672	8803	0
1_MACS_peak_4925_lociStitched	chr1	223746214	223746926	1	713	461.732	36.668	8804	0
2_MACS_peak_13779_lociStitched	chr17	72580618	72581357	2	713	494.7605	103.6817	8805	0
2_MACS_peak_11025_lociStitched	chr16	84869285	84870100	2	713	533.336	37.7345	8806	0
2_MACS_peak_10958_lociStitched	chr16	57446479	57447448	2	713	724.0368	52.9074	8807	0
2_MACS_peak_4270_lociStitched	chr1	37449969	37451119	2	713	746.35	71.99	8808	0
1_MACS_peak_32993_lociStitched	chr9	136531757	136532468	1	712	491.1588	14.7177	8809	0
1_MACS_peak_31144_lociStitched	chr8	143011544	143012255	1	712	465.4917	21.8988	8810	0
1_MACS_peak_25789_lociStitched	chr3	50603776	50604487	1	712	438.4026	85.1778	8811	0
1_MACS_peak_9709_lociStitched	chr15	74541737	74542448	1	712	474.6636	31.7817	8812	0
1_MACS_peak_9367_lociStitched	chr14	105619715	105620426	1	712	542.7063	44.2242	8813	0
1_MACS_peak_7695_lociStitched	chr11	70349250	70349961	1	712	420.8409	39.2472	8814	0
1_MACS_peak_3148_lociStitched	chr1	20874911	20875622	1	712	562.5432	64.9143	8815	0
2_MACS_peak_1012_lociStitched	chr1	4292887	4293822	2	712	574.277	71.5275	8816	0
2_MACS_peak_21496_lociStitched	chr20	58013986	58014968	2	712	652.8336	100.655	8817	0
2_MACS_peak_25339_lociStitched	chr3	10987888	10988912	2	712	524.1856	92.3648	8818	0
2_MACS_peak_30353_lociStitched	chr8	1791016	1792133	2	712	893.4883	51.9405	8819	0
2_MACS_peak_1933_lociStitched	chr1	11449353	11450553	2	712	787.92	63.84	8820	0
1_MACS_peak_30857_lociStitched	chr8	125739028	125739738	1	711	501.047	90.241	8821	0
1_MACS_peak_21621_lociStitched	chr20	60267990	60268700	1	711	576.52	69.083	8822	0
2_MACS_peak_32064_lociStitched	chr9	132319472	132320568	2	711	584.0584	72.9936	8823	0
1_MACS_peak_30208_lociStitched	chr7	158210438	158211147	1	710	610.8035	131.5904	8824	0
1_MACS_peak_29410_lociStitched	chr7	101081316	101082025	1	710	512.5361	67.4259	8825	0
1_MACS_peak_25809_lociStitched	chr3	57112146	57112855	1	710	543.094	70.5455	8826	0
1_MACS_peak_19677_lociStitched	chr19	55678722	55679431	1	710	567.1291	81.2514	8827	0
1_MACS_peak_13488_lociStitched	chr17	65991621	65992330	1	710	593.7875	101.7415	8828	0
1_MACS_peak_12428_lociStitched	chr17	19371488	19372197	1	710	578.2604	70.9	8829	0
1_MACS_peak_5071_lociStitched	chr10	21788641	21789350	1	710	513.8832	88.7668	8830	0
1_MACS_peak_22782_lociStitched	chr21	46075412	46076120	1	709	518.1852	64.3572	8831	0
1_MACS_peak_18660_lociStitched	chr19	46262103	46262811	1	709	598.6848	51.684	8832	0
1_MACS_peak_16602_lociStitched	chr19	8643564	8644272	1	709	551.0364	159.0168	8833	0
1_MACS_peak_4181_lociStitched	chr1	37030486	37031194	1	709	575.8872	18.2664	8834	0
2_MACS_peak_9106_lociStitched	chr13	113986356	113987192	2	709	461.6392	65.5424	8835	0
2_MACS_peak_937_lociStitched	chr1	4042558	4043623	2	709	774.681	95.3175	8836	0
1_MACS_peak_30900_lociStitched	chr8	142322273	142322980	1	708	582.2145	103.4341	8837	0
1_MACS_peak_25466_lociStitched	chr3	13823737	13824444	1	708	506.9897	67.0943	8838	0
1_MACS_peak_19173_lociStitched	chr19	49226561	49227268	1	708	457.8532	20.503	8839	0
1_MACS_peak_17603_lociStitched	chr19	18730771	18731478	1	708	546.2282	78.4063	8840	0
1_MACS_peak_5391_lociStitched	chr10	99474219	99474926	1	708	582.9922	98.3437	8841	0
2_MACS_peak_7636_lociStitched	chr11	70018920	70019738	2	708	566.6286	62.2498	8842	0
2_MACS_peak_9055_lociStitched	chr13	113703351	113704494	2	708	747.522	71.0946	8843	0
1_MACS_peak_32536_lociStitched	chr9	135050329	135051035	1	707	671.5472	39.9596	8844	0
1_MACS_peak_26432_lociStitched	chr4	6496529	6497235	1	707	670.2058	64.1754	8845	0
1_MACS_peak_25321_lociStitched	chr3	10369923	10370629	1	707	628.8342	69.7528	8846	0
1_MACS_peak_20718_lociStitched	chr20	31494563	31495269	1	707	469.843	25.063	8847	0
1_MACS_peak_17569_lociStitched	chr19	18443566	18444272	1	707	539.1722	22.0272	8848	0
1_MACS_peak_15995_lociStitched	chr19	5397621	5398327	1	707	632.929	105.547	8849	0
1_MACS_peak_13632_lociStitched	chr17	72194257	72194963	1	707	461.9358	52.4558	8850	0
2_MACS_peak_13420_lociStitched	chr17	58216358	58217086	2	707	484.5568	37.7104	8851	0
2_MACS_peak_9568_lociStitched	chr15	65648158	65648910	2	707	547.2304	65.2736	8852	0
2_MACS_peak_11407_lociStitched	chr16	89113998	89114986	2	707	593.8868	20.6492	8853	0
2_MACS_peak_23498_lociStitched	chr22	26326431	26327445	2	707	634.5612	114.8862	8854	0
1_MACS_peak_24435_lociStitched	chr22	44643729	44644434	1	706	630.3405	55.6245	8855	0
1_MACS_peak_19495_lociStitched	chr19	51377593	51378298	1	706	575.139	42.582	8856	0
1_MACS_peak_18293_lociStitched	chr19	41674627	41675332	1	706	575.6325	45.7545	8857	0
1_MACS_peak_12786_lociStitched	chr17	41477202	41477907	1	706	729.111	57.246	8858	0
1_MACS_peak_10402_lociStitched	chr16	2193255	2193960	1	706	673.2045	84.9525	8859	0
1_MACS_peak_8178_lociStitched	chr11	119515919	119516624	1	706	507.741	53.3685	8860	0
2_MACS_peak_29462_lociStitched	chr7	101263298	101264090	2	706	527.868	75.3984	8861	0
2_MACS_peak_9432_lociStitched	chr14	106112100	106112923	2	706	554.3728	64.3586	8862	0
2_MACS_peak_28689_lociStitched	chr7	2523947	2524772	2	706	566.5275	45.375	8863	0
2_MACS_peak_11295_lociStitched	chr16	88187028	88188169	2	706	541.5186	25.2161	8864	0
1_MACS_peak_21002_lociStitched	chr20	48888174	48888878	1	705	492.0256	43.7184	8865	0
2_MACS_peak_3205_lociStitched	chr1	21856703	21857425	2	705	523.089	75.5212	8866	0
2_MACS_peak_15197_lociStitched	chr19	306454	307206	2	705	582.5744	65.7248	8867	0
2_MACS_peak_21659_lociStitched	chr20	60343961	60344784	2	705	511.8237	49.2977	8868	0
2_MACS_peak_17229_lociStitched	chr19	16396471	16397297	2	705	622.5562	57.4896	8869	0
2_MACS_peak_25593_lociStitched	chr3	48677824	48678901	2	705	652.4466	63.3276	8870	0
1_MACS_peak_29662_lociStitched	chr7	151564515	151565218	1	704	494.0684	37.3293	8871	0
1_MACS_peak_28299_lociStitched	chr6	41648211	41648914	1	704	531.6086	70.3	8872	0
1_MACS_peak_28229_lociStitched	chr6	34101514	34102217	1	704	466.0187	64.8166	8873	0
1_MACS_peak_26454_lociStitched	chr4	6572921	6573624	1	704	518.6734	39.2977	8874	0
2_MACS_peak_16880_lociStitched	chr19	13287098	13287992	2	704	590.04	62.7588	8875	0
2_MACS_peak_17247_lociStitched	chr19	17027898	17028978	2	704	784.836	45.9	8876	0
2_MACS_peak_9141_lociStitched	chr13	114323198	114324295	2	704	686.5026	98.6203	8877	0
1_MACS_peak_30259_lociStitched	chr7	158337597	158338299	1	703	544.2606	87.6096	8878	0
1_MACS_peak_29839_lociStitched	chr7	155379458	155380160	1	703	486.2052	62.829	8879	0
1_MACS_peak_27915_lociStitched	chr6	6041501	6042203	1	703	472.8672	68.3748	8880	0
1_MACS_peak_18661_lociStitched	chr19	46264754	46265456	1	703	569.1114	31.941	8881	0
1_MACS_peak_10079_lociStitched	chr16	221429	222131	1	703	716.4612	76.0266	8882	0
1_MACS_peak_5269_lociStitched	chr10	73058492	73059194	1	703	727.272	68.796	8883	0
1_MACS_peak_3635_lociStitched	chr1	23259029	23259731	1	703	562.2318	32.643	8884	0
1_MACS_peak_23312_lociStitched	chr22	21402877	21403578	1	702	520.9832	28.6709	8885	0
1_MACS_peak_11292_lociStitched	chr16	88182361	88183062	1	702	536.966	44.3733	8886	0
1_MACS_peak_9078_lociStitched	chr13	113755172	113755873	1	702	610.571	31.6852	8887	0
1_MACS_peak_8684_lociStitched	chr12	52915099	52915800	1	702	536.4753	43.0414	8888	0
1_MACS_peak_5786_lociStitched	chr10	134749801	134750502	1	702	490.2093	80.3346	8889	0
1_MACS_peak_5041_lociStitched	chr10	1509380	1510081	1	702	579.3765	99.8925	8890	0
2_MACS_peak_6377_lociStitched	chr11	1920198	1920944	2	702	560.992	60.799	8891	0
2_MACS_peak_19896_lociStitched	chr2	19559245	19559993	2	702	450.67	44.4312	8892	0
2_MACS_peak_8523_lociStitched	chr12	49944890	49945992	2	702	714.4266	100.3922	8893	0
1_MACS_peak_32062_lociStitched	chr9	132316538	132317238	1	701	494.76	92.75	8894	0
1_MACS_peak_14292_lociStitched	chr17	77034453	77035153	1	701	516.25	0	8895	0
1_MACS_peak_10696_lociStitched	chr16	25078362	25079062	1	701	625.24	91.35	8896	0
1_MACS_peak_9586_lociStitched	chr15	66441939	66442639	1	701	455.91	97.86	8897	0
2_MACS_peak_33470_lociStitched	chr9	138025926	138026744	2	701	553.2952	67.9758	8898	0
2_MACS_peak_25601_lociStitched	chr3	49902481	49903491	2	701	732.048	110.393	8899	0
1_MACS_peak_9102_lociStitched	chr13	113812295	113812994	1	700	480.7023	71.3679	8900	0
1_MACS_peak_626_lociStitched	chr1	3003515	3004214	1	700	541.5852	32.2239	8901	0
2_MACS_peak_21644_lociStitched	chr20	60314747	60315483	2	700	570.8416	50.3424	8902	0
2_MACS_peak_20925_lociStitched	chr20	44881053	44881810	2	700	536.713	63.2852	8903	0
1_MACS_peak_33207_lociStitched	chr9	137457969	137458667	1	699	598.3256	66.3798	8904	0
1_MACS_peak_31459_lociStitched	chr8	144126461	144127159	1	699	528.1068	49.6976	8905	0
1_MACS_peak_28840_lociStitched	chr7	5610062	5610760	1	699	492.1598	67.357	8906	0
1_MACS_peak_19260_lociStitched	chr19	49686120	49686818	1	699	480.3636	64.2858	8907	0
1_MACS_peak_15430_lociStitched	chr19	2376306	2377004	1	699	602.5834	100.7214	8908	0
1_MACS_peak_13676_lociStitched	chr17	72318004	72318702	1	699	575.7104	64.565	8909	0
1_MACS_peak_4150_lociStitched	chr1	33366220	33366918	1	699	679.7124	108.888	8910	0
1_MACS_peak_1845_lociStitched	chr1	10944676	10945374	1	699	463.8908	64.7744	8911	0
2_MACS_peak_29648_lociStitched	chr7	151491110	151491837	2	699	456.1198	90.7296	8912	0
2_MACS_peak_25276_lociStitched	chr22	50613118	50614036	2	699	522.1584	50.3064	8913	0
1_MACS_peak_30449_lociStitched	chr8	2196209	2196906	1	698	565.964	110.4745	8914	0
1_MACS_peak_16939_lociStitched	chr19	13829482	13830179	1	698	586.177	28.2982	8915	0
1_MACS_peak_5894_lociStitched	chr10	135004337	135005034	1	698	449.9832	39.6593	8916	0
1_MACS_peak_4620_lociStitched	chr1	156841131	156841828	1	698	426.4943	59.5238	8917	0
2_MACS_peak_10518_lociStitched	chr16	3133182	3134064	2	698	488.9808	45.5994	8918	0
1_MACS_peak_30221_lociStitched	chr7	158264692	158265388	1	697	516.3624	42.5256	8919	0
1_MACS_peak_15009_lociStitched	chr17	79614006	79614702	1	697	526.8024	17.4	8920	0
1_MACS_peak_13846_lociStitched	chr17	72903815	72904511	1	697	478.3608	81.7104	8921	0
1_MACS_peak_9585_lociStitched	chr15	65715734	65716430	1	697	581.3688	43.7784	8922	0
1_MACS_peak_4978_lociStitched	chr1	234350145	234350841	1	697	590.4864	29.4408	8923	0
1_MACS_peak_3371_lociStitched	chr1	22692406	22693102	1	697	486.156	58.5336	8924	0
1_MACS_peak_2105_lociStitched	chr1	16332302	16332998	1	697	498.2664	66.3984	8925	0
2_MACS_peak_11079_lociStitched	chr16	85246780	85247510	2	697	568.451	25.112	8926	0
2_MACS_peak_24396_lociStitched	chr22	44298200	44299063	2	697	617.2176	55.4909	8927	0
2_MACS_peak_581_lociStitched	chr1	2921251	2922122	2	697	602.9062	105.7394	8928	0
2_MACS_peak_20474_lociStitched	chr2	241662371	241663320	2	697	596.7312	56.4655	8929	0
2_MACS_peak_25424_lociStitched	chr3	13642443	13643572	2	697	685.6417	132.5446	8930	0
1_MACS_peak_13223_lociStitched	chr17	47595524	47596219	1	696	503.6665	70.89	8931	0
1_MACS_peak_10557_lociStitched	chr16	3971776	3972471	1	696	548.772	69.5695	8932	0
2_MACS_peak_24139_lociStitched	chr22	42715973	42716689	2	696	588.6236	70.4544	8933	0
2_MACS_peak_19839_lociStitched	chr2	365158	366041	2	696	488.299	94.3927	8934	0
2_MACS_peak_31163_lociStitched	chr8	143077564	143078503	2	696	649.4124	105.2619	8935	0
2_MACS_peak_3945_lociStitched	chr1	30727647	30728595	2	696	591.2676	90.3444	8936	0
2_MACS_peak_28306_lociStitched	chr6	42109741	42110813	2	696	612.2192	54.5648	8937	0
1_MACS_peak_33115_lociStitched	chr9	137149748	137150442	1	695	687.754	47.6778	8938	0
1_MACS_peak_31974_lociStitched	chr9	130899874	130900568	1	695	549.301	140.3962	8939	0
1_MACS_peak_31171_lociStitched	chr8	143101672	143102366	1	695	502.5948	61.072	8940	0
1_MACS_peak_27864_lociStitched	chr5	180463713	180464407	1	695	460.1914	83.4882	8941	0
1_MACS_peak_23406_lociStitched	chr22	23845784	23846478	1	695	461.5794	75.7154	8942	0
1_MACS_peak_21101_lociStitched	chr20	52790015	52790709	1	695	555.9634	69.747	8943	0
1_MACS_peak_18034_lociStitched	chr19	36443686	36444380	1	695	558.8782	114.7182	8944	0
1_MACS_peak_11449_lociStitched	chr17	13933	14627	1	695	583.307	47.886	8945	0
1_MACS_peak_8415_lociStitched	chr12	3358229	3358923	1	695	453.8066	38.4476	8946	0
1_MACS_peak_7431_lociStitched	chr11	69340514	69341208	1	695	587.4016	28.5928	8947	0
1_MACS_peak_3349_lociStitched	chr1	22653100	22653794	1	695	535.4904	59.7534	8948	0
2_MACS_peak_20709_lociStitched	chr20	31158979	31159743	2	695	482.466	60.9672	8949	0
2_MACS_peak_34276_lociStitched	chrX	153082263	153083175	2	695	548.6592	15.504	8950	0
2_MACS_peak_7126_lociStitched	chr11	64458988	64459989	2	695	676.676	91.4914	8951	0
2_MACS_peak_11038_lociStitched	chr16	84921405	84922446	2	695	803.1315	44.2425	8952	0
1_MACS_peak_22129_lociStitched	chr20	62384553	62385246	1	694	500.2074	83.7144	8953	0
1_MACS_peak_20841_lociStitched	chr20	39311852	39312545	1	694	617.1165	38.5308	8954	0
1_MACS_peak_20665_lociStitched	chr20	30551680	30552373	1	694	532.7091	122.1759	8955	0
1_MACS_peak_17594_lociStitched	chr19	18707124	18707817	1	694	402.7023	47.124	8956	0
1_MACS_peak_402_lociStitched	chr1	2472513	2473206	1	694	530.7687	60.3603	8957	0
1_MACS_peak_244_lociStitched	chr1	1988477	1989170	1	694	628.2738	67.2903	8958	0
2_MACS_peak_14421_lociStitched	chr17	77325539	77326285	2	694	476.5448	33.8684	8959	0
2_MACS_peak_21077_lociStitched	chr20	49018032	49018864	2	694	558.688	20.2176	8960	0
2_MACS_peak_12239_lociStitched	chr17	8033580	8034448	2	694	507.6064	119.784	8961	0
1_MACS_peak_32777_lociStitched	chr9	136051767	136052459	1	693	520.384	36.6068	8962	0
1_MACS_peak_28153_lociStitched	chr6	33961585	33962277	1	693	554.2228	64.0792	8963	0
1_MACS_peak_25963_lociStitched	chr3	186545339	186546031	1	693	685.2876	99.2328	8964	0
1_MACS_peak_18691_lociStitched	chr19	46461962	46462654	1	693	496.5792	70.1688	8965	0
1_MACS_peak_18506_lociStitched	chr19	43965137	43965829	1	693	557.1292	59.7196	8966	0
1_MACS_peak_16687_lociStitched	chr19	10131376	10132068	1	693	595.466	91.6208	8967	0
2_MACS_peak_6399_lociStitched	chr11	1964928	1965651	2	693	525.1149	59.7198	8968	0
2_MACS_peak_24835_lociStitched	chr22	45505889	45506660	2	693	561.3651	40.3233	8969	0
2_MACS_peak_19877_lociStitched	chr2	10380482	10381562	2	693	614.412	103.14	8970	0
2_MACS_peak_918_lociStitched	chr1	3999676	4000782	2	693	795.214	32.5164	8971	0
1_MACS_peak_17082_lociStitched	chr19	14495969	14496660	1	692	598.6133	31.786	8972	0
1_MACS_peak_11410_lociStitched	chr16	89120395	89121086	1	692	467.9452	6.4954	8973	0
1_MACS_peak_10007_lociStitched	chr15	89345651	89346342	1	692	406.8608	49.1992	8974	0
2_MACS_peak_18526_lociStitched	chr19	45123395	45124096	2	692	470.0906	73.3246	8975	0
2_MACS_peak_24769_lociStitched	chr22	45374192	45375223	2	692	715.7202	85.2637	8976	0
1_MACS_peak_26057_lociStitched	chr4	1040574	1041264	1	691	509.22	49.956	8977	0
1_MACS_peak_20895_lociStitched	chr20	44782921	44783611	1	691	457.677	34.914	8978	0
1_MACS_peak_20614_lociStitched	chr20	13200921	13201611	1	691	526.746	45.954	8979	0
1_MACS_peak_16273_lociStitched	chr19	6990491	6991181	1	691	581.739	77.901	8980	0
1_MACS_peak_10546_lociStitched	chr16	3292672	3293362	1	691	518.811	41.124	8981	0
2_MACS_peak_25666_lociStitched	chr3	50316055	50316950	2	691	623.815	42.5125	8982	0
1_MACS_peak_31968_lociStitched	chr9	129539328	129540017	1	690	460.6654	57.6004	8983	0
1_MACS_peak_31514_lociStitched	chr8	144252758	144253447	1	690	621.3402	79.235	8984	0
1_MACS_peak_23515_lociStitched	chr22	26764197	26764886	1	690	434.3456	95.4954	8985	0
1_MACS_peak_9536_lociStitched	chr15	43803775	43804464	1	690	457.6338	96.8734	8986	0
1_MACS_peak_5953_lociStitched	chr10	135333770	135334459	1	690	516.5433	164.0509	8987	0
1_MACS_peak_4445_lociStitched	chr1	111148635	111149324	1	690	687.0019	24.6662	8988	0
2_MACS_peak_30589_lociStitched	chr8	7627382	7628184	2	690	409.3408	55.2578	8989	0
2_MACS_peak_32320_lociStitched	chr9	133392716	133393537	2	690	524.9474	71.3449	8990	0
2_MACS_peak_24543_lociStitched	chr22	44825977	44826905	2	690	643.2896	76.7456	8991	0
2_MACS_peak_12927_lociStitched	chr17	42638603	42639766	2	690	594.293	35.7041	8992	0
1_MACS_peak_28773_lociStitched	chr7	4848622	4849310	1	689	503.0656	20.7088	8993	0
1_MACS_peak_26074_lociStitched	chr4	1391363	1392051	1	689	422.432	32.6112	8994	0
1_MACS_peak_13887_lociStitched	chr17	72986449	72987137	1	689	525.4256	72.5152	8995	0
1_MACS_peak_1459_lociStitched	chr1	7485069	7485757	1	689	510.6336	17.0624	8996	0
1_MACS_peak_518_lociStitched	chr1	2790038	2790726	1	689	408.6032	81.184	8997	0
2_MACS_peak_10648_lociStitched	chr16	5040359	5041129	2	689	679.602	92.554	8998	0
2_MACS_peak_27535_lociStitched	chr5	139179755	139180737	2	689	565.141	91.4242	8999	0
2_MACS_peak_7224_lociStitched	chr11	66320402	66321573	2	689	764.5459	52.8121	9000	0
1_MACS_peak_27250_lociStitched	chr4	141073663	141074350	1	688	606.2088	75.3639	9001	0
1_MACS_peak_23649_lociStitched	chr22	32666841	32667528	1	688	604.2165	39.2277	9002	0
1_MACS_peak_20315_lociStitched	chr2	219870606	219871293	1	688	559.8363	77.7684	9003	0
1_MACS_peak_20306_lociStitched	chr2	219828126	219828813	1	688	461.8701	61.0743	9004	0
1_MACS_peak_5281_lociStitched	chr10	73211011	73211698	1	688	497.388	42.3879	9005	0
2_MACS_peak_206_lociStitched	chr1	1902279	1903270	2	688	637.5103	44.0995	9006	0
2_MACS_peak_17127_lociStitched	chr19	15195993	15197066	2	688	862.7993	78.5436	9007	0
2_MACS_peak_18957_lociStitched	chr19	48348531	48349675	2	688	873.7872	32.1464	9008	0
1_MACS_peak_27359_lociStitched	chr5	1246388	1247074	1	687	463.6674	31.7618	9009	0
1_MACS_peak_23282_lociStitched	chr22	20780317	20781003	1	687	500.9172	51.3128	9010	0
1_MACS_peak_21290_lociStitched	chr20	56779143	56779829	1	687	584.2662	85.8186	9011	0
1_MACS_peak_19795_lociStitched	chr19	56226363	56227049	1	687	529.935	26.411	9012	0
1_MACS_peak_10743_lociStitched	chr16	28516180	28516866	1	687	559.9818	56.8694	9013	0
1_MACS_peak_4467_lociStitched	chr1	143273425	143274111	1	687	428.9558	168.3444	9014	0
1_MACS_peak_3119_lociStitched	chr1	20793124	20793810	1	687	589.4798	38.073	9015	0
2_MACS_peak_24804_lociStitched	chr22	45446571	45447284	2	687	482.3445	47.9136	9016	0
2_MACS_peak_10521_lociStitched	chr16	3137996	3138748	2	687	556.6304	29.2528	9017	0
2_MACS_peak_9323_lociStitched	chr14	105211035	105211805	2	687	529.298	37.191	9018	0
2_MACS_peak_2738_lociStitched	chr1	18634008	18634882	2	687	714.932	65.2004	9019	0
2_MACS_peak_19080_lociStitched	chr19	49044668	49045644	2	687	725.5584	98.1856	9020	0
2_MACS_peak_445_lociStitched	chr1	2575270	2576392	2	687	766.1016	132.396	9021	0
1_MACS_peak_30561_lociStitched	chr8	7596074	7596759	1	686	358.392	81.9945	9022	0
1_MACS_peak_27053_lociStitched	chr4	8657529	8658214	1	686	516.49	65.897	9023	0
1_MACS_peak_19814_lociStitched	chr19	56564940	56565625	1	686	432.7145	45.21	9024	0
1_MACS_peak_17865_lociStitched	chr19	35779751	35780436	1	686	520.463	27.4685	9025	0
1_MACS_peak_13074_lociStitched	chr17	45858068	45858753	1	686	442.1675	58.773	9026	0
1_MACS_peak_10616_lociStitched	chr16	4373460	4374145	1	686	711.03	43.155	9027	0
1_MACS_peak_8549_lociStitched	chr12	51664306	51664991	1	686	541.287	102.202	9028	0
1_MACS_peak_1119_lociStitched	chr1	5564487	5565172	1	686	545.7395	52.608	9029	0
2_MACS_peak_3498_lociStitched	chr1	23047367	23048065	2	686	546.3944	47.2546	9030	0
2_MACS_peak_24696_lociStitched	chr22	45203551	45204252	2	686	535.4238	36.7324	9031	0
1_MACS_peak_32165_lociStitched	chr9	132913144	132913828	1	685	500.8932	65.8692	9032	0
1_MACS_peak_30171_lociStitched	chr7	158032176	158032860	1	685	465.12	147.6072	9033	0
1_MACS_peak_22193_lociStitched	chr20	62601463	62602147	1	685	589.5396	45.2124	9034	0
1_MACS_peak_21603_lociStitched	chr20	60235596	60236280	1	685	546.174	24.624	9035	0
1_MACS_peak_18345_lociStitched	chr19	42211497	42212181	1	685	382.2192	85.7052	9036	0
1_MACS_peak_16946_lociStitched	chr19	13898698	13899382	1	685	476.2692	70.9308	9037	0
1_MACS_peak_7778_lociStitched	chr11	70680368	70681052	1	685	559.3068	47.8116	9038	0
2_MACS_peak_8673_lociStitched	chr12	52795994	52797143	2	685	656.6535	110.4189	9039	0
1_MACS_peak_32092_lociStitched	chr9	132422597	132423280	1	684	438.2811	82.9162	9040	0
1_MACS_peak_26629_lociStitched	chr4	7368818	7369501	1	684	545.4438	60.5821	9041	0
1_MACS_peak_25726_lociStitched	chr3	50490684	50491367	1	684	511.567	76.0862	9042	0
1_MACS_peak_24592_lociStitched	chr22	44970582	44971265	1	684	524.3391	63.9288	9043	0
1_MACS_peak_23659_lociStitched	chr22	36942628	36943311	1	684	447.2284	74.3104	9044	0
1_MACS_peak_21160_lociStitched	chr20	56283613	56284296	1	684	574.3347	31.6912	9045	0
1_MACS_peak_20214_lociStitched	chr2	133023069	133023752	1	684	3592.1702	986.7984	9046	0
1_MACS_peak_13833_lociStitched	chr17	72880178	72880861	1	684	512.25	63.1775	9047	0
1_MACS_peak_7194_lociStitched	chr11	66130773	66131456	1	684	542.2337	49.9273	9048	0
2_MACS_peak_33754_lociStitched	chr9	138860179	138860886	2	684	534.5627	37.6124	9049	0
2_MACS_peak_25792_lociStitched	chr3	52037274	52038319	2	684	588.126	72.732	9050	0
2_MACS_peak_15159_lociStitched	chr18	76581123	76582173	2	684	653.625	80.325	9051	0
2_MACS_peak_23957_lociStitched	chr22	37971814	37972996	2	684	676.2222	89.7138	9052	0
1_MACS_peak_8498_lociStitched	chr12	49284902	49285584	1	683	702.801	146.2208	9053	0
2_MACS_peak_939_lociStitched	chr1	4044190	4044966	2	683	470.7216	22.6592	9054	0
1_MACS_peak_25487_lociStitched	chr3	14547287	14547968	1	682	480.7179	54.6162	9055	0
1_MACS_peak_15472_lociStitched	chr19	2970151	2970832	1	682	583.4808	37.8636	9056	0
1_MACS_peak_9497_lociStitched	chr15	40212355	40213036	1	682	675.6201	113.4546	9057	0
2_MACS_peak_10576_lociStitched	chr16	4040835	4041720	2	682	552.948	92.217	9058	0
2_MACS_peak_31842_lociStitched	chr9	116915796	116916773	2	682	711.1583	38.3961	9059	0
