REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM1.jin.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
4_MACS_peak_27440_lociStitched	chr4	77129510	77138628	4	8896	15837.966	353	1	SCARB2	FAM47E	SCARB2	SCARB2	0.5452	353	1
1_MACS_peak_11049_lociStitched	chr14	81993469	82000235	1	6767	15818.2314	354	1	SEL1L		SEL1L	SEL1L	0.8269	354	1
1_MACS_peak_23161_lociStitched	chr21	44817153	44821003	1	3851	15814.26	355	1		C21orf125,SIK1	SIK1	SIK1	3.3118	355	1
4_MACS_peak_24349_lociStitched	chr3	5236058	5243094	4	6682	15796.5236	356	1	EDEM1		EDEM1	EDEM1	0.9059	356	1
5_MACS_peak_6463_lociStitched	chr11	66884762	66889877	5	4862	15738.855	357	1	KDM2A		KDM2A	KDM2A	0.3694	357	1
5_MACS_peak_7282_lociStitched	chr11	120368661	120377699	5	8210	15729.7352	358	1			GRIK4	GRIK4	NONE	358	1
1_MACS_peak_26605_lociStitched	chr3	186780631	186785923	1	5293	15718.8276	359	1	ST6GAL1		ST6GAL1	ST6GAL1	0.7929	359	1
1_MACS_peak_23813_lociStitched	chr22	37613937	37620963	1	7027	15712.2438	360	1		C1QTNF6,SSTR3,RAC2	SSTR3	RAC2	1.3042	360	1
2_MACS_peak_17980_lociStitched	chr19	39338842	39343758	2	4758	15697.7712	361	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	RINL	0.9353	361	1
1_MACS_peak_23884_lociStitched	chr22	38900406	38903586	1	3181	15697.752	362	1	DDX17	KDELR3,KCNJ4,DDX17	DDX17	DDX17	0.6569	362	1
1_MACS_peak_34061_lociStitched	chr7	99154872	99157370	1	2499	15696.4328	363	1	ZNF655	LOC100289187,FAM200A	ZNF655	ZNF655	1.1418	363	1
1_MACS_peak_30928_lociStitched	chr6	24718703	24722684	1	3982	15690.3153	364	1	C6orf62		C6orf62	C6orf62	0.8293	364	1
2_MACS_peak_6891_lociStitched	chr11	87066597	87072710	2	6026	15688.4032	365	1			TMEM135	TMEM135	NONE	365	1
3_MACS_peak_6968_lociStitched	chr11	98936885	98942216	3	4732	15650.7498	366	1	CNTN5		CNTN5	CNTN5	0.1065	366	1
2_MACS_peak_2938_lociStitched	chr1	178544380	178552314	2	7794	15633.947	367	1		C1orf220	C1orf220	C1orf220	0.2487	367	1
1_MACS_peak_20884_lociStitched	chr2	182168601	182174940	1	6340	15624.3672	368	1			ITGA4	ITGA4	NONE	368	1
1_MACS_peak_12339_lociStitched	chr15	70327008	70333423	1	6416	15622.4495	369	1		MIR629	MIR629	MIR629	0.3219	369	1
1_MACS_peak_11017_lociStitched	chr14	81421106	81427761	1	6656	15618.6195	370	1	TSHR	C14orf145	TSHR	TSHR	0.2124	370	1
1_MACS_peak_11796_lociStitched	chr15	41407193	41409716	1	2524	15609.0441	371	1	INO80		INO80	INO80	0.2336	371	1
1_MACS_peak_33345_lociStitched	chr7	32928743	32932909	1	4167	15588.7554	372	1	KBTBD2	RP9P	KBTBD2	KBTBD2	0.601	372	1
1_MACS_peak_34318_lociStitched	chr7	114570098	114576518	1	6421	15576.204	373	1	MDFIC	MDFIC	MDFIC	MDFIC	0.5482	373	1
5_MACS_peak_36351_lociStitched	chr8	142137255	142144176	5	6689	15534.8766	374	1	DENND3		DENND3	DENND3	0.6424	374	1
1_MACS_peak_24062_lociStitched	chr22	42334460	42337925	1	3466	15507.261	375	1	CENPM	MIR33A,LOC339674,SEPT3,TNFRSF13C	CENPM	CENPM	1.4234	375	1
1_MACS_peak_17852_lociStitched	chr19	33863761	33865980	1	2220	15501.2683	376	1	CEBPG		CEBPG	CEBPG	0.926	376	1
7_MACS_peak_19870_lociStitched	chr2	87810242	87822267	7	10701	15486.9975	377	1	NCRNA00152		NCRNA00152	NCRNA00152	1.0711	377	1
5_MACS_peak_34313_lociStitched	chr7	114561797	114568698	5	6026	15481.0133	378	1	MDFIC		MDFIC	MDFIC	0.5482	378	1
1_MACS_peak_37464_lociStitched	chr9	100393579	100396882	1	3304	15460.0218	379	1	NCBP1,TSTD2		NCBP1	NCBP1	0.4577	379	1
2_MACS_peak_16777_lociStitched	chr18	56657118	56662392	2	5228	15452.82	380	1		LOC390858	LOC390858	LOC390858	0.2028	380	1
4_MACS_peak_4617_lociStitched	chr10	63656836	63664351	4	6960	15432.0525	381	1	ARID5B		ARID5B	ARID5B	0.4533	381	1
3_MACS_peak_14754_lociStitched	chr17	16876836	16885191	3	8326	15408.291	382	1		TNFRSF13B	TNFRSF13B	TNFRSF13B	0.6232	382	1
2_MACS_peak_3710_lociStitched	chr1	230256914	230262377	2	5449	15401.8359	383	1	GALNT2		GALNT2	GALNT2	0.4413	383	1
4_MACS_peak_29123_lociStitched	chr5	88563136	88571395	4	7638	15365.8695	384	1			MEF2C	MEF2C	0.6451	384	1
1_MACS_peak_32888_lociStitched	chr7	2393225	2395849	1	2625	15365.3568	385	1	EIF3B	CHST12,SNX8	EIF3B	EIF3B	0.5186	385	1
1_MACS_peak_20851_lociStitched	chr2	178127405	178131039	1	3635	15363.0984	386	1	NFE2L2	HNRNPA3,MIR3128	NFE2L2	HNRNPA3	0.8594	386	1
2_MACS_peak_15951_lociStitched	chr17	73778566	73782824	2	4254	15339.8708	387	1	UNK	GALK1,H3F3B	UNK	H3F3B	0.8766	387	1
1_MACS_peak_16721_lociStitched	chr18	52983859	52990622	1	6764	15308.0505	388	1	TCF4		TCF4	TCF4	0.1969	388	1
4_MACS_peak_35977_lociStitched	chr8	107509194	107516678	4	7006	15283.8248	389	1	OXR1		OXR1	OXR1	0.2307	389	1
1_MACS_peak_36735_lociStitched	chr9	20620094	20625338	1	5245	15278.394	390	1	MLLT3	KIAA1797	MLLT3	MLLT3	0.6175	390	1
3_MACS_peak_36683_lociStitched	chr9	20352161	20358978	3	6529	15272.1251	391	1	MLLT3		MLLT3	MLLT3	0.6175	391	1
3_MACS_peak_5288_lociStitched	chr10	112112687	112119326	3	6521	15259.7415	392	1		SMNDC1	SMNDC1	SMNDC1	0.3409	392	1
1_MACS_peak_180_lociStitched	chr1	6660194	6664724	1	4531	15244.809	393	1	KLHL21	TAS1R1,ZBTB48,PHF13,THAP3,NOL9	KLHL21	KLHL21	0.8177	393	1
2_MACS_peak_19339_lociStitched	chr2	56569242	56577756	2	8489	15244.317	394	1	CCDC85A		CCDC85A	CCDC85A	0.1378	394	1
1_MACS_peak_11970_lociStitched	chr15	52310791	52314735	1	3945	15224.6288	395	1	MAPK6	LEO1	MAPK6	MAPK6	0.3554	395	1
7_MACS_peak_37533_lociStitched	chr9	108017747	108027710	7	8997	15206.5269	396	1	SLC44A1		SLC44A1	SLC44A1	0.478	396	1
1_MACS_peak_35864_lociStitched	chr8	101318507	101323571	1	5065	15196.0512	397	1	RNF19A	RNF19A	RNF19A	RNF19A	0.53	397	1
1_MACS_peak_12872_lociStitched	chr15	93373596	93377803	1	4208	15182.6423	398	1		ASB9P1,LOC100507217	ASB9P1	LOC100507217	1.5	398	1
4_MACS_peak_5476_lociStitched	chr10	126380226	126387329	4	6335	15166.3256	399	1	FAM53B		FAM53B	FAM53B	0.76	399	1
1_MACS_peak_37290_lociStitched	chr9	91924356	91927802	1	3447	15161.7108	400	1	CKS2,MIR3153	SECISBP2	CKS2	CKS2	2.0607	400	1
2_MACS_peak_10808_lociStitched	chr14	69258950	69263547	2	4469	15146.1956	401	1	ZFP36L1,C14orf181		ZFP36L1	ZFP36L1	1.1435	401	1
1_MACS_peak_25348_lociStitched	chr3	72030918	72035923	1	5006	15139.6245	402	1			PROK2	PROK2	NONE	402	1
1_MACS_peak_11173_lociStitched	chr14	91879166	91885751	1	6586	15108.624	403	1	CCDC88C		CCDC88C	CCDC88C	1.0557	403	1
2_MACS_peak_22632_lociStitched	chr20	56251486	56259599	2	7992	15084.5009	404	1	PMEPA1		PMEPA1	PMEPA1	0.6691	404	1
4_MACS_peak_35275_lociStitched	chr8	29082135	29089717	4	7107	15081.3562	405	1	KIF13B		KIF13B	KIF13B	0.2919	405	1
4_MACS_peak_14363_lociStitched	chr16	89552048	89557934	4	5345	15068.7486	406	1	ANKRD11	SPG7	ANKRD11	ANKRD11	0.2101	406	1
2_MACS_peak_20414_lociStitched	chr2	128585825	128590986	2	4836	15063.4107	407	1		WDR33,POLR2D	WDR33	WDR33	0.2269	407	1
2_MACS_peak_24796_lociStitched	chr3	42231946	42238885	2	6863	15056.9361	408	1	TRAK1		TRAK1	TRAK1	0.4276	408	1
3_MACS_peak_15202_lociStitched	chr17	38251576	38258166	3	6369	15053.537	409	1	NR1D1	THRA,MSL1,CASC3,MED24	NR1D1	NR1D1	1.2288	409	1
1_MACS_peak_37425_lociStitched	chr9	98636961	98639332	1	2372	15046.366	410	1	C9orf102,C9orf130		C9orf130	C9orf130	0.2818	410	1
3_MACS_peak_25768_lociStitched	chr3	121709811	121715503	3	5462	15035.418	411	1	ILDR1		ILDR1	ILDR1	0.7422	411	1
1_MACS_peak_34306_lociStitched	chr7	113723267	113727768	1	4502	15021.1873	412	1	FOXP2		FOXP2	FOXP2	0.1051	412	1
1_MACS_peak_6214_lociStitched	chr11	62606406	62610617	1	4212	15014.7416	413	1	WDR74	SLC3A2,TMEM223,NXF1,STX5,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	WDR74	1.5475	413	1
1_MACS_peak_400_lociStitched	chr1	16969392	16972421	1	3030	15005.666	414	1	MST1P2	NBPF1,CROCCP2	MST1P2	MST1P2	1.2455	414	1
5_MACS_peak_32785_lociStitched	chr6	160397922	160405637	5	7171	14977.901	415	1	IGF2R		IGF2R	IGF2R	0.2915	415	1
2_MACS_peak_2725_lociStitched	chr1	161012845	161017806	2	4518	14963.8643	416	1	USF1,ARHGAP30	F11R,TSTD1,PVRL4	USF1	USF1	1.104	416	1
1_MACS_peak_26247_lociStitched	chr3	156876467	156879481	1	3015	14928.9448	417	1	CCNL1	LOC339894	CCNL1	CCNL1	0.8656	417	1
1_MACS_peak_1793_lociStitched	chr1	100502593	100506144	1	3552	14908.8735	418	1	HIAT1		HIAT1	HIAT1	0.3917	418	1
3_MACS_peak_8007_lociStitched	chr12	31737045	31745090	3	7934	14897.731	419	1	DENND5B		DENND5B	DENND5B	0.3204	419	1
2_MACS_peak_12613_lociStitched	chr15	81290667	81294910	2	4156	14885.7169	420	1	MESDC1	MESDC2	MESDC1	MESDC1	1.27	420	1
7_MACS_peak_8573_lociStitched	chr12	68750745	68760690	7	8782	14867.775	421	1		MDM1	MDM1	MDM1	0.1848	421	1
3_MACS_peak_3215_lociStitched	chr1	203289090	203298064	3	8696	14811.587	422	1		BTG2,LOC730227,FMOD	BTG2	LOC730227	1.5774	422	1
4_MACS_peak_21097_lociStitched	chr2	198168864	198176756	4	7524	14804.6028	423	1	ANKRD44		ANKRD44	ANKRD44	0.3606	423	1
1_MACS_peak_29728_lociStitched	chr5	137877507	137880866	1	3360	14803.7848	424	1	ETF1	SNORD63,HSPA9	ETF1	HSPA9	0.8639	424	1
1_MACS_peak_28616_lociStitched	chr5	42948776	42952526	1	3751	14797.5	425	1			LOC648987	LOC648987	1.1719	425	1
1_MACS_peak_5548_lociStitched	chr11	206127	209675	1	3549	14789.4832	426	1	RIC8A,BET1L	LOC653486,ODF3,PSMD13,SIRT3	BET1L	BET1L	1.2116	426	1
2_MACS_peak_15589_lociStitched	chr17	55680339	55687577	2	7108	14773.4818	427	1	MSI2		MRPS23	MRPS23	NONE	427	1
2_MACS_peak_1085_lociStitched	chr1	44295893	44303305	2	7409	14753.586	428	1	ST3GAL3		ARTN	ARTN	NONE	428	1
4_MACS_peak_17017_lociStitched	chr19	1646463	1653678	4	7060	14737.359	429	1	TCF3	UQCR11	TCF3	TCF3	0.6057	429	1
4_MACS_peak_31418_lociStitched	chr6	37136485	37142361	4	5426	14713.504	430	1	PIM1		PIM1	PIM1	1.0751	430	1
2_MACS_peak_18984_lociStitched	chr2	30368458	30372953	2	4473	14707.64	431	1	YPEL5		YPEL5	YPEL5	0.7626	431	1
4_MACS_peak_30617_lociStitched	chr6	7726344	7734710	4	8191	14685.6764	432	1	BMP6		BMP6	BMP6	0.5306	432	1
1_MACS_peak_34461_lociStitched	chr7	128170105	128172955	1	2851	14684.625	433	1			METTL2B	METTL2B	NONE	433	1
1_MACS_peak_17202_lociStitched	chr19	5128852	5132511	1	3660	14681.3716	434	1	KDM4B		KDM4B	KDM4B	0.1896	434	1
3_MACS_peak_27510_lociStitched	chr4	87855240	87862489	3	7114	14674.1507	435	1	AFF1	C4orf36	AFF1	AFF1	0.2899	435	1
1_MACS_peak_36810_lociStitched	chr9	33288652	33291692	1	3041	14670.432	436	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	BAG1	0.463	436	1
3_MACS_peak_30110_lociStitched	chr5	156970553	156979622	3	8665	14665.4799	437	1	ADAM19		ADAM19	ADAM19	0.8243	437	1
2_MACS_peak_36553_lociStitched	chr9	1099111	1104422	2	4917	14652.5179	438	1		DMRT2	DMRT2	DMRT2	0.4428	438	1
1_MACS_peak_33530_lociStitched	chr7	44923700	44927001	1	3302	14643.8962	439	1	PURB	H2AFV	PURB	PURB	0.9089	439	1
1_MACS_peak_17257_lociStitched	chr19	7241576	7244873	1	3298	14635.383	440	1	INSR		INSR	INSR	0.3203	440	1
2_MACS_peak_38065_lociStitched	chr9	134579248	134586596	2	7193	14629.868	441	1	RAPGEF1		RAPGEF1	RAPGEF1	1.087	441	1
2_MACS_peak_10610_lociStitched	chr14	55567865	55571798	2	3881	14623.2873	442	1		MAPK1IP1L,LGALS3	LGALS3	MAPK1IP1L	0.8278	442	1
1_MACS_peak_5699_lociStitched	chr11	6946762	6951455	1	4694	14609.7783	443	1	ZNF215	OR10A4,OR2D3,OR2D2	ZNF215	ZNF215	0.8103	443	1
5_MACS_peak_24049_lociStitched	chr22	42225069	42230575	5	4953	14590.9	444	1	SREBF2	CCDC134	SREBF2	CCDC134	0.5178	444	1
1_MACS_peak_12881_lociStitched	chr15	93443178	93449092	1	5915	14572.6874	445	1	CHD2,MIR3175	LOC100507217	MIR3175	MIR3175	1.7558	445	1
1_MACS_peak_20849_lociStitched	chr2	178075831	178078756	1	2926	14567.3775	446	1	HNRNPA3	MIR3128,NFE2L2	HNRNPA3	HNRNPA3	0.8594	446	1
1_MACS_peak_11917_lociStitched	chr15	45878511	45881418	1	2908	14557.3839	447	1	PLDN	SQRDL	PLDN	PLDN	0.6064	447	1
4_MACS_peak_8757_lociStitched	chr12	92534797	92540741	4	5342	14547.3456	448	1	BTG1		BTG1	BTG1	1.1718	448	1
3_MACS_peak_27915_lociStitched	chr4	141675253	141679159	3	3738	14542.8192	449	1	TBC1D9		TBC1D9	TBC1D9	0.5636	449	1
3_MACS_peak_30349_lociStitched	chr5	176852528	176860219	3	7174	14542.1428	450	1	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	GRK6	0.8363	450	1
1_MACS_peak_7243_lociStitched	chr11	118442137	118444326	1	2190	14540.4325	451	1	ARCN1	TTC36,TMEM25,PHLDB1,IFT46	ARCN1	ARCN1	0.4533	451	1
1_MACS_peak_11600_lociStitched	chr15	31525823	31529860	1	4038	14519.4742	452	1			KLF13	KLF13	1.4641	452	1
1_MACS_peak_30308_lociStitched	chr5	175874249	175876466	1	2218	14512.9254	453	1	FAF2	CLTB	FAF2	CLTB	0.4243	453	1
2_MACS_peak_33308_lociStitched	chr7	30323010	30326365	2	3215	14502.323	454	1	ZNRF2	MIR550A1,MIR550B1	ZNRF2	MIR550A1	1.2717	454	1
6_MACS_peak_11144_lociStitched	chr14	91814771	91824293	6	8702	14498.1972	455	1	CCDC88C		CCDC88C	CCDC88C	1.0557	455	1
1_MACS_peak_38540_lociStitched	chrX	41190411	41194875	1	4465	14492.376	456	1	DDX3X		DDX3X	DDX3X	0.6242	456	1
1_MACS_peak_9027_lociStitched	chr12	106640419	106644736	1	4318	14483.535	457	1	CKAP4		CKAP4	CKAP4	0.8877	457	1
1_MACS_peak_34856_lociStitched	chr7	150592666	150596650	1	3985	14469.4896	458	1		ABP1	ABP1	ABP1	0.0499	458	1
1_MACS_peak_33005_lociStitched	chr7	7958512	7964408	1	5897	14466.4256	459	1		GLCCI1	GLCCI1	GLCCI1	1.0657	459	1
2_MACS_peak_17751_lociStitched	chr19	18697160	18700713	2	3496	14452.1828	460	1	C19orf60	C19orf50,UBA52,TMEM59L,KLHL26,FKBP8,CRLF1	C19orf60	C19orf60	1.2444	460	1
5_MACS_peak_15346_lociStitched	chr17	43298620	43307468	5	8246	14420.4704	461	1	FMNL1	LOC100133991,C17orf46	FMNL1	FMNL1	0.6696	461	1
1_MACS_peak_3213_lociStitched	chr1	203273051	203277415	1	4365	14400.3272	462	1	BTG2,LOC730227	FMOD	BTG2	BTG2	1.4651	462	1
1_MACS_peak_11983_lociStitched	chr15	52553037	52556050	1	3014	14362.971	463	1	MYO5C	MIR1266	MIR1266	MIR1266	0.2145	463	1
1_MACS_peak_17373_lociStitched	chr19	10986466	10990899	1	4434	14327.8993	464	1	CARM1	C19orf38,C19orf52,TMED1,YIPF2	CARM1	TMED1	0.677	464	1
5_MACS_peak_34711_lociStitched	chr7	139421376	139427389	5	5401	14319.9595	465	1	HIPK2		HIPK2	HIPK2	0.5438	465	1
2_MACS_peak_29231_lociStitched	chr5	95670898	95678135	2	7147	14313.3386	466	1			PCSK1	PCSK1	NONE	466	1
2_MACS_peak_5706_lociStitched	chr11	7540118	7547143	2	6945	14300.7925	467	1	PPFIBP2	OLFML1	PPFIBP2	OLFML1	0.5934	467	1
1_MACS_peak_12415_lociStitched	chr15	74675267	74680139	1	4873	14285.1912	468	1		CYP11A1,SEMA7A	CYP11A1	SEMA7A	0.4394	468	1
7_MACS_peak_988_lociStitched	chr1	40848756	40858729	7	8791	14255.4062	469	1	SMAP2	SMAP2	SMAP2	SMAP2	0.5379	469	1
1_MACS_peak_21248_lociStitched	chr2	206949191	206952021	1	2831	14245.654	470	1	INO80D	LOC100329109	INO80D	INO80D	0.2247	470	1
1_MACS_peak_18625_lociStitched	chr19	59068471	59071377	1	2907	14240.853	471	1	LOC100131691,UBE2M	TRIM28,MGC2752,SLC27A5,ZBTB45,CHMP2A,MZF1	UBE2M	UBE2M	1.4702	471	1
4_MACS_peak_9691_lociStitched	chr13	34249784	34255473	4	5417	14203.1574	472	1			RFC3	RFC3	NONE	472	1
1_MACS_peak_5700_lociStitched	chr11	6981799	6985403	1	3605	14198.6788	473	1		OR2D3,ZNF215	ZNF215	ZNF215	0.8103	473	1
3_MACS_peak_6250_lociStitched	chr11	64004705	64010042	3	4987	14192.6841	474	1	VEGFB,FKBP2	FERMT3,NUDT22,DNAJC4,PLCB3,GPR137,KCNK4,TRPT1,PPP1R14B,BAD	FKBP2	FKBP2	1.4109	474	1
3_MACS_peak_35351_lociStitched	chr8	38238629	38244821	3	6081	14166.0576	475	1	LETM2,WHSC1L1		WHSC1L1	WHSC1L1	0.3021	475	1
2_MACS_peak_15834_lociStitched	chr17	66283436	66289514	2	6012	14152.623	476	1	ARSG,SLC16A6	AMZ2	SLC16A6	AMZ2	0.7661	476	1
4_MACS_peak_15724_lociStitched	chr17	62150715	62155704	4	4755	14096.4195	477	1	ERN1		ERN1	ERN1	0.837	477	1
2_MACS_peak_36632_lociStitched	chr9	6680023	6684093	2	3945	14065.92	478	1		KDM4C,GLDC	GLDC	KDM4C	0.1265	478	1
4_MACS_peak_36688_lociStitched	chr9	20375028	20383126	4	7614	14055.6986	479	1	MLLT3		MLLT3	MLLT3	0.6175	479	1
3_MACS_peak_20493_lociStitched	chr2	137136603	137142991	3	6035	14047.8508	480	1			CXCR4	CXCR4	NONE	480	1
9_MACS_peak_1438_lociStitched	chr1	66740209	66750410	9	8992	14047.7971	481	1	PDE4B	PDE4B	PDE4B	PDE4B	0.2603	481	1
3_MACS_peak_38054_lociStitched	chr9	134528799	134535238	3	6270	14040.8834	482	1	RAPGEF1		RAPGEF1	RAPGEF1	1.087	482	1
1_MACS_peak_20136_lociStitched	chr2	106328327	106331506	1	3180	14009.2172	483	1		NCK2	NCK2	NCK2	0.235	483	1
1_MACS_peak_5589_lociStitched	chr11	694114	697767	1	3654	13992.4512	484	1	TMEM80,DEAF1	EPS8L2,TALDO1	DEAF1	TALDO1	0.5207	484	1
2_MACS_peak_2570_lociStitched	chr1	156468438	156475939	2	7454	13971.3626	485	1	MEF2D		MEF2D	MEF2D	0.8541	485	1
1_MACS_peak_12295_lociStitched	chr15	68236592	68240812	1	4221	13953.008	486	1			PIAS1	PIAS1	NONE	486	1
3_MACS_peak_29862_lociStitched	chr5	141346134	141351538	3	5199	13949.3452	487	1	RNF14	KIAA0141,PCDH12,GNPDA1	RNF14	RNF14	0.6328	487	1
2_MACS_peak_8479_lociStitched	chr12	57912833	57917416	2	4468	13874.5742	488	1	MBD6,DDIT3	MARS,KIF5A,ARHGAP9,DCTN2	DDIT3	DDIT3	1.2066	488	1
1_MACS_peak_34901_lociStitched	chr7	154996218	154999208	1	2991	13848.484	489	1			INSIG1	INSIG1	NONE	489	1
1_MACS_peak_28161_lociStitched	chr4	160023175	160028790	1	5616	13838.1675	490	1		MIR3688	MIR3688	MIR3688	0.4403	490	1
6_MACS_peak_2604_lociStitched	chr1	157489297	157497874	6	7897	13832.9856	491	1	FCRL5		FCRL5	FCRL5	0.8472	491	1
1_MACS_peak_36543_lociStitched	chr9	749163	753151	1	3989	13825.5984	492	1		KANK1	KANK1	KANK1	0.6545	492	1
1_MACS_peak_18440_lociStitched	chr19	50353522	50355291	1	1770	13824.2043	493	1	PTOV1	MED25,TBC1D17,FUZ,PNKP,AKT1S1,IL4I1	PTOV1	AKT1S1	1.6541	493	1
3_MACS_peak_33877_lociStitched	chr7	78120804	78126871	3	6004	13819.4126	494	1	MAGI2		RPL13AP17	RPL13AP17	NONE	494	1
1_MACS_peak_38082_lociStitched	chr9	135143655	135146840	1	3186	13808.886	495	1	SETX		SETX	SETX	0.2919	495	1
3_MACS_peak_7439_lociStitched	chr11	128625544	128631605	3	5746	13805.7458	496	1	FLI1		FLI1	FLI1	0.761	496	1
2_MACS_peak_18101_lociStitched	chr19	42054870	42061058	2	6135	13804.1904	497	1		CEACAM21	CEACAM21	CEACAM21	0.1848	497	1
1_MACS_peak_8588_lociStitched	chr12	68873913	68878354	1	4442	13787.9727	498	1			RAP1B	RAP1B	NONE	498	1
2_MACS_peak_5931_lociStitched	chr11	33278073	33281644	2	3539	13773.7041	499	1	HIPK3		HIPK3	HIPK3	0.256	499	1
7_MACS_peak_2563_lociStitched	chr1	156456017	156466004	7	9342	13764.0834	500	1	MEF2D		MEF2D	MEF2D	0.8541	500	1
1_MACS_peak_12502_lociStitched	chr15	75492705	75497148	1	4444	13738.6446	501	1	C15orf39		C15orf39	C15orf39	1.0762	501	1
1_MACS_peak_37878_lociStitched	chr9	130538387	130542697	1	4311	13734.246	502	1	SH2D3C	MIR2861,CDK9,FPGS,TOR2A,SH2D3C	SH2D3C	MIR2861	1.138	502	1
3_MACS_peak_18363_lociStitched	chr19	48832274	48837706	3	5076	13732.6392	503	1	EMP3,TMEM143	SYNGR4,CCDC114	EMP3	EMP3	1.6884	503	1
1_MACS_peak_34729_lociStitched	chr7	139597068	139602355	1	5288	13727.1668	504	1	TBXAS1		TBXAS1	TBXAS1	0.56	504	1
1_MACS_peak_5723_lociStitched	chr11	9480498	9484381	1	3884	13721.7454	505	1	ZNF143,LOC644656	SNORA23	ZNF143	ZNF143	0.2582	505	1
5_MACS_peak_20068_lociStitched	chr2	99099485	99108364	5	8266	13663.0052	506	1	INPP4A		INPP4A	INPP4A	0.6467	506	1
2_MACS_peak_36614_lociStitched	chr9	5625160	5630649	2	5365	13662.6699	507	1	KIAA1432	KIAA1432	KIAA1432	KIAA1432	0.277	507	1
1_MACS_peak_14524_lociStitched	chr17	3862497	3868867	1	6371	13654.732	508	1	ATP2A3	P2RX1	ATP2A3	P2RX1	1.0788	508	1
2_MACS_peak_2450_lociStitched	chr1	154829444	154834604	2	4696	13636.848	509	1	KCNN3		KCNN3	KCNN3	0.3148	509	1
1_MACS_peak_5559_lociStitched	chr11	317654	321263	1	3610	13601.5992	510	1	IFITM3	NLRP6,ATHL1,IFITM2,IFITM1,B4GALNT4,IFITM5	IFITM3	IFITM1	3.214	510	1
1_MACS_peak_67_lociStitched	chr1	1708813	1714803	1	5991	13601.493	511	1	NADK	SLC35E2,NADK	NADK	SLC35E2	0.7122	511	1
1_MACS_peak_28620_lociStitched	chr5	43017194	43021606	1	4413	13583.2244	512	1	LOC648987	LOC153684,C5orf39,LOC100132356	LOC648987	LOC648987	1.1719	512	1
1_MACS_peak_24028_lociStitched	chr22	42014135	42018192	1	4058	13559.3054	513	1	XRCC6,PPPDE2	PMM1	PPPDE2	PPPDE2	0.5394	513	1
1_MACS_peak_25435_lociStitched	chr3	98449229	98453902	1	4674	13555.9057	514	1	ST3GAL6		ST3GAL6	ST3GAL6	0.6509	514	1
3_MACS_peak_33123_lociStitched	chr7	18555923	18562821	3	6542	13546.9822	515	1	HDAC9		HDAC9	HDAC9	0.2001	515	1
1_MACS_peak_2299_lociStitched	chr1	149856248	149860538	1	4291	13520.793	516	1	HIST2H2AC,HIST2H2BE,HIST2H2AB	BOLA1,HIST2H3A,HIST2H2AA4,HIST2H2BC,SV2A,SF3B4,MTMR11	HIST2H2AC	HIST2H2AC	1.3993	516	1
1_MACS_peak_8504_lociStitched	chr12	58817143	58821206	1	4064	13519.2262	517	1			XRCC6BP1	XRCC6BP1	NONE	517	1
1_MACS_peak_34533_lociStitched	chr7	130642770	130647367	1	4598	13498.6308	518	1	FLJ43663	LOC646329	LOC646329	LOC646329	0.5726	518	1
1_MACS_peak_10668_lociStitched	chr14	60714364	60717456	1	3093	13491.0144	519	1	PPM1A		PPM1A	PPM1A	0.3664	519	1
1_MACS_peak_37187_lociStitched	chr9	77701276	77704615	1	3340	13486.5549	520	1	OSTF1,C9orf95		C9orf95	C9orf95	0.5502	520	1
1_MACS_peak_17105_lociStitched	chr19	2663017	2665667	1	2651	13468.89	521	1	GNG7		GNG7	GNG7	0.7505	521	1
2_MACS_peak_27654_lociStitched	chr4	103746240	103750220	2	3836	13461.156	522	1	UBE2D3	CISD2	UBE2D3	UBE2D3	0.4512	522	1
2_MACS_peak_24124_lociStitched	chr22	43665587	43670800	2	5171	13461.0086	523	1	SCUBE1		SCUBE1	SCUBE1	0.4364	523	1
2_MACS_peak_29089_lociStitched	chr5	88026144	88032933	2	6504	13446.2934	524	1	MEF2C	LOC645323	LOC645323	LOC645323	0.0634	524	1
1_MACS_peak_22504_lociStitched	chr20	48806492	48810242	1	3751	13444.5	525	1	CEBPB	TMEM189-UBE2V1	CEBPB	CEBPB	1.2602	525	1
3_MACS_peak_22363_lociStitched	chr20	46038933	46046289	3	6942	13443.8256	526	1			ZMYND8	ZMYND8	0.5879	526	1
1_MACS_peak_7181_lociStitched	chr11	114270062	114272781	1	2720	13422.8873	527	1	RBM7,C11orf71	REXO2	RBM7	RBM7	0.845	527	1
1_MACS_peak_31298_lociStitched	chr6	34622769	34627051	1	4283	13387.673	528	1	C6orf106		C6orf106	C6orf106	0.3509	528	1
5_MACS_peak_35214_lociStitched	chr8	27250344	27257558	5	6887	13383.4128	529	1	PTK2B		PTK2B	PTK2B	0.6162	529	1
