GENE_ID	locusLine	bin_1_RPMI8226_jia.bam
1_MACS_peak_13766_lociStitched	chr20(.):2964367-2964973	0.5874
1_MACS_peak_13767_lociStitched	chr20(.):3025943-3027764	1.6717
1_MACS_peak_13768_lociStitched	chr20(.):3139892-3141139	2.158
1_MACS_peak_13769_lociStitched	chr20(.):3153729-3154686	0.4686
2_MACS_peak_13770_lociStitched	chr20(.):3183693-3191158	1.3701
1_MACS_peak_13772_lociStitched	chr20(.):3218845-3220408	0.9361
1_MACS_peak_13773_lociStitched	chr20(.):3451145-3452468	1.1423
1_MACS_peak_13774_lociStitched	chr20(.):3545945-3546430	0.4521
1_MACS_peak_13775_lociStitched	chr20(.):3639630-3640208	0.4897
1_MACS_peak_13776_lociStitched	chr20(.):3646676-3647417	0.6015
1_MACS_peak_13777_lociStitched	chr20(.):3747883-3749723	1.4809
1_MACS_peak_13778_lociStitched	chr20(.):3766851-3767737	1.1236
1_MACS_peak_13779_lociStitched	chr20(.):3775956-3779545	2.3058
2_MACS_peak_13780_lociStitched	chr20(.):3787641-3793088	0.3661
2_MACS_peak_13782_lociStitched	chr20(.):3798684-3803073	2.4372
1_MACS_peak_13784_lociStitched	chr20(.):3826656-3828621	2.3053
2_MACS_peak_13785_lociStitched	chr20(.):3868741-3872249	2.6703
1_MACS_peak_13787_lociStitched	chr20(.):3915525-3916692	0.5596
1_MACS_peak_13788_lociStitched	chr20(.):3960646-3962427	1.2143
1_MACS_peak_13789_lociStitched	chr20(.):3995362-3996396	1.4858
1_MACS_peak_13790_lociStitched	chr20(.):4004533-4004998	0.3846
1_MACS_peak_13791_lociStitched	chr20(.):4018814-4019329	0.501
2_MACS_peak_13792_lociStitched	chr20(.):4062057-4066595	0.9281
2_MACS_peak_13794_lociStitched	chr20(.):4089086-4095427	1.1857
2_MACS_peak_13796_lociStitched	chr20(.):4128974-4133435	0.8572
1_MACS_peak_13798_lociStitched	chr20(.):4139940-4144589	2.5494
1_MACS_peak_13799_lociStitched	chr20(.):4151861-4153738	1.5742
1_MACS_peak_13800_lociStitched	chr20(.):4201838-4202940	1.0671
1_MACS_peak_13801_lociStitched	chr20(.):4408629-4409096	0.4797
1_MACS_peak_13802_lociStitched	chr20(.):4665863-4668076	2.5364
1_MACS_peak_13803_lociStitched	chr20(.):4981473-4982383	0.875
1_MACS_peak_13804_lociStitched	chr20(.):5058395-5061807	1.1036
2_MACS_peak_13805_lociStitched	chr20(.):5092332-5101368	1.307
1_MACS_peak_13807_lociStitched	chr20(.):5106724-5108980	1.9768
1_MACS_peak_13808_lociStitched	chr20(.):5173125-5174981	1.0442
1_MACS_peak_13809_lociStitched	chr20(.):5590457-5592207	2.7592
1_MACS_peak_13810_lociStitched	chr20(.):5730680-5731538	1.3991
1_MACS_peak_13811_lociStitched	chr20(.):5750609-5752338	0.6672
1_MACS_peak_13812_lociStitched	chr20(.):5930307-5932181	1.5057
1_MACS_peak_13813_lociStitched	chr20(.):5986127-5988117	2.1973
1_MACS_peak_13814_lociStitched	chr20(.):6082408-6086056	0.8513
1_MACS_peak_13815_lociStitched	chr20(.):6101779-6104781	2.5842
1_MACS_peak_13816_lociStitched	chr20(.):6301862-6304002	0.7489
1_MACS_peak_13817_lociStitched	chr20(.):7999027-8001395	2.5085
1_MACS_peak_13818_lociStitched	chr20(.):8094973-8096277	0.9749
1_MACS_peak_13819_lociStitched	chr20(.):8374959-8375437	0.4572
1_MACS_peak_13820_lociStitched	chr20(.):8380313-8381575	0.6351
1_MACS_peak_13821_lociStitched	chr20(.):8581195-8581644	0.4515
1_MACS_peak_13822_lociStitched	chr20(.):10015499-10016264	1.5891
1_MACS_peak_13823_lociStitched	chr20(.):10414061-10416707	1.9378
1_MACS_peak_13824_lociStitched	chr20(.):10427068-10428660	0.5989
1_MACS_peak_13825_lociStitched	chr20(.):10433620-10435384	0.6026
2_MACS_peak_13826_lociStitched	chr20(.):10491706-10493228	0.6365
1_MACS_peak_13828_lociStitched	chr20(.):10649704-10656066	3.2006
2_MACS_peak_13829_lociStitched	chr20(.):12989309-12991244	0.8169
1_MACS_peak_13831_lociStitched	chr20(.):13201939-13202483	0.4506
2_MACS_peak_13832_lociStitched	chr20(.):13316882-13318129	0.408
1_MACS_peak_13834_lociStitched	chr20(.):13618923-13619701	0.9396
1_MACS_peak_13835_lociStitched	chr20(.):13764872-13766970	1.8962
4_MACS_peak_13836_lociStitched	chr20(.):15959584-15969293	1.1284
1_MACS_peak_13840_lociStitched	chr20(.):15988099-15988916	0.6236
2_MACS_peak_13841_lociStitched	chr20(.):16549487-16554790	0.6366
1_MACS_peak_13843_lociStitched	chr20(.):16710156-16711400	1.1499
1_MACS_peak_13844_lociStitched	chr20(.):17511396-17512520	1.011
1_MACS_peak_13845_lociStitched	chr20(.):17550214-17551680	2.0568
2_MACS_peak_13846_lociStitched	chr20(.):17628290-17637013	0.9234
1_MACS_peak_13848_lociStitched	chr20(.):17660834-17663680	2.8511
1_MACS_peak_13849_lociStitched	chr20(.):17742916-17744622	1.233
1_MACS_peak_13850_lociStitched	chr20(.):17828548-17830250	0.7861
1_MACS_peak_13851_lociStitched	chr20(.):17836060-17838368	0.9437
2_MACS_peak_13852_lociStitched	chr20(.):17852502-17860090	0.5725
2_MACS_peak_13854_lociStitched	chr20(.):17945290-17954794	2.065
1_MACS_peak_13856_lociStitched	chr20(.):18036961-18038320	0.7546
1_MACS_peak_13857_lociStitched	chr20(.):18118029-18119516	3.4509
1_MACS_peak_13858_lociStitched	chr20(.):18268368-18269650	2.1906
1_MACS_peak_13859_lociStitched	chr20(.):18447223-18448560	1.0236
1_MACS_peak_13860_lociStitched	chr20(.):18477274-18478035	1.7248
1_MACS_peak_13861_lociStitched	chr20(.):18487387-18489737	2.5321
1_MACS_peak_13862_lociStitched	chr20(.):18547351-18548897	1.3908
1_MACS_peak_13863_lociStitched	chr20(.):18568473-18569244	1.3714
1_MACS_peak_13864_lociStitched	chr20(.):18774579-18775181	0.6809
2_MACS_peak_13865_lociStitched	chr20(.):19759661-19761471	0.5278
1_MACS_peak_13867_lociStitched	chr20(.):19955225-19956417	0.8281
2_MACS_peak_13868_lociStitched	chr20(.):19997467-20003907	0.7204
1_MACS_peak_13870_lociStitched	chr20(.):20032083-20033541	1.8297
1_MACS_peak_13871_lociStitched	chr20(.):20446652-20447785	0.6855
1_MACS_peak_13872_lociStitched	chr20(.):20692552-20694097	1.687
3_MACS_peak_13873_lociStitched	chr20(.):20714305-20722294	0.5215
2_MACS_peak_13876_lociStitched	chr20(.):21105924-21107480	1.2356
1_MACS_peak_13878_lociStitched	chr20(.):21283220-21284950	2.5318
1_MACS_peak_13879_lociStitched	chr20(.):21528712-21529692	0.5584
1_MACS_peak_13880_lociStitched	chr20(.):23329880-23332757	3.1335
2_MACS_peak_13881_lociStitched	chr20(.):23337307-23344005	1.7613
1_MACS_peak_13883_lociStitched	chr20(.):23400168-23402338	2.5925
1_MACS_peak_13884_lociStitched	chr20(.):23618153-23618709	0.4582
1_MACS_peak_13885_lociStitched	chr20(.):24128222-24129697	0.5144
1_MACS_peak_13886_lociStitched	chr20(.):24441929-24444440	0.9108
1_MACS_peak_13887_lociStitched	chr20(.):24449722-24452340	1.3285
1_MACS_peak_13888_lociStitched	chr20(.):24822242-24824737	1.5032
1_MACS_peak_13889_lociStitched	chr20(.):24972585-24974489	1.6866
1_MACS_peak_13890_lociStitched	chr20(.):25037107-25039463	2.8027
1_MACS_peak_13891_lociStitched	chr20(.):25057428-25058802	0.674
1_MACS_peak_13892_lociStitched	chr20(.):25071788-25072269	0.4169
1_MACS_peak_13893_lociStitched	chr20(.):25175524-25178346	1.7929
1_MACS_peak_13894_lociStitched	chr20(.):25227661-25229691	2.9682
3_MACS_peak_13895_lociStitched	chr20(.):25261619-25282492	1.4638
3_MACS_peak_13898_lociStitched	chr20(.):25288837-25300596	1.3611
1_MACS_peak_13901_lociStitched	chr20(.):25370050-25372401	2.5963
1_MACS_peak_13902_lociStitched	chr20(.):25387575-25389251	1.7108
1_MACS_peak_13903_lociStitched	chr20(.):25603467-25605727	3.7367
1_MACS_peak_13904_lociStitched	chr20(.):25676485-25677973	2.1778
1_MACS_peak_13905_lociStitched	chr20(.):25777046-25777428	0.4015
2_MACS_peak_13906_lociStitched	chr20(.):25841797-25847068	0.7272
1_MACS_peak_13908_lociStitched	chr20(.):26039854-26040129	0.3596
1_MACS_peak_13910_lociStitched	chr20(.):29611003-29613066	1.6745
1_MACS_peak_13911_lociStitched	chr20(.):30102038-30104274	2.664
1_MACS_peak_13912_lociStitched	chr20(.):30134426-30135791	0.7958
1_MACS_peak_13913_lociStitched	chr20(.):30153695-30155328	0.5482
1_MACS_peak_13914_lociStitched	chr20(.):30159961-30161975	1.7221
2_MACS_peak_13915_lociStitched	chr20(.):30192187-30193585	0.4915
1_MACS_peak_13917_lociStitched	chr20(.):30249416-30250082	0.509
1_MACS_peak_13918_lociStitched	chr20(.):30286312-30287605	0.652
3_MACS_peak_13919_lociStitched	chr20(.):30293118-30300240	0.9043
2_MACS_peak_13922_lociStitched	chr20(.):30308294-30311996	2.3911
1_MACS_peak_13924_lociStitched	chr20(.):30326295-30328838	1.9213
1_MACS_peak_13925_lociStitched	chr20(.):30393880-30395553	0.7417
2_MACS_peak_13926_lociStitched	chr20(.):30410266-30412605	0.7501
1_MACS_peak_13928_lociStitched	chr20(.):30423053-30424644	0.8895
1_MACS_peak_13929_lociStitched	chr20(.):30467515-30468256	0.4491
1_MACS_peak_13930_lociStitched	chr20(.):30538883-30540057	1.8798
1_MACS_peak_13931_lociStitched	chr20(.):30606175-30607304	0.6238
1_MACS_peak_13932_lociStitched	chr20(.):30623891-30625400	0.6495
1_MACS_peak_13933_lociStitched	chr20(.):30656148-30657760	1.1593
1_MACS_peak_13934_lociStitched	chr20(.):30697029-30698351	2.6612
1_MACS_peak_13935_lociStitched	chr20(.):30791920-30796624	2.58
1_MACS_peak_13936_lociStitched	chr20(.):30864979-30866096	1.1019
1_MACS_peak_13937_lociStitched	chr20(.):30945094-30947682	4.5738
1_MACS_peak_13938_lociStitched	chr20(.):31044426-31045452	0.7538
1_MACS_peak_13939_lociStitched	chr20(.):31070648-31073282	1.7354
1_MACS_peak_13940_lociStitched	chr20(.):31123383-31125679	1.2833
1_MACS_peak_13941_lociStitched	chr20(.):31170816-31173242	1.0278
1_MACS_peak_13942_lociStitched	chr20(.):31190603-31191256	0.7947
1_MACS_peak_13943_lociStitched	chr20(.):31214563-31216003	0.5596
1_MACS_peak_13944_lociStitched	chr20(.):31260404-31261771	0.618
1_MACS_peak_13945_lociStitched	chr20(.):31268665-31269661	1.0367
1_MACS_peak_13946_lociStitched	chr20(.):31278470-31278849	0.5517
1_MACS_peak_13947_lociStitched	chr20(.):31290338-31290865	0.4942
1_MACS_peak_13948_lociStitched	chr20(.):31330580-31331767	1.0129
1_MACS_peak_13949_lociStitched	chr20(.):31349728-31351032	1.3925
1_MACS_peak_13950_lociStitched	chr20(.):31381761-31382424	0.5068
1_MACS_peak_13951_lociStitched	chr20(.):31407113-31408830	3.4987
1_MACS_peak_13952_lociStitched	chr20(.):31442849-31443304	0.4466
1_MACS_peak_13953_lociStitched	chr20(.):31988794-31989744	0.9897
1_MACS_peak_13954_lociStitched	chr20(.):32031062-32031806	0.6157
1_MACS_peak_13955_lociStitched	chr20(.):32076914-32078835	1.774
1_MACS_peak_13956_lociStitched	chr20(.):32101002-32101527	0.5224
2_MACS_peak_13957_lociStitched	chr20(.):32141728-32144150	1.0432
1_MACS_peak_13959_lociStitched	chr20(.):32234997-32236521	0.6552
2_MACS_peak_13960_lociStitched	chr20(.):32250759-32256299	1.588
1_MACS_peak_13962_lociStitched	chr20(.):32260931-32262697	1.2993
1_MACS_peak_13963_lociStitched	chr20(.):32272438-32274872	2.1422
2_MACS_peak_13964_lociStitched	chr20(.):32319204-32322278	1.7748
2_MACS_peak_13966_lociStitched	chr20(.):32366005-32368207	0.9932
1_MACS_peak_13968_lociStitched	chr20(.):32399032-32400765	1.5953
1_MACS_peak_13969_lociStitched	chr20(.):32450474-32450982	0.4831
1_MACS_peak_13970_lociStitched	chr20(.):32463059-32463653	0.5425
1_MACS_peak_13971_lociStitched	chr20(.):32469722-32472857	0.9496
1_MACS_peak_13972_lociStitched	chr20(.):32580080-32583200	2.6057
1_MACS_peak_13973_lociStitched	chr20(.):32698632-32700876	2.8146
2_MACS_peak_13974_lociStitched	chr20(.):32888917-32891689	1.6537
1_MACS_peak_13976_lociStitched	chr20(.):32950633-32952407	2.1328
3_MACS_peak_13977_lociStitched	chr20(.):32989028-32994954	0.961
3_MACS_peak_13980_lociStitched	chr20(.):32999505-33005277	0.8865
1_MACS_peak_13983_lociStitched	chr20(.):33103119-33105004	1.0773
1_MACS_peak_13984_lociStitched	chr20(.):33264161-33265834	1.0478
2_MACS_peak_13985_lociStitched	chr20(.):33291641-33298150	0.6977
1_MACS_peak_13987_lociStitched	chr20(.):33412256-33413954	2.987
2_MACS_peak_13988_lociStitched	chr20(.):33463656-33464850	0.5676
2_MACS_peak_13990_lociStitched	chr20(.):33526421-33528654	0.4594
1_MACS_peak_13992_lociStitched	chr20(.):33542967-33544197	1.2115
1_MACS_peak_13993_lociStitched	chr20(.):33679451-33680877	2.4095
1_MACS_peak_13994_lociStitched	chr20(.):33734423-33735883	1.0877
1_MACS_peak_13995_lociStitched	chr20(.):33871816-33872736	0.8077
1_MACS_peak_13996_lociStitched	chr20(.):33999193-34000312	0.7226
1_MACS_peak_13997_lociStitched	chr20(.):34042140-34043652	1.9087
1_MACS_peak_13998_lociStitched	chr20(.):34129725-34130300	1.4031
3_MACS_peak_13999_lociStitched	chr20(.):34203467-34207692	0.9585
1_MACS_peak_14002_lociStitched	chr20(.):34251591-34253425	2.1695
1_MACS_peak_14003_lociStitched	chr20(.):34286619-34288160	1.5754
1_MACS_peak_14004_lociStitched	chr20(.):34328856-34332246	2.3148
2_MACS_peak_14005_lociStitched	chr20(.):34355784-34361902	0.6352
1_MACS_peak_14007_lociStitched	chr20(.):34540794-34543593	2.5391
1_MACS_peak_14008_lociStitched	chr20(.):34637977-34639401	2.4743
2_MACS_peak_14009_lociStitched	chr20(.):34652266-34653246	0.7687
4_MACS_peak_14011_lociStitched	chr20(.):34679900-34694132	0.4643
2_MACS_peak_14015_lociStitched	chr20(.):34730376-34734812	0.6897
1_MACS_peak_14017_lociStitched	chr20(.):34824207-34824949	1.0134
2_MACS_peak_14018_lociStitched	chr20(.):35089234-35091364	1.4361
2_MACS_peak_14020_lociStitched	chr20(.):35096167-35101559	0.2227
1_MACS_peak_14022_lociStitched	chr20(.):35121796-35122142	0.3704
2_MACS_peak_14023_lociStitched	chr20(.):35158295-35160730	0.3131
1_MACS_peak_14025_lociStitched	chr20(.):35201578-35204189	1.3993
1_MACS_peak_14026_lociStitched	chr20(.):35232614-35235987	1.9521
1_MACS_peak_14027_lociStitched	chr20(.):35373944-35375062	0.852
1_MACS_peak_14028_lociStitched	chr20(.):35401425-35402941	2.0272
1_MACS_peak_14029_lociStitched	chr20(.):35463464-35464745	0.8634
1_MACS_peak_14030_lociStitched	chr20(.):35471445-35472042	0.5357
1_MACS_peak_14031_lociStitched	chr20(.):35491595-35492998	1.2833
3_MACS_peak_14032_lociStitched	chr20(.):35575053-35580850	0.6547
1_MACS_peak_14035_lociStitched	chr20(.):35723396-35725295	2.2012
1_MACS_peak_14036_lociStitched	chr20(.):35806243-35808872	2.7021
1_MACS_peak_14037_lociStitched	chr20(.):35905158-35905775	0.5339
1_MACS_peak_14038_lociStitched	chr20(.):35917510-35918777	1.6859
1_MACS_peak_14039_lociStitched	chr20(.):36155394-36157103	2.2193
1_MACS_peak_14040_lociStitched	chr20(.):36163083-36164443	0.4834
1_MACS_peak_14041_lociStitched	chr20(.):36322341-36322924	0.677
1_MACS_peak_14042_lociStitched	chr20(.):36660900-36663480	2.2169
1_MACS_peak_14043_lociStitched	chr20(.):37062370-37064078	1.4107
1_MACS_peak_14044_lociStitched	chr20(.):37075192-37075938	1.1829
1_MACS_peak_14045_lociStitched	chr20(.):37100779-37102203	1.2844
1_MACS_peak_14046_lociStitched	chr20(.):37376646-37377730	1.5012
1_MACS_peak_14047_lociStitched	chr20(.):37498960-37505847	1.9113
1_MACS_peak_14048_lociStitched	chr20(.):37520592-37522998	0.9172
1_MACS_peak_14049_lociStitched	chr20(.):37554980-37556030	1.4396
1_MACS_peak_14050_lociStitched	chr20(.):37589941-37591808	1.2863
1_MACS_peak_14051_lociStitched	chr20(.):39619319-39620894	1.0951
4_MACS_peak_14052_lociStitched	chr20(.):39630949-39642564	0.6957
1_MACS_peak_14056_lociStitched	chr20(.):39656602-39659062	2.4452
3_MACS_peak_14057_lociStitched	chr20(.):39674836-39679242	0.6669
1_MACS_peak_14060_lociStitched	chr20(.):39765478-39766737	0.8545
2_MACS_peak_14061_lociStitched	chr20(.):39785292-39786721	0.5124
1_MACS_peak_14063_lociStitched	chr20(.):39945284-39946856	1.8928
1_MACS_peak_14064_lociStitched	chr20(.):40036828-40037284	0.4055
1_MACS_peak_14065_lociStitched	chr20(.):40246071-40247641	1.6305
1_MACS_peak_14066_lociStitched	chr20(.):40322181-40323499	0.6447
1_MACS_peak_14067_lociStitched	chr20(.):42085565-42087674	2.5472
2_MACS_peak_14068_lociStitched	chr20(.):42142305-42143824	0.5756
1_MACS_peak_14070_lociStitched	chr20(.):42218696-42220046	0.8527
1_MACS_peak_14071_lociStitched	chr20(.):42285508-42287223	1.5288
1_MACS_peak_14072_lociStitched	chr20(.):42295300-42296832	1.238
1_MACS_peak_14073_lociStitched	chr20(.):42309431-42312003	1.1064
1_MACS_peak_14074_lociStitched	chr20(.):42379367-42382140	1.4271
1_MACS_peak_14075_lociStitched	chr20(.):42542967-42543924	0.6668
1_MACS_peak_14076_lociStitched	chr20(.):42570418-42572423	0.914
2_MACS_peak_14077_lociStitched	chr20(.):42578229-42585242	0.7462
1_MACS_peak_14079_lociStitched	chr20(.):42592674-42593191	0.4146
1_MACS_peak_14080_lociStitched	chr20(.):42630489-42630944	0.4373
2_MACS_peak_14081_lociStitched	chr20(.):42696990-42699035	0.406
1_MACS_peak_14083_lociStitched	chr20(.):42838225-42840843	1.8923
1_MACS_peak_14084_lociStitched	chr20(.):42939002-42940026	1.1019
1_MACS_peak_14085_lociStitched	chr20(.):42955174-42955572	0.3603
1_MACS_peak_14086_lociStitched	chr20(.):43104062-43105065	1.308
1_MACS_peak_14087_lociStitched	chr20(.):43117838-43119746	0.8165
1_MACS_peak_14088_lociStitched	chr20(.):43150011-43151234	1.6609
1_MACS_peak_14089_lociStitched	chr20(.):43226934-43227577	0.3966
1_MACS_peak_14090_lociStitched	chr20(.):43238795-43239198	0.5035
6_MACS_peak_14091_lociStitched	chr20(.):43270435-43282013	1.1765
1_MACS_peak_14097_lociStitched	chr20(.):43375461-43376775	0.6857
1_MACS_peak_14098_lociStitched	chr20(.):43513521-43515608	1.8489
1_MACS_peak_14099_lociStitched	chr20(.):43587524-43589599	1.2381
4_MACS_peak_14100_lociStitched	chr20(.):43594465-43601067	0.6307
2_MACS_peak_14104_lociStitched	chr20(.):43607430-43608542	0.5268
1_MACS_peak_14106_lociStitched	chr20(.):43949467-43949974	0.4256
1_MACS_peak_14107_lociStitched	chr20(.):43976192-43977205	0.8766
2_MACS_peak_14108_lociStitched	chr20(.):43991273-43997586	0.614
1_MACS_peak_14110_lociStitched	chr20(.):44044225-44045508	1.2751
1_MACS_peak_14111_lociStitched	chr20(.):44061153-44061705	0.4753
1_MACS_peak_14112_lociStitched	chr20(.):44098823-44099748	0.7266
1_MACS_peak_14113_lociStitched	chr20(.):44134965-44137608	1.1637
1_MACS_peak_14114_lociStitched	chr20(.):44420146-44421265	1.3564
2_MACS_peak_14115_lociStitched	chr20(.):44485354-44486789	1.5343
1_MACS_peak_14117_lociStitched	chr20(.):44509761-44510398	1.0094
1_MACS_peak_14118_lociStitched	chr20(.):44519442-44520549	0.9956
1_MACS_peak_14119_lociStitched	chr20(.):44562176-44564580	2.6456
1_MACS_peak_14120_lociStitched	chr20(.):44575271-44575642	0.4127
2_MACS_peak_14121_lociStitched	chr20(.):44598114-44601769	2.1498
1_MACS_peak_14123_lociStitched	chr20(.):44637021-44637530	0.4774
1_MACS_peak_14124_lociStitched	chr20(.):44717482-44718818	2.9738
2_MACS_peak_14125_lociStitched	chr20(.):44992075-44997877	0.5875
2_MACS_peak_14127_lociStitched	chr20(.):45028925-45036762	0.783
4_MACS_peak_14129_lociStitched	chr20(.):45173178-45184406	0.831
1_MACS_peak_14133_lociStitched	chr20(.):45190456-45191321	0.4347
1_MACS_peak_14134_lociStitched	chr20(.):45317060-45318875	1.6157
1_MACS_peak_14135_lociStitched	chr20(.):45324805-45325226	0.3909
1_MACS_peak_14136_lociStitched	chr20(.):45829496-45830222	0.4983
1_MACS_peak_14137_lociStitched	chr20(.):45979769-45990150	2.1968
2_MACS_peak_14138_lociStitched	chr20(.):46038535-46046567	0.99
1_MACS_peak_14140_lociStitched	chr20(.):46062275-46063633	0.8322
1_MACS_peak_14141_lociStitched	chr20(.):46081665-46082778	0.7779
1_MACS_peak_14142_lociStitched	chr20(.):46101647-46103184	0.9379
3_MACS_peak_14143_lociStitched	chr20(.):46115259-46123576	0.5529
2_MACS_peak_14146_lociStitched	chr20(.):46129358-46136199	0.9262
1_MACS_peak_14148_lociStitched	chr20(.):46193877-46194251	0.3523
1_MACS_peak_14149_lociStitched	chr20(.):46967977-46969203	0.5271
1_MACS_peak_14150_lociStitched	chr20(.):46987966-46989975	1.1925
1_MACS_peak_14151_lociStitched	chr20(.):47285068-47285531	0.423
1_MACS_peak_14152_lociStitched	chr20(.):47443925-47445301	0.8018
1_MACS_peak_14153_lociStitched	chr20(.):47537296-47541927	1.5133
1_MACS_peak_14154_lociStitched	chr20(.):47661876-47664092	1.8235
1_MACS_peak_14155_lociStitched	chr20(.):47803120-47805063	1.7202
1_MACS_peak_14156_lociStitched	chr20(.):47835818-47836738	0.9641
2_MACS_peak_14157_lociStitched	chr20(.):47892775-47896633	1.6691
2_MACS_peak_14159_lociStitched	chr20(.):48231896-48237817	0.2606
1_MACS_peak_14161_lociStitched	chr20(.):48284881-48287178	0.6792
2_MACS_peak_14162_lociStitched	chr20(.):48293005-48294068	0.4041
1_MACS_peak_14164_lociStitched	chr20(.):48329431-48331014	2.2506
1_MACS_peak_14165_lociStitched	chr20(.):48365977-48368777	1.4097
1_MACS_peak_14166_lociStitched	chr20(.):48392420-48393681	0.7741
1_MACS_peak_14167_lociStitched	chr20(.):48401672-48404111	1.2889
1_MACS_peak_14168_lociStitched	chr20(.):48418751-48419786	0.6751
1_MACS_peak_14169_lociStitched	chr20(.):48428731-48430518	1.364
2_MACS_peak_14170_lociStitched	chr20(.):48483897-48485226	0.3725
1_MACS_peak_14172_lociStitched	chr20(.):48501253-48501591	0.409
1_MACS_peak_14173_lociStitched	chr20(.):48531087-48534368	1.6933
1_MACS_peak_14174_lociStitched	chr20(.):48551417-48554125	1.1683
1_MACS_peak_14175_lociStitched	chr20(.):48598945-48599470	0.5554
2_MACS_peak_14176_lociStitched	chr20(.):48728889-48732618	1.1703
1_MACS_peak_14178_lociStitched	chr20(.):48769335-48770893	1.5654
1_MACS_peak_14179_lociStitched	chr20(.):48782118-48783239	0.8326
1_MACS_peak_14180_lociStitched	chr20(.):48806712-48810366	4.0917
1_MACS_peak_14181_lociStitched	chr20(.):48954907-48956342	0.6492
1_MACS_peak_14182_lociStitched	chr20(.):49099811-49100793	0.7903
2_MACS_peak_14183_lociStitched	chr20(.):49125952-49127646	1.308
2_MACS_peak_14185_lociStitched	chr20(.):49347016-49348978	1.7783
1_MACS_peak_14187_lociStitched	chr20(.):49411522-49412163	0.5551
1_MACS_peak_14188_lociStitched	chr20(.):49464770-49466235	0.7655
1_MACS_peak_14189_lociStitched	chr20(.):49546137-49548766	3.4339
1_MACS_peak_14190_lociStitched	chr20(.):49573647-49576028	1.2005
4_MACS_peak_14191_lociStitched	chr20(.):50016530-50021966	0.5482
1_MACS_peak_14195_lociStitched	chr20(.):50029934-50031599	0.5819
2_MACS_peak_14196_lociStitched	chr20(.):50072739-50078868	0.8644
1_MACS_peak_14198_lociStitched	chr20(.):50157293-50159412	1.3506
3_MACS_peak_14199_lociStitched	chr20(.):50359258-50367522	0.299
1_MACS_peak_14202_lociStitched	chr20(.):50807279-50809335	2.4272
2_MACS_peak_14203_lociStitched	chr20(.):51842621-51844947	0.6368
3_MACS_peak_14205_lociStitched	chr20(.):52195057-52215569	1.467
2_MACS_peak_14208_lociStitched	chr20(.):52225804-52228255	0.4414
1_MACS_peak_14210_lociStitched	chr20(.):52237255-52241711	1.7938
1_MACS_peak_14211_lociStitched	chr20(.):52258584-52260677	1.2726
4_MACS_peak_14212_lociStitched	chr20(.):52268304-52277886	0.6386
1_MACS_peak_14216_lociStitched	chr20(.):52486126-52486577	0.4135
1_MACS_peak_14217_lociStitched	chr20(.):52531741-52532597	1.1725
1_MACS_peak_14218_lociStitched	chr20(.):52621148-52621619	0.4094
1_MACS_peak_14219_lociStitched	chr20(.):52824276-52825602	2.5721
1_MACS_peak_14220_lociStitched	chr20(.):53250220-53251027	0.4034
1_MACS_peak_14221_lociStitched	chr20(.):54933982-54934424	0.4918
1_MACS_peak_14222_lociStitched	chr20(.):54966077-54968416	1.8021
1_MACS_peak_14223_lociStitched	chr20(.):55043553-55044177	0.8129
2_MACS_peak_14224_lociStitched	chr20(.):55126448-55130946	1.0788
1_MACS_peak_14226_lociStitched	chr20(.):55204237-55205406	0.5246
1_MACS_peak_14227_lociStitched	chr20(.):55925979-55926983	1.4368
2_MACS_peak_14228_lociStitched	chr20(.):55964113-55974981	1.1993
1_MACS_peak_14230_lociStitched	chr20(.):56007717-56008539	0.4848
3_MACS_peak_14231_lociStitched	chr20(.):56048054-56057301	0.5132
1_MACS_peak_14234_lociStitched	chr20(.):56193271-56196452	0.9053
1_MACS_peak_14235_lociStitched	chr20(.):56811995-56812347	0.403
2_MACS_peak_14236_lociStitched	chr20(.):56881954-56885799	0.8493
1_MACS_peak_14238_lociStitched	chr20(.):56964066-56965214	1.8352
1_MACS_peak_14239_lociStitched	chr20(.):57225323-57228462	1.192
1_MACS_peak_14240_lociStitched	chr20(.):57463394-57468727	2.3763
1_MACS_peak_14241_lociStitched	chr20(.):57481712-57484065	0.8561
1_MACS_peak_14242_lociStitched	chr20(.):57555612-57557197	2.5705
1_MACS_peak_14243_lociStitched	chr20(.):57568194-57568854	0.5489
1_MACS_peak_14244_lociStitched	chr20(.):57579058-57583649	2.4093
1_MACS_peak_14245_lociStitched	chr20(.):57606283-57608222	1.837
1_MACS_peak_14246_lociStitched	chr20(.):57616952-57618489	1.6664
2_MACS_peak_14247_lociStitched	chr20(.):58327054-58328116	0.4939
1_MACS_peak_14249_lociStitched	chr20(.):58514738-58516552	1.4334
1_MACS_peak_14250_lociStitched	chr20(.):58633274-58634092	0.611
1_MACS_peak_14251_lociStitched	chr20(.):59573949-59574385	0.3834
1_MACS_peak_14252_lociStitched	chr20(.):60605726-60606581	0.5096
1_MACS_peak_14253_lociStitched	chr20(.):60640265-60641969	2.7976
1_MACS_peak_14254_lociStitched	chr20(.):60696028-60698433	2.5727
1_MACS_peak_14255_lociStitched	chr20(.):60716895-60719612	3.0798
1_MACS_peak_14256_lociStitched	chr20(.):60757363-60758616	2.5567
1_MACS_peak_14257_lociStitched	chr20(.):60813399-60814354	1.6208
2_MACS_peak_14258_lociStitched	chr20(.):60876915-60880251	2.0739
1_MACS_peak_14260_lociStitched	chr20(.):60912413-60916098	1.1011
