GENE_ID	locusLine	bin_1_16_0EX2_0229Kronos_MM1S-KB-3hr-2_H3K27Ac_hs-dm_i29.bam
MACS_peak_18057_2	chr22(.):41842027-41844026	6.6834
MACS_peak_18057_3	chr22(.):41844027-41845204	2.6266
MACS_peak_18058_1	chr22(.):41863561-41863707	0.0511
MACS_peak_18058_2	chr22(.):41863708-41864127	0.314
MACS_peak_18058_3	chr22(.):41864128-41865707	7.0131
MACS_peak_18058_4	chr22(.):41865708-41866127	0.4319
MACS_peak_18058_5	chr22(.):41866128-41866506	0.2406
MACS_peak_18059_1	chr22(.):41939598-41940878	1.0187
MACS_peak_18060_1	chr22(.):41984615-41984870	0.3008
MACS_peak_18060_2	chr22(.):41984871-41985991	1.3949
MACS_peak_18061_1	chr22(.):41986013-41986844	1.5694
MACS_peak_18062_1	chr22(.):42014323-42016060	1.0929
MACS_peak_18062_2	chr22(.):42016061-42016293	1.7341
MACS_peak_18062_3	chr22(.):42016294-42018060	3.9231
MACS_peak_18062_4	chr22(.):42018061-42018293	0.4596
MACS_peak_18062_5	chr22(.):42018294-42018579	0.1389
MACS_peak_18063	chr22(.):42049525-42051231	0.7502
MACS_peak_18064	chr22(.):42061880-42064134	1.7275
MACS_peak_18065_1	chr22(.):42077749-42079545	0.6683
MACS_peak_18066_1	chr22(.):42083258-42083912	0.3851
MACS_peak_18066_2	chr22(.):42083913-42085545	3.3356
MACS_peak_18066_3	chr22(.):42085546-42085727	0.0977
MACS_peak_18067	chr22(.):42141629-42144086	1.9927
MACS_peak_18068	chr22(.):42146328-42151913	3.4784
MACS_peak_18069	chr22(.):42176603-42178376	1.7539
MACS_peak_18070_1	chr22(.):42195482-42195676	0.3708
MACS_peak_18070_2	chr22(.):42195677-42197676	2.7754
MACS_peak_18070_3	chr22(.):42197677-42197871	0.366
MACS_peak_18071	chr22(.):42223259-42224723	0.7035
MACS_peak_18072_1	chr22(.):42227136-42228104	0.3179
MACS_peak_18072_2	chr22(.):42228105-42230104	3.8471
MACS_peak_18072_3	chr22(.):42230105-42231034	0.7875
MACS_peak_18073_1	chr22(.):42335443-42337222	1.9396
MACS_peak_18073_2	chr22(.):42337223-42338253	0.4386
MACS_peak_18074_1	chr22(.):42340873-42342147	1.0099
MACS_peak_18074_2	chr22(.):42342148-42343736	5.3507
MACS_peak_18075_1	chr22(.):42394037-42395418	1.203
MACS_peak_18076	chr22(.):42426616-42428229	0.8549
MACS_peak_18077_1	chr22(.):42465698-42465845	0.0358
MACS_peak_18077_2	chr22(.):42465846-42467608	2.0176
MACS_peak_18078_1	chr22(.):42474863-42476697	4.9504
MACS_peak_18078_2	chr22(.):42476698-42477200	0.2885
MACS_peak_18079_1	chr22(.):42485645-42485887	0.111
MACS_peak_18079_2	chr22(.):42485936-42487726	3.3896
MACS_peak_18080_1	chr22(.):42665137-42666705	1.3568
MACS_peak_18081_1	chr22(.):42914629-42914828	0.1197
MACS_peak_18081_2	chr22(.):42914829-42916127	1.2494
MACS_peak_18082	chr22(.):42928569-42930226	0.5463
MACS_peak_18085	chr22(.):42947508-42948541	0.6919
MACS_peak_18086_1	chr22(.):42976696-42977016	0.2474
MACS_peak_18086_2	chr22(.):42977017-42978690	1.2744
MACS_peak_18087_1	chr22(.):43009530-43009961	0.2004
MACS_peak_18087_2	chr22(.):43009962-43010249	1.6727
MACS_peak_18087_3	chr22(.):43010250-43011961	9.3672
MACS_peak_18087_4	chr22(.):43011962-43012249	0.5952
MACS_peak_18087_5	chr22(.):43012250-43012629	0.0264
MACS_peak_18088	chr22(.):43018775-43020307	0.679
MACS_peak_18089_1	chr22(.):43044334-43044404	0.2695
MACS_peak_18089_2	chr22(.):43044405-43046292	0.9088
MACS_peak_18090	chr22(.):43111958-43113754	1.3659
MACS_peak_18091_1	chr22(.):43251903-43252407	0.7656
MACS_peak_18091_2	chr22(.):43252408-43253746	2.2806
MACS_peak_18092	chr22(.):43332984-43333738	0.6291
MACS_peak_18094	chr22(.):43481409-43483420	1.2039
MACS_peak_18095_1	chr22(.):43484474-43485898	0.6927
MACS_peak_18096	chr22(.):43524647-43526284	0.5252
MACS_peak_18097_1	chr22(.):43538342-43538402	0.0102
MACS_peak_18097_2	chr22(.):43538403-43540185	1.0624
MACS_peak_18098	chr22(.):43542740-43545320	0.5979
MACS_peak_18100_1	chr22(.):43581657-43582136	0.489
MACS_peak_18100_2	chr22(.):43582137-43583207	1.8902
MACS_peak_18101_1	chr22(.):43583454-43584136	2.9208
MACS_peak_18101_2	chr22(.):43584137-43584512	0.265
MACS_peak_18102	chr22(.):43659129-43661061	1.4064
MACS_peak_18103	chr22(.):43666085-43667687	1.8753
MACS_peak_18104	chr22(.):43773767-43775167	0.8146
MACS_peak_18105	chr22(.):43945591-43946718	0.4878
MACS_peak_18106	chr22(.):43947618-43948785	0.6247
MACS_peak_18107_1	chr22(.):44207559-44209066	2.1166
MACS_peak_18108_1	chr22(.):44350522-44352226	1.5733
MACS_peak_18110_1	chr22(.):44419172-44421166	2.0185
MACS_peak_18110_2	chr22(.):44421167-44424057	4.3568
MACS_peak_18111	chr22(.):44443414-44444749	0.8645
MACS_peak_18112_1	chr22(.):44576486-44577561	0.8541
MACS_peak_18113_1	chr22(.):45558757-45559550	1.8178
MACS_peak_18113_2	chr22(.):45559551-45560724	2.8921
MACS_peak_18113_3	chr22(.):45560725-45561390	0.7606
MACS_peak_18114	chr22(.):45565353-45566594	0.4656
MACS_peak_18115	chr22(.):45630435-45633428	2.8507
MACS_peak_18117_1	chr22(.):45636860-45637495	0.3065
MACS_peak_18118	chr22(.):45644146-45646415	1.1959
MACS_peak_18119	chr22(.):45656855-45660616	1.1516
MACS_peak_18120_1	chr22(.):45704586-45704783	0.0175
MACS_peak_18120_2	chr22(.):45704784-45706079	1.289
MACS_peak_18120_3	chr22(.):45706080-45706628	0.4908
MACS_peak_18121	chr22(.):45713376-45715261	0.515
MACS_peak_18122_1	chr22(.):45809015-45810499	0.8756
MACS_peak_18123_1	chr22(.):46067285-46068676	2.3212
MACS_peak_18123_2	chr22(.):46068677-46068994	0.3224
MACS_peak_18124	chr22(.):46165156-46166130	0.2431
MACS_peak_18125	chr22(.):46179060-46182072	0.5989
MACS_peak_18126	chr22(.):46408688-46410585	2.8745
MACS_peak_18127	chr22(.):46431594-46433329	2.009
MACS_peak_18128_1	chr22(.):46447668-46448724	2.1915
MACS_peak_18128_2	chr22(.):46448725-46449023	4.4006
MACS_peak_18128_3	chr22(.):46449024-46450724	6.4106
MACS_peak_18128_4	chr22(.):46450725-46451023	0.9862
MACS_peak_18128_5	chr22(.):46451024-46451257	0.1739
MACS_peak_18129	chr22(.):46452603-46455166	1.3416
MACS_peak_18130	chr22(.):46465962-46467005	1.3662
MACS_peak_18133_1	chr22(.):46545110-46545497	0.7478
MACS_peak_18133_2	chr22(.):46545498-46546451	1.2728
MACS_peak_18134_1	chr22(.):46546479-46547469	1.0467
MACS_peak_18135	chr22(.):46614892-46616806	1.3434
MACS_peak_18136_1	chr22(.):46645301-46647152	2.3335
MACS_peak_18137	chr22(.):46683055-46685078	1.8032
MACS_peak_18138	chr22(.):46688646-46690453	1.7037
MACS_peak_18139_1	chr22(.):46690827-46691556	0.265
MACS_peak_18139_2	chr22(.):46691557-46691636	0.2692
MACS_peak_18139_3	chr22(.):46691637-46693556	6.5092
MACS_peak_18139_4	chr22(.):46693557-46693636	1.0874
MACS_peak_18139_5	chr22(.):46693637-46694065	0.6556
MACS_peak_18140	chr22(.):46728858-46730254	0.3746
MACS_peak_18141_1	chr22(.):46730734-46732296	2.2862
MACS_peak_18141_2	chr22(.):46732297-46733254	0.7666
MACS_peak_18142	chr22(.):46757528-46759251	0.5145
MACS_peak_18143	chr22(.):46762197-46764089	1.5141
MACS_peak_18144	chr22(.):46816664-46818306	0.8236
MACS_peak_18145	chr22(.):46827962-46829113	0.5253
MACS_peak_18146	chr22(.):46883796-46884884	0.6743
MACS_peak_18147	chr22(.):46959008-46960251	1.1848
MACS_peak_18148	chr22(.):46983112-46984396	0.5797
MACS_peak_18149	chr22(.):46987785-46990070	1.4017
MACS_peak_18150	chr22(.):47009052-47011201	2.6665
MACS_peak_18151_1	chr22(.):47132606-47133151	0.4879
MACS_peak_18151_2	chr22(.):47133152-47135151	2.8802
MACS_peak_18151_3	chr22(.):47135152-47136057	1.3788
MACS_peak_18152_1	chr22(.):47157540-47159516	2.5084
MACS_peak_18152_2	chr22(.):47159517-47159695	0.1929
MACS_peak_18153	chr22(.):47168420-47170517	0.4848
MACS_peak_18154	chr22(.):47183933-47185541	0.8084
MACS_peak_18155	chr22(.):47186432-47188090	1.2406
MACS_peak_18156	chr22(.):47310642-47311715	0.7345
MACS_peak_18157	chr22(.):47396486-47397660	0.5329
MACS_peak_18158	chr22(.):47732475-47733909	2.0502
MACS_peak_18159	chr22(.):48090155-48092500	1.9127
MACS_peak_18160	chr22(.):48269347-48271048	0.6564
MACS_peak_18161	chr22(.):48313874-48315263	0.4052
MACS_peak_18162	chr22(.):48391046-48393865	2.5663
MACS_peak_18163	chr22(.):48416791-48418548	1.4318
MACS_peak_18164	chr22(.):48440431-48442075	2.0898
MACS_peak_18165	chr22(.):48474914-48476393	0.6962
MACS_peak_18167	chr22(.):48491959-48496289	5.4664
MACS_peak_18168	chr22(.):48508039-48509523	0.4834
MACS_peak_18169_1	chr22(.):48885033-48886286	1.1599
MACS_peak_18169_2	chr22(.):48886287-48888643	1.5126
MACS_peak_18170	chr22(.):49227899-49229450	0.383
MACS_peak_18171	chr22(.):49229639-49231423	0.6828
MACS_peak_18172	chr22(.):49660026-49661515	0.3217
MACS_peak_18173	chr22(.):49775721-49777715	0.804
MACS_peak_18174_1	chr22(.):50050416-50051856	0.9901
MACS_peak_18175	chr22(.):50219536-50221311	1.1698
MACS_peak_18176	chr22(.):50221471-50222169	0.9313
MACS_peak_18177_1	chr22(.):50246007-50246495	0.2442
MACS_peak_18177_2	chr22(.):50246496-50247683	4.6314
MACS_peak_18179_1	chr22(.):50311345-50312876	2.9489
MACS_peak_18180	chr22(.):50318812-50320116	0.4473
MACS_peak_18181	chr22(.):50329313-50330826	1.5338
MACS_peak_18182_1	chr22(.):50353239-50355141	2.2153
MACS_peak_18182_2	chr22(.):50355142-50355361	0.4086
MACS_peak_18183	chr22(.):50543728-50544732	0.5279
MACS_peak_18185_1	chr22(.):50624304-50625358	2.4476
MACS_peak_18185_2	chr22(.):50625359-50626316	1.639
MACS_peak_18186	chr22(.):50627189-50631056	2.6728
MACS_peak_18187_1	chr22(.):50638562-50640051	1.1616
MACS_peak_18189_1	chr22(.):50681838-50682399	0.635
MACS_peak_18189_2	chr22(.):50682400-50684399	2.8919
MACS_peak_18189_3	chr22(.):50684400-50687432	0.3602
MACS_peak_18190_1	chr22(.):50688605-50688833	0.1964
MACS_peak_18190_2	chr22(.):50688834-50690136	1.083
MACS_peak_18191_1	chr22(.):50699007-50699088	0.1056
MACS_peak_18191_2	chr22(.):50699089-50700381	0.7179
MACS_peak_18192_1	chr22(.):50745400-50746200	0.8199
MACS_peak_18193	chr22(.):50752098-50754152	2.0479
MACS_peak_18194_1	chr22(.):50765169-50766479	2.1192
MACS_peak_18195	chr22(.):50771985-50773777	0.6765
MACS_peak_18196_1	chr22(.):50780345-50780758	0.2734
MACS_peak_18196_2	chr22(.):50780759-50782437	1.7374
MACS_peak_18198_1	chr22(.):50906940-50912463	1.5628
MACS_peak_18198_2	chr22(.):50912464-50914319	0.9085
MACS_peak_18199_1	chr22(.):50919719-50920887	0.6675
MACS_peak_18200_1	chr22(.):50944921-50945134	0.4284
MACS_peak_18200_2	chr22(.):50945135-50945643	1.4222
MACS_peak_18200_3	chr22(.):50945644-50947134	3.6576
MACS_peak_18200_4	chr22(.):50947135-50947643	1.1073
MACS_peak_18200_5	chr22(.):50947644-50947942	0.2683
MACS_peak_18200_1	chr22(.):50944921-50945134	0.4284
MACS_peak_18200_2	chr22(.):50945135-50945643	1.4222
MACS_peak_18200_3	chr22(.):50945644-50947134	3.6576
MACS_peak_18200_4	chr22(.):50947135-50947643	1.1073
MACS_peak_18200_5	chr22(.):50947644-50947942	0.2683
MACS_peak_18201_1	chr22(.):50962057-50963032	0.3886
MACS_peak_18201_2	chr22(.):50963034-50963573	2.1387
MACS_peak_18201_3	chr22(.):50963574-50963867	3.4055
MACS_peak_18201_4	chr22(.):50963868-50965032	6.0324
MACS_peak_18201_5	chr22(.):50965034-50965573	1.9306
MACS_peak_18201_6	chr22(.):50965574-50965844	0.203
MACS_peak_18202_1	chr22(.):50968222-50969257	0.67
MACS_peak_18202_2	chr22(.):50969258-50969513	0.6233
MACS_peak_18202_3	chr22(.):50969514-50970007	0.978
MACS_peak_18202_4	chr22(.):50970008-50970158	0.2784
MACS_peak_18203	chr22(.):50974293-50975610	0.7224
MACS_peak_18204	chr22(.):50976487-50979093	3.5629
MACS_peak_18205_1	chr22(.):51020118-51020427	0.4034
MACS_peak_18205_2	chr22(.):51020454-51022097	4.4384
MACS_peak_18206	chr22(.):51058391-51062303	0.9393
MACS_peak_18207_1	chr22(.):51065859-51067453	1.0524
MACS_peak_18208	chr22(.):51130944-51133129	0.534
MACS_peak_18209	chr22(.):51143612-51144521	0.3488
MACS_peak_18210	chr22(.):51167269-51168833	0.5236
MACS_peak_18211	chr22(.):51170446-51172947	0.989
MACS_peak_18212_1	chr22(.):51194917-51196474	1.4704
MACS_peak_18213_1	chr22(.):51221443-51222944	1.3007
MACS_peak_18214	chr3(.):534013-535006	0.5104
MACS_peak_18215	chr3(.):564073-565793	0.6646
MACS_peak_18216	chr3(.):599134-600797	0.7012
MACS_peak_18219	chr3(.):1166978-1168315	0.654
MACS_peak_18220	chr3(.):1169008-1170543	0.6138
MACS_peak_18222	chr3(.):1569909-1571033	0.4495
MACS_peak_18223	chr3(.):1573856-1575877	1.4535
MACS_peak_18224	chr3(.):1984645-1986069	1.1653
MACS_peak_18225	chr3(.):2131647-2132849	0.7561
MACS_peak_18226	chr3(.):2139678-2141156	0.8602
MACS_peak_18227	chr3(.):2676623-2678165	0.3834
MACS_peak_18228	chr3(.):2756200-2757390	0.3961
MACS_peak_18229	chr3(.):2981415-2982995	0.4375
MACS_peak_18230	chr3(.):2985676-2987266	0.5584
MACS_peak_18231	chr3(.):3122732-3124654	0.8169
MACS_peak_18232	chr3(.):3129096-3131329	0.7619
MACS_peak_18233	chr3(.):3139004-3140548	0.4679
MACS_peak_18234	chr3(.):3142702-3145315	0.6768
MACS_peak_18235_1	chr3(.):3167699-3169528	1.4051
MACS_peak_18236	chr3(.):3213611-3216070	0.7663
MACS_peak_18237_1	chr3(.):3220603-3222276	1.7585
MACS_peak_18238	chr3(.):3242708-3244262	0.6942
MACS_peak_18239	chr3(.):3630731-3632361	0.6484
MACS_peak_18240	chr3(.):3676429-3677314	0.5252
MACS_peak_18241_1	chr3(.):3839895-3840119	0.2129
MACS_peak_18241_2	chr3(.):3840120-3842028	1.557
MACS_peak_18242	chr3(.):4057008-4058070	0.3902
MACS_peak_18243_1	chr3(.):4344595-4345986	2.5879
MACS_peak_18243_2	chr3(.):4345987-4346066	0.0459
MACS_peak_18244_1	chr3(.):4508124-4509414	1.2234
MACS_peak_18245_1	chr3(.):4534179-4535297	0.8376
MACS_peak_18247	chr3(.):4871997-4874014	2.0018
MACS_peak_18248_1	chr3(.):5018494-5020095	2.1472
MACS_peak_18248_2	chr3(.):5020096-5022095	2.8418
MACS_peak_18248_3	chr3(.):5022096-5022512	0.2438
MACS_peak_18249	chr3(.):5025115-5026751	1.8101
MACS_peak_18250	chr3(.):5028159-5029346	0.925
MACS_peak_18251_1	chr3(.):5163545-5164928	2.4418
MACS_peak_18251_2	chr3(.):5164929-5166125	1.2806
MACS_peak_18252	chr3(.):5178207-5179433	0.5135
MACS_peak_18253	chr3(.):5221989-5225429	1.6695
MACS_peak_18254_1	chr3(.):5225955-5228357	1.8318
MACS_peak_18254_2	chr3(.):5228358-5230357	4.7173
MACS_peak_18254_3	chr3(.):5230358-5245162	2.1788
MACS_peak_18254_1	chr3(.):5225955-5228357	1.8318
MACS_peak_18254_2	chr3(.):5228358-5230357	4.7173
MACS_peak_18254_3	chr3(.):5230358-5245162	2.1788
MACS_peak_18255	chr3(.):5245166-5248195	0.7576
MACS_peak_18255	chr3(.):5245166-5248195	0.7576
MACS_peak_18256	chr3(.):5250170-5257148	1.5049
MACS_peak_18259	chr3(.):6685521-6686769	0.4242
MACS_peak_18260	chr3(.):6720833-6722708	0.5862
MACS_peak_18261	chr3(.):6758302-6760508	0.9596
MACS_peak_18262	chr3(.):6762768-6763977	0.2158
MACS_peak_18263	chr3(.):6886068-6887450	0.3633
MACS_peak_18264	chr3(.):7435487-7436245	0.3897
MACS_peak_18265	chr3(.):7648375-7649628	0.459
MACS_peak_18266	chr3(.):8029198-8030444	0.3324
MACS_peak_18267	chr3(.):8275370-8276912	0.4225
MACS_peak_18268	chr3(.):8398332-8399694	0.3717
MACS_peak_18270	chr3(.):8698729-8701896	2.7811
MACS_peak_18271	chr3(.):8706206-8708223	1.5885
MACS_peak_18272_1	chr3(.):9003811-9004158	0.288
MACS_peak_18272_2	chr3(.):9004159-9005914	1.5678
MACS_peak_18273	chr3(.):9187848-9189552	0.5775
MACS_peak_18274	chr3(.):9209453-9211058	0.3302
MACS_peak_18275_1	chr3(.):9403906-9405715	3.639
MACS_peak_18275_2	chr3(.):9405716-9406017	0.0887
MACS_peak_18276_1	chr3(.):9436874-9438173	2.206
MACS_peak_18276_2	chr3(.):9438174-9438401	5.5094
MACS_peak_18276_3	chr3(.):9438402-9440173	6.4355
MACS_peak_18276_4	chr3(.):9440174-9440401	2.3942
MACS_peak_18276_5	chr3(.):9440402-9441953	0.8026
MACS_peak_18277_1	chr3(.):9690326-9692115	1.314
MACS_peak_18277_2	chr3(.):9692116-9692380	0.3291
MACS_peak_18278	chr3(.):9693920-9696367	0.8252
MACS_peak_18279_1	chr3(.):9772364-9772432	0.1689
MACS_peak_18279_2	chr3(.):9772433-9774432	4.8668
MACS_peak_18279_3	chr3(.):9774433-9774604	0.2544
MACS_peak_18280_1	chr3(.):9790559-9790626	0.0998
MACS_peak_18280_2	chr3(.):9790627-9792626	2.7267
MACS_peak_18280_3	chr3(.):9792627-9793109	0.3654
MACS_peak_18282_1	chr3(.):9833420-9833799	0.6929
MACS_peak_18282_2	chr3(.):9833800-9835177	9.9313
MACS_peak_18282_3	chr3(.):9835178-9835230	0.7998
MACS_peak_18282_4	chr3(.):9835231-9835419	1.1032
MACS_peak_18282_5	chr3(.):9835420-9835799	0.3978
MACS_peak_18282_6	chr3(.):9835800-9835921	0.2203
MACS_peak_18283_1	chr3(.):9850997-9852138	1.0188
MACS_peak_18284_1	chr3(.):9884649-9884701	0.1257
MACS_peak_18284_2	chr3(.):9884702-9886074	1.546
MACS_peak_18285_1	chr3(.):9931786-9933176	2.4611
MACS_peak_18286_1	chr3(.):9973919-9974522	0.8865
MACS_peak_18286_2	chr3(.):9974524-9976471	2.0018
MACS_peak_18287_1	chr3(.):10027522-10029521	3.0801
MACS_peak_18287_2	chr3(.):10029522-10029853	0.4234
MACS_peak_18289_1	chr3(.):10067141-10068819	3.7872
MACS_peak_18289_2	chr3(.):10068820-10069111	0.5524
MACS_peak_18289_3	chr3(.):10069112-10069321	0.2995
MACS_peak_18290	chr3(.):10075162-10076593	0.7103
MACS_peak_18291_1	chr3(.):10156662-10158331	2.3438
MACS_peak_18291_2	chr3(.):10158332-10158494	0.2573
MACS_peak_18292_1	chr3(.):10182964-10184317	2.4621
MACS_peak_18292_2	chr3(.):10184318-10184563	0.0596
MACS_peak_18293	chr3(.):10230749-10232164	0.6441
MACS_peak_18294	chr3(.):10240048-10241488	0.9057
MACS_peak_18296	chr3(.):10261491-10263884	1.9877
MACS_peak_18297	chr3(.):10264891-10266962	1.0446
MACS_peak_18298_1	chr3(.):10289176-10291175	1.3727
MACS_peak_18298_2	chr3(.):10291176-10291471	0.1317
MACS_peak_18299	chr3(.):10315735-10317180	0.2399
MACS_peak_18301_1	chr3(.):10361754-10361854	0.1034
MACS_peak_18301_2	chr3(.):10361858-10363308	1.6636
MACS_peak_18302	chr3(.):10430704-10432466	0.4201
MACS_peak_18303_1	chr3(.):10435724-10437245	1.1277
MACS_peak_18303_2	chr3(.):10437246-10439405	3.8525
MACS_peak_18305_1	chr3(.):11313627-11315008	1.7323
MACS_peak_18305_2	chr3(.):11315009-11315105	0.1407
MACS_peak_18306	chr3(.):11347291-11349693	0.841
MACS_peak_18307_1	chr3(.):11683517-11684397	1.8612
MACS_peak_18307_2	chr3(.):11684398-11685843	1.322
MACS_peak_18308_1	chr3(.):11759683-11761219	1.7846
MACS_peak_18308_2	chr3(.):11761220-11763030	1.7104
MACS_peak_18309	chr3(.):11765667-11766771	0.5836
MACS_peak_18310_1	chr3(.):11887040-11887351	0.2775
MACS_peak_18310_2	chr3(.):11887352-11888668	1.4594
MACS_peak_18311	chr3(.):12234543-12235807	0.3177
MACS_peak_18312_1	chr3(.):12524594-12524929	0.27
MACS_peak_18312_2	chr3(.):12524930-12525008	0.3325
MACS_peak_18312_3	chr3(.):12525009-12526929	2.8919
MACS_peak_18312_4	chr3(.):12526930-12527008	0.6543
MACS_peak_18312_5	chr3(.):12527009-12527326	0.3664
MACS_peak_18313_1	chr3(.):12597870-12599592	2.0794
MACS_peak_18313_2	chr3(.):12599593-12599682	0.0981
MACS_peak_18314	chr3(.):12607139-12608476	0.2963
MACS_peak_18315	chr3(.):12662502-12665194	1.0076
MACS_peak_18316	chr3(.):12666448-12668525	0.4955
MACS_peak_18317	chr3(.):12681367-12683067	0.5221
MACS_peak_18318	chr3(.):12684265-12686149	0.4377
MACS_peak_18319	chr3(.):12687894-12691799	2.2882
MACS_peak_18320_1	chr3(.):12703218-12704699	1.2339
MACS_peak_18320_2	chr3(.):12704700-12706536	5.7749
MACS_peak_18321_1	chr3(.):12881367-12882080	0.6626
MACS_peak_18321_2	chr3(.):12882081-12882948	3.0661
MACS_peak_18321_3	chr3(.):12882949-12883980	2.9853
MACS_peak_18322	chr3(.):13014780-13016345	0.4787
MACS_peak_18323	chr3(.):13035447-13038511	1.3175
MACS_peak_18324	chr3(.):13040028-13041999	1.4193
MACS_peak_18325	chr3(.):13043235-13045214	0.5988
MACS_peak_18326	chr3(.):13049948-13061632	6.9181
MACS_peak_18327_1	chr3(.):13113067-13113616	0.3418
MACS_peak_18327_2	chr3(.):13113617-13114974	1.1075
MACS_peak_18328	chr3(.):13151503-13153658	3.1634
MACS_peak_18329	chr3(.):13371829-13377096	5.3618
MACS_peak_18330	chr3(.):13387803-13388908	0.4403
MACS_peak_18331	chr3(.):13455189-13457088	2.3686
MACS_peak_18332_1	chr3(.):13459265-13460808	0.612
MACS_peak_18332_2	chr3(.):13460809-13462808	5.8098
MACS_peak_18332_3	chr3(.):13462809-13463646	2.8052
MACS_peak_18333	chr3(.):13468601-13470696	1.8209
MACS_peak_18334	chr3(.):13492391-13494835	2.143
MACS_peak_18335_1	chr3(.):13520963-13522027	1.2573
MACS_peak_18336	chr3(.):14014153-14015436	0.886
MACS_peak_18337	chr3(.):14123379-14124648	1.0407
MACS_peak_18338_1	chr3(.):14160862-14165370	5.0773
MACS_peak_18338_2	chr3(.):14165371-14165438	3.3108
MACS_peak_18338_3	chr3(.):14165439-14167370	6.6452
MACS_peak_18338_4	chr3(.):14167371-14167438	0.6722
MACS_peak_18338_5	chr3(.):14167439-14168259	1.0751
MACS_peak_18339	chr3(.):14185280-14187076	0.4104
MACS_peak_18341_1	chr3(.):14218790-14219171	0.1565
MACS_peak_18341_2	chr3(.):14219172-14219226	0.0255
MACS_peak_18341_3	chr3(.):14219227-14221171	2.643
MACS_peak_18341_4	chr3(.):14221172-14221225	0.1435
MACS_peak_18342	chr3(.):14410753-14412362	0.3777
MACS_peak_18343_1	chr3(.):14443343-14445104	1.1211
MACS_peak_18343_2	chr3(.):14445105-14445593	0.4664
MACS_peak_18344	chr3(.):14471932-14474958	3.2349
MACS_peak_18346	chr3(.):14527174-14529061	0.6693
MACS_peak_18347_1	chr3(.):14692326-14694251	2.8072
MACS_peak_18348	chr3(.):14727625-14733622	1.3137
MACS_peak_18349	chr3(.):14739681-14741104	0.8044
MACS_peak_18350	chr3(.):14782094-14783869	2.317
MACS_peak_18351_1	chr3(.):14987880-14988234	0.3319
MACS_peak_18351_2	chr3(.):14988235-14990234	5.271
MACS_peak_18351_3	chr3(.):14990235-14990951	0.8816
MACS_peak_18352	chr3(.):14999996-15001581	0.8136
MACS_peak_18353	chr3(.):15029887-15031615	0.4773
MACS_peak_18354	chr3(.):15039770-15041666	0.7776
MACS_peak_18355	chr3(.):15086273-15087307	0.3529
MACS_peak_18356	chr3(.):15090888-15093677	0.5715
MACS_peak_18357_1	chr3(.):15105487-15105815	0.438
MACS_peak_18357_2	chr3(.):15105816-15107269	2.3603
MACS_peak_18358_1	chr3(.):15139119-15139654	0.457
MACS_peak_18358_2	chr3(.):15139655-15141654	3.4273
MACS_peak_18359	chr3(.):15166325-15167899	0.5918
MACS_peak_18360	chr3(.):15221052-15222426	0.4903
MACS_peak_18361_1	chr3(.):15247038-15248465	3.2462
MACS_peak_18361_2	chr3(.):15248466-15248731	0.8979
MACS_peak_18361_3	chr3(.):15248732-15249196	0.8124
MACS_peak_18362	chr3(.):15332653-15334597	0.8923
MACS_peak_18363	chr3(.):15351879-15353110	0.4684
MACS_peak_18364	chr3(.):15368685-15370610	0.6487
MACS_peak_18365_1	chr3(.):15373264-15374395	0.7671
MACS_peak_18366	chr3(.):15386704-15387953	0.3014
MACS_peak_18367	chr3(.):15388634-15389952	0.5431
MACS_peak_18368	chr3(.):15397709-15399148	0.6785
MACS_peak_18369	chr3(.):15402551-15403716	0.4468
MACS_peak_18370	chr3(.):15419073-15420192	0.2349
MACS_peak_18371	chr3(.):15425453-15428998	1.1339
MACS_peak_18372_1	chr3(.):15468273-15469932	1.5428
MACS_peak_18373_1	chr3(.):15642159-15642253	0.1559
MACS_peak_18373_2	chr3(.):15642254-15644129	2.6974
MACS_peak_18373_3	chr3(.):15644130-15644253	0.2424
MACS_peak_18373_4	chr3(.):15644254-15644386	0.0572
MACS_peak_18375	chr3(.):15687972-15690867	2.1825
MACS_peak_18376_1	chr3(.):15834942-15838690	1.9278
MACS_peak_18376_2	chr3(.):15838691-15840690	4.0144
MACS_peak_18376_3	chr3(.):15840691-15840798	0.1835
MACS_peak_18378	chr3(.):15845813-15848800	1.1798
MACS_peak_18379	chr3(.):15850256-15851816	0.4846
MACS_peak_18380_1	chr3(.):15900053-15902052	1.5922
MACS_peak_18380_2	chr3(.):15902053-15902297	0.0464
MACS_peak_18381_1	chr3(.):16305331-16305495	0.1203
MACS_peak_18381_2	chr3(.):16305496-16305665	0.3467
MACS_peak_18381_3	chr3(.):16305666-16307495	2.5914
MACS_peak_18381_4	chr3(.):16307496-16307665	0.4337
MACS_peak_18381_5	chr3(.):16307666-16309588	1.2066
MACS_peak_18382	chr3(.):16842417-16843851	0.3904
MACS_peak_18383	chr3(.):16857101-16858585	0.829
MACS_peak_18384	chr3(.):16865117-16866600	0.9662
MACS_peak_18385	chr3(.):16878837-16881044	0.8957
MACS_peak_18386	chr3(.):16882316-16885442	3.5188
MACS_peak_18387_1	chr3(.):16925451-16927450	2.8357
MACS_peak_18387_2	chr3(.):16927451-16928699	1.4485
MACS_peak_18388	chr3(.):16928961-16930999	0.5988
MACS_peak_18389	chr3(.):16953059-16955390	1.5961
MACS_peak_18390_1	chr3(.):16973913-16975523	0.9801
MACS_peak_18391	chr3(.):17236250-17238290	0.5109
MACS_peak_18392	chr3(.):17363362-17364536	0.7332
