Gene,Protein_Acc,GROUP,mean_frac,cv_frac,Sto_IRF4,Sto_p300,Sto_IKZF1,Sto_IKZF3
PPP6R3,Q5H9R7,MM1S_B1_SAN24h,3.548117816392989e-6,0.03503012016727898,0.0016510548484114883,0.053669190293423936,0.05227281537673226,0.01641809621187045
PPP6R3,Q5H9R7,MM1S_B2_SAN24h,4.4127454762647684e-6,0.2525642441343871,0.001956223944343401,0.06849390719414485,0.06445169598091638,0.01812872851987935
PPP6R3,Q5H9R7,MM1S_B4_SAN24h,8.544580665914757e-6,0.11782426094620387,0.004086000804194463,0.10502593750744488,0.273062920854992,0.11044846639443609
PPP6R3,Q5H9R7,MM1S_B5_SAN24h,6.058932845289788e-6,0.32430842282880645,0.0042145265061654886,0.09614649812553928,0.23517461137237208,0.06188981531084605
PPT1,P50897,MM1S_B1_SAN24h,2.0262451224814603e-5,0.12741804483136204,0.009428778881260815,0.306491894257704,0.2985175314813904,0.093759816024241
PPT1,P50897,MM1S_B2_SAN24h,2.1518590821744796e-5,0.08939887131346885,0.009539454029344422,0.3340080162386711,0.31429632210621006,0.08840407706179071
PPT1,P50897,MM1S_B4_SAN24h,4.324171283684747e-5,0.35868977834149984,0.020678097654449303,0.5315066482120243,1.3818944277867935,0.5589485375391563
PPT1,P50897,MM1S_B5_SAN24h,1.3650499921714636e-5,0.17478303842914775,0.009495136389768762,0.21661368406750153,0.5298376952013064,0.13943493691507167
PPWD1,Q96BP3,MM1S_B1_SAN24h,2.239930631252296e-4,0.03179544291052545,0.10423127190838725,3.3881418124654976,3.2999885123084653,1.0364761970954421
PPWD1,Q96BP3,MM1S_B2_SAN24h,2.1636802766619425e-4,0.021156050702657307,0.09591858827743739,3.358428825424344,3.1602290261563515,0.8888972307694523
PPWD1,Q96BP3,MM1S_B4_SAN24h,2.3139403247289238e-4,0.03640481485673098,0.11065214780423846,2.8441858230724457,7.394760825129206,2.991032213131929
PPWD1,Q96BP3,MM1S_B5_SAN24h,2.0977233256762713e-4,0.044493180594885065,0.14591530859328117,3.3287834169812,8.142213826749913,2.142748773000285
PQBP1,O60828,MM1S_B1_SAN24h,2.2587468176810122e-4,0.044249859659597324,0.10510685038236613,3.4166033670783014,3.3277095489307036,1.0451829530464385
PQBP1,O60828,MM1S_B2_SAN24h,2.3707448326536253e-4,0.05753382109048791,0.10509801284734568,3.6798310127378135,3.462663460296795,0.9739648409874803
PQBP1,O60828,MM1S_B4_SAN24h,1.9412430842281366e-4,0.1023828384590894,0.09282984283751201,2.386084031767719,6.203715868508795,2.5092784530327683
PQBP1,O60828,MM1S_B5_SAN24h,1.8350362678849644e-4,0.05708299633586735,0.12764308811886627,2.91193706211246,7.122606441983335,1.8744234109872002
PRAF2,O60831,MM1S_B1_SAN24h,9.684333001280943e-6,0.13762462179131263,0.004506435745037081,0.14648620412470112,0.14267489897992847,0.044812015606759084
PRAF2,O60831,MM1S_B2_SAN24h,6.737201490409178e-6,0.4114759807406616,0.0029866836744367226,0.10457372991812519,0.09840224516859834,0.02767821018916755
PRAF2,O60831,MM1S_B4_SAN24h,1.3725958785327102e-5,0.46880661256724593,0.006563725105775262,0.16871298264736986,0.4386464993429145,0.17742369776906025
PRAF2,O60831,MM1S_B5_SAN24h,5.069672365730609e-6,0.11284279892899066,0.0035264078854342273,0.0804483655876373,0.19677693396499868,0.05178487605213929
PRC1,O43663,MM1S_B1_SAN24h,7.5675805878739e-5,0.07428425925462871,0.035214418649310075,1.1446799222814776,1.1148974284078876,0.35017232406646615
PRC1,O43663,MM1S_B2_SAN24h,7.056690248808704e-5,0.05822221433073424,0.03128316941637697,1.0953278171141214,1.0306863538676174,0.2899075472574504
PRC1,O43663,MM1S_B4_SAN24h,8.773782531967144e-5,0.06226897311260739,0.0419560466254983,1.0784317825942633,2.8038762565406357,1.1341116235226272
PRC1,O43663,MM1S_B5_SAN24h,7.16020677123127e-5,0.05762839912016852,0.049805604382031216,1.1362212199526938,2.779200376975961,0.7313893155351152
PRCC,Q92733,MM1S_B1_SAN24h,1.4955001490682486e-4,0.20276639878451347,0.0695904955723644,2.2621087077030095,2.2032527450734904,0.6920081745546406
PRCC,Q92733,MM1S_B2_SAN24h,1.6021157895195062e-4,0.08575480844885783,0.07102374895462116,2.486777694110517,2.3400189371389293,0.6581916487555108
PRCC,Q92733,MM1S_B4_SAN24h,1.1475968450424932e-4,0.10311663899529938,0.05487784380619054,1.4105716739496719,3.667425690313017,1.4834000231240978
PRCC,Q92733,MM1S_B5_SAN24h,1.0400332446832653e-4,0.20689611122132362,0.0723435593186753,1.650382286183855,4.036839826057451,1.0623564755405153
PRCP,P42785,MM1S_B2_SAN24h,1.5160829423311012e-5,0.16966437278325835,0.006720980780221973,0.23532389282182536,0.2214361045896733,0.062284707384494833
PRCP,P42785,MM1S_B4_SAN24h,1.826931236556219e-5,0.2242498872740595,0.0087363473921602125,0.2245577324190559,0.5838404471331143,0.23615173309868095
PRCP,P42785,MM1S_B5_SAN24h,7.475801561633074e-6,0.048709031753718025,0.005200084675113942,0.11863015471300876,0.2901697001512059,0.07636261859374949
PRDM1,O75626,MM1S_B1_SAN24h,1.3200244474035315e-4,0.04228291616520691,0.06142503932191587,1.996682379946798,1.9447323285911775,0.6108108439737301
PRDM1,O75626,MM1S_B2_SAN24h,1.2471500303233926e-4,0.07148838205533686,0.05528768347573816,1.9358056995041601,1.8215629029443485,0.512362302446458
PRDM1,O75626,MM1S_B4_SAN24h,1.227053388960389e-4,0.016179039453226757,0.058677439304681604,1.5082358934398985,3.921348460915602,1.5861066832149968
PRDM1,O75626,MM1S_B5_SAN24h,9.336574115856488e-5,0.04322264649949755,0.06494417431717511,1.481579229627887,3.6239470634715056,0.9536973959293764
PRDM10,Q9NQV6,MM1S_B1_SAN24h,9.341556972880305e-6,0.13110074450456544,0.004346930888407083,0.14130133912070875,0.13762493475231122,0.04322589865556786
PRDM10,Q9NQV6,MM1S_B2_SAN24h,1.396291868953337e-5,0.27336740814764826,0.0061899323267803775,0.2167301200634455,0.20393965507972642,0.05736337244675293
PRDM15,P57071,MM1S_B1_SAN24h,1.9067838714300534e-5,0.11291510189973673,0.00887288674928466,0.2884220641473661,0.2809178455520435,0.08823202237463132
PRDM15,P57071,MM1S_B2_SAN24h,1.640013520688668e-5,0.053924239339603504,0.007270380164626558,0.25456019271312363,0.23953716208778716,0.06737610416330411
PRDM15,P57071,MM1S_B4_SAN24h,1.5957895933263515e-5,0.06578302811069676,0.007631032834258548,0.1961468966783774,0.5099734960218124,0.2062740351603051
PRDM15,P57071,MM1S_B5_SAN24h,2.6238287438709246e-5,0.12159237736878557,0.01825106181409412,0.41636365981583384,1.01842671127673,0.26801464962877297
PRDM2,Q13029,MM1S_B1_SAN24h,8.141138743036574e-6,0.1280163236820972,0.003788337166026161,0.12314369111039741,0.11993971578535033,0.03767124037984767
PRDM2,Q13029,MM1S_B2_SAN24h,8.487459064289732e-6,0.19863234619467382,0.003762594225636638,0.13174093919317714,0.12396616442177333,0.034868732408817875
PRDM2,Q13029,MM1S_B4_SAN24h,1.6636641235433943e-6,0.29706485822946244,7.95560743410694e-4,0.020448971237366248,0.05316644580448644,0.02150475935861973
PRDM2,Q13029,MM1S_B5_SAN24h,3.7850478484591208e-6,0.10290607657247457,0.002632837315045807,0.060063233107107615,0.146914841196698,0.0386628996005395
PRDM4,Q9UKN5,MM1S_B1_SAN24h,2.2027447577591113e-5,0.13433066645941438,0.010250089203093003,0.33318940827110843,0.32452042463872216,0.10192692924680699
PRDM4,Q9UKN5,MM1S_B4_SAN24h,1.0793498889575572e-5,0.4129785167012229,0.005161428847972188,0.13266857487638692,0.34493258923632497,0.13951830358851736
PRDM4,Q9UKN5,MM1S_B5_SAN24h,1.4144490777206728e-5,NA,0.009838750951513459,0.22445260423287802,0.5490117165064232,0.14448087546436916
PRDX1,Q06830,MM1S_B1_SAN24h,0.0019294263444977428,0.0328130423009802,0.897824955534965,29.184698761007944,28.425365872282256,8.927975055203984
PRDX1,Q06830,MM1S_B2_SAN24h,0.0017624673111494562,0.05144010821030548,0.7813232767985343,27.356726802373515,25.742252283868673,7.240683057939669
PRDX1,Q06830,MM1S_B4_SAN24h,0.002074104827926847,0.024683590388349268,0.991832639452931,25.493913927303772,66.28307983941453,26.81017434824477
PRDX1,Q06830,MM1S_B5_SAN24h,9.938421849060883e-4,0.04023704894150467,0.6913056041689466,15.770837572896863,38.575514132403256,10.151739727530131
PRDX2,P32119,MM1S_B1_SAN24h,4.158366377007747e-4,0.04355158516394097,0.1935023390855044,6.2899871973328425,6.126333147390085,1.9241880567349932
PRDX2,P32119,MM1S_B2_SAN24h,3.5362404798617973e-4,0.10362381685634106,0.15676585782866442,5.488894126040895,5.164963570851263,1.4527813576659572
PRDX2,P32119,MM1S_B4_SAN24h,5.303036912182819e-4,0.18168532080533034,0.25359012846924994,6.51824173841959,16.94714820142029,6.8547810253597
PRDX2,P32119,MM1S_B5_SAN24h,2.734773177608386e-4,0.06076924231163761,0.19022778993731698,4.339689362939685,10.61489268255586,2.793472236795248
PRDX3,P30048,MM1S_B1_SAN24h,3.3318419077299857e-4,0.04346861463371675,0.1550414619966182,5.039777894279468,4.908652021152007,1.5417329365760282
PRDX3,P30048,MM1S_B2_SAN24h,2.9373302387121605e-4,0.06790812408149904,0.13021543563569624,4.559275531549704,4.290207005124571,1.2067331496290932
PRDX3,P30048,MM1S_B4_SAN24h,4.8450307901654874e-4,0.049794387848283946,0.23168837043033208,5.955282311505809,15.48347790164284,6.262755790255179
PRDX3,P30048,MM1S_B5_SAN24h,3.1180654355331074e-4,0.023826126191471068,0.2168891744068208,4.947918721130078,12.102623444740502,3.1849914640050287
PRDX4,Q13162,MM1S_B1_SAN24h,9.948754186944007e-5,0.12338928336737387,0.04629479539861103,1.504858658229112,1.4657049674052185,0.4603556360920011
PRDX4,Q13162,MM1S_B2_SAN24h,6.915838850959745e-5,0.0512692828089223,0.03065875797332314,1.073465095540163,1.010113874622038,0.2841209983459308
PRDX4,Q13162,MM1S_B4_SAN24h,1.5320532574971524e-4,0.039445941201522436,0.07326246994394708,1.8831272823234242,4.896049949723199,1.980353856335736
PRDX4,Q13162,MM1S_B5_SAN24h,5.864054254015454e-5,0.029443126733115853,0.04078971118875074,0.9305405683445754,2.2761049106637374,0.5989920073729411
PRDX5,P30044,MM1S_B1_SAN24h,2.609098694137199e-4,0.06834759484468363,0.12140986494407259,3.9465491721558923,3.843867126062791,1.2073001969860608
PRDX5,P30044,MM1S_B2_SAN24h,2.1133861174759045e-4,0.1132970705092862,0.09368898679714474,3.2803630613728,3.0867703624987732,0.8682350565533437
PRDX5,P30044,MM1S_B4_SAN24h,4.2256156323707456e-4,0.03416390381868162,0.2020680656800275,5.193926544648524,13.503985650092067,5.462090937118437
PRDX5,P30044,MM1S_B5_SAN24h,1.8785345462559222e-4,0.054232999232071526,0.13066878013176725,2.980962536509469,7.2914429511915495,1.918855334618953
PRDX6,P30041,MM1S_B1_SAN24h,1.2867852677020167e-4,0.028619002541502896,0.05987831196833556,1.946404459288249,1.8957625481689013,0.5954301808000956
PRDX6,P30041,MM1S_B2_SAN24h,1.042843725877747e-4,0.08300912830774165,0.04623053556438411,1.61868482473021,1.5231571169786136,0.4284278551025773
PRDX6,P30041,MM1S_B4_SAN24h,2.1360084638046315e-4,0.08470321238709243,0.10214348301125835,2.625480409235528,6.826136154629358,2.7610349560378356
PRDX6,P30041,MM1S_B5_SAN24h,1.1137903670744662e-4,0.05059395074197516,0.07747402297083252,1.7674241681588911,4.323124606516436,1.1376967177780501
PREB,Q9HCU5,MM1S_B1_SAN24h,2.958961512045022e-4,0.0733008625137745,0.13769012201774686,4.475755222308336,4.359304195350156,1.3691911403709727
PREB,Q9HCU5,MM1S_B2_SAN24h,3.0053776403435236e-4,0.08849968030874714,0.133232060028325,4.664897585602242,4.389595706916371,1.2346888265946812
PREB,Q9HCU5,MM1S_B4_SAN24h,2.637012211246648e-4,0.03756889363608292,0.12610137860604892,3.241290480287245,8.42721585631145,3.408639534031624
PREB,Q9HCU5,MM1S_B5_SAN24h,5.054056122564621e-4,0.06679154026109678,0.3515545399839764,8.020055840234164,19.617079687593808,5.162536175645873
PREP,P48147,MM1S_B1_SAN24h,1.351416812847446e-5,0.0932360032684854,0.006288582838956783,0.20441667906105604,0.19909812810782418,0.06253369364781877
PREP,P48147,MM1S_B2_SAN24h,1.1564002664230337e-5,0.03647709180822795,0.005126463564666503,0.17949454133191706,0.1689015575555849,0.04750798930747455
PREP,P48147,MM1S_B4_SAN24h,2.7843456981697252e-5,0.06341722563497101,0.013314683548205372,0.3422385822415196,0.8898055957797686,0.359908489718575
PREP,P48147,MM1S_B5_SAN24h,1.2759668308885358e-5,0.05223877186084588,0.008875483797362521,0.20247747523666002,0.495260487680643,0.13033541305520124
PREPL,Q4J6C6,MM1S_B1_SAN24h,4.529065583237083e-6,0.09883136111328321,0.0021075218121079887,0.06850710579990096,0.06672467525397477,0.020957205578660983
PREPL,Q4J6C6,MM1S_B2_SAN24h,4.858917141866075e-6,0.15187293628703363,0.002154017290964348,0.07541931017075634,0.07096839192481565,0.019961720031049655
PREPL,Q4J6C6,MM1S_B4_SAN24h,8.907949788441133e-6,0.2540698980939618,0.004259763167136971,0.1094922986135934,0.28467526765410145,0.11514542741421173
PREPL,Q4J6C6,MM1S_B5_SAN24h,4.089070526011022e-6,0.06676536415640093,0.0028443121185690017,0.06488763313657638,0.15871533756582995,0.04176838167872816
PRIM1,P49642,MM1S_B1_SAN24h,3.1154236263417623e-5,0.12011386812651534,0.014497081408520929,0.4712421404787016,0.458981275333263,0.14415903722726914
PRIM1,P49642,MM1S_B2_SAN24h,3.779239206036653e-5,0.07410213705694521,0.016753828803441864,0.5866072739410739,0.5519882750020165,0.15526116778418073
PRIM1,P49642,MM1S_B4_SAN24h,4.369043867678472e-5,0.10470428791552483,0.02089267742313947,0.537022173650414,1.396234556730179,0.5647488316425673
PRIM1,P49642,MM1S_B5_SAN24h,2.3692692155984708e-5,0.1551594031880617,0.016480373960811062,0.37596874567363053,0.9196206349242773,0.2420123112753352
PRIM2,P49643,MM1S_B1_SAN24h,2.1867620465376424e-5,0.0683142583255778,0.010175716439226348,0.3307718471462023,0.32216576406618,0.10118736617663988
PRIM2,P49643,MM1S_B2_SAN24h,2.5030422699210326e-5,0.09019641462394741,0.011096291976186909,0.388518091200024,0.3655894505497048,0.10283161362751192
PRIM2,P49643,MM1S_B4_SAN24h,2.799471363026396e-5,0.0753459982799205,0.01338701416475028,0.34409775730710507,0.8946393709960436,0.361863654696161
PRIM2,P49643,MM1S_B5_SAN24h,1.7457797469909948e-5,0.07362402337807862,0.012143450349247971,0.2770299877183176,0.677616147964962,0.17832510917938812
PRKAA1,Q13131,MM1S_B1_SAN24h,2.8833668057397454e-5,0.0529631958288311,0.013417245398026178,0.4361409902118325,0.42479339328437343,0.13342114349199896
PRKAA1,Q13131,MM1S_B2_SAN24h,3.371676979390909e-5,0.08567603638440267,0.014947055693905555,0.5233461375853417,0.4924605345819826,0.13851743080329235
PRKAA1,Q13131,MM1S_B4_SAN24h,4.419338169865907e-5,0.11230363915497725,0.021133183736110485,0.5432041110035125,1.412307327992611,0.5712499447599607
PRKAA1,Q13131,MM1S_B5_SAN24h,3.275696961901247e-5,0.0445270052703116,0.022785384860026906,0.5198057147177535,1.2714462755395348,0.3346006386982349
PRKAB1,Q9Y478,MM1S_B1_SAN24h,3.1074539482368996e-5,0.08988773288407245,0.014459995899086833,0.47003663887779357,0.45780713869590917,0.14379025876873336
PRKAB1,Q9Y478,MM1S_B2_SAN24h,3.553959007922628e-5,0.12360565023422933,0.015755134180995348,0.5516396532947052,0.5190842905835539,0.1460060598825784
PRKAB1,Q9Y478,MM1S_B4_SAN24h,5.839934520371427e-5,0.2033085165861424,0.027926446106206974,0.7178170842611348,1.8662935491917416,0.7548782518865691
PRKAB1,Q9Y478,MM1S_B5_SAN24h,5.049920577105722e-5,0.13673861133407794,0.03512668760273189,0.8013493327926057,1.960102776358436,0.5158311865009061
PRKAB2,O43741,MM1S_B1_SAN24h,1.7293984990364058e-5,NA,0.008047454804001784,0.26159057263860136,0.25478446075059863,0.0800239237114983
PRKAB2,O43741,MM1S_B2_SAN24h,8.80808484703159e-6,0.05335684259631306,0.00390473154961037,0.1367176396907005,0.1286491617947407,0.03618594814289213
PRKAB2,O43741,MM1S_B4_SAN24h,1.937184712710263e-5,0.09022732592142259,0.009263577235080105,0.23810956737653363,0.6190746352228073,0.2504032544219524
PRKAB2,O43741,MM1S_B5_SAN24h,1.1266392420112764e-5,0.3555060116369908,0.007836777646469555,0.1787813473694563,0.4372996906589635,0.11508213804388938
PRKACA,P17612,MM1S_B1_SAN24h,1.0611312401768275e-4,0.09250481202777211,0.0493778946911045,1.6050778864283155,1.5633166731942187,0.49101398815317493
PRKACA,P17612,MM1S_B2_SAN24h,1.175182543731881e-4,0.0827700030453439,0.05209727693083821,1.824098954256588,1.7164486018532048,0.48279615063250986
PRKACA,P17612,MM1S_B4_SAN24h,1.4828508071538694e-4,0.18156362680787305,0.07090961894362863,1.8226499613522424,4.73881151603909,1.9167540684029922
PRKACA,P17612,MM1S_B5_SAN24h,1.025999597889239e-4,0.21712415730017973,0.07136739440809095,1.628112919124848,3.982368890082514,1.048021611127962
PRKACB,P22694,MM1S_B1_SAN24h,1.1502374550655549e-5,0.15416335215401386,0.005352429725518819,0.17398608516696296,0.16945928303240015,0.05322458323258683
PRKACB,P22694,MM1S_B2_SAN24h,1.0304578429694113e-5,0.08406548871975154,0.004568145425327189,0.15994596616428705,0.1505066539038936,0.04233394059742062
PRKACB,P22694,MM1S_B4_SAN24h,1.8893510825394503e-5,0.05229571022084032,0.009034837804805728,0.23223008417016128,0.6037882317347536,0.24422021127330504
PRKACB,P22694,MM1S_B5_SAN24h,1.1175881993960279e-5,0.13766846374117941,0.007773819597611078,0.17734507785787446,0.4337865712963507,0.11415760666166123
PRKAG1,P54619,MM1S_B1_SAN24h,2.1114382975058663e-5,0.07675502939367403,0.009825210487972812,0.319378300399465,0.3110686567254095,0.09770193355394394
PRKAG1,P54619,MM1S_B2_SAN24h,2.8051184916347435e-5,0.07211951975976699,0.01243543274719133,0.43540586391863206,0.40971011173371685,0.11524170581437017
PRKAG1,P54619,MM1S_B4_SAN24h,3.2681796196670085e-5,0.12157153233076994,0.015628367355089785,0.4017091556844769,1.044426529185901,0.4224495513673387
PRKAG1,P54619,MM1S_B5_SAN24h,2.902679398939986e-5,0.11921698838630378,0.020190716051991454,0.4606132243340235,1.1266612735524593,0.2964982390366817
PRKAR1A,P10644,MM1S_B1_SAN24h,6.213434184105878e-5,0.05549150861772351,0.028913134134262455,0.939850362526712,0.9153971620125859,0.28751232489929285
PRKAR1A,P10644,MM1S_B2_SAN24h,5.612989218405238e-5,0.011552984336876009,0.02488306648875675,0.8712389252339383,0.8198222095398042,0.23059648074606715
PRKAR1A,P10644,MM1S_B4_SAN24h,1.2259019292454825e-4,0.04237169961504799,0.05862237673923736,1.5068205737093177,3.917668690482239,1.5846182899912813
PRKAR1A,P10644,MM1S_B5_SAN24h,8.138246099957685e-5,0.06324009684881421,0.05660873750834437,1.2914219110433713,3.158821714451157,0.8312925080068361
PRKAR2A,P13861,MM1S_B1_SAN24h,5.1503725894412956e-5,0.08836164251095223,0.02396636209664361,0.779050586504379,0.7587811042952921,0.23832160338573644
PRKAR2A,P13861,MM1S_B2_SAN24h,4.184257821256514e-5,0.0731996389762477,0.01854932577298056,0.6494735951281555,0.6111445005200549,0.1719004064629397
PRKAR2A,P13861,MM1S_B4_SAN24h,4.200589981779676e-5,0.06508560393657818,0.020087134424408265,0.5163166200544739,1.3424010078277833,0.54297424248113
PRKAR2A,P13861,MM1S_B5_SAN24h,4.274991150438834e-5,0.04517597558412601,0.029736364434462776,0.6783792445428659,1.6593175862748775,0.4366749384948933
PRKAR2B,P31323,MM1S_B4_SAN24h,1.3497251105754826e-5,0.19797147148835348,0.006454357566372704,0.16590181620147862,0.4313375874784506,0.1744673897360453
PRKCA,P17252,MM1S_B1_SAN24h,5.750230583134334e-5,0.06932320976602765,0.026757696827044746,0.86978571560240725,0.8471554700271774,0.26607864743993836
PRKCA,P17252,MM1S_B2_SAN24h,7.83256830971324e-5,0.07972675286806606,0.03472273158645014,1.2157583295545351,1.144009583518313,0.32178267535247673
PRKCA,P17252,MM1S_B4_SAN24h,1.1902357189742995e-4,0.038264479620935966,0.05691682593986387,1.4629813577485935,3.803688614299824,1.538515638725224
PRKCA,P17252,MM1S_B5_SAN24h,4.217517190734209e-5,0.07308558004337558,0.02933658194342933,0.6692589586771728,1.6370093407757147,0.43080418065332476
PRKCB,P05771,MM1S_B2_SAN24h,1.4138346834385577e-5,0.21164102103499996,0.006267701765175931,0.21945308678277667,0.20650192419751867,0.05808407778311956
PRKCB,P05771,MM1S_B4_SAN24h,1.3610487951582863e-5,NA,0.0065085071918731694,0.16729366986387276,0.4349563471436915,0.17593110532959583
PRKCD,Q05655,MM1S_B1_SAN24h,5.301600654361955e-6,0.179694711061295,0.002467007556593582,0.08019254971300474,0.07810608512666439,0.024531933302236523
PRKCD,Q05655,MM1S_B2_SAN24h,5.057427607979386e-6,0.14560309981797673,0.002242019404184424,0.07850055687219554,0.07386779690518064,0.020777253663768744
PRKCD,Q05655,MM1S_B4_SAN24h,1.181929242611945e-5,0.21811544581487474,0.0056519611958000555,0.14527714305274744,0.377714324260516,0.1527778569099052
PRKCD,Q05655,MM1S_B5_SAN24h,9.597375225731017e-6,0.16134793479397427,0.006675827792002005,0.15229645924664653,0.3725175780188355,0.09803372893481427
PRKCI,P41743,MM1S_B1_SAN24h,3.127153565823994e-5,NA,0.014551664639563127,0.4730164230329439,0.4607093942759374,0.14470181310153385
PRKCI,P41743,MM1S_B5_SAN24h,7.3923316499197e-5,0.5402877658069933,0.05142023930034586,1.1730560797928358,2.8692985502505644,0.7551000352904064
PRKCSH,P14314,MM1S_B1_SAN24h,1.85911156162135e-4,0.0666183094210834,0.0865105195597261,2.81211102169076,2.7389449971583884,0.8602609627639068
PRKCSH,P14314,MM1S_B2_SAN24h,1.6582026903326017e-4,0.06282577188859137,0.07351014974353463,2.573834856137255,2.42193836573868,0.6812336348349499
PRKCSH,P14314,MM1S_B4_SAN24h,3.5224669714993046e-4,0.03278147842451367,0.1684436421287357,4.329649522726097,11.256902561523946,4.553190965580304
PRKCSH,P14314,MM1S_B5_SAN24h,1.5428307756294827e-4,0.08454351536603438,0.10731759807295438,2.4482492225079224,5.988424650622535,1.5759460320447096
PRKD2,Q9BZL6,MM1S_B1_SAN24h,3.497658800108371e-5,0.09286849176925499,0.016275746237419796,0.5290594209053556,0.5152942550671413,0.16184608761062122
PRKD2,Q9BZL6,MM1S_B2_SAN24h,3.80649394838342e-5,0.10453013648165342,0.016874652403766045,0.5908377100787139,0.5559690492778511,0.15638086486968322
PRKD2,Q9BZL6,MM1S_B4_SAN24h,3.839826083697114e-5,0.07159540696135525,0.01836196892439731,0.4719732308392408,1.2271101028657307,0.4963413873046943
PRKD2,Q9BZL6,MM1S_B5_SAN24h,1.3914680293721413e-5,0.06520239196441864,0.009678897327323431,0.2208058443522454,0.5400917313336265,0.14213344420170723
PRKD3,O94806,MM1S_B1_SAN24h,2.940648143182819e-5,0.25782328509304786,0.013683794128375346,0.4448054234651212,0.4332323937111914,0.13607170516427472
PRKD3,O94806,MM1S_B2_SAN24h,5.067663242299559e-5,0.07123550035998466,0.022465569858442693,0.786594326992674,0.7401729657492684,0.20819304363682722
PRKD3,O94806,MM1S_B4_SAN24h,4.641712418061429e-5,0.07000011446770328,0.022196572792268186,0.5705373000825433,1.4833724441280691,0.5999943567318521
PRKD3,O94806,MM1S_B5_SAN24h,3.15368331518539e-5,0.04698579446549897,0.0219366714622581,0.5004439142905113,1.2240872559213611,0.32213738443636
PRKDC,P78527,MM1S_B1_SAN24h,0.0012549719113097947,0.033811165177517186,0.5839793281990531,18.982832534422037,18.488933687543522,5.80709284451704
PRKDC,P78527,MM1S_B2_SAN24h,0.0012536682232489895,0.023118520412616927,0.555766429261186,19.4592313101524,18.310832478417645,5.150401489396205
PRKDC,P78527,MM1S_B4_SAN24h,0.0012354434935265032,0.01712918526697786,0.5907865236995434,15.185486124871511,39.48161086937627,15.969518518481737
PRKDC,P78527,MM1S_B5_SAN24h,0.001177729916115511,0.014469411805924018,0.8192158710640864,18.688869816443013,45.71302940573103,12.030086626741777
PRKRA,O75569,MM1S_B1_SAN24h,8.458905095999452e-5,0.07573747786395446,0.039362042056428875,1.279502572247519,1.2462122377378921,0.39141630830732815
PRKRA,O75569,MM1S_B2_SAN24h,6.718913775796067e-5,0.07532406384128666,0.029785765072760716,1.0428987102931304,0.9813513839147517,0.2760307940828446
PRKRA,O75569,MM1S_B4_SAN24h,5.067823186275616e-5,0.10117618780029498,0.02423422567387123,0.6229128169902785,1.6195465356671461,0.6550740413922737
PRKRA,O75569,MM1S_B5_SAN24h,8.94434331656449e-5,0.0583930157943377,0.06221586036757309,1.4193378766176388,3.471704534717486,0.9136324334231841
PRKRIP1,Q9H875,MM1S_B1_SAN24h,1.1633373567993816e-4,0.12327501561899873,0.05413387837370179,1.759675896021585,1.7138923231881307,0.5383075094787049
PRKRIP1,Q9H875,MM1S_B2_SAN24h,1.1003217345115465e-4,0.08178850384768699,0.048778605861377354,1.707901241363425,1.6071083704098428,0.4520413451620006
PRKRIP1,Q9H875,MM1S_B4_SAN24h,1.3590565066558526e-4,0.11652472368778984,0.06498980109455182,1.6704878719972038,4.343196627481301,1.756735792808491
PRKRIP1,Q9H875,MM1S_B5_SAN24h,8.310858607698583e-5,0.06427842026640132,0.0578094109730375,1.3188130186455238,3.2258204425481916,0.8489242535587463
PRKX,P51817,MM1S_B1_SAN24h,1.86734923173803e-5,0.15054499618974077,0.008689384519572725,0.2824571405137553,0.275108118404469,0.0864072754466889
PRKX,P51817,MM1S_B2_SAN24h,1.4069992570227578e-5,0.17574703251072404,0.006237399485345136,0.21839210317274416,0.2055035552056502,0.057803260340835216
PRKX,P51817,MM1S_B4_SAN24h,1.6246006571928006e-5,0.17047492015517896,0.0077688067458533145,0.19968821615498009,0.5191807743657287,0.20999819430123912
PRKX,P51817,MM1S_B5_SAN24h,1.1642413397703645e-5,0.23498071860273245,0.008098333669187815,0.18474825625262878,0.4518947669753384,0.11892305680802373
PRMT1,Q99873,MM1S_B1_SAN24h,3.300894831107278e-4,0.14713285069448084,0.15360139366895406,4.992967032007207,4.863059092549853,1.5274128911953404
PRMT1,Q99873,MM1S_B2_SAN24h,2.9714772199195515e-4,0.06763462954920117,0.13172921300228674,4.612277912365899,4.34008141694557,1.2207616349657595
PRMT1,Q99873,MM1S_B4_SAN24h,3.552351330851628e-4,0.10721797565868375,0.1698727060128597,4.366381961455448,11.352405322533366,4.591819914017892
PRMT1,Q99873,MM1S_B5_SAN24h,3.0975910204815465e-4,0.046333465742889164,0.21546499679772058,4.915428786703643,12.023152971543713,3.1640775869495372
PRMT3,O60678,MM1S_B1_SAN24h,1.30217763057465e-5,0.18049316131855467,0.0060594568774464,0.1969687103631683,0.19184394203667582,0.06025526414298789
PRMT3,O60678,MM1S_B2_SAN24h,8.555334480328126e-6,0.21671508884206245,0.0037926842262498094,0.1327944902017055,0.12495753945181196,0.035147582616053365
PRMT3,O60678,MM1S_B4_SAN24h,1.219124083286236e-5,0.218697949217075,0.005829826154712896,0.14984895665600662,0.3896008430171045,0.15758571497911217
PRMT3,O60678,MM1S_B5_SAN24h,6.798990002512205e-6,0.16120859768819024,0.004729302059028078,0.10789013448800401,0.26389957974339884,0.06944923244740857
