#MOLP-2 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MOLP-2.H3K27ac_ROSE/MOLP-2_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MOLP.2.jin.bam
#Using cutoff of 10334.3472 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MOLP.2.jin.bam	enhancerRank	isSuper
2_MACS_peak_24535_lociStitched	chr6	34663022	34665933	2	2782	10550.3373	612	1
2_MACS_peak_5932_lociStitched	chr12	7078574	7081064	2	2486	10548.885	613	1
1_MACS_peak_24283_lociStitched	chr6	29932039	29934366	1	2328	10548.7564	614	1
2_MACS_peak_5922_lociStitched	chr12	7045753	7048046	2	2222	10545.507	615	1
4_MACS_peak_12090_lociStitched	chr17	48225651	48230017	4	4091	10536.0312	616	1
2_MACS_peak_18203_lociStitched	chr20	48807036	48810039	2	2588	10535.1246	617	1
3_MACS_peak_15579_lociStitched	chr2	37569842	37573359	3	2884	10521.8089	618	1
2_MACS_peak_6251_lociStitched	chr12	31742405	31744974	2	2467	10514.6601	619	1
1_MACS_peak_24821_lociStitched	chr6	43700919	43703034	1	2116	10513.665	620	1
2_MACS_peak_11083_lociStitched	chr17	5388648	5390855	2	1908	10487.664	621	1
1_MACS_peak_5753_lociStitched	chr11	130716121	130719470	1	3350	10478.6861	622	1
4_MACS_peak_15742_lociStitched	chr2	47546589	47550376	4	3602	10474.0846	623	1
2_MACS_peak_21380_lociStitched	chr3	196727706	196730944	2	2789	10451.6164	624	1
4_MACS_peak_24157_lociStitched	chr6	26271045	26274840	4	3309	10419.9315	625	1
3_MACS_peak_28467_lociStitched	chr9	20620638	20624270	3	3350	10415.1232	626	1
3_MACS_peak_12124_lociStitched	chr17	48942605	48945460	3	2763	10414.7545	627	1
2_MACS_peak_22615_lociStitched	chr5	14224463	14227532	2	3039	10412.5032	628	1
6_MACS_peak_26393_lociStitched	chr7	92395178	92400231	6	3897	10408.1694	629	1
1_MACS_peak_8529_lociStitched	chr14	102289174	102292330	1	3157	10396.8108	630	1
3_MACS_peak_14940_lociStitched	chr19	49990264	49993406	3	2856	10392.7934	631	1
6_MACS_peak_3062_lociStitched	chr10	22610080	22614460	6	3956	10391.988	632	1
5_MACS_peak_484_lociStitched	chr1	26437052	26441150	5	3345	10388.8398	633	1
3_MACS_peak_13222_lociStitched	chr18	56806629	56809661	3	2583	10383.9936	634	1
5_MACS_peak_5066_lociStitched	chr11	67272223	67276588	5	3105	10378.224	635	1
2_MACS_peak_15751_lociStitched	chr2	47747078	47749297	2	2185	10377.3754	636	1
3_MACS_peak_23882_lociStitched	chr6	7312119	7315174	3	2587	10377.224	637	1
2_MACS_peak_7932_lociStitched	chr14	23024572	23027763	2	3097	10372.9837	638	1
1_MACS_peak_16238_lociStitched	chr2	87754360	87757325	1	2966	10353.4835	639	1
