#MOLP-2 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MOLP-2.H3K27ac_ROSE/MOLP-2_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MOLP.2.jin.bam
#Using cutoff of 10334.3472 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MOLP.2.jin.bam	enhancerRank	isSuper
1_MACS_peak_18075_lociStitched	chr20	43150032	43150768	1	737	2017.0816	8297	0
1_MACS_peak_13726_lociStitched	chr19	7600141	7601139	1	999	2015.96	8298	0
2_MACS_peak_2529_lociStitched	chr1	203709705	203710904	2	1078	2015.7588	8299	0
2_MACS_peak_6736_lociStitched	chr12	72079193	72080195	2	901	2015.523	8300	0
1_MACS_peak_27467_lociStitched	chr8	41435620	41436349	1	730	2015.1747	8301	0
1_MACS_peak_20361_lociStitched	chr3	58419152	58419575	1	424	2015.172	8302	0
1_MACS_peak_1628_lociStitched	chr1	148605045	148605774	1	730	2014.8831	8303	0
2_MACS_peak_12279_lociStitched	chr17	62009200	62010311	2	943	2014.6874	8304	0
1_MACS_peak_24580_lociStitched	chr6	36088590	36089496	1	907	2014.491	8305	0
1_MACS_peak_11810_lociStitched	chr17	40215582	40216304	1	723	2013.7302	8306	0
3_MACS_peak_18024_lociStitched	chr20	37521068	37522496	3	886	2013.6228	8307	0
2_MACS_peak_498_lociStitched	chr1	26758330	26759279	2	890	2013.3984	8308	0
2_MACS_peak_6927_lociStitched	chr12	102513364	102514631	2	829	2013.263	8309	0
1_MACS_peak_21669_lociStitched	chr4	47915799	47916649	1	851	2013.225	8310	0
2_MACS_peak_12131_lociStitched	chr17	49031069	49032438	2	1109	2012.9776	8311	0
1_MACS_peak_19793_lociStitched	chr3	14693191	14694019	1	829	2011.7916	8312	0
1_MACS_peak_15699_lociStitched	chr2	46201403	46202386	1	984	2011.3163	8313	0
2_MACS_peak_8323_lociStitched	chr14	75725294	75726468	2	878	2011.1794	8314	0
2_MACS_peak_9705_lociStitched	chr15	101141944	101143415	2	993	2011.1512	8315	0
1_MACS_peak_17785_lociStitched	chr20	23569579	23570483	1	905	2010.4056	8316	0
3_MACS_peak_12342_lociStitched	chr17	63118894	63119841	3	911	2010.3863	8317	0
1_MACS_peak_21594_lociStitched	chr4	35527093	35527728	1	636	2010.2195	8318	0
2_MACS_peak_29076_lociStitched	chr9	115248466	115249451	2	840	2010.188	8319	0
1_MACS_peak_8381_lociStitched	chr14	89258289	89259273	1	985	2010.1152	8320	0
2_MACS_peak_522_lociStitched	chr1	27152646	27153794	2	796	2010.0332	8321	0
2_MACS_peak_29182_lociStitched	chr9	128023522	128024713	2	943	2009.217	8322	0
2_MACS_peak_4758_lociStitched	chr11	62572390	62573527	2	993	2008.9653	8323	0
2_MACS_peak_25353_lociStitched	chr6	122792372	122793437	2	945	2008.4835	8324	0
2_MACS_peak_20272_lociStitched	chr3	55410451	55411640	2	703	2007.3887	8325	0
1_MACS_peak_27106_lociStitched	chr7	156194394	156195165	1	772	2007.3756	8326	0
1_MACS_peak_20321_lociStitched	chr3	55717244	55718106	1	863	2007.3394	8327	0
2_MACS_peak_22281_lociStitched	chr4	154074180	154075116	2	895	2006.8776	8328	0
2_MACS_peak_27428_lociStitched	chr8	37683573	37684847	2	1087	2006.6774	8329	0
1_MACS_peak_22949_lociStitched	chr5	68665206	68665956	1	751	2006.4	8330	0
1_MACS_peak_13718_lociStitched	chr19	7405739	7406574	1	836	2006.2545	8331	0
2_MACS_peak_15050_lociStitched	chr19	54618709	54619487	2	726	2006.073	8332	0
2_MACS_peak_16277_lociStitched	chr2	88990637	88991755	2	1009	2005.8038	8333	0
2_MACS_peak_20480_lociStitched	chr3	96438377	96439550	2	957	2005.7127	8334	0
1_MACS_peak_18300_lociStitched	chr20	55710676	55711623	1	948	2005.4619	8335	0
2_MACS_peak_9740_lociStitched	chr16	278803	279561	2	659	2005.289	8336	0
2_MACS_peak_17229_lociStitched	chr2	216176346	216177499	2	1095	2004.4905	8337	0
3_MACS_peak_17206_lociStitched	chr2	209129947	209131348	3	1087	2004.1305	8338	0
1_MACS_peak_7944_lociStitched	chr14	23288603	23289367	1	765	2004.0484	8339	0
3_MACS_peak_22253_lociStitched	chr4	153477123	153478378	3	1044	2003.984	8340	0
2_MACS_peak_12700_lociStitched	chr17	79318723	79319822	2	1094	2003.8067	8341	0
1_MACS_peak_9357_lociStitched	chr15	75110993	75111985	1	993	2003.7408	8342	0
2_MACS_peak_21300_lociStitched	chr3	193821803	193822791	2	973	2003.3676	8343	0
2_MACS_peak_988_lociStitched	chr1	46663644	46664608	2	812	2002.9028	8344	0
2_MACS_peak_3752_lociStitched	chr10	103873954	103875179	2	904	2002.63	8345	0
2_MACS_peak_6387_lociStitched	chr12	49350810	49351871	2	1004	2002.5314	8346	0
2_MACS_peak_25723_lociStitched	chr7	5462041	5463151	2	890	2002.44	8347	0
1_MACS_peak_27791_lociStitched	chr8	95835467	95836206	1	740	2002.0988	8348	0
2_MACS_peak_19573_lociStitched	chr22	48155733	48157073	2	1087	2001.96	8349	0
2_MACS_peak_1357_lociStitched	chr1	109505580	109506670	2	886	2001.894	8350	0
1_MACS_peak_2608_lociStitched	chr1	207925471	207926305	1	835	2001.7668	8351	0
1_MACS_peak_17766_lociStitched	chr20	20032491	20033031	1	541	2001.456	8352	0
1_MACS_peak_28201_lociStitched	chr8	141644315	141645142	1	828	2001.1746	8353	0
2_MACS_peak_26797_lociStitched	chr7	127752226	127753339	2	954	2001.174	8354	0
2_MACS_peak_20704_lociStitched	chr3	125916381	125917651	2	1106	2001.012	8355	0
2_MACS_peak_15749_lociStitched	chr2	47713830	47714942	2	986	2000.488	8356	0
2_MACS_peak_21713_lociStitched	chr4	57623368	57624388	2	942	1999.71	8357	0
1_MACS_peak_22673_lociStitched	chr5	32312380	32313057	1	678	1999.5195	8358	0
2_MACS_peak_26211_lociStitched	chr7	65338302	65339153	2	836	1999.4245	8359	0
2_MACS_peak_10872_lociStitched	chr16	89188548	89189755	2	1084	1999.2748	8360	0
1_MACS_peak_16087_lociStitched	chr2	71221264	71221950	1	687	1999.0726	8361	0
2_MACS_peak_134_lociStitched	chr1	6295433	6296607	2	737	1998.9698	8362	0
2_MACS_peak_20616_lociStitched	chr3	114865282	114866093	2	748	1998.9528	8363	0
2_MACS_peak_23294_lociStitched	chr5	133978396	133979718	2	950	1998.5996	8364	0
3_MACS_peak_10625_lociStitched	chr16	69165789	69166892	3	1034	1998.4154	8365	0
1_MACS_peak_27974_lociStitched	chr8	120867856	120868716	1	861	1998.124	8366	0
3_MACS_peak_13257_lociStitched	chr18	60848548	60849795	3	1176	1997.694	8367	0
2_MACS_peak_20901_lociStitched	chr3	142166266	142167160	2	753	1997.643	8368	0
2_MACS_peak_2476_lociStitched	chr1	201979065	201980393	2	1115	1997.4448	8369	0
1_MACS_peak_6327_lociStitched	chr12	45344499	45345332	1	834	1997.2841	8370	0
3_MACS_peak_29664_lociStitched	chrX	49125134	49126864	3	938	1996.766	8371	0
3_MACS_peak_21058_lociStitched	chr3	169772611	169773944	3	1103	1996.7007	8372	0
4_MACS_peak_21111_lociStitched	chr3	177802447	177803775	4	1170	1996.3824	8373	0
1_MACS_peak_26803_lociStitched	chr7	127983303	127983954	1	652	1995.3801	8374	0
2_MACS_peak_972_lociStitched	chr1	45965089	45966369	2	1097	1995.136	8375	0
2_MACS_peak_21562_lociStitched	chr4	17811809	17812886	2	819	1995.0348	8376	0
2_MACS_peak_3983_lociStitched	chr10	124713164	124714224	2	887	1994.92	8377	0
2_MACS_peak_11759_lociStitched	chr17	38474042	38475012	2	839	1994.902	8378	0
2_MACS_peak_11265_lociStitched	chr17	17508612	17509956	2	960	1993.5552	8379	0
2_MACS_peak_21753_lociStitched	chr4	71704628	71705632	2	929	1992.2372	8380	0
1_MACS_peak_25094_lociStitched	chr6	88614427	88615117	1	691	1992.237	8381	0
1_MACS_peak_10257_lociStitched	chr16	28986117	28986735	1	619	1992.0612	8382	0
1_MACS_peak_18725_lociStitched	chr21	44829030	44829840	1	811	1992.033	8383	0
2_MACS_peak_17133_lociStitched	chr2	202315625	202316910	2	971	1992.007	8384	0
1_MACS_peak_17757_lociStitched	chr20	18447752	18448350	1	599	1991.7586	8385	0
1_MACS_peak_1173_lociStitched	chr1	67395925	67396591	1	667	1991.7396	8386	0
1_MACS_peak_3309_lociStitched	chr10	63656990	63657566	1	577	1991.4048	8387	0
2_MACS_peak_558_lociStitched	chr1	28201136	28202182	2	745	1990.6426	8388	0
1_MACS_peak_24859_lociStitched	chr6	44922785	44923370	1	586	1990.638	8389	0
1_MACS_peak_579_lociStitched	chr1	28655535	28656431	1	897	1990.2848	8390	0
2_MACS_peak_14712_lociStitched	chr19	45385265	45386635	2	907	1990.199	8391	0
3_MACS_peak_19985_lociStitched	chr3	42002566	42003967	3	902	1989.9804	8392	0
2_MACS_peak_18574_lociStitched	chr21	35013685	35014603	2	685	1989.9486	8393	0
1_MACS_peak_6583_lociStitched	chr12	57038952	57039775	1	824	1989.191	8394	0
2_MACS_peak_5379_lociStitched	chr11	100557574	100558696	2	1043	1988.4084	8395	0
1_MACS_peak_6501_lociStitched	chr12	53845966	53846604	1	639	1987.1148	8396	0
1_MACS_peak_21256_lociStitched	chr3	188740509	188741447	1	939	1986.684	8397	0
1_MACS_peak_18007_lociStitched	chr20	36543143	36543845	1	703	1986.4494	8398	0
2_MACS_peak_27757_lociStitched	chr8	90914221	90915368	2	865	1986.0305	8399	0
1_MACS_peak_28988_lociStitched	chr9	101018070	101018755	1	686	1985.678	8400	0
1_MACS_peak_3003_lociStitched	chr10	14995638	14996169	1	532	1985.6745	8401	0
2_MACS_peak_22817_lociStitched	chr5	55198868	55199900	2	923	1985.568	8402	0
2_MACS_peak_5342_lociStitched	chr11	94706182	94707178	2	833	1985.526	8403	0
1_MACS_peak_19407_lociStitched	chr22	41939753	41940462	1	710	1984.5619	8404	0
2_MACS_peak_26489_lociStitched	chr7	99869280	99870306	2	988	1983.771	8405	0
2_MACS_peak_16196_lociStitched	chr2	85788015	85789147	2	1108	1983.4904	8406	0
2_MACS_peak_730_lociStitched	chr1	36839605	36840796	2	1163	1981.824	8407	0
2_MACS_peak_768_lociStitched	chr1	38366391	38367593	2	1052	1981.7374	8408	0
1_MACS_peak_17986_lociStitched	chr20	35463470	35464448	1	979	1981.7214	8409	0
1_MACS_peak_4779_lociStitched	chr11	63448953	63449599	1	647	1980.8944	8410	0
1_MACS_peak_13719_lociStitched	chr19	7409582	7410444	1	863	1979.7554	8411	0
2_MACS_peak_11525_lociStitched	chr17	29035003	29035942	2	785	1977.9096	8412	0
1_MACS_peak_14931_lociStitched	chr19	49954494	49955092	1	599	1977.885	8413	0
2_MACS_peak_19772_lociStitched	chr3	13376070	13377276	2	889	1977.3576	8414	0
2_MACS_peak_11707_lociStitched	chr17	37774159	37775179	2	1006	1977.27	8415	0
2_MACS_peak_7242_lociStitched	chr12	122326150	122327176	2	898	1976.7942	8416	0
1_MACS_peak_22807_lociStitched	chr5	54469242	54469922	1	681	1976.76	8417	0
2_MACS_peak_19983_lociStitched	chr3	41240220	41241411	2	753	1976.4645	8418	0
2_MACS_peak_7200_lociStitched	chr12	121341303	121342557	2	934	1976.304	8419	0
1_MACS_peak_14101_lociStitched	chr19	16999455	17000254	1	800	1976.0868	8420	0
1_MACS_peak_5133_lociStitched	chr11	69489457	69490162	1	706	1975.6215	8421	0
1_MACS_peak_13933_lociStitched	chr19	13001987	13002791	1	805	1975.5084	8422	0
2_MACS_peak_29329_lociStitched	chr9	133322916	133323974	2	1028	1974.9686	8423	0
1_MACS_peak_20309_lociStitched	chr3	55688712	55689372	1	661	1974.654	8424	0
2_MACS_peak_23508_lociStitched	chr5	150536145	150537528	2	905	1974.2325	8425	0
2_MACS_peak_7388_lociStitched	chr12	133562670	133563715	2	965	1973.6915	8426	0
2_MACS_peak_27847_lociStitched	chr8	101337670	101338774	2	887	1973.6208	8427	0
2_MACS_peak_3468_lociStitched	chr10	75570783	75571614	2	800	1973.3757	8428	0
1_MACS_peak_28274_lociStitched	chr8	145051162	145052063	1	902	1973.3702	8429	0
1_MACS_peak_7207_lociStitched	chr12	121647628	121648651	1	1024	1973.0601	8430	0
1_MACS_peak_5635_lociStitched	chr11	124980901	124981546	1	646	1972.4745	8431	0
1_MACS_peak_10694_lociStitched	chr16	74640287	74641076	1	790	1972.4211	8432	0
2_MACS_peak_12864_lociStitched	chr18	9439851	9440886	2	921	1971.3645	8433	0
1_MACS_peak_7457_lociStitched	chr13	26759901	26760802	1	902	1971.2979	8434	0
2_MACS_peak_21692_lociStitched	chr4	55181291	55182343	2	770	1971.1324	8435	0
3_MACS_peak_6770_lociStitched	chr12	77572302	77573598	3	881	1970.9568	8436	0
1_MACS_peak_26428_lociStitched	chr7	96338645	96339248	1	604	1970.8452	8437	0
1_MACS_peak_28227_lociStitched	chr8	144363127	144363791	1	665	1970.2208	8438	0
2_MACS_peak_13548_lociStitched	chr19	2785071	2785975	2	724	1970.0872	8439	0
1_MACS_peak_28985_lociStitched	chr9	100819003	100819671	1	669	1969.264	8440	0
2_MACS_peak_18849_lociStitched	chr22	19434832	19436017	2	941	1968.6405	8441	0
1_MACS_peak_12248_lociStitched	chr17	60004573	60005313	1	741	1968.326	8442	0
2_MACS_peak_3750_lociStitched	chr10	103824635	103825635	2	900	1968.3	8443	0
2_MACS_peak_351_lociStitched	chr1	20445693	20446733	2	1002	1967.992	8444	0
2_MACS_peak_11829_lociStitched	chr17	40539800	40540565	2	743	1967.9625	8445	0
2_MACS_peak_2482_lociStitched	chr1	202082633	202083975	2	941	1967.7746	8446	0
2_MACS_peak_23793_lociStitched	chr6	692315	693262	2	941	1967.4872	8447	0
1_MACS_peak_2390_lociStitched	chr1	187982284	187983075	1	792	1967.217	8448	0
2_MACS_peak_27345_lociStitched	chr8	27237433	27238506	2	922	1967.0236	8449	0
2_MACS_peak_18097_lociStitched	chr20	43607396	43608449	2	812	1966.6881	8450	0
1_MACS_peak_9342_lociStitched	chr15	74838245	74839098	1	854	1966.2503	8451	0
2_MACS_peak_20463_lociStitched	chr3	87275832	87276968	2	868	1965.9616	8452	0
2_MACS_peak_593_lociStitched	chr1	28907917	28908866	2	884	1965.9484	8453	0
1_MACS_peak_25101_lociStitched	chr6	89672724	89673411	1	688	1965.9192	8454	0
4_MACS_peak_29767_lociStitched	chrX	71400512	71401963	4	1177	1965.0893	8455	0
2_MACS_peak_17851_lociStitched	chr20	30298240	30299521	2	846	1964.5416	8456	0
2_MACS_peak_17770_lociStitched	chr20	20693229	20693989	2	760	1963.688	8457	0
2_MACS_peak_17398_lociStitched	chr2	232507305	232508255	2	878	1962.415	8458	0
2_MACS_peak_28070_lociStitched	chr8	126351144	126352259	2	1049	1961.508	8459	0
2_MACS_peak_6384_lociStitched	chr12	49259023	49260150	2	1050	1961.0927	8460	0
2_MACS_peak_23205_lociStitched	chr5	127088420	127089373	2	829	1960.9881	8461	0
2_MACS_peak_3014_lociStitched	chr10	16858800	16859993	2	959	1960.8148	8462	0
2_MACS_peak_23755_lociStitched	chr5	180287823	180288940	2	841	1960.7818	8463	0
3_MACS_peak_10681_lociStitched	chr16	71928847	71930180	3	937	1960.4431	8464	0
1_MACS_peak_16110_lociStitched	chr2	74006620	74007304	1	685	1960.344	8465	0
1_MACS_peak_25358_lociStitched	chr6	126101521	126102350	1	830	1959.8389	8466	0
1_MACS_peak_2403_lociStitched	chr1	193080863	193081831	1	969	1959.716	8467	0
1_MACS_peak_9858_lociStitched	chr16	3199604	3200523	1	920	1959.3999	8468	0
2_MACS_peak_29209_lociStitched	chr9	130564499	130565527	2	846	1959.2652	8469	0
1_MACS_peak_3185_lociStitched	chr10	35379271	35379954	1	684	1958.5708	8470	0
1_MACS_peak_18089_lociStitched	chr20	43374232	43375154	1	923	1958.4202	8471	0
1_MACS_peak_9547_lociStitched	chr15	85614367	85615169	1	803	1958.083	8472	0
2_MACS_peak_7223_lociStitched	chr12	122017331	122018684	2	1093	1958.0616	8473	0
2_MACS_peak_28067_lociStitched	chr8	126340555	126341659	2	964	1957.8336	8474	0
1_MACS_peak_23341_lociStitched	chr5	138677495	138678165	1	671	1957.606	8475	0
1_MACS_peak_1873_lociStitched	chr1	155157626	155158466	1	841	1957.452	8476	0
2_MACS_peak_11449_lociStitched	chr17	26897966	26899078	2	1024	1957.0088	8477	0
1_MACS_peak_6452_lociStitched	chr12	51784924	51785931	1	1008	1957.0038	8478	0
1_MACS_peak_23189_lociStitched	chr5	122758458	122759043	1	586	1957.0005	8479	0
2_MACS_peak_20193_lociStitched	chr3	52089712	52091144	2	1023	1956.9712	8480	0
1_MACS_peak_10730_lociStitched	chr16	81772494	81773495	1	1002	1956.1542	8481	0
2_MACS_peak_29393_lociStitched	chr9	136222663	136224095	2	1004	1955.8256	8482	0
2_MACS_peak_29152_lociStitched	chr9	126105269	126106433	2	956	1954.938	8483	0
2_MACS_peak_7786_lociStitched	chr13	101240585	101241453	2	839	1954.736	8484	0
2_MACS_peak_14934_lociStitched	chr19	49960897	49962079	2	962	1954.5552	8485	0
2_MACS_peak_13704_lociStitched	chr19	6925726	6926729	2	738	1953.3425	8486	0
1_MACS_peak_2155_lociStitched	chr1	166844981	166845530	1	550	1953.0126	8487	0
1_MACS_peak_5716_lociStitched	chr11	129286999	129287800	1	802	1952.1972	8488	0
2_MACS_peak_23252_lociStitched	chr5	131813023	131814183	2	896	1951.932	8489	0
1_MACS_peak_5454_lociStitched	chr11	111852856	111853931	1	1076	1951.77	8490	0
1_MACS_peak_9095_lociStitched	chr15	62360645	62361485	1	841	1951.236	8491	0
1_MACS_peak_26564_lociStitched	chr7	101975344	101976367	1	1024	1951.0656	8492	0
1_MACS_peak_4601_lociStitched	chr11	47663487	47664131	1	645	1950.8048	8493	0
2_MACS_peak_9856_lociStitched	chr16	3184253	3185467	2	928	1950.7766	8494	0
2_MACS_peak_18841_lociStitched	chr22	19158642	19159763	2	988	1950.6521	8495	0
3_MACS_peak_264_lociStitched	chr1	16023181	16024426	3	1099	1950.417	8496	0
2_MACS_peak_2762_lociStitched	chr1	228593372	228594573	2	778	1950.1838	8497	0
1_MACS_peak_7582_lociStitched	chr13	41767876	41768677	1	802	1950.1146	8498	0
1_MACS_peak_5585_lociStitched	chr11	122434115	122434956	1	842	1950.1108	8499	0
1_MACS_peak_25336_lociStitched	chr6	118971783	118972756	1	974	1949.9893	8500	0
1_MACS_peak_4220_lociStitched	chr11	4414421	4414924	1	504	1949.4771	8501	0
1_MACS_peak_1997_lociStitched	chr1	158305605	158306443	1	839	1948.8528	8502	0
1_MACS_peak_26346_lociStitched	chr7	84654522	84655616	1	1095	1948.8516	8503	0
1_MACS_peak_27011_lociStitched	chr7	148762442	148763077	1	636	1948.561	8504	0
3_MACS_peak_10814_lociStitched	chr16	87957693	87958980	3	980	1948.2606	8505	0
1_MACS_peak_10110_lociStitched	chr16	19421641	19422346	1	706	1947.915	8506	0
1_MACS_peak_14863_lociStitched	chr19	48832125	48832872	1	748	1947.7278	8507	0
3_MACS_peak_21468_lociStitched	chr4	2844887	2846184	3	1124	1947.3158	8508	0
1_MACS_peak_1734_lociStitched	chr1	151227127	151227716	1	590	1946.9395	8509	0
1_MACS_peak_13789_lociStitched	chr19	10346538	10347438	1	901	1946.34	8510	0
1_MACS_peak_26886_lociStitched	chr7	134895644	134896328	1	685	1946.322	8511	0
1_MACS_peak_18743_lociStitched	chr21	45284002	45284685	1	684	1946.1402	8512	0
2_MACS_peak_7443_lociStitched	chr13	25496538	25497520	2	861	1945.5384	8513	0
1_MACS_peak_1635_lociStitched	chr1	149514151	149514683	1	533	1945.524	8514	0
1_MACS_peak_18722_lociStitched	chr21	44789099	44789887	1	789	1945.4932	8515	0
2_MACS_peak_14137_lociStitched	chr19	17530339	17531582	2	858	1945.1707	8516	0
2_MACS_peak_14894_lociStitched	chr19	49255587	49256859	2	1023	1945.0152	8517	0
1_MACS_peak_20249_lociStitched	chr3	53230351	53231175	1	825	1944.8872	8518	0
1_MACS_peak_30019_lociStitched	chrX	137860344	137860981	1	638	1944.0603	8519	0
1_MACS_peak_17767_lociStitched	chr20	20284142	20284979	1	838	1943.9325	8520	0
2_MACS_peak_21190_lociStitched	chr3	183852772	183853557	2	766	1943.8955	8521	0
2_MACS_peak_7920_lociStitched	chr14	21776549	21777731	2	919	1942.9716	8522	0
2_MACS_peak_1194_lociStitched	chr1	70670873	70671832	2	866	1942.8381	8523	0
1_MACS_peak_6980_lociStitched	chr12	107153251	107154033	1	783	1942.8008	8524	0
1_MACS_peak_5656_lociStitched	chr11	126310916	126311575	1	660	1942.3366	8525	0
1_MACS_peak_11881_lociStitched	chr17	41392499	41393386	1	888	1941.9978	8526	0
2_MACS_peak_16081_lociStitched	chr2	70780733	70781872	2	817	1941.5394	8527	0
2_MACS_peak_10506_lociStitched	chr16	57569619	57570948	2	999	1941.5361	8528	0
2_MACS_peak_4491_lociStitched	chr11	33182404	33183483	2	930	1941.3368	8529	0
2_MACS_peak_3352_lociStitched	chr10	69643774	69644960	2	836	1940.5332	8530	0
2_MACS_peak_4823_lociStitched	chr11	64107251	64108206	2	925	1940.369	8531	0
2_MACS_peak_10337_lociStitched	chr16	30418430	30419300	2	768	1940.274	8532	0
1_MACS_peak_10209_lociStitched	chr16	25059865	25060709	1	845	1940.2716	8533	0
1_MACS_peak_13011_lociStitched	chr18	32820506	32821354	1	849	1939.8	8534	0
1_MACS_peak_5325_lociStitched	chr11	92930688	92931243	1	556	1939.7805	8535	0
1_MACS_peak_7811_lociStitched	chr13	108578570	108579133	1	564	1939.7602	8536	0
2_MACS_peak_4258_lociStitched	chr11	8615412	8616431	2	933	1939.4627	8537	0
1_MACS_peak_10959_lociStitched	chr17	1933396	1934010	1	615	1939.1348	8538	0
1_MACS_peak_22406_lociStitched	chr4	185338482	185339243	1	762	1938.4953	8539	0
2_MACS_peak_22644_lociStitched	chr5	26846672	26847763	2	957	1938.1615	8540	0
1_MACS_peak_18008_lociStitched	chr20	36549347	36550150	1	804	1937.0769	8541	0
2_MACS_peak_7764_lociStitched	chr13	99527142	99528366	2	1037	1936.8576	8542	0
2_MACS_peak_25616_lociStitched	chr6	158980793	158981820	2	827	1936.6139	8543	0
1_MACS_peak_28964_lociStitched	chr9	99539957	99540781	1	825	1936.2352	8544	0
3_MACS_peak_21262_lociStitched	chr3	191046832	191048069	3	1054	1936.1524	8545	0
2_MACS_peak_7585_lociStitched	chr13	42075669	42076713	2	1038	1935.7848	8546	0
1_MACS_peak_5586_lociStitched	chr11	122451658	122452562	1	905	1935.6448	8547	0
1_MACS_peak_5167_lociStitched	chr11	72532512	72533208	1	697	1935.1584	8548	0
3_MACS_peak_27352_lociStitched	chr8	27694869	27696147	3	998	1935.1476	8549	0
2_MACS_peak_10538_lociStitched	chr16	66913923	66914851	2	822	1934.9728	8550	0
1_MACS_peak_428_lociStitched	chr1	24235038	24235926	1	889	1934.508	8551	0
1_MACS_peak_21677_lociStitched	chr4	48833061	48833830	1	770	1934.1888	8552	0
1_MACS_peak_9777_lociStitched	chr16	1463867	1464636	1	770	1934.035	8553	0
2_MACS_peak_28925_lociStitched	chr9	96337983	96339210	2	973	1933.752	8554	0
1_MACS_peak_13545_lociStitched	chr19	2722903	2723557	1	655	1933.7472	8555	0
2_MACS_peak_1455_lociStitched	chr1	117601968	117603402	2	1110	1933.1754	8556	0
2_MACS_peak_5894_lociStitched	chr12	6771880	6772892	2	792	1933.1224	8557	0
2_MACS_peak_17625_lociStitched	chr20	3995493	3996609	2	888	1933.0236	8558	0
1_MACS_peak_14490_lociStitched	chr19	39321734	39322544	1	811	1932.741	8559	0
1_MACS_peak_14664_lociStitched	chr19	43001795	43002462	1	668	1932.299	8560	0
1_MACS_peak_29428_lociStitched	chr9	138852436	138853122	1	687	1931.9818	8561	0
2_MACS_peak_16299_lociStitched	chr2	96810428	96811179	2	730	1931.3467	8562	0
1_MACS_peak_21411_lociStitched	chr4	467318	467984	1	667	1931.0004	8563	0
1_MACS_peak_17988_lociStitched	chr20	35471277	35471981	1	705	1930.72	8564	0
1_MACS_peak_26987_lociStitched	chr7	142985432	142986020	1	589	1930.5216	8565	0
1_MACS_peak_4181_lociStitched	chr11	1793670	1794362	1	693	1929.9188	8566	0
1_MACS_peak_6551_lociStitched	chr12	56520209	56521203	1	995	1929.4534	8567	0
1_MACS_peak_20891_lociStitched	chr3	141205869	141206579	1	711	1928.147	8568	0
1_MACS_peak_14770_lociStitched	chr19	46233511	46234158	1	648	1927.8012	8569	0
2_MACS_peak_28514_lociStitched	chr9	32384255	32385139	2	821	1927.6504	8570	0
1_MACS_peak_4784_lociStitched	chr11	63606539	63607347	1	809	1927.484	8571	0
1_MACS_peak_12677_lociStitched	chr17	78193524	78194166	1	643	1927.4766	8572	0
1_MACS_peak_10462_lociStitched	chr16	53468431	53469340	1	910	1927.1709	8573	0
1_MACS_peak_4262_lociStitched	chr11	8709372	8710110	1	739	1926.4014	8574	0
1_MACS_peak_21864_lociStitched	chr4	92358446	92359158	1	713	1926.2448	8575	0
1_MACS_peak_2800_lociStitched	chr1	233463497	233464412	1	916	1926.075	8576	0
3_MACS_peak_9783_lociStitched	chr16	1542990	1544052	3	921	1925.937	8577	0
2_MACS_peak_7137_lociStitched	chr12	116798670	116799671	2	917	1925.6237	8578	0
1_MACS_peak_25676_lociStitched	chr6	170861784	170862470	1	687	1925.602	8579	0
1_MACS_peak_27196_lociStitched	chr8	11141978	11142755	1	778	1925.5614	8580	0
2_MACS_peak_18110_lociStitched	chr20	44519532	44520485	2	907	1925.4412	8581	0
1_MACS_peak_19866_lociStitched	chr3	23390459	23391217	1	759	1924.7894	8582	0
2_MACS_peak_2341_lociStitched	chr1	183925423	183926683	2	914	1924.524	8583	0
2_MACS_peak_5495_lociStitched	chr11	116933367	116934667	2	867	1924	8584	0
1_MACS_peak_7928_lociStitched	chr14	21945362	21946003	1	642	1923.9615	8585	0
2_MACS_peak_17232_lociStitched	chr2	216880242	216881317	2	1076	1923.82	8586	0
1_MACS_peak_25386_lociStitched	chr6	134496228	134497012	1	785	1922.6816	8587	0
1_MACS_peak_1224_lociStitched	chr1	84464521	84465255	1	735	1922.5662	8588	0
1_MACS_peak_708_lociStitched	chr1	35734285	35734936	1	652	1922.403	8589	0
2_MACS_peak_15252_lociStitched	chr2	9540467	9541478	2	1003	1921.8099	8590	0
1_MACS_peak_23172_lociStitched	chr5	118635522	118636204	1	683	1921.2622	8591	0
1_MACS_peak_26866_lociStitched	chr7	134001072	134001717	1	646	1920.939	8592	0
1_MACS_peak_9063_lociStitched	chr15	57179501	57180120	1	620	1920.8189	8593	0
1_MACS_peak_19629_lociStitched	chr22	50908582	50909481	1	900	1920.6236	8594	0
2_MACS_peak_8942_lociStitched	chr15	45011416	45012441	2	955	1920.1325	8595	0
1_MACS_peak_20628_lociStitched	chr3	118959114	118959863	1	750	1919.3874	8596	0
2_MACS_peak_12579_lociStitched	chr17	75208319	75209288	2	785	1919.2014	8597	0
1_MACS_peak_10195_lociStitched	chr16	24026313	24027123	1	811	1919.052	8598	0
1_MACS_peak_3651_lociStitched	chr10	96990324	96990993	1	670	1918.4244	8599	0
1_MACS_peak_127_lociStitched	chr1	6052017	6052555	1	539	1918.0776	8600	0
2_MACS_peak_4029_lociStitched	chr10	126336071	126337086	2	925	1917.944	8601	0
1_MACS_peak_18949_lociStitched	chr22	23266800	23267716	1	917	1916.8216	8602	0
1_MACS_peak_144_lociStitched	chr1	6613915	6614577	1	663	1916.6886	8603	0
