#MOLP-2 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MOLP-2.H3K27ac_ROSE/MOLP-2_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MOLP.2.jin.bam
#Using cutoff of 10334.3472 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MOLP.2.jin.bam	enhancerRank	isStretch
2_MACS_peak_16478_lociStitched	chr2	112250410	112253565	2	2970	9464.6845	612	1
2_MACS_peak_15184_lociStitched	chr19	58896449	58899516	2	2969	17499.9953	613	1
2_MACS_peak_13533_lociStitched	chr19	2620239	2623314	2	2969	9447.3225	614	1
3_MACS_peak_9380_lociStitched	chr15	75360562	75363721	3	2968	7666.5771	615	1
3_MACS_peak_21921_lociStitched	chr4	103747321	103750601	3	2968	13722.536	616	1
3_MACS_peak_2064_lociStitched	chr1	161144861	161147880	3	2967	11278.3802	617	1
1_MACS_peak_16238_lociStitched	chr2	87754360	87757325	1	2966	10353.4835	618	1
3_MACS_peak_5992_lociStitched	chr12	9881267	9884569	3	2964	7710.5002	619	1
4_MACS_peak_15445_lociStitched	chr2	27374942	27378328	4	2964	6020.6466	620	1
3_MACS_peak_4440_lociStitched	chr11	23621096	23624615	3	2963	6364.8153	621	1
5_MACS_peak_17612_lociStitched	chr20	3776080	3779943	5	2962	7172.0458	622	1
3_MACS_peak_11379_lociStitched	chr17	20769512	20772786	3	2961	7134.046	623	1
4_MACS_peak_7568_lociStitched	chr13	41237681	41241624	4	2961	7946.3279	624	1
2_MACS_peak_10134_lociStitched	chr16	21529453	21532415	2	2960	14209.3064	625	1
3_MACS_peak_20942_lociStitched	chr3	152878029	152881326	3	2960	8769.6903	626	1
4_MACS_peak_15728_lociStitched	chr2	47167140	47170850	4	2960	8886.934	627	1
5_MACS_peak_10859_lociStitched	chr16	89043016	89046086	5	2958	6432.264	628	1
3_MACS_peak_29902_lociStitched	chrX	123093053	123096835	3	2957	8725.8304	629	1
4_MACS_peak_22417_lociStitched	chr4	185434709	185437967	4	2954	8888.1498	630	1
2_MACS_peak_13481_lociStitched	chr19	1940088	1943326	2	2953	8870.501	631	1
3_MACS_peak_16596_lociStitched	chr2	128585829	128589245	3	2944	10227.1624	632	1
3_MACS_peak_19769_lociStitched	chr3	13372166	13375258	3	2941	8570.7148	633	1
4_MACS_peak_14943_lociStitched	chr19	49998774	50002130	4	2940	8121.52	634	1
1_MACS_peak_24599_lociStitched	chr6	36560672	36563608	1	2937	12296.8488	635	1
2_MACS_peak_1093_lociStitched	chr1	59248115	59251388	2	2936	7727.2257	636	1
2_MACS_peak_14820_lociStitched	chr19	47614140	47617125	2	2934	16330.935	637	1
3_MACS_peak_26659_lociStitched	chr7	106064406	106067545	3	2933	10833.3168	638	1
2_MACS_peak_5102_lociStitched	chr11	68038125	68041204	2	2932	13160.2618	639	1
4_MACS_peak_24472_lociStitched	chr6	33358520	33362040	4	2932	8084.032	640	1
6_MACS_peak_6970_lociStitched	chr12	106640687	106644323	6	2931	7793.0388	641	1
5_MACS_peak_6221_lociStitched	chr12	27974256	27978244	5	2931	8924.3464	642	1
6_MACS_peak_21957_lociStitched	chr4	105401280	105404611	6	2930	5605.4068	643	1
3_MACS_peak_1847_lociStitched	chr1	154945309	154948838	3	2930	11255.7455	644	1
1_MACS_peak_4801_lociStitched	chr11	63973050	63975978	1	2929	9825.1968	645	1
2_MACS_peak_2507_lociStitched	chr1	203267850	203270822	2	2929	8817.0324	646	1
2_MACS_peak_20109_lociStitched	chr3	49057357	49060416	2	2926	9682.0409	647	1
2_MACS_peak_2509_lociStitched	chr1	203273540	203276652	2	2921	10675.4048	648	1
1_MACS_peak_19205_lociStitched	chr22	37624832	37627750	1	2919	11363.2756	649	1
5_MACS_peak_8121_lociStitched	chr14	50436931	50440212	5	2916	6364.1557	650	1
4_MACS_peak_11283_lociStitched	chr17	17798837	17802122	4	2915	9915.1155	651	1
4_MACS_peak_21366_lociStitched	chr3	196358622	196361787	4	2913	7528.902	652	1
3_MACS_peak_3582_lociStitched	chr10	89621369	89624656	3	2911	8848.9327	653	1
5_MACS_peak_9810_lociStitched	chr16	2202770	2206406	5	2910	6546.618	654	1
5_MACS_peak_1573_lociStitched	chr1	145469804	145473758	5	2910	7794.9156	655	1
3_MACS_peak_5724_lociStitched	chr11	130049282	130052484	3	2907	7306.3236	656	1
1_MACS_peak_24486_lociStitched	chr6	33537508	33540413	1	2906	11663.2845	657	1
3_MACS_peak_23561_lociStitched	chr5	156911871	156915078	3	2905	8274.3807	658	1
3_MACS_peak_18693_lociStitched	chr21	44526835	44529985	3	2901	7576.065	659	1
3_MACS_peak_2329_lociStitched	chr1	183439485	183442428	3	2898	12465.3708	660	1
3_MACS_peak_21907_lociStitched	chr4	102266803	102270072	3	2894	9722.006	661	1
4_MACS_peak_18208_lociStitched	chr20	49131033	49134366	4	2893	6631.0035	662	1
3_MACS_peak_27863_lociStitched	chr8	101962855	101966011	3	2890	10851.2748	663	1
1_MACS_peak_7880_lociStitched	chr13	115045344	115048230	1	2887	12431.7336	664	1
3_MACS_peak_14592_lociStitched	chr19	41831874	41834946	3	2887	8117.4528	665	1
1_MACS_peak_24719_lociStitched	chr6	41167008	41169893	1	2886	13112.0365	666	1
2_MACS_peak_6338_lociStitched	chr12	46660990	46663884	2	2886	10872.4686	667	1
3_MACS_peak_26956_lociStitched	chr7	139929300	139932263	3	2886	10644.2812	668	1
3_MACS_peak_15579_lociStitched	chr2	37569842	37573359	3	2884	10521.8089	669	1
5_MACS_peak_16884_lociStitched	chr2	173419459	173422980	5	2883	7201.5013	670	1
2_MACS_peak_13250_lociStitched	chr18	60808280	60811177	2	2878	8513.1242	671	1
3_MACS_peak_4748_lociStitched	chr11	62493637	62496682	3	2878	8082.039	672	1
3_MACS_peak_3148_lociStitched	chr10	31607057	31610124	3	2876	8536.3811	673	1
4_MACS_peak_29648_lociStitched	chrX	48794623	48798213	4	2874	6520.517	674	1
1_MACS_peak_24312_lociStitched	chr6	30523141	30526012	1	2872	19137.7989	675	1
2_MACS_peak_27298_lociStitched	chr8	22830943	22833986	2	2871	8734.6272	676	1
3_MACS_peak_24581_lociStitched	chr6	36097600	36100564	3	2870	16982.5344	677	1
5_MACS_peak_25249_lociStitched	chr6	108878499	108881988	5	2870	8458.7316	678	1
2_MACS_peak_22106_lociStitched	chr4	128980932	128983809	2	2867	9355.7163	679	1
3_MACS_peak_28537_lociStitched	chr9	33288714	33291583	3	2866	14814.0815	680	1
2_MACS_peak_16543_lociStitched	chr2	120068543	120071450	2	2865	6778.2519	681	1
3_MACS_peak_15804_lociStitched	chr2	55379299	55382370	3	2864	7938.8421	682	1
2_MACS_peak_4767_lociStitched	chr11	62622192	62625172	2	2862	9005.858	683	1
2_MACS_peak_26459_lociStitched	chr7	98976780	98979680	2	2861	8874.87	684	1
4_MACS_peak_27900_lociStitched	chr8	103668510	103671551	4	2861	6787.8161	685	1
4_MACS_peak_14680_lociStitched	chr19	44257223	44260237	4	2860	9219.826	686	1
3_MACS_peak_9051_lociStitched	chr15	56535207	56538333	3	2858	9320.169	687	1
3_MACS_peak_14940_lociStitched	chr19	49990264	49993406	3	2856	10392.7934	688	1
3_MACS_peak_7663_lociStitched	chr13	50697559	50700679	3	2852	11252.904	689	1
4_MACS_peak_5383_lociStitched	chr11	102186297	102189581	4	2850	6849.4388	690	1
3_MACS_peak_3669_lociStitched	chr10	98029754	98033259	3	2849	7715.5565	691	1
3_MACS_peak_13823_lociStitched	chr19	10886432	10889402	3	2848	8291.052	692	1
2_MACS_peak_5693_lociStitched	chr11	128562530	128565421	2	2845	8550.4216	693	1
3_MACS_peak_13509_lociStitched	chr19	2269536	2272854	3	2845	10856.8278	694	1
4_MACS_peak_11017_lociStitched	chr17	3865697	3869119	4	2844	6708.1466	695	1
3_MACS_peak_11955_lociStitched	chr17	43388450	43391425	3	2837	9594.375	696	1
3_MACS_peak_18416_lociStitched	chr20	62367600	62370882	3	2836	7280.4606	697	1
5_MACS_peak_18800_lociStitched	chr21	47742222	47745430	5	2835	7376.1544	698	1
2_MACS_peak_20323_lociStitched	chr3	55720477	55723391	2	2834	7896.3572	699	1
3_MACS_peak_18450_lociStitched	chr21	9967605	9970832	3	2832	17642.6544	700	1
4_MACS_peak_16672_lociStitched	chr2	136873859	136876834	4	2831	10557.3825	701	1
1_MACS_peak_12127_lociStitched	chr17	48980394	48983223	1	2830	9192.2697	702	1
3_MACS_peak_30081_lociStitched	chrX	153235992	153239285	3	2830	9648.8193	703	1
6_MACS_peak_21039_lociStitched	chr3	169657021	169660339	6	2829	6247.794	704	1
3_MACS_peak_13019_lociStitched	chr18	33171620	33174946	3	2829	9051.0438	705	1
3_MACS_peak_19187_lociStitched	chr22	37255359	37258977	3	2828	7615.5282	706	1
2_MACS_peak_8893_lociStitched	chr15	42565036	42567876	2	2827	8080.368	707	1
2_MACS_peak_4182_lociStitched	chr11	1873251	1876192	2	2827	9192.9778	708	1
3_MACS_peak_519_lociStitched	chr1	27112596	27115762	3	2827	9300.4416	709	1
4_MACS_peak_573_lociStitched	chr1	28574001	28577103	4	2826	8104.5954	710	1
3_MACS_peak_5047_lociStitched	chr11	67168366	67171654	3	2826	7946.1096	711	1
4_MACS_peak_17864_lociStitched	chr20	30792932	30796229	4	2824	7503.6423	712	1
2_MACS_peak_24643_lociStitched	chr6	37122556	37125423	2	2822	12875.4103	713	1
2_MACS_peak_24819_lociStitched	chr6	43691330	43694157	2	2821	17028.4345	714	1
7_MACS_peak_21792_lociStitched	chr4	78738757	78742847	7	2820	6433.161	715	1
2_MACS_peak_18757_lociStitched	chr21	45573000	45575885	2	2819	12708.1365	716	1
1_MACS_peak_17403_lociStitched	chr2	232535516	232538333	1	2818	11673.3663	717	1
3_MACS_peak_13391_lociStitched	chr19	1066686	1069865	3	2818	8985.7614	718	1
1_MACS_peak_18319_lociStitched	chr20	57224589	57227398	1	2810	6870.2522	719	1
1_MACS_peak_12699_lociStitched	chr17	79302096	79304903	1	2808	11091.0184	720	1
2_MACS_peak_24703_lociStitched	chr6	39960041	39962950	2	2804	12272.1983	721	1
5_MACS_peak_21521_lociStitched	chr4	12701219	12705298	5	2801	6853.1279	722	1
2_MACS_peak_10996_lociStitched	chr17	2905463	2908267	2	2800	12048.5076	723	1
3_MACS_peak_12026_lociStitched	chr17	46124404	46127412	3	2800	11582.304	724	1
3_MACS_peak_12860_lociStitched	chr18	9135614	9138826	3	2797	9680.0044	725	1
2_MACS_peak_2157_lociStitched	chr1	167188929	167191923	2	2793	9734.3922	726	1
4_MACS_peak_13136_lociStitched	chr18	48678230	48681426	4	2793	9059.7012	727	1
3_MACS_peak_11244_lociStitched	chr17	16877067	16880335	3	2792	7759.2124	728	1
4_MACS_peak_4144_lociStitched	chr11	694125	697222	4	2791	9959.6423	729	1
2_MACS_peak_21380_lociStitched	chr3	196727706	196730944	2	2789	10451.6164	730	1
3_MACS_peak_12215_lociStitched	chr17	57862400	57865833	3	2789	7526.5092	731	1
3_MACS_peak_22114_lociStitched	chr4	129731128	129733981	3	2788	8505.0783	732	1
2_MACS_peak_24432_lociStitched	chr6	32782118	32784909	2	2785	8645.6807	733	1
2_MACS_peak_29432_lociStitched	chr9	139008843	139011642	2	2785	9019.7775	734	1
3_MACS_peak_19701_lociStitched	chr3	9437465	9440439	3	2783	9263.7126	735	1
3_MACS_peak_4769_lociStitched	chr11	62647746	62650732	3	2783	11232.7348	736	1
2_MACS_peak_6038_lociStitched	chr12	12176329	12179154	2	2782	9526.7475	737	1
2_MACS_peak_24535_lociStitched	chr6	34663022	34665933	2	2782	10550.3373	738	1
3_MACS_peak_18358_lociStitched	chr20	60877017	60879991	3	2782	7550.0938	739	1
2_MACS_peak_22149_lociStitched	chr4	140476013	140478871	2	2778	11023.5918	740	1
2_MACS_peak_16194_lociStitched	chr2	85764716	85767539	2	2775	14241.7527	741	1
2_MACS_peak_22429_lociStitched	chr4	185568564	185571491	2	2775	12128.0245	742	1
5_MACS_peak_512_lociStitched	chr1	27021489	27024605	5	2773	7781.2752	743	1
3_MACS_peak_17405_lociStitched	chr2	232543830	232546696	3	2771	9503.3694	744	1
2_MACS_peak_24717_lociStitched	chr6	41155462	41158621	2	2769	6870.825	745	1
1_MACS_peak_24445_lociStitched	chr6	33167452	33170219	1	2768	13693.883	746	1
