GENE_ID	locusLine	bin_1_KMS28BM_jia.bam
1_MACS_peak_20677_lociStitched	chr3(.):124741824-124743683	0.481
1_MACS_peak_20678_lociStitched	chr3(.):124773420-124775686	1.1194
1_MACS_peak_20679_lociStitched	chr3(.):124847234-124848903	0.745
1_MACS_peak_20680_lociStitched	chr3(.):124858216-124862824	2.3856
1_MACS_peak_20681_lociStitched	chr3(.):124904237-124906196	0.8627
1_MACS_peak_20682_lociStitched	chr3(.):124930805-124932169	0.8379
1_MACS_peak_20683_lociStitched	chr3(.):125028878-125030366	0.8261
1_MACS_peak_20684_lociStitched	chr3(.):125092810-125095233	2.2088
3_MACS_peak_20685_lociStitched	chr3(.):125230078-125239853	0.5542
2_MACS_peak_20688_lociStitched	chr3(.):125308219-125315733	0.8197
1_MACS_peak_20690_lociStitched	chr3(.):125485114-125485964	0.6125
1_MACS_peak_20691_lociStitched	chr3(.):125498027-125498694	0.351
1_MACS_peak_20692_lociStitched	chr3(.):125633991-125636530	1.4853
1_MACS_peak_20693_lociStitched	chr3(.):125648726-125651817	1.4628
1_MACS_peak_20694_lociStitched	chr3(.):125687539-125688702	0.652
2_MACS_peak_20695_lociStitched	chr3(.):125703403-125710550	0.5119
1_MACS_peak_20697_lociStitched	chr3(.):125801888-125803999	1.9595
1_MACS_peak_20698_lociStitched	chr3(.):125979785-125980488	0.4688
1_MACS_peak_20699_lociStitched	chr3(.):126075367-126077142	0.6189
1_MACS_peak_20700_lociStitched	chr3(.):126107763-126108789	0.5432
2_MACS_peak_20701_lociStitched	chr3(.):126193053-126195717	1.7664
1_MACS_peak_20703_lociStitched	chr3(.):126373071-126374167	0.677
1_MACS_peak_20704_lociStitched	chr3(.):126422926-126423747	0.6434
2_MACS_peak_20705_lociStitched	chr3(.):126628743-126637039	2.0679
1_MACS_peak_20707_lociStitched	chr3(.):126700559-126703466	1.9852
2_MACS_peak_20708_lociStitched	chr3(.):126721586-126735438	1.2749
1_MACS_peak_20710_lociStitched	chr3(.):126792826-126795070	1.4855
1_MACS_peak_20711_lociStitched	chr3(.):127248314-127248795	0.3013
1_MACS_peak_20712_lociStitched	chr3(.):127265899-127267488	0.9713
1_MACS_peak_20713_lociStitched	chr3(.):127294003-127294689	0.6007
2_MACS_peak_20714_lociStitched	chr3(.):127307540-127318807	1.414
1_MACS_peak_20716_lociStitched	chr3(.):127390628-127392745	1.7302
1_MACS_peak_20717_lociStitched	chr3(.):127416287-127416922	0.4536
1_MACS_peak_20718_lociStitched	chr3(.):127454332-127455564	0.5789
1_MACS_peak_20719_lociStitched	chr3(.):127468571-127470682	0.8807
1_MACS_peak_20720_lociStitched	chr3(.):127572154-127572663	0.4451
1_MACS_peak_20721_lociStitched	chr3(.):127673000-127674091	0.5144
1_MACS_peak_20722_lociStitched	chr3(.):127769844-127774720	2.1395
1_MACS_peak_20723_lociStitched	chr3(.):127832545-127834387	0.8955
1_MACS_peak_20724_lociStitched	chr3(.):127841513-127843368	0.9503
1_MACS_peak_20725_lociStitched	chr3(.):127871886-127873374	2.0835
1_MACS_peak_20726_lociStitched	chr3(.):127934394-127938916	3.8004
1_MACS_peak_20727_lociStitched	chr3(.):128216172-128217071	0.5293
1_MACS_peak_20728_lociStitched	chr3(.):128326778-128327519	0.4029
1_MACS_peak_20729_lociStitched	chr3(.):128335887-128337665	1.5392
2_MACS_peak_20730_lociStitched	chr3(.):128367462-128372857	1.5844
1_MACS_peak_20732_lociStitched	chr3(.):128398928-128400762	2.9602
1_MACS_peak_20733_lociStitched	chr3(.):128444305-128446497	1.39
2_MACS_peak_20734_lociStitched	chr3(.):128518020-128523831	0.6674
1_MACS_peak_20736_lociStitched	chr3(.):128564710-128565523	0.9805
1_MACS_peak_20737_lociStitched	chr3(.):128597069-128599850	1.8709
1_MACS_peak_20738_lociStitched	chr3(.):128614027-128616924	0.7048
1_MACS_peak_20739_lociStitched	chr3(.):128689656-128690746	0.4086
1_MACS_peak_20740_lociStitched	chr3(.):128722218-128722910	0.4493
1_MACS_peak_20741_lociStitched	chr3(.):128745296-128746682	0.9315
1_MACS_peak_20742_lociStitched	chr3(.):128771998-128773150	0.6975
3_MACS_peak_20743_lociStitched	chr3(.):128822312-128842891	0.8252
1_MACS_peak_20746_lociStitched	chr3(.):128878507-128881839	2.4072
2_MACS_peak_20747_lociStitched	chr3(.):128899526-128908302	1.6543
2_MACS_peak_20749_lociStitched	chr3(.):128967261-128972288	2.1058
3_MACS_peak_20751_lociStitched	chr3(.):128994878-129002843	1.4236
4_MACS_peak_20754_lociStitched	chr3(.):129028670-129048344	0.6966
1_MACS_peak_20758_lociStitched	chr3(.):129065639-129066763	0.6006
1_MACS_peak_20759_lociStitched	chr3(.):129117214-129119219	1.9282
1_MACS_peak_20760_lociStitched	chr3(.):129132346-129133215	0.3472
1_MACS_peak_20761_lociStitched	chr3(.):129147518-129148091	0.4057
1_MACS_peak_20762_lociStitched	chr3(.):129156749-129161135	2.2254
2_MACS_peak_20763_lociStitched	chr3(.):129203304-129209764	2.0199
1_MACS_peak_20765_lociStitched	chr3(.):129221426-129224898	0.9205
1_MACS_peak_20766_lociStitched	chr3(.):129344997-129346506	1.0525
1_MACS_peak_20767_lociStitched	chr3(.):129611092-129613527	2.2245
1_MACS_peak_20768_lociStitched	chr3(.):129655237-129656380	0.4365
1_MACS_peak_20769_lociStitched	chr3(.):129721098-129722195	0.9299
1_MACS_peak_20770_lociStitched	chr3(.):129760075-129760664	0.3415
1_MACS_peak_20771_lociStitched	chr3(.):129811440-129817391	3.3908
2_MACS_peak_20772_lociStitched	chr3(.):129829128-129831978	1.7419
2_MACS_peak_20774_lociStitched	chr3(.):129893604-129900100	0.7009
1_MACS_peak_20776_lociStitched	chr3(.):130464908-130467525	1.2168
1_MACS_peak_20777_lociStitched	chr3(.):130567561-130573911	1.0638
2_MACS_peak_20778_lociStitched	chr3(.):130611431-130620017	0.9531
1_MACS_peak_20780_lociStitched	chr3(.):130633689-130635454	0.7063
1_MACS_peak_20781_lociStitched	chr3(.):130721944-130722876	0.6095
1_MACS_peak_20782_lociStitched	chr3(.):130744653-130746142	1.4561
2_MACS_peak_20783_lociStitched	chr3(.):131099497-131101510	1.196
1_MACS_peak_20785_lociStitched	chr3(.):131219865-131222397	1.3002
1_MACS_peak_20786_lociStitched	chr3(.):131433327-131434635	0.4205
1_MACS_peak_20787_lociStitched	chr3(.):131954788-131956620	0.587
1_MACS_peak_20788_lociStitched	chr3(.):132099543-132100852	0.487
1_MACS_peak_20789_lociStitched	chr3(.):132135547-132140450	2.3528
1_MACS_peak_20790_lociStitched	chr3(.):132164069-132168899	1.9329
1_MACS_peak_20791_lociStitched	chr3(.):132182764-132183777	0.3897
1_MACS_peak_20792_lociStitched	chr3(.):132240789-132241550	0.453
1_MACS_peak_20793_lociStitched	chr3(.):132254928-132255651	0.5475
1_MACS_peak_20794_lociStitched	chr3(.):132268295-132269643	0.4809
1_MACS_peak_20795_lociStitched	chr3(.):132377440-132380911	2.2293
2_MACS_peak_20796_lociStitched	chr3(.):132440470-132442561	0.739
2_MACS_peak_20798_lociStitched	chr3(.):133160159-133169666	1.0572
2_MACS_peak_20800_lociStitched	chr3(.):133186559-133198185	2.2244
1_MACS_peak_20802_lociStitched	chr3(.):133206967-133208667	0.6366
1_MACS_peak_20803_lociStitched	chr3(.):133223474-133226743	2.263
4_MACS_peak_20804_lociStitched	chr3(.):133259458-133269904	0.6361
3_MACS_peak_20808_lociStitched	chr3(.):133290577-133297815	2.2581
2_MACS_peak_20811_lociStitched	chr3(.):133379331-133382930	1.2972
1_MACS_peak_20813_lociStitched	chr3(.):133394178-133395041	0.4041
1_MACS_peak_20814_lociStitched	chr3(.):133460534-133462302	0.7611
1_MACS_peak_20815_lociStitched	chr3(.):133524056-133526815	1.7452
1_MACS_peak_20816_lociStitched	chr3(.):133661823-133662566	0.426
1_MACS_peak_20817_lociStitched	chr3(.):133968135-133970549	1.5485
1_MACS_peak_20818_lociStitched	chr3(.):134010159-134010830	0.3949
1_MACS_peak_20819_lociStitched	chr3(.):134149157-134152016	0.6925
1_MACS_peak_20820_lociStitched	chr3(.):134202952-134207208	3.5252
1_MACS_peak_20821_lociStitched	chr3(.):134260878-134262218	0.9886
1_MACS_peak_20822_lociStitched	chr3(.):134535835-134536529	0.3773
1_MACS_peak_20823_lociStitched	chr3(.):134571141-134572734	1.0362
1_MACS_peak_20824_lociStitched	chr3(.):134785362-134787087	0.9369
1_MACS_peak_20825_lociStitched	chr3(.):135157869-135158839	0.7162
1_MACS_peak_20826_lociStitched	chr3(.):135683938-135685582	0.7237
2_MACS_peak_20827_lociStitched	chr3(.):135906666-135917733	2.6085
2_MACS_peak_20829_lociStitched	chr3(.):135964518-135971262	1.1533
1_MACS_peak_20831_lociStitched	chr3(.):136000583-136001625	0.4583
1_MACS_peak_20832_lociStitched	chr3(.):136061163-136064006	1.1639
1_MACS_peak_20833_lociStitched	chr3(.):136084323-136086113	0.5187
2_MACS_peak_20834_lociStitched	chr3(.):136103747-136110160	0.423
1_MACS_peak_20836_lociStitched	chr3(.):136466816-136473518	3.9537
1_MACS_peak_20837_lociStitched	chr3(.):136505017-136506931	0.8219
1_MACS_peak_20838_lociStitched	chr3(.):136554274-136555664	0.6419
1_MACS_peak_20839_lociStitched	chr3(.):136579541-136582827	2.3681
1_MACS_peak_20840_lociStitched	chr3(.):136601924-136603917	0.5778
1_MACS_peak_20841_lociStitched	chr3(.):136892254-136893754	0.4495
1_MACS_peak_20842_lociStitched	chr3(.):136918133-136918897	0.4658
1_MACS_peak_20843_lociStitched	chr3(.):137706663-137707657	0.4014
1_MACS_peak_20844_lociStitched	chr3(.):137833578-137834735	0.6783
1_MACS_peak_20845_lociStitched	chr3(.):137892776-137894466	1.4702
1_MACS_peak_20846_lociStitched	chr3(.):137905408-137907762	1.9538
1_MACS_peak_20847_lociStitched	chr3(.):137918186-137919615	0.6045
1_MACS_peak_20848_lociStitched	chr3(.):138015329-138016661	0.5007
1_MACS_peak_20849_lociStitched	chr3(.):138047952-138048832	0.9474
1_MACS_peak_20850_lociStitched	chr3(.):138066469-138067887	0.7057
1_MACS_peak_20851_lociStitched	chr3(.):138134736-138135998	0.9924
1_MACS_peak_20852_lociStitched	chr3(.):138296253-138298744	0.5104
2_MACS_peak_20853_lociStitched	chr3(.):138312232-138317208	1.0191
1_MACS_peak_20855_lociStitched	chr3(.):138326916-138328862	2.4743
1_MACS_peak_20856_lociStitched	chr3(.):138388041-138391950	1.3442
1_MACS_peak_20857_lociStitched	chr3(.):138404596-138406842	0.9395
2_MACS_peak_20858_lociStitched	chr3(.):138492831-138500741	0.3436
1_MACS_peak_20860_lociStitched	chr3(.):138552010-138554717	2.0453
1_MACS_peak_20861_lociStitched	chr3(.):138633963-138635198	0.9526
1_MACS_peak_20862_lociStitched	chr3(.):138654195-138655666	1.2739
1_MACS_peak_20863_lociStitched	chr3(.):138734820-138736266	0.668
1_MACS_peak_20864_lociStitched	chr3(.):138751303-138752073	0.3196
1_MACS_peak_20865_lociStitched	chr3(.):138771157-138773657	0.957
2_MACS_peak_20866_lociStitched	chr3(.):138799842-138804144	0.6839
1_MACS_peak_20868_lociStitched	chr3(.):138828783-138829980	0.5555
1_MACS_peak_20869_lociStitched	chr3(.):138854226-138854840	0.376
1_MACS_peak_20870_lociStitched	chr3(.):138891976-138893961	0.8994
2_MACS_peak_20871_lociStitched	chr3(.):138917364-138922178	0.6211
1_MACS_peak_20873_lociStitched	chr3(.):138969528-138971104	0.7685
1_MACS_peak_20874_lociStitched	chr3(.):139062348-139064154	1.1991
1_MACS_peak_20875_lociStitched	chr3(.):139086315-139087877	0.5581
1_MACS_peak_20876_lociStitched	chr3(.):139106846-139109661	1.9854
2_MACS_peak_20877_lociStitched	chr3(.):139251783-139257381	1.413
1_MACS_peak_20879_lociStitched	chr3(.):139304128-139306218	1.183
1_MACS_peak_20880_lociStitched	chr3(.):139395885-139397249	0.7677
1_MACS_peak_20881_lociStitched	chr3(.):140474973-140475734	0.3848
1_MACS_peak_20882_lociStitched	chr3(.):140659875-140662934	2.1563
1_MACS_peak_20883_lociStitched	chr3(.):140949630-140951561	1.7148
1_MACS_peak_20884_lociStitched	chr3(.):141012974-141013971	0.5851
1_MACS_peak_20885_lociStitched	chr3(.):141022278-141023508	1.2158
1_MACS_peak_20886_lociStitched	chr3(.):141029909-141031416	1.0486
1_MACS_peak_20887_lociStitched	chr3(.):141079504-141080923	0.7414
4_MACS_peak_20888_lociStitched	chr3(.):141088404-141131859	2.7071
1_MACS_peak_20892_lociStitched	chr3(.):141157218-141160514	0.8079
1_MACS_peak_20893_lociStitched	chr3(.):141205319-141209301	2.8756
1_MACS_peak_20894_lociStitched	chr3(.):141216175-141219267	1.4162
1_MACS_peak_20895_lociStitched	chr3(.):141294968-141295686	0.5548
1_MACS_peak_20896_lociStitched	chr3(.):141405310-141406173	0.5505
1_MACS_peak_20897_lociStitched	chr3(.):141456389-141460111	1.9426
1_MACS_peak_20898_lociStitched	chr3(.):141594044-141598586	2.7172
1_MACS_peak_20899_lociStitched	chr3(.):141746565-141747678	0.6171
1_MACS_peak_20900_lociStitched	chr3(.):141867126-141868924	0.7966
1_MACS_peak_20901_lociStitched	chr3(.):141943516-141944913	1.3524
1_MACS_peak_20902_lociStitched	chr3(.):142163723-142167548	2.846
1_MACS_peak_20903_lociStitched	chr3(.):142296080-142298728	1.6114
1_MACS_peak_20904_lociStitched	chr3(.):142314312-142315981	1.0845
1_MACS_peak_20905_lociStitched	chr3(.):142442680-142443672	1.1718
2_MACS_peak_20906_lociStitched	chr3(.):142658719-142664203	0.4788
1_MACS_peak_20908_lociStitched	chr3(.):142705654-142707431	0.5421
2_MACS_peak_20909_lociStitched	chr3(.):142719138-142731575	0.9153
1_MACS_peak_20911_lociStitched	chr3(.):142754495-142755974	0.4721
1_MACS_peak_20912_lociStitched	chr3(.):142779134-142780551	0.5574
2_MACS_peak_20913_lociStitched	chr3(.):142837780-142839754	0.508
1_MACS_peak_20915_lociStitched	chr3(.):142883902-142884822	0.5041
1_MACS_peak_20916_lociStitched	chr3(.):142894838-142895289	0.6206
1_MACS_peak_20917_lociStitched	chr3(.):142935337-142936299	0.6404
1_MACS_peak_20918_lociStitched	chr3(.):143012452-143013838	0.7509
1_MACS_peak_20919_lociStitched	chr3(.):143141516-143151073	2.81
1_MACS_peak_20920_lociStitched	chr3(.):143254617-143256500	0.6158
1_MACS_peak_20921_lociStitched	chr3(.):143548729-143552302	1.402
2_MACS_peak_20922_lociStitched	chr3(.):143559189-143569765	0.6996
1_MACS_peak_20924_lociStitched	chr3(.):143673955-143677371	1.15
1_MACS_peak_20925_lociStitched	chr3(.):143688871-143695382	2.9867
1_MACS_peak_20926_lociStitched	chr3(.):143828337-143829532	0.7601
1_MACS_peak_20927_lociStitched	chr3(.):143845948-143848005	1.814
1_MACS_peak_20928_lociStitched	chr3(.):144013295-144014953	0.652
1_MACS_peak_20929_lociStitched	chr3(.):144426647-144427430	0.3994
1_MACS_peak_20930_lociStitched	chr3(.):144482616-144483691	0.6347
1_MACS_peak_20931_lociStitched	chr3(.):144899721-144900960	0.7052
1_MACS_peak_20932_lociStitched	chr3(.):145004468-145005427	0.4103
1_MACS_peak_20933_lociStitched	chr3(.):145661153-145662413	0.424
1_MACS_peak_20934_lociStitched	chr3(.):145677078-145677871	0.5974
1_MACS_peak_20935_lociStitched	chr3(.):145806129-145806978	0.5084
1_MACS_peak_20936_lociStitched	chr3(.):145877057-145879670	0.861
1_MACS_peak_20937_lociStitched	chr3(.):145906013-145907699	1.3363
1_MACS_peak_20938_lociStitched	chr3(.):145968202-145969368	0.5955
1_MACS_peak_20939_lociStitched	chr3(.):146177625-146178185	0.3758
1_MACS_peak_20940_lociStitched	chr3(.):146186794-146188007	0.7074
5_MACS_peak_20941_lociStitched	chr3(.):146257139-146280579	0.8397
1_MACS_peak_20946_lociStitched	chr3(.):146456602-146458001	0.7475
1_MACS_peak_20947_lociStitched	chr3(.):146467434-146468826	0.5091
1_MACS_peak_20948_lociStitched	chr3(.):146933692-146934138	0.3149
1_MACS_peak_20949_lociStitched	chr3(.):147061471-147062116	0.3475
2_MACS_peak_20950_lociStitched	chr3(.):147136494-147137787	0.5629
1_MACS_peak_20952_lociStitched	chr3(.):147289759-147290524	0.3472
1_MACS_peak_20953_lociStitched	chr3(.):147331018-147332557	0.6229
1_MACS_peak_20954_lociStitched	chr3(.):147430672-147432050	0.394
1_MACS_peak_20955_lociStitched	chr3(.):147663223-147664844	1.0172
1_MACS_peak_20956_lociStitched	chr3(.):148015378-148017574	1.3458
1_MACS_peak_20957_lociStitched	chr3(.):148036477-148038677	1.5381
1_MACS_peak_20958_lociStitched	chr3(.):148557652-148558437	0.4336
2_MACS_peak_20959_lociStitched	chr3(.):148705058-148710896	1.1319
1_MACS_peak_20961_lociStitched	chr3(.):148760214-148761510	0.6991
1_MACS_peak_20962_lociStitched	chr3(.):148775990-148777240	0.4992
1_MACS_peak_20963_lociStitched	chr3(.):148803311-148804940	0.7615
1_MACS_peak_20964_lociStitched	chr3(.):148846697-148848524	1.0684
1_MACS_peak_20965_lociStitched	chr3(.):148869734-148870486	0.3804
1_MACS_peak_20966_lociStitched	chr3(.):148941409-148944111	2.0767
1_MACS_peak_20967_lociStitched	chr3(.):148965334-148966789	0.7701
1_MACS_peak_20968_lociStitched	chr3(.):149160423-149161375	0.3701
1_MACS_peak_20969_lociStitched	chr3(.):149249875-149251046	0.4671
1_MACS_peak_20970_lociStitched	chr3(.):149375446-149377020	0.9883
1_MACS_peak_20971_lociStitched	chr3(.):149469555-149471123	1.1758
1_MACS_peak_20972_lociStitched	chr3(.):149529746-149532513	2.1345
1_MACS_peak_20973_lociStitched	chr3(.):149687141-149689653	1.4553
1_MACS_peak_20974_lociStitched	chr3(.):149700846-149701312	0.4808
1_MACS_peak_20975_lociStitched	chr3(.):149792139-149792722	0.3443
1_MACS_peak_20976_lociStitched	chr3(.):149811229-149813399	1.6701
1_MACS_peak_20977_lociStitched	chr3(.):150124820-150132535	2.3931
2_MACS_peak_20978_lociStitched	chr3(.):150262077-150266338	3.0104
1_MACS_peak_20980_lociStitched	chr3(.):150300115-150301835	0.9541
4_MACS_peak_20981_lociStitched	chr3(.):150315462-150328887	2.0491
1_MACS_peak_20985_lociStitched	chr3(.):150397924-150399833	1.4003
1_MACS_peak_20986_lociStitched	chr3(.):150421015-150422608	1.251
3_MACS_peak_20987_lociStitched	chr3(.):150473499-150485029	1.6804
1_MACS_peak_20990_lociStitched	chr3(.):150802766-150805107	1.1598
1_MACS_peak_20991_lociStitched	chr3(.):151450295-151451243	0.3409
1_MACS_peak_20992_lociStitched	chr3(.):151620969-151622080	0.5
1_MACS_peak_20993_lociStitched	chr3(.):151909589-151924462	4.181
2_MACS_peak_20994_lociStitched	chr3(.):151958976-151963940	0.5812
7_MACS_peak_20996_lociStitched	chr3(.):151982113-152055269	2.2249
1_MACS_peak_21003_lociStitched	chr3(.):152099417-152100784	0.4513
2_MACS_peak_21004_lociStitched	chr3(.):152115948-152121829	0.3497
1_MACS_peak_21006_lociStitched	chr3(.):152313081-152314834	0.7223
1_MACS_peak_21007_lociStitched	chr3(.):152454300-152457105	0.8202
1_MACS_peak_21008_lociStitched	chr3(.):152552207-152553444	0.6781
1_MACS_peak_21009_lociStitched	chr3(.):152769527-152770526	0.3826
1_MACS_peak_21010_lociStitched	chr3(.):152877731-152882415	1.8912
1_MACS_peak_21011_lociStitched	chr3(.):152899667-152902033	1.4265
2_MACS_peak_21012_lociStitched	chr3(.):153030605-153038694	0.2775
1_MACS_peak_21014_lociStitched	chr3(.):153116640-153120052	1.9949
1_MACS_peak_21015_lociStitched	chr3(.):153201953-153203585	0.6324
1_MACS_peak_21016_lociStitched	chr3(.):153294502-153296100	0.9254
1_MACS_peak_21017_lociStitched	chr3(.):153339357-153340552	0.5871
1_MACS_peak_21018_lociStitched	chr3(.):153514583-153515192	0.3844
1_MACS_peak_21019_lociStitched	chr3(.):153838551-153839977	0.681
1_MACS_peak_21020_lociStitched	chr3(.):154040813-154042965	2.053
1_MACS_peak_21021_lociStitched	chr3(.):154228363-154229428	1.0373
1_MACS_peak_21022_lociStitched	chr3(.):154843062-154843689	0.4074
1_MACS_peak_21023_lociStitched	chr3(.):154961157-154962211	0.4018
1_MACS_peak_21024_lociStitched	chr3(.):155461601-155462812	0.6515
1_MACS_peak_21025_lociStitched	chr3(.):155523370-155524600	1.74
3_MACS_peak_21026_lociStitched	chr3(.):155568666-155578345	1.3148
1_MACS_peak_21029_lociStitched	chr3(.):155587261-155590200	2.0572
1_MACS_peak_21030_lociStitched	chr3(.):155753633-155755278	0.7575
1_MACS_peak_21031_lociStitched	chr3(.):155761735-155762480	0.5786
1_MACS_peak_21032_lociStitched	chr3(.):155868038-155868455	0.428
1_MACS_peak_21033_lociStitched	chr3(.):156133876-156136894	1.5371
1_MACS_peak_21034_lociStitched	chr3(.):156199204-156203668	2.3219
2_MACS_peak_21035_lociStitched	chr3(.):156267694-156273672	1.4448
3_MACS_peak_21037_lociStitched	chr3(.):156381825-156395353	0.8918
2_MACS_peak_21040_lociStitched	chr3(.):156401986-156407989	0.4255
3_MACS_peak_21042_lociStitched	chr3(.):156529842-156545492	1.5362
1_MACS_peak_21045_lociStitched	chr3(.):156674887-156676398	0.659
1_MACS_peak_21046_lociStitched	chr3(.):156695998-156696752	0.4853
3_MACS_peak_21047_lociStitched	chr3(.):156799493-156811628	1.493
1_MACS_peak_21050_lociStitched	chr3(.):156820729-156822393	0.9402
3_MACS_peak_21051_lociStitched	chr3(.):156845810-156855914	1.0225
1_MACS_peak_21054_lociStitched	chr3(.):156874784-156879823	2.8461
1_MACS_peak_21055_lociStitched	chr3(.):156891317-156894441	2.9792
1_MACS_peak_21056_lociStitched	chr3(.):157665887-157667848	1.1587
1_MACS_peak_21057_lociStitched	chr3(.):157814962-157816006	1.2495
2_MACS_peak_21058_lociStitched	chr3(.):157822714-157829189	0.745
1_MACS_peak_21060_lociStitched	chr3(.):157845293-157846781	0.5155
1_MACS_peak_21061_lociStitched	chr3(.):158067851-158075523	1.9222
1_MACS_peak_21062_lociStitched	chr3(.):158138567-158139408	0.3447
1_MACS_peak_21063_lociStitched	chr3(.):158288484-158289719	0.6144
1_MACS_peak_21064_lociStitched	chr3(.):158362083-158363282	1.3251
1_MACS_peak_21065_lociStitched	chr3(.):158389332-158390734	1.4958
1_MACS_peak_21066_lociStitched	chr3(.):158508688-158509412	0.406
2_MACS_peak_21067_lociStitched	chr3(.):158519203-158527137	0.2575
1_MACS_peak_21069_lociStitched	chr3(.):158564251-158565673	0.814
2_MACS_peak_21070_lociStitched	chr3(.):158575859-158582861	1.671
1_MACS_peak_21072_lociStitched	chr3(.):158709073-158709622	0.2955
1_MACS_peak_21073_lociStitched	chr3(.):158746662-158748157	0.4936
1_MACS_peak_21074_lociStitched	chr3(.):158755773-158757001	0.4029
1_MACS_peak_21075_lociStitched	chr3(.):159429326-159429851	0.306
1_MACS_peak_21076_lociStitched	chr3(.):159444140-159444928	0.3048
1_MACS_peak_21077_lociStitched	chr3(.):159480592-159482333	0.9734
1_MACS_peak_21078_lociStitched	chr3(.):159570084-159571501	0.9006
1_MACS_peak_21079_lociStitched	chr3(.):159578698-159579734	0.4716
1_MACS_peak_21080_lociStitched	chr3(.):159628600-159629866	0.8456
1_MACS_peak_21081_lociStitched	chr3(.):159637352-159638290	0.35
1_MACS_peak_21082_lociStitched	chr3(.):159696134-159696951	0.5413
1_MACS_peak_21083_lociStitched	chr3(.):159705667-159707793	1.2993
2_MACS_peak_21084_lociStitched	chr3(.):159728109-159735942	0.8708
1_MACS_peak_21086_lociStitched	chr3(.):159744975-159745789	0.353
1_MACS_peak_21087_lociStitched	chr3(.):159942859-159944115	0.6149
2_MACS_peak_21088_lociStitched	chr3(.):160115842-160129539	2.2542
1_MACS_peak_21090_lociStitched	chr3(.):160139267-160140842	0.4262
1_MACS_peak_21091_lociStitched	chr3(.):160164828-160168380	2.194
1_MACS_peak_21092_lociStitched	chr3(.):160202095-160204360	1.3799
1_MACS_peak_21093_lociStitched	chr3(.):160281558-160284742	2.3266
1_MACS_peak_21094_lociStitched	chr3(.):160388629-160389319	0.5256
1_MACS_peak_21095_lociStitched	chr3(.):160415285-160416098	0.5896
1_MACS_peak_21096_lociStitched	chr3(.):160472029-160474654	1.6233
1_MACS_peak_21097_lociStitched	chr3(.):160603065-160604434	0.5318
1_MACS_peak_21098_lociStitched	chr3(.):160913215-160914919	0.5342
1_MACS_peak_21099_lociStitched	chr3(.):160938361-160941226	1.8852
1_MACS_peak_21100_lociStitched	chr3(.):161147011-161147526	0.4972
1_MACS_peak_21101_lociStitched	chr3(.):161258089-161259173	0.5564
1_MACS_peak_21102_lociStitched	chr3(.):161424828-161425223	0.2995
2_MACS_peak_21103_lociStitched	chr3(.):161694378-161701030	0.3158
1_MACS_peak_21105_lociStitched	chr3(.):161835460-161836319	0.4716
1_MACS_peak_21106_lociStitched	chr3(.):161882766-161884000	0.6326
1_MACS_peak_21107_lociStitched	chr3(.):162425860-162427743	0.9466
1_MACS_peak_21108_lociStitched	chr3(.):162496886-162498705	0.9513
1_MACS_peak_21109_lociStitched	chr3(.):162666528-162668161	0.6117
1_MACS_peak_21110_lociStitched	chr3(.):162690998-162692143	0.5421
1_MACS_peak_21111_lociStitched	chr3(.):163109033-163109756	0.4883
1_MACS_peak_21112_lociStitched	chr3(.):164078241-164079171	0.5752
1_MACS_peak_21113_lociStitched	chr3(.):164169021-164169669	0.363
1_MACS_peak_21114_lociStitched	chr3(.):164177996-164179634	0.9897
2_MACS_peak_21115_lociStitched	chr3(.):164325659-164331955	0.8597
1_MACS_peak_21117_lociStitched	chr3(.):164620528-164623102	1.9051
1_MACS_peak_21118_lociStitched	chr3(.):164636398-164637074	0.3652
1_MACS_peak_21119_lociStitched	chr3(.):165157200-165158869	0.9045
1_MACS_peak_21120_lociStitched	chr3(.):165172797-165173828	0.4477
1_MACS_peak_21121_lociStitched	chr3(.):165300601-165302195	0.781
1_MACS_peak_21122_lociStitched	chr3(.):165360461-165361666	0.5062
2_MACS_peak_21123_lociStitched	chr3(.):165518090-165524605	0.4111
1_MACS_peak_21125_lociStitched	chr3(.):166025483-166026878	0.5426
1_MACS_peak_21126_lociStitched	chr3(.):166085497-166086566	0.5273
1_MACS_peak_21127_lociStitched	chr3(.):166189345-166190442	0.4181
1_MACS_peak_21128_lociStitched	chr3(.):166217657-166219169	0.6147
1_MACS_peak_21129_lociStitched	chr3(.):167409393-167409969	0.4068
1_MACS_peak_21130_lociStitched	chr3(.):167451127-167454138	2.0253
1_MACS_peak_21131_lociStitched	chr3(.):167467797-167468885	0.5312
1_MACS_peak_21132_lociStitched	chr3(.):167490767-167491990	0.4622
1_MACS_peak_21133_lociStitched	chr3(.):167604266-167604892	0.3799
1_MACS_peak_21134_lociStitched	chr3(.):167768575-167771924	1.1131
2_MACS_peak_21135_lociStitched	chr3(.):167802223-167815055	1.7809
1_MACS_peak_21137_lociStitched	chr3(.):167931096-167932516	0.827
1_MACS_peak_21138_lociStitched	chr3(.):167966192-167968961	1.0325
1_MACS_peak_21139_lociStitched	chr3(.):168867281-168867822	0.6672
1_MACS_peak_21140_lociStitched	chr3(.):169116619-169117643	0.4601
1_MACS_peak_21141_lociStitched	chr3(.):169148250-169149599	0.4137
1_MACS_peak_21142_lociStitched	chr3(.):169227303-169228238	0.3978
1_MACS_peak_21143_lociStitched	chr3(.):169352268-169353186	0.4362
1_MACS_peak_21144_lociStitched	chr3(.):169378491-169381842	1.9133
