GENE_ID	locusLine	bin_1_KMS12_jia.bam
NM_000445	chr8(.):144984320-145055913	0.5894
NM_201381	chr8(.):144984320-145023905	0.4113
NM_201382	chr8(.):144984320-145023110	0.4151
NM_201383	chr8(.):144984320-145021692	0.4252
NM_201379	chr8(.):144984320-145033088	0.4356
NM_001009184	chr8(.):145059225-145072583	1.0102
NM_201384	chr8(.):144984320-145018758	0.4532
NR_030383	chr8(.):145014358-145024447	0.4988
NM_201380	chr8(.):144984320-145030044	0.4587
NM_017570	chr8(.):145101166-145120584	0.1429
NM_001129888	chr8(.):145684199-145696031	0.6284
NM_183057	chr8(.):145643999-145658927	0.7186
NM_032687	chr8(.):145684199-145695849	0.6368
NM_017767	chr8(.):145632797-145646917	0.4175
NM_003923	chr8(.):145694114-145706718	0.2045
NM_032902	chr8(.):145717108-145732504	0.0793
NM_138496	chr8(.):145670314-145695418	0.3385
NM_005309	chr8(.):145724464-145737555	1.9247
NM_130849	chr8(.):145632797-145647273	0.4079
NM_145754	chr8(.):145686737-145704499	0.5207
NM_138431	chr8(.):145729551-145741589	2.1333
NM_004260	chr8(.):145731666-145748210	2.4327
NM_013432	chr8(.):145649162-145674812	0.5902
NM_014665	chr8(.):145738362-145755559	1.5179
NM_025251	chr8(.):145749562-145843888	0.1067
NM_138367	chr8(.):145941293-145985970	0.2093
NM_030580	chr8(.):145993500-146017725	0.8325
NM_033301	chr8(.):146010153-146022729	1.7024
NM_000973	chr8(.):146010153-146022805	1.6935
NM_003416	chr8(.):146047902-146073606	0.2741
NM_213605	chr8(.):146019260-146039529	0.3164
NR_003529	chr9(.):21989789-22126093	0.2385
NM_006200	chr9(.):78500559-78813346	0.1022
NM_001190482	chr9(.):78500559-78982255	0.0818
NM_001135920	chr9(.):5624326-5774454	0.1854
NM_020829	chr9(.):5651582-5781556	0.0666
NM_147133	chr9(.):33285417-33370168	0.2561
NM_002504	chr9(.):33285417-33376155	0.2443
NM_147134	chr9(.):33285417-33353721	0.301
NM_007203	chr9(.):112537576-112939791	0.1504
NM_001004065	chr9(.):112805877-112939791	0.2599
NM_001134778	chr9(.):128505477-128734655	0.1879
NM_001006618	chr9(.):128278748-128474513	0.1004
NM_006195	chr9(.):128504616-128734655	0.1874
NM_175039	chr9(.):130665164-130684305	1.033
NM_013355	chr9(.):131459801-131488199	0.1286
NM_015033	chr9(.):132644465-132810473	0.202
NM_198679	chr9(.):134447156-134590229	0.1363
NM_005312	chr9(.):134447156-134617925	0.2058
NM_016219	chr9(.):139976416-140008639	0.3593
NM_004936	chr9(.):21997901-22014312	0.2563
NR_024274	chr9(.):21962137-21972753	0.0398
NM_058197	chr9(.):21962750-21979826	0.045
NM_000077	chr9(.):21962750-21980132	0.045
NM_058195	chr9(.):21962750-21999490	0.5235
NM_001172415	chr9(.):33247469-33269759	0.2907
NM_001195536	chr9(.):33259876-33287067	0.2251
NM_014471	chr9(.):33235195-33253565	0.1071
NM_001170	chr9(.):33379947-33407517	0.0643
NM_139235	chr9(.):33456350-33478941	0.6511
NM_004925	chr9(.):33436159-33452590	0.3725
NR_003667	chr9(.):33499534-33516164	0.1663
NR_024496	chr9(.):66489268-66508030	0.9865
NR_033907	chr9(.):68422782-68459375	0.7529
NR_034006	chr9(.):68721540-68753372	0.6825
NM_024077	chr9(.):91928411-91979561	0.3142
NR_036108	chr9(.):91922139-91932221	1.2229
NM_001827	chr9(.):91921112-91936618	1.4066
NM_005384	chr9(.):94166326-94191144	0.5711
NM_001083603	chr9(.):98200263-98284247	0.3972
NM_001083606	chr9(.):98200263-98274699	0.4124
NM_001083607	chr9(.):98200263-98274481	0.4113
NM_001083605	chr9(.):98200263-98275322	0.4124
NM_000264	chr9(.):98200263-98275831	0.4109
NM_001136562	chr9(.):112882780-112939791	0.3455
NM_030767	chr9(.):117091432-117161685	0.4095
NM_004888	chr9(.):117344993-117366152	0.3791
NM_153045	chr9(.):117368705-117413703	0.4036
NM_001045476	chr9(.):127610754-127625160	0.3003
NM_030978	chr9(.):127626483-127644696	0.8497
NM_007209	chr9(.):127615157-127629240	0.3106
NM_005489	chr9(.):130495595-130538621	0.1615
NM_001142532	chr9(.):130495595-130529697	0.1329
NM_001142533	chr9(.):130495595-130522583	0.1442
NM_001142531	chr9(.):130495595-130529719	0.1329
NM_001142534	chr9(.):130495595-130522561	0.1443
NM_170600	chr9(.):130495595-130546048	0.4556
NM_001085347	chr9(.):130488802-130502604	0.2098
NM_001018078	chr9(.):130560507-130581556	0.232
NM_000118	chr9(.):130572290-130622047	0.0593
NM_001261	chr9(.):130543304-130558052	0.5235
NM_004957	chr9(.):130560153-130581556	0.2302
NM_013443	chr9(.):130642600-130666871	0.1579
NM_000476	chr9(.):130623758-130645022	0.0579
NR_036055	chr9(.):130543196-130553286	0.7332
NM_001035254	chr9(.):130697860-130747812	0.5136
NM_003863	chr9(.):130692373-130705763	0.1939
NM_203305	chr9(.):130697860-130717993	0.1312
NM_001135219	chr9(.):130678807-130698076	0.4342
NM_173492	chr9(.):130678807-130694770	0.5089
NM_001122821	chr9(.):131440933-131463675	1.1937
NM_052844	chr9(.):131390939-131424129	0.1545
NM_003011	chr9(.):131446508-131463675	1.2335
NM_032799	chr9(.):131478148-131491408	0.1695
NM_001136557	chr9(.):132810984-132907448	0.0924
NM_032728	chr9(.):134160080-134189649	0.0524
NM_033387	chr9(.):134128464-134156906	2.0881
NM_015392	chr9(.):139928908-139945676	0.1338
NM_001246	chr9(.):139937552-139953505	0.1378
NR_027447	chr9(.):139974397-139986269	0.6538
NM_207511	chr9(.):139916915-139936234	0.1976
NM_001606	chr9(.):139896685-139927740	0.1203
NM_207309	chr9(.):139966952-139983990	0.6795
NM_004479	chr9(.):139919625-139932292	0.2755
NM_178448	chr9(.):139951578-139970028	0.329
NM_212533	chr9(.):139896685-139928374	0.1199
NM_001144026	chr9(.):140095118-140118813	0.3182
NM_053045	chr9(.):140093534-140105090	0.4353
NM_000832	chr9(.):140028608-140068214	0.1122
NM_001128228	chr9(.):140081068-140100163	0.4402
NM_003731	chr9(.):140078053-140089822	0.3702
NM_013366	chr9(.):140064235-140088057	0.2114
NM_031297	chr9(.):140109706-140120775	0.3305
NM_013379	chr9(.):139999991-140014195	0.2937
NM_017723	chr9(.):140167279-140182093	0.1785
NM_006088	chr9(.):140130710-140143159	0.6355
NM_001004353	chr9(.):140140729-140152934	0.4129
NM_001001710	chr9(.):140133036-140147222	0.5541
NM_199001	chr9(.):140114643-140125763	0.3464
NM_015456	chr9(.):140144758-140173000	0.2179
NM_080877	chr9(.):140120384-140136006	0.3926
NM_001004354	chr9(.):140189082-140201703	0.0686
NM_001177316	chr9(.):140120208-140136006	0.3886
NM_001190228	chr9(.):140117017-140129090	0.2464
NR_033181	chrX(.):16732706-16785807	0.1369
NR_027621	chrX(.):135223860-135298518	0.1644
NM_001159700	chrX(.):135225736-135298518	0.1641
NM_001449	chrX(.):135224558-135298518	0.1649
NM_001167819	chrX(.):135246795-135298518	0.0651
NM_001159704	chrX(.):135246454-135298518	0.0651
NM_019857	chrX(.):16601121-16736059	0.0663
NM_001144002	chrX(.):16601121-16735340	0.0664
NM_175859	chrX(.):16601121-16735775	0.0662
NM_031892	chrX(.):19547082-19910744	0.1089
NM_001024666	chrX(.):19547082-19822917	0.0969
NM_001123384	chrX(.):39905498-40041582	0.4094
NM_024859	chrX(.):49014180-49028836	0.5053
NM_144495	chrX(.):48750194-48765420	0.3945
NM_001167990	chrX(.):48750212-48765420	0.3949
NM_001099680	chrX(.):49015269-49028836	0.5428
NM_001032384	chrX(.):48750538-48765420	0.4002
NM_001167992	chrX(.):48750774-48765420	0.405
NM_181673	chrX(.):70747911-70800747	0.4088
NM_181303	chrX(.):70359680-70396051	0.0429
NR_001568	chrX(.):70425034-70953962	0.1223
NM_015129	chrX(.):118745908-118832333	0.3262
NM_145800	chrX(.):118744687-118832333	0.3224
NR_026975	chrX(.):130831677-130969671	0.4711
NM_001170704	chrX(.):131498342-131628996	0.2257
NM_000252	chrX(.):149732046-149846616	0.1822
NM_005334	chrX(.):153208007-153241819	0.5812
NR_030727	chrX(.):12915935-12966419	0.0537
NM_174901	chrX(.):13048735-13067917	0.0567
NM_021109	chrX(.):12988225-13000346	1.9306
NM_183049	chrX(.):12988224-13000346	1.9304
NM_025159	chrX(.):30571940-30601033	0.6784
NM_017745	chrX(.):39905498-39961719	0.4818
NM_001167947	chrX(.):48745729-48760426	0.4668
NM_207672	chrX(.):48828332-48863675	0.1473
NM_001042498	chrX(.):48755888-48774235	0.4811
NM_001136158	chrX(.):48774302-48819893	1.0003
NM_001136159	chrX(.):48774302-48820648	0.9847
NM_006875	chrX(.):48765458-48781413	1.1689
NM_004979	chrX(.):48813638-48833251	0.343
NM_005660	chrX(.):48755458-48773917	0.4738
NM_001032289	chrX(.):48755889-48773933	0.4566
NM_015698	chrX(.):48964021-48985079	0.1023
NM_007075	chrX(.):48927091-48963059	0.2144
NM_002668	chrX(.):49023183-49036468	0.4058
NM_003179	chrX(.):49039264-49061661	0.2284
NM_006150	chrX(.):49026905-49047776	0.2272
NM_002444	chrX(.):64882510-64966793	0.2089
NM_013346	chrX(.):70275787-70293231	0.1778
NM_001170931	chrX(.):70310998-70328384	0.1774
NM_000206	chrX(.):70322253-70336481	0.3733
NM_005120	chrX(.):70333405-70367304	0.1199
NM_001025265	chrX(.):70318738-70331638	0.233
NR_002226	chrX(.):70706376-70717604	0.0416
NM_052957	chrX(.):70792873-70838433	0.0651
NM_016500	chrX(.):75387770-75403033	0.1677
NM_181777	chrX(.):118709297-118723379	0.0877
NM_181762	chrX(.):118703498-118723379	0.2091
NM_017544	chrX(.):118717299-118744846	0.182
NM_001173488	chrX(.):118717299-118732113	0.0582
NR_030413	chrX(.):118775700-118785811	0.0638
NM_003399	chrX(.):128867945-128908525	0.1384
NM_018990	chrX(.):128908891-128934176	0.6509
NM_001130846	chrX(.):129258337-129277015	0.0708
NM_004208	chrX(.):129258337-129304861	0.2028
NM_004794	chrX(.):129300772-129323844	1.0801
NM_145813	chrX(.):129258337-129304808	0.1973
NM_018388	chrX(.):131498342-131578718	0.0606
NM_001159699	chrX(.):135274054-135298518	0.0657
NM_001159701	chrX(.):135273912-135298518	0.0656
NM_000054	chrX(.):153165528-153177620	0.1015
NM_000425	chrX(.):153121970-153146399	0.0274
NM_003491	chrX(.):153190376-153205468	1.2969
NM_001666	chrX(.):153167829-153196714	0.7494
NM_002910	chrX(.):153195721-153215232	0.2171
NR_027419	chrX(.):153162984-153177620	0.0939
NM_001025243	chrX(.):153270956-153290342	0.5595
NM_003492	chrX(.):153232990-153253646	1.2175
NR_031757	chrX(.):153280370-153290440	0.8817
NR_036175	chrX(.):153241548-153251627	0.6268
NR_036174	chrX(.):153241547-153251628	0.6268
NM_001110556	chrX(.):153571899-153608006	0.3691
NM_000117	chrX(.):153602596-153614883	0.6138
NM_014235	chrX(.):153707055-153719932	1.242
NM_006730	chrX(.):153624578-153642575	0.9657
NM_001183	chrX(.):153651977-153669862	0.2277
NM_001009934	chrX(.):153624578-153645427	0.8402
NR_000011	chrX(.):153623621-153633756	1.0676
NM_001171133	chrX(.):153728326-153749566	0.1419
NM_006014	chrX(.):153700240-153712596	0.5539
NM_000116	chrX(.):153634876-153655063	0.3548
NR_026898	chrX(.):153621570-153635680	0.7779
NM_019848	chrX(.):153710649-153724002	0.8624
NM_004699	chrX(.):153667484-153684002	0.0956
NM_001493	chrX(.):153660258-153676814	0.2061
NM_017514	chrX(.):153681622-153706985	0.1656
NM_015892	chr10(.):125762181-125856930	0.4366
NM_014863	chr10(.):125774168-125856930	0.4937
NM_004641	chr10(.):21818100-22037559	0.1354
NM_001195626	chr10(.):21818573-22037559	0.13
NM_006258	chr10(.):52829233-54060274	0.0592
NM_001098512	chr10(.):52745944-54060274	0.0577
NM_004241	chr10(.):64921987-65033982	0.1548
NM_032776	chr10(.):64921987-65230722	0.0903
NM_018363	chr10(.):90028620-90348082	0.1482
NM_001031709	chr10(.):90038858-90348082	0.1313
NM_001164178	chr10(.):97510408-97642023	0.173
NM_001776	chr10(.):97510672-97642023	0.1732
NM_001098175	chr10(.):97466535-97642023	0.148
NM_001083591	chr10(.):11201992-11383672	0.1375
NM_001025077	chr10(.):11042258-11383672	0.092
NM_006561	chr10(.):11054892-11383672	0.0942
NM_012247	chr10(.):13354437-13395298	0.379
NM_172242	chr10(.):22629398-22711539	0.5255
NM_022365	chr10(.):22040476-22297650	0.1318
NM_018287	chr10(.):32090224-32222770	0.1918
NM_001198798	chr10(.):73851273-73980751	0.1623
NM_001198799	chr10(.):73851273-73981183	0.1625
NM_020338	chr10(.):80823791-81081285	0.148
NM_145868	chr10(.):81909879-81970328	0.9527
NM_000314	chr10(.):89618194-89733532	0.4398
NM_032810	chr10(.):89507874-89582917	0.1714
NM_001613	chr10(.):90689830-90717580	0.0711
NM_001141945	chr10(.):90689830-90756147	0.2263
NM_019903	chr10(.):111760725-111900323	0.2068
NM_016824	chr10(.):111762710-111900323	0.2089
NM_007373	chr10(.):112674300-112778425	0.2248
NR_003251	chr10(.):121480608-121556720	0.2021
NM_001105521	chr10(.):133913312-134003313	0.0415
NM_173575	chr10(.):134015995-134126477	0.0732
NM_005539	chr10(.):134346352-134601984	0.106
NM_178150	chr10(.):5927213-5984556	0.365
NM_032807	chr10(.):5931348-5984556	0.3492
NM_019046	chr10(.):5898688-5936860	0.3076
NM_001009941	chr10(.):5915049-5936860	0.5019
NM_006214	chr10(.):13314795-13347130	0.1681
NM_001037537	chr10(.):13314795-13346746	0.1698
NM_001195627	chr10(.):21818100-21851114	0.4543
NM_207371	chr10(.):21797408-21819611	1.0993
NR_031736	chr10(.):21780490-21790570	0.2624
NM_001010911	chr10(.):21778420-21791213	0.2145
NM_005180	chr10(.):22605005-22625414	1.7555
NM_012071	chr10(.):22600298-22614237	3.3622
NR_036533	chr10(.):22719353-22731858	0.4575
NM_001098207	chr10(.):43876064-43897794	0.0915
NM_004966	chr10(.):43876064-43909656	0.3219
NM_173160	chr10(.):43862091-43876783	0.0805
NM_001098204	chr10(.):43876064-43909696	0.3216
NM_001098208	chr10(.):43876064-43897279	0.0929
NM_001098205	chr10(.):43876064-43909332	0.3238
NM_001098206	chr10(.):43876064-43908299	0.3315
NR_026693	chr10(.):43927573-43983007	0.2098
NM_173473	chr10(.):73970805-74000618	0.4362
NM_019058	chr10(.):74028676-74040797	1.6778
NM_017626	chr10(.):74087587-74119907	0.4368
NM_014394	chr10(.):85894184-85918311	0.4599
NM_207373	chr10(.):85928553-85950050	0.9203
NM_033100	chr10(.):85949411-85982121	0.0638
NR_028492	chr10(.):89573069-89610369	0.2486
NM_001126049	chr10(.):89613917-89628194	2.4808
NR_028035	chr10(.):90745287-90780542	0.3935
NR_028371	chr10(.):90746180-90757732	0.9273
NM_001114094	chr10(.):97946454-98036333	0.3048
NM_001017520	chr10(.):98059084-98103321	0.0755
NM_024747	chr10(.):103820146-103832793	0.2556
NM_004741	chr10(.):103906932-103928627	0.2855
NM_015062	chr10(.):103887786-103915090	0.4192
NM_001113407	chr10(.):103862324-103885210	0.5469
NM_003893	chr10(.):103862324-103879723	0.5043
NM_030912	chr10(.):104399251-104423076	1.0409
NM_005962	chr10(.):111980761-112052123	0.1308
NM_001008541	chr10(.):111964988-112052123	0.3622
NM_130439	chr10(.):111962362-112052123	0.3541
NM_004419	chr10(.):112252624-112276302	0.5479
NM_145341	chr10(.):112626595-112664764	0.9436
NM_001195307	chr10(.):112653487-112684124	0.5379
NM_001195306	chr10(.):112653487-112683694	0.534
NR_026932	chr10(.):112623647-112635662	3.1099
NM_004281	chr10(.):121405881-121442329	0.4022
NM_001143757	chr10(.):134140740-134200010	0.2308
NR_026559	chr10(.):134145610-134185509	0.2494
NM_001143758	chr10(.):134140613-134171901	0.4001
NM_030626	chr10(.):134140613-134200010	0.2305
NM_207127	chr10(.):135187740-135210198	1.4539
NM_138384	chr10(.):135202620-135239174	0.7218
NM_145202	chr10(.):135155843-135171187	0.1966
NM_001012508	chr10(.):135229169-135243121	0.0482
NM_001098483	chr10(.):135163794-135176529	0.3075
NM_004092	chr10(.):135170986-135191908	0.2569
NR_037509	chr10(.):135180059-135190167	0.3034
NR_024469	chr11(.):67080309-67164158	0.3306
NM_032564	chr11(.):75474777-75517579	0.4469
NM_152432	chr11(.):100553406-100866656	0.2674
NM_001172430	chr11(.):10477677-10534126	0.2025
NM_000480	chr11(.):10467223-10534126	0.2817
NM_001025389	chr11(.):10471665-10534126	0.2955
NM_001025390	chr11(.):10472480-10534126	0.2755
NM_001172431	chr11(.):10466867-10534126	0.2805
NM_016621	chr11(.):45945869-46147985	0.292
NM_032389	chr11(.):47180851-47203419	0.472
NM_006819	chr11(.):63948586-63977020	0.7351
NM_002335	chr11(.):68075107-68221743	0.1158
NM_002869	chr11(.):73381682-73477201	0.1825
NM_025208	chr11(.):103772913-104040027	0.1257
NM_001098517	chr11(.):115039344-115380241	0.2469
NM_001048209	chr11(.):131235370-132211716	0.1486
NM_003156	chr11(.):3871932-4119440	0.1732
NM_003621	chr11(.):7530000-7679991	0.2976
NM_014818	chr11(.):8628583-8685383	0.1043
NM_030962	chr11(.):9795213-10320754	0.1054
NM_001143830	chr11(.):22683159-22839547	0.1506
NM_177553	chr11(.):22684653-22839547	0.1507
NM_005256	chr11(.):22691318-22839547	0.1308
NM_001127457	chr11(.):45863668-45909796	0.1497
NM_021117	chr11(.):45863956-45909799	0.1502
NM_003682	chr11(.):47286198-47356582	0.2448
NM_001135943	chr11(.):47286670-47356582	0.2459
NM_130470	chr11(.):47285926-47356582	0.2442
NM_004811	chr11(.):58289343-58348390	0.739
NM_001143995	chr11(.):58289343-58350639	0.7328
NM_002556	chr11(.):59336870-59388617	0.1977
NM_024092	chr11(.):60676370-60695915	1.0568
NM_002032	chr11(.):61726756-61740132	0.8639
NM_004265	chr11(.):61590712-61639825	0.6229
NM_001012662	chr11(.):62618483-62661355	0.9259
NM_001013251	chr11(.):62643343-62661355	1.1187
NM_001012661	chr11(.):62618517-62661353	0.9266
NM_024060	chr11(.):62196015-62319332	0.2732
NR_037193	chr11(.):62644170-62661355	1.1655
NM_003273	chr11(.):64874340-64888707	1.6156
NM_005438	chr11(.):65654691-65672997	1.1331
NM_001077241	chr11(.):65137662-65155142	1.3323
NR_002819	chr11(.):65260232-65278939	3.9816
NM_012308	chr11(.):66881739-67030550	0.306
NM_053056	chr11(.):69450872-69474242	2.4639
NM_014824	chr11(.):72542789-72858143	0.2415
NM_016055	chr11(.):73493916-73580656	0.348
NM_003369	chr11(.):75521211-75860282	0.2132
NM_001128620	chr11(.):77028059-77190108	0.1804
NM_014488	chr11(.):82687477-82787884	0.3913
NM_018712	chr11(.):107456816-107542505	0.1193
NM_025164	chr11(.):116709117-116973993	0.2193
NM_005933	chr11(.):118302204-118402539	0.4772
NM_015313	chr11(.):120202617-120365645	0.3815
NR_033839	chr11(.):126206611-126230482	0.2196
NM_002017	chr11(.):128558812-128688162	0.6939
NM_001167681	chr11(.):128557388-128688162	0.6873
NM_001143820	chr11(.):128323655-128462453	0.3716
NM_138329	chr11(.):273569-290304	0.8404
NM_006435	chr11(.):303106-314410	0.981
NM_025092	chr11(.):284137-300688	0.8883
NM_003641	chr11(.):308990-320272	1.346
NM_178537	chr11(.):364794-387117	0.0532
NM_001025295	chr11(.):293202-304526	0.1581
NM_021034	chr11(.):314672-325914	0.6239
NM_002939	chr11(.):489511-511821	0.8232
NM_203389	chr11(.):489511-512273	0.8088
NR_029623	chr11(.):563088-573198	0.2435
NM_003475	chr11(.):556449-569025	0.3416
NM_021920	chr11(.):621312-632173	0.2203
NR_026967	chr11(.):568807-580885	0.6418
NM_001130442	chr11(.):527241-540550	0.8088
NM_021924	chr11(.):611564-630067	0.3871
NM_004031	chr11(.):607554-620728	0.3933
NM_001143993	chr11(.):555970-569025	0.3299
NM_004029	chr11(.):607554-620999	0.3871
NM_020901	chr11(.):571482-617222	0.3056
NM_173573	chr11(.):549849-565779	0.2867
NM_198075	chr11(.):532521-559916	0.4784
NM_182612	chr11(.):762222-782487	0.4367
NM_006755	chr11(.):742431-770024	0.3664
NR_002585	chr11(.):806680-816814	0.9918
NM_001025239	chr11(.):837823-872116	0.2285
NM_001025234	chr11(.):839080-872116	0.2335
NM_145886	chr11(.):794178-810250	1.0288
NM_016564	chr11(.):782109-795126	0.0774
NM_021128	chr11(.):834720-847529	0.4987
NM_139029	chr11(.):827951-843835	0.6078
NM_173584	chr11(.):822584-836991	0.6242
NM_024698	chr11(.):785474-801263	0.3864
NM_001004	chr11(.):804935-817876	0.9612
NM_001025237	chr11(.):839445-872116	0.2347
NM_020376	chr11(.):813900-830571	0.5997
NM_001191060	chr11(.):785474-802995	0.3559
NM_001191061	chr11(.):785474-803269	0.3514
NM_001025235	chr11(.):837940-872116	0.229
NR_027018	chr11(.):3824239-3852582	0.1438
NM_014489	chr11(.):3824765-3852582	0.1455
NM_001665	chr11(.):3843207-3867213	0.3164
NM_006284	chr11(.):6627072-6638445	0.7315
NM_000391	chr11(.):6628996-6645692	0.4999
NM_003737	chr11(.):6637557-6682074	0.106
NM_001014794	chr11(.):6619963-6637099	0.8847
NM_001014795	chr11(.):6620206-6637099	0.8966
NM_015324	chr11(.):6616151-6629811	0.6923
NM_198474	chr11(.):7501599-7537606	0.6556
NR_002580	chr11(.):8700773-8710903	1.7371
NR_002977	chr11(.):8701985-8712116	1.8808
NM_000990	chr11(.):8698994-8716419	1.1402
NM_003390	chr11(.):9590227-9616313	1.005
NM_001143976	chr11(.):9591233-9616313	1.0279
NM_001124	chr11(.):10321641-10333923	2.4625
NM_001190702	chr11(.):10524433-10535723	0.3216
NM_022725	chr11(.):22639078-22652387	0.3683
NM_018389	chr11(.):45821640-45839567	0.4926
NR_027134	chr11(.):45787982-45798909	0.1092
NM_001145266	chr11(.):45820622-45839567	0.4698
NM_001131064	chr11(.):47262069-47275457	0.4783
NM_000107	chr11(.):47231492-47265769	0.5198
NM_016223	chr11(.):47194072-47213010	0.7089
NM_005693	chr11(.):47274496-47295401	0.519
NM_001184975	chr11(.):47194072-47212432	0.7286
NM_001130102	chr11(.):47265448-47295401	0.5652
NM_000614	chr11(.):58385145-58398205	0.1034
NR_024091	chr11(.):58341586-58398205	0.6956
NM_053023	chr11(.):58341586-58394023	0.7431
NM_001004711	chr11(.):59277385-59288330	0.0711
NM_001004706	chr11(.):59266048-59276984	0.0736
NR_036120	chr11(.):59357549-59367631	0.0883
NM_004778	chr11(.):60613397-60628444	0.0771
NM_207341	chr11(.):60630014-60648164	0.1062
NM_014502	chr11(.):60653019-60679061	0.6051
NM_016582	chr11(.):60699554-60724257	0.19
NM_006725	chr11(.):60734114-60792848	0.103
NM_178031	chr11(.):60686912-60709631	0.1178
NM_013402	chr11(.):61562096-61589529	0.7357
NM_014206	chr11(.):61551601-61565085	1.0099
NM_004111	chr11(.):61555149-61569710	1.0153
NR_031729	chr11(.):61577632-61587712	1.6704
NR_030342	chr11(.):61554966-61565033	1.327
NM_013401	chr11(.):61659772-61689997	0.0902
NM_001139443	chr11(.):61712355-61736066	0.5987
NM_004183	chr11(.):61712355-61736935	0.5934
NM_022830	chr11(.):62337516-62364109	0.6475
NM_012200	chr11(.):62377767-62394448	0.9724
NM_153265	chr11(.):62364690-62385237	1.1932
NM_004739	chr11(.):62355674-62374303	1.1353
NM_000327	chr11(.):62375212-62387592	0.9917
NM_001404	chr11(.):62322072-62346460	0.882
NM_001620	chr11(.):62278373-62319332	0.6331
NM_203422	chr11(.):62448875-62462371	0.0933
NM_015853	chr11(.):62438971-62451527	1.1234
NM_001130702	chr11(.):62452746-62482046	0.3268
NM_032667	chr11(.):62452746-62478787	0.3191
NM_001043229	chr11(.):62427778-62439923	1.6798
NM_001085372	chr11(.):62434125-62446162	1.2011
NM_173810	chr11(.):62490951-62511108	0.8203
NM_001122955	chr11(.):62452746-62480200	0.3123
NM_198335	chr11(.):62387299-62419104	0.4203
NM_024099	chr11(.):62425288-62444241	1.2411
NM_012202	chr11(.):62470113-62481678	0.6836
NR_004390	chr11(.):62427893-62438042	1.147
NM_001079559	chr11(.):62477219-62499821	0.8934
NM_030628	chr11(.):62409319-62425774	0.7992
NR_002565	chr11(.):62618036-62628103	1.6964
NM_199337	chr11(.):62549873-62562872	1.0565
NM_003164	chr11(.):62569368-62604560	0.5778
NM_018093	chr11(.):62595382-62612628	1.8903
NR_003098	chr11(.):62614459-62628360	1.2652
NR_002561	chr11(.):62616134-62626204	1.6796
NR_002560	chr11(.):62615797-62625865	1.6523
NR_002559	chr11(.):62616375-62626440	1.687
NR_000008	chr11(.):62615381-62625507	1.6029
NR_002564	chr11(.):62617763-62627838	1.6927
NR_002563	chr11(.):62617483-62627555	1.6889
NR_002562	chr11(.):62617092-62627167	1.686
NM_001081491	chr11(.):62554597-62577964	0.8049
NM_001080501	chr11(.):62552786-62564486	1.161
NM_004470	chr11(.):64003412-64016607	1.8247
NM_000932	chr11(.):64013994-64041924	0.6993
NM_005528	chr11(.):63992752-64006753	1.0618
NM_001160390	chr11(.):63986270-63998726	0.7631
NM_032344	chr11(.):63988737-64002488	0.9482
NM_004322	chr11(.):64032299-64057176	0.8556
NM_178443	chr11(.):63969151-63996363	0.4499
NM_057092	chr11(.):64004587-64016607	1.9878
NM_033310	chr11(.):64053792-64072503	0.5058
NM_003377	chr11(.):63997265-64011259	1.6298
NM_020155	chr11(.):64048581-64061972	0.5632
NM_001135208	chr11(.):64003603-64016607	1.8469
NM_001039496	chr11(.):64062862-64077239	1.0152
NM_001170726	chr11(.):64046810-64061972	0.5069
NM_001160393	chr11(.):63986270-63998341	0.7169
NM_001170881	chr11(.):64047284-64061972	0.5208
NM_001177358	chr11(.):64047282-64061972	0.5208
NM_138689	chr11(.):64006950-64019413	1.9248
NM_000244	chr11(.):64565985-64583188	0.3232
NM_130803	chr11(.):64565985-64583766	0.3134
NM_004579	chr11(.):64551608-64575713	0.1583
NM_017525	chr11(.):64586661-64617041	0.2253
NM_130800	chr11(.):64565985-64583035	0.3254
NM_130802	chr11(.):64565985-64583213	0.3228
NM_015104	chr11(.):64657003-64689722	0.4562
NR_029829	chr11(.):64653826-64663911	1.0077
NM_006244	chr11(.):64687142-64706950	0.2197
NM_006795	chr11(.):64615207-64651191	1.212
NM_130769	chr11(.):64696942-64708360	0.0676
NR_029578	chr11(.):64653608-64663718	1.0061
NM_013299	chr11(.):64803375-64817300	0.4768
NM_005468	chr11(.):64807294-64831009	0.5485
NM_080668	chr11(.):64839926-64856615	0.7657
NM_006782	chr11(.):64846693-64860874	1.057
NM_013265	chr11(.):64858682-64884180	0.8869
NR_037567	chr11(.):64884654-64899841	1.1735
NM_172230	chr11(.):64889750-64907003	1.5469
NM_001997	chr11(.):64883098-64894672	1.8472
NM_004927	chr11(.):64884715-64899841	1.1316
NM_014205	chr11(.):64878874-64890170	2.6719
NM_001008778	chr11(.):64932706-64945688	0.1231
NM_001198868	chr11(.):64943685-64984477	0.3972
NM_001198869	chr11(.):64944149-64984477	0.3991
NM_001198870	chr11(.):64944303-64984477	0.3998
NM_006268	chr11(.):65096345-65125451	0.4498
NM_145719	chr11(.):65117281-65130082	0.4103
NR_028272	chr11(.):65185268-65199003	7.2545
NR_030343	chr11(.):65206928-65217028	0.3539
NM_031904	chr11(.):65149040-65185995	1.2861
NM_032223	chr11(.):65378782-65409910	0.6752
NM_001098785	chr11(.):65334819-65346669	2.2456
NM_021070	chr11(.):65301029-65330699	0.977
NM_033455	chr11(.):65355325-65368467	1.2542
NM_001099409	chr11(.):65338508-65365116	1.4828
NM_002419	chr11(.):65360225-65386720	0.6983
