GENE_ID	locusLine	bin_1_36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
NM_001012662	chr11(.):62618483-62661355	0.1545
NM_001013251	chr11(.):62643343-62661355	0.1673
NM_001012661	chr11(.):62618517-62661353	0.1544
NM_024060	chr11(.):62196015-62319332	0.1212
NR_037193	chr11(.):62644170-62661355	0.1708
NM_003273	chr11(.):64874340-64888707	0.1787
NM_001077241	chr11(.):65137662-65155142	0.148
NR_002819	chr11(.):65260232-65278939	0.2254
NM_030930	chr11(.):67753574-67776593	0.1674
NM_014824	chr11(.):72542789-72858143	0.1226
NM_176796	chr11(.):72970569-73013850	0.1474
NM_176798	chr11(.):72975938-73013850	0.1472
NM_004154	chr11(.):72978246-73014664	0.1487
NM_001128620	chr11(.):77028059-77190108	0.1266
NM_080491	chr11(.):77921335-78133868	0.1147
NM_014488	chr11(.):82687477-82787884	0.1594
NM_024556	chr11(.):126076618-126137879	0.112
NM_032531	chr11(.):126288395-126875766	0.1039
NM_001161707	chr11(.):126295836-126875766	0.1037
NM_002017	chr11(.):128558812-128688162	0.1585
NM_001167681	chr11(.):128557388-128688162	0.1577
NM_012239	chr11(.):210029-241362	0.1114
NM_002817	chr11(.):231807-257984	0.1154
NM_138329	chr11(.):273569-290304	0.0984
NM_006435	chr11(.):303106-314410	0.1036
NM_025092	chr11(.):284137-300688	0.0861
NM_003641	chr11(.):308990-320272	0.1133
NM_001025295	chr11(.):293202-304526	0.0766
NM_021034	chr11(.):314672-325914	0.1077
NM_014555	chr11(.):2420745-2449275	0.101
NM_001124	chr11(.):10321641-10333923	0.1977
NM_022725	chr11(.):22639078-22652387	0.1607
NM_000610	chr11(.):35155416-35258949	0.1634
NM_000614	chr11(.):58385145-58398205	0.144
NR_024091	chr11(.):58341586-58398205	0.1386
NM_053023	chr11(.):58341586-58394023	0.137
NM_004778	chr11(.):60613397-60628444	0.1014
NM_207341	chr11(.):60630014-60648164	0.1624
NM_024098	chr11(.):60604428-60623561	0.1543
NM_014502	chr11(.):60653019-60679061	0.172
NM_016582	chr11(.):60699554-60724257	0.1071
NM_178031	chr11(.):60686912-60709631	0.1137
NM_022830	chr11(.):62337516-62364109	0.1354
NM_004739	chr11(.):62355674-62374303	0.1748
NM_001404	chr11(.):62322072-62346460	0.1357
NM_001620	chr11(.):62278373-62319332	0.1239
NR_002565	chr11(.):62618036-62628103	0.1793
NM_199337	chr11(.):62549873-62562872	0.1393
NM_003164	chr11(.):62569368-62604560	0.1518
NM_018093	chr11(.):62595382-62612628	0.1997
NR_003098	chr11(.):62614459-62628360	0.1618
NR_002561	chr11(.):62616134-62626204	0.1858
NR_002560	chr11(.):62615797-62625865	0.1883
NR_002559	chr11(.):62616375-62626440	0.1866
NR_000008	chr11(.):62615381-62625507	0.187
NR_002564	chr11(.):62617763-62627838	0.1824
NR_002563	chr11(.):62617483-62627555	0.1805
NR_002562	chr11(.):62617092-62627167	0.1827
NM_001081491	chr11(.):62554597-62577964	0.1652
NM_001080501	chr11(.):62552786-62564486	0.1533
NM_004470	chr11(.):64003412-64016607	0.1714
NM_000932	chr11(.):64013994-64041924	0.126
NM_005528	chr11(.):63992752-64006753	0.1434
NM_001160390	chr11(.):63986270-63998726	0.1405
NM_032344	chr11(.):63988737-64002488	0.1386
NM_004322	chr11(.):64032299-64057176	0.1249
NM_178443	chr11(.):63969151-63996363	0.1195
NM_057092	chr11(.):64004587-64016607	0.1796
NM_033310	chr11(.):64053792-64072503	0.1231
NM_003377	chr11(.):63997265-64011259	0.1676
NM_020155	chr11(.):64048581-64061972	0.1169
NM_001135208	chr11(.):64003603-64016607	0.1716
NM_001170726	chr11(.):64046810-64061972	0.1175
NM_001160393	chr11(.):63986270-63998341	0.1404
NM_001170881	chr11(.):64047284-64061972	0.1178
NM_001177358	chr11(.):64047282-64061972	0.1178
NM_138689	chr11(.):64006950-64019413	0.1804
NM_000244	chr11(.):64565985-64583188	0.1083
NM_130803	chr11(.):64565985-64583766	0.1072
NM_004579	chr11(.):64551608-64575713	0.0975
NM_017525	chr11(.):64586661-64617041	0.1126
NM_130800	chr11(.):64565985-64583035	0.1079
NM_130802	chr11(.):64565985-64583213	0.1083
NM_015104	chr11(.):64657003-64689722	0.1097
NR_029829	chr11(.):64653826-64663911	0.1142
NM_006795	chr11(.):64615207-64651191	0.1465
NR_029578	chr11(.):64653608-64663718	0.116
NM_147777	chr11(.):64789909-64813044	0.1306
NM_013299	chr11(.):64803375-64817300	0.1094
NM_005468	chr11(.):64807294-64831009	0.1384
NM_080668	chr11(.):64839926-64856615	0.1619
NM_006782	chr11(.):64846693-64860874	0.1831
NM_013265	chr11(.):64858682-64884180	0.1587
NR_037567	chr11(.):64884654-64899841	0.1562
NM_172230	chr11(.):64889750-64907003	0.1591
NM_001997	chr11(.):64883098-64894672	0.1887
NM_004927	chr11(.):64884715-64899841	0.1564
NM_014205	chr11(.):64878874-64890170	0.2083
NR_028272	chr11(.):65185268-65199003	0.3244
NR_030343	chr11(.):65206928-65217028	0.195
NM_031904	chr11(.):65149040-65185995	0.1306
NM_021070	chr11(.):65301029-65330699	0.1408
NM_001048218	chr11(.):65287547-65311182	0.1384
NM_001161473	chr11(.):67771047-67801743	0.1657
NM_006053	chr11(.):67805446-67823366	0.1034
NM_006019	chr11(.):67801482-67823366	0.1063
NM_002496	chr11(.):67793083-67809114	0.1611
NM_000694	chr11(.):67772789-67801743	0.1667
NM_138768	chr11(.):69056621-69069754	0.1757
NM_002564	chr11(.):72924343-72952395	0.1219
NM_176071	chr11(.):72924501-72952395	0.1225
NM_014786	chr11(.):73014662-73085425	0.1371
NR_033347	chr11(.):82747505-82757640	0.1391
NM_006235	chr11(.):111217980-111255157	0.1744
NR_026691	chr11(.):117852105-117877199	0.1714
NM_032966	chr11(.):118759100-118771971	0.1499
NM_001716	chr11(.):118749540-118771971	0.136
NM_006760	chr11(.):118822007-118834269	0.1278
NM_182557	chr11(.):118761850-118786613	0.1375
NM_181721	chr11(.):118837416-118856995	0.1187
NR_027288	chr11(.):122883273-122895319	0.1096
NM_006597	chr11(.):122923199-122937844	0.2095
NM_032795	chr11(.):126066988-126086587	0.1555
NM_003658	chr11(.):129240880-129327174	0.1512
NR_024233	chr11(.):129867518-129880381	0.1414
NM_199437	chr11(.):129764600-129877730	0.1118
NM_014325	chr12(.):109033886-109130295	0.1541
NM_020375	chr12(.):4425358-4474190	0.1134
NM_018173	chr12(.):6414601-6442672	0.1027
NM_007273	chr12(.):7069516-7084891	0.1744
NR_015382	chr12(.):6543166-6565683	0.1587
NM_001144857	chr12(.):6416816-6442672	0.1043
NM_001144856	chr12(.):6415098-6442672	0.1039
NM_001144831	chr12(.):7069514-7084916	0.1746
NM_001987	chr12(.):11797787-12053325	0.1271
NM_031289	chr12(.):13232041-13253709	0.1436
NM_006143	chr12(.):12808994-12854121	0.1279
NM_001080555	chr12(.):13232041-13261619	0.1467
NM_152321	chr12(.):15061975-15096463	0.112
NM_004572	chr12(.):32938679-33054780	0.1209
NM_001033873	chr12(.):51634132-51668994	0.1161
NM_001031628	chr12(.):51634132-51669202	0.1157
NM_001128914	chr12(.):53840885-53879946	0.1951
NM_000966	chr12(.):53599352-53631036	0.1626
NM_001042728	chr12(.):53599352-53619150	0.1796
NM_013449	chr12(.):56984379-57035163	0.1443
NM_005761	chr12(.):94537498-94704225	0.1519
NM_020244	chr12(.):102086416-102127846	0.1201
NM_003299	chr12(.):104319188-104346703	0.1718
NM_014706	chr12(.):108910990-108960165	0.1622
NM_018984	chr12(.):109171465-109256359	0.134
NM_003959	chr12(.):123315038-123352507	0.0618
NM_001082959	chr12(.):125257173-125353519	0.0545
NM_001759	chr12(.):4377901-4419522	0.1693
NM_002342	chr12(.):6488356-6505732	0.1091
NM_001159576	chr12(.):6451008-6489390	0.1364
NM_001065	chr12(.):6432922-6456283	0.1517
NM_001038	chr12(.):6451008-6489905	0.1362
NM_001159575	chr12(.):6451008-6491523	0.136
NM_014231	chr12(.):6566403-6584843	0.163
NM_001242	chr12(.):6549050-6565884	0.1692
NM_014865	chr12(.):6598297-6646132	0.1371
NM_016497	chr12(.):6596315-6607471	0.1442
NR_004387	chr12(.):6614387-6624717	0.1075
NM_018009	chr12(.):6556176-6576488	0.1761
NR_027483	chr12(.):6972277-6985110	0.1781
NM_001975	chr12(.):7018613-7037859	0.1867
NM_002831	chr12(.):7055433-7075479	0.2077
NM_001159287	chr12(.):6971583-6985110	0.1742
NR_029779	chr12(.):7067861-7077929	0.1894
NM_080548	chr12(.):7050739-7075479	0.2076
NM_001146316	chr12(.):6975099-6987449	0.1775
NM_000365	chr12(.):6971692-6985110	0.1753
NM_001007026	chr12(.):7028625-7056484	0.1934
NM_006992	chr12(.):7008896-7028406	0.1435
NM_001940	chr12(.):7032479-7056484	0.1794
NM_032641	chr12(.):6975099-6987521	0.1786
NR_003010	chr12(.):7071499-7081769	0.1718
NR_033796	chr12(.):6988845-6999902	0.1024
NR_002803	chr12(.):6988144-6998768	0.0981
NM_138425	chr12(.):7048202-7060165	0.1928
NR_029682	chr12(.):7068259-7078354	0.1863
NM_005768	chr12(.):7080346-7130842	0.1133
NM_006331	chr12(.):7074943-7090165	0.1574
NR_036052	chr12(.):9387065-9397147	0.0941
NR_036052	chr12(.):12259885-12269967	0.0847
NM_004064	chr12(.):12865301-12880305	0.2389
NR_030344	chr12(.):12912582-12922677	0.094
NM_001130415	chr12(.):12873850-12949399	0.1298
NM_020853	chr12(.):13192314-13241383	0.118
NM_006205	chr12(.):15120955-15139799	0.1172
NM_001175	chr12(.):15089949-15119562	0.1916
NM_030762	chr12(.):26267958-26283003	0.2256
NM_005086	chr12(.):26343505-26392708	0.1136
NM_001135823	chr12(.):26343268-26392708	0.1135
NM_018976	chr12(.):46746970-46771645	0.1693
NM_001098532	chr12(.):48123452-48157181	0.1522
NM_017842	chr12(.):48161966-48181536	0.1506
NM_006105	chr12(.):48123452-48157244	0.152
NM_001098531	chr12(.):48123452-48157889	0.151
NM_001098416	chr12(.):48171506-48218763	0.1561
NM_000376	chr12(.):48230319-48303814	0.1561
NM_001971	chr12(.):51717226-51745463	0.1456
NM_016293	chr12(.):51669821-51722938	0.1404
NM_001004304	chr12(.):53569534-53589654	0.1722
NM_000889	chr12(.):53580106-53606000	0.2521
NM_015989	chr12(.):53546446-53579430	0.1296
NM_001170790	chr12(.):53640369-53653190	0.1188
NM_032889	chr12(.):53640875-53653190	0.1167
NM_001164691	chr12(.):53812638-53830318	0.1289
NM_001005354	chr12(.):53830432-53845427	0.1463
NM_134324	chr12(.):53890376-53905215	0.1843
NM_006301	chr12(.):53869275-53898444	0.1824
NM_134323	chr12(.):53889704-53905215	0.183
NM_003717	chr12(.):53895473-53906422	0.1326
NM_001127460	chr12(.):56705006-56732533	0.165
NM_014255	chr12(.):56699212-56715128	0.1414
NM_005419	chr12(.):56730381-56759037	0.1586
NM_014871	chr12(.):56705006-56732837	0.1669
NM_004077	chr12(.):56660482-56699175	0.1424
NM_016584	chr12(.):56727662-56739194	0.185
NM_001638	chr12(.):56749354-56761583	0.184
NM_000946	chr12(.):57120363-57151146	0.1162
NR_003046	chr12(.):57032463-57042538	0.2119
NM_001686	chr12(.):57026958-57044852	0.2056
NM_005594	chr12(.):57101210-57124066	0.1756
NR_002737	chr12(.):57033810-57043885	0.2162
NM_001113203	chr12(.):57101210-57124326	0.1743
NM_006601	chr12(.):57052124-57087078	0.1475
NM_003725	chr12(.):57152107-57186574	0.1027
NM_017440	chr12(.):68683345-68731161	0.1265
NM_001946	chr12(.):89736836-89751296	0.2273
NM_001025233	chr12(.):92812734-92829730	0.1354
NR_027933	chr12(.):92810306-92829778	0.1295
NM_153694	chr12(.):102117425-102138250	0.1389
NM_024312	chr12(.):102134274-102229645	0.1389
NM_001111283	chr12(.):102784644-102879378	0.1175
NM_001111284	chr12(.):102784644-102877429	0.116
NM_001111285	chr12(.):102806453-102879378	0.1289
NR_027249	chr12(.):104232526-104328989	0.1414
NR_037425	chr12(.):104319202-104329333	0.2501
NM_003211	chr12(.):104354592-104387656	0.1182
NM_001135570	chr12(.):104338980-104355993	0.1204
NM_007076	chr12(.):108904050-108918380	0.1636
NM_213595	chr12(.):108951293-108968160	0.2637
NM_181724	chr12(.):108978621-108996894	0.1077
NM_003006	chr12(.):109010679-109032670	0.253
NM_001161331	chr12(.):109180694-109226327	0.1194
NM_024667	chr12(.):123344874-123385712	0.1235
NM_021009	chr12(.):125391191-125404587	0.1265
NM_015057	chr13(.):77613791-77906177	0.1186
NM_032436	chr13(.):115074964-115097803	0.1582
NM_000820	chr13(.):114518521-114572046	0.1533
NM_007368	chr13(.):114742193-114903095	0.1184
NM_001143945	chr13(.):114518521-114544017	0.1126
NM_001143946	chr13(.):114518521-114541714	0.1152
NR_024609	chr13(.):114581609-114631485	0.1416
NM_023011	chr13(.):115042077-115076283	0.148
NM_003903	chr13(.):114995361-115043150	0.1477
NR_027004	chr14(.):94366075-94397718	0.0491
NM_001012706	chr14(.):50443429-50479238	0.0789
NM_001080414	chr14(.):91732666-91889133	0.0922
NM_024832	chr14(.):92975124-93160334	0.0612
NM_023112	chr14(.):94487723-94520276	0.0681
NM_024496	chr14(.):77485885-77500034	0.1015
NM_005065	chr14(.):81934238-82005205	0.0895
NM_016150	chr14(.):94395512-94428767	0.0657
NR_024182	chr14(.):94458615-94478898	0.0851
NR_024183	chr14(.):94458641-94483041	0.0814
NM_138344	chr14(.):94380257-94400944	0.0455
NM_152592	chr14(.):95878830-95947173	0.0653
NR_003002	chr14(.):95994691-96004966	0.0734
NR_001459	chr14(.):95994248-96006209	0.0704
NM_016417	chr14(.):95996322-96016055	0.0659
NM_025268	chr14(.):105987952-106001539	0.0957
NM_144508	chr15(.):40881446-40959881	0.114
NM_001103184	chr15(.):33052746-33365085	0.1156
NM_001211	chr15(.):40448209-40518337	0.1239
NM_019600	chr15(.):52868517-52975820	0.133
NM_006537	chr15(.):63791809-63888663	0.1118
NM_025201	chr15(.):65129081-65165201	0.1174
NM_005902	chr15(.):67353194-67492533	0.1256
NM_001004439	chr15(.):68589041-68729492	0.0972
NM_020908	chr15(.):70335542-70395256	0.1359
NM_006465	chr15(.):74828547-74895472	0.146
NM_003612	chr15(.):74696629-74731299	0.1144
NM_001146030	chr15(.):74696629-74731001	0.1129
NM_172217	chr15(.):81512639-81610104	0.1463
NM_001172128	chr15(.):81484218-81610104	0.134
NM_007011	chr15(.):89626380-89750591	0.1347
NM_198526	chr15(.):90539751-90630432	0.1534
NR_027992	chr15(.):20869796-20966480	0.0673
NR_027053	chr15(.):21927513-21945739	0.1912
NR_024387	chr15(.):22009419-22021878	0.096
NM_015995	chr15(.):31614082-31675102	0.1489
NM_003134	chr15(.):40322890-40336389	0.1342
NM_001003942	chr15(.):40375091-40403287	0.184
NM_033503	chr15(.):40375091-40403639	0.184
NM_001003940	chr15(.):40375091-40406075	0.1823
NM_001080791	chr15(.):40840297-40862252	0.1919
NM_152260	chr15(.):40856536-40871661	0.156
NR_002208	chr15(.):40819082-40829749	0.1074
NM_001160227	chr15(.):44849893-44960876	0.1283
NM_001145112	chr15(.):44952929-44974086	0.1858
NM_182985	chr15(.):45023559-45065025	0.1034
NM_004048	chr15(.):44998684-45015357	0.1952
NM_198524	chr15(.):56652643-56743072	0.1336
NM_182703	chr15(.):65199100-65256041	0.1186
NM_001145103	chr15(.):67425358-67492533	0.101
NM_001145102	chr15(.):67413053-67492533	0.1019
NM_017882	chr15(.):68494329-68527080	0.1396
NM_015322	chr15(.):68565140-68588640	0.1831
NR_030714	chr15(.):70366710-70376807	0.1343
NM_000781	chr15(.):74625102-74665081	0.0998
NM_001099773	chr15(.):74625102-74663553	0.0986
NM_001127190	chr15(.):75069424-75100539	0.1939
NM_000761	chr15(.):75036183-75053941	0.1075
NM_000499	chr15(.):75006882-75022877	0.1144
NM_021819	chr15(.):75100193-75123099	0.1057
NM_001030005	chr15(.):75113950-75129136	0.1016
NM_021823	chr15(.):75310926-75348067	0.1729
NM_138967	chr15(.):75282875-75318836	0.1413
NM_017793	chr15(.):75242442-75254775	0.1164
NM_004513	chr15(.):81584253-81610104	0.2181
NM_181900	chr15(.):81600006-81621524	0.1811
NM_022767	chr15(.):89159526-89180512	0.1599
NR_029606	chr15(.):89150055-89160165	0.0935
NM_002201	chr15(.):89177038-89203879	0.1797
NR_031590	chr15(.):89146337-89156428	0.0807
NM_002168	chr15(.):90622211-90650708	0.1645
NR_033769	chr15(.):93333713-93345338	0.1132
NM_003090	chr15(.):101816714-101840460	0.1503
NM_203472	chr15(.):101806213-101822700	0.1661
NM_014918	chr15(.):101710927-101797137	0.1426
NM_001145771	chr16(.):57657418-57703944	0.1043
NM_005682	chr16(.):57648909-57703944	0.1108
NM_015914	chr16(.):11767942-11841648	0.2166
NM_013302	chr16(.):22212591-22305066	0.1067
NM_000336	chr16(.):23308590-23397620	0.1525
NM_153603	chr16(.):23394813-23469512	0.1342
NM_000078	chr16(.):56990834-57022756	0.1294
NM_001130100	chr16(.):57787128-57841439	0.1089
NM_001130099	chr16(.):57787128-57836929	0.1074
NM_004691	chr16(.):67466916-67520089	0.1277
NM_001191022	chr16(.):67591309-67678088	0.1223
NM_012320	chr16(.):68274246-68299961	0.1909
NM_032821	chr16(.):70836288-71269569	0.189
NM_018052	chr16(.):70716341-70840061	0.119
NM_014761	chr16(.):71924445-71967906	0.1287
NM_001030007	chr16(.):71757904-71847976	0.1156
NM_002661	chr16(.):81807929-81996899	0.0617
NM_003498	chr16(.):11757288-11778015	0.2008
NM_001130007	chr16(.):11956984-12015519	0.1177
NM_001130006	chr16(.):11956984-12014825	0.1171
NM_001192	chr16(.):12053963-12066925	0.2392
NM_032167	chr16(.):12065601-12152141	0.127
NM_014298	chr16(.):29685440-29714314	0.1191
NR_024370	chr16(.):29870003-29884374	0.1182
NM_002383	chr16(.):29812854-29827504	0.1602
NR_015396	chr16(.):29870154-29884374	0.119
NM_145239	chr16(.):29818408-29832202	0.1727
NM_007317	chr16(.):29797057-29821706	0.1424
NM_006319	chr16(.):29864677-29879578	0.123
NM_024516	chr16(.):29822527-29838816	0.1664
NM_175900	chr16(.):29748785-29762340	0.1516
NM_152338	chr16(.):29784560-29796840	0.1373
NM_005115	chr16(.):29826714-29864360	0.1275
NM_153337	chr16(.):50695210-50720264	0.1258
NM_182854	chr16(.):50701885-50720264	0.1372
NM_001042412	chr16(.):50771028-50840846	0.109
NM_001042355	chr16(.):50770960-50840846	0.1089
NM_022162	chr16(.):50726049-50771987	0.1104
NM_001126108	chr16(.):56894118-56954762	0.1652
NM_001010989	chr16(.):56960747-56982793	0.2319
NR_029680	chr16(.):56887429-56897513	0.1615
NM_032206	chr16(.):57018409-57122436	0.1241
NM_153837	chr16(.):57571600-57616100	0.1301
NM_170776	chr16(.):57697156-57728290	0.0963
NM_001145774	chr16(.):57668206-57703944	0.1045
NM_001172643	chr16(.):66536905-66589194	0.1625
NM_001172644	chr16(.):66536905-66589315	0.1626
NM_052999	chr16(.):66595349-66618038	0.1014
NM_181641	chr16(.):66581471-66604971	0.144
NM_181271	chr16(.):66595293-66618038	0.1013
NM_001040138	chr16(.):66581465-66605154	0.1437
NM_001193524	chr16(.):67566364-67585691	0.1682
NM_001193523	chr16(.):67558539-67585691	0.1567
NM_001193522	chr16(.):67557719-67585691	0.1576
NM_001138	chr16(.):67511473-67522716	0.1763
NM_024519	chr16(.):67557716-67585691	0.1576
NM_024939	chr16(.):68257449-68275136	0.1318
NM_001184824	chr16(.):68339876-68396169	0.1275
NM_003983	chr16(.):68293422-68340722	0.1656
NM_032178	chr16(.):68329517-68349868	0.1318
NM_006927	chr16(.):70408337-70477991	0.1391
NM_145059	chr16(.):70483497-70519177	0.1077
NM_138383	chr16(.):70690106-70724954	0.0949
NR_034083	chr16(.):70783962-70812154	0.1002
NR_003059	chr16(.):71787304-71797390	0.0988
NR_024612	chr16(.):71874898-71924174	0.1462
NM_001137675	chr16(.):71874898-71896231	0.1678
NM_017530	chr16(.):71888587-71922412	0.1361
NM_021962	chr17(.):901758-1088131	0.1202
NM_001159746	chr17(.):901758-1095616	0.1212
NM_003342	chr17(.):4167511-4274969	0.1177
NM_003204	chr17(.):46120685-46143907	0.1668
NM_138962	chr17(.):55328930-55762299	0.1161
NM_170721	chr17(.):55329373-55715544	0.1188
NM_020761	chr17(.):78513624-78945173	0.0976
NM_001092	chr17(.):901758-1017324	0.1199
NM_002558	chr17(.):3794884-3824960	0.148
NM_005022	chr17(.):4843946-4856825	0.1637
NM_153357	chr17(.):6939948-6952242	0.1621
NM_015670	chr17(.):7460318-7480287	0.1626
NM_020877	chr17(.):7618038-7742058	0.1132
NM_201433	chr17(.):9808925-10106868	0.0823
NM_201432	chr17(.):9808925-9945064	0.082
NM_001130831	chr17(.):9808925-9934623	0.0829
NM_001033553	chr17(.):19985334-20223067	0.1105
NM_001033555	chr17(.):20054401-20223067	0.1124
NM_000267	chr17(.):29416944-29709695	0.1152
NM_002544	chr17(.):29616667-29629380	0.1279
NM_183232	chr17(.):37916198-38025441	0.1624
NR_027774	chr17(.):43508265-43573146	0.1351
NM_003726	chr17(.):46205801-46512594	0.1237
NM_030802	chr17(.):47782686-47846518	0.1544
NM_017763	chr17(.):56426037-56499931	0.1283
NM_198393	chr17(.):56629038-56774416	0.1266
NM_001433	chr17(.):62115389-62212502	0.1964
NM_181671	chr17(.):65368923-65694647	0.109
NM_014960	chr17(.):66250322-66422000	0.1015
NR_036488	chr17(.):70394462-70593943	0.1155
NM_004252	chr17(.):72739762-72770499	0.176
NM_001003716	chr17(.):73639944-73668269	0.1544
NM_001080419	chr17(.):73775680-73826886	0.1224
NM_052916	chr17(.):74133533-74241390	0.1341
NM_004259	chr17(.):73617949-73668265	0.1425
NM_001113492	chr17(.):75278972-75501678	0.1172
NM_006640	chr17(.):75310596-75501678	0.1202
NM_001113491	chr17(.):75272491-75501678	0.1175
NM_001163075	chr17(.):76137433-76167364	0.161
NM_025090	chr17(.):76787964-76841969	0.1245
NM_017456	chr17(.):76665129-76783376	0.1671
NM_024648	chr17(.):80342085-80381513	0.1221
NM_001893	chr17(.):80197239-80236573	0.1174
NM_020310	chr17(.):2282353-2309258	0.1336
NR_028335	chr17(.):2305274-2323730	0.1091
NM_080705	chr17(.):3463739-3504125	0.0926
NM_145068	chr17(.):3411485-3466289	0.1046
NM_080704	chr17(.):3463739-3517705	0.0902
NM_080706	chr17(.):3463739-3501171	0.0946
NM_018727	chr17(.):3463739-3505336	0.093
NM_172206	chr17(.):3758616-3799037	0.1136
NM_172207	chr17(.):3763450-3801337	0.1145
NM_174957	chr17(.):3822168-3872736	0.1195
NM_000080	chr17(.):4796063-4811369	0.0985
NM_001145536	chr17(.):4797947-4811227	0.1075
NM_001165417	chr17(.):4835425-4848462	0.1631
NM_000173	chr17(.):4830591-4843325	0.1363
NM_015528	chr17(.):4838629-4853517	0.1725
NM_006612	chr17(.):4896242-4936694	0.097
NM_015099	chr17(.):4866286-4895960	0.1472
NM_001171168	chr17(.):4866286-4895665	0.1479
NM_053013	chr17(.):4849383-4865426	0.1291
NM_001167985	chr17(.):4886424-4905905	0.119
NM_004890	chr17(.):4857520-4876132	0.1441
NM_001004333	chr17(.):6910797-6922851	0.1912
NM_001142799	chr17(.):6913072-6925839	0.1923
NM_201566	chr17(.):6934393-6948440	0.1449
NR_029712	chr17(.):6915933-6926020	0.1949
NM_181844	chr17(.):6921368-6937961	0.1302
NM_000697	chr17(.):6894383-6919055	0.1358
NR_030178	chr17(.):6916229-6926341	0.1969
NM_182906	chr17(.):6972855-6988600	0.0874
NM_003809	chr17(.):7447374-7466207	0.1523
NM_001198623	chr17(.):7456608-7469925	0.1444
NM_001040059	chr17(.):7477805-7490429	0.2111
NM_001146281	chr17(.):7528452-7541700	0.1243
NM_006942	chr17(.):7486497-7498488	0.1184
NR_002918	chr17(.):7473030-7483165	0.2104
NM_133491	chr17(.):7524555-7536194	0.1168
NR_002604	chr17(.):7475128-7485276	0.2274
NM_001251	chr17(.):7477804-7490429	0.211
NM_004860	chr17(.):7489547-7523215	0.1127
NR_002912	chr17(.):7476272-7486409	0.2177
NM_001416	chr17(.):7471056-7487324	0.2021
NR_027463	chr17(.):7512381-7541700	0.133
NR_027462	chr17(.):7526286-7541700	0.1163
NR_024603	chr17(.):7481964-7496527	0.1521
NR_003000	chr17(.):7804440-7814578	0.1074
NM_001005273	chr17(.):7787168-7821075	0.1168
NM_001080424	chr17(.):7738234-7763118	0.1701
NM_144607	chr17(.):7756063-7770600	0.1301
NM_032356	chr17(.):7755002-7766172	0.1398
NM_001005271	chr17(.):7783122-7821075	0.1176
NM_203411	chr17(.):7753383-7764417	0.1596
NM_021628	chr17(.):7994217-8026860	0.1459
NM_002616	chr17(.):8038787-8060753	0.1655
NM_032580	chr17(.):8018907-8032410	0.1847
NM_001165960	chr17(.):7994217-8027234	0.1471
NM_032354	chr17(.):8071296-8084714	0.1499
NM_017622	chr17(.):8086650-8098564	0.2069
NM_014232	chr17(.):8057464-8071293	0.1655
NM_004217	chr17(.):8103048-8118883	0.1307
NR_037447	chr17(.):8085492-8095577	0.2188
NM_012452	chr17(.):16837397-16880402	0.1643
NR_024007	chr17(.):17674999-17687843	0.0893
NM_004176	chr17(.):17709662-17745325	0.1472
NR_030361	chr17(.):17712149-17722245	0.1182
NM_001102664	chr17(.):19135689-19245028	0.1264
NM_015681	chr17(.):19241482-19271046	0.1156
NR_031591	chr17(.):19242818-19252887	0.0914
NR_023380	chr17(.):20219486-20310504	0.1053
NM_015276	chr17(.):20897905-20951352	0.1292
NR_000010	chr17(.):27044599-27054671	0.2082
NR_000009	chr17(.):27045698-27055772	0.2319
NM_031934	chr17(.):27036298-27049908	0.1723
NM_001142625	chr17(.):27036298-27050286	0.1728
NM_000984	chr17(.):27041999-27056374	0.2134
NM_138463	chr17(.):27046365-27058230	0.2188
NR_000014	chr17(.):27045446-27055509	0.2319
NR_000013	chr17(.):27042567-27052634	0.1994
NM_004295	chr17(.):27066022-27082976	0.1472
NM_152465	chr17(.):27025533-27043872	0.12
NR_024579	chr17(.):27036298-27050251	0.1723
NM_001160407	chr17(.):27046365-27058949	0.2099
NM_178170	chr17(.):27050831-27074784	0.1518
NM_006495	chr17(.):29625787-29646130	0.1879
NM_014210	chr17(.):29638427-29653767	0.1908
NM_002981	chr17(.):32682398-32695252	0.1801
NM_005408	chr17(.):32678470-32690629	0.1286
NM_005623	chr17(.):32641065-32653421	0.1079
NM_002983	chr17(.):34410602-34422506	0.2375
NM_002988	chr17(.):34386642-34403841	0.129
NM_002984	chr17(.):34426219-34438014	0.2626
NM_021006	chr17(.):34517267-34529156	0.3105
NM_001001418	chr17(.):34576084-34597027	0.2507
NM_001001435	chr17(.):34533467-34545274	0.295
NM_001001437	chr17(.):34517267-34529147	0.3105
NM_001001417	chr17(.):34488060-34508988	0.2559
NM_021006	chr17(.):34618841-34630730	0.3081
NM_001001437	chr17(.):34618841-34630721	0.3076
NM_001001435	chr17(.):34635033-34646840	0.3241
NM_001001418	chr17(.):34741118-34813091	0.2016
NM_001130677	chr17(.):36822958-36836187	0.1552
NM_005937	chr17(.):36856872-36891056	0.1397
NM_007144	chr17(.):36885149-36909558	0.1377
NM_002795	chr17(.):36904001-36925478	0.1484
NM_001136498	chr17(.):36881509-36896858	0.1125
NM_005310	chr17(.):37889186-37908538	0.1177
NM_001030002	chr17(.):37889589-37908538	0.1175
NM_032339	chr17(.):37880408-37891788	0.1193
NM_018530	chr17(.):38055847-38078793	0.1167
NM_001042471	chr17(.):38055847-38079903	0.1185
NM_198844	chr17(.):38019454-38039149	0.1486
