#LP-1 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/LP-1.H3K27ac_ROSE/LP-1_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by LP.1.jin.bam
#Using cutoff of 8115.7302 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	LP.1.jin.bam	enhancerRank	isSuper
2_MACS_peak_253_lociStitched	chr1	17239960	17241725	2	1587	1606.6795	8451	0
2_MACS_peak_20157_lociStitched	chr22	44207815	44208910	2	994	1606.584	8452	0
1_MACS_peak_6511_lociStitched	chr12	53625337	53626876	1	1540	1606.2543	8453	0
2_MACS_peak_298_lociStitched	chr1	21671266	21672684	2	1347	1606.1686	8454	0
1_MACS_peak_25191_lociStitched	chr5	179159792	179160762	1	971	1605.544	8455	0
1_MACS_peak_5803_lociStitched	chr11	123611562	123612776	1	1215	1605.3936	8456	0
1_MACS_peak_17338_lociStitched	chr2	161349172	161350450	1	1279	1605.2958	8457	0
2_MACS_peak_26722_lociStitched	chr6	130581560	130582971	2	1346	1605.0125	8458	0
1_MACS_peak_12264_lociStitched	chr17	27223911	27225152	1	1242	1604.3648	8459	0
2_MACS_peak_2569_lociStitched	chr1	209276640	209278336	2	1464	1603.7376	8460	0
1_MACS_peak_11599_lociStitched	chr16	84177735	84178826	1	1092	1603.5518	8461	0
2_MACS_peak_699_lociStitched	chr1	39990705	39992686	2	1933	1603.0252	8462	0
2_MACS_peak_11131_lociStitched	chr16	48277657	48279133	2	1256	1602.936	8463	0
1_MACS_peak_12291_lociStitched	chr17	28618333	28619558	1	1226	1602.6675	8464	0
1_MACS_peak_15832_lociStitched	chr19	58513572	58514830	1	1259	1602.1888	8465	0
2_MACS_peak_19091_lociStitched	chr20	60981603	60982859	2	1117	1602.1536	8466	0
1_MACS_peak_17259_lociStitched	chr2	136499256	136500325	1	1070	1602.0034	8467	0
1_MACS_peak_29876_lociStitched	chr8	103547579	103549384	1	1806	1601.9375	8468	0
2_MACS_peak_5814_lociStitched	chr11	124823413	124824785	2	1333	1601.6728	8469	0
3_MACS_peak_18321_lociStitched	chr20	9596247	9598641	3	1683	1601.586	8470	0
2_MACS_peak_27440_lociStitched	chr7	42950871	42952210	2	1339	1601.444	8471	0
2_MACS_peak_4635_lociStitched	chr11	18033987	18035411	2	1370	1601.0032	8472	0
4_MACS_peak_5769_lociStitched	chr11	120214589	120217121	4	1626	1600.9836	8473	0
2_MACS_peak_19893_lociStitched	chr22	37325235	37326948	2	1637	1600.9698	8474	0
1_MACS_peak_16285_lociStitched	chr2	42720828	42722175	1	1348	1600.6401	8475	0
3_MACS_peak_16527_lociStitched	chr2	62288341	62290516	3	1699	1600.1475	8476	0
2_MACS_peak_22778_lociStitched	chr4	77914477	77916495	2	1949	1600.0722	8477	0
1_MACS_peak_21157_lociStitched	chr3	99535881	99537302	1	1422	1600.046	8478	0
1_MACS_peak_12622_lociStitched	chr17	41115827	41117132	1	1306	1599.408	8479	0
2_MACS_peak_1466_lociStitched	chr1	145398670	145400319	2	1434	1599.2002	8480	0
1_MACS_peak_31883_lociStitched	chrX	13707124	13708339	1	1216	1598.8185	8481	0
1_MACS_peak_10633_lociStitched	chr16	8715241	8716391	1	1151	1598.385	8482	0
1_MACS_peak_26661_lociStitched	chr6	117803737	117805235	1	1499	1598.2162	8483	0
1_MACS_peak_30221_lociStitched	chr8	132916088	132917087	1	1000	1598.2002	8484	0
2_MACS_peak_12755_lociStitched	chr17	45176905	45178090	2	1166	1598.091	8485	0
1_MACS_peak_15101_lociStitched	chr19	36908704	36909929	1	1226	1598.0125	8486	0
2_MACS_peak_9062_lociStitched	chr14	100658559	100660129	2	1326	1597.946	8487	0
2_MACS_peak_8756_lociStitched	chr14	76447937	76449487	2	1544	1597.43	8488	0
2_MACS_peak_20129_lociStitched	chr22	43410368	43411705	2	1247	1596.7791	8489	0
3_MACS_peak_15445_lociStitched	chr19	47456827	47458837	3	1752	1596.744	8490	0
1_MACS_peak_25827_lociStitched	chr6	32121368	32123020	1	1653	1596.4928	8491	0
2_MACS_peak_11551_lociStitched	chr16	80837342	80838828	2	1478	1596.4098	8492	0
1_MACS_peak_4344_lociStitched	chr10	135186446	135187383	1	938	1596.3669	8493	0
4_MACS_peak_3058_lociStitched	chr10	11489517	11491753	4	1817	1596.2804	8494	0
2_MACS_peak_18890_lociStitched	chr20	48418245	48420039	2	1723	1596.1218	8495	0
2_MACS_peak_8018_lociStitched	chr13	98627953	98629586	2	1515	1596.0942	8496	0
1_MACS_peak_8702_lociStitched	chr14	73957631	73958741	1	1111	1596.069	8497	0
1_MACS_peak_12642_lociStitched	chr17	41797694	41798808	1	1115	1595.6936	8498	0
1_MACS_peak_19539_lociStitched	chr22	18259324	18260780	1	1457	1595.6304	8499	0
2_MACS_peak_12028_lociStitched	chr17	8338644	8339976	2	1176	1595.4696	8500	0
2_MACS_peak_12520_lociStitched	chr17	38255862	38257605	2	1685	1595.3679	8501	0
2_MACS_peak_23322_lociStitched	chr4	156895156	156897123	2	1778	1595.237	8502	0
2_MACS_peak_24647_lociStitched	chr5	133801017	133802422	2	1390	1595.0965	8503	0
2_MACS_peak_11474_lociStitched	chr16	75018358	75019676	2	1145	1594.5164	8504	0
1_MACS_peak_3314_lociStitched	chr10	30722123	30723473	1	1351	1594.485	8505	0
1_MACS_peak_8441_lociStitched	chr14	54955043	54956514	1	1472	1594.4169	8506	0
2_MACS_peak_15078_lociStitched	chr19	36235865	36237003	2	992	1594.338	8507	0
2_MACS_peak_24625_lociStitched	chr5	131998613	132000346	2	1567	1594.1867	8508	0
1_MACS_peak_18771_lociStitched	chr20	43159826	43160984	1	1159	1594.1028	8509	0
3_MACS_peak_4379_lociStitched	chr11	627982	630078	3	1766	1594.008	8510	0
2_MACS_peak_8961_lociStitched	chr14	93259752	93261386	2	1412	1593.967	8511	0
2_MACS_peak_20858_lociStitched	chr3	52028776	52030318	2	1430	1593.8112	8512	0
2_MACS_peak_17736_lociStitched	chr2	204668017	204669817	2	1412	1593.54	8513	0
2_MACS_peak_30997_lociStitched	chr9	88555285	88556957	2	1480	1593.416	8514	0
2_MACS_peak_14963_lociStitched	chr19	19430917	19432350	2	1416	1593.0661	8515	0
1_MACS_peak_18265_lociStitched	chr20	4201911	4202969	1	1059	1592.6074	8516	0
2_MACS_peak_16676_lociStitched	chr2	70056049	70057487	2	1392	1592.2974	8517	0
2_MACS_peak_17685_lociStitched	chr2	203240333	203242134	2	1745	1592.2641	8518	0
2_MACS_peak_28901_lociStitched	chr8	10696564	10697935	2	1183	1592.1423	8519	0
2_MACS_peak_7085_lociStitched	chr12	109530312	109531759	2	1373	1591.9894	8520	0
1_MACS_peak_1701_lociStitched	chr1	155034271	155035350	1	1080	1591.9566	8521	0
1_MACS_peak_12154_lociStitched	chr17	18761402	18762115	1	714	1591.8438	8522	0
1_MACS_peak_21744_lociStitched	chr3	157827572	157828668	1	1097	1591.8304	8523	0
1_MACS_peak_17219_lociStitched	chr2	131129101	131130625	1	1525	1590.9036	8524	0
2_MACS_peak_32751_lociStitched	chrX	153266918	153268657	2	1659	1590.6633	8525	0
1_MACS_peak_24112_lociStitched	chr5	70751414	70752192	1	779	1590.621	8526	0
1_MACS_peak_1521_lociStitched	chr1	148240735	148241594	1	860	1590.0949	8527	0
3_MACS_peak_30260_lociStitched	chr8	134699536	134701827	3	1729	1589.7249	8528	0
2_MACS_peak_14653_lociStitched	chr19	11848669	11850338	2	1573	1589.5556	8529	0
1_MACS_peak_14818_lociStitched	chr19	16461377	16462891	1	1515	1588.7916	8530	0
1_MACS_peak_2162_lociStitched	chr1	182557581	182558569	1	989	1588.4076	8531	0
2_MACS_peak_14345_lociStitched	chr19	3572103	3573896	2	1335	1587.7015	8532	0
2_MACS_peak_9019_lociStitched	chr14	97572141	97573712	2	1437	1587.6526	8533	0
2_MACS_peak_32790_lociStitched	chrX	153774626	153776264	2	1587	1587.3858	8534	0
2_MACS_peak_12088_lociStitched	chr17	16945149	16946940	2	1629	1586.826	8535	0
4_MACS_peak_29057_lociStitched	chr8	23365322	23367390	4	1906	1586.7764	8536	0
2_MACS_peak_160_lociStitched	chr1	10534435	10535818	2	1310	1586.7159	8537	0
1_MACS_peak_15324_lociStitched	chr19	44036364	44038042	1	1679	1586.549	8538	0
2_MACS_peak_22904_lociStitched	chr4	90219550	90221341	2	1747	1586.4678	8539	0
2_MACS_peak_9864_lociStitched	chr15	65591852	65593676	2	1581	1586.1504	8540	0
2_MACS_peak_8329_lociStitched	chr14	39643528	39645132	2	1403	1586.0352	8541	0
4_MACS_peak_6319_lociStitched	chr12	41154602	41157138	4	1715	1586.0144	8542	0
2_MACS_peak_17782_lociStitched	chr2	210866601	210867981	2	1353	1585.758	8543	0
3_MACS_peak_28601_lociStitched	chr7	139466599	139468888	3	1637	1585.3614	8544	0
2_MACS_peak_5055_lociStitched	chr11	64001501	64003032	2	1487	1585.1974	8545	0
2_MACS_peak_20923_lociStitched	chr3	57261257	57262600	2	1320	1584.8743	8546	0
2_MACS_peak_11660_lociStitched	chr16	88635941	88637385	2	1239	1584.6456	8547	0
2_MACS_peak_20133_lociStitched	chr22	43484578	43486199	2	1569	1584.3654	8548	0
1_MACS_peak_19529_lociStitched	chr22	17652146	17653367	1	1222	1584.2475	8549	0
4_MACS_peak_8673_lociStitched	chr14	72984022	72986548	4	1485	1583.5494	8550	0
2_MACS_peak_20420_lociStitched	chr3	15247190	15248526	2	1123	1582.7592	8551	0
3_MACS_peak_8120_lociStitched	chr13	115078784	115080456	3	1606	1582.7152	8552	0
1_MACS_peak_2974_lociStitched	chr10	5454198	5455263	1	1066	1582.6965	8553	0
1_MACS_peak_20726_lociStitched	chr3	47323417	47325000	1	1584	1582.5251	8554	0
2_MACS_peak_19526_lociStitched	chr22	17565376	17566578	2	1167	1582.1926	8555	0
1_MACS_peak_24772_lociStitched	chr5	141081252	141082639	1	1388	1582.1509	8556	0
1_MACS_peak_32150_lociStitched	chrX	48937173	48938421	1	1249	1582.0896	8557	0
2_MACS_peak_10345_lociStitched	chr15	96600839	96602812	2	1678	1581.9514	8558	0
2_MACS_peak_18975_lociStitched	chr20	52633615	52635414	2	1648	1581.5009	8559	0
2_MACS_peak_10509_lociStitched	chr16	2185067	2186578	2	1333	1581.4126	8560	0
1_MACS_peak_17365_lociStitched	chr2	169346651	169347981	1	1331	1581.37	8561	0
1_MACS_peak_9011_lociStitched	chr14	97263656	97264617	1	962	1581.3255	8562	0
1_MACS_peak_17616_lociStitched	chr2	201374096	201375266	1	1171	1581.021	8563	0
2_MACS_peak_13014_lociStitched	chr17	61042962	61044410	2	1319	1580.9264	8564	0
2_MACS_peak_31657_lociStitched	chr9	134247958	134249340	2	1309	1580.8698	8565	0
2_MACS_peak_12577_lociStitched	chr17	40306184	40307611	2	1271	1580.6879	8566	0
1_MACS_peak_12772_lociStitched	chr17	45898466	45899986	1	1521	1580.192	8567	0
1_MACS_peak_25531_lociStitched	chr6	20534185	20535312	1	1128	1580.054	8568	0
3_MACS_peak_15004_lociStitched	chr19	23941045	23943172	3	1492	1579.9356	8569	0
1_MACS_peak_13580_lociStitched	chr18	9016860	9018292	1	1433	1579.6392	8570	0
2_MACS_peak_9855_lociStitched	chr15	65281607	65282829	2	1161	1579.5572	8571	0
1_MACS_peak_28467_lociStitched	chr7	127224723	127226086	1	1364	1579.3081	8572	0
3_MACS_peak_15084_lociStitched	chr19	36390177	36391979	3	1643	1578.9124	8573	0
1_MACS_peak_11278_lociStitched	chr16	66864248	66864937	1	690	1578.8435	8574	0
2_MACS_peak_9599_lociStitched	chr15	49337877	49339207	2	1287	1578.71	8575	0
2_MACS_peak_6551_lociStitched	chr12	54718201	54719844	2	1339	1578.5944	8576	0
1_MACS_peak_16219_lociStitched	chr2	37383474	37384797	1	1324	1578.339	8577	0
2_MACS_peak_9879_lociStitched	chr15	66648277	66649750	2	1365	1578.3195	8578	0
3_MACS_peak_28357_lociStitched	chr7	113724745	113726836	3	1690	1578.2868	8579	0
2_MACS_peak_2695_lociStitched	chr1	226111222	226112608	2	1312	1577.961	8580	0
1_MACS_peak_4147_lociStitched	chr10	113942649	113943989	1	1341	1577.582	8581	0
2_MACS_peak_26411_lociStitched	chr6	87864418	87866007	2	1494	1577.5592	8582	0
2_MACS_peak_30545_lociStitched	chr9	12775011	12776472	2	1411	1577.4417	8583	0
2_MACS_peak_31884_lociStitched	chrX	13752048	13753615	2	1497	1577.3422	8584	0
1_MACS_peak_32485_lociStitched	chrX	109245532	109246798	1	1267	1576.9296	8585	0
3_MACS_peak_12222_lociStitched	chr17	25659160	25660979	3	1747	1576.8911	8586	0
1_MACS_peak_27812_lociStitched	chr7	74790720	74792426	1	1707	1576.8558	8587	0
2_MACS_peak_26224_lociStitched	chr6	52284390	52285714	2	1194	1576.7516	8588	0
2_MACS_peak_16155_lociStitched	chr2	27993955	27995194	2	1224	1576.7514	8589	0
2_MACS_peak_14616_lociStitched	chr19	11038775	11040144	2	1339	1576.5404	8590	0
1_MACS_peak_21518_lociStitched	chr3	138297644	138299297	1	1654	1575.9702	8591	0
1_MACS_peak_7091_lociStitched	chr12	109747086	109748555	1	1470	1575.6494	8592	0
1_MACS_peak_28258_lociStitched	chr7	104908812	104910362	1	1551	1575.575	8593	0
1_MACS_peak_3719_lociStitched	chr10	79793602	79794750	1	1149	1575.056	8594	0
2_MACS_peak_32800_lociStitched	chrX	154444126	154445269	2	1049	1574.9397	8595	0
2_MACS_peak_847_lociStitched	chr1	45964915	45966696	2	1629	1574.404	8596	0
2_MACS_peak_3839_lociStitched	chr10	93970443	93972478	2	1697	1574.276	8597	0
1_MACS_peak_14827_lociStitched	chr19	16652720	16654014	1	1295	1574.0216	8598	0
1_MACS_peak_20588_lociStitched	chr3	39148284	39149650	1	1367	1573.9052	8599	0
1_MACS_peak_8514_lociStitched	chr14	61123448	61124717	1	1270	1573.8138	8600	0
2_MACS_peak_10088_lociStitched	chr15	77223525	77224799	2	1142	1572.6256	8601	0
3_MACS_peak_5889_lociStitched	chr11	129938974	129940659	3	1477	1572.442	8602	0
2_MACS_peak_11755_lociStitched	chr17	259152	260906	2	1494	1572.2856	8603	0
2_MACS_peak_11886_lociStitched	chr17	4457719	4459418	2	1628	1572.0847	8604	0
3_MACS_peak_14476_lociStitched	chr19	7241862	7243660	3	1463	1571.6318	8605	0
2_MACS_peak_2706_lociStitched	chr1	226314667	226316443	2	1629	1571.5824	8606	0
1_MACS_peak_10781_lociStitched	chr16	15149142	15149906	1	765	1571.4716	8607	0
1_MACS_peak_31440_lociStitched	chr9	126691362	126692419	1	1058	1571.2305	8608	0
1_MACS_peak_14349_lociStitched	chr19	3699041	3700516	1	1476	1571.17	8609	0
1_MACS_peak_4634_lociStitched	chr11	17410204	17411377	1	1174	1571.1162	8610	0
3_MACS_peak_28781_lociStitched	chr7	156404315	156406463	3	1639	1571.0472	8611	0
4_MACS_peak_23095_lociStitched	chr4	121992217	121994428	4	1708	1570.9155	8612	0
2_MACS_peak_14584_lociStitched	chr19	10490690	10492058	2	1160	1570.7376	8613	0
2_MACS_peak_24091_lociStitched	chr5	69005786	69007428	2	1520	1570.573	8614	0
1_MACS_peak_9115_lociStitched	chr14	103523086	103524634	1	1549	1570.2912	8615	0
2_MACS_peak_7535_lociStitched	chr12	133136233	133137661	2	1399	1570.086	8616	0
3_MACS_peak_14370_lociStitched	chr19	4246461	4248069	3	1352	1569.8904	8617	0
2_MACS_peak_8421_lociStitched	chr14	53018547	53020555	2	1672	1569.8544	8618	0
3_MACS_peak_6022_lociStitched	chr12	6601986	6603864	3	1661	1569.6324	8619	0
2_MACS_peak_19259_lociStitched	chr21	30364504	30366108	2	1424	1569.514	8620	0
1_MACS_peak_16631_lociStitched	chr2	67624403	67625296	1	894	1569.0903	8621	0
2_MACS_peak_19029_lociStitched	chr20	57567976	57569709	2	1583	1569.0582	8622	0
4_MACS_peak_18861_lociStitched	chr20	47235920	47238109	4	1815	1568.8563	8623	0
2_MACS_peak_5748_lociStitched	chr11	118991250	118992801	2	1381	1568.6814	8624	0
2_MACS_peak_25454_lociStitched	chr6	13747242	13748906	2	1481	1568.6528	8625	0
2_MACS_peak_23310_lociStitched	chr4	154836664	154838538	2	1557	1568.3506	8626	0
3_MACS_peak_1159_lociStitched	chr1	93421233	93423340	3	1566	1568.0294	8627	0
1_MACS_peak_25471_lociStitched	chr6	15662074	15663342	1	1269	1568.0088	8628	0
2_MACS_peak_3681_lociStitched	chr10	75757283	75758546	2	1247	1567.5093	8629	0
1_MACS_peak_23806_lociStitched	chr5	34929632	34930868	1	1237	1567.3716	8630	0
2_MACS_peak_25821_lociStitched	chr6	31926130	31927621	2	1357	1566.7428	8631	0
2_MACS_peak_15417_lociStitched	chr19	46209332	46210750	2	1357	1566.4646	8632	0
2_MACS_peak_20974_lociStitched	chr3	61654655	61656582	2	1607	1566.2656	8633	0
1_MACS_peak_6791_lociStitched	chr12	80543422	80544632	1	1211	1565.74	8634	0
1_MACS_peak_10080_lociStitched	chr15	76050776	76051584	1	809	1565.6616	8635	0
3_MACS_peak_16020_lociStitched	chr2	13699740	13702150	3	1516	1565.054	8636	0
4_MACS_peak_25548_lociStitched	chr6	23151922	23154377	4	1766	1564.326	8637	0
2_MACS_peak_20720_lociStitched	chr3	47017520	47018880	2	1148	1564.272	8638	0
1_MACS_peak_24457_lociStitched	chr5	111496544	111497688	1	1145	1564.1912	8639	0
2_MACS_peak_7264_lociStitched	chr12	120875342	120876846	2	1337	1564.16	8640	0
1_MACS_peak_6965_lociStitched	chr12	100966881	100968024	1	1144	1563.8526	8641	0
3_MACS_peak_8550_lociStitched	chr14	64988469	64990374	3	1879	1563.8145	8642	0
1_MACS_peak_21706_lociStitched	chr3	155523429	155524110	1	682	1563.4398	8643	0
3_MACS_peak_6775_lociStitched	chr12	79257351	79259129	3	1658	1563.2176	8644	0
1_MACS_peak_28099_lociStitched	chr7	99755670	99756888	1	1219	1563.1812	8645	0
2_MACS_peak_6187_lociStitched	chr12	14409777	14411825	2	1556	1563.0336	8646	0
2_MACS_peak_28951_lociStitched	chr8	12050873	12052450	2	1406	1562.807	8647	0
2_MACS_peak_5328_lociStitched	chr11	71498084	71499232	2	1075	1562.7724	8648	0
2_MACS_peak_14343_lociStitched	chr19	3556759	3558478	2	1627	1562.7429	8649	0
2_MACS_peak_11608_lociStitched	chr16	84547664	84549499	2	1749	1562.686	8650	0
2_MACS_peak_2468_lociStitched	chr1	204547165	204549089	2	1629	1562.4804	8651	0
1_MACS_peak_4161_lociStitched	chr10	115802885	115804074	1	1190	1562.4649	8652	0
1_MACS_peak_25665_lociStitched	chr6	27486036	27487342	1	1307	1562.3678	8653	0
1_MACS_peak_11035_lociStitched	chr16	30418423	30419533	1	1111	1562.325	8654	0
2_MACS_peak_15890_lociStitched	chr2	3381055	3382219	2	1117	1562.088	8655	0
2_MACS_peak_2185_lociStitched	chr1	183884513	183885843	2	1307	1562.085	8656	0
2_MACS_peak_18177_lociStitched	chr2	242874893	242876821	2	1678	1561.8728	8657	0
2_MACS_peak_15742_lociStitched	chr19	55628268	55629724	2	1364	1561.8512	8658	0
2_MACS_peak_13386_lociStitched	chr17	77770410	77771877	2	1291	1561.7682	8659	0
2_MACS_peak_30899_lociStitched	chr9	72873141	72874510	2	1300	1561.2076	8660	0
1_MACS_peak_390_lociStitched	chr1	25565802	25567344	1	1543	1561.1208	8661	0
2_MACS_peak_612_lociStitched	chr1	36234739	36235976	2	1172	1560.9703	8662	0
1_MACS_peak_17235_lociStitched	chr2	134877478	134878916	1	1439	1560.6614	8663	0
2_MACS_peak_19794_lociStitched	chr22	31891366	31893189	2	1746	1560.3057	8664	0
2_MACS_peak_1878_lociStitched	chr1	161509253	161510898	2	1356	1560.2825	8665	0
2_MACS_peak_26084_lociStitched	chr6	43214154	43215818	2	1603	1560.1664	8666	0
2_MACS_peak_8568_lociStitched	chr14	65823391	65824907	2	1417	1560.1156	8667	0
2_MACS_peak_9414_lociStitched	chr15	40697201	40698654	2	1406	1559.9408	8668	0
2_MACS_peak_17379_lociStitched	chr2	171784883	171786658	2	1354	1559.515	8669	0
2_MACS_peak_27616_lociStitched	chr7	64362896	64364403	2	1417	1559.2929	8670	0
3_MACS_peak_29420_lociStitched	chr8	59101441	59103553	3	2013	1559.0784	8671	0
2_MACS_peak_6057_lociStitched	chr12	7052296	7053911	2	1476	1558.475	8672	0
2_MACS_peak_13652_lociStitched	chr18	11850869	11852329	2	1370	1557.966	8673	0
1_MACS_peak_11297_lociStitched	chr16	67269352	67270572	1	1221	1557.94	8674	0
1_MACS_peak_21170_lociStitched	chr3	101231355	101232504	1	1150	1557.9291	8675	0
1_MACS_peak_25662_lociStitched	chr6	27446085	27447449	1	1365	1557.2788	8676	0
2_MACS_peak_28628_lociStitched	chr7	140713775	140715256	2	1416	1557.2715	8677	0
2_MACS_peak_13807_lociStitched	chr18	37518510	37520230	2	1667	1556.6	8678	0
1_MACS_peak_30754_lociStitched	chr9	35658051	35659225	1	1175	1556.137	8679	0
1_MACS_peak_27808_lociStitched	chr7	74685095	74686926	1	1832	1555.9838	8680	0
2_MACS_peak_20511_lociStitched	chr3	27004127	27005560	2	1421	1555.8081	8681	0
2_MACS_peak_1009_lociStitched	chr1	59761810	59763188	2	1201	1555.6242	8682	0
1_MACS_peak_32497_lociStitched	chrX	114795152	114796842	1	1691	1555.476	8683	0
1_MACS_peak_5983_lociStitched	chr12	2445742	2447384	1	1643	1555.3024	8684	0
2_MACS_peak_12435_lociStitched	chr17	35848960	35850394	2	1410	1554.8862	8685	0
2_MACS_peak_32757_lociStitched	chrX	153362488	153363710	2	953	1554.7506	8686	0
1_MACS_peak_29000_lociStitched	chr8	19614252	19615514	1	1263	1554.2792	8687	0
2_MACS_peak_16025_lociStitched	chr2	15700527	15702029	2	1461	1554.1194	8688	0
1_MACS_peak_29887_lociStitched	chr8	103800798	103802153	1	1356	1553.914	8689	0
1_MACS_peak_15130_lociStitched	chr19	38145613	38147104	1	1492	1553.622	8690	0
1_MACS_peak_1303_lociStitched	chr1	113216970	113218419	1	1450	1553.6178	8691	0
1_MACS_peak_4668_lociStitched	chr11	19733461	19734337	1	877	1553.586	8692	0
1_MACS_peak_1003_lociStitched	chr1	59473808	59474949	1	1142	1553.4715	8693	0
1_MACS_peak_25376_lociStitched	chr6	8063870	8065344	1	1475	1553.1538	8694	0
2_MACS_peak_15984_lociStitched	chr2	11294618	11296212	2	1309	1553.0342	8695	0
1_MACS_peak_7378_lociStitched	chr12	123237324	123238322	1	999	1552.6884	8696	0
2_MACS_peak_21866_lociStitched	chr3	173112542	173113961	2	1412	1552.5279	8697	0
1_MACS_peak_923_lociStitched	chr1	52607768	52608679	1	912	1551.5241	8698	0
2_MACS_peak_14326_lociStitched	chr19	3035215	3036843	2	1482	1551.3212	8699	0
3_MACS_peak_797_lociStitched	chr1	44115032	44116699	3	1414	1551.3102	8700	0
1_MACS_peak_30733_lociStitched	chr9	35095711	35096656	1	946	1551.2175	8701	0
1_MACS_peak_4457_lociStitched	chr11	3879925	3881339	1	1415	1551.158	8702	0
1_MACS_peak_18597_lociStitched	chr20	33543001	33544146	1	1146	1550.6735	8703	0
2_MACS_peak_24080_lociStitched	chr5	68462442	68463980	2	1400	1550.6116	8704	0
1_MACS_peak_31407_lociStitched	chr9	123836508	123837863	1	1356	1550.5265	8705	0
2_MACS_peak_3869_lociStitched	chr10	95255803	95257343	2	1313	1549.548	8706	0
2_MACS_peak_28524_lociStitched	chr7	130352784	130354043	2	1235	1549.3254	8707	0
1_MACS_peak_4057_lociStitched	chr10	104613539	104614595	1	1057	1549.152	8708	0
3_MACS_peak_11979_lociStitched	chr17	7486200	7488006	3	1733	1549.0062	8709	0
3_MACS_peak_10875_lociStitched	chr16	22217100	22218694	3	1395	1548.7304	8710	0
1_MACS_peak_8788_lociStitched	chr14	77842581	77843746	1	1166	1548.1685	8711	0
2_MACS_peak_166_lociStitched	chr1	11159303	11160543	2	1164	1548.14	8712	0
1_MACS_peak_18818_lociStitched	chr20	44992464	44993440	1	977	1548.1312	8713	0
1_MACS_peak_28547_lociStitched	chr7	132937725	132938676	1	952	1547.9427	8714	0
2_MACS_peak_20185_lociStitched	chr22	45808568	45810153	2	1393	1547.911	8715	0
2_MACS_peak_888_lociStitched	chr1	51425194	51426707	2	1426	1546.8912	8716	0
2_MACS_peak_23447_lociStitched	chr4	183412823	183414927	2	1658	1546.6504	8717	0
1_MACS_peak_25410_lociStitched	chr6	11770230	11771814	1	1585	1546.4592	8718	0
2_MACS_peak_17222_lociStitched	chr2	131850273	131851843	2	1516	1545.665	8719	0
2_MACS_peak_20602_lociStitched	chr3	39447766	39449184	2	1374	1545.62	8720	0
4_MACS_peak_8264_lociStitched	chr14	30808088	30810438	4	1666	1545.595	8721	0
1_MACS_peak_27940_lociStitched	chr7	86948048	86949129	1	1082	1545.5057	8722	0
3_MACS_peak_761_lociStitched	chr1	42338736	42341179	3	1576	1545.4418	8723	0
2_MACS_peak_10952_lociStitched	chr16	28722140	28723559	2	1100	1545.291	8724	0
2_MACS_peak_9411_lociStitched	chr15	40620278	40622035	2	1398	1545.2815	8725	0
1_MACS_peak_29995_lociStitched	chr8	117767326	117768407	1	1082	1545.0733	8726	0
2_MACS_peak_5215_lociStitched	chr11	66359818	66361342	2	1523	1545.0312	8727	0
2_MACS_peak_8332_lociStitched	chr14	39900835	39902222	2	1269	1544.9793	8728	0
2_MACS_peak_5567_lociStitched	chr11	102344216	102345922	2	1586	1544.783	8729	0
1_MACS_peak_1445_lociStitched	chr1	144965335	144967212	1	1878	1544.771	8730	0
3_MACS_peak_31054_lociStitched	chr9	92496282	92498438	3	1659	1544.5584	8731	0
2_MACS_peak_32311_lociStitched	chrX	70502608	70504170	2	1444	1544.3494	8732	0
2_MACS_peak_15836_lociStitched	chr19	58693925	58695321	2	1275	1543.5572	8733	0
1_MACS_peak_25742_lociStitched	chr6	30475998	30477760	1	1763	1543.512	8734	0
3_MACS_peak_26504_lociStitched	chr6	99281638	99284024	3	1653	1543.0262	8735	0
2_MACS_peak_12750_lociStitched	chr17	44848341	44849724	2	1333	1542.8748	8736	0
2_MACS_peak_29766_lociStitched	chr8	99837226	99838573	2	1190	1542.8538	8737	0
2_MACS_peak_12246_lociStitched	chr17	26971416	26972795	2	1333	1542.8252	8738	0
2_MACS_peak_13467_lociStitched	chr17	79979989	79981876	2	1479	1542.6225	8739	0
1_MACS_peak_13487_lociStitched	chr17	80376184	80377001	1	818	1542.5777	8740	0
2_MACS_peak_25880_lociStitched	chr6	32861664	32862949	2	1269	1542.514	8741	0
2_MACS_peak_1824_lociStitched	chr1	160041461	160042824	2	1340	1542.3708	8742	0
1_MACS_peak_6136_lociStitched	chr12	10874594	10876016	1	1423	1542.3012	8743	0
4_MACS_peak_9568_lociStitched	chr15	47006447	47008486	4	1854	1542.2996	8744	0
2_MACS_peak_30843_lociStitched	chr9	66553352	66554641	2	1160	1542.1596	8745	0
1_MACS_peak_11113_lociStitched	chr16	46654590	46655353	1	764	1542.0993	8746	0
2_MACS_peak_11764_lociStitched	chr17	617108	618645	2	1487	1541.4573	8747	0
2_MACS_peak_28465_lociStitched	chr7	127167318	127168703	2	1248	1541.0895	8748	0
1_MACS_peak_21945_lociStitched	chr3	183228908	183230575	1	1668	1540.6414	8749	0
2_MACS_peak_9954_lociStitched	chr15	70271154	70273128	2	1630	1540.3122	8750	0
2_MACS_peak_32350_lociStitched	chrX	75364620	75366156	2	1534	1540.3008	8751	0
3_MACS_peak_17809_lociStitched	chr2	216866051	216868078	3	1962	1540.1146	8752	0
