REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM10_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
1_MACS_peak_25739_lociStitched	chr6	157097597	157106709	1	9113	30282.8208	371	1	ARID1B		ARID1B	ARID1B	0.2687	371	1
3_MACS_peak_22157_lociStitched	chr4	185199070	185211058	3	10208	24136.6392	372	1			ENPP6	ENPP6	NONE	372	1
2_MACS_peak_5587_lociStitched	chr12	14514740	14522835	2	6673	38851.9525	373	1	ATF7IP		ATF7IP	ATF7IP	0.4457	373	1
3_MACS_peak_5200_lociStitched	chr11	118266013	118281591	3	10454	22109.8554	374	1	UBE4A,ATP5L	MLL	ATP5L	ATP5L	1.1345	374	1
1_MACS_peak_15162_lociStitched	chr2	86842904	86851671	1	8768	31262.2453	376	1	RNF103-VPS24,RNF103		RNF103	RNF103	1.0981	376	1
1_MACS_peak_29326_lociStitched	chr9	29789553	29797186	1	7634	35504.8995	377	1			MIR873	MIR873	NONE	377	1
5_MACS_peak_9051_lociStitched	chr15	40387104	40401890	5	10323	22103.5914	378	1	BMF		BMF	BMF	0.8155	378	1
2_MACS_peak_14952_lociStitched	chr2	69601980	69615189	2	9467	27386.2197	379	1	GFPT1	NFU1	GFPT1	GFPT1	0.512	379	1
2_MACS_peak_5740_lociStitched	chr12	27088218	27097508	2	8814	30552.952	380	1	FGFR1OP2,C12orf11		FGFR1OP2	FGFR1OP2	0.8939	380	1
1_MACS_peak_28547_lociStitched	chr8	102211464	102219431	1	7968	33992.7989	381	1	ZNF706		ZNF706	ZNF706	1.9091	381	1
2_MACS_peak_12014_lociStitched	chr17	73772793	73782906	2	8421	32123.9445	382	1	UNK,H3F3B	GALK1	H3F3B	H3F3B	1.4155	382	1
2_MACS_peak_11670_lociStitched	chr17	46984779	46995235	2	8443	31758.0088	385	1	UBE2Z	ATP5G1,SNF8	UBE2Z	UBE2Z	1.1294	385	1
1_MACS_peak_16930_lociStitched	chr20	30789919	30796663	1	6745	37265.9952	388	1	POFUT1,PLAGL2	TSPY26P	PLAGL2	PLAGL2	1.591	388	1
6_MACS_peak_2264_lociStitched	chr1	200975483	200992939	6	10422	19812.56	389	1	KIF21B		KIF21B	KIF21B	0.4056	389	1
1_MACS_peak_2568_lociStitched	chr1	224617067	224624677	1	7611	34425.357	390	1	WDR26		WDR26	WDR26	0.7756	390	1
4_MACS_peak_6632_lociStitched	chr12	96789489	96802392	4	10093	22217.6757	391	1	CDK17		CDK17	CDK17	0.3072	391	1
3_MACS_peak_17912_lociStitched	chr22	23268949	23284145	3	10485	19061.8624	392	1		IGLL5	IGLL5	IGLL5	0.1904	392	1
4_MACS_peak_342_lociStitched	chr1	25557919	25574837	4	9535	25711.9764	393	1	SYF2,C1orf63	RHD	SYF2	SYF2	0.5107	393	1
1_MACS_peak_1604_lociStitched	chr1	155528735	155535581	1	6847	36502.1874	398	1	LOC645676,ASH1L	MSTO1	ASH1L	MSTO1	0.4137	398	1
2_MACS_peak_2369_lociStitched	chr1	206282262	206292979	2	7991	32630.0499	399	1	C1orf186	CTSE	C1orf186	C1orf186	0.6332	399	1
3_MACS_peak_26507_lociStitched	chr7	55591076	55604278	3	9492	25543.2296	400	1	VOPP1		VOPP1	VOPP1	0.747	400	1
1_MACS_peak_2460_lociStitched	chr1	212779746	212788941	1	9196	27102.2625	402	1	ATF3	FAM71A	ATF3	ATF3	0.5791	402	1
4_MACS_peak_13903_lociStitched	chr19	50423859	50437193	4	8802	28906.7786	403	1	ATF5,NUP62,IL4I1	TBC1D17,SIGLEC16,AKT1S1,IL4I1,SIGLEC11	ATF5	AKT1S1	2.2781	403	1
3_MACS_peak_1438_lociStitched	chr1	149898424	149912704	3	9519	25067.112	404	1	SF3B4,MTMR11,OTUD7B	HIST2H2AC,BOLA1,HIST2H2BE,HIST2H2AB,SV2A	MTMR11	HIST2H2AC	5.6639	404	1
2_MACS_peak_24519_lociStitched	chr6	43592692	43604434	2	7333	33970.7802	412	1	MAD2L1BP,GTPBP2	POLH,RSPH9,XPO5	MAD2L1BP	MAD2L1BP	1.624	412	1
3_MACS_peak_10244_lociStitched	chr16	22195414	22207901	3	8174	30636.8545	414	1		EEF2K	EEF2K	EEF2K	0.0846	414	1
2_MACS_peak_6512_lociStitched	chr12	89738244	89749256	2	9760	21687.0328	415	1	DUSP6		DUSP6	DUSP6	1.524	415	1
2_MACS_peak_6802_lociStitched	chr12	110718264	110728267	2	9094	25750.7229	416	1	ATP2A2		ATP2A2	ATP2A2	0.4731	416	1
2_MACS_peak_30109_lociStitched	chr9	127995842	128005015	2	9149	25333.0741	417	1	RABEPK,HSPA5	GAPVD1,PPP6C	HSPA5	HSPA5	1.591	417	1
1_MACS_peak_28208_lociStitched	chr8	71124894	71134225	1	9332	24047.8532	418	1	NCOA2		PRDM14	PRDM14	NONE	418	1
2_MACS_peak_24968_lociStitched	chr6	88403408	88413353	2	9518	22735.2645	419	1	AKIRIN2,NCRNA00120		NCRNA00120	NCRNA00120	2.0228	419	1
3_MACS_peak_8119_lociStitched	chr14	50570991	50584161	3	9200	24666.093	420	1	C14orf138,SOS2	C14orf183	C14orf138	C14orf138	1.3999	420	1
4_MACS_peak_12143_lociStitched	chr17	79816599	79830562	4	7989	30428.1696	421	1	P4HB,ARHGDIA	ANAPC11,NPB,FAM195B,DYSFIP1,THOC4,PCYT2,SIRT7	P4HB	DYSFIP1	0.8528	421	1
1_MACS_peak_2313_lociStitched	chr1	203289178	203297855	1	8678	27235.3676	422	1		BTG2,LOC730227,FMOD	BTG2	BTG2	1.6745	422	1
2_MACS_peak_1691_lociStitched	chr1	159887280	159896176	2	8470	28171.8528	423	1	TAGLN2	CCDC19,IGSF9,SLAMF9	TAGLN2	TAGLN2	1.6953	423	1
5_MACS_peak_30684_lociStitched	chrX	48790323	48804793	5	9583	21867.064	424	1	OTUD5	PQBP1,TIMM17B,SLC35A2,PIM2,KCND1	OTUD5	PIM2	1.1869	424	1
3_MACS_peak_6167_lociStitched	chr12	57021937	57032296	3	9020	25245.9189	426	1	BAZ2A,ATP5B	SNORD59B,SNORD59A,PTGES3	BAZ2A	PTGES3	1.3861	426	1
3_MACS_peak_15024_lociStitched	chr2	74425123	74440308	3	9841	19707.093	427	1	MTHFD2	MOBKL1B	MTHFD2	MTHFD2	0.7844	427	1
2_MACS_peak_10050_lociStitched	chr16	9184328	9194668	2	8889	25832.422	428	1	C16orf72		C16orf72	C16orf72	0.8236	428	1
2_MACS_peak_25250_lociStitched	chr6	114175583	114182992	2	6152	36187.7787	429	1	MARCKS	FLJ34503	MARCKS	MARCKS	2.3215	429	1
3_MACS_peak_26841_lociStitched	chr7	92249765	92265449	3	9111	24344.7048	430	1	CDK6	LOC728066,FAM133B	FAM133B	LOC728066	0.2026	430	1
2_MACS_peak_11263_lociStitched	chr17	27046243	27056570	2	7719	30903.5475	431	1	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,NEK8,TLCD1	TRAF4,PROCA1,RAB34	SNORD4B	SNORD4B	2.4627	431	1
3_MACS_peak_24343_lociStitched	chr6	33279521	33292373	3	8754	26081.8488	432	1	TAPBP,ZBTB22,DAXX	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,LYPLA2P1	ZBTB22	ZBTB22	1.644	432	1
2_MACS_peak_14877_lociStitched	chr2	65156390	65167378	2	9738	19774.0048	433	1	LOC400958	SLC1A4	LOC400958	LOC400958	0.65	433	1
2_MACS_peak_3325_lociStitched	chr10	65018367	65029910	2	9300	22717.7783	435	1	JMJD1C		JMJD1C	JMJD1C	0.2854	435	1
4_MACS_peak_15933_lociStitched	chr2	178075395	178088637	4	7209	32354.1786	436	1	HNRNPA3	MIR3128,NFE2L2	HNRNPA3	HNRNPA3	1.5749	436	1
4_MACS_peak_13843_lociStitched	chr19	48824415	48837689	4	8633	26297.1214	437	1	EMP3,TMEM143	ZNF114,SYNGR4,CCDC114	EMP3	EMP3	1.7461	437	1
2_MACS_peak_11540_lociStitched	chr17	41436601	41447365	2	6072	35793.5292	438	1	LOC100130581	ARL4D	LOC100130581	LOC100130581	1.1854	438	1
2_MACS_peak_3952_lociStitched	chr11	3004280	3014356	2	7347	31641.6628	439	1	NAP1L4	SNORA54	NAP1L4	NAP1L4	0.6293	439	1
2_MACS_peak_6121_lociStitched	chr12	54671867	54679924	2	7847	29681.988	440	1	HNRNPA1,HNRNPA1P10,CBX5	COPZ1,CBX5,NFE2	HNRNPA1P10	HNRNPA1P10	2.1817	440	1
1_MACS_peak_11808_lociStitched	chr17	57694469	57701739	1	7271	31858.594	441	1	CLTC		CLTC	CLTC	0.6771	441	1
1_MACS_peak_6697_lociStitched	chr12	102869787	102879253	1	9467	20865.9038	442	1	IGF1		IGF1	IGF1	0.3301	442	1
2_MACS_peak_2091_lociStitched	chr1	186762357	186773411	2	7225	31867.5766	444	1		PLA2G4A	PLA2G4A	PLA2G4A	0.17	444	1
1_MACS_peak_30994_lociStitched	chrX	106953228	106962134	1	8907	23966.9366	447	1	TSC22D3		TSC22D3	TSC22D3	1.7596	447	1
2_MACS_peak_26204_lociStitched	chr7	26002989	26011591	2	7849	29189.1666	448	1		MIR148A	MIR148A	MIR148A	1.6691	448	1
3_MACS_peak_1476_lociStitched	chr1	151019626	151032807	3	9527	19684.5054	453	1	BNIPL,C1orf56,MLLT11,CDC42SE1	PRUNE,GABPB2,FAM63A	CDC42SE1	CDC42SE1	1.0963	453	1
2_MACS_peak_19439_lociStitched	chr3	114856209	114867667	2	8714	24706.8854	454	1	ZBTB20		ZBTB20	ZBTB20	0.1027	454	1
3_MACS_peak_20305_lociStitched	chr3	186777310	186785895	3	8237	27122.5905	455	1	ST6GAL1		ST6GAL1	ST6GAL1	0.5289	455	1
2_MACS_peak_22506_lociStitched	chr5	36234533	36243336	2	8454	26021.668	456	1	C5orf33		C5orf33	C5orf33	0.5536	456	1
1_MACS_peak_576_lociStitched	chr1	36849817	36856737	1	6921	32324.012	457	1	STK40	LSM10	STK40	STK40	0.7361	457	1
3_MACS_peak_24334_lociStitched	chr6	33166749	33177094	3	8563	25404.2165	458	1	SLC39A7,HSD17B8,MIR219-1,RING1,RXRB	COL11A2	HSD17B8	HSD17B8	2.0705	458	1
3_MACS_peak_13546_lociStitched	chr19	36230891	36240279	3	7159	31403.7988	460	1	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	U2AF1L4	2.4592	460	1
1_MACS_peak_14738_lociStitched	chr2	55233146	55241665	1	8520	25523.7759	462	1	RTN4		RTN4	RTN4	0.6055	462	1
3_MACS_peak_14169_lociStitched	chr2	9687324	9697179	3	8678	24642.4275	463	1	ADAM17		ADAM17	ADAM17	0.4167	463	1
1_MACS_peak_18837_lociStitched	chr3	51420799	51430091	1	9293	20803.8588	464	1	DOCK3,MANF,RBM15B		MANF	MANF	1.5163	464	1
2_MACS_peak_10409_lociStitched	chr16	30661206	30673015	2	7401	30430.6121	466	1	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	PRR14	1.9664	466	1
2_MACS_peak_27768_lociStitched	chr8	22297517	22306597	2	8646	24554.136	469	1	PPP3CC		PPP3CC	PPP3CC	0.3234	469	1
3_MACS_peak_29785_lociStitched	chr9	96928286	96941703	3	8599	24335.7546	475	1	MIRLET7A1,MIRLET7F1,MIRLET7D		MIRLET7A1	MIRLET7A1	0.4168	475	1
1_MACS_peak_25125_lociStitched	chr6	106439634	106447743	1	8110	26605.629	477	1			PRDM1	PRDM1	3.0069	477	1
2_MACS_peak_29554_lociStitched	chr9	70486870	70498052	2	8671	23647.6936	478	1	CBWD5,CBWD3		CBWD5	CBWD5	0.3049	478	1
3_MACS_peak_2616_lociStitched	chr1	226589045	226600130	3	7671	28509.5115	481	1	PARP1		PARP1	PARP1	0.6485	481	1
2_MACS_peak_29587_lociStitched	chr9	73026125	73036436	2	7151	30464.8806	484	1	KLF9		KLF9	KLF9	0.5294	484	1
3_MACS_peak_5698_lociStitched	chr12	25203787	25217339	3	8824	22471.9264	486	1	LRMP		LRMP	LRMP	0.4718	486	1
3_MACS_peak_10113_lociStitched	chr16	12056710	12071261	3	8654	23476.5834	487	1	TNFRSF17,RUNDC2A	GSPT1	TNFRSF17	TNFRSF17	1.6884	487	1
3_MACS_peak_18786_lociStitched	chr3	49055147	49067809	3	8170	25862.135	488	1	NDUFAF3,DALRD3,MIR425,MIR191,IMPDH2,QRICH1	P4HTM,WDR6	NDUFAF3	NDUFAF3	1.5924	488	1
2_MACS_peak_10608_lociStitched	chr16	66549670	66559920	2	8912	21535.25	489	1	TK2	CKLF,CMTM1	TK2	TK2	0.6177	489	1
4_MACS_peak_24359_lociStitched	chr6	34202941	34217601	4	9212	19302.822	491	1	HMGA1,C6orf1		HMGA1	HMGA1	1.0165	491	1
2_MACS_peak_20930_lociStitched	chr4	48191496	48201476	2	9264	18882.16	492	1	TEC		TXK	TXK	NONE	492	1
1_MACS_peak_25339_lociStitched	chr6	126067610	126075178	1	7569	28124.2016	497	1	HEY2	NCOA7	HEY2	HEY2	1.3641	497	1
2_MACS_peak_26172_lociStitched	chr7	23561963	23572427	2	7991	26126.5152	500	1	TRA2A	RPS2P32	TRA2A	TRA2A	0.7867	500	1
2_MACS_peak_27024_lociStitched	chr7	104579010	104586740	2	6966	30279.183	502	1		LOC723809	LOC723809	LOC723809	0.1633	502	1
1_MACS_peak_9675_lociStitched	chr15	83473252	83481192	1	7941	26202	504	1	WHAMM,FSD2	SCARNA15	WHAMM	WHAMM	0.8466	504	1
2_MACS_peak_28030_lociStitched	chr8	52807266	52815849	2	8125	25193.6799	505	1	PCMTD1		PCMTD1	PCMTD1	0.41	505	1
3_MACS_peak_16165_lociStitched	chr2	198290215	198301446	3	8446	23433.4815	507	1	SF3B1	COQ10B	SF3B1	COQ10B	0.625	507	1
1_MACS_peak_31107_lociStitched	chrX	123093289	123099385	1	6097	32903.7696	508	1	STAG2		STAG2	STAG2	0.3047	508	1
1_MACS_peak_14782_lociStitched	chr2	60776192	60785087	1	8896	20563.461	509	1	BCL11A		BCL11A	BCL11A	0.264	509	1
3_MACS_peak_1678_lociStitched	chr1	158978389	158988959	3	8619	22084.958	512	1	IFI16		IFI16	IFI16	0.556	512	1
2_MACS_peak_29559_lociStitched	chr9	70848960	70860141	2	8438	23134.6071	513	1	CBWD3		CBWD3	CBWD3	0.305	513	1
1_MACS_peak_7410_lociStitched	chr13	50648675	50657525	1	8851	20523.15	515	1	DLEU1,DLEU2	MIR16-1,MIR15A	DLEU1	DLEU1	0.6302	515	1
1_MACS_peak_16169_lociStitched	chr2	198359954	198367708	1	7755	26561.327	516	1	HSPE1,HSPD1	COQ10B,MOBKL3	HSPD1	HSPD1	1.2492	516	1
1_MACS_peak_29123_lociStitched	chr9	5626269	5634100	1	7832	26103.8554	518	1	KIAA1432	KIAA1432	KIAA1432	KIAA1432	0.3391	518	1
2_MACS_peak_27117_lociStitched	chr7	110961329	110970194	2	8798	20666.088	519	1	IMMP2L		LRRN3	LRRN3	NONE	519	1
3_MACS_peak_8714_lociStitched	chr14	97345885	97358278	3	8352	23266.6182	521	1	VRK1		VRK1	VRK1	0.385	521	1
1_MACS_peak_24524_lociStitched	chr6	43737160	43744419	1	7260	28399.3857	522	1	VEGFA		VEGFA	VEGFA	1.1391	522	1
2_MACS_peak_13007_lociStitched	chr19	4058656	4067747	2	8399	22946.5931	523	1	ZBTB7A		ZBTB7A	ZBTB7A	0.8004	523	1
2_MACS_peak_24672_lociStitched	chr6	56697612	56709299	2	8304	23418.4106	525	1			BEND6	BEND6	NONE	525	1
1_MACS_peak_20229_lociStitched	chr3	183267352	183274279	1	6928	29583.1389	527	1	KLHL6		KLHL6	KLHL6	0.9905	527	1
4_MACS_peak_4659_lociStitched	chr11	66873261	66890148	4	8856	19909.773	529	1	KDM2A	RHOD	KDM2A	KDM2A	0.3714	529	1
1_MACS_peak_2062_lociStitched	chr1	185281326	185288010	1	6685	30407.5212	530	1	IVNS1ABP		IVNS1ABP	IVNS1ABP	1.1266	530	1
2_MACS_peak_4952_lociStitched	chr11	93467679	93475868	2	7820	25570.9714	538	1	C11orf54,SNORA40,TAF1D	SCARNA9,MED17,SNORA25,SNORA32,SNORD6,SNORA1,SNORA8,SNORD5,SNORA18,MIR1304	TAF1D	TAF1D	1.7276	538	1
3_MACS_peak_28638_lociStitched	chr8	107669151	107683307	3	8682	20710.228	539	1	OXR1		OXR1	OXR1	0.1643	539	1
5_MACS_peak_12735_lociStitched	chr18	60842548	60860690	5	8530	21663.3622	540	1	BCL2		BCL2	BCL2	0.6565	540	1
3_MACS_peak_1963_lociStitched	chr1	179845865	179854030	3	6257	31536.496	541	1	TOR1AIP1,TOR1AIP2		TOR1AIP1	TOR1AIP1	0.7583	541	1
2_MACS_peak_29683_lociStitched	chr9	86590576	86596949	2	6258	31500.4644	543	1	RMI1,HNRNPK	C9orf64,MIR7-1	HNRNPK	HNRNPK	1.6301	543	1
3_MACS_peak_15708_lociStitched	chr2	158323981	158337480	3	8220	23331.6716	544	1		CYTIP	CYTIP	CYTIP	1.6676	544	1
1_MACS_peak_5818_lociStitched	chr12	31736703	31745105	1	8403	22176.2388	546	1	DENND5B		DENND5B	DENND5B	0.2323	546	1
2_MACS_peak_11016_lociStitched	chr17	4842689	4854359	2	8847	19278.84	548	1	RNF167,SLC25A11,PFN1	C17orf107,GP1BA,ENO3,KIF1C,CHRNE,SPAG7,CAMTA2,INCA1	PFN1	PFN1	1.341	548	1
3_MACS_peak_6665_lociStitched	chr12	100660162	100671549	3	8615	20798.3555	549	1	SCYL2,DEPDC4		SCYL2	SCYL2	0.4547	549	1
2_MACS_peak_14623_lociStitched	chr2	46768616	46777383	2	8688	20293.8516	551	1	RHOQ	ATP6V1E2	RHOQ	RHOQ	1.0985	551	1
2_MACS_peak_21080_lociStitched	chr4	71542656	71556008	2	8837	19172.1368	552	1	UTP3	ENAM,RUFY3,IGJ	UTP3	IGJ	0.6293	552	1
2_MACS_peak_14190_lociStitched	chr2	10941500	10953675	2	8796	19430.0825	553	1	PDIA6		PDIA6	PDIA6	0.9028	553	1
1_MACS_peak_7057_lociStitched	chr12	127252677	127259004	1	6328	30917.5182	555	1	LOC387895		LOC387895	LOC387895	0.6975	555	1
2_MACS_peak_27587_lociStitched	chr7	152125710	152134611	2	7652	25756.8237	559	1	FABP5P3,MLL3	LOC100128822	MLL3	LOC100128822	0.3855	559	1
1_MACS_peak_237_lociStitched	chr1	17762623	17769510	1	6888	28866.8605	561	1	RCC2		RCC2	RCC2	0.7877	561	1
2_MACS_peak_9433_lociStitched	chr15	66789088	66798439	2	7413	26636.3235	563	1	ZWILCH,SNAPC5,RPL4,SNORD18C,SNORD18B,SNORD16,SNORD18A		SNORD18C	SNORD18C	2.6597	563	1
2_MACS_peak_26763_lociStitched	chr7	86841669	86850455	2	8156	22929.7028	564	1	C7orf23		C7orf23	C7orf23	0.8066	564	1
2_MACS_peak_21419_lociStitched	chr4	103788185	103796759	2	8099	23089.782	567	1	CISD2,UBE2D3	UBE2D3	CISD2	UBE2D3	1.78	567	1
1_MACS_peak_13335_lociStitched	chr19	16434476	16442299	1	7824	24489.1192	568	1	KLF2		KLF2	KLF2	1.974	568	1
2_MACS_peak_15122_lociStitched	chr2	85195535	85204535	2	7740	24824.7	570	1	KCMF1		KCMF1	KCMF1	0.3892	570	1
1_MACS_peak_3308_lociStitched	chr10	63804416	63812301	1	7886	24076.059	571	1	ARID5B		ARID5B	ARID5B	0.2738	571	1
2_MACS_peak_16606_lociStitched	chr2	241498596	241508724	2	8744	18787.44	572	1	DUSP28,RNPEPL1	CAPN10,GPR35,ANKMY1	DUSP28	DUSP28	1.3607	572	1
3_MACS_peak_5225_lociStitched	chr11	118963596	118979274	3	7985	23480.9406	573	1	HMBS,C2CD2L,H2AFX,DPAGT1	VPS11,HINFP,ABCG4,HYOU1	DPAGT1	DPAGT1	1.4157	573	1
2_MACS_peak_16131_lociStitched	chr2	196513235	196525662	2	7527	25653.0561	574	1	SLC39A10		SLC39A10	SLC39A10	0.2549	574	1
2_MACS_peak_19610_lociStitched	chr3	128994617	129003706	2	7919	23518.6964	578	1	COPG,C3orf37	C3orf47,H1FX	C3orf37	H1FX	1.3819	578	1
1_MACS_peak_9406_lociStitched	chr15	65183030	65189203	1	6174	30477.3356	582	1		PLEKHO2,ANKDD1A	ANKDD1A	PLEKHO2	0.1857	582	1
2_MACS_peak_10376_lociStitched	chr16	30193335	30206254	2	8405	20412.02	583	1	CORO1A,LOC606724,SLX1B,SLX1A-SULT1A3,BOLA2B		CORO1A	CORO1A	1.1463	583	1
2_MACS_peak_29538_lociStitched	chr9	69259326	69270458	2	8125	22059.1712	586	1	CBWD6		CBWD6	CBWD6	0.3139	586	1
2_MACS_peak_16261_lociStitched	chr2	203240149	203252287	2	8571	19174.3986	587	1	BMPR2		BMPR2	BMPR2	0.1807	587	1
1_MACS_peak_9474_lociStitched	chr15	69108868	69114941	1	6074	30599.4178	588	1	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	ANP32A	0.7336	588	1
3_MACS_peak_8320_lociStitched	chr14	64966249	64974973	3	7789	23738.004	590	1	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB25	ZBTB25	0.9393	590	1
1_MACS_peak_13238_lociStitched	chr19	12899043	12905467	1	6425	29326.8448	592	1	JUNB	BEST2,RNASEH2A,MAST1,HOOK2,PRDX2,RTBDN	JUNB	JUNB	2.5284	592	1
2_MACS_peak_5945_lociStitched	chr12	46654868	46664456	2	8195	21147.2928	594	1	SLC38A1		SLC38A1	SLC38A1	0.3663	594	1
1_MACS_peak_2900_lociStitched	chr10	3821989	3829029	1	7041	26749.888	596	1	KLF6		KLF6	KLF6	1.4981	596	1
1_MACS_peak_8961_lociStitched	chr15	31615331	31622593	1	7263	25690.7774	598	1	KLF13		KLF13	KLF13	0.9245	598	1
3_MACS_peak_16093_lociStitched	chr2	191744326	191752661	3	8068	21333.4325	602	1	GLS		GLS	GLS	0.3869	602	1
2_MACS_peak_14862_lociStitched	chr2	64749957	64762346	2	7425	24693.7548	603	1	AFTPH		AFTPH	AFTPH	0.4779	603	1
1_MACS_peak_13253_lociStitched	chr19	13260679	13267697	1	7019	26455.0528	604	1	IER2,STX10	NACC1,LYL1,TRMT1	IER2	IER2	1.8671	604	1
3_MACS_peak_22652_lociStitched	chr5	55282620	55291799	3	7752	22691.4059	608	1	IL6ST		IL6ST	IL6ST	0.4666	608	1
2_MACS_peak_11683_lociStitched	chr17	47746920	47756057	2	7022	25982.8869	611	1	SPOP	SLC35B1	SPOP	SLC35B1	0.7542	611	1
1_MACS_peak_13811_lociStitched	chr19	47216396	47223380	1	6985	26128.5408	612	1	PRKD2,STRN4	FKRP,MIR320E	PRKD2	PRKD2	0.6185	612	1
2_MACS_peak_20038_lociStitched	chr3	171756770	171766077	2	7430	24126.5361	613	1	FNDC3B		FNDC3B	FNDC3B	0.4107	613	1
2_MACS_peak_14471_lociStitched	chr2	37598791	37607206	2	7756	22107.0465	619	1	QPCT		QPCT	QPCT	1.6716	619	1
1_MACS_peak_9762_lociStitched	chr15	90638601	90646512	1	7912	21141.3564	620	1	IDH2		IDH2	IDH2	0.8222	620	1
1_MACS_peak_29265_lociStitched	chr9	22237716	22245499	1	7784	21859.3338	622	1			DMRTA1	DMRTA1	NONE	622	1
1_MACS_peak_28178_lociStitched	chr8	67972682	67979118	1	6437	27889.1188	623	1	CSPP1,COPS5	LRRC67	CSPP1	CSPP1	0.2857	623	1
2_MACS_peak_30210_lociStitched	chr9	132646111	132653508	2	7270	24446.3453	625	1	FNBP1	USP20,C9orf78	USP20	C9orf78	0.4111	625	1
4_MACS_peak_27302_lociStitched	chr7	127290852	127300754	4	8156	19495.0576	628	1	SND1	PAX4	SND1	SND1	0.1976	628	1
3_MACS_peak_22211_lociStitched	chr4	186333383	186347992	3	7184	24622.0086	631	1	UFSP2	ANKRD37,C4orf47,LRP2BP,CCDC110	UFSP2	UFSP2	1.0432	631	1
2_MACS_peak_30597_lociStitched	chrX	40942819	40950731	2	7181	24490.0136	637	1	USP9X		USP9X	USP9X	0.232	637	1
1_MACS_peak_18587_lociStitched	chr3	37029685	37036614	1	6930	25581.868	638	1	MLH1,EPM2AIP1	TRANK1	EPM2AIP1	EPM2AIP1	1.5413	638	1
2_MACS_peak_2872_lociStitched	chr1	249112529	249121775	2	7457	23052.1272	639	1	MIR3124,SH3BP5L	ZNF672,ZNF692	SH3BP5L	ZNF672	1.1383	639	1
1_MACS_peak_11580_lociStitched	chr17	43387637	43395586	1	7950	20219.8713	641	1	MAP3K14	LOC100133991,C17orf46	MAP3K14	MAP3K14	0.4008	641	1
2_MACS_peak_6340_lociStitched	chr12	70635044	70643324	2	7868	20678.472	642	1	CNOT2		CNOT2	CNOT2	0.279	642	1
1_MACS_peak_4352_lociStitched	chr11	46136130	46144263	1	8134	18996.2481	643	1	PHF21A		PHF21A	PHF21A	0.185	643	1
3_MACS_peak_15412_lociStitched	chr2	114187643	114198580	3	7670	21672.7592	645	1	CBWD2,LOC440839		CBWD2	CBWD2	0.284	645	1
2_MACS_peak_25705_lociStitched	chr6	152614034	152624138	2	7695	21525.5616	646	1	SYNE1		SYNE1	SYNE1	0.1312	646	1
3_MACS_peak_16257_lociStitched	chr2	203124056	203136177	3	7419	22960.8103	647	1	NOP58	SNORD70,SNORD11B,SNORD11,SUMO1	NOP58	NOP58	0.6418	647	1
2_MACS_peak_19825_lociStitched	chr3	150258897	150266237	2	7185	24096.486	648	1	EIF2A,SERP1		SERP1	SERP1	1.7298	648	1
4_MACS_peak_17571_lociStitched	chr21	30668519	30681130	4	7642	21412.2169	651	1	BACH1		BACH1	BACH1	0.5381	651	1
1_MACS_peak_14680_lociStitched	chr2	51101214	51109108	1	7895	19761.8396	654	1	NRXN1		NRXN1	NRXN1	0.0943	654	1
2_MACS_peak_7752_lociStitched	chr14	20921648	20930718	2	6338	27128.37	655	1	APEX1,OSGEP,TMEM55B	PNP,RNASE10,TEP1,KLHL33	APEX1	APEX1	2.1813	655	1
1_MACS_peak_442_lociStitched	chr1	28570196	28577141	1	6946	24543.63	657	1		ATPIF1,SESN2,PTAFR,DNAJC8	ATPIF1	SESN2	0.6055	657	1
2_MACS_peak_22217_lociStitched	chr4	186506450	186514851	2	7213	23204.4021	659	1	SORBS2	PDLIM3	PDLIM3	PDLIM3	0.0645	659	1
1_MACS_peak_10781_lociStitched	chr16	75680440	75687699	1	7260	22913.7594	663	1	TERF2IP,KARS	ADAT1	TERF2IP	TERF2IP	1.2578	663	1
3_MACS_peak_19261_lociStitched	chr3	101394072	101406447	3	7527	21479.2875	664	1	LOC100009676,ZBTB11,RPL24	LOC285359,CEP97	ZBTB11	ZBTB11	0.3896	664	1
2_MACS_peak_29053_lociStitched	chr9	175767	186864	2	7813	19678.3101	666	1	CBWD1	LOC642313,DOCK8,C9orf66	CBWD1	C9orf66	0.3369	666	1
1_MACS_peak_21284_lociStitched	chr4	87855094	87862282	1	7189	23097.9192	667	1	AFF1	C4orf36	AFF1	AFF1	0.2964	667	1
3_MACS_peak_14639_lociStitched	chr2	47395098	47404775	3	7668	20331.377	671	1	CALM2	C2orf61	CALM2	CALM2	0.8529	671	1
2_MACS_peak_30177_lociStitched	chr9	131445399	131453862	2	7559	20960.3121	672	1	SET	PKN3,WDR34,ZDHHC12	SET	SET	0.984	672	1
