#OPM-2 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/OPM-2.H3K27ac_ROSE/OPM-2_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by OPM.2.jin.bam
#Using cutoff of 15890.0778 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	OPM.2.jin.bam	enhancerRank	isSuper
1_MACS_peak_7713_lociStitched	chr13	49549376	49555112	1	5737	18904.1352	612	1
2_MACS_peak_12952_lociStitched	chr18	11575930	11582204	2	6042	18899.7976	613	1
2_MACS_peak_11652_lociStitched	chr17	18085554	18090602	2	4554	18893.1496	614	1
1_MACS_peak_4725_lociStitched	chr11	34072447	34075444	1	2998	18863.4177	615	1
3_MACS_peak_3990_lociStitched	chr10	100097238	100102257	3	4583	18858.8925	616	1
4_MACS_peak_7791_lociStitched	chr13	57881750	57890171	4	8162	18852.9348	617	1
1_MACS_peak_30528_lociStitched	chrX	106916211	106921784	1	5574	18849.5579	618	1
1_MACS_peak_25754_lociStitched	chr7	8006793	8012280	1	5488	18840.7119	619	1
3_MACS_peak_13618_lociStitched	chr19	2696485	2703304	3	6209	18839.5332	620	1
3_MACS_peak_17360_lociStitched	chr20	31257516	31262374	3	4646	18819.892	621	1
1_MACS_peak_26780_lociStitched	chr7	113724059	113727672	1	3614	18784.7096	622	1
1_MACS_peak_2078_lociStitched	chr1	184019554	184022257	1	2704	18780.444	623	1
2_MACS_peak_16947_lociStitched	chr2	233138206	233142728	2	4419	18779.866	624	1
1_MACS_peak_27713_lociStitched	chr8	52810075	52813204	1	3130	18772.1226	625	1
2_MACS_peak_5260_lociStitched	chr11	72862682	72866645	2	3935	18763.2198	626	1
1_MACS_peak_18734_lociStitched	chr22	42014509	42018292	1	3784	18754.9791	627	1
2_MACS_peak_4717_lociStitched	chr11	33278167	33281845	2	3570	18743.4558	628	1
1_MACS_peak_27084_lociStitched	chr7	148408353	148414513	1	6161	18715.312	629	1
2_MACS_peak_4053_lociStitched	chr10	104401921	104406864	2	4909	18699.369	630	1
1_MACS_peak_14423_lociStitched	chr19	45639465	45642128	1	2664	18697.1893	631	1
1_MACS_peak_3326_lociStitched	chr10	29094473	29097693	1	3221	18692.744	632	1
2_MACS_peak_5039_lociStitched	chr11	64900079	64903617	2	3374	18676.3944	633	1
1_MACS_peak_14468_lociStitched	chr19	47103401	47107466	1	4066	18674.61	634	1
1_MACS_peak_4609_lociStitched	chr11	18789203	18794710	1	5508	18663.223	635	1
1_MACS_peak_1926_lociStitched	chr1	172501029	172503476	1	2448	18640.5119	636	1
1_MACS_peak_10305_lociStitched	chr16	2801496	2803954	1	2459	18636.556	637	1
3_MACS_peak_29530_lociStitched	chr9	126079335	126086857	3	7150	18631.994	638	1
5_MACS_peak_12907_lociStitched	chr18	9135499	9142214	5	5748	18618.6805	639	1
2_MACS_peak_1965_lociStitched	chr1	174936289	174942112	2	5340	18613.2195	640	1
1_MACS_peak_2720_lociStitched	chr1	229477035	229480174	1	3140	18603.2835	641	1
1_MACS_peak_16361_lociStitched	chr2	175457298	175463221	1	5924	18548.4668	642	1
2_MACS_peak_6579_lociStitched	chr12	57845934	57850750	2	4675	18515.112	643	1
1_MACS_peak_10597_lociStitched	chr16	21529093	21532429	1	3337	18513.7992	644	1
1_MACS_peak_11535_lociStitched	chr17	8124155	8127583	1	3429	18504.344	645	1
2_MACS_peak_4584_lociStitched	chr11	16980215	16986418	2	6077	18478.1167	646	1
2_MACS_peak_7156_lociStitched	chr12	120971886	120978680	2	6413	18466.092	647	1
2_MACS_peak_5151_lociStitched	chr11	67043370	67047038	2	3404	18411.8928	648	1
1_MACS_peak_6362_lociStitched	chr12	48205298	48208731	1	3434	18401.5666	649	1
1_MACS_peak_13599_lociStitched	chr19	2425722	2428361	1	2640	18395.6773	650	1
1_MACS_peak_12588_lociStitched	chr17	73779332	73782355	1	3024	18392.2343	651	1
2_MACS_peak_16998_lociStitched	chr2	238600168	238606618	2	6270	18391.53	652	1
1_MACS_peak_16635_lociStitched	chr2	202121364	202126556	1	5193	18382.7952	653	1
1_MACS_peak_12619_lociStitched	chr17	74487432	74490708	1	3277	18375.4116	654	1
1_MACS_peak_5063_lociStitched	chr11	65243650	65246032	1	2383	18349.9752	655	1
1_MACS_peak_2852_lociStitched	chr1	240075069	240079663	1	4595	18346.5984	656	1
1_MACS_peak_12647_lociStitched	chr17	75366089	75371053	1	4965	18344.462	657	1
1_MACS_peak_20445_lociStitched	chr3	177074892	177078619	1	3728	18340.567	658	1
1_MACS_peak_24419_lociStitched	chr6	36559157	36563472	1	4316	18334.0035	659	1
3_MACS_peak_11407_lociStitched	chr17	2295096	2297708	3	2534	18325.0084	660	1
2_MACS_peak_20019_lociStitched	chr3	128900118	128903601	2	3075	18316.0521	661	1
1_MACS_peak_1488_lociStitched	chr1	150600485	150603140	1	2656	18300.915	662	1
3_MACS_peak_3842_lociStitched	chr10	89838521	89843895	3	5241	18288.7968	663	1
1_MACS_peak_28547_lociStitched	chr9	624438	629436	1	4999	18276.6864	664	1
1_MACS_peak_19900_lociStitched	chr3	119812008	119815459	1	3452	18264.0724	665	1
2_MACS_peak_13243_lociStitched	chr18	47491480	47496537	2	4919	18253.7472	666	1
1_MACS_peak_5072_lociStitched	chr11	65339342	65345805	1	6464	18213.3803	667	1
2_MACS_peak_20606_lociStitched	chr3	194206025	194209629	2	3593	18212.814	668	1
1_MACS_peak_11946_lociStitched	chr17	36570786	36572774	1	1989	18207.6944	669	1
1_MACS_peak_5259_lociStitched	chr11	72851700	72855344	1	3645	18206.1528	670	1
2_MACS_peak_1329_lociStitched	chr1	118195592	118202853	2	6895	18201.8748	671	1
2_MACS_peak_4510_lociStitched	chr11	10329052	10333040	2	3963	18193.256	672	1
4_MACS_peak_17791_lociStitched	chr20	58976725	58983821	4	6813	18184.9192	673	1
1_MACS_peak_12564_lociStitched	chr17	73060752	73064621	1	3870	18181.5917	674	1
1_MACS_peak_14703_lociStitched	chr19	56165041	56167908	1	2868	18172.1928	675	1
1_MACS_peak_25255_lociStitched	chr6	135333561	135337894	1	4334	18166.5358	676	1
1_MACS_peak_23404_lociStitched	chr5	138748888	138754210	1	5323	18153.8742	677	1
2_MACS_peak_2962_lociStitched	chr10	702921	709228	2	5929	18152.8074	678	1
1_MACS_peak_10560_lociStitched	chr16	17561233	17565753	1	4521	18148.252	679	1
1_MACS_peak_13637_lociStitched	chr19	3364973	3368281	1	3309	18143.7184	680	1
2_MACS_peak_16746_lociStitched	chr2	211033718	211037845	2	4125	18112.9903	681	1
3_MACS_peak_14660_lociStitched	chr19	54879902	54885536	3	5026	18102.6054	682	1
1_MACS_peak_1875_lociStitched	chr1	167510348	167514589	1	4242	18101.0121	683	1
2_MACS_peak_24128_lociStitched	chr6	26121829	26127155	2	5301	18082.8352	684	1
1_MACS_peak_10700_lociStitched	chr16	28833595	28836661	1	3067	18077.4426	685	1
4_MACS_peak_2119_lociStitched	chr1	185900541	185907981	4	6456	18073.992	686	1
1_MACS_peak_5014_lociStitched	chr11	64083725	64087415	1	3691	18068.823	687	1
2_MACS_peak_11377_lociStitched	chr17	1618306	1621914	2	3561	18061.648	688	1
2_MACS_peak_10018_lociStitched	chr15	86490000	86496120	2	5976	18052.164	689	1
1_MACS_peak_10546_lociStitched	chr16	17316974	17321458	1	4485	18051.6872	690	1
2_MACS_peak_1485_lociStitched	chr1	150550122	150553340	2	3150	18051.0492	691	1
1_MACS_peak_30829_lociStitched	chrX	153189607	153193731	1	4125	18047.8612	692	1
2_MACS_peak_25664_lociStitched	chr7	2438789	2447525	2	8463	18018	693	1
1_MACS_peak_16185_lociStitched	chr2	153573168	153576033	1	2866	18017.6985	694	1
3_MACS_peak_28066_lociStitched	chr8	98639488	98646019	3	6440	18007.2732	695	1
1_MACS_peak_7727_lociStitched	chr13	50654187	50658158	1	3972	18000.9401	696	1
2_MACS_peak_16103_lociStitched	chr2	137138155	137142976	2	4652	17992.9362	697	1
1_MACS_peak_7148_lociStitched	chr12	120729203	120731810	1	2608	17975.5257	698	1
1_MACS_peak_12765_lociStitched	chr17	79600171	79604222	1	4052	17966.9952	699	1
2_MACS_peak_7773_lociStitched	chr13	53424256	53428235	2	3658	17962.0018	700	1
1_MACS_peak_20103_lociStitched	chr3	135913081	135916459	1	3379	17929.4106	701	1
2_MACS_peak_956_lociStitched	chr1	66740798	66749051	2	8204	17920.5642	702	1
2_MACS_peak_4776_lociStitched	chr11	36472404	36478062	2	5447	17910.399	703	1
1_MACS_peak_29325_lociStitched	chr9	108017764	108024081	1	6318	17906.1682	704	1
1_MACS_peak_1714_lociStitched	chr1	159892182	159895910	1	3729	17880.6064	705	1
1_MACS_peak_15896_lociStitched	chr2	112219409	112224736	1	5328	17834.796	706	1
2_MACS_peak_5906_lociStitched	chr12	1098931	1101876	2	2882	17819.017	707	1
1_MACS_peak_17469_lociStitched	chr20	35722817	35725250	1	2434	17800.5579	708	1
1_MACS_peak_1660_lociStitched	chr1	156250800	156253597	1	2798	17799.8283	709	1
3_MACS_peak_4132_lociStitched	chr10	112169851	112176948	3	6509	17775.8559	710	1
1_MACS_peak_10800_lociStitched	chr16	31190414	31193008	1	2595	17746.5916	711	1
2_MACS_peak_13175_lociStitched	chr18	42487905	42493934	2	5983	17737.318	712	1
1_MACS_peak_21473_lociStitched	chr4	87880593	87884786	1	4194	17729.2619	713	1
1_MACS_peak_20908_lociStitched	chr4	15002793	15007440	1	4648	17719.011	714	1
1_MACS_peak_24881_lociStitched	chr6	90992960	90996937	1	3978	17713.1603	715	1
2_MACS_peak_17448_lociStitched	chr20	34730158	34735147	2	4907	17697.4797	716	1
8_MACS_peak_23128_lociStitched	chr5	109024525	109033999	8	8254	17679.4314	717	1
3_MACS_peak_11855_lociStitched	chr17	33315710	33320710	3	4739	17678	718	1
1_MACS_peak_16881_lociStitched	chr2	227699286	227703379	1	4094	17669.0717	719	1
1_MACS_peak_3311_lociStitched	chr10	28030707	28032882	1	2176	17668.6125	720	1
1_MACS_peak_1723_lociStitched	chr1	160231173	160233581	1	2409	17666.5328	721	1
1_MACS_peak_1753_lociStitched	chr1	161144820	161148258	1	3439	17661.6936	722	1
1_MACS_peak_29494_lociStitched	chr9	123652918	123656896	1	3979	17654.7618	723	1
4_MACS_peak_22293_lociStitched	chr5	217584	224831	4	6820	17639.198	724	1
2_MACS_peak_23263_lociStitched	chr5	126111589	126115960	2	4261	17633.4882	725	1
1_MACS_peak_24316_lociStitched	chr6	31938124	31941166	1	3043	17631.7362	726	1
1_MACS_peak_27826_lociStitched	chr8	66752827	66755531	1	2705	17623.5904	727	1
2_MACS_peak_10738_lociStitched	chr16	30005937	30008155	2	2195	17582.086	728	1
1_MACS_peak_20739_lociStitched	chr4	1712763	1715783	1	3021	17571.568	729	1
3_MACS_peak_29444_lociStitched	chr9	117349353	117355516	3	5665	17571.3293	730	1
3_MACS_peak_26162_lociStitched	chr7	50343693	50352436	3	8587	17544.5781	731	1
2_MACS_peak_2335_lociStitched	chr1	202514575	202519746	2	5100	17538.4807	732	1
1_MACS_peak_23486_lociStitched	chr5	142781350	142785689	1	4340	17529.9939	733	1
1_MACS_peak_6016_lociStitched	chr12	9799712	9804567	1	4856	17507.13	734	1
2_MACS_peak_16917_lociStitched	chr2	231732664	231739337	2	6671	17499.2752	735	1
2_MACS_peak_25139_lociStitched	chr6	119667578	119673360	2	5563	17482.4552	736	1
2_MACS_peak_16215_lociStitched	chr2	158295443	158301555	2	5778	17479.0976	737	1
1_MACS_peak_20343_lociStitched	chr3	160116605	160119852	1	3248	17469.1847	738	1
2_MACS_peak_1673_lociStitched	chr1	156695062	156699886	2	4824	17450.82	739	1
1_MACS_peak_28593_lociStitched	chr9	5626239	5630771	1	4533	17444.5744	740	1
2_MACS_peak_24542_lociStitched	chr6	45162806	45171687	2	8767	17438.7316	741	1
3_MACS_peak_26182_lociStitched	chr7	54769359	54774306	3	4910	17409.4824	742	1
2_MACS_peak_20229_lociStitched	chr3	151911494	151919311	2	7795	17377.191	743	1
1_MACS_peak_12629_lociStitched	chr17	74731862	74734630	1	2769	17368.3696	744	1
1_MACS_peak_22255_lociStitched	chr4	186399150	186402948	1	3799	17368.254	745	1
4_MACS_peak_5727_lociStitched	chr11	120205753	120213349	4	7255	17334.072	746	1
2_MACS_peak_17403_lociStitched	chr20	33001670	33006215	2	4440	17332.3575	747	1
1_MACS_peak_30834_lociStitched	chrX	153249483	153252657	1	3175	17329.0878	748	1
1_MACS_peak_19509_lociStitched	chr3	61235817	61240883	1	5067	17326.7332	749	1
2_MACS_peak_12855_lociStitched	chr18	2636222	2643473	2	7182	17298.7107	750	1
3_MACS_peak_9053_lociStitched	chr14	103798525	103801952	3	3136	17298.4679	751	1
1_MACS_peak_11214_lociStitched	chr16	81684977	81688550	1	3574	17294.3919	752	1
4_MACS_peak_20750_lociStitched	chr4	1914851	1921287	4	6095	17289.0268	753	1
2_MACS_peak_16514_lociStitched	chr2	192539407	192544983	2	5508	17276.1208	754	1
1_MACS_peak_22566_lociStitched	chr5	36239727	36243406	1	3680	17272.1692	755	1
1_MACS_peak_20444_lociStitched	chr3	176912290	176917176	1	4887	17268.1012	756	1
2_MACS_peak_17498_lociStitched	chr20	38708398	38714070	2	5307	17244.5816	757	1
3_MACS_peak_22182_lociStitched	chr4	183410805	183417566	3	6591	17241.9022	758	1
1_MACS_peak_27196_lociStitched	chr7	158496258	158498301	1	2044	17237.1996	759	1
1_MACS_peak_11100_lociStitched	chr16	70555883	70559618	1	3736	17222.4585	760	1
3_MACS_peak_24091_lociStitched	chr6	22654897	22660786	3	5120	17211.7803	761	1
2_MACS_peak_12809_lociStitched	chr17	80358580	80363528	2	4698	17201.722	762	1
1_MACS_peak_10452_lociStitched	chr16	11587956	11592186	1	4231	17199.18	763	1
1_MACS_peak_2889_lociStitched	chr1	243416390	243420137	1	3748	17186.7396	764	1
1_MACS_peak_10803_lociStitched	chr16	31468972	31471700	1	2729	17185.036	765	1
2_MACS_peak_3288_lociStitched	chr10	25187874	25192329	2	4384	17180.262	766	1
1_MACS_peak_1902_lociStitched	chr1	169659839	169664439	1	4601	17153.86	767	1
1_MACS_peak_12670_lociStitched	chr17	76168078	76172372	1	4295	17152.8124	768	1
1_MACS_peak_1516_lociStitched	chr1	151511332	151514093	1	2762	17147.1905	769	1
3_MACS_peak_9281_lociStitched	chr15	31616794	31621728	3	4851	17144.6632	770	1
1_MACS_peak_18611_lociStitched	chr22	37624435	37628658	1	4224	17141.157	771	1
2_MACS_peak_27345_lociStitched	chr8	17779633	17782628	2	2941	17130.202	772	1
1_MACS_peak_6099_lociStitched	chr12	14921945	14924555	1	2611	17129.43	773	1
2_MACS_peak_24106_lociStitched	chr6	24718972	24722433	2	3426	17119.1443	774	1
1_MACS_peak_28786_lociStitched	chr9	33288865	33291524	1	2660	17112.2604	775	1
1_MACS_peak_17445_lociStitched	chr20	34684374	34691484	1	7111	17110.215	776	1
2_MACS_peak_18061_lociStitched	chr21	36257370	36262669	2	5262	17109.9411	777	1
1_MACS_peak_20317_lociStitched	chr3	156876498	156879163	1	2666	17100.5055	778	1
2_MACS_peak_16421_lociStitched	chr2	180539460	180544799	2	5233	17099.7492	779	1
2_MACS_peak_28229_lociStitched	chr8	119574810	119580669	2	5802	17092.4607	780	1
1_MACS_peak_23383_lociStitched	chr5	137877758	137880699	1	2942	17085.1513	781	1
1_MACS_peak_8748_lociStitched	chr14	75743075	75746385	1	3311	17077.945	782	1
3_MACS_peak_8587_lociStitched	chr14	67651786	67657352	3	5503	17077.0446	783	1
1_MACS_peak_27087_lociStitched	chr7	148579948	148582697	1	2750	17055.0709	784	1
1_MACS_peak_19656_lociStitched	chr3	75184190	75188676	1	4487	17030.6504	785	1
1_MACS_peak_20992_lociStitched	chr4	24584578	24586934	1	2357	17026.1052	786	1
4_MACS_peak_25069_lociStitched	chr6	110738420	110744470	4	5843	17023.49	787	1
3_MACS_peak_2301_lociStitched	chr1	200859562	200866842	3	6695	17008.992	788	1
1_MACS_peak_21198_lociStitched	chr4	57300578	57304117	1	3540	17003.1255	789	1
2_MACS_peak_29783_lociStitched	chr9	139130926	139137630	2	6608	16969.1648	790	1
2_MACS_peak_3324_lociStitched	chr10	28965749	28969840	2	3963	16948.6039	791	1
1_MACS_peak_22406_lociStitched	chr5	10352642	10355944	1	3303	16932.9862	792	1
1_MACS_peak_2653_lociStitched	chr1	226249199	226252187	1	2989	16912.3788	793	1
2_MACS_peak_28146_lociStitched	chr8	104382304	104386210	2	3706	16912.1988	794	1
4_MACS_peak_15769_lociStitched	chr2	99060727	99067723	4	6508	16902.336	795	1
1_MACS_peak_1589_lociStitched	chr1	154831158	154835208	1	4051	16881.615	796	1
1_MACS_peak_4602_lociStitched	chr11	18415119	18418293	1	3175	16870.1274	797	1
4_MACS_peak_13276_lociStitched	chr18	48720856	48725272	4	4198	16869.5616	798	1
2_MACS_peak_7541_lociStitched	chr13	33042533	33048185	2	5309	16862.742	799	1
1_MACS_peak_15344_lociStitched	chr2	54784185	54788750	1	4566	16861.7405	800	1
2_MACS_peak_2480_lociStitched	chr1	211431356	211434528	2	3141	16861.4004	801	1
5_MACS_peak_245_lociStitched	chr1	16173351	16179647	5	5808	16859.4288	802	1
2_MACS_peak_20111_lociStitched	chr3	136467674	136472550	2	4658	16856.8196	803	1
3_MACS_peak_18566_lociStitched	chr22	36254338	36259808	3	4949	16837.754	804	1
1_MACS_peak_12813_lociStitched	chr17	80406034	80409365	1	3332	16835.2071	805	1
1_MACS_peak_10784_lociStitched	chr16	30709233	30710942	1	1710	16828.0103	806	1
2_MACS_peak_20965_lociStitched	chr4	23971216	23976725	2	5453	16827.7914	807	1
2_MACS_peak_2393_lociStitched	chr1	205252908	205258267	2	5303	16826.1882	808	1
2_MACS_peak_7405_lociStitched	chr13	20531481	20534932	2	3358	16820.8642	809	1
1_MACS_peak_9950_lociStitched	chr15	81291403	81294563	1	3161	16810.884	810	1
2_MACS_peak_13270_lociStitched	chr18	48404574	48408741	2	3758	16805.0943	811	1
1_MACS_peak_17534_lociStitched	chr20	42085558	42087636	1	2079	16799.7988	812	1
2_MACS_peak_27479_lociStitched	chr8	29085957	29090645	2	4478	16798.9792	813	1
2_MACS_peak_2072_lociStitched	chr1	183878993	183883787	2	4706	16796.2584	814	1
1_MACS_peak_1975_lociStitched	chr1	175176914	175180219	1	3306	16784.112	815	1
1_MACS_peak_15296_lociStitched	chr2	47546460	47551184	1	4725	16776.3412	816	1
1_MACS_peak_29087_lociStitched	chr9	86319967	86323946	1	3980	16754.3753	817	1
2_MACS_peak_3065_lociStitched	chr10	7574685	7578075	2	3385	16754.058	818	1
1_MACS_peak_21012_lociStitched	chr4	25664175	25668194	1	4020	16739.5369	819	1
7_MACS_peak_20241_lociStitched	chr3	151994313	152003765	7	8795	16732.8756	820	1
3_MACS_peak_5309_lociStitched	chr11	75656096	75662688	3	6303	16721.2672	821	1
1_MACS_peak_3112_lociStitched	chr10	13388614	13391795	1	3182	16717.1093	822	1
1_MACS_peak_18046_lociStitched	chr21	34913437	34916309	1	2873	16713.604	823	1
1_MACS_peak_14392_lociStitched	chr19	44258171	44260330	1	2160	16706.7738	824	1
1_MACS_peak_17665_lociStitched	chr20	48806805	48810344	1	3540	16698.7715	825	1
1_MACS_peak_10314_lociStitched	chr16	3054684	3059140	1	4457	16697.5232	826	1
2_MACS_peak_27211_lociStitched	chr8	1991219	1996014	2	4688	16689.477	827	1
1_MACS_peak_13469_lociStitched	chr18	74825541	74828736	1	3196	16688.763	828	1
1_MACS_peak_3259_lociStitched	chr10	22917263	22921067	1	3805	16683.5832	829	1
3_MACS_peak_8771_lociStitched	chr14	77501946	77507791	3	5749	16672.8625	830	1
2_MACS_peak_12552_lociStitched	chr17	72744000	72752014	2	8012	16663.5102	831	1
1_MACS_peak_11854_lociStitched	chr17	33306774	33309666	1	2893	16659.6552	832	1
2_MACS_peak_6070_lociStitched	chr12	12712572	12716538	2	3590	16654.4238	833	1
1_MACS_peak_4860_lociStitched	chr11	47787071	47790156	1	3086	16636.4795	834	1
2_MACS_peak_18109_lociStitched	chr21	38737783	38741359	2	3499	16634.8368	835	1
3_MACS_peak_26027_lociStitched	chr7	37379704	37385567	3	5695	16626.2954	836	1
3_MACS_peak_473_lociStitched	chr1	28570849	28577201	3	6147	16617.4672	837	1
3_MACS_peak_10781_lociStitched	chr16	30668556	30671855	3	3222	16607.166	838	1
2_MACS_peak_24634_lociStitched	chr6	53778708	53784860	2	6079	16603.6328	839	1
1_MACS_peak_3849_lociStitched	chr10	90029042	90033111	1	4070	16582.3957	840	1
1_MACS_peak_27243_lociStitched	chr8	7998429	8002143	1	3715	16580.0388	841	1
2_MACS_peak_8576_lociStitched	chr14	66188211	66193407	2	4901	16550.8188	842	1
2_MACS_peak_16035_lociStitched	chr2	128585799	128590685	2	4427	16532.7582	843	1
2_MACS_peak_20079_lociStitched	chr3	133192665	133197506	2	4781	16503.4531	844	1
2_MACS_peak_17749_lociStitched	chr20	56193091	56196865	2	3697	16492.7574	845	1
2_MACS_peak_6159_lociStitched	chr12	25203819	25211015	2	7093	16480.2792	846	1
1_MACS_peak_9359_lociStitched	chr15	40345223	40348610	1	3388	16474.7067	847	1
2_MACS_peak_25457_lociStitched	chr6	157097732	157101722	2	3882	16472.316	848	1
1_MACS_peak_804_lociStitched	chr1	52342771	52345583	1	2813	16461.1668	849	1
1_MACS_peak_2350_lociStitched	chr1	202882664	202887005	1	4342	16459.7697	850	1
1_MACS_peak_21314_lociStitched	chr4	76023762	76028467	1	4706	16445.857	851	1
3_MACS_peak_4698_lociStitched	chr11	30118876	30124025	3	4754	16443.3315	852	1
1_MACS_peak_3323_lociStitched	chr10	28820652	28823348	1	2697	16424.5712	853	1
1_MACS_peak_1985_lociStitched	chr1	176657812	176663512	1	5701	16358.43	854	1
1_MACS_peak_1527_lociStitched	chr1	152006314	152010229	1	3916	16334.163	855	1
3_MACS_peak_21476_lociStitched	chr4	87924369	87929793	3	4548	16331.664	856	1
1_MACS_peak_18694_lociStitched	chr22	39914936	39917845	1	2910	16324.4353	857	1
2_MACS_peak_2154_lociStitched	chr1	186786474	186790515	2	3918	16304.2227	858	1
3_MACS_peak_9363_lociStitched	chr15	40395351	40402092	3	6548	16299.0639	859	1
2_MACS_peak_20860_lociStitched	chr4	8819247	8823648	2	4350	16295.1426	860	1
2_MACS_peak_225_lociStitched	chr1	12492874	12497500	2	4621	16278.894	861	1
2_MACS_peak_5291_lociStitched	chr11	74659530	74665852	2	6303	16270.9314	862	1
2_MACS_peak_28307_lociStitched	chr8	126229035	126233990	2	4925	16266.274	863	1
2_MACS_peak_25885_lociStitched	chr7	25987038	25991617	2	4538	16254.9921	864	1
1_MACS_peak_3095_lociStitched	chr10	12083616	12086022	1	2407	16243.6278	865	1
1_MACS_peak_3049_lociStitched	chr10	7450133	7453555	1	3423	16238.4166	866	1
3_MACS_peak_16132_lociStitched	chr2	148045288	148050271	3	4675	16224.1497	867	1
1_MACS_peak_2946_lociStitched	chr1	249118884	249121625	1	2742	16203.6956	868	1
1_MACS_peak_22006_lociStitched	chr4	156587121	156590374	1	3254	16202.8677	869	1
2_MACS_peak_3296_lociStitched	chr10	26725300	26729071	2	3572	16197.1992	870	1
1_MACS_peak_13916_lociStitched	chr19	14116386	14118409	1	2024	16183.3931	871	1
1_MACS_peak_15410_lociStitched	chr2	61763865	61766767	1	2903	16182.7128	872	1
4_MACS_peak_19830_lociStitched	chr3	112011856	112018108	4	5762	16182.0516	873	1
2_MACS_peak_5372_lociStitched	chr11	82866714	82869843	2	2928	16172.2365	874	1
1_MACS_peak_10849_lociStitched	chr16	49495155	49499605	1	4451	16167.295	875	1
3_MACS_peak_15677_lociStitched	chr2	87782632	87787974	3	4931	16147.7976	876	1
1_MACS_peak_28791_lociStitched	chr9	33452957	33459707	1	6751	16143.975	877	1
1_MACS_peak_29555_lociStitched	chr9	127630201	127633658	1	3458	16133.4733	878	1
1_MACS_peak_12443_lociStitched	chr17	62501209	62503763	1	2555	16131.5748	879	1
3_MACS_peak_6147_lociStitched	chr12	22878099	22885213	3	6998	16128.1494	880	1
1_MACS_peak_17673_lociStitched	chr20	49546079	49548949	1	2871	16112.18	881	1
1_MACS_peak_10289_lociStitched	chr16	2316829	2319241	1	2413	16109.2656	882	1
1_MACS_peak_20400_lociStitched	chr3	170072488	170076787	1	4300	16104.054	883	1
1_MACS_peak_28069_lociStitched	chr8	98655186	98659167	1	3982	16103.145	884	1
1_MACS_peak_1942_lociStitched	chr1	173792180	173794626	1	2447	16100.795	885	1
2_MACS_peak_14906_lociStitched	chr2	11644169	11648648	2	4243	16100.6613	886	1
1_MACS_peak_1847_lociStitched	chr1	165737319	165739546	1	2228	16095.1971	887	1
3_MACS_peak_9492_lociStitched	chr15	47236918	47241607	3	4160	16073.4231	888	1
1_MACS_peak_14018_lociStitched	chr19	17514354	17518903	1	4550	16072.0719	889	1
1_MACS_peak_29168_lociStitched	chr9	93911714	93916207	1	4494	16066.0694	890	1
1_MACS_peak_9517_lociStitched	chr15	50645861	50648562	1	2702	16049.8822	891	1
1_MACS_peak_12900_lociStitched	chr18	9064762	9068818	1	4057	16041.48	892	1
1_MACS_peak_1404_lociStitched	chr1	145437187	145439745	1	2559	16038.1484	893	1
1_MACS_peak_15673_lociStitched	chr2	87754515	87757901	1	3387	16032.3714	894	1
2_MACS_peak_18923_lociStitched	chr3	8697873	8702898	2	4911	16029.75	895	1
1_MACS_peak_16611_lociStitched	chr2	201727285	201730093	1	2809	16012.9008	896	1
2_MACS_peak_2658_lociStitched	chr1	226313057	226316858	2	3505	15979.7841	897	1
3_MACS_peak_10494_lociStitched	chr16	14491094	14497253	3	5930	15969.6711	898	1
1_MACS_peak_385_lociStitched	chr1	25347540	25351294	1	3755	15960.8818	899	1
1_MACS_peak_26566_lociStitched	chr7	100025650	100028345	1	2696	15957.095	900	1
1_MACS_peak_12630_lociStitched	chr17	74777011	74781891	1	4881	15955.648	901	1
1_MACS_peak_4382_lociStitched	chr11	808561	810979	1	2419	15950.5788	902	1
3_MACS_peak_7597_lociStitched	chr13	41235961	41240787	3	4651	15949.4474	903	1
2_MACS_peak_14335_lociStitched	chr19	41801600	41806230	2	4603	15922.57	904	1
4_MACS_peak_23528_lociStitched	chr5	149717437	149723365	4	5744	15905.4168	905	1
3_MACS_peak_25134_lociStitched	chr6	119466123	119469952	3	3563	15901.0712	906	1
