#OPM-2 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/OPM-2.H3K27ac_ROSE/OPM-2_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by OPM.2.jin.bam
#Using cutoff of 15890.0778 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	OPM.2.jin.bam	enhancerRank	isSuper
1_MACS_peak_30791_lociStitched	chrX	149737092	149738839	1	1748	2568.09	9683	0
1_MACS_peak_26877_lociStitched	chr7	124051814	124053310	1	1497	2567.884	9684	0
4_MACS_peak_6923_lociStitched	chr12	102222489	102224657	4	1846	2567.7792	9685	0
1_MACS_peak_14287_lociStitched	chr19	40030065	40030961	1	897	2567.7568	9686	0
2_MACS_peak_29387_lociStitched	chr9	112842969	112844724	2	1727	2567.7405	9687	0
1_MACS_peak_13049_lociStitched	chr18	21593965	21595487	1	1523	2567.4618	9688	0
1_MACS_peak_13705_lociStitched	chr19	6423614	6424999	1	1386	2566.959	9689	0
2_MACS_peak_30860_lociStitched	chrX	153718399	153719851	2	1310	2566.8456	9690	0
1_MACS_peak_2904_lociStitched	chr1	244229903	244231255	1	1353	2566.5016	9691	0
1_MACS_peak_9833_lociStitched	chr15	73924945	73926514	1	1570	2566.0995	9692	0
1_MACS_peak_19163_lociStitched	chr3	32611602	32612898	1	1297	2565.8208	9693	0
1_MACS_peak_21312_lociStitched	chr4	75858278	75859330	1	1053	2565.5124	9694	0
2_MACS_peak_24507_lociStitched	chr6	43637060	43638851	2	1782	2565.4284	9695	0
2_MACS_peak_22278_lociStitched	chr4	189799670	189801693	2	1944	2565.3663	9696	0
1_MACS_peak_29416_lociStitched	chr9	115479798	115480500	1	703	2565.2484	9697	0
2_MACS_peak_4836_lociStitched	chr11	46691713	46693892	2	2056	2565.1188	9698	0
1_MACS_peak_11028_lociStitched	chr16	68119241	68120196	1	956	2564.6525	9699	0
1_MACS_peak_19178_lociStitched	chr3	33839605	33840782	1	1178	2564.0945	9700	0
1_MACS_peak_28269_lociStitched	chr8	124084752	124085624	1	873	2563.7672	9701	0
3_MACS_peak_19736_lociStitched	chr3	100420893	100422788	3	1720	2563.7455	9702	0
1_MACS_peak_19199_lociStitched	chr3	39092963	39094330	1	1368	2563.5351	9703	0
2_MACS_peak_26571_lociStitched	chr7	100209063	100210526	2	1444	2563.4686	9704	0
2_MACS_peak_2991_lociStitched	chr10	2823816	2825235	2	1325	2563.1397	9705	0
2_MACS_peak_6325_lociStitched	chr12	46063212	46064835	2	1508	2562.2301	9706	0
2_MACS_peak_12831_lociStitched	chr17	81009011	81010585	2	1336	2561.0554	9707	0
1_MACS_peak_6920_lociStitched	chr12	101800973	101802260	1	1288	2561.0013	9708	0
1_MACS_peak_18597_lociStitched	chr22	36902585	36903769	1	1185	2560.7552	9709	0
3_MACS_peak_3923_lociStitched	chr10	95255735	95257645	3	1669	2560.546	9710	0
1_MACS_peak_19701_lociStitched	chr3	95725293	95726736	1	1444	2560.0263	9711	0
1_MACS_peak_18626_lociStitched	chr22	38244890	38246181	1	1292	2559.0202	9712	0
1_MACS_peak_18247_lociStitched	chr21	47705645	47706735	1	1091	2558.993	9713	0
2_MACS_peak_9233_lociStitched	chr15	28565976	28567956	2	1908	2558.556	9714	0
1_MACS_peak_3760_lociStitched	chr10	80231127	80232707	1	1581	2557.862	9715	0
1_MACS_peak_28417_lociStitched	chr8	135843803	135845356	1	1554	2557.791	9716	0
2_MACS_peak_9701_lociStitched	chr15	65117174	65118605	2	1341	2557.0539	9717	0
2_MACS_peak_13139_lociStitched	chr18	39590159	39592119	2	1904	2557.016	9718	0
2_MACS_peak_6509_lociStitched	chr12	54115751	54117799	2	1815	2555.904	9719	0
1_MACS_peak_18562_lociStitched	chr22	36023346	36024193	1	848	2555.5684	9720	0
1_MACS_peak_21590_lociStitched	chr4	103533411	103534988	1	1578	2554.8977	9721	0
2_MACS_peak_1857_lociStitched	chr1	165865852	165867624	2	1728	2554.6924	9722	0
2_MACS_peak_16119_lociStitched	chr2	143259580	143261572	2	1550	2553.9432	9723	0
3_MACS_peak_20231_lociStitched	chr3	151920539	151923250	3	2306	2553.4909	9724	0
1_MACS_peak_11685_lociStitched	chr17	19140297	19141468	1	1172	2553.4826	9725	0
2_MACS_peak_4305_lociStitched	chr10	131264754	131266061	2	1099	2553.2245	9726	0
2_MACS_peak_855_lociStitched	chr1	55752947	55755218	2	2010	2553.0582	9727	0
2_MACS_peak_6470_lociStitched	chr12	53495924	53497986	2	1831	2552.3436	9728	0
2_MACS_peak_13673_lociStitched	chr19	4470928	4472848	2	1847	2551.488	9729	0
1_MACS_peak_4952_lociStitched	chr11	62388717	62390131	1	1415	2550.9974	9730	0
2_MACS_peak_16686_lociStitched	chr2	204553663	204555817	2	2052	2550.9822	9731	0
1_MACS_peak_2676_lociStitched	chr1	226890788	226891786	1	999	2550.7882	9732	0
2_MACS_peak_21919_lociStitched	chr4	146790438	146792255	2	1793	2550.7046	9733	0
2_MACS_peak_26762_lociStitched	chr7	111905915	111907309	2	1262	2550.1836	9734	0
2_MACS_peak_12933_lociStitched	chr18	10321572	10323412	2	1638	2549.872	9735	0
1_MACS_peak_11673_lociStitched	chr17	18742455	18744354	1	1900	2549.7873	9736	0
1_MACS_peak_1724_lociStitched	chr1	160253908	160255038	1	1131	2549.619	9737	0
1_MACS_peak_29212_lociStitched	chr9	97136646	97137854	1	1209	2549.2424	9738	0
2_MACS_peak_22164_lociStitched	chr4	180545161	180546821	2	1472	2549.096	9739	0
1_MACS_peak_24520_lociStitched	chr6	44224497	44225903	1	1407	2549.078	9740	0
1_MACS_peak_202_lociStitched	chr1	11538887	11539710	1	824	2548.9956	9741	0
1_MACS_peak_7042_lociStitched	chr12	111622698	111624176	1	1479	2547.6286	9742	0
2_MACS_peak_3629_lociStitched	chr10	70387697	70389153	2	1426	2546.9808	9743	0
1_MACS_peak_11531_lociStitched	chr17	8078932	8080376	1	1445	2546.7828	9744	0
2_MACS_peak_8818_lociStitched	chr14	81901649	81903379	2	1655	2546.733	9745	0
2_MACS_peak_22493_lociStitched	chr5	30692666	30694122	2	1441	2546.6896	9746	0
1_MACS_peak_13645_lociStitched	chr19	3572903	3573897	1	995	2546.2304	9747	0
1_MACS_peak_26229_lociStitched	chr7	65235248	65236518	1	1271	2545.969	9748	0
2_MACS_peak_17832_lociStitched	chr20	62204415	62206257	2	1788	2545.8282	9749	0
1_MACS_peak_14758_lociStitched	chr19	58838285	58839105	1	821	2545.69	9750	0
2_MACS_peak_2471_lociStitched	chr1	209826342	209828456	2	2089	2545.4674	9751	0
3_MACS_peak_27873_lociStitched	chr8	70380842	70383119	3	1888	2545.4583	9752	0
2_MACS_peak_11040_lociStitched	chr16	68403167	68404719	2	1478	2544.9696	9753	0
2_MACS_peak_9668_lociStitched	chr15	60941098	60943019	2	1818	2544.9408	9754	0
3_MACS_peak_21979_lociStitched	chr4	153617122	153619315	3	1967	2544.7572	9755	0
1_MACS_peak_6204_lociStitched	chr12	27932661	27934019	1	1359	2543.3982	9756	0
1_MACS_peak_10303_lociStitched	chr16	2731926	2733120	1	1195	2542.3842	9757	0
1_MACS_peak_20923_lociStitched	chr4	17615633	17616893	1	1261	2542.176	9758	0
1_MACS_peak_14001_lociStitched	chr19	17190108	17191522	1	1415	2540.251	9759	0
1_MACS_peak_18055_lociStitched	chr21	35916860	35918304	1	1445	2539.8516	9760	0
2_MACS_peak_21163_lociStitched	chr4	53524794	53526271	2	1439	2539.4061	9761	0
1_MACS_peak_23809_lociStitched	chr5	180708352	180709261	1	910	2539.0188	9762	0
2_MACS_peak_27360_lociStitched	chr8	18612546	18614353	2	1565	2538.835	9763	0
3_MACS_peak_9302_lociStitched	chr15	33215264	33217283	3	1785	2538.0849	9764	0
1_MACS_peak_6760_lociStitched	chr12	79550044	79551626	1	1583	2538.0026	9765	0
1_MACS_peak_18064_lociStitched	chr21	36345939	36347651	1	1713	2537.3552	9766	0
2_MACS_peak_28328_lociStitched	chr8	126619432	126620975	2	1503	2537.3092	9767	0
1_MACS_peak_6930_lociStitched	chr12	102513260	102514759	1	1500	2536.9076	9768	0
2_MACS_peak_11308_lociStitched	chr16	88728983	88730357	2	1357	2536.8162	9769	0
1_MACS_peak_28957_lociStitched	chr9	69670815	69672133	1	1319	2536.491	9770	0
1_MACS_peak_23166_lociStitched	chr5	112256984	112257989	1	1006	2536.3185	9771	0
2_MACS_peak_22068_lociStitched	chr4	164164382	164166393	2	1562	2535.6699	9772	0
2_MACS_peak_24031_lociStitched	chr6	16322194	16323931	2	1714	2534.8041	9773	0
1_MACS_peak_8361_lociStitched	chr14	42938043	42939920	1	1878	2534.7008	9774	0
2_MACS_peak_23115_lociStitched	chr5	105462546	105464671	2	1644	2534.4875	9775	0
1_MACS_peak_13774_lociStitched	chr19	9250926	9251744	1	819	2533.8368	9776	0
1_MACS_peak_20012_lociStitched	chr3	128722020	128723217	1	1198	2533.8096	9777	0
3_MACS_peak_8671_lociStitched	chr14	73101466	73103523	3	1582	2533.6069	9778	0
2_MACS_peak_11834_lociStitched	chr17	31320412	31322756	2	2014	2532.9264	9779	0
2_MACS_peak_2484_lociStitched	chr1	211482062	211483987	2	1594	2532.915	9780	0
2_MACS_peak_28524_lociStitched	chr8	146052203	146053490	2	1095	2532.6873	9781	0
1_MACS_peak_16377_lociStitched	chr2	177133984	177134908	1	925	2531.4828	9782	0
2_MACS_peak_24725_lociStitched	chr6	75993580	75995208	2	1603	2531.3772	9783	0
2_MACS_peak_9051_lociStitched	chr14	103285303	103286806	2	1464	2530.6011	9784	0
1_MACS_peak_21177_lociStitched	chr4	55293493	55295092	1	1600	2530.5774	9785	0
2_MACS_peak_27765_lociStitched	chr8	60031246	60032361	2	1002	2530.0465	9786	0
2_MACS_peak_28214_lociStitched	chr8	118532346	118533662	2	1263	2527.6412	9787	0
1_MACS_peak_17382_lociStitched	chr20	32254189	32255876	1	1688	2526.9573	9788	0
2_MACS_peak_28425_lociStitched	chr8	138081121	138083001	2	1877	2526.532	9789	0
2_MACS_peak_14978_lociStitched	chr2	20850174	20851569	2	1256	2526.4845	9790	0
1_MACS_peak_7372_lociStitched	chr12	132433846	132435363	1	1518	2526.4118	9791	0
1_MACS_peak_18130_lociStitched	chr21	40817209	40818271	1	1063	2526.2856	9792	0
1_MACS_peak_22770_lociStitched	chr5	61985481	61986967	1	1487	2526.0514	9793	0
2_MACS_peak_14016_lociStitched	chr19	17447458	17449128	2	1611	2526.042	9794	0
2_MACS_peak_21650_lociStitched	chr4	109750775	109752338	2	1417	2525.3391	9795	0
1_MACS_peak_14187_lociStitched	chr19	35645230	35646794	1	1565	2524.4524	9796	0
2_MACS_peak_3768_lociStitched	chr10	81076568	81078341	2	1721	2523.5109	9797	0
3_MACS_peak_12408_lociStitched	chr17	60529834	60532296	3	1936	2523.3038	9798	0
2_MACS_peak_12707_lociStitched	chr17	77302196	77304010	2	1430	2522.7298	9799	0
2_MACS_peak_25374_lociStitched	chr6	146284616	146286012	2	1375	2522.7116	9800	0
1_MACS_peak_1632_lociStitched	chr1	155880439	155881638	1	1200	2522.3363	9801	0
1_MACS_peak_22237_lociStitched	chr4	186130723	186132027	1	1305	2522.3272	9802	0
3_MACS_peak_24007_lociStitched	chr6	14451949	14453980	3	1577	2522.2989	9803	0
1_MACS_peak_3267_lociStitched	chr10	23384341	23385528	1	1188	2522.2563	9804	0
2_MACS_peak_7725_lociStitched	chr13	50570495	50571772	2	1162	2521.4365	9805	0
1_MACS_peak_8021_lociStitched	chr13	100258578	100259586	1	1009	2521.4112	9806	0
2_MACS_peak_5378_lociStitched	chr11	84431858	84433523	2	1539	2520.6435	9807	0
2_MACS_peak_1708_lociStitched	chr1	159046220	159047705	2	1477	2520.4905	9808	0
1_MACS_peak_18476_lociStitched	chr22	29598044	29599537	1	1494	2520.4826	9809	0
2_MACS_peak_9959_lociStitched	chr15	82823773	82825494	2	1525	2520.2324	9810	0
1_MACS_peak_820_lociStitched	chr1	53163346	53164657	1	1312	2520.1353	9811	0
1_MACS_peak_6718_lociStitched	chr12	76424266	76426032	1	1767	2520.082	9812	0
2_MACS_peak_8098_lociStitched	chr13	111176462	111178214	2	1690	2519.5512	9813	0
2_MACS_peak_30211_lociStitched	chrX	48995293	48997327	2	1967	2519.3124	9814	0
2_MACS_peak_26248_lociStitched	chr7	66324445	66326028	2	1503	2519.1862	9815	0
1_MACS_peak_10064_lociStitched	chr15	90601953	90603723	1	1771	2518.533	9816	0
2_MACS_peak_30793_lociStitched	chrX	149861240	149863222	2	1862	2518.131	9817	0
1_MACS_peak_5818_lociStitched	chr11	128160157	128161447	1	1291	2517.822	9818	0
3_MACS_peak_24077_lociStitched	chr6	22248133	22250705	3	2217	2517.7308	9819	0
2_MACS_peak_19527_lociStitched	chr3	61860054	61861986	2	1915	2517.396	9820	0
3_MACS_peak_19942_lociStitched	chr3	124092007	124094508	3	2089	2517.0064	9821	0
2_MACS_peak_6897_lociStitched	chr12	98667591	98669704	2	2056	2517.0056	9822	0
2_MACS_peak_2796_lociStitched	chr1	233810888	233812751	2	1619	2516.3541	9823	0
2_MACS_peak_11976_lociStitched	chr17	37509164	37510984	2	1586	2515.422	9824	0
2_MACS_peak_307_lociStitched	chr1	20915567	20917696	2	1928	2515.2006	9825	0
2_MACS_peak_387_lociStitched	chr1	25562779	25564656	2	1775	2514.8046	9826	0
1_MACS_peak_23601_lociStitched	chr5	159545514	159546523	1	1010	2514.5289	9827	0
3_MACS_peak_22763_lociStitched	chr5	61531234	61533357	3	2033	2514.2689	9828	0
1_MACS_peak_23059_lociStitched	chr5	94982434	94983509	1	1076	2513.995	9829	0
1_MACS_peak_6040_lociStitched	chr12	10295207	10296903	1	1697	2513.9808	9830	0
4_MACS_peak_23536_lociStitched	chr5	149987711	149990184	4	1868	2513.8045	9831	0
2_MACS_peak_8732_lociStitched	chr14	75469022	75470210	2	1174	2513.6892	9832	0
1_MACS_peak_27458_lociStitched	chr8	27629555	27630608	1	1054	2513.6163	9833	0
2_MACS_peak_19726_lociStitched	chr3	98619864	98621206	2	1333	2511.8214	9834	0
2_MACS_peak_17985_lociStitched	chr21	32769821	32771192	2	1308	2511.672	9835	0
2_MACS_peak_10554_lociStitched	chr16	17406548	17408447	2	1587	2511.6174	9836	0
1_MACS_peak_16359_lociStitched	chr2	175351235	175352644	1	1410	2511.2607	9837	0
2_MACS_peak_23665_lociStitched	chr5	171601381	171603746	2	2325	2510.9205	9838	0
1_MACS_peak_11019_lociStitched	chr16	67906520	67907738	1	1219	2510.7852	9839	0
1_MACS_peak_207_lociStitched	chr1	11740477	11741666	1	1190	2510.5735	9840	0
1_MACS_peak_669_lociStitched	chr1	40282678	40283622	1	945	2510.2848	9841	0
1_MACS_peak_20613_lociStitched	chr3	194406201	194407451	1	1251	2509.25	9842	0
2_MACS_peak_14846_lociStitched	chr2	8725622	8727631	2	1933	2508.4374	9843	0
1_MACS_peak_29288_lociStitched	chr9	103114416	103115708	1	1293	2508.2888	9844	0
2_MACS_peak_26074_lociStitched	chr7	43180191	43181616	2	1389	2508.285	9845	0
1_MACS_peak_10865_lociStitched	chr16	53088246	53089552	1	1307	2508.173	9846	0
1_MACS_peak_4898_lociStitched	chr11	59577491	59578436	1	946	2507.3685	9847	0
2_MACS_peak_19396_lociStitched	chr3	51061826	51063547	2	1671	2506.9807	9848	0
1_MACS_peak_472_lociStitched	chr1	28562105	28563453	1	1349	2506.3364	9849	0
2_MACS_peak_5548_lociStitched	chr11	110395851	110397438	2	1534	2506.0317	9850	0
2_MACS_peak_23227_lociStitched	chr5	122758362	122760057	2	1531	2505.0405	9851	0
3_MACS_peak_8295_lociStitched	chr14	33161634	33163633	3	1931	2504.1473	9852	0
1_MACS_peak_27438_lociStitched	chr8	26240027	26241227	1	1201	2503.2	9853	0
2_MACS_peak_15433_lociStitched	chr2	63796314	63797979	2	1641	2502.9945	9854	0
1_MACS_peak_20778_lociStitched	chr4	2936440	2937420	1	981	2502.626	9855	0
1_MACS_peak_25827_lociStitched	chr7	20836955	20838154	1	1200	2502.5528	9856	0
1_MACS_peak_12069_lociStitched	chr17	41131799	41133285	1	1487	2502.1268	9857	0
2_MACS_peak_1864_lociStitched	chr1	166967917	166969665	2	1737	2501.7376	9858	0
3_MACS_peak_19772_lociStitched	chr3	105086315	105088696	3	1793	2501.4786	9859	0
1_MACS_peak_28918_lociStitched	chr9	66553183	66554349	1	1167	2500.8368	9860	0
2_MACS_peak_13007_lociStitched	chr18	15314738	15316949	2	2093	2499.7566	9861	0
1_MACS_peak_5329_lociStitched	chr11	77122207	77123848	1	1642	2499.7353	9862	0
1_MACS_peak_21756_lociStitched	chr4	124338929	124340849	1	1921	2499.264	9863	0
2_MACS_peak_22495_lociStitched	chr5	31531559	31533028	2	1468	2498.6221	9864	0
1_MACS_peak_19493_lociStitched	chr3	58419008	58419978	1	971	2498.138	9865	0
1_MACS_peak_20186_lociStitched	chr3	146261665	146262861	1	1197	2497.7264	9866	0
1_MACS_peak_29090_lociStitched	chr9	86535437	86536844	1	1408	2497.5657	9867	0
1_MACS_peak_29260_lociStitched	chr9	101017888	101018788	1	901	2497.41	9868	0
2_MACS_peak_21571_lociStitched	chr4	101129642	101130883	2	1148	2497.3884	9869	0
1_MACS_peak_3678_lociStitched	chr10	74014442	74015495	1	1054	2496.3471	9870	0
1_MACS_peak_12205_lociStitched	chr17	46985052	46986451	1	1400	2495.9559	9871	0
2_MACS_peak_11122_lociStitched	chr16	72487623	72489922	2	2130	2495.7944	9872	0
2_MACS_peak_7030_lociStitched	chr12	110969016	110970804	2	1767	2495.154	9873	0
2_MACS_peak_21864_lociStitched	chr4	140163380	140165407	2	1985	2495.0343	9874	0
1_MACS_peak_13624_lociStitched	chr19	2840726	2841330	1	605	2493.7952	9875	0
1_MACS_peak_2943_lociStitched	chr1	248020208	248021777	1	1570	2493.7686	9876	0
1_MACS_peak_11983_lociStitched	chr17	37843904	37844879	1	976	2493.075	9877	0
1_MACS_peak_16002_lociStitched	chr2	126154340	126155618	1	1279	2492.739	9878	0
2_MACS_peak_15260_lociStitched	chr2	46413738	46415783	2	1758	2492.6505	9879	0
1_MACS_peak_25835_lociStitched	chr7	22135756	22137191	1	1436	2492.595	9880	0
2_MACS_peak_6812_lociStitched	chr12	92171676	92173629	2	1816	2492.4186	9881	0
1_MACS_peak_10835_lociStitched	chr16	48277908	48278973	1	1066	2492.1	9882	0
1_MACS_peak_26630_lociStitched	chr7	102714916	102716450	1	1535	2491.8296	9883	0
2_MACS_peak_21895_lociStitched	chr4	144325491	144328028	2	2147	2491.5877	9884	0
2_MACS_peak_3587_lociStitched	chr10	64219255	64221353	2	1973	2491.5848	9885	0
1_MACS_peak_10629_lociStitched	chr16	23606744	23607731	1	988	2491.0893	9886	0
1_MACS_peak_24445_lociStitched	chr6	38606965	38608276	1	1312	2490.9	9887	0
2_MACS_peak_20039_lociStitched	chr3	129611690	129613050	2	1287	2490.704	9888	0
2_MACS_peak_11291_lociStitched	chr16	87773457	87775351	2	1809	2490.2312	9889	0
1_MACS_peak_2801_lociStitched	chr1	234613632	234615000	1	1369	2488.6656	9890	0
4_MACS_peak_28243_lociStitched	chr8	120926973	120929962	4	2071	2488.6414	9891	0
1_MACS_peak_5076_lociStitched	chr11	65419766	65421108	1	1343	2488.3364	9892	0
2_MACS_peak_24357_lociStitched	chr6	33588387	33589825	2	1423	2488.1714	9893	0
1_MACS_peak_9311_lociStitched	chr15	34100745	34102014	1	1270	2488.0014	9894	0
1_MACS_peak_92_lociStitched	chr1	4997504	4999207	1	1704	2487.7424	9895	0
1_MACS_peak_292_lociStitched	chr1	19119824	19121413	1	1590	2487.7384	9896	0
2_MACS_peak_10169_lociStitched	chr15	100273053	100274356	2	1265	2487.5573	9897	0
1_MACS_peak_26512_lociStitched	chr7	97600876	97602220	1	1345	2487.3408	9898	0
2_MACS_peak_27675_lociStitched	chr8	43108205	43109965	2	1687	2487.232	9899	0
2_MACS_peak_11540_lociStitched	chr17	8285854	8287475	2	1598	2486.9382	9900	0
1_MACS_peak_28685_lociStitched	chr9	20356448	20357991	1	1544	2486.5445	9901	0
1_MACS_peak_24305_lociStitched	chr6	31789335	31790741	1	1407	2486.3704	9902	0
2_MACS_peak_8120_lociStitched	chr13	113950833	113952110	2	1252	2485.8082	9903	0
1_MACS_peak_15130_lociStitched	chr2	37423491	37424462	1	972	2485.3716	9904	0
2_MACS_peak_15253_lociStitched	chr2	45877184	45878821	2	1585	2483.6564	9905	0
1_MACS_peak_1180_lociStitched	chr1	94883308	94884644	1	1337	2483.4904	9906	0
3_MACS_peak_13761_lociStitched	chr19	8346311	8348026	3	1660	2483.32	9907	0
1_MACS_peak_10907_lociStitched	chr16	57332995	57334437	1	1443	2481.8262	9908	0
1_MACS_peak_29402_lociStitched	chr9	114393499	114394460	1	962	2481.0137	9909	0
2_MACS_peak_8794_lociStitched	chr14	80190478	80192468	2	1903	2480.933	9910	0
2_MACS_peak_16124_lociStitched	chr2	145089195	145090707	2	1415	2480.8896	9911	0
2_MACS_peak_28110_lociStitched	chr8	102914562	102916126	2	1555	2480.6604	9912	0
1_MACS_peak_24304_lociStitched	chr6	31773942	31774922	1	981	2480.576	9913	0
2_MACS_peak_13881_lociStitched	chr19	13029562	13030765	2	1129	2479.7439	9914	0
2_MACS_peak_980_lociStitched	chr1	68189440	68191308	2	1562	2479.3964	9915	0
1_MACS_peak_12826_lociStitched	chr17	80709480	80710302	1	823	2479.2342	9916	0
1_MACS_peak_16883_lociStitched	chr2	228028393	228030025	1	1633	2478.5184	9917	0
2_MACS_peak_10298_lociStitched	chr16	2587140	2588707	2	1199	2478.2105	9918	0
2_MACS_peak_6228_lociStitched	chr12	31558496	31560165	2	1417	2477.7974	9919	0
2_MACS_peak_13824_lociStitched	chr19	11049170	11050731	2	1562	2477.4631	9920	0
2_MACS_peak_567_lociStitched	chr1	33814659	33816410	2	1509	2476.9646	9921	0
1_MACS_peak_6581_lociStitched	chr12	57852083	57853797	1	1715	2476.2158	9922	0
1_MACS_peak_51_lociStitched	chr1	1837919	1839143	1	1225	2475.7848	9923	0
1_MACS_peak_7581_lociStitched	chr13	37632907	37633848	1	942	2475.6769	9924	0
1_MACS_peak_15989_lociStitched	chr2	122513088	122513957	1	870	2475.2596	9925	0
1_MACS_peak_13898_lociStitched	chr19	13282721	13283855	1	1135	2474.5014	9926	0
4_MACS_peak_7916_lociStitched	chr13	83734985	83737518	4	2308	2474.4877	9927	0
1_MACS_peak_389_lociStitched	chr1	25565704	25567046	1	1343	2473.977	9928	0
2_MACS_peak_30215_lociStitched	chrX	49019652	49021117	2	1434	2473.9455	9929	0
2_MACS_peak_30509_lociStitched	chrX	102883354	102884796	2	1426	2473.3184	9930	0
1_MACS_peak_28255_lociStitched	chr8	121456962	121458083	1	1122	2473.1502	9931	0
2_MACS_peak_2881_lociStitched	chr1	241839869	241841592	2	1474	2472.8496	9932	0
2_MACS_peak_105_lociStitched	chr1	6294800	6296653	2	1768	2472.8285	9933	0
1_MACS_peak_30792_lociStitched	chrX	149742315	149744579	1	2265	2472.5144	9934	0
1_MACS_peak_19215_lociStitched	chr3	40351071	40352019	1	949	2472.0996	9935	0
2_MACS_peak_21009_lociStitched	chr4	25512967	25514594	2	1222	2471.9011	9936	0
2_MACS_peak_30424_lociStitched	chrX	77387521	77389101	2	1580	2471.594	9937	0
2_MACS_peak_21639_lociStitched	chr4	109059783	109061103	2	1188	2469.852	9938	0
2_MACS_peak_26250_lociStitched	chr7	66385636	66387299	2	1664	2469.555	9939	0
2_MACS_peak_11749_lociStitched	chr17	26683720	26685165	2	1376	2469.0715	9940	0
2_MACS_peak_16588_lociStitched	chr2	200448884	200451186	2	2071	2468.2044	9941	0
2_MACS_peak_21202_lociStitched	chr4	57694384	57696497	2	1617	2468.1953	9942	0
3_MACS_peak_25716_lociStitched	chr7	7195551	7198076	3	1948	2468.1875	9943	0
1_MACS_peak_11603_lociStitched	chr17	16818726	16820296	1	1571	2468.04	9944	0
1_MACS_peak_11386_lociStitched	chr17	1933301	1934437	1	1137	2467.5056	9945	0
1_MACS_peak_27641_lociStitched	chr8	41685620	41686637	1	1018	2467.3437	9946	0
1_MACS_peak_3773_lociStitched	chr10	81585568	81587123	1	1556	2467.0075	9947	0
3_MACS_peak_18220_lociStitched	chr21	46292911	46295340	3	1937	2466.1637	9948	0
1_MACS_peak_17725_lociStitched	chr20	53599805	53601140	1	1336	2465.0775	9949	0
2_MACS_peak_12704_lociStitched	chr17	77005032	77006375	2	1331	2464.9422	9950	0
1_MACS_peak_8224_lociStitched	chr14	23340185	23341868	1	1684	2464.9218	9951	0
1_MACS_peak_25422_lociStitched	chr6	152622618	152623765	1	1148	2464.903	9952	0
2_MACS_peak_10054_lociStitched	chr15	90293309	90294662	2	1306	2464.4895	9953	0
1_MACS_peak_11798_lociStitched	chr17	28926918	28928272	1	1355	2464.1446	9954	0
1_MACS_peak_30765_lociStitched	chrX	141069274	141070962	1	1689	2463.9736	9955	0
2_MACS_peak_797_lociStitched	chr1	52034307	52036074	2	1717	2463.7281	9956	0
2_MACS_peak_19642_lociStitched	chr3	73497076	73498931	2	1612	2463.2545	9957	0
2_MACS_peak_12311_lociStitched	chr17	55561798	55563388	2	1441	2462.91	9958	0
3_MACS_peak_24552_lociStitched	chr6	45453883	45456305	3	2117	2462.6896	9959	0
1_MACS_peak_11306_lociStitched	chr16	88636756	88637618	1	863	2461.872	9960	0
2_MACS_peak_20333_lociStitched	chr3	158580193	158582041	2	1635	2461.3512	9961	0
1_MACS_peak_8156_lociStitched	chr14	20810546	20812259	1	1714	2460.7245	9962	0
1_MACS_peak_15052_lociStitched	chr2	27994142	27995290	1	1149	2460.3936	9963	0
3_MACS_peak_16681_lociStitched	chr2	204443390	204445429	3	1708	2460.2574	9964	0
1_MACS_peak_1179_lociStitched	chr1	94374322	94375694	1	1373	2459.996	9965	0
2_MACS_peak_17800_lociStitched	chr20	60696422	60698119	2	1497	2459.8015	9966	0
2_MACS_peak_21559_lociStitched	chr4	100514988	100516580	2	1471	2459.7992	9967	0
1_MACS_peak_6440_lociStitched	chr12	52345482	52346550	1	1069	2459.604	9968	0
1_MACS_peak_24430_lociStitched	chr6	37069850	37071861	1	2012	2459.2519	9969	0
1_MACS_peak_6446_lociStitched	chr12	52426877	52428029	1	1153	2458.7136	9970	0
2_MACS_peak_26652_lociStitched	chr7	104563517	104564791	2	1244	2458.6926	9971	0
2_MACS_peak_3617_lociStitched	chr10	69834319	69835576	2	1211	2458.4406	9972	0
1_MACS_peak_2054_lociStitched	chr1	182579960	182581627	1	1668	2457.9915	9973	0
2_MACS_peak_18026_lociStitched	chr21	34487856	34489455	2	1503	2457.8229	9974	0
1_MACS_peak_17015_lociStitched	chr2	239335040	239336417	1	1378	2457.5319	9975	0
3_MACS_peak_16896_lociStitched	chr2	230391174	230393247	3	1754	2456.9196	9976	0
1_MACS_peak_19997_lociStitched	chr3	127390871	127391688	1	818	2456.8824	9977	0
1_MACS_peak_14099_lociStitched	chr19	23577567	23578380	1	814	2456.073	9978	0
1_MACS_peak_17110_lociStitched	chr20	2820725	2821443	1	719	2455.7036	9979	0
1_MACS_peak_10580_lociStitched	chr16	19532574	19533487	1	914	2454.6005	9980	0
1_MACS_peak_30597_lociStitched	chrX	115084620	115085660	1	1041	2454.192	9981	0
1_MACS_peak_23514_lociStitched	chr5	147763050	147764344	1	1295	2453.8122	9982	0
2_MACS_peak_29978_lociStitched	chrX	16921004	16922910	2	1642	2453.7844	9983	0
1_MACS_peak_14694_lociStitched	chr19	55987250	55988212	1	963	2453.581	9984	0
