GENE_ID	locusLine	bin_1_KMS11_jia.bam
NM_001145934	chrX(.):153528408-153563713	0.112
NM_001586	chrX(.):153493931-153528438	0.1037
NM_014235	chrX(.):153707055-153719932	1.594
NM_006730	chrX(.):153624578-153642575	1.8478
NM_001183	chrX(.):153651977-153669862	0.5442
NM_001009934	chrX(.):153624578-153645427	1.6067
NR_000011	chrX(.):153623621-153633756	2.0846
NM_001171133	chrX(.):153728326-153749566	0.3337
NM_006014	chrX(.):153700240-153712596	0.7504
NM_000116	chrX(.):153634876-153655063	0.6517
NR_026898	chrX(.):153621570-153635680	1.5232
NM_019848	chrX(.):153710649-153724002	1.0639
NM_004699	chrX(.):153667484-153684002	0.333
NM_001493	chrX(.):153660258-153676814	0.621
NM_017514	chrX(.):153681622-153706985	0.3234
NM_001099856	chrX(.):153765458-153798261	0.337
NM_015892	chr10(.):125762181-125856930	0.4236
NM_014863	chr10(.):125774168-125856930	0.4769
NM_024948	chr10(.):15815174-15907519	0.8824
NM_172242	chr10(.):22629398-22711539	0.2074
NR_033842	chr10(.):45301471-45460137	0.269
NM_032023	chr10(.):45450218-45495172	0.995
NM_001198798	chr10(.):73851273-73980751	0.078
NM_001198799	chr10(.):73851273-73981183	0.078
NM_020338	chr10(.):80823791-81081285	0.2206
NM_000314	chr10(.):89618194-89733532	0.2473
NM_032810	chr10(.):89507874-89582917	0.1146
NM_001167604	chr10(.):111619523-111688311	0.4479
NM_004412	chr10(.):17179981-17249070	0.1581
NM_003380	chr10(.):17265257-17284592	1.3853
NM_005180	chr10(.):22605005-22625414	1.6649
NM_012071	chr10(.):22600298-22614237	2.7105
NM_001123376	chr10(.):45401763-45435642	0.1178
NM_007021	chr10(.):45466708-45479330	1.5359
NM_001039380	chr10(.):45488145-45501470	0.5965
NM_006963	chr10(.):45491272-45505777	0.4363
NM_173473	chr10(.):73970805-74000618	0.1545
NM_019058	chr10(.):74028676-74040797	1.1133
NM_017626	chr10(.):74087587-74119907	0.5743
NR_028492	chr10(.):89573069-89610369	0.1898
NM_001126049	chr10(.):89613917-89628194	1.3827
NM_001111018	chr11(.):19367270-20148147	0.0856
NM_006819	chr11(.):63948586-63977020	0.4977
NM_175566	chr11(.):98886870-100232473	0.064
NM_181798	chr11(.):2477683-2875340	0.1583
NM_000218	chr11(.):2461220-2875340	0.1593
NM_001143830	chr11(.):22683159-22839547	0.2497
NM_177553	chr11(.):22684653-22839547	0.251
NM_005256	chr11(.):22691318-22839547	0.0915
NM_012194	chr11(.):33558876-33700646	0.3879
NM_004811	chr11(.):58289343-58348390	0.3877
NM_001143995	chr11(.):58289343-58350639	0.3768
NM_024060	chr11(.):62196015-62319332	0.2924
NM_003273	chr11(.):64874340-64888707	0.3716
NM_001077241	chr11(.):65137662-65155142	0.5852
NR_002819	chr11(.):65260232-65278939	1.7084
NM_012308	chr11(.):66881739-67030550	0.1722
NM_030930	chr11(.):67753574-67776593	0.7609
NM_014824	chr11(.):72542789-72858143	0.0796
NM_198489	chr11(.):118863851-118891455	0.3503
NM_015313	chr11(.):120202617-120365645	0.2028
NM_024556	chr11(.):126076618-126137879	0.0764
NM_002017	chr11(.):128558812-128688162	0.3829
NM_001167681	chr11(.):128557388-128688162	0.3794
NM_001143820	chr11(.):128323655-128462453	0.3088
NM_022725	chr11(.):22639078-22652387	0.2817
NM_001166692	chr11(.):33714653-33727286	0.0947
NM_000614	chr11(.):58385145-58398205	0.0548
NR_024091	chr11(.):58341586-58398205	0.3754
NM_053023	chr11(.):58341586-58394023	0.3994
NM_004778	chr11(.):60613397-60628444	0.0584
NM_207341	chr11(.):60630014-60648164	0.2677
NM_024098	chr11(.):60604428-60623561	1.0403
NM_022830	chr11(.):62337516-62364109	0.3034
NM_004739	chr11(.):62355674-62374303	0.5392
NM_001404	chr11(.):62322072-62346460	0.5419
NM_001620	chr11(.):62278373-62319332	0.4024
NM_004470	chr11(.):64003412-64016607	0.9104
NM_000932	chr11(.):64013994-64041924	0.3519
NM_005528	chr11(.):63992752-64006753	0.4937
NM_001160390	chr11(.):63986270-63998726	0.3254
NM_032344	chr11(.):63988737-64002488	0.3826
NM_004322	chr11(.):64032299-64057176	0.5481
NM_178443	chr11(.):63969151-63996363	0.3094
NM_057092	chr11(.):64004587-64016607	0.9913
NM_033310	chr11(.):64053792-64072503	0.2649
NM_003377	chr11(.):63997265-64011259	0.6763
NM_020155	chr11(.):64048581-64061972	0.5373
NM_001135208	chr11(.):64003603-64016607	0.9228
NM_001039496	chr11(.):64062862-64077239	0.568
NM_001170726	chr11(.):64046810-64061972	0.4808
NM_001160393	chr11(.):63986270-63998341	0.3022
NM_001170881	chr11(.):64047284-64061972	0.4952
NM_001177358	chr11(.):64047282-64061972	0.4952
NM_138689	chr11(.):64006950-64019413	0.8974
NM_000244	chr11(.):64565985-64583188	0.1234
NM_130803	chr11(.):64565985-64583766	0.1211
NM_004579	chr11(.):64551608-64575713	0.0617
NM_017525	chr11(.):64586661-64617041	0.065
NM_130800	chr11(.):64565985-64583035	0.1235
NM_130802	chr11(.):64565985-64583213	0.1233
NM_015104	chr11(.):64657003-64689722	0.1044
NR_029829	chr11(.):64653826-64663911	0.0875
NM_006795	chr11(.):64615207-64651191	1.066
NR_029578	chr11(.):64653608-64663718	0.0863
NM_147777	chr11(.):64789909-64813044	0.2939
NM_013299	chr11(.):64803375-64817300	0.3325
NM_005468	chr11(.):64807294-64831009	0.2727
NM_080668	chr11(.):64839926-64856615	0.5981
NM_006782	chr11(.):64846693-64860874	0.9938
NM_013265	chr11(.):64858682-64884180	0.2939
NR_037567	chr11(.):64884654-64899841	0.4475
NM_172230	chr11(.):64889750-64907003	0.5645
NM_001997	chr11(.):64883098-64894672	0.6235
NM_004927	chr11(.):64884715-64899841	0.4331
NM_014205	chr11(.):64878874-64890170	0.7214
NR_028272	chr11(.):65185268-65199003	2.9656
NR_030343	chr11(.):65206928-65217028	0.291
NM_031904	chr11(.):65149040-65185995	0.5593
NM_032223	chr11(.):65378782-65409910	0.2356
NM_001098785	chr11(.):65334819-65346669	1.4885
NM_021070	chr11(.):65301029-65330699	0.3489
NM_033455	chr11(.):65355325-65368467	0.764
NM_001099409	chr11(.):65338508-65365116	1.0635
NM_002419	chr11(.):65360225-65386720	0.2469
NM_001048218	chr11(.):65287547-65311182	0.242
NM_006396	chr11(.):65332942-65344239	1.2871
NM_014578	chr11(.):66819288-66844488	0.1911
NM_001161473	chr11(.):67771047-67801743	0.498
NM_006053	chr11(.):67805446-67823366	0.327
NM_006019	chr11(.):67801482-67823366	0.2831
NM_002496	chr11(.):67793083-67809114	0.5451
NM_000694	chr11(.):67772789-67801743	0.4409
NM_006235	chr11(.):111217980-111255157	0.8325
NR_003040	chr11(.):118868670-118879303	0.1307
NM_181721	chr11(.):118837416-118856995	0.0371
NM_001028	chr11(.):118881421-118894057	0.7643
NM_016146	chr11(.):118884240-118899385	0.8421
NM_001164278	chr11(.):118890060-118906616	0.9429
NM_001130991	chr11(.):118909895-118932925	0.2015
NM_006389	chr11(.):118909895-118932916	0.2016
NM_021729	chr11(.):118933492-118957688	0.2105
NM_001164280	chr11(.):118890060-118905278	1.0219
NR_037429	chr11(.):118884653-118894722	1.1077
NM_001198675	chr11(.):120190837-120209388	1.0554
NM_032795	chr11(.):126066988-126086587	0.3957
NM_005238	chr11(.):128323655-128397205	0.5148
NR_024374	chr12(.):9431252-9471684	0.8748
NM_152641	chr12(.):46118619-46306819	0.3343
NM_020375	chr12(.):4425358-4474190	0.1082
NM_007273	chr12(.):7069516-7084891	0.978
NM_001144831	chr12(.):7069514-7084916	0.9769
NM_001987	chr12(.):11797787-12053325	0.2944
NM_006143	chr12(.):12808994-12854121	0.4102
NM_001113402	chr12(.):31819070-31887108	0.1872
NM_004572	chr12(.):32938679-33054780	0.3514
NM_139241	chr12(.):32650040-32803984	0.3493
NM_001033873	chr12(.):51634132-51668994	0.1121
NM_001031628	chr12(.):51634132-51669202	0.1119
NM_001128914	chr12(.):53840885-53879946	1.4019
NM_000966	chr12(.):53599352-53631036	1.0767
NM_001042728	chr12(.):53599352-53619150	1.4616
NM_001982	chr12(.):56468891-56502128	0.4038
NM_013449	chr12(.):56984379-57035163	0.558
NM_006576	chr12(.):58186159-58214852	0.0889
NM_001172697	chr12(.):58171527-58201639	0.1574
NM_003299	chr12(.):104319188-104346703	0.7606
NM_014706	chr12(.):108910990-108960165	0.39
NM_002150	chr12(.):122272432-122301769	0.114
NM_001082959	chr12(.):125257173-125353519	0.1821
NR_028415	chr12(.):1604656-1618590	0.0933
NM_001759	chr12(.):4377901-4419522	1.3946
NM_001975	chr12(.):7018613-7037859	0.4164
NM_002831	chr12(.):7055433-7075479	1.7613
NR_029779	chr12(.):7067861-7077929	1.7262
NM_080548	chr12(.):7050739-7075479	1.8471
NM_001007026	chr12(.):7028625-7056484	0.8168
NM_006992	chr12(.):7008896-7028406	0.1777
NM_001940	chr12(.):7032479-7056484	0.9134
NR_003010	chr12(.):7071499-7081769	1.0018
NM_138425	chr12(.):7048202-7060165	1.4023
NR_029682	chr12(.):7068259-7078354	1.3735
NM_005768	chr12(.):7080346-7130842	0.1464
NM_006331	chr12(.):7074943-7090165	0.5906
NR_036466	chr12(.):9387598-9400645	0.0446
NR_036052	chr12(.):9387065-9397147	0.0437
NR_033399	chr12(.):9565286-9605768	0.9822
NR_036052	chr12(.):12259885-12269967	0.0716
NM_004064	chr12(.):12865301-12880305	5.6622
NR_030344	chr12(.):12912582-12922677	0.0659
NM_001130415	chr12(.):12873850-12949399	0.6695
NM_030653	chr12(.):31221778-31262725	1.2709
NM_001013699	chr12(.):31939118-31950175	0.1027
NR_028408	chr12(.):46114502-46126704	3.1779
NM_018976	chr12(.):46746970-46771645	0.6351
NM_001098532	chr12(.):48123452-48157181	0.4548
NM_017842	chr12(.):48161966-48181536	0.3374
NM_006105	chr12(.):48123452-48157244	0.4543
NM_001098531	chr12(.):48123452-48157889	0.4482
NM_001098416	chr12(.):48171506-48218763	1.8107
NM_001971	chr12(.):51717226-51745463	0.528
NM_016293	chr12(.):51669821-51722938	0.4704
NM_032840	chr12(.):53453099-53478204	0.2551
NR_033854	chr12(.):53431972-53453222	0.2117
NM_015319	chr12(.):53437732-53463162	0.1992
NM_170754	chr12(.):53438834-53463162	0.203
NM_002178	chr12(.):53486435-53501128	1.3896
NM_003578	chr12(.):53492273-53523323	0.6864
NM_001004304	chr12(.):53569534-53589654	0.9037
NM_000889	chr12(.):53580106-53606000	2.1402
NM_015989	chr12(.):53546446-53579430	0.5537
NM_001170790	chr12(.):53640369-53653190	0.3648
NM_032889	chr12(.):53640875-53653190	0.3771
NM_015665	chr12(.):53696239-53720412	0.7454
NM_152860	chr12(.):53715359-53734537	0.5307
NM_001173467	chr12(.):53715359-53735004	0.5195
NM_001164691	chr12(.):53812638-53830318	0.1977
NM_003109	chr12(.):53769427-53815226	0.361
NM_138473	chr12(.):53768978-53815226	0.3585
NM_001005354	chr12(.):53830432-53845427	0.3338
NM_134324	chr12(.):53890376-53905215	1.0141
NM_006301	chr12(.):53869275-53898444	0.8754
NM_134323	chr12(.):53889704-53905215	0.9782
NM_003717	chr12(.):53895473-53906422	0.2373
NM_032786	chr12(.):56507029-56521278	1.1091
NM_006191	chr12(.):56493102-56512694	1.1707
NM_079423	chr12(.):56547099-56560366	0.824
NM_002475	chr12(.):56541334-56556771	1.2949
NM_001035267	chr12(.):56505373-56516616	1.2271
NM_015292	chr12(.):56516985-56543460	0.4183
NM_000946	chr12(.):57120363-57151146	0.3142
NR_003046	chr12(.):57032463-57042538	0.9356
NM_001686	chr12(.):57026958-57044852	1.2265
NM_005594	chr12(.):57101210-57124066	0.9925
NR_002737	chr12(.):57033810-57043885	0.9346
NM_001113203	chr12(.):57101210-57124326	0.9828
NM_006601	chr12(.):57052124-57087078	1.0905
NM_003725	chr12(.):57152107-57186574	0.0666
NM_005730	chr12(.):58208709-58245747	1.0745
NR_029847	chr12(.):58213391-58223475	0.1063
NM_033276	chr12(.):58330444-58356052	0.3298
NM_001111283	chr12(.):102784644-102879378	0.2689
NM_001111284	chr12(.):102784644-102877429	0.2238
NM_001111285	chr12(.):102806453-102879378	0.3056
NR_027249	chr12(.):104232526-104328989	0.3486
NR_037425	chr12(.):104319202-104329333	1.8948
NM_003211	chr12(.):104354592-104387656	0.2373
NM_001135570	chr12(.):104338980-104355993	0.3156
NM_007076	chr12(.):108904050-108918380	0.1797
NM_213595	chr12(.):108951293-108968160	1.6489
NM_181724	chr12(.):108978621-108996894	0.0588
NM_003006	chr12(.):109010679-109032670	1.7787
NM_005475	chr12(.):111838751-111894427	0.6454
NM_019034	chr12(.):122210659-122236594	0.1747
NR_002809	chr12(.):122228172-122246390	1.8162
NM_015048	chr12(.):122237637-122275562	0.8152
NM_021009	chr12(.):125391191-125404587	1.5794
NM_032436	chr13(.):115074964-115097803	0.5865
NM_000820	chr13(.):114518521-114572046	0.6822
NM_152719	chr13(.):46271445-46293693	0.8512
NM_001143945	chr13(.):114518521-114544017	0.1566
NM_001143946	chr13(.):114518521-114541714	0.1621
NR_024609	chr13(.):114581609-114631485	0.4455
NM_023011	chr13(.):115042077-115076283	0.8133
NM_003903	chr13(.):114995361-115043150	0.4322
NM_022060	chr14(.):23062146-23086265	0.9109
NR_027004	chr14(.):94366075-94397718	0.064
NM_001042481	chr14(.):51950854-52202444	0.1746
NM_152330	chr14(.):52113575-52202444	0.1353
NM_004296	chr14(.):72394785-73038238	0.0774
NM_001080414	chr14(.):91732666-91889133	0.622
NM_005606	chr14(.):93165151-93220047	0.3999
NM_023112	chr14(.):94487723-94520276	0.3028
NM_006035	chr14(.):103393715-103528742	0.0669
NM_001344	chr14(.):23028806-23063143	1.0945
NM_024558	chr14(.):50570349-50588297	0.2979
NM_001014830	chr14(.):50545368-50564361	0.3413
NM_207442	chr14(.):69256463-69268190	1.7957
NM_004926	chr14(.):69249374-69264785	1.3675
NM_024496	chr14(.):77485885-77500034	2.2217
NM_005065	chr14(.):81934238-82005205	0.6543
NM_005113	chr14(.):93255649-93311304	0.148
NM_016150	chr14(.):94395512-94428767	0.3353
NR_024182	chr14(.):94458615-94478898	1.1153
NR_024183	chr14(.):94458641-94483041	1.0468
NR_024184	chr14(.):94458641-94480209	1.1048
NM_138344	chr14(.):94380257-94400944	0.0555
NM_152592	chr14(.):95878830-95947173	0.4133
NR_003002	chr14(.):95994691-96004966	0.8182
NR_001459	chr14(.):95994248-96006209	0.7153
NM_016417	chr14(.):95996322-96016055	0.4523
NM_006291	chr14(.):103587663-103608776	0.154
NM_001077594	chr14(.):103561480-103581894	1.7134
NM_017955	chr14(.):105470909-105492425	0.7107
NM_013345	chr14(.):105510736-105536754	0.6117
NM_001311	chr14(.):105948256-105960124	1.3076
NM_001134877	chr14(.):105951519-105970585	0.8248
NM_001134876	chr14(.):105952585-105970585	0.857
NM_001312	chr14(.):105936130-105951500	0.3224
NM_025268	chr14(.):105987952-106001539	0.2884
NM_001198983	chr14(.):105951191-105970585	0.8118
NR_031680	chr15(.):69111302-69494862	0.1195
NM_002420	chr15(.):31288550-31398924	0.4116
NM_207380	chr15(.):40618652-40638168	0.7524
NM_001211	chr15(.):40448209-40518337	0.1635
NM_019600	chr15(.):52868517-52975820	0.2829
NM_000259	chr15(.):52594479-52826247	0.4163
NM_025201	chr15(.):65129081-65165201	0.2628
NM_006305	chr15(.):69065874-69118261	1.2114
NM_016166	chr15(.):68341571-68485404	0.3634
NM_020908	chr15(.):70335542-70395256	0.3978
NM_001012642	chr15(.):72447146-72495136	0.0663
NM_006465	chr15(.):74828547-74895472	0.4215
NM_007011	chr15(.):89626380-89750591	0.2585
NM_198526	chr15(.):90539751-90630432	0.6136
NM_001042572	chr15(.):93438550-93497463	0.4758
NM_001271	chr15(.):93438550-93576237	0.3498
NM_001040659	chr15(.):99671527-99794815	0.3122
NR_029624	chr15(.):31352234-31362344	0.1107
NM_015995	chr15(.):31614082-31675102	1.138
NM_003134	chr15(.):40322890-40336389	0.3575
NM_001003942	chr15(.):40375091-40403287	1.5803
NM_033503	chr15(.):40375091-40403639	1.5666
NM_001003940	chr15(.):40375091-40406075	1.4901
NM_001190479	chr15(.):40568644-40579787	0.0829
NM_004573	chr15(.):40575097-40605174	0.0574
NM_001145643	chr15(.):40638233-40653634	0.0499
NM_033510	chr15(.):40645433-40668256	0.0702
NM_002875	chr15(.):40982326-41029356	0.3636
NM_001164269	chr15(.):40982377-41029356	0.3639
NM_018145	chr15(.):41023085-41052458	0.8467
NM_005258	chr15(.):41051284-41064911	0.216
NM_001130448	chr15(.):41057158-41069648	0.2298
NM_001160227	chr15(.):44849893-44960876	0.1156
NM_001145112	chr15(.):44952929-44974086	0.3115
NM_182985	chr15(.):45023559-45065025	0.0728
NM_004048	chr15(.):44998684-45015357	1.0484
NM_182703	chr15(.):65199100-65256041	0.1772
NM_017882	chr15(.):68494329-68527080	0.897
NM_033429	chr15(.):68478042-68503448	1.613
NR_026808	chr15(.):69091159-69104440	0.1967
NR_036197	chr15(.):69089188-69099264	0.83
NR_030714	chr15(.):70366710-70376807	0.107
NM_182470	chr15(.):72486369-72528684	0.5269
NM_020214	chr15(.):72528521-72568628	0.1606
NM_001127190	chr15(.):75069424-75100539	1.4871
NM_000761	chr15(.):75036183-75053941	0.0602
NM_000499	chr15(.):75006882-75022877	0.2184
NM_021819	chr15(.):75100193-75123099	0.0533
NM_001030005	chr15(.):75113950-75129136	0.054
NM_001013619	chr15(.):78794905-78831012	0.1324
NM_000745	chr15(.):78852861-78892611	0.2122
NM_002789	chr15(.):78827746-78846563	1.7314
NM_002168	chr15(.):90622211-90650708	0.4951
NM_198925	chr15(.):90739561-90777892	0.284
NM_001013657	chr15(.):90772486-90790312	0.2083
NM_020210	chr15(.):90723151-90777892	0.8819
NM_006384	chr15(.):90768476-90782279	0.2525
NM_001029964	chr15(.):90787763-90807312	0.0671
NR_033769	chr15(.):93333713-93345338	0.121
NR_036136	chr15(.):93442628-93452705	1.9888
NR_037600	chr15(.):93421072-93446977	1.7284
NR_037602	chr15(.):93421525-93446977	1.7575
NM_015286	chr15(.):99640285-99680800	0.4496
NM_003090	chr15(.):101816714-101840460	0.4113
NM_203472	chr15(.):101806213-101822700	0.5215
NM_014918	chr15(.):101710927-101797137	0.6017
NM_002528	chr16(.):2084815-2102867	1.1069
NM_145080	chr16(.):27231314-27285113	0.4362
NM_015914	chr16(.):11767942-11841648	0.7857
NR_027155	chr16(.):21453003-21518552	0.3225
NM_013302	chr16(.):22212591-22305066	0.1167
NM_000336	chr16(.):23308590-23397620	0.521
NM_153603	chr16(.):23394813-23469512	0.3822
NM_000078	chr16(.):56990834-57022756	0.0733
NM_012320	chr16(.):68274246-68299961	1.5874
NM_004360	chr16(.):68766194-68874444	0.4734
NM_030629	chr16(.):81523953-81750367	0.4081
NM_198390	chr16(.):81473774-81750367	0.3906
NR_024402	chr16(.):88724780-88746914	0.2909
NR_024399	chr16(.):88724780-88758594	0.8986
NM_013275	chr16(.):89329034-89561969	0.2677
NM_178167	chr16(.):2042767-2064763	0.4803
NM_004785	chr16(.):2071887-2094027	0.8191
NM_001099456	chr16(.):2064520-2075756	0.1328
NR_030646	chr16(.):2135195-2145285	0.0397
NM_001114382	chr16(.):2092989-2143713	0.5653
NM_014153	chr16(.):11839441-11896114	0.4504
NM_001130007	chr16(.):11956984-12015519	0.2009
NM_001130006	chr16(.):11956984-12014825	0.2024
NM_001192	chr16(.):12053963-12066925	3.3494
NM_032167	chr16(.):12065601-12152141	0.1331
NR_029854	chr16(.):14398141-14408228	2.9277
NR_030177	chr16(.):14392823-14402906	3.1127
NR_002594	chr16(.):21524229-21536765	1.8238
NM_024773	chr16(.):27209806-27238089	0.9519
NM_001145348	chr16(.):27210295-27238089	0.8841
NR_037184	chr16(.):27274525-27306789	0.1083
NM_001039182	chr16(.):29459913-29471285	0.5906
NM_178044	chr16(.):29460821-29474545	0.5302
NR_002454	chr16(.):29455665-29466236	0.535
NR_037608	chr16(.):29461411-29481301	0.3975
NR_002473	chr16(.):29533928-29582540	0.163
NR_002593	chr16(.):29619423-29630038	1.2001
NM_003123	chr16(.):29669579-29686823	0.0552
NM_001030288	chr16(.):29669299-29686823	0.0551
NR_024370	chr16(.):29870003-29884374	0.2976
NM_002383	chr16(.):29812854-29827504	1.9093
NR_015396	chr16(.):29870154-29884374	0.2996
NM_145239	chr16(.):29818408-29832202	1.6737
NM_007317	chr16(.):29797057-29821706	1.0829
NM_006319	chr16(.):29864677-29879578	0.2891
NM_024516	chr16(.):29822527-29838816	1.2638
NM_152338	chr16(.):29784560-29796840	0.0544
NM_005115	chr16(.):29826714-29864360	0.4913
NM_001039182	chr16(.):30199255-30210627	0.6107
NM_178044	chr16(.):30200163-30213887	0.5417
NM_001193333	chr16(.):30189730-30205396	1.6542
NR_002454	chr16(.):30195004-30205575	2.0402
NR_037608	chr16(.):30200753-30220650	0.4049
NR_002473	chr16(.):30273913-30322244	0.2267
NM_024671	chr16(.):30530321-30542910	0.7048
NM_138447	chr16(.):30609699-30626682	0.3844
NM_152458	chr16(.):30586993-30602092	0.073
NM_001024683	chr16(.):30576018-30588728	0.8414
NM_024031	chr16(.):30657240-30672734	1.547
NM_023931	chr16(.):30537778-30551194	1.2457
NM_001172679	chr16(.):30560084-30574642	0.7066
NM_001105079	chr16(.):30670777-30687131	0.5436
NR_002966	chr16(.):30716857-30726986	0.0657
NM_006662	chr16(.):30705461-30756450	0.2286
NM_003414	chr16(.):31880078-31933627	0.3863
NM_001010989	chr16(.):56960747-56982793	1.614
NM_032206	chr16(.):57018409-57122436	0.1535
NM_018110	chr16(.):57500869-57525385	0.3977
NM_153837	chr16(.):57571600-57616100	0.3233
NM_033212	chr16(.):57541089-57575477	0.7312
NM_001172643	chr16(.):66536905-66589194	0.6949
NM_001172644	chr16(.):66536905-66589315	0.6935
NM_052999	chr16(.):66595349-66618038	0.0582
NM_181641	chr16(.):66581471-66604971	0.3761
NM_181271	chr16(.):66595293-66618038	0.0581
NM_001040138	chr16(.):66581465-66605154	0.3736
NM_001185057	chr16(.):67202764-67214643	0.7551
NM_003946	chr16(.):67202755-67214643	0.7545
NM_001040715	chr16(.):67204504-67222883	0.4163
NM_001950	chr16(.):67221067-67237821	0.1907
NM_024712	chr16(.):67228027-67242927	0.0587
NM_033309	chr16(.):67177004-67189902	0.1669
NM_025187	chr16(.):67138914-67187442	0.1314
NM_178516	chr16(.):67213281-67229107	0.3031
NM_003789	chr16(.):67183088-67198812	0.5438
NM_001538	chr16(.):67192287-67208848	0.9334
NM_001185058	chr16(.):67199404-67214643	0.6492
NM_018378	chr16(.):67188890-67203077	0.5882
NR_029887	chr16(.):67231223-67241298	0.0509
NM_014187	chr16(.):67256015-67268182	0.249
NM_012163	chr16(.):67236041-67265721	0.133
NM_001004055	chr16(.):67236041-67265901	0.1326
NM_024939	chr16(.):68257449-68275136	0.1912
NM_001184824	chr16(.):68339876-68396169	0.2327
NM_003983	chr16(.):68293422-68340722	0.2784
NM_032178	chr16(.):68329517-68349868	0.318
NM_006927	chr16(.):70408337-70477991	0.7653
NM_145059	chr16(.):70483497-70519177	0.2083
NM_001031804	chr16(.):79622744-79639622	1.3368
NM_130897	chr16(.):80569853-80589541	0.1892
NM_001134473	chr16(.):85640028-85714812	0.4451
NM_014615	chr16(.):85641923-85714812	0.428
NM_001142288	chr16(.):85807230-85838148	0.282
NR_031731	chr16(.):85770226-85780306	0.2237
NM_206967	chr16(.):85736123-85789689	0.4805
NM_001861	chr16(.):85828195-85845607	0.4405
NM_003486	chr16(.):87858628-87908100	0.9794
NM_000101	chr16(.):88704696-88722457	0.7201
NM_013278	chr16(.):88700000-88711882	0.2681
NM_002461	chr16(.):88713347-88734495	0.8011
NM_178841	chr16(.):88757902-88777829	0.7793
NM_001012759	chr16(.):88767890-88786786	0.5096
NM_001171815	chr16(.):88757902-88777800	0.7805
NM_178310	chr16(.):88739089-88757882	1.3313
NM_001171816	chr16(.):88757902-88775025	0.8924
NM_001142864	chr16(.):88776745-88856372	0.4938
NM_030928	chr16(.):88865185-88880666	1.3163
NM_000485	chr16(.):88870876-88883342	0.9739
NM_017575	chr17(.):1958132-2212069	0.3513
NM_001170957	chr17(.):1958132-2211813	0.3515
NM_021962	chr17(.):901758-1088131	0.2446
NM_001159746	chr17(.):901758-1095616	0.2382
NM_003342	chr17(.):4167511-4274969	0.1746
NM_001033551	chr17(.):17741821-17880784	0.3569
NM_005801	chr17(.):39840126-39852898	0.8053
NM_001991	chr17(.):40847292-40902071	0.5827
NM_003204	chr17(.):46120685-46143907	1.0797
NM_138962	chr17(.):55328930-55762299	0.2635
NM_170721	chr17(.):55329373-55715544	0.286
NM_022066	chr17(.):74380612-74454288	0.1665
NM_020761	chr17(.):78513624-78945173	0.1667
NM_001092	chr17(.):901758-1017324	0.3359
NM_005022	chr17(.):4843946-4856825	1.6954
NM_153357	chr17(.):6939948-6952242	0.113
NM_020877	chr17(.):7618038-7742058	0.1001
NM_030665	chr17(.):17579786-17719765	0.4096
NM_001033553	chr17(.):19985334-20223067	0.325
NM_001033555	chr17(.):20054401-20223067	0.4245
NM_020405	chr17(.):37214555-37312902	0.1333
NM_017748	chr17(.):36952445-36986589	0.4949
NM_183232	chr17(.):37916198-38025441	1.483
NM_001070	chr17(.):40756357-40772256	1.5906
NM_000342	chr17(.):42320757-42350502	0.1035
NR_027774	chr17(.):43508265-43573146	0.5426
NM_003954	chr17(.):43335487-43399414	0.4163
NM_030802	chr17(.):47782686-47846518	0.9528
NM_198393	chr17(.):56629038-56774416	0.2393
NM_030938	chr17(.):57779862-57922952	0.5568
NM_001433	chr17(.):62115389-62212502	0.7842
NM_017983	chr17(.):66412421-66458653	0.4902
NR_036488	chr17(.):70394462-70593943	0.2108
NR_036520	chr17(.):73262379-73274976	0.5662
NM_004252	chr17(.):72739762-72770499	1.0248
NM_001126122	chr17(.):73264060-73290530	0.5795
NM_052916	chr17(.):74133533-74241390	0.218
NM_001113492	chr17(.):75278972-75501678	0.3341
NM_006640	chr17(.):75310596-75501678	0.3808
NM_001113491	chr17(.):75272491-75501678	0.3307
NM_001081461	chr17(.):74703913-74727881	0.5326
NM_001163075	chr17(.):76137433-76167364	1.4245
NM_017456	chr17(.):76665129-76783376	0.7477
NM_020914	chr17(.):78229666-78375086	0.1977
NM_020954	chr17(.):78229666-78300262	0.3534
NM_024648	chr17(.):80342085-80381513	0.5703
NM_024083	chr17(.):79930425-79980282	0.1713
NM_006761	chr17(.):1242833-1308556	0.5236
NM_000080	chr17(.):4796063-4811369	0.0681
NM_001145536	chr17(.):4797947-4811227	0.073
NM_001165417	chr17(.):4835425-4848462	0.5862
NM_000173	chr17(.):4830591-4843325	0.2304
NM_015528	chr17(.):4838629-4853517	1.4036
NM_006612	chr17(.):4896242-4936694	0.1056
NM_015099	chr17(.):4866286-4895960	0.2363
NM_001171168	chr17(.):4866286-4895665	0.2387
NM_053013	chr17(.):4849383-4865426	1.1859
NM_001167985	chr17(.):4886424-4905905	0.1997
NM_004890	chr17(.):4857520-4876132	0.281
NM_001004333	chr17(.):6910797-6922851	1.9084
NM_001142799	chr17(.):6913072-6925839	1.9781
NM_201566	chr17(.):6934393-6948440	0.3211
NR_029712	chr17(.):6915933-6926020	2.2653
NM_181844	chr17(.):6921368-6937961	0.2666
NM_000697	chr17(.):6894383-6919055	0.6746
NR_030178	chr17(.):6916229-6926341	2.1753
NR_003000	chr17(.):7804440-7814578	0.0411
NM_001005273	chr17(.):7787168-7821075	0.4671
NM_001080424	chr17(.):7738234-7763118	0.7327
NM_144607	chr17(.):7756063-7770600	0.3099
NM_032356	chr17(.):7755002-7766172	0.4013
