GENE_ID	locusLine	bin_1_43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
NR_027374	chr7(.):104530074-104572092	0.1147
NR_024586	chr7(.):104645988-104659588	0.2197
NM_002649	chr7(.):106500923-106552592	0.1982
NM_001166346	chr7(.):114557208-114568720	0.2358
NM_199072	chr7(.):114557208-114664970	0.1992
NM_001172897	chr7(.):116161411-116206239	0.1805
NM_001172896	chr7(.):116161346-116206239	0.1805
NM_001172895	chr7(.):116160062-116206239	0.1798
NM_001753	chr7(.):116159838-116206239	0.1796
NM_019071	chr7(.):120585816-120620711	0.167
NM_199349	chr7(.):128525000-128555773	0.1372
NM_018295	chr7(.):134827765-134855967	0.2246
NR_024185	chr7(.):134845531-134860532	0.2136
NM_005989	chr7(.):137756177-137808050	0.1437
NM_013400	chr7(.):150060878-150076133	0.2938
NM_014374	chr7(.):150063257-150076133	0.2997
NM_001142928	chr7(.):150015295-150040245	0.1701
NM_002889	chr7(.):150030406-150043763	0.1309
NM_138434	chr7(.):150021937-150034811	0.1154
NR_027237	chr7(.):150097839-150114558	0.2261
NM_175571	chr7(.):150142961-150181483	0.1545
NR_034033	chr7(.):150125741-150150228	0.2247
NM_080838	chr8(.):134198311-134245053	0.1187
NM_003882	chr8(.):134198311-134246571	0.1214
NM_004103	chr8(.):27163998-27321903	0.1524
NM_173176	chr8(.):27178053-27321903	0.152
NM_173175	chr8(.):27178080-27321903	0.1521
NM_001002814	chr8(.):37711464-37762015	0.1299
NM_021623	chr8(.):38753752-38836430	0.1415
NM_015310	chr8(.):18379812-18876196	0.0977
NM_206909	chr8(.):18379812-18671405	0.1012
NM_018371	chr8(.):19256671-19545094	0.1155
NR_024040	chr8(.):19256671-19545261	0.1155
NM_001386	chr8(.):26430420-26520693	0.1163
NM_001197293	chr8(.):26366708-26520693	0.1121
NM_006228	chr8(.):28169648-28205868	0.1338
NM_001010906	chr8(.):27874480-27946388	0.1371
NM_024787	chr8(.):33400272-33429643	0.1425
NR_027638	chr8(.):38849504-38967779	0.1049
NM_005079	chr8(.):80942104-81088836	0.1521
NM_001135733	chr8(.):95933199-95966615	0.0782
NM_024094	chr8(.):120841180-120873170	0.1255
NM_022783	chr8(.):120880899-121068157	0.1401
NM_173685	chr8(.):126099082-126384367	0.1263
NM_003033	chr8(.):134462090-134589183	0.1333
NM_001134374	chr8(.):145081581-145107015	0.0845
NM_003970	chr8(.):1988157-2098380	0.1344
NM_022071	chr8(.):19166080-19258729	0.1241
NM_001174159	chr8(.):19166486-19258729	0.124
NM_171982	chr8(.):27137403-27173834	0.129
NM_018091	chr8(.):27945583-28053669	0.1065
NM_018660	chr8(.):28198101-28248977	0.129
NM_057158	chr8(.):29188616-29211322	0.1462
NM_001394	chr8(.):29188619-29213185	0.1414
NR_026765	chr8(.):29573775-29610625	0.1354
NM_025115	chr8(.):33351235-33375656	0.1288
NM_001102401	chr8(.):33351235-33375703	0.1288
NM_024025	chr8(.):33443853-33462439	0.1012
NM_018310	chr8(.):37696397-37712431	0.1392
NM_152413	chr8(.):37786799-37802647	0.0907
NR_003129	chr8(.):38452692-38463775	0.0967
NM_001024381	chr8(.):38841326-38859041	0.1257
NM_153692	chr8(.):38826667-38851181	0.102
NR_034003	chr8(.):61873679-61885307	0.0768
NM_057749	chr8(.):95887452-95912482	0.0794
NM_152416	chr8(.):96032220-96075938	0.0615
NM_024410	chr8(.):103558847-103578245	0.0528
NM_001032282	chr8(.):103656004-103671168	0.0756
NM_005655	chr8(.):103656004-103672983	0.0718
NM_148174	chr8(.):103833535-103881397	0.0703
NM_025195	chr8(.):126437562-126455644	0.1703
NM_014957	chr8(.):142133719-142210900	0.1086
NM_201378	chr8(.):144984320-145052697	0.1045
NM_032789	chr8(.):145046319-145065635	0.163
NM_000445	chr8(.):144984320-145055913	0.1078
NM_201381	chr8(.):144984320-145023905	0.1003
NM_201382	chr8(.):144984320-145023110	0.0997
NM_201383	chr8(.):144984320-145021692	0.0977
NM_201379	chr8(.):144984320-145033088	0.0991
NM_001009184	chr8(.):145059225-145072583	0.1267
NM_201384	chr8(.):144984320-145018758	0.098
NR_030383	chr8(.):145014358-145024447	0.1299
NM_201380	chr8(.):144984320-145030044	0.1003
NM_017570	chr8(.):145101166-145120584	0.0769
NM_002839	chr9(.):8309245-10617723	0.0924
NM_001497	chr9(.):33105638-33172356	0.1335
NM_001142287	chr9(.):91970705-92099611	0.1141
NM_006378	chr9(.):91987151-92099611	0.1154
NM_080546	chr9(.):108001928-108158682	0.1146
NM_053016	chr9(.):112537576-112718756	0.115
NM_001037293	chr9(.):112398067-112718756	0.1076
NM_007203	chr9(.):112537576-112939791	0.1262
NM_001004065	chr9(.):112805877-112939791	0.15
NM_005047	chr9(.):123573331-123610206	0.1247
NM_001006618	chr9(.):128278748-128474513	0.1148
NM_001006617	chr9(.):128194672-128474513	0.1106
NM_015033	chr9(.):132644465-132810473	0.1171
NM_198679	chr9(.):134447156-134590229	0.1151
NM_005312	chr9(.):134447156-134617925	0.1202
NM_001170	chr9(.):33379947-33407517	0.1211
NM_139235	chr9(.):33456350-33478941	0.1205
NM_004925	chr9(.):33436159-33452590	0.1349
NM_006705	chr9(.):92214926-92226469	0.1464
NR_033912	chr9(.):93820575-93842414	0.0839
NM_005384	chr9(.):94166326-94191144	0.1791
NM_001083603	chr9(.):98200263-98284247	0.1163
NM_001083606	chr9(.):98200263-98274699	0.1168
NM_001083607	chr9(.):98200263-98274481	0.1167
NM_001083605	chr9(.):98200263-98275322	0.1168
NM_000264	chr9(.):98200263-98275831	0.1163
NM_001012993	chr9(.):112956845-112975413	0.0929
NM_001136562	chr9(.):112882780-112939791	0.1606
NM_000608	chr9(.):117087068-117100536	0.0985
NM_030767	chr9(.):117091432-117161685	0.1385
NM_000607	chr9(.):117080302-117093759	0.089
NM_004888	chr9(.):117344993-117366152	0.1539
NM_153045	chr9(.):117368705-117413703	0.1325
NM_001244	chr9(.):117660123-117697770	0.1433
NM_005658	chr9(.):123659670-123694173	0.1374
NM_015651	chr9(.):123612930-123644606	0.1444
NM_001190945	chr9(.):123659670-123696451	0.1398
NM_001190947	chr9(.):123659670-123681850	0.134
NM_001009936	chr9(.):123626852-123644606	0.1692
NR_024408	chr9(.):123600319-123621651	0.1301
NM_173689	chr9(.):126113447-126146032	0.095
NM_001145001	chr9(.):127015195-127119719	0.1076
NM_001166168	chr9(.):127015529-127119719	0.1076
NM_001166167	chr9(.):127014884-127119719	0.1075
NM_001045476	chr9(.):127610754-127625160	0.128
NM_030978	chr9(.):127626483-127644696	0.1373
NM_007209	chr9(.):127615157-127629240	0.1329
NM_005489	chr9(.):130495595-130538621	0.1229
NM_001142532	chr9(.):130495595-130529697	0.1122
NM_001142533	chr9(.):130495595-130522583	0.1159
NM_001142531	chr9(.):130495595-130529719	0.1121
NM_001142534	chr9(.):130495595-130522561	0.1159
NM_170600	chr9(.):130495595-130546048	0.1293
NM_001085347	chr9(.):130488802-130502604	0.1516
NM_001018078	chr9(.):130560507-130581556	0.1076
NM_001261	chr9(.):130543304-130558052	0.1155
NM_004957	chr9(.):130560153-130581556	0.1087
NR_036055	chr9(.):130543196-130553286	0.1318
NM_001035254	chr9(.):130697860-130747812	0.1313
NM_003863	chr9(.):130692373-130705763	0.1434
NM_203305	chr9(.):130697860-130717993	0.1225
NM_001135219	chr9(.):130678807-130698076	0.1532
NM_173492	chr9(.):130678807-130694770	0.1659
NR_024425	chr9(.):130885807-130897913	0.172
NR_027812	chr9(.):130877971-130895712	0.156
NM_001006641	chr9(.):130825478-130876524	0.1391
NM_197956	chr9(.):130818511-130834599	0.1489
NM_001006643	chr9(.):130855835-130876524	0.0992
NM_001006642	chr9(.):130849127-130876524	0.1021
NM_052901	chr9(.):130855816-130876524	0.0994
NM_025072	chr9(.):130877971-130895474	0.1541
NR_033374	chr9(.):130868449-130886013	0.125
NM_016520	chr9(.):132584563-132602572	0.1324
NM_006676	chr9(.):132592695-132649107	0.1079
NM_001008563	chr9(.):132592756-132649107	0.1079
NM_032728	chr9(.):134160080-134189649	0.0948
NM_033387	chr9(.):134128464-134156906	0.1692
NM_017617	chr9(.):139383895-139445238	0.0894
NM_006125	chrX(.):11156516-11688821	0.0601
NM_013427	chrX(.):11150662-11688821	0.0601
NM_015691	chrX(.):9978794-10117518	0.0654
NM_001123384	chrX(.):39905498-40041582	0.0615
NM_024859	chrX(.):49014180-49028836	0.0823
NM_144495	chrX(.):48750194-48765420	0.0709
NM_001167990	chrX(.):48750212-48765420	0.071
NM_001099680	chrX(.):49015269-49028836	0.0832
NM_001032384	chrX(.):48750538-48765420	0.0711
NM_001167992	chrX(.):48750774-48765420	0.0716
NR_001568	chrX(.):70425034-70953962	0.0578
NM_001104544	chrX(.):119387504-119450391	0.0771
NM_015129	chrX(.):118745908-118832333	0.0766
NM_145800	chrX(.):118744687-118832333	0.0758
NM_005334	chrX(.):153208007-153241819	0.0827
NM_001830	chrX(.):10119984-10210699	0.0493
NM_138636	chrX(.):12919738-12946288	0.0463
NM_016562	chrX(.):12880201-12913480	0.0891
NR_030727	chrX(.):12915935-12966419	0.0563
NM_025159	chrX(.):30571940-30601033	0.0844
NM_000397	chrX(.):37634269-37677714	0.0888
NM_006520	chrX(.):37693088-37711889	0.0587
NM_017745	chrX(.):39905498-39961719	0.0653
NR_029636	chrX(.):45601420-45611530	0.0623
NR_029635	chrX(.):45600584-45610694	0.0615
NM_001167947	chrX(.):48745729-48760426	0.0759
NM_001042498	chrX(.):48755888-48774235	0.0815
NM_001136158	chrX(.):48774302-48819893	0.0938
NM_001136159	chrX(.):48774302-48820648	0.0935
NM_006875	chrX(.):48765458-48781413	0.1222
NM_004979	chrX(.):48813638-48833251	0.0692
NM_005660	chrX(.):48755458-48773917	0.0799
NM_001032289	chrX(.):48755889-48773933	0.0804
NM_015698	chrX(.):48964021-48985079	0.0672
NM_002668	chrX(.):49023183-49036468	0.0728
NM_003179	chrX(.):49039264-49061661	0.0606
NM_006150	chrX(.):49026905-49047776	0.0644
NR_029637	chrX(.):65233711-65243821	0.0754
NM_001100431	chrX(.):65236579-65264967	0.0555
NM_052957	chrX(.):70792873-70838433	0.059
NM_001142797	chrX(.):70830765-70843367	0.0654
NM_016500	chrX(.):75387770-75403033	0.0736
NM_006639	chrX(.):77523129-77588087	0.0644
NM_032553	chrX(.):78421468-78432726	0.0407
NR_030413	chrX(.):118775700-118785811	0.0729
NM_006777	chrX(.):119379606-119397251	0.0752
NM_001184742	chrX(.):119379609-119397251	0.0752
NM_003399	chrX(.):128867945-128908525	0.0639
NM_018990	chrX(.):128908891-128934176	0.0851
NM_003491	chrX(.):153190376-153205468	0.0788
NM_001666	chrX(.):153167829-153196714	0.0606
NM_002910	chrX(.):153195721-153215232	0.0684
NM_001025243	chrX(.):153270956-153290342	0.0748
NM_003492	chrX(.):153232990-153253646	0.0961
NR_031757	chrX(.):153280370-153290440	0.0636
NR_036175	chrX(.):153241548-153251627	0.0817
NR_036174	chrX(.):153241547-153251628	0.0817
NM_001110556	chrX(.):153571899-153608006	0.059
NM_000117	chrX(.):153602596-153614883	0.0719
NM_006730	chrX(.):153624578-153642575	0.0943
NM_001183	chrX(.):153651977-153669862	0.0657
NM_001009934	chrX(.):153624578-153645427	0.091
NR_000011	chrX(.):153623621-153633756	0.0846
NM_000116	chrX(.):153634876-153655063	0.0836
NR_026898	chrX(.):153621570-153635680	0.0747
NM_015892	chr10(.):125762181-125856930	0.1454
NM_014863	chr10(.):125774168-125856930	0.152
NM_031453	chr10(.):14555558-14821896	0.1165
NM_001083591	chr10(.):11201992-11383672	0.1708
NM_001025077	chr10(.):11042258-11383672	0.1439
NM_006561	chr10(.):11054892-11383672	0.1459
NM_024948	chr10(.):15815174-15907519	0.1307
NM_001002265	chr10(.):45947816-46095354	0.1138
NR_033842	chr10(.):45301471-45460137	0.1057
NM_032023	chr10(.):45450218-45495172	0.1498
NM_000698	chr10(.):45864628-45946563	0.1339
NM_001002266	chr10(.):45947816-46035819	0.1178
NM_032199	chr10(.):63656012-63861707	0.1314
NM_001198798	chr10(.):73851273-73980751	0.1121
NM_001198799	chr10(.):73851273-73981183	0.1119
NM_012095	chr10(.):75875014-75915826	0.1225
NM_006721	chr10(.):75905964-76474060	0.1031
NM_001123	chr10(.):75931443-76474060	0.1015
NM_020338	chr10(.):80823791-81081285	0.1081
NM_145868	chr10(.):81909879-81970328	0.1402
NM_001134363	chr10(.):112399154-112604227	0.1107
NM_007373	chr10(.):112674300-112778425	0.1198
NM_001030059	chr10(.):122211465-122354367	0.1014
NM_014661	chr10(.):126302862-126437930	0.1142
NR_027653	chr10(.):3813187-3832473	0.1569
NM_001098207	chr10(.):43876064-43897794	0.146
NM_004966	chr10(.):43876064-43909656	0.1589
NM_173160	chr10(.):43862091-43876783	0.0824
NM_001098204	chr10(.):43876064-43909696	0.1589
NM_001098208	chr10(.):43876064-43897279	0.1459
NM_001098205	chr10(.):43876064-43909332	0.1597
NM_001098206	chr10(.):43876064-43908299	0.1604
NR_026693	chr10(.):43927573-43983007	0.0963
NM_001123376	chr10(.):45401763-45435642	0.1042
NM_007021	chr10(.):45466708-45479330	0.1481
NM_001039380	chr10(.):45488145-45501470	0.1528
NM_006963	chr10(.):45491272-45505777	0.1572
NM_018055	chr10(.):72186691-72206465	0.0906
NM_014431	chr10(.):72233563-72333206	0.1351
NM_173473	chr10(.):73970805-74000618	0.1189
NM_019058	chr10(.):74028676-74040797	0.1137
NM_057157	chr10(.):94828231-94842641	0.1297
NM_183374	chr10(.):94816020-94833454	0.1005
NM_000783	chr10(.):94828646-94842641	0.1309
NM_020992	chr10(.):96992329-97055781	0.1364
NM_001114094	chr10(.):97946454-98036333	0.1235
NM_001017520	chr10(.):98059084-98103321	0.1037
NM_001083913	chr10(.):104498726-104581021	0.126
NM_017787	chr10(.):104530887-104581021	0.1268
NR_024552	chr10(.):105201542-105217162	0.1257
NM_001129742	chr10(.):105227560-105243997	0.15
NM_001001412	chr10(.):105208143-105223648	0.1286
NM_004210	chr10(.):105248734-105357309	0.1234
NM_005962	chr10(.):111980761-112052123	0.122
NM_001008541	chr10(.):111964988-112052123	0.1312
NM_005871	chr10(.):112047797-112069707	0.1287
NM_130439	chr10(.):111962362-112052123	0.1309
NM_004419	chr10(.):112252624-112276302	0.1846
NM_145341	chr10(.):112626595-112664764	0.1471
NM_001195307	chr10(.):112653487-112684124	0.1486
NM_001195306	chr10(.):112653487-112683694	0.1489
NR_026932	chr10(.):112623647-112635662	0.2
NR_024469	chr11(.):67080309-67164158	0.124
NM_001111018	chr11(.):19367270-20148147	0.1118
NM_006819	chr11(.):63948586-63977020	0.1474
NM_002335	chr11(.):68075107-68221743	0.0955
NM_001098517	chr11(.):115039344-115380241	0.1235
NM_002855	chr11(.):119526702-119604435	0.1186
NM_203285	chr11(.):119503807-119604435	0.1101
NM_181798	chr11(.):2477683-2875340	0.0967
NM_000218	chr11(.):2461220-2875340	0.0967
NM_003156	chr11(.):3871932-4119440	0.1203
NM_030962	chr11(.):9795213-10320754	0.1044
NM_175058	chr11(.):16804206-17040963	0.1173
NM_001143830	chr11(.):22683159-22839547	0.1234
NM_177553	chr11(.):22684653-22839547	0.1231
NM_005256	chr11(.):22691318-22839547	0.1187
NM_020229	chr11(.):45110563-45251903	0.1069
NM_001127457	chr11(.):45863668-45909796	0.1187
NM_021117	chr11(.):45863956-45909799	0.1188
NM_004811	chr11(.):58289343-58348390	0.1423
NM_001143995	chr11(.):58289343-58350639	0.1421
NM_206893	chr11(.):60547820-60573778	0.0787
NM_024092	chr11(.):60676370-60695915	0.1604
NM_024060	chr11(.):62196015-62319332	0.1089
NM_001077241	chr11(.):65137662-65155142	0.1302
NR_002819	chr11(.):65260232-65278939	0.2324
NM_012308	chr11(.):66881739-67030550	0.1213
NM_030930	chr11(.):67753574-67776593	0.155
NM_014824	chr11(.):72542789-72858143	0.119
NM_003369	chr11(.):75521211-75860282	0.1114
NM_001128620	chr11(.):77028059-77190108	0.1232
NR_027479	chr11(.):78142015-78290909	0.1108
NM_080491	chr11(.):77921335-78133868	0.1116
NM_014488	chr11(.):82687477-82787884	0.1512
NM_032427	chr11(.):95706439-96081344	0.1257
NM_001166	chr11(.):102212965-102254401	0.1135
NM_025164	chr11(.):116709117-116973993	0.1166
NM_015313	chr11(.):120202617-120365645	0.1168
NM_024556	chr11(.):126076618-126137879	0.1145
NM_002017	chr11(.):128558812-128688162	0.1498
NM_001167681	chr11(.):128557388-128688162	0.1487
NM_002939	chr11(.):489511-511821	0.1048
NM_203389	chr11(.):489511-512273	0.1045
NR_029623	chr11(.):563088-573198	0.0951
NM_003475	chr11(.):556449-569025	0.0936
NM_021920	chr11(.):621312-632173	0.0987
NR_026967	chr11(.):568807-580885	0.1052
NM_001130442	chr11(.):527241-540550	0.108
NM_021924	chr11(.):611564-630067	0.1135
NM_004031	chr11(.):607554-620728	0.1087
NM_001143993	chr11(.):555970-569025	0.0916
NM_004029	chr11(.):607554-620999	0.1082
NM_020901	chr11(.):571482-617222	0.1064
NM_173573	chr11(.):549849-565779	0.0866
NM_198075	chr11(.):532521-559916	0.0933
NM_182612	chr11(.):762222-782487	0.0923
NM_006755	chr11(.):742431-770024	0.1116
NR_002585	chr11(.):806680-816814	0.1363
NM_001025239	chr11(.):837823-872116	0.0981
NM_001025234	chr11(.):839080-872116	0.0977
NM_145886	chr11(.):794178-810250	0.1371
NM_016564	chr11(.):782109-795126	0.0998
NM_021128	chr11(.):834720-847529	0.1073
NM_139029	chr11(.):827951-843835	0.1097
NM_173584	chr11(.):822584-836991	0.1042
NM_024698	chr11(.):785474-801263	0.1183
NM_001004	chr11(.):804935-817876	0.1301
NM_001025237	chr11(.):839445-872116	0.0982
NM_020376	chr11(.):813900-830571	0.1203
NM_001191060	chr11(.):785474-802995	0.1173
NM_001191061	chr11(.):785474-803269	0.118
NM_001025235	chr11(.):837940-872116	0.0983
NR_027018	chr11(.):3824239-3852582	0.1086
NM_014489	chr11(.):3824765-3852582	0.1096
NM_001665	chr11(.):3843207-3867213	0.1154
NM_006284	chr11(.):6627072-6638445	0.1442
NM_000391	chr11(.):6628996-6645692	0.14
NM_003737	chr11(.):6637557-6682074	0.1124
NM_001014794	chr11(.):6619963-6637099	0.1607
NM_001014795	chr11(.):6620206-6637099	0.1622
NM_015324	chr11(.):6616151-6629811	0.1584
NM_003390	chr11(.):9590227-9616313	0.1247
NM_001143976	chr11(.):9591233-9616313	0.1197
NM_001124	chr11(.):10321641-10333923	0.2414
NM_022725	chr11(.):22639078-22652387	0.1307
NM_000610	chr11(.):35155416-35258949	0.1457
NM_001024844	chr11(.):44582140-44646315	0.1226
NR_026681	chr11(.):44990452-45004578	0.0766
NM_018389	chr11(.):45821640-45839567	0.1418
NR_027134	chr11(.):45787982-45798909	0.1353
NM_001145266	chr11(.):45820622-45839567	0.141
NM_000256	chr11(.):47347956-47379253	0.09
NM_003120	chr11(.):47371408-47405127	0.1032
NM_152264	chr11(.):47425045-47443051	0.1156
NM_002804	chr11(.):47435319-47453024	0.1194
NM_032645	chr11(.):47454314-47475730	0.0884
NM_000614	chr11(.):58385145-58398205	0.125
NR_024091	chr11(.):58341586-58398205	0.1423
NM_053023	chr11(.):58341586-58394023	0.1443
NM_004778	chr11(.):60613397-60628444	0.0983
NM_207341	chr11(.):60630014-60648164	0.1274
NM_024098	chr11(.):60604428-60623561	0.1632
NM_014502	chr11(.):60653019-60679061	0.1503
NM_016582	chr11(.):60699554-60724257	0.1169
NM_178031	chr11(.):60686912-60709631	0.0968
NM_022830	chr11(.):62337516-62364109	0.1443
NM_004739	chr11(.):62355674-62374303	0.1783
NM_001404	chr11(.):62322072-62346460	0.1692
NM_001620	chr11(.):62278373-62319332	0.1249
NM_004470	chr11(.):64003412-64016607	0.1537
NM_000932	chr11(.):64013994-64041924	0.1227
NM_005528	chr11(.):63992752-64006753	0.1481
NM_001160390	chr11(.):63986270-63998726	0.1444
NM_032344	chr11(.):63988737-64002488	0.1468
NM_004322	chr11(.):64032299-64057176	0.1352
NM_178443	chr11(.):63969151-63996363	0.1213
NM_057092	chr11(.):64004587-64016607	0.1607
NM_033310	chr11(.):64053792-64072503	0.1093
NM_003377	chr11(.):63997265-64011259	0.1732
NM_020155	chr11(.):64048581-64061972	0.1206
NM_001135208	chr11(.):64003603-64016607	0.1536
NM_001039496	chr11(.):64062862-64077239	0.1289
NM_001170726	chr11(.):64046810-64061972	0.1178
NM_001160393	chr11(.):63986270-63998341	0.1416
NM_001170881	chr11(.):64047284-64061972	0.1182
NM_001177358	chr11(.):64047282-64061972	0.1182
NM_138689	chr11(.):64006950-64019413	0.1635
NM_000244	chr11(.):64565985-64583188	0.1123
NM_130803	chr11(.):64565985-64583766	0.1124
NM_004579	chr11(.):64551608-64575713	0.0905
NM_017525	chr11(.):64586661-64617041	0.108
NM_130800	chr11(.):64565985-64583035	0.1131
NM_130802	chr11(.):64565985-64583213	0.1122
NR_029829	chr11(.):64653826-64663911	0.1118
NM_006795	chr11(.):64615207-64651191	0.1294
NR_029578	chr11(.):64653608-64663718	0.1119
NR_028272	chr11(.):65185268-65199003	0.3003
NR_030343	chr11(.):65206928-65217028	0.1843
NM_031904	chr11(.):65149040-65185995	0.116
NM_032223	chr11(.):65378782-65409910	0.1112
NM_001098785	chr11(.):65334819-65346669	0.1773
NM_021070	chr11(.):65301029-65330699	0.1244
NM_033455	chr11(.):65355325-65368467	0.1113
NM_001099409	chr11(.):65338508-65365116	0.1177
NM_002419	chr11(.):65360225-65386720	0.1027
NM_001048218	chr11(.):65287547-65311182	0.1098
NM_006396	chr11(.):65332942-65344239	0.1921
NM_014578	chr11(.):66819288-66844488	0.0992
NM_207354	chr11(.):67051761-67074955	0.1095
NM_017857	chr11(.):67065918-67085078	0.0994
NR_030767	chr11(.):67051815-67074955	0.1097
NM_001619	chr11(.):67028904-67059029	0.1479
NM_001161473	chr11(.):67771047-67801743	0.142
NM_006053	chr11(.):67805446-67823366	0.1307
NM_006019	chr11(.):67801482-67823366	0.1273
NM_002496	chr11(.):67793083-67809114	0.1502
NM_000694	chr11(.):67772789-67801743	0.141
NM_022338	chr11(.):68023802-68044469	0.1543
NM_032871	chr11(.):73082712-73113519	0.1161
NM_152222	chr11(.):73082404-73113519	0.1161
NM_014786	chr11(.):73014662-73085425	0.1126
NR_033347	chr11(.):82747505-82757640	0.1108
NM_001165	chr11(.):102183193-102213465	0.1448
NM_006235	chr11(.):111217980-111255157	0.154
NR_026691	chr11(.):117852105-117877199	0.1399
NM_000190	chr11(.):118950586-118969259	0.1637
NM_002105	chr11(.):118959584-118971177	0.1539
NM_001024382	chr11(.):118953696-118969259	0.1774
NM_001130991	chr11(.):118909895-118932925	0.1176
NM_015517	chr11(.):118987287-119010765	0.1127
NM_006389	chr11(.):118909895-118932916	0.1176
NM_014807	chr11(.):118973092-118992827	0.1503
NM_021729	chr11(.):118933492-118957688	0.1302
NM_001382	chr11(.):118962212-118977785	0.1772
NM_001142505	chr11(.):119015298-119038374	0.1044
NM_022169	chr11(.):119014749-119038374	0.1031
NM_203286	chr11(.):119540098-119604435	0.1254
NM_001198675	chr11(.):120190837-120209388	0.1521
NR_027288	chr11(.):122883273-122895319	0.1249
NM_006597	chr11(.):122923199-122937844	0.2038
NM_032795	chr11(.):126066988-126086587	0.1565
NM_003658	chr11(.):129240880-129327174	0.1326
NM_014325	chr12(.):109033886-109130295	0.1518
NM_152641	chr12(.):46118619-46306819	0.1215
NM_173591	chr12(.):80598232-80777870	0.1032
NM_001173982	chr12(.):104845691-105160792	0.1074
NM_014503	chr12(.):101668904-101785397	0.1124
NM_020375	chr12(.):4425358-4474190	0.1071
NM_018173	chr12(.):6414601-6442672	0.0984
NM_007273	chr12(.):7069516-7084891	0.1523
NR_015382	chr12(.):6543166-6565683	0.1511
NM_001144857	chr12(.):6416816-6442672	0.0991
NM_001273	chr12(.):6674247-6721551	0.1294
NM_001144856	chr12(.):6415098-6442672	0.0987
NM_001144831	chr12(.):7069514-7084916	0.1523
NM_016511	chr12(.):10218079-10256605	0.1246
NM_001987	chr12(.):11797787-12053325	0.1197
NM_031289	chr12(.):13232041-13253709	0.141
NM_006143	chr12(.):12808994-12854121	0.1163
NM_001080555	chr12(.):13232041-13261619	0.1445
NM_001423	chr12(.):13344601-13374708	0.1169
NM_152321	chr12(.):15061975-15096463	0.1079
NM_004572	chr12(.):32938679-33054780	0.1171
NM_139241	chr12(.):32650040-32803984	0.1259
NM_005164	chr12(.):39940021-40018843	0.1063
NM_001031748	chr12(.):40014971-40120720	0.1025
NM_001843	chr12(.):41081357-41469094	0.0961
NM_001033873	chr12(.):51634132-51668994	0.0985
NM_001031628	chr12(.):51634132-51669202	0.0983
NM_001128914	chr12(.):53840885-53879946	0.2006
NM_000966	chr12(.):53599352-53631036	0.1556
NM_001042728	chr12(.):53599352-53619150	0.1741
NM_001982	chr12(.):56468891-56502128	0.114
NM_013449	chr12(.):56984379-57035163	0.1275
NM_006576	chr12(.):58186159-58214852	0.1105
NM_001172697	chr12(.):58171527-58201639	0.1139
NM_018279	chr12(.):72074877-72102839	0.1378
NM_001731	chr12(.):92529053-92544673	0.2065
NM_005761	chr12(.):94537498-94704225	0.1434
NM_145913	chr12(.):101544993-101609016	0.0926
NM_020244	chr12(.):102086416-102127846	0.1125
NM_003299	chr12(.):104319188-104346703	0.1621
NM_014706	chr12(.):108910990-108960165	0.1419
NM_018984	chr12(.):109171465-109256359	0.131
NM_003959	chr12(.):123315038-123352507	0.0503
NM_001082959	chr12(.):125257173-125353519	0.0502
NM_001759	chr12(.):4377901-4419522	0.1547
NM_002342	chr12(.):6488356-6505732	0.0831
NM_001159576	chr12(.):6451008-6489390	0.1208
NM_001065	chr12(.):6432922-6456283	0.1383
NM_001038	chr12(.):6451008-6489905	0.1213
NM_001159575	chr12(.):6451008-6491523	0.1192
NM_014231	chr12(.):6566403-6584843	0.186
NM_001193457	chr12(.):6643693-6670249	0.1203
NM_006170	chr12(.):6661036-6682480	0.1469
NM_001242	chr12(.):6549050-6565884	0.1663
NM_014865	chr12(.):6598297-6646132	0.1343
NM_016497	chr12(.):6596315-6607471	0.1366
NR_004387	chr12(.):6614387-6624717	0.111
NM_018009	chr12(.):6556176-6576488	0.1772
NM_001142961	chr12(.):6723000-6745815	0.1114
NM_016162	chr12(.):6754703-6777308	0.1171
NM_032489	chr12(.):6742241-6761580	0.0906
NR_003012	chr12(.):6685638-6695775	0.1038
NM_020400	chr12(.):6723000-6750297	0.1081
NR_027483	chr12(.):6972277-6985110	0.1488
NM_001975	chr12(.):7018613-7037859	0.1493
NM_002831	chr12(.):7055433-7075479	0.1945
NM_001159287	chr12(.):6971583-6985110	0.1457
NR_029779	chr12(.):7067861-7077929	0.157
NM_080548	chr12(.):7050739-7075479	0.2033
NM_001146316	chr12(.):6975099-6987449	0.1525
NM_000365	chr12(.):6971692-6985110	0.1466
NM_001007026	chr12(.):7028625-7056484	0.1692
NM_006992	chr12(.):7008896-7028406	0.1256
NM_001940	chr12(.):7032479-7056484	0.1606
NM_032641	chr12(.):6975099-6987521	0.1527
NR_003010	chr12(.):7071499-7081769	0.1493
NR_033796	chr12(.):6988845-6999902	0.1099
NR_002803	chr12(.):6988144-6998768	0.1025
NM_138425	chr12(.):7048202-7060165	0.2042
NR_029682	chr12(.):7068259-7078354	0.1485
NM_006331	chr12(.):7074943-7090165	0.1401
NR_036052	chr12(.):9387065-9397147	0.0894
NR_033399	chr12(.):9565286-9605768	0.1453
NM_001099431	chr12(.):10140661-10156899	0.1114
NM_207345	chr12(.):10178275-10223565	0.1404
NM_001129998	chr12(.):10158230-10176399	0.0898
