GENE_ID	locusLine	bin_1_36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
NM_001111283	chr12(.):102784644-102879378	0.1175
NM_001111284	chr12(.):102784644-102877429	0.116
NM_001111285	chr12(.):102806453-102879378	0.1289
NM_007076	chr12(.):108904050-108918380	0.1636
NM_213595	chr12(.):108951293-108968160	0.2637
NM_181724	chr12(.):108978621-108996894	0.1077
NM_003006	chr12(.):109010679-109032670	0.253
NM_001161331	chr12(.):109180694-109226327	0.1194
NM_019034	chr12(.):122210659-122236594	0.0765
NR_002809	chr12(.):122228172-122246390	0.0907
NM_015048	chr12(.):122237637-122275562	0.0569
NM_024667	chr12(.):123344874-123385712	0.1235
NM_021009	chr12(.):125391191-125404587	0.1265
NM_032436	chr13(.):115074964-115097803	0.1582
NM_000820	chr13(.):114518521-114572046	0.1533
NM_152719	chr13(.):46271445-46293693	0.0852
NM_001143945	chr13(.):114518521-114544017	0.1126
NM_001143946	chr13(.):114518521-114541714	0.1152
NR_024609	chr13(.):114581609-114631485	0.1416
NM_023011	chr13(.):115042077-115076283	0.148
NM_003903	chr13(.):114995361-115043150	0.1477
NM_001012706	chr14(.):50443429-50479238	0.0789
NM_001080414	chr14(.):91732666-91889133	0.0922
NM_024496	chr14(.):77485885-77500034	0.1015
NM_005065	chr14(.):81934238-82005205	0.0895
NM_152592	chr14(.):95878830-95947173	0.0653
NR_003002	chr14(.):95994691-96004966	0.0734
NR_001459	chr14(.):95994248-96006209	0.0704
NM_016417	chr14(.):95996322-96016055	0.0659
NM_025268	chr14(.):105987952-106001539	0.0957
NM_144508	chr15(.):40881446-40959881	0.114
NM_001103184	chr15(.):33052746-33365085	0.1156
NM_001211	chr15(.):40448209-40518337	0.1239
NM_019600	chr15(.):52868517-52975820	0.133
NM_025201	chr15(.):65129081-65165201	0.1174
NM_001004439	chr15(.):68589041-68729492	0.0972
NM_001142443	chr15(.):74917898-74993386	0.1221
NM_006465	chr15(.):74828547-74895472	0.146
NM_172217	chr15(.):81512639-81610104	0.1463
NM_001172128	chr15(.):81484218-81610104	0.134
NM_014630	chr15(.):85286817-85354663	0.1108
NM_007011	chr15(.):89626380-89750591	0.1347
NM_198526	chr15(.):90539751-90630432	0.1534
NM_000875	chr15(.):99187760-99512759	0.1044
NM_015995	chr15(.):31614082-31675102	0.1489
NM_003134	chr15(.):40322890-40336389	0.1342
NM_001003942	chr15(.):40375091-40403287	0.184
NM_033503	chr15(.):40375091-40403639	0.184
NM_001003940	chr15(.):40375091-40406075	0.1823
NM_001080791	chr15(.):40840297-40862252	0.1919
NM_152260	chr15(.):40856536-40871661	0.156
NR_002208	chr15(.):40819082-40829749	0.1074
NM_001160227	chr15(.):44849893-44960876	0.1283
NM_001145112	chr15(.):44952929-44974086	0.1858
NM_182985	chr15(.):45023559-45065025	0.1034
NM_004048	chr15(.):44998684-45015357	0.1952
NM_198524	chr15(.):56652643-56743072	0.1336
NM_182703	chr15(.):65199100-65256041	0.1186
NM_017882	chr15(.):68494329-68527080	0.1396
NM_015322	chr15(.):68565140-68588640	0.1831
NM_003992	chr15(.):74895712-74927542	0.1407
NM_001130028	chr15(.):74902334-74927542	0.1531
NM_001127190	chr15(.):75069424-75100539	0.1939
NM_000761	chr15(.):75036183-75053941	0.1075
NM_000499	chr15(.):75006882-75022877	0.1144
NM_001099436	chr15(.):75123458-75140552	0.122
NM_021819	chr15(.):75100193-75123099	0.1057
NM_001030005	chr15(.):75113950-75129136	0.1016
NM_004513	chr15(.):81584253-81610104	0.2181
NM_181900	chr15(.):81600006-81621524	0.1811
NM_014300	chr15(.):85207774-85264674	0.1182
NM_022767	chr15(.):89159526-89180512	0.1599
NR_029606	chr15(.):89150055-89160165	0.0935
NM_002201	chr15(.):89177038-89203879	0.1797
NR_031590	chr15(.):89146337-89156428	0.0807
NM_002168	chr15(.):90622211-90650708	0.1645
NM_198925	chr15(.):90739561-90777892	0.1218
NM_001013657	chr15(.):90772486-90790312	0.1176
NM_020210	chr15(.):90723151-90777892	0.1428
NM_006384	chr15(.):90768476-90782279	0.1196
NR_033769	chr15(.):93333713-93345338	0.1132
NM_014918	chr15(.):101710927-101797137	0.1426
NM_016373	chr16(.):78128550-79251564	0.0524
NM_013399	chr16(.):4555676-4593816	0.157
NM_001199054	chr16(.):4555676-4593471	0.1577
NM_015914	chr16(.):11767942-11841648	0.2166
NM_013302	chr16(.):22212591-22305066	0.1067
NM_000336	chr16(.):23308590-23397620	0.1525
NM_000078	chr16(.):56990834-57022756	0.1294
NM_001191022	chr16(.):67591309-67678088	0.1223
NM_012320	chr16(.):68274246-68299961	0.1909
NM_002661	chr16(.):81807929-81996899	0.0617
NM_001127205	chr16(.):4540858-4565348	0.1461
NM_001127204	chr16(.):4521340-4565348	0.1385
NM_001127206	chr16(.):4519718-4565348	0.1356
NM_020677	chr16(.):4506694-4529896	0.1097
NM_001145011	chr16(.):4601490-4655318	0.105
NM_003498	chr16(.):11757288-11778015	0.2008
NM_014153	chr16(.):11839441-11896114	0.1359
NM_001130007	chr16(.):11956984-12015519	0.1177
NM_001130006	chr16(.):11956984-12014825	0.1171
NM_001192	chr16(.):12053963-12066925	0.2392
NM_032167	chr16(.):12065601-12152141	0.127
NM_001039182	chr16(.):29459913-29471285	0.2179
NM_001017389	chr16(.):29462126-29481280	0.2083
NM_003166	chr16(.):29462126-29481301	0.209
NM_178044	chr16(.):29460821-29474545	0.2084
NR_002454	chr16(.):29455665-29466236	0.1916
NR_037608	chr16(.):29461411-29481301	0.2064
NM_001017390	chr16(.):29466206-29481301	0.1846
NR_024370	chr16(.):29870003-29884374	0.1182
NM_002383	chr16(.):29812854-29827504	0.1602
NR_015396	chr16(.):29870154-29884374	0.119
NM_145239	chr16(.):29818408-29832202	0.1727
NM_007317	chr16(.):29797057-29821706	0.1424
NM_006319	chr16(.):29864677-29879578	0.123
NM_024516	chr16(.):29822527-29838816	0.1664
NM_152338	chr16(.):29784560-29796840	0.1373
NM_005115	chr16(.):29826714-29864360	0.1275
NM_001039182	chr16(.):30199255-30210627	0.2072
NM_178044	chr16(.):30200163-30213887	0.2044
NM_003166	chr16(.):30201468-30220650	0.1988
NM_001017389	chr16(.):30201468-30220620	0.1988
NM_001193333	chr16(.):30189730-30205396	0.1912
NR_002454	chr16(.):30195004-30205575	0.2194
NR_037608	chr16(.):30200753-30220650	0.1979
NR_002555	chr16(.):30229349-30261932	0.1311
NM_001017390	chr16(.):30205548-30220650	0.1902
NM_138447	chr16(.):30609699-30626682	0.1445
NM_024031	chr16(.):30657240-30672734	0.1831
NM_001105079	chr16(.):30670777-30687131	0.1156
NR_002966	chr16(.):30716857-30726986	0.1055
NM_006662	chr16(.):30705461-30756450	0.1185
NM_001126108	chr16(.):56894118-56954762	0.1652
NM_001010989	chr16(.):56960747-56982793	0.2319
NM_032206	chr16(.):57018409-57122436	0.1241
NM_001172643	chr16(.):66536905-66589194	0.1625
NM_001172644	chr16(.):66536905-66589315	0.1626
NM_052999	chr16(.):66595349-66618038	0.1014
NM_181641	chr16(.):66581471-66604971	0.144
NM_181271	chr16(.):66595293-66618038	0.1013
NM_001040138	chr16(.):66581465-66605154	0.1437
NM_001193524	chr16(.):67566364-67585691	0.1682
NM_001193523	chr16(.):67558539-67585691	0.1567
NM_001193522	chr16(.):67557719-67585691	0.1576
NM_024519	chr16(.):67557716-67585691	0.1576
NM_024939	chr16(.):68257449-68275136	0.1318
NM_001184824	chr16(.):68339876-68396169	0.1275
NM_003983	chr16(.):68293422-68340722	0.1656
NM_032178	chr16(.):68329517-68349868	0.1318
NM_021962	chr17(.):901758-1088131	0.1202
NM_001159746	chr17(.):901758-1095616	0.1212
NM_003342	chr17(.):4167511-4274969	0.1177
NM_003204	chr17(.):46120685-46143907	0.1668
NM_022066	chr17(.):74380612-74454288	0.1196
NM_020761	chr17(.):78513624-78945173	0.0976
NM_001092	chr17(.):901758-1017324	0.1199
NM_005022	chr17(.):4843946-4856825	0.1637
NM_015670	chr17(.):7460318-7480287	0.1626
NM_000267	chr17(.):29416944-29709695	0.1152
NM_002544	chr17(.):29616667-29629380	0.1279
NM_183232	chr17(.):37916198-38025441	0.1624
NR_027774	chr17(.):43508265-43573146	0.1351
NM_030802	chr17(.):47782686-47846518	0.1544
NM_017763	chr17(.):56426037-56499931	0.1283
NM_001433	chr17(.):62115389-62212502	0.1964
NM_014960	chr17(.):66250322-66422000	0.1015
NR_036488	chr17(.):70394462-70593943	0.1155
NM_004252	chr17(.):72739762-72770499	0.176
NM_001081461	chr17(.):74703913-74727881	0.1325
NM_001163075	chr17(.):76137433-76167364	0.161
NM_017456	chr17(.):76665129-76783376	0.1671
NM_024648	chr17(.):80342085-80381513	0.1221
NM_020310	chr17(.):2282353-2309258	0.1336
NR_028335	chr17(.):2305274-2323730	0.1091
NM_000080	chr17(.):4796063-4811369	0.0985
NM_001145536	chr17(.):4797947-4811227	0.1075
NM_001165417	chr17(.):4835425-4848462	0.1631
NM_000173	chr17(.):4830591-4843325	0.1363
NM_015528	chr17(.):4838629-4853517	0.1725
NM_006612	chr17(.):4896242-4936694	0.097
NM_015099	chr17(.):4866286-4895960	0.1472
NM_001171168	chr17(.):4866286-4895665	0.1479
NM_053013	chr17(.):4849383-4865426	0.1291
NM_001167985	chr17(.):4886424-4905905	0.119
NM_004890	chr17(.):4857520-4876132	0.1441
NM_001143775	chr17(.):7141905-7159995	0.1754
NM_015982	chr17(.):7186570-7202876	0.113
NM_001185023	chr17(.):7158221-7171264	0.1044
NM_001185022	chr17(.):7158221-7171512	0.1046
NM_001128827	chr17(.):7088209-7125928	0.122
NM_000018	chr17(.):7118152-7133585	0.1404
NM_004422	chr17(.):7123660-7142863	0.1374
NM_007278	chr17(.):7138737-7150753	0.1803
NM_024297	chr17(.):7133346-7147825	0.1852
NM_001365	chr17(.):7088209-7128369	0.1206
NM_203415	chr17(.):7150371-7168259	0.1336
NM_015362	chr17(.):7150550-7168259	0.1339
NM_001042	chr17(.):7180053-7196367	0.1265
NM_015343	chr17(.):7141905-7160259	0.1737
NR_029896	chr17(.):7121615-7131698	0.153
NM_001143762	chr17(.):7206693-7220782	0.1749
NM_032442	chr17(.):7213950-7237638	0.1577
NM_198154	chr17(.):7253496-7265538	0.1129
NM_001143761	chr17(.):7206287-7220782	0.1708
NM_001002914	chr17(.):7250207-7263262	0.1185
NM_001143760	chr17(.):7205317-7220782	0.1649
NM_014716	chr17(.):7234847-7259793	0.1442
NM_001970	chr17(.):7205855-7220782	0.169
NM_004489	chr17(.):7210977-7223658	0.1587
NM_003809	chr17(.):7447374-7466207	0.1523
NM_001198623	chr17(.):7456608-7469925	0.1444
NM_001040059	chr17(.):7477805-7490429	0.2111
NM_001146281	chr17(.):7528452-7541700	0.1243
NM_006942	chr17(.):7486497-7498488	0.1184
NR_002918	chr17(.):7473030-7483165	0.2104
NM_133491	chr17(.):7524555-7536194	0.1168
NR_002604	chr17(.):7475128-7485276	0.2274
NM_001251	chr17(.):7477804-7490429	0.211
NM_004860	chr17(.):7489547-7523215	0.1127
NR_002912	chr17(.):7476272-7486409	0.2177
NM_001416	chr17(.):7471056-7487324	0.2021
NR_027463	chr17(.):7512381-7541700	0.133
NR_027462	chr17(.):7526286-7541700	0.1163
NR_024603	chr17(.):7481964-7496527	0.1521
NM_012452	chr17(.):16837397-16880402	0.1643
NM_001102664	chr17(.):19135689-19245028	0.1264
NM_015681	chr17(.):19241482-19271046	0.1156
NR_031591	chr17(.):19242818-19252887	0.0914
NM_015276	chr17(.):20897905-20951352	0.1292
NR_000010	chr17(.):27044599-27054671	0.2082
NR_000009	chr17(.):27045698-27055772	0.2319
NM_031934	chr17(.):27036298-27049908	0.1723
NM_001142625	chr17(.):27036298-27050286	0.1728
NM_000984	chr17(.):27041999-27056374	0.2134
NM_138463	chr17(.):27046365-27058230	0.2188
NR_000014	chr17(.):27045446-27055509	0.2319
NR_000013	chr17(.):27042567-27052634	0.1994
NM_004295	chr17(.):27066022-27082976	0.1472
NM_152465	chr17(.):27025533-27043872	0.12
NR_024579	chr17(.):27036298-27050251	0.1723
NM_001160407	chr17(.):27046365-27058949	0.2099
NM_178170	chr17(.):27050831-27074784	0.1518
NM_006495	chr17(.):29625787-29646130	0.1879
NM_014210	chr17(.):29638427-29653767	0.1908
NM_002981	chr17(.):32682398-32695252	0.1801
NM_005408	chr17(.):32678470-32690629	0.1286
NM_005623	chr17(.):32641065-32653421	0.1079
NM_002983	chr17(.):34410602-34422506	0.2375
NM_002988	chr17(.):34386642-34403841	0.129
NM_002984	chr17(.):34426219-34438014	0.2626
NM_021006	chr17(.):34517267-34529156	0.3105
NM_001001418	chr17(.):34576084-34597027	0.2507
NM_001001435	chr17(.):34533467-34545274	0.295
NM_001001437	chr17(.):34517267-34529147	0.3105
NM_001001417	chr17(.):34488060-34508988	0.2559
NM_021006	chr17(.):34618841-34630730	0.3081
NM_001001437	chr17(.):34618841-34630721	0.3076
NM_001001435	chr17(.):34635033-34646840	0.3241
NM_001001418	chr17(.):34741118-34813091	0.2016
NM_005310	chr17(.):37889186-37908538	0.1177
NM_001030002	chr17(.):37889589-37908538	0.1175
NM_032339	chr17(.):37880408-37891788	0.1193
NM_018530	chr17(.):38055847-38078793	0.1167
NM_001042471	chr17(.):38055847-38079903	0.1185
NM_198844	chr17(.):38019454-38039149	0.1486
NM_001145301	chr17(.):38469472-38518895	0.1505
NM_152219	chr17(.):38511904-38525945	0.1048
NM_000964	chr17(.):38460422-38518895	0.1534
NM_001024809	chr17(.):38493270-38518895	0.1094
NM_001254	chr17(.):38439145-38464413	0.152
NM_152343	chr17(.):43326759-43344479	0.104
NM_005892	chr17(.):43294291-43329683	0.1558
NR_024434	chr17(.):43320302-43350997	0.1142
NR_024435	chr17(.):43334557-43350997	0.104
NM_174919	chr17(.):43501717-43515282	0.1572
NM_199282	chr17(.):43466267-43508012	0.1236
NM_001159330	chr17(.):43466267-43488449	0.131
NR_036199	chr17(.):43547728-43557801	0.1073
NR_029687	chr17(.):46109526-46119613	0.0999
NM_016429	chr17(.):46098532-46120152	0.1333
NM_152244	chr17(.):46179919-46205105	0.1271
NM_013323	chr17(.):46179946-46205105	0.1271
NM_006807	chr17(.):46142413-46183560	0.1265
NM_001127228	chr17(.):46142413-46183883	0.1256
NM_005827	chr17(.):47773689-47790282	0.1483
NM_001199155	chr17(.):47860980-47911458	0.1239
NM_000250	chr17(.):56342216-56363296	0.1218
NM_004758	chr17(.):56373593-56411152	0.1603
NM_003168	chr17(.):56417538-56434563	0.1998
NR_029683	chr17(.):56403592-56413679	0.2879
NM_001099787	chr17(.):62074954-62102994	0.1285
NM_000873	chr17(.):62074954-62089283	0.1053
NR_004380	chr17(.):62218437-62228517	0.1694
NR_002995	chr17(.):62218698-62228831	0.173
NR_036199	chr17(.):62813147-62823220	0.1081
NR_027283	chr17(.):66189800-66201443	0.1156
NM_016627	chr17(.):66239144-66258305	0.1594
NM_001174166	chr17(.):66258166-66292405	0.1033
NR_033876	chr17(.):70589179-70641611	0.1211
NM_001163989	chr17(.):72727958-72748474	0.1765
NM_001006638	chr17(.):72728355-72748474	0.1779
NM_139018	chr17(.):72685451-72714108	0.1065
NM_175738	chr17(.):72662255-72748474	0.1291
NR_037409	chr17(.):72739751-72749838	0.206
NM_017728	chr17(.):72767621-72840922	0.1049
NM_015654	chr17(.):72761685-72777470	0.1371
NM_173547	chr17(.):73880040-73898054	0.1147
NM_033452	chr17(.):73865244-73879656	0.1606
NM_012478	chr17(.):73836779-73856501	0.1327
NM_199242	chr17(.):73818307-73845798	0.1033
NM_032478	chr17(.):73889723-73906181	0.1242
NM_024599	chr17(.):74461974-74502509	0.1459
NM_134268	chr17(.):74518439-74538782	0.1265
NM_001166579	chr17(.):74444432-74471199	0.1271
NM_001088	chr17(.):74458629-74471199	0.1271
NM_001005498	chr17(.):74461974-74488991	0.1489
NM_001077620	chr17(.):74531120-74546458	0.1209
NR_033357	chr17(.):74518667-74546458	0.1302
NM_001008529	chr17(.):74670650-74712056	0.1139
NM_003016	chr17(.):74725198-74738493	0.1892
NM_015167	chr17(.):74709524-74727881	0.1469
NR_030366	chr17(.):74727531-74737630	0.2102
NM_001080510	chr17(.):74717949-74734962	0.1736
NM_024311	chr17(.):74728782-74780338	0.1409
NR_027058	chr17(.):75079724-75096068	0.2113
NR_003013	chr17(.):75080388-75090575	0.2332
NM_001143998	chr17(.):75132004-75218181	0.1774
NM_001144001	chr17(.):75176294-75218181	0.1715
NM_152468	chr17(.):76121858-76144049	0.1834
NM_007267	chr17(.):76103998-76133488	0.1462
NM_001127198	chr17(.):76103998-76129861	0.1411
NM_001145529	chr17(.):76222390-76242068	0.1202
NM_001010982	chr17(.):76178436-76208782	0.1086
NM_001012270	chr17(.):76205276-76226716	0.1156
NM_003258	chr17(.):76165159-76188285	0.1674
NM_004710	chr17(.):76159670-76174009	0.2009
NR_002219	chr17(.):76205320-76225783	0.115
NM_001145526	chr17(.):76178442-76208782	0.1086
NR_027083	chr17(.):76178397-76198641	0.1137
NM_001100407	chr17(.):80395462-80413707	0.1418
NM_001193655	chr17(.):80395462-80412602	0.1433
NM_001038618	chr17(.):80411059-80451143	0.1363
NM_001083608	chr17(.):80411539-80451143	0.1366
NM_173620	chr17(.):80371251-80405516	0.1215
NR_036519	chr17(.):80402590-80413707	0.173
NM_000633	chr18(.):60785578-60991613	0.1476
NM_001083625	chr18(.):9131757-9290206	0.1472
NM_021074	chr18(.):9097627-9139343	0.1986
NM_005904	chr18(.):46441222-46482081	0.1882
NM_001190823	chr18(.):46441222-46474177	0.1961
NM_001190822	chr18(.):46441222-46480703	0.1905
NM_030973	chr19(.):50316535-50345237	0.1191
NM_001039846	chr19(.):2091867-2104583	0.2154
NM_019112	chr19(.):1035101-1070570	0.1918
NM_003331	chr19(.):10456203-10496248	0.1072
NM_001164605	chr19(.):35640844-35665788	0.1128
NM_018028	chr19(.):39828107-39880537	0.1101
NM_014164	chr19(.):35640624-35665788	0.1119
NR_028406	chr19(.):35640671-35665788	0.1121
NM_020695	chr19(.):1810244-1853452	0.1579
NM_052847	chr19(.):2506217-2707746	0.1764
NM_001128848	chr19(.):11089827-11177958	0.1137
NM_001128849	chr19(.):11066807-11177958	0.1167
NM_001128844	chr19(.):11066597-11177958	0.1166
NM_002501	chr19(.):13101583-13214610	0.1083
NM_014975	chr19(.):12944258-12990766	0.1128
NM_032855	chr19(.):16239837-16274377	0.2038
NM_021235	chr19(.):16467407-16587762	0.1321
NM_006387	chr19(.):16623699-16658263	0.1027
NM_001398	chr19(.):39301061-39327497	0.1085
NM_007040	chr19(.):41765119-41818811	0.1454
NM_144732	chr19(.):41763390-41818811	0.1432
NM_001031749	chr19(.):44295078-44311613	0.1078
NM_006801	chr19(.):48880826-48899810	0.1804
NM_152359	chr19(.):50189406-50221988	0.0897
NM_001136052	chr19(.):50189400-50221988	0.0897
NM_001161440	chr19(.):55687614-55725874	0.1143
NM_024100	chr19(.):979327-999569	0.188
NM_004368	chr19(.):1021297-1044064	0.2328
NM_033420	chr19(.):1004649-1026141	0.1784
NM_138690	chr19(.):995436-1014723	0.1314
NM_012292	chr19(.):1062173-1091627	0.1815
NM_001280	chr19(.):1264266-1278171	0.2559
NM_017914	chr19(.):1270519-1284243	0.2178
NM_177401	chr19(.):1243551-1264142	0.1733
NM_001001975	chr19(.):1236748-1249824	0.1949
NM_001405	chr19(.):1281167-1304944	0.1328
NM_152769	chr19(.):1224946-1242990	0.1391
NR_027271	chr19(.):1262469-1275259	0.2358
NR_023313	chr19(.):1264266-1279809	0.2467
NM_001136139	chr19(.):1604291-1655286	0.168
NM_003200	chr19(.):1604291-1657326	0.1691
NM_006830	chr19(.):1592153-1610483	0.1997
NM_138813	chr19(.):1777073-1817270	0.1404
NM_001178002	chr19(.):1777073-1817199	0.1404
NR_031730	chr19(.):1811157-1821237	0.1622
NR_034114	chr19(.):1817087-1829542	0.1327
NM_031918	chr19(.):1847397-1868564	0.2015
NM_138422	chr19(.):1900416-1918446	0.1681
NM_001130111	chr19(.):1871974-1890518	0.1745
NM_079834	chr19(.):1900372-1931012	0.1779
NM_017572	chr19(.):2032469-2056243	0.1864
NM_017797	chr19(.):1980446-2020702	0.1497
NM_130807	chr19(.):2066034-2101269	0.2788
NM_004152	chr19(.):2264519-2278487	0.1913
NM_018049	chr19(.):2228154-2241328	0.2207
NM_000479	chr19(.):2244112-2257072	0.1635
NM_198532	chr19(.):2269630-2287181	0.1646
NR_031596	chr19(.):2229060-2239148	0.2294
NM_007165	chr19(.):2231815-2253678	0.1931
NM_144616	chr19(.):2247249-2261422	0.2161
NM_001101391	chr19(.):2284773-2313156	0.1467
NR_036207	chr19(.):2245637-2255717	0.1428
NM_001379	chr19(.):10239021-10310755	0.1138
NM_004230	chr19(.):10327108-10346948	0.1578
NR_036206	chr19(.):10336088-10346161	0.1367
NM_001544	chr19(.):10392649-10404198	0.1244
NM_015956	chr19(.):10357639-10375721	0.1317
NM_000201	chr19(.):10376516-10402291	0.1111
NM_007065	chr19(.):10496808-10519271	0.1147
NM_001111307	chr19(.):10526332-10585307	0.129
NM_001111309	chr19(.):10538110-10585307	0.1115
NM_001111308	chr19(.):10536520-10585307	0.1133
NR_031592	chr19(.):10509133-10519214	0.1389
NM_006202	chr19(.):10558632-10585307	0.1026
NM_024029	chr19(.):11028443-11044357	0.1166
NM_138358	chr19(.):11034423-11045916	0.1305
NM_001195800	chr19(.):11195037-11249505	0.1427
NM_001080997	chr19(.):12931296-12946207	0.1211
NM_013312	chr19(.):12868816-12891434	0.1288
NM_181738	chr19(.):12906426-12917694	0.1635
NM_017682	chr19(.):12858406-12874271	0.1062
NM_002229	chr19(.):12897309-12909125	0.1859
NM_031429	chr19(.):12931295-12951230	0.1246
NM_006397	chr19(.):12912427-12929462	0.1169
NM_005809	chr19(.):12902633-12917694	0.179
NM_052850	chr19(.):13059971-13073050	0.1321
NM_001105578	chr19(.):13004893-13035086	0.1309
NM_000159	chr19(.):12996973-13015783	0.1334
NM_004461	chr19(.):13028283-13049558	0.1562
NM_005053	chr19(.):13051653-13069455	0.154
NM_006563	chr19(.):12990236-13003017	0.1753
NM_152654	chr19(.):13075431-13090567	0.1373
NM_004343	chr19(.):13044413-13060304	0.1634
NM_023072	chr19(.):13901273-13948044	0.1124
NR_029613	chr19(.):13980512-13990622	0.1248
NR_036515	chr19(.):13940329-13952103	0.1448
NM_001098622	chr19(.):13982949-13996571	0.1582
NR_030179	chr19(.):13980688-13990825	0.1285
NR_029497	chr19(.):13942100-13952173	0.152
NR_029495	chr19(.):13942400-13952473	0.1574
NR_029501	chr19(.):13942253-13952331	0.1552
NM_005370	chr19(.):16217489-16249445	0.1702
NM_001145160	chr19(.):16173316-16218813	0.1475
NR_024335	chr19(.):16139522-16157918	0.1051
NR_024336	chr19(.):16140288-16157918	0.1076
NM_003290	chr19(.):16182134-16218813	0.1408
NM_032493	chr19(.):16303664-16351156	0.0962
NM_054113	chr19(.):16267178-16289286	0.1457
NM_014077	chr19(.):16291234-16307857	0.1234
NM_032207	chr19(.):16602204-16637163	0.1049
NM_145046	chr19(.):16584874-16612003	0.101
NM_024881	chr19(.):16655647-16688193	0.114
NM_004831	chr19(.):16680717-16744015	0.1667
NM_015925	chr19(.):35734558-35763867	0.1211
NM_152481	chr19(.):35710703-35724628	0.0909
NM_006149	chr19(.):39287310-39308740	0.0946
NM_012237	chr19(.):39364194-39395463	0.1197
NM_001005335	chr19(.):39322027-39347979	0.1436
NM_001001716	chr19(.):39385614-39404534	0.118
NM_001533	chr19(.):39322027-39345617	0.1475
NM_001193286	chr19(.):39364194-39395502	0.1196
NR_034146	chr19(.):39364194-39389795	0.1112
NM_001195833	chr19(.):39353471-39373919	0.1168
NM_003407	chr19(.):39892486-39905045	0.2128
NM_003169	chr19(.):39931287-39972308	0.1339
NM_001130825	chr19(.):39931185-39972308	0.1343
NM_019088	chr19(.):39871269-39886679	0.129
NM_017592	chr19(.):39876962-39896203	0.1854
NM_001020	chr19(.):39918846-39931618	0.1838
NM_022835	chr19(.):39898749-39924055	0.1498
NM_052848	chr19(.):41811093-41835788	0.1505
NM_000660	chr19(.):41831811-41864831	0.1282
NM_001098506	chr19(.):42077530-42098197	0.1279
NM_019612	chr19(.):44215213-44229169	0.0925
NM_019108	chr19(.):44230300-44264142	0.1255
NM_002250	chr19(.):44265684-44290409	0.1344
NM_144577	chr19(.):48794708-48828332	0.1349
NM_018273	chr19(.):48830615-48872186	0.1396
NM_012451	chr19(.):48862650-48884634	0.1672
NM_001425	chr19(.):48823628-48838810	0.1967
NM_153608	chr19(.):48769653-48795863	0.1017
NM_031485	chr19(.):48944029-48962164	0.1132
NM_000836	chr19(.):48893131-48953188	0.1269
NM_001197122	chr19(.):50157825-50174132	0.1495
NM_001040668	chr19(.):50163398-50182173	0.1888
NR_033397	chr19(.):50175495-50196704	0.1399
NM_001101340	chr19(.):50186941-50199247	0.0879
NM_021228	chr19(.):50140381-50166906	0.1246
NM_006270	chr19(.):50133551-50148400	0.1451
NM_001098632	chr19(.):50367296-50385644	0.1909
NM_032375	chr19(.):50367296-50385578	0.1916
NM_001098633	chr19(.):50367296-50385612	0.1912
NM_017432	chr19(.):50349415-50368999	0.1216
NM_001168222	chr19(.):50375681-50397007	0.1395
NM_007254	chr19(.):50359459-50375822	0.1443
NM_152899	chr19(.):50387913-50405147	0.1177
NM_012068	chr19(.):50426958-50442193	0.1272
NM_032430	chr19(.):55790533-55828903	0.1192
NM_173804	chr19(.):55733001-55745632	0.0962
NM_001130106	chr19(.):55768590-55796751	0.1393
NM_014931	chr19(.):55736146-55775038	0.124
NM_032836	chr19(.):56097736-56115893	0.1066
NM_007279	chr19(.):56160415-56191082	0.1295
NM_207115	chr19(.):56147391-56159836	0.1305
NM_153219	chr19(.):56106729-56119504	0.146
NM_203374	chr19(.):56127106-56140941	0.1023
NM_016535	chr19(.):56149985-56161989	0.1209
NM_013301	chr19(.):56153953-56169526	0.1426
NM_001163423	chr19(.):56148462-56159836	0.1315
NM_016202	chr19(.):56148417-56159836	0.1325
NM_001130072	chr19(.):56181560-56212133	0.0971
NM_001130071	chr19(.):56182990-56212133	0.0963
NM_001195605	chr19(.):56119958-56134907	0.0982
NM_003818	chr20(.):5102481-5176989	0.1198
NM_001042472	chr20(.):25275849-25376477	0.1322
NM_015600	chr20(.):25270378-25376477	0.1334
NM_001191	chr20(.):30247260-30315656	0.1989
NM_031483	chr20(.):32946061-33104197	0.1297
NM_015568	chr20(.):37429347-37556667	0.1313
NM_032883	chr20(.):42539781-42703254	0.1377
NM_001098798	chr20(.):42569535-42703254	0.1385
NM_001098797	chr20(.):42538491-42703254	0.1379
NM_000022	chr20(.):43243162-43285376	0.158
NM_006282	chr20(.):43590119-43713593	0.1478
NM_183048	chr20(.):45833380-45990474	0.1097
NM_001193339	chr20(.):45181461-45285100	0.1036
NM_001011554	chr20(.):45181461-45318124	0.1053
NM_183425	chr20(.):55961462-55989386	0.1593
NM_080618	chr20(.):56067223-56105154	0.1124
NM_002531	chr20(.):61335188-61399123	0.0869
NM_001009923	chr20(.):5075483-5098733	0.1358
NM_002592	chr20(.):5090598-5112268	0.1652
NM_182649	chr20(.):5090598-5105647	0.1797
NR_028370	chr20(.):5095231-5105615	0.1703
NM_019593	chr20(.):5520079-5596672	0.1348
NM_013248	chr20(.):23326372-23340408	0.1497
NM_022482	chr20(.):23340020-23358683	0.1306
NM_002862	chr20(.):25223705-25283648	0.1319
NM_032609	chr20(.):30220690-30237800	0.1093
NM_012112	chr20(.):30321903-30394603	0.1174
NM_182584	chr20(.):31214426-31244783	0.0972
NM_176812	chr20(.):32394109-32447173	0.2
