#06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_ROSE/06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X06_0EWS_0229Kronos_MM1S.KB.3hr.2_H3K18Ac_hs.dm_i13.bam
#Using cutoff of 16485.7032 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X06_0EWS_0229Kronos_MM1S.KB.3hr.2_H3K18Ac_hs.dm_i13.bam	X40_0EXS_0229Kronos_MM1S.KB.3hr.2_Input_hs_i84.bam	enhancerRank	isSuperStretch
1_MACS_peak_27439_lociStitched	chr8	42751062	42753619	1	2558	2758.2359	308.6299	9215	0
1_MACS_peak_10614_lociStitched	chr16	66572416	66575028	1	2613	1462.9812	417.3976	9216	0
1_MACS_peak_27203_lociStitched	chr8	22874960	22877334	1	2375	5100.3016	455.808	9217	0
2_MACS_peak_10475_lociStitched	chr16	48656445	48664647	2	2613	2058.702	1021.149	9218	0
1_MACS_peak_28889_lociStitched	chr9	95431036	95433585	1	2550	3122.7799	539.6233	9219	0
1_MACS_peak_7061_lociStitched	chr12	105723398	105726007	1	2610	1607.4049	459.9667	9220	0
1_MACS_peak_26647_lociStitched	chr7	127676178	127678795	1	2618	1417.1055	647.1841	9221	0
1_MACS_peak_22534_lociStitched	chr5	79285514	79287902	1	2389	5022.6804	510.7932	9222	0
1_MACS_peak_27323_lociStitched	chr8	30180581	30183187	1	2607	1715.7904	473.7708	9223	0
1_MACS_peak_13741_lociStitched	chr19	39367765	39370037	1	2273	5871.0752	426.6816	9224	0
2_MACS_peak_17157_lociStitched	chr20	42948021	42956273	2	2604	1972.228	634.5788	9225	0
1_MACS_peak_23985_lociStitched	chr6	30293337	30295817	1	2481	4135.4	589.248	9226	0
1_MACS_peak_3780_lociStitched	chr10	89576743	89579268	1	2526	3462.28	515.3525	9227	0
1_MACS_peak_6771_lociStitched	chr12	76952082	76954579	1	2498	3784.7029	454.2043	9228	0
1_MACS_peak_4687_lociStitched	chr11	34125668	34128225	1	2558	3182.9536	762.7531	9229	0
1_MACS_peak_7047_lociStitched	chr12	104871141	104873703	1	2563	2888.3988	562.1028	9230	0
1_MACS_peak_20356_lociStitched	chr3	187364707	187367309	1	2603	1910.6486	558.3892	9231	0
1_MACS_peak_6142_lociStitched	chr12	24857482	24860066	1	2585	2172.8856	322.7416	9232	0
1_MACS_peak_19077_lociStitched	chr3	50125560	50127652	1	2093	7018.8692	456.4744	9233	0
1_MACS_peak_17401_lociStitched	chr20	57605908	57608362	1	2455	4350.6966	522.9474	9234	0
1_MACS_peak_2741_lociStitched	chr1	228593004	228595541	1	2538	3191.546	453.8693	9235	0
1_MACS_peak_4907_lociStitched	chr11	61733878	61736371	1	2494	3652.9929	290.6838	9236	0
1_MACS_peak_12654_lociStitched	chr18	32620306	32622886	1	2581	2486.604	568.116	9237	0
1_MACS_peak_14050_lociStitched	chr19	52692037	52694524	1	2488	3901.6056	466.3125	9238	0
1_MACS_peak_23895_lociStitched	chr6	26401003	26403487	1	2485	3893.9184	424.0188	9239	0
1_MACS_peak_12600_lociStitched	chr18	22501805	22504367	1	2563	2638.86	350.4816	9240	0
1_MACS_peak_9777_lociStitched	chr15	90930493	90933061	1	2569	2658.3936	492.2856	9241	0
1_MACS_peak_22772_lociStitched	chr5	111092057	111094543	1	2487	3858.0234	418.6424	9242	0
1_MACS_peak_21257_lociStitched	chr4	100483420	100485747	1	2328	5493.3489	489.6008	9243	0
1_MACS_peak_21586_lociStitched	chr4	144433820	144436292	1	2473	4048.6416	440.7576	9244	0
1_MACS_peak_13259_lociStitched	chr19	8007370	8009804	1	2435	4647.2362	618.9662	9245	0
1_MACS_peak_3105_lociStitched	chr10	14919621	14922106	1	2486	3920.0875	472.15	9246	0
1_MACS_peak_21637_lociStitched	chr4	152019749	152022167	1	2419	4623.6996	436.9326	9247	0
1_MACS_peak_8224_lociStitched	chr14	50233400	50235886	1	2487	3674.0594	244.3738	9248	0
1_MACS_peak_10517_lociStitched	chr16	53490089	53492648	1	2560	2920.5867	600.0855	9249	0
1_MACS_peak_15216_lociStitched	chr2	96970361	96972699	1	2339	5469.2834	565.796	9250	0
1_MACS_peak_25256_lociStitched	chr6	157186468	157189016	1	2549	2709.5432	202.566	9251	0
1_MACS_peak_22824_lociStitched	chr5	118366220	118368830	1	2611	1305	430.65	9252	0
1_MACS_peak_23184_lociStitched	chr5	149379043	149381531	1	2489	3922.8296	545.1208	9253	0
1_MACS_peak_15169_lociStitched	chr2	88353884	88356210	1	2327	5431.21	445.429	9254	0
1_MACS_peak_29113_lociStitched	chr9	115512101	115514654	1	2554	2962.7565	568.8084	9255	0
1_MACS_peak_5951_lociStitched	chr12	7735434	7737999	1	2566	2493.693	334.476	9256	0
1_MACS_peak_24168_lociStitched	chr6	36952828	36955149	1	2322	5510.2861	488.3384	9257	0
1_MACS_peak_13848_lociStitched	chr19	44122562	44124883	1	2322	5704.7859	683.0703	9258	0
1_MACS_peak_20768_lociStitched	chr4	28803026	28805625	1	2600	1609.5607	345.667	9259	0
2_MACS_peak_22719_lociStitched	chr5	102876705	102883120	2	2597	2107.969	743.4985	9260	0
1_MACS_peak_24571_lociStitched	chr6	87391186	87393748	1	2563	2726.7366	522.648	9261	0
1_MACS_peak_8799_lociStitched	chr15	21914374	21916972	1	2599	2023.842	740.6898	9262	0
1_MACS_peak_28281_lociStitched	chr9	2071859	2074405	1	2547	2944.1944	442.4948	9263	0
1_MACS_peak_27209_lociStitched	chr8	23019490	23022012	1	2523	3382.7586	494.5642	9264	0
1_MACS_peak_22324_lociStitched	chr5	58422291	58424827	1	2537	3248.3624	583.0264	9265	0
1_MACS_peak_9999_lociStitched	chr16	3332013	3334294	1	2282	5718.9232	398.9469	9266	0
1_MACS_peak_21306_lociStitched	chr4	104118291	104120645	1	2355	5319.8046	582.1442	9267	0
1_MACS_peak_15250_lociStitched	chr2	99223943	99226379	1	2437	4462.9956	505.47	9268	0
1_MACS_peak_19059_lociStitched	chr3	49465618	49467973	1	2356	5082.3255	354.4275	9269	0
1_MACS_peak_314_lociStitched	chr1	24125760	24128323	1	2564	2576.0713	408.7985	9270	0
1_MACS_peak_23656_lociStitched	chr6	7938447	7941017	1	2571	2480.564	464.142	9271	0
1_MACS_peak_19193_lociStitched	chr3	59409679	59412245	1	2567	2342.758	242.7436	9272	0
1_MACS_peak_22087_lociStitched	chr5	31531129	31533690	1	2562	2762.0385	560.0907	9273	0
1_MACS_peak_23341_lociStitched	chr5	163341958	163344500	1	2543	2990.663	440.2744	9274	0
1_MACS_peak_15915_lociStitched	chr2	174218247	174220392	1	2146	6638.9895	427.0695	9275	0
1_MACS_peak_29815_lociStitched	chrX	47003021	47005481	1	2461	3896.64	215.496	9276	0
1_MACS_peak_6467_lociStitched	chr12	52462705	52464916	1	2212	6309.0885	510.741	9277	0
1_MACS_peak_5005_lociStitched	chr11	64947951	64950476	1	2526	3190.3375	371.68	9278	0
1_MACS_peak_3896_lociStitched	chr10	98590883	98593429	1	2547	2698.2508	228.3762	9279	0
1_MACS_peak_14547_lociStitched	chr2	37382838	37385262	1	2425	4520.2752	452.3184	9280	0
1_MACS_peak_11053_lociStitched	chr17	5388438	5390835	1	2398	4874.0598	539.8044	9281	0
1_MACS_peak_4114_lociStitched	chr10	115932456	115935009	1	2554	2977.5639	644.6325	9282	0
1_MACS_peak_3827_lociStitched	chr10	92921708	92924207	1	2500	3450.6192	267.1431	9283	0
1_MACS_peak_27342_lociStitched	chr8	32404414	32407009	1	2596	1729.5675	430.77	9284	0
1_MACS_peak_3394_lociStitched	chr10	50746053	50748522	1	2470	3969.1644	408.6195	9285	0
2_MACS_peak_17281_lociStitched	chr20	49431368	49435755	2	2600	1628.4544	489.5892	9286	0
1_MACS_peak_14692_lociStitched	chr2	46924895	46927444	1	2550	2830.6645	439.7025	9287	0
1_MACS_peak_11816_lociStitched	chr17	47784355	47786390	1	2036	7265.1535	455.433	9288	0
1_MACS_peak_28708_lociStitched	chr9	72872607	72874986	1	2380	4858.3938	374.6925	9289	0
1_MACS_peak_15258_lociStitched	chr2	99770268	99772697	1	2430	4443.1268	449.8508	9290	0
1_MACS_peak_21957_lociStitched	chr5	4015351	4017918	1	2568	2381.1492	376.5789	9291	0
1_MACS_peak_19276_lociStitched	chr3	71611741	71614336	1	2596	1644.711	414.681	9292	0
1_MACS_peak_18806_lociStitched	chr3	32725375	32727890	1	2516	3371.106	445.155	9293	0
1_MACS_peak_29346_lociStitched	chr9	131901280	131903502	1	2223	6139.8304	437.734	9294	0
1_MACS_peak_4840_lociStitched	chr11	57507982	57510440	1	2459	4135.8308	469.2322	9295	0
1_MACS_peak_11922_lociStitched	chr17	56064313	56066852	1	2540	2976.9775	441.2782	9296	0
1_MACS_peak_27575_lociStitched	chr8	65385525	65388096	1	2572	2325.4695	429.6141	9297	0
1_MACS_peak_23745_lociStitched	chr6	14240209	14242782	1	2574	2383.8845	537.2424	9298	0
1_MACS_peak_13323_lociStitched	chr19	10827680	10830220	1	2541	3060.954	547.116	9299	0
1_MACS_peak_16320_lociStitched	chr2	216704658	216707220	1	2563	2640.9096	550.83	9300	0
1_MACS_peak_11521_lociStitched	chr17	36954613	36957021	1	2409	4573.5144	382.3904	9301	0
1_MACS_peak_7952_lociStitched	chr13	111616459	111619047	1	2589	1642.086	213.7688	9302	0
1_MACS_peak_1110_lociStitched	chr1	84609238	84611801	1	2564	2301.574	249.1236	9303	0
1_MACS_peak_257_lociStitched	chr1	19637615	19640027	1	2413	4566.8808	424.2708	9304	0
1_MACS_peak_16282_lociStitched	chr2	209129518	209132062	1	2545	2922.2928	499.6416	9305	0
1_MACS_peak_30199_lociStitched	chrX	117478856	117481425	1	2570	2291.0342	381.7534	9306	0
2_MACS_peak_16288_lociStitched	chr2	210244300	210248834	2	2597	1732.8948	620.7046	9307	0
1_MACS_peak_10460_lociStitched	chr16	47006245	47008724	1	2480	3860.5467	472.9932	9308	0
1_MACS_peak_22454_lociStitched	chr5	72793012	72795439	1	2428	4443.5943	460.8873	9309	0
1_MACS_peak_2829_lociStitched	chr1	235113460	235116017	1	2558	2922.1396	760.4518	9310	0
1_MACS_peak_29819_lociStitched	chrX	47091685	47094156	1	2472	3702.2993	219.4248	9311	0
1_MACS_peak_9891_lociStitched	chr15	102500782	102502990	1	2209	6449.7888	676.3104	9312	0
1_MACS_peak_3311_lociStitched	chr10	38690616	38693034	1	2419	4380.6906	316.5162	9313	0
1_MACS_peak_2816_lociStitched	chr1	234613250	234615734	1	2485	3803.7492	498.042	9314	0
1_MACS_peak_29094_lociStitched	chr9	113569727	113572311	1	2585	2155.8312	685.2768	9315	0
1_MACS_peak_3461_lociStitched	chr10	61468295	61470814	1	2520	3241.953	435.2832	9316	0
1_MACS_peak_30350_lociStitched	chrX	139013583	139016150	1	2568	2044.3588	131.1737	9317	0
1_MACS_peak_26750_lociStitched	chr7	135242102	135243857	1	1756	8718.6645	704.457	9318	0
1_MACS_peak_7638_lociStitched	chr13	47556531	47559073	1	2543	2747.902	329.189	9319	0
1_MACS_peak_463_lociStitched	chr1	29239966	29242541	1	2576	2157.0775	444.96	9320	0
1_MACS_peak_28717_lociStitched	chr9	74524793	74527354	1	2562	2468.0357	427.1748	9321	0
1_MACS_peak_23557_lociStitched	chr6	2244830	2247298	1	2469	3961.6336	465.7116	9322	0
1_MACS_peak_14898_lociStitched	chr2	65356054	65358593	1	2540	2875.9253	409.2868	9323	0
1_MACS_peak_513_lociStitched	chr1	32756484	32759017	1	2534	3068.9828	498.2411	9324	0
1_MACS_peak_80_lociStitched	chr1	6452443	6454987	1	2545	2727.168	352.0896	9325	0
1_MACS_peak_4031_lociStitched	chr10	105725944	105728387	1	2444	4174.5984	389.4142	9326	0
2_MACS_peak_27740_lociStitched	chr8	87519747	87527548	2	2560	2766.2346	691.9487	9327	0
1_MACS_peak_876_lociStitched	chr1	54231176	54233768	1	2593	1696.7232	527.2128	9328	0
1_MACS_peak_18692_lociStitched	chr3	15899793	15902340	1	2548	2737.0062	422.2926	9329	0
1_MACS_peak_12592_lociStitched	chr18	21756096	21758521	1	2426	4431.445	453.475	9330	0
1_MACS_peak_11042_lociStitched	chr17	4889375	4891876	1	2502	3607.9426	548.7194	9331	0
1_MACS_peak_1349_lociStitched	chr1	113932245	113934828	1	2584	1769.355	302.7276	9332	0
2_MACS_peak_540_lociStitched	chr1	33814092	33816706	2	2566	2481.7316	547.8944	9333	0
1_MACS_peak_7656_lociStitched	chr13	50068760	50071251	1	2492	3415.6592	226.9301	9334	0
1_MACS_peak_22476_lociStitched	chr5	74806143	74808684	1	2542	2922.6582	512.2656	9335	0
2_MACS_peak_20791_lociStitched	chr4	36326618	36334899	2	2592	2114.1393	939.0654	9336	0
1_MACS_peak_3315_lociStitched	chr10	43132734	43135050	1	2317	5435.4204	468.7584	9337	0
1_MACS_peak_9383_lociStitched	chr15	65424502	65427030	1	2529	3133.9616	502.3136	9338	0
1_MACS_peak_14225_lociStitched	chr2	8682419	8684910	1	2492	3614.1919	431.9394	9339	0
1_MACS_peak_5344_lociStitched	chr11	85337988	85340551	1	2564	2519.6853	560.5281	9340	0
1_MACS_peak_25974_lociStitched	chr7	64939537	64942037	1	2501	3421.75	366.25	9341	0
1_MACS_peak_9772_lociStitched	chr15	90775731	90778305	1	2575	2171.6838	488.5452	9342	0
1_MACS_peak_8676_lociStitched	chr14	98638084	98640672	1	2589	1424.9528	168.7376	9343	0
1_MACS_peak_154_lociStitched	chr1	11795663	11798127	1	2465	4024.6976	505.12	9344	0
1_MACS_peak_7514_lociStitched	chr13	32963410	32965976	1	2567	2087.441	209.129	9345	0
1_MACS_peak_21792_lociStitched	chr4	178229783	178232200	1	2418	4462.0237	420.0746	9346	0
1_MACS_peak_12541_lociStitched	chr18	12882714	12885058	1	2345	5068.9	345.74	9347	0
1_MACS_peak_19329_lociStitched	chr3	81809516	81811719	1	2204	6294.8522	520.5689	9348	0
1_MACS_peak_17012_lociStitched	chr20	34041883	34043932	1	2050	7210.2261	529.4616	9349	0
1_MACS_peak_25914_lociStitched	chr7	50516724	50519070	1	2347	5148.5316	449.259	9350	0
1_MACS_peak_3910_lociStitched	chr10	99257112	99259642	1	2531	2996.785	429.088	9351	0
1_MACS_peak_7286_lociStitched	chr12	123010522	123012954	1	2433	4056.0896	186.2912	9352	0
1_MACS_peak_26783_lociStitched	chr7	139553901	139556396	1	2496	3776.1825	675.147	9353	0
1_MACS_peak_12633_lociStitched	chr18	26962573	26965153	1	2581	1891.914	423.894	9354	0
1_MACS_peak_19455_lociStitched	chr3	107149094	107151511	1	2418	4386.1299	362.55	9355	0
1_MACS_peak_6827_lociStitched	chr12	85817077	85819570	1	2494	3557.511	436.7736	9356	0
2_MACS_peak_2814_lociStitched	chr1	234531904	234535513	2	2568	2355.5943	545.6808	9357	0
1_MACS_peak_24220_lociStitched	chr6	41753678	41756226	1	2549	2684.5728	459.4044	9358	0
1_MACS_peak_25061_lociStitched	chr6	137422765	137425268	1	2504	3672.4016	693.5813	9359	0
1_MACS_peak_27545_lociStitched	chr8	61428548	61431051	1	2504	3470.4095	494.0922	9360	0
1_MACS_peak_1521_lociStitched	chr1	147070464	147073024	1	2561	2481.152	520.448	9361	0
2_MACS_peak_14268_lociStitched	chr2	11269548	11273783	2	2594	1563.9855	614.922	9362	0
1_MACS_peak_9721_lociStitched	chr15	88799525	88802053	1	2529	2843.4944	267.968	9363	0
1_MACS_peak_11511_lociStitched	chr17	36570676	36572817	1	2142	6544.1806	395.0145	9364	0
2_MACS_peak_6541_lociStitched	chr12	56131399	56138155	2	2592	2092.3332	1072.1772	9365	0
1_MACS_peak_12851_lociStitched	chr18	54304550	54307011	1	2462	4069.7557	555.6938	9366	0
1_MACS_peak_20714_lociStitched	chr4	19152698	19155270	1	2573	1999.73	355.7076	9367	0
1_MACS_peak_23001_lociStitched	chr5	135576756	135579300	1	2545	2687.2272	419.76	9368	0
1_MACS_peak_23642_lociStitched	chr6	7200689	7203258	1	2570	2115.8284	403.333	9369	0
1_MACS_peak_9552_lociStitched	chr15	75931313	75933789	1	2477	3825.42	507.8276	9370	0
1_MACS_peak_19898_lociStitched	chr3	149375021	149377331	1	2311	5377.218	405.867	9371	0
1_MACS_peak_12643_lociStitched	chr18	30048337	30050919	1	2583	1805.5926	485.6742	9372	0
1_MACS_peak_8868_lociStitched	chr15	29215018	29217560	1	2543	2632.241	334.7814	9373	0
1_MACS_peak_19749_lociStitched	chr3	132227286	132229828	1	2543	2734.6836	442.308	9374	0
1_MACS_peak_8702_lociStitched	chr14	102240503	102243093	1	2591	1201.501	200.466	9375	0
1_MACS_peak_720_lociStitched	chr1	43813809	43816155	1	2347	5147.3586	479.5224	9376	0
1_MACS_peak_10955_lociStitched	chr17	1301810	1304225	1	2416	4588.017	576.4605	9377	0
1_MACS_peak_6515_lociStitched	chr12	54474687	54477243	1	2557	2301.4224	309.7872	9378	0
1_MACS_peak_23022_lociStitched	chr5	138088078	138090455	1	2378	4784.4256	402.6638	9379	0
1_MACS_peak_17258_lociStitched	chr20	48401377	48403868	1	2492	3642.0911	547.5218	9380	0
1_MACS_peak_25470_lociStitched	chr7	7720572	7723162	1	2591	1458.429	521.108	9381	0
1_MACS_peak_19060_lociStitched	chr3	49480442	49482935	1	2494	3361.8105	300.9051	9382	0
1_MACS_peak_25618_lociStitched	chr7	24113201	24115673	1	2473	3701.0784	361.4064	9383	0
1_MACS_peak_2056_lociStitched	chr1	178510719	178513114	1	2396	4685.8175	494.0885	9384	0
1_MACS_peak_13269_lociStitched	chr19	8508780	8511296	1	2517	3425.7856	722.092	9385	0
1_MACS_peak_19136_lociStitched	chr3	53135561	53138052	1	2492	3653.5497	579.4066	9386	0
1_MACS_peak_14530_lociStitched	chr2	34491125	34493643	1	2519	2977.535	312.232	9387	0
1_MACS_peak_26251_lociStitched	chr7	93006427	93009015	1	2589	1347.5716	387.1648	9388	0
1_MACS_peak_22260_lociStitched	chr5	54602362	54604779	1	2418	4460.5735	500.8024	9389	0
1_MACS_peak_24148_lociStitched	chr6	35994997	35997511	1	2515	3350.1564	625.986	9390	0
1_MACS_peak_3069_lociStitched	chr10	12407104	12409547	1	2444	4245.2011	573.6164	9391	0
1_MACS_peak_7701_lociStitched	chr13	53424516	53426895	1	2380	4556.4987	223.3881	9392	0
1_MACS_peak_20461_lociStitched	chr3	196668120	196670641	1	2522	3328.2242	730.5858	9393	0
1_MACS_peak_6409_lociStitched	chr12	49411276	49413605	1	2330	5259.1149	482.5688	9394	0
1_MACS_peak_22453_lociStitched	chr5	72742996	72745566	1	2571	1756.852	213.824	9395	0
1_MACS_peak_7812_lociStitched	chr13	84305842	84308404	1	2563	2140.551	383.5314	9396	0
1_MACS_peak_5866_lociStitched	chr12	2628442	2630765	1	2324	5524.5586	704.3336	9397	0
1_MACS_peak_4120_lociStitched	chr10	116581036	116583464	1	2429	4067.6284	252.7548	9398	0
1_MACS_peak_9065_lociStitched	chr15	41849873	41852431	1	2559	2247.203	413.3728	9399	0
1_MACS_peak_5442_lociStitched	chr11	100780717	100783300	1	2584	1513.1214	444.276	9400	0
1_MACS_peak_3980_lociStitched	chr10	103947750	103950291	1	2542	2564.1231	364.6335	9401	0
1_MACS_peak_16218_lociStitched	chr2	204398516	204401051	1	2536	2730.9555	415.74	9402	0
2_MACS_peak_12999_lociStitched	chr18	73920144	73926646	2	2580	1923.9418	717.8208	9403	0
1_MACS_peak_7078_lociStitched	chr12	107348859	107351380	1	2522	3025.2	466.6371	9404	0
1_MACS_peak_16929_lociStitched	chr20	30423025	30425604	1	2580	1797.563	604.7755	9405	0
1_MACS_peak_24867_lociStitched	chr6	117823942	117826505	1	2564	2121.1388	437.7604	9406	0
1_MACS_peak_1904_lociStitched	chr1	162413264	162415832	1	2569	2270.112	724.4328	9407	0
1_MACS_peak_5869_lociStitched	chr12	2920855	2923229	1	2375	4823.968	472.9008	9408	0
1_MACS_peak_7284_lociStitched	chr12	122905888	122908413	1	2526	2650.745	169.4275	9409	0
1_MACS_peak_8810_lociStitched	chr15	22489787	22492355	1	2569	2186.9088	647.136	9410	0
1_MACS_peak_18450_lociStitched	chr22	47008857	47011247	1	2391	4517.817	323.128	9411	0
1_MACS_peak_4284_lociStitched	chr10	134384187	134386648	1	2462	3901.4233	489.739	9412	0
1_MACS_peak_21106_lociStitched	chr4	78837635	78840201	1	2567	2029.9626	446.2274	9413	0
1_MACS_peak_6869_lociStitched	chr12	92427510	92430009	1	2500	3279.1878	395.5917	9414	0
1_MACS_peak_22111_lociStitched	chr5	33439918	33442390	1	2473	3920.3448	660.2712	9415	0
1_MACS_peak_22251_lociStitched	chr5	54081000	54083478	1	2479	3753.9222	574.4004	9416	0
1_MACS_peak_15715_lociStitched	chr2	152265636	152267731	1	2096	6763.2885	412.0865	9417	0
1_MACS_peak_10695_lociStitched	chr16	69363038	69365506	1	2469	3629.4408	319.606	9418	0
1_MACS_peak_2615_lociStitched	chr1	220498029	220500603	1	2575	1695.7512	380.6946	9419	0
1_MACS_peak_27198_lociStitched	chr8	22572094	22574649	1	2556	2393.013	547.281	9420	0
1_MACS_peak_7591_lociStitched	chr13	42844840	42847370	1	2531	2587.684	222.134	9421	0
1_MACS_peak_4271_lociStitched	chr10	132173385	132175938	1	2554	2119.7559	230.2806	9422	0
2_MACS_peak_24993_lociStitched	chr6	132721764	132726763	2	2583	1740.1519	741.3517	9423	0
1_MACS_peak_18061_lociStitched	chr22	29167943	29170292	1	2350	5030.3835	467.451	9424	0
1_MACS_peak_567_lociStitched	chr1	36233922	36236294	1	2373	4797.8444	446.4104	9425	0
1_MACS_peak_19795_lociStitched	chr3	136966992	136969569	1	2578	1641.8067	454.5828	9426	0
1_MACS_peak_22735_lociStitched	chr5	108062935	108065213	1	2279	5699.556	561.7548	9427	0
2_MACS_peak_18482_lociStitched	chr22	50246042	50248735	2	2458	3802.2467	374.0577	9428	0
1_MACS_peak_13637_lociStitched	chr19	32895393	32897762	1	2370	4676.406	314.3663	9429	0
1_MACS_peak_22011_lociStitched	chr5	10759871	10762405	1	2535	2621.423	373.2582	9430	0
1_MACS_peak_1498_lociStitched	chr1	145588277	145590782	1	2506	3464.6655	714.426	9431	0
2_MACS_peak_9029_lociStitched	chr15	40798794	40804878	2	2581	1957.2228	968.5728	9432	0
1_MACS_peak_17302_lociStitched	chr20	50866750	50869290	1	2541	2570.48	447.802	9433	0
1_MACS_peak_3218_lociStitched	chr10	27128683	27131255	1	2573	1709.094	414.6064	9434	0
1_MACS_peak_11414_lociStitched	chr17	31296821	31299396	1	2576	1502.5125	320.5875	9435	0
1_MACS_peak_11666_lociStitched	chr17	41276081	41278519	1	2439	4133.1414	493.9388	9436	0
1_MACS_peak_29681_lociStitched	chrX	23684856	23687392	1	2537	2374.4568	185.128	9437	0
1_MACS_peak_21317_lociStitched	chr4	105981257	105983724	1	2468	3706.9142	428.2712	9438	0
2_MACS_peak_7939_lociStitched	chr13	111207718	111214520	2	2584	1596.4294	799.9152	9439	0
1_MACS_peak_25507_lociStitched	chr7	10745839	10748350	1	2512	3034.0413	395.4825	9440	0
1_MACS_peak_23503_lociStitched	chr5	179221792	179224154	1	2363	4710.5366	297.612	9441	0
1_MACS_peak_6454_lociStitched	chr12	51631581	51633774	1	2194	6229.8744	506.8023	9442	0
1_MACS_peak_21736_lociStitched	chr4	169773284	169775855	1	2572	1804.3278	515.2284	9443	0
1_MACS_peak_8313_lociStitched	chr14	57497010	57499567	1	2558	1897.294	196.6333	9444	0
1_MACS_peak_1830_lociStitched	chr1	160000478	160002906	1	2429	4697.4516	957.846	9445	0
1_MACS_peak_25398_lociStitched	chr7	3016899	3019342	1	2444	3943.7349	378.9093	9446	0
1_MACS_peak_1721_lociStitched	chr1	155144729	155147096	1	2368	5059.6992	699.4485	9447	0
1_MACS_peak_26693_lociStitched	chr7	129359120	129361602	1	2483	3755.266	692.2298	9448	0
1_MACS_peak_8197_lociStitched	chr14	42691283	42693838	1	2556	1919.5715	186.2595	9449	0
1_MACS_peak_18201_lociStitched	chr22	36924095	36926552	1	2458	3945.6963	558.2304	9450	0
1_MACS_peak_26811_lociStitched	chr7	141436691	141439202	1	2512	3459.1536	846.9603	9451	0
1_MACS_peak_25604_lociStitched	chr7	23052272	23054841	1	2570	1771.5824	453.1716	9452	0
1_MACS_peak_19465_lociStitched	chr3	108010963	108013524	1	2562	2118.7153	558.0419	9453	0
1_MACS_peak_20462_lociStitched	chr3	196694868	196697357	1	2490	3390.7647	439.3085	9454	0
1_MACS_peak_6990_lociStitched	chr12	100534971	100537406	1	2436	4003.8705	366.9545	9455	0
1_MACS_peak_20934_lociStitched	chr4	57252659	57255169	1	2511	3056.929	446.278	9456	0
1_MACS_peak_6417_lociStitched	chr12	49715680	49718153	1	2474	3549.4969	389.9921	9457	0
1_MACS_peak_1235_lociStitched	chr1	98385114	98387658	1	2545	2192.928	237.864	9458	0
2_MACS_peak_7019_lociStitched	chr12	103122159	103129797	2	2573	1995.8094	837.8886	9459	0
1_MACS_peak_13077_lociStitched	chr19	1477859	1480283	1	2425	4314.4776	559.7016	9460	0
1_MACS_peak_21634_lociStitched	chr4	151747807	151750380	1	2574	1561.811	477.0342	9461	0
1_MACS_peak_23789_lociStitched	chr6	18154488	18157047	1	2560	1945.0959	392.2947	9462	0
1_MACS_peak_28223_lociStitched	chr8	145652286	145654685	1	2400	4449.4253	436.8579	9463	0
1_MACS_peak_9584_lociStitched	chr15	78326255	78328798	1	2544	2532.5737	579.5497	9464	0
2_MACS_peak_16385_lociStitched	chr2	223182705	223185281	2	2575	1281.8176	250.3872	9465	0
1_MACS_peak_25993_lociStitched	chr7	66385305	66387840	1	2536	2736.279	614.484	9466	0
1_MACS_peak_3532_lociStitched	chr10	69833447	69835946	1	2500	3298.1802	542.5329	9467	0
1_MACS_peak_7168_lociStitched	chr12	113375728	113378284	1	2557	1899.6192	283.716	9468	0
1_MACS_peak_25800_lociStitched	chr7	40683371	40685874	1	2504	3206.0927	517.8707	9469	0
1_MACS_peak_6132_lociStitched	chr12	22877837	22880377	1	2541	2471.674	470.154	9470	0
2_MACS_peak_12309_lociStitched	chr17	77811597	77814170	2	2571	1425.9566	263.2179	9471	0
1_MACS_peak_3052_lociStitched	chr10	11267284	11269845	1	2562	1912.5548	446.8945	9472	0
1_MACS_peak_25739_lociStitched	chr7	35733542	35735868	1	2327	5172.3262	485.6688	9473	0
1_MACS_peak_5277_lociStitched	chr11	77530334	77532874	1	2541	2504.44	507.746	9474	0
1_MACS_peak_2169_lociStitched	chr1	185702624	185705196	1	2573	1762.0772	692.1252	9475	0
1_MACS_peak_3307_lociStitched	chr10	38298666	38300972	1	2307	5206.4868	356.7382	9476	0
2_MACS_peak_23188_lociStitched	chr5	149678991	149683000	2	2571	1443.6409	308.2921	9477	0
1_MACS_peak_12638_lociStitched	chr18	29521806	29524326	1	2521	2852.136	470.988	9478	0
1_MACS_peak_21178_lociStitched	chr4	87464415	87466956	1	2542	2427.6714	470.8473	9479	0
1_MACS_peak_547_lociStitched	chr1	34514419	34516971	1	2553	2035.22	343.4992	9480	0
2_MACS_peak_26208_lociStitched	chr7	89871521	89875267	2	2576	1459.067	552.9096	9481	0
1_MACS_peak_8207_lociStitched	chr14	45602654	45605177	1	2524	2650.4115	331.5222	9482	0
