#06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_ROSE/06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X06_0EWS_0229Kronos_MM1S.KB.3hr.2_H3K18Ac_hs.dm_i13.bam
#Using cutoff of 16485.7032 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X06_0EWS_0229Kronos_MM1S.KB.3hr.2_H3K18Ac_hs.dm_i13.bam	X40_0EXS_0229Kronos_MM1S.KB.3hr.2_Input_hs_i84.bam	enhancerRank	isSuperStretch
2_MACS_peak_7004_lociStitched	chr12	102129347	102140107	2	8410	23711.812	1675.332	737	1
2_MACS_peak_12249_lociStitched	chr17	75229203	75244301	2	8630	22589.6276	2092.5828	738	1
3_MACS_peak_12387_lociStitched	chr17	80405959	80423972	3	8694	22563.0838	2649.7123	739	1
3_MACS_peak_9768_lociStitched	chr15	90720995	90736572	3	8710	22206.5712	2426.8966	740	1
2_MACS_peak_5798_lociStitched	chr11	130696741	130705796	2	8959	18970.225	1582.814	745	1
2_MACS_peak_2762_lociStitched	chr1	230256188	230270013	2	8064	26456.9025	2698.64	746	1
1_MACS_peak_14913_lociStitched	chr2	66659704	66668608	1	8905	18932.5752	1218.9576	749	1
3_MACS_peak_2971_lociStitched	chr10	3798470	3808744	3	8811	19846.2858	1634.5934	757	1
2_MACS_peak_5691_lociStitched	chr11	122929947	122941984	2	8287	24385.7583	2395.363	758	1
2_MACS_peak_19572_lociStitched	chr3	119354599	119362971	2	7902	25890.41	1591.5172	759	1
3_MACS_peak_13067_lociStitched	chr19	1258415	1277266	3	8698	22903.965	4037.8842	763	1
1_MACS_peak_26243_lociStitched	chr7	92437055	92445875	1	8821	19010.628	1518.804	768	1
2_MACS_peak_21827_lociStitched	chr4	185263503	185277165	2	8504	22121.5104	2297.9484	771	1
2_MACS_peak_27292_lociStitched	chr8	29197221	29210466	2	8784	19177.4355	2011.9155	782	1
1_MACS_peak_1448_lociStitched	chr1	143461449	143469860	1	8412	23623.9757	4151.6696	802	1
2_MACS_peak_29370_lociStitched	chr9	132646090	132657779	2	8116	23138.3755	1975.441	813	1
2_MACS_peak_21874_lociStitched	chr4	186506355	186514971	2	8397	20690.4624	1525.8936	814	1
2_MACS_peak_22785_lociStitched	chr5	112256262	112267270	2	8467	20320.768	1774.4896	819	1
2_MACS_peak_10424_lociStitched	chr16	31879649	31890527	2	8651	18417.5418	1690.4412	824	1
3_MACS_peak_18645_lociStitched	chr3	13455238	13470853	3	8147	22721.3865	2161.116	826	1
2_MACS_peak_26670_lociStitched	chr7	128572248	128582332	2	7741	25266.4704	2648.0584	837	1
3_MACS_peak_15743_lociStitched	chr2	157188390	157207888	3	8510	19554.5442	2487.9448	839	1
3_MACS_peak_14025_lociStitched	chr19	50369313	50382092	3	7728	25146.5162	2573.6906	841	1
2_MACS_peak_12891_lociStitched	chr18	56750895	56762802	2	8063	21517.1397	1837.2501	855	1
2_MACS_peak_23938_lociStitched	chr6	27857490	27871482	2	8231	20412.9288	2554.9392	865	1
1_MACS_peak_17479_lociStitched	chr21	9962347	9970636	1	8290	21659.9859	4388.1966	868	1
2_MACS_peak_13460_lociStitched	chr19	16221435	16231831	2	8227	19661.9548	1966.9232	870	1
2_MACS_peak_9879_lociStitched	chr15	101737897	101751905	2	8159	20165.9168	2158.6328	877	1
1_MACS_peak_5448_lociStitched	chr11	102185894	102193886	1	7993	20188.5912	1536.0624	890	1
2_MACS_peak_452_lociStitched	chr1	28831387	28846160	2	8109	20589.1301	3032.8969	897	1
2_MACS_peak_1816_lociStitched	chr1	159035988	159048474	2	7952	21429.7218	3258.846	911	1
3_MACS_peak_1673_lociStitched	chr1	153929365	153941449	3	8119	20053.398	3306.1824	916	1
3_MACS_peak_24027_lociStitched	chr6	31618977	31634828	3	8016	20216.3654	2708.9359	918	1
2_MACS_peak_19473_lociStitched	chr3	108787161	108801435	2	7811	21205.4544	2283.84	919	1
2_MACS_peak_13739_lociStitched	chr19	39338774	39349161	2	8029	18934.4623	1762.6739	921	1
2_MACS_peak_20822_lociStitched	chr4	38986025	38999679	2	7901	20049.5336	2117.7354	929	1
1_MACS_peak_13944_lociStitched	chr19	47728568	47736512	1	7945	18176.6664	1333.0032	948	1
2_MACS_peak_21936_lociStitched	chr5	1335429	1346291	2	7795	18697.8468	1832.4194	976	1
2_MACS_peak_10392_lociStitched	chr16	30661067	30673238	2	7731	19208.2722	2000.9124	978	1
1_MACS_peak_3891_lociStitched	chr10	98026803	98034607	1	7805	18216.0968	1656.0088	983	1
3_MACS_peak_1996_lociStitched	chr1	171219562	171228023	3	7710	19159.0884	1880.8803	985	1
