REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM12.jin.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuper
1_MACS_peak_3426_lociStitched	chr10	43902380	43905625	1	3246	16379.7865	396	1	HNRNPF	FXYD4,ZNF487P,HNRNPF	HNRNPF	396	1
2_MACS_peak_18519_lociStitched	chr22	29662781	29666076	2	3285	16368.901	397	1	EWSR1,RHBDD3	GAS2L1,RASL10A	EWSR1	397	1
1_MACS_peak_4564_lociStitched	chr11	46637838	46640085	1	2248	16368.0468	398	1	ATG13,HARBI1	AMBRA1	ATG13	398	1
3_MACS_peak_9710_lociStitched	chr15	75493060	75497054	3	3862	16365.0156	399	1	C15orf39		C15orf39	399	1
1_MACS_peak_28818_lociStitched	chr9	37288706	37292022	1	3317	16360.1492	400	1	ZCCHC7		GRHPR	400	1
2_MACS_peak_3569_lociStitched	chr10	63805112	63812157	2	7018	16357.7855	401	1	ARID5B		ARID5B	401	1
1_MACS_peak_21840_lociStitched	chr4	119755455	119758215	1	2761	16357.14	402	1	SEC24D		SEC24D	402	1
2_MACS_peak_24339_lociStitched	chr6	24718693	24722499	2	3773	16349.8148	403	1	C6orf62		C6orf62	403	1
1_MACS_peak_13924_lociStitched	chr19	34662121	34664626	1	2506	16329.594	404	1	LSM14A		LSM14A	404	1
1_MACS_peak_9157_lociStitched	chr15	40397002	40402037	1	5036	16303.33	405	1	BMF		BMF	405	1
1_MACS_peak_8471_lociStitched	chr14	70233119	70235138	1	2020	16266.2754	406	1	SRSF5,LOC100289511	SLC10A1	SRSF5	406	1
1_MACS_peak_3333_lociStitched	chr10	27442419	27445760	1	3342	16264.9903	407	1	MASTL,YME1L1		MASTL	407	1
1_MACS_peak_19291_lociStitched	chr3	28389216	28391293	1	2078	16258.9637	408	1	AZI2	ZCWPW2	AZI2	408	1
1_MACS_peak_20683_lociStitched	chr3	169489806	169492162	1	2357	16257.3424	409	1	MYNN	LRRIQ4,TERC,ARPM1,LRRC34	MYNN	409	1
3_MACS_peak_14407_lociStitched	chr19	50178703	50184237	3	5363	16236.2026	410	1	PRMT1	SCAF1,BCL2L12,C19orf76,CPT1C,RRAS,IRF3	PRMT1	410	1
1_MACS_peak_9044_lociStitched	chr15	29560686	29563314	1	2629	16233.4188	411	1	FAM189A1,NDNL2		NDNL2	411	1
2_MACS_peak_13486_lociStitched	chr19	10763085	10766253	2	3165	16232.1984	412	1	ILF3,LOC147727	SLC44A2,QTRT1	LOC147727	412	1
1_MACS_peak_9585_lociStitched	chr15	68500527	68503477	1	2951	16220.87	413	1	CLN6	CALML4	CALML4	413	1
3_MACS_peak_29576_lociStitched	chr9	132646571	132651989	3	5316	16212.2814	414	1	FNBP1	USP20,C9orf78	USP20	414	1
2_MACS_peak_5914_lociStitched	chr12	14921316	14924405	2	3078	16171.8417	415	1	HIST4H4	H2AFJ,C12orf60,WBP11,C12orf69	HIST4H4	415	1
1_MACS_peak_23114_lociStitched	chr5	108062662	108064847	1	2186	16169.437	416	1		FER	FER	416	1
1_MACS_peak_21261_lociStitched	chr4	15002844	15007305	1	4462	16155.9576	417	1	CPEB2		CPEB2	417	1
1_MACS_peak_9224_lociStitched	chr15	42262591	42265569	1	2979	16154.4588	418	1	EHD4	PLA2G4E	EHD4	418	1
1_MACS_peak_11760_lociStitched	chr17	36570762	36572718	1	1957	16153.626	419	1		ARHGAP23	ARHGAP23	419	1
1_MACS_peak_6923_lociStitched	chr12	107348641	107351290	1	2650	16144.3305	420	1	C12orf23	MTERFD3	C12orf23	420	1
3_MACS_peak_3552_lociStitched	chr10	63658556	63665295	3	6310	16113.6229	421	1	ARID5B		ARID5B	421	1
1_MACS_peak_19988_lociStitched	chr3	99822211	99826048	1	3838	16106.5749	422	1	C3orf26,FILIP1L	C3orf26	FILIP1L	422	1
1_MACS_peak_14262_lociStitched	chr19	46270522	46274869	1	4348	16100.8533	423	1	SIX5,DMPK	FBXO46,DMWD,RSPH6A	SIX5	423	1
2_MACS_peak_23328_lociStitched	chr5	131130843	131133751	2	2758	16080.0768	424	1	FNIP1		FNIP1	424	1
1_MACS_peak_13357_lociStitched	chr19	5621492	5624881	1	3390	16063.5211	425	1	SAFB,SAFB2		SAFB	425	1
1_MACS_peak_20014_lociStitched	chr3	101291901	101294217	1	2317	16052.6592	426	1	PCNP	RG9MTD1	PCNP	426	1
2_MACS_peak_9519_lociStitched	chr15	65183978	65188701	2	4698	16050.6432	427	1		PLEKHO2,ANKDD1A	ANKDD1A	427	1
1_MACS_peak_13415_lociStitched	chr19	7693385	7695661	1	2277	16047.6208	428	1	LOC100131801,XAB2	KIAA1543,STXBP2,RETN,C19orf59,PCP2	XAB2	428	1
1_MACS_peak_9203_lociStitched	chr15	41407330	41409474	1	2145	16041.408	429	1	INO80		INO80	429	1
1_MACS_peak_9734_lociStitched	chr15	76627360	76630750	1	3391	16041.141	430	1	ISL2	ETFA	ISL2	430	1
1_MACS_peak_10004_lociStitched	chr15	94772418	94775664	1	3247	15986.2254	431	1			MCTP2	431	1
1_MACS_peak_3338_lociStitched	chr10	28029974	28032970	1	2997	15982.4616	432	1	MKX		MKX	432	1
1_MACS_peak_20490_lociStitched	chr3	141205228	141208738	1	3511	15977.52	433	1	RASA2		RASA2	433	1
1_MACS_peak_13316_lociStitched	chr19	3983536	3987677	1	4142	15964.3832	434	1	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	434	1
2_MACS_peak_14526_lociStitched	chr19	56145595	56147879	2	2283	15951.2276	435	1		ZNF524,ZNF865,ZNF580,ZNF581,CCDC106,U2AF2,EPN1,FIZ1,ZNF784	ZNF580	435	1
2_MACS_peak_19604_lociStitched	chr3	48955097	48957613	2	2510	15943.892	436	1	ARIH2,C3orf71	SLC25A20	ARIH2	436	1
1_MACS_peak_22397_lociStitched	chr5	10759841	10762576	1	2736	15925.6315	437	1	DAP		DAP	437	1
1_MACS_peak_7521_lociStitched	chr13	36918935	36921293	1	2359	15923.574	438	1	SPG20	C13orf38-SOHLH2	SPG20	438	1
2_MACS_peak_14120_lociStitched	chr19	42055384	42060598	2	5188	15889.1436	439	1		CEACAM21	CEACAM21	439	1
1_MACS_peak_29004_lociStitched	chr9	77701216	77704659	1	3444	15877.0502	440	1	OSTF1,C9orf95		C9orf95	440	1
1_MACS_peak_20691_lociStitched	chr3	169683047	169686160	1	3114	15871.0079	441	1	SEC62,LOC100128164		SEC62	441	1
2_MACS_peak_12247_lociStitched	chr17	62204149	62208978	2	4611	15857.4702	442	1	ERN1	SNORD104,SNORA76	ERN1	442	1
1_MACS_peak_29382_lociStitched	chr9	123604455	123606472	1	2018	15840.1061	443	1	LOC253039,PSMD5	LOC100288842,FBXW2,PHF19	LOC253039	443	1
1_MACS_peak_11362_lociStitched	chr17	8065052	8067022	1	1971	15839.391	444	1	VAMP2	MIR3676,ALOXE3,HES7,PER1,TMEM107,C17orf59,AURKB	VAMP2	444	1
2_MACS_peak_29064_lociStitched	chr9	91924655	91927330	2	2654	15802.295	445	1	CKS2,MIR3153	SECISBP2	CKS2	445	1
1_MACS_peak_14415_lociStitched	chr19	50353502	50355315	1	1814	15792.3178	446	1	PTOV1	MED25,TBC1D17,FUZ,PNKP,AKT1S1,IL4I1	PTOV1	446	1
1_MACS_peak_16185_lociStitched	chr2	157197042	157200208	1	3167	15789.1586	447	1		NR4A2	NR4A2	447	1
4_MACS_peak_11791_lociStitched	chr17	37909572	37914941	4	4733	15777.8803	448	1		GRB7,C17orf37	GRB7	448	1
2_MACS_peak_20428_lociStitched	chr3	135912217	135916542	2	4326	15770.2475	449	1	MSL2		MSL2	449	1
1_MACS_peak_10632_lociStitched	chr16	31518530	31520697	1	2168	15766.4419	450	1	C16orf58	ARMC5,TGFB1I1,SLC5A2,AHSP	C16orf58	450	1
5_MACS_peak_388_lociStitched	chr1	25069492	25076196	5	6274	15765.7968	451	1	CLIC4		CLIC4	451	1
3_MACS_peak_23462_lociStitched	chr5	139037351	139045143	3	7255	15759.32	452	1	CXXC5		CXXC5	452	1
1_MACS_peak_13529_lociStitched	chr19	11877100	11879201	1	2102	15758.1303	453	1	ZNF441	ZNF491,ZNF440,ZNF823	ZNF441	453	1
1_MACS_peak_4834_lociStitched	chr11	65429084	65431800	1	2717	15757.6888	454	1	RELA	PCNXL3,SIPA1,KAT5,MAP3K11	RELA	454	1
1_MACS_peak_17541_lociStitched	chr20	47537438	47541522	1	4085	15733.61	455	1	ARFGEF2		ARFGEF2	455	1
2_MACS_peak_16099_lociStitched	chr2	137137887	137142341	2	4393	15731.528	456	1			CXCR4	456	1
1_MACS_peak_19698_lociStitched	chr3	52443091	52445690	1	2600	15721.351	457	1	PHF7,BAP1	NISCH,SEMA3G,TNNC1	PHF7	457	1
1_MACS_peak_24849_lociStitched	chr6	44229851	44234122	1	4272	15719.4155	458	1	NFKBIE	SLC29A1,HSP90AB1,TMEM151B,SLC35B2,TCTE1,AARS2	NFKBIE	458	1
1_MACS_peak_8186_lociStitched	chr14	50099435	50102862	1	3428	15675.7834	459	1	C14orf104	PPIL5,MGAT2,RPS29,RPL36AL	C14orf104	459	1
1_MACS_peak_5602_lociStitched	chr11	125461206	125463814	1	2609	15659.2144	460	1	STT3A	EI24,CHEK1	STT3A	460	1
1_MACS_peak_29410_lociStitched	chr9	125025971	125028446	1	2476	15656.85	461	1	MRRF,RBM18	MRRF,LHX6	RBM18	461	1
1_MACS_peak_15490_lociStitched	chr2	74425083	74427487	1	2405	15654.6076	462	1	MTHFD2	MOBKL1B	MTHFD2	462	1
5_MACS_peak_14954_lociStitched	chr2	33717553	33725699	5	7602	15650.0952	463	1	RASGRP3	RASGRP3	RASGRP3	463	1
6_MACS_peak_3667_lociStitched	chr10	73526884	73533867	6	5957	15635.6353	464	1	CDH23,C10orf54	CDH23,C10orf105	C10orf54	464	1
2_MACS_peak_17174_lociStitched	chr20	25035048	25040037	2	4531	15635.0271	465	1	ACSS1	VSX1	ACSS1	465	1
1_MACS_peak_14820_lociStitched	chr2	25193791	25196068	1	2278	15624.5463	466	1	LOC729723,DNAJC27		DNAJC27	466	1
1_MACS_peak_5460_lociStitched	chr11	114270172	114272385	1	2214	15622.0096	467	1	RBM7,C11orf71	REXO2	RBM7	467	1
5_MACS_peak_12416_lociStitched	chr17	74257755	74264770	5	6259	15596.4495	468	1	FAM100B	RNF157,QRICH2	FAM100B	468	1
1_MACS_peak_12180_lociStitched	chr17	57695758	57698478	1	2721	15584.24	469	1	CLTC		CLTC	469	1
1_MACS_peak_29308_lociStitched	chr9	113016988	113020989	1	4002	15570.6917	470	1	TXN	C9orf152	TXN	470	1
1_MACS_peak_992_lociStitched	chr1	59247475	59251511	1	4037	15570.0808	471	1	LOC100131060,JUN		JUN	471	1
3_MACS_peak_6876_lociStitched	chr12	104321392	104325827	3	4366	15568.1805	472	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	GNN	472	1
7_MACS_peak_11415_lociStitched	chr17	16872461	16880665	7	7268	15553.9636	473	1	TNFRSF13B		TNFRSF13B	473	1
1_MACS_peak_14236_lociStitched	chr19	45946221	45948674	1	2454	15546.6234	474	1		CD3EAP,FOSB,PPP1R13L,ERCC1,RTN2	ERCC1	474	1
1_MACS_peak_13886_lociStitched	chr19	30096241	30098230	1	1990	15539.8581	475	1	POP4		POP4	475	1
2_MACS_peak_20325_lociStitched	chr3	128368269	128370190	2	1886	15538.0085	476	1	RPN1		RPN1	476	1
5_MACS_peak_27547_lociStitched	chr8	38238983	38244662	5	5345	15535.4724	477	1	LETM2,WHSC1L1		WHSC1L1	477	1
1_MACS_peak_5324_lociStitched	chr11	102216721	102219322	1	2602	15527.4498	478	1	BIRC2	BIRC3	BIRC2	478	1
2_MACS_peak_26119_lociStitched	chr7	26237784	26242386	2	4526	15527.148	479	1	CBX3,HNRNPA2B1	NFE2L3	HNRNPA2B1	479	1
1_MACS_peak_1937_lociStitched	chr1	154297202	154302026	1	4825	15526.044	480	1	AQP10,ATP8B2		ATP8B2	480	1
1_MACS_peak_4877_lociStitched	chr11	66055306	66057619	1	2314	15506.352	481	1	YIF1A	KLC2,RAB1B,CNIH2,TMEM151A,CD248,RIN1	YIF1A	481	1
1_MACS_peak_5132_lociStitched	chr11	77183802	77186352	1	2551	15493.035	482	1	PAK1		PAK1	482	1
1_MACS_peak_10861_lociStitched	chr16	70321396	70324487	1	3092	15484.0554	483	1	AARS	DDX19B,EXOSC6	AARS	483	1
3_MACS_peak_14402_lociStitched	chr19	50142907	50146363	3	3241	15478.3872	484	1	SCAF1,RRAS	PRR12,BCL2L12,PRMT1,C19orf76,CPT1C,IRF3	SCAF1	484	1
2_MACS_peak_18828_lociStitched	chr22	41839994	41844721	2	4548	15440.2728	485	1	TOB2	ACO2,PHF5A	TOB2	485	1
1_MACS_peak_5344_lociStitched	chr11	105946926	105949470	1	2545	15431.1408	486	1	AASDHPPT,KBTBD3		AASDHPPT	486	1
2_MACS_peak_11370_lociStitched	chr17	8149798	8153514	2	3600	15413.968	487	1	PFAS,C17orf68	RANGRF,AURKB,C17orf44,SLC25A35	C17orf68	487	1
1_MACS_peak_20312_lociStitched	chr3	127390506	127392983	1	2478	15404.7107	488	1	PODXL2,ABTB1		ABTB1	488	1
1_MACS_peak_19582_lociStitched	chr3	48128652	48131252	1	2601	15403.7	489	1	MAP4		MAP4	489	1
1_MACS_peak_10188_lociStitched	chr16	2562772	2565451	1	2680	15397.5525	490	1	ATP6V0C	NTN3,TBC1D24,AMDHD2,PDPK1,CEMP1,MIR3178	ATP6V0C	490	1
1_MACS_peak_9876_lociStitched	chr15	85290124	85293240	1	3117	15390.5472	491	1	ZNF592	SEC11A	ZNF592	491	1
1_MACS_peak_23377_lociStitched	chr5	133706106	133708417	1	2312	15388.4868	492	1	UBE2B	CDKL3,CDKN2AIPNL	UBE2B	492	1
1_MACS_peak_13433_lociStitched	chr19	8385192	8387649	1	2458	15373.9404	493	1	RPS28,NDUFA7,KANK3	ANGPTL4,CD320	RPS28	493	1
1_MACS_peak_9663_lociStitched	chr15	74907010	74909469	1	2460	15370.2254	494	1	CLK3		CLK3	494	1
1_MACS_peak_19389_lociStitched	chr3	37032982	37036085	1	3104	15357.6779	495	1	MLH1,EPM2AIP1	TRANK1	EPM2AIP1	495	1
1_MACS_peak_13212_lociStitched	chr19	1939940	1943441	1	3502	15353.6355	496	1	CSNK1G2	SCAMP4,ADAT3,C19orf34	CSNK1G2	496	1
1_MACS_peak_8312_lociStitched	chr14	60714239	60717285	1	3047	15340.2652	497	1	PPM1A		PPM1A	497	1
1_MACS_peak_9055_lociStitched	chr15	31554879	31559707	1	4829	15334.2108	498	1			KLF13	498	1
1_MACS_peak_17327_lociStitched	chr20	35200721	35204023	1	3303	15330.8558	499	1	TGIF2,TGIF2-C20ORF24	MYL9,C20orf24	TGIF2	499	1
4_MACS_peak_1717_lociStitched	chr1	144928904	144933561	4	4380	15321.0643	500	1	PDE4DIP		PDE4DIP	500	1
1_MACS_peak_20000_lociStitched	chr3	100427359	100429968	1	2610	15318.2217	501	1	TFG		TFG	501	1
1_MACS_peak_13893_lociStitched	chr19	30205145	30207614	1	2470	15315.9477	502	1	C19orf12	PLEKHF1	C19orf12	502	1
1_MACS_peak_22788_lociStitched	chr5	72860199	72862420	1	2222	15276.2601	503	1	UTP15,ANKRA2		ANKRA2	503	1
1_MACS_peak_17164_lociStitched	chr20	23341726	23344268	1	2543	15253.5252	504	1		NXT1,GZF1	GZF1	504	1
1_MACS_peak_9307_lociStitched	chr15	45878507	45881121	1	2615	15235.9604	505	1	PLDN	SQRDL	PLDN	505	1
1_MACS_peak_1711_lociStitched	chr1	144519033	144522211	1	3179	15226.7514	506	1	LOC728875		C1orf152	506	1
2_MACS_peak_21589_lociStitched	chr4	77995179	77998145	2	2858	15222.995	507	1	CCNI		CCNI	507	1
1_MACS_peak_23012_lociStitched	chr5	95194366	95199383	1	5018	15217.0627	508	1	C5orf27	GLRX	C5orf27	508	1
1_MACS_peak_13905_lociStitched	chr19	32895553	32897665	1	2113	15201.7536	509	1	DPY19L3		DPY19L3	509	1
1_MACS_peak_19164_lociStitched	chr3	14988128	14990804	1	2677	15179.0748	510	1	NR2C2		NR2C2	510	1
2_MACS_peak_17566_lociStitched	chr20	48530941	48534098	2	3138	15134.0266	511	1	SPATA2	RNF114,SPATA2	SPATA2	511	1
1_MACS_peak_9471_lociStitched	chr15	63775826	63780410	1	4585	15127.2	512	1		USP3	USP3	512	1
2_MACS_peak_18142_lociStitched	chr21	45431276	45434695	2	3173	15123.9465	513	1	TRAPPC10		TRAPPC10	513	1
1_MACS_peak_24024_lociStitched	chr6	2244792	2247354	1	2563	15120.4116	514	1	GMDS		GMDS	514	1
7_MACS_peak_19723_lociStitched	chr3	53199711	53209518	7	9197	15113.5677	515	1	PRKCD	RFT1	PRKCD	515	1
1_MACS_peak_8065_lociStitched	chr14	24562169	24564992	1	2824	15109.2606	516	1	PCK2	LRRC16B,CPNE6,DCAF11,FITM1,PSME1,NRL,FAM158A	PCK2	516	1
2_MACS_peak_11279_lociStitched	chr17	4850205	4854264	2	3893	15095.421	517	1	PFN1	C17orf107,GP1BA,RNF167,ENO3,KIF1C,CHRNE,SLC25A11,SPAG7,CAMTA2,INCA1	PFN1	517	1
1_MACS_peak_29106_lociStitched	chr9	94183207	94187799	1	4593	15092.5264	518	1	NFIL3		NFIL3	518	1
1_MACS_peak_29170_lociStitched	chr9	98636868	98639266	1	2399	15090.614	519	1	C9orf102,C9orf130		C9orf102	519	1
2_MACS_peak_29512_lociStitched	chr9	130676783	130680556	2	3668	15065.589	520	1	ST6GALNAC4	AK1,ST6GALNAC6,PIP5KL1,DPM2,FAM102A	ST6GALNAC4	520	1
2_MACS_peak_14949_lociStitched	chr2	33700319	33705846	2	5526	15059.9696	521	1	RASGRP3	RASGRP3	RASGRP3	521	1
1_MACS_peak_23337_lociStitched	chr5	131745547	131748631	1	3085	15055.4712	522	1	C5orf56	SLC22A5,MIR3936	C5orf56	522	1
7_MACS_peak_12475_lociStitched	chr17	75449673	75458995	7	8931	15043.8436	523	1	SEPT9	SEPT9	SEPT9	523	1
2_MACS_peak_11046_lociStitched	chr16	87811255	87814779	2	3282	15023.1644	524	1		KLHDC4	KLHDC4	524	1
2_MACS_peak_29168_lociStitched	chr9	98268015	98273927	2	5896	15018.2536	525	1	PTCH1		PTCH1	525	1
1_MACS_peak_4754_lociStitched	chr11	64544655	64547579	1	2925	15012.4008	526	1	SF1	RASGRP2,PYGM,MAP4K2,MEN1	SF1	526	1
4_MACS_peak_9602_lociStitched	chr15	70387672	70393332	4	5027	15001.264	527	1	TLE3	MIR629	TLE3	527	1
1_MACS_peak_611_lociStitched	chr1	35657100	35659048	1	1949	14999.0156	528	1	SFPQ		SFPQ	528	1
2_MACS_peak_30043_lociStitched	chrX	41190929	41195012	2	3801	14990.3262	529	1	DDX3X		DDX3X	529	1
2_MACS_peak_23340_lociStitched	chr5	131760192	131764828	2	4429	14989.5788	530	1	C5orf56		C5orf56	530	1
1_MACS_peak_9993_lociStitched	chr15	93373675	93377097	1	3423	14989.3866	531	1		ASB9P1,LOC100507217	ASB9P1	531	1
1_MACS_peak_4714_lociStitched	chr11	62598048	62600631	1	2584	14976.234	532	1	STX5,WDR74	TMEM179B,SLC3A2,TMEM223,NXF1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	STX5	532	1
2_MACS_peak_6480_lociStitched	chr12	57632506	57635136	2	2414	14968.382	533	1	NDUFA4L2	MIR1228,NXPH4,SHMT2,STAC3	NDUFA4L2	533	1
4_MACS_peak_14781_lociStitched	chr2	20417010	20425950	4	8815	14948.574	534	1	SDC1		SDC1	534	1
1_MACS_peak_3490_lociStitched	chr10	52381493	52385655	1	4163	14937.0018	535	1	SGMS1		SGMS1	535	1
1_MACS_peak_19422_lociStitched	chr3	39424329	39426747	1	2419	14935.7442	536	1	SLC25A38	RPSA,SNORA6,SNORA62	SLC25A38	536	1
1_MACS_peak_14152_lociStitched	chr19	42720192	42722894	1	2703	14933.6838	537	1	DEDD2	ZNF526,GSK3A,ERF	DEDD2	537	1
1_MACS_peak_28496_lociStitched	chr9	2014294	2018656	1	4363	14930.6898	538	1	SMARCA2		SMARCA2	538	1
1_MACS_peak_4666_lociStitched	chr11	61196345	61198326	1	1982	14927.2312	539	1	SDHAF2,CPSF7	TMEM216	CPSF7	539	1
2_MACS_peak_6549_lociStitched	chr12	65562243	65564986	2	2732	14915.0625	540	1	LEMD3	WIF1	LEMD3	540	1
1_MACS_peak_29051_lociStitched	chr9	88896186	88898553	1	2368	14914.2303	541	1	ISCA1	C9orf153	ISCA1	541	1
2_MACS_peak_11077_lociStitched	chr16	88715160	88719241	2	3643	14914.0145	542	1	CYBA,MVD	IL17C,MGC23284,SNAI3	CYBA	542	1
2_MACS_peak_1318_lociStitched	chr1	90285786	90289228	2	3296	14886.65	543	1	LRRC8D		LRRC8D	543	1
1_MACS_peak_20881_lociStitched	chr3	184031989	184034405	1	2417	14877.2448	544	1	EIF4G1	ECE2,PSMD2,EIF4G1,SNORD66,FAM131A,POLR2H,CLCN2	EIF4G1	544	1
1_MACS_peak_6914_lociStitched	chr12	106640328	106643560	1	3233	14856.5344	545	1	CKAP4		CKAP4	545	1
1_MACS_peak_26245_lociStitched	chr7	39988128	39991992	1	3865	14855.148	546	1	CDK13		CDK13	546	1
1_MACS_peak_13526_lociStitched	chr19	11707318	11709439	1	2122	14854.2114	547	1	ZNF627	ELOF1,ACP5	ZNF627	547	1
2_MACS_peak_5175_lociStitched	chr11	82705284	82709779	2	4496	14853.278	548	1	RAB30	SNORA70E	SNORA70E	548	1
1_MACS_peak_28989_lociStitched	chr9	73033263	73036385	1	3123	14827.6268	549	1		KLF9	KLF9	549	1
1_MACS_peak_5182_lociStitched	chr11	82780975	82784418	1	3444	14824.1808	550	1	RAB30	SNORA70E	RAB30	550	1
1_MACS_peak_5357_lociStitched	chr11	107879141	107881151	1	2011	14800.635	551	1	CUL5		CUL5	551	1
3_MACS_peak_19235_lociStitched	chr3	17780456	17784971	3	4428	14787.528	552	1	TBC1D5	TBC1D5	TBC1D5	552	1
1_MACS_peak_3366_lociStitched	chr10	32634871	32636855	1	1985	14751.4368	553	1	EPC1		EPC1	553	1
2_MACS_peak_9061_lociStitched	chr15	31643921	31647892	2	3688	14749.8824	554	1	KLF13		KLF13	554	1
2_MACS_peak_649_lociStitched	chr1	37939507	37946033	2	6280	14738.971	555	1	ZC3H12A	MEAF6	ZC3H12A	555	1
2_MACS_peak_22937_lociStitched	chr5	88175276	88180996	2	5601	14727.856	556	1	MEF2C		MEF2C	556	1
1_MACS_peak_29150_lociStitched	chr9	96927791	96930072	1	2282	14727.5046	557	1		MIRLET7A1,MIRLET7F1,MIRLET7D	MIRLET7A1	557	1
1_MACS_peak_21908_lociStitched	chr4	128981359	128983830	1	2472	14721.9709	558	1	LARP1B		LARP1B	558	1
2_MACS_peak_24373_lociStitched	chr6	26122621	26127217	2	4535	14715.0132	559	1	HIST1H2AC,HIST1H2BC	HFE,HIST1H4C,HIST1H1E,HIST1H2BD,HIST1H1T	HIST1H2AC	559	1
3_MACS_peak_22503_lociStitched	chr5	39072938	39077630	3	4578	14687.3676	560	1	RICTOR		RICTOR	560	1
1_MACS_peak_19108_lociStitched	chr3	10360964	10363285	1	2322	14687.0559	561	1	SEC13	C3orf42,GHRLOS,GHRL	SEC13	561	1
1_MACS_peak_25866_lociStitched	chr7	1066823	1069071	1	2249	14665.0528	562	1	C7orf50	CYP2W1,GPR146,MIR339	MIR339	562	1
1_MACS_peak_12321_lociStitched	chr17	66507312	66509763	1	2452	14653.5486	563	1	PRKAR1A	FAM20A	PRKAR1A	563	1
1_MACS_peak_3259_lociStitched	chr10	22290826	22294099	1	3274	14620.8183	564	1	DNAJC1		DNAJC1	564	1
1_MACS_peak_20951_lociStitched	chr3	186781159	186785353	1	4195	14610.2184	565	1	ST6GAL1		ST6GAL1	565	1
2_MACS_peak_10273_lociStitched	chr16	9184140	9187306	2	3050	14591.1442	566	1	C16orf72		C16orf72	566	1
1_MACS_peak_14157_lociStitched	chr19	42771733	42775503	1	3771	14582.36	567	1		ZNF526,CIC,PRR19,TMEM145,DEDD2,GSK3A,ERF,PAFAH1B3	ERF	567	1
1_MACS_peak_18871_lociStitched	chr22	43251804	43253624	1	1821	14578.018	568	1	ARFGAP3		ARFGAP3	568	1
1_MACS_peak_3235_lociStitched	chr10	17269389	17273368	1	3980	14552.7946	569	1	VIM	TRDMT1	VIM	569	1
2_MACS_peak_3292_lociStitched	chr10	23727283	23730638	2	3331	14538.2215	570	1	OTUD1		OTUD1	570	1
1_MACS_peak_1413_lociStitched	chr1	100502798	100505160	1	2363	14533.1498	571	1	HIAT1		HIAT1	571	1
1_MACS_peak_22469_lociStitched	chr5	33440039	33442500	1	2462	14520.8844	572	1	TARS		TARS	572	1
1_MACS_peak_15136_lociStitched	chr2	48131460	48134911	1	3452	14520.0825	573	1	FBXO11	FBXO11	FBXO11	573	1
1_MACS_peak_9635_lociStitched	chr15	73074583	73077269	1	2687	14513.2638	574	1	ADPGK		ADPGK	574	1
1_MACS_peak_4397_lociStitched	chr11	17228276	17230538	1	2263	14512.992	575	1		PIK3C2A	PIK3C2A	575	1
1_MACS_peak_13144_lociStitched	chr19	1019060	1022219	1	3160	14507.0757	576	1	C19orf6	WDR18,GRIN3B,CNN2,ABCA7,HMHA1	C19orf6	576	1
2_MACS_peak_4981_lociStitched	chr11	68037790	68041330	2	3326	14488.512	577	1	C11orf24	LRP5	C11orf24	577	1
1_MACS_peak_23436_lociStitched	chr5	138628797	138631088	1	2292	14483.2438	578	1	MATR3	SNORA74A,PAIP2	MATR3	578	1
1_MACS_peak_2154_lociStitched	chr1	161013650	161018071	1	4422	14480.9855	579	1	USF1,ARHGAP30	F11R,TSTD1,PVRL4	USF1	579	1
1_MACS_peak_23934_lociStitched	chr5	179048734	179051762	1	3029	14478.0792	580	1	HNRNPH1	C5orf60	HNRNPH1	580	1
3_MACS_peak_897_lociStitched	chr1	51699738	51704206	3	4265	14476.7668	581	1	RNF11		RNF11	581	1
1_MACS_peak_7664_lociStitched	chr13	48877011	48879453	1	2443	14438.325	582	1	RB1		RB1	582	1
2_MACS_peak_26101_lociStitched	chr7	26003298	26009294	2	5892	14435.37	583	1		MIR148A	MIR148A	583	1
2_MACS_peak_5892_lociStitched	chr12	12875109	12879873	2	4650	14434.4436	584	1	CDKN1B,APOLD1	MIR613,GPR19	APOLD1	584	1
2_MACS_peak_11531_lociStitched	chr17	20943870	20947722	2	3828	14427.2808	585	1	USP22		USP22	585	1
2_MACS_peak_17955_lociStitched	chr21	34774491	34777696	2	3096	14425.705	586	1	IFNGR2		IFNGR2	586	1
2_MACS_peak_16971_lociStitched	chr2	242210016	242214041	2	3850	14421.575	587	1	HDLBP	SEPT2	HDLBP	587	1
1_MACS_peak_20864_lociStitched	chr3	183352516	183355443	1	2928	14417.2312	588	1	KLHL24		KLHL24	588	1
1_MACS_peak_21042_lociStitched	chr3	195384152	195386210	1	2059	14395.0926	589	1	SDHAP2	MIR570	SDHAP2	589	1
1_MACS_peak_17868_lociStitched	chr21	18983111	18985743	1	2633	14384.9328	590	1	BTG3		BTG3	590	1
1_MACS_peak_19274_lociStitched	chr3	25704331	25707488	1	3158	14384.5548	591	1	TOP2B		TOP2B	591	1
1_MACS_peak_29215_lociStitched	chr9	102668392	102670213	1	1822	14380.437	592	1	STX17		STX17	592	1
