REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM6_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
4_MACS_peak_13646_lociStitched	chr22	39096089	39105910	4	4782	9859.3019	357	1	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	GTPBP1	0.3151	357	1
3_MACS_peak_9750_lociStitched	chr19	3983473	3990378	3	5740	8851.5195	358	1	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	SNORD37	0.8128	358	1
2_MACS_peak_9897_lociStitched	chr19	10521897	10527892	2	4311	10216.0795	359	1		PDE4A,TYK2,MIR1181,CDC37	PDE4A	MIR1181	0.7809	359	1
1_MACS_peak_21500_lociStitched	chr9	127630515	127635937	1	5423	9174.5662	360	1	ARPC5L	WDR38,RPL35	ARPC5L	ARPC5L	0.6838	360	1
3_MACS_peak_2242_lociStitched	chr10	3910127	3918444	3	4235	10241.5538	361	1			KLF6	KLF6	1.1104	361	1
2_MACS_peak_14102_lociStitched	chr3	39189006	39195630	2	4685	9850.5504	364	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	CSRNP1	0.5516	364	1
4_MACS_peak_259_lociStitched	chr1	21615730	21623383	4	6506	7736.4177	365	1	ECE1	ECE1	ECE1	ECE1	0.1561	365	1
1_MACS_peak_14895_lociStitched	chr3	136468971	136473378	1	4408	10073.0799	366	1	STAG1		STAG1	STAG1	0.1443	366	1
2_MACS_peak_6886_lociStitched	chr15	70387606	70393888	2	5043	9509.6916	367	1	TLE3	MIR629	TLE3	TLE3	0.3458	367	1
1_MACS_peak_9599_lociStitched	chr19	659115	663859	1	4745	9770.7424	368	1	RNF126	FGF22,FSTL3,PALM,POLRMT,PRSSL1	RNF126	RNF126	0.5023	368	1
3_MACS_peak_21576_lociStitched	chr9	131445597	131453342	3	6283	8012.2025	369	1	SET	PKN3,WDR34,ZDHHC12	SET	SET	0.4347	369	1
1_MACS_peak_20563_lociStitched	chr8	101961992	101966189	1	4198	10191.5751	370	1	YWHAZ		YWHAZ	YWHAZ	0.341	370	1
4_MACS_peak_3024_lociStitched	chr10	112620164	112633314	4	5648	8821.02	371	1	PDCD4,LOC282997	SHOC2,NCRNA00081	LOC282997	LOC282997	0.6645	371	1
3_MACS_peak_14711_lociStitched	chr3	113461634	113467225	3	4364	10037.5223	372	1	ATP6V1A,NAA50	KIAA2018	NAA50	NAA50	0.4059	372	1
4_MACS_peak_12176_lociStitched	chr2	202121700	202127910	4	5794	8608.302	373	1	CASP8		CASP8	CASP8	0.3022	373	1
9_MACS_peak_8500_lociStitched	chr17	32703713	32718345	9	7036	6707.3088	374	1		CCL13,CCL1	CCL1	CCL1	0.161	374	1
2_MACS_peak_11656_lociStitched	chr2	112193420	112201405	2	6825	7082.695	375	1	LOC541471		LOC541471	LOC541471	0.2628	375	1
7_MACS_peak_9559_lociStitched	chr18	66485120	66500052	7	6814	7083.7408	376	1	CCDC102B		CCDC102B	CCDC102B	0.1045	376	1
3_MACS_peak_1882_lociStitched	chr1	205249142	205258120	3	6196	8036.2078	378	1		NUAK2	NUAK2	NUAK2	0.3359	378	1
3_MACS_peak_13990_lociStitched	chr3	16877520	16885323	3	5839	8492.7852	379	1		PLCL2	PLCL2	PLCL2	0.1916	379	1
1_MACS_peak_4034_lociStitched	chr11	118659114	118663636	1	4523	9801.8872	383	1	DDX6		DDX6	DDX6	0.3033	383	1
1_MACS_peak_18197_lociStitched	chr6	74229403	74234035	1	4633	9683.6592	385	1	EEF1A1		EEF1A1	EEF1A1	0.7788	385	1
6_MACS_peak_17294_lociStitched	chr5	156966561	156976972	6	6714	7127.3706	386	1	ADAM19		ADAM19	ADAM19	0.3135	386	1
2_MACS_peak_6117_lociStitched	chr14	81421236	81427554	2	6282	7805.2572	387	1	TSHR	C14orf145	TSHR	TSHR	0.1264	387	1
5_MACS_peak_12110_lociStitched	chr2	197032365	197042563	5	6659	7197.7484	388	1	STK17B		STK17B	STK17B	0.3183	388	1
2_MACS_peak_1180_lociStitched	chr1	149811503	149816465	2	4898	9405.471	389	1	HIST2H3A,HIST2H2AA4	HIST2H4B,HIST2H2AC,HIST2H2BF,HIST2H3D,HIST2H2BC,HIST2H2BE,HIST2H2AB	HIST2H2AA4	HIST2H2AC	1.496	389	1
3_MACS_peak_15734_lociStitched	chr4	77116715	77123161	3	6322	7700.3916	390	1	SCARB2	FAM47E,NUP54	SCARB2	SCARB2	0.3191	390	1
3_MACS_peak_17799_lociStitched	chr6	27798164	27807733	3	5198	9091.5069	391	1	HIST1H2BN,HIST1H4K,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H4J,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H2AK	HIST1H2AK	0.7488	391	1
6_MACS_peak_17595_lociStitched	chr6	7136589	7147831	6	6828	6843.0054	392	1	RREB1		RREB1	RREB1	0.1941	392	1
3_MACS_peak_10185_lociStitched	chr19	19050444	19060862	3	6413	7519.7124	393	1	HOMER3	DDX49,GDF1,COPE,HOMER3	HOMER3	DDX49	0.4879	393	1
1_MACS_peak_17415_lociStitched	chr5	173168791	173174032	1	5242	8950.5798	394	1			BOD1	BOD1	NONE	394	1
4_MACS_peak_3079_lociStitched	chr10	121060752	121073709	4	5286	8901.459	395	1	GRK5		GRK5	GRK5	0.1969	395	1
3_MACS_peak_19817_lociStitched	chr7	137665261	137673088	3	7065	6257.6865	396	1	CREB3L2		CREB3L2	CREB3L2	0.2729	396	1
1_MACS_peak_16476_lociStitched	chr5	55287743	55292041	1	4299	9773.652	398	1	IL6ST		IL6ST	IL6ST	0.3915	398	1
4_MACS_peak_40_lociStitched	chr1	1707267	1714611	4	5467	8628.4656	399	1	NADK	SLC35E2,NADK	NADK	NADK	0.3511	399	1
4_MACS_peak_10677_lociStitched	chr19	50175385	50184120	4	4092	9899.3755	401	1	BCL2L12,PRMT1	SCAF1,C19orf76,CPT1C,RRAS,IRF3	PRMT1	RRAS	0.589	401	1
2_MACS_peak_20248_lociStitched	chr8	38239162	38244584	2	5313	8732.131	403	1	LETM2,WHSC1L1		WHSC1L1	WHSC1L1	0.194	403	1
3_MACS_peak_8587_lociStitched	chr17	38016598	38024494	3	6567	7002.1728	405	1	ZPBP2,IKZF3	GSDMB	IKZF3	IKZF3	0.2482	405	1
3_MACS_peak_6831_lociStitched	chr15	66789241	66798272	3	4225	9718.2591	406	1	ZWILCH,SNAPC5,RPL4,SNORD18C,SNORD18B,SNORD16,SNORD18A		SNORD18C	SNORD18C	0.989	406	1
3_MACS_peak_14479_lociStitched	chr3	64205805	64212117	3	5744	8143.1112	408	1	PRICKLE2		PRICKLE2	PRICKLE2	0.2342	408	1
1_MACS_peak_1182_lociStitched	chr1	149821042	149825623	1	4582	9378.6813	409	1	HIST2H2AA4,HIST2H3A,HIST2H2BC	HIST2H4B,HIST2H2AC,BOLA1,HIST2H2BF,HIST2H3D,HIST2H2BE,HIST2H2AB	HIST2H2BC	HIST2H2AC	1.496	409	1
1_MACS_peak_16431_lociStitched	chr5	43039322	43043755	1	4434	9478.1973	410	1	LOC153684,C5orf39	LOC648987,LOC100132356	LOC153684	LOC153684	0.7959	410	1
2_MACS_peak_6749_lociStitched	chr15	59978214	59982804	2	4073	9686.736	411	1	BNIP2	GTF2A2	BNIP2	BNIP2	0.4098	411	1
1_MACS_peak_21135_lociStitched	chr9	74977004	74981442	1	4439	9385.4824	412	1	ZFAND5		ZFAND5	ZFAND5	0.5268	412	1
5_MACS_peak_10167_lociStitched	chr19	18625399	18633803	5	4557	9262.8888	413	1	ELL	C19orf50,UBA52,FKBP8	ELL	C19orf50	0.3968	413	1
4_MACS_peak_7128_lociStitched	chr15	90638787	90646336	4	6270	7192.6872	414	1	IDH2		IDH2	IDH2	0.3909	414	1
1_MACS_peak_12584_lociStitched	chr20	11898107	11902219	1	4113	9520.9248	416	1	BTBD3		BTBD3	BTBD3	0.2994	416	1
4_MACS_peak_15012_lociStitched	chr3	156391318	156403783	4	5707	7872.894	417	1	TIPARP,LOC100287227		TIPARP	TIPARP	0.3153	417	1
2_MACS_peak_2598_lociStitched	chr10	63657054	63664572	2	6204	7127.064	418	1	ARID5B		ARID5B	ARID5B	0.1779	418	1
2_MACS_peak_21302_lociStitched	chr9	100744630	100749827	2	4475	9170.6262	419	1	ANP32B	HEMGN	ANP32B	HEMGN	0.4742	419	1
2_MACS_peak_19069_lociStitched	chr7	39988064	39992787	2	4245	9359.0968	420	1	CDK13		CDK13	CDK13	0.1671	420	1
2_MACS_peak_14996_lociStitched	chr3	152877890	152884687	2	5276	8340.5987	422	1	RAP2B		RAP2B	RAP2B	0.6094	422	1
2_MACS_peak_18482_lociStitched	chr6	119668097	119674036	2	5759	7729.0146	423	1	MAN1A1		MAN1A1	MAN1A1	0.2163	423	1
3_MACS_peak_2649_lociStitched	chr10	70846733	70851562	3	4772	8861.6979	424	1	SRGN	VPS26A	SRGN	SRGN	0.4564	424	1
4_MACS_peak_12990_lociStitched	chr20	57463491	57470812	4	5626	7877.396	428	1	GNAS	GNAS-AS	GNAS	GNAS	0.2446	428	1
2_MACS_peak_752_lociStitched	chr1	59247294	59251648	2	4343	9232.2216	429	1	LOC100131060,JUN		JUN	JUN	0.7637	429	1
1_MACS_peak_21280_lociStitched	chr9	98268036	98273917	1	5882	7500.6274	430	1	PTCH1		PTCH1	PTCH1	0.2567	430	1
7_MACS_peak_16368_lociStitched	chr5	32276219	32296056	7	5758	7672.9516	431	1	MTMR12		MTMR12	MTMR12	0.2266	431	1
3_MACS_peak_19560_lociStitched	chr7	102064642	102074438	3	5870	7513.532	432	1	PRKRIP1,ORAI2	LRWD1,ALKBH4,POLR2J	ORAI2	ORAI2	0.288	432	1
3_MACS_peak_7187_lociStitched	chr15	94772525	94782102	3	4974	8584.8228	433	1			MCTP2	MCTP2	NONE	433	1
1_MACS_peak_10859_lociStitched	chr2	5835479	5841509	1	6031	7242.633	434	1	SOX11		SOX11	SOX11	0.4646	434	1
4_MACS_peak_1267_lociStitched	chr1	153929814	153940862	4	5430	8050.6776	435	1	CREB3L4,CRTC2,SLC39A1	RPS27,GATAD2B,DENND4B,JTB,RAB13	CRTC2	CRTC2	0.4967	435	1
1_MACS_peak_19671_lociStitched	chr7	113722629	113728213	1	5585	7843.2864	436	1	FOXP2		FOXP2	FOXP2	0.1194	436	1
4_MACS_peak_1285_lociStitched	chr1	154375735	154383051	4	6287	6804.6116	437	1	IL6R		IL6R	IL6R	0.272	437	1
5_MACS_peak_14314_lociStitched	chr3	50272693	50284778	5	5768	7593.0055	438	1	GNAI2	GNAT1,SLC38A3,SEMA3B,C3orf45,IFRD2	GNAI2	GNAI2	0.3531	438	1
2_MACS_peak_17529_lociStitched	chr5	180668623	180674511	2	5876	7431.2448	439	1	GNB2L1,SNORD96A,SNORD95	TRIM41,TRIM7,TRIM52	GNB2L1	GNB2L1	0.5647	439	1
1_MACS_peak_10630_lociStitched	chr19	49137108	49142105	1	4998	8510.8904	440	1	SEC1,DBP,CA11	SPACA4,SPHK2,FAM83E,RPL18,NTN5	DBP	DBP	0.5963	440	1
7_MACS_peak_1885_lociStitched	chr1	205282203	205291327	7	6554	6294.6476	441	1	NUAK2	KLHDC8A	NUAK2	NUAK2	0.3359	441	1
7_MACS_peak_16349_lociStitched	chr5	29191675	29204989	7	6117	6997.8384	443	1			LOC729862	LOC729862	NONE	443	1
2_MACS_peak_9814_lociStitched	chr19	6736043	6741140	2	5030	8420.7537	444	1	TRIP10,GPR108	VAV1,C3,SH2D3A	GPR108	GPR108	0.5982	444	1
5_MACS_peak_19210_lociStitched	chr7	55616623	55626879	5	6218	6813.0608	445	1	VOPP1		VOPP1	VOPP1	0.3887	445	1
1_MACS_peak_6572_lociStitched	chr15	42564437	42568877	1	4441	8967.468	447	1	GANC,TMEM87A		GANC	GANC	0.2435	447	1
2_MACS_peak_19339_lociStitched	chr7	78121236	78127901	2	6087	6986.253	448	1	MAGI2		RPL13AP17	RPL13AP17	NONE	448	1
2_MACS_peak_14616_lociStitched	chr3	101496306	101504456	2	6351	6534.67	449	1	FAM55C	NFKBIZ	FAM55C	FAM55C	0.4135	449	1
2_MACS_peak_14037_lociStitched	chr3	25702715	25707647	2	4918	8484.5196	450	1	TOP2B		TOP2B	TOP2B	0.2543	450	1
3_MACS_peak_6504_lociStitched	chr15	40074303	40081669	3	5650	7603.9218	451	1	FSIP1		FSIP1	FSIP1	0.1568	451	1
4_MACS_peak_18735_lociStitched	chr6	167363013	167373191	4	6176	6796.8684	452	1	RNASET2	FGFR1OP,MIR3939	RNASET2	RNASET2	0.2551	452	1
6_MACS_peak_3708_lociStitched	chr11	67033800	67046596	6	6068	6964.8628	453	1	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	ADRBK1	0.4326	453	1
1_MACS_peak_2556_lociStitched	chr10	52381460	52385965	1	4506	8861.7855	454	1	SGMS1		SGMS1	SGMS1	0.1437	454	1
2_MACS_peak_1117_lociStitched	chr1	145449353	145457433	2	5130	8199.584	457	1	POLR3GL	HFE2,TXNIP,ANKRD34A,LIX1L	TXNIP	TXNIP	0.7909	457	1
3_MACS_peak_4278_lociStitched	chr12	8471736	8477093	3	4989	8347.8131	458	1			LOC389634	LOC389634	NONE	458	1
2_MACS_peak_4786_lociStitched	chr12	72079204	72088790	2	6162	6766.7574	459	1	TMEM19	THAP2,ZFC3H1	TMEM19	TMEM19	0.3269	459	1
3_MACS_peak_19146_lociStitched	chr7	47514845	47522576	3	5825	7236.216	461	1	TNS3		TNS3	TNS3	0.2381	461	1
3_MACS_peak_17047_lociStitched	chr5	133978163	133985978	3	5472	7720.4385	462	1	SEC24A	SAR1B	SEC24A	SEC24A	0.1889	462	1
5_MACS_peak_17521_lociStitched	chr5	180610862	180619625	5	5932	7061.2254	463	1		OR2V2,TRIM41,TRIM7,SNORD96A	TRIM7	SNORD96A	0.7862	463	1
2_MACS_peak_6693_lociStitched	chr15	52857236	52861952	2	4429	8838.2556	464	1	ARPP19	MYO5A	ARPP19	ARPP19	0.4855	464	1
6_MACS_peak_21960_lociStitched	chrX	48768250	48777336	6	5885	7118.881	465	1	SLC35A2,PIM2	PQBP1,TIMM17B,OTUD5	SLC35A2	OTUD5	0.4025	465	1
3_MACS_peak_8239_lociStitched	chr17	7137128	7146909	3	5579	7547.9977	466	1	DVL2,PHF23,GABARAP,CTDNEP1	ACADVL,C17orf81,SLC2A4,DLG4,MIR324,CLDN7	PHF23	PHF23	0.5686	466	1
4_MACS_peak_13051_lociStitched	chr20	62579808	62589228	4	5850	7159.2	467	1	UCKL1-AS1,UCKL1,ZNF512B	MIR941-1,MIR941-3,MIR941-2,PRPF6,MIR1914,MIR647,SAMD10	UCKL1-AS1	UCKL1-AS1	0.5599	467	1
3_MACS_peak_1770_lociStitched	chr1	197741600	197748133	3	5606	7503.1505	468	1	DENND1B		DENND1B	DENND1B	0.1671	468	1
2_MACS_peak_11494_lociStitched	chr2	87795729	87801791	2	5978	6936.7466	470	1	NCRNA00152		NCRNA00152	NCRNA00152	0.4999	470	1
5_MACS_peak_21907_lociStitched	chrX	40027288	40036517	5	6222	6528.5946	471	1	BCOR		BCOR	BCOR	0.1231	471	1
2_MACS_peak_14444_lociStitched	chr3	57581058	57585374	2	4317	8886.2124	474	1	ARF4	PDE12	ARF4	ARF4	0.4014	474	1
3_MACS_peak_10463_lociStitched	chr19	42442730	42450347	3	5204	7970.4288	476	1		RABAC1,ATP1A3	RABAC1	RABAC1	0.3722	476	1
2_MACS_peak_17844_lociStitched	chr6	30582131	30586456	2	4307	8869.2775	477	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	PPP1R10	0.4476	477	1
1_MACS_peak_15476_lociStitched	chr4	15002704	15007471	1	4768	8429.0094	478	1	CPEB2		CPEB2	CPEB2	0.2119	478	1
2_MACS_peak_16409_lociStitched	chr5	39072711	39077594	2	4872	8230.7848	482	1	RICTOR		RICTOR	RICTOR	0.1807	482	1
5_MACS_peak_18893_lociStitched	chr7	18534529	18548960	5	5560	7328.0618	485	1	HDAC9		HDAC9	HDAC9	0.1304	485	1
2_MACS_peak_16807_lociStitched	chr5	96268267	96273073	2	4784	8255.2662	487	1	LNPEP	LNPEP	LNPEP	LNPEP	0.2149	487	1
2_MACS_peak_4679_lociStitched	chr12	57022409	57031373	2	5430	7437.4308	490	1	BAZ2A	SNORD59B,SNORD59A,ATP5B	BAZ2A	ATP5B	0.4565	490	1
7_MACS_peak_6990_lociStitched	chr15	78348005	78363004	7	5836	6838.0441	491	1	TBC1D2B	SH2D7	TBC1D2B	TBC1D2B	0.2449	491	1
2_MACS_peak_21284_lociStitched	chr9	99175643	99182170	2	4094	8836.9053	492	1	ZNF367	HABP4,SLC35D2	ZNF367	ZNF367	0.3181	492	1
6_MACS_peak_514_lociStitched	chr1	36614328	36628052	6	5308	7564.6688	493	1	MAP7D1,TRAPPC3	COL8A2	MAP7D1	MAP7D1	0.3626	493	1
2_MACS_peak_18979_lociStitched	chr7	29602585	29609979	2	5004	7931.5438	494	1	PRR15		PRR15	PRR15	0.6533	494	1
3_MACS_peak_17795_lociStitched	chr6	27774946	27783600	3	5926	6674.8302	495	1	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H2BL,HIST1H2AJ	HIST1H4J,HIST1H2BN,HIST1H2AL,HIST1H4K,HIST1H2AK	HIST1H3H	HIST1H2AK	0.7488	495	1
3_MACS_peak_6950_lociStitched	chr15	75334399	75340819	3	5710	6991.38	497	1	PPCDC	SCAMP5	PPCDC	PPCDC	0.4381	497	1
6_MACS_peak_10058_lociStitched	chr19	15390480	15405237	6	5598	7154.1936	498	1	BRD4	EPHX3	BRD4	BRD4	0.2268	498	1
1_MACS_peak_198_lociStitched	chr1	15849711	15854143	1	4433	8501.4624	500	1	DNAJC16,CASP9	CELA2B	CASP9	CASP9	0.2751	500	1
3_MACS_peak_14848_lociStitched	chr3	129893924	129902596	3	5185	7669.5168	501	1		COL6A4P2	COL6A4P2	COL6A4P2	0.1067	501	1
4_MACS_peak_13696_lociStitched	chr22	40439554	40452048	4	4846	8061.1288	502	1	TNRC6B	FAM83F	TNRC6B	TNRC6B	0.1393	502	1
3_MACS_peak_2088_lociStitched	chr1	226588752	226596708	3	4888	7985.4372	504	1	PARP1		PARP1	PARP1	0.307	504	1
2_MACS_peak_16427_lociStitched	chr5	42991329	42995707	2	4367	8468.3654	506	1		LOC153684,LOC648987,C5orf39	LOC648987	C5orf39	0.9025	506	1
4_MACS_peak_12961_lociStitched	chr20	55964517	55974289	4	5949	6478.836	508	1	RBM38	RAE1,MTRNR2L3	RBM38	RBM38	0.2997	508	1
3_MACS_peak_6479_lociStitched	chr15	37387414	37394342	3	5059	7654.0544	512	1	MEIS2		MEIS2	MEIS2	0.2735	512	1
2_MACS_peak_3260_lociStitched	chr11	3532045	3536730	2	4662	8083.0305	513	1			TRPC2	TRPC2	NONE	513	1
2_MACS_peak_1858_lociStitched	chr1	204377266	204381898	2	4621	8117.1168	516	1	PPP1R15B	PLEKHA6,LOC127841	PPP1R15B	PPP1R15B	0.5834	516	1
8_MACS_peak_11839_lociStitched	chr2	151332822	151344267	8	5377	7211.4945	517	1	RND3		RND3	RND3	0.3574	517	1
2_MACS_peak_9787_lociStitched	chr19	5621525	5629065	2	4318	8398.052	519	1	SAFB,SAFB2		SAFB	SAFB	0.2844	519	1
2_MACS_peak_4937_lociStitched	chr12	102871749	102878520	2	5441	7083.8202	522	1	IGF1		IGF1	IGF1	0.1946	522	1
2_MACS_peak_17527_lociStitched	chr5	180644084	180651882	2	4988	7666.2138	523	1	TRIM41	TRIM7,SNORD96A,SNORD95,GNB2L1,TRIM52	TRIM41	SNORD95	0.8327	523	1
4_MACS_peak_5713_lociStitched	chr14	24604819	24617254	4	5367	7171.2645	525	1	PSME1,RNF31,FAM158A,PSME2	PCK2,DCAF11,FITM1,IRF9,REC8,IPO4,TM9SF1	FAM158A	FAM158A	0.4061	525	1
6_MACS_peak_2696_lociStitched	chr10	73975156	73987006	6	5042	7580.445	526	1	ANAPC16,ASCC1	DDIT4	ASCC1	DDIT4	0.6945	526	1
1_MACS_peak_18617_lociStitched	chr6	143264855	143269541	1	4687	7973.229	527	1	HIVEP2		HIVEP2	HIVEP2	0.1759	527	1
2_MACS_peak_2709_lociStitched	chr10	74031910	74037452	2	5204	7362.547	529	1	DDIT4		DDIT4	DDIT4	0.6945	529	1
2_MACS_peak_2295_lociStitched	chr10	11217337	11222789	2	5295	7243.5272	530	1	CELF2		CELF2	CELF2	0.2452	530	1
4_MACS_peak_9732_lociStitched	chr19	3176044	3186942	4	5281	7139.2798	537	1	S1PR4,NCLN	GNA15,CELF5	S1PR4	S1PR4	0.3652	537	1
3_MACS_peak_4496_lociStitched	chr12	46776562	46784558	3	4872	7647.3744	539	1		SLC38A2	SLC38A2	SLC38A2	0.4795	539	1
3_MACS_peak_5210_lociStitched	chr12	123354800	123364244	3	5818	6300.0924	540	1	VPS37B	HIP1R	VPS37B	VPS37B	0.7688	540	1
4_MACS_peak_1847_lociStitched	chr1	203732595	203739396	4	5364	6984.627	542	1	LAX1	SNORA77,ZC3H11A,ZBED6	LAX1	LAX1	0.4847	542	1
1_MACS_peak_1638_lociStitched	chr1	178693915	178698720	1	4806	7686.078	543	1	RALGPS2		RALGPS2	RALGPS2	0.1967	543	1
2_MACS_peak_10846_lociStitched	chr19	59065654	59071413	2	4223	8268.1963	546	1	LOC100131691,CHMP2A,UBE2M	TRIM28,MGC2752,SLC27A5,ZBTB45,MZF1	UBE2M	UBE2M	0.6794	546	1
1_MACS_peak_3327_lociStitched	chr11	14664819	14670245	1	5427	6872.029	547	1	PDE3B,PSMA1		PDE3B	PDE3B	0.1549	547	1
6_MACS_peak_4990_lociStitched	chr12	108954187	108963015	6	5260	7098.5948	548	1	ISCU,SART3	FICD,TMEM119	ISCU	ISCU	0.4958	548	1
3_MACS_peak_20914_lociStitched	chr9	5626243	5631264	3	4915	7530.9979	550	1	KIAA1432	KIAA1432	KIAA1432	KIAA1432	0.1616	550	1
5_MACS_peak_16770_lociStitched	chr5	95194640	95206739	5	5833	6211.6266	551	1	C5orf27	GLRX	C5orf27	GLRX	0.7408	551	1
4_MACS_peak_18677_lociStitched	chr6	157097886	157105499	4	5603	6509.115	553	1	ARID1B		ARID1B	ARID1B	0.1228	553	1
2_MACS_peak_7066_lociStitched	chr15	85290280	85294814	2	4462	7788.5052	555	1	ZNF592	SEC11A	ZNF592	ZNF592	0.2895	555	1
3_MACS_peak_5838_lociStitched	chr14	50328033	50336223	3	4446	7779.681	558	1		ARF6,SDCCAG1	SDCCAG1	ARF6	0.5035	558	1
1_MACS_peak_17357_lociStitched	chr5	162885930	162890169	1	4240	7985.4282	559	1	HMMR,NUDCD2	CCNG1,MAT2B	HMMR	MAT2B	0.551	559	1
2_MACS_peak_16210_lociStitched	chr4	185454786	185460169	2	4677	7517.8978	562	1			IRF2	IRF2	0.2742	562	1
3_MACS_peak_6776_lociStitched	chr15	64381860	64389047	3	4793	7377.4555	565	1	SNX1,FAM96A	DAPK2	FAM96A	FAM96A	0.3518	565	1
3_MACS_peak_19924_lociStitched	chr7	150072703	150080937	3	5560	6299.8334	566	1	ZNF775	C7orf29,REPIN1,LOC728743,LOC285972,RARRES2	ZNF775	REPIN1	0.6959	566	1
2_MACS_peak_15257_lociStitched	chr3	186780400	186784937	2	4478	7680.2336	569	1	ST6GAL1		ST6GAL1	ST6GAL1	0.3245	569	1
2_MACS_peak_1600_lociStitched	chr1	174127807	174136678	2	5312	6631.0725	570	1	RABGAP1L		RABGAP1L	RABGAP1L	0.1316	570	1
2_MACS_peak_21146_lociStitched	chr9	77700562	77704726	2	4147	7989.8832	571	1	OSTF1,C9orf95		C9orf95	C9orf95	0.3894	571	1
3_MACS_peak_15023_lociStitched	chr3	156817463	156824787	3	4633	7478.5364	572	1	LOC100498859,LOC339894		LOC100498859	LOC100498859	0.8702	572	1
3_MACS_peak_11248_lociStitched	chr2	64366776	64372294	3	5275	6643.1202	575	1	PELI1		PELI1	PELI1	0.2741	575	1
3_MACS_peak_1428_lociStitched	chr1	158979133	158985955	3	5437	6377.8878	579	1	IFI16		IFI16	IFI16	0.2791	579	1
3_MACS_peak_6100_lociStitched	chr14	77490027	77500785	3	5098	6835.6332	584	1	C14orf4		C14orf4	C14orf4	0.4695	584	1
2_MACS_peak_2465_lociStitched	chr10	35065533	35072121	2	5405	6374.5488	585	1	PARD3		PARD3	PARD3	0.1707	585	1
3_MACS_peak_3599_lociStitched	chr11	64007503	64014992	3	4194	7823.7583	589	1	FKBP2,PPP1R14B	FERMT3,NUDT22,DNAJC4,VEGFB,PLCB3,GPR137,KCNK4,TRPT1,BAD	FKBP2	VEGFB	0.661	589	1
4_MACS_peak_20654_lociStitched	chr8	124046457	124055229	4	5403	6271.1028	594	1	DERL1	WDR67	DERL1	DERL1	0.2746	594	1
5_MACS_peak_14223_lociStitched	chr3	46390224	46401343	5	5045	6789.2614	595	1	CCR2	CCR5,CCRL2	CCR2	CCR2	0.5045	595	1
1_MACS_peak_17735_lociStitched	chr6	26122319	26127004	1	4686	7204.1245	598	1	HIST1H2AC,HIST1H2BC	HFE,HIST1H4C,HIST1H1E,HIST1H2BD,HIST1H1T	HIST1H2AC	HIST1H2AC	0.7917	598	1
4_MACS_peak_2260_lociStitched	chr10	5930517	5939156	4	4650	7198.8787	602	1	FBXO18,ANKRD16		FBXO18	FBXO18	0.2984	602	1
2_MACS_peak_6670_lociStitched	chr15	52548782	52556315	2	4480	7354.4679	605	1	MYO5C	MIR1266	MIR1266	MIR1266	0.1964	605	1
2_MACS_peak_14585_lociStitched	chr3	98488479	98495535	2	5180	6423.7824	608	1	ST3GAL6		ST3GAL6	ST3GAL6	0.3314	608	1
4_MACS_peak_20812_lociStitched	chr8	145010372	145018243	4	5146	6473.1104	609	1	PLEC	GRINA,MIR661,PARP10	PLEC	MIR661	0.5221	609	1
1_MACS_peak_5843_lociStitched	chr14	50465903	50470943	1	5041	6607.44	611	1	C14orf182		C14orf182	C14orf182	0.2663	611	1
4_MACS_peak_17913_lociStitched	chr6	32157102	32164591	4	5247	6255.5617	616	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	GPSM3	GPSM3	0.5033	616	1
3_MACS_peak_15832_lociStitched	chr4	95678066	95683723	3	5201	6283.7956	621	1	BMPR1B		BMPR1B	BMPR1B	0.1361	621	1
1_MACS_peak_2431_lociStitched	chr10	27528679	27532757	1	4079	7623.0054	623	1	ACBD5	LOC387646	ACBD5	LOC387646	0.4421	623	1
2_MACS_peak_10222_lociStitched	chr19	28925263	28934082	2	5255	6175.9457	624	1			LOC148145	LOC148145	NONE	624	1
1_MACS_peak_22116_lociStitched	chrX	106916240	106921047	1	4808	6801.905	625	1		PRPS1,TSC22D3	TSC22D3	TSC22D3	1.1537	625	1
2_MACS_peak_9702_lociStitched	chr19	2474608	2479705	2	5095	6392.1477	628	1	GADD45B	TIMM13,LMNB2	GADD45B	GADD45B	0.6082	628	1
3_MACS_peak_9065_lociStitched	chr17	73868570	73875617	3	5027	6431.7969	633	1	TRIM47	UNC13D,WBP2,TRIM65,MRPL38	TRIM47	TRIM47	0.4878	633	1
3_MACS_peak_1078_lociStitched	chr1	143948602	143954446	3	4522	7033.254	637	1	SRGAP2P2	FAM72D	SRGAP2P2	FAM72D	0.3898	637	1
