REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MOLP-8.jin.bam
2_MACS_peak_8109_lociStitched	chr15	65903032	65904144	2	1028	2623.6528
2_MACS_peak_8489_lociStitched	chr15	99319750	99320862	2	925	1453.6064
2_MACS_peak_9055_lociStitched	chr16	30428844	30429956	2	1022	2144.9368
2_MACS_peak_9204_lociStitched	chr16	57643213	57644325	2	1034	2196.756
2_MACS_peak_9619_lociStitched	chr16	89488786	89489898	2	878	1267.7912
1_MACS_peak_14042_lociStitched	chr2	96873545	96874657	1	1113	3824.7239999999997
2_MACS_peak_17675_lociStitched	chr3	127391007	127392119	2	1029	2077.3272
2_MACS_peak_2196_lociStitched	chr1	203723277	203724388	2	1090	1890.922
2_MACS_peak_4828_lociStitched	chr11	118991647	118992758	2	829	1998.0224
1_MACS_peak_14054_lociStitched	chr2	97202424	97203535	1	1112	3326.7784
2_MACS_peak_16141_lociStitched	chr22	18560072	18561183	2	1013	1766.49
2_MACS_peak_16189_lociStitched	chr22	20747842	20748953	2	1110	1936.0285999999999
2_MACS_peak_23561_lociStitched	chr8	25314776	25315887	2	1072	2079.4587
1_MACS_peak_24693_lociStitched	chr9	35071584	35072695	1	1112	3186.9035
2_MACS_peak_640_lociStitched	chr1	38324824	38325934	2	1032	2224.884
2_MACS_peak_5571_lociStitched	chr12	57824123	57825233	2	840	1793.7600000000002
2_MACS_peak_7857_lociStitched	chr15	43397644	43398754	2	1069	1706.292
1_MACS_peak_14661_lociStitched	chr2	200819868	200820978	1	1111	4070.0370000000003
2_MACS_peak_15645_lociStitched	chr20	52546434	52547544	2	944	1704.516
2_MACS_peak_19574_lociStitched	chr5	64858700	64859810	2	1016	2300.031
2_MACS_peak_19620_lociStitched	chr5	70585030	70586140	2	1004	2020.644
2_MACS_peak_19858_lociStitched	chr5	112196337	112197447	2	968	2198.022
1_MACS_peak_21547_lociStitched	chr6	111408684	111409794	1	1111	2818.845
2_MACS_peak_4456_lociStitched	chr11	69196594	69197703	2	1099	2182.0684
1_MACS_peak_6104_lociStitched	chr12	122906107	122907216	1	1110	2780.5957
2_MACS_peak_7041_lociStitched	chr14	50697676	50698785	2	866	2042.3344
2_MACS_peak_13162_lociStitched	chr19	57874268	57875377	2	979	1950.2874
2_MACS_peak_20305_lociStitched	chr5	171614147	171615256	2	1031	1512.4542
2_MACS_peak_23994_lociStitched	chr8	95565030	95566139	2	835	1351.4273999999998
2_MACS_peak_3171_lociStitched	chr10	70286666	70287774	2	765	1298.4651999999999
1_MACS_peak_11651_lociStitched	chr19	983870	984978	1	1109	2769.5568
2_MACS_peak_13975_lociStitched	chr2	85842960	85844068	2	1109	2750.056
1_MACS_peak_17081_lociStitched	chr3	39424709	39425817	1	1109	3712.4648
1_MACS_peak_17519_lociStitched	chr3	100428195	100429303	1	1109	3643.104
1_MACS_peak_20041_lociStitched	chr5	138677445	138678553	1	1109	5189.318
1_MACS_peak_377_lociStitched	chr1	23345926	23347033	1	1108	3163.3632000000002
1_MACS_peak_752_lociStitched	chr1	45097105	45098212	1	1108	3738.2283
1_MACS_peak_5618_lociStitched	chr12	64845433	64846540	1	1108	2894.8050000000003
2_MACS_peak_16475_lociStitched	chr22	36255666	36256773	2	904	1445.8527000000001
1_MACS_peak_18078_lociStitched	chr3	185449013	185450120	1	1108	1896.8445
2_MACS_peak_21241_lociStitched	chr6	53412444	53413551	2	1052	1817.694
2_MACS_peak_22166_lociStitched	chr7	22478072	22479179	2	795	1454.598
2_MACS_peak_4992_lociStitched	chr12	751654	752760	2	1069	2600.759
1_MACS_peak_7531_lociStitched	chr14	103994856	103995962	1	1107	2560.8324
2_MACS_peak_9038_lociStitched	chr16	30133832	30134938	2	975	1846.5776
1_MACS_peak_9936_lociStitched	chr17	16284066	16285172	1	1107	3401.9454
2_MACS_peak_17828_lociStitched	chr3	142442834	142443940	2	1082	2120.755
1_MACS_peak_18372_lociStitched	chr4	7045254	7046360	1	1107	2908.4482000000003
2_MACS_peak_21165_lociStitched	chr6	44094588	44095694	2	972	2563.2656
2_MACS_peak_23093_lociStitched	chr7	128116317	128117423	2	1085	3253.9626
1_MACS_peak_2773_lociStitched	chr10	6130964	6132069	1	1106	2417.5190000000002
2_MACS_peak_6630_lociStitched	chr13	93759331	93760436	2	948	1855.1845
2_MACS_peak_11539_lociStitched	chr18	57468700	57469805	2	927	1530.646
1_MACS_peak_13428_lociStitched	chr2	24345847	24346952	1	1106	2653.8785
1_MACS_peak_16500_lociStitched	chr22	36877030	36878135	1	1106	4625.1984999999995
1_MACS_peak_20467_lociStitched	chr5	180708350	180709455	1	1106	3257.2085
2_MACS_peak_3738_lociStitched	chr11	3443180	3444284	2	1004	1757.1263999999999
2_MACS_peak_4834_lociStitched	chr11	119204808	119205912	2	1104	2734.1664
1_MACS_peak_6166_lociStitched	chr12	124086147	124087251	1	1105	4089.9888
1_MACS_peak_6496_lociStitched	chr13	45563078	45564182	1	1105	2605.7712
1_MACS_peak_7848_lociStitched	chr15	42782692	42783796	1	1105	2294.5535999999997
2_MACS_peak_9582_lociStitched	chr16	88767048	88768152	2	961	1847.3232
2_MACS_peak_11975_lociStitched	chr19	10513803	10514907	2	1015	2053.992
2_MACS_peak_15175_lociStitched	chr20	11959689	11960793	2	744	1142.6399999999999
2_MACS_peak_15611_lociStitched	chr20	51755155	51756259	2	809	1146.9456
1_MACS_peak_20706_lociStitched	chr6	25404220	25405324	1	1105	2867.6400000000003
1_MACS_peak_21027_lociStitched	chr6	35146658	35147762	1	1105	1507.8431999999998
2_MACS_peak_21303_lociStitched	chr6	76458325	76459429	2	1103	2404.7327999999998
1_MACS_peak_24366_lociStitched	chr8	137542608	137543712	1	1105	2223.7871999999998
1_MACS_peak_24470_lociStitched	chr8	145149873	145150977	1	1105	3533.7936
2_MACS_peak_3364_lociStitched	chr10	101190037	101191140	2	816	1131.7883
1_MACS_peak_4077_lociStitched	chr11	59382225	59383328	1	1104	2365.1629
2_MACS_peak_4170_lociStitched	chr11	62648401	62649504	2	1031	2046.5062
2_MACS_peak_10469_lociStitched	chr17	43507898	43509001	2	1091	2158.0195
2_MACS_peak_12399_lociStitched	chr19	33571612	33572715	2	1091	2427.8133
2_MACS_peak_13979_lociStitched	chr2	86114784	86115887	2	1096	1928.4851999999998
2_MACS_peak_23980_lociStitched	chr8	93449378	93450481	2	729	916.8136000000001
2_MACS_peak_24756_lociStitched	chr9	41954001	41955104	2	1102	3148.8444
2_MACS_peak_4659_lociStitched	chr11	94822569	94823671	2	812	1411.0008
1_MACS_peak_5272_lociStitched	chr12	28342918	28344020	1	1103	3764.432
2_MACS_peak_7698_lociStitched	chr15	29285144	29286246	2	705	1128.0072
1_MACS_peak_9245_lociStitched	chr16	66583204	66584306	1	1103	3073.0372
2_MACS_peak_9256_lociStitched	chr16	67143118	67144220	2	1076	1660.163
1_MACS_peak_15156_lociStitched	chr20	10308769	10309871	1	1103	2115.2889999999998
1_MACS_peak_20082_lociStitched	chr5	139554729	139555831	1	1103	2637.5268
2_MACS_peak_24310_lociStitched	chr8	131463974	131465076	2	1024	1595.696
1_MACS_peak_25393_lociStitched	chr9	132652187	132653289	1	1103	1816.096
1_MACS_peak_6614_lociStitched	chr13	78272037	78273138	1	1102	1997.6544000000001
1_MACS_peak_13400_lociStitched	chr2	20618802	20619903	1	1102	2342.3775
1_MACS_peak_18868_lociStitched	chr4	109541712	109542813	1	1102	2533.6212
1_MACS_peak_22810_lociStitched	chr7	97601012	97602113	1	1102	2192.6415
1_MACS_peak_24213_lociStitched	chr8	124933735	124934836	1	1102	1792.9785000000002
2_MACS_peak_566_lociStitched	chr1	32645173	32646273	2	1086	2573.56
2_MACS_peak_2555_lociStitched	chr1	234630585	234631685	2	1003	1998.37
2_MACS_peak_9735_lociStitched	chr17	2206547	2207647	2	1024	1991.66
1_MACS_peak_11288_lociStitched	chr18	12750282	12751382	1	1101	1914.9899999999998
2_MACS_peak_13023_lociStitched	chr19	51014130	51015230	2	907	1446.28
1_MACS_peak_14392_lociStitched	chr2	152266289	152267389	1	1101	4142.16
1_MACS_peak_17558_lociStitched	chr3	108307668	108308768	1	1101	2644.18
1_MACS_peak_18097_lociStitched	chr3	186626593	186627693	1	1101	2562.1200000000003
1_MACS_peak_21051_lociStitched	chr6	36410296	36411396	1	1101	3841.0899999999997
2_MACS_peak_1261_lociStitched	chr1	115212100	115213199	2	856	1684.7669999999998
2_MACS_peak_4751_lociStitched	chr11	113643764	113644863	2	1093	2456.5947
1_MACS_peak_16954_lociStitched	chr3	15468443	15469542	1	1100	2298.8882000000003
1_MACS_peak_17118_lociStitched	chr3	44379494	44380593	1	1100	4130.2618
2_MACS_peak_19732_lociStitched	chr5	88184928	88186027	2	1092	1938.8558
2_MACS_peak_24475_lociStitched	chr8	145514769	145515868	2	835	1706.4173
2_MACS_peak_1280_lociStitched	chr1	116924605	116925703	2	645	975.1338
2_MACS_peak_4397_lociStitched	chr11	67236093	67237191	2	969	1304.7533999999998
1_MACS_peak_8104_lociStitched	chr15	65591864	65592962	1	1099	1635.0318000000002
1_MACS_peak_19712_lociStitched	chr5	81573414	81574512	1	1099	2674.5084
2_MACS_peak_19719_lociStitched	chr5	85913714	85914812	2	1098	2521.4472
2_MACS_peak_20666_lociStitched	chr6	20212204	20213302	2	870	1605.3858
2_MACS_peak_21975_lociStitched	chr6	170893077	170894175	2	1054	2375.3034
2_MACS_peak_827_lociStitched	chr1	51983896	51984993	2	932	1797.8733
1_MACS_peak_11692_lociStitched	chr19	1383508	1384605	1	1098	4105.9613
2_MACS_peak_12020_lociStitched	chr19	11546077	11547174	2	1083	2283.7346
2_MACS_peak_12377_lociStitched	chr19	30205695	30206792	2	1092	2808.4296999999997
1_MACS_peak_18589_lociStitched	chr4	54568500	54569597	1	1098	2768.828
2_MACS_peak_20227_lociStitched	chr5	153569686	153570783	2	920	1538.3231
1_MACS_peak_21581_lociStitched	chr6	116691815	116692912	1	1098	1838.7913999999998
2_MACS_peak_24865_lociStitched	chr9	80850521	80851618	2	1067	2676.0218
1_MACS_peak_12392_lociStitched	chr19	33182714	33183810	1	1097	3102.776
2_MACS_peak_20579_lociStitched	chr6	10404077	10405173	2	733	1024.5408
2_MACS_peak_21666_lociStitched	chr6	136570871	136571967	2	905	1458.9951999999998
1_MACS_peak_3954_lociStitched	chr11	34126670	34127765	1	1096	3085.3815
1_MACS_peak_8300_lociStitched	chr15	79165162	79166257	1	1096	6014.0685
2_MACS_peak_13060_lociStitched	chr19	54356783	54357878	2	883	2021.9175
2_MACS_peak_16424_lociStitched	chr22	32149401	32150496	2	945	1587.312
1_MACS_peak_20553_lociStitched	chr6	7312438	7313533	1	1096	4806.2835000000005
2_MACS_peak_24011_lociStitched	chr8	96036644	96037739	2	989	2553.759
2_MACS_peak_16946_lociStitched	chr3	15139993	15141087	2	977	1854.6582
2_MACS_peak_22817_lociStitched	chr7	97880926	97882020	2	919	1824.245
1_MACS_peak_8806_lociStitched	chr16	11828059	11829152	1	1094	1868.3742
2_MACS_peak_9671_lociStitched	chr17	259448	260541	2	779	1409.8607
2_MACS_peak_11956_lociStitched	chr19	9731466	9732559	2	1058	3116.2523
2_MACS_peak_17368_lociStitched	chr3	57735195	57736288	2	923	1407.784
1_MACS_peak_19618_lociStitched	chr5	70220809	70221902	1	1094	2388.0957
2_MACS_peak_20530_lociStitched	chr6	4880203	4881296	2	1022	1851.542
1_MACS_peak_23840_lociStitched	chr8	63950927	63952020	1	1094	2305.4649000000004
2_MACS_peak_4042_lociStitched	chr11	50256998	50258090	2	1040	2660.8764
1_MACS_peak_4673_lociStitched	chr11	100557640	100558732	1	1093	2954.7336
1_MACS_peak_8592_lociStitched	chr16	770404	771496	1	1093	2948.8368
1_MACS_peak_11662_lociStitched	chr19	1094310	1095402	1	1093	2966.1996
2_MACS_peak_24198_lociStitched	chr8	124428939	124430031	2	1003	2412.6648
2_MACS_peak_324_lociStitched	chr1	19228689	19229780	2	996	1813.7875000000001
1_MACS_peak_3599_lociStitched	chr10	127584117	127585208	1	1092	2910.1334
2_MACS_peak_5835_lociStitched	chr12	104359143	104360234	2	1049	2535.5931
1_MACS_peak_10606_lociStitched	chr17	49008269	49009360	1	1092	2546.9395
2_MACS_peak_13893_lociStitched	chr2	70843559	70844650	2	907	1872.5924
1_MACS_peak_16548_lociStitched	chr22	38597943	38599034	1	1092	2575.851
1_MACS_peak_23207_lociStitched	chr7	140178314	140179405	1	1092	3007.887
1_MACS_peak_23429_lociStitched	chr8	7999786	8000877	1	1092	1707.1968
1_MACS_peak_24165_lociStitched	chr8	120867517	120868608	1	1092	2544.6483999999996
2_MACS_peak_24226_lociStitched	chr8	126103441	126104532	2	1080	2045.9523
2_MACS_peak_2531_lociStitched	chr1	231663984	231665074	2	1078	3706.872
1_MACS_peak_10333_lociStitched	chr17	39845103	39846193	1	1091	4867.068
1_MACS_peak_11157_lociStitched	chr17	80170302	80171392	1	1091	2592.02
1_MACS_peak_14864_lociStitched	chr2	230932418	230933508	1	1091	1998.6239999999998
1_MACS_peak_17643_lociStitched	chr3	122785849	122786939	1	1091	4227.892
1_MACS_peak_685_lociStitched	chr1	40626613	40627702	1	1090	3344.6457
1_MACS_peak_3548_lociStitched	chr10	124609321	124610410	1	1090	1925.4609
1_MACS_peak_4589_lociStitched	chr11	77790175	77791264	1	1090	2267.4069
2_MACS_peak_22572_lociStitched	chr7	69125790	69126879	2	726	1154.6667
1_MACS_peak_1702_lociStitched	chr1	155826502	155827590	1	1089	3804.192
2_MACS_peak_2466_lociStitched	chr1	228463170	228464258	2	1029	1681.8304
2_MACS_peak_14143_lociStitched	chr2	109065133	109066221	2	1056	2437.8815999999997
2_MACS_peak_19689_lociStitched	chr5	78907745	78908833	2	942	2009.8624
2_MACS_peak_24247_lociStitched	chr8	126351177	126352265	2	830	1583.4752
2_MACS_peak_25606_lociStitched	chrX	13752252	13753340	2	956	2075.1424
2_MACS_peak_2412_lociStitched	chr1	226270639	226271726	2	923	1842.3563000000001
2_MACS_peak_2774_lociStitched	chr10	6182601	6183688	2	815	1278.8555000000001
2_MACS_peak_2784_lociStitched	chr10	6621884	6622971	2	922	2093.8880999999997
2_MACS_peak_3181_lociStitched	chr10	70883329	70884416	2	682	1144.0674999999999
2_MACS_peak_8291_lociStitched	chr15	78591453	78592540	2	801	1322.7703000000001
1_MACS_peak_9974_lociStitched	chr17	17183559	17184646	1	1088	4144.5136
1_MACS_peak_11908_lociStitched	chr19	7098729	7099816	1	1088	2630.3226
1_MACS_peak_13943_lociStitched	chr2	75873510	75874597	1	1088	2908.9207
2_MACS_peak_22788_lociStitched	chr7	92438722	92439809	2	723	1259.833
1_MACS_peak_128_lociStitched	chr1	6613601	6614687	1	1087	3198.813
2_MACS_peak_170_lociStitched	chr1	8483345	8484431	2	896	1342.5131999999999
2_MACS_peak_3269_lociStitched	chr10	81964588	81965674	2	933	1434.2802
2_MACS_peak_7434_lociStitched	chr14	93581792	93582878	2	948	1418.6418
2_MACS_peak_10906_lociStitched	chr17	73662826	73663912	2	936	2156.4702
2_MACS_peak_21155_lociStitched	chr6	43683155	43684241	2	816	1465.1226
2_MACS_peak_22662_lociStitched	chr7	73256255	73257341	2	928	2279.7312
1_MACS_peak_24745_lociStitched	chr9	37784407	37785493	1	1087	2752.7928
1_MACS_peak_25394_lociStitched	chr9	132815717	132816803	1	1087	2284.944
2_MACS_peak_9355_lociStitched	chr16	70099227	70100312	2	880	1940.1970000000001
1_MACS_peak_9432_lociStitched	chr16	76268621	76269706	1	1086	4640.0025000000005
2_MACS_peak_11892_lociStitched	chr19	6576948	6578033	2	619	1234.6215
2_MACS_peak_13840_lociStitched	chr2	68430364	68431449	2	728	1140.0095
2_MACS_peak_18037_lociStitched	chr3	179370993	179372078	2	1058	2411.5209999999997
2_MACS_peak_22620_lociStitched	chr7	71168842	71169927	2	975	1561.0980000000002
2_MACS_peak_23262_lociStitched	chr7	149156951	149158036	2	807	1116.5735
1_MACS_peak_1689_lociStitched	chr1	155231112	155232196	1	1085	3293.0836
1_MACS_peak_2220_lociStitched	chr1	205179823	205180907	1	1085	4199.3076
2_MACS_peak_3481_lociStitched	chr10	114206265	114207349	2	1011	1703.8312
1_MACS_peak_15350_lociStitched	chr20	32399165	32400249	1	1085	2313.0391999999997
1_MACS_peak_20373_lociStitched	chr5	176777972	176779056	1	1085	3108.0448
2_MACS_peak_23203_lociStitched	chr7	139913633	139914717	2	814	1532.234
2_MACS_peak_23224_lociStitched	chr7	142494328	142495412	2	938	1541.0144
2_MACS_peak_24609_lociStitched	chr9	15422218	15423302	2	872	1581.556
2_MACS_peak_4633_lociStitched	chr11	86748452	86749535	2	1009	1911.1700999999998
2_MACS_peak_8712_lociStitched	chr16	3450584	3451667	2	929	1736.2656
2_MACS_peak_14890_lociStitched	chr2	232378632	232379715	2	950	2698.9443
2_MACS_peak_18168_lociStitched	chr3	195375152	195376235	2	762	1218.5916
2_MACS_peak_20713_lociStitched	chr6	25992148	25993231	2	1026	1546.4157
2_MACS_peak_21500_lociStitched	chr6	108395380	108396463	2	1025	2295.7434000000003
2_MACS_peak_22709_lociStitched	chr7	75543873	75544956	2	793	1376.8179
2_MACS_peak_23085_lociStitched	chr7	127228028	127229111	2	1009	2273.3253
2_MACS_peak_23091_lociStitched	chr7	128095403	128096486	2	1041	2597.2506000000003
2_MACS_peak_23936_lociStitched	chr8	81033749	81034832	2	832	1297.6506
1_MACS_peak_598_lociStitched	chr1	35496623	35497705	1	1083	2446.402
1_MACS_peak_7168_lociStitched	chr14	64319632	64320714	1	1083	2318.4014
1_MACS_peak_7762_lociStitched	chr15	38364493	38365575	1	1083	2943.6892000000003
1_MACS_peak_9392_lociStitched	chr16	71917478	71918560	1	1083	2458.0876
1_MACS_peak_9927_lociStitched	chr17	13972318	13973400	1	1083	2592.2556
2_MACS_peak_1066_lociStitched	chr1	90098157	90099238	2	1008	2294.0982
1_MACS_peak_7912_lociStitched	chr15	49169860	49170941	1	1082	2508.0281
1_MACS_peak_8347_lociStitched	chr15	83478358	83479439	1	1082	3964.8918000000003
1_MACS_peak_12434_lociStitched	chr19	35739138	35740219	1	1082	2165.3511
2_MACS_peak_19827_lociStitched	chr5	107877897	107878978	2	820	1378.2749999999999
1_MACS_peak_24611_lociStitched	chr9	15510247	15511328	1	1082	4322.0542000000005
3_MACS_peak_25928_lociStitched	chrX	102941805	102942886	3	967	2078.763
2_MACS_peak_2281_lociStitched	chr1	210000726	210001806	2	878	1311.7679999999998
2_MACS_peak_8922_lociStitched	chr16	22018985	22020065	2	732	1192.536
1_MACS_peak_18771_lociStitched	chr4	88140658	88141738	1	1081	3220.3439999999996
2_MACS_peak_21826_lociStitched	chr6	153323356	153324436	2	1049	1878.66
1_MACS_peak_22428_lociStitched	chr7	48127578	48128658	1	1081	2134.296
2_MACS_peak_8436_lociStitched	chr15	91414245	91415324	2	842	1375.725
1_MACS_peak_9639_lociStitched	chr16	89778223	89779302	1	1080	2810.0397
2_MACS_peak_10708_lociStitched	chr17	57864100	57865179	2	991	1754.9935
1_MACS_peak_13868_lociStitched	chr2	69968620	69969699	1	1080	2617.4382
1_MACS_peak_15376_lociStitched	chr20	33864850	33865929	1	1080	1858.5774999999999
1_MACS_peak_2177_lociStitched	chr1	202857326	202858404	1	1079	3730.0956
3_MACS_peak_3673_lociStitched	chr11	644505	645583	3	932	1322.9216000000001
2_MACS_peak_7396_lociStitched	chr14	91294191	91295269	2	826	1479.4472
2_MACS_peak_8689_lociStitched	chr16	2954382	2955460	2	1007	1477.2912000000001
2_MACS_peak_11184_lociStitched	chr17	80454625	80455703	2	1014	1990.8504
1_MACS_peak_13386_lociStitched	chr2	20350185	20351263	1	1079	2352.5194
1_MACS_peak_14228_lociStitched	chr2	113341476	113342554	1	1079	2478.7532
1_MACS_peak_20349_lociStitched	chr5	175084619	175085697	1	1079	1570.9694
2_MACS_peak_21896_lociStitched	chr6	159070056	159071134	2	1039	1765.5484
2_MACS_peak_25000_lociStitched	chr9	97378020	97379098	2	960	1538.0904
2_MACS_peak_8439_lociStitched	chr15	91445508	91446585	2	728	1404.9465
2_MACS_peak_15132_lociStitched	chr20	5107665	5108742	2	1062	2104.5657
2_MACS_peak_15932_lociStitched	chr21	35445121	35446198	2	693	1282.5993
1_MACS_peak_17550_lociStitched	chr3	107241777	107242854	1	1078	1996.8657
2_MACS_peak_22917_lociStitched	chr7	102073369	102074446	2	963	2116.3050000000003
2_MACS_peak_24854_lociStitched	chr9	77642285	77643362	2	1060	2489.9163
2_MACS_peak_3408_lociStitched	chr10	104209868	104210944	2	770	1183.1696
1_MACS_peak_10305_lociStitched	chr17	38023570	38024646	1	1077	2322.3308
3_MACS_peak_19189_lociStitched	chr4	186130749	186131825	3	962	1588.6064
2_MACS_peak_20803_lociStitched	chr6	27110070	27111146	2	645	1362.6463999999999
2_MACS_peak_23962_lociStitched	chr8	88378067	88379143	2	874	1471.4299999999998
1_MACS_peak_24825_lociStitched	chr9	71564535	71565611	1	1077	1771.096
1_MACS_peak_2244_lociStitched	chr1	206730390	206731465	1	1076	2196.655
2_MACS_peak_3239_lociStitched	chr10	76584580	76585655	2	946	1605.405
1_MACS_peak_15314_lociStitched	chr20	31252777	31253852	1	1076	1809.9775
1_MACS_peak_15657_lociStitched	chr20	52824264	52825339	1	1076	5289.86
2_MACS_peak_16520_lociStitched	chr22	38004369	38005444	2	999	2699.3250000000003
1_MACS_peak_18911_lociStitched	chr4	119512482	119513557	1	1076	2521.52
2_MACS_peak_20264_lociStitched	chr5	159845633	159846708	2	750	1793.5300000000002
1_MACS_peak_1079_lociStitched	chr1	92764057	92765131	1	1075	3242.2986
2_MACS_peak_2194_lociStitched	chr1	203713093	203714167	2	952	1979.7042
1_MACS_peak_3990_lociStitched	chr11	45938724	45939798	1	1075	1928.5818000000002
2_MACS_peak_5699_lociStitched	chr12	83080172	83081246	2	926	1784.2362
1_MACS_peak_13705_lociStitched	chr2	48667447	48668521	1	1075	2165.184
1_MACS_peak_16885_lociStitched	chr3	10290296	10291370	1	1075	1990.7664
1_MACS_peak_21664_lociStitched	chr6	135818300	135819374	1	1075	3066.0552
1_MACS_peak_23162_lociStitched	chr7	138144980	138146054	1	1075	2498.9832
1_MACS_peak_1120_lociStitched	chr1	100315132	100316205	1	1074	2892.2715
2_MACS_peak_3305_lociStitched	chr10	93860737	93861810	2	779	1489.2167
1_MACS_peak_3780_lociStitched	chr11	9406063	9407136	1	1074	3497.0143000000003
2_MACS_peak_4598_lociStitched	chr11	82666746	82667819	2	961	1554.777
2_MACS_peak_8409_lociStitched	chr15	90303926	90304999	2	1034	1506.0628
2_MACS_peak_17934_lociStitched	chr3	160167037	160168110	2	1057	2345.4707000000003
2_MACS_peak_19551_lociStitched	chr5	60240577	60241650	2	845	1496.4058
1_MACS_peak_22806_lociStitched	chr7	95950696	95951769	1	1074	4192.6402
1_MACS_peak_26009_lociStitched	chrX	118826416	118827489	1	1074	2257.592
2_MACS_peak_275_lociStitched	chr1	16010188	16011260	2	890	2011.2864000000002
1_MACS_peak_7055_lociStitched	chr14	53161574	53162646	1	1073	2491.9712000000004
2_MACS_peak_9443_lociStitched	chr16	79320528	79321600	2	858	1942.0352
2_MACS_peak_17905_lociStitched	chr3	156534406	156535478	2	1016	1558.6879999999999
1_MACS_peak_18928_lociStitched	chr4	122716000	122717072	1	1073	1773.1951999999999
1_MACS_peak_20217_lociStitched	chr5	151065903	151066975	1	1073	2175.3024
1_MACS_peak_21783_lociStitched	chr6	150038595	150039667	1	1073	3680.2832
2_MACS_peak_22132_lociStitched	chr7	12250347	12251419	2	1064	2821.1824
1_MACS_peak_5418_lociStitched	chr12	51441677	51442748	1	1072	2507.2110000000002
1_MACS_peak_7819_lociStitched	chr15	41523008	41524079	1	1072	3553.578
1_MACS_peak_10373_lociStitched	chr17	40827935	40829006	1	1072	2248.8858
2_MACS_peak_13967_lociStitched	chr2	85788005	85789076	2	1018	1587.3291
2_MACS_peak_17470_lociStitched	chr3	72722506	72723577	2	748	1228.1157
2_MACS_peak_17825_lociStitched	chr3	142297125	142298196	2	1046	2671.8237
1_MACS_peak_18328_lociStitched	chr4	4249571	4250642	1	1072	3447.7632
2_MACS_peak_20635_lociStitched	chr6	15248010	15249081	2	996	2289.798
2_MACS_peak_718_lociStitched	chr1	43824084	43825154	2	914	1665.348
1_MACS_peak_1912_lociStitched	chr1	167586534	167587604	1	1071	2641.081
1_MACS_peak_2515_lociStitched	chr1	230278412	230279482	1	1071	1718.527
1_MACS_peak_8928_lociStitched	chr16	22308626	22309696	1	1071	5148.091
1_MACS_peak_11815_lociStitched	chr19	3626028	3627098	1	1071	3198.551
2_MACS_peak_13774_lociStitched	chr2	62368489	62369559	2	937	1608.2099999999998
1_MACS_peak_19469_lociStitched	chr5	41924927	41925997	1	1071	3534.638
3_MACS_peak_19815_lociStitched	chr5	106906766	106907836	3	889	1370.5629999999999
2_MACS_peak_21632_lociStitched	chr6	130004791	130005861	2	810	1477.991
1_MACS_peak_23658_lociStitched	chr8	30669371	30670441	1	1071	2336.987
2_MACS_peak_23858_lociStitched	chr8	67686873	67687943	2	896	1972.6519999999998
2_MACS_peak_25448_lociStitched	chr9	136202627	136203697	2	1043	1880.525
1_MACS_peak_1794_lociStitched	chr1	160254066	160255135	1	1070	2760.158
1_MACS_peak_11843_lociStitched	chr19	4399435	4400504	1	1070	2346.455
2_MACS_peak_12430_lociStitched	chr19	35645640	35646709	2	627	1325.0255
1_MACS_peak_13294_lociStitched	chr2	9614284	9615353	1	1070	2412.9468
2_MACS_peak_16843_lociStitched	chr3	4508426	4509495	2	930	2254.6279000000004
2_MACS_peak_17926_lociStitched	chr3	159578765	159579834	2	947	2065.4148999999998
1_MACS_peak_19899_lociStitched	chr5	122847842	122848911	1	1070	2239.1274
2_MACS_peak_20399_lociStitched	chr5	177557432	177558501	2	1026	2405.9983
1_MACS_peak_21288_lociStitched	chr6	74019118	74020187	1	1070	2340.6824
1_MACS_peak_22022_lociStitched	chr7	1781247	1782316	1	1070	2055.0456
2_MACS_peak_24731_lociStitched	chr9	36765034	36766103	2	885	1476.7166
2_MACS_peak_2441_lociStitched	chr1	227057866	227058934	2	983	2004.7428
1_MACS_peak_13193_lociStitched	chr19	58873210	58874278	1	1069	2395.2036000000003
2_MACS_peak_22920_lociStitched	chr7	102104817	102105885	2	1015	2232.7607999999996
1_MACS_peak_24511_lociStitched	chr8	146277790	146278858	1	1069	2427.7776
2_MACS_peak_25559_lociStitched	chrX	1510671	1511739	2	726	1316.2032
2_MACS_peak_4506_lociStitched	chr11	72504064	72505131	2	971	2185.9629
1_MACS_peak_13237_lociStitched	chr2	1377301	1378368	1	1068	2460.0752
2_MACS_peak_22230_lociStitched	chr7	28191125	28192192	2	587	1094.8487
2_MACS_peak_24551_lociStitched	chr9	3759483	3760550	2	1033	1950.2626
2_MACS_peak_25344_lociStitched	chr9	131549029	131550096	2	952	2369.8070000000002
2_MACS_peak_14357_lociStitched	chr2	136964039	136965105	2	945	1569.8981999999999
1_MACS_peak_14417_lociStitched	chr2	157292565	157293631	1	1067	2014.74
1_MACS_peak_15518_lociStitched	chr20	44717630	44718696	1	1067	3677.167
1_MACS_peak_23779_lociStitched	chr8	54755129	54756194	1	1066	2393.3745
2_MACS_peak_1150_lociStitched	chr1	108742302	108743366	2	902	1747.8328000000001
1_MACS_peak_1527_lociStitched	chr1	150459833	150460897	1	1065	2221.7383999999997
1_MACS_peak_2363_lociStitched	chr1	224301670	224302734	1	1065	4432.092
1_MACS_peak_10911_lociStitched	chr17	73774898	73775962	1	1065	3350.4296
2_MACS_peak_13678_lociStitched	chr2	47142309	47143373	2	1051	2082.3544
