REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MOLP.8.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
3_MACS_peak_13318_lociStitched	chr2	10260472	10263948	3	3294	12017.5748	391	1	RRM2	C2orf48,CYS1	RRM2	391	1
3_MACS_peak_2889_lociStitched	chr10	17269133	17272619	3	3294	13511.3874	392	1	VIM	TRDMT1	VIM	392	1
1_MACS_peak_21704_lociStitched	chr6	139694128	139697420	1	3293	11115.438	393	1	CITED2		CITED2	393	1
5_MACS_peak_12813_lociStitched	chr19	48406741	48410629	5	3287	8735.9472	394	1		SNAR-A12,SNAR-C5,SNAR-A2,SNAR-A7,SNAR-C2,SNAR-C4,SNAR-A13,SNAR-C3,SNAR-C1,SULT2A1	SNAR-A12	394	1
2_MACS_peak_7089_lociStitched	chr14	55568424	55571718	2	3286	8706.3714	395	1		LGALS3	LGALS3	395	1
3_MACS_peak_6763_lociStitched	chr13	113326488	113329974	3	3284	9587.8944	396	1	C13orf35	ATP11A	ATP11A	396	1
3_MACS_peak_20827_lociStitched	chr6	27804440	27807782	3	3280	13053.5178	397	1	HIST1H2BN,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H4J,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H4K,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H2AK	397	1
4_MACS_peak_9866_lociStitched	chr17	7744634	7748190	4	3271	7644.3332	398	1	KDM6B	TMEM88,CYB5D1,CHD3,LSMD1	KDM6B	398	1
2_MACS_peak_1852_lociStitched	chr1	162600235	162603589	2	3263	8396.4036	399	1	DDR2		DDR2	399	1
3_MACS_peak_17734_lociStitched	chr3	132854150	132857609	3	3260	7564.833	400	1	TMEM108		TMEM108	400	1
3_MACS_peak_7373_lociStitched	chr14	89894673	89897965	3	3255	6729.5064	401	1	FOXN3	LOC400236,FOXN3	LOC400236	401	1
2_MACS_peak_13401_lociStitched	chr2	20622466	20626182	2	3255	10160.2872	402	1		RHOB	RHOB	402	1
3_MACS_peak_22061_lociStitched	chr7	5461073	5464983	3	3247	7579.535	403	1	TNRC18		TNRC18	403	1
3_MACS_peak_35_lociStitched	chr1	1446304	1449594	3	3242	11091.577	404	1	ATAD3A	ATAD3B,C1orf70	ATAD3A	404	1
2_MACS_peak_1505_lociStitched	chr1	149831306	149834676	2	3241	15584.902	405	1	HIST2H4B	HIST2H2AC,BOLA1,HIST2H2BF,HIST2H3D,HIST2H3A,HIST2H2AA4,HIST2H2BC,HIST2H2BE,HIST2H2AB	HIST2H2BC	405	1
6_MACS_peak_17973_lociStitched	chr3	170972293	170975895	6	3235	5976.4384	406	1	TNIK		MIR569	406	1
2_MACS_peak_9378_lociStitched	chr16	70770341	70773692	2	3231	13875.4857	407	1	VAC14	LOC100130894	LOC100130894	407	1
3_MACS_peak_5162_lociStitched	chr12	12875849	12879436	3	3230	15117.7702	408	1	APOLD1	CDKN1B,MIR613,GPR19	APOLD1	408	1
4_MACS_peak_22235_lociStitched	chr7	28852223	28856147	4	3230	7296.2856	409	1	CREB5		CREB5	409	1
3_MACS_peak_21551_lociStitched	chr6	111803028	111806560	3	3224	11544.342	410	1	LOC643749,REV3L		LOC643749	410	1
4_MACS_peak_12252_lociStitched	chr19	17447404	17451541	4	3224	8514.7734	411	1	GTPBP3	MRPL34,DDA1,ABHD8,ANO8,PLVAP	GTPBP3	411	1
3_MACS_peak_10279_lociStitched	chr17	37023986	37027267	3	3222	7468.2122	412	1	LASP1	CWC25,C17orf98,SNORA21,RPL23	LASP1	412	1
3_MACS_peak_21850_lociStitched	chr6	157097922	157101219	3	3218	10526.6616	413	1	ARID1B		ARID1B	413	1
3_MACS_peak_1660_lociStitched	chr1	154945398	154948847	3	3218	13659.0747	414	1	CKS1B,MIR4258,SHC1	FLAD1,LENEP,ZBTB7B,PMVK,PBXIP1,PYGO2,SHC1	CKS1B	414	1
4_MACS_peak_10916_lociStitched	chr17	73859124	73862817	4	3217	8624.6322	415	1		UNC13D,WBP2,TRIM47,TRIM65,MRPL38	WBP2	415	1
2_MACS_peak_9960_lociStitched	chr17	16877305	16880621	2	3215	7980.6172	416	1		TNFRSF13B	TNFRSF13B	416	1
1_MACS_peak_2490_lociStitched	chr1	229476492	229479702	1	3211	12796.986	417	1	C1orf96	SPHAR	C1orf96	417	1
2_MACS_peak_13982_lociStitched	chr2	86224147	86227630	2	3210	9159.2451	418	1		LOC90784	LOC90784	418	1
4_MACS_peak_4304_lociStitched	chr11	65380374	65383971	4	3210	8212.6704	419	1	PCNXL3,MAP3K11	SSSCA1,FAM89B,EHBP1L1,SIPA1,KCNK7,RELA	MAP3K11	419	1
2_MACS_peak_19786_lociStitched	chr5	96269491	96272773	2	3208	9034.6896	420	1	LNPEP	LNPEP	LNPEP	420	1
3_MACS_peak_13006_lociStitched	chr19	50627253	50630972	3	3206	8555.1876	421	1		SNAR-B1,SNAR-B2,SNAR-D,IZUMO2	SNAR-B1	421	1
5_MACS_peak_6525_lociStitched	chr13	50017522	50021253	5	3202	8617.1176	422	1	SETDB2,CAB39L	SETDB2,PHF11,CAB39L	SETDB2	422	1
2_MACS_peak_23743_lociStitched	chr8	42945735	42949221	2	3197	9038.1522	423	1	SGK196	FNTA,HGSNAT	SGK196	423	1
3_MACS_peak_24135_lociStitched	chr8	118450567	118454105	3	3194	7610.238	424	1			MED30	424	1
3_MACS_peak_11153_lociStitched	chr17	80054441	80058101	3	3189	9932.508	425	1	FASN	GPS1,RFNG,DUS1L	FASN	425	1
4_MACS_peak_20798_lociStitched	chr6	27099099	27102829	4	3189	10678.99	426	1	HIST1H2AG,HIST1H2BJ	HIST1H4I,HIST1H2AH,MIR3143,HIST1H2BK	HIST1H2AG	426	1
3_MACS_peak_6799_lociStitched	chr13	114865512	114869108	3	3187	6847.1436	427	1	RASA3		RASA3	427	1
5_MACS_peak_9013_lociStitched	chr16	29815944	29819649	5	3186	9706.7295	428	1	KIF22,MAZ	ZG16,PRRT2,C16orf53,MVP	MAZ	428	1
3_MACS_peak_71_lociStitched	chr1	2320223	2323958	3	3185	8383.2075	429	1	RER1,MORN1	LOC100129534,PEX10	MORN1	429	1
5_MACS_peak_3254_lociStitched	chr10	81002475	81006121	5	3180	5617.3922	430	1	ZMIZ1		PPIF	430	1
2_MACS_peak_1975_lociStitched	chr1	174967749	174971357	2	3179	17736.928	431	1	CACYBP	MRPS14	CACYBP	431	1
8_MACS_peak_23629_lociStitched	chr8	29410674	29415318	8	3177	6672.9636	432	1			C8orf75	432	1
3_MACS_peak_3639_lociStitched	chr11	206388	209713	3	3169	9130.45	433	1	RIC8A,BET1L	LOC653486,ODF3,PSMD13,SIRT3	RIC8A	433	1
2_MACS_peak_11131_lociStitched	chr17	79816327	79819966	2	3169	10292.9115	434	1	P4HB	ANAPC11,NPB,FAM195B,DYSFIP1,ARHGDIA,THOC4,PCYT2	P4HB	434	1
1_MACS_peak_1472_lociStitched	chr1	149222291	149225458	1	3168	18894.0053	435	1			LOC388692	435	1
4_MACS_peak_23355_lociStitched	chr7	157461122	157464518	4	3166	8024.0688	436	1	PTPRN2		MIR153-2	436	1
1_MACS_peak_819_lociStitched	chr1	51442001	51445165	1	3165	14168.7084	437	1		CDKN2C,FAF1	CDKN2C	437	1
3_MACS_peak_4184_lociStitched	chr11	63684110	63687605	3	3163	6106.8135	438	1	RCOR2	MARK2,NAA40	RCOR2	438	1
4_MACS_peak_2619_lociStitched	chr1	243749866	243753666	4	3162	8179.88	439	1	AKT3		AKT3	439	1
5_MACS_peak_8091_lociStitched	chr15	65220277	65223979	5	3161	8044.446	440	1	ANKDD1A		ANKDD1A	440	1
2_MACS_peak_15456_lociStitched	chr20	42378578	42381966	2	3159	12721.94	441	1		GTSF1L	GTSF1L	441	1
4_MACS_peak_15046_lociStitched	chr20	304540	308054	4	3156	6869.5186	442	1	SOX12	ZCCHC3,NRSN2,C20orf96	SOX12	442	1
3_MACS_peak_18768_lociStitched	chr4	87926028	87929356	3	3155	7905.3312	443	1	AFF1		AFF1	443	1
3_MACS_peak_22198_lociStitched	chr7	25018420	25021838	3	3153	7762.9616	444	1	OSBPL3		OSBPL3	444	1
4_MACS_peak_12995_lociStitched	chr19	50611169	50614777	4	3153	9721.756	445	1		SNAR-B1,SNAR-B2,SNAR-D	SNAR-B1	445	1
4_MACS_peak_17342_lociStitched	chr3	55720078	55723381	4	3152	7991.9388	446	1	ERC2	C3orf51	C3orf51	446	1
3_MACS_peak_17391_lociStitched	chr3	61545926	61549228	3	3149	7841.2594	447	1	PTPRG		PTPRG	447	1
4_MACS_peak_20204_lociStitched	chr5	150457582	150461273	4	3149	8485.9781	448	1	TNIP1		TNIP1	448	1
3_MACS_peak_4859_lociStitched	chr11	122932045	122936111	3	3145	11422.6138	449	1	HSPA8	LOC341056	HSPA8	449	1
2_MACS_peak_12209_lociStitched	chr19	16481088	16484278	2	3143	8132.905	450	1	EPS15L1	KLF2	KLF2	450	1
2_MACS_peak_2638_lociStitched	chr1	245132749	245136119	2	3141	18173.736	451	1	EFCAB2		EFCAB2	451	1
2_MACS_peak_14164_lociStitched	chr2	110482501	110485955	2	3137	9066.0592	452	1			RGPD5	452	1
2_MACS_peak_17833_lociStitched	chr3	142837900	142841160	2	3136	8788.96	453	1	CHST2		CHST2	453	1
4_MACS_peak_14209_lociStitched	chr2	112461568	112464913	4	3135	10469.85	454	1			ANAPC1	454	1
3_MACS_peak_20923_lociStitched	chr6	31701933	31705175	3	3134	5924.4308	455	1	CLIC1	LY6G6F,LY6G6D,C6orf25,MSH5,C6orf26,BAT5,LY6G6E,LY6G6C,DDAH2,C6orf27	CLIC1	455	1
1_MACS_peak_15831_lociStitched	chr21	11168409	11171540	1	3132	14594.5303	456	1			BAGE	456	1
3_MACS_peak_5560_lociStitched	chr12	57479807	57483192	3	3132	7720.8465	457	1	NAB2	LRP1,MYO1A,TMEM194A,STAT6	NAB2	457	1
4_MACS_peak_11655_lociStitched	chr19	1025970	1029194	4	3130	10771.0616	458	1	CNN2	WDR18,GRIN3B,ABCA7,HMHA1,C19orf6	CNN2	458	1
3_MACS_peak_16765_lociStitched	chr22	47168760	47172175	3	3128	5857.408	459	1	TBC1D22A	CERK	TBC1D22A	459	1
3_MACS_peak_24535_lociStitched	chr9	2014614	2018127	3	3126	8369.0199	460	1	SMARCA2		SMARCA2	460	1
3_MACS_peak_12820_lociStitched	chr19	48416443	48419627	3	3125	8809.1728	461	1		SNAR-A12,SNAR-C5,SNAR-A2,SNAR-A7,SNAR-C2,SNAR-C4,SNAR-A13,SNAR-C3,SNAR-C1,SULT2A1	SNAR-C5	461	1
2_MACS_peak_21011_lociStitched	chr6	34623455	34626714	2	3125	9213.5189	462	1	C6orf106		C6orf106	462	1
4_MACS_peak_5021_lociStitched	chr12	2444070	2447344	4	3123	6131.5472	463	1	CACNA1C		CACNA1C	463	1
4_MACS_peak_20743_lociStitched	chr6	26215411	26218846	4	3118	6265.7835	464	1	HIST1H2AE,HIST1H2BG	HIST1H2BE,HIST1H2BF,HIST1H4E,HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H4D,HIST1H2AD,HIST1H3D,HIST1H1D,HIST1H4G,HIST1H3F	HIST1H2AE	464	1
3_MACS_peak_11003_lociStitched	chr17	75367151	75370425	3	3114	7214.259	465	1	SEPT9	SEPT9,MIR4316	SEPT9	465	1
3_MACS_peak_10062_lociStitched	chr17	20944060	20947578	3	3112	9122.8776	466	1	USP22		USP22	466	1
2_MACS_peak_5284_lociStitched	chr12	31476501	31479740	2	3110	11023.2887	467	1	FLJ13224,FAM60A		FLJ13224	467	1
4_MACS_peak_24091_lociStitched	chr8	103665918	103669952	4	3109	7293.8754	468	1	KLF10		KLF10	468	1
1_MACS_peak_24839_lociStitched	chr9	73033216	73036323	1	3108	13356.6823	469	1		KLF9	KLF9	469	1
5_MACS_peak_18603_lociStitched	chr4	57300314	57303989	5	3101	8231.6325	470	1	PAICS,PPAT	SRP72,AASDH	PAICS	470	1
3_MACS_peak_10639_lociStitched	chr17	55432337	55435809	3	3095	7564.7936	471	1	MSI2		MSI2	471	1
4_MACS_peak_2918_lociStitched	chr10	22603673	22607073	4	3090	7646.94	472	1	COMMD3	BMI1,SPAG6	COMMD3	472	1
3_MACS_peak_20381_lociStitched	chr5	176856338	176859816	3	3088	7789.6766	473	1	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	473	1
5_MACS_peak_22036_lociStitched	chr7	2442478	2446407	5	3087	7393.9851	474	1	CHST12	EIF3B	CHST12	474	1
2_MACS_peak_7178_lociStitched	chr14	64969642	64972785	2	3078	13235.173	475	1	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB1	475	1
2_MACS_peak_21396_lociStitched	chr6	91004346	91007436	2	3076	12660.039	476	1	BACH2		BACH2	476	1
3_MACS_peak_14182_lociStitched	chr2	111877713	111881075	3	3076	10261.1602	477	1	BCL2L11		BCL2L11	477	1
4_MACS_peak_2056_lociStitched	chr1	183038797	183042064	4	3073	8148.2247	478	1	LAMC1		LAMC1	478	1
2_MACS_peak_15454_lociStitched	chr20	42309210	42312295	2	3068	10711.12	479	1	MYBL2	GTSF1L	MYBL2	479	1
5_MACS_peak_20321_lociStitched	chr5	172460884	172464397	5	3067	7484.7978	480	1	ATP6V0E1	SNORA74B,C5orf41	SNORA74B	480	1
5_MACS_peak_9488_lociStitched	chr16	81868399	81872360	5	3060	7215.3576	481	1	PLCG2		PLCG2	481	1
3_MACS_peak_10937_lociStitched	chr17	74187182	74190473	3	3059	6556.6593	482	1	RNF157	FOXJ1	RNF157	482	1
3_MACS_peak_22001_lociStitched	chr7	962516	965612	3	3057	7766.6256	483	1	ADAP1	GET4,COX19	ADAP1	483	1
3_MACS_peak_6709_lociStitched	chr13	101135514	101138666	3	3056	7233.2096	484	1	PCCA	A2LD1	A2LD1	484	1
3_MACS_peak_19916_lociStitched	chr5	126111401	126114760	3	3055	12048.0612	485	1	LMNB1		LMNB1	485	1
2_MACS_peak_41_lociStitched	chr1	1563443	1566550	2	3054	7321.0241	486	1	MIB2	MMP23B,MMP23A	MMP23B	486	1
4_MACS_peak_23191_lociStitched	chr7	139615380	139618643	4	3054	8091.9137	487	1	TBXAS1		TBXAS1	487	1
5_MACS_peak_11896_lociStitched	chr19	6737262	6741242	5	3054	8320.19	488	1	TRIP10,GPR108	VAV1,C3,SH2D3A	TRIP10	488	1
2_MACS_peak_4419_lociStitched	chr11	67805531	67808632	2	3053	6475.5082	489	1	TCIRG1	ALDH3B1,NDUFS8,TCIRG1,UNC93B1	TCIRG1	489	1
2_MACS_peak_18952_lociStitched	chr4	129731056	129734118	2	3051	11468.721	490	1	PHF17		PHF17	490	1
1_MACS_peak_1640_lociStitched	chr1	154579487	154582534	1	3048	13218.4954	491	1	ADAR	CHRNB2,UBE2Q1,ADAR	ADAR	491	1
2_MACS_peak_24067_lociStitched	chr8	101962898	101965994	2	3040	11695.7592	492	1	YWHAZ	YWHAZ	YWHAZ	492	1
3_MACS_peak_815_lociStitched	chr1	51433693	51436948	3	3039	12201.693	493	1	CDKN2C	FAF1	CDKN2C	493	1
4_MACS_peak_25780_lociStitched	chrX	48793797	48797692	4	3039	7964.496	494	1	OTUD5	PQBP1,TIMM17B,SLC35A2,PIM2,KCND1	OTUD5	494	1
2_MACS_peak_5879_lociStitched	chr12	108954258	108957350	2	3038	9365.9772	495	1	ISCU,SART3	FICD,TMEM119	ISCU	495	1
1_MACS_peak_14748_lociStitched	chr2	207138986	207142022	1	3037	8926.1436	496	1	ZDBF2		ZDBF2	496	1
4_MACS_peak_22215_lociStitched	chr7	26239301	26242581	4	3037	10090.264	497	1	CBX3,HNRNPA2B1	NFE2L3	CBX3	497	1
6_MACS_peak_17985_lociStitched	chr3	171175948	171179316	6	3037	5454.8128	498	1	TNIK		TNIK	498	1
2_MACS_peak_2460_lociStitched	chr1	228327039	228330315	2	3036	8721.3672	499	1	GUK1	MIR3620,GUK1,GJC2,C1orf69,C1orf35,MRPL55	GUK1	499	1
3_MACS_peak_8938_lociStitched	chr16	23566444	23569796	3	3033	7265.1248	500	1	UBFD1,EARS2	GGA2,NDUFAB1	EARS2	500	1
5_MACS_peak_3441_lociStitched	chr10	111967864	111971508	5	3033	8082.0276	501	1	MXI1	MXI1	MXI1	501	1
2_MACS_peak_184_lociStitched	chr1	9222445	9225553	2	3031	8031.3828	502	1		GPR157,MIR34A	MIR34A	502	1
5_MACS_peak_9516_lociStitched	chr16	85060956	85064350	5	3031	7704.7194	503	1	KIAA0513	ZDHHC7	KIAA0513	503	1
3_MACS_peak_25239_lociStitched	chr9	126849803	126853377	3	3031	10049.0158	504	1			LHX2	504	1
2_MACS_peak_2374_lociStitched	chr1	224689418	224692552	2	3029	8867.0262	505	1			WDR26	505	1
3_MACS_peak_11371_lociStitched	chr18	34046843	34050316	3	3029	8266.0873	506	1	FHOD3		FHOD3	506	1
6_MACS_peak_878_lociStitched	chr1	54872203	54876142	6	3026	5982.5532	507	1		SSBP3	SSBP3	507	1
5_MACS_peak_22790_lociStitched	chr7	92441114	92444892	5	3019	5359.093	508	1	CDK6		CDK6	508	1
5_MACS_peak_16714_lociStitched	chr22	44419470	44423464	5	3017	6892.0464	509	1	PARVB		PARVB	509	1
3_MACS_peak_15800_lociStitched	chr20	62367691	62370858	3	3014	7779.1021	510	1	LIME1	TNFRSF6B,ZGPAT,SLC2A4RG,ARFRP1	LIME1	510	1
3_MACS_peak_8735_lociStitched	chr16	4320719	4324161	3	3013	9190.8284	511	1	TFAP4	SRL	TFAP4	511	1
3_MACS_peak_5227_lociStitched	chr12	25207020	25210150	3	3012	5636.191	512	1	LRMP		LRMP	512	1
2_MACS_peak_9221_lociStitched	chr16	58370826	58373880	2	3009	7293.5628	513	1		PRSS54	PRSS54	513	1
3_MACS_peak_435_lociStitched	chr1	25874027	25877505	3	3007	7302.7566	514	1	LDLRAP1		LDLRAP1	514	1
2_MACS_peak_4257_lociStitched	chr11	65148019	65151047	2	3005	12243.718	515	1	SLC25A45	DPF2,TIGD3,FRMD8,NEAT1	SLC25A45	515	1
2_MACS_peak_2271_lociStitched	chr1	209279045	209282207	2	3004	9117.627	516	1			LOC642587	516	1
4_MACS_peak_14178_lociStitched	chr2	111628316	111631928	4	3004	5717.0736	517	1	ACOXL		ACOXL	517	1
2_MACS_peak_895_lociStitched	chr1	59247899	59251141	2	2999	10334.1992	518	1	LOC100131060,JUN		JUN	518	1
3_MACS_peak_17912_lociStitched	chr3	156820650	156824156	3	2999	6841.2578	519	1	LOC339894	LOC100498859	LOC100498859	519	1
1_MACS_peak_20754_lociStitched	chr6	26283833	26286826	1	2994	8494.134	520	1	HIST1H4H	HIST1H4F,HIST1H2BH,HIST1H2BI,HIST1H1D,HIST1H4G,HIST1H3F,HIST1H3G	HIST1H4H	520	1
3_MACS_peak_6848_lociStitched	chr14	21149937	21153112	3	2991	5536.565	521	1	RNASE4,ANG	RNASE4,OR6S1	ANG	521	1
2_MACS_peak_5220_lociStitched	chr12	24990742	24993729	2	2988	5801.6501	522	1	BCAT1		BCAT1	522	1
3_MACS_peak_3676_lociStitched	chr11	693274	696513	3	2988	9988.1043	523	1	TMEM80,DEAF1	EPS8L2	TMEM80	523	1
2_MACS_peak_19159_lociStitched	chr4	185368743	185372214	2	2986	7310.6202	524	1	IRF2		IRF2	524	1
3_MACS_peak_5006_lociStitched	chr12	1640270	1643480	3	2983	7237.908	525	1		LOC100292680	LOC100292680	525	1
2_MACS_peak_17765_lociStitched	chr3	135913520	135916544	2	2981	12004.6752	526	1	MSL2	MSL2	MSL2	526	1
2_MACS_peak_25058_lociStitched	chr9	100744873	100747904	2	2981	11896.3719	527	1	ANP32B	HEMGN	ANP32B	527	1
2_MACS_peak_7495_lociStitched	chr14	102289195	102292255	2	2980	8394.498	528	1	PPP2R5C		PPP2R5C	528	1
2_MACS_peak_18017_lociStitched	chr3	176913982	176917015	2	2978	7725.6576	529	1	TBL1XR1		TBL1XR1	529	1
4_MACS_peak_18109_lociStitched	chr3	186781000	186784349	4	2978	8284.0864	530	1	ST6GAL1		ST6GAL1	530	1
3_MACS_peak_19272_lociStitched	chr5	1799056	1802099	3	2977	8067.2973	531	1	NDUFS6,MRPL36		MRPL36	531	1
2_MACS_peak_21844_lociStitched	chr6	156715907	156718973	2	2973	10767.1788	532	1			ARID1B	532	1
4_MACS_peak_14203_lociStitched	chr2	112427310	112430532	4	2970	6678.2394	533	1			LOC541471	533	1
1_MACS_peak_7804_lociStitched	chr15	40985443	40988409	1	2967	15337.7792	534	1	RAD51		RAD51	534	1
3_MACS_peak_6429_lociStitched	chr13	37572374	37575612	3	2967	8460.5702	535	1	EXOSC8,ALG5		ALG5	535	1
4_MACS_peak_969_lociStitched	chr1	68199405	68202903	4	2966	8870.2284	536	1	GNG12	GADD45A	GADD45A	536	1
2_MACS_peak_7822_lociStitched	chr15	41624019	41627029	2	2964	8518.3	537	1	NUSAP1,OIP5	LOC729082	NUSAP1	537	1
4_MACS_peak_2009_lociStitched	chr1	179790466	179793859	4	2964	7306.4862	538	1			TOR1AIP2	538	1
2_MACS_peak_14553_lociStitched	chr2	176969236	176972298	2	2963	5639.2854	539	1	HOXD11	HOXD13,HOXD12,HOXD10,HOXD9,HOXD8,MIR10B,HOXD4,EVX2	HOXD11	539	1
3_MACS_peak_2053_lociStitched	chr1	182991368	182994517	3	2963	10741.8688	540	1	LAMC1		LAMC1	540	1
3_MACS_peak_24266_lociStitched	chr8	126648137	126651414	3	2961	9683.8627	541	1			TRIB1	541	1
4_MACS_peak_20459_lociStitched	chr5	180648477	180651732	4	2956	7740.0645	542	1	TRIM41	TRIM7,SNORD96A,SNORD95,GNB2L1,TRIM52	TRIM41	542	1
2_MACS_peak_16862_lociStitched	chr3	9437593	9440715	2	2954	11180.5064	543	1	SETD5,LOC440944	THUMPD3	LOC440944	543	1
2_MACS_peak_8025_lociStitched	chr15	60832106	60835406	2	2952	9093.48	544	1	RORA		RORA	544	1
2_MACS_peak_1436_lociStitched	chr1	146642062	146645097	2	2949	7316.171	545	1	PRKAB2	PDIA3P	PRKAB2	545	1
3_MACS_peak_8394_lociStitched	chr15	89180700	89183857	3	2949	8632.5008	546	1	ISG20	MIR1179,MIR7-2,AEN	ISG20	546	1
2_MACS_peak_2390_lociStitched	chr1	226067866	226071074	2	2944	8130.9968	547	1	TMEM63A	LEFTY1,PYCR2	TMEM63A	547	1
3_MACS_peak_21114_lociStitched	chr6	42712659	42715700	3	2943	9264.1024	548	1	TBCC	LOC442211,PRPH2	TBCC	548	1
2_MACS_peak_2636_lociStitched	chr1	245025724	245028690	2	2939	14267.0532	549	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	549	1
5_MACS_peak_16626_lociStitched	chr22	40571699	40575376	5	2933	5877.6845	550	1	TNRC6B		TNRC6B	550	1
3_MACS_peak_23184_lociStitched	chr7	139474980	139478680	3	2933	7227.58	551	1	TBXAS1,HIPK2		HIPK2	551	1
2_MACS_peak_9577_lociStitched	chr16	88716094	88719069	2	2925	7901.3025	552	1	CYBA,MVD	IL17C,MGC23284,SNAI3	CYBA	552	1
4_MACS_peak_8462_lociStitched	chr15	93361146	93364477	4	2923	7645.3112	553	1		ASB9P1	ASB9P1	553	1
4_MACS_peak_15009_lociStitched	chr2	241523324	241526692	4	2919	8645.9928	554	1	CAPN10	DUSP28,RNPEPL1,GPR35,ANKMY1	CAPN10	554	1
2_MACS_peak_1902_lociStitched	chr1	167188915	167192024	2	2913	14820.2921	555	1	POU2F1		POU2F1	555	1
