REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM14.jin.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
2_MACS_peak_12992_lociStitched	chr19	16180561	16191476	2	6811	23503.2695	331	1	TPM4	FLJ25328,RAB8A	TPM4	RAB8A	0.7653	331	1
11_MACS_peak_4721_lociStitched	chr11	68593405	68611941	11	9984	23498.0872	332	1	CPT1A		CPT1A	CPT1A	0.3927	332	1
6_MACS_peak_5600_lociStitched	chr12	12867023	12879747	6	10363	23431.246	333	1	CDKN1B,APOLD1	MIR613,GPR19	CDKN1B	CDKN1B	1.6178	333	1
2_MACS_peak_14293_lociStitched	chr2	42328031	42333873	2	4215	23396.6258	334	1			PKDCC	PKDCC	NONE	334	1
4_MACS_peak_6777_lociStitched	chr12	122232417	122244247	4	6153	23386.727	335	1	SETD1B,LOC338799	RHOF	LOC338799	LOC338799	1.3459	335	1
3_MACS_peak_14643_lociStitched	chr2	70311921	70316935	3	4907	23365.7414	336	1	PCBP1,LOC400960	LOC100133985	PCBP1	PCBP1	2.1506	336	1
11_MACS_peak_24108_lociStitched	chr6	90055195	90068171	11	8339	23346.4192	337	1	UBE2J1	GABRR2	UBE2J1	UBE2J1	0.7871	337	1
2_MACS_peak_26662_lociStitched	chr8	61820893	61829848	2	4852	23327.775	338	1			LOC100130298	LOC100130298	NONE	338	1
3_MACS_peak_10122_lociStitched	chr16	30661251	30672671	3	6997	23317.356	339	1	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	PRR14	1.5282	339	1
4_MACS_peak_28411_lociStitched	chr9	132646811	132656741	4	6907	23303.724	340	1	FNBP1	USP20,C9orf78	USP20	C9orf78	0.9356	340	1
8_MACS_peak_23732_lociStitched	chr6	36713375	36727192	8	10322	23266.4463	341	1	CPNE5		CDKN1A	CDKN1A	1.4701	341	1
3_MACS_peak_5621_lociStitched	chr12	14921186	14928365	3	4069	23242.0125	342	1	H2AFJ,HIST4H4	C12orf60,WBP11,C12orf69	HIST4H4	HIST4H4	2.2929	342	1
1_MACS_peak_23515_lociStitched	chr6	30293294	30295901	1	2608	23220.0276	343	1	TRIM39,HCG18	TRIM39-RPP21,RPP21	TRIM39	TRIM39	0.9884	343	1
1_MACS_peak_10891_lociStitched	chr17	18085623	18090267	1	4645	23215.356	344	1	ALKBH5	LLGL1	ALKBH5	ALKBH5	0.7425	344	1
11_MACS_peak_23079_lociStitched	chr6	316125	339227	11	13767	23203.6488	345	1	DUSP22		DUSP22	DUSP22	0.9376	345	1
1_MACS_peak_13498_lociStitched	chr19	44098680	44101871	1	3192	23175.2757	346	1	ZNF576,IRGQ	LOC390940,SRRM5,XRCC1,ZNF428,CADM4	IRGQ	IRGQ	1.2688	346	1
1_MACS_peak_11679_lociStitched	chr17	62500609	62504087	1	3479	23170.7838	347	1	CCDC45,DDX5	C17orf60,POLG2	DDX5	DDX5	1.4957	347	1
1_MACS_peak_27913_lociStitched	chr9	91932502	91934811	1	2310	23168.7369	348	1	SECISBP2	CKS2,MIR3153	SECISBP2	CKS2	2.8065	348	1
2_MACS_peak_5355_lociStitched	chr11	128623083	128631225	2	4810	23166.4326	349	1	FLI1		FLI1	FLI1	0.6504	349	1
6_MACS_peak_28330_lociStitched	chr9	130538569	130549346	6	7601	23155.4622	350	1	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	TOR2A	0.6677	350	1
2_MACS_peak_21508_lociStitched	chr5	42991406	42995837	2	4406	23127.1614	351	1		LOC153684,LOC648987,C5orf39	LOC648987	C5orf39	1.6669	351	1
3_MACS_peak_19431_lociStitched	chr3	133290671	133296605	3	5351	23113.5234	352	1	CDV3		CDV3	CDV3	1.0921	352	1
7_MACS_peak_17096_lociStitched	chr21	44772344	44789980	7	8882	23096.1056	353	1			SIK1	SIK1	1.6873	353	1
1_MACS_peak_15501_lociStitched	chr2	178127604	178130843	1	3240	23067.8341	354	1	NFE2L2	MIR3128	NFE2L2	NFE2L2	0.671	354	1
1_MACS_peak_24735_lociStitched	chr7	6522389	6524233	1	1845	23033.7728	355	1	KDELR2	DAGLB	KDELR2	KDELR2	0.7815	355	1
1_MACS_peak_26490_lociStitched	chr8	29938905	29941487	1	2583	23030.149	356	1	TMEM66	LEPROTL1	TMEM66	TMEM66	0.8397	356	1
3_MACS_peak_29440_lociStitched	chrX	153273205	153287822	3	6390	23017.3899	357	1	IRAK1,MIR718,MECP2	TMEM187,MIR3202-1,HCFC1,MIR3202-2	IRAK1	TMEM187	1.8123	357	1
4_MACS_peak_73_lociStitched	chr1	2473269	2489043	4	7588	23014.266	358	1	TNFRSF14,LOC115110	C1orf93,PANK4,HES5	LOC115110	LOC115110	1.7479	358	1
4_MACS_peak_13284_lociStitched	chr19	36231011	36239889	4	5108	23010.0004	359	1	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	U2AF1L4	1.845	359	1
5_MACS_peak_11231_lociStitched	chr17	38247631	38265060	5	8166	22960.9646	360	1	THRA,NR1D1	MSL1,CASC3,MED24	NR1D1	NR1D1	1.1795	360	1
3_MACS_peak_18087_lociStitched	chr3	10360890	10363424	3	2484	22830.5798	361	1	SEC13	C3orf42,GHRLOS,GHRL	SEC13	SEC13	0.8916	361	1
2_MACS_peak_24924_lociStitched	chr7	26191260	26198461	2	7091	22819.2489	362	1	NFE2L3	CBX3,HNRNPA2B1	NFE2L3	HNRNPA2B1	0.9214	362	1
1_MACS_peak_17698_lociStitched	chr22	38900099	38903447	1	3349	22798.5408	363	1	DDX17	KDELR3,KCNJ4,DDX17	DDX17	DDX17	0.8148	363	1
1_MACS_peak_8424_lociStitched	chr15	25682581	25685103	1	2523	22739.8652	364	1	UBE3A	UBE3A	UBE3A	UBE3A	0.3397	364	1
1_MACS_peak_19309_lociStitched	chr3	122512052	122514939	1	2888	22723.577	365	1	DIRC2,HSPBAP1		DIRC2	DIRC2	0.3209	365	1
2_MACS_peak_127_lociStitched	chr1	6659517	6664386	2	4508	22718.754	366	1	KLHL21	TAS1R1,ZBTB48,PHF13,THAP3,NOL9	KLHL21	KLHL21	1.106	366	1
1_MACS_peak_13253_lociStitched	chr19	34662108	34664687	1	2580	22649.2938	367	1	LSM14A		LSM14A	LSM14A	0.4521	367	1
1_MACS_peak_28508_lociStitched	chr9	136241453	136243570	1	2118	22646.8192	368	1	C9orf96,SURF4	RPL7A,SNORD24,SNORD36B,SNORD36A,SNORD36C,SURF2,ADAMTS13,SURF6,MED22,SURF1,REXO4	SURF4	SURF4	1.2061	368	1
7_MACS_peak_12476_lociStitched	chr19	1017111	1029088	7	7399	22630.5415	369	1	CNN2,C19orf6	WDR18,GRIN3B,ABCA7,HMHA1	C19orf6	C19orf6	0.9029	369	1
3_MACS_peak_7821_lociStitched	chr14	64968242	64975261	3	6659	22629.9579	370	1	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB1	ZBTB1	0.8579	370	1
1_MACS_peak_26256_lociStitched	chr8	578333	581735	1	3403	22599.486	371	1			C8orf42	C8orf42	NONE	371	1
6_MACS_peak_21396_lociStitched	chr5	14663355	14676907	6	6916	22587.1184	372	1	FAM105B		FAM105B	FAM105B	0.6126	372	1
1_MACS_peak_16675_lociStitched	chr20	48530938	48534321	1	3384	22582.2016	373	1	SPATA2	RNF114,SPATA2	SPATA2	SPATA2	1.0741	373	1
2_MACS_peak_15164_lociStitched	chr2	128144419	128148050	2	3590	22528.5395	374	1		PROC,MAP3K2	PROC	PROC	0.1347	374	1
3_MACS_peak_19370_lociStitched	chr3	128898501	128903560	3	3849	22527.2211	375	1	CNBP	ISY1	CNBP	CNBP	1.0455	375	1
1_MACS_peak_18605_lociStitched	chr3	49447929	49450933	1	3005	22506.2684	376	1	TCTA,RHOA	AMT,NICN1	RHOA	AMT	0.7924	376	1
1_MACS_peak_5222_lociStitched	chr11	118442294	118444490	1	2197	22423.7952	377	1	ARCN1	TTC36,TMEM25,PHLDB1,IFT46	ARCN1	ARCN1	0.6185	377	1
3_MACS_peak_10204_lociStitched	chr16	56964351	56973646	3	6171	22411.1745	378	1	HERPUD1	CETP,NLRC5	HERPUD1	HERPUD1	1.2328	378	1
2_MACS_peak_24011_lociStitched	chr6	74228880	74234000	2	5110	22390.784	379	1	EEF1A1		EEF1A1	EEF1A1	1.6242	379	1
2_MACS_peak_7657_lociStitched	chr14	50099634	50103205	2	3559	22355.1742	380	1	C14orf104	PPIL5,MGAT2,RPS29,RPL36AL	C14orf104	C14orf104	1.8661	380	1
1_MACS_peak_24986_lociStitched	chr7	32929507	32933052	1	3546	22342.008	381	1	KBTBD2	RP9P	KBTBD2	KBTBD2	0.7536	381	1
1_MACS_peak_23597_lociStitched	chr6	31938257	31941096	1	2840	22320.5019	382	1	STK19,DOM3Z	C2,CFB,SKIV2L,C4B,CYP21A2,MIR1236,RDBP,TNXA,TNXB	DOM3Z	DOM3Z	1.8744	382	1
3_MACS_peak_15945_lociStitched	chr2	232570548	232577607	3	6305	22307.8518	383	1	PTMA	MIR1244-1	PTMA	PTMA	1.5805	383	1
1_MACS_peak_28242_lociStitched	chr9	125026017	125028426	1	2410	22290.9588	384	1	MRRF,RBM18	MRRF,LHX6	RBM18	RBM18	0.7302	384	1
2_MACS_peak_6999_lociStitched	chr13	30167723	30170519	2	2701	22287.1956	385	1	SLC7A1		SLC7A1	SLC7A1	0.3044	385	1
1_MACS_peak_19465_lociStitched	chr3	136469564	136472772	1	3209	22263.52	386	1	STAG1		STAG1	STAG1	0.1414	386	1
1_MACS_peak_9485_lociStitched	chr15	89920879	89923046	1	2168	22254.2232	387	1	LOC254559	MIR9-3,POLG	LOC254559	LOC254559	1.697	387	1
1_MACS_peak_27895_lociStitched	chr9	88896228	88898542	1	2315	22249.3414	388	1	ISCA1	C9orf153	ISCA1	ISCA1	0.885	388	1
1_MACS_peak_32_lociStitched	chr1	1509031	1511211	1	2181	22247.554	389	1	SSU72	MIB2,C1orf70	SSU72	MIB2	0.7659	389	1
1_MACS_peak_8730_lociStitched	chr15	45878491	45881261	1	2771	22247.532	390	1	PLDN	SQRDL	PLDN	PLDN	0.8	390	1
3_MACS_peak_4579_lociStitched	chr11	65546958	65560294	3	7434	22240.4472	391	1	OVOL1,DKFZp761E198	SNX32	OVOL1	OVOL1	0.5878	391	1
2_MACS_peak_4240_lociStitched	chr11	33277982	33281307	2	3263	22231.9475	392	1	HIPK3		HIPK3	HIPK3	0.3069	392	1
1_MACS_peak_25736_lociStitched	chr7	108209151	108211964	1	2814	22231.4203	393	1	DNAJB9,THAP5	PNPLA8	DNAJB9	DNAJB9	1.6975	393	1
1_MACS_peak_18359_lociStitched	chr3	37033028	37036096	1	3069	22191.1508	394	1	MLH1,EPM2AIP1	TRANK1	EPM2AIP1	EPM2AIP1	1.4012	394	1
2_MACS_peak_13221_lociStitched	chr19	30096195	30103518	2	3632	22189.4223	395	1	POP4		POP4	POP4	1.1356	395	1
1_MACS_peak_19885_lociStitched	chr3	182510331	182513332	1	3002	22177.9902	396	1	ATP11B		ATP11B	ATP11B	0.2794	396	1
1_MACS_peak_18056_lociStitched	chr3	9436677	9441340	1	4664	22120.8057	397	1	SETD5,LOC440944	THUMPD3	LOC440944	LOC440944	1.4049	397	1
1_MACS_peak_28066_lociStitched	chr9	102581055	102585250	1	4196	22102.616	398	1	NR4A3	NR4A3	NR4A3	NR4A3	0.4792	398	1
1_MACS_peak_23059_lociStitched	chr5	180686656	180689376	1	2721	22087.76	399	1	TRIM52	TRIM41,SNORD96A,SNORD95,GNB2L1	TRIM52	SNORD95	1.8012	399	1
1_MACS_peak_19411_lociStitched	chr3	132377847	132380446	1	2600	22080.3243	400	1	UBA5,ACAD11		UBA5	UBA5	0.7759	400	1
2_MACS_peak_16369_lociStitched	chr20	33291279	33298392	2	4596	22080.1746	401	1	TP53INP2	PIGU	TP53INP2	TP53INP2	1.2003	401	1
1_MACS_peak_26052_lociStitched	chr7	139043152	139045846	1	2695	22050.39	402	1	LUC7L2	C7orf55	LUC7L2	C7orf55	1.1778	402	1
1_MACS_peak_19585_lociStitched	chr3	150125141	150129033	1	3893	22013.5412	403	1	TSC22D2		TSC22D2	TSC22D2	0.4365	403	1
1_MACS_peak_25754_lociStitched	chr7	113722940	113728179	1	5240	22010.6107	404	1	FOXP2		FOXP2	FOXP2	0.1335	404	1
1_MACS_peak_22671_lociStitched	chr5	148928530	148931928	1	3399	22009.5256	405	1	CSNK1A1	ARHGEF37	CSNK1A1	CSNK1A1	0.4631	405	1
2_MACS_peak_13896_lociStitched	chr19	58891328	58899602	2	4826	21975.744	406	1	RPS5,ZNF837	A1BG-AS1,LOC646862,ZNF584,A1BG,ZNF497	ZNF837	ZNF837	0.6068	406	1
2_MACS_peak_7242_lociStitched	chr13	50696510	50700758	2	3993	21957.4872	407	1	DLEU2	DLEU1,ST13P4	DLEU2	DLEU2	0.2507	407	1
9_MACS_peak_19914_lociStitched	chr3	183243006	183262537	9	11498	21888.3917	408	1	KLHL6		KLHL6	KLHL6	0.7131	408	1
1_MACS_peak_22598_lociStitched	chr5	141487424	141489900	1	2477	21875.2124	409	1	NDFIP1		NDFIP1	NDFIP1	0.5134	409	1
1_MACS_peak_17490_lociStitched	chr22	29662847	29665873	1	3027	21855.8902	410	1	EWSR1,RHBDD3	GAS2L1,RASL10A	EWSR1	EWSR1	0.6171	410	1
3_MACS_peak_25516_lociStitched	chr7	92459404	92466217	3	5504	21826.1268	411	1	CDK6		CDK6	CDK6	0.2782	411	1
1_MACS_peak_4057_lociStitched	chr11	8984848	8987088	1	2241	21795.2	412	1	TMEM9B	C11orf16,ASCL3,NRIP3	TMEM9B	TMEM9B	0.8883	412	1
3_MACS_peak_4898_lociStitched	chr11	82699999	82709437	3	5979	21793.2858	413	1	RAB30	SNORA70E	SNORA70E	SNORA70E	0.1821	413	1
1_MACS_peak_13355_lociStitched	chr19	39389230	39391662	1	2433	21759.104	414	1	NFKBIB,SIRT2	MRPS12,HNRNPL,RINL,SIRT2,SARS2	SIRT2	HNRNPL	1.2496	414	1
3_MACS_peak_4447_lociStitched	chr11	62367325	62380891	3	5999	21704.2434	415	1	ROM1,MTA2,EML3	EEF1G,TUT1,B3GAT3,GANAB,INTS5	MTA2	EEF1G	1.5184	415	1
1_MACS_peak_13735_lociStitched	chr19	50879109	50880776	1	1668	21646.4951	416	1	NR1H2	POLD1,SPIB,KCNC3,NAPSB,NAPSA	NR1H2	NR1H2	1.5368	416	1
4_MACS_peak_12533_lociStitched	chr19	1855406	1865587	4	7113	21638.6974	417	1	KLF16	LOC100288123,SCAMP4,ADAT3,ATP8B3,MIR1909,REXO1,FAM108A1	KLF16	KLF16	1.7145	417	1
2_MACS_peak_19307_lociStitched	chr3	122397361	122402981	2	5540	21634.752	418	1	PARP14		PARP14	PARP14	0.5137	418	1
6_MACS_peak_21949_lociStitched	chr5	88168671	88186066	6	9912	21625.464	419	1	MEF2C	MEF2C	MEF2C	MEF2C	0.3773	419	1
2_MACS_peak_13794_lociStitched	chr19	54640055	54643112	2	3004	21614.5185	420	1	CNOT3	NDUFA3,PRPF31,OSCAR,TFPT,LENG1,TMC4	CNOT3	CNOT3	1.114	420	1
1_MACS_peak_28261_lociStitched	chr9	126100315	126103769	1	3455	21541.5618	421	1		CRB2	CRB2	CRB2	0.0827	421	1
2_MACS_peak_25283_lociStitched	chr7	66459145	66462595	2	2545	21457.965	422	1	TYW1,SBDS		SBDS	SBDS	1.2978	422	1
2_MACS_peak_9130_lociStitched	chr15	72519121	72524942	2	5811	21453.2955	423	1	PKM2	GRAMD2,PARP6	PKM2	PKM2	0.6513	423	1
3_MACS_peak_13272_lociStitched	chr19	35695413	35707938	3	8138	21413.9925	424	1		FXYD5,LSR,FAM187B	FAM187B	LSR	0.8819	424	1
1_MACS_peak_9081_lociStitched	chr15	68519687	68523465	1	3779	21398.9698	425	1	CLN6	FEM1B,CALML4	CLN6	CLN6	1.6343	425	1
18_MACS_peak_14049_lociStitched	chr2	20404150	20426146	18	14657	21391.11	426	1	SDC1		SDC1	SDC1	0.7131	426	1
1_MACS_peak_8341_lociStitched	chr14	105947026	105949845	1	2820	21357.8716	427	1		CRIP2,CRIP1,C14orf80,TMEM121	CRIP1	CRIP2	1.6101	427	1
3_MACS_peak_13158_lociStitched	chr19	19770853	19780398	3	5723	21340.711	428	1	ZNF101,ATP13A1	PBX4,LPAR2,GMIP	ATP13A1	LPAR2	1.0506	428	1
1_MACS_peak_3763_lociStitched	chr10	112600205	112604212	1	4008	21320.0449	429	1		PDCD4,LOC282997	LOC282997	LOC282997	1.2572	429	1
6_MACS_peak_17733_lociStitched	chr22	39540238	39549425	6	7597	21291.7912	430	1	CBX7	APOBEC3H	CBX7	CBX7	0.731	430	1
7_MACS_peak_8146_lociStitched	chr14	91872542	91885394	7	10224	21258.4932	431	1	CCDC88C		CCDC88C	CCDC88C	0.6471	431	1
1_MACS_peak_8641_lociStitched	chr15	42262057	42265579	1	3523	21251.3958	432	1	EHD4	PLA2G4E	EHD4	PLA2G4E	0.6131	432	1
1_MACS_peak_7387_lociStitched	chr13	97873609	97878721	1	5113	21243.9384	433	1	MBNL2		MBNL2	MBNL2	0.2234	433	1
8_MACS_peak_436_lociStitched	chr1	27152444	27168244	8	9326	21222.56	434	1	ZDHHC18	PIGV,SFN,GPN2	ZDHHC18	ZDHHC18	0.7033	434	1
11_MACS_peak_27088_lociStitched	chr8	126285368	126309134	11	10313	21204.0252	435	1	NSMCE2		TRIB1	TRIB1	1.8206	435	1
1_MACS_peak_21899_lociStitched	chr5	81266597	81268981	1	2385	21160.6224	436	1	ATG10		ATG10	ATG10	0.1922	436	1
1_MACS_peak_19033_lociStitched	chr3	101291986	101294336	1	2351	21156.58	437	1	PCNP	RG9MTD1	PCNP	PCNP	0.8145	437	1
4_MACS_peak_4525_lociStitched	chr11	64879412	64890623	4	5404	21138.3405	438	1	TM7SF2,MRPL49,ZNHIT2,FAU	ZFPL1,C11orf2,SPDYC,CDCA5,SYVN1	ZNHIT2	ZNHIT2	1.8394	438	1
2_MACS_peak_295_lociStitched	chr1	21615225	21624038	2	8103	21123.8797	439	1	ECE1	ECE1	ECE1	ECE1	0.2773	439	1
1_MACS_peak_27995_lociStitched	chr9	96927793	96930036	1	2244	21115.1534	440	1		MIRLET7A1,MIRLET7F1,MIRLET7D	MIRLET7A1	MIRLET7F1	0.3012	440	1
2_MACS_peak_12983_lociStitched	chr19	15488519	15491636	2	3087	21112.9995	441	1	AKAP8,AKAP8L		AKAP8	AKAP8	0.7116	441	1
2_MACS_peak_19358_lociStitched	chr3	128393955	128400711	2	2412	21105.744	442	1		RAB7A,RPN1	RPN1	RPN1	0.9341	442	1
8_MACS_peak_22009_lociStitched	chr5	95194238	95207163	8	9256	21066.4575	443	1	C5orf27	GLRX	C5orf27	GLRX	1.1862	443	1
1_MACS_peak_25814_lociStitched	chr7	116592539	116595258	1	2720	21055.936	444	1	ST7,ST7OT4,ST7OT1		ST7OT4	ST7OT4	1.4356	444	1
1_MACS_peak_22376_lociStitched	chr5	132201355	132203869	1	2515	21049.722	445	1	UQCRQ	LEAP2,SHROOM1,GDF9	UQCRQ	UQCRQ	1.8297	445	1
1_MACS_peak_23334_lociStitched	chr6	16759357	16764097	1	4741	21010.998	446	1	ATXN1		ATXN1	ATXN1	0.1692	446	1
5_MACS_peak_4557_lociStitched	chr11	65306933	65326557	5	7967	21007.492	447	1	LTBP3	MALAT1,SCYL1,SSSCA1,FAM89B,EHBP1L1,KCNK7	LTBP3	MALAT1	3.0	447	1
5_MACS_peak_14310_lociStitched	chr2	43445389	43455383	5	8832	21001.3916	448	1	LOC100129726,ZFP36L2		ZFP36L2	ZFP36L2	1.53	448	1
2_MACS_peak_20859_lociStitched	chr4	119754739	119758279	2	3511	20992.2	449	1	SEC24D		SEC24D	SEC24D	0.3313	449	1
2_MACS_peak_5281_lociStitched	chr11	123171622	123179580	2	5657	20971.7174	450	1			ASAM	ASAM	NONE	450	1
8_MACS_peak_3715_lociStitched	chr10	106078963	106099669	8	9857	20944.119	451	1	ITPRIP	GSTO2,CCDC147	ITPRIP	ITPRIP	0.671	451	1
3_MACS_peak_6621_lociStitched	chr12	111015274	111021876	3	5118	20934.942	452	1	PPTC7	TCTN1	PPTC7	PPTC7	0.4765	452	1
2_MACS_peak_7221_lociStitched	chr13	49549259	49555482	2	5809	20926.0821	453	1	FNDC3A		FNDC3A	FNDC3A	0.1725	453	1
2_MACS_peak_18161_lociStitched	chr3	15368479	15375423	2	6483	20911.856	454	1	SH3BP5		SH3BP5	SH3BP5	0.7434	454	1
1_MACS_peak_26201_lociStitched	chr7	151214967	151218124	1	3158	20895.5516	455	1	RHEB		RHEB	RHEB	0.6823	455	1
1_MACS_peak_39_lociStitched	chr1	1622538	1625381	1	2844	20885.5309	456	1	CDK11B,SLC35E2B	CDK11A	SLC35E2B	SLC35E2B	0.8512	456	1
2_MACS_peak_22398_lociStitched	chr5	133702195	133708576	2	4027	20881.1844	457	1	UBE2B,CDKL3	CDKN2AIPNL	UBE2B	UBE2B	0.8135	457	1
9_MACS_peak_16626_lociStitched	chr20	46377180	46395442	9	10789	20867.9874	458	1	SULF2		SULF2	SULF2	0.4826	458	1
1_MACS_peak_21977_lociStitched	chr5	89824038	89826236	1	2199	20850.4478	459	1	LYSMD3	GPR98	LYSMD3	LYSMD3	0.9397	459	1
3_MACS_peak_8901_lociStitched	chr15	60681491	60691539	3	3672	20821.4656	460	1	ANXA2		ANXA2	ANXA2	0.4368	460	1
2_MACS_peak_5137_lociStitched	chr11	111284450	111293588	2	5984	20792.6052	461	1		POU2AF1	POU2AF1	POU2AF1	1.2012	461	1
2_MACS_peak_29461_lociStitched	chrX	153625265	153628843	2	3538	20766.3542	462	1	RPL10,SNORA70	EMD,TAZ,ATP6AP1,GDI1,FAM50A,FLNA,DNASE1L1	RPL10	EMD	1.8329	462	1
1_MACS_peak_19478_lociStitched	chr3	139107392	139109621	1	2230	20732.3748	463	1	COPB2	MRPS22	COPB2	COPB2	0.637	463	1
1_MACS_peak_21380_lociStitched	chr5	10352716	10355343	1	2628	20728.0808	464	1	MARCH6	CMBL	MARCH6	MARCH6	0.3624	464	1
1_MACS_peak_23030_lociStitched	chr5	179124690	179127397	1	2708	20722.6264	465	1	CANX	MAML1,CBY3	CANX	CANX	0.8894	465	1
7_MACS_peak_15913_lociStitched	chr2	231729523	231743623	7	8587	20704.44	466	1	ITM2C	GPR55	ITM2C	ITM2C	0.9057	466	1
5_MACS_peak_15839_lociStitched	chr2	220109452	220120519	5	6142	20694.1833	467	1	STK16,TUBA4B,GLB1L,TUBA4A	ZFAND2B,ANKZF1,DNAJB2,ABCB6,ATG9A,MIR153-1	TUBA4B	DNAJB2	1.0205	467	1
1_MACS_peak_22500_lociStitched	chr5	138774298	138776060	1	1763	20688.1706	468	1	DNAJC18	MZB1,LOC389333,SPATA24	DNAJC18	MZB1	3.5113	468	1
1_MACS_peak_8700_lociStitched	chr15	44828199	44830658	1	2460	20686.0916	469	1	EIF3J,LOC645212		EIF3J	EIF3J	0.7657	469	1
1_MACS_peak_5302_lociStitched	chr11	126137200	126139886	1	2687	20652.1168	470	1	FOXRED1,SRPR	TIRAP,DCPS	SRPR	SRPR	1.4299	470	1
2_MACS_peak_27239_lociStitched	chr8	142137455	142143338	2	5880	20625.798	471	1	DENND3		DENND3	DENND3	0.5697	471	1
1_MACS_peak_25039_lociStitched	chr7	39988027	39992149	1	4123	20609.5878	472	1	CDK13		CDK13	CDK13	0.1932	472	1
1_MACS_peak_22395_lociStitched	chr5	133510718	133513433	1	2716	20560.4235	473	1	SKP1	MIR3661,PPP2CA	SKP1	MIR3661	4.5833	473	1
16_MACS_peak_18870_lociStitched	chr3	69128642	69145094	16	10498	20553.4836	474	1	ARL6IP5,UBA3	MIR3136,TMF1,LMOD3	ARL6IP5	MIR3136	2.1311	474	1
1_MACS_peak_3517_lociStitched	chr10	92921385	92924729	1	3345	20539.1824	475	1		NUDT9P1	NUDT9P1	NUDT9P1	0.0424	475	1
2_MACS_peak_3687_lociStitched	chr10	104401366	104410775	2	5862	20535.1425	476	1	TRIM8		TRIM8	TRIM8	0.9557	476	1
2_MACS_peak_14539_lociStitched	chr2	64863018	64872610	2	5960	20530.7168	477	1	SERTAD2	LOC339807	SERTAD2	SERTAD2	1.2245	477	1
1_MACS_peak_24679_lociStitched	chr7	1198210	1200931	1	2722	20512.5306	478	1	ZFAND2A	C7orf50	ZFAND2A	ZFAND2A	1.2422	478	1
6_MACS_peak_3803_lociStitched	chr10	121063910	121075825	6	8326	20506.9065	479	1	GRK5		GRK5	GRK5	0.2704	479	1
2_MACS_peak_8568_lociStitched	chr15	40074294	40081595	2	7280	20480.0351	480	1	FSIP1		FSIP1	FSIP1	0.174	480	1
1_MACS_peak_18754_lociStitched	chr3	53924055	53926886	1	2832	20467.2807	481	1	SELK	IL17RB,CHDH,ACTR8	SELK	SELK	1.5763	481	1
2_MACS_peak_303_lociStitched	chr1	22105226	22110489	2	4891	20465.7018	482	1	USP48	LDLRAD2	USP48	USP48	0.2993	482	1
1_MACS_peak_21409_lociStitched	chr5	18744195	18747750	1	3556	20457.2475	483	1				NONE	NONE	483	1
4_MACS_peak_4419_lociStitched	chr11	60672611	60684617	4	5973	20449.8198	484	1	TMEM109,PRPF19	ZP1,TMEM132A,GPR44,SLC15A3	TMEM109	TMEM109	0.6723	484	1
1_MACS_peak_4107_lociStitched	chr11	16759333	16761450	1	2118	20423.1224	485	1	C11orf58		C11orf58	C11orf58	0.7563	485	1
7_MACS_peak_8536_lociStitched	chr15	34619380	34635555	7	8468	20404.7625	486	1	SLC12A6,NOP10	C15orf55,SLC12A6,LPCAT4,MIR1233-1,GOLGA8A	SLC12A6	LPCAT4	0.565	486	1
1_MACS_peak_5224_lociStitched	chr11	118659274	118663433	1	4160	20395.736	487	1	DDX6		DDX6	DDX6	0.5111	487	1
7_MACS_peak_4655_lociStitched	chr11	67033268	67047713	7	11772	20374.6725	488	1	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	ADRBK1	1.1419	488	1
1_MACS_peak_18869_lociStitched	chr3	69099917	69102555	1	2639	20370.636	489	1	TMF1	ARL6IP5,C3orf64,MIR3136,UBA3	TMF1	MIR3136	2.1311	489	1
1_MACS_peak_19267_lociStitched	chr3	119812153	119815483	1	3331	20355.957	490	1	GSK3B		GSK3B	GSK3B	0.1552	490	1
1_MACS_peak_874_lociStitched	chr1	46767118	46769940	1	2823	20353.1106	491	1	UQCRH,LRRC41	NSUN4	LRRC41	LRRC41	0.6583	491	1
4_MACS_peak_28544_lociStitched	chr9	139293225	139306158	4	4624	20315.1564	492	1	PMPCA,SDCCAG3	GPSM1,DNLZ,CARD9,SNAPC4,INPP5E	SDCCAG3	SDCCAG3	1.1362	492	1
2_MACS_peak_13641_lociStitched	chr19	48887939	48895086	2	3932	20299.6241	493	1	KDELR1	SYNGR4,GRIN2D,TMEM143	KDELR1	KDELR1	1.1868	493	1
1_MACS_peak_19333_lociStitched	chr3	126074635	126076686	1	2052	20299.3623	494	1	KLF15	CCDC37	KLF15	KLF15	0.9086	494	1
1_MACS_peak_4914_lociStitched	chr11	82903480	82906411	1	2932	20275.4856	495	1	ANKRD42	PCF11	ANKRD42	PCF11	0.5031	495	1
1_MACS_peak_27987_lociStitched	chr9	95895158	95897941	1	2784	20236.3062	496	1	NINJ1	C9orf89,WNK2	NINJ1	NINJ1	0.9607	496	1
