REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM14.jin.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
2_MACS_peak_10686_lociStitched	chr17	3813781	3820874	2	5933	17650.9305	459	1	P2RX1	CAMKK1,ATP2A3	P2RX1	P2RX1	0.7984	459	1
2_MACS_peak_26662_lociStitched	chr8	61820893	61829848	2	4852	23327.775	461	1			LOC100130298	LOC100130298	NONE	461	1
2_MACS_peak_23549_lociStitched	chr6	31164706	31172825	2	5544	19962.1853	462	1	HCG27	TCF19,CCHCR1,POU5F1,PSORS1C3	HCG27	HCG27	1.3105	462	1
2_MACS_peak_5355_lociStitched	chr11	128623083	128631225	2	4810	23166.4326	465	1	FLI1		FLI1	FLI1	0.6504	465	1
3_MACS_peak_17832_lociStitched	chr22	42331457	42343160	3	5661	18503.6133	471	1	CENPM	MIR33A,LOC339674,SEPT3,TNFRSF13C	CENPM	CENPM	1.0369	471	1
1_MACS_peak_22906_lociStitched	chr5	172260115	172265586	1	5472	19498.644	473	1	ERGIC1		ERGIC1	ERGIC1	0.3088	473	1
1_MACS_peak_7387_lociStitched	chr13	97873609	97878721	1	5113	21243.9384	475	1	MBNL2		MBNL2	MBNL2	0.2234	475	1
2_MACS_peak_19374_lociStitched	chr3	128997052	129003204	2	5401	19733.1552	477	1	C3orf37	COPG,C3orf47,H1FX	C3orf37	H1FX	1.5832	477	1
1_MACS_peak_10891_lociStitched	chr17	18085623	18090267	1	4645	23215.356	480	1	ALKBH5	LLGL1	ALKBH5	ALKBH5	0.7425	480	1
3_MACS_peak_6621_lociStitched	chr12	111015274	111021876	3	5118	20934.942	484	1	PPTC7	TCTN1	PPTC7	PPTC7	0.4765	484	1
3_MACS_peak_26943_lociStitched	chr8	103662114	103669730	3	5419	19253.248	486	1	KLF10		KLF10	KLF10	1.3355	486	1
3_MACS_peak_9384_lociStitched	chr15	83474043	83480650	3	4452	23555.2764	491	1	WHAMM,FSD2	SCARNA15	WHAMM	WHAMM	0.7702	491	1
2_MACS_peak_13896_lociStitched	chr19	58891328	58899602	2	4826	21975.744	493	1	RPS5,ZNF837	A1BG-AS1,LOC646862,ZNF584,A1BG,ZNF497	ZNF837	ZNF837	0.6068	493	1
3_MACS_peak_22625_lociStitched	chr5	142592519	142603438	3	5463	18157.2051	505	1	ARHGAP26		NR3C1	NR3C1	0.6219	505	1
1_MACS_peak_18056_lociStitched	chr3	9436677	9441340	1	4664	22120.8057	508	1	SETD5,LOC440944	THUMPD3	LOC440944	LOC440944	1.4049	508	1
2_MACS_peak_127_lociStitched	chr1	6659517	6664386	2	4508	22718.754	510	1	KLHL21	TAS1R1,ZBTB48,PHF13,THAP3,NOL9	KLHL21	KLHL21	1.106	510	1
2_MACS_peak_16369_lociStitched	chr20	33291279	33298392	2	4596	22080.1746	523	1	TP53INP2	PIGU	TP53INP2	TP53INP2	1.2003	523	1
1_MACS_peak_1797_lociStitched	chr1	154297225	154302492	1	5268	18774.7482	524	1	AQP10,ATP8B2		ATP8B2	ATP8B2	0.9335	524	1
3_MACS_peak_9202_lociStitched	chr15	75158499	75166481	3	4985	20087.5012	531	1	SCAMP2	CPLX3,MPI,ULK3,C15orf17	SCAMP2	SCAMP2	0.8754	531	1
2_MACS_peak_303_lociStitched	chr1	22105226	22110489	2	4891	20465.7018	536	1	USP48	LDLRAD2	USP48	USP48	0.2993	536	1
1_MACS_peak_23334_lociStitched	chr6	16759357	16764097	1	4741	21010.998	542	1	ATXN1		ATXN1	ATXN1	0.1692	542	1
4_MACS_peak_27959_lociStitched	chr9	94181836	94191843	4	4933	19951.9566	549	1	NFIL3		NFIL3	NFIL3	0.8705	549	1
1_MACS_peak_24911_lociStitched	chr7	25986644	25991903	1	5260	17859.0381	555	1	MIR148A		MIR148A	MIR148A	1.8845	555	1
4_MACS_peak_4712_lociStitched	chr11	68032002	68041229	4	5244	17732.4486	562	1	C11orf24	LRP5	C11orf24	C11orf24	1.032	562	1
1_MACS_peak_9088_lociStitched	chr15	69109138	69114220	1	5083	18640.776	564	1	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	ANP32A	0.552	564	1
2_MACS_peak_25110_lociStitched	chr7	45019403	45027031	2	4990	18887.6908	568	1	C7orf40,SNORA9	CCM2,MYO1G	SNORA9	SNORA9	1.8225	568	1
2_MACS_peak_4000_lociStitched	chr11	3070267	3079121	2	4734	19817.0228	579	1	CARS		CARS	CARS	0.5236	579	1
4_MACS_peak_28544_lociStitched	chr9	139293225	139306158	4	4624	20315.1564	581	1	PMPCA,SDCCAG3	GPSM1,DNLZ,CARD9,SNAPC4,INPP5E	SDCCAG3	SDCCAG3	1.1362	581	1
1_MACS_peak_28151_lociStitched	chr9	113017042	113021871	1	4830	18879.9413	591	1	TXN	C9orf152	TXN	TXN	0.9625	591	1
2_MACS_peak_4547_lociStitched	chr11	65237975	65245829	2	4690	19153.5498	602	1		NEAT1,MIR612,MALAT1,SCYL1	MALAT1	NEAT1	5.0384	602	1
2_MACS_peak_20301_lociStitched	chr4	15002833	15007596	2	4704	18871.006	616	1	CPEB2		CPEB2	CPEB2	0.3143	616	1
1_MACS_peak_18185_lociStitched	chr3	15835117	15839869	1	4753	18206.3376	631	1	ANKRD28	ANKRD28	ANKRD28	ANKRD28	0.254	631	1
3_MACS_peak_23811_lociStitched	chr6	41696241	41703512	3	4763	18015.3567	638	1	TFEB	PRICKLE4,PGC,FRS3	TFEB	PGC	0.8082	638	1
2_MACS_peak_25358_lociStitched	chr7	75986106	75994504	2	4512	18920.694	649	1	YWHAG	ZP3,SRCRB4D	YWHAG	YWHAG	0.5288	649	1
1_MACS_peak_8379_lociStitched	chr14	106325838	106330474	1	4637	18258.886	652	1			KIAA0125	KIAA0125	NONE	652	1
2_MACS_peak_14894_lociStitched	chr2	96925088	96932694	2	4663	17742.5162	671	1	CIAO1,TMEM127	LOC285033,SNRNP200	TMEM127	TMEM127	0.8532	671	1
2_MACS_peak_9104_lociStitched	chr15	70387364	70392187	2	4576	18119.0464	676	1	TLE3	MIR629	TLE3	TLE3	0.5807	676	1
3_MACS_peak_10893_lociStitched	chr17	18160274	18165789	3	4520	18350.0595	679	1	SMCR7,FLII	LLGL1	SMCR7	SMCR7	1.2724	679	1
6_MACS_peak_12638_lociStitched	chr19	3983507	3990142	6	4497	17481.898	722	1	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	SNORD37	1.6613	722	1
