GENE_ID	locusLine	bin_1_42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
2_MACS_peak_13358_lociStitched	chr17(.):74476137-74482323	0.1963
3_MACS_peak_13360_lociStitched	chr17(.):74488206-74498566	0.136
1_MACS_peak_13363_lociStitched	chr17(.):74511083-74512611	0.2437
1_MACS_peak_13364_lociStitched	chr17(.):74552521-74554969	0.239
1_MACS_peak_13365_lociStitched	chr17(.):74667000-74669043	0.2322
1_MACS_peak_13366_lociStitched	chr17(.):74710370-74712289	0.1365
1_MACS_peak_13367_lociStitched	chr17(.):74721415-74724642	0.2108
1_MACS_peak_13368_lociStitched	chr17(.):74731687-74734959	0.1664
2_MACS_peak_13369_lociStitched	chr17(.):74777104-74788875	0.1448
1_MACS_peak_13371_lociStitched	chr17(.):74834983-74837118	0.1527
1_MACS_peak_13372_lociStitched	chr17(.):74964793-74966116	0.1021
1_MACS_peak_13373_lociStitched	chr17(.):74993083-74995772	0.1913
4_MACS_peak_13374_lociStitched	chr17(.):75078855-75093684	0.1868
1_MACS_peak_13378_lociStitched	chr17(.):75101952-75107143	0.2292
3_MACS_peak_13379_lociStitched	chr17(.):75130794-75146973	0.2252
1_MACS_peak_13382_lociStitched	chr17(.):75155790-75157862	0.1284
1_MACS_peak_13384_lociStitched	chr17(.):75183369-75186315	0.1463
1_MACS_peak_13385_lociStitched	chr17(.):75203643-75210336	0.2409
1_MACS_peak_13386_lociStitched	chr17(.):75229295-75233437	0.2354
1_MACS_peak_13387_lociStitched	chr17(.):75239776-75244085	0.1567
1_MACS_peak_13388_lociStitched	chr17(.):75277137-75278530	0.1004
3_MACS_peak_13389_lociStitched	chr17(.):75314723-75330063	0.1487
2_MACS_peak_13392_lociStitched	chr17(.):75361536-75369825	0.1591
2_MACS_peak_13394_lociStitched	chr17(.):75434902-75443061	0.1923
3_MACS_peak_13396_lociStitched	chr17(.):75460771-75474301	0.1229
1_MACS_peak_13399_lociStitched	chr17(.):75487476-75489047	0.0891
1_MACS_peak_13400_lociStitched	chr17(.):75630025-75632015	0.1958
1_MACS_peak_13401_lociStitched	chr17(.):75653860-75655511	0.1373
1_MACS_peak_13402_lociStitched	chr17(.):75661824-75664318	0.2372
1_MACS_peak_13403_lociStitched	chr17(.):75685919-75687933	0.1538
1_MACS_peak_13404_lociStitched	chr17(.):75719316-75722318	0.2053
3_MACS_peak_13405_lociStitched	chr17(.):75859530-75873054	0.1328
1_MACS_peak_13408_lociStitched	chr17(.):75953296-75954903	0.2694
1_MACS_peak_13409_lociStitched	chr17(.):76015359-76017829	0.189
2_MACS_peak_13410_lociStitched	chr17(.):76116405-76129296	0.1425
4_MACS_peak_13412_lociStitched	chr17(.):76137349-76152582	0.1471
4_MACS_peak_13416_lociStitched	chr17(.):76163714-76184027	0.149
1_MACS_peak_13420_lociStitched	chr17(.):76209885-76211490	0.1447
2_MACS_peak_13421_lociStitched	chr17(.):76246798-76255210	0.1439
2_MACS_peak_13423_lociStitched	chr17(.):76271652-76275113	0.1841
1_MACS_peak_13425_lociStitched	chr17(.):76309869-76310750	0.1078
1_MACS_peak_13426_lociStitched	chr17(.):76339232-76340536	0.1729
1_MACS_peak_13427_lociStitched	chr17(.):76351835-76352806	0.2296
1_MACS_peak_13428_lociStitched	chr17(.):76373852-76375481	0.1232
1_MACS_peak_13429_lociStitched	chr17(.):76641851-76642935	0.1265
2_MACS_peak_13430_lociStitched	chr17(.):76711164-76733967	0.1861
2_MACS_peak_13432_lociStitched	chr17(.):76741050-76746133	0.1901
1_MACS_peak_13434_lociStitched	chr17(.):76754082-76756449	0.1445
4_MACS_peak_13435_lociStitched	chr17(.):76763217-76779734	0.1579
1_MACS_peak_13439_lociStitched	chr17(.):76812568-76814202	0.2088
1_MACS_peak_13440_lociStitched	chr17(.):76835464-76838253	0.1678
1_MACS_peak_13441_lociStitched	chr17(.):76884350-76889214	0.2646
2_MACS_peak_13442_lociStitched	chr17(.):76918306-76922408	0.124
1_MACS_peak_13444_lociStitched	chr17(.):76928637-76931146	0.2097
1_MACS_peak_13445_lociStitched	chr17(.):76981692-76983509	0.1803
1_MACS_peak_13446_lociStitched	chr17(.):77004802-77006867	0.1387
1_MACS_peak_13447_lociStitched	chr17(.):77070872-77071822	0.1136
1_MACS_peak_13448_lociStitched	chr17(.):77302444-77303391	0.1023
1_MACS_peak_13449_lociStitched	chr17(.):77335598-77338147	0.1764
1_MACS_peak_13450_lociStitched	chr17(.):77702021-77703144	0.1326
1_MACS_peak_13451_lociStitched	chr17(.):77751925-77752408	0.0156
1_MACS_peak_13452_lociStitched	chr17(.):77770095-77771800	0.131
2_MACS_peak_13453_lociStitched	chr17(.):77811373-77813995	0.0708
1_MACS_peak_13455_lociStitched	chr17(.):77894158-77896327	0.1224
1_MACS_peak_13456_lociStitched	chr17(.):77966875-77968215	0.1341
1_MACS_peak_13457_lociStitched	chr17(.):78074496-78076231	0.1992
1_MACS_peak_13458_lociStitched	chr17(.):78119628-78122315	0.1743
1_MACS_peak_13459_lociStitched	chr17(.):78192562-78194886	0.1752
3_MACS_peak_13460_lociStitched	chr17(.):78227955-78238655	0.1439
1_MACS_peak_13463_lociStitched	chr17(.):78261701-78263328	0.0956
1_MACS_peak_13464_lociStitched	chr17(.):78388417-78389868	0.1539
1_MACS_peak_13465_lociStitched	chr17(.):78427614-78429655	0.1568
1_MACS_peak_13466_lociStitched	chr17(.):78518156-78519504	0.1867
1_MACS_peak_13467_lociStitched	chr17(.):78710163-78712633	0.1356
1_MACS_peak_13468_lociStitched	chr17(.):78733737-78735482	0.1156
1_MACS_peak_13469_lociStitched	chr17(.):78805565-78808016	0.2582
1_MACS_peak_13470_lociStitched	chr17(.):78819423-78821547	0.1306
1_MACS_peak_13471_lociStitched	chr17(.):78845227-78846314	0.0935
1_MACS_peak_13472_lociStitched	chr17(.):78873599-78876941	0.1957
1_MACS_peak_13473_lociStitched	chr17(.):78882029-78887109	0.2043
1_MACS_peak_13474_lociStitched	chr17(.):78943698-78944698	0.1367
1_MACS_peak_13475_lociStitched	chr17(.):78964827-78966727	0.1257
1_MACS_peak_13476_lociStitched	chr17(.):78991439-78992770	0.1335
1_MACS_peak_13477_lociStitched	chr17(.):79023008-79024635	0.1768
1_MACS_peak_13478_lociStitched	chr17(.):79195864-79196900	0.1428
1_MACS_peak_13479_lociStitched	chr17(.):79211902-79214542	0.1909
1_MACS_peak_13480_lociStitched	chr17(.):79258561-79260113	0.1288
1_MACS_peak_13481_lociStitched	chr17(.):79268057-79270426	0.1882
1_MACS_peak_13482_lociStitched	chr17(.):79302789-79304556	0.085
1_MACS_peak_13483_lociStitched	chr17(.):79318881-79319900	0.0891
2_MACS_peak_13484_lociStitched	chr17(.):79478246-79487419	0.1263
1_MACS_peak_13486_lociStitched	chr17(.):79518354-79521254	0.2224
1_MACS_peak_13487_lociStitched	chr17(.):79564799-79566245	0.2252
1_MACS_peak_13488_lociStitched	chr17(.):79602948-79604549	0.1022
1_MACS_peak_13489_lociStitched	chr17(.):79632780-79634654	0.1651
1_MACS_peak_13490_lociStitched	chr17(.):79649929-79652122	0.1367
1_MACS_peak_13491_lociStitched	chr17(.):79668805-79671571	0.186
1_MACS_peak_13492_lociStitched	chr17(.):79678188-79680283	0.1372
1_MACS_peak_13493_lociStitched	chr17(.):79702105-79703400	0.1705
1_MACS_peak_13494_lociStitched	chr17(.):79789799-79792033	0.1292
1_MACS_peak_13495_lociStitched	chr17(.):79817280-79820264	0.1959
1_MACS_peak_13496_lociStitched	chr17(.):79827831-79830742	0.133
1_MACS_peak_13497_lociStitched	chr17(.):79848120-79850626	0.1255
3_MACS_peak_13498_lociStitched	chr17(.):79875270-79886617	0.119
1_MACS_peak_13501_lociStitched	chr17(.):79894294-79895887	0.1404
1_MACS_peak_13502_lociStitched	chr17(.):79934407-79936720	0.112
1_MACS_peak_13503_lociStitched	chr17(.):79979405-79982330	0.1673
1_MACS_peak_13504_lociStitched	chr17(.):79988438-79989437	0.0906
1_MACS_peak_13505_lociStitched	chr17(.):79994447-79996472	0.1635
1_MACS_peak_13506_lociStitched	chr17(.):80008964-80009552	0.0733
1_MACS_peak_13507_lociStitched	chr17(.):80022053-80024503	0.1857
1_MACS_peak_13508_lociStitched	chr17(.):80054649-80057843	0.1074
1_MACS_peak_13509_lociStitched	chr17(.):80063158-80065305	0.1344
1_MACS_peak_13510_lociStitched	chr17(.):80079642-80081269	0.1667
1_MACS_peak_13511_lociStitched	chr17(.):80090522-80092603	0.1027
3_MACS_peak_13512_lociStitched	chr17(.):80163483-80175417	0.1178
1_MACS_peak_13515_lociStitched	chr17(.):80185560-80187139	0.1496
1_MACS_peak_13516_lociStitched	chr17(.):80230577-80232319	0.1296
2_MACS_peak_13517_lociStitched	chr17(.):80249820-80257039	0.1599
3_MACS_peak_13519_lociStitched	chr17(.):80287463-80294372	0.1538
3_MACS_peak_13522_lociStitched	chr17(.):80307596-80317395	0.1464
1_MACS_peak_13525_lociStitched	chr17(.):80327555-80329480	0.2103
2_MACS_peak_13526_lociStitched	chr17(.):80358206-80361795	0.1531
1_MACS_peak_13528_lociStitched	chr17(.):80375857-80378327	0.1341
1_MACS_peak_13529_lociStitched	chr17(.):80392024-80393207	0.0919
3_MACS_peak_13530_lociStitched	chr17(.):80405889-80423996	0.141
4_MACS_peak_13533_lociStitched	chr17(.):80447730-80458280	0.1536
1_MACS_peak_13537_lociStitched	chr17(.):80463405-80465850	0.1995
2_MACS_peak_13538_lociStitched	chr17(.):80476546-80479161	0.1325
1_MACS_peak_13540_lociStitched	chr17(.):80492644-80495483	0.1807
1_MACS_peak_13541_lociStitched	chr17(.):80550675-80551821	0.1252
2_MACS_peak_13542_lociStitched	chr17(.):80604822-80607321	0.1081
1_MACS_peak_13544_lociStitched	chr17(.):80655942-80656767	0.0583
1_MACS_peak_13545_lociStitched	chr17(.):80664705-80667085	0.1568
1_MACS_peak_13546_lociStitched	chr17(.):80674534-80675724	0.1599
1_MACS_peak_13547_lociStitched	chr17(.):80709488-80710886	0.1551
1_MACS_peak_13548_lociStitched	chr17(.):80744133-80746455	0.2266
1_MACS_peak_13549_lociStitched	chr17(.):80821074-80823090	0.1483
1_MACS_peak_13550_lociStitched	chr17(.):81009063-81010549	0.0824
1_MACS_peak_13551_lociStitched	chr17(.):81058839-81059679	0.0964
2_MACS_peak_13552_lociStitched	chr17(.):81141070-81149154	0.1212
1_MACS_peak_13554_lociStitched	chr17(.):81155742-81156784	0.1338
1_MACS_peak_13555_lociStitched	chr18(.):35392-36700	0.1218
1_MACS_peak_13556_lociStitched	chr18(.):157686-159752	0.1462
1_MACS_peak_13557_lociStitched	chr18(.):267116-269357	0.2004
1_MACS_peak_13558_lociStitched	chr18(.):370619-372514	0.1503
1_MACS_peak_13559_lociStitched	chr18(.):519081-519818	0.1002
1_MACS_peak_13560_lociStitched	chr18(.):596871-597830	0.1246
2_MACS_peak_13561_lociStitched	chr18(.):650124-659367	0.1613
1_MACS_peak_13563_lociStitched	chr18(.):711226-713410	0.185
1_MACS_peak_13564_lociStitched	chr18(.):811349-813429	0.1284
1_MACS_peak_13565_lociStitched	chr18(.):829803-832649	0.2402
1_MACS_peak_13566_lociStitched	chr18(.):873324-874679	0.1678
1_MACS_peak_13567_lociStitched	chr18(.):2292826-2294269	0.0872
4_MACS_peak_13568_lociStitched	chr18(.):2322261-2329133	0.1289
1_MACS_peak_13572_lociStitched	chr18(.):2570253-2572912	0.219
1_MACS_peak_13573_lociStitched	chr18(.):2605050-2605933	0.1885
2_MACS_peak_13574_lociStitched	chr18(.):2635721-2643330	0.1881
1_MACS_peak_13576_lociStitched	chr18(.):2654688-2658494	0.1485
1_MACS_peak_13577_lociStitched	chr18(.):2686838-2688628	0.1708
1_MACS_peak_13578_lociStitched	chr18(.):2906499-2907464	0.0862
1_MACS_peak_13579_lociStitched	chr18(.):2977974-2979527	0.1772
1_MACS_peak_13580_lociStitched	chr18(.):2994383-2995351	0.143
1_MACS_peak_13581_lociStitched	chr18(.):3012246-3014335	0.1374
1_MACS_peak_13582_lociStitched	chr18(.):3036809-3038666	0.1549
1_MACS_peak_13583_lociStitched	chr18(.):3060563-3062663	0.2134
1_MACS_peak_13584_lociStitched	chr18(.):3177215-3178912	0.1422
1_MACS_peak_13585_lociStitched	chr18(.):3212898-3213913	0.067
1_MACS_peak_13586_lociStitched	chr18(.):3245583-3249573	0.2091
2_MACS_peak_13587_lociStitched	chr18(.):3256529-3263227	0.1589
1_MACS_peak_13589_lociStitched	chr18(.):3296656-3297948	0.2014
1_MACS_peak_13590_lociStitched	chr18(.):3446986-3450106	0.1694
1_MACS_peak_13591_lociStitched	chr18(.):3525141-3528286	0.2108
1_MACS_peak_13592_lociStitched	chr18(.):3585821-3587755	0.2642
2_MACS_peak_13593_lociStitched	chr18(.):3593496-3596231	0.1448
1_MACS_peak_13595_lociStitched	chr18(.):3602941-3605555	0.1698
1_MACS_peak_13596_lociStitched	chr18(.):3699385-3700660	0.1496
1_MACS_peak_13597_lociStitched	chr18(.):3786889-3788498	0.0778
1_MACS_peak_13598_lociStitched	chr18(.):3887202-3887932	0.0723
1_MACS_peak_13599_lociStitched	chr18(.):3913973-3916235	0.1483
1_MACS_peak_13600_lociStitched	chr18(.):3984326-3985899	0.1348
1_MACS_peak_13601_lociStitched	chr18(.):4638780-4641578	0.0939
1_MACS_peak_13602_lociStitched	chr18(.):5021204-5022067	0.1165
1_MACS_peak_13603_lociStitched	chr18(.):5236704-5239090	0.1787
1_MACS_peak_13604_lociStitched	chr18(.):5294207-5297616	0.165
1_MACS_peak_13605_lociStitched	chr18(.):5309668-5310919	0.1805
1_MACS_peak_13606_lociStitched	chr18(.):5456338-5457760	0.1721
1_MACS_peak_13607_lociStitched	chr18(.):5628152-5629499	0.131
1_MACS_peak_13608_lociStitched	chr18(.):5824128-5825122	0.1318
1_MACS_peak_13609_lociStitched	chr18(.):5894876-5896186	0.063
2_MACS_peak_13610_lociStitched	chr18(.):5974225-5981302	0.1432
1_MACS_peak_13612_lociStitched	chr18(.):6004685-6005773	0.1491
1_MACS_peak_13613_lociStitched	chr18(.):6248593-6250144	0.1192
1_MACS_peak_13614_lociStitched	chr18(.):6294102-6295205	0.1822
1_MACS_peak_13615_lociStitched	chr18(.):6413353-6415986	0.1428
1_MACS_peak_13616_lociStitched	chr18(.):6434063-6437295	0.1564
1_MACS_peak_13617_lociStitched	chr18(.):6448455-6451123	0.1638
1_MACS_peak_13618_lociStitched	chr18(.):6728724-6730489	0.1138
1_MACS_peak_13619_lociStitched	chr18(.):7414273-7416178	0.1448
2_MACS_peak_13620_lociStitched	chr18(.):7566110-7573736	0.1301
1_MACS_peak_13622_lociStitched	chr18(.):7822163-7823167	0.1551
1_MACS_peak_13623_lociStitched	chr18(.):7957669-7959769	0.1537
1_MACS_peak_13624_lociStitched	chr18(.):8367239-8367931	0.0818
3_MACS_peak_13625_lociStitched	chr18(.):8603693-8611019	0.1478
1_MACS_peak_13628_lociStitched	chr18(.):8623024-8624632	0.161
1_MACS_peak_13629_lociStitched	chr18(.):8672523-8674825	0.1881
1_MACS_peak_13630_lociStitched	chr18(.):8680564-8682181	0.1794
1_MACS_peak_13631_lociStitched	chr18(.):8695313-8697254	0.2436
2_MACS_peak_13632_lociStitched	chr18(.):8703954-8708484	0.15
1_MACS_peak_13634_lociStitched	chr18(.):8745483-8746609	0.1635
1_MACS_peak_13635_lociStitched	chr18(.):8859753-8862030	0.1977
1_MACS_peak_13636_lociStitched	chr18(.):8950559-8952959	0.2369
1_MACS_peak_13637_lociStitched	chr18(.):8966699-8968551	0.1533
3_MACS_peak_13638_lociStitched	chr18(.):8975046-8983020	0.1502
1_MACS_peak_13641_lociStitched	chr18(.):9005248-9008473	0.1437
1_MACS_peak_13642_lociStitched	chr18(.):9016174-9019296	0.2297
5_MACS_peak_13643_lociStitched	chr18(.):9054061-9084925	0.1956
1_MACS_peak_13648_lociStitched	chr18(.):9094952-9096356	0.299
2_MACS_peak_13649_lociStitched	chr18(.):9101579-9126458	0.1941
2_MACS_peak_13651_lociStitched	chr18(.):9133184-9157584	0.1773
1_MACS_peak_13653_lociStitched	chr18(.):9334608-9335762	0.1863
1_MACS_peak_13654_lociStitched	chr18(.):9425483-9426350	0.1028
1_MACS_peak_13655_lociStitched	chr18(.):9439875-9441452	0.1685
1_MACS_peak_13656_lociStitched	chr18(.):9474334-9476960	0.2036
1_MACS_peak_13657_lociStitched	chr18(.):9613299-9615841	0.1053
1_MACS_peak_13658_lociStitched	chr18(.):9672756-9674161	0.1932
2_MACS_peak_13659_lociStitched	chr18(.):9708106-9712099	0.1094
1_MACS_peak_13661_lociStitched	chr18(.):9876524-9877885	0.1245
1_MACS_peak_13662_lociStitched	chr18(.):9913141-9915638	0.2178
1_MACS_peak_13663_lociStitched	chr18(.):10140326-10141372	0.1453
1_MACS_peak_13664_lociStitched	chr18(.):10285255-10286256	0.1202
1_MACS_peak_13665_lociStitched	chr18(.):10321651-10322800	0.159
1_MACS_peak_13666_lociStitched	chr18(.):10391345-10392688	0.143
1_MACS_peak_13667_lociStitched	chr18(.):10525318-10526962	0.1105
1_MACS_peak_13668_lociStitched	chr18(.):10555588-10556553	0.1494
2_MACS_peak_13669_lociStitched	chr18(.):10625933-10630076	0.1218
1_MACS_peak_13671_lociStitched	chr18(.):10642722-10643800	0.157
1_MACS_peak_13672_lociStitched	chr18(.):10877415-10880815	0.165
2_MACS_peak_13673_lociStitched	chr18(.):10949152-10958643	0.1432
1_MACS_peak_13675_lociStitched	chr18(.):11324790-11326246	0.142
1_MACS_peak_13676_lociStitched	chr18(.):11499550-11500952	0.2
2_MACS_peak_13677_lociStitched	chr18(.):11509072-11513225	0.0987
1_MACS_peak_13679_lociStitched	chr18(.):11576526-11578232	0.2036
1_MACS_peak_13680_lociStitched	chr18(.):11587001-11588187	0.1449
1_MACS_peak_13681_lociStitched	chr18(.):11849530-11852342	0.1995
1_MACS_peak_13682_lociStitched	chr18(.):11907600-11909863	0.1448
1_MACS_peak_13683_lociStitched	chr18(.):11979900-11982729	0.171
1_MACS_peak_13684_lociStitched	chr18(.):12049527-12051150	0.2039
1_MACS_peak_13685_lociStitched	chr18(.):12221680-12222652	0.1004
1_MACS_peak_13686_lociStitched	chr18(.):12271145-12272434	0.1298
1_MACS_peak_13687_lociStitched	chr18(.):12375872-12378361	0.1959
1_MACS_peak_13688_lociStitched	chr18(.):12407504-12409053	0.2475
1_MACS_peak_13689_lociStitched	chr18(.):12419301-12420665	0.1459
1_MACS_peak_13690_lociStitched	chr18(.):12701832-12703784	0.1906
1_MACS_peak_13691_lociStitched	chr18(.):12749115-12751731	0.1829
2_MACS_peak_13692_lociStitched	chr18(.):12837604-12845683	0.1409
1_MACS_peak_13694_lociStitched	chr18(.):12861555-12862896	0.0962
1_MACS_peak_13695_lociStitched	chr18(.):12882776-12885184	0.1313
1_MACS_peak_13696_lociStitched	chr18(.):12946534-12949072	0.1805
1_MACS_peak_13697_lociStitched	chr18(.):12990057-12992559	0.2321
1_MACS_peak_13698_lociStitched	chr18(.):13136780-13138603	0.1942
1_MACS_peak_13699_lociStitched	chr18(.):13217330-13217971	0.0035
2_MACS_peak_13700_lociStitched	chr18(.):13353282-13360333	0.1058
1_MACS_peak_13702_lociStitched	chr18(.):13370851-13373301	0.1878
1_MACS_peak_13703_lociStitched	chr18(.):13381495-13382794	0.1768
1_MACS_peak_13704_lociStitched	chr18(.):13610314-13614775	0.1868
1_MACS_peak_13705_lociStitched	chr18(.):13725462-13727542	0.2495
1_MACS_peak_13706_lociStitched	chr18(.):14131648-14133198	0.1919
1_MACS_peak_13707_lociStitched	chr18(.):14178783-14179703	0.0907
1_MACS_peak_13708_lociStitched	chr18(.):14209214-14209941	0.0973
1_MACS_peak_13709_lociStitched	chr18(.):14430704-14431756	0.1458
2_MACS_peak_13710_lociStitched	chr18(.):14457776-14463753	0.0921
1_MACS_peak_13712_lociStitched	chr18(.):15059779-15061010	0.1676
1_MACS_peak_13713_lociStitched	chr18(.):15316061-15317317	0.1443
1_MACS_peak_13714_lociStitched	chr18(.):15375041-15376723	0.1525
1_MACS_peak_13715_lociStitched	chr18(.):18690218-18692710	0.1788
1_MACS_peak_13716_lociStitched	chr18(.):19179337-19181587	0.2073
1_MACS_peak_13717_lociStitched	chr18(.):19191773-19193289	0.1973
1_MACS_peak_13718_lociStitched	chr18(.):19262130-19263643	0.131
1_MACS_peak_13719_lociStitched	chr18(.):19282599-19285717	0.1417
3_MACS_peak_13720_lociStitched	chr18(.):19314920-19328368	0.1196
1_MACS_peak_13723_lociStitched	chr18(.):19405584-19407050	0.1535
1_MACS_peak_13724_lociStitched	chr18(.):19432820-19434151	0.1768
2_MACS_peak_13725_lociStitched	chr18(.):20318311-20322082	0.1358
1_MACS_peak_13727_lociStitched	chr18(.):20332409-20334895	0.154
2_MACS_peak_13728_lociStitched	chr18(.):20397344-20403969	0.1377
1_MACS_peak_13730_lociStitched	chr18(.):20418353-20419672	0.1547
1_MACS_peak_13731_lociStitched	chr18(.):20452799-20454012	0.103
2_MACS_peak_13732_lociStitched	chr18(.):20509347-20514640	0.1461
1_MACS_peak_13734_lociStitched	chr18(.):20650981-20652225	0.1903
1_MACS_peak_13735_lociStitched	chr18(.):20670547-20672871	0.1553
2_MACS_peak_13736_lociStitched	chr18(.):20711595-20717870	0.1385
1_MACS_peak_13738_lociStitched	chr18(.):20771177-20775798	0.1627
1_MACS_peak_13739_lociStitched	chr18(.):20803484-20810412	0.1659
1_MACS_peak_13740_lociStitched	chr18(.):20819634-20824043	0.1763
1_MACS_peak_13741_lociStitched	chr18(.):20839315-20841074	0.1548
1_MACS_peak_13742_lociStitched	chr18(.):20851875-20853390	0.1896
1_MACS_peak_13743_lociStitched	chr18(.):20937622-20939902	0.2378
1_MACS_peak_13744_lociStitched	chr18(.):21032325-21034265	0.2211
1_MACS_peak_13745_lociStitched	chr18(.):21067057-21069185	0.1978
1_MACS_peak_13746_lociStitched	chr18(.):21075150-21076190	0.1728
1_MACS_peak_13747_lociStitched	chr18(.):21082371-21084358	0.1458
1_MACS_peak_13748_lociStitched	chr18(.):21165573-21168055	0.1798
1_MACS_peak_13749_lociStitched	chr18(.):21196827-21198622	0.1587
2_MACS_peak_13750_lociStitched	chr18(.):21593787-21600763	0.1892
1_MACS_peak_13752_lociStitched	chr18(.):21674162-21675452	0.162
1_MACS_peak_13753_lociStitched	chr18(.):21755830-21758744	0.2121
2_MACS_peak_13754_lociStitched	chr18(.):21766139-21776922	0.1356
1_MACS_peak_13756_lociStitched	chr18(.):21850593-21852957	0.1402
1_MACS_peak_13757_lociStitched	chr18(.):21976640-21978481	0.2245
1_MACS_peak_13758_lociStitched	chr18(.):22005949-22007643	0.1546
2_MACS_peak_13759_lociStitched	chr18(.):22023917-22027489	0.106
1_MACS_peak_13761_lociStitched	chr18(.):22071662-22073361	0.2154
1_MACS_peak_13762_lociStitched	chr18(.):22239626-22241174	0.1996
2_MACS_peak_13763_lociStitched	chr18(.):22501808-22509199	0.1264
1_MACS_peak_13765_lociStitched	chr18(.):22534390-22535467	0.1041
1_MACS_peak_13766_lociStitched	chr18(.):22552589-22553524	0.0587
1_MACS_peak_13767_lociStitched	chr18(.):22743634-22745910	0.1854
2_MACS_peak_13768_lociStitched	chr18(.):22804688-22812053	0.1202
1_MACS_peak_13770_lociStitched	chr18(.):22928865-22941285	0.1396
1_MACS_peak_13771_lociStitched	chr18(.):23474916-23476429	0.1684
1_MACS_peak_13772_lociStitched	chr18(.):23542077-23543098	0.1538
1_MACS_peak_13773_lociStitched	chr18(.):23558180-23559856	0.1549
1_MACS_peak_13774_lociStitched	chr18(.):23668443-23672070	0.199
1_MACS_peak_13775_lociStitched	chr18(.):23701260-23702802	0.1482
5_MACS_peak_13776_lociStitched	chr18(.):23745806-23772035	0.1432
1_MACS_peak_13781_lociStitched	chr18(.):23794809-23796248	0.1781
1_MACS_peak_13782_lociStitched	chr18(.):23805468-23808009	0.1801
1_MACS_peak_13783_lociStitched	chr18(.):23935106-23937824	0.1416
1_MACS_peak_13784_lociStitched	chr18(.):24004193-24005301	0.143
3_MACS_peak_13785_lociStitched	chr18(.):24028290-24042949	0.1595
1_MACS_peak_13788_lociStitched	chr18(.):24127870-24130510	0.0773
1_MACS_peak_13789_lociStitched	chr18(.):24154844-24155934	0.1487
1_MACS_peak_13790_lociStitched	chr18(.):24200867-24201874	0.1211
1_MACS_peak_13791_lociStitched	chr18(.):24236034-24237820	0.0902
1_MACS_peak_13792_lociStitched	chr18(.):24289639-24291660	0.2319
1_MACS_peak_13793_lociStitched	chr18(.):24557559-24559631	0.1223
1_MACS_peak_13794_lociStitched	chr18(.):24642010-24643665	0.1336
1_MACS_peak_13795_lociStitched	chr18(.):24652374-24654598	0.1639
1_MACS_peak_13796_lociStitched	chr18(.):24743013-24744122	0.1325
1_MACS_peak_13797_lociStitched	chr18(.):25232061-25233382	0.0959
1_MACS_peak_13798_lociStitched	chr18(.):25348341-25349992	0.1446
1_MACS_peak_13799_lociStitched	chr18(.):25365563-25366888	0.091
1_MACS_peak_13800_lociStitched	chr18(.):25660461-25661441	0.125
2_MACS_peak_13801_lociStitched	chr18(.):25756148-25758737	0.1347
1_MACS_peak_13803_lociStitched	chr18(.):26065559-26066447	0.1234
1_MACS_peak_13804_lociStitched	chr18(.):26178312-26178946	0.0768
1_MACS_peak_13805_lociStitched	chr18(.):26403676-26405059	0.1068
1_MACS_peak_13806_lociStitched	chr18(.):26962690-26965211	0.1595
1_MACS_peak_13807_lociStitched	chr18(.):27156773-27158253	0.0739
1_MACS_peak_13808_lociStitched	chr18(.):27665872-27666860	0.0794
1_MACS_peak_13809_lociStitched	chr18(.):28161820-28162827	0.0867
1_MACS_peak_13810_lociStitched	chr18(.):28351650-28353031	0.1151
1_MACS_peak_13811_lociStitched	chr18(.):28566963-28568573	0.1354
1_MACS_peak_13812_lociStitched	chr18(.):29077389-29081261	0.1677
1_MACS_peak_13813_lociStitched	chr18(.):29238006-29240198	0.263
1_MACS_peak_13814_lociStitched	chr18(.):29264059-29266687	0.1476
1_MACS_peak_13815_lociStitched	chr18(.):29353959-29354811	0.1134
1_MACS_peak_13816_lociStitched	chr18(.):29521889-29524398	0.1798
1_MACS_peak_13817_lociStitched	chr18(.):29536429-29537702	0.1587
1_MACS_peak_13818_lociStitched	chr18(.):29597518-29600089	0.2314
1_MACS_peak_13819_lociStitched	chr18(.):29606087-29607417	0.1443
1_MACS_peak_13820_lociStitched	chr18(.):29671076-29673962	0.1507
1_MACS_peak_13821_lociStitched	chr18(.):29881767-29883288	0.1922
1_MACS_peak_13822_lociStitched	chr18(.):30048202-30051749	0.152
1_MACS_peak_13823_lociStitched	chr18(.):30459899-30461442	0.1096
1_MACS_peak_13824_lociStitched	chr18(.):30502390-30503346	0.1271
1_MACS_peak_13825_lociStitched	chr18(.):30725879-30726995	0.1354
1_MACS_peak_13826_lociStitched	chr18(.):31140451-31141869	0.1458
1_MACS_peak_13827_lociStitched	chr18(.):31157332-31158298	0.1515
1_MACS_peak_13828_lociStitched	chr18(.):31331074-31332007	0.1047
1_MACS_peak_13829_lociStitched	chr18(.):31382061-31383729	0.1588
1_MACS_peak_13830_lociStitched	chr18(.):32072847-32074564	0.1199
1_MACS_peak_13831_lociStitched	chr18(.):32089229-32090345	0.1727
1_MACS_peak_13832_lociStitched	chr18(.):32338866-32339944	0.1706
1_MACS_peak_13833_lociStitched	chr18(.):32556147-32559888	0.1552
1_MACS_peak_13834_lociStitched	chr18(.):32609165-32611098	0.2029
1_MACS_peak_13835_lociStitched	chr18(.):32620502-32622993	0.2361
