#31_0EX7_0229Kronos_MM1S-No-Treatment-1_IRF4_hs_i45_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/31_0EX7_0229Kronos_MM1S-No-Treatment-1_IRF4_hs_i45_ROSE/31_0EX7_0229Kronos_MM1S-No-Treatment-1_IRF4_hs_i45_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X31_0EX7_0229Kronos_MM1S.No.Treatment.1_IRF4_hs_i45.bam
#Using cutoff of 5127.1332 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X31_0EX7_0229Kronos_MM1S.No.Treatment.1_IRF4_hs_i45.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	isSuperStretch
2_MACS_peak_28043_lociStitched	chr9	112954956	112957425	2	2135	1402.392	424.1742	8918	0
1_MACS_peak_11945_lociStitched	chr17	65713325	65714944	1	1620	2442.2615	503.6709	8919	0
1_MACS_peak_3288_lociStitched	chr10	49513917	49515795	1	1879	1857.7176	294.2826	8920	0
1_MACS_peak_6639_lociStitched	chr12	94566504	94568590	1	2087	1664.628	547.575	8921	0
1_MACS_peak_17557_lociStitched	chr20	56963800	56965625	1	1826	1890.335	239.075	8922	0
1_MACS_peak_17619_lociStitched	chr20	61556681	61558585	1	1905	1866.872	350.5264	8923	0
2_MACS_peak_7230_lociStitched	chr13	42951472	42955119	2	2100	1447.4943	367.2529	8924	0
1_MACS_peak_7133_lociStitched	chr13	26759594	26761395	1	1802	1893.0311	204.7737	8925	0
2_MACS_peak_23701_lociStitched	chr6	36582552	36585650	2	2079	1778.8716	642.2154	8926	0
1_MACS_peak_2995_lociStitched	chr10	12407141	12409148	1	2008	1746.8928	439.3323	8927	0
1_MACS_peak_15553_lociStitched	chr2	88354116	88355942	1	1827	2016.4518	369.3998	8928	0
1_MACS_peak_19702_lociStitched	chr3	112737636	112739125	1	1490	2427.9634	346.7881	8929	0
1_MACS_peak_22140_lociStitched	chr5	78279896	78281669	1	1774	1962.0018	233.3268	8930	0
1_MACS_peak_17567_lociStitched	chr20	57568072	57569857	1	1786	2060.7825	350.3955	8931	0
1_MACS_peak_16315_lociStitched	chr2	198317469	198319140	1	1672	2378.0001	509.1537	8932	0
1_MACS_peak_25428_lociStitched	chr7	90561183	90562974	1	1792	2217.0789	517.0617	8933	0
1_MACS_peak_12047_lociStitched	chr17	73126840	73128743	1	1904	1807.0888	293.8232	8934	0
1_MACS_peak_26992_lociStitched	chr8	107669291	107671284	1	1994	1576.2637	243.146	8935	0
1_MACS_peak_25481_lociStitched	chr7	98029690	98031300	1	1611	2124.395	180.964	8936	0
1_MACS_peak_18328_lociStitched	chr22	29466991	29469012	1	2022	1547.4797	277.2812	8937	0
1_MACS_peak_25900_lociStitched	chr7	135242197	135243729	1	1533	2700.916	668.4116	8938	0
1_MACS_peak_15844_lociStitched	chr2	118845305	118847341	1	2037	1786.7936	552.1632	8939	0
1_MACS_peak_23742_lociStitched	chr6	39082015	39083468	1	1454	2486.3736	372.1133	8940	0
1_MACS_peak_3113_lociStitched	chr10	26726535	26728221	1	1687	2202.5904	356.0832	8941	0
1_MACS_peak_13583_lociStitched	chr19	14141991	14143781	1	1791	2013.034	314.503	8942	0
1_MACS_peak_9759_lociStitched	chr16	15683909	15685827	1	1919	1880.599	398.3686	8943	0
1_MACS_peak_7222_lociStitched	chr13	42031015	42033108	1	2094	1267.3115	181.2538	8944	0
1_MACS_peak_18435_lociStitched	chr22	36423738	36425809	1	2072	1410.1439	265.5022	8945	0
1_MACS_peak_13790_lociStitched	chr19	19313220	19315210	1	1991	1667.421	331.335	8946	0
1_MACS_peak_8625_lociStitched	chr15	49446914	49448557	1	1644	2379.5569	478.9345	8947	0
1_MACS_peak_20668_lociStitched	chr4	10019874	10021655	1	1782	2081.8109	370.9823	8948	0
1_MACS_peak_27213_lociStitched	chr8	143819867	143821685	1	1819	1868.1768	215.433	8949	0
2_MACS_peak_9766_lociStitched	chr16	15991502	15994159	2	2013	1790.0209	503.7672	8950	0
1_MACS_peak_27755_lociStitched	chr9	86431865	86433559	1	1695	2148.5002	314.7452	8951	0
1_MACS_peak_16310_lociStitched	chr2	198103271	198105477	1	2207	1179.3276	495.0264	8952	0
1_MACS_peak_3537_lociStitched	chr10	79685345	79687276	1	1932	1644.8258	189.8173	8953	0
1_MACS_peak_20996_lociStitched	chr4	76911301	76912902	1	1602	2337.46	387.2819	8954	0
1_MACS_peak_16383_lociStitched	chr2	203735330	203736978	1	1649	2222.4928	329.9296	8955	0
2_MACS_peak_10223_lociStitched	chr16	57450400	57453309	2	2006	1838.488	538.7468	8956	0
1_MACS_peak_26666_lociStitched	chr8	56986434	56987943	1	1510	2386.6344	334.2435	8957	0
2_MACS_peak_22866_lociStitched	chr5	171493210	171495767	2	2034	1613.7227	380.4816	8958	0
1_MACS_peak_11807_lociStitched	chr17	56581800	56583389	1	1590	2380.6398	418.5426	8959	0
1_MACS_peak_15843_lociStitched	chr2	118770440	118772404	1	1965	1762.1008	377.4808	8960	0
1_MACS_peak_2795_lociStitched	chr1	242686926	242688993	1	2068	1389.2307	242.4591	8961	0
2_MACS_peak_4587_lociStitched	chr11	45124166	45127593	2	1995	1731.6631	410.8973	8962	0
1_MACS_peak_1455_lociStitched	chr1	144567144	144568695	1	1552	2784.8205	779.8428	8963	0
1_MACS_peak_3209_lociStitched	chr10	38298915	38300656	1	1742	2116.8819	352.5525	8964	0
1_MACS_peak_25421_lociStitched	chr7	89782697	89784496	1	1800	2131.2753	453.7078	8965	0
1_MACS_peak_19708_lociStitched	chr3	113250918	113252762	1	1845	2082.6136	478.518	8966	0
1_MACS_peak_28468_lociStitched	chr9	139332623	139334615	1	1993	1560.732	237.8448	8967	0
2_MACS_peak_28233_lociStitched	chr9	129369768	129374521	2	1909	1943.977	452.4856	8968	0
2_MACS_peak_10216_lociStitched	chr16	57125326	57127386	2	2042	1379.582	169.95	8969	0
1_MACS_peak_26599_lociStitched	chr8	42248553	42250260	1	1708	2161.4034	351.642	8970	0
1_MACS_peak_15989_lociStitched	chr2	139258410	139260352	1	1943	1678.859	254.0136	8971	0
1_MACS_peak_24048_lociStitched	chr6	84568757	84570240	1	1484	2387.63	311.8749	8972	0
1_MACS_peak_21443_lociStitched	chr4	159130296	159132151	1	1856	1964.816	381.388	8973	0
1_MACS_peak_10079_lociStitched	chr16	32332731	32334568	1	1838	2269.9809	656.7275	8974	0
1_MACS_peak_12765_lociStitched	chr18	51883514	51885326	1	1813	1952.6112	298.98	8975	0
1_MACS_peak_14174_lociStitched	chr19	44287915	44290022	1	2108	1558.3372	531.3854	8976	0
1_MACS_peak_19674_lociStitched	chr3	108790170	108792285	1	2116	1578.213	575.703	8977	0
2_MACS_peak_13753_lociStitched	chr19	18539420	18544252	2	1996	1855.9712	544.5664	8978	0
1_MACS_peak_12338_lociStitched	chr17	80230816	80232376	1	1561	2358.408	368.472	8979	0
2_MACS_peak_29160_lociStitched	chrX	129065190	129067277	2	2060	1314.6013	156.9424	8980	0
2_MACS_peak_9259_lociStitched	chr15	90743851	90745908	2	2037	1456.5617	241.4918	8981	0
1_MACS_peak_13934_lociStitched	chr19	36118885	36120690	1	1806	2162.2095	500.1655	8982	0
1_MACS_peak_6146_lociStitched	chr12	47608915	47610891	1	1977	1821.6744	470.6832	8983	0
1_MACS_peak_21962_lociStitched	chr5	55273134	55274912	1	1779	2102.485	398.8054	8984	0
1_MACS_peak_17891_lociStitched	chr21	40816872	40818350	1	1479	2581.4748	503.5546	8985	0
1_MACS_peak_16830_lociStitched	chr20	3153490	3155319	1	1830	1837.9621	214.9075	8986	0
1_MACS_peak_23936_lociStitched	chr6	53674852	53677018	1	2167	1392.9546	567.7086	8987	0
1_MACS_peak_4946_lociStitched	chr11	65989284	65990860	1	1577	2383.2272	413.2272	8988	0
2_MACS_peak_833_lociStitched	chr1	41130825	41135004	2	2009	1987.5324	709.5942	8989	0
1_MACS_peak_4651_lociStitched	chr11	47921071	47922148	1	1078	2752.3812	344.9631	8990	0
1_MACS_peak_9467_lociStitched	chr16	1524373	1526150	1	1778	1903.3447	200.6233	8991	0
1_MACS_peak_19204_lociStitched	chr3	44770230	44771700	1	1471	2467.101	382.935	8992	0
1_MACS_peak_424_lociStitched	chr1	23953114	23955025	1	1912	1965.6546	488.4516	8993	0
1_MACS_peak_27937_lociStitched	chr9	100320477	100322319	1	1843	1869.4458	270.9582	8994	0
1_MACS_peak_14649_lociStitched	chr2	191495	193644	1	2150	1174.2136	291.8342	8995	0
1_MACS_peak_905_lociStitched	chr1	45139083	45140957	1	1875	2027.8554	484.9912	8996	0
1_MACS_peak_19541_lociStitched	chr3	71492414	71494072	1	1659	2168.664	301.756	8997	0
1_MACS_peak_4234_lociStitched	chr11	2720270	2722349	1	2080	1407.0672	311.2263	8998	0
1_MACS_peak_8169_lociStitched	chr14	105486502	105488493	1	1992	1474.5346	163.0629	8999	0
1_MACS_peak_23587_lociStitched	chr6	31926014	31927586	1	1573	2320.272	349.9272	9000	0
1_MACS_peak_14162_lociStitched	chr19	44007238	44009234	1	1997	1705.1828	405.9864	9001	0
1_MACS_peak_17255_lociStitched	chr20	37100693	37102357	1	1665	2258.3808	401.3568	9002	0
1_MACS_peak_21912_lociStitched	chr5	43312738	43314416	1	1679	2403.5672	565.3182	9003	0
1_MACS_peak_5136_lociStitched	chr11	73017906	73019950	1	2045	1552.2136	367.1024	9004	0
1_MACS_peak_13663_lociStitched	chr19	16606188	16607924	1	1737	2057.6808	299.9808	9005	0
1_MACS_peak_1759_lociStitched	chr1	156051745	156053692	1	1948	1756.3887	355.5222	9006	0
1_MACS_peak_14059_lociStitched	chr19	40476147	40477805	1	1659	2163.69	300.2638	9007	0
1_MACS_peak_21820_lociStitched	chr5	32280711	32282605	1	1895	1974.1162	471.7954	9008	0
2_MACS_peak_11198_lociStitched	chr17	31154835	31157142	2	2104	1540.6146	518.3829	9009	0
1_MACS_peak_16450_lociStitched	chr2	214148553	214149845	1	1293	2476.118	232.56	9010	0
1_MACS_peak_28075_lociStitched	chr9	115982824	115984575	1	1752	2150.4031	416.0376	9011	0
1_MACS_peak_4647_lociStitched	chr11	47663299	47665024	1	1726	2185.4025	413.8275	9012	0
1_MACS_peak_17381_lociStitched	chr20	45317212	45318723	1	1512	2345.2231	310.0572	9013	0
1_MACS_peak_29185_lociStitched	chrX	131156507	131158453	1	1947	1715.7882	315.252	9014	0
1_MACS_peak_2792_lociStitched	chr1	241802616	241804392	1	1777	1991.9616	295.8816	9015	0
1_MACS_peak_19514_lociStitched	chr3	67079681	67081783	1	2103	1472.6612	450.879	9016	0
1_MACS_peak_14965_lociStitched	chr2	30669476	30671179	1	1704	2143.2255	342.4733	9017	0
1_MACS_peak_23933_lociStitched	chr6	53515884	53517616	1	1733	2067.6616	307.6032	9018	0
1_MACS_peak_22320_lociStitched	chr5	114597711	114599164	1	1454	2373.7661	279.8478	9019	0
2_MACS_peak_14891_lociStitched	chr2	26401405	26408141	2	1939	2175.0544	761.168	9020	0
1_MACS_peak_24424_lociStitched	chr6	138482201	138484055	1	1855	1891.08	322.4106	9021	0
2_MACS_peak_5514_lociStitched	chr11	120214573	120216704	2	2007	1731.0113	462.427	9022	0
1_MACS_peak_7834_lociStitched	chr14	65006091	65008101	1	2011	1442.577	183.312	9023	0
2_MACS_peak_16727_lociStitched	chr2	240688607	240692673	2	1854	1901.6682	331.7856	9024	0
1_MACS_peak_22077_lociStitched	chr5	71603498	71604973	1	1476	2476.82	406.0675	9025	0
1_MACS_peak_22041_lociStitched	chr5	68389033	68390522	1	1490	2339.8146	283.9523	9026	0
1_MACS_peak_22163_lociStitched	chr5	81267053	81268677	1	1625	2261.9072	360.3656	9027	0
1_MACS_peak_3292_lociStitched	chr10	49863237	49865071	1	1835	1850.506	250.1576	9028	0
1_MACS_peak_15137_lociStitched	chr2	47246665	47248204	1	1540	2425.9257	425.9952	9029	0
1_MACS_peak_22223_lociStitched	chr5	94981735	94983404	1	1670	2290.0349	447.7927	9030	0
1_MACS_peak_28370_lociStitched	chr9	133999724	134001700	1	1977	1793.6152	463.1744	9031	0
1_MACS_peak_7435_lociStitched	chr13	100257825	100259706	1	1882	1899.2457	382.4073	9032	0
1_MACS_peak_10830_lociStitched	chr17	7183564	7185491	1	1928	1757.2313	326.6265	9033	0
1_MACS_peak_2865_lociStitched	chr10	530179	531696	1	1518	2446.921	424.3049	9034	0
1_MACS_peak_2409_lociStitched	chr1	208359725	208361856	1	2132	1526.0091	607.5481	9035	0
1_MACS_peak_4861_lociStitched	chr11	64794003	64795667	1	1665	2289.9968	442.7904	9036	0
2_MACS_peak_25233_lociStitched	chr7	67595351	67598893	2	2029	1762.4992	552.9062	9037	0
1_MACS_peak_20628_lociStitched	chr4	6942764	6944827	1	2064	1498.3569	377.9416	9038	0
1_MACS_peak_18934_lociStitched	chr3	11683823	11685864	1	2042	1543.8124	366.5636	9039	0
1_MACS_peak_28371_lociStitched	chr9	134113088	134114876	1	1789	2062.1004	391.7508	9040	0
1_MACS_peak_21598_lociStitched	chr4	186508210	186509686	1	1477	2618.424	553.7952	9041	0
1_MACS_peak_18390_lociStitched	chr22	32025939	32027635	1	1697	2114.4032	311.7248	9042	0
1_MACS_peak_14476_lociStitched	chr19	51013922	51015686	1	1765	2032.6572	327.3984	9043	0
2_MACS_peak_7720_lociStitched	chr14	50154255	50160392	2	1895	1885.9001	396.4502	9044	0
1_MACS_peak_15193_lociStitched	chr2	55508451	55510094	1	1644	2133.9284	261.8942	9045	0
2_MACS_peak_3018_lociStitched	chr10	14523620	14531157	2	2069	2258.8389	1155.4221	9046	0
1_MACS_peak_14104_lociStitched	chr19	41869187	41871268	1	2082	1655.4355	588.0906	9047	0
1_MACS_peak_24983_lociStitched	chr7	36191882	36193746	1	1865	1907.6176	364.9712	9048	0
1_MACS_peak_20091_lociStitched	chr3	156200724	156202856	1	2133	1740.3516	831.2668	9049	0
1_MACS_peak_12706_lociStitched	chr18	46360184	46362038	1	1855	2172.5172	612.9324	9050	0
1_MACS_peak_26712_lociStitched	chr8	62626261	62627838	1	1578	2360.6113	408.7584	9051	0
1_MACS_peak_7394_lociStitched	chr13	95952705	95954539	1	1835	1792.9184	199.7226	9052	0
2_MACS_peak_4747_lociStitched	chr11	61714741	61717867	2	2126	1336.365	404.817	9053	0
1_MACS_peak_25157_lociStitched	chr7	54826208	54828048	1	1841	2089.32	506.368	9054	0
1_MACS_peak_22001_lociStitched	chr5	60457427	60459066	1	1640	2318.3655	442.53	9055	0
1_MACS_peak_13579_lociStitched	chr19	14096479	14098345	1	1867	1851.4452	313.488	9056	0
1_MACS_peak_26403_lociStitched	chr8	23385698	23387619	1	1922	1824.3737	388.2341	9057	0
1_MACS_peak_6490_lociStitched	chr12	65671746	65673543	1	1798	1871.2161	218.8746	9058	0
2_MACS_peak_2417_lociStitched	chr1	209800621	209807507	2	1892	2707.5752	1215.379	9059	0
1_MACS_peak_27319_lociStitched	chr9	706411	708460	1	2050	1544.3313	394.0227	9060	0
1_MACS_peak_10020_lociStitched	chr16	30483399	30485416	1	2018	1827.2003	598.0405	9061	0
1_MACS_peak_6468_lociStitched	chr12	59989321	59991137	1	1817	1829.2568	209.3848	9062	0
1_MACS_peak_3311_lociStitched	chr10	52418645	52420552	1	1908	1893.651	433.6518	9063	0
1_MACS_peak_2515_lociStitched	chr1	217803798	217805376	1	1579	2372.0496	424.482	9064	0
1_MACS_peak_10355_lociStitched	chr16	68306229	68308240	1	2012	1661.8904	421.5056	9065	0
1_MACS_peak_7014_lociStitched	chr12	123848556	123850591	1	2036	1448.106	265.9745	9066	0
1_MACS_peak_7846_lociStitched	chr14	65822215	65824129	1	1915	1685.277	239.6328	9067	0
1_MACS_peak_3547_lociStitched	chr10	80782281	80784023	1	1743	2279.0586	546.6396	9068	0
1_MACS_peak_25362_lociStitched	chr7	76008571	76010310	1	1740	1948.3756	213.7231	9069	0
1_MACS_peak_24351_lociStitched	chr6	131383302	131385215	1	1914	1695.4919	251.1769	9070	0
1_MACS_peak_19894_lociStitched	chr3	129611305	129613068	1	1764	2091.0943	392.6201	9071	0
1_MACS_peak_9111_lociStitched	chr15	82554082	82555871	1	1790	2060.7491	402.1672	9072	0
1_MACS_peak_27851_lociStitched	chr9	94877041	94878543	1	1503	2409.3582	379.8558	9073	0
1_MACS_peak_17842_lociStitched	chr21	37399724	37401390	1	1667	2555.644	721.5446	9074	0
1_MACS_peak_5596_lociStitched	chr11	126080754	126082478	1	1725	2082.9368	328.5944	9075	0
1_MACS_peak_4625_lociStitched	chr11	46938588	46940733	1	2146	1030.2435	183.8265	9076	0
1_MACS_peak_2372_lociStitched	chr1	206756426	206758530	1	2105	1447.1312	463.3008	9077	0
2_MACS_peak_2140_lociStitched	chr1	184460390	184464673	2	2064	2318.3879	1216.8003	9078	0
1_MACS_peak_25179_lociStitched	chr7	56131463	56133201	1	1739	2022.3368	289.8984	9079	0
1_MACS_peak_568_lociStitched	chr1	28285484	28287240	1	1757	2061.1928	355.7656	9080	0
1_MACS_peak_571_lociStitched	chr1	28414328	28416201	1	1874	2058.9889	545.6049	9081	0
1_MACS_peak_22149_lociStitched	chr5	78907283	78909026	1	1744	2038.2642	314.4372	9082	0
1_MACS_peak_4334_lociStitched	chr11	9684395	9686423	1	2029	1475.37	287.1648	9083	0
1_MACS_peak_26490_lociStitched	chr8	29903232	29905075	1	1844	1779.9694	215.0781	9084	0
1_MACS_peak_24958_lociStitched	chr7	33101443	33103259	1	1817	2069.5136	459.6296	9085	0
1_MACS_peak_10041_lociStitched	chr16	30825124	30826885	1	1762	2113.9044	418.2375	9086	0
1_MACS_peak_17571_lociStitched	chr20	57616950	57618760	1	1811	2046.748	427.703	9087	0
1_MACS_peak_19308_lociStitched	chr3	48646070	48647905	1	1836	1963.45	385.9005	9088	0
1_MACS_peak_691_lociStitched	chr1	33645918	33647990	1	2073	1493.912	423.724	9089	0
1_MACS_peak_20914_lociStitched	chr4	57252448	57254227	1	1780	2105.0907	437.8119	9090	0
2_MACS_peak_23869_lociStitched	chr6	45704963	45710051	2	2019	2008.2336	798.3072	9091	0
1_MACS_peak_26492_lociStitched	chr8	29952107	29953883	1	1777	2010.7872	340.104	9092	0
1_MACS_peak_2158_lociStitched	chr1	186480746	186482474	1	1729	2361.6576	619.8336	9093	0
1_MACS_peak_21566_lociStitched	chr4	185369230	185371141	1	1912	1939.2828	501.4464	9094	0
1_MACS_peak_14211_lociStitched	chr19	45518954	45520881	1	1928	1884.4133	478.6668	9095	0
1_MACS_peak_3709_lociStitched	chr10	98479415	98481297	1	1883	1861.6744	370.1894	9096	0
1_MACS_peak_14269_lociStitched	chr19	46405311	46407114	1	1804	1997.1831	370.5165	9097	0
1_MACS_peak_25848_lociStitched	chr7	129709548	129711119	1	1572	2430.1799	486.0674	9098	0
2_MACS_peak_26617_lociStitched	chr8	43131430	43136579	2	2074	1697.6253	636.4164	9099	0
1_MACS_peak_11985_lociStitched	chr17	70376988	70378848	1	1861	1749.702	219.852	9100	0
1_MACS_peak_2635_lociStitched	chr1	227057685	227059344	1	1660	2159.3544	325.6617	9101	0
1_MACS_peak_18995_lociStitched	chr3	15688265	15690052	1	1788	2142.2556	492.1398	9102	0
1_MACS_peak_1294_lociStitched	chr1	107598543	107600368	1	1826	1829.745	241.63	9103	0
1_MACS_peak_18359_lociStitched	chr22	30752128	30753756	1	1629	2249.896	376.882	9104	0
2_MACS_peak_13383_lociStitched	chr19	9917292	9920415	2	2005	1889.1027	653.6439	9105	0
1_MACS_peak_24397_lociStitched	chr6	136870526	136872239	1	1714	2070.3318	311.5947	9106	0
1_MACS_peak_13289_lociStitched	chr19	6827800	6829963	1	2164	1302.5586	553.0791	9107	0
1_MACS_peak_14964_lociStitched	chr2	30559332	30561152	1	1821	2099.734	505.414	9108	0
1_MACS_peak_19745_lociStitched	chr3	119395586	119397423	1	1838	2065.5228	500.9499	9109	0
1_MACS_peak_23176_lociStitched	chr6	6826258	6827862	1	1605	2278.6424	379.0252	9110	0
1_MACS_peak_6479_lociStitched	chr12	64237090	64238807	1	1718	2098.8608	348.3793	9111	0
1_MACS_peak_8799_lociStitched	chr15	65809073	65810499	1	1427	2539.8486	444.7694	9112	0
1_MACS_peak_2480_lociStitched	chr1	212828935	212831041	1	2107	1595.5056	642.9618	9113	0
1_MACS_peak_11240_lociStitched	chr17	33904767	33906349	1	1583	2429.4774	504.1834	9114	0
1_MACS_peak_17858_lociStitched	chr21	37757193	37759065	1	1873	1874.2464	372.9024	9115	0
1_MACS_peak_21327_lociStitched	chr4	140871174	140873029	1	1856	1906.3835	375.081	9116	0
1_MACS_peak_8762_lociStitched	chr15	64262511	64264232	1	1722	2169.6647	426.6359	9117	0
1_MACS_peak_7902_lociStitched	chr14	73392439	73394418	1	1980	1488.9996	203.0454	9118	0
1_MACS_peak_22941_lociStitched	chr5	175664707	175666578	1	1872	1764.1659	262.3142	9119	0
1_MACS_peak_26317_lociStitched	chr8	17103603	17105204	1	1602	2186.1655	285.4583	9120	0
2_MACS_peak_26753_lociStitched	chr8	70378230	70382614	2	2011	2000.4192	787.3664	9121	0
1_MACS_peak_872_lociStitched	chr1	43123362	43124870	1	1509	2404.0536	396.604	9122	0
2_MACS_peak_16643_lociStitched	chr2	232789667	232792016	2	2055	1258.8291	159.4971	9123	0
1_MACS_peak_18428_lociStitched	chr22	35887051	35888662	1	1612	2151.6516	264.3651	9124	0
1_MACS_peak_24918_lociStitched	chr7	29714062	29715692	1	1631	2150.785	287.369	9125	0
1_MACS_peak_22019_lociStitched	chr5	64330341	64332063	1	1723	2031.6156	292.74	9126	0
1_MACS_peak_18197_lociStitched	chr22	22651657	22653663	1	2007	1633.6864	415.6432	9127	0
1_MACS_peak_17390_lociStitched	chr20	46101863	46103648	1	1786	1996.701	354.6795	9128	0
2_MACS_peak_21352_lociStitched	chr4	144278123	144280859	2	2078	1761.7104	731.88	9129	0
1_MACS_peak_16539_lociStitched	chr2	220362179	220364147	1	1969	1773.9552	470.7456	9130	0
1_MACS_peak_25054_lociStitched	chr7	43965326	43966967	1	1642	2186.7966	340.9998	9131	0
1_MACS_peak_3568_lociStitched	chr10	81663726	81665354	1	1629	2131.2148	268.9456	9132	0
2_MACS_peak_7813_lociStitched	chr14	61188894	61191084	2	2130	1028.205	168.411	9133	0
1_MACS_peak_4968_lociStitched	chr11	66405116	66406955	1	1840	1973.4309	422.0505	9134	0
1_MACS_peak_8174_lociStitched	chr14	105766432	105768411	1	1980	1432.5981	155.5494	9135	0
1_MACS_peak_686_lociStitched	chr1	33457526	33459336	1	1811	2109.193	509.515	9136	0
2_MACS_peak_7960_lociStitched	chr14	77587072	77591799	2	2004	1479.0783	259.0396	9137	0
1_MACS_peak_10284_lociStitched	chr16	66729548	66731470	1	1923	1642.349	246.4004	9138	0
1_MACS_peak_11606_lociStitched	chr17	45400582	45402350	1	1769	2016.2272	351.3016	9139	0
1_MACS_peak_14470_lociStitched	chr19	50886535	50888344	1	1810	2069.8578	470.1591	9140	0
2_MACS_peak_8009_lociStitched	chr14	90862655	90865056	2	1973	1451.8847	161.3472	9141	0
1_MACS_peak_4281_lociStitched	chr11	6410990	6412775	1	1786	1938.153	300.4155	9142	0
1_MACS_peak_13628_lociStitched	chr19	15528957	15530597	1	1641	2303.708	459.528	9143	0
1_MACS_peak_297_lociStitched	chr1	16562381	16564372	1	1992	1770.3972	524.4294	9144	0
1_MACS_peak_26529_lociStitched	chr8	37259068	37260262	1	1195	2678.6196	391.2738	9145	0
1_MACS_peak_8826_lociStitched	chr15	67393025	67395047	1	2023	1721.3286	550.5906	9146	0
1_MACS_peak_15797_lociStitched	chr2	113011706	113013379	1	1674	2097.7747	298.4632	9147	0
1_MACS_peak_7819_lociStitched	chr14	62161435	62163307	1	1873	1737.216	248.976	9148	0
2_MACS_peak_6943_lociStitched	chr12	121284932	121289959	2	2016	1783.0769	596.2022	9149	0
1_MACS_peak_28336_lociStitched	chr9	132257780	132259484	1	1705	1983.9672	227.6544	9150	0
1_MACS_peak_23716_lociStitched	chr6	36972483	36974460	1	1978	1639.1307	363.768	9151	0
2_MACS_peak_23841_lociStitched	chr6	44094312	44096731	2	1998	1538.7259	309.3901	9152	0
1_MACS_peak_2816_lociStitched	chr1	245108137	245109815	1	1679	2295.504	504.0712	9153	0
1_MACS_peak_25488_lociStitched	chr7	98527556	98529464	1	1909	1762.992	344.0124	9154	0
1_MACS_peak_6015_lociStitched	chr12	27022618	27024628	1	2011	1704.279	506.922	9155	0
1_MACS_peak_19945_lociStitched	chr3	134513436	134515063	1	1628	2092.4847	234.6134	9156	0
1_MACS_peak_25797_lociStitched	chr7	127642543	127644429	1	1887	2054.2312	593.9014	9157	0
1_MACS_peak_23397_lociStitched	chr6	26420605	26422662	1	2058	1385.1838	310.607	9158	0
1_MACS_peak_24985_lociStitched	chr7	36351444	36353125	1	1682	2105.6206	319.39	9159	0
1_MACS_peak_18003_lociStitched	chr21	45639306	45641351	1	2046	1439.0665	332.517	9160	0
1_MACS_peak_22445_lociStitched	chr5	132360798	132362711	1	1914	1685.7356	278.7241	9161	0
2_MACS_peak_27948_lociStitched	chr9	100953628	100955850	2	2027	1426.3018	271.3062	9162	0
1_MACS_peak_8905_lociStitched	chr15	72564169	72565829	1	1661	2063.546	249.996	9163	0
1_MACS_peak_17219_lociStitched	chr20	35492089	35493642	1	1554	2134.4432	188.6895	9164	0
1_MACS_peak_23811_lociStitched	chr6	43214087	43215880	1	1794	2058.364	440.3608	9165	0
1_MACS_peak_26833_lociStitched	chr8	82632603	82634303	1	1701	2103.07	346.46	9166	0
1_MACS_peak_12687_lociStitched	chr18	44676135	44677836	1	1702	2022.489	267.5673	9167	0
1_MACS_peak_27198_lociStitched	chr8	142215267	142217251	1	1985	1626.2848	374.1824	9168	0
1_MACS_peak_714_lociStitched	chr1	35733711	35735286	1	1576	2227.365	310.1175	9169	0
1_MACS_peak_3930_lociStitched	chr10	114134778	114136686	1	1909	1857.0564	444.9456	9170	0
1_MACS_peak_4909_lociStitched	chr11	65404938	65406843	1	1906	1821.3705	403.86	9171	0
1_MACS_peak_21535_lociStitched	chr4	182160831	182163028	1	2198	1095.4242	572.9776	9172	0
1_MACS_peak_21940_lociStitched	chr5	53605475	53607352	1	1878	1864.2364	394.5454	9173	0
1_MACS_peak_21773_lociStitched	chr5	14663682	14665286	1	1605	2272.868	392.178	9174	0
1_MACS_peak_29115_lociStitched	chrX	118758039	118759921	1	1883	1743.673	284.9348	9175	0
1_MACS_peak_3713_lociStitched	chr10	98917023	98918657	1	1635	2112.1084	270.7538	9176	0
1_MACS_peak_28982_lociStitched	chrX	74143863	74145644	1	1782	1746.9829	115.5869	9177	0
1_MACS_peak_6635_lociStitched	chr12	94494899	94496728	1	1830	1919.5355	367.4461	9178	0
1_MACS_peak_7963_lociStitched	chr14	77786522	77788438	1	1917	1561.1568	169.7576	9179	0
1_MACS_peak_6179_lociStitched	chr12	49075039	49076780	1	1742	2052.4649	360.7352	9180	0
1_MACS_peak_28384_lociStitched	chr9	134405544	134407446	1	1903	1670.7168	252.3954	9181	0
2_MACS_peak_21115_lociStitched	chr4	93224657	93227287	2	1919	1657.163	270.89	9182	0
1_MACS_peak_11596_lociStitched	chr17	44999921	45001329	1	1409	2444.7104	351.7184	9183	0
1_MACS_peak_5511_lociStitched	chr11	120080602	120082600	1	1999	1437.3612	225.9738	9184	0
1_MACS_peak_10651_lociStitched	chr17	684720	686322	1	1603	2168.307	288.8406	9185	0
