#31_0EX7_0229Kronos_MM1S-No-Treatment-1_IRF4_hs_i45_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/31_0EX7_0229Kronos_MM1S-No-Treatment-1_IRF4_hs_i45_ROSE/31_0EX7_0229Kronos_MM1S-No-Treatment-1_IRF4_hs_i45_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X31_0EX7_0229Kronos_MM1S.No.Treatment.1_IRF4_hs_i45.bam
#Using cutoff of 5127.1332 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X31_0EX7_0229Kronos_MM1S.No.Treatment.1_IRF4_hs_i45.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	isSuperStretch
4_MACS_peak_22655_lociStitched	chr5	148205028	148214905	4	6812	7708.0108	2318.1319	555	1
3_MACS_peak_14266_lociStitched	chr19	46385363	46397574	3	6361	7811.3767	1680.2336	557	1
4_MACS_peak_3464_lociStitched	chr10	74087826	74100886	4	5217	9575.592	2042.584	558	1
3_MACS_peak_14250_lociStitched	chr19	46141835	46149990	3	6086	8152.5535	1656.2805	560	1
3_MACS_peak_15360_lociStitched	chr2	70310278	70323002	3	6202	9083.6636	2761.108	562	1
1_MACS_peak_9836_lociStitched	chr16	21528328	21533541	1	5214	9502.7777	2001.792	563	1
3_MACS_peak_13691_lociStitched	chr19	17413229	17421447	3	6400	7608.2244	1604.1536	564	1
3_MACS_peak_28082_lociStitched	chr9	116162661	116174214	3	5658	8899.2759	1906.245	566	1
3_MACS_peak_13506_lociStitched	chr19	12714043	12726057	3	6261	8487.891	2289.8684	567	1
2_MACS_peak_10152_lociStitched	chr16	50307405	50316826	2	6171	7995.6027	1668.4591	568	1
3_MACS_peak_16884_lociStitched	chr20	5093000	5108826	3	5910	9411.7222	2741.0632	569	1
3_MACS_peak_10329_lociStitched	chr16	67693063	67702629	3	6569	7555.2268	1868.2398	571	1
2_MACS_peak_17147_lociStitched	chr20	32462198	32473207	2	5695	9390.677	2502.3457	572	1
3_MACS_peak_11116_lociStitched	chr17	27219705	27230749	3	5873	9039.514	2373.3556	574	1
1_MACS_peak_18005_lociStitched	chr21	45659760	45664925	1	5166	9213.8435	1776.76	575	1
4_MACS_peak_28821_lociStitched	chrX	48768204	48777339	4	6540	7178.283	1521.891	576	1
2_MACS_peak_9199_lociStitched	chr15	89177020	89184828	2	5613	8908.928	1979.328	578	1
2_MACS_peak_18688_lociStitched	chr22	42928203	42936166	2	5990	9040.3939	2589.5676	579	1
2_MACS_peak_14286_lociStitched	chr19	47216778	47222592	2	5774	7690.1778	961.0542	580	1
4_MACS_peak_1216_lociStitched	chr1	87793403	87803015	4	6719	6820.6752	1524.4632	581	1
3_MACS_peak_14439_lociStitched	chr19	50311573	50322405	3	5773	8871.408	2179.3984	582	1
4_MACS_peak_28825_lociStitched	chrX	48793923	48805787	4	6636	7105.3496	1700.1112	583	1
2_MACS_peak_5830_lociStitched	chr12	6975932	6983525	2	6632	7005.3018	1624.1427	584	1
4_MACS_peak_10013_lociStitched	chr16	30406024	30421406	4	6098	8863.1084	2651.8568	585	1
3_MACS_peak_17022_lociStitched	chr20	23330237	23343829	3	6095	8629.5608	2415.2984	586	1
3_MACS_peak_11488_lociStitched	chr17	41386772	41402338	3	6471	9305.3548	3672.0194	587	1
1_MACS_peak_1864_lociStitched	chr1	159890792	159896201	1	5410	8579.2149	1513.4382	588	1
2_MACS_peak_10197_lociStitched	chr16	56944066	56952760	2	6278	8168.013	2257.8318	589	1
2_MACS_peak_11570_lociStitched	chr17	43505049	43510846	2	5716	7658.9964	978.5336	590	1
2_MACS_peak_1629_lociStitched	chr1	151802491	151813242	2	6269	8717.9859	2816.762	591	1
3_MACS_peak_28110_lociStitched	chr9	117369291	117380151	3	6057	8278.578	2066.658	592	1
2_MACS_peak_1703_lociStitched	chr1	154942224	154948886	2	5343	9394.7524	2307.7168	594	1
3_MACS_peak_23433_lociStitched	chr6	27774334	27784002	3	6132	8089.2156	2000.3092	595	1
2_MACS_peak_28471_lociStitched	chr9	139432562	139441999	2	5962	7790.2435	1484.4401	597	1
2_MACS_peak_18297_lociStitched	chr22	26984615	26991788	2	6668	6744.7719	1564.4313	598	1
2_MACS_peak_26361_lociStitched	chr8	21994455	22004907	2	6600	6946.3992	1667.094	604	1
3_MACS_peak_17182_lociStitched	chr20	34198980	34208098	3	5500	8672.1298	1805.364	605	1
1_MACS_peak_23706_lociStitched	chr6	36645912	36651367	1	5456	8150.861	1239.376	606	1
5_MACS_peak_5764_lociStitched	chr12	4251624	4263437	5	6254	8115.531	2295.2659	607	1
4_MACS_peak_16297_lociStitched	chr2	197033495	197043596	4	6358	8159.5878	2516.1591	608	1
2_MACS_peak_2751_lociStitched	chr1	235242104	235248269	2	5853	8306.721	1921.6305	609	1
3_MACS_peak_21832_lociStitched	chr5	32581249	32592193	3	5625	8811.0144	2155.968	611	1
3_MACS_peak_20568_lociStitched	chr4	3042009	3050269	3	5723	8261.652	1758.554	614	1
3_MACS_peak_19634_lociStitched	chr3	101394488	101406516	3	5726	8544.6912	2048.3684	615	1
3_MACS_peak_23609_lociStitched	chr6	33167339	33176998	3	6075	7754.2452	1758.9039	617	1
2_MACS_peak_18552_lociStitched	chr22	39146420	39152695	2	5871	7726.4075	1445.76	618	1
2_MACS_peak_9834_lociStitched	chr16	21512290	21520861	2	5868	8379.0096	2099.895	619	1
2_MACS_peak_9284_lociStitched	chr15	91473016	91479452	2	5621	8089.4084	1491.2212	620	1
2_MACS_peak_21987_lociStitched	chr5	56466603	56474627	2	6076	7330.7264	1345.6248	621	1
2_MACS_peak_6006_lociStitched	chr12	26274399	26280005	2	5451	7977.338	1182.3054	623	1
2_MACS_peak_26518_lociStitched	chr8	33419988	33425656	2	5634	7468.1568	921.05	625	1
3_MACS_peak_5463_lociStitched	chr11	118559776	118567823	3	6102	7604.415	1750.2225	626	1
4_MACS_peak_17655_lociStitched	chr20	62600139	62613087	4	6497	6956.9604	1760.928	627	1
2_MACS_peak_14540_lociStitched	chr19	55573143	55583360	2	5864	8033.6271	1861.5374	628	1
2_MACS_peak_23051_lociStitched	chr5	180668106	180674522	2	6383	6776.5792	1402.5376	629	1
4_MACS_peak_12253_lociStitched	chr17	78228132	78238570	4	6062	7225.1836	1356.94	631	1
4_MACS_peak_15445_lociStitched	chr2	74724867	74742059	4	5946	8357.0312	2329.516	632	1
5_MACS_peak_10287_lociStitched	chr16	66901431	66915359	5	5901	8266.268	2185.3032	633	1
3_MACS_peak_9533_lociStitched	chr16	2953387	2966785	3	6331	7634.1804	2295.0774	637	1
2_MACS_peak_23832_lociStitched	chr6	43736917	43743236	2	5810	7480.4322	1352.8979	638	1
1_MACS_peak_20927_lociStitched	chr4	57840423	57846393	1	5971	7274.445	1379.667	639	1
2_MACS_peak_21187_lociStitched	chr4	109087272	109095004	2	5984	7278.1316	1422.688	640	1
3_MACS_peak_6670_lociStitched	chr12	96792462	96802742	3	5996	7652.432	1825.728	641	1
3_MACS_peak_12339_lociStitched	chr17	80249291	80259377	3	5821	7803.5382	1750.9296	645	1
1_MACS_peak_1634_lociStitched	chr1	152006754	152012167	1	5414	8512.4838	1944.8909	646	1
2_MACS_peak_12461_lociStitched	chr18	9134654	9144332	2	6185	7605.9402	2116.5786	647	1
2_MACS_peak_20152_lociStitched	chr3	169378377	169387668	2	5755	8037.6441	1912.0878	648	1
4_MACS_peak_14708_lociStitched	chr2	8817952	8826596	4	6377	6770.8452	1638.9024	651	1
3_MACS_peak_24874_lociStitched	chr7	26002353	26009557	3	6067	7786.0832	2174.8876	654	1
4_MACS_peak_11137_lociStitched	chr17	27939885	27950513	4	5943	7551.194	1751.4944	655	1
1_MACS_peak_18565_lociStitched	chr22	39377049	39382387	1	5339	7740.6338	1145.5348	656	1
3_MACS_peak_5622_lociStitched	chr11	128556545	128566227	3	5546	7716.554	1378.7168	657	1
2_MACS_peak_23722_lociStitched	chr6	37136614	37144516	2	5319	8155.6542	1547.2116	658	1
2_MACS_peak_1708_lociStitched	chr1	155016143	155025706	2	5843	8644.952	2725.455	661	1
3_MACS_peak_10689_lociStitched	chr17	1618991	1629022	3	5762	7940.5396	1910.9055	662	1
3_MACS_peak_17304_lociStitched	chr20	42570782	42585078	3	5641	9066.5232	2873.496	663	1
2_MACS_peak_4715_lociStitched	chr11	60603653	60610782	2	6247	7132.5645	1874.927	665	1
4_MACS_peak_23182_lociStitched	chr6	7135393	7147499	4	6157	7792.6322	2395.7774	667	1
4_MACS_peak_11440_lociStitched	chr17	40259477	40273868	4	5891	8238.8475	2434.9572	668	1
1_MACS_peak_14294_lociStitched	chr19	47287325	47292710	1	5386	8028.4965	1556.8035	669	1
4_MACS_peak_7000_lociStitched	chr12	123371681	123386405	4	6086	7510.7124	2012.7708	670	1
4_MACS_peak_20821_lociStitched	chr4	40302824	40312700	4	5966	8093.382	2408.7564	671	1
2_MACS_peak_25528_lociStitched	chr7	99814503	99820707	2	5469	7804.632	1480.8948	672	1
3_MACS_peak_6256_lociStitched	chr12	51714326	51721877	3	6030	7464.1635	1929.2805	673	1
3_MACS_peak_9438_lociStitched	chr16	729204	741284	3	5604	7918.44	1790.256	675	1
2_MACS_peak_21216_lociStitched	chr4	113435348	113445830	2	5927	7337.4	1668.7344	676	1
1_MACS_peak_1429_lociStitched	chr1	120835226	120840374	1	5149	8160.0948	1487.2572	677	1
3_MACS_peak_15042_lociStitched	chr2	39346673	39356696	3	5468	8026.4184	1742.9997	678	1
2_MACS_peak_26188_lociStitched	chr8	1990863	2000274	2	5836	7486.4505	1742.9172	680	1
1_MACS_peak_5763_lociStitched	chr12	4224221	4229543	1	5323	8242.7136	1825.446	681	1
2_MACS_peak_13010_lociStitched	chr19	1469621	1480226	2	5440	8337.651	2074.338	683	1
6_MACS_peak_6972_lociStitched	chr12	122227565	122241655	6	6111	6639.208	1352.64	684	1
4_MACS_peak_27287_lociStitched	chr8	145742104	145754790	4	5976	7359.1486	1861.0362	686	1
2_MACS_peak_26559_lociStitched	chr8	38238786	38245082	2	5424	7690.564	1434.2288	688	1
2_MACS_peak_18419_lociStitched	chr22	35739920	35749561	2	5247	8357.7829	1886.7437	689	1
4_MACS_peak_10512_lociStitched	chr16	81842023	81857462	4	5951	7466.3004	2003.9822	690	1
3_MACS_peak_17131_lociStitched	chr20	32250765	32263100	3	5610	8002.948	2041.4425	691	1
2_MACS_peak_5127_lociStitched	chr11	72863095	72869240	2	5416	7660.9715	1452.0635	692	1
3_MACS_peak_22446_lociStitched	chr5	132386686	132400282	3	5289	8414.5644	2058.4344	694	1
2_MACS_peak_20548_lociStitched	chr4	2413412	2421461	2	5171	8090.0499	1617.0441	696	1
4_MACS_peak_4828_lociStitched	chr11	64064398	64074814	4	5745	7335.9888	1612.3968	697	1
3_MACS_peak_18597_lociStitched	chr22	39783679	39796514	3	5237	8309.379	1922.683	698	1
1_MACS_peak_22544_lociStitched	chr5	139046851	139051836	1	4986	8165.9285	1502.479	700	1
3_MACS_peak_16498_lociStitched	chr2	219148435	219157698	3	5859	7414.1052	1885.9468	701	1
2_MACS_peak_23393_lociStitched	chr6	26357658	26365990	2	5712	7812.9164	2068.8356	703	1
3_MACS_peak_13552_lociStitched	chr19	13204343	13216560	3	5606	7548.8843	1672.5073	705	1
3_MACS_peak_8877_lociStitched	chr15	70306668	70316387	3	5274	8639.2191	2357.8294	707	1
1_MACS_peak_27096_lociStitched	chr8	128745908	128751676	1	5769	6552.448	937.3	708	1
1_MACS_peak_4126_lociStitched	chr10	135088003	135093092	1	5090	7262.5119	771.4924	709	1
2_MACS_peak_2645_lociStitched	chr1	227915175	227924394	2	5490	7884.0888	1900.9578	711	1
3_MACS_peak_2279_lociStitched	chr1	203232211	203244320	3	5075	10205.4652	3715.0412	712	1
3_MACS_peak_13427_lociStitched	chr19	10675756	10683656	3	5960	6436.92	1173.94	713	1
2_MACS_peak_13694_lociStitched	chr19	17444637	17450103	2	4972	7617.4176	1055.4846	715	1
4_MACS_peak_4847_lociStitched	chr11	64611381	64620189	4	5806	7221.6792	1744.8648	716	1
2_MACS_peak_13048_lociStitched	chr19	1939345	1946478	2	5655	7235.7152	1545.0078	717	1
3_MACS_peak_13385_lociStitched	chr19	9928640	9939318	3	5062	8102.4664	1661.4968	718	1
2_MACS_peak_2359_lociStitched	chr1	206287427	206292993	2	5247	8271.6326	2058.3068	721	1
3_MACS_peak_8949_lociStitched	chr15	74831808	74839310	3	5703	7174.9128	1587.4232	723	1
3_MACS_peak_4891_lociStitched	chr11	65236025	65246080	3	5437	7976.6315	2048.2035	726	1
3_MACS_peak_6313_lociStitched	chr12	53763928	53775259	3	5819	7250.7069	1883.2122	728	1
3_MACS_peak_25118_lociStitched	chr7	47610490	47622377	3	5713	7349.7321	1822.2771	729	1
3_MACS_peak_21292_lociStitched	chr4	129724061	129734250	3	5285	7572.4648	1465.1782	730	1
2_MACS_peak_1892_lociStitched	chr1	161007388	161017213	2	5047	9490.95	3101.7525	731	1
2_MACS_peak_10312_lociStitched	chr16	67277770	67283587	2	5729	6580.1904	1120.3542	733	1
1_MACS_peak_8857_lociStitched	chr15	69109185	69114222	1	5038	7027.6224	683.0172	736	1
3_MACS_peak_4998_lociStitched	chr11	67116744	67125107	3	5368	7837.8036	1916.7996	738	1
1_MACS_peak_25842_lociStitched	chr7	129588313	129593857	1	5545	7597.4976	1948.1616	742	1
3_MACS_peak_28488_lociStitched	chr9	139736382	139744881	3	5444	6852.7437	1073.4237	743	1
3_MACS_peak_6636_lociStitched	chr12	94541267	94552689	3	5775	7266.6764	1986.2858	745	1
2_MACS_peak_1915_lociStitched	chr1	161493005	161501759	2	5246	7977.5202	1964.3976	747	1
3_MACS_peak_11156_lociStitched	chr17	29034416	29046905	3	5432	7353.5232	1598.592	749	1
2_MACS_peak_41_lociStitched	chr1	1334080	1343916	2	5299	7376.0164	1493.1048	754	1
3_MACS_peak_6309_lociStitched	chr12	53713406	53720628	3	5409	7341.8852	1609.0616	755	1
3_MACS_peak_7432_lociStitched	chr13	100148023	100154674	3	5682	6613.0893	1277.6571	756	1
2_MACS_peak_14197_lociStitched	chr19	45250077	45258687	2	5094	7666.344	1557.549	762	1
2_MACS_peak_14567_lociStitched	chr19	56110096	56118344	2	5319	7180.7088	1369.168	764	1
2_MACS_peak_17547_lociStitched	chr20	56192774	56198199	2	5338	7012.355	1231.475	765	1
1_MACS_peak_19224_lociStitched	chr3	45634282	45639709	1	5428	6756.615	1100.0529	766	1
1_MACS_peak_13023_lociStitched	chr19	1603687	1609233	1	5547	7004.0434	1549.5524	770	1
3_MACS_peak_9993_lociStitched	chr16	30102534	30108793	3	5533	6695.8782	1248.6705	772	1
1_MACS_peak_25629_lociStitched	chr7	102211220	102216785	1	5566	7514.4195	2140.299	774	1
1_MACS_peak_19190_lociStitched	chr3	44036017	44041482	1	5466	6597.8945	1131.8015	777	1
3_MACS_peak_27494_lociStitched	chr9	35066539	35081027	3	5405	8233.5304	2735.3344	783	1
2_MACS_peak_23905_lociStitched	chr6	52393276	52403469	2	5358	7662.0781	2134.4142	789	1
2_MACS_peak_13935_lociStitched	chr19	36133282	36140090	2	5181	7072.1504	1314.6248	791	1
2_MACS_peak_9522_lociStitched	chr16	2731442	2738007	2	5102	7035.7105	1190.891	794	1
2_MACS_peak_14163_lociStitched	chr19	44029361	44038948	2	5470	6708.0239	1385.3215	796	1
2_MACS_peak_23327_lociStitched	chr6	20400946	20410607	2	5383	6903.7506	1476.2008	799	1
2_MACS_peak_13191_lociStitched	chr19	4398713	4404004	2	5027	7499.4634	1601.5857	800	1
1_MACS_peak_1773_lociStitched	chr1	156194146	156199334	1	5189	7297.4408	1619.1748	803	1
2_MACS_peak_13188_lociStitched	chr19	4337544	4345505	2	5290	7199.1323	1682.9554	805	1
2_MACS_peak_13655_lociStitched	chr19	16476081	16484028	2	5452	6933.7575	1699.8633	810	1
2_MACS_peak_5049_lociStitched	chr11	68033204	68041840	2	5265	7268.0576	1796.288	813	1
2_MACS_peak_8372_lociStitched	chr15	31617175	31622500	2	5295	6233.445	807.8025	814	1
2_MACS_peak_23601_lociStitched	chr6	32805205	32813935	2	5096	7605.576	1918.854	817	1
3_MACS_peak_23681_lociStitched	chr6	35695176	35704678	3	5181	6920.3066	1380.6406	820	1
2_MACS_peak_28099_lociStitched	chr9	117128072	117136742	2	5428	7092.06	1924.74	821	1
3_MACS_peak_22971_lociStitched	chr5	176777743	176790482	3	5248	7942.7665	2522.322	824	1
1_MACS_peak_12154_lociStitched	chr17	75204945	75210191	1	5247	6974.0324	1564.8818	826	1
3_MACS_peak_22539_lociStitched	chr5	139012370	139018804	3	4969	7743.9624	1968.1606	827	1
2_MACS_peak_5021_lociStitched	chr11	67350020	67356236	2	5323	6634.9584	1370.0064	830	1
3_MACS_peak_9411_lociStitched	chr16	278530	286403	3	5245	6630.6406	1254.9562	831	1
1_MACS_peak_18559_lociStitched	chr22	39266000	39271143	1	5144	6428.2357	969.9698	842	1
3_MACS_peak_27531_lociStitched	chr9	36144361	36153586	3	5242	7192.7325	1948.32	855	1
3_MACS_peak_8586_lociStitched	chr15	45016250	45022188	3	5015	6879.7668	1346.7384	862	1
2_MACS_peak_19873_lociStitched	chr3	128901466	128908677	2	5033	6787.7143	1289.3268	865	1
1_MACS_peak_17550_lociStitched	chr20	56253065	56258252	1	5188	6568.8168	1308.6801	869	1
3_MACS_peak_13177_lociStitched	chr19	4179599	4187060	3	4985	7284.1743	1748.8584	870	1
2_MACS_peak_18668_lociStitched	chr22	42335561	42344004	2	5201	6908.9069	1721.5277	881	1
2_MACS_peak_22697_lociStitched	chr5	149864016	149870470	2	5149	6362.3532	1135.904	882	1
4_MACS_peak_19025_lociStitched	chr3	20080926	20091058	4	5131	6892.7996	1706.2288	895	1
1_MACS_peak_439_lociStitched	chr1	24513188	24518276	1	5089	6520.7808	1388.0064	915	1
3_MACS_peak_20483_lociStitched	chr3	197228104	197237763	3	4984	7628.6782	2381.9094	922	1
