REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM9_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
3_MACS_peak_1665_lociStitched	chr1	111412827	111424299	3	10248	13394.7072	350	1	CD53		CD53	CD53	0.485	350	1
6_MACS_peak_34465_lociStitched	chr9	37024810	37039214	6	12558	13382.7564	351	1	PAX5	LOC100506710	PAX5	LOC100506710	0.4297	351	1
5_MACS_peak_6047_lociStitched	chr11	72754345	72772443	5	15074	13378.0416	352	1	FCHSD2		FCHSD2	FCHSD2	0.4553	352	1
9_MACS_peak_26351_lociStitched	chr4	185363725	185386692	9	16994	13366.794	353	1	IRF2		IRF2	IRF2	0.5227	353	1
4_MACS_peak_28130_lociStitched	chr5	173208447	173226306	4	16017	13340.673	354	1			CPEB4	CPEB4	0.3853	354	1
3_MACS_peak_32671_lociStitched	chr8	22296967	22306955	3	9977	13319.9968	355	1	PPP3CC		PPP3CC	PPP3CC	0.2984	355	1
5_MACS_peak_36263_lociStitched	chrX	153596407	153609392	5	9208	13312.222	356	1	EMD,FLNA	RPL10,SNORA70,TAZ,ATP6AP1,DNASE1L1	FLNA	SNORA70	0.9428	356	1
11_MACS_peak_25824_lociStitched	chr4	121635756	121660828	11	19009	13303.2032	357	1	PRDM5		PRDM5	PRDM5	0.4476	357	1
9_MACS_peak_35315_lociStitched	chr9	134135302	134154497	9	15616	13302.135	358	1	FAM78A	PPAPDC3	FAM78A	FAM78A	0.6248	358	1
1_MACS_peak_2806_lociStitched	chr1	204375270	204382041	1	6772	13300.2753	359	1	PPP1R15B	PLEKHA6,LOC127841	PPP1R15B	PPP1R15B	0.8759	359	1
2_MACS_peak_7217_lociStitched	chr12	25535029	25540960	2	5231	13259.3436	360	1			KRAS	KRAS	NONE	360	1
6_MACS_peak_21188_lociStitched	chr21	19152410	19169872	6	13944	13215.2416	361	1	C21orf91		C21orf91	C21orf91	0.4982	361	1
3_MACS_peak_15431_lociStitched	chr18	56630020	56643794	3	11487	13206.5112	362	1	ZNF532		LOC390858	LOC390858	NONE	362	1
3_MACS_peak_18081_lociStitched	chr2	65150031	65167655	3	15781	13200.376	363	1	LOC400958	SLC1A4	LOC400958	LOC400958	0.4913	363	1
1_MACS_peak_15644_lociStitched	chr19	1647685	1653837	1	6153	13180.0448	364	1	TCF3	UQCR11	TCF3	UQCR11	0.4737	364	1
4_MACS_peak_24004_lociStitched	chr3	133182215	133199639	4	13732	13149.8928	365	1	BFSP2		BFSP2	BFSP2	0.2654	365	1
3_MACS_peak_17682_lociStitched	chr2	47164684	47179181	3	12433	13121.2347	366	1	TTC7A,MCFD2	MCFD2	MCFD2	MCFD2	0.3128	366	1
2_MACS_peak_22087_lociStitched	chr22	39539940	39549229	2	9261	13089.1299	367	1	CBX7	APOBEC3H	CBX7	CBX7	0.4876	367	1
4_MACS_peak_29701_lociStitched	chr6	109213004	109228709	4	12626	13010.022	368	1	ARMC2		ARMC2	ARMC2	0.3299	368	1
5_MACS_peak_11134_lociStitched	chr15	45011061	45023255	5	8938	12986.61	369	1		B2M,TRIM69,PATL2	TRIM69	B2M	0.8584	369	1
5_MACS_peak_1005_lociStitched	chr1	52413226	52430788	5	13690	12974.8056	370	1	RAB3B		RAB3B	RAB3B	0.2856	370	1
2_MACS_peak_3625_lociStitched	chr10	15824622	15837446	2	12734	12974.0408	371	1	FAM188A		ITGA8	ITGA8	NONE	371	1
2_MACS_peak_9363_lociStitched	chr13	49096792	49108310	2	11501	12958.9018	372	1	RCBTB2		RCBTB2	RCBTB2	0.6579	372	1
2_MACS_peak_15753_lociStitched	chr19	2693417	2703343	2	9884	12947.4744	373	1	GNG7	DIRAS1,SLC39A3	GNG7	GNG7	0.5738	373	1
3_MACS_peak_12851_lociStitched	chr16	66549610	66561564	3	10520	12936.6188	374	1	TK2	CKLF,CMTM1	TK2	TK2	0.4336	374	1
3_MACS_peak_1333_lociStitched	chr1	87515175	87531649	3	15594	12895.8472	375	1	HS2ST1		LOC339524	LOC339524	NONE	375	1
4_MACS_peak_5502_lociStitched	chr11	45864349	45877307	4	10737	12890.6184	376	1	CRY2	SLC35C1,MAPK8IP1	CRY2	SLC35C1	0.4162	376	1
1_MACS_peak_20603_lociStitched	chr20	35200404	35204412	1	4009	12888.9264	377	1	TGIF2,TGIF2-C20ORF24	MYL9,C20orf24	TGIF2	TGIF2	0.7715	377	1
2_MACS_peak_5712_lociStitched	chr11	64007143	64015140	2	5855	12875.9697	378	1	FKBP2,PPP1R14B	FERMT3,NUDT22,DNAJC4,VEGFB,PLCB3,GPR137,KCNK4,TRPT1,BAD	FKBP2	VEGFB	1.1002	378	1
1_MACS_peak_8447_lociStitched	chr12	108953368	108966602	1	13235	12870.065	379	1	ISCU,SART3	FICD,TMEM119	ISCU	ISCU	0.803	379	1
1_MACS_peak_9344_lociStitched	chr13	48876773	48880945	1	4173	12845.1708	380	1	RB1		RB1	RB1	0.3611	380	1
3_MACS_peak_15139_lociStitched	chr18	30335999	30353432	3	16979	12828.9447	381	1	KLHL14		KLHL14	KLHL14	0.2961	381	1
3_MACS_peak_12295_lociStitched	chr16	11821160	11837710	3	16335	12826.25	382	1	TXNDC11		TXNDC11	TXNDC11	0.5226	382	1
3_MACS_peak_352_lociStitched	chr1	21615325	21626451	3	10121	12806.026	383	1	ECE1	ECE1	ECE1	ECE1	0.2686	383	1
6_MACS_peak_22508_lociStitched	chr3	13365284	13383157	6	15623	12788.1315	384	1	NUP210		NUP210	NUP210	0.2927	384	1
5_MACS_peak_10754_lociStitched	chr14	103240525	103257116	5	11994	12780.0473	385	1	TRAF3		TRAF3	TRAF3	0.3268	385	1
5_MACS_peak_3094_lociStitched	chr1	226308877	226324040	5	12825	12749.0504	386	1			ACBD3	ACBD3	NONE	386	1
6_MACS_peak_27497_lociStitched	chr5	123980956	123999421	6	16149	12729.771	387	1	ZNF608		ZNF608	ZNF608	0.4081	387	1
2_MACS_peak_4771_lociStitched	chr10	112599993	112605904	2	5758	12690.917	388	1		PDCD4,LOC282997	LOC282997	LOC282997	0.9276	388	1
1_MACS_peak_29775_lociStitched	chr6	114174907	114180911	1	6005	12687.0524	389	1	MARCKS	FLJ34503	MARCKS	MARCKS	0.9082	389	1
9_MACS_peak_19172_lociStitched	chr2	173446180	173466844	9	15738	12675.2976	390	1	PDK1		PDK1	PDK1	0.5306	390	1
3_MACS_peak_28906_lociStitched	chr6	32152629	32164868	3	9447	12629.4241	391	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	PBX2	PBX2	0.6345	391	1
3_MACS_peak_2788_lociStitched	chr1	203286398	203298542	3	10308	12623.688	392	1		BTG2,LOC730227,FMOD	BTG2	LOC730227	1.119	392	1
2_MACS_peak_27872_lociStitched	chr5	150457249	150467393	2	9800	12617.1072	393	1	TNIP1		TNIP1	TNIP1	0.3873	393	1
1_MACS_peak_5678_lociStitched	chr11	62606228	62610789	1	4562	12612.5333	394	1	WDR74	SLC3A2,TMEM223,NXF1,STX5,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	WDR74	1.4278	394	1
1_MACS_peak_34537_lociStitched	chr9	66454602	66460533	1	5932	12612.2715	395	1		LOC442421	LOC442421	LOC442421	0.3268	395	1
4_MACS_peak_18710_lociStitched	chr2	127412953	127428347	4	14362	12601.5284	396	1	GYPC		GYPC	GYPC	0.3433	396	1
1_MACS_peak_27825_lociStitched	chr5	142774287	142785731	1	11445	12578.1004	397	1	NR3C1		NR3C1	NR3C1	0.2728	397	1
10_MACS_peak_18755_lociStitched	chr2	135003085	135026613	10	17049	12575.716	398	1	MGAT5		MGAT5	MGAT5	0.2861	398	1
4_MACS_peak_12466_lociStitched	chr16	22199505	22213808	4	9425	12549.4522	399	1		EEF2K	EEF2K	EEF2K	0.1373	399	1
1_MACS_peak_6844_lociStitched	chr11	129871194	129874681	1	3488	12532.278	400	1	NCRNA00167,PRDM10		PRDM10	PRDM10	0.2724	400	1
6_MACS_peak_19923_lociStitched	chr2	227766291	227783468	6	15558	12518.5976	401	1	RHBDD1		RHBDD1	RHBDD1	0.3194	401	1
2_MACS_peak_5782_lociStitched	chr11	65237711	65245974	2	5903	12514.3135	402	1		NEAT1,MIR612,MALAT1,SCYL1	MALAT1	NEAT1	2.8946	402	1
4_MACS_peak_26366_lociStitched	chr4	185449173	185460835	4	10004	12505.1626	403	1			IRF2	IRF2	0.5227	403	1
3_MACS_peak_16613_lociStitched	chr19	42441803	42452689	3	10171	12474.2674	404	1		RABAC1,ATP1A3	RABAC1	RABAC1	0.2378	404	1
3_MACS_peak_19206_lociStitched	chr2	175453079	175465149	3	10966	12471.931	405	1	WIPF1		WIPF1	WIPF1	0.3114	405	1
4_MACS_peak_21742_lociStitched	chr22	24176728	24190984	4	12548	12411.2736	406	1	DERL3	SMARCB1,SLC2A11,MIF	DERL3	DERL3	0.6072	406	1
3_MACS_peak_14666_lociStitched	chr17	73774027	73783749	3	7663	12371.245	407	1	UNK,H3F3B	GALK1	UNK	UNK	0.2989	407	1
7_MACS_peak_19618_lociStitched	chr2	202116756	202132559	7	11848	12361.1066	408	1	CASP8		CASP8	CASP8	0.3778	408	1
4_MACS_peak_27576_lociStitched	chr5	130707673	130720596	4	12390	12349.2188	409	1	CDC42SE2		CDC42SE2	CDC42SE2	0.3081	409	1
4_MACS_peak_23523_lociStitched	chr3	98481120	98498162	4	16584	12321.366	410	1	ST3GAL6		ST3GAL6	ST3GAL6	0.4123	410	1
1_MACS_peak_30167_lociStitched	chr6	143264802	143269854	1	5053	12316.2708	411	1	HIVEP2		HIVEP2	HIVEP2	0.3259	411	1
7_MACS_peak_17096_lociStitched	chr2	9681544	9697027	7	12680	12285.7605	412	1	ADAM17		ADAM17	ADAM17	0.2759	412	1
2_MACS_peak_27144_lociStitched	chr5	90672747	90680709	2	7381	12284.5698	413	1	LOC100129716,ARRDC3		LOC100129716	LOC100129716	0.3167	413	1
2_MACS_peak_17699_lociStitched	chr2	47397349	47405346	2	5966	12279.3935	414	1	CALM2	C2orf61	CALM2	CALM2	0.6059	414	1
3_MACS_peak_17189_lociStitched	chr2	16830505	16847882	3	15146	12266.4243	415	1	FAM49A		FAM49A	FAM49A	0.237	415	1
1_MACS_peak_22670_lociStitched	chr3	23846917	23854858	1	7942	12254.5512	416	1	UBE2E1		UBE2E1	UBE2E1	0.3517	416	1
3_MACS_peak_11213_lociStitched	chr15	52545858	52559907	3	9700	12239.4888	417	1	MYO5C	MIR1266	MIR1266	MIR1266	0.2424	417	1
4_MACS_peak_3429_lociStitched	chr10	6791530	6805667	4	11041	12225.6776	418	1			LOC439949	LOC439949	NONE	418	1
2_MACS_peak_22281_lociStitched	chr22	46458944	46469952	2	10046	12225.4848	419	1		LOC150381,LOC400931,MIR3619,MIRLET7A3,MIRLET7B,LOC100271722,C22orf26	C22orf26	C22orf26	0.8818	419	1
3_MACS_peak_9346_lociStitched	chr13	48971516	48987743	3	15712	12223.7991	420	1	RB1,LPAR6		LPAR6	LPAR6	0.5162	420	1
6_MACS_peak_6747_lociStitched	chr11	120569228	120587157	6	13562	12198.8916	421	1	GRIK4		GRIK4	GRIK4	0.1643	421	1
4_MACS_peak_19432_lociStitched	chr2	191319941	191336176	4	13206	12197.3555	422	1	MFSD6		MFSD6	MFSD6	0.3695	422	1
6_MACS_peak_35145_lociStitched	chr9	126097024	126111397	6	11421	12188.304	423	1		CRB2	CRB2	CRB2	0.0939	423	1
2_MACS_peak_2537_lociStitched	chr1	178541710	178555535	2	12544	12174.295	424	1		C1orf220	C1orf220	C1orf220	0.213	424	1
3_MACS_peak_34570_lociStitched	chr9	69877402	69892038	3	13722	12174.2248	425	1			FOXD4L5	FOXD4L5	NONE	425	1
1_MACS_peak_306_lociStitched	chr1	17229570	17232594	1	3025	12168.2736	426	1		CROCC	CROCC	CROCC	0.0909	426	1
6_MACS_peak_28558_lociStitched	chr6	15244603	15260413	6	12641	12146.823	427	1	JARID2		JARID2	JARID2	0.2128	427	1
6_MACS_peak_31711_lociStitched	chr7	101920911	101940176	6	14350	12115.7585	428	1	CUX1,SH2B2,MIR4285		SH2B2	SH2B2	0.5519	428	1
7_MACS_peak_16473_lociStitched	chr19	38464194	38481816	7	14091	12111.6006	429	1	SIPA1L3		SIPA1L3	SIPA1L3	0.2598	429	1
4_MACS_peak_7149_lociStitched	chr12	15100318	15116391	4	14028	12104.5763	430	1	ARHGDIB	PDE6H,ERP27	ARHGDIB	ARHGDIB	0.4812	430	1
5_MACS_peak_3135_lociStitched	chr1	226838683	226853614	5	13764	12070.2204	431	1	ITPKB		ITPKB	ITPKB	0.4233	431	1
6_MACS_peak_33524_lociStitched	chr8	103816022	103829745	6	9317	12058.4001	432	1		AZIN1	AZIN1	AZIN1	0.3966	432	1
1_MACS_peak_16212_lociStitched	chr19	16691713	16700965	1	9253	12056.2812	433	1	MED26	CHERP,SLC35E1	SLC35E1	SLC35E1	0.1729	433	1
7_MACS_peak_10279_lociStitched	chr14	70359871	70379705	7	15277	12053.1218	434	1	SMOC1		SMOC1	SMOC1	0.2924	434	1
3_MACS_peak_2484_lociStitched	chr1	174127660	174141876	3	11011	12032.4224	435	1	RABGAP1L		RABGAP1L	RABGAP1L	0.1386	435	1
3_MACS_peak_28856_lociStitched	chr6	31164804	31172737	3	6616	11985.1764	436	1	HCG27	TCF19,CCHCR1,POU5F1,PSORS1C3	HCG27	HCG27	0.8012	436	1
7_MACS_peak_4505_lociStitched	chr10	98017346	98037265	7	16099	11949.4081	437	1	BLNK	DNTT	BLNK	BLNK	0.2854	437	1
3_MACS_peak_511_lociStitched	chr1	27018511	27029177	3	9218	11929.921	438	1	ARID1A		ARID1A	ARID1A	0.3834	438	1
1_MACS_peak_33482_lociStitched	chr8	101961902	101966319	1	4418	11921.483	439	1	YWHAZ		YWHAZ	YWHAZ	0.3884	439	1
8_MACS_peak_17768_lociStitched	chr2	54793450	54811154	8	14014	11895.3176	440	1	SPTBN1	RPL23AP32	SPTBN1	SPTBN1	0.4095	440	1
2_MACS_peak_15411_lociStitched	chr18	56526113	56533840	2	7527	11894.9438	441	1	ZNF532		ZNF532	ZNF532	0.4606	441	1
3_MACS_peak_36010_lociStitched	chrX	106953462	106965587	3	9776	11887.35	442	1	TSC22D3		TSC22D3	TSC22D3	0.8655	442	1
1_MACS_peak_16818_lociStitched	chr19	49375113	49380322	1	5210	11874.4364	443	1	PPP1R15A	NUCB1,HSD17B14,PLEKHA4,TULP2	PPP1R15A	PPP1R15A	0.9608	443	1
2_MACS_peak_16186_lociStitched	chr19	16434302	16442432	2	7616	11869.8	444	1	KLF2		KLF2	KLF2	0.9969	444	1
5_MACS_peak_6256_lociStitched	chr11	82866546	82875576	5	6947	11858.196	445	1	PCF11	ANKRD42	PCF11	PCF11	0.5703	445	1
5_MACS_peak_15654_lociStitched	chr19	1853405	1865798	5	10344	11857.6224	446	1	KLF16	LOC100288123,SCAMP4,ADAT3,ATP8B3,MIR1909,REXO1,FAM108A1	KLF16	KLF16	0.9366	446	1
5_MACS_peak_17792_lociStitched	chr2	54975142	54989689	5	11386	11847.0768	447	1	EML6		EML6	EML6	0.2732	447	1
1_MACS_peak_11594_lociStitched	chr15	72765193	72768499	1	3307	11821.9254	448	1	ARIH1		ARIH1	ARIH1	0.2044	448	1
2_MACS_peak_10169_lociStitched	chr14	64966356	64975465	2	8619	11814.373	449	1	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB25	ZBTB25	0.5302	449	1
3_MACS_peak_28443_lociStitched	chr6	7932214	7942911	3	9863	11806.2789	450	1	MUTED-TXNDC5	PIP5K1P1,TXNDC5	TXNDC5	TXNDC5	1.0727	450	1
2_MACS_peak_21352_lociStitched	chr21	36598023	36608820	2	10745	11805.4398	451	1			RUNX1	RUNX1	0.1811	451	1
2_MACS_peak_21307_lociStitched	chr21	34912851	34918728	2	5195	11766.3417	452	1	SON,GART	DNAJC28,DONSON	SON	SON	0.4466	452	1
2_MACS_peak_16274_lociStitched	chr19	18388997	18393870	2	4858	11756.5998	453	1	MIR3188,JUND	PDE4C,LOC729966,KIAA1683,LSM4	JUND	JUND	1.056	453	1
5_MACS_peak_7402_lociStitched	chr12	32285277	32300162	5	13765	11747.242	454	1	BICD1		BICD1	BICD1	0.2797	454	1
5_MACS_peak_4058_lociStitched	chr10	65016992	65029966	5	11387	11742.7674	455	1	JMJD1C		JMJD1C	JMJD1C	0.286	455	1
3_MACS_peak_21772_lociStitched	chr22	24822263	24834416	3	10808	11737.3674	456	1	ADORA2A,C22orf45		ADORA2A	ADORA2A	0.5611	456	1
2_MACS_peak_5016_lociStitched	chr11	1869901	1880575	2	10650	11737.1304	457	1	LSP1	SYT8,TNNI2,LSP1,MIR4298	LSP1	MIR4298	0.5884	457	1
1_MACS_peak_32114_lociStitched	chr7	129588047	129593032	1	4986	11716.744	458	1	UBE2H		UBE2H	UBE2H	0.2386	458	1
10_MACS_peak_6055_lociStitched	chr11	72793528	72818106	10	15565	11681.9234	459	1	FCHSD2		FCHSD2	FCHSD2	0.4553	459	1
1_MACS_peak_28245_lociStitched	chr5	179245134	179249476	1	4343	11678.2432	460	1	SQSTM1	LTC4S,MIR1229,MGAT4B,C5orf45	SQSTM1	SQSTM1	0.4285	460	1
1_MACS_peak_1808_lociStitched	chr1	120749946	120760274	1	10329	11666.5088	461	1			FAM72B	FAM72B	NONE	461	1
7_MACS_peak_13140_lociStitched	chr16	81812118	81833108	7	14500	11645.252	462	1	PLCG2		PLCG2	PLCG2	0.3568	462	1
9_MACS_peak_22748_lociStitched	chr3	31949341	31970583	9	16020	11629.995	463	1	OSBPL10		ZNF860	ZNF860	0.3129	463	1
4_MACS_peak_20642_lociStitched	chr20	35933549	35946877	4	11324	11619.3504	464	1	MANBAL	SRC,GHRH	MANBAL	MANBAL	0.5257	464	1
5_MACS_peak_27703_lociStitched	chr5	138508873	138522697	5	12477	11616.3072	465	1	SIL1		SIL1	SIL1	0.3071	465	1
2_MACS_peak_7819_lociStitched	chr12	57077280	57083476	2	6196	11546.246	466	1	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	PTGES3	0.4587	466	1
5_MACS_peak_6303_lociStitched	chr11	87158142	87173634	5	10672	11538.4416	467	1			TMEM135	TMEM135	NONE	467	1
7_MACS_peak_3408_lociStitched	chr10	5930652	5947467	7	14624	11504.823	468	1	FBXO18,ANKRD16		FBXO18	FBXO18	0.3165	468	1
7_MACS_peak_35128_lociStitched	chr9	125984436	126002604	7	13081	11500.344	469	1	STRBP		STRBP	STRBP	0.3842	469	1
1_MACS_peak_7874_lociStitched	chr12	62995314	62999042	1	3729	11497.152	470	1	MIRLET7I,C12orf61		C12orf61	C12orf61	1.0785	470	1
3_MACS_peak_19795_lociStitched	chr2	213398823	213413141	3	12991	11494.4904	471	1	ERBB4		ERBB4	ERBB4	0.1609	471	1
1_MACS_peak_5752_lociStitched	chr11	64899125	64903774	1	4650	11490.0035	472	1	SYVN1	ZFPL1,C11orf2,TM7SF2,MRPL49,SPDYC,CAPN1,CDCA5,ZNHIT2,FAU	SYVN1	ZNHIT2	0.9443	472	1
1_MACS_peak_21286_lociStitched	chr21	34696331	34705803	1	9473	11486.6944	473	1	IFNAR1		IFNAR1	IFNAR1	0.5025	473	1
3_MACS_peak_17443_lociStitched	chr2	37540860	37553318	3	11496	11485.0302	474	1	PRKD3	QPCT	PRKD3	QPCT	0.3892	474	1
6_MACS_peak_5892_lociStitched	chr11	67032974	67047847	6	11083	11468.5703	475	1	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	ADRBK1	0.6267	475	1
1_MACS_peak_18947_lociStitched	chr2	157195584	157201090	1	5507	11462.9414	476	1		NR4A2	NR4A2	NR4A2	0.5635	476	1
3_MACS_peak_20925_lociStitched	chr20	49125934	49139025	3	12542	11462.4796	477	1	PTPN1		PTPN1	PTPN1	0.3236	477	1
4_MACS_peak_12797_lociStitched	chr16	56944267	56955239	4	10250	11453.6708	478	1	SLC12A3	HERPUD1,CETP	HERPUD1	HERPUD1	0.8005	478	1
9_MACS_peak_4155_lociStitched	chr10	73592717	73611687	9	12827	11437.013	479	1	PSAP	CDH23	PSAP	PSAP	0.4026	479	1
3_MACS_peak_5429_lociStitched	chr11	33277671	33285645	3	7788	11430.729	480	1	HIPK3		HIPK3	HIPK3	0.3446	480	1
2_MACS_peak_21070_lociStitched	chr20	57463264	57471084	2	7644	11424.238	481	1	GNAS	GNAS-AS	GNAS	GNAS	0.3521	481	1
10_MACS_peak_11476_lociStitched	chr15	67366435	67386830	10	15969	11417.121	482	1	SMAD3	SMAD3	SMAD3	SMAD3	0.3048	482	1
1_MACS_peak_16945_lociStitched	chr19	54692341	54696233	1	3893	11411.7332	483	1	TSEN34,MBOAT7	RPS9,LENG1,TMC4,LILRB3	TSEN34	TSEN34	0.8792	483	1
4_MACS_peak_20889_lociStitched	chr20	47883369	47896199	4	9727	11404.587	484	1	NCRNA00275,SNORD12C,ZNFX1	DDX27,SNORD12B,SNORD12	NCRNA00275	SNORD12B	0.7934	484	1
8_MACS_peak_20507_lociStitched	chr20	32987903	33009040	8	16013	11397.0704	485	1	ITCH	MIR644	ITCH	ITCH	0.2677	485	1
1_MACS_peak_31643_lociStitched	chr7	100025563	100028737	1	3175	11389.899	486	1	MEPCE,ZCWPW1	C7orf47,C7orf61,TSC22D4	MEPCE	MEPCE	0.9533	486	1
5_MACS_peak_6237_lociStitched	chr11	82730301	82749552	5	13932	11388.8916	487	1	RAB30	SNORA70E	SNORA70E	SNORA70E	0.5207	487	1
4_MACS_peak_2269_lociStitched	chr1	159035745	159048138	4	10342	11379.2526	488	1	AIM2		AIM2	AIM2	0.5619	488	1
3_MACS_peak_10606_lociStitched	chr14	91873120	91885707	3	11042	11368.5784	489	1	CCDC88C		CCDC88C	CCDC88C	0.5334	489	1
2_MACS_peak_14362_lociStitched	chr17	56405840	56417793	2	10614	11351.7641	490	1	BZRAP1,MIR142	MPO,SUPT4H1	MIR142	MIR142	0.6484	490	1
1_MACS_peak_6346_lociStitched	chr11	95521640	95525077	1	3438	11351.0362	491	1	CEP57,FAM76B		CEP57	CEP57	0.3858	491	1
5_MACS_peak_1160_lociStitched	chr1	66736915	66750430	5	10620	11348.5455	492	1	PDE4B	PDE4B	PDE4B	PDE4B	0.1632	492	1
3_MACS_peak_10148_lociStitched	chr14	64326894	64338019	3	9719	11318.575	493	1	SYNE2		SYNE2	SYNE2	0.1794	493	1
4_MACS_peak_6698_lociStitched	chr11	118268673	118282524	4	11698	11314.8819	494	1	UBE4A,ATP5L	MLL	ATP5L	ATP5L	0.6769	494	1
6_MACS_peak_35784_lociStitched	chrX	48790705	48802060	6	10134	11299.3605	495	1	OTUD5	PQBP1,TIMM17B,SLC35A2,PIM2,KCND1	OTUD5	OTUD5	0.5226	495	1
2_MACS_peak_18940_lociStitched	chr2	155997868	156011657	2	12500	11291.8121	496	1			KCNJ3	KCNJ3	NONE	496	1
3_MACS_peak_1888_lociStitched	chr1	145252258	145269704	3	13190	11280.5836	497	1	NOTCH2NL	NBPF10	NBPF10	NBPF10	0.1934	497	1
5_MACS_peak_29261_lociStitched	chr6	52428000	52443037	5	11749	11270.2315	498	1	TRAM2		TRAM2	TRAM2	0.6399	498	1
5_MACS_peak_6523_lociStitched	chr11	108031103	108048631	5	13761	11259.9872	499	1	NPAT	ACAT1,ATM	ACAT1	ACAT1	0.2962	499	1
3_MACS_peak_11996_lociStitched	chr15	93424288	93431520	3	5723	11254.4384	500	1	LOC100507217	CHD2,MIR3175	LOC100507217	MIR3175	1.51	500	1
7_MACS_peak_3521_lociStitched	chr10	11714720	11730941	7	13735	11244.3972	501	1			ECHDC3	ECHDC3	NONE	501	1
6_MACS_peak_20861_lociStitched	chr20	46381861	46400232	6	14539	11239.3778	502	1	SULF2		SULF2	SULF2	0.2979	502	1
1_MACS_peak_18196_lociStitched	chr2	70367815	70371535	1	3721	11223.984	503	1		LOC100133985,C2orf42	LOC100133985	LOC100133985	1.0768	503	1
1_MACS_peak_11133_lociStitched	chr15	45001832	45007028	1	5197	11210.37	504	1	B2M	TRIM69,SPG11,PATL2	B2M	B2M	0.8584	504	1
4_MACS_peak_25554_lociStitched	chr4	89195429	89208165	4	10273	11207.68	505	1	PPM1K		PPM1K	PPM1K	0.4266	505	1
3_MACS_peak_7979_lociStitched	chr12	72079043	72092881	3	11582	11206.0124	506	1	TMEM19	THAP2,ZFC3H1	TMEM19	TMEM19	0.4861	506	1
2_MACS_peak_5939_lociStitched	chr11	68032156	68042209	2	9906	11190.9996	507	1	C11orf24	LRP5	C11orf24	C11orf24	0.6777	507	1
1_MACS_peak_3384_lociStitched	chr10	3824314	3828729	1	4416	11186.727	508	1	KLF6		KLF6	KLF6	0.6878	508	1
1_MACS_peak_14479_lociStitched	chr17	62499628	62504111	1	4484	11184.6367	509	1	CCDC45,DDX5	C17orf60,POLG2	DDX5	DDX5	0.8426	509	1
5_MACS_peak_12444_lociStitched	chr16	21517979	21532404	5	11923	11176.49	510	1	SLC7A5P2	LOC100271836	SLC7A5P2	SLC7A5P2	0.6679	510	1
3_MACS_peak_15599_lociStitched	chr19	1017006	1022956	3	5877	11172.315	511	1	C19orf6	WDR18,GRIN3B,CNN2,ABCA7,HMHA1	C19orf6	CNN2	0.769	511	1
1_MACS_peak_9432_lociStitched	chr13	50695543	50702116	1	6574	11168.1843	512	1	DLEU2	DLEU1,ST13P4	DLEU2	DLEU1	0.6031	512	1
5_MACS_peak_6853_lociStitched	chr11	130045544	130059554	5	10344	11133.747	513	1	ST14		ST14	ST14	0.3914	513	1
5_MACS_peak_9358_lociStitched	chr13	49073279	49087770	5	13007	11124.7407	514	1	RCBTB2		RCBTB2	RCBTB2	0.6579	514	1
6_MACS_peak_21051_lociStitched	chr20	56251595	56268994	6	14792	11123.1807	515	1	PMEPA1		PMEPA1	PMEPA1	0.3818	515	1
5_MACS_peak_18765_lociStitched	chr2	135030903	135046803	5	14247	11091.84	516	1	MGAT5		MGAT5	MGAT5	0.2861	516	1
8_MACS_peak_3886_lociStitched	chr10	45948268	45966389	8	15342	11088.2399	517	1	MARCH8		MARCH8	MARCH8	0.2258	517	1
6_MACS_peak_22180_lociStitched	chr22	42140783	42155009	6	13411	11079.2088	518	1	MEI1	CCDC134	CCDC134	CCDC134	0.2503	518	1
1_MACS_peak_33698_lociStitched	chr8	123791865	123795878	1	4014	11060.2293	519	1	ZHX2		ZHX2	ZHX2	0.2036	519	1
9_MACS_peak_20469_lociStitched	chr20	32461336	32476227	9	10909	11050.6111	520	1			CHMP4B	CHMP4B	NONE	520	1
5_MACS_peak_29314_lociStitched	chr6	56669284	56686530	5	15421	11033.9908	521	1			BEND6	BEND6	NONE	521	1
1_MACS_peak_34670_lociStitched	chr9	86321164	86324466	1	3303	11027.029	522	1	UBQLN1		UBQLN1	UBQLN1	0.3374	522	1
7_MACS_peak_14339_lociStitched	chr17	55729080	55745517	7	13787	11025.9396	523	1	MSI2		MRPS23	MRPS23	NONE	523	1
6_MACS_peak_11513_lociStitched	chr15	68222374	68240836	6	14841	11021.814	524	1			SKOR1	SKOR1	NONE	524	1
4_MACS_peak_1657_lociStitched	chr1	111205758	111218712	4	12122	11017.377	525	1	KCNA3		KCNA3	KCNA3	0.7651	525	1
4_MACS_peak_20597_lociStitched	chr20	35088883	35102059	4	11068	11011.1832	526	1	DLGAP4		DLGAP4	DLGAP4	0.1672	526	1
