GENE_ID	locusLine	bin_1_EJM.jin.bam
4_MACS_peak_14739_lociStitched	chr2(.):6476379-6479683	1.3898
4_MACS_peak_14743_lociStitched	chr2(.):6482618-6487526	1.9895
1_MACS_peak_14747_lociStitched	chr2(.):6492144-6492865	1.4062
1_MACS_peak_14748_lociStitched	chr2(.):6611685-6612045	1.3132
2_MACS_peak_14749_lociStitched	chr2(.):6632176-6633604	1.7178
1_MACS_peak_14751_lociStitched	chr2(.):8442556-8443075	1.2513
1_MACS_peak_14752_lociStitched	chr2(.):8618242-8618556	1.0747
2_MACS_peak_14753_lociStitched	chr2(.):8654255-8656891	2.1702
1_MACS_peak_14755_lociStitched	chr2(.):8662456-8664355	1.8719
1_MACS_peak_14756_lociStitched	chr2(.):8665351-8666664	1.8739
1_MACS_peak_14757_lociStitched	chr2(.):8682521-8685321	3.5291
1_MACS_peak_14758_lociStitched	chr2(.):8691676-8692949	2.0483
1_MACS_peak_14759_lociStitched	chr2(.):8713975-8714462	1.1825
2_MACS_peak_14760_lociStitched	chr2(.):8723420-8724572	1.614
1_MACS_peak_14762_lociStitched	chr2(.):8745715-8746076	1.2045
1_MACS_peak_14763_lociStitched	chr2(.):8746621-8747556	1.7723
1_MACS_peak_14764_lociStitched	chr2(.):8819159-8819805	1.4983
3_MACS_peak_14765_lociStitched	chr2(.):8820360-8822877	1.5612
1_MACS_peak_14768_lociStitched	chr2(.):8825525-8826169	1.8704
1_MACS_peak_14769_lociStitched	chr2(.):8977022-8977844	4.3867
1_MACS_peak_14770_lociStitched	chr2(.):9562464-9564797	3.4027
1_MACS_peak_14771_lociStitched	chr2(.):9603387-9603862	1.3817
1_MACS_peak_14772_lociStitched	chr2(.):9613994-9615592	2.9369
2_MACS_peak_14773_lociStitched	chr2(.):9687910-9689468	1.3889
2_MACS_peak_14775_lociStitched	chr2(.):9695086-9696964	3.352
2_MACS_peak_14777_lociStitched	chr2(.):9747819-9748917	1.2021
1_MACS_peak_14779_lociStitched	chr2(.):9769836-9771335	3.7601
1_MACS_peak_14780_lociStitched	chr2(.):9983006-9984816	2.7587
1_MACS_peak_14781_lociStitched	chr2(.):10054331-10054684	1.3376
2_MACS_peak_14782_lociStitched	chr2(.):10090671-10092656	1.6523
3_MACS_peak_14784_lociStitched	chr2(.):10104473-10106543	1.5564
1_MACS_peak_14787_lociStitched	chr2(.):10176537-10177029	1.3461
3_MACS_peak_14788_lociStitched	chr2(.):10182137-10185223	2.9439
1_MACS_peak_14791_lociStitched	chr2(.):10259956-10264729	5.3383
3_MACS_peak_14792_lociStitched	chr2(.):10442076-10446086	2.9993
3_MACS_peak_14795_lociStitched	chr2(.):10463278-10472857	2.9151
2_MACS_peak_14798_lociStitched	chr2(.):10517061-10519157	3.0403
5_MACS_peak_14800_lociStitched	chr2(.):10547807-10551553	2.2777
1_MACS_peak_14805_lociStitched	chr2(.):10572106-10572916	1.7778
3_MACS_peak_14806_lociStitched	chr2(.):10586176-10589470	2.6587
1_MACS_peak_14809_lociStitched	chr2(.):10829420-10830871	4.5198
1_MACS_peak_14810_lociStitched	chr2(.):10885449-10885956	1.3401
2_MACS_peak_14811_lociStitched	chr2(.):10951321-10953530	2.764
1_MACS_peak_14813_lociStitched	chr2(.):11141865-11142298	1.1957
2_MACS_peak_14814_lociStitched	chr2(.):11294610-11296193	1.7317
1_MACS_peak_14816_lociStitched	chr2(.):11300952-11301351	1.4048
2_MACS_peak_14817_lociStitched	chr2(.):11483840-11485626	1.8675
1_MACS_peak_14819_lociStitched	chr2(.):11605606-11606615	3.9018
2_MACS_peak_14820_lociStitched	chr2(.):11622286-11624982	2.712
1_MACS_peak_14822_lociStitched	chr2(.):11635902-11636536	2.8537
2_MACS_peak_14823_lociStitched	chr2(.):11638114-11641681	2.708
1_MACS_peak_14825_lociStitched	chr2(.):11643031-11643460	1.0399
2_MACS_peak_14826_lociStitched	chr2(.):11645274-11648098	1.6628
1_MACS_peak_14828_lociStitched	chr2(.):11682266-11682920	1.2385
5_MACS_peak_14829_lociStitched	chr2(.):11884117-11896200	4.4405
2_MACS_peak_14834_lociStitched	chr2(.):13662118-13665518	3.141
3_MACS_peak_14836_lociStitched	chr2(.):13681441-13685213	1.9338
1_MACS_peak_14839_lociStitched	chr2(.):13689624-13691538	2.0588
3_MACS_peak_14840_lociStitched	chr2(.):13699500-13702310	1.4911
1_MACS_peak_14843_lociStitched	chr2(.):15282587-15282921	1.1512
1_MACS_peak_14844_lociStitched	chr2(.):15700402-15702150	2.0482
1_MACS_peak_14845_lociStitched	chr2(.):15731426-15732898	2.9588
1_MACS_peak_14846_lociStitched	chr2(.):16780628-16780993	1.459
1_MACS_peak_14847_lociStitched	chr2(.):16790017-16790517	1.5035
2_MACS_peak_14848_lociStitched	chr2(.):16834308-16835649	1.4327
1_MACS_peak_14850_lociStitched	chr2(.):16837929-16838594	1.2307
1_MACS_peak_14851_lociStitched	chr2(.):16846611-16846986	1.1878
2_MACS_peak_14852_lociStitched	chr2(.):16893890-16895833	1.4618
2_MACS_peak_14854_lociStitched	chr2(.):17520323-17522473	2.0925
1_MACS_peak_14856_lociStitched	chr2(.):17553515-17553915	1.1438
3_MACS_peak_14857_lociStitched	chr2(.):17554547-17557632	1.8302
2_MACS_peak_14860_lociStitched	chr2(.):17699086-17700290	2.0793
2_MACS_peak_14862_lociStitched	chr2(.):17719780-17720639	1.4846
1_MACS_peak_14864_lociStitched	chr2(.):17721235-17721616	0.9296
1_MACS_peak_14865_lociStitched	chr2(.):17807440-17811124	3.4151
1_MACS_peak_14866_lociStitched	chr2(.):17818217-17819314	1.9259
1_MACS_peak_14867_lociStitched	chr2(.):17829781-17830437	1.1121
1_MACS_peak_14868_lociStitched	chr2(.):17934257-17936703	3.6715
1_MACS_peak_14869_lociStitched	chr2(.):18199014-18199320	1.0364
1_MACS_peak_14870_lociStitched	chr2(.):18740849-18742054	2.3392
1_MACS_peak_14871_lociStitched	chr2(.):19505593-19505961	1.5035
1_MACS_peak_14872_lociStitched	chr2(.):19547229-19548205	3.9267
1_MACS_peak_14873_lociStitched	chr2(.):20068486-20069355	2.5867
2_MACS_peak_14874_lociStitched	chr2(.):20100257-20102459	5.1945
1_MACS_peak_14876_lociStitched	chr2(.):20189359-20190439	2.1183
1_MACS_peak_14877_lociStitched	chr2(.):20249372-20252807	3.0602
1_MACS_peak_14878_lociStitched	chr2(.):20304212-20305648	1.8608
1_MACS_peak_14879_lociStitched	chr2(.):20306212-20307053	2.2134
2_MACS_peak_14880_lociStitched	chr2(.):20328551-20330085	1.6811
1_MACS_peak_14882_lociStitched	chr2(.):20335409-20336128	1.3862
1_MACS_peak_14883_lociStitched	chr2(.):20345065-20346586	2.0169
2_MACS_peak_14884_lociStitched	chr2(.):20349531-20357834	2.8912
4_MACS_peak_14886_lociStitched	chr2(.):20404986-20426320	3.6472
2_MACS_peak_14890_lociStitched	chr2(.):20471579-20473708	1.6716
1_MACS_peak_14892_lociStitched	chr2(.):20548199-20548697	1.4783
1_MACS_peak_14893_lociStitched	chr2(.):20549232-20551996	4.6452
1_MACS_peak_14894_lociStitched	chr2(.):20574779-20575265	2.5383
2_MACS_peak_14895_lociStitched	chr2(.):20615202-20616678	1.5911
1_MACS_peak_14897_lociStitched	chr2(.):20617646-20620959	3.4286
1_MACS_peak_14898_lociStitched	chr2(.):20622268-20626289	3.6717
1_MACS_peak_14899_lociStitched	chr2(.):20627629-20630749	2.2701
2_MACS_peak_14900_lociStitched	chr2(.):20646265-20648100	3.3787
1_MACS_peak_14902_lociStitched	chr2(.):20776138-20776570	1.3782
3_MACS_peak_14903_lociStitched	chr2(.):20832859-20834472	1.5604
2_MACS_peak_14906_lociStitched	chr2(.):20850247-20851694	2.6901
2_MACS_peak_14908_lociStitched	chr2(.):20875700-20878019	2.0622
1_MACS_peak_14910_lociStitched	chr2(.):20944260-20944707	1.0609
1_MACS_peak_14911_lociStitched	chr2(.):20962323-20963542	1.4234
1_MACS_peak_14912_lociStitched	chr2(.):21021722-21023261	4.5183
1_MACS_peak_14913_lociStitched	chr2(.):23453394-23453737	1.0727
1_MACS_peak_14914_lociStitched	chr2(.):24148990-24151031	4.89
2_MACS_peak_14915_lociStitched	chr2(.):24162174-24164315	3.187
1_MACS_peak_14917_lociStitched	chr2(.):24177506-24177938	1.2429
1_MACS_peak_14918_lociStitched	chr2(.):24269781-24270308	2.306
2_MACS_peak_14919_lociStitched	chr2(.):24298491-24300899	2.5737
1_MACS_peak_14921_lociStitched	chr2(.):24305576-24308100	3.7478
1_MACS_peak_14922_lociStitched	chr2(.):24345761-24347182	3.8002
1_MACS_peak_14923_lociStitched	chr2(.):24582436-24584045	4.4198
3_MACS_peak_14924_lociStitched	chr2(.):24713384-24715309	2.3965
1_MACS_peak_14927_lociStitched	chr2(.):25015339-25017342	5.7498
1_MACS_peak_14928_lociStitched	chr2(.):25143438-25143862	1.1996
1_MACS_peak_14929_lociStitched	chr2(.):25193843-25195893	5.2945
1_MACS_peak_14930_lociStitched	chr2(.):25384058-25384853	1.4859
1_MACS_peak_14931_lociStitched	chr2(.):25439106-25439491	1.487
2_MACS_peak_14932_lociStitched	chr2(.):25474320-25475685	2.1193
1_MACS_peak_14934_lociStitched	chr2(.):25517669-25518382	2.2139
1_MACS_peak_14935_lociStitched	chr2(.):25563361-25563746	1.1916
1_MACS_peak_14936_lociStitched	chr2(.):25585001-25585800	1.445
1_MACS_peak_14937_lociStitched	chr2(.):25595662-25597090	2.5089
2_MACS_peak_14938_lociStitched	chr2(.):25599081-25600564	1.654
2_MACS_peak_14940_lociStitched	chr2(.):25601868-25604221	1.4301
2_MACS_peak_14942_lociStitched	chr2(.):25625915-25627074	1.4613
2_MACS_peak_14944_lociStitched	chr2(.):25641838-25645743	2.3657
1_MACS_peak_14946_lociStitched	chr2(.):25653986-25654575	1.6799
1_MACS_peak_14947_lociStitched	chr2(.):25683324-25683674	1.038
1_MACS_peak_14948_lociStitched	chr2(.):25705436-25706017	1.1568
1_MACS_peak_14949_lociStitched	chr2(.):25706766-25707188	1.3881
2_MACS_peak_14950_lociStitched	chr2(.):25744704-25745534	1.1882
3_MACS_peak_14952_lociStitched	chr2(.):25814503-25816182	2.0725
2_MACS_peak_14955_lociStitched	chr2(.):25820600-25821758	1.3742
2_MACS_peak_14957_lociStitched	chr2(.):25895428-25897175	2.6112
1_MACS_peak_14959_lociStitched	chr2(.):25911440-25911984	1.6291
2_MACS_peak_14960_lociStitched	chr2(.):26100278-26102183	4.6075
1_MACS_peak_14962_lociStitched	chr2(.):26204661-26205451	1.7138
1_MACS_peak_14963_lociStitched	chr2(.):26214135-26214655	1.3109
1_MACS_peak_14964_lociStitched	chr2(.):26240318-26241388	1.7935
2_MACS_peak_14965_lociStitched	chr2(.):26255959-26258444	3.6002
3_MACS_peak_14967_lociStitched	chr2(.):26290212-26292723	1.6101
1_MACS_peak_14970_lociStitched	chr2(.):26401740-26402118	1.3441
1_MACS_peak_14971_lociStitched	chr2(.):26464055-26464498	0.9136
1_MACS_peak_14972_lociStitched	chr2(.):26466548-26468656	3.9887
3_MACS_peak_14973_lociStitched	chr2(.):26568060-26570612	3.1172
1_MACS_peak_14976_lociStitched	chr2(.):26606355-26606830	1.2703
1_MACS_peak_14977_lociStitched	chr2(.):26634681-26635705	1.8282
1_MACS_peak_14978_lociStitched	chr2(.):26987029-26987845	2.5101
2_MACS_peak_14979_lociStitched	chr2(.):27008171-27010012	2.8812
1_MACS_peak_14981_lociStitched	chr2(.):27255355-27256980	3.2436
3_MACS_peak_14982_lociStitched	chr2(.):27272722-27275124	1.733
2_MACS_peak_14985_lociStitched	chr2(.):27293468-27295402	2.5788
2_MACS_peak_14987_lociStitched	chr2(.):27297499-27299095	1.9197
1_MACS_peak_14989_lociStitched	chr2(.):27299725-27301060	2.4502
2_MACS_peak_14990_lociStitched	chr2(.):27303247-27305003	1.8148
2_MACS_peak_14992_lociStitched	chr2(.):27308345-27310602	2.3384
1_MACS_peak_14994_lociStitched	chr2(.):27318891-27319297	1.2719
2_MACS_peak_14995_lociStitched	chr2(.):27341301-27342467	1.3059
1_MACS_peak_14997_lociStitched	chr2(.):27346161-27347198	2.3076
1_MACS_peak_14998_lociStitched	chr2(.):27356660-27358315	4.3866
2_MACS_peak_14999_lociStitched	chr2(.):27375445-27376718	1.7556
1_MACS_peak_15001_lociStitched	chr2(.):27379477-27380832	2.0727
1_MACS_peak_15002_lociStitched	chr2(.):27384513-27386497	2.7388
2_MACS_peak_15003_lociStitched	chr2(.):27387014-27388694	1.9309
1_MACS_peak_15005_lociStitched	chr2(.):27392838-27393124	0.9113
1_MACS_peak_15006_lociStitched	chr2(.):27434041-27436184	4.2863
1_MACS_peak_15007_lociStitched	chr2(.):27440234-27441366	4.0844
1_MACS_peak_15008_lociStitched	chr2(.):27487381-27488043	1.9492
1_MACS_peak_15009_lociStitched	chr2(.):27525991-27526420	1.3734
1_MACS_peak_15010_lociStitched	chr2(.):27544871-27546700	3.7862
2_MACS_peak_15011_lociStitched	chr2(.):27572524-27574343	1.6147
1_MACS_peak_15013_lociStitched	chr2(.):27578720-27580668	5.9148
2_MACS_peak_15014_lociStitched	chr2(.):27592528-27594644	3.8698
2_MACS_peak_15016_lociStitched	chr2(.):27602776-27604173	2.3315
2_MACS_peak_15018_lociStitched	chr2(.):27631642-27633244	3.3739
3_MACS_peak_15020_lociStitched	chr2(.):27650983-27653147	2.5698
1_MACS_peak_15023_lociStitched	chr2(.):27712162-27712587	1.2358
2_MACS_peak_15024_lociStitched	chr2(.):27805386-27806715	1.3977
1_MACS_peak_15026_lociStitched	chr2(.):27851350-27852810	2.5756
1_MACS_peak_15027_lociStitched	chr2(.):27885707-27887380	4.3436
1_MACS_peak_15028_lociStitched	chr2(.):27994074-27995135	3.2818
1_MACS_peak_15029_lociStitched	chr2(.):28112843-28114607	4.1337
1_MACS_peak_15030_lociStitched	chr2(.):28613330-28613866	1.4882
1_MACS_peak_15031_lociStitched	chr2(.):28615081-28615625	2.2638
1_MACS_peak_15032_lociStitched	chr2(.):28972293-28975918	3.5819
1_MACS_peak_15033_lociStitched	chr2(.):29092366-29094186	3.2243
2_MACS_peak_15034_lociStitched	chr2(.):29116861-29118743	3.1311
2_MACS_peak_15036_lociStitched	chr2(.):29337136-29339544	2.3084
2_MACS_peak_15038_lociStitched	chr2(.):30244584-30246311	1.465
1_MACS_peak_15040_lociStitched	chr2(.):30361571-30362116	1.2365
2_MACS_peak_15041_lociStitched	chr2(.):30368429-30371478	3.6351
1_MACS_peak_15043_lociStitched	chr2(.):30372146-30372717	1.0842
1_MACS_peak_15044_lociStitched	chr2(.):30447850-30448141	1.0015
1_MACS_peak_15045_lociStitched	chr2(.):30560079-30560567	1.5109
1_MACS_peak_15046_lociStitched	chr2(.):30669636-30670890	3.5433
1_MACS_peak_15047_lociStitched	chr2(.):30888623-30889565	3.0754
1_MACS_peak_15048_lociStitched	chr2(.):30906728-30907310	1.3919
2_MACS_peak_15049_lociStitched	chr2(.):30908131-30909732	1.3354
1_MACS_peak_15051_lociStitched	chr2(.):31127080-31127550	1.1924
1_MACS_peak_15052_lociStitched	chr2(.):31360595-31361064	1.0472
1_MACS_peak_15053_lociStitched	chr2(.):31439280-31439817	1.3589
1_MACS_peak_15054_lociStitched	chr2(.):31441878-31442790	1.8684
1_MACS_peak_15055_lociStitched	chr2(.):31456941-31457770	1.6484
1_MACS_peak_15056_lociStitched	chr2(.):31473452-31481476	3.1051
1_MACS_peak_15057_lociStitched	chr2(.):31541529-31542620	1.7249
1_MACS_peak_15058_lociStitched	chr2(.):31546781-31547926	1.7464
4_MACS_peak_15059_lociStitched	chr2(.):32233339-32237183	2.8909
1_MACS_peak_15063_lociStitched	chr2(.):32264226-32265376	2.84
3_MACS_peak_15064_lociStitched	chr2(.):32288086-32289589	2.0737
1_MACS_peak_15067_lociStitched	chr2(.):32390116-32391471	3.015
1_MACS_peak_15068_lociStitched	chr2(.):32489007-32489978	1.837
1_MACS_peak_15069_lociStitched	chr2(.):32502352-32503716	4.0536
1_MACS_peak_15070_lociStitched	chr2(.):32581281-32583615	4.2674
1_MACS_peak_15071_lociStitched	chr2(.):32816802-32817105	0.9856
2_MACS_peak_15072_lociStitched	chr2(.):32852487-32853766	1.8909
1_MACS_peak_15074_lociStitched	chr2(.):33172049-33172705	1.4268
3_MACS_peak_15075_lociStitched	chr2(.):33699551-33704881	3.3917
1_MACS_peak_15078_lociStitched	chr2(.):33713321-33713776	1.1471
1_MACS_peak_15079_lociStitched	chr2(.):33714331-33714636	1.2844
2_MACS_peak_15080_lociStitched	chr2(.):33717530-33720711	2.0531
1_MACS_peak_15082_lociStitched	chr2(.):33721527-33722144	1.3985
1_MACS_peak_15083_lociStitched	chr2(.):33722826-33723372	1.4066
3_MACS_peak_15084_lociStitched	chr2(.):33754754-33757289	1.8943
1_MACS_peak_15087_lociStitched	chr2(.):33823269-33825236	3.7928
2_MACS_peak_15088_lociStitched	chr2(.):34155737-34156806	1.0924
1_MACS_peak_15090_lociStitched	chr2(.):35337697-35338055	1.2978
1_MACS_peak_15091_lociStitched	chr2(.):35429715-35429953	0.7647
1_MACS_peak_15092_lociStitched	chr2(.):36824412-36825292	2.077
3_MACS_peak_15093_lociStitched	chr2(.):37192772-37194942	2.1563
1_MACS_peak_15096_lociStitched	chr2(.):37310304-37312405	3.2519
4_MACS_peak_15097_lociStitched	chr2(.):37316109-37319201	1.6505
1_MACS_peak_15101_lociStitched	chr2(.):37319856-37320389	1.4494
1_MACS_peak_15102_lociStitched	chr2(.):37383556-37384858	2.4204
1_MACS_peak_15103_lociStitched	chr2(.):37423480-37424611	3.5293
1_MACS_peak_15104_lociStitched	chr2(.):37457732-37459738	3.102
5_MACS_peak_15105_lociStitched	chr2(.):37541925-37547945	1.539
2_MACS_peak_15110_lociStitched	chr2(.):37548656-37553264	3.645
2_MACS_peak_15112_lociStitched	chr2(.):37559837-37561014	1.0937
3_MACS_peak_15114_lociStitched	chr2(.):37570687-37578695	3.2856
2_MACS_peak_15117_lociStitched	chr2(.):37579848-37584148	2.4614
1_MACS_peak_15119_lociStitched	chr2(.):37585228-37586185	1.461
1_MACS_peak_15120_lociStitched	chr2(.):37602499-37604680	2.5942
1_MACS_peak_15121_lociStitched	chr2(.):37615969-37619094	3.2566
1_MACS_peak_15122_lociStitched	chr2(.):37621334-37621808	1.2944
1_MACS_peak_15123_lociStitched	chr2(.):37763037-37763576	1.4508
1_MACS_peak_15124_lociStitched	chr2(.):37812339-37813283	1.8322
5_MACS_peak_15125_lociStitched	chr2(.):37878510-37883850	2.0392
3_MACS_peak_15130_lociStitched	chr2(.):37898026-37900191	2.6085
1_MACS_peak_15133_lociStitched	chr2(.):38152004-38152988	1.6529
2_MACS_peak_15134_lociStitched	chr2(.):38603320-38605081	3.1136
2_MACS_peak_15136_lociStitched	chr2(.):38635531-38637411	1.4715
1_MACS_peak_15138_lociStitched	chr2(.):38760189-38760603	1.3299
1_MACS_peak_15139_lociStitched	chr2(.):38829050-38830215	3.985
1_MACS_peak_15140_lociStitched	chr2(.):38890452-38891061	1.2837
1_MACS_peak_15141_lociStitched	chr2(.):38892035-38893865	2.0763
1_MACS_peak_15142_lociStitched	chr2(.):38977208-38979343	5.1183
1_MACS_peak_15143_lociStitched	chr2(.):39005323-39006047	1.6698
1_MACS_peak_15144_lociStitched	chr2(.):39102500-39103101	2.7347
1_MACS_peak_15145_lociStitched	chr2(.):39187714-39188079	1.1672
1_MACS_peak_15146_lociStitched	chr2(.):39235457-39236068	1.5183
2_MACS_peak_15147_lociStitched	chr2(.):39321385-39323980	2.1951
1_MACS_peak_15149_lociStitched	chr2(.):39326793-39327221	1.4037
1_MACS_peak_15150_lociStitched	chr2(.):39327744-39328465	1.2852
2_MACS_peak_15151_lociStitched	chr2(.):39345766-39349662	3.436
1_MACS_peak_15153_lociStitched	chr2(.):39350518-39352360	4.0334
1_MACS_peak_15154_lociStitched	chr2(.):39630727-39631135	1.3343
1_MACS_peak_15155_lociStitched	chr2(.):39663410-39665733	3.2151
1_MACS_peak_15156_lociStitched	chr2(.):39719350-39719788	1.1277
2_MACS_peak_15157_lociStitched	chr2(.):40005369-40006812	3.5065
1_MACS_peak_15159_lociStitched	chr2(.):41942393-41942784	2.0938
1_MACS_peak_15160_lociStitched	chr2(.):42068163-42068589	1.481
1_MACS_peak_15161_lociStitched	chr2(.):42323882-42324339	1.3043
3_MACS_peak_15162_lociStitched	chr2(.):42328534-42333892	3.4681
1_MACS_peak_15165_lociStitched	chr2(.):42350595-42351039	1.2487
1_MACS_peak_15166_lociStitched	chr2(.):42368973-42369336	0.9853
2_MACS_peak_15167_lociStitched	chr2(.):42395846-42397459	3.9897
1_MACS_peak_15169_lociStitched	chr2(.):42398189-42398604	1.0143
2_MACS_peak_15170_lociStitched	chr2(.):42586938-42589220	3.2265
1_MACS_peak_15172_lociStitched	chr2(.):42721210-42722000	1.4877
2_MACS_peak_15173_lociStitched	chr2(.):42794799-42796848	2.0743
3_MACS_peak_15175_lociStitched	chr2(.):43036760-43038760	2.3423
1_MACS_peak_15178_lociStitched	chr2(.):43358144-43359033	2.1126
1_MACS_peak_15179_lociStitched	chr2(.):43386207-43386803	1.5977
1_MACS_peak_15180_lociStitched	chr2(.):43401160-43402636	1.4454
3_MACS_peak_15181_lociStitched	chr2(.):43445080-43449536	3.0651
1_MACS_peak_15184_lociStitched	chr2(.):43451238-43455888	5.1536
1_MACS_peak_15185_lociStitched	chr2(.):43467130-43467618	1.8036
2_MACS_peak_15186_lociStitched	chr2(.):43527540-43529170	1.9542
2_MACS_peak_15188_lociStitched	chr2(.):43587456-43588564	1.3984
1_MACS_peak_15190_lociStitched	chr2(.):43613734-43615293	2.4806
2_MACS_peak_15191_lociStitched	chr2(.):43627635-43632044	3.2629
4_MACS_peak_15193_lociStitched	chr2(.):43633766-43636364	1.8622
1_MACS_peak_15197_lociStitched	chr2(.):43647628-43648871	1.4528
2_MACS_peak_15198_lociStitched	chr2(.):43649811-43654741	3.4155
1_MACS_peak_15200_lociStitched	chr2(.):43687790-43689430	1.9514
1_MACS_peak_15201_lociStitched	chr2(.):43711243-43711675	1.2797
2_MACS_peak_15202_lociStitched	chr2(.):43739678-43741248	1.6941
2_MACS_peak_15204_lociStitched	chr2(.):43822416-43824016	3.0163
1_MACS_peak_15206_lociStitched	chr2(.):44221992-44224090	3.2465
1_MACS_peak_15207_lociStitched	chr2(.):44314548-44315013	1.3799
3_MACS_peak_15208_lociStitched	chr2(.):44394633-44397736	2.8807
1_MACS_peak_15211_lociStitched	chr2(.):44418536-44418876	0.8545
1_MACS_peak_15212_lociStitched	chr2(.):44587710-44590411	3.0888
1_MACS_peak_15213_lociStitched	chr2(.):45781351-45782564	1.7515
1_MACS_peak_15214_lociStitched	chr2(.):45795184-45795692	1.401
1_MACS_peak_15215_lociStitched	chr2(.):45837339-45838482	3.0261
2_MACS_peak_15216_lociStitched	chr2(.):45878060-45878795	1.0936
1_MACS_peak_15218_lociStitched	chr2(.):46704675-46705138	1.3629
1_MACS_peak_15219_lociStitched	chr2(.):46726540-46727466	2.0902
2_MACS_peak_15220_lociStitched	chr2(.):46768612-46771225	2.1781
1_MACS_peak_15222_lociStitched	chr2(.):46775771-46777371	2.4465
2_MACS_peak_15223_lociStitched	chr2(.):46795374-46798034	2.2147
1_MACS_peak_15225_lociStitched	chr2(.):46840185-46840522	1.1336
1_MACS_peak_15226_lociStitched	chr2(.):46842644-46845139	4.4054
2_MACS_peak_15227_lociStitched	chr2(.):46925502-46927133	2.631
1_MACS_peak_15229_lociStitched	chr2(.):47142436-47143651	2.1355
4_MACS_peak_15230_lociStitched	chr2(.):47167755-47172833	2.5957
1_MACS_peak_15234_lociStitched	chr2(.):47208404-47214353	4.9633
2_MACS_peak_15235_lociStitched	chr2(.):47402238-47404703	4.5806
1_MACS_peak_15237_lociStitched	chr2(.):47499143-47500245	1.8193
3_MACS_peak_15238_lociStitched	chr2(.):47527742-47529827	1.629
1_MACS_peak_15241_lociStitched	chr2(.):47536126-47539144	2.8955
1_MACS_peak_15242_lociStitched	chr2(.):47548734-47549260	1.5652
1_MACS_peak_15243_lociStitched	chr2(.):47561277-47562357	1.6105
1_MACS_peak_15244_lociStitched	chr2(.):47595845-47597224	4.4121
1_MACS_peak_15245_lociStitched	chr2(.):47629652-47631344	2.9169
2_MACS_peak_15246_lociStitched	chr2(.):47747541-47748841	1.506
1_MACS_peak_15248_lociStitched	chr2(.):47880937-47882986	1.9836
2_MACS_peak_15249_lociStitched	chr2(.):47915642-47917078	1.4314
1_MACS_peak_15251_lociStitched	chr2(.):47922902-47923236	0.8884
1_MACS_peak_15252_lociStitched	chr2(.):47923792-47924115	0.9393
3_MACS_peak_15253_lociStitched	chr2(.):48009373-48012023	2.1934
2_MACS_peak_15256_lociStitched	chr2(.):48130878-48134443	3.296
3_MACS_peak_15258_lociStitched	chr2(.):48540326-48543482	3.4908
1_MACS_peak_15261_lociStitched	chr2(.):48667143-48668612	3.3862
1_MACS_peak_15262_lociStitched	chr2(.):52334408-52334666	0.8077
1_MACS_peak_15263_lociStitched	chr2(.):52336904-52337619	1.6301
1_MACS_peak_15264_lociStitched	chr2(.):52636554-52637071	1.5473
1_MACS_peak_15265_lociStitched	chr2(.):53813532-53814724	3.2195
1_MACS_peak_15266_lociStitched	chr2(.):53994395-53995839	4.2184
1_MACS_peak_15267_lociStitched	chr2(.):54013014-54015195	3.3816
1_MACS_peak_15268_lociStitched	chr2(.):54196774-54199049	3.1289
2_MACS_peak_15269_lociStitched	chr2(.):54279792-54282535	2.5972
1_MACS_peak_15271_lociStitched	chr2(.):54288180-54289180	1.6664
1_MACS_peak_15272_lociStitched	chr2(.):54290506-54292205	1.988
1_MACS_peak_15273_lociStitched	chr2(.):54308877-54309183	1.007
3_MACS_peak_15274_lociStitched	chr2(.):54325564-54328952	2.6246
1_MACS_peak_15277_lociStitched	chr2(.):54330807-54331924	1.4224
1_MACS_peak_15278_lociStitched	chr2(.):54333581-54334355	1.6221
1_MACS_peak_15279_lociStitched	chr2(.):54341977-54343469	6.5704
1_MACS_peak_15280_lociStitched	chr2(.):54525504-54526289	1.904
1_MACS_peak_15281_lociStitched	chr2(.):54557148-54559736	2.5717
2_MACS_peak_15282_lociStitched	chr2(.):54682154-54685388	2.7494
1_MACS_peak_15284_lociStitched	chr2(.):54756449-54756940	1.5035
2_MACS_peak_15285_lociStitched	chr2(.):54777309-54778952	1.2758
1_MACS_peak_15287_lociStitched	chr2(.):54784672-54788809	3.736
3_MACS_peak_15288_lociStitched	chr2(.):54795036-54799548	2.2966
1_MACS_peak_15291_lociStitched	chr2(.):54806426-54807240	1.7844
1_MACS_peak_15292_lociStitched	chr2(.):54860485-54863097	2.325
1_MACS_peak_15293_lociStitched	chr2(.):54900310-54900992	1.5175
1_MACS_peak_15294_lociStitched	chr2(.):54935698-54937217	2.0787
1_MACS_peak_15295_lociStitched	chr2(.):54949716-54952644	2.4461
5_MACS_peak_15296_lociStitched	chr2(.):54982214-54985780	2.6512
1_MACS_peak_15301_lociStitched	chr2(.):55236620-55237234	1.4827
3_MACS_peak_15302_lociStitched	chr2(.):55274748-55278534	3.1357
1_MACS_peak_15305_lociStitched	chr2(.):55290645-55291105	1.361
1_MACS_peak_15306_lociStitched	chr2(.):55360385-55362295	2.8483
1_MACS_peak_15307_lociStitched	chr2(.):55386192-55386628	1.6668
1_MACS_peak_15308_lociStitched	chr2(.):55450594-55451049	1.5203
1_MACS_peak_15309_lociStitched	chr2(.):55458889-55460932	4.2389
1_MACS_peak_15310_lociStitched	chr2(.):55495394-55496666	2.7046
