#KMS12_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS12_H3K27ac_ROSE/KMS12_H3K27ac_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS12_jia.bam
#Using cutoff of 17074.902 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS12_jia.bam	enhancerRank	isSuperStretch
2_MACS_peak_12167_lociStitched	chr20	19926334	19934421	2	2760	2343.6126	6228	0
2_MACS_peak_2185_lociStitched	chr10	22421757	22426766	2	2761	2322.1724	6229	0
2_MACS_peak_15198_lociStitched	chr4	160023471	160026222	2	2727	2953.1985	6230	0
1_MACS_peak_9273_lociStitched	chr18	61088240	61090659	1	2420	6082.3336	6231	0
1_MACS_peak_2597_lociStitched	chr10	97848245	97850760	1	2516	5334.5665	6232	0
2_MACS_peak_11001_lociStitched	chr2	55919913	55922680	2	2733	2831.4711	6233	0
1_MACS_peak_12869_lociStitched	chr21	47137580	47140254	1	2675	3692.2592	6234	0
1_MACS_peak_11155_lociStitched	chr2	73439672	73442411	1	2740	2686.1373	6235	0
1_MACS_peak_20119_lociStitched	chrX	47091524	47094200	1	2677	3649.5288	6236	0
1_MACS_peak_15085_lociStitched	chr4	127875726	127878462	1	2737	2738.736	6237	0
1_MACS_peak_8235_lociStitched	chr17	34957042	34959707	1	2666	3790.4295	6238	0
1_MACS_peak_2519_lociStitched	chr10	89264053	89266832	1	2780	1797.1793	6239	0
1_MACS_peak_15420_lociStitched	chr5	34928602	34931289	1	2688	3480.4711	6240	0
1_MACS_peak_8412_lociStitched	chr17	42199735	42202223	1	2489	5527.5896	6241	0
1_MACS_peak_10685_lociStitched	chr2	7576745	7579494	1	2750	2453.4825	6242	0
1_MACS_peak_18871_lociStitched	chr8	121079049	121081788	1	2740	2642.8611	6243	0
2_MACS_peak_1107_lociStitched	chr1	120797531	120803638	2	2751	2426.9218	6244	0
1_MACS_peak_17523_lociStitched	chr7	27188759	27191370	1	2612	4385.6967	6245	0
1_MACS_peak_5872_lociStitched	chr14	77563111	77565671	1	2561	4891.648	6246	0
1_MACS_peak_2555_lociStitched	chr10	92921677	92924319	1	2643	4035.655	6247	0
1_MACS_peak_9943_lociStitched	chr19	19142995	19145529	1	2535	5127.2956	6248	0
1_MACS_peak_18436_lociStitched	chr8	27167303	27169995	1	2693	3380.8828	6249	0
1_MACS_peak_6666_lociStitched	chr15	75197506	75200079	1	2574	4752.5883	6250	0
1_MACS_peak_3110_lociStitched	chr11	33181325	33183947	1	2623	4245.2802	6251	0
2_MACS_peak_20034_lociStitched	chrX	22317171	22319913	2	2737	2659.1916	6252	0
1_MACS_peak_3040_lociStitched	chr11	14520338	14522804	1	2467	5675.2524	6253	0
2_MACS_peak_566_lociStitched	chr1	38470272	38479373	2	2751	2359.8893	6254	0
1_MACS_peak_11733_lociStitched	chr2	198379171	198381800	1	2630	4147.5104	6255	0
2_MACS_peak_6192_lociStitched	chr15	30395546	30403376	2	2769	1934.01	6256	0
1_MACS_peak_1096_lociStitched	chr1	119682037	119684653	1	2617	4286.0544	6257	0
1_MACS_peak_12700_lociStitched	chr21	32504327	32507034	1	2708	3112.5086	6258	0
1_MACS_peak_16361_lociStitched	chr6	22320992	22323768	1	2777	1702.7984	6259	0
1_MACS_peak_9165_lociStitched	chr18	44811286	44814067	1	2782	1530.9405	6260	0
1_MACS_peak_7427_lociStitched	chr16	47494054	47496742	1	2689	3381.504	6261	0
1_MACS_peak_19821_lociStitched	chr9	136241442	136244024	1	2583	4629.2678	6262	0
1_MACS_peak_18086_lociStitched	chr7	125051906	125054676	1	2771	1839.28	6263	0
1_MACS_peak_7854_lociStitched	chr17	4045449	4048116	1	2668	3662.3244	6264	0
1_MACS_peak_13332_lociStitched	chr22	42474676	42477237	1	2562	4827.9972	6265	0
1_MACS_peak_18507_lociStitched	chr8	37706228	37708868	1	2641	3980.592	6266	0
2_MACS_peak_19901_lociStitched	chr9	140171666	140181320	2	2756	2174.0808	6267	0
1_MACS_peak_17758_lociStitched	chr7	73866193	73868952	1	2760	2070.3536	6268	0
1_MACS_peak_15785_lociStitched	chr5	127074996	127077732	1	2737	2544.2064	6269	0
1_MACS_peak_1595_lociStitched	chr1	180990140	180992842	1	2703	3125.4034	6270	0
1_MACS_peak_17119_lociStitched	chr6	132587846	132590597	1	2752	2207.4024	6271	0
1_MACS_peak_636_lociStitched	chr1	44115079	44117764	1	2686	3341.4825	6272	0
1_MACS_peak_16376_lociStitched	chr6	25386868	25389615	1	2748	2241.0026	6273	0
1_MACS_peak_3787_lociStitched	chr11	109854328	109856914	1	2587	4511.277	6274	0
2_MACS_peak_7958_lociStitched	chr17	8191194	8199462	2	2724	2682.1392	6275	0
2_MACS_peak_19681_lociStitched	chr9	130329952	130332711	2	2718	2787.4177	6276	0
1_MACS_peak_121_lociStitched	chr1	8482443	8485058	1	2616	4183.2155	6277	0
2_MACS_peak_10320_lociStitched	chr19	45981030	45989488	2	2449	5703.2294	6278	0
1_MACS_peak_20453_lociStitched	chrX	129400398	129403067	1	2670	3495.5893	6279	0
1_MACS_peak_7999_lociStitched	chr17	16891499	16894222	1	2724	2639.1316	6280	0
1_MACS_peak_19112_lociStitched	chr9	5831004	5833671	1	2668	3516.7062	6281	0
2_MACS_peak_17747_lociStitched	chr7	73256230	73261131	2	2742	2263.2818	6282	0
1_MACS_peak_14474_lociStitched	chr3	186141696	186144402	1	2707	2915.715	6283	0
1_MACS_peak_604_lociStitched	chr1	40915044	40917658	1	2615	4150.2478	6284	0
1_MACS_peak_15021_lociStitched	chr4	110735827	110738422	1	2596	4358.3025	6285	0
2_MACS_peak_8035_lociStitched	chr17	18466212	18473352	2	2745	2172.702	6286	0
1_MACS_peak_674_lociStitched	chr1	45985889	45988551	1	2663	3553.2376	6287	0
2_MACS_peak_5359_lociStitched	chr13	100071976	100078613	2	2746	2121.1852	6288	0
1_MACS_peak_12198_lociStitched	chr20	25227141	25229839	1	2699	3007.1908	6289	0
1_MACS_peak_17395_lociStitched	chr7	4721234	4723967	1	2734	2371.4241	6290	0
1_MACS_peak_18685_lociStitched	chr8	80940842	80943451	1	2610	4175.1827	6291	0
1_MACS_peak_11395_lociStitched	chr2	113238284	113240959	1	2676	3343.215	6292	0
1_MACS_peak_17457_lociStitched	chr7	16684211	16686877	1	2667	3458.6018	6293	0
1_MACS_peak_4040_lociStitched	chr12	6797156	6799711	1	2556	4722.9175	6294	0
1_MACS_peak_14085_lociStitched	chr3	119040786	119043270	1	2485	5357.988	6295	0
1_MACS_peak_1757_lociStitched	chr1	206642476	206645163	1	2688	3147.0144	6296	0
1_MACS_peak_16666_lociStitched	chr6	37664252	37666974	1	2723	2549.6974	6297	0
1_MACS_peak_4959_lociStitched	chr12	122749849	122752322	1	2474	5446.0406	6298	0
1_MACS_peak_15374_lociStitched	chr5	14870856	14873566	1	2711	2762.303	6299	0
1_MACS_peak_20346_lociStitched	chrX	103172603	103175327	1	2725	2497.6356	6300	0
1_MACS_peak_147_lociStitched	chr1	9776557	9778836	1	2280	6789.8247	6301	0
2_MACS_peak_458_lociStitched	chr1	29062409	29065099	2	2665	3460.147	6302	0
1_MACS_peak_8630_lociStitched	chr17	57863092	57865774	1	2683	3200.967	6303	0
1_MACS_peak_2541_lociStitched	chr10	91091702	91094440	1	2739	2191.2214	6304	0
1_MACS_peak_14878_lociStitched	chr4	78782933	78785567	1	2635	3848.0106	6305	0
1_MACS_peak_17856_lociStitched	chr7	95949849	95952381	1	2533	4922.9676	6306	0
1_MACS_peak_12905_lociStitched	chr22	18120320	18122886	1	2567	4592.8834	6307	0
1_MACS_peak_18802_lociStitched	chr8	102137709	102140324	1	2616	4061.8795	6308	0
2_MACS_peak_6526_lociStitched	chr15	64735498	64740848	2	2751	1875.175	6309	0
1_MACS_peak_10152_lociStitched	chr19	39420285	39422921	1	2637	3809.02	6310	0
1_MACS_peak_3257_lociStitched	chr11	60808961	60811624	1	2664	3456.0414	6311	0
2_MACS_peak_7103_lociStitched	chr16	10830943	10838756	2	2654	3586.9483	6312	0
1_MACS_peak_18110_lociStitched	chr7	128378406	128381019	1	2614	4078.1091	6313	0
1_MACS_peak_13618_lociStitched	chr3	37283705	37286244	1	2540	4842.8886	6314	0
2_MACS_peak_20568_lociStitched	chrX	153548669	153551431	2	2755	1752.2128	6315	0
1_MACS_peak_20359_lociStitched	chrX	108682658	108685338	1	2681	3202.6	6316	0
1_MACS_peak_2056_lociStitched	chr1	249131452	249134008	1	2557	4670.8344	6317	0
1_MACS_peak_1430_lociStitched	chr1	161086638	161089248	1	2611	4091.958	6318	0
2_MACS_peak_9243_lociStitched	chr18	56631040	56634274	2	2759	1573.6644	6319	0
1_MACS_peak_10180_lociStitched	chr19	40475424	40478070	1	2647	3646.188	6320	0
1_MACS_peak_19667_lociStitched	chr9	129566675	129569366	1	2692	2993.4684	6321	0
1_MACS_peak_7912_lociStitched	chr17	7253573	7256177	1	2605	4148.172	6322	0
2_MACS_peak_10018_lociStitched	chr19	30327890	30337215	2	2705	2766.7275	6323	0
1_MACS_peak_5323_lociStitched	chr13	77599224	77601894	1	2671	3301.722	6324	0
1_MACS_peak_3838_lociStitched	chr11	116932868	116935570	1	2703	2795.7594	6325	0
1_MACS_peak_16319_lociStitched	chr6	13614219	13616835	1	2617	3996.2016	6326	0
1_MACS_peak_4709_lociStitched	chr12	102222167	102224801	1	2635	3772.9416	6327	0
1_MACS_peak_9107_lociStitched	chr18	26962482	26965209	1	2728	2299.9518	6328	0
2_MACS_peak_18887_lociStitched	chr8	124427647	124430316	2	2591	4274.6704	6329	0
1_MACS_peak_6261_lociStitched	chr15	40355720	40358437	1	2718	2487.9569	6330	0
1_MACS_peak_5134_lociStitched	chr13	27744346	27747022	1	2677	3170.2572	6331	0
1_MACS_peak_788_lociStitched	chr1	63987851	63990525	1	2675	3189.5472	6332	0
1_MACS_peak_18954_lociStitched	chr8	134644875	134647562	1	2688	2968.0602	6333	0
1_MACS_peak_2621_lociStitched	chr10	99256987	99259624	1	2638	3676.7691	6334	0
1_MACS_peak_19007_lociStitched	chr8	144896156	144898765	1	2610	4016.5555	6335	0
2_MACS_peak_13759_lociStitched	chr3	49202822	49209629	2	2721	2348.415	6336	0
2_MACS_peak_19474_lociStitched	chr9	98897283	98900581	2	2743	1829.4006	6337	0
1_MACS_peak_3375_lociStitched	chr11	64807504	64810012	1	2509	5030.2956	6338	0
1_MACS_peak_17813_lociStitched	chr7	77426783	77429469	1	2687	2948.4222	6339	0
2_MACS_peak_2343_lociStitched	chr10	62537422	62540142	2	2719	2365.312	6340	0
1_MACS_peak_4346_lociStitched	chr12	49960792	49963338	1	2547	4670.1278	6341	0
1_MACS_peak_19526_lociStitched	chr9	107508961	107511482	1	2522	4906.8744	6342	0
1_MACS_peak_6595_lociStitched	chr15	68589889	68592612	1	2724	2255.1886	6343	0
1_MACS_peak_7681_lociStitched	chr16	82685036	82687765	1	2730	2108.9712	6344	0
1_MACS_peak_20049_lociStitched	chrX	24260161	24262842	1	2682	3015.5888	6345	0
2_MACS_peak_9554_lociStitched	chr19	6669589	6675922	2	2738	1911.9327	6346	0
1_MACS_peak_11872_lociStitched	chr2	220251202	220253899	1	2698	2745.546	6347	0
1_MACS_peak_4692_lociStitched	chr12	96894115	96896848	1	2734	2005.7487	6348	0
1_MACS_peak_6896_lociStitched	chr15	100466476	100469227	1	2752	1499.8452	6349	0
1_MACS_peak_3189_lociStitched	chr11	47398359	47400962	1	2604	4047.4047	6350	0
1_MACS_peak_12083_lociStitched	chr20	3747273	3749967	1	2695	2777.7834	6351	0
1_MACS_peak_3124_lociStitched	chr11	34936838	34939250	1	2413	5785.9056	6352	0
1_MACS_peak_14750_lociStitched	chr4	38805219	38807963	1	2745	1677.1328	6353	0
1_MACS_peak_11821_lociStitched	chr2	216175774	216178362	1	2589	4206.794	6354	0
1_MACS_peak_3331_lociStitched	chr11	63534937	63537598	1	2662	3290.0604	6355	0
2_MACS_peak_4440_lociStitched	chr12	54608592	54611479	2	2750	1514.8089	6356	0
1_MACS_peak_13514_lociStitched	chr3	14472318	14474953	1	2636	3644.732	6357	0
3_MACS_peak_727_lociStitched	chr1	52830713	52834812	3	2718	2316.7548	6358	0
1_MACS_peak_10338_lociStitched	chr19	46271407	46274101	1	2695	2749.4964	6359	0
1_MACS_peak_4858_lociStitched	chr12	117317268	117320008	1	2741	1754.696	6360	0
1_MACS_peak_14749_lociStitched	chr4	38664349	38667071	1	2723	2186.0382	6361	0
1_MACS_peak_168_lociStitched	chr1	11071339	11073816	1	2478	5247.5245	6362	0
1_MACS_peak_20168_lociStitched	chrX	48956529	48959153	1	2625	3734.2144	6363	0
1_MACS_peak_9357_lociStitched	chr19	1093407	1096106	1	2700	2601.5661	6364	0
1_MACS_peak_4366_lociStitched	chr12	50897579	50900199	1	2621	3777.516	6365	0
1_MACS_peak_2843_lociStitched	chr10	127510936	127513528	1	2593	4106.2464	6366	0
1_MACS_peak_16835_lociStitched	chr6	70504787	70507439	1	2653	3348.9456	6367	0
2_MACS_peak_17769_lociStitched	chr7	74507822	74510891	2	2530	4756.95	6368	0
2_MACS_peak_5651_lociStitched	chr14	54354955	54361203	2	2732	1894.3936	6369	0
2_MACS_peak_4397_lociStitched	chr12	53440033	53448314	2	2710	2393.209	6370	0
2_MACS_peak_2744_lociStitched	chr10	112217898	112221196	2	2718	2224.1712	6371	0
2_MACS_peak_13074_lociStitched	chr22	29807243	29811562	2	2727	2014.3816	6372	0
1_MACS_peak_12412_lociStitched	chr20	44484941	44487477	1	2537	4686.528	6373	0
1_MACS_peak_212_lociStitched	chr1	15735716	15738399	1	2684	2859.5414	6374	0
1_MACS_peak_2982_lociStitched	chr11	6982903	6985541	1	2639	3510.6504	6375	0
1_MACS_peak_4041_lociStitched	chr12	6832349	6834970	1	2622	3705.8319	6376	0
1_MACS_peak_11580_lociStitched	chr2	166649459	166652157	1	2699	2528.5656	6377	0
1_MACS_peak_3597_lociStitched	chr11	74108094	74110627	1	2534	4672.8784	6378	0
1_MACS_peak_8020_lociStitched	chr17	17799359	17802058	1	2700	2499.8138	6379	0
1_MACS_peak_13377_lociStitched	chr22	46545584	46548289	1	2706	2379.0475	6380	0
1_MACS_peak_2708_lociStitched	chr10	105155011	105157668	1	2658	3204.342	6381	0
1_MACS_peak_20327_lociStitched	chrX	95720086	95722811	1	2726	1914.8575	6382	0
1_MACS_peak_18978_lociStitched	chr8	143750007	143752243	1	2237	6860.048	6383	0
1_MACS_peak_715_lociStitched	chr1	52034190	52036821	1	2632	3546.8511	6384	0
2_MACS_peak_2525_lociStitched	chr10	89866065	89868939	2	2666	3057.936	6385	0
1_MACS_peak_11010_lociStitched	chr2	60757299	60760040	1	2742	1403.9402	6386	0
1_MACS_peak_5401_lociStitched	chr13	113526004	113528663	1	2660	3138.9495	6387	0
1_MACS_peak_10750_lociStitched	chr2	20100061	20102658	1	2598	3956.7892	6388	0
1_MACS_peak_14723_lociStitched	chr4	24584598	24587233	1	2636	3477.4095	6389	0
1_MACS_peak_7767_lociStitched	chr16	89752782	89755281	1	2500	4949.2695	6390	0
1_MACS_peak_5805_lociStitched	chr14	73392240	73394898	1	2659	3131.3898	6391	0
1_MACS_peak_698_lociStitched	chr1	47798568	47801207	1	2640	3404.5739	6392	0
1_MACS_peak_2481_lociStitched	chr10	76969309	76971812	1	2504	4904.1279	6393	0
1_MACS_peak_13913_lociStitched	chr3	63896584	63899154	1	2571	4237.673	6394	0
1_MACS_peak_7937_lociStitched	chr17	7787056	7789675	1	2620	3660.3144	6395	0
1_MACS_peak_15516_lociStitched	chr5	64857666	64860181	1	2516	4779.7575	6396	0
2_MACS_peak_5978_lociStitched	chr14	94425228	94430147	2	2713	2097.9535	6397	0
1_MACS_peak_16502_lociStitched	chr6	30850581	30853282	1	2702	2325.0208	6398	0
1_MACS_peak_18745_lociStitched	chr8	95730979	95733302	1	2324	6275.8168	6399	0
1_MACS_peak_2512_lociStitched	chr10	88280147	88282720	1	2574	4175.4644	6400	0
1_MACS_peak_11204_lociStitched	chr2	75936051	75938719	1	2669	2911.5884	6401	0
1_MACS_peak_955_lociStitched	chr1	104068173	104070821	1	2649	3206.728	6402	0
1_MACS_peak_9321_lociStitched	chr18	77723818	77726099	1	2282	6532.784	6403	0
1_MACS_peak_12087_lociStitched	chr20	3826230	3828715	1	2486	5023.676	6404	0
1_MACS_peak_4260_lociStitched	chr12	32634168	32636885	1	2718	1895.3792	6405	0
1_MACS_peak_15353_lociStitched	chr5	9408197	9410907	1	2711	2064.207	6406	0
1_MACS_peak_1178_lociStitched	chr1	147399820	147402506	1	2687	2557.8778	6407	0
1_MACS_peak_3782_lociStitched	chr11	108723775	108726378	1	2604	3794.9137	6408	0
1_MACS_peak_19335_lociStitched	chr9	70991787	70994500	1	2714	1978.3196	6409	0
1_MACS_peak_10163_lociStitched	chr19	39925031	39927612	1	2582	4050.6214	6410	0
2_MACS_peak_2940_lociStitched	chr11	2420569	2423218	2	2638	3340.1241	6411	0
1_MACS_peak_18206_lociStitched	chr7	139875010	139877668	1	2659	3010.4508	6412	0
1_MACS_peak_17930_lociStitched	chr7	100859709	100862306	1	2598	3844.3391	6413	0
1_MACS_peak_8042_lociStitched	chr17	18742180	18744889	1	2710	2024.9775	6414	0
1_MACS_peak_18612_lociStitched	chr8	61838382	61841003	1	2622	3534.4185	6415	0
1_MACS_peak_19984_lociStitched	chrX	13706055	13708744	1	2690	2444.301	6416	0
1_MACS_peak_13625_lociStitched	chr3	38205790	38208310	1	2521	4656.204	6417	0
2_MACS_peak_8397_lociStitched	chr17	41560480	41563165	2	2618	3568.365	6418	0
1_MACS_peak_5590_lociStitched	chr14	44852627	44855357	1	2731	1373.736	6419	0
1_MACS_peak_14509_lociStitched	chr3	192633934	192636574	1	2641	3244.296	6420	0
1_MACS_peak_3143_lociStitched	chr11	43379495	43382011	1	2517	4687.8112	6421	0
1_MACS_peak_886_lociStitched	chr1	89457290	89459780	1	2491	4927.212	6422	0
1_MACS_peak_8381_lociStitched	chr17	40984358	40986812	1	2455	5236.5906	6423	0
2_MACS_peak_15042_lociStitched	chr4	114604479	114609049	2	2718	1745.283	6424	0
1_MACS_peak_11340_lociStitched	chr2	100104991	100107577	1	2587	3935.1162	6425	0
1_MACS_peak_10851_lociStitched	chr2	32581161	32583789	1	2629	3390.6456	6426	0
1_MACS_peak_9966_lociStitched	chr19	19976384	19978781	1	2398	5678.493	6427	0
1_MACS_peak_5467_lociStitched	chr14	21923015	21925681	1	2667	2800.3664	6428	0
2_MACS_peak_12562_lociStitched	chr20	60695862	60698414	2	2501	4815.1136	6429	0
1_MACS_peak_11394_lociStitched	chr2	113032239	113034493	1	2255	6636.2268	6430	0
1_MACS_peak_18501_lociStitched	chr8	37593454	37596003	1	2550	4317.4962	6431	0
1_MACS_peak_17844_lociStitched	chr7	92775754	92778445	1	2692	2302.6887	6432	0
1_MACS_peak_19008_lociStitched	chr8	144909960	144912355	1	2396	5680.2215	6433	0
1_MACS_peak_17163_lociStitched	chr6	138426693	138429388	1	2696	2192.113	6434	0
2_MACS_peak_8421_lociStitched	chr17	42422227	42426521	2	2716	1676.3776	6435	0
2_MACS_peak_9955_lociStitched	chr19	19495467	19498123	2	2639	3185.3408	6436	0
1_MACS_peak_4558_lociStitched	chr12	66561998	66564490	1	2493	4847.9368	6437	0
1_MACS_peak_7493_lociStitched	chr16	58662506	58665018	1	2513	4649.4608	6438	0
1_MACS_peak_10751_lociStitched	chr2	20250042	20252666	1	2625	3362.9184	6439	0
1_MACS_peak_1008_lociStitched	chr1	110948718	110951314	1	2597	3730.452	6440	0
1_MACS_peak_19275_lociStitched	chr9	41953486	41955904	1	2419	5464.68	6441	0
1_MACS_peak_11597_lociStitched	chr2	170654697	170657324	1	2628	3306.0795	6442	0
1_MACS_peak_3819_lociStitched	chr11	113745158	113747557	1	2400	5607.9024	6443	0
1_MACS_peak_2792_lociStitched	chr10	120890097	120892710	1	2614	3495.1488	6444	0
1_MACS_peak_15224_lociStitched	chr4	170579983	170582690	1	2708	1803.9448	6445	0
1_MACS_peak_3655_lociStitched	chr11	77789131	77791640	1	2510	4660.2166	6446	0
1_MACS_peak_2187_lociStitched	chr10	22517006	22519692	1	2687	2281.2198	6447	0
1_MACS_peak_10009_lociStitched	chr19	29122179	29124869	1	2691	2191.543	6448	0
2_MACS_peak_11177_lociStitched	chr2	74516896	74524714	2	2692	2167.9314	6449	0
1_MACS_peak_6154_lociStitched	chr15	23085243	23087759	1	2517	4583.6488	6450	0
1_MACS_peak_5069_lociStitched	chr12	133656116	133658576	1	2461	5095.152	6451	0
1_MACS_peak_4898_lociStitched	chr12	120932787	120935454	1	2668	2625.3948	6452	0
1_MACS_peak_14534_lociStitched	chr3	194990528	194993184	1	2657	2816.688	6453	0
1_MACS_peak_7980_lociStitched	chr17	15720286	15722997	1	2712	1595.6946	6454	0
2_MACS_peak_4354_lociStitched	chr12	50221614	50227295	2	2711	1611.6997	6455	0
1_MACS_peak_17829_lociStitched	chr7	90560659	90563359	1	2701	1882.98	6456	0
2_MACS_peak_17333_lociStitched	chr6	167411276	167413942	2	2663	2676.1308	6457	0
1_MACS_peak_7061_lociStitched	chr16	3929033	3931427	1	2395	5605.551	6458	0
1_MACS_peak_18577_lociStitched	chr8	55046503	55049003	1	2501	4701.75	6459	0
2_MACS_peak_9897_lociStitched	chr19	17969767	17972456	2	2587	3770.5158	6460	0
1_MACS_peak_7834_lociStitched	chr17	2496053	2498571	1	2519	4516.2848	6461	0
1_MACS_peak_6344_lociStitched	chr15	43662209	43664715	1	2507	4633.8446	6462	0
2_MACS_peak_11123_lociStitched	chr2	70120394	70129907	2	2660	2704.5459	6463	0
1_MACS_peak_9868_lociStitched	chr19	17376952	17379594	1	2643	2982.818	6464	0
1_MACS_peak_4109_lociStitched	chr12	11323202	11325702	1	2501	4687.5	6465	0
1_MACS_peak_13927_lociStitched	chr3	67080249	67082885	1	2637	3061.1868	6466	0
1_MACS_peak_17970_lociStitched	chr7	102714559	102717117	1	2559	4077.452	6467	0
1_MACS_peak_15759_lociStitched	chr5	118701943	118704656	1	2714	1400.9932	6468	0
1_MACS_peak_3723_lociStitched	chr11	95656072	95658628	1	2557	4089.8556	6469	0
1_MACS_peak_15570_lociStitched	chr5	74061384	74064071	1	2688	2097.7409	6470	0
2_MACS_peak_12345_lociStitched	chr20	37075037	37083719	2	2622	3265.3002	6471	0
1_MACS_peak_11675_lociStitched	chr2	182321095	182323746	1	2652	2787.5265	6472	0
1_MACS_peak_14613_lociStitched	chr4	1282864	1285491	1	2628	3165.7977	6473	0
1_MACS_peak_20266_lociStitched	chrX	70400801	70403183	1	2383	5656.7736	6474	0
1_MACS_peak_15352_lociStitched	chr5	9362118	9364794	1	2677	2314.74	6475	0
2_MACS_peak_13419_lociStitched	chr22	50944911	50947785	2	2635	3049.8888	6476	0
1_MACS_peak_4590_lociStitched	chr12	72232591	72235166	1	2576	3844.7325	6477	0
1_MACS_peak_17496_lociStitched	chr7	24859206	24861834	1	2629	3131.7876	6478	0
1_MACS_peak_1803_lociStitched	chr1	211778729	211781291	1	2563	3986.9844	6479	0
1_MACS_peak_11650_lociStitched	chr2	178029316	178031928	1	2613	3355.3752	6480	0
1_MACS_peak_8436_lociStitched	chr17	43137311	43139774	1	2464	4978.2156	6481	0
1_MACS_peak_15219_lociStitched	chr4	170019688	170022396	1	2709	1441.4684	6482	0
3_MACS_peak_2779_lociStitched	chr10	119505977	119515050	3	2692	1923.476	6483	0
1_MACS_peak_2851_lociStitched	chr10	132098271	132100819	1	2549	4136.1684	6484	0
1_MACS_peak_13557_lociStitched	chr3	19987696	19990249	1	2554	4079.4387	6485	0
1_MACS_peak_9720_lociStitched	chr19	12403907	12406496	1	2590	3650.2311	6486	0
1_MACS_peak_8395_lociStitched	chr17	41391995	41394481	1	2487	4761.4358	6487	0
2_MACS_peak_6194_lociStitched	chr15	30678269	30686085	2	2680	2180.664	6488	0
1_MACS_peak_1134_lociStitched	chr1	144592866	144595325	1	2460	4999.6388	6489	0
1_MACS_peak_8623_lociStitched	chr17	57447578	57450268	1	2691	1913.666	6490	0
2_MACS_peak_5600_lociStitched	chr14	50051586	50054312	2	2645	2833.677	6491	0
1_MACS_peak_3099_lociStitched	chr11	27526921	27529389	1	2469	4911.8136	6492	0
1_MACS_peak_11743_lociStitched	chr2	200818633	200821243	1	2611	3347.325	6493	0
1_MACS_peak_18399_lociStitched	chr8	22435992	22438675	1	2684	2054.6414	6494	0
1_MACS_peak_9450_lociStitched	chr19	2887481	2890162	1	2682	2073.2173	6495	0
1_MACS_peak_16735_lociStitched	chr6	43394689	43397329	1	2641	2864.4	6496	0
2_MACS_peak_6083_lociStitched	chr14	105552877	105560308	2	2656	2595.6483	6497	0
1_MACS_peak_5406_lociStitched	chr13	113950687	113953249	1	2563	3921.141	6498	0
1_MACS_peak_8701_lociStitched	chr17	66200848	66203320	1	2473	4840.9176	6499	0
1_MACS_peak_11664_lociStitched	chr2	179277800	179280406	1	2607	3332.0316	6500	0
1_MACS_peak_6268_lociStitched	chr15	40452623	40455211	1	2589	3565.2288	6501	0
1_MACS_peak_1497_lociStitched	chr1	166807555	166810028	1	2474	4807.2647	6502	0
1_MACS_peak_19893_lociStitched	chr9	140082022	140084619	1	2598	3439.7265	6503	0
1_MACS_peak_10436_lociStitched	chr19	49587735	49590318	1	2584	3604.8348	6504	0
1_MACS_peak_19409_lociStitched	chr9	88895861	88898460	1	2600	3386.497	6505	0
2_MACS_peak_15736_lociStitched	chr5	114878447	114881118	2	2565	3827.2759	6506	0
1_MACS_peak_19610_lociStitched	chr9	123604175	123606669	1	2495	4576.9888	6507	0
1_MACS_peak_19991_lociStitched	chrX	15692354	15694856	1	2503	4496.8446	6508	0
1_MACS_peak_17481_lociStitched	chr7	23144424	23147015	1	2592	3470.6445	6509	0
1_MACS_peak_7167_lociStitched	chr16	15067889	15070311	1	2423	5216.7458	6510	0
1_MACS_peak_19266_lociStitched	chr9	37902577	37905129	1	2553	3952.2824	6511	0
1_MACS_peak_5627_lociStitched	chr14	51256567	51259256	1	2690	1652.6594	6512	0
1_MACS_peak_19077_lociStitched	chr9	468455	471049	1	2595	3421.486	6513	0
1_MACS_peak_14481_lociStitched	chr3	186522961	186525397	1	2437	5089.7784	6514	0
2_MACS_peak_1834_lociStitched	chr1	214775682	214778393	2	2655	2455.3527	6515	0
2_MACS_peak_5845_lociStitched	chr14	75468476	75471188	2	2674	2052.4416	6516	0
1_MACS_peak_5070_lociStitched	chr12	133706006	133708577	1	2572	3708.9246	6517	0
1_MACS_peak_19059_lociStitched	chr8	146051662	146054132	1	2471	4778.709	6518	0
1_MACS_peak_4866_lociStitched	chr12	118498189	118500840	1	2652	2496.7118	6519	0
1_MACS_peak_13681_lociStitched	chr3	45016674	45019307	1	2634	2815.7302	6520	0
2_MACS_peak_2679_lociStitched	chr10	104004314	104007013	2	2646	2606.4243	6521	0
1_MACS_peak_17058_lociStitched	chr6	116690923	116693510	1	2588	3488.3108	6522	0
1_MACS_peak_5907_lociStitched	chr14	89478017	89480664	1	2648	2556.2079	6523	0
1_MACS_peak_18797_lociStitched	chr8	101676289	101678982	1	2694	1449.9112	6524	0
2_MACS_peak_10757_lociStitched	chr2	20623872	20630423	2	2649	2528.686	6525	0
1_MACS_peak_2456_lociStitched	chr10	75502937	75505317	1	2381	5524.932	6526	0
1_MACS_peak_1867_lociStitched	chr1	224516573	224519038	1	2466	4810.694	6527	0
1_MACS_peak_17194_lociStitched	chr6	143770419	143773013	1	2595	3380.7602	6528	0
